geo,time,en_atm_co2e_lf_zs
lbn,1974,87.62677
lbn,1975,86.77309
lbn,1976,85.87672
lbn,1977,87.56579
lbn,1978,87.67651
lbn,1979,82.54914
lbn,1980,87.77448
lbn,1981,81.00462
lbn,1982,86.0228
lbn,1983,89.77956
lbn,1984,91.15965
lbn,1985,93.80974
lbn,1986,94.18715
lbn,1987,94.33962
lbn,1988,94.11202
lbn,1989,94.39891
lbn,1990,138.19762
lbn,1991,114.07287
lbn,1992,136.91178
lbn,1993,95.77508
lbn,1994,94.81489
lbn,1995,85.05786
lbn,1996,80.8454
lbn,1997,84.86616
lbn,1998,89.00091
lbn,1999,85.74277
lbn,2000,85.15771
lbn,2001,84.23896
lbn,2002,83.59628
lbn,2003,90.40071
lbn,2004,78.87742
lbn,2005,77.60543
lbn,2006,75.73496
lbn,2007,73.02325
lbn,2008,78.27257
lbn,2009,81.36993
lbn,2010,78.5033
lbn,2011,80.61167
lbn,2012,82.44503
lbn,2013,82.49172
lbn,2014,82.97065
lbn,2015,77.82716
lbn,2016,77.16391
lbr,1960,100
lbr,1961,100
lbr,1962,100
lbr,1963,100
lbr,1964,100
lbr,1965,100
lbr,1966,100
lbr,1967,100
lbr,1968,97.09544
lbr,1969,97.11816
lbr,1970,96.9697
lbr,1971,97.11538
lbr,1972,97.08029
lbr,1973,97.0297
lbr,1974,97.44681
lbr,1975,97.03704
lbr,1976,96.52605
lbr,1977,96.51741
lbr,1978,95.62044
lbr,1979,96.42185
lbr,1980,97.48654
lbr,1981,97.73157
lbr,1982,93.29268
lbr,1983,93.81443
lbr,1984,94.24084
lbr,1985,93.40102
lbr,1986,93.46734
lbr,1987,93.30144
lbr,1988,93.72197
lbr,1989,93.40659
lbr,1990,99.41644
lbr,1991,100.09919
lbr,1992,96.25875
lbr,1993,100.40595
lbr,1994,100.40595
lbr,1995,100.40595
lbr,1996,99.77651
lbr,1997,100.23133
lbr,1998,98.03612
lbr,1999,96.25875
lbr,2000,91.2486
lbr,2001,93.71222
lbr,2002,92.08244
lbr,2003,95.49479
lbr,2004,89.05571
lbr,2005,89.21209
lbr,2006,88.75203
lbr,2007,88.81016
lbr,2008,92.35407
lbr,2009,82.84704
lbr,2010,100.46575
lbr,2011,96.63624
lbr,2012,96.5
lbr,2013,88.24978
lbr,2014,88.36869
lbr,2015,86.43643
lbr,2016,89.72447
lby,1960,87.30159
lby,1961,91.71779
lby,1962,98.25175
lby,1963,98.49624
lby,1964,98.89503
lby,1965,98.19495
lby,1966,100
lby,1967,13.21577
lby,1968,9.84305
lby,1969,18.13306
lby,1970,8.81252
lby,1971,12.18025
lby,1972,20.99182
lby,1973,28.78331
lby,1974,50.64731
lby,1975,47.24509
lby,1976,51.12567
lby,1977,53.85738
lby,1978,46.85773
lby,1979,50.24651
lby,1980,52.8145
lby,1981,67.30304
lby,1982,70.85469
lby,1983,67.31372
lby,1984,61.47835
lby,1985,64.6592
lby,1986,51.73342
lby,1987,58.45062
lby,1988,59.67157
lby,1989,56.06209
lby,1990,52.42926
lby,1991,75.94828
lby,1992,75.73626
lby,1993,82.85232
lby,1994,82.51005
lby,1995,85.10687
lby,1996,73.91704
lby,1997,76.90906
lby,1998,77.99038
lby,1999,85.7207
lby,2000,83.917
lby,2001,81.82818
lby,2002,76.02297
lby,2003,77.39788
lby,2004,74.6459
lby,2005,69.77973
lby,2006,66.49176
lby,2007,64.03981
lby,2008,64.29896
lby,2009,69.15576
lby,2010,67.37464
lby,2011,66.4204
lby,2012,63.89555
lby,2013,64.98439
lby,2014,60.71741
lby,2015,61.68651
lby,2016,58.35101
lca,1960,100
lca,1961,100
lca,1962,100
lca,1963,100
lca,1964,100
lca,1965,100
lca,1966,100
lca,1967,100
lca,1968,100
lca,1969,100
lca,1970,100
lca,1971,100
lca,1972,100
lca,1973,100
lca,1974,100
lca,1975,100
lca,1976,100
lca,1977,100
lca,1978,100
lca,1979,100
lca,1980,100
lca,1981,100
lca,1982,100
lca,1983,100
lca,1984,100
lca,1985,100
lca,1986,100
lca,1987,100
lca,1988,100
lca,1989,100
lca,1990,94.91059
lca,1991,93.71222
lca,1992,55.68407
lca,1993,88.85423
lca,1994,91.675
lca,1995,99.36387
lca,1996,100.8425
lca,1997,95.11281
lca,1998,81.48889
lca,1999,90.18838
lca,2000,96.76806
lca,2001,82.94405
lca,2002,76.235
lca,2003,83.57349
lca,2004,84.69024
lca,2005,96.5
lca,2006,89.43902
lca,2007,120.32344
lca,2008,123.76125
lca,2009,36.67
lca,2010,100.8425
lca,2011,107.115
lca,2012,78.27635
lca,2013,127.19906
lca,2014,113.06583
lca,2015,108.08
lca,2016,118.39171
lie,2007,0
lie,2008,0
lie,2009,0
lie,2010,0
lie,2011,0
lie,2012,0
lie,2013,0
lie,2014,0
lie,2015,0
lie,2016,0
lka,1960,67.53247
lka,1961,82.2606
lka,1962,83.54793
lka,1963,83.21274
lka,1964,77.74194
lka,1965,84.41379
lka,1966,95.3168
lka,1967,84.20398
lka,1968,93.09955
lka,1969,95.33107
lka,1970,93.88379
lka,1971,92.88991
lka,1972,94.51346
lka,1973,93.83698
lka,1974,91.375
lka,1975,92.91139
lka,1976,92.02614
lka,1977,93.96985
lka,1978,90.86079
lka,1979,92.14559
lka,1980,91.50538
lka,1981,91.90909
lka,1982,90.87205
lka,1983,93.24324
lka,1984,93.38999
lka,1985,92.30769
lka,1986,91.88119
lka,1987,92.70927
lka,1988,94.32773
lka,1989,94.21053
lka,1990,95.59029
lka,1991,99.78294
lka,1992,90.9416
lka,1993,92.35941
lka,1994,87.63939
lka,1995,93.69122
lka,1996,78.86682
lka,1997,85.4754
lka,1998,85.77628
lka,1999,85.499
lka,2000,89.04134
lka,2001,91.11735
lka,2002,92.67392
lka,2003,82.7365
lka,2004,88.35561
lka,2005,79.55659
lka,2006,88.23257
lka,2007,83.48564
lka,2008,86.56525
lka,2009,97.68721
lka,2010,93.11992
lka,2011,84.39807
lka,2012,77.91558
lka,2013,82.4062
lka,2014,74.44427
lka,2015,67.54052
lka,2016,75.17935
lso,1990,23.74317
lso,1991,23.01359
lso,1992,22.7354
lso,1993,22.6211
lso,1994,22.04842
lso,1995,22.09311
lso,1996,21.91256
lso,1997,21.95808
lso,1998,21.65889
lso,1999,21.74616
lso,2000,21.79246
lso,2001,21.75339
lso,2002,21.59456
lso,2003,21.35725
lso,2004,21.96278
lso,2005,21.809
lso,2006,21.39083
lso,2007,21.51556
lso,2008,22.07498
lso,2009,24.09743
lso,2010,24.2769
lso,2011,24.88914
lso,2012,26.055
lso,2013,25.94122
lso,2014,24.9229
lso,2015,28.61247
lso,2016,35.37767
ltu,1992,69.22885
ltu,1993,74.94752
ltu,1994,78.83679
ltu,1995,73.92715
ltu,1996,66.27916
ltu,1997,69.04603
ltu,1998,75.58358
ltu,1999,70.28666
ltu,2000,63.84976
ltu,2001,66.07178
ltu,2002,65.16932
ltu,2003,57.20912
ltu,2004,57.08327
ltu,2005,54.93355
ltu,2006,53.45596
ltu,2007,53.07573
ltu,2008,58.93593
ltu,2009,56.3068
ltu,2010,51.94917
ltu,2011,51.93884
ltu,2012,53.20685
ltu,2013,54.01786
ltu,2014,62.53484
ltu,2015,64.76048
ltu,2016,67.2829
lux,1960,5.63515
lux,1961,6.6751
lux,1962,10.38095
lux,1963,15.08648
lux,1964,16.89511
lux,1965,20.3125
lux,1966,24.39255
lux,1967,27.63073
lux,1968,28.21279
lux,1969,28.93274
lux,1970,29.71459
lux,1971,31.86111
lux,1972,32.58152
lux,1973,34.54969
lux,1974,30
lux,1975,32.6935
lux,1976,35.18117
lux,1977,37.88591
lux,1978,35.28319
lux,1979,31.18572
lux,1980,27.00366
lux,1981,30.49397
lux,1982,32.20199
lux,1983,32.95002
lux,1984,29.9384
lux,1985,31.56
lux,1986,35.12414
lux,1987,41.53976
lux,1988,41.19097
lux,1989,42.25513
lux,1990,38.93758
lux,1991,44.10984
lux,1992,46.90944
lux,1993,46.12816
lux,1994,48.74674
lux,1995,54.58253
lux,1996,55.50733
lux,1997,60.21507
lux,1998,67.639
lux,1999,67.75878
lux,2000,68.21133
lux,2001,67.92375
lux,2002,63.98617
lux,2003,66.585
lux,2004,66.62135
lux,2005,68.1804
lux,2006,65.46876
lux,2007,67.54654
lux,2008,68.62339
lux,2009,67.48542
lux,2010,66.94099
lux,2011,70.42116
lux,2012,69.84109
lux,2013,72.40067
lux,2014,72.58
lux,2015,74.06296
lux,2016,74.62304
lva,1992,56.72432
lva,1993,62.70695
lva,1994,73.19648
lva,1995,66.82089
lva,1996,66.95022
lva,1997,59.23946
lva,1998,60.21458
lva,1999,53.42649
lva,2000,48.36418
lva,2001,49.0262
lva,2002,46.89769
lva,2003,50.1978
lva,2004,51.87698
lva,2005,51.1575
lva,2006,52.81374
lva,2007,54.46763
lva,2008,52.90247
lva,2009,53.21136
lva,2010,46.95654
lva,2011,44.93235
lva,2012,46.0676
lva,2013,47.25262
lva,2014,50.47162
lva,2015,51.44821
lva,2016,52.62017
mac,1960,71.42857
mac,1961,73.68421
mac,1962,88.46154
mac,1963,82.75862
mac,1964,88.57143
mac,1965,91.66667
mac,1966,92.68293
mac,1967,93.33333
mac,1968,93.47826
mac,1969,95.65217
mac,1970,94.64286
mac,1971,95.16129
mac,1972,98.4127
mac,1973,96.72131
mac,1974,97.26027
mac,1975,97.53086
mac,1976,98.55072
mac,1977,100
mac,1978,99.11504
mac,1979,100
mac,1980,97.91667
mac,1981,100
mac,1982,99.24242
mac,1983,99.46237
mac,1984,99.39394
mac,1985,100
mac,1986,100
mac,1987,100
mac,1988,100
mac,1989,100
mar,1960,67.47231
mar,1961,68.34951
mar,1962,62.2619
mar,1963,68.51852
mar,1964,66.58375
mar,1965,72.11704
mar,1966,69.88598
mar,1967,69.80366
mar,1968,71.92182
mar,1969,70.48458
mar,1970,72.54902
mar,1971,74.34063
mar,1972,69.33941
mar,1973,73.9825
mar,1974,76.39118
mar,1975,73.69637
mar,1976,71.95935
mar,1977,73.44111
mar,1978,74.08861
mar,1979,77.7114
mar,1980,77.3919
mar,1981,76.13321
mar,1982,76.35426
mar,1983,74.28395
mar,1984,77.007
mar,1985,75.02053
mar,1986,67.89668
mar,1987,67.37149
mar,1988,68.36364
mar,1989,69.472
mar,1990,76.63068
mar,1991,70.52525
mar,1992,72.01895
mar,1993,75.75361
mar,1994,72.93589
mar,1995,69.08276
mar,1996,66.30809
mar,1997,65.66263
mar,1998,61.64812
mar,1999,62.83393
mar,2000,59.29547
mar,2001,53.78333
mar,2002,52.17354
mar,2003,52.4858
mar,2004,56.97459
mar,2005,56.92134
mar,2006,56.19187
mar,2007,57.72087
mar,2008,61.07038
mar,2009,61.04895
mar,2010,64.17592
mar,2011,63.33967
mar,2012,61.98846
mar,2013,61.96198
mar,2014,56.39002
mar,2015,54.00913
mar,2016,54.98175
mda,1992,46.79395
mda,1993,36.71213
mda,1994,23.91071
mda,1995,25.16154
mda,1996,27.04413
mda,1997,26.83264
mda,1998,24.58798
mda,1999,19.30788
mda,2000,19.12742
mda,2001,20.42446
mda,2002,22.72723
mda,2003,22.74767
mda,2004,24.55665
mda,2005,23.49032
mda,2006,23.43571
mda,2007,23.7409
mda,2008,24.9716
mda,2009,25.87059
mda,2010,26.19917
mda,2011,27.18411
mda,2012,25.63296
mda,2013,29.92844
mda,2014,28.2516
mda,2015,28.577
mda,2016,30.27302
mdg,1960,88.07339
mdg,1961,96.90722
mdg,1962,94.44444
mdg,1963,86.50794
mdg,1964,87.87879
mdg,1965,89.47368
mdg,1966,88.60759
mdg,1967,91.30435
mdg,1968,90.36145
mdg,1969,89.65517
mdg,1970,90.56604
mdg,1971,90.71429
mdg,1972,93.16239
mdg,1973,93.85666
mdg,1974,94.44444
mdg,1975,95.2381
mdg,1976,90.4059
mdg,1977,91.77489
mdg,1978,93.52518
mdg,1979,90.61489
mdg,1980,93.87755
mdg,1981,91.07143
mdg,1982,90.61372
mdg,1983,85.39326
mdg,1984,95.78059
mdg,1985,97.22222
mdg,1986,94.21222
mdg,1987,95.7265
mdg,1988,94.31818
mdg,1989,92.91339
mdg,1990,98.06135
mdg,1991,100.36
mdg,1992,96.25875
mdg,1993,94.6086
mdg,1994,99.09992
mdg,1995,91.00584
mdg,1996,98.81305
mdg,1997,111.04296
mdg,1998,101.9111
mdg,1999,106.49671
mdg,2000,110.23224
mdg,2001,101.00719
mdg,2002,106.73589
mdg,2003,101.72968
mdg,2004,102.89824
mdg,2005,94.99889
mdg,2006,95.69976
mdg,2007,95.93895
mdg,2008,99.70944
mdg,2009,98.50994
mdg,2010,94.71449
mdg,2011,86.56799
mdg,2012,71.33252
mdg,2013,65.83078
mdg,2014,70.81518
mdg,2015,74.44452
mdg,2016,84.84208
mdv,1971,100
mdv,1972,100
mdv,1973,100
mdv,1974,100
mdv,1975,100
mdv,1976,100
mdv,1977,100
mdv,1978,100
mdv,1979,100
mdv,1980,100
mdv,1981,100
mdv,1982,100
mdv,1983,100
mdv,1984,100
mdv,1985,100
mdv,1986,100
mdv,1987,100
mdv,1988,100
mdv,1989,100
mdv,1990,107.71813
mdv,1991,96.25875
mdv,1992,100.44391
mdv,1993,99.009
mdv,1994,99.009
mdv,1995,95.90615
mdv,1996,103.46179
mdv,1997,97.06765
mdv,1998,96.99806
mdv,1999,98.07093
mdv,2000,98.05239
mdv,2001,96.25875
mdv,2002,97.3859
mdv,2003,95.48038
mdv,2004,90.18838
mdv,2005,84.70254
mdv,2006,87.24931
mdv,2007,89.77828
mdv,2008,96.94368
mdv,2009,97.11505
mdv,2010,97.40469
mdv,2011,97.66564
mdv,2012,97.465
mdv,2013,96.70496
mdv,2014,96.79801
mdv,2015,96.42852
mdv,2016,82.55989
mex,1960,68.1327
mex,1961,68.92021
mex,1962,66.23183
mex,1963,64.51346
mex,1964,62.58886
mex,1965,62.90936
mex,1966,62.20662
mex,1967,62.879
mex,1968,63.26324
mex,1969,65.46211
mex,1970,64.40465
mex,1971,67.28297
mex,1972,67.91983
mex,1973,68.7006
mex,1974,66.71477
mex,1975,67.64693
mex,1976,70.33556
mex,1977,72.63548
mex,1978,69.92934
mex,1979,69.16589
mex,1980,72.99475
mex,1981,73.02299
mex,1982,70.77589
mex,1983,70.3353
mex,1984,71.34423
mex,1985,70.84461
mex,1986,74.59883
mex,1987,75.16733
mex,1988,75.72667
mex,1989,68.49775
mex,1990,88.09567
mex,1991,86.24051
mex,1992,85.90671
mex,1993,83.10388
mex,1994,79.22668
mex,1995,77.46256
mex,1996,72.69337
mex,1997,72.27633
mex,1998,70.88695
mex,1999,75.3532
mex,2000,68.68758
mex,2001,72.05622
mex,2002,68.31785
mex,2003,67.17908
mex,2004,66.86903
mex,2005,67.38396
mex,2006,63.35688
mex,2007,62.04106
mex,2008,60.45815
mex,2009,59.11386
mex,2010,55.42101
mex,2011,56.70599
mex,2012,60.40927
mex,2013,59.14994
mex,2014,58.80066
mex,2015,54.82304
mex,2016,52.70686
mhl,1992,96.25875
mhl,1993,93.71222
mhl,1994,93.71222
mhl,1995,97.78667
mhl,1996,97.78667
mhl,1997,97.78667
mhl,1998,91.675
mhl,1999,88.008
mhl,2000,99.009
mhl,2001,93.34182
mhl,2002,91.675
mhl,2003,96.67545
mhl,2004,90.26462
mhl,2005,81.19786
mhl,2006,86.43643
mhl,2007,89.05571
mhl,2008,98.72692
mhl,2009,94.29429
mhl,2010,96.91357
mhl,2011,99.53286
mhl,2012,96.91357
mhl,2013,99.53286
mhl,2014,95.342
mhl,2015,95.342
mhl,2016,79.45167
mkd,1992,36.75538
mkd,1993,26.3991
mkd,1994,25.01586
mkd,1995,26.65742
mkd,1996,35.36424
mkd,1997,32.97866
mkd,1998,27.68808
mkd,1999,29.40822
mkd,2000,31.97192
mkd,2001,25.57518
mkd,2002,30.40609
mkd,2003,27.47264
mkd,2004,29.14689
mkd,2005,28.67782
mkd,2006,30.60399
mkd,2007,31.58629
mkd,2008,29.01447
mkd,2009,31.3905
mkd,2010,31.46143
mkd,2011,28.71976
mkd,2012,29.60108
mkd,2013,31.99725
mkd,2014,33.88911
mkd,2015,37.20926
mkd,2016,38.50598
mli,1960,100
mli,1961,100
mli,1962,100
mli,1963,100
mli,1964,100
mli,1965,100
mli,1966,100
mli,1967,100
mli,1968,100
mli,1969,100
mli,1970,100
mli,1971,100
mli,1972,100
mli,1973,91.78082
mli,1974,92.77108
mli,1975,92.47312
mli,1976,92.47312
mli,1977,95.57522
mli,1978,95.37037
mli,1979,96.5812
mli,1980,97.19626
mli,1981,97.22222
mli,1982,96
mli,1983,97.36842
mli,1984,97.47899
mli,1985,97.2973
mli,1986,97.11538
mli,1987,96.93878
mli,1988,97.14286
mli,1989,97.36842
mli,1990,98.65976
mli,1991,98.92372
mli,1992,97.78667
mli,1993,98.05239
mli,1994,98.30681
mli,1995,99.08702
mli,1996,99.53286
mli,1997,97.55604
mli,1998,100.00909
mli,1999,100.38412
mli,2000,59.0361
mli,2001,52.15795
mli,2002,61.29129
mli,2003,61.29129
mli,2004,60.20818
mli,2005,55.56061
mli,2006,57.23624
mli,2007,62.71101
mli,2008,74.56818
mli,2009,71.14857
mli,2010,71.09759
mli,2011,69.22638
mli,2012,73.92955
mli,2013,81.27515
mli,2014,84.97567
mli,2015,83.66352
mli,2016,64.79473
mlt,1960,96.77419
mlt,1961,97.5
mlt,1962,97.77778
mlt,1963,98.21429
mlt,1964,97.79412
mlt,1965,99.22481
mlt,1966,98.23009
mlt,1967,99.29577
mlt,1968,98.85057
mlt,1969,99.4382
mlt,1970,99.44751
mlt,1971,100
mlt,1972,100
mlt,1973,99.54545
mlt,1974,100
mlt,1975,100
mlt,1976,100
mlt,1977,100
mlt,1978,100
mlt,1979,100
mlt,1980,99.64158
mlt,1981,99.67949
mlt,1982,95.2514
mlt,1983,86.02941
mlt,1984,81.72043
mlt,1985,58.7156
mlt,1986,77.77778
mlt,1987,77.86561
mlt,1988,72.49545
mlt,1989,68.41216
mlt,1990,67.64983
mlt,1991,72.51036
mlt,1992,76.21276
mlt,1993,73.2095
mlt,1994,79.32992
mlt,1995,88.43941
mlt,1996,93.88784
mlt,1997,99.02385
mlt,1998,90.51456
mlt,1999,97.38091
mlt,2000,99.3361
mlt,2001,99.84843
mlt,2002,99.10384
mlt,2003,98.91065
mlt,2004,99.009
mlt,2005,103.01191
mlt,2006,97.14091
mlt,2007,100.53804
mlt,2008,94.10169
mlt,2009,98.76064
mlt,2010,99.20798
mlt,2011,99.16595
mlt,2012,98.91428
mlt,2013,99.02447
mlt,2014,99.86723
mlt,2015,98.23115
mlt,2016,99.41644
mmr,1960,63.15789
mmr,1961,70.8628
mmr,1962,66.15776
mmr,1963,74.68707
mmr,1964,76.66667
mmr,1965,83.46774
mmr,1966,87.72846
mmr,1967,82.57345
mmr,1968,88.73592
mmr,1969,80.61574
mmr,1970,76.40985
mmr,1971,77.08333
mmr,1972,77.61976
mmr,1973,76.89563
mmr,1974,76.07843
mmr,1975,69.22462
mmr,1976,73.9521
mmr,1977,73.91921
mmr,1978,70.91038
mmr,1979,74.19123
mmr,1980,72.92634
mmr,1981,78.21847
mmr,1982,73.60838
mmr,1983,74.09524
mmr,1984,72.09821
mmr,1985,64.31694
mmr,1986,61.93305
mmr,1987,48.04716
mmr,1988,41.05076
mmr,1989,42.97453
mmr,1990,48.83499
mmr,1991,49.04167
mmr,1992,67.78394
mmr,1993,64.11532
mmr,1994,61.1383
mmr,1995,55.21635
mmr,1996,53.52516
mmr,1997,53.66465
mmr,1998,59.15413
mmr,1999,60.03496
mmr,2000,60.23811
mmr,2001,55.50054
mmr,2002,64.24862
mmr,2003,54.17849
mmr,2004,59.69778
mmr,2005,47.52538
mmr,2006,53.47858
mmr,2007,52.8787
mmr,2008,64.25242
mmr,2009,50.55942
mmr,2010,90.56781
mmr,2011,89.75175
mmr,2012,53.15439
mmr,2013,52.72493
mmr,2014,56.8342
mmr,2015,52.83489
mmr,2016,66.25393
mne,2005,19.33841
mne,2006,37.00642
mne,2007,49.06795
mne,2008,40.62327
mne,2009,49.45211
mne,2010,30.98473
mne,2011,28.72965
mne,2012,30.37472
mne,2013,30.85449
mne,2014,31.05387
mne,2015,31.54242
mne,2016,39.45066
mng,1960,38.24363
mng,1961,36.31579
mng,1962,27.88104
mng,1963,35.92677
mng,1964,31.00358
mng,1965,31.46067
mng,1966,31.33208
mng,1967,32.02726
mng,1968,29.98523
mng,1969,28.68852
mng,1970,28.82883
mng,1971,29.4686
mng,1972,29.38547
mng,1973,30.76923
mng,1974,30.98729
mng,1975,29.39585
mng,1976,29.39217
mng,1977,28.0236
mng,1978,28.85225
mng,1979,27.70664
mng,1980,27.29211
mng,1981,30.13245
mng,1982,30.74837
mng,1983,31.34172
mng,1984,13.87152
mng,1985,26.19821
mng,1986,24.86732
mng,1987,24.69692
mng,1988,23.18153
mng,1989,23.24774
mng,1990,18.94287
mng,1991,12.62084
mng,1992,13.60155
mng,1993,13.86343
mng,1994,10.62435
mng,1995,9.9166
mng,1996,13.25015
mng,1997,13.21325
mng,1998,14.19622
mng,1999,13.92693
mng,2000,14.62726
mng,2001,16.59757
mng,2002,14.89719
mng,2003,16.81857
mng,2004,18.0665
mng,2005,15.25154
mng,2006,15.70728
mng,2007,18.41949
mng,2008,19.70624
mng,2009,17.07144
mng,2010,17.27154
mng,2011,19.51226
mng,2012,20.30328
mng,2013,19.99094
mng,2014,18.71951
mng,2015,19.45842
mng,2016,16.79111
moz,1960,23.15175
moz,1961,38.99721
moz,1962,18.81919
moz,1963,13.02428
moz,1964,33.04795
moz,1965,31.26143
moz,1966,40
moz,1967,34.05088
moz,1968,41.55673
moz,1969,44.68326
moz,1970,41.64619
moz,1971,48.27586
moz,1972,49.66667
moz,1973,47.73663
moz,1974,45.1688
moz,1975,47.6493
moz,1976,43.98281
moz,1977,63.37838
moz,1978,71.55612
moz,1979,71.70596
moz,1980,72.57143
moz,1981,64.0648
moz,1982,67.67677
moz,1983,65.12059
moz,1984,63.72315
moz,1985,66.77316
moz,1986,78.35821
moz,1987,79.47761
moz,1988,79.71014
moz,1989,80.28169
moz,1990,73.99482
moz,1991,86.99372
moz,1992,75.67355
moz,1993,70.49736
moz,1994,79.67391
moz,1995,79.92179
moz,1996,82.19138
moz,1997,78.74101
moz,1998,82.80323
moz,1999,87.94837
moz,2000,84.87951
moz,2001,102.46794
moz,2002,85.01834
moz,2003,84.47539
moz,2004,85.81932
moz,2005,84.06222
moz,2006,81.62032
moz,2007,82.54861
moz,2008,78.08746
moz,2009,78.30725
moz,2010,77.78893
moz,2011,75.86106
moz,2012,75.49003
moz,2013,91.35705
moz,2014,123.62794
moz,2015,62.41702
moz,2016,97.15333
mrt,1960,100
mrt,1961,100
mrt,1962,100
mrt,1963,100
mrt,1964,100
mrt,1965,100
mrt,1966,100
mrt,1967,100
mrt,1968,100
mrt,1969,97.33333
mrt,1970,92.30769
mrt,1971,96.33028
mrt,1972,95.90164
mrt,1973,96.875
mrt,1974,96.9697
mrt,1975,97.1223
mrt,1976,97.16312
mrt,1977,96.71053
mrt,1978,97.48428
mrt,1979,96.9697
mrt,1980,97.09302
mrt,1981,92.81768
mrt,1982,97.92531
mrt,1983,98.04688
mrt,1984,97.89916
mrt,1985,97.2067
mrt,1986,97.05882
mrt,1987,98.32589
mrt,1988,98.18388
mrt,1989,97.9408
mrt,1990,99.9694
mrt,1991,99.35012
mrt,1992,100.12146
mrt,1993,100.33879
mrt,1994,99.202
mrt,1995,100.4758
mrt,1996,99.6317
mrt,1997,102.32676
mrt,1998,107.78758
mrt,1999,98.77775
mrt,2000,99.53286
mrt,2001,99.44407
mrt,2002,98.46039
mrt,2003,99.29108
mrt,2004,98.30681
mrt,2005,99.13545
mrt,2006,97.45178
mrt,2007,95.29936
mrt,2008,98.60156
mrt,2009,98.58518
mrt,2010,94.77512
mrt,2011,96.44712
mrt,2012,97.1755
mrt,2013,93.00845
mrt,2014,99.24183
mrt,2015,83.53302
mrt,2016,81.82238
mus,1960,95.91837
mus,1961,92.15686
mus,1962,97.10145
mus,1963,96.49123
mus,1964,98.80952
mus,1965,98.79518
mus,1966,97.33333
mus,1967,100
mus,1968,99.42529
mus,1969,100
mus,1970,100
mus,1971,99.07407
mus,1972,100
mus,1973,99.45946
mus,1974,99.4709
mus,1975,100
mus,1976,99.40828
mus,1977,99.42857
mus,1978,99.4186
mus,1979,99.44444
mus,1980,100
mus,1981,99.32432
mus,1982,99.27007
mus,1983,93.25153
mus,1984,89.47368
mus,1985,86.5285
mus,1986,84.86239
mus,1987,89.37008
mus,1988,87.12446
mus,1989,81.18467
mus,1990,109.06164
mus,1991,107.95648
mus,1992,115.01045
mus,1993,109.51109
mus,1994,101.51033
mus,1995,107.40761
mus,1996,114.33752
mus,1997,115.89531
mus,1998,112.26346
mus,1999,95.67536
mus,2000,86.31786
mus,2001,84.6121
mus,2002,82.33188
mus,2003,84.00764
mus,2004,87.50495
mus,2005,82.5075
mus,2006,75.56242
mus,2007,69.56515
mus,2008,64.14608
mus,2009,67.22833
mus,2010,64.02221
mus,2011,66.28808
mus,2012,63.80383
mus,2013,62.78058
mus,2014,62.66392
mus,2015,63.8021
mus,2016,65.17094
mwi,1964,45.55556
mwi,1965,44.21053
mwi,1966,46.15385
mwi,1967,55
mwi,1968,60.37736
mwi,1969,67.30769
mwi,1970,66.93548
mwi,1971,69.34307
mwi,1972,67.11409
mwi,1973,66.66667
mwi,1974,66.66667
mwi,1975,58.86076
mwi,1976,64.15094
mwi,1977,68.96552
mwi,1978,69.94536
mwi,1979,78.16092
mwi,1980,69.58763
mwi,1981,72.72727
mwi,1982,68.51852
mwi,1983,73.24841
mwi,1984,73.68421
mwi,1985,79.60526
mwi,1986,80.13245
mwi,1987,79.86577
mwi,1988,85.81081
mwi,1989,88.31169
mwi,1990,71.81208
mwi,1991,72.87582
mwi,1992,72.41165
mwi,1993,73.7567
mwi,1994,73.74297
mwi,1995,74.14593
mwi,1996,74.95187
mwi,1997,72.182
mwi,1998,74.53576
mwi,1999,73.34
mwi,2000,72.08989
mwi,2001,67.50614
mwi,2002,72.48721
mwi,2003,76.25693
mwi,2004,77.36967
mwi,2005,74.95187
mwi,2006,74.1286
mwi,2007,75.5851
mwi,2008,76.67364
mwi,2009,76.94152
mwi,2010,75.45558
mwi,2011,70.445
mwi,2012,73.34
mwi,2013,70.61248
mwi,2014,65.00591
mwi,2015,65.39483
mwi,2016,68.48662
mys,1960,93.4224
mys,1961,93.40055
mys,1962,93.87939
mys,1963,94.53875
mys,1964,95.26256
mys,1965,93.38609
mys,1966,93.66063
mys,1967,94.55017
mys,1968,94.0112
mys,1969,94.30331
mys,1970,94.32446
mys,1971,89.90765
mys,1972,88.90481
mys,1973,87.79313
mys,1974,80.53898
mys,1975,78.1633
mys,1976,78.75998
mys,1977,78.91664
mys,1978,82.67319
mys,1979,81.79863
mys,1980,82.31827
mys,1981,84.83226
mys,1982,82.90752
mys,1983,80.48286
mys,1984,74.10695
mys,1985,76.50273
mys,1986,70.00183
mys,1987,68.89169
mys,1988,71.31577
mys,1989,64.89745
mys,1990,68.23009
mys,1991,66.68115
mys,1992,66.21579
mys,1993,76.28122
mys,1994,71.68747
mys,1995,73.89084
mys,1996,72.68484
mys,1997,69.10059
mys,1998,57.98728
mys,1999,47.27879
mys,2000,46.45168
mys,2001,50.87286
mys,2002,45.45757
mys,2003,44.15393
mys,2004,43.61883
mys,2005,41.89913
mys,2006,36.47675
mys,2007,37.02436
mys,2008,35.41382
mys,2009,36.10482
mys,2010,37.36248
mys,2011,35.99177
mys,2012,37.05965
mys,2013,39.46254
mys,2014,38.68647
mys,2015,33.13467
mys,2016,38.37808
nam,1991,90.69277
nam,1992,91.97557
