geo,time,ne_exp_gnfs_cd
bra,2005,135919137065.02499
bra,2006,159213767891.42401
bra,2007,186202848573.89496
bra,2008,229517077413.89301
bra,2009,180891953942.62897
bra,2010,240003177223.246
bra,2011,303016670650.84302
bra,2012,292808453707.06702
bra,2013,290364152902.73401
bra,2014,270458135168.52097
bra,2015,232488797693.979
bra,2016,223863316070.26501
bra,2017,258330740848.888
bra,2018,280543238546.89801
bra,2019,264873913948.85901
bra,2020,243738850929.23199
brb,1975,202627097.66843
brb,1976,202690388.2623
brb,1977,245539166.83277
brb,1978,321101774.97141
brb,1979,438572067.81683
brb,1980,603440560.8313
brb,1981,565753492.76587
brb,1982,631531845.07532
brb,1983,740714960.47333
brb,1984,823546959.67782
brb,1985,811763536.02148
brb,1986,715905135.9817
brb,1987,659623129.31935
brb,1988,748670014.41853
brb,1989,852533187.49068
brb,1990,867846666.33521
brb,1991,819569432.70522
brb,1992,808900000
brb,1993,872470541.44086
brb,1994,973599164.71934
brb,1995,1038930045.24437
brb,1996,1134340973.49973
brb,1997,1161686471.43638
brb,1998,1194252473.52459
brb,1999,1230497688.06245
brb,2000,1322800000
brb,2001,1251500000
brb,2002,1211100000
brb,2003,1378750000
brb,2004,1435900000
brb,2005,1711700000
brb,2006,2026229150
brb,2007,2273854150
brb,2008,2327059750
brb,2009,1946091200
brb,2010,2104601250
brb,2011,2071175100
brb,2012,1964175800
brb,2013,1963432350
brb,2014,1893703900
brb,2015,1954045850
brb,2016,2083292250
brb,2017,2100297550
brb,2018,2100093700
brb,2019,2188203000
brn,1974,966802084.6157
brn,1975,1052165478.85126
brn,1976,1332766715.23393
brn,1977,1639747478.88825
brn,1978,1844766930.51891
brn,1979,2665317759.58797
brn,1980,4601625256.86531
brn,1981,4066833909.2157
brn,1982,3809813084.11215
brn,1983,3393752957.87979
brn,1989,1845357124.54494
brn,1990,2176000000
brn,1991,2468163926.83492
brn,1992,2421117249.84653
brn,1993,2248421834.38544
brn,1994,2087861725.80856
brn,1995,2827007196.27487
brn,1996,3065957446.80851
brn,1997,2972117456.89655
brn,1998,2044694072.65774
brn,1999,2567551622.41888
brn,2000,4042036716.93736
brn,2001,3894175364.17927
brn,2002,3922149447.1127
brn,2003,4543527034.78361
brn,2004,5416090226.00876
brn,2005,6688037370.82432
brn,2006,8227327081.6288
brn,2007,8310397452.06025
brn,2008,11269686706.1812
brn,2009,7811357074.10972
brn,2010,9239791712.50458
brn,2011,12876222275.2206
brn,2012,13364276568.5019
brn,2013,12311381074.1688
brn,2014,11657150749.8027
brn,2015,6751036439.01375
brn,2016,5652190834.72091
brn,2017,6012294735.31755
brn,2018,7045834309.43732
brn,2019,7804997287.78771
brn,2020,6886074801.5112
btn,1980,18510178.11705
btn,1981,22602771.36259
btn,1982,20400634.24947
btn,1983,19968316.83168
btn,1984,21887323.94366
btn,1985,25820533.54891
btn,1986,35504361.61776
btn,1987,59617283.95062
btn,1988,79686063.21839
btn,1989,77398028.34258
btn,1990,80434037.69275
btn,1991,80410290.23747
btn,1992,80220293.20988
btn,1993,74261397.1794
btn,1994,79964297.09914
btn,1995,114460067.83842
btn,1996,112291843.07084
btn,1997,131398512.80639
btn,1998,124772176.44207
btn,1999,130380863.91082
btn,2000,129012507.78816
btn,2001,125216999.36427
btn,2002,128202190.90722
btn,2003,158797507.51395
btn,2004,218024620.47661
btn,2005,313215333.33333
btn,2006,488540499.2606
btn,2007,657474450.10097
btn,2008,613943620.53272
btn,2009,565371973.73015
btn,2010,673077343.64407
btn,2011,750024105.16279
btn,2012,706230865.38965
btn,2013,727604108.00406
btn,2014,714242710.49247
btn,2015,689952055.97964
btn,2016,639422224.47106
btn,2017,737147921.73411
btn,2018,754068095.24854
btn,2019,860578270.75431
btn,2020,689742223.19391
bwa,1960,7991027.61811
bwa,1961,8954806.2124
bwa,1962,9953736.1559
bwa,1963,11044317.06976
bwa,1964,11989404.71211
bwa,1965,14519056.26134
bwa,1966,15062761.50628
bwa,1967,14435146.44351
bwa,1968,15271966.5272
bwa,1969,17615930.92884
bwa,1970,23729759.91066
bwa,1971,42251544.07636
bwa,1972,61464803.31263
bwa,1973,94799020.31408
bwa,1974,125239146.4312
bwa,1975,154834347.53212
bwa,1976,187442502.29991
bwa,1977,229869358.66983
bwa,1978,307353296.30524
bwa,1979,443742331.28834
bwa,1980,562918167.78178
bwa,1981,533763595.07589
bwa,1982,553753520.44285
bwa,1983,727778284.25563
bwa,1984,754544054.22058
bwa,1985,738988752.23378
bwa,1986,951599169.81534
bwa,1987,1476502471.85657
bwa,1988,1864978672.20825
bwa,1989,1826368554.27068
bwa,1990,2086912120.39774
bwa,1991,2090843886.03087
bwa,1992,1997772195.09883
bwa,1993,1959225785.15125
bwa,1994,2036914251.6576
bwa,1995,2404876993.00195
bwa,1996,2609469947.65658
bwa,1997,3056343815.05423
bwa,1998,2361177500.65075
bwa,1999,3027160280.25257
bwa,2000,3000196009.25164
bwa,2001,2671112100.25337
bwa,2002,2836767913.01874
bwa,2003,3667669548.87978
bwa,2004,4444139018.51733
bwa,2005,5249438114.40968
bwa,2006,5297497555.87191
bwa,2007,5963543363.52382
bwa,2008,4999047884.10552
bwa,2009,3573059775.54472
bwa,2010,5579516015.07301
bwa,2011,7668392266.97084
bwa,2012,7082259014.4624
bwa,2013,9167950564.95494
bwa,2014,9480509352.61416
bwa,2015,7183591667.48939
bwa,2016,8236799618.39064
bwa,2017,6912354794.44112
bwa,2018,7532892156.86275
bwa,2019,6203255887.46641
bwa,2020,4681133360.10195
caf,1960,26101663.53243
caf,1961,32618432.43153
caf,1962,30610513.52597
caf,1963,32650875.61486
caf,1964,40403674.36758
caf,1965,40806179.19872
caf,1966,44773980.94419
caf,1967,43089273.25063
caf,1968,65799813.94763
caf,1969,51399881.36664
caf,1970,60397792.93358
caf,1971,60030783.72946
caf,1972,57429311.31352
caf,1973,77607282.00379
caf,1974,78051053.01226
caf,1975,80012173.78889
caf,1976,100096590.71649
caf,1977,127861435.84513
caf,1978,142999429.6626
caf,1979,157199556.60356
caf,1980,201027829.00005
caf,1981,169417064.63917
caf,1982,165958843.45492
caf,1983,159064482.53058
caf,1984,149211719.37631
caf,1985,190340624.53396
caf,1986,204099901.27226
caf,1987,214306676.79078
caf,1988,224453261.7622
caf,1989,250535801.10612
caf,1990,245892968.9038
caf,1991,242234415.3936
caf,1992,238129779.61539
caf,1993,218665883.1357
caf,1994,199169783.68519
caf,1995,247850138.35565
caf,1996,216376660.5337
caf,1997,252105044.39671
caf,1998,219168752.43028
caf,1999,192136061.26759
caf,2000,186303954.2187
caf,2001,159877005.09591
caf,2002,158252320.48405
caf,2003,207845728.91652
caf,2004,177784785.78221
caf,2005,178708437.53395
caf,2006,209094018.80051
caf,2007,239616991.83002
caf,2008,218449261.64737
caf,2009,202648827.38021
caf,2010,249093411.14075
caf,2011,320054001.22144
caf,2012,289922972.25595
caf,2013,253274147.21534
caf,2014,315975075.20395
caf,2015,289437776.68811
caf,2016,270501999.9811
caf,2017,357682886.00082
caf,2018,419401328.48078
caf,2019,364422378.82545
caf,2020,390647373.80687
can,1961,7215712236.96798
can,1962,7439414166.10697
can,1963,8094515611.35049
can,1964,9398224064.40888
can,1965,9996446867.04438
can,1966,11675300776.8421
can,1967,13131449205.2398
can,1968,15002668947.8911
can,1969,16551276495.1988
can,1970,19265001435.5441
can,1971,20913052089.5227
can,1972,24070108091.7264
can,1973,29896010398.96009
can,1974,38617586912.0654
can,1975,38302202123.4762
can,1976,44942190669.3712
can,1977,48202162670.4278
can,1978,53813447882.8789
can,1979,64212907631.8935
can,1980,75584160109.47659
can,1981,81065977145.71689
can,1982,79268055442.97638
can,1983,85210159039.27299
can,1984,99654852907.11139
can,1985,100872940314.903
can,1986,102284994602.375
can,1987,112629713423.83099
can,1988,132708214837.08501
can,1989,142065878378.37799
can,1990,149461775797.052
can,1991,149170812603.64801
can,1992,155724331926.86401
can,1993,168751259592.28
can,1994,190114967779.73096
can,1995,218740163217.72101
can,1996,233945727906.12399
can,1997,249765997399.97101
can,1998,253784967981.12601
can,1999,283991384532.54401
can,2000,329258635782.10199
can,2001,310667613636.36401
can,2002,304705919836.87
can,2003,330149882235.38599
can,2004,383240584166.026
can,2005,432369202838.75201
can,2006,467052186177.71503
can,2007,502770691741.92297
can,2008,534150890346.76703
can,2009,391985828011.54797
can,2010,471736717163.276
can,2011,550163771962.43994
can,2012,554964544782.68994
can,2013,560108797442.99805
can,2014,573083180253.85205
can,2015,495747450357.72803
can,2016,481357649980.23694
can,2017,518766780219.71002
can,2018,556939410843.12
can,2019,555851439082.698
can,2020,483153046942.47498
che,1970,10331372055.7969
che,1971,11793382278.236
che,1972,14241967638.0489
che,1973,19327897181.49649
che,1974,23430447420.535
che,1975,25938510440.4757
che,1976,29019016642.6628
che,1977,33814096109.8398
che,1978,45267131991.0515
che,1979,51230107656.2218
che,1980,56790293608.6412
che,1981,54170163425.3131
che,1982,51020121164.3599
che,1983,49349190605.4976
che,1984,51730179171.8092
che,1985,52984623336.4535
che,1986,69865769637.0004
che,1987,82062165370.17169
che,1988,91331979088.36189
che,1989,93316837826.27299
che,1990,110039746616.758
che,1991,107126665969.317
che,1992,114017660361.257
che,1993,111009925554.95399
che,1994,120723513197.339
che,1995,141245157716.702
che,1996,139562332524.272
che,1997,137111795631.50301
che,1998,139547259622.017
che,1999,139293662628.14499
che,2000,143554154429.17999
che,2001,143764177530.22
che,2002,150068218914.41
che,2003,172630728447.31601
che,2004,207102870124.64801
che,2005,225229908448.44199
che,2006,250101579199.23401
che,2007,302274201932.68903
che,2008,358529158895.76202
che,2009,321645520632.29498
che,2010,388602974447.36896
che,2011,475818059923.802
che,2012,466526588633.59894
che,2013,508770582592.45898
che,2014,468616255226.62799
che,2015,438118658094.01099
che,2016,456826637769.72302
che,2017,458473089884.31201
che,2018,486600844681.53998
che,2019,479539647304.46997
che,2020,468966616664.15198
chl,1960,536608944.06909
chl,1961,525717060.80163
chl,1962,614812442.87852
chl,1963,697065976.79952
chl,1964,732786384.66917
chl,1965,800181243.36256
chl,1966,1014234414.27814
chl,1967,985193067.05048
chl,1968,981819346.0127
chl,1969,1347031542.31512
chl,1970,1310155209.09861
chl,1971,1179623638.77507
chl,1972,1133195225.25019
chl,1973,2239538316.38582
chl,1974,3166342379.01505
chl,1975,1837931193.02324
chl,1976,2476026426.76916
chl,1977,2754528077.36706
chl,1978,3169044746.71835
chl,1979,4824713525.45742
chl,1980,6292627054.01682
chl,1981,5363825291.2401
chl,1982,4713939511.28918
chl,1983,4767971202.82819
chl,1984,4474125374.86451
chl,1985,4647193725.63029
chl,1986,5161066966.67965
chl,1987,6308060062.77162
chl,1988,8456167150.41737
chl,1989,10071482715.094
chl,1990,10760217714.584
chl,1991,11842675065.5747
chl,1992,13312092909.9785
chl,1993,12758599161.7389
chl,1994,15656361048.5982
chl,1995,21025141438.6168
chl,1996,20794067519.5698
chl,1997,22487271963.8285
chl,1998,20819483696.5178
chl,1999,21624592264.6161
chl,2000,23772266321.3668
chl,2001,22996523019.9712
chl,2002,22876417337.3837
chl,2003,26973735771.3714
chl,2004,39488088029.3183
chl,2005,49382442843.79169
chl,2006,67789580748.5861
chl,2007,78242480554.88179
chl,2008,74413752040.7229
chl,2009,63854403849.4542
chl,2010,82487244655.408
chl,2011,95255289952.158
chl,2012,91147100657.29448
chl,2013,89638289110.2542
chl,2014,86267289455.5887
chl,2015,71654519080.9343
chl,2016,70495465810.7693
chl,2017,78779927462.92499
chl,2018,84829308723.7243
chl,2019,78292506880.30859
chl,2020,79789596976.24229
chn,1960,2571289300.51182
chn,1961,1937606629.29564
chn,1962,1913234218.86425
chn,1963,2031034202.61597
chn,1964,2250385896.4985
chn,1965,2563165163.70136
chn,1966,2680965147.45308
chn,1967,2388496222.27638
chn,1968,2339751401.4136
chn,1969,2429116906.3287
chn,1970,2307254854.17174
chn,1971,2782516857.58388
chn,1972,3692485858.09095
chn,1973,5876143560.87262
chn,1974,7107893126.65715
chn,1975,7688998817.07711
chn,1976,6943442876.27485
chn,1977,7519646894.17591
chn,1978,6813008130.0813
chn,1979,9204347826.08696
chn,1980,11300000000
chn,1981,14587301587.3016
chn,1982,22600124795.19
chn,1983,21956304449.37
chn,1984,24764305080.89
chn,1985,25801403273.95
chn,1986,26202580690.47
chn,1987,34072853910
chn,1988,44923701330
chn,1989,41190793490
chn,1990,49129758920
chn,1991,55542659163.7631
chn,1992,66847400125.5887
chn,1993,74280328749.7039
chn,1994,104607445194.75101
chn,1995,131858826002.61099
chn,1996,154811877005.60501
chn,1997,187447040000.96497
chn,1998,188750394173.28
chn,1999,198699399635.19101
chn,2000,253092089739.56296
chn,2001,272060010510.92801
chn,2002,333002310921.83197
chn,2003,447958253787.604
chn,2004,607356934129.13196
chn,2005,773339005393.99292
chn,2006,991731387764.31604
chn,2007,1258056795938.21997
chn,2008,1497868782937.82007
chn,2009,1262664161021.16992
chn,2010,1654815752522.04004
chn,2011,2006296851396.72949
chn,2012,2175080625683.1897
chn,2013,2354248580554.56982
chn,2014,2462839435101.08008
chn,2015,2362092880963.47021
chn,2016,2199967569433.37012
chn,2017,2424199911700.2998
chn,2018,2655591916233.37012
chn,2019,2628935396517.27979
chn,2020,2723250430718.18018
civ,1960,187017625.55614
civ,1961,218194462.12409
civ,1962,221930221.91802
civ,1963,258264752.48188
civ,1964,330533040.41347
civ,1965,338691189.41455
civ,1966,372845096.2722
civ,1967,392274948.99409
civ,1968,521479828.1015
civ,1969,500460465.1628
civ,1970,520616448.58542
civ,1971,510247597.56897
civ,1972,619773363.31418
civ,1973,896858189.62965
civ,1974,1402963862.35915
civ,1975,1430151941.39037
civ,1976,1946009761.85444
civ,1977,2670550446.37388
civ,1978,2885366741.57423
civ,1979,3163759568.37481
civ,1980,3561631199.13139
civ,1981,2966163293.54528
civ,1982,2756185695.16166
civ,1983,2527383751.37115
civ,1984,3100078387.62971
civ,1985,3263789748.09855
civ,1986,3617154650.84482
civ,1987,3372301472.43297
civ,1988,3126609547.07801
civ,1989,3125624091.59887
civ,1990,3421191368.47657
civ,1991,3149019076.45648
civ,1992,3558855924.13516
civ,1993,3252142526.23758
civ,1994,3369268837.06136
civ,1995,4593584282.14936
civ,1996,5069827692.12321
civ,1997,5082544215.12596
civ,1998,5333495746.80776
civ,1999,5423051765.25533
civ,2000,4606906227.75012
civ,2001,4617823320.03672
civ,2002,5662064520.12996
civ,2003,6107969838.16865
civ,2004,7086390960.68283
civ,2005,7662724022.36505
civ,2006,8302651689.16315
civ,2007,8769226065.82608
civ,2008,10568913641.5648
civ,2009,12000250099.6303
civ,2010,11703513652.2579
civ,2011,12946046919.6905
civ,2012,12699450563.7234
civ,2013,12469057450.5474
civ,2014,13752705785.5538
civ,2015,12532872742.5388
civ,2016,11796835871.9526
civ,2017,12855832026.0491
civ,2018,13134192041.8978
civ,2019,13918496153.8527
civ,2020,13221572946.875
cmr,1965,193421264.67339
cmr,1966,178688846.88275
cmr,1967,193088729.75668
cmr,1968,231454649.22907
cmr,1969,257346645.99174
cmr,1970,301733227.66641
cmr,1971,284721077.22171
cmr,1972,305521603.98306
cmr,1973,393469100.79089
cmr,1974,548805227.7334
cmr,1975,648117760.06017
cmr,1976,656202819.41239
cmr,1977,850701159.27364
cmr,1978,1103006806.38087
cmr,1979,1247640071.81217
cmr,1980,1861186374.83221
cmr,1981,1445617223.61964
cmr,1982,2195884578.59755
cmr,1983,2088376340.58142
cmr,1984,2447933869.42001
cmr,1985,2858133865.4641
cmr,1986,2760485227.94443
cmr,1987,2178543425.32657
cmr,1988,1961804127.06875
cmr,1989,2280376109.64981
cmr,1990,2485421378.01141
cmr,1991,2367905979.25822
cmr,1992,2480390373.25675
cmr,1993,2652315296.58225
cmr,1994,1912336291.82174
cmr,1995,2348799651.56655
cmr,1996,2691569129.96596
cmr,1997,2875461241.07243
cmr,1998,2483240084.18993
cmr,1999,2247078405.02586
cmr,2000,2626514742.44165
cmr,2001,2766983703.93572
cmr,2002,2854249167.09095
cmr,2003,3104136132.18476
cmr,2004,3868330460.16028
cmr,2005,4340055361.46982
cmr,2006,5055972842.25735
cmr,2007,6455517217.23732
cmr,2008,7485407538.78924
cmr,2009,5469950516.4223
cmr,2010,6153122433.50419
cmr,2011,7421774032.21994
cmr,2012,7200041493.17127
cmr,2013,7973145800.48253
cmr,2014,8590854824.6274
cmr,2015,6760653981.81396
cmr,2016,6407809848.57382
cmr,2017,6624480523.5176
cmr,2018,7489599808.4424
cmr,2019,7874725000.89604
cmr,2020,6134977223.21252
cod,1994,1321436974.78992
cod,1995,1608404558.40456
cod,1996,1731765643.68274
cod,1997,1142074006.39561
cod,1998,1851667496.2668
cod,1999,1113537727.27273
cod,2000,2185507246.37681
cod,2001,891666666.66667
cod,2002,1367800837.58331
cod,2003,2145055691.03305
cod,2004,2340567899.3741
cod,2005,2745153230.58484
cod,2006,3136077074.81099
cod,2007,6539494270.72831
cod,2008,7723022252.04164
cod,2009,5000335250.26001
cod,2010,8865916412.10778
cod,2011,10210736241.2238
cod,2012,9027202464.46064
cod,2013,11910414647.3896
cod,2014,13226085525.3466
cod,2015,10458963519.1715
cod,2016,12175706332.0026
cod,2017,11668171384.6847
cod,2018,16081551351.0898
cod,2019,13335506551.6515
cod,2020,13935285671.0918
cog,1960,26943546.43434
cog,1961,29515424.45
cog,1962,50771655.41926
cog,1963,62818525.19749
cog,1964,70846987.30571
cog,1965,71410810.77071
cog,1966,65939853.03306
cog,1967,72357447.73909
cog,1968,76343640.57805
cog,1969,85012891.10919
cog,1970,95512627.98237
cog,1971,104954865.95046
cog,1972,116257095.68031
cog,1973,171385616.28126
cog,1974,311584817.76039
cog,1975,275298406.70379
cog,1976,304665659.81916
cog,1977,348827333.66223
cog,1978,384211648.25985
cog,1979,568348371.03302
cog,1980,1023762093.66517
cog,1981,1156656680.88909
cog,1982,1194134307.47903
cog,1983,1215274929.33037
cog,1984,1351850300.61217
cog,1985,1227120964.24005
cog,1986,736631970.12133
cog,1987,958951542.192
cog,1988,898779925.76588
cog,1989,1159530945.41363
cog,1990,1449116806.34251
cog,1991,1134481581.27291
cog,1992,1193589829.75672
cog,1993,1149866729.22201
cog,1994,1035379941.84847
cog,1995,1369151278.45747
cog,1996,1739316245.99943
cog,1997,1755897499.50914
cog,1998,1487018125.88757
cog,1999,1701642896.66819
cog,2000,2591933771.51482
cog,2001,2165209434.71013
cog,2002,2473412989.69084
cog,2003,2831441638.12426
cog,2004,3750252499.15614
cog,2005,4985856016.69561
cog,2006,6247586251.87205
cog,2007,6006923492.30116
cog,2008,8516862127.35758
cog,2009,6244442077.20554
cog,2010,9001562761.84842
cog,2011,11509118794.5055
cog,2012,10276990193.0769
cog,2013,9503629260.7886
cog,2014,9508522192.89463
cog,2015,5078447103.26072
cog,2016,4597140688.25911
cog,2017,6439461535.30212
cog,2018,9709768353.6908
cog,2019,9408766860.49588
cog,2020,5524769539.21742
col,1960,632672494.34815
col,1961,589865537.31343
col,1962,605741204.42822
col,1963,579510844.44444
col,1964,714265144.44444
col,1965,699047619.04762
col,1966,541851851.85185
col,1967,653146477.14504
col,1968,701707004.18004
col,1969,808812068.09955
col,1970,955259648.01943
col,1971,935820962.91131
col,1972,1149373247.90663
col,1973,1539558029.33178
col,1974,1798616360.40627
col,1975,2071845444.99232
col,1976,2615131863.38089
col,1977,3283905564.22709
col,1978,3867783604.04144
col,1979,4251544715.065
col,1980,5416924889.4313
col,1981,4312469259.96344
col,1982,4252517718.43372
col,1983,4050952667.78683
col,1984,4546303965.08543
col,1985,4818142148.53733
col,1986,6582202894.2535
col,1987,6165155372.87305
col,1988,6386221631.40895
col,1989,7118228010.95861
col,1990,9024672480.38864
col,1991,9389847563.38362
col,1992,9649972062.93192
col,1993,10089611942.598
col,1994,12254186688.3985
col,1995,13444770139.3343
col,1996,14767813598.716
col,1997,15829917576.649
col,1998,14773797430.026
col,1999,15812211474.8338
col,2000,15897088339.1542
col,2001,15111975248.9223
col,2002,14513777086.8965
col,2003,15687092169.746
col,2004,19635451077.63869
col,2005,24713096696.007
col,2006,28652692001.1584
col,2007,33882152640.9333
col,2008,43859076278.1105
col,2009,38170172499.0072
col,2010,46826832158.27329
col,2011,64565472465.6878
