geo,time,nv_ind_totl_cd
grc,2018,28899027980.6423
grc,2019,27341712943.5215
grc,2020,28320558348.0623
grd,1977,7755061.48148
grd,1978,9287406.2963
grd,1979,11450353.33333
grd,1980,11312015.18519
grd,1981,13526671.11111
grd,1982,17211904.07407
grd,1983,17161420.37037
grd,1984,18180518.88889
grd,1985,21548918.14815
grd,1986,25074194.81481
grd,1987,30476727.03704
grd,1988,34080108.88889
grd,1989,35933000
grd,1990,36991545.18519
grd,1991,46087407.40741
grd,1992,47373111.11111
grd,1993,46121000
grd,1994,50257074.07407
grd,1995,54235592.59259
grd,1996,57078851.85185
grd,1997,63417592.59259
grd,1998,74239037.03704
grd,1999,83707666.66667
grd,2000,93137444.44444
grd,2001,85935000
grd,2002,89788629.62963
grd,2003,100524629.62963
grd,2004,100123703.7037
grd,2005,158919481.48148
grd,2006,135706185.18518
grd,2007,142773185.18518
grd,2008,145000000
grd,2009,113577037.03704
grd,2010,113412703.7037
grd,2011,103895703.7037
grd,2012,98529370.37037
grd,2013,112893259.25926
grd,2014,116766629.62963
grd,2015,122875222.22222
grd,2016,129044444.44444
grd,2017,143141222.22222
grd,2018,156701666.66667
grd,2019,165432851.85185
grd,2020,136453851.85185
grl,2003,228091746.74014
grl,2004,286324714.99391
grl,2005,300488585.76931
grl,2006,336634828.8155
grl,2007,377610816.17282
grl,2008,455267648.73188
grl,2009,454942267.15663
grl,2010,452676872.74408
grl,2011,484828729.48758
grl,2012,493534743.20242
grl,2013,486868578.95768
grl,2014,446093541.20267
grl,2015,426017033.54687
grl,2016,478824071.18558
grl,2017,485074739.88702
grl,2018,548855034.3648
grl,2019,562389420.33766
gtm,1965,226943200
gtm,1966,248009300
gtm,1967,269766900
gtm,1968,300476800
gtm,1969,327017400
gtm,1970,355373700
gtm,1971,373408300
gtm,1972,394278200
gtm,1973,493257000
gtm,1974,591967800
gtm,1975,674259900
gtm,1976,877552300
gtm,1977,1144470400
gtm,1978,1286757600
gtm,1979,1485763500
gtm,1980,1732284500
gtm,1981,1871829900
gtm,1982,1851170700
gtm,1983,1855628900
gtm,1984,1870918200
gtm,1985,1912212000
gtm,1986,1452935570.77626
gtm,1987,1406000040
gtm,1988,1583282404.58015
gtm,1989,1690980184.65909
gtm,1990,1513788398.94779
gtm,1991,1841287259.63928
gtm,1992,2089132209.02797
gtm,1993,2266265890.62001
gtm,1994,2555820628.73835
gtm,1995,2881485905.07004
gtm,1996,3085660214.73601
gtm,1997,3553424625.22882
gtm,1998,3878006099.0867
gtm,1999,3685641314.50313
gtm,2000,3817474211.66529
gtm,2001,5032364365.1541
gtm,2002,5557285040.3365
gtm,2003,5921089612.00871
gtm,2004,6574138438.30617
gtm,2005,7387205936.67719
gtm,2006,8408448912.21424
gtm,2007,9360186529.91542
gtm,2008,10826060317.4603
gtm,2009,10219277764.1639
gtm,2010,11182694134.8755
gtm,2011,13098883923.7547
gtm,2012,13947526475.6944
gtm,2013,12164268658.996
gtm,2014,13417543131.321
gtm,2015,14139590975.597
gtm,2016,14937680758.9574
gtm,2017,15695773486.3022
gtm,2018,15686548170.0181
gtm,2019,16806671820.3906
gtm,2020,17133323706.7207
guy,1960,47424604.79496
guy,1961,52266231.11474
guy,1962,62007816.60153
guy,1963,52091232.57306
guy,1964,61599486.67094
guy,1965,66941176.47059
guy,1966,72470588.23529
guy,1967,81352941.17647
guy,1968,79200000
guy,1969,86950000
guy,1970,94650000
guy,1971,95300000
guy,1972,93476190.47619
guy,1973,91333333.33333
guy,1974,130818181.81818
guy,1975,157041666.66667
guy,1976,145960000
guy,1977,145600000
guy,1978,156400000
guy,1979,160200000
guy,1980,191200000
guy,1981,147142857.14286
guy,1982,120666666.66667
guy,1983,91000000
guy,1984,90000000
guy,1985,93720930.23256
guy,1986,115813953.48837
guy,1987,92244897.95918
guy,1988,106600000
guy,1989,98235294.11765
guy,1990,68987341.77215
guy,1991,70447227.19141
guy,1992,61662669.86411
guy,1993,106950844.85407
guy,1994,131012292.11858
guy,1995,130619718.30986
guy,1996,159487179.48718
guy,1997,163678625.85235
guy,1998,149768467.76819
guy,1999,138248744.36791
guy,2000,142542345.00905
guy,2001,143022024.24931
guy,2002,142679568.87735
guy,2003,134120218.71452
guy,2004,134825964.7265
guy,2005,137500938.0863
guy,2006,525265877.67617
guy,2007,646118765.46541
guy,2008,748404116.6155
guy,2009,777803383.18215
guy,2010,854888973.35341
guy,2011,976514269.60922
guy,2012,1080283991.40138
guy,2013,1068126558.58831
guy,2014,1006823954.75497
guy,2015,1057922518.15981
guy,2016,1317147699.75787
guy,2017,1244363196.12591
guy,2018,1257221975.89313
guy,2019,1484311750.59952
guy,2020,2122633093.52518
hkg,2000,20741605914.36489
hkg,2001,19223854952.0439
hkg,2002,17693777327.5718
hkg,2003,15910258385.9865
hkg,2004,15511427837.699
hkg,2005,15356614763.4783
hkg,2006,15474909240.7117
hkg,2007,14581357192.2988
hkg,2008,15354189140.5969
hkg,2009,14707551794.4219
hkg,2010,15629279719.9197
hkg,2011,16693088386.4337
hkg,2012,17975736166.2627
hkg,2013,19154589994.8427
hkg,2014,20598908964.2899
hkg,2015,21836347686.9888
hkg,2016,23986447315.87289
hkg,2017,24635708053.1746
hkg,2018,23436116603.9421
hkg,2019,22709325029.6711
hkg,2020,21749342546.2796
hnd,1960,57300000
hnd,1961,59350000
hnd,1962,69200000
hnd,1963,73800000
hnd,1964,81400000
hnd,1965,88650000
hnd,1966,94250000
hnd,1967,113100000
hnd,1968,126750000
hnd,1969,134050000
hnd,1970,145000000
hnd,1971,149500000
hnd,1972,164500000
hnd,1973,198500000
hnd,1974,237000000
hnd,1975,252500000
hnd,1976,280000000
hnd,1977,339500000
hnd,1978,729905214.2445
hnd,1979,869506699.19392
hnd,1980,939894012.53928
hnd,1981,910770934.44164
hnd,1982,1065001079.70775
hnd,1983,1123642909.90986
hnd,1984,1335757014.54417
hnd,1985,1401867065.44667
hnd,1986,1487818447.31071
hnd,1987,1728232467.07267
hnd,1988,1597882188.85811
hnd,1989,1588145489.04137
hnd,1990,1542425032.87253
hnd,1991,1359013241.29629
hnd,1992,1501033358.19131
hnd,1993,1513589769.95442
hnd,1994,1464235871.94368
hnd,1995,1663106934.30657
hnd,1996,1617123369.93243
hnd,1997,1732365703.42205
hnd,1998,1893605516.98671
hnd,1999,1969998787.45645
hnd,2000,2087170686.26973
hnd,2001,2095368058.64524
hnd,2002,2119719255.09272
hnd,2003,2228129176.757
hnd,2004,2327944323.07038
hnd,2005,2537943177.31753
hnd,2006,2903943363.45748
hnd,2007,3210861965.07864
hnd,2008,3578329850.81759
hnd,2009,3769582615.0669
hnd,2010,4024765889.55309
hnd,2011,4540229758.89287
hnd,2012,4805037926.8436
hnd,2013,4668244272.95724
hnd,2014,4808663621.51151
hnd,2015,5343901812.45248
hnd,2016,5570205243.2836
hnd,2017,6097427760.8223
hnd,2018,6355714277.45024
hnd,2019,6746308633.13102
hnd,2020,6140386711.08667
hrv,1995,5979462199.70482
hrv,1996,6093792857.26277
hrv,1997,6364474477.93928
hrv,1998,6387660381.14735
hrv,1999,5652540563.31977
hrv,2000,5258384424.78887
hrv,2001,5515867319.29756
hrv,2002,6183335037.19736
hrv,2003,8148136404.90665
hrv,2004,10181357553.4453
hrv,2005,10873680257.0935
hrv,2006,11910491021.25
hrv,2007,13920161988.2472
hrv,2008,16173065510.7995
hrv,2009,14340699357.6097
hrv,2010,12959925260.4255
hrv,2011,13661789277.4126
hrv,2012,12128953814.2956
hrv,2013,12176216794.3137
hrv,2014,12163423520.0041
hrv,2015,10350309510.003
hrv,2016,10790518280.0592
hrv,2017,11380272795.1543
hrv,2018,12373253388.4937
hrv,2019,12419836530.9814
hrv,2020,12101645583.6173
hti,1988,577197000
hti,1989,621655800
hti,1990,714798800
hti,1991,902694746.55086
hti,1992,517725537.66959
hti,1993,451891142.34047
hti,1994,481801454.13112
hti,1995,855096289.33772
hti,1996,1015321935.22651
hti,1997,1069050362.91469
hti,1998,1297919713.42267
hti,1999,1376872852.02757
hti,2000,1570426529.19771
hti,2001,1494247285.88155
hti,2002,1405246747.63574
hti,2003,1201651132.3805
hti,2004,1545824964.90932
hti,2005,1799686379.02729
hti,2006,1990863848.23613
hti,2007,2411627786.77961
hti,2008,2800218266.0597
hti,2009,3041379890.61636
hti,2010,2790884486.57392
hti,2011,3199188296.8769
hti,2012,3478404642.33661
hti,2013,3828433571.4766
hti,2014,4023109719.47705
hti,2015,3852696170.07606
hti,2016,3439753995.99159
hti,2017,3577940319.01766
hti,2018,3959653095.44847
hti,2019,3404141062.92825
hti,2020,3384411330.8971
hun,1995,11980397194.6448
hun,1996,11856974307.3384
hun,1997,13143971921.2888
hun,1998,13684383099.5743
hun,1999,13503890855.3303
hun,2000,12771894597.4756
hun,2001,14586580566.3423
hun,2002,18123940087.6356
hun,2003,22505912663.3311
hun,2004,27957077285.9413
hun,2005,30772803226.7358
hun,2006,31465221731.0709
hun,2007,37432615678.189
hun,2008,40786371535.4943
hun,2009,32884422736.391
hun,2010,33308061058.0564
hun,2011,35633334162.2939
hun,2012,32227013419.713
hun,2013,33987670712.3539
hun,2014,36232354311.0181
hun,2015,33024989931.3542
hun,2016,32785847235.87149
hun,2017,36020883031.7017
hun,2018,40276591807.6569
hun,2019,40532106240.9688
hun,2020,38202361497.4188
idn,1983,34000065622.5601
idn,1984,34272532514.7226
idn,1985,31309659255.4452
idn,1986,27015046794.7587
idn,1987,27527743207.7532
idn,1988,30522857857.49129
idn,1989,35048697753.9539
idn,1990,41803461860.1898
idn,1991,48053829528.1712
idn,1992,51185130448.4906
idn,1993,62697845685.504
idn,1994,71892583593.65961
idn,1995,84492880703.86549
idn,1996,98805276864.62019
idn,1997,95639280384.11209
idn,1998,43167893391.703
idn,1999,60704672230.3797
idn,2000,69257791736.1581
idn,2001,76843660197.49478
idn,2002,93418806749.04819
idn,2003,102711934225.85201
idn,2004,114620174390.226
idn,2005,133046281901.55701
idn,2006,171142373535.353
idn,2007,202273722787.44101
idn,2008,245219682002.07001
idn,2009,257121363819.561
idn,2010,322998068749.92401
idn,2011,392133305432.01294
idn,2012,400133862750.21893
idn,2013,389060847471.23694
idn,2014,373503858292.01398
idn,2015,344753719560.026
idn,2016,366306491662.04694
idn,2017,399942076853.67102
idn,2018,414091742812.01501
idn,2019,435909198456.50403
idn,2020,404965381260.79498
ind,1960,7714933187.55539
ind,1961,8409411397.4989
ind,1962,9297703005.81281
ind,1963,10594463041.3049
ind,1964,11835607727.7998
ind,1965,12896666334.9391
ind,1966,9809070779.12143
ind,1967,10071830576.412
ind,1968,10949998383.3467
ind,1969,12518090352.0147
ind,1970,13563974410.7213
ind,1971,15081238563.2418
ind,1972,16013474323.2673
ind,1973,18255996684.8696
ind,1974,22568187733.4708
ind,1975,22846921732.9662
ind,1976,25145699499.2415
ind,1977,29643225639.7244
ind,1978,34770502916.4936
ind,1979,39765906161.0656
ind,1980,47207847596.4436
ind,1981,50506697608.2436
ind,1982,52486618689.3772
ind,1983,57400453236.96049
ind,1984,56729284398.8071
ind,1985,61915753548.3101
ind,1986,66556037283.1048
ind,1987,74499836577.76151
ind,1988,79223617939.6962
ind,1989,81562609926.05148
ind,1990,88120604519.05449
ind,1991,71420498682.6328
ind,1992,77218944834.2187
ind,1993,74799816004.18311
ind,1994,90420356850.97951
ind,1995,103039951865.09
ind,1996,109666488084.776
ind,1997,115765234574.77901
ind,1998,115041753391.40601
ind,1999,121675932418.27499
ind,2000,127992796683.849
ind,2001,128582535067.59801
ind,2002,142435205180.75201
ind,2003,166959952655.45901
ind,2004,207206858403.17999
ind,2005,242289565890.28201
ind,2006,290796431900.90503
ind,2007,376010652380.60895
ind,2008,373296751400.19507
ind,2009,417613522969.33002
ind,2010,514834122665.28003
ind,2011,549862481134.77197
ind,2012,537298622212.09296
ind,2013,527400053692.52893
ind,2014,563949267588.104
ind,2015,575276394525.61096
ind,2016,610852273055.82092
ind,2017,702640772172.47998
ind,2018,712631585181.67896
ind,2019,694018854092.55701
ind,2020,625717148144.15601
irl,1995,20007641414.1414
irl,1996,21443428679.4355
irl,1997,24604672874.8806
irl,1998,28222259728.6083
irl,1999,31023988235.97029
irl,2000,31566722637.1028
irl,2001,37268758566.141
irl,2002,45143959977.41689
irl,2003,53121134675.965
irl,2004,59800704626.7442
irl,2005,63635542139.4677
irl,2006,69840796138.19279
irl,2007,77044361279.4261
irl,2008,71411271347.7195
irl,2009,60556354828.06049
irl,2010,51793719168.7334
irl,2011,58723670406.5468
irl,2012,55105637093.8524
irl,2013,58088214773.27
irl,2014,64288371549.2508
irl,2015,112053138547.589
irl,2016,111133298337.418
irl,2017,121383330759.05499
irl,2018,142597449929.95401
irl,2019,143089179846.36099
irl,2020,161640280969.806
irn,1960,1081175285.59063
irn,1961,1231940899.49022
irn,1962,1386712331.60492
irn,1963,1521120088.6974
irn,1964,1689382133.9376
irn,1965,2034402222.3443
irn,1966,2278922793.46825
irn,1967,2658399404.49802
irn,1968,3130465778.34706
irn,1969,3754887604.72883
irn,1970,4454443896.56619
irn,1971,5923190164.79562
irn,1972,7443728851.74866
irn,1973,14528150765.2667
irn,1974,28799046885.1435
irn,1975,29374041384.355
irn,1976,38956908134.1611
irn,1977,42952865494.4659
irn,1978,35629983297.0929
irn,1979,41357334379.7066
irn,1980,33171733229.0759
irn,1981,34894232151.348
irn,1982,51057345492.0386
irn,1983,59511146830.8205
irn,1984,55887810750.3744
irn,1985,55055911161.6439
irn,1986,52084912401.3296
irn,1987,33474037806.4421
irn,1988,30527226367.2779
irn,1989,31503881975.8055
irn,1990,40938525678.2324
irn,1993,26791030664.4444
irn,1994,31157754575.6298
irn,1995,38028151347.9238
irn,1996,50669028283.7934
irn,1997,44099752784.0619
irn,1998,35843915436.8996
irn,1999,42646361331.4957
irn,2000,44171935289.7051
irn,2001,50646523150.2836
irn,2002,58529022509.0601
irn,2003,69187187522.50459
irn,2004,90214516019.5753
irn,2005,112404611867.64301
irn,2006,128515590798.03
irn,2007,168767710655.89099
irn,2008,196555659098.63199
irn,2009,179452616220.681
irn,2010,215214625703.75296
irn,2011,278314472042.12903
irn,2012,259560687614.18399
irn,2013,197378447163.59695
irn,2014,171442525656.603
irn,2015,126916938857.86099
irn,2016,141529749369.285
irn,2017,155470514524.78601
irn,2018,105705188186.964
irn,2019,81806500070.89951
irn,2020,68938579899.93761
irq,1968,1352282273.87286
irq,1969,1387846541.58499
irq,1970,1511621394.56735
irq,1971,1943140028.28854
irq,1972,1820967257.43467
irq,1973,2659293496.20337
irq,1974,8104639349.81375
irq,1975,9161530646.79986
irq,1976,12567219776.4985
irq,1977,13704029800.2032
irq,1978,16383338977.3112
irq,1979,28479850998.9841
irq,1980,38884000000
irq,1981,19857333333.3333
irq,1982,20928000000
irq,1983,19275483870.9677
irq,1984,21070322580.6452
irq,1985,21220322580.6452
irq,1986,17841935483.871
irq,1987,23855483870.9677
irq,1988,26237419354.8387
irq,1989,26696129032.25809
irq,1990,130349032258.065
irq,1991,208177713.73679
irq,1992,289194324.19432
irq,1993,597065353.396
irq,1994,2230623134.68759
irq,1995,8363758738.22867
irq,1996,6098132794.06808
irq,1997,15577852956.5528
irq,1998,14462509360.1397
irq,1999,29348205040.3981
irq,2000,41010940148.7132
irq,2001,28007639379.0006
irq,2002,24419036136.8416
irq,2003,15528852640.0024
irq,2004,22648885311.096
irq,2005,31775523709.2391
irq,2006,40024837060.9641
irq,2007,53397920069.9501
irq,2008,82639200443.42509
irq,2009,58050544928.4692
irq,2010,77283320940.17091
irq,2011,116182753589.744
irq,2012,132059338321.62
irq,2013,135366057204.117
irq,2014,126331209176.672
irq,2015,75615863010.1617
irq,2016,76941197800.33838
irq,2017,96098228547.2973
irq,2018,123164827816.52901
irq,2019,124709428003.384
irq,2020,68527349664.4295
isl,1995,1561220094.6953
isl,1996,1582890511.2782
isl,1997,1939007521.40561
isl,1998,2104117418.25833
isl,1999,2060174423.82903
isl,2000,2082068115.90516
isl,2001,2032570264.59436
isl,2002,2081101245.12201
isl,2003,2446310289.53578
isl,2004,3015042675.98591
isl,2005,3520476773.41196
isl,2006,3885173183.24309
isl,2007,4359953555.53821
isl,2008,4158710043.10507
isl,2009,2623509265.72974
isl,2010,3031823828.08429
isl,2011,3404503015.24039
isl,2012,3111552079.16144
isl,2013,3408906591.3937
isl,2014,3715011702.21677
isl,2015,3544885540.19664
isl,2016,4071907453.20433
isl,2017,4827453360.93649
isl,2018,5139528004.31356
isl,2019,4898233322.32812
isl,2020,4273254067.15063
isr,1995,24536636004.3835
isr,1996,27189439483.6607
isr,1997,28381484316.1129
isr,1998,27976207468.22449
isr,1999,27467701041.1382
isr,2000,31039927402.9382
isr,2001,28771274698.62329
isr,2002,26194048503.5248
isr,2003,27207281131.2883
isr,2004,28595347835.7876
isr,2005,30529828865.5659
isr,2006,33679385519.9964
isr,2007,39372953676.8823
isr,2008,46414465719.0635
isr,2009,43142125219.3373
isr,2010,48884282991.9965
isr,2011,53328783749.7347
isr,2012,53167320885.4285
isr,2013,59685060894.4105
isr,2014,62596290028.4383
isr,2015,59421939196.4324
isr,2016,60626685905.72569
isr,2017,66049547456.9415
isr,2018,70452927667.3896
isr,2019,74341856923.0363
isr,2020,75669347892.13638
ita,1990,331472908855.84998
ita,1991,338433037302.95001
ita,1992,352320567164.17902
ita,1993,280919737910.66803
ita,1994,289918194044.18799
ita,1995,309653631284.91602
ita,1996,340202158363.65894
ita,1997,316987835379.71802
ita,1998,320871863499.49799
ita,1999,309126220576.02399
ita,2000,278749222854.27502
ita,2001,281736657914.05493
ita,2002,306801418316.78497
ita,2003,370415550933.68494
ita,2004,423073568118.14801
ita,2005,432436696818.05402
ita,2006,456213671137.05798
ita,2007,526097053977.06
ita,2008,568475815479.06201
ita,2009,481450020035.11694
ita,2010,467074507425.00098
ita,2011,499154457718.87299
ita,2012,445462570706.836
ita,2013,453497990364.354
ita,2014,449664037270.42999
ita,2015,383056218852.18701
ita,2016,398276026624.55402
ita,2017,417870535762.00098
ita,2018,448722679367.60797
ita,2019,432402514836.862
ita,2020,408414263139.76801
jam,1993,1547661993.05773
jam,1994,1535880843.50131
jam,1995,1806295013.67306
jam,1996,1884341426.09295
jam,1997,2042198025.6747
jam,1998,2018358413.1327
jam,1999,2039801759.57586
jam,2000,2031861758.67789
jam,2001,2052012879.29681
jam,2002,2072377049.68822
jam,2003,2026795564.32269
jam,2004,2264711457.38694
jam,2005,2462480351.05578
jam,2006,2531596087.24155
jam,2007,2728284401.99907
jam,2008,2699123923.45944
jam,2009,2192695527.91371
jam,2010,2377893047.96889
jam,2011,2636008545.46619
jam,2012,2664366567.58663
jam,2013,2581687465.57448
jam,2014,2552614380.5579
jam,2015,2733645778.65398
jam,2016,2690427275.27079
jam,2017,2878431127.38299
jam,2018,3200994789.38322
jam,2019,3047990392.47
jam,2020,2816524675.07661
jor,1965,106132735.92831
jor,1966,121254550.54607
jor,1967,96331559.78717
jor,1968,120974516.94203
jor,1969,131335760.29123
jor,1970,112293475.21703
jor,1971,110893307.19686
jor,1972,145617474.09689
jor,1973,209981740.7182
jor,1974,194660043.46476
jor,1975,282989368.35522
jor,1976,339846385.54217
jor,1977,424333434.55815
jor,1978,531119109.94764
jor,1979,725957375.95738
jor,1980,894061765.69319
jor,1981,1113813559.32203
jor,1982,1224652482.2695
jor,1983,1217791242.08207
jor,1984,1268767230.16905
jor,1985,1125788139.88849
jor,1986,1500422857.14286
jor,1987,1581875923.19055
jor,1988,1355372695.69864
jor,1989,994735468.15176
jor,1990,998888051.83065
jor,1991,972399765.01689
jor,1992,1264340982.64195
jor,1993,1320685524.60673
jor,1994,1538890797.19479
jor,1995,1658761415.52511
jor,1996,1527355430.18336
jor,1997,1621782792.66573
jor,1998,1760545839.21016
jor,1999,1778411847.67278
jor,2000,1856709449.92948
jor,2001,1987496473.90691
jor,2002,2234966149.50635
jor,2003,2403746121.2976
jor,2004,2902416078.98449
jor,2005,3213726375.1763
jor,2006,3827052186.17772
jor,2007,4818390691.11425
jor,2008,6716861068.05693
jor,2009,6811553521.12676
jor,2010,7127189718.30986
jor,2011,7910898028.16901
jor,2012,8164185633.80282
jor,2013,8834345774.64789
jor,2014,9399390140.84507
jor,2015,9736587323.94366
jor,2016,9841267605.6338
jor,2017,10188073098.5915
jor,2018,10531564366.1972
jor,2019,10882947746.4789
jor,2020,10449652394.3662
jpn,1994,1727278152939.3999
jpn,1995,1903040200043.37988
jpn,1996,1688031984085.17993
jpn,1997,1524229508169.62012
