geo,time,nv_srv_totl_kd_zg
grd,2008,2.93293
grd,2009,-3.21248
grd,2010,-1.67775
grd,2011,1.43925
grd,2012,0.61706
grd,2013,1.29399
grd,2014,5.68298
grd,2015,3.07473
grd,2016,2.61225
grd,2017,3.84778
grd,2018,2.52417
grd,2019,2.01726
grd,2020,-13.22578
grl,2004,3.88418
grl,2005,2.19418
grl,2006,6.39234
grl,2007,1.97213
grl,2008,2.31177
grl,2009,4.04819
grl,2010,0.25721
grl,2011,-0.52176
grl,2012,-0.08814
grl,2013,-0.54565
grl,2014,0.87827
grl,2015,0.32024
grl,2016,1.1124
grl,2017,0.59717
grl,2018,-0.31915
grl,2019,1.55605
gtm,1961,3.19049
gtm,1962,4.46938
gtm,1963,10.77371
gtm,1964,6.04631
gtm,1965,5.60995
gtm,1966,5.16011
gtm,1967,4.9893
gtm,1968,9.27462
gtm,1969,4.66004
gtm,1970,7.1152
gtm,1971,5.05756
gtm,1972,5.93774
gtm,1973,7.07284
gtm,1974,7.62541
gtm,1975,0.77942
gtm,1976,8.55645
gtm,1977,8.36962
gtm,1978,4.68062
gtm,1979,3.75779
gtm,1980,2.72279
gtm,1981,0.57615
gtm,1982,-4.45227
gtm,1983,-3.00388
gtm,1984,1.16544
gtm,1985,-2.21327
gtm,1986,-1.46819
gtm,1987,3.03963
gtm,1988,3.27848
gtm,1989,3.84325
gtm,1990,2.31968
gtm,1991,4.03685
gtm,1992,4.52762
gtm,1993,4.28662
gtm,1994,5.27962
gtm,1995,5.53035
gtm,1996,2.83539
gtm,1997,3.94798
gtm,1998,5.19709
gtm,1999,3.68722
gtm,2000,4.43587
gtm,2001,44.09972
gtm,2002,3.32243
gtm,2003,3.21717
gtm,2004,3.96456
gtm,2005,3.83733
gtm,2006,5.65448
gtm,2007,6.51949
gtm,2008,4.88284
gtm,2009,1.31388
gtm,2010,3.71779
gtm,2011,3.88416
gtm,2012,3.6006
gtm,2013,3.75093
gtm,2014,3.96701
gtm,2015,4.55664
gtm,2016,3.03775
gtm,2017,3.42562
gtm,2018,3.5909
gtm,2019,3.83745
gtm,2020,-1.90656
guy,1961,4.38504
guy,1962,-4.22736
guy,1963,-11.51056
guy,1964,10.39397
guy,1965,11.79682
guy,1966,7.05972
guy,1967,3.37935
guy,1968,-0.71705
guy,1969,3.35706
guy,1970,5.93274
guy,1971,5.68953
guy,1972,1.63917
guy,1973,13.64609
guy,1974,-16.79171
guy,1975,3.93494
guy,1976,22.43459
guy,1977,0.11313
guy,1978,-4.46178
guy,1979,-0.93614
guy,1980,-5.15932
guy,1981,11.98833
guy,1982,-10.43619
guy,1983,-2.02741
guy,1984,-5.7516
guy,1985,-3.02243
guy,1986,-4.77903
guy,1987,-11.01758
guy,1988,7.78982
guy,1989,-1.24729
guy,1990,1.64745
guy,1991,-0.16207
guy,1992,1.2987
guy,1993,3.4188
guy,1994,7.59298
guy,1995,5.95295
guy,1996,7.34028
guy,1997,6.58506
guy,1998,1.94059
guy,1999,-2.44755
guy,2000,5.33652
guy,2001,1.09641
guy,2002,-0.33657
guy,2003,2.10131
guy,2004,2.27857
guy,2005,7.79734
guy,2006,8.1
guy,2007,8.44291
guy,2008,5.80604
guy,2009,5.89628
guy,2010,5.81331
guy,2011,3.87407
guy,2012,6.83203
guy,2013,1.66641
guy,2014,2.83192
guy,2015,-0.39193
guy,2016,2.49018
guy,2017,2.79862
guy,2018,2.92001
guy,2019,4.15294
guy,2020,-9.44209
hkg,2001,1.83538
hkg,2002,2.91861
hkg,2003,4.46603
hkg,2004,9.67091
hkg,2005,7.75695
hkg,2006,6.81554
hkg,2007,7.09291
hkg,2008,2.43959
hkg,2009,-1.72991
hkg,2010,6.91204
hkg,2011,5.18564
hkg,2012,1.75662
hkg,2013,2.73988
hkg,2014,2.46102
hkg,2015,1.73111
hkg,2016,2.26986
hkg,2017,3.53068
hkg,2018,3.08733
hkg,2019,-0.68994
hkg,2020,-6.59004
hnd,1961,1.48248
hnd,1962,4.06707
hnd,1963,5.02472
hnd,1964,5.10329
hnd,1965,6.08407
hnd,1966,5.50333
hnd,1967,2.75017
hnd,1968,5.08921
hnd,1969,5.08191
hnd,1970,6.96405
hnd,1971,1.27659
hnd,1972,9.2437
hnd,1973,5.8654
hnd,1974,1.7257
hnd,1975,8.92857
hnd,1976,10.90163
hnd,1977,7.61271
hnd,1978,4.12731
hnd,1979,5.81489
hnd,1980,5.21444
hnd,1981,1.32673
hnd,1982,-1.47508
hnd,1983,1.05461
hnd,1984,3.1495
hnd,1985,5.80005
hnd,1986,3.70868
hnd,1987,5.74943
hnd,1988,4.99224
hnd,1989,4.71554
hnd,1990,-1.61
hnd,1991,-0.40553
hnd,1992,5.9122
hnd,1993,9.3877
hnd,1994,-1.95864
hnd,1995,4.29566
hnd,1996,2.87339
hnd,1997,7.88905
hnd,1998,6.80882
hnd,1999,3.81412
hnd,2000,10.06543
hnd,2001,4.97616
hnd,2002,5.56356
hnd,2003,5.88449
hnd,2004,8.47769
hnd,2005,9.2778
hnd,2006,9.70556
hnd,2007,9.9259
hnd,2008,7.27209
hnd,2009,0.92662
hnd,2010,4.95187
hnd,2011,4.4425
hnd,2012,4.4042
hnd,2013,3.65889
hnd,2014,4.12115
hnd,2015,4.78297
hnd,2016,3.87021
hnd,2017,3.82712
hnd,2018,3.89396
hnd,2019,4.47838
hnd,2020,-5.04377
hrv,1996,5.90918
hrv,1997,5.56801
hrv,1998,2.60779
hrv,1999,-2.90211
hrv,2000,1.22881
hrv,2001,4.12562
hrv,2002,5.05172
hrv,2003,5.95071
hrv,2004,2.84874
hrv,2005,4.62992
hrv,2006,4.27029
hrv,2007,5.77036
hrv,2008,1.6353
hrv,2009,-4.64718
hrv,2010,1.40162
hrv,2011,1.30212
hrv,2012,-0.9079
hrv,2013,-0.76296
hrv,2014,-0.13259
hrv,2015,2.60356
hrv,2016,2.79399
hrv,2017,3.41781
hrv,2018,2.83232
hrv,2019,3.33441
hrv,2020,-8.1702
hti,1989,-3.02172
hti,1990,7.91824
hti,1991,5.07544
hti,1992,-1.61605
hti,1993,-4.73211
hti,1994,-11.02789
hti,1995,4.52324
hti,1996,10.93632
hti,1997,5.04076
hti,1998,3.65025
hti,1999,4.06171
hti,2000,3.98028
hti,2001,1.1906
hti,2002,1.64058
hti,2003,2.74534
hti,2004,-1.09647
hti,2005,0.9002
hti,2006,0.67722
hti,2007,2.84742
hti,2008,6.08919
hti,2009,5.90084
hti,2010,-4.72425
hti,2011,5.25274
hti,2012,0.65999
hti,2013,3.67682
hti,2014,2.16274
hti,2015,2.40085
hti,2016,2.42735
hti,2017,2.23306
hti,2018,1.86272
hti,2019,2.09988
hti,2020,-1.18564
hun,1996,0.80081
hun,1997,0.13594
hun,1998,1.68658
hun,1999,1.83561
hun,2000,5.50514
hun,2001,3.8038
hun,2002,5.29117
hun,2003,4.20166
hun,2004,2.00462
hun,2005,5.00524
hun,2006,4.50365
hun,2007,-0.08035
hun,2008,0.9833
hun,2009,-3.02583
hun,2010,1.96961
hun,2011,1.98831
hun,2012,0.74318
hun,2013,3.44144
hun,2014,2.8415
hun,2015,2.1061
hun,2016,2.90204
hun,2017,4.92088
hun,2018,6.18794
hun,2019,5.06869
hun,2020,-3.52121
idn,1961,9.93538
idn,1962,0.5878
idn,1963,1.38787
idn,1964,2.30548
idn,1965,1.33803
idn,1966,0.06949
idn,1967,5.69444
idn,1968,9.46124
idn,1969,9.06363
idn,1970,9.35608
idn,1971,9.20986
idn,1972,10.13825
idn,1973,8.78661
idn,1974,9.55947
idn,1975,10.0764
idn,1976,5.91394
idn,1977,12.05725
idn,1978,8.87323
idn,1979,8.43275
idn,1980,11.78924
idn,1981,9.77635
idn,1982,5.19853
idn,1983,4.61448
idn,1984,5.7523
idn,1985,4.55435
idn,1986,7.04235
idn,1987,6.24799
idn,1988,6.837
idn,1989,9.31271
idn,1990,7.26373
idn,1991,6.14938
idn,1992,7.20976
idn,1993,8.00232
idn,1994,7.09017
idn,1995,7.60575
idn,1996,6.75373
idn,1997,5.58365
idn,1998,-16.46153
idn,1999,-1.03062
idn,2000,5.1744
idn,2001,4.88631
idn,2002,5.19569
idn,2003,6.35808
idn,2004,7.11032
idn,2005,7.87103
idn,2006,7.33003
idn,2007,8.99899
idn,2008,8.65944
idn,2009,5.82555
idn,2010,8.41445
idn,2011,8.41078
idn,2012,6.81992
idn,2013,6.39022
idn,2014,6.01714
idn,2015,5.45188
idn,2016,5.66443
idn,2017,5.65378
idn,2018,5.82134
idn,2019,6.39501
idn,2020,-1.43108
ind,1961,4.90166
ind,1962,5.39081
ind,1963,5.51606
ind,1964,5.35197
ind,1965,2.89011
ind,1966,3.13536
ind,1967,3.67412
ind,1968,4.4172
ind,1969,4.96114
ind,1970,4.72813
ind,1971,3.87723
ind,1972,3.0861
ind,1973,3.30072
ind,1974,3.76513
ind,1975,6.09882
ind,1976,4.60195
ind,1977,4.65068
ind,1978,6.29603
ind,1979,2.59334
ind,1980,3.45005
ind,1981,5.67664
ind,1982,7.49529
ind,1983,6.41267
ind,1984,6.57613
ind,1985,7.83199
ind,1986,8.05021
ind,1987,6.88088
ind,1988,7.36289
ind,1989,8.74602
ind,1990,5.54961
ind,1991,5.42778
ind,1992,5.8755
ind,1993,7.74914
ind,1994,5.05223
ind,1995,9.16808
ind,1996,6.75589
ind,1997,8.99603
ind,1998,8.21449
ind,1999,12.49495
ind,2000,5.10563
ind,2001,6.24816
ind,2002,6.34846
ind,2003,7.35119
ind,2004,8.25922
ind,2005,9.11763
ind,2006,7.03832
ind,2007,7.77805
ind,2008,6.51991
ind,2009,8.67647
ind,2010,7.83567
ind,2011,5.86401
ind,2012,8.33368
ind,2013,7.66
ind,2014,9.81059
ind,2015,9.43824
ind,2016,8.46306
ind,2017,6.34306
ind,2018,7.2043
ind,2019,7.1907
ind,2020,-8.35634
irl,1996,5.49533
irl,1997,8.46756
irl,1998,7.56695
irl,1999,7.04491
irl,2000,5.90414
irl,2001,3.52287
irl,2002,4.1891
irl,2003,1.57646
irl,2004,7.27928
irl,2005,6.68477
irl,2006,5.98064
irl,2007,9.3673
irl,2008,0.5534
irl,2009,-5.18954
irl,2010,2.29858
irl,2011,0.36698
irl,2012,-2.11161
irl,2013,3.02868
irl,2014,6.27666
irl,2015,4.86373
irl,2016,2.98888
irl,2017,8.6025
irl,2018,10.27587
irl,2019,6.73775
irl,2020,-3.50246
irn,1961,1.2155
irn,1962,4.47571
irn,1963,6.04626
irn,1964,11.72849
irn,1965,20.28887
irn,1966,7.87188
irn,1967,11.31159
irn,1968,12.08539
irn,1969,11.56915
irn,1970,9.46144
irn,1971,14.90443
irn,1972,21.74909
irn,1973,2.49536
irn,1974,39.35852
irn,1975,17.86095
irn,1976,13.30889
irn,1977,4.79732
irn,1978,3.189
irn,1979,3.33019
irn,1980,-3.56176
irn,1981,-10.35101
irn,1982,-2.48937
irn,1983,7.19058
irn,1984,-1.99034
irn,1985,2.84538
irn,1986,-14.52793
irn,1987,-8.11739
irn,1988,-10.4515
irn,1989,6.4131
irn,1990,9.96989
irn,1991,9.92959
irn,1992,3.76779
irn,1993,0.86727
irn,1994,2.28554
irn,1995,2.84188
irn,1996,5.44244
irn,1997,4.75465
irn,1998,3.05416
irn,1999,2.68509
irn,2000,2.63413
irn,2001,4.77425
irn,2002,6.37542
irn,2003,7.06816
irn,2004,7.16272
irn,2005,7.22394
irn,2006,7.14248
irn,2007,9.10647
irn,2008,-1.28319
irn,2009,1.0835
irn,2010,5.3299
irn,2011,4.02218
irn,2012,1.48338
irn,2013,2.27439
irn,2014,1.42623
irn,2015,-2.29563
irn,2016,3.57461
irn,2017,4.3948
irn,2018,-0.57775
irn,2019,-0.16007
irn,2020,-0.02759
irq,1969,3.49057
irq,1970,6.85741
irq,1971,3.31745
irq,1972,5.28126
irq,1973,3.92288
irq,1974,34.532
irq,1975,24.61472
irq,1976,11.86111
irq,1977,8.41278
irq,1978,23.55769
irq,1979,33.81874
irq,1980,17.68942
irq,1981,8.90435
irq,1982,-5.10769
irq,1983,-15.72504
irq,1984,2.18379
irq,1985,-5.68223
irq,1986,16.26736
irq,1987,-1.17989
irq,1988,4.30688
irq,1989,1.73226
irq,1990,-13.48741
irq,1991,-50.18115
irq,1992,35.69951
irq,1993,38.11828
irq,1994,-4.47064
irq,1995,-12.88823
irq,1996,22.39613
irq,1997,-4.88772
irq,1998,9.87286
irq,1999,21.45802
irq,2000,9.42905
irq,2001,2.52938
irq,2002,-1.99576
irq,2003,-32.51069
irq,2004,85.6178
irq,2005,4.46166
irq,2006,5.98099
irq,2007,-0.57501
irq,2008,5.74251
irq,2009,3.36898
irq,2010,7.87187
irq,2011,7.16757
irq,2012,13.52157
irq,2013,8.62955
irq,2014,-3.54343
irq,2015,-2.69897
irq,2016,-0.57086
irq,2017,4.98741
irq,2018,10.45794
irq,2019,-0.29906
irq,2020,-15.85704
isl,1996,6.22152
isl,1997,5.3755
isl,1998,11.41408
isl,1999,6.80938
isl,2000,5.56142
isl,2001,4.08226
isl,2002,0.48559
isl,2003,4.39572
isl,2004,5.37041
isl,2005,4.80167
isl,2006,3.75746
isl,2007,11.10435
isl,2008,3.72532
isl,2009,-4.0456
isl,2010,-2.47903
isl,2011,2.00398
isl,2012,2.02297
isl,2013,3.45965
isl,2014,2.95056
isl,2015,4.37443
isl,2016,7.14039
isl,2017,5.19412
isl,2018,5.00051
isl,2019,2.10633
isl,2020,-6.79077
isr,1996,4.86477
isr,1997,3.58425
isr,1998,5.33127
isr,1999,5.52875
isr,2000,8.90897
isr,2001,2.54775
isr,2002,1.49482
isr,2003,2.52523
isr,2004,6.07964
isr,2005,3.60173
isr,2006,6.7859
isr,2007,6.14849
isr,2008,5.1448
isr,2009,1.87201
isr,2010,3.11944
isr,2011,6.71755
isr,2012,4.14954
isr,2013,5.11639
isr,2014,4.62918
isr,2015,3.19905
isr,2016,4.67195
isr,2017,4.74749
isr,2018,2.79421
isr,2019,4.19908
isr,2020,-2.07772
ita,1991,1.57572
ita,1992,1.20042
ita,1993,0.68569
ita,1994,1.75033
ita,1995,2.50638
ita,1996,1.70301
ita,1997,2.33137
ita,1998,2.03174
ita,1999,1.83017
ita,2000,4.35153
ita,2001,2.53903
ita,2002,0.31003
ita,2003,0.55437
ita,2004,1.08253
ita,2005,1.0044
ita,2006,1.64988
ita,2007,1.5333
ita,2008,-0.05608
ita,2009,-2.05084
ita,2010,1.25359
ita,2011,0.91141
ita,2012,-1.95734
ita,2013,-1.14957
ita,2014,0.81679
ita,2015,0.8711
ita,2016,0.98555
ita,2017,1.34811
ita,2018,0.60288
ita,2019,0.50892
ita,2020,-8.32181
jam,1994,2.39163
jam,1995,3.03089
jam,1996,0.61942
jam,1997,-0.66433
jam,1998,-0.54429
jam,1999,1.24456
jam,2000,2.31261
jam,2001,1.57507
jam,2002,2.18557
jam,2003,3.01903
jam,2004,1.54847
jam,2005,1.22112
jam,2006,2.96925
jam,2007,2.21468
jam,2008,0.24919
jam,2009,-1.07048
jam,2010,-1.76428
jam,2011,0.01951
jam,2012,-0.19059
jam,2013,0.18701
jam,2014,0.70296
jam,2015,0.70587
jam,2016,0.67022
jam,2017,1.04859
jam,2018,0.93918
jam,2019,1.6653
jam,2020,-11.15514
jor,1977,5.52083
jor,1978,13.49096
jor,1979,20.04865
jor,1980,12.34442
jor,1981,18.87732
jor,1982,4.61604
jor,1983,-3.12097
jor,1984,4.71418
jor,1985,0.92671
jor,1986,8.3596
jor,1987,1.34408
jor,1988,3.71958
jor,1989,-13.63337
jor,1990,-2.05329
jor,1991,2.3012
jor,1992,3.42822
jor,1993,5.87319
jor,1994,3.98807
jor,1995,9.35524
jor,1996,4.43865
jor,1997,3.69613
jor,1998,3.82587
jor,1999,3.64123
jor,2000,5.39822
jor,2001,5.02599
jor,2002,4.2476
jor,2003,4.61065
jor,2004,6.81076
jor,2005,10.08353
jor,2006,6.47121
jor,2007,7.28395
jor,2008,7.17351
jor,2009,3.71097
jor,2010,3.38239
jor,2011,3.12436
jor,2012,4.45033
jor,2013,3.43689
jor,2014,2.95562
jor,2015,2.69328
jor,2016,2.59589
jor,2017,2.27275
jor,2018,2.31846
jor,2019,2.45751
jor,2020,-1.0476
jpn,1995,2.67706
jpn,1996,2.64044
jpn,1997,2.25305
jpn,1998,-0.42839
jpn,1999,0.42942
jpn,2000,2.59447
jpn,2001,1.62203
jpn,2002,1.37888
jpn,2003,1.73455
jpn,2004,2.01244
jpn,2005,1.78216
jpn,2006,0.84672
jpn,2007,1.22721
jpn,2008,-1.34702
jpn,2009,-2.62879
jpn,2010,1.05246
jpn,2011,0.90755
jpn,2012,1.50758
jpn,2013,2.08735
jpn,2014,-0.44014
jpn,2015,1.42588
jpn,2016,0.81971
jpn,2017,1.12024
jpn,2018,-0.05956
jpn,2019,-0.02133
kaz,1991,-20.60355
kaz,1992,3.96658
kaz,1993,0.41658
kaz,1994,6.7686
kaz,1995,0.4524
kaz,1996,3.87982
kaz,1997,0.29885
kaz,1998,0.3
kaz,1999,-0.4
kaz,2000,8.4
kaz,2001,12.3
kaz,2002,9.8
kaz,2003,11
kaz,2004,10.8
kaz,2005,10.4
kaz,2006,10.9
kaz,2007,13.2
kaz,2008,4.2
kaz,2009,-1.5
kaz,2010,7.1
kaz,2011,9
kaz,2012,10.4
kaz,2013,6.9
kaz,2014,5.7
kaz,2015,3.1
kaz,2016,0.9
kaz,2017,2.5
kaz,2018,3.9
kaz,2019,4.4
kaz,2020,-5.3
ken,2007,6.86066
ken,2008,2.80871
ken,2009,6.40399
ken,2010,7.29706
ken,2011,4.83286
ken,2012,4.44646
ken,2013,3.10134
ken,2014,6.03532
ken,2015,6.48695
ken,2016,5.86814
ken,2017,5.07964
ken,2018,6.01644
ken,2019,6.67963
ken,2020,-2.15488
kgz,1988,10.47064
kgz,1989,0.8677
kgz,1990,40.8587
kgz,1991,-8.35431
kgz,1992,-9.16783
kgz,1993,-15.22142
kgz,1994,-16.58109
kgz,1995,-4.60131
kgz,1996,-0.90182
kgz,1997,-0.18251
kgz,1998,3.86057
kgz,1999,3.13863
kgz,2000,5.26778
kgz,2001,3.60235
kgz,2002,4.20536
kgz,2003,7.42944
kgz,2004,11.68449
kgz,2005,8.38398
kgz,2006,9.39317
kgz,2007,12.46816
kgz,2008,10.82799
kgz,2009,2.43919
kgz,2010,-1.19877
kgz,2011,7.23142
kgz,2012,6.26537
kgz,2013,4.79425
kgz,2014,4.4686
kgz,2015,3.53154
kgz,2016,3.1599
kgz,2017,3.31176
kgz,2018,2.89276
kgz,2019,3.35681
kgz,2020,-9.22322
khm,1994,0.62241
khm,1995,8.27829
khm,1996,9.1877
khm,1997,2.94389
khm,1998,4.96167
khm,1999,14.58554
khm,2000,8.87662
khm,2001,11.10769
khm,2002,7.6897
khm,2003,5.88514
khm,2004,13.19497
khm,2005,13.08903
khm,2006,10.11314
khm,2007,10.14147
khm,2008,9.02514
khm,2009,2.32036
khm,2010,3.30646
khm,2011,4.99119
khm,2012,8.10289
khm,2013,8.67982
khm,2014,8.73379
khm,2015,7.06323
khm,2016,6.78374
khm,2017,7.01602
khm,2018,6.75981
khm,2019,6.18516
khm,2020,-6.53472
kir,1983,5.5714
kir,1984,-23.36493
kir,1985,1.82604
kir,1986,10.0191
kir,1987,-3.55625
kir,1988,12.42155
kir,1989,-5.24519
kir,1990,7.17998
kir,1991,6.96753
kir,1992,4.54048
kir,1993,3.44962
kir,1994,9.14992
kir,1995,-7.7728
kir,1996,18.8403
kir,1997,7.65324
kir,1998,9.59766
kir,1999,1.76971
kir,2000,1.36364
kir,2001,5.02576
kir,2002,0.58456
kir,2003,5.42946
kir,2004,3.064
kir,2005,5.88517
kir,2006,3.87869
kir,2007,1.11804
kir,2008,1.64234
kir,2009,1.89963
kir,2010,-0.11892
kir,2011,-1.09046
kir,2012,2.33077
kir,2013,2.61548
kir,2014,-0.29652
kir,2015,7.18764
kir,2016,6.63192
kir,2017,3.46386
kir,2018,1.43135
kir,2019,5.5355
kna,1978,3.89925
kna,1979,6.39335
kna,1980,4.86994
kna,1981,3.87136
kna,1982,3.9078
kna,1983,1.51403
kna,1984,12.63658
kna,1985,10.20398
kna,1986,10.12128
kna,1987,4.29244
kna,1988,6.84451
kna,1989,4.67085
kna,1990,6.58528
kna,1991,5.51726
kna,1992,4.79801
kna,1993,6.09997
kna,1994,6.45084
kna,1995,1.16593
kna,1996,5.31769
kna,1997,6.26646
kna,1998,-2.08526
kna,1999,1.66171
kna,2000,6.27752
kna,2001,-0.7016
kna,2002,2.3667
kna,2003,1.32719
kna,2004,7.10148
kna,2005,10.25441
kna,2006,5.66871
kna,2007,4.06558
kna,2008,6.0175
kna,2009,-1.48912
kna,2010,2.49328
kna,2011,1.45633
kna,2012,0.12551
kna,2013,2.68568
kna,2014,4.49175
kna,2015,1.10671
kna,2016,4.07793
kna,2017,0.19672
kna,2018,4.04374
kna,2019,3.62136
kna,2020,-13.1882
kor,1961,0.9955
kor,1962,7.56566
kor,1963,5.64466
kor,1964,1.3423
kor,1965,6.87848
kor,1966,11.13864
kor,1967,12.9037
kor,1968,15.97811
kor,1969,14.29491
kor,1970,13.70372
kor,1971,11.90518
kor,1972,8.10634
kor,1973,11.19856
kor,1974,6.93591
kor,1975,7.66838
kor,1976,9.65521
kor,1977,10.46141
kor,1978,10.21706
kor,1979,7.93544
kor,1980,5.85557
kor,1981,6.04785
kor,1982,9.51705
kor,1983,9.84178
kor,1984,9.19374
kor,1985,8.79618
kor,1986,10.42016
kor,1987,12.0206
kor,1988,12.51868
kor,1989,9.29525
kor,1990,9.30067
kor,1991,10.50961
kor,1992,7.95117
kor,1993,8.21311
kor,1994,9.44332
kor,1995,9.11351
kor,1996,7.82578
kor,1997,7.16138
kor,1998,-2.42602
kor,1999,9.26992
kor,2000,7.62376
kor,2001,6.12694
kor,2002,8.42377
kor,2003,2.49305
kor,2004,3.22674
kor,2005,4.40407
kor,2006,4.92156
kor,2007,5.79682
kor,2008,3.85433
kor,2009,2.01127
kor,2010,5.10407
kor,2011,3.90121
kor,2012,3.35925
kor,2013,3.58514
kor,2014,3.14173
kor,2015,3.068
kor,2016,2.9246
kor,2017,2.60299
kor,2018,3.83476
kor,2019,3.37787
kor,2020,-0.98404
kos,2009,5.55862
kos,2010,1.85645
kos,2011,5.84587
kos,2012,4.62375
kos,2013,5.01546
kos,2014,1.94092
kos,2015,4.6996
kos,2016,2.69097
kos,2017,5.66254
kos,2018,6.12052
kos,2019,5.69239
kos,2020,-4.81767
kwt,2011,1.5372
kwt,2012,2.45506
kwt,2013,4.53487
kwt,2014,3.33412
kwt,2015,0.8481
kwt,2016,1.84411
kwt,2017,0.25446
kwt,2018,3.24879
kwt,2019,0.52806
kwt,2020,-3.23912
lao,2013,9.73206
lao,2014,8.11199
lao,2015,8.01612
lao,2016,4.65111
lao,2017,4.51266
lao,2018,6.78918
lao,2019,6.86119
lao,2020,-3.51469
lbn,1992,16.19016
lbn,1993,10.01552
lbn,1994,8.17829
lbn,1995,4.03887
lbn,1996,12.56812
lbn,1997,0.20299
lbn,1998,1.77449
lbn,1999,-2.04896
lbn,2000,3.60335
lbn,2001,4.88659
lbn,2002,-0.84635
lbn,2003,1.00185
lbn,2004,23.13681
lbn,2005,3.35978
lbn,2006,2.22583
lbn,2007,6.454
lbn,2008,7.82021
lbn,2009,9.0251
lbn,2010,8.57817
lbn,2011,1.06959
lbn,2012,1.27248
lbn,2013,3.4507
lbn,2014,2.74112
lbn,2015,1.98234
lbn,2016,0.9372
lbn,2017,1.08268
lbn,2018,-0.98203
lbn,2019,-5.21919
lbn,2020,-18.16201
lbr,2001,-1.42945
lbr,2002,31.07123
lbr,2003,-33.2332
lbr,2004,46.47393
lbr,2005,9.02017
lbr,2006,13.43003
lbr,2007,12.24459
lbr,2008,-0.43538
lbr,2009,97.46584
lbr,2010,11.97772
lbr,2011,12.68657
lbr,2012,9.49227
lbr,2013,9.21784
lbr,2014,1.73682
lbr,2015,0.10055
lbr,2016,-2.87291
lbr,2017,0.63479
lbr,2018,-0.75544
lbr,2019,-6.62077
lbr,2020,-8.61771
lca,1978,9.59195
lca,1979,0.26258
lca,1980,-0.81641
lca,1981,8.03137
lca,1982,3.48923
lca,1983,5.61866
lca,1984,3.44806
lca,1985,6.86717
lca,1986,8.83407
lca,1987,6.74615
lca,1988,4.92679
lca,1989,11.72002
lca,1990,17.85907
lca,1991,1.98203
lca,1992,3.06738
lca,1993,2.42582
lca,1994,6.1458
lca,1995,0.63988
lca,1996,3.39948
lca,1997,3.38122
lca,1998,3.08553
lca,1999,4.1776
lca,2000,2.2865
lca,2001,0.86456
lca,2002,-1.26483
lca,2003,4.48108
lca,2004,4.10952
lca,2005,3.74993
lca,2006,2.41281
lca,2007,2.93191
lca,2008,2.54662
lca,2009,-1.10365
lca,2010,2.45071
lca,2011,3.27351
lca,2012,0.88548
lca,2013,-2.27754
lca,2014,2.44766
lca,2015,-0.82207
lca,2016,2.16609
lca,2017,3.69584
lca,2018,3.90803
lca,2019,1.08625
lca,2020,-21.93608
lka,1961,-0.88706
lka,1962,4.92192
lka,1963,0.41182
lka,1964,9.31996
lka,1965,9.12631
lka,1966,3.20193
lka,1967,1.16392
lka,1968,6.11527
lka,1969,4.25262
lka,1970,1.63076
lka,1971,1.90565
lka,1972,6.06646
lka,1973,5.28528
lka,1974,5.6425
lka,1975,6.44234
lka,1976,1.42368
lka,1977,5.22085
lka,1978,6.4799
lka,1979,6.71717
lka,1980,7.79471
lka,1981,6.99157
lka,1982,7.63271
lka,1983,6.54272
lka,1984,6.76681
lka,1985,3.10217
lka,1986,4.22109
lka,1987,2.54155
lka,1988,2.19888
lka,1989,3.11897
lka,1990,4.89218
lka,1991,6.15658
lka,1992,5.83603
lka,1993,6.47846
lka,1994,5.354
lka,1995,5.59747
lka,1996,5.79058
lka,1997,6.79239
lka,1998,4.92075
lka,1999,4.03992
lka,2000,6.66056
lka,2001,-0.65698
lka,2002,5.96574
lka,2003,7.61377
lka,2004,6.73347
lka,2005,6.39766
lka,2006,7.73765
lka,2007,7.11662
lka,2008,5.64935
lka,2009,3.28224
lka,2010,8.02553
lka,2011,8.92703
lka,2012,11.22056
lka,2013,3.77306
lka,2014,4.83146
lka,2015,5.98063
lka,2016,4.75816
lka,2017,3.62389
lka,2018,4.55242
lka,2019,2.21697
lka,2020,-1.46194
lso,1971,0
lso,1972,10.23948
lso,1973,-5.32004
lso,1974,32.6085
lso,1975,-7.04709
lso,1976,-4.95726
lso,1977,20.21305
lso,1978,4.66747
lso,1979,22.71811
lso,1980,-4.76989
lso,1981,7.46898
lso,1982,2.99157
lso,1983,0.06492
lso,1984,4.98321
lso,1985,6.03628
lso,1986,1.79431
lso,1987,4.33427
lso,1988,3.50382
lso,1989,5.36917
lso,1990,4.87819
lso,1991,5.40945
lso,1992,2.7681
lso,1993,2.24564
lso,1994,3.75791
lso,1995,5.91242
lso,1996,0.59363
lso,1997,6.49435
lso,1998,7.79392
lso,1999,0.64913
lso,2000,-3.68431
lso,2001,3.76507
lso,2002,1.64513
lso,2003,4.70403
lso,2004,3.29529
lso,2005,2.38075
lso,2006,2.87842
lso,2007,5.06226
lso,2008,2.3611
lso,2009,0.37873
lso,2010,4.51922
lso,2011,5.3555
lso,2012,6.6668
lso,2013,7.10675
lso,2014,6.62084
lso,2015,3.90983
lso,2016,0.67567
lso,2017,-2.24399
lso,2018,-2.14883
lso,2019,0.62605
lso,2020,-10.39764
ltu,1996,4.50015
ltu,1997,9.07721
ltu,1998,6.72987
ltu,1999,1.6695
ltu,2000,4.43292
ltu,2001,5.37335
ltu,2002,6.73086
ltu,2003,8.18921
ltu,2004,5.24492
