geo,time,bm_gsr_cmcp_zs
gtm,2002,14.18408
gtm,2003,9.90852
gtm,2004,7.34955
gtm,2005,7.24338
gtm,2006,7.73729
gtm,2007,7.4466
gtm,2008,16.75469
gtm,2009,20.56913
gtm,2010,19.89517
gtm,2011,20.10302
gtm,2012,19.206
gtm,2013,18.95747
gtm,2014,19.75163
gtm,2015,21.43204
gtm,2016,20.77022
gtm,2017,19.78636
gtm,2018,21.07024
gtm,2019,20.66664
gtm,2020,28.20183
guy,1977,26.66236
guy,1978,26.95822
guy,1979,28.40659
guy,1980,34.89222
guy,1981,28.04746
guy,1982,34.15667
guy,1983,32.47283
guy,1984,33.20158
guy,1985,29.95704
guy,1992,38.34931
guy,1993,39.8582
guy,1994,43.37042
guy,1995,44.60804
guy,1996,21.6515
guy,1997,15.51515
guy,1998,27.31455
guy,1999,25.88433
guy,2000,32.6087
guy,2001,34.71933
guy,2002,40.143
guy,2003,39.86055
guy,2004,47.16409
guy,2005,34.36092
guy,2006,38.32538
guy,2007,39.14082
guy,2008,36.7268
guy,2009,42.14176
guy,2010,38.98934
guy,2011,34.00018
guy,2012,38.4506
guy,2013,40.98236
guy,2014,33.64865
guy,2015,33.44806
guy,2016,48.49176
guy,2017,54.06598
guy,2018,58.08626
guy,2019,62.82231
guy,2020,79.25563
hkg,1998,50.85552
hkg,1999,51.58819
hkg,2000,53.74731
hkg,2001,53.10117
hkg,2002,52.76754
hkg,2003,53.33887
hkg,2004,51.14115
hkg,2005,52.74603
hkg,2006,54.15105
hkg,2007,51.34229
hkg,2008,49.61578
hkg,2009,46.77145
hkg,2010,46.31945
hkg,2011,43.43249
hkg,2012,43.07616
hkg,2013,40.29408
hkg,2014,37.42625
hkg,2015,37.05273
hkg,2016,36.61852
hkg,2017,36.01634
hkg,2018,35.47829
hkg,2019,34.27796
hkg,2020,46.7864
hnd,1974,21.66911
hnd,1975,25.35593
hnd,1976,22.1546
hnd,1977,19.11765
hnd,1978,20.47116
hnd,1979,18.89339
hnd,1980,16.58523
hnd,1981,18.11793
hnd,1982,23.95147
hnd,1983,26.90243
hnd,1984,24.78842
hnd,1985,25.90886
hnd,1986,26.20846
hnd,1987,23.8107
hnd,1988,24.22989
hnd,1989,24.33839
hnd,1990,24.4313
hnd,1991,25.89325
hnd,1992,26.39803
hnd,1993,24.36376
hnd,1994,22.2508
hnd,1995,21.57627
hnd,1996,20.36419
hnd,1997,21.55458
hnd,1998,22.58281
hnd,1999,24.1242
hnd,2000,21.37384
hnd,2001,20.78789
hnd,2002,18.05791
hnd,2003,16.14189
hnd,2004,15.2169
hnd,2005,14.35108
hnd,2006,11.26985
hnd,2007,12.14851
hnd,2008,12.46874
hnd,2009,13.53056
hnd,2010,11.86935
hnd,2011,12.35817
hnd,2012,11.80554
hnd,2013,14.61034
hnd,2014,17.68651
hnd,2015,16.10973
hnd,2016,18.01123
hnd,2017,24.40217
hnd,2018,23.08126
hnd,2019,23.08787
hnd,2020,30.3762
hrv,1993,29.89826
hrv,1994,32.6049
hrv,1995,35.75205
hrv,1996,42.84156
hrv,1997,64.43589
hrv,1998,45.40849
hrv,1999,42.20485
hrv,2000,46.89483
hrv,2001,45.45757
hrv,2002,45.97128
hrv,2003,56.89337
hrv,2004,57.52011
hrv,2005,57.41814
hrv,2006,56.42569
hrv,2007,53.03815
hrv,2008,50.43655
hrv,2009,48.20622
hrv,2010,49.42853
hrv,2011,47.55123
hrv,2012,46.33761
hrv,2013,46.63864
hrv,2014,49.13172
hrv,2015,52.01886
hrv,2016,48.37852
hrv,2017,45.36218
hrv,2018,45.80224
hrv,2019,45.42108
hrv,2020,56.66305
hti,1971,28.24287
hti,1972,16.00719
hti,1973,19.25872
hti,1974,23.88759
hti,1975,22.34727
hti,1976,20.61387
hti,1977,26.14068
hti,1978,22.96792
hti,1979,24.17501
hti,1980,22.95629
hti,1981,22.0248
hti,1982,27.58661
hti,1983,24.04856
hti,1984,25.91222
hti,1985,25.04002
hti,1986,32.43656
hti,1987,27.53517
hti,1988,33.17776
hti,1989,32.94853
hti,1990,1.38889
hti,1991,12.0048
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,22.07655
hti,1996,20.12214
hti,1997,5.15837
hti,1998,8.69724
hti,1999,9.80476
hti,2000,6.73759
hti,2001,5.18334
hti,2002,8.69743
hti,2003,19.08892
hti,2004,14.18006
hti,2005,48.83811
hti,2006,39.06735
hti,2007,31.4355
hti,2008,26.46579
hti,2009,24.13121
hti,2010,48.43955
hti,2011,36.76127
hti,2012,36.85779
hti,2013,39.21832
hti,2014,30.35167
hti,2015,26.41785
hti,2016,35.74803
hti,2017,38.39367
hti,2018,29.99629
hti,2019,21.93571
hti,2020,30.95001
hti,2021,37.50758
hun,1982,6.10607
hun,1983,7.83281
hun,1984,15.2187
hun,1985,26.69445
hun,1986,12.06316
hun,1987,10.80975
hun,1988,6.11249
hun,1989,3.43806
hun,1990,66.36859
hun,1991,67.85022
hun,1992,69.76131
hun,1993,64.69494
hun,1994,60.51106
hun,1995,40.57075
hun,1996,41.71938
hun,1997,37.32961
hun,1998,38.66144
hun,1999,40.26838
hun,2000,45.109
hun,2001,49.05936
hun,2002,50.10601
hun,2003,52.00521
hun,2004,55.79758
hun,2005,57.26779
hun,2006,60.17634
hun,2007,61.18955
hun,2008,58.80288
hun,2009,62.32757
hun,2010,60.70724
hun,2011,61.34536
hun,2012,62.09532
hun,2013,64.15578
hun,2014,62.74859
hun,2015,62.50271
hun,2016,60.60136
hun,2017,59.95001
hun,2018,58.32372
hun,2019,59.86885
hun,2020,64.29434
idn,1981,44.17767
idn,1982,39.57219
idn,1983,33.84366
idn,1984,40.45766
idn,1985,55.07303
idn,1986,49.71805
idn,1987,52.22973
idn,1988,47.72036
idn,1989,45.21052
idn,1990,36.179
idn,1991,32.54113
idn,1992,37.85185
idn,1993,43.96709
idn,1994,45.70778
idn,1995,44.4904
idn,1996,46.13251
idn,1997,49.73204
idn,1998,48.7919
idn,1999,52.10374
idn,2000,51.59127
idn,2001,52.09739
idn,2002,48.65088
idn,2003,52.84279
idn,2004,52.40405
idn,2005,46.33291
idn,2006,39.98164
idn,2007,37.17376
idn,2008,28.08847
idn,2009,41.42308
idn,2010,36.44311
idn,2011,35.47503
idn,2012,38.4579
idn,2013,37.24058
idn,2014,36.6698
idn,2015,39.90234
idn,2016,39.69468
idn,2017,37.75166
idn,2018,34.76245
idn,2019,37.10767
idn,2020,54.43351
idn,2021,55.98715
ind,1975,22.85017
ind,1976,29.94091
ind,1977,29.21665
ind,1978,25.95805
ind,1979,29.20298
ind,1980,30.96997
ind,1981,30.81967
ind,1982,29.31863
ind,1983,33.15676
ind,1984,29.08508
ind,1985,29.19314
ind,1986,32.91909
ind,1987,33.10452
ind,1988,30.60262
ind,1989,31.09305
ind,1990,31.76543
ind,1991,32.28899
ind,1992,27.57011
ind,1993,24.73602
ind,1994,28.97151
ind,1995,29.31274
ind,1996,28.85763
ind,1997,29.23404
ind,1998,35.11368
ind,1999,44.39768
ind,2000,29.45491
ind,2001,29.21476
ind,2002,31.84534
ind,2003,40.29123
ind,2004,41.09475
ind,2005,35.81809
ind,2006,37.40792
ind,2007,34.57483
ind,2008,48.71614
ind,2009,52.0153
ind,2010,47.42692
ind,2011,43.04431
ind,2012,50.09038
ind,2013,49.84121
ind,2014,49.02386
ind,2015,51.00849
ind,2016,48.85365
ind,2017,48.06868
ind,2018,49.06672
ind,2019,54.84206
ind,2020,63.97148
irl,2005,72.81316
irl,2006,59.07949
irl,2007,70.68135
irl,2008,73.57802
irl,2009,76.02674
irl,2010,77.80703
irl,2011,79.34552
irl,2012,77.24919
irl,2013,78.02381
irl,2014,79.49717
irl,2015,82.84514
irl,2016,84.67182
irl,2017,83.81065
irl,2018,81.93914
irl,2019,86.22826
irl,2020,86.99578
irn,1976,36.75732
irn,1977,45.09206
irn,1978,58.39599
irn,1979,20.43937
irn,1980,17.42294
irn,1981,21.5083
irn,1982,27.11532
irn,1983,23.16873
irn,1984,23.74256
irn,1985,26.39057
irn,1986,30.63103
irn,1987,35.1602
irn,1988,45.138
irn,1989,48.34327
irn,1990,37.15295
irn,1991,35.80052
irn,1992,31.76552
irn,1993,44.58929
irn,1994,56.88159
irn,1995,40.14536
irn,1996,35.35517
irn,1997,41.38238
irn,1998,31.52174
irn,1999,23.07692
irn,2000,32.05575
irq,2005,30.58167
irq,2006,27.98543
irq,2007,16.14806
irq,2008,9.72662
irq,2009,2.79455
irq,2010,5.63492
irq,2011,8.07264
irq,2012,6.07178
irq,2013,9.265
irq,2014,12.26854
irq,2015,7.17867
irq,2016,7.1614
irq,2017,7.38838
irq,2018,9.24207
irq,2019,6.26025
irq,2020,6.24964
isl,1976,15.27304
isl,1977,11.21495
isl,1978,10.67153
isl,1979,10.88757
isl,1980,11.52968
isl,1981,11.80851
isl,1982,12.41491
isl,1983,16.5301
isl,1984,17.62625
isl,1985,11.76633
isl,1986,14.58779
isl,1987,16.65032
isl,1988,13.01344
isl,1989,16.71382
isl,1990,15.43753
isl,1991,17.1836
isl,1992,19.26193
isl,1993,23.76034
isl,1994,23.04809
isl,2009,41.13722
isl,2010,38.01849
isl,2011,34.88399
isl,2012,36.4998
isl,2013,36.50037
isl,2014,39.05541
isl,2015,38.29319
isl,2016,36.51227
isl,2017,33.01342
isl,2018,35.84916
isl,2019,36.59856
isl,2020,54.45526
isr,1960,26.66667
isr,1961,29.13907
isr,1965,29.86111
isr,1966,27.21311
isr,1967,28.82353
isr,1968,27.48538
isr,1969,29.78723
isr,1970,26.04857
isr,1971,21.36076
isr,1972,23.81703
isr,1973,23.29545
isr,1974,23.1685
isr,1975,21.28548
isr,1976,24.7619
isr,1977,24.64239
isr,1978,21.93409
isr,1979,19.12799
isr,1980,18.52814
isr,1981,21.78207
isr,1982,29.46795
isr,1983,31.7766
isr,1984,32.01867
isr,1985,28.97671
isr,1986,25.94214
isr,1987,25.50518
isr,1988,27.0848
isr,1989,27.8812
isr,1990,27.68893
isr,1991,27.7457
isr,1992,29.247
isr,1993,26.86248
isr,1994,28.18688
isr,1995,27.75148
isr,1996,30.36256
isr,1997,31.06272
isr,1998,30.88011
isr,1999,34.85978
isr,2000,38.98034
isr,2001,41.25699
isr,2002,41.12082
isr,2003,40.0466
isr,2004,41.08365
isr,2005,41.91184
isr,2006,43.93441
isr,2007,43.87796
isr,2008,44.94908
isr,2009,46.54543
isr,2010,46.45745
isr,2011,46.68058
isr,2012,50.97541
isr,2013,49.20008
isr,2014,48.70195
isr,2015,47.15795
isr,2016,47.00557
isr,2017,49.27939
isr,2018,48.73543
isr,2019,48.90186
isr,2020,66.9368
isr,2021,61.68158
ita,1970,21.63636
ita,1971,20.05518
ita,1972,22.38057
ita,1973,21.53363
ita,1974,20.09443
ita,1975,22.09937
ita,1976,21.16527
ita,1977,25.33931
ita,1978,23.88636
ita,1979,20.87442
ita,1980,23.13448
ita,1981,26.27626
ita,1982,28.98701
ita,1983,29.94554
ita,1984,28.05609
ita,1985,27.86866
ita,1986,30.54609
ita,1987,29.67028
ita,1988,25.74944
ita,1989,25.52042
ita,1990,39.14829
ita,1991,30.15616
ita,1992,30.13747
ita,1993,30.35317
ita,1994,31.50953
ita,1995,31.6257
ita,1996,31.13108
ita,1997,29.66088
ita,1998,37.75929
ita,1999,40.65952
ita,2000,43.7669
ita,2001,47.98087
ita,2002,45.54782
ita,2003,44.92397
ita,2004,42.49623
ita,2005,44.50058
ita,2006,46.59774
ita,2007,47.56834
ita,2008,43.96208
ita,2009,44.13884
ita,2010,43.77604
ita,2011,43.6185
ita,2012,43.14435
ita,2013,42.33389
ita,2014,42.35175
ita,2015,42.32157
ita,2016,42.75361
ita,2017,43.13804
ita,2018,43.595
ita,2019,42.98708
ita,2020,53.26458
jam,1976,15.5649
jam,1977,12.80156
jam,1978,19.48615
jam,1979,21.85567
jam,1980,23.84428
jam,1981,23.06559
jam,1982,22.02326
jam,1983,22.86139
jam,1984,29.61722
jam,1985,27.95854
jam,1986,24.38017
jam,1987,26.52747
jam,1988,30.16209
jam,1989,31.09046
jam,1990,31.56008
jam,1991,39.51962
jam,1992,38.22788
jam,1993,38.32423
jam,1994,39.9037
jam,1995,32.7052
jam,1996,35.81622
jam,1997,36.00714
jam,1998,36.04669
jam,1999,37.95918
jam,2000,36.76626
jam,2001,38.1399
jam,2002,36.85125
jam,2003,37.96906
jam,2004,36.95629
jam,2005,34.07715
jam,2006,32.22503
jam,2007,33.34884
jam,2008,31.62386
jam,2009,36.07119
jam,2010,38.75386
jam,2011,38.41396
jam,2012,37.95139
jam,2013,38.43065
jam,2014,40.87695
jam,2015,45.16547
jam,2016,46.43337
jam,2017,45.41884
jam,2018,43.03232
jam,2019,46.8803
jam,2020,40.73169
jor,1972,21.2963
jor,1973,29.67581
jor,1974,24.86486
jor,1975,19.72281
jor,1976,26.36081
jor,1977,19.68059
jor,1978,29.27718
jor,1979,37.87984
jor,1980,28.09106
jor,1981,35.63524
jor,1982,29.77128
jor,1983,25.85283
jor,1984,29.22652
jor,1985,21.2098
jor,1986,22.1107
jor,1987,21.95928
jor,1988,15.12888
jor,1989,15.63829
jor,1990,23.00568
jor,1991,34.01213
jor,1992,22.81606
jor,1993,22.87455
jor,1994,22.82537
jor,1995,23.62203
jor,1996,25.1589
jor,1997,24.22241
jor,1998,36.58575
jor,1999,40.61799
jor,2000,34.0978
jor,2001,29.69934
jor,2002,29.58802
jor,2003,26.32325
jor,2004,16.41251
jor,2005,15.96294
jor,2006,12.35875
jor,2007,15.55057
jor,2008,13.17397
jor,2009,13.70227
jor,2010,9.30677
jor,2011,9.75264
jor,2012,8.52627
jor,2013,8.97013
jor,2014,6.78986
jor,2015,7.91813
jor,2016,6.8177
jor,2017,6.41295
jor,2018,7.04315
jor,2019,7.00049
jor,2020,10.92764
jpn,1996,43.57935
jpn,1997,46.06596
jpn,1998,46.86886
jpn,1999,42.96343
jpn,2000,41.57724
jpn,2001,44.03411
jpn,2002,44.65805
jpn,2003,41.45936
jpn,2004,39.06267
jpn,2005,40.6371
jpn,2006,45.35592
jpn,2007,47.51843
jpn,2008,49.17628
jpn,2009,52.52128
jpn,2010,48.78316
jpn,2011,50.56908
jpn,2012,49.1842
jpn,2013,53.66052
jpn,2014,60.74583
jpn,2015,62.04122
jpn,2016,63.17249
jpn,2017,62.56298
jpn,2018,63.57553
jpn,2019,67.06778
jpn,2020,72.28256
kaz,1995,25.21268
kaz,1996,27.12485
kaz,1997,25.53362
kaz,1998,18.87185
kaz,1999,25.25811
kaz,2000,58.52359
kaz,2001,58.42295
kaz,2002,63.97692
kaz,2003,64.55331
kaz,2004,63.95211
kaz,2005,71.47978
kaz,2006,68.48067
kaz,2007,69.26934
kaz,2008,64.00527
kaz,2009,64.17801
kaz,2010,67.1206
kaz,2011,61.35742
kaz,2012,54.91251
kaz,2013,53.00933
kaz,2014,55.73364
kaz,2015,55.08162
kaz,2016,54.85106
kaz,2017,54.72045
kaz,2018,57.58612
kaz,2019,51.6107
kaz,2020,59.93253
ken,1975,25.81574
ken,1976,26.36917
ken,1977,27.71084
ken,1978,24.4035
ken,1979,22.6643
ken,1980,18.00107
ken,1981,27.35662
ken,1982,25.74121
ken,1983,26.41883
ken,1984,26.00294
ken,1985,24.71225
ken,1986,23.74944
ken,1987,31.22216
ken,1988,27.68446
ken,1989,26.98259
ken,1990,30.38733
ken,1991,32.13003
ken,1992,32.15627
ken,1993,27.43894
ken,1994,34.84903
ken,1995,36.56596
ken,1996,36.29001
ken,1997,41.05848
ken,1998,40.92331
ken,1999,29.98364
ken,2000,27.43894
ken,2001,34.84903
ken,2002,36.56596
ken,2003,36.29001
ken,2004,41.03921
ken,2005,45.55131
ken,2006,33.40376
ken,2007,33.93467
ken,2008,35.51771
ken,2009,34.94268
ken,2010,36.49011
ken,2011,31.19778
ken,2012,28.9553
ken,2013,28.21975
ken,2014,40.05617
ken,2015,42.39119
ken,2016,50.33924
ken,2017,47.47992
ken,2018,48.82969
ken,2019,48.37201
ken,2020,51.65907
kgz,1993,17.56869
kgz,1994,55.41774
kgz,1995,65.56611
kgz,1996,51.86131
kgz,1997,37.02062
kgz,1998,34.18759
kgz,1999,32.27797
kgz,2000,46.66929
kgz,2001,46.94846
kgz,2002,40.04751
kgz,2003,36.92049
kgz,2004,25.72117
kgz,2005,29.8257
kgz,2006,36.48
kgz,2007,22.50539
kgz,2008,11.22531
kgz,2009,22.8644
kgz,2010,25.44335
kgz,2011,19.98922
kgz,2012,23.06191
kgz,2013,17.00479
kgz,2014,17.80375
kgz,2015,17.25619
kgz,2016,14.61623
kgz,2017,16.62535
kgz,2018,14.02769
kgz,2019,14.91148
kgz,2020,23.96067
khm,1992,75.4717
khm,1993,50.33274
khm,1994,39.97135
khm,1995,46.7802
khm,1996,42.78399
khm,1997,39.89362
khm,1998,32.09291
khm,1999,32.6165
khm,2000,25.84679
khm,2001,29.29825
khm,2002,26.2714
khm,2003,30.37396
khm,2004,27.16528
khm,2005,22.0538
khm,2006,24.11277
khm,2007,27.9862
khm,2008,29.96058
khm,2009,24.35386
khm,2010,25.87989
khm,2011,21.08594
khm,2012,20.57626
khm,2013,17.387
khm,2014,20.93168
khm,2015,17.11581
khm,2016,15.04431
khm,2017,14.3303
khm,2018,16.8766
khm,2019,15.50313
khm,2020,19.42356
kir,1979,3.78065
kir,1980,3.86022
kir,1981,6.60349
kir,1982,7.66635
kir,1983,9.22807
kir,1984,7.30504
kir,1985,13.01036
kir,1986,17.9782
kir,1987,14.81248
kir,1988,24.1768
kir,1989,27.95946
kir,1990,18.2173
kir,1991,25.70223
kir,1992,19.97664
kir,1993,22.1388
kir,1994,15.81188
kir,2006,37.55189
kir,2007,31.66624
kir,2008,29.31091
kir,2009,27.72697
kir,2010,28.2203
kir,2011,30.75278
kir,2012,35.96899
kir,2013,32.39588
kir,2014,31.5305
kir,2015,31.77753
kir,2016,38.70202
kir,2017,39.87333
kir,2018,35.21257
kir,2019,35.42259
kir,2020,37.70192
kna,1980,6.85279
kna,1981,6.9516
kna,1982,44.31419
kna,1983,28.64476
kna,1984,31.62359
kna,1985,38.76525
kna,1986,26.41794
kna,1987,27.40177
kna,1988,26.23829
kna,1989,28.69819
kna,1990,32.1527
kna,1991,30.10924
kna,1992,41.00154
kna,1993,43.59673
kna,1994,36.72913
kna,1995,42.41324
kna,1996,43.42892
kna,1997,42.80602
kna,1998,37.81573
kna,1999,39.51263
kna,2000,35.57795
kna,2001,37.22942
kna,2002,37.72164
kna,2003,37.04159
kna,2004,36.49364
kna,2005,36.67581
kna,2006,33.19285
kna,2007,34.58234
kna,2008,27.18254
kna,2009,30.27364
kna,2010,35.40769
kna,2011,36.85033
kna,2012,40.31428
kna,2013,39.54473
kna,2014,52.92241
kna,2015,49.45725
kna,2016,48.72144
kna,2017,46.23021
kna,2018,47.23196
kna,2019,46.95765
kna,2020,49.30008
kor,1976,36.27204
kor,1977,46.46914
kor,1978,52.17527
kor,1979,36.91122
kor,1980,36.16942
kor,1981,43.69586
kor,1982,41.7619
kor,1983,44.53965
kor,1984,43.41053
kor,1985,36.9269
kor,1986,36.51108
kor,1987,38.35191
kor,1988,35.98233
kor,1989,33.39543
kor,1990,33.87846
kor,1991,32.86679
kor,1992,33.77756
kor,1993,33.12447
kor,1994,35.21665
kor,1995,35.67951
kor,1996,38.24978
kor,1997,39.31886
kor,1998,45.73369
kor,1999,43.7514
kor,2000,43.40506
kor,2001,40.68136
kor,2002,37.68637
kor,2003,39.02614
kor,2004,38.27297
kor,2005,37.63539
kor,2006,37.13402
kor,2007,36.3351
kor,2008,39.67866
kor,2009,48.58279
kor,2010,46.45956
kor,2011,48.08052
kor,2012,49.13986
kor,2013,49.97054
kor,2014,49.95998
kor,2015,48.88552
kor,2016,47.6724
kor,2017,48.54416
kor,2018,48.64405
kor,2019,50.47213
kor,2020,59.69369
kor,2021,59.30591
kos,2004,51.47571
kos,2005,46.99173
kos,2006,51.22754
kos,2007,48.87896
kos,2008,38.68222
kos,2009,39.69187
kos,2010,47.82301
kos,2011,35.98822
kos,2012,33.75425
kos,2013,27.40967
kos,2014,35.61762
kos,2015,22.89421
kos,2016,20.19705
kos,2017,24.40324
kos,2018,30.8532
kos,2019,28.59295
kos,2020,34.32795
kwt,1975,16.81818
kwt,1976,17.89474
kwt,1977,20.34739
kwt,1978,33.13725
kwt,1979,20.76677
kwt,1980,16.88782
kwt,1981,19.01235
kwt,1982,19.30348
kwt,1983,22.27488
kwt,1984,22.78943
kwt,1985,20.50448
kwt,1986,20.32086
kwt,1987,17.60563
kwt,1988,14.4075
kwt,1989,15.61983
kwt,1990,17.64706
kwt,1991,40.84312
kwt,1992,29.64339
kwt,1993,26.78832
kwt,1994,19.76048
kwt,1995,28.70359
kwt,1996,17.44913
kwt,1997,21.72237
kwt,1998,24.02083
kwt,1999,25.91628
kwt,2000,16.91289
kwt,2001,16.34393
kwt,2002,17.09874
kwt,2003,16.97271
kwt,2004,19.44947
kwt,2005,16.16694
kwt,2006,18.50016
kwt,2007,22.35728
kwt,2008,14.40562
kwt,2009,17.74782
kwt,2010,25.9885
kwt,2011,17.77921
kwt,2012,17.86452
kwt,2013,26.0361
kwt,2014,26.49383
kwt,2015,22.56204
kwt,2016,29.39034
kwt,2017,30.6057
kwt,2018,35.70233
kwt,2019,28.44066
kwt,2020,37.17714
lao,1984,37.21739
lao,1985,56.87646
lao,1986,47.63314
lao,1987,45.66929
lao,1988,44.19476
lao,1989,19.37984
lao,1990,24.24242
lao,1991,36.34454
lao,1992,38.42917
lao,1993,35.44137
lao,1994,59.10585
lao,1995,29.19408
lao,1996,39.20635
lao,1997,65.71019
lao,1998,62.96709
lao,1999,83.01158
lao,2000,69.80256
lao,2001,78.68244
lao,2002,81.26166
lao,2003,90.13757
lao,2004,82.24115
lao,2005,89.01859
lao,2006,87.25309
lao,2007,99.12886
lao,2008,33.72012
lao,2009,17.26087
lao,2010,9.57389
lao,2011,11.28523
lao,2012,6.34761
lao,2013,6.07145
lao,2014,4.47202
lao,2015,2.27206
lao,2016,2.94801
lao,2017,6.12042
lao,2018,6.53378
lao,2019,3.70406
lao,2020,13.74495
lbn,2002,2.40059
lbn,2003,37.27646
lbn,2004,44.2891
lbn,2005,42.98971
lbn,2006,45.1814
lbn,2007,48.51228
lbn,2008,56.63702
lbn,2009,55.96312
lbn,2010,40.69478
lbn,2011,37.23821
lbn,2012,34.68004
lbn,2013,38.75488
lbn,2014,33.89025
lbn,2015,32.06792
lbn,2016,29.58471
lbn,2017,24.71245
lbn,2018,26.25159
lbn,2019,22.15012
lbn,2020,29.12641
lbr,1979,0
lbr,1980,0
lbr,1981,0
lbr,1982,3.15217
lbr,1983,7.26771
lbr,1984,9.72973
lbr,1985,12.7182
lbr,1986,15.2795
lbr,1987,0
lbr,2004,88.51002
lbr,2005,88.36964
lbr,2006,89.28219
lbr,2007,87.71321
lbr,2008,80.7449
lbr,2009,89.79137
lbr,2010,82.69194
lbr,2011,78.19614
lbr,2012,76.29593
lbr,2013,81.46338
lbr,2014,71.32118
lbr,2015,50.51201
lbr,2016,46.59857
lbr,2017,46.06218
lbr,2018,21.02894
lbr,2019,56.57635
lby,1977,28.42679
lby,1978,30.41045
lby,1979,25.54479
lby,1980,23.23262
lby,1981,20.73992
lby,1982,23.65046
lby,1983,25.51795
lby,1984,29.47853
lby,1985,35.66806
lby,1986,35.08187
lby,1987,35.54558
lby,1988,41.1161
lby,1989,38.71986
lby,1990,38.69488
lby,1991,29.26797
lby,1992,44.35935
lby,1993,46.62748
lby,1994,25.52936
lby,1995,33.12526
lby,1996,20.15412
lby,1997,20.16831
lby,1998,25.50902
lby,1999,18.40384
lby,2000,15.97765
lby,2001,12.66925
lby,2002,26.68394
lby,2003,19.4114
lby,2004,22.36155
lby,2005,20.13623
lby,2006,20.1248
lby,2007,10.73511
lby,2008,30.84112
lby,2009,16.04977
lby,2010,17.77916
lby,2011,19.89787
lby,2012,10.82634
lby,2013,13.39668
lby,2014,10.23457
lby,2015,6.28542
lby,2016,18.24488
lby,2017,14.76834
lby,2018,11.18595
lby,2019,18.42526
lca,1976,0
lca,1977,0
lca,1978,0
lca,1979,0
lca,1980,20.31433
lca,1981,17.35382
lca,1982,27.38922
lca,1983,32.97964
lca,1984,33.6945
lca,1985,31.60051
lca,1986,12.22118
lca,1987,11.30483
lca,1988,18.50472
lca,1989,21.29206
lca,1990,21.35528
lca,1991,19.42618
lca,1992,16.5692
lca,1993,22.74993
lca,1994,31.94538
lca,1995,40.72284
lca,1996,36.17884
lca,1997,33.00626
lca,1998,38.8383
lca,1999,35.60407
lca,2000,27.82864
lca,2001,27.32051
lca,2002,27.85289
lca,2003,24.13714
lca,2004,26.35081
lca,2005,28.86449
lca,2006,26.90597
lca,2007,32.49208
lca,2008,27.65869
lca,2009,29.18247
lca,2010,28.12729
lca,2011,24.52277
lca,2012,27.36054
lca,2013,28.7695
lca,2014,48.65035
lca,2015,53.68692
lca,2016,50.06909
lca,2017,51.38275
lca,2018,53.89286
lca,2019,56.88196
lca,2020,51.75285
lka,1975,22.23572
lka,1976,22.52874
lka,1977,20.36829
lka,1978,16.91952
lka,1979,14.1191
lka,1980,23.54451
lka,1981,27.99631
lka,1982,30.48006
lka,1983,28.08281
lka,1984,25.21913
lka,1985,25.45185
lka,1986,23.77293
lka,1987,24.74335
lka,1988,22.79086
lka,1989,21.19916
lka,1990,19.59394
lka,1991,24.3127
lka,1992,21.96495
lka,1993,24.29472
lka,1994,22.75048
lka,1995,22.56539
lka,1996,22.07185
lka,1997,21.75558
lka,1998,21.11785
lka,1999,21.07027
lka,2000,18.95358
lka,2001,15.85398
lka,2002,22.25715
lka,2003,20.41609
lka,2004,19.22467
lka,2005,18.37694
lka,2006,17.47653
lka,2007,17.01931
lka,2008,14.14988
lka,2009,16.40066
lka,2010,14.40282
lka,2011,11.85018
lka,2012,12.33805
lka,2013,14.88722
lka,2014,15.07989
lka,2015,14.78604
lka,2016,14.25097
lka,2017,14.13153
lka,2018,14.47201
lka,2019,15.25193
lka,2020,18.30584
lso,1975,32.62411
lso,1976,31.86813
lso,1977,37.03704
lso,1978,39.23077
lso,1979,39.05724
lso,1980,49.7449
lso,1981,46.28099
lso,1982,3.91134
lso,1983,3.8067
lso,1984,4.00751
lso,1985,4.03505
lso,1986,5.83469
lso,1987,4.27155
lso,1988,5.20565
lso,1989,5.39531
lso,1990,5.64366
lso,1991,4.94588
lso,1992,4.42366
lso,1993,9.03364
lso,1994,6.95567
lso,1995,9.49306
lso,1996,8.77475
lso,1997,10.73327
lso,1998,11.91927
lso,1999,10.20951
lso,2000,12.88078
lso,2001,16.70544
lso,2002,14.87663
lso,2003,14.76695
lso,2004,13.16971
lso,2005,14.0119
lso,2006,17.86783
lso,2007,13.60567
lso,2008,23.74481
lso,2009,30.90213
lso,2010,21.19175
lso,2011,22.30005
lso,2012,25.91433
lso,2013,23.8811
lso,2014,26.32307
lso,2015,24.01371
lso,2016,17.67208
lso,2017,17.79185
lso,2018,15.67106
lso,2019,15.72384
lso,2020,15.65949
lso,2021,15.04429
ltu,1993,31.6555
ltu,1994,34.26489
ltu,1995,19.00909
ltu,1996,15.60797
ltu,1997,26.24447
ltu,1998,32.67037
ltu,1999,28.7321
ltu,2000,26.11297
ltu,2001,29.30138
ltu,2002,27.78009
ltu,2003,19.64011
ltu,2004,19.28386
ltu,2005,18.86061
ltu,2006,18.41702
ltu,2007,17.48354
ltu,2008,16.00001
ltu,2009,23.02235
ltu,2010,18.68426
ltu,2011,18.30516
ltu,2012,21.06381
ltu,2013,21.15912
ltu,2014,21.09411
ltu,2015,22.22179
ltu,2016,26.39426
ltu,2017,26.2224
