geo,time,bx_klt_dinv_cd_wd
mus,1973,1020000
mus,1974,3609999.9
mus,1975,3899999.9
mus,1976,3142995.05025
mus,1977,2270213.41302
mus,1978,4380787.81239
mus,1979,1743787.4273
mus,1980,1171220.50952
mus,1981,671400.66305
mus,1982,1747520.13104
mus,1983,1623071.53482
mus,1984,4927417.21232
mus,1985,7965040.16526
mus,1986,7425912.59825
mus,1987,17160761.13023
mus,1988,23739137.39119
mus,1989,35803826.50664
mus,1990,41040223.9047
mus,1991,17377628.53935
mus,1992,14714189.7156
mus,1993,14732526.72749
mus,1994,19988456.06344
mus,1995,18692860.95675
mus,1996,36661330.28256
mus,1997,55277851.5405
mus,1998,12170393.84978
mus,1999,49353190.63613
mus,2000,265641239.44118
mus,2001,-27675565.71368
mus,2002,32073116.0848
mus,2003,62630665.27651
mus,2004,13894736.40499
mus,2005,41776995.77869
mus,2006,106758059.10892
mus,2007,340763853.71809
mus,2008,377724738.06254
mus,2009,256680711.82092
mus,2010,429941788.7
mus,2011,433331010.9
mus,2012,589018302.8
mus,2013,293369157.1
mus,2014,455562151.8
mus,2015,216455188.3
mus,2016,378764432.3
mus,2017,479995890.3
mus,2018,460511368.2
mus,2019,471422103.4
mus,2020,245941042.2
mwi,1970,8599999.9
mwi,1971,9599999.9
mwi,1972,10100000
mwi,1973,7700000
mwi,1974,22699999.9
mwi,1975,22109999.9
mwi,1976,9699999.9
mwi,1977,5537539.58685
mwi,1978,9125979.11529
mwi,1979,-1224173.13631
mwi,1980,9481641.54241
mwi,1981,1116945.18595
mwi,1982,6000000
mwi,1983,2553705.8548
mwi,1984,27289999.9
mwi,1985,523530.76919
mwi,1986,-2930000
mwi,1987,90549.2605
mwi,1988,17440000
mwi,1989,9289999.9
mwi,1990,23300000
mwi,1991,-28699999.9
mwi,1992,-7099999.9
mwi,1993,8000000
mwi,1994,24992617.89097
mwi,1995,5643045.57927
mwi,1996,15797661.1266
mwi,1997,14868714.36131
mwi,1998,12104230.40243
mwi,1999,58528206.28305
mwi,2000,25999996.36122
mwi,2001,19299991.08924
mwi,2002,5899999.35886
mwi,2003,65885630.02223
mwi,2004,107811374.01292
mwi,2005,139696402.63469
mwi,2006,35561803.98125
mwi,2007,124388649.05418
mwi,2008,195425887.19177
mwi,2009,49130371.22584
mwi,2010,97010558.69268
mwi,2011,812751769.84863
mwi,2012,-8885976.21902
mwi,2013,451362406.59584
mwi,2014,598086538.12197
mwi,2015,287746689.24667
mwi,2016,115700000
mwi,2017,90200000
mwi,2018,77012306.00216
mwi,2019,55267849.61055
mwi,2020,45238933.73195
mys,1970,94000000
mys,1971,100000000
mys,1972,114000000
mys,1973,172000000
mys,1974,570819254.5954
mys,1975,350491202.93193
mys,1976,381259652.11246
mys,1977,405885818.52505
mys,1978,499991004.96536
mys,1979,573467421.83979
mys,1980,933903976.2609
mys,1981,1264688331.16862
mys,1982,1397196045.41608
mys,1983,1260527733.35506
mys,1984,797476861.32283
mys,1985,694712466.22925
mys,1986,488874111.0426
mys,1987,422679709.98483
mys,1988,719418050.3669
mys,1989,1667871568.72095
mys,1990,2332455289.06142
mys,1991,3998448522.46006
mys,1992,5183358086.40239
mys,1993,5005642759.8826
mys,1994,4341800916.32297
mys,1995,4178239335.0381
mys,1996,5078414947.87739
mys,1997,5136514575.67472
mys,1998,2163401815.57573
mys,1999,3895263157.89474
mys,2000,3787631578.94737
mys,2001,553947368.42105
mys,2002,3192894736.8421
mys,2003,3218947368.42105
mys,2004,4376052631.57895
mys,2005,3924786634.73868
mys,2006,7690731245.66747
mys,2007,9071369834.83859
mys,2008,7572512432.33635
mys,2009,114664434.56228
mys,2010,10885801851.6194
mys,2011,15119439203.9543
mys,2012,8895774250.70402
mys,2013,11296279513.9209
mys,2014,10619431582.9781
mys,2015,9857162111.82329
mys,2016,13470089920.807
mys,2017,9368469822.66146
mys,2018,8304480741.65267
mys,2019,9154921685.03934
mys,2020,4313013745.45469
nam,1985,16359999.9
nam,1986,9000000
nam,1987,-170000
nam,1988,-1510000
nam,1989,-480000
nam,1990,29567264.72203
nam,1991,120449858.12919
nam,1992,118232231.78239
nam,1993,55267528.1672
nam,1994,97977966.45731
nam,1995,153015438.01703
nam,1996,128693897.27399
nam,1997,90972979.01422
nam,1998,96232390.36947
nam,1999,51102943.73744
nam,2000,196350763.26259
nam,2001,379336366.38713
nam,2002,147535758.47197
nam,2003,65110887.10778
nam,2004,223561311.21573
nam,2005,389850790.39106
nam,2006,610197796.10776
nam,2007,669182903.35767
nam,2008,750426324.20291
nam,2009,829054473.35844
nam,2010,287528974.44129
nam,2011,803600584.60382
nam,2012,1041555413.14223
nam,2013,777073646.37672
nam,2014,445582247.85943
nam,2015,838879062.71593
nam,2016,358727049.60593
nam,2017,280476974.99885
nam,2018,234372724.5335
nam,2019,-176478261.58353
nam,2020,-162793102.29109
ncl,2000,-40626091.77
ncl,2001,103041207.9
ncl,2002,59055445.66144
ncl,2003,116048161.87398
ncl,2004,27480195.73061
ncl,2005,-6738759.0014
ncl,2006,749088411.73489
ncl,2007,417453934.43621
ncl,2008,1746369905.06476
ncl,2009,1182295527.61516
ncl,2010,1439085573.36548
ncl,2011,1758141868.63992
ncl,2012,2682824680.90753
ncl,2013,2166812151.02825
ncl,2014,1757035866.71921
ncl,2015,1203895440.08717
ncl,2016,809821138.3806
ncl,2017,410145855.8
ncl,2018,249817258
ncl,2019,661760628.9
ncl,2020,442822278.3
ner,1970,2720000
ner,1971,-5299999.9
ner,1972,900000
ner,1973,1000000
ner,1974,6908881.39528
ner,1975,22555805.05095
ner,1976,9889077.68217
ner,1977,12850065.23787
ner,1978,42657877.30937
ner,1979,46788844.80473
ner,1980,49119755.0072
ner,1981,-6112652.71065
ner,1982,28216139.90557
ner,1983,1215012.50762
ner,1984,1446367.68239
ner,1985,-9382033.12946
ner,1986,-12408104.96124
ner,1987,6405210.68258
ner,1988,2155460.26276
ner,1989,-1564222.62619
ner,1990,40809537.22837
ner,1991,11240419.50404
ner,1992,56390110.90512
ner,1993,-34157055.69951
ner,1994,4075974.1726
ner,1995,2233804.50011
ner,1996,8630591.38952
ner,1997,18959363.85249
ner,1998,-1764551.01057
ner,1999,1605268.53209
ner,2000,15767212.36898
ner,2001,22587455.08381
ner,2002,7827441.93508
ner,2003,18529138.97363
ner,2004,24411286.90085
ner,2005,49753596.82902
ner,2006,40310044.14116
ner,2007,99073671.93217
ner,2008,283076206.88647
ner,2009,633819197.13475
ner,2010,796636157.88332
ner,2011,1067186136.05029
ner,2012,841227436.91779
ner,2013,719338470.49515
ner,2014,822967023.29992
ner,2015,529476871.09061
ner,2016,301332480.59253
ner,2017,338710710.13916
ner,2018,466042272.99692
ner,2019,717147639.3987
ner,2020,360653574.57115
nga,1970,205000000
nga,1971,286000000
nga,1972,305000000
nga,1973,373000000
nga,1974,257000000
nga,1975,470120000
nga,1976,339000000
nga,1977,440514242.45646
nga,1978,210933271.4326
nga,1979,309598869.22621
nga,1980,-738870004.37097
nga,1981,542327289.07041
nga,1982,430611256.45416
nga,1983,364434580.20391
nga,1984,189164784.85918
nga,1985,485581320.93224
nga,1986,193214907.5348
nga,1987,610552091.46847
nga,1988,378667097.69376
nga,1989,1884249738.78897
nga,1990,587882970.62847
nga,1991,712373362.47117
nga,1992,896641282.4724
nga,1993,1345368587.00054
nga,1994,1959219858.15603
nga,1995,335842164.964
nga,1996,499276809.47101
nga,1997,469577019.80724
nga,1998,299566658.25891
nga,1999,1004915630.70932
nga,2000,1140167556.01589
nga,2001,1190618643.59162
nga,2002,1874070753.14014
nga,2003,2005353563.06398
nga,2004,1874060886.97608
nga,2005,4982533930.21739
nga,2006,4854353979.09081
nga,2007,6036021404.82071
nga,2008,8194071895.46245
nga,2009,8555990006.71682
nga,2010,6026253091.34715
nga,2011,8841062050.7726
nga,2012,7069908427.93651
nga,2013,5562857987.46966
nga,2014,4693828631.89583
nga,2015,3064168904.45333
nga,2016,3453258407.9848
nga,2017,2412974916.23264
nga,2018,775247400.00303
nga,2019,2305099811.70358
nga,2020,2385277665.91608
nic,1970,15000000
nic,1971,13300000
nic,1972,10000000
nic,1973,13199999.9
nic,1974,13800000
nic,1975,10900000
nic,1976,12900000
nic,1977,10000000
nic,1978,7000000
nic,1979,2800000
nic,1980,12533333.3
nic,1981,-30000
nic,1982,9966666.6
nic,1983,100000
nic,1984,7444444.4
nic,1985,-10000
nic,1986,60000
nic,1987,2410000
nic,1988,-90000
nic,1989,2799999.9
nic,1990,670000
nic,1991,42000000
nic,1992,15000000
nic,1993,38800000
nic,1994,46700000
nic,1995,88900000
nic,1996,120000000
nic,1997,203400000
nic,1998,218200000
nic,1999,337300000
nic,2000,266500000
nic,2001,150200000
nic,2002,203900000
nic,2003,201300000
nic,2004,250000000
nic,2005,241100000
nic,2006,286800000
nic,2007,381700000
nic,2008,627300000
nic,2009,433900000
nic,2010,489900000
nic,2011,936300000
nic,2012,775700000
nic,2013,965100000
nic,2014,1076800000
nic,2015,967000000
nic,2016,989100000
nic,2017,1035400000
nic,2018,837600000
nic,2019,503000000
nic,2020,182300000
nld,1970,632596684.62503
nld,1971,752897735.48026
nld,1972,754553458.3337
nld,1973,1118995448.40256
nld,1974,1103114453.63161
nld,1975,1232377357.41231
nld,1976,581098299.08907
nld,1977,605297449.11388
nld,1978,1082145422.59481
nld,1979,1715155179.12549
nld,1980,2278377890.29283
nld,1981,1799058373.12085
nld,1982,1227497017.75114
nld,1983,1357995933.68448
nld,1984,1716938277.23977
nld,1985,1504626364.02807
nld,1986,3129068297.9641
nld,1987,3029037166.55678
nld,1988,4781352995.57331
nld,1989,8559308808.21724
nld,1990,10675649732.6246
nld,1991,5623819474.59132
nld,1992,6186517513.00715
nld,1993,6380304064.21082
nld,1994,7126515355.23354
nld,1995,12206170578.6541
nld,1996,16604370594.2964
nld,1997,11033361089.8674
nld,1998,37618898706.31609
nld,1999,41161898489.81689
nld,2000,63109732334.52769
nld,2001,51998915897.6415
nld,2002,25485041348.3329
nld,2003,20456442247.9524
nld,2004,139920688181.89099
nld,2005,209888825342.07501
nld,2006,375506013118.29401
nld,2007,733826501994.52405
nld,2008,195530109750.28
nld,2009,95851297436.26501
nld,2010,115753273228.715
nld,2011,332071022439.73199
nld,2012,239668927458.95901
nld,2013,328677379048.20697
nld,2014,117627297064.436
nld,2015,322579599791.77301
nld,2016,233359184424.56
nld,2017,213647718972.371
nld,2018,-344707712635.44897
nld,2019,-169297602701.59601
nld,2020,-149321661691.84
nld_curacao,2011,70502234.63687
nld_curacao,2012,69702234.63687
nld_curacao,2013,-1508379.88827
nld_curacao,2014,69296089.38547
nld_curacao,2015,146435754.18994
nld_curacao,2016,133083798.88268
nld_curacao,2017,172681564.24581
nld_curacao,2018,126924996.84916
nld_curacao,2019,78235859.04469
nld_curacao,2020,158149266.8771
nor,1970,64000000
nor,1971,94000000
nor,1972,121000000
nor,1973,209000000
nor,1974,346000000
nor,1975,219677309.75294
nor,1976,371391272.28085
nor,1977,768296209.74682
nor,1978,489814167.58024
nor,1979,401356278.15985
nor,1980,59815997.65202
nor,1981,668006461.00445
nor,1982,450026119.56608
nor,1983,332396807.78183
nor,1984,-177399975.79769
nor,1985,-424225256.61657
nor,1986,1018718111.85879
nor,1987,190047506.05132
nor,1988,280910586.82481
nor,1989,1510287425.14685
nor,1990,1001987071.60056
nor,1991,-353675743.89189
nor,1992,-668114802.99906
nor,1993,991524094.74736
nor,1994,2736393919.77788
nor,1995,2392766980.23558
nor,1996,3827495491.09076
nor,1997,4514609379.62998
nor,1998,5645870320.85842
nor,1999,5822113545.61374
nor,2000,8332062185.99552
nor,2001,3190216069.0008
nor,2002,3011752930.34115
nor,2003,4179380423.17369
nor,2004,4918494986.32396
nor,2005,10058759829.6279
nor,2006,11877923790.1756
nor,2007,24806091102.6883
nor,2008,20578219685.1148
nor,2009,8635762892.0964
nor,2010,21634265662.593
nor,2011,10296323075.6966
nor,2012,27897968327.9334
nor,2013,-1368607170.8397
nor,2014,3242240088.15462
nor,2015,7274086872.47209
nor,2016,-18668572814.42369
nor,2017,5900604723.78859
nor,2018,-5664319361.82196
nor,2019,16329824317.677
nor,2020,-3805714993.31935
npl,1972,30000
npl,1973,-10000
npl,1974,250000
npl,1976,-40000
npl,1977,0
npl,1978,410000
npl,1979,300000
npl,1980,300000
npl,1981,-230000
npl,1982,-30000
npl,1983,-600000
npl,1984,950000
npl,1985,650000
npl,1986,1169999.9
npl,1987,1389999.9
npl,1988,680000
npl,1989,420000
npl,1990,5940000
npl,1991,2220000
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,0
npl,1996,19160171.09397
npl,1997,23056467.76555
npl,1998,12024659.89857
npl,1999,4351068.68213
npl,2000,-484826.71227
npl,2001,20850000
npl,2002,-5952541.12705
npl,2003,14778085.60651
npl,2004,-417346.3839
npl,2005,2451784.7071
npl,2006,-6647983.90371
npl,2007,5741706.05321
npl,2008,995123.93067
npl,2009,38271269.97483
npl,2010,87741711.6306
npl,2011,94022157.11679
npl,2012,91954196.09645
npl,2013,74179632.6148
npl,2014,30402676.78474
npl,2015,51895699.92829
npl,2016,105996375.59066
npl,2017,196265098.56357
npl,2018,68261793.944
npl,2019,185563265.63443
npl,2020,126626337.4603
nzl,1970,146000000
nzl,1971,110000000
nzl,1972,126690000
nzl,1973,207650000
nzl,1974,251610000
nzl,1975,138169999.9
nzl,1976,277639999.9
nzl,1977,154319999.9
nzl,1978,273740000
nzl,1979,350540000
nzl,1980,334086570.3
nzl,1981,176961979.2
nzl,1982,274648997.1
nzl,1983,243190336.5
nzl,1984,116213810.7
nzl,1985,225366591.4
nzl,1986,389408099.7
nzl,1987,237229723.4
nzl,1988,155922431.9
nzl,1989,433573543
nzl,1990,1684763155
nzl,1991,1691366072
nzl,1992,1088200066
nzl,1993,2211822687
nzl,1994,2616630695
nzl,1995,2849961939
nzl,1996,3918617040
nzl,1997,1917456791
nzl,1998,1825772782
nzl,1999,941464111.6
nzl,2000,-1507812033.25805
nzl,2001,259321576.79631
nzl,2002,2848556986.63852
nzl,2003,-3363941288.043
nzl,2004,2319819298.42871
nzl,2005,1906665963.75812
nzl,2006,2912645686.56863
nzl,2007,4335506075.9374
nzl,2008,2591966537.02927
nzl,2009,-52385533.23874
nzl,2010,286306902.9756
nzl,2011,1378410924.39879
nzl,2012,3846884018.51781
nzl,2013,-69519935.42003
nzl,2014,3251563602.3094
nzl,2015,-73372796.42118
nzl,2016,2008111275.18134
nzl,2017,2390035935.47737
nzl,2018,2516488849.6393
nzl,2019,2921028186.96144
nzl,2020,4057542348.23944
omn,1970,3020000
omn,1971,-270000
omn,1972,1710000
omn,1973,1486666.6
omn,1974,-61088593.11259
omn,1975,106253619.3001
omn,1976,81354951.01724
omn,1977,48060220.17389
omn,1978,86276780.79408
omn,1979,117544875.84697
omn,1980,98436595.53687
omn,1981,62536190.10578
omn,1982,182107701.74322
omn,1983,154603358.87262
omn,1984,158078735.56081
omn,1985,161264639.03646
omn,1986,140320778.71051
omn,1987,34850455.13654
omn,1988,91807542.26268
omn,1989,112353706.11183
omn,1990,142262678.80364
omn,1991,135240572.17165
omn,1992,104291287.38622
omn,1993,142002600.78023
omn,1994,76462938.88166
omn,1995,46293888.16645
omn,1996,60599999.21196
omn,1997,64499999.16125
omn,1998,101999999.3368
omn,1999,40099999.73927
omn,2000,82000000
omn,2001,5201560.46814
omn,2002,109232769.83095
omn,2003,24967490.24707
omn,2004,111053315.9948
omn,2005,1538361508.45254
omn,2006,1596098829.6489
omn,2007,3332119635.89077
omn,2008,2951885565.6697
omn,2009,1485825747.72432
omn,2010,1242652795.83875
omn,2011,1629144343.30299
omn,2012,1364629388.81664
omn,2013,1612430962.28869
omn,2014,1286345903.77113
omn,2015,-2172431729.51886
omn,2016,2265279583.87516
omn,2017,2917295188.55657
omn,2018,5941222366.71001
omn,2019,4376853055.91677
omn,2020,2859557867.36021
pak,1970,23000000
pak,1971,1000000
pak,1972,17000000
pak,1973,-4000000
pak,1974,4000000
pak,1975,25000000
pak,1976,8220530.16789
pak,1977,15223204.01461
pak,1978,32273192.51097
pak,1979,58254127.36257
pak,1980,63632992.78107
pak,1981,108084748.50373
pak,1982,63833091.62416
pak,1983,29457026.66482
pak,1984,55510169.71165
pak,1985,131389252.24671
pak,1986,105730331.82087
pak,1987,129377643.59248
pak,1988,186491557.33337
pak,1989,210599917.11983
pak,1990,245262963.46076
pak,1991,258414487.03535
pak,1992,336479857.13062
pak,1993,348556957.81419
pak,1994,421024638.45429
pak,1995,722631560.66074
pak,1996,921976182.51983
pak,1997,716253125.44091
pak,1998,506000000
pak,1999,532000000
pak,2000,308000000
pak,2001,378000000
pak,2002,826000000
pak,2003,534000000
pak,2004,1118000000
pak,2005,2201000000
pak,2006,4273000000
pak,2007,5590000000
pak,2008,5438000000
pak,2009,2338000000
pak,2010,2022000000
pak,2011,1326000000
pak,2012,859000000
pak,2013,1333000000
pak,2014,1887000000
pak,2015,1673000000
pak,2016,2576000000
pak,2017,2496000000
pak,2018,1737000000
pak,2019,2234000000
pak,2020,2105000000
pan,1977,10900000
pan,1978,-2500000
pan,1979,49800000
pan,1980,252300000
pan,1981,303200000
pan,1982,366600000
pan,1983,79400000
pan,1984,22200000
pan,1985,67300000
pan,1986,126100000
pan,1987,-447900000
pan,1988,-460500000
pan,1989,51500000
pan,1990,135500000
pan,1991,124700000
pan,1992,150500000
pan,1993,177000000
pan,1994,401500000
pan,1995,281300000
pan,1996,428300000
pan,1997,1312200000
pan,1998,1315200000
pan,1999,1043500000
pan,2000,827800000
pan,2001,606800000
pan,2002,247100000
pan,2003,1050600000
pan,2004,1277900000
pan,2005,1104400000
pan,2006,2944300000
pan,2007,2224000000
pan,2008,2390000000
pan,2009,1085500000
pan,2010,2549100000
pan,2011,4395600000
pan,2012,3381900000
pan,2013,3799000000
pan,2014,4984400000
pan,2015,5119300000
pan,2016,5248354450.21
pan,2017,4082062468.94
pan,2018,5267261731.57
pan,2019,4451229386.95
pan,2020,-2154734383.85
per,1970,-13960000
per,1971,-3220000
per,1972,60312999.9
per,1973,95629999.9
per,1974,62371999.9
per,1975,81105000
per,1976,71888999.9
per,1977,54100000
per,1978,25000000
per,1979,71000000
per,1980,26900000
per,1981,125000000
per,1982,48000000
per,1983,38000000
per,1984,-89000000
per,1985,1000000
per,1986,22000000
per,1987,32000000
per,1988,26000000
per,1989,59000000
per,1990,41000000
per,1991,-7000000
per,1992,-79000000
per,1993,760588959.23
per,1994,3289186723.23
per,1995,2556981500
per,1996,3471149000
per,1997,2139260000
per,1998,1643949119.92647
per,1999,1940008800
per,2000,809696760.03297
per,2001,1144260000
per,2002,2155836814.73346
per,2003,1335007073.0402
per,2004,1599038388.965
per,2005,2578719365.11
per,2006,3466531061.27322
per,2007,5490961307.08952
per,2008,6923651284.62579
per,2009,6430652960.91184
per,2010,8454627587.91059
per,2011,7682261108.57854
per,2012,13622485104.3103
per,2013,9826002544.00792
per,2014,3929942910.15745
per,2015,8313966794.51777
per,2016,6739051858.18016
per,2017,6860492819.49823
per,2018,6193947139.17008
per,2019,6313084894.98598
per,2020,2979947770.84363
phl,1970,-1040000
phl,1971,21590000
phl,1972,4099999.9
phl,1973,59299999.9
phl,1974,130740000
phl,1975,114000000
phl,1976,153500000
phl,1977,210000000
phl,1978,101000000
phl,1979,7000000
phl,1980,-106000000
phl,1981,172000000
phl,1982,16000000
phl,1983,105000000
phl,1984,9000000
phl,1985,12000000
phl,1986,127000000
phl,1987,307000000
phl,1988,936000000
phl,1989,563000000
phl,1990,530000000
phl,1991,544000000
phl,1992,228000000
phl,1993,1238000000
phl,1994,1591000000
phl,1995,1478000000
phl,1996,1517000000
phl,1997,1222000000
phl,1998,2287000000
phl,1999,1829000000
phl,2000,1487000000
phl,2001,760000000
phl,2002,1769000000
phl,2003,492000000
phl,2004,592000000
phl,2005,1664000000
phl,2006,2707414996.79964
phl,2007,2918724840.50407
phl,2008,1340027563.20326
phl,2009,2064620677.76657
phl,2010,1070386939.91897
phl,2011,2007150725.40003
phl,2012,3215415155.43567
phl,2013,3737371739.84519
phl,2014,5739574024.13183
phl,2015,5639155961.87389
phl,2016,8279548274.88501
phl,2017,10256442398.8834
phl,2018,9948598823.96867
phl,2019,8671365873.65689
phl,2020,6585596866.54348
plw,1989,1000000
plw,1990,1000000
plw,1991,1000000
plw,1992,1000000
plw,1995,-210000
plw,2000,3177647.2
plw,2001,-1431856.7
plw,2002,1901014.5
plw,2003,4593705.4
plw,2004,6845036.9
plw,2005,3971994.2696
plw,2006,33283255.639
plw,2007,4383239.1407
plw,2008,4741656.7068
plw,2009,2790871.0058
plw,2010,2685244.1157
plw,2011,8326127.0295
plw,2012,21639126.3213
plw,2013,18041109.837
plw,2014,39860115.385
plw,2015,34583158.14718
plw,2016,35244866.81978
plw,2017,27484632.72302
plw,2018,21500000
plw,2019,22000000
plw,2020,24000000
png,1970,129650000
png,1971,47490000
png,1972,85879999.9
png,1973,111900000
png,1974,72689999.9
png,1975,-2230000
png,1976,20830132.15376
png,1977,19802242.97249
png,1978,38906963.653
png,1979,44202748.92662
png,1980,75523630.69465
png,1981,86179343.0116
png,1982,85888142.90401
png,1983,138866933.62219
png,1984,115687425.55023
png,1985,83349062.30859
png,1986,90804634.29224
png,1987,93178868.68514
png,1988,153493786.43847
png,1989,203390734.43401
png,1990,155413498.32565
png,1991,120597590.85818
png,1992,106342711.86551
png,1993,62052593.04906
png,1994,59713464.66525
png,1995,454568860.07214
png,1996,109832527.83452
png,1997,28312794.64328
png,1998,109438501.40012
png,1999,298023960.39057
png,2000,96495382.31469
png,2001,63183318.65544
png,2002,20160425.66835
png,2003,168604378.87046
png,2004,32542985.25167
png,2005,39976364.73377
png,2006,128548222.84009
png,2007,130634896.79752
png,2008,47858884.77537
png,2009,420038762.45014
png,2010,35591312.43426
png,2011,36419303.68395
png,2012,28796707.51527
png,2013,26804026.03571
png,2014,29436963.90601
png,2015,213710099.39246
png,2016,19180492.95621
png,2017,161470622.80791
png,2018,1134643537.8393
png,2019,-900655579.4
png,2020,-935493564.9
pol,1976,6000000
pol,1977,5000000
pol,1978,25000000
pol,1979,30000000
pol,1980,10000000
pol,1981,18000000
