geo,time,ny_adj_svng_cd
pry,2003,1198497629.60011
pry,2004,1366503669.89763
pry,2005,1500872272.73976
pry,2006,2261743086.37734
pry,2007,3449928177.77632
pry,2008,4010377838.15034
pry,2009,3238543963.93664
pry,2010,4822869517.00849
pry,2011,6715169271.45639
pry,2012,4831013034.11587
pry,2013,7406198232.82687
pry,2014,7411180919.2755
pry,2015,6425992905.2576
pry,2016,7160923904.68296
pry,2017,8167855198.72035
pry,2018,7668971297.54084
pry,2019,6505249467.95001
qat,2011,49710276935.1971
qat,2012,58981313802.4606
qat,2013,61272345587.7687
qat,2014,61201643757.1896
qat,2015,36574432171.8987
qat,2016,31916285982.6171
qat,2017,36957936212.6332
qat,2018,46162755090.69489
qat,2019,36089485899.7816
rou,1990,-4505505793.58041
rou,1991,-1729719144.45397
rou,1992,-1974813524.44835
rou,1993,-1693073829.12861
rou,1994,-1758339065.89557
rou,1995,-3728301952.84631
rou,1996,-5219429541.76565
rou,1997,-4298818691.72928
rou,1998,-5149163203.90837
rou,1999,-4512556116.27186
rou,2000,-3021637266.28259
rou,2001,-2752652182.2323
rou,2002,-3037697158.25535
rou,2003,-4032984525.23577
rou,2004,-3483382706.93805
rou,2005,-4113267382.18176
rou,2006,65244676.4292
rou,2007,2414544163.2653
rou,2008,17286613795.4648
rou,2009,13147120231.155
rou,2010,8201022883.74921
rou,2011,7563371687.40647
rou,2012,5449250426.23621
rou,2013,12190701357.8264
rou,2014,13360501870.6883
rou,2015,12688820237.3678
rou,2016,8778121243.91159
rou,2017,8078893232.81637
rou,2018,3933830179.13848
rou,2019,13648489260.1778
rus,1994,-89581657752.90649
rus,1995,-100082402609.998
rus,1996,-60121633563.7277
rus,1997,-64334595853.3459
rus,1998,-50419584127.5664
rus,1999,-13251382086.8091
rus,2000,7450780201.38525
rus,2001,5153379653.14901
rus,2002,-1111731843.78199
rus,2003,4329920304.01883
rus,2004,37026661775.1767
rus,2005,58907926248.3593
rus,2006,96951455771.17929
rus,2007,169688017694.00699
rus,2008,194679393891.30399
rus,2009,23255948559.23009
rus,2010,128189780645.29401
rus,2011,226061296370.888
rus,2012,213919757205
rus,2013,158776165677.23401
rus,2014,133546460797.121
rus,2015,102832161237.23599
rus,2016,70887814725.1535
rus,2017,106621540534.37399
rus,2018,157736024836.26599
rus,2019,131903797801.25999
rwa,2010,-114079409.5573
rwa,2011,100516936.58776
rwa,2012,-160635812.94191
rwa,2013,69806334.09875
rwa,2014,-332627404.27581
rwa,2015,-527059977.63008
rwa,2016,-437257518.79563
rwa,2017,-107970462.12073
rwa,2018,-233857618.9706
rwa,2019,85012957.6516
sau,1990,-7506836318.1406
sau,1991,-16471085405.677
sau,1992,-2832309383.96411
sau,1993,-4819481332.13705
sau,1994,-4739426809.36597
sau,1995,1367556336.0941
sau,1996,2635479638.83556
sau,1997,6436055779.08271
sau,1998,2687822787.36138
sau,1999,18100721804.59
sau,2000,23602542089.9925
sau,2001,21272838851.7853
sau,2002,27756422853.9604
sau,2003,37831869354.8042
sau,2004,58503710833.4836
sau,2005,89775399385.28899
sau,2006,105899794646.033
sau,2007,126648116506.569
sau,2008,165986697131.229
sau,2009,92381058697.10361
sau,2010,139934456312.79901
sau,2011,212951278763.595
sau,2012,219821151641.37201
sau,2013,192403102609.85901
sau,2014,158148362862.04901
sau,2015,55674699791.1823
sau,2016,83565782896.091
sau,2017,106459239709.09399
sau,2018,138210517870.02499
sau,2019,153297996299.04501
sdn,2011,2440471573.81234
sdn,2012,6772331070.51617
sdn,2013,7696611761.01196
sdn,2014,12634910390.4632
sdn,2015,11364626308.0222
sdn,2016,7866959961.93153
sdn,2017,8293057651.06986
sdn,2018,7827466241.33449
sdn,2019,10788708555.945
sen,1990,-67180233.14581
sen,1991,-83863976.03063
sen,1992,-124735162.33983
sen,1993,-413040024.22924
sen,1994,-155582652.34838
sen,1995,-105214299.84043
sen,1996,-172255034.7034
sen,1997,-36196217.20518
sen,1998,-32964483.23783
sen,1999,40687814.99444
sen,2000,103761412.19747
sen,2001,112182659.00261
sen,2002,-31422188.6391
sen,2003,396165421.95659
sen,2004,420046866.03176
sen,2005,620401273.98573
sen,2006,514010592.08595
sen,2007,638687610.84024
sen,2008,963984535.97321
sen,2009,949836400.4322
sen,2010,1178850761.53421
sen,2011,693848705.8138
sen,2012,1049083627.63273
sen,2013,1227168916.10782
sen,2014,1942850132.97585
sen,2015,2014734578.52594
sen,2016,2274569491.91855
sen,2017,2980289035.91229
sen,2018,3357968564.46617
sgp,1990,11005132887.4246
sgp,1991,14512397098.5749
sgp,1992,17881266559.2462
sgp,1993,18797582803.5637
sgp,1994,26379630070.5384
sgp,1995,34638435563.5237
sgp,1996,36403183359.0123
sgp,1997,41490797518.1074
sgp,1998,33165081794.9539
sgp,1999,30526159174.7344
sgp,2000,32204249157.989
sgp,2001,23469926357.7337
sgp,2002,22117448696.8163
sgp,2003,24194599688.5483
sgp,2004,30555936210.1845
sgp,2005,38173667227.221
sgp,2006,53104466142.4908
sgp,2007,69848676769.64951
sgp,2008,60799666738.8356
sgp,2009,58268614705.3271
sgp,2010,94549305215.8999
sgp,2011,105314661801.362
sgp,2012,105789748743.285
sgp,2013,103042081519.621
sgp,2014,110966819475.43201
sgp,2015,94726181326.43088
sgp,2016,100378068993.228
sgp,2017,110356261249.728
sgp,2018,112843704285.554
sgp,2019,104737652019.82201
slb,1997,-269386275.3347
slb,1998,-151296468.07575
slb,1999,-88169573.39115
slb,2000,-173929427.23193
slb,2001,-178110818.00855
slb,2002,-107609018.04788
slb,2003,27072763.81532
slb,2004,16472009.75816
slb,2005,-4142085.17409
slb,2006,43364610.62186
sle,1990,-52240578.00643
sle,1991,-27307140.2246
sle,1992,-93433334.70615
sle,1993,-76934676.48745
sle,1994,-43115128.2352
sle,1995,-122153378.15155
sle,1996,-80386572.18081
sle,1997,-129722722.22077
sle,1998,-81593175.81348
sle,1999,-72343822.58353
sle,2000,-124667379.16397
sle,2001,-118353069.55105
sle,2002,-89444641.5596
sle,2003,-98099947.11213
sle,2004,-83881805.87755
sle,2005,-47726380.68548
sle,2006,-88076881.54775
sle,2007,16040206.34969
sle,2008,-4738605.8379
sle,2009,-69102096.95596
sle,2010,278961812.15166
sle,2011,-283968505.10388
sle,2012,4213843.67549
sle,2013,-1048540391.518
sle,2014,326205044.80141
sle,2015,-475955060.59695
sle,2016,-912240617.04162
sle,2017,-480821069.02739
sle,2018,-810971347.54333
sle,2019,-561841656.18691
slv,1990,328180777.81251
slv,1991,382260702.65742
slv,1992,705369376.6724
slv,1993,945310630.07258
slv,1994,1271545630.26318
slv,1995,1270219840.04248
slv,1996,926858628.96445
slv,1997,1066023829.42832
slv,1998,1543264372.82907
slv,1999,1304461957.35055
slv,2000,1239149291.26213
slv,2001,1567758911.2159
slv,2002,1254662350.33536
slv,2003,1167641464.77539
slv,2004,1225778020.64135
slv,2005,1527151602.96613
slv,2006,1701421283.31474
slv,2007,1066253651.44338
slv,2008,735932672.18807
slv,2009,711257348.88951
slv,2010,948024767.57794
slv,2011,961927372.10153
slv,2012,750425424.30733
slv,2013,151326230.47469
slv,2014,455778637.25509
slv,2015,577086068.04107
slv,2016,793349872.23771
slv,2017,971974991.03131
slv,2018,908574156.08414
slv,2019,1379047747.02035
srb,2007,-2142606061.10467
srb,2008,-2987296443.87421
srb,2009,-168416803.52685
srb,2010,-702955294.92335
srb,2011,-1720966969.22653
srb,2012,-2297339129.765
srb,2013,-1003543614.41656
srb,2014,-1201592420.33576
srb,2015,-198885497.65556
srb,2016,-349100829.07365
srb,2017,-816585391.7417
srb,2018,799801058.33129
srb,2019,556833352.12803
ssd,2014,-1485882185.76589
ssd,2015,-1083701751.61492
sur,2006,725543661.31452
sur,2007,1056926478.40729
sur,2008,1069363176.1136
sur,2009,1347947930.08829
sur,2010,1033931221.40683
svk,1995,-1325483717.48916
svk,1996,-747185885.73188
svk,1997,233102570.63748
svk,1998,500948056.73494
svk,1999,422586010.18865
svk,2000,-878762244.2037
svk,2001,-676902873.30206
svk,2002,-154032417.11823
svk,2003,-952350508.29004
svk,2004,373189513.86007
svk,2005,2692144086.09035
svk,2006,3728202907.6267
svk,2007,7725509501.60336
svk,2008,7764371488.50026
svk,2009,1185322458.44994
svk,2010,4089296260.68927
svk,2011,5735032485.8417
svk,2012,7392445142.41094
svk,2013,8300755902.34547
svk,2014,8981621531.66853
svk,2015,7724068369.53962
svk,2016,5995536886.89295
svk,2017,6503935154.26757
svk,2018,8393742792.24862
svk,2019,6982773561.92368
svn,1995,2107808445.69109
svn,1996,2161096718.53979
svn,1997,2293208224.45421
svn,1998,2472320691.98675
svn,1999,2490198185.0926
svn,2000,1964585091.93438
svn,2001,2201093197.36925
svn,2002,2535685300.31892
svn,2003,3150034425.75204
svn,2004,3758772791.40241
svn,2005,4205003856.59218
svn,2006,5440208879.66995
svn,2007,6975032192.64165
svn,2008,7304949354.69668
svn,2009,3596204521.71676
svn,2010,2956754631.12467
svn,2011,2939113196.5845
svn,2012,1624818164.44904
svn,2013,2186776663.42909
svn,2014,3714951559.86892
svn,2015,2562770805.52591
svn,2016,2933111487.95662
svn,2017,5159398359.97434
svn,2018,6452641190.03425
svn,2019,6213902291.6487
swe,1990,38977521120.1446
swe,1991,33351310323.8977
swe,1992,24896762612.787
swe,1993,13101039803.4064
swe,1994,29879770881.8377
swe,1995,43542195675.1242
swe,1996,46915760559.041
swe,1997,43072097358.4899
swe,1998,43555435802.6691
swe,1999,46132535370.8427
swe,2000,46234146924.07
swe,2001,41737249107.9805
swe,2002,42901196746.4952
swe,2003,59719116894.0606
swe,2004,71120618780.2355
swe,2005,73345381323.9014
swe,2006,89573399349.61121
swe,2007,110080226288.759
swe,2008,110656543685.739
swe,2009,69111722195.8313
swe,2010,89516666367.1169
swe,2011,104110159891.463
swe,2012,97004308426.41859
swe,2013,101473874025.714
swe,2014,102082517403.91701
swe,2015,89060116490.7114
swe,2016,89681064463.0791
swe,2017,100356221208.271
swe,2018,101320415004.209
swe,2019,101122109602.364
swz,1990,63498976.22104
swz,1991,58215021.34269
swz,1992,59097203.70742
swz,1993,20484310.67077
swz,1994,55888855.72556
swz,1995,27600194.28785
swz,1996,295822.81014
swz,1997,47135931.02423
swz,1998,14361542.06782
swz,1999,-8378019.02351
swz,2000,144357171.13493
swz,2001,206938993.39836
swz,2002,139162613.8404
swz,2003,195607142.06852
swz,2004,193578828.07304
swz,2005,396614956.65
swz,2006,284650122.60947
swz,2007,380099194.09983
swz,2008,107079511.90711
swz,2009,-20775561.91364
swz,2010,-53666065.08734
swz,2011,-239991806.18223
swz,2012,387334653.20477
swz,2013,571097645.73984
swz,2014,578332721.67129
swz,2015,489660891.15541
swz,2016,316557051.69191
swz,2017,251905717.05682
swz,2018,267211778.36077
swz,2019,246121595.92755
tcd,1990,-119215697.68459
tcd,1991,-22760762.89394
tcd,1992,-18941481.0424
tcd,1993,-63565453.73873
tcd,1994,53851591.37368
tgo,1990,151615367.5115
tgo,1991,31297135.89422
tgo,1992,-25943691.88842
tgo,1993,-159984177.22494
tgo,1994,-25788646.5307
tgo,1995,-14457728.31912
tgo,1996,-41720356.21837
tgo,1997,-118825950.78779
tgo,1998,-130435653.60587
tgo,1999,-91043376.6303
tgo,2000,25390438.00352
tgo,2001,6417547.09414
tgo,2002,77189118.70326
tgo,2003,89002746.54305
tgo,2004,148503908.23756
tgo,2005,20880860.36219
tgo,2006,57382022.72879
tgo,2007,-84657975.2195
tgo,2008,-106301892.57136
tgo,2009,-52121019.61911
tgo,2010,-65928579.7645
tgo,2011,-212886380.95128
tgo,2012,-450644485.03302
tgo,2013,-227970334.68121
tgo,2014,-61953957.92715
tgo,2015,121234330.78409
tgo,2016,199469961.48165
tgo,2017,249027280.94404
tgo,2018,515354619.67317
tha,1990,18312484339.7181
tha,1991,22342952744.87429
tha,1992,24457349654.3208
tha,1993,31968618283.8647
tha,1994,34933689615.7733
tha,1995,38865511197.8387
tha,1996,38483200950.0535
tha,1997,24584440830.9501
tha,1998,14345836826.4757
tha,1999,16463662478.0041
tha,2000,15725417812.7321
tha,2001,11012743902.2723
tha,2002,14541922329.4817
tha,2003,17139475439.1088
tha,2004,20354693707.4045
tha,2005,22596704200.2446
tha,2006,31546454505.9422
tha,2007,43596405694.113
tha,2008,39242729638.8101
tha,2009,35876871261.0608
tha,2010,45821142337.0334
tha,2011,56815843222.96
tha,2012,48220620713.1996
tha,2013,42021938395.8774
tha,2014,38740535630.4073
tha,2015,41224959127.6154
tha,2016,52661507442.72169
tha,2017,66849683817.6598
tha,2018,70912905438.18111
tha,2019,77317006008.81509
tjk,2004,-147695219.69682
tjk,2005,13896528.75551
tjk,2006,689346801.97733
tjk,2007,331060149.86374
tjk,2008,773433953.28612
tjk,2009,398605324.98762
tjk,2010,-289643172.61316
tjk,2011,-228911582.7077
tjk,2012,-371897522.75293
tjk,2013,-646351145.77492
tjk,2014,224448459.25353
tjk,2015,194543607.0884
tjk,2016,828983389.90366
tjk,2017,1325849495.07091
tls,2015,-61183728.02344
tls,2016,-317047313.16665
tls,2017,-346335736.98474
tls,2018,-804782508.1953
tls,2019,-255379349.72857
ton,1990,24935890.75711
ton,1991,6754711.87311
ton,1992,23460705.33271
ton,1993,23958377.9934
ton,1994,18790061.44364
ton,2001,22630751.68121
ton,2002,22775332.92417
ton,2003,16862053.11619
ton,2004,22723145.14363
ton,2005,14249894.52982
ton,2006,25529267.5435
ton,2007,13381852.93313
ton,2008,6736515.45871
ton,2009,3216852.78531
ton,2010,15162398.9316
ton,2011,29587633.58672
ton,2012,42385913.2656
tun,1990,1556124535.23652
tun,1991,1647410418.49184
tun,1992,852928671.59691
tun,1993,455792969.33731
tun,1994,857999284.54333
tun,1995,767616949.07887
tun,1996,1257943028.74425
tun,1997,1466187785.24831
tun,1998,1812263275.14291
tun,1999,1931199819.3879
tun,2000,1456977121.91668
tun,2001,1830225088.84629
tun,2002,1324494252.21543
tun,2003,1876392618.64072
tun,2004,2313698006.89055
tun,2005,1783308682.25671
tun,2006,1965797182.06648
tun,2007,1991499028.28287
tun,2008,1211166907.06533
tun,2009,2134725436.6652
tun,2010,2026735263.79029
tun,2011,-545604529.81421
tun,2012,-777217427.73891
tun,2013,-458801994.69451
tun,2014,1296006448.70183
tun,2015,1569401396.33604
tun,2016,2024942734.96684
tun,2017,2469608606.73927
tun,2018,2942096447.93218
tun,2019,3074033797.03948
tur,1990,9764741233.31402
tur,1991,4897207901.15396
tur,1992,5641600976.85425
tur,1993,8893698411.62769
tur,1994,3692402524.72299
tur,1995,6914665634.68007
tur,1996,12243051932.187
tur,1997,10785752272.7303
tur,1998,31701704102.8841
tur,1999,16070473260.5483
tur,2000,16207187217.3928
tur,2001,8430175347.61961
tur,2002,11600052627.1754
tur,2003,13973276466.1526
tur,2004,30036464615.4833
tur,2005,46763345895.409
tur,2006,57328755380.5236
tur,2007,67255103976.8651
tur,2008,83417367078.71619
tur,2009,47873475893.3402
tur,2010,67849858951.6574
tur,2011,89829565042.332
tur,2012,98013969275.2124
tur,2013,115866238491.27901
tur,2014,117656279157.255
tur,2015,108801945933.981
tur,2016,103273051032.205
tur,2017,108180921455.24899
tur,2018,118683203582.57201
tur,2019,93474946649.27991
tza,1990,-178839216.14086
tza,1991,-326702738.91821
tza,1992,-207897150.77411
tza,1993,-302553139.23887
tza,1994,-381115557.71308
tza,1995,-109201770.81814
tza,1996,-33909285.86623
tza,1997,-6599473.66524
tza,1998,976803412.50727
tza,1999,613008294.19559
tza,2000,931969210.13739
tza,2001,932901693.04925
tza,2002,1429441255.90954
tza,2003,1858671720.99411
tza,2004,2567430144.11178
tza,2005,2874655737.98493
tza,2006,3347299256.47866
tza,2007,3701912127.74549
tza,2008,5795978277.75899
tza,2009,5893762177.29461
tza,2010,4809470245.06151
tza,2011,3863053393.63907
tza,2012,5965191398.66985
tza,2013,7466767816.24522
tza,2014,8773874275.84021
tza,2015,7188060240.92704
tza,2016,8852094683.3033
tza,2017,10888402081.5063
uga,1990,-738892260.52999
uga,1991,-618610246.76513
uga,1992,-486536594.92947
uga,1993,-286987923.0568
uga,1994,-208472001.91039
uga,1995,-560646486.08364
uga,1996,-158442497.42904
uga,1997,75744377.05693
uga,1998,-263223688.20393
uga,1999,-72446012.52817
uga,2000,-240731185.33457
uga,2001,-220102772.73436
uga,2002,-176196519.78864
uga,2003,-484986357.02695
uga,2004,97164963.96321
uga,2005,213415847.98747
uga,2006,-86546309.652
uga,2007,-583413159.17776
uga,2008,-93412032.23924
uga,2009,19259357.61728
uga,2010,-40991419.43977
uga,2011,-1342779786.29635
uga,2012,-2060927793.052
uga,2013,-779412949.54924
uga,2014,496353701.23972
uga,2015,-1837331112.01346
uga,2016,177741185.91131
uga,2017,727473026.60343
uga,2018,1852955590.42256
uga,2019,3052468361.52884
ukr,1995,-3108267733.02125
ukr,1996,-4199596024.92092
ukr,1999,-4023436007.79813
ukr,2000,-3061007514.18733
ukr,2001,-1734825000.07414
ukr,2002,-287583308.77973
ukr,2003,-190129829.72823
ukr,2004,5430922194.67611
ukr,2007,15218403922.8694
ukr,2014,-5172667126.03245
ukr,2015,1779190104.50007
ukr,2016,2902878288.5605
ukr,2017,3666237528.49677
ukr,2018,1627782695.19425
ukr,2019,-2018534512.35079
ury,1990,705324067.98084
ury,1991,1034020555.19382
ury,1992,945774193.80993
ury,1993,1141962709.69701
ury,1994,1257380091.91473
ury,1995,1367344728.53919
ury,1996,1481053792.55867
ury,1997,1641431947.97294
ury,1998,1799911199.23369
ury,1999,1150436698.28748
ury,2000,960445687.89974
ury,2001,983551796.42358
ury,2002,1168444462.48948
ury,2003,898193042.73338
ury,2004,1258145755.19249
ury,2005,1838286433.27947
ury,2006,1837282589.45137
ury,2007,2387813328.70589
ury,2008,2679106007.22078
ury,2009,3501876303.86761
ury,2010,4136640364.17327
ury,2011,5499334681.55912
ury,2012,3454311420.15725
ury,2013,5085003679.81668
ury,2014,4218230855.13092
ury,2015,4813767444.266
ury,2016,4615096443.11526
ury,2017,3960737685.05115
ury,2018,3635026103.49084
ury,2019,4287023184.8038
usa,1990,365799507798.03296
usa,1991,387214559529.76306
usa,1992,415215364184.51099
usa,1993,374066347239.78894
usa,1994,489796123518.32703
usa,1995,548711025737.15295
usa,1996,651133366962.229
usa,1997,819969804479.70996
usa,1998,890992831093.79602
usa,1999,888483748188.625
usa,2000,905114542111.43506
usa,2001,812963374404.77295
usa,2002,715859381117.12891
usa,2003,660700220273.98499
usa,2004,701736831379.52405
usa,2005,743658435620.2179
usa,2006,959667196654.24084
usa,2007,712216120276.05005
usa,2008,279328381070.17499
usa,2009,121244727495.31799
usa,2010,450459786636.89001
usa,2011,651458950797.08606
usa,2012,1004225894933.71997
usa,2013,1073525823351.31006
usa,2014,1319391290817.80005
usa,2015,1410189991891.27002
usa,2016,1143930978031.01001
usa,2017,1162906992986.13989
usa,2018,1200291521605.84009
usa,2019,1253576929280.76001
uzb,2014,14901307896.1094
uzb,2015,14762030603.462
uzb,2016,13878792435.3747
uzb,2017,13072737496.0258
uzb,2018,10455848514.5514
uzb,2019,14571362598.3305
ven,1990,6398702029.10705
ven,1991,6842824562.3643
ven,1992,6074119536.4529
ven,1993,3685101737.71657
ven,1994,6423269075.45978
ven,1995,10666443476.8902
ven,1996,13498297075.7008
ven,1997,18163466346.9274
ven,1998,15768083603.1443
ven,1999,18527987068.2356
ven,2000,26966730125.9462
ven,2001,23157712237.4327
ven,2002,15345761364.6986
ven,2003,11811730300.1501
ven,2004,23116578518.67369
ven,2005,36245645316.5154
ven,2006,47940456497.7616
ven,2007,56583397161.9269
ven,2008,94620446895.1524
ven,2009,64095781320.2831
ven,2010,114923041863.17
ven,2011,85357483487.5049
ven,2012,86451515783.76961
ven,2013,59476425642.58489
ven,2014,33223337492.39429
vnm,1996,3402862901.86401
vnm,1997,3930244444.40253
vnm,1998,4618984891.97438
vnm,1999,5301129765.12333
vnm,2000,8311938040.13351
vnm,2001,8663309122.59114
vnm,2002,9513818518.4607
vnm,2003,9521176281.58612
vnm,2004,10188697204.3455
vnm,2005,6946029132.88053
vnm,2006,7473167259.76102
vnm,2007,8768003777.48067
vnm,2008,6831214150.50045
vnm,2009,-1167979869.83708
vnm,2010,13362978204.8654
vnm,2011,12160956974.8121
vnm,2012,19395234135.1077
vnm,2013,21770456971.8574
vnm,2014,23836173461.3013
vnm,2015,19935905045.4438
vnm,2016,22581619045.7122
vnm,2017,19235403822.2134
vnm,2018,22684046484.8285
vnm,2019,23228036843.1746
vut,1990,31284300.59784
vut,1991,25591565.83145
vut,1992,13718945.61201
vut,1993,15075534.90199
vut,1994,14254738.11584
vut,1995,14389322.32342
vut,1996,-6359913.82632
vut,1997,20461007.06411
vut,1998,-16207982.11693
vut,1999,-20390460.47142
vut,2000,-3022166.83649
vut,2001,1765295.18495
vut,2002,13000335.9317
vut,2003,16558084.74096
vut,2004,32321035.66422
vut,2005,44196812.07425
vut,2006,77736713.51979
vut,2007,90980454.87456
vut,2008,170115351.61717
vut,2009,111006999.36224
vut,2010,88936135.47682
vut,2011,106670670.16105
vut,2012,89723463.40526
vut,2013,146134393.68083
vut,2014,200312245.04267
zaf,1990,-3669905479.1623
zaf,1991,-2062796280.21151
zaf,1992,712124647.89502
zaf,1993,1271416986.84397
zaf,1994,141886124.86956
zaf,1995,4275260697.36295
zaf,1996,540966411.70674
zaf,1997,1267699727.55737
zaf,1998,-402655250.29313
zaf,1999,-224439923.7536
zaf,2000,-1000334994.21722
zaf,2001,-3634837134.03452
zaf,2002,-129888962.42684
zaf,2003,3220508987.17131
zaf,2004,2601789827.08073
zaf,2005,3937527177.42245
zaf,2006,6282133214.99093
zaf,2007,2608062702.16363
zaf,2008,-8195031872.31688
zaf,2009,2915735171.17375
zaf,2010,9216364903.16039
zaf,2011,10335322916.2674
zaf,2012,2861114972.34781
zaf,2013,-322714455.50164
zaf,2014,1273024596.35778
zaf,2015,5185186082.45502
zaf,2016,459832130.91564
zaf,2017,4133545546.66279
zaf,2018,-747468063.73103
zaf,2019,-2577200301.00945
zmb,2010,1520132631.4708
zmb,2011,1885576970.90534
zmb,2012,4017958780.71362
zmb,2013,4081889067.082
zmb,2014,4170207244.63593
zmb,2015,3727529642.65554
zmb,2016,2908060508.37469
zmb,2017,4768080840.56151
zmb,2018,5884869606.06781
zmb,2019,5439386847.84397
zwe,1990,1872561200.71382
zwe,1991,2161632230.02966
zwe,1992,1653342985.28549
zwe,1993,3154632095.21087
zwe,1994,3585361712.6111
zwe,2009,-2138397676.93313
zwe,2010,-2166969321.31584
zwe,2011,-2387182997.79833
zwe,2012,-4483260532.94533
zwe,2013,-2857607146.80018
zwe,2014,-2738366339.06356
zwe,2015,-3663690468.33792
zwe,2016,-2383358950.2571
zwe,2017,-2835791000.98238
