geo,time,sp_dyn_amrt_ma
lao,1978,415.088
lao,1979,411.808
lao,1980,408.528
lao,1981,405.248
lao,1982,401.968
lao,1983,396.329
lao,1984,390.69
lao,1985,385.051
lao,1986,379.412
lao,1987,373.773
lao,1988,368.635
lao,1989,363.497
lao,1990,358.36
lao,1991,353.222
lao,1992,348.084
lao,1993,342.007
lao,1994,335.93
lao,1995,329.853
lao,1996,323.776
lao,1997,317.699
lao,1998,311.278
lao,1999,304.858
lao,2000,298.437
lao,2001,292.016
lao,2002,285.595
lao,2003,279.16
lao,2004,272.725
lao,2005,266.29
lao,2006,259.855
lao,2007,253.419
lao,2008,248.56
lao,2009,243.7
lao,2010,238.84
lao,2011,233.98
lao,2012,229.121
lao,2013,225.301
lao,2014,221.481
lao,2015,217.661
lao,2016,213.841
lao,2017,210.021
lao,2018,205.59
lao,2019,202.355
lao,2020,199.119
lbn,1960,254.458
lbn,1961,250.945
lbn,1962,247.433
lbn,1963,244.365
lbn,1964,241.297
lbn,1965,238.228
lbn,1966,235.16
lbn,1967,232.092
lbn,1968,229.12
lbn,1969,226.148
lbn,1970,223.177
lbn,1971,220.205
lbn,1972,217.233
lbn,1973,215.133
lbn,1974,213.034
lbn,1975,210.935
lbn,1976,208.835
lbn,1977,206.736
lbn,1978,204.793
lbn,1979,202.85
lbn,1980,200.907
lbn,1981,198.964
lbn,1982,197.021
lbn,1983,193.978
lbn,1984,190.935
lbn,1985,187.892
lbn,1986,184.848
lbn,1987,181.805
lbn,1988,177.553
lbn,1989,173.301
lbn,1990,169.049
lbn,1991,164.797
lbn,1992,160.545
lbn,1993,155.244
lbn,1994,149.944
lbn,1995,144.643
lbn,1996,139.342
lbn,1997,134.042
lbn,1998,128.876
lbn,1999,123.711
lbn,2000,118.546
lbn,2001,113.38
lbn,2002,108.215
lbn,2003,103.788
lbn,2004,99.362
lbn,2005,94.935
lbn,2006,90.509
lbn,2007,86.082
lbn,2008,83.83
lbn,2009,81.577
lbn,2010,79.325
lbn,2011,77.073
lbn,2012,74.82
lbn,2013,73.288
lbn,2014,71.755
lbn,2015,70.223
lbn,2016,68.69
lbn,2017,67.158
lbn,2018,76.205
lbn,2019,75.336
lbn,2020,74.466
lbr,1960,564.687
lbr,1961,560.041
lbr,1962,555.396
lbr,1963,547.234
lbr,1964,539.072
lbr,1965,530.909
lbr,1966,522.747
lbr,1967,514.585
lbr,1968,506.551
lbr,1969,498.517
lbr,1970,490.482
lbr,1971,482.448
lbr,1972,474.414
lbr,1973,462.264
lbr,1974,450.115
lbr,1975,437.965
lbr,1976,425.815
lbr,1977,413.665
lbr,1978,406.579
lbr,1979,399.492
lbr,1980,392.405
lbr,1981,385.318
lbr,1982,378.231
lbr,1983,375.887
lbr,1984,373.543
lbr,1985,371.198
lbr,1986,368.854
lbr,1987,366.51
lbr,1988,365.739
lbr,1989,364.969
lbr,1990,364.198
lbr,1991,363.428
lbr,1992,362.657
lbr,1993,346.818
lbr,1994,330.979
lbr,1995,315.14
lbr,1996,299.301
lbr,1997,283.463
lbr,1998,299.792
lbr,1999,316.121
lbr,2000,332.45
lbr,2001,348.78
lbr,2002,365.109
lbr,2003,352.305
lbr,2004,339.501
lbr,2005,326.697
lbr,2006,313.893
lbr,2007,301.089
lbr,2008,296.272
lbr,2009,291.454
lbr,2010,286.636
lbr,2011,281.819
lbr,2012,277.001
lbr,2013,271.507
lbr,2014,266.013
lbr,2015,260.52
lbr,2016,255.026
lbr,2017,249.532
lbr,2018,247.482
lbr,2019,244.678
lbr,2020,241.873
lby,1960,418.463
lby,1961,405.003
lby,1962,391.543
lby,1963,380.612
lby,1964,369.681
lby,1965,358.75
lby,1966,347.819
lby,1967,336.888
lby,1968,328.458
lby,1969,320.027
lby,1970,311.597
lby,1971,303.166
lby,1972,294.736
lby,1973,286.953
lby,1974,279.169
lby,1975,271.386
lby,1976,263.603
lby,1977,255.82
lby,1978,249.58
lby,1979,243.34
lby,1980,237.1
lby,1981,230.86
lby,1982,224.62
lby,1983,220.31
lby,1984,215.999
lby,1985,211.689
lby,1986,207.379
lby,1987,203.068
lby,1988,198.788
lby,1989,194.509
lby,1990,190.229
lby,1991,185.949
lby,1992,181.67
lby,1993,179.638
lby,1994,177.606
lby,1995,175.574
lby,1996,173.542
lby,1997,171.51
lby,1998,170.484
lby,1999,169.459
lby,2000,168.434
lby,2001,167.408
lby,2002,166.383
lby,2003,165.351
lby,2004,164.319
lby,2005,163.287
lby,2006,162.255
lby,2007,161.224
lby,2008,164.17
lby,2009,167.116
lby,2010,170.062
lby,2011,173.008
lby,2012,175.954
lby,2013,174.74
lby,2014,173.525
lby,2015,172.311
lby,2016,171.096
lby,2017,169.882
lby,2018,179.566
lby,2019,177.887
lby,2020,176.207
lca,1960,318.615
lca,1961,317.493
lca,1962,316.371
lca,1963,315.761
lca,1964,315.151
lca,1965,314.541
lca,1966,313.931
lca,1967,313.322
lca,1968,306.871
lca,1969,300.42
lca,1970,293.97
lca,1971,287.519
lca,1972,281.068
lca,1973,275.314
lca,1974,269.56
lca,1975,263.806
lca,1976,258.053
lca,1977,252.299
lca,1978,246.568
lca,1979,240.838
lca,1980,235.108
lca,1981,229.378
lca,1982,223.647
lca,1983,220.728
lca,1984,217.809
lca,1985,214.89
lca,1986,211.97
lca,1987,209.051
lca,1988,205.949
lca,1989,202.846
lca,1990,199.744
lca,1991,196.641
lca,1992,193.538
lca,1993,197.088
lca,1994,200.638
lca,1995,204.187
lca,1996,207.737
lca,1997,211.287
lca,1998,208.432
lca,1999,205.578
lca,2000,202.724
lca,2001,199.869
lca,2002,197.015
lca,2003,193.65
lca,2004,190.285
lca,2005,186.92
lca,2006,183.556
lca,2007,180.191
lca,2008,178.323
lca,2009,176.455
lca,2010,174.587
lca,2011,172.719
lca,2012,170.852
lca,2013,168.895
lca,2014,166.939
lca,2015,164.983
lca,2016,163.027
lca,2017,161.07
lca,2018,174.722
lca,2019,173.471
lca,2020,172.221
lka,1960,290.764
lka,1961,289.089
lka,1962,287.413
lka,1963,281.62
lka,1964,275.827
lka,1965,270.034
lka,1966,264.241
lka,1967,258.447
lka,1968,255.064
lka,1969,251.68
lka,1970,248.297
lka,1971,244.913
lka,1972,241.529
lka,1973,238.763
lka,1974,235.997
lka,1975,233.231
lka,1976,230.464
lka,1977,227.698
lka,1978,226.487
lka,1979,225.277
lka,1980,224.066
lka,1981,222.855
lka,1982,221.645
lka,1983,231.445
lka,1984,241.246
lka,1985,251.047
lka,1986,260.848
lka,1987,270.648
lka,1988,266.741
lka,1989,262.833
lka,1990,258.926
lka,1991,255.018
lka,1992,251.111
lka,1993,257.796
lka,1994,264.481
lka,1995,271.167
lka,1996,277.852
lka,1997,284.537
lka,1998,267.666
lka,1999,250.796
lka,2000,233.925
lka,2001,217.054
lka,2002,200.183
lka,2003,196.747
lka,2004,193.311
lka,2005,189.876
lka,2006,186.44
lka,2007,183.005
lka,2008,179.875
lka,2009,176.745
lka,2010,173.616
lka,2011,170.486
lka,2012,167.357
lka,2013,164.511
lka,2014,161.664
lka,2015,158.818
lka,2016,155.972
lka,2017,153.125
lka,2018,151.16
lka,2019,149.194
lka,2020,147.228
lso,1960,443.057
lso,1961,436.775
lso,1962,430.492
lso,1963,428.935
lso,1964,427.377
lso,1965,425.82
lso,1966,424.262
lso,1967,422.704
lso,1968,419.821
lso,1969,416.938
lso,1970,414.055
lso,1971,411.172
lso,1972,408.289
lso,1973,402.884
lso,1974,397.478
lso,1975,392.072
lso,1976,386.667
lso,1977,381.261
lso,1978,374.523
lso,1979,367.784
lso,1980,361.045
lso,1981,354.307
lso,1982,347.568
lso,1983,343.032
lso,1984,338.497
lso,1985,333.961
lso,1986,329.425
lso,1987,324.889
lso,1988,323.167
lso,1989,321.444
lso,1990,319.722
lso,1991,317.999
lso,1992,316.277
lso,1993,350.265
lso,1994,384.253
lso,1995,418.241
lso,1996,452.229
lso,1997,486.216
lso,1998,520.722
lso,1999,555.227
lso,2000,589.732
lso,2001,624.238
lso,2002,658.743
lso,2003,647.894
lso,2004,637.044
lso,2005,626.195
lso,2006,615.346
lso,2007,604.497
lso,2008,599.276
lso,2009,594.056
lso,2010,588.836
lso,2011,583.615
lso,2012,578.395
lso,2013,572.432
lso,2014,566.47
lso,2015,560.508
lso,2016,554.546
lso,2017,548.584
lso,2018,545.675
lso,2019,539.81
lso,2020,533.946
ltu,1960,218.005
ltu,1961,216.1
ltu,1962,228.488
ltu,1963,217.944
ltu,1964,201.364
ltu,1965,206.014
ltu,1966,213.234
ltu,1967,221.833
ltu,1968,228.804
ltu,1969,237.487
ltu,1970,251.242
ltu,1971,246.676
ltu,1972,251.958
ltu,1973,249.018
ltu,1974,258.848
ltu,1975,263.973
ltu,1976,269.733
ltu,1977,272.601
ltu,1978,278.407
ltu,1979,287.507
ltu,1980,293.607
ltu,1981,292.531
ltu,1982,291.409
ltu,1983,292.402
ltu,1984,301.707
ltu,1985,286.043
ltu,1986,247.22
ltu,1987,255.974
ltu,1988,255.817
ltu,1989,276.588
ltu,1990,287.642
ltu,1991,309.779
ltu,1992,316.975
ltu,1993,361.318
ltu,1994,380.859
ltu,1995,372.327
ltu,1996,340.571
ltu,1997,314.156
ltu,1998,306.281
ltu,1999,296.759
ltu,2000,292.937
ltu,2001,311.081
ltu,2002,304.387
ltu,2003,304.451
ltu,2004,307.592
ltu,2005,331.463
ltu,2006,342.046
ltu,2007,355.576
ltu,2008,326.454
ltu,2009,286.847
ltu,2010,284.275
ltu,2011,272.305
ltu,2012,266.341
ltu,2013,265.849
ltu,2014,250.161
ltu,2015,245.418
ltu,2016,242.472
ltu,2017,212.885
ltu,2018,206.93
ltu,2019,200.925
lux,1960,210.587
lux,1961,212.821
lux,1962,226.097
lux,1963,217.834
lux,1964,236.788
lux,1965,228.225
lux,1966,233.799
lux,1967,219.451
lux,1968,219.518
lux,1969,228.228
lux,1970,236.303
lux,1971,225.368
lux,1972,220.554
lux,1973,213.889
lux,1974,223.327
lux,1975,230.028
lux,1976,218.281
lux,1977,210.04
lux,1978,208.364
lux,1979,196.372
lux,1980,180.124
lux,1981,190.697
lux,1982,204.352
lux,1983,169.732
lux,1984,196.499
lux,1985,175.534
lux,1986,174.454
lux,1987,179.132
lux,1988,171.018
lux,1989,163.423
lux,1990,152.45
lux,1991,167.199
lux,1992,156.659
lux,1993,148.17
lux,1994,150.464
lux,1995,153.442
lux,1996,141.555
lux,1997,129.733
lux,1998,141.474
lux,1999,124.081
lux,2000,127.293
lux,2001,117.736
lux,2002,128.774
lux,2003,121.98
lux,2004,115.72
lux,2005,103.673
lux,2006,112.351
lux,2007,100.688
lux,2008,88.089
lux,2009,92.15
lux,2010,94.074
lux,2011,83.693
lux,2012,89.532
lux,2013,80.788
lux,2014,79.192
lux,2015,72.385
lux,2016,73.837
lux,2017,66.343
lux,2018,67.274
lux,2019,66.112
lva,1960,229.75
lva,1961,234.306
lva,1962,236.175
lva,1963,233.178
lva,1964,217.249
lva,1965,232.875
lva,1966,230.76
lva,1967,240.128
lva,1968,262.817
lva,1969,270.013
lva,1970,258.482
lva,1971,268.107
lva,1972,279.094
lva,1973,279.424
lva,1974,288.789
lva,1975,303.838
lva,1976,300.022
lva,1977,301.061
lva,1978,308.96
lva,1979,317.985
lva,1980,318.95
lva,1981,326.567
lva,1982,310.16
lva,1983,317.007
lva,1984,315.81
lva,1985,300.653
lva,1986,261.735
lva,1987,262.386
lva,1988,269.21
lva,1989,291.353
lva,1990,309.934
lva,1991,326.508
lva,1992,354.489
lva,1993,417.217
lva,1994,469.729
lva,1995,439.516
lva,1996,362.426
lva,1997,338.96
lva,1998,353.204
lva,1999,338.192
lva,2000,329.836
lva,2001,339.775
lva,2002,332.094
lva,2003,313.476
lva,2004,309.232
lva,2005,325.304
lva,2006,335.496
lva,2007,323.614
lva,2008,290.728
lva,2009,268.979
lva,2010,263.085
lva,2011,247.424
lva,2012,243.192
lva,2013,242.15
lva,2014,241.36
lva,2015,234.554
lva,2016,229.587
lva,2017,228.584
lva,2018,229.116
lva,2019,210.61
mac,1960,238.588
mac,1961,233.98
mac,1962,229.373
mac,1963,225.136
mac,1964,220.9
mac,1965,216.664
mac,1966,212.427
mac,1967,208.191
mac,1968,202.598
mac,1969,197.005
mac,1970,191.412
mac,1971,185.819
mac,1972,180.226
mac,1973,175.239
mac,1974,170.251
mac,1975,165.263
mac,1976,160.275
mac,1977,155.287
mac,1978,151.736
mac,1979,148.185
mac,1980,144.633
mac,1981,141.082
mac,1982,137.53
mac,1983,134.084
mac,1984,130.638
mac,1985,127.191
mac,1986,123.745
mac,1987,120.299
mac,1988,117.964
mac,1989,115.628
mac,1990,113.293
mac,1991,110.957
mac,1992,108.622
mac,1993,105.406
mac,1994,102.19
mac,1995,98.974
mac,1996,95.758
mac,1997,92.542
mac,1998,90.727
mac,1999,88.912
mac,2000,87.097
mac,2001,85.282
mac,2002,83.468
mac,2003,81.826
mac,2004,80.185
mac,2005,78.544
mac,2006,76.903
mac,2007,75.262
mac,2008,73.067
mac,2009,70.872
mac,2010,68.677
mac,2011,66.482
mac,2012,64.287
mac,2013,63.243
mac,2014,62.199
mac,2015,61.155
mac,2016,60.112
mac,2017,59.068
mac,2018,58.271
mac,2019,57.526
mac,2020,56.78
mar,1960,354.75
mar,1961,350.128
mar,1962,345.506
mar,1963,342.438
mar,1964,339.369
mar,1965,336.301
mar,1966,333.232
mar,1967,330.164
mar,1968,327.417
mar,1969,324.669
mar,1970,321.922
mar,1971,319.175
mar,1972,316.428
mar,1973,312.954
mar,1974,309.48
mar,1975,306.006
mar,1976,302.532
mar,1977,299.058
mar,1978,292.946
mar,1979,286.835
mar,1980,280.724
mar,1981,274.612
mar,1982,268.501
mar,1983,261.675
mar,1984,254.85
mar,1985,248.024
mar,1986,241.198
mar,1987,234.372
mar,1988,229.626
mar,1989,224.879
mar,1990,220.133
mar,1991,215.386
mar,1992,210.64
mar,1993,207.545
mar,1994,204.451
mar,1995,201.357
mar,1996,198.263
mar,1997,195.169
mar,1998,187.756
mar,1999,180.342
mar,2000,172.929
mar,2001,165.516
mar,2002,158.102
mar,2003,147.774
mar,2004,137.446
mar,2005,127.118
mar,2006,116.79
mar,2007,106.462
mar,2008,101.002
mar,2009,95.541
mar,2010,90.081
mar,2011,84.62
mar,2012,79.16
mar,2013,78.038
mar,2014,76.916
mar,2015,75.794
mar,2016,74.672
mar,2017,73.55
mar,2018,72.327
mar,2019,71.06
mar,2020,69.792
mda,1960,332.225
mda,1961,327.393
mda,1962,322.561
mda,1963,322.403
mda,1964,322.245
mda,1965,322.087
mda,1966,321.93
mda,1967,321.772
mda,1968,319.505
mda,1969,317.237
mda,1970,314.97
mda,1971,312.703
mda,1972,310.435
mda,1973,310.435
mda,1974,310.435
mda,1975,310.435
mda,1976,310.435
mda,1977,310.435
mda,1978,313.171
mda,1979,315.906
mda,1980,318.641
mda,1981,321.377
mda,1982,324.112
mda,1983,315.121
mda,1984,306.13
mda,1985,297.139
mda,1986,288.148
mda,1987,279.157
mda,1988,282.775
mda,1989,286.393
mda,1990,290.011
mda,1991,293.629
mda,1992,297.246
mda,1993,303.939
mda,1994,310.631
mda,1995,317.324
mda,1996,324.016
mda,1997,330.708
mda,1998,328.187
mda,1999,325.665
mda,2000,323.143
mda,2001,320.621
mda,2002,318.099
mda,2003,315.979
mda,2004,313.859
mda,2005,311.74
mda,2006,309.62
mda,2007,307.5
mda,2008,296.118
mda,2009,284.737
mda,2010,273.355
mda,2011,261.973
mda,2012,250.591
mda,2013,248.316
mda,2014,246.042
mda,2015,243.767
mda,2016,241.492
mda,2017,239.217
mda,2018,237.424
mda,2019,235.631
mda,2020,233.838
mdg,1960,472.306
mdg,1961,466.778
mdg,1962,461.25
mdg,1963,455.945
mdg,1964,450.639
mdg,1965,445.334
mdg,1966,440.028
mdg,1967,434.723
mdg,1968,429.155
mdg,1969,423.587
mdg,1970,418.02
mdg,1971,412.452
mdg,1972,406.884
mdg,1973,402.931
mdg,1974,398.978
mdg,1975,395.024
mdg,1976,391.071
mdg,1977,387.118
mdg,1978,385.851
mdg,1979,384.584
mdg,1980,383.317
mdg,1981,382.05
mdg,1982,380.783
mdg,1983,380.391
mdg,1984,379.999
mdg,1985,379.607
mdg,1986,379.215
mdg,1987,378.823
mdg,1988,372.92
mdg,1989,367.017
mdg,1990,361.113
mdg,1991,355.21
mdg,1992,349.307
mdg,1993,342.02
mdg,1994,334.733
mdg,1995,327.447
mdg,1996,320.16
mdg,1997,312.874
mdg,1998,308.552
mdg,1999,304.23
mdg,2000,299.908
mdg,2001,295.586
mdg,2002,291.264
mdg,2003,289.619
mdg,2004,287.973
mdg,2005,286.328
mdg,2006,284.683
mdg,2007,283.038
mdg,2008,277.854
mdg,2009,272.671
mdg,2010,267.488
mdg,2011,262.304
mdg,2012,257.121
mdg,2013,252.606
mdg,2014,248.09
mdg,2015,243.575
mdg,2016,239.059
mdg,2017,234.544
mdg,2018,232.545
mdg,2019,228.856
mdg,2020,225.166
mdv,1960,414.397
mdv,1961,408.991
mdv,1962,403.585
mdv,1963,398.472
mdv,1964,393.359
mdv,1965,388.246
mdv,1966,383.133
mdv,1967,378.02
mdv,1968,373.184
mdv,1969,368.348
mdv,1970,363.512
mdv,1971,358.676
mdv,1972,353.84
mdv,1973,348.825
mdv,1974,343.81
mdv,1975,338.794
mdv,1976,333.779
mdv,1977,328.764
mdv,1978,315.729
mdv,1979,302.695
mdv,1980,289.66
mdv,1981,276.626
mdv,1982,263.591
mdv,1983,257.159
mdv,1984,250.726
mdv,1985,244.294
mdv,1986,237.861
mdv,1987,231.428
mdv,1988,222.524
mdv,1989,213.619
mdv,1990,204.715
mdv,1991,195.811
mdv,1992,186.906
mdv,1993,181.5
mdv,1994,176.094
mdv,1995,170.687
mdv,1996,165.281
mdv,1997,159.875
mdv,1998,154.092
mdv,1999,148.309
mdv,2000,142.526
mdv,2001,136.743
mdv,2002,130.96
mdv,2003,123.075
mdv,2004,115.19
mdv,2005,107.305
mdv,2006,99.42
mdv,2007,91.534
mdv,2008,90.696
mdv,2009,89.857
mdv,2010,89.019
mdv,2011,88.18
mdv,2012,87.341
mdv,2013,84.962
mdv,2014,82.583
mdv,2015,80.203
mdv,2016,77.824
mdv,2017,75.445
mdv,2018,67.456
mdv,2019,65.716
mdv,2020,63.977
mex,1960,315.458
mex,1961,309.901
mex,1962,304.344
mex,1963,302.14
mex,1964,299.935
mex,1965,297.73
mex,1966,295.526
mex,1967,293.321
mex,1968,291.666
mex,1969,290.011
mex,1970,288.356
mex,1971,286.701
mex,1972,285.046
mex,1973,283.946
mex,1974,282.847
mex,1975,281.747
mex,1976,280.647
mex,1977,279.547
mex,1978,275.869
mex,1979,272.191
mex,1980,268.513
mex,1981,264.835
mex,1982,261.157
mex,1983,254.954
mex,1984,248.751
mex,1985,242.548
mex,1986,236.346
mex,1987,230.143
mex,1988,224.159
mex,1989,218.175
mex,1990,212.191
mex,1991,206.207
mex,1992,200.223
mex,1993,194.468
mex,1994,188.713
mex,1995,182.957
mex,1996,177.202
mex,1997,171.447
mex,1998,169.663
mex,1999,167.879
mex,2000,166.094
mex,2001,164.31
mex,2002,162.526
mex,2003,161.05
mex,2004,159.574
mex,2005,158.098
mex,2006,156.622
mex,2007,155.145
mex,2008,153.605
mex,2009,152.064
mex,2010,150.524
mex,2011,148.983
mex,2012,147.443
mex,2013,145.608
mex,2014,143.773
mex,2015,141.938
mex,2016,140.103
mex,2017,138.268
mex,2018,184.379
mex,2019,183.338
mex,2020,182.296
mhl,2000,302
mkd,1960,235.094
mkd,1961,228.435
mkd,1962,221.777
mkd,1963,216.046
mkd,1964,210.316
mkd,1965,204.585
mkd,1966,198.854
mkd,1967,193.123
mkd,1968,189.207
mkd,1969,185.29
mkd,1970,181.374
mkd,1971,177.457
mkd,1972,173.541
mkd,1973,171.842
mkd,1974,170.144
mkd,1975,168.445
mkd,1976,166.747
mkd,1977,165.048
mkd,1978,166.358
mkd,1979,167.668
mkd,1980,168.978
mkd,1981,170.288
mkd,1982,171.598
mkd,1983,168.617
mkd,1984,165.637
mkd,1985,162.656
mkd,1986,159.675
mkd,1987,156.695
mkd,1988,158.079
mkd,1989,159.463
mkd,1990,160.847
mkd,1991,162.231
mkd,1992,163.616
mkd,1993,163.153
mkd,1994,162.691
mkd,1995,162.229
mkd,1996,161.767
mkd,1997,161.305
mkd,1998,160.843
mkd,1999,160.381
mkd,2000,159.919
mkd,2001,159.457
mkd,2002,158.996
mkd,2003,156.519
mkd,2004,154.043
mkd,2005,151.566
mkd,2006,149.09
mkd,2007,146.613
mkd,2008,143.663
mkd,2009,140.713
mkd,2010,137.762
mkd,2011,134.812
mkd,2012,131.862
mkd,2013,130.061
mkd,2014,128.259
mkd,2015,126.458
mkd,2016,124.657
mkd,2017,122.856
mkd,2018,119.81
mkd,2019,118.546
mkd,2020,117.282
mli,1960,621.754
mli,1961,620.742
mli,1962,619.729
mli,1963,611.16
mli,1964,602.59
mli,1965,594.02
mli,1966,585.451
mli,1967,576.881
mli,1968,566.017
mli,1969,555.153
mli,1970,544.289
mli,1971,533.425
mli,1972,522.561
mli,1973,511.477
mli,1974,500.394
mli,1975,489.311
mli,1976,478.227
mli,1977,467.144
mli,1978,455.854
mli,1979,444.564
mli,1980,433.274
mli,1981,421.984
mli,1982,410.694
mli,1983,400.498
mli,1984,390.302
mli,1985,380.105
mli,1986,369.909
mli,1987,359.712
mli,1988,355.611
mli,1989,351.51
mli,1990,347.409
mli,1991,343.308
mli,1992,339.207
mli,1993,341.887
mli,1994,344.566
mli,1995,347.246
mli,1996,349.926
mli,1997,352.605
mli,1998,347.627
mli,1999,342.649
mli,2000,337.671
mli,2001,332.693
mli,2002,327.715
mli,2003,322.345
mli,2004,316.975
mli,2005,311.605
mli,2006,306.235
mli,2007,300.865
mli,2008,299.132
mli,2009,297.399
mli,2010,295.666
mli,2011,293.933
mli,2012,292.2
mli,2013,287.175
mli,2014,282.149
mli,2015,277.124
mli,2016,272.099
mli,2017,267.074
mli,2018,263.613
mli,2019,260.161
mli,2020,256.709
mlt,1960,177.634
mlt,1961,176.406
mlt,1962,175.179
mlt,1963,173.39
mlt,1964,171.601
mlt,1965,169.812
mlt,1966,168.024
mlt,1967,166.235
mlt,1968,164.931
mlt,1969,163.627
mlt,1970,162.323
mlt,1971,161.019
mlt,1972,159.715
mlt,1973,159.018
mlt,1974,158.32
mlt,1975,157.623
mlt,1976,156.926
mlt,1977,156.228
mlt,1978,153.081
mlt,1979,149.933
mlt,1980,146.785
mlt,1981,143.637
mlt,1982,140.49
mlt,1983,134.706
mlt,1984,128.923
mlt,1985,123.139
mlt,1986,117.355
mlt,1987,111.572
mlt,1988,107.891
mlt,1989,104.21
mlt,1990,100.529
mlt,1991,96.848
mlt,1992,93.167
mlt,1993,91.671
mlt,1994,90.174
mlt,1995,88.678
mlt,1996,87.181
mlt,1997,85.685
mlt,1998,84.079
mlt,1999,82.474
mlt,2000,80.868
mlt,2001,79.262
mlt,2002,77.657
mlt,2003,76.917
mlt,2004,76.177
mlt,2005,75.436
mlt,2006,74.696
mlt,2007,73.956
mlt,2008,73.17
mlt,2009,72.383
mlt,2010,71.596
mlt,2011,70.81
mlt,2012,70.023
mlt,2013,68.997
mlt,2014,67.972
mlt,2015,66.946
mlt,2016,65.92
mlt,2017,64.894
mlt,2018,63.699
mlt,2019,62.503
mlt,2020,61.307
mmr,1960,500.005
mmr,1961,492.582
mmr,1962,485.159
mmr,1963,471.972
mmr,1964,458.785
mmr,1965,445.599
mmr,1966,432.412
mmr,1967,419.225
mmr,1968,414.08
mmr,1969,408.936
mmr,1970,403.791
mmr,1971,398.647
mmr,1972,393.503
mmr,1973,388.682
mmr,1974,383.862
mmr,1975,379.041
mmr,1976,374.221
mmr,1977,369.401
mmr,1978,364.79
mmr,1979,360.18
mmr,1980,355.57
mmr,1981,350.959
mmr,1982,346.349
mmr,1983,341.927
mmr,1984,337.505
mmr,1985,333.083
mmr,1986,328.661
mmr,1987,324.239
mmr,1988,320.002
mmr,1989,315.765
mmr,1990,311.528
mmr,1991,307.291
mmr,1992,303.055
mmr,1993,299.116
mmr,1994,295.177
mmr,1995,291.238
mmr,1996,287.299
mmr,1997,283.36
mmr,1998,279.365
mmr,1999,275.369
mmr,2000,271.373
mmr,2001,267.378
mmr,2002,263.382
mmr,2003,260.387
mmr,2004,257.391
mmr,2005,254.395
mmr,2006,251.399
mmr,2007,248.403
mmr,2008,245.024
mmr,2009,241.645
mmr,2010,238.266
mmr,2011,234.887
mmr,2012,231.508
mmr,2013,229.977
mmr,2014,228.447
mmr,2015,226.917
mmr,2016,225.386
mmr,2017,223.856
mmr,2018,247.696
mmr,2019,245.392
mmr,2020,243.088
mne,1960,220.797
mne,1961,216.925
mne,1962,213.053
mne,1963,211.687
mne,1964,210.321
mne,1965,208.955
mne,1966,207.589
mne,1967,206.223
mne,1968,204.673
mne,1969,203.123
mne,1970,201.573
mne,1971,200.023
mne,1972,198.473
mne,1973,197.394
mne,1974,196.316
mne,1975,195.237
mne,1976,194.158
mne,1977,193.08
mne,1978,188.402
mne,1979,183.725
mne,1980,179.048
mne,1981,174.371
mne,1982,169.694
mne,1983,169.094
mne,1984,168.495
mne,1985,167.895
mne,1986,167.296
mne,1987,166.696
mne,1988,166.109
mne,1989,165.521
mne,1990,164.934
mne,1991,164.347
mne,1992,163.759
mne,1993,166.9
mne,1994,170.041
mne,1995,173.182
mne,1996,176.323
mne,1997,179.464
mne,1998,179.464
mne,1999,179.464
mne,2000,179.464
mne,2001,179.464
mne,2002,179.464
mne,2003,175.443
mne,2004,171.421
mne,2005,167.399
mne,2006,163.378
mne,2007,159.356
mne,2008,155.272
mne,2009,151.188
mne,2010,147.104
mne,2011,143.02
mne,2012,138.935
mne,2013,136.512
mne,2014,134.089
mne,2015,131.666
mne,2016,129.243
mne,2017,126.819
mne,2018,125.094
mne,2019,123.368
mne,2020,121.642
mng,1960,332.033
mng,1961,326.078
mng,1962,320.124
mng,1963,314.485
mng,1964,308.845
mng,1965,303.206
mng,1966,297.567
mng,1967,291.928
mng,1968,287.364
mng,1969,282.801
mng,1970,278.238
mng,1971,273.674
mng,1972,269.111
mng,1973,268.425
mng,1974,267.74
mng,1975,267.054
mng,1976,266.368
mng,1977,265.683
mng,1978,264.896
mng,1979,264.109
mng,1980,263.322
mng,1981,262.535
mng,1982,261.748
mng,1983,257.479
mng,1984,253.21
mng,1985,248.941
mng,1986,244.672
mng,1987,240.403
mng,1988,255.486
mng,1989,270.568
mng,1990,285.651
mng,1991,300.734
mng,1992,315.817
mng,1993,317.03
mng,1994,318.244
mng,1995,319.457
mng,1996,320.671
mng,1997,321.884
mng,1998,324.319
mng,1999,326.754
mng,2000,329.19
mng,2001,331.625
mng,2002,334.06
mng,2003,333.159
mng,2004,332.257
mng,2005,331.356
mng,2006,330.455
mng,2007,329.554
mng,2008,324.378
mng,2009,319.201
mng,2010,314.025
mng,2011,308.848
mng,2012,303.672
mng,2013,301.177
mng,2014,298.682
mng,2015,296.188
mng,2016,293.693
mng,2017,291.198
mng,2018,288.357
mng,2019,285.472
mng,2020,282.588
moz,1960,539.145
moz,1961,533.604
moz,1962,528.062
moz,1963,523.683
moz,1964,519.304
moz,1965,514.925
moz,1966,510.546
moz,1967,506.167
moz,1968,501.162
moz,1969,496.157
moz,1970,491.152
moz,1971,486.147
moz,1972,481.142
moz,1973,476.872
moz,1974,472.602
moz,1975,468.331
moz,1976,464.061
moz,1977,459.791
moz,1978,461.633
moz,1979,463.475
moz,1980,465.318
moz,1981,467.16
moz,1982,469.002
moz,1983,468.412
moz,1984,467.821
moz,1985,467.231
moz,1986,466.641
