geo,time,ny_gdp_defl_zs_ad
srb,2010,78.6977
srb,2011,85.70896
srb,2012,91.02235
srb,2013,95.68765
srb,2014,98.16154
srb,2015,100
srb,2016,101.54989
srb,2017,104.56673
srb,2018,106.63186
srb,2019,109.23432
srb,2020,111.91054
ssd,2008,113.4155
ssd,2009,99.9992
ssd,2010,112.9255
ssd,2011,156.77825
ssd,2012,229.69096
ssd,2013,313.55609
ssd,2014,229.83572
ssd,2015,270.49213
stp,2001,35.94341
stp,2002,40.4672
stp,2003,46.81043
stp,2004,53.60441
stp,2005,63.55325
stp,2006,71.85702
stp,2007,79.05299
stp,2008,100
stp,2009,107.57021
stp,2010,120.99317
stp,2011,130.40519
stp,2012,148.15203
stp,2013,164.03478
stp,2014,177.4847
stp,2015,186.36983
stp,2016,195.89954
stp,2017,201.70991
stp,2018,205.17085
stp,2019,219.48816
stp,2020,231.50283
sur,1990,0.06028
sur,1991,0.08038
sur,1992,0.10843
sur,1993,0.26559
sur,1994,1.42955
sur,1995,4.85663
sur,1996,4.91797
sur,1997,4.99143
sur,1998,5.86631
sur,1999,10.12702
sur,2000,16.27845
sur,2001,22.71336
sur,2002,29.59128
sur,2003,35.89955
sur,2004,40.5083
sur,2005,46.80322
sur,2006,52.86375
sur,2007,56.26035
sur,2008,64.9926
sur,2009,69.20647
sur,2010,74.18695
sur,2011,84.45773
sur,2012,93.52444
sur,2013,93.88335
sur,2014,95.37017
sur,2015,100
sur,2016,124.07229
sur,2017,158.98906
sur,2018,167.99234
sur,2019,175.42208
sur,2020,254.12801
svk,1992,37.63858
svk,1993,43.50188
svk,1994,49.35223
svk,1995,54.23369
svk,1996,56.69507
svk,1997,59.41006
svk,1998,62.29342
svk,1999,66.78792
svk,2000,73.12578
svk,2001,76.87091
svk,2002,79.89795
svk,2003,84.15274
svk,2004,88.98204
svk,2005,91.24495
svk,2006,93.89021
svk,2007,94.93759
svk,2008,97.65098
svk,2009,96.51704
svk,2010,97.03116
svk,2011,98.65787
svk,2012,99.90107
svk,2013,100.40991
svk,2014,100.21687
svk,2015,100
svk,2016,99.48782
svk,2017,100.69728
svk,2018,102.74582
svk,2019,105.30778
svk,2020,107.80212
svn,1995,44.35421
svn,1996,49.43385
svn,1997,53.60154
svn,1998,57.58308
svn,1999,61.34407
svn,2000,64.75803
svn,2001,70.37593
svn,2002,75.71161
svn,2003,79.98209
svn,2004,82.67024
svn,2005,83.92731
svn,2006,85.79141
svn,2007,89.37533
svn,2008,93.36649
svn,2009,96.54065
svn,2010,95.54694
svn,2011,96.54065
svn,2012,97.00312
svn,2013,98.55551
svn,2014,99.00496
svn,2015,100
svn,2016,100.87412
svn,2017,102.35098
svn,2018,104.51753
svn,2019,106.8165
svn,2020,108.12588
swe,1990,62.09908
swe,1991,67.22026
swe,1992,67.90277
swe,1993,69.40497
swe,1994,71.2012
swe,1995,73.91495
swe,1996,74.6608
swe,1997,75.79976
swe,1998,76.41599
swe,1999,77.1021
swe,2000,78.26308
swe,2001,80.20676
swe,2002,81.44807
swe,2003,82.83288
swe,2004,83.10873
swe,2005,83.67918
swe,2006,85.14977
swe,2007,87.55601
swe,2008,90.38865
swe,2009,92.52084
swe,2010,93.39753
swe,2011,94.41403
swe,2012,95.35951
swe,2013,96.24387
swe,2014,97.92288
swe,2015,100
swe,2016,101.52561
swe,2017,103.69334
swe,2018,106.17878
swe,2019,108.88302
swe,2020,110.75051
swz,1990,15.96106
swz,1991,17.36208
swz,1992,19.30459
swz,1993,22.66161
swz,1994,25.14769
swz,1995,29.33462
swz,1996,31.58822
swz,1997,35.17185
swz,1998,37.77642
swz,1999,39.80504
swz,2000,49.89281
swz,2001,54.35453
swz,2002,59.2002
swz,2003,62.75546
swz,2004,65.18491
swz,2005,69.45897
swz,2006,72.26592
swz,2007,75.88954
swz,2008,83.80147
swz,2009,91.98881
swz,2010,94.92985
swz,2011,100
swz,2012,108.74837
swz,2013,115.8529
swz,2014,124.1326
swz,2015,131.01584
swz,2016,140.50371
swz,2017,143.98558
swz,2018,148.03529
swz,2019,151.72036
swz,2020,155.69804
sxm,2009,98.59298
sxm,2010,99.70585
sxm,2011,100
sxm,2012,103.87309
sxm,2013,106.38545
sxm,2014,127.49528
sxm,2015,127.78492
sxm,2016,128.22623
sxm,2017,128.35838
sxm,2018,136.71994
syc,1990,57.29437
syc,1991,56.12376
syc,1992,58.75011
syc,1993,61.16005
syc,1994,61.74787
syc,1995,61.26701
syc,1996,60.32817
syc,1997,60.98198
syc,1998,63.64436
syc,1999,64.95329
syc,2000,67.54085
syc,2001,71.69918
syc,2002,74.28979
syc,2003,78.70768
syc,2004,98.1281
syc,2005,98.57816
syc,2006,100
syc,2007,111.79984
syc,2008,150.8908
syc,2009,192.37698
syc,2010,184.27267
syc,2011,192.558
syc,2012,209.23081
syc,2013,217.67671
syc,2014,222.66134
syc,2015,227.31432
syc,2016,225.24966
syc,2017,236.05518
syc,2018,239.43219
syc,2019,244.11012
syc,2020,229.74604
syr,1990,52.55686
syr,1991,56.68005
syr,1992,59.8439
syr,1993,62.76661
syr,1994,71.61023
syr,1995,75.48545
syr,1996,83.16314
syr,1997,85.45605
syr,1998,84.84272
syr,1999,91.15688
syr,2000,100
syr,2001,106.55412
syr,2002,106.97407
syr,2003,105.44366
syr,2004,116.33216
syr,2005,130.23438
syr,2006,142.08116
syr,2007,157.38197
syr,2008,182.48459
syr,2009,177.41111
syr,2010,189.65118
syr,2011,211.60155
syr,2012,267.13903
syr,2013,352.00962
syr,2014,482.58613
syr,2015,653.12725
syr,2016,894.54412
syr,2017,1225.20197
syr,2018,1391.89081
syr,2019,1665.69438
tca,2011,99.24949
tca,2012,100
tca,2013,102.62467
tca,2014,105.26908
tca,2015,105.92509
tca,2016,108.23892
tca,2017,109.91865
tca,2018,113.32378
tca,2019,115.73681
tca,2020,122.05625
tcd,1990,38.38314
tcd,1991,39.56284
tcd,1992,34.45664
tcd,1993,34.00367
tcd,1994,48.81056
tcd,1995,53.12206
tcd,1996,59.20903
tcd,1997,61.44878
tcd,1998,65.59621
tcd,1999,60.62869
tcd,2000,63.83583
tcd,2001,72.64368
tcd,2002,74.02959
tcd,2003,74.08808
tcd,2004,81.3
tcd,2005,100
tcd,2006,109.98443
tcd,2007,113.61604
tcd,2008,123.44249
tcd,2009,111.64292
tcd,2010,118.77824
tcd,2011,128.96989
tcd,2012,130.385
tcd,2013,124.98528
tcd,2014,125.79242
tcd,2015,115.1252
tcd,2016,113.51248
tcd,2017,113.54455
tcd,2018,119.23842
tcd,2019,122.64391
tcd,2020,116.4118
tgo,1990,27.29961
tgo,1991,28.02881
tgo,1992,28.93846
tgo,1993,26.56644
tgo,1994,36.08849
tgo,1995,40.08861
tgo,1996,42.24856
tgo,1997,43.10875
tgo,1998,47.2285
tgo,1999,47.75516
tgo,2000,52.55429
tgo,2001,53.41305
tgo,2002,56.09859
tgo,2003,54.47559
tgo,2004,53.43626
tgo,2005,56.57626
tgo,2006,56.28842
tgo,2007,59.08523
tgo,2008,66.04321
tgo,2009,67.08977
tgo,2010,67.51562
tgo,2011,68.24271
tgo,2012,69.40937
tgo,2013,70.60172
tgo,2014,70.54227
tgo,2015,72.99688
tgo,2016,100
tgo,2017,99.56539
tgo,2018,100.89547
tgo,2019,102.4544
tgo,2020,103.76802
tha,1990,63.88914
tha,1991,67.56055
tha,1992,70.59432
tha,1993,75.17636
tha,1994,78.68917
tha,1995,83.20612
tha,1996,86.61602
tha,1997,90.44546
tha,1998,97.73872
tha,1999,95.22004
tha,2000,96.48747
tha,2001,98.33764
tha,2002,100
tha,2003,102.14955
tha,2004,105.79553
tha,2005,111.18217
tha,2006,116.85715
tha,2007,119.74742
tha,2008,125.89499
tha,2009,126.1402
tha,2010,131.28796
tha,2011,136.2022
tha,2012,138.8025
tha,2013,141.27144
tha,2014,143.30782
tha,2015,144.34266
tha,2016,148.14778
tha,2017,150.96251
tha,2018,153.12466
tha,2019,154.57357
tha,2020,152.92541
tjk,1990,0.00155
tjk,1991,0.0031
tjk,1992,0.02091
tjk,1993,0.27332
tjk,1994,0.99218
tjk,1995,3.91446
tjk,1996,20.76278
tjk,1997,34.31074
tjk,1998,64.46176
tjk,1999,81.54487
tjk,2000,100
tjk,2001,130.94771
tjk,2002,155.59168
tjk,2003,197.73597
tjk,2004,232.20447
tjk,2005,254.29715
tjk,2006,307.85834
tjk,2007,391.7128
tjk,2008,502.03278
tjk,2009,562.91029
tjk,2010,633.0583
tjk,2011,717.40924
tjk,2012,802.55507
tjk,2013,831.71197
tjk,2014,871.35686
tjk,2015,931.35599
tjk,2016,936.39826
tjk,2017,1028.21648
tjk,2018,1053.84196
tjk,2019,1092.39872
tjk,2020,1117.63033
tkm,1990,0.00003
tkm,1991,0.00006
tkm,1992,0.00185
tkm,1993,0.02278
tkm,1994,0.23973
tkm,1995,1.93158
tkm,1996,24.61388
tkm,1997,39.82527
tkm,1998,46.84121
tkm,1999,57.61717
tkm,2000,63.2614
tkm,2001,72.52572
tkm,2002,78.58516
tkm,2003,88.12194
tkm,2004,93.43455
tkm,2005,100
tkm,2006,112.24996
tkm,2007,122.65479
tkm,2008,195.92924
tkm,2009,215.05393
tkm,2010,220.01326
tkm,2011,248.30136
tkm,2012,268.8361
tkm,2013,271.93429
tkm,2014,273.75402
tkm,2015,259.64666
tkm,2016,247.01328
tkm,2017,243.20325
tkm,2018,246.14814
tkm,2019,256.92808
tls,2000,44.08351
tls,2001,49.27996
tls,2002,51.94117
tls,2003,55.46735
tls,2004,49.65069
tls,2005,50.56406
tls,2006,51.76928
tls,2007,56.15797
tls,2008,60.23265
tls,2009,61.29556
tls,2010,68.01607
tls,2011,75.88243
tls,2012,80.56074
tls,2013,94.0006
tls,2014,93.28011
tls,2015,99.99999
tls,2016,100.13539
tls,2017,101.11697
tls,2018,99.81714
tls,2019,107.96956
tls,2020,90.86023
ton,1990,26.95126
ton,1991,29.5012
ton,1992,31.6983
ton,1993,31.71915
ton,1994,40.33798
ton,1995,38.54
ton,1996,39.01886
ton,1997,38.27055
ton,1998,39.28872
ton,1999,41.8037
ton,2000,44.1314
ton,2001,44.90738
ton,2002,48.13598
ton,2003,52.44075
ton,2004,57.10336
ton,2005,61.36011
ton,2006,71.0938
ton,2007,72.20217
ton,2008,75.48326
ton,2009,79.23809
ton,2010,85.3716
ton,2011,85.77874
ton,2012,89.37636
ton,2013,87.25682
ton,2014,87.26709
ton,2015,91.87774
ton,2016,94.68456
ton,2017,100
ton,2018,105.14966
ton,2019,113.20684
ton,2020,109.11167
tto,1990,40.90893
tto,1991,41.55218
tto,1992,38.67891
tto,1993,42.08721
tto,1994,47.67126
tto,1995,49.65881
tto,1996,50.57727
tto,1997,48.78503
tto,1998,47.87934
tto,1999,49.93968
tto,2000,55.95399
tto,2001,57.51732
tto,2002,54.53071
tto,2003,60.24474
tto,2004,65.59702
tto,2005,74.33548
tto,2006,75.6209
tto,2007,85.26396
tto,2008,105.55041
tto,2009,76.38494
tto,2010,86.11129
tto,2011,99.65634
tto,2012,100
tto,2013,103.74413
tto,2014,105.48195
tto,2015,93.47854
tto,2016,92.87629
tto,2017,97.31889
tto,2018,102.74663
tto,2019,101.7229
tto,2020,102.63736
tun,1990,36.07225
tun,1991,38.61058
tun,1992,40.80812
tun,1993,42.72257
tun,1994,44.65622
tun,1995,47.04582
tun,1996,49.09541
tun,1997,51.0357
tun,1998,52.70542
tun,1999,54.47707
tun,2000,56.26587
tun,2001,58.46788
tun,2002,59.80376
tun,2003,61.40934
tun,2004,63.46754
tun,2005,66.11784
tun,2006,68.65269
tun,2007,70.11257
tun,2008,74.55794
tun,2009,76.81186
tun,2010,79.74212
tun,2011,83.06265
tun,2012,87.1886
tun,2013,91.3675
tun,2014,95.98794
tun,2015,100
tun,2016,104.93503
tun,2017,109.87468
tun,2018,118.39198
tun,2019,127.10865
tun,2020,133.55021
tur,1990,0.10626
tur,1991,0.16913
tur,1992,0.2794
tur,1993,0.47045
tur,1994,0.96324
tur,1995,1.79171
tur,1996,3.17532
tur,1997,5.76178
tur,1998,10.12226
tur,1999,15.61662
tur,2000,23.3251
tur,2001,35.68268
tur,2002,49.09039
tur,2003,60.52319
tur,2004,68.04471
tur,2005,72.86596
tur,2006,79.69803
tur,2007,84.63911
tur,2008,94.83487
tur,2009,100
tur,2010,107.00928
tur,2011,115.78495
tur,2012,124.37929
tur,2013,132.19045
tur,2014,141.95868
tur,2015,153.09522
tur,2016,165.5426
tur,2017,183.72318
tur,2018,213.99308
tur,2019,243.65112
tur,2020,279.77584
tuv,1990,53.80669
tuv,1991,55.23068
tuv,1992,59.28727
tuv,1993,60.79689
tuv,1994,57.96148
tuv,1995,60.94528
tuv,1996,68.68099
tuv,1997,67.78471
tuv,1998,69.64221
tuv,1999,73.90529
tuv,2000,83.38452
tuv,2001,88.3156
tuv,2002,91.24425
tuv,2003,93.30016
tuv,2004,98.52465
tuv,2005,100
tuv,2006,104.1253
tuv,2007,103.98841
tuv,2008,107.65241
tuv,2009,108.39416
tuv,2010,111.25934
tuv,2011,111.94391
tuv,2012,112.84929
tuv,2013,115.2318
tuv,2014,121.06887
tuv,2015,126.67516
tuv,2016,127.94222
tuv,2017,132.5
tuv,2018,139.02439
tuv,2019,151.11111
tuv,2020,151.11111
tza,1990,4.4095
tza,1991,5.64913
tza,1992,7.08262
tza,1993,8.81518
tza,1994,11.56286
tza,1995,14.66887
tza,1996,17.50197
tza,1997,21.10514
tza,1998,24.10673
tza,1999,26.88865
tza,2000,29.09382
tza,2001,30.49497
tza,2002,32.70068
tza,2003,35.45364
tza,2004,37.89485
tza,2005,40.33005
tza,2006,42.55227
tza,2007,46.42427
tza,2008,54.02891
tza,2009,58.91402
tza,2010,64.46886
tza,2011,72.33304
tza,2012,79.91636
tza,2013,87.64123
tza,2014,92.94426
tza,2015,100
tza,2016,107.47203
tza,2017,110.37779
tza,2018,113.66212
tza,2019,116.46384
tza,2020,116.86414
uga,1990,11.04698
uga,1991,13.92133
uga,1992,20.19539
uga,1993,26.28165
uga,1994,28.08155
uga,1995,30.7146
uga,1996,32.11902
uga,1997,33.11319
uga,1998,36.02241
uga,1999,35.98166
uga,2000,39.98185
uga,2001,41.79482
uga,2002,40.47011
uga,2003,43.62951
uga,2004,50.43028
uga,2005,49.55219
uga,2006,50.74423
uga,2007,54.45934
uga,2008,57.92529
uga,2009,66.36301
uga,2010,70.1043
uga,2011,76.68826
uga,2012,79.63114
uga,2013,82.48743
uga,2014,86.69949
uga,2015,91.19734
uga,2016,95.55748
uga,2017,100
uga,2018,104.44339
uga,2019,107.5767
uga,2020,110.50438
ukr,1990,0.00004
ukr,1991,0.00008
ukr,1992,0.00148
ukr,1993,0.05086
ukr,1994,0.53552
ukr,1995,2.76225
ukr,1996,4.58936
ukr,1997,5.41883
ukr,1998,6.06974
ukr,1999,7.73285
ukr,2000,9.85949
ukr,2001,10.86525
ukr,2002,11.43608
ukr,2003,12.36976
ukr,2004,14.26366
ukr,2005,17.70064
ukr,2006,20.32963
ukr,2007,24.97339
ukr,2008,32.2207
ukr,2009,36.29015
ukr,2010,41.25219
ukr,2011,47.10253
ukr,2012,50.86252
ukr,2013,53.05408
ukr,2014,61.49061
ukr,2015,85.39919
ukr,2016,100
ukr,2017,122.09832
ukr,2018,140.89966
ukr,2019,152.51857
ukr,2020,167.44859
ury,1990,1.52232
ury,1991,3.05693
ury,1992,4.87959
ury,1993,7.21457
ury,1994,10.02516
ury,1995,14.14032
ury,1996,17.87785
ury,1997,21.32482
ury,1998,23.96567
ury,1999,25.00245
ury,2000,25.88736
ury,2001,27.13684
ury,2002,30.5605
ury,2003,35.61571
ury,2004,39.2147
ury,2005,39.48052
ury,2006,42.05991
ury,2007,46.0209
ury,2008,49.7134
ury,2009,53.56497
ury,2010,56.19341
ury,2011,61.25626
ury,2012,66.49829
ury,2013,71.92038
ury,2014,78.66094
ury,2015,85.75323
ury,2016,100
ury,2017,104.98664
ury,2018,112.44268
ury,2019,122.02613
ury,2020,135.28816
usa,1990,60.81837
usa,1991,62.8751
usa,1992,64.30797
usa,1993,65.83228
usa,1994,67.23808
usa,1995,68.648
usa,1996,69.90492
usa,1997,71.15494
usa,1998,71.9558
usa,1999,72.9947
usa,2000,74.62648
usa,2001,76.26335
usa,2002,77.46966
usa,2003,78.90834
usa,2004,81.03272
usa,2005,83.55685
usa,2006,86.08545
usa,2007,88.39794
usa,2008,90.1174
usa,2009,90.80441
usa,2010,91.86251
usa,2011,93.78143
usa,2012,95.58001
usa,2013,97.25736
usa,2014,99.05646
usa,2015,100
usa,2016,101.04925
usa,2017,102.94904
usa,2018,105.42083
usa,2019,107.30275
usa,2020,108.59596
uzb,1990,0.00008
uzb,1991,0.00016
uzb,1992,0.00129
uzb,1993,0.01516
uzb,1994,0.20298
uzb,1995,0.95593
uzb,1996,1.73554
uzb,1997,2.88251
uzb,1998,4.00663
uzb,1999,5.77417
uzb,2000,8.50492
uzb,2001,12.35251
uzb,2002,17.97081
uzb,2003,22.78073
uzb,2004,26.40703
uzb,2005,32.06629
uzb,2006,39.59091
uzb,2007,48.26017
uzb,2008,61.18983
uzb,2009,71.75215
uzb,2010,100
uzb,2011,121.62651
uzb,2012,140.35553
uzb,2013,157.18119
uzb,2014,179.22573
uzb,2015,198.04568
uzb,2016,215.73189
uzb,2017,256.85431
uzb,2018,326.16095
uzb,2019,384.57639
uzb,2020,430.34406
vct,1990,69.75012
vct,1991,75.3521
vct,1992,78.82531
vct,1993,76.02278
vct,1994,77.8638
vct,1995,78.88499
vct,1996,81.69744
vct,1997,82.80758
vct,1998,85.46653
vct,1999,87.01971
vct,2000,86.83136
vct,2001,92.64865
vct,2002,93.59305
vct,2003,90.65871
vct,2004,94.29732
vct,2005,97.07655
vct,2006,100
vct,2007,108.40935
vct,2008,108.43122
vct,2009,107.49008
vct,2010,112.25572
vct,2011,111.8871
vct,2012,113.10803
vct,2013,115.59869
vct,2014,115.24606
vct,2015,118.05858
vct,2016,118.77755
vct,2017,120.29696
vct,2018,120.59623
vct,2019,121.9873
vct,2020,123.40409
ven,1990,6.83399
ven,1991,8.29986
ven,1992,10.64408
ven,1993,14.01248
ven,1994,22.82503
ven,1995,34.63925
ven,1996,74.65614
ven,1997,100
ven,1998,118.89029
ven,1999,150.03087
ven,2000,194.21921
ven,2001,209.75073
ven,2002,279.01645
ven,2003,376.48738
ven,2004,504.31887
ven,2005,653.61772
ven,2006,770.6435
ven,2007,889.69619
ven,2008,1157.78348
ven,2009,1248.45722
ven,2010,1822.03927
ven,2011,2334.92858
ven,2012,2663.20624
ven,2013,3608.71568
ven,2014,5068.09799
vir,2002,68.00083
vir,2003,72.05944
vir,2004,76.94022
vir,2005,86.70452
vir,2006,84.82785
vir,2007,87.01346
vir,2008,76.26235
vir,2009,80.81955
vir,2010,82.69268
vir,2011,87.97917
vir,2012,100
vir,2013,97.54697
vir,2014,94.71307
vir,2015,97.73212
vir,2016,99.73739
vir,2017,100.37037
vir,2018,101.5625
vir,2019,103.64331
vnm,1990,7.65172
vnm,1991,13.20276
vnm,1992,17.51072
vnm,1993,20.5602
vnm,1994,24.04563
vnm,1995,28.14306
vnm,1996,30.59059
vnm,1997,32.60878
vnm,1998,35.4907
vnm,1999,37.52598
vnm,2000,38.80518
vnm,2001,39.82275
vnm,2002,41.694
vnm,2003,44.65827
vnm,2004,48.42444
vnm,2005,57.53333
vnm,2006,62.46333
vnm,2007,68.47869
vnm,2008,84.00509
vnm,2009,89.22653
vnm,2010,100
vnm,2011,121.26066
vnm,2012,134.50964
vnm,2013,140.91318
vnm,2014,146.07396
vnm,2015,145.79527
vnm,2016,147.41454
vnm,2017,153.43759
vnm,2018,158.65156
vnm,2019,161.4892
vnm,2020,163.57804
vut,1990,60.47807
vut,1991,66.68786
vut,1992,68.54591
vut,1993,69.95978
vut,1994,71.57606
vut,1995,72.81571
vut,1996,74.33406
vut,1997,76.69567
vut,1998,82.95181
vut,1999,85.5056
vut,2000,87.36874
vut,2001,90.53577
vut,2002,93.13815
vut,2003,93.88209
vut,2004,95.86946
vut,2005,96.27167
vut,2006,100
vut,2007,105.77696
vut,2008,113.35328
vut,2009,116.2492
vut,2010,117.95793
vut,2011,121.24758
vut,2012,120.68497
vut,2013,124.30773
vut,2014,126.05084
vut,2015,133.43552
vut,2016,135.53987
vut,2017,142.80963
vut,2018,147.39067
vut,2019,150.91843
vut,2020,153.63573
wsm,1990,27.60769
wsm,1991,29.2949
wsm,1992,31.80429
wsm,1993,32.01252
wsm,1994,53.85401
wsm,1995,50.09745
wsm,1996,52.39694
wsm,1997,58.59886
wsm,1998,60.59922
wsm,1999,62.10318
wsm,2000,63.89919
wsm,2001,65.44988
wsm,2002,67.04289
wsm,2003,68.79783
wsm,2004,73.62411
wsm,2005,74.25439
wsm,2006,81.13279
wsm,2007,81.02109
wsm,2008,87.99052
wsm,2009,90.1356
wsm,2010,94.56217
wsm,2011,94.98572
wsm,2012,98.44695
wsm,2013,99.35058
wsm,2014,99.19992
wsm,2015,103.35583
wsm,2016,104.5733
wsm,2017,104.48731
wsm,2018,105.69495
wsm,2019,107.15965
wsm,2020,107.39005
yem,1990,99.9967
yem,1991,111.99252
yem,1992,126.74389
yem,1993,147.49935
yem,1994,178.15615
yem,1995,259.65073
yem,1996,355.12454
yem,1997,402.294
yem,1998,368.75223
yem,1999,492.14622
yem,2000,608.05667
yem,2001,624.20144
yem,2002,678.1494
yem,2003,751.93352
yem,2004,857.99798
yem,2005,1016.61504
yem,2006,1155.20095
yem,2007,1281.06044
yem,2008,1542.11169
yem,2009,1407.8667
yem,2010,1740.35262
yem,2011,2055.59251
yem,2012,2176.73422
yem,2013,2377.19111
yem,2014,2547.4739
yem,2015,3731.44427
yem,2016,3736.45973
yem,2017,4429.70626
yem,2018,5087.67999
zaf,1990,13.87832
zaf,1991,16.05055
zaf,1992,18.38875
zaf,1993,20.7759
zaf,1994,22.81447
zaf,1995,25.28718
zaf,1996,27.31574
zaf,1997,29.53853
zaf,1998,31.92399
zaf,1999,34.12318
zaf,2000,37.25644
zaf,2001,40.16261
zaf,2002,45.19819
zaf,2003,48.08896
zaf,2004,50.99457
zaf,2005,53.84874
zaf,2006,57.11448
zaf,2007,61.824
zaf,2008,66.67739
zaf,2009,72.45368
zaf,2010,76.89395
zaf,2011,81.15315
zaf,2012,84.95535
zaf,2013,89.92023
zaf,2014,94.74584
zaf,2015,100
zaf,2016,106.95217
zaf,2017,112.80601
zaf,2018,117.26915
zaf,2019,122.54561
zaf,2020,129.00773
zmb,1990,0.28167
zmb,1991,0.54264
zmb,1992,1.4409
zmb,1993,3.51086
zmb,1994,6.34561
zmb,1995,8.28808
zmb,1996,10.30616
zmb,1997,12.92419
zmb,1998,15.10927
zmb,1999,17.81743
zmb,2000,23.62839
zmb,2001,29.61376
zmb,2002,35.35614
zmb,2003,41.58155
zmb,2004,49.78011
zmb,2005,58.06859
zmb,2006,66.51308
zmb,2007,75.13996
zmb,2008,83.13504
zmb,2009,87.75709
zmb,2010,100
zmb,2011,111.11231
zmb,2012,118.8813
zmb,2013,130.44989
zmb,2014,137.54086
zmb,2015,146.70011
zmb,2016,166.58161
zmb,2017,183.39924
zmb,2018,196.99201
zmb,2019,212.02934
zmb,2020,241.16959
zwe,1990,89.19298
zwe,1991,83.1481
zwe,1992,71.39956
zwe,1993,68.69271
zwe,1994,66.01667
zwe,1995,68.02261
zwe,1996,74.13403
zwe,1997,71.99967
zwe,1998,52.52473
zwe,1999,56.73029
zwe,2000,57.0865
zwe,2001,57.01178
zwe,2002,58.55848
zwe,2003,63.71237
zwe,2004,68.56186
zwe,2005,72.0836
zwe,2006,70.62919
zwe,2007,71.26124
zwe,2008,72.22271
zwe,2009,90.04387
zwe,2010,93.73423
zwe,2011,96.12743
zwe,2012,100
zwe,2013,109.3706
zwe,2014,109.09483
zwe,2015,109.75793
zwe,2016,112.12979
zwe,2017,114.86307
zwe,2018,183.55505
zwe,2019,992.72037
zwe,2020,6537.6595
