geo,time,dc_dac_totl_cd
mus,2006,23129999.87602
mus,2007,71470000.2782
mus,2008,111090003.9319
mus,2009,156800004.28297
mus,2010,126049997.11923
mus,2011,183779998.34903
mus,2012,173650000.02645
mus,2013,141719999.82186
mus,2014,66869997.35981
mus,2015,73310000.48108
mus,2016,38829999.8641
mus,2017,3910000.06348
mus,2018,62159998.61807
mus,2019,-10830000.38005
mwi,1960,4159999.84741
mwi,1961,8229999.54224
mwi,1962,11579999.92371
mwi,1963,16460000.53361
mwi,1964,32339999.3144
mwi,1965,34520000.42051
mwi,1966,31019999.6829
mwi,1967,29209999.75875
mwi,1968,23210000.42185
mwi,1969,21709999.40298
mwi,1970,25909999.6537
mwi,1971,22950000.39414
mwi,1972,26670000.75057
mwi,1973,22080000.313
mwi,1974,30529999.46102
mwi,1975,47180000.37223
mwi,1976,46209999.93198
mwi,1977,59219999.63187
mwi,1978,65350000.36657
mwi,1979,104709999.46073
mwi,1980,96170000.60342
mwi,1981,96049999.83869
mwi,1982,75749999.51571
mwi,1983,61959999.90404
mwi,1984,66210000.08099
mwi,1985,63809999.7472
mwi,1986,102140000.34705
mwi,1987,197440000.77434
mwi,1988,219819997.55278
mwi,1989,224980001.82398
mwi,1990,261279998.49245
mwi,1991,252280003.36885
mwi,1992,264729998.73385
mwi,1993,203729998.09682
mwi,1994,286859995.9556
mwi,1995,297189999.52823
mwi,1996,307120003.17127
mwi,1997,203189999.59715
mwi,1998,279759997.85401
mwi,1999,317469996.70379
mwi,2000,319209999.94874
mwi,2001,260049994.45006
mwi,2002,278680001.10611
mwi,2003,390809995.64193
mwi,2004,375020001.34997
mwi,2005,400310002.04571
mwi,2006,480579999.20286
mwi,2007,480140008.51102
mwi,2008,576870004.63717
mwi,2009,522959999.91707
mwi,2010,720079997.14278
mwi,2011,525859988.55159
mwi,2012,762890003.96989
mwi,2013,750670002.44372
mwi,2014,587460006.35996
mwi,2015,653930004.98973
mwi,2016,783139999.53121
mwi,2017,895289995.08545
mwi,2018,840709991.87604
mwi,2019,729940006.9695
mys,1960,13269999.58046
mys,1961,19110000.31047
mys,1962,21510000.26055
mys,1963,11330000.01311
mys,1964,15230000.21279
mys,1965,20410000.19014
mys,1966,25599999.32721
mys,1967,21310000.32648
mys,1968,24189999.6493
mys,1969,28199999.36782
mys,1970,22980000.07682
mys,1971,38039999.66383
mys,1972,45539999.59305
mys,1973,39070000.19774
mys,1974,62999998.63468
mys,1975,92860000.73701
mys,1976,57139998.98918
mys,1977,59240000.7192
mys,1978,66809999.92043
mys,1979,90330002.91139
mys,1980,106199996.9501
mys,1981,117250001.37091
mys,1982,103780000.08501
mys,1983,144300003.50624
mys,1984,299340005.612
mys,1985,202559997.98886
mys,1986,174549998.07477
mys,1987,352420016.4415
mys,1988,96729999.32431
mys,1989,132519998.36601
mys,1990,458950004.38765
mys,1991,278129996.18612
mys,1992,198059996.67384
mys,1993,89540000.81494
mys,1994,66200001.39624
mys,1995,107640001.14798
mys,1996,-454610009.97201
mys,1997,-243000004.65848
mys,1998,199450005.87404
mys,1999,141910000.12122
mys,2000,43740000.29452
mys,2001,25389999.4567
mys,2002,85970000.99532
mys,2003,103980001.21117
mys,2004,294159999.46743
mys,2005,20029999.93786
mys,2006,232479996.17457
mys,2007,192780000.69037
mys,2008,149990001.64308
mys,2009,132969998.59437
mys,2010,-13609998.70487
mys,2011,25659999.69281
mys,2012,9100000.08345
mys,2013,-130170006.78182
mys,2014,-6960000.39764
mys,2015,-14590001.49183
mys,2016,-62969997.42277
mys,2017,-46159997.66812
mys,2018,-50530001.1728
mys,2019,-19059998.45453
nam,1972,19999.99955
nam,1983,9999.99978
nam,1985,3229999.95761
nam,1986,11779999.71062
nam,1987,16530000.0906
nam,1988,18279999.9956
nam,1989,39710000.17598
nam,1990,109170002.59087
nam,1991,170049997.68734
nam,1992,126219998.35782
nam,1993,134890000.12353
nam,1994,122229999.87006
nam,1995,171889999.31701
nam,1996,173159999.94427
nam,1997,155459999.37505
nam,1998,170500001.36346
nam,1999,164999999.08358
nam,2000,143059998.66873
nam,2001,104790000.82798
nam,2002,123569999.65571
nam,2003,135880001.34379
nam,2004,140609997.68041
nam,2005,95250001.4957
nam,2006,113100001.49719
nam,2007,173280002.93486
nam,2008,180279996.67637
nam,2009,281730001.03235
nam,2010,224289999.99165
nam,2011,257079997.4259
nam,2012,207989996.56364
nam,2013,231069996.68852
nam,2014,200159994.04155
nam,2015,126949998.59855
nam,2016,138349997.77749
nam,2017,126270000.85637
nam,2018,122210002.58066
nam,2019,115770002.43776
ncl,1966,17200000.76294
ncl,1967,11610000.38125
ncl,1968,15810000.19051
ncl,1969,16449999.61928
ncl,1970,22789999.2466
ncl,1971,38169999.95708
ncl,1972,54919999.24183
ncl,1973,74619999.3901
ncl,1974,62049999.69527
ncl,1975,64709999.08447
ncl,1976,46490001.52387
ncl,1977,78060000.0564
ncl,1978,114999998.16716
ncl,1979,148630003.04066
ncl,1980,197969993.89678
ncl,1981,150169994.60198
ncl,1982,158659998.16544
ncl,1983,181900005.50635
ncl,1984,130509993.31102
ncl,1985,145350006.09979
ncl,1986,206579997.49854
ncl,1987,282609986.54552
ncl,1988,261099997.55397
ncl,1989,281580012.21903
ncl,1990,302410008.60371
ncl,1991,310679999.95872
ncl,1992,357969988.9943
ncl,1993,394690013.52042
ncl,1994,408430007.39813
ncl,1995,451139990.13789
ncl,1996,396139985.55392
ncl,1997,338820004.91023
ncl,1998,338389988.92344
ncl,1999,314489995.12009
ncl,2000,350090008.55684
ncl,2001,294129987.80608
ncl,2002,323830002.4569
ncl,2003,453890012.19347
ncl,2004,524330003.57822
ner,1960,29999.99933
ner,1961,1129999.99523
ner,1962,3890000.11422
ner,1963,4560000.04895
ner,1964,14520000.30689
ner,1965,14490000.41373
ner,1966,21439999.73498
ner,1967,21159999.4041
ner,1968,23689999.58411
ner,1969,30390000.11794
ner,1970,27520000.00142
ner,1971,32589999.87692
ner,1972,37129999.68603
ner,1973,63379999.18312
ner,1974,124670000.39108
ner,1975,111790001.10924
ner,1976,112920000.23276
ner,1977,77240001.33574
ner,1978,110399999.76754
ner,1979,145790001.03846
ner,1980,114230001.64703
ner,1981,134209998.6095
ner,1982,136490001.84052
ner,1983,120230001.12362
ner,1984,118030000.22098
ner,1985,233919997.99386
ner,1986,210729999.97623
ner,1987,233520003.53485
ner,1988,263849998.43873
ner,1989,215489998.75225
ner,1990,296829998.35163
ner,1991,317210003.74854
ner,1992,305700005.96717
ner,1993,303429998.26185
ner,1994,305480007.08781
ner,1995,234910002.09563
ner,1996,202069996.70528
ner,1997,221910001.76407
ner,1998,190749998.46518
ner,1999,139389998.39313
ner,2000,119120001.34029
ner,2001,152549999.41401
ner,2002,153379998.52933
ner,2003,301829998.68318
ner,2004,394319997.80238
ner,2005,333090003.03596
ner,2006,322450003.26634
ner,2007,347529999.13134
ner,2008,421999999.28661
ner,2009,319800006.06738
ner,2010,525959996.19737
ner,2011,433300002.6606
ner,2012,637260001.0559
ner,2013,518419994.20524
ner,2014,576440013.25592
ner,2015,565709997.09889
ner,2016,602560000.58353
ner,2017,668719994.17245
ner,2018,768109989.55928
ner,2019,722769992.34967
nga,1960,32170000.46
nga,1961,31040000.3884
nga,1962,29920000.06326
nga,1963,18819999.95932
nga,1964,42670000.22903
nga,1965,71869998.61896
nga,1966,66510000.61072
nga,1967,68639999.30397
nga,1968,64480001.30802
nga,1969,73920000.07629
nga,1970,91369998.70464
nga,1971,90100000.62734
nga,1972,69959999.38995
nga,1973,60050000.42357
nga,1974,55950000.36433
nga,1975,67030000.08315
nga,1976,46389999.49396
nga,1977,28899999.61294
nga,1978,27680000.17479
nga,1979,10780000.07197
nga,1980,18080000.03546
nga,1981,18510000.54181
nga,1982,17870000.41082
nga,1983,30260000.77836
nga,1984,16310000.13091
nga,1985,17289999.85009
nga,1986,42869999.99173
nga,1987,55029998.99536
nga,1988,99050000.35837
nga,1989,318809995.2098
nga,1990,204779997.04331
nga,1991,197719997.29797
nga,1992,192889998.9929
nga,1993,203559997.11342
nga,1994,74179999.51728
nga,1995,75640001.0474
nga,1996,45489999.78974
nga,1997,43289999.42914
nga,1998,21820000.53488
nga,1999,45749999.36856
nga,2000,76279998.04728
nga,2001,117090000.88461
nga,2002,220969999.58344
nga,2003,217339999.99054
nga,2004,389709995.15615
nga,2005,6068929892.75792
nga,2006,10970389990.421
nga,2007,1463890008.34525
nga,2008,729340014.09262
nga,2009,770199998.60972
nga,2010,906329975.85088
nga,2011,904210000.77576
nga,2012,1019510021.15197
nga,2013,1268609982.63769
nga,2014,1177879995.14677
nga,2015,1224880025.89345
nga,2016,1383220019.15611
nga,2017,2020790064.91043
nga,2018,2020000026.17016
nga,2019,1528739985.9149
nic,1960,8009999.99978
nic,1961,9000000
nic,1962,7019999.99955
nic,1963,7029999.99933
nic,1964,7060000.00052
nic,1965,7310000.10855
nic,1966,11469999.92058
nic,1967,10319999.65757
nic,1968,10379999.77171
nic,1969,15219999.99322
nic,1970,21600000.00335
nic,1971,14069999.98726
nic,1972,9580000.04105
nic,1973,23930000.16734
nic,1974,23829999.86596
nic,1975,18400000.04135
nic,1976,18570000.07667
nic,1977,18730000.08054
nic,1978,26819999.9854
nic,1979,79539999.85754
nic,1980,131219999.83489
nic,1981,69329999.75979
nic,1982,84159998.05555
nic,1983,79799999.38235
nic,1984,86340000.94049
nic,1985,79879999.17567
nic,1986,113650000.79572
nic,1987,125399999.50677
nic,1988,198320000.98005
nic,1989,221929999.98666
nic,1990,304099999.97169
nic,1991,719379997.30185
nic,1992,513440000.26025
nic,1993,294889998.80105
nic,1994,440100000.6944
nic,1995,523969997.19925
nic,1996,807910011.8354
nic,1997,292530000.11668
nic,1998,354810005.54375
nic,1999,350249999.50826
nic,2000,368839995.1905
nic,2001,745899997.13749
nic,2002,323250004.93973
nic,2003,578679996.79595
nic,2004,917919992.432
nic,2005,563839997.47038
nic,2006,479070001.9449
nic,2007,622539996.83261
nic,2008,578099998.65294
nic,2009,521269992.61789
nic,2010,411969998.53663
nic,2011,374859999.73863
nic,2012,278560002.65293
nic,2013,240809998.12111
nic,2014,193209998.92056
nic,2015,198489997.33478
nic,2016,234839998.15956
nic,2017,205310003.16329
nic,2018,224309999.86827
nic,2019,203840000.62011
npl,1960,8180000.00156
npl,1961,10249999.99814
npl,1962,8319999.99098
npl,1963,15679999.97549
npl,1964,18500000.04843
npl,1965,16950000.07562
npl,1966,14219999.62442
npl,1967,13010000.2978
npl,1968,10059999.89435
npl,1969,8750000.04284
npl,1970,20359999.93421
npl,1971,19260000.18418
npl,1972,24659999.83437
npl,1973,25419999.94032
npl,1974,20519999.99769
npl,1975,28939999.92125
npl,1976,29200000.03278
npl,1977,37530000.29176
npl,1978,40070000.0301
npl,1979,82400001.21668
npl,1980,84019999.99955
npl,1981,90119998.69533
npl,1982,112700001.70544
npl,1983,111519998.71619
npl,1984,104580001.33559
npl,1985,125690001.74478
npl,1986,171919998.42972
npl,1987,194259997.30825
npl,1988,228459997.00949
npl,1989,250949998.58737
npl,1990,242870000.11094
npl,1991,293830002.65621
npl,1992,277329998.31438
npl,1993,252839999.64408
npl,1994,274009999.88057
npl,1995,271089997.80193
npl,1996,243370000.44808
npl,1997,242680000.42252
npl,1998,220629999.41036
npl,1999,220259994.41743
npl,2000,248330000.79915
npl,2001,282959998.16805
npl,2002,294929994.06532
npl,2003,338099994.43777
npl,2004,342289999.73275
npl,2005,357070002.43105
npl,2006,359929992.41129
npl,2007,410309999.45849
npl,2008,482300005.34281
npl,2009,548859999.35307
npl,2010,521420002.06001
npl,2011,525040001.07572
npl,2012,546020004.09178
npl,2013,537329998.28458
npl,2014,577919994.83108
npl,2015,714420006.65143
npl,2016,671119991.83334
npl,2017,726270006.17236
npl,2018,658269991.29355
npl,2019,603549993.09406
nru,1975,9999.99978
nru,1977,9999.99978
nru,1979,9999.99978
nru,1980,29999.99933
nru,1981,29999.99933
nru,1982,19999.99955
nru,1983,29999.99933
nru,1984,29999.99933
nru,1985,50000.00075
nru,1986,39999.99911
nru,1987,60000.00052
nru,1988,180000.00529
nru,1989,49999.99888
nru,1990,159999.99456
nru,1991,380000.00082
nru,1992,239999.99836
nru,1993,240000.00209
nru,1994,2439999.90262
nru,1995,2240000.03748
nru,1996,2929999.90657
nru,1997,2600000.07227
nru,1998,2039999.9544
nru,1999,6479999.78065
nru,2000,3909999.96662
nru,2001,7129999.97847
nru,2002,11719999.88332
nru,2003,16010000.22702
nru,2004,13599999.70533
nru,2005,9020000.2268
nru,2006,17279999.6864
nru,2007,25389999.41573
nru,2008,30550000.20005
nru,2009,23429999.52286
nru,2010,27779999.99002
nru,2011,37440001.89751
nru,2012,29019999.26567
nru,2013,28540000.56721
nru,2014,19559999.60378
nru,2015,27950000.38296
nru,2016,17980000.07309
nru,2017,23820000.40449
nru,2018,28260000.81375
nru,2019,30240000.40442
omn,1960,250000
omn,1961,330000.01311
omn,1962,439999.99762
omn,1963,360000.01431
omn,1964,4059999.94278
omn,1965,1590000.03338
omn,1966,620000.00477
omn,1967,939999.99762
omn,1968,50000.00075
omn,1969,39999.99911
omn,1970,70000.0003
omn,1972,69999.99844
omn,1973,269999.99024
omn,1974,540000.02146
omn,1975,659999.97593
omn,1976,740000.01512
omn,1977,569999.99471
omn,1978,609999.98823
omn,1979,859999.98264
omn,1980,1770000.00328
omn,1981,3449999.96945
omn,1982,4899999.96871
omn,1983,4459999.91335
omn,1984,6530000.00119
omn,1985,14660000.04113
omn,1986,29370000.03457
omn,1987,15159999.99642
omn,1988,13920000.026
omn,1989,16910000.20318
omn,1990,11350000.04061
omn,1991,12710000.05305
omn,1992,19270000.01632
omn,1993,26650000.01341
omn,1994,79399999.89606
omn,1995,11959999.53896
omn,1996,15660000.33915
omn,1997,20279999.89502
omn,1998,19850000.32
omn,1999,8790000.26546
omn,2000,9210000.25049
omn,2001,8189999.94732
omn,2002,-309999.85896
omn,2003,10530000.16324
omn,2004,2090000.15259
omn,2005,3720000.00253
omn,2006,-14450000.83931
omn,2007,9659999.96103
omn,2008,3949999.9173
omn,2009,8389999.97079
omn,2010,7659999.98525
pak,1960,254470000.06214
pak,1961,252599999.38309
pak,1962,377709999.76993
pak,1963,483379996.99637
pak,1964,493920000.7692
pak,1965,453719985.40498
pak,1966,301109994.68528
pak,1967,408920004.89868
pak,1968,373560002.54862
pak,1969,292789999.10504
pak,1970,388650000.47162
pak,1971,364770001.33321
pak,1972,277240000.60558
pak,1973,214369999.28765
pak,1974,276510001.20305
pak,1975,399739998.90499
pak,1976,362050001.64919
pak,1977,330599999.82268
pak,1978,393569999.65385
pak,1979,436319994.61912
pak,1980,352959997.40437
pak,1981,443529999.04379
pak,1982,401129997.65016
pak,1983,262649997.45414
pak,1984,313919994.29837
pak,1985,428869993.32346
pak,1986,618699999.92102
pak,1987,445340004.89861
pak,1988,1005589991.83588
pak,1989,695580000.51789
pak,1990,668850001.4022
pak,1991,496690001.53989
pak,1992,500999998.25656
pak,1993,513140004.93288
pak,1994,527710013.73976
pak,1995,372940002.03908
pak,1996,367289991.37878
pak,1997,100610002.17311
pak,1998,556690007.59348
pak,1999,455499995.89287
pak,2000,508529981.18848
pak,2001,1164470020.21223
pak,2002,745489991.34451
pak,2003,570660000.73776
pak,2004,426400002.27466
pak,2005,837100008.89935
pak,2006,1207620004.8849
pak,2007,1047940002.56062
pak,2008,981420011.01934
pak,2009,1429449959.31908
pak,2010,2594029963.10033
pak,2011,2882379973.78409
pak,2012,1781549954.32683
pak,2013,1867079960.41514
pak,2014,1921820020.70546
pak,2015,1811049948.08138
pak,2016,1859339984.45235
pak,2017,1408010011.68788
pak,2018,1125980008.50715
pak,2019,987239997.34409
pan,1960,12960000.00089
pan,1961,9960000.00089
pan,1962,11009999.99978
pan,1963,18119999.99732
pan,1964,10199999.99553
pan,1965,32200000.83745
pan,1966,18620000.45553
pan,1967,15709999.69542
pan,1968,12010000.38348
pan,1969,15310000.00052
pan,1970,14270000.00142
pan,1971,17509999.99791
pan,1972,10499999.9851
pan,1973,19869999.98614
pan,1974,13890000.00432
pan,1975,20050000.0082
pan,1976,27799999.94859
pan,1977,22880000.00082
pan,1978,18970000.02302
pan,1979,17819999.98726
pan,1980,18289999.97675
pan,1981,21460000.05677
pan,1982,25679999.90657
pan,1983,22909999.78967
pan,1984,56839999.9775
pan,1985,44530000.14275
pan,1986,28250000.00559
pan,1987,26800000.02496
pan,1988,19529999.93041
pan,1989,15439999.72008
pan,1990,96260000.12644
pan,1991,108290000.21517
pan,1992,195069998.48783
pan,1993,76120000.74796
pan,1994,35110000.18567
pan,1995,40320000.63919
pan,1996,52179997.67512
pan,1997,48669999.10213
pan,1998,26169999.5324
pan,1999,20339999.73349
pan,2000,22950000.30659
pan,2001,30549999.90202
pan,2002,25230000.07123
pan,2003,33419999.64789
pan,2004,27489999.87915
pan,2005,24539999.77186
pan,2006,32449999.49634
pan,2007,-134519998.18347
pan,2008,30109999.92304
pan,2009,60809998.15091
pan,2010,122410001.1196
pan,2011,103639999.96707
pan,2012,41380001.01224
pan,2013,-2430000.15616
pan,2014,-203009999.09639
pan,2015,-40000.48898
pan,2016,7080000.68739
pan,2017,10830000.65573
pan,2018,28610000.56192
pan,2019,56679999.37013
per,1960,-10419999.99993
per,1961,-17779999.99747
per,1962,6720000.00253
per,1963,8009999.9886
per,1964,18000000.02235
per,1965,52740000.38393
per,1966,40910000.98176
per,1967,41550000.31181
per,1968,31080001.00777
per,1969,29989999.89405
per,1970,39809999.86455
per,1971,33779999.936
per,1972,33239999.91454
per,1973,74620001.76311
per,1974,62499999.22514
per,1975,54430000.23812
per,1976,58239999.85307
per,1977,75920000.72263
per,1978,121709998.72684
per,1979,178529999.73483
per,1980,177809998.30365
per,1981,193430001.37247
per,1982,146710000.3697
per,1983,243320002.28018
per,1984,244719998.49007
per,1985,290380002.37942
per,1986,254680000.41321
per,1987,276280000.48176
per,1988,263130003.19898
per,1989,287949998.69913
per,1990,372329997.00308
per,1991,635730008.07688
per,1992,415840001.81779
per,1993,545910000.86814
per,1994,335459995.47839
per,1995,362559998.19562
per,1996,315639999.72306
per,1997,386859995.57376
per,1998,477409997.07207
per,1999,445530007.60078
per,2000,398569991.33527
per,2001,447700009.59188
per,2002,480009997.06052
per,2003,491120002.51003
per,2004,456020009.12465
per,2005,434030002.81565
per,2006,433889996.01081
per,2007,296659995.78498
per,2008,444089998.10368
per,2009,413240003.61189
per,2010,-331489984.38194
per,2011,576799995.90293
per,2012,364960004.56251
per,2013,337929999.90284
per,2014,304839999.69252
per,2015,320999995.90218
per,2016,284949999.189
per,2017,-38939992.64203
per,2018,425570001.11416
per,2019,429010001.87174
phl,1960,50930000.38154
phl,1961,19059999.95954
phl,1962,30339999.97005
phl,1963,21610000.10371
phl,1964,72340000.41522
phl,1965,90870000.83923
phl,1966,42410000.52541
phl,1967,83350000.42059
phl,1968,62149999.9892
phl,1969,76029999.06987
phl,1970,41309999.45663
phl,1971,64209999.04536
phl,1972,156669997.78338
phl,1973,213840001.89044
phl,1974,134439999.71636
phl,1975,160940001.86026
phl,1976,162560000.30786
phl,1977,145960000.73478
phl,1978,166110000.83387
phl,1979,178240004.19676
phl,1980,206420001.66327
phl,1981,333390003.6104
phl,1982,280970005.37068
phl,1983,362210004.81583
phl,1984,357650006.08005
phl,1985,441060000.63941
phl,1986,890380013.4398
phl,1987,706050005.90161
phl,1988,794909971.96361
phl,1989,764909997.28628
phl,1990,1112830013.62532
phl,1991,878330011.72356
phl,1992,1555400042.18369
phl,1993,1348300013.93706
phl,1994,963239976.64079
phl,1995,806720004.06683
phl,1996,799030012.76404
phl,1997,595949991.98057
phl,1998,549779986.20644
phl,1999,640610014.43677
phl,2000,532680010.49757
phl,2001,530520000.52482
phl,2002,536139992.70089
phl,2003,699080034.86134
phl,2004,439110003.46951
phl,2005,554109994.29785
phl,2006,547239988.74426
phl,2007,573460004.32782
phl,2008,40320001.56492
phl,2009,295689996.5778
phl,2010,504059986.30822
phl,2011,-175560030.42124
phl,2012,3900004.58248
phl,2013,230140010.30289
phl,2014,702020007.03849
phl,2015,544220005.33529
phl,2016,311109997.43268
phl,2017,191540000.44428
phl,2018,499789994.739
phl,2019,857860000.22851
plw,1992,9999.99978
plw,1993,9999.99978
plw,1994,201869999.76635
plw,1995,141670000.00179
plw,1996,62350000.01267
plw,1997,38180000.19342
plw,1998,89090002.09719
plw,1999,28770000.11317
plw,2000,38970000.14968
plw,2001,33969999.59089
plw,2002,31020000.00328
plw,2003,25380000.03994
plw,2004,19460000.3697
plw,2005,23380000.53726
plw,2006,37230000.14387
plw,2007,22120000.22642
plw,2008,41930000.41507
plw,2009,34560000.36374
plw,2010,28430000.01274
plw,2011,24140000.40479
plw,2012,15389999.79012
plw,2013,34709999.1627
plw,2014,22949999.68261
plw,2015,8620000.05692
plw,2016,13019999.55252
plw,2017,17900000.35055
plw,2018,83500001.28523
plw,2019,24039999.6601
png,1965,82550002.13534
png,1966,85560003.05153
png,1967,98229999.08403
png,1968,110219999.08425
png,1969,118210000.30451
png,1970,146260001.21981
png,1971,139949999.38831
