geo,time,ny_gnp_mktp_pp_kd
phl,1997,339683189003.74701
phl,1998,368287326370.22095
phl,1999,379111346319.30493
phl,2000,381814682156.32294
phl,2001,393525389076.82202
phl,2002,407804120215.35199
phl,2003,428055999912.71503
phl,2004,455241593834.24402
phl,2005,479663686806.72302
phl,2006,502691233201.28894
phl,2007,534294158079.32001
phl,2008,559033284526.21997
phl,2009,579252733413.78601
phl,2010,620252828979.73804
phl,2011,640081986334.88403
phl,2012,685872684250.01599
phl,2013,737463326602.43506
phl,2014,782924490669.71387
phl,2015,831563299641.03394
phl,2016,887794647675.43201
phl,2017,948319217869.21899
phl,2018,1004063981330.56995
phl,2019,1058530639316.21997
phl,2020,937860084458.43298
plw,2017,336772440.17368
png,2017,35449339269.1478
pol,1995,473702456119.24493
pol,1996,506446889434.19293
pol,1997,538937999873.85999
pol,1998,564133339122.7489
pol,1999,590878194859.14099
pol,2000,618914081364.82898
pol,2001,627313328622.63599
pol,2002,639986749357.37
pol,2003,658319540702.37402
pol,2004,676126835920.15918
pol,2005,710273866356.07397
pol,2006,750838261331.30786
pol,2007,796065718165.68896
pol,2008,839203291071.81982
pol,2009,854606148382.44495
pol,2010,882872939944.24683
pol,2011,925211293020.63806
pol,2012,938648109042.68884
pol,2013,949912221107.98901
pol,2014,977823419837.18213
pol,2015,1018853093849.34998
pol,2016,1042916617979.75
pol,2017,1094324390849.84998
pol,2018,1153284278009.34009
pol,2019,1208781649839.47998
pol,2020,1182716931769.40991
pri,1990,69488066544.59369
pri,1991,71561873006.62421
pri,1992,71381037710.7419
pri,1993,74201523037.5679
pri,1994,75716812904.42009
pri,1995,83722823945.03438
pri,1996,79259067261.4391
pri,1997,83593485945.0441
pri,1998,81530340357.8221
pri,1999,88506517202.80782
pri,2000,92831166863.72409
pri,2001,88392836578.7075
pri,2002,86204805801.40781
pri,2003,84859192602.7198
pri,2004,96210330984.2476
pri,2005,94023154670.0677
pri,2006,93913408084.02461
pri,2007,95386439842.15628
pri,2008,90552073337.8243
pri,2009,84897705678.0912
pri,2010,81385853490.55998
pri,2011,80272216290.87411
pri,2012,84801460945.70641
pri,2013,84960906604.9595
pri,2014,83559871634.00391
pri,2015,81862820290.17558
pri,2016,79602116344.03979
pri,2017,76274336611.47459
pri,2018,74848712224.0103
pri,2019,75386535922.82111
pri,2020,75558031349.87628
prt,1990,234540492219.92496
prt,1991,245275926513.58801
prt,1992,249041854374.39301
prt,1993,244157593831.52097
prt,1994,245831748981.17496
prt,1995,257851875473.61801
prt,1996,266388884644.634
prt,1997,276190482230.284
prt,1998,289027115665.79901
prt,1999,300213526478.88501
prt,2000,307784117047.75702
prt,2001,313457124941.87097
prt,2002,316452092228.90198
prt,2003,315081653675.651
prt,2004,319917577656.94397
prt,2005,322201722346.51202
prt,2006,322534522091.875
prt,2007,330492700208.68701
prt,2008,330053346673.50403
prt,2009,319567051409.59497
prt,2010,325716929904.45898
prt,2011,325304908032.112
prt,2012,309770013168.89398
prt,2013,310054153525.06299
prt,2014,310278823723.724
prt,2015,313708433004.23798
prt,2016,320826241968.15601
prt,2017,332380808701.93402
prt,2018,341538450392.51501
prt,2019,350106739028.40399
prt,2020,323889281264.22198
pry,1995,39936686734.39551
pry,1996,43012418566.6441
pry,1997,43352491681.1325
pry,1998,43313812482.3567
pry,1999,42619042034.5761
pry,2000,39815854092.0756
pry,2001,40018674731.2419
pry,2002,40936697885.8595
pry,2003,39334194048.0639
pry,2004,41912878972.0211
pry,2005,43275603041.6967
pry,2006,47112391145.9607
pry,2007,52048521244.849
pry,2008,56105954651.5349
pry,2009,55728590412.9863
pry,2010,61910054212.0089
pry,2011,65459323560.8768
pry,2012,64460326621.1646
pry,2013,70066016267.2397
pry,2014,74056330799.1707
pry,2015,76174055306.49789
pry,2016,79178514618.20929
pry,2017,83600403145.27921
pry,2018,86272013586.48758
pry,2019,86238116579.45859
pry,2020,85701227733.53889
pse,1994,10550807454.7171
pse,1995,11361961200.5036
pse,1996,11394282301.4874
pse,1997,13218217408.7501
pse,1998,15594782689.1026
pse,1999,16878232861.572
pse,2000,14762645899.9673
pse,2001,12921163346.1949
pse,2002,11134696411.247
pse,2003,12693692530.1859
pse,2004,15232109768.2791
pse,2005,17217374330.4847
pse,2006,17186937547.5734
pse,2007,18048017134.3839
pse,2008,19387476928.2104
pse,2009,20597199632.05429
pse,2010,21715497983.4869
pse,2011,24012050324.4602
pse,2012,25624083669.4814
pse,2013,27123206810.0708
pse,2014,27590589973.9052
pse,2015,29068096226.0942
pse,2016,31699565665.2624
pse,2017,32283134198.3557
pse,2018,33762591630.0936
pse,2019,34463243167.5141
pse,2020,30162871004.4443
qat,2016,252128312252.755
qat,2017,249312147644.142
qat,2018,247817854713.48199
qat,2019,248632939672.02896
qat,2020,241204345619.26501
rou,1990,308351380477.06598
rou,1991,269386409403.63297
rou,1992,244962166549.38696
rou,1993,248277598406.53799
rou,1994,258246941357.48495
rou,1995,273824990843.07501
rou,1996,284079391356.61102
rou,1997,270091380484.039
rou,1998,263832541217.03601
rou,1999,262756897730.49799
rou,2000,270686441823.923
rou,2001,284991211657.62201
rou,2002,299958829174.93597
rou,2003,302979809159.677
rou,2004,328219109282.42401
rou,2005,347693233070.17798
rou,2006,373676490145.90997
rou,2007,392228289973.37506
rou,2008,442654577898.45294
rou,2009,422571935273.69098
rou,2010,406464409347.08307
rou,2011,413773256492.37
rou,2012,420068811662.76898
rou,2013,437223134568.68097
rou,2014,458033564268.09894
rou,2015,468425701358.54498
rou,2016,488905112499.57294
rou,2017,524121724364.65894
rou,2018,544865069495.96198
rou,2019,570344029849.86304
rou,2020,546925531343.58496
rus,1990,3173621889120.47021
rus,1991,3010806965674.33984
rus,1992,2551478850904.75
rus,1993,2332792097187.2998
rus,1994,2051775948711.84009
rus,1995,1959533631377.04004
rus,1996,1875597126466.75
rus,1997,1888704326969.45996
rus,1998,1752142391735.90991
rus,1999,1870991671138.87012
rus,2000,2079527446074.77002
rus,2001,2215643326300.66943
rus,2002,2308425276736.7998
rus,2003,2448323965267.04004
rus,2004,2645997055453.99023
rus,2005,2804579981766.68945
rus,2006,3015957349703.52002
rus,2007,3296112600501.5
rus,2008,3442930860889.39014
rus,2009,3170113996842.12012
rus,2010,3312005722125.81982
rus,2011,3453514717844.97021
rus,2012,3587746339367.31982
rus,2013,3635796421406.92969
rus,2014,3670925080348.1001
rus,2015,3626586642795.81982
rus,2016,3637278210936.70947
rus,2017,3705398029006.68018
rus,2018,3814307725184.08008
rus,2019,3862523698995.64941
rus,2020,3785095818663.83057
rwa,1990,6803378805.18006
rwa,1991,6623822675.17431
rwa,1992,7017930656.4439
rwa,1993,6434400414.73927
rwa,1994,3207983144.24623
rwa,1995,4371135995.92657
rwa,1996,4871426302.04043
rwa,1997,5549185580.1445
rwa,1998,6037303726.54594
rwa,1999,6319275648.42596
rwa,2000,6832623159.68229
rwa,2001,7384215093.08197
rwa,2002,8373216916.23109
rwa,2003,8521745127.94433
rwa,2004,9156694794.5044
rwa,2005,10062309645.1683
rwa,2006,10991142823.3898
rwa,2007,11885036365.4768
rwa,2008,13178115833.0489
rwa,2009,14009106803.2037
rwa,2010,15009965807.9135
rwa,2011,16203271247.9174
rwa,2012,17515934574.235
rwa,2013,18279572194.0815
rwa,2014,19285229885.0564
rwa,2015,21072281571.96049
rwa,2016,22141154147.6143
rwa,2017,22919984687.4373
rwa,2018,24780562952.9976
rwa,2019,27194581198.6208
rwa,2020,26571876439.2107
sau,2000,871665217364.72498
sau,2001,863828550640.93787
sau,2002,838364150994.47485
sau,2003,930234949594.76404
sau,2004,1007017400651.08997
sau,2005,1065413337566.93994
sau,2006,1097698990934.27002
sau,2007,1123965756706.31006
sau,2008,1199271813657.62012
sau,2009,1173309121164.23999
sau,2010,1226377839766.59009
sau,2011,1352661236819.07007
sau,2012,1426627225951
sau,2013,1469382185436.23999
sau,2014,1527043733138.81006
sau,2015,1589848176888.70996
sau,2016,1611844965541.81006
sau,2017,1590219660724.02002
sau,2018,1621903149838.71997
sau,2019,1627579903114.52002
sau,2020,1574708186173.73999
sdn,1990,70241048616.925
sdn,1991,70853049232.9366
sdn,1992,77653838208.461
sdn,1993,83336621952.93158
sdn,1994,85976560558.12621
sdn,1995,91886820816.577
sdn,1996,99945597664.1514
sdn,1997,111559172615.3
sdn,1998,115998475770.133
sdn,1999,118420362933.98
sdn,2000,124633339287.98199
sdn,2001,134212657409.717
sdn,2002,141576603252.35501
sdn,2003,150839765251.24899
sdn,2004,157968945868.21899
sdn,2005,167831018654.76001
sdn,2006,177273447031.69501
sdn,2007,188632418883.53
sdn,2008,193593594637.43701
sdn,2009,192482824746.09897
sdn,2010,191068320324.24301
sdn,2011,185803173465.565
sdn,2012,157195824407.72
sdn,2013,158234999238.741
sdn,2014,173602231701.59399
sdn,2015,176291754443.98099
sdn,2016,182787301567.112
sdn,2017,180187070156.707
sdn,2018,171788160859.41901
sdn,2019,167393777188.922
sdn,2020,160045287138.29599
sen,1990,18177837837.7279
sen,1991,18652501898.8797
sen,1992,19072498955.8835
sen,1993,19167326126.8741
sen,1994,19166225735.7939
sen,1995,20259224380.5464
sen,1996,20922942251.1306
sen,1997,21533673569.7081
sen,1998,22878101288.0839
sen,1999,24175931197.3195
sen,2000,25103297856.5797
sen,2001,26247858338.9386
sen,2002,26208428835.8907
sen,2003,27767806326.514
sen,2004,29115427148.3121
sen,2005,30389442214.597
sen,2006,31177835943.8832
sen,2007,32062860234.8876
sen,2008,33331706498.34069
sen,2009,33986490898.3399
sen,2010,35180708307.894
sen,2011,35428792434.57089
sen,2012,36814944556.5584
sen,2013,37682371837.7168
sen,2014,39928009737.051
sen,2015,42325651164.0492
sen,2016,44795393338.7562
sen,2017,48020557391.9318
sen,2018,51127232258.628
sen,2019,53251104505.9779
sen,2020,54243968070.0671
sgp,2017,494373635944.43695
slb,1990,697714883.32225
slb,1991,732494272.97924
slb,1992,827784486.57761
slb,1993,883382909.13798
slb,1994,960394413.78971
slb,1995,1045904082.13681
slb,1996,1068101584.62614
slb,1997,1054536307.15313
slb,1998,1070155186.11974
slb,1999,1043811654.0101
slb,2000,920258648.33759
slb,2001,855651499.92681
slb,2002,813627234.77685
slb,2003,877443039.8637
slb,2004,949741640.81164
slb,2005,1000176000.04515
slb,2006,1020929421.03883
slb,2007,1035058192.14795
slb,2008,1069157291.1236
slb,2009,1095289728.7513
slb,2010,1221858192.94125
slb,2011,1281446667.27256
slb,2012,1338970751.71697
slb,2013,1485622766.30889
slb,2014,1480994036.13242
slb,2015,1490969548.60523
slb,2016,1556037701.07388
slb,2017,1660522764.73212
slb,2018,1738714042.34198
slb,2019,1762862901.62123
slb,2020,1745118442.42542
sle,2001,4434109460.54499
sle,2002,5614699580.66084
sle,2003,6165084655.93053
sle,2004,6552745380.90659
sle,2005,6841210181.48736
sle,2006,7153096939.42712
sle,2007,8265290429.92339
sle,2008,8945698639.70277
sle,2009,9322670332.03305
sle,2010,9136678926.59946
sle,2011,9468882370.13622
sle,2012,11428279965.2102
sle,2013,13285018140.774
sle,2014,13681519535.2951
sle,2015,10938643664.8111
sle,2016,10484914523.3799
sle,2017,11938865734.8629
sle,2018,11694290302.7302
sle,2019,13161321574.4165
sle,2020,12798115866.9509
slv,1990,27100569242.4098
slv,1991,27630739556.6035
slv,1992,29773280848.3546
slv,1993,31495319684.4206
slv,1994,33124768561.9456
slv,1995,34874172261.9161
slv,1996,35083135536.2165
slv,1997,35916969087.5796
slv,1998,36908344773.72289
slv,1999,37284082655.8547
slv,2000,37872435087.5225
slv,2001,38193470602.49609
slv,2002,38626968277.8112
slv,2003,38959730747.4178
slv,2004,39262865896.7416
slv,2005,40319382146.9276
slv,2006,42360085971.965
slv,2007,43184431725.418
slv,2008,44386991172.6466
slv,2009,43010503200.44769
slv,2010,44047245771.50169
slv,2011,45682488142.0654
slv,2012,46458196218.9107
slv,2013,47254689586.4833
slv,2014,48061483448.3499
slv,2015,49116449402.6461
slv,2016,50080231499.7223
slv,2017,51005469953.43929
slv,2018,52239955797.8247
slv,2019,53815420263.3267
slv,2020,49026157219.7384
som,2017,15650537718.2159
srb,1997,67431788427.65569
srb,1998,69648371720.34351
srb,1999,63097545797.2617
srb,2000,66912981632.1222
srb,2001,71549659378.9687
srb,2002,75784664233.8725
srb,2003,78954429265.8821
srb,2004,85901098279.9398
srb,2005,90356992390.47209
srb,2006,94832931327.69839
srb,2007,98957829990.20729
srb,2008,104951563593.2
srb,2009,103465725022.034
srb,2010,103622235793.97099
srb,2011,103811238243.629
srb,2012,103810940777.492
srb,2013,106054114784.272
srb,2014,104449445537.72501
srb,2015,105429692860.621
srb,2016,107950702835.168
srb,2017,109093365009.465
srb,2018,115671238772.91701
srb,2019,120251663170.664
srb,2020,122036568612.646
stp,2017,816202350.21479
sur,2017,9286706309.33488
svk,1995,71669508804.6272
svk,1996,76648981456.7847
svk,1997,80640794746.1188
svk,1998,83892997958.4893
svk,1999,83250119323.2123
svk,2000,84250531280.06419
svk,2001,87519790887.03169
svk,2002,91049851580.80019
svk,2003,91275699865.1404
svk,2004,97198636429.6722
svk,2005,105139524550.36
svk,2006,113806090444.40601
svk,2007,126188748708.84599
svk,2008,134791371367.10699
svk,2009,129040411808.25999
svk,2010,134941813265.23
svk,2011,136559178441.759
svk,2012,141011254620.61899
svk,2013,143341263984.879
svk,2014,146676298422.384
svk,2015,152230504662.01099
svk,2016,156054738635.67499
svk,2017,160547089361.06
svn,2004,59138274828.4302
svn,2005,61682885860.5901
svn,2006,65021388006.8798
svn,2007,68810769310.7641
svn,2008,71006327480.1183
svn,2009,66274059546.7463
svn,2010,67420392855.503
svn,2011,67986965673.1909
svn,2012,66067439621.67911
svn,2013,65526561588.0285
svn,2014,67618432365.6292
svn,2015,67596315697.2997
svn,2016,70141647907.8979
svn,2017,74079091605.87828
svn,2018,77603579722.08
svn,2019,80101812147.78308
svn,2020,77303416199.3123
swe,1990,286326070451.01001
swe,1991,280406332670.45099
swe,1992,272391577611.23901
swe,1993,264766580818.26096
swe,1994,281091087812.93597
swe,1995,292557923575.729
swe,1996,297730433602.79901
swe,1997,307159849564.20001
swe,1998,323570122095.19293
swe,1999,343486348697.64093
swe,2000,360675575920.258
swe,2001,365960919524.992
swe,2002,374790006747.85199
swe,2003,388825791618.85797
swe,2004,401179961662.80493
swe,2005,415887366202.18494
swe,2006,440567772245.28699
swe,2007,457566621300.86096
swe,2008,457501377483.01898
swe,2009,433016487600.68494
swe,2010,460426473180.79498
swe,2011,471969115489.95801
swe,2012,470318478369.45001
swe,2013,475694074959.98401
swe,2014,487698464343.67999
swe,2015,503071990753.20099
swe,2016,512363059538.64801
swe,2017,531543234164.16302
swe,2018,542678149688.04095
swe,2019,558999073718.41504
swe,2020,543623928086.00293
swz,1990,4420353864.27414
swz,1991,4532556878.18561
swz,1992,4698797286.01536
swz,1993,4714553826.28004
swz,1994,4610268969.99609
swz,1995,5120427231.13424
swz,1996,5474352011.32423
swz,1997,5645227366.79349
swz,1998,5560034898.12269
swz,1999,5818580571.61287
swz,2000,5737833730.44888
swz,2001,6072383483.66395
swz,2002,5950115324.60111
swz,2003,6041349213.23234
swz,2004,6396068578.1893
swz,2005,7177314422.23361
swz,2006,7211233268.11798
swz,2007,7588758055.12337
swz,2008,7547343856.30574
swz,2009,7514075874.61896
swz,2010,7561986870.45819
swz,2011,7653553594.98601
swz,2012,8020054193.91923
swz,2013,8525199354.95471
swz,2014,8604628970.04007
swz,2015,8823137712.60811
swz,2016,8770196449.04885
swz,2017,8823555611.37799
swz,2018,8992050921.47263
swz,2019,8891757503.29804
swz,2020,8729079613.28078
sxm,2011,1518409935.69404
sxm,2012,1554071627.41432
sxm,2013,1596620503.93591
sxm,2014,1596934446.47269
sxm,2015,1610516378.17078
sxm,2016,1630204047.97062
sxm,2017,1504505116.06959
sxm,2018,1407210475.20311
syc,1990,991030381.37077
syc,1991,1026788229.59163
syc,1992,1106376655.40026
syc,1993,1171652900.36882
syc,1994,1181273514.00117
syc,1995,1131254176.06217
syc,1996,1198849257.2822
syc,1997,1354164169.84671
syc,1998,1444838810.04435
syc,1999,1464220215.03703
syc,2000,1478634343.29178
syc,2001,1480185791.69652
syc,2002,1384587651.61402
syc,2003,1352194797.62818
syc,2006,1695307484.79534
syc,2012,1965705100.22335
syc,2013,2084050880.24214
syc,2014,2142602268.08824
syc,2015,2249957185.00249
syc,2016,2320874708.16795
syc,2017,2417588944.33819
tca,2017,988204101.82924
tcd,1990,5894717958.17955
tcd,1991,6473533788.1374
tcd,1992,7017463452.59279
tcd,1993,5697001786.97566
tcd,1994,6451765411.48382
tcd,1995,6555343554.20382
tcd,1996,6677977930.39831
tcd,1997,7019533048.80031
tcd,1998,7599356940.90467
tcd,1999,7541606331.9134
tcd,2000,7373449454.42873
tcd,2001,8224346357.64142
tcd,2002,8738386681.92722
tcd,2003,8256017479.67662
tcd,2005,13794543127.0157
tcd,2007,14573389572.3727
tcd,2008,14567275469.9711
tcd,2009,17406505485.2652
tcd,2010,19953268729.6526
tcd,2011,20128677429.9947
tcd,2012,21944031313.199
tcd,2013,22653589138.57109
tcd,2014,24296258431.5251
tcd,2015,25453162870.0045
tcd,2016,24119694258.9737
tcd,2017,23520168178.8231
tcd,2018,24038945275.5351
tcd,2019,24803349605.1916
tcd,2020,23335731066.037
tgo,1990,6611804205.23304
tgo,1991,6566325752.00541
tgo,1992,6322287785.51464
tgo,1993,5354131124.98046
tgo,1994,5973703543.79557
tgo,1995,6557703656.19257
tgo,1996,7238453457.83437
tgo,1997,8289249298.41455
tgo,1998,8114742355.81715
tgo,1999,8234705177.33935
tgo,2000,8203396064.24887
tgo,2001,8269997065.35941
tgo,2002,8648675687.37263
tgo,2003,9243575332.6291
tgo,2004,9116253790.03129
tgo,2005,8697192987.37814
tgo,2006,8927973085.1754
tgo,2007,8860592437.15077
tgo,2008,9282169945.81109
tgo,2009,9785820091.8999
tgo,2010,10370592180.9144
tgo,2011,11726374596.7351
tgo,2012,11850222930.9031
tgo,2013,12626231768.0138
tgo,2014,13426320719.8676
tgo,2015,14512851166.8293
tgo,2016,14952976781.2635
tgo,2017,15503294550.4148
tgo,2018,16306339987.5387
tgo,2019,17202612515.7258
tgo,2020,17489053350.9295
tha,2017,1151820944657.22998
tjk,2017,33106245229.3144
tkm,2017,78393490626.9716
tls,2000,2720835275.63381
tls,2001,3060075422.95622
tls,2002,3417623330.26916
tls,2003,2881405813.15718
tls,2004,3203352224.53237
tls,2005,3882883244.35704
tls,2006,5507546457.62375
tls,2007,7460927136.48363
tls,2008,11041278906.5865
tls,2009,8755331428.36073
tls,2010,10602092912.4869
tls,2011,12977224965.3031
tls,2012,11448581500.5551
tls,2013,10218429678.6669
tls,2014,8378481041.11781
tls,2015,6872444293.38388
tls,2016,5506401965.44335
tls,2017,5595466417.53262
tls,2018,5570257648.02587
tls,2019,6291044407.19888
tls,2020,6309864286.66174
ton,2016,641601609.42201
ton,2017,685827274.41813
ton,2018,700761983.47609
ton,2019,721389396.04755
ton,2020,725255085.34337
tto,2017,36737623977.864
tun,1990,46615632873.2449
tun,1991,48098765473.8907
tun,1992,51682021446.3061
tun,1993,52177399093.4921
tun,1994,54103681835.8787
tun,1995,55764149400.2378
tun,1996,59474760837.7757
tun,1997,63205832371.6307
tun,1998,66447366384.5591
tun,1999,70506584305.1895
tun,2000,73552649287.99158
tun,2001,76279617251.0675
tun,2002,77282640965.42038
tun,2003,81154767467.5685
tun,2004,86114478666.2798
tun,2005,88286527898.56099
tun,2006,93365398856.24141
tun,2007,99180734867.85408
tun,2008,103130293334.686
tun,2009,106783274038.10201
tun,2010,109640041782.709
tun,2011,107963546409.31799
tun,2012,112724701509.52
tun,2013,114790567182.42
tun,2014,118940018241.75
tun,2015,120672485248.89999
tun,2016,122328461943.89301
tun,2017,124703218043.272
tun,2018,127532581660.487
tur,2017,2235029065593.43018
tuv,2017,63340373.40386
tza,1990,32918947042.448
tza,1991,33745613956.82389
tza,1992,33884423546.3372
tza,1993,34385868694.7703
tza,1994,35044835617.1404
tza,1995,36540092085.9698
tza,1996,38638638424.209
tza,1997,39809175588.0428
tza,1998,41529413078.4063
tza,1999,43547492897.084
tza,2000,45451313362.8734
tza,2001,47540929676.3258
tza,2002,51767233008.4385
tza,2003,54905449331.5662
tza,2004,58974308341.2191
tza,2005,63015832943.359
tza,2006,68359129917.5747
tza,2007,72141100437.3571
tza,2008,76393529649.6622
tza,2009,80487694427.37981
tza,2010,84922170862.0327
tza,2011,91394753771.07448
tza,2012,95901489768.049
tza,2013,102278881081.119
tza,2014,109045137114.19
tza,2015,115458112020.657
tza,2016,122932996881.567
tza,2017,131217326623.384
tza,2018,139684932987.43799
tza,2019,151649888834.599
tza,2020,151650691390.763
uga,1990,15567323362.1889
uga,1991,16448894984.0948
uga,1992,16800373051.5839
uga,1993,18461965478.3989
uga,1994,19636448485.37749
uga,1995,22004653168.2454
uga,1996,24075053614.4207
uga,1997,25435035030.4266
uga,1998,26723207826.7472
uga,1999,28844857044.8788
uga,2000,29311779248.111
uga,2001,30431158729.956
uga,2002,33410532266.1622
uga,2003,35607388884.0239
uga,2004,37792742410.3856
uga,2005,40093836987.5973
uga,2006,44615289222.5001
uga,2007,48630322162.16769
uga,2008,52931271463.408
uga,2009,56623211467.9609
uga,2010,59776443437.8452
uga,2011,65478642940.3184
uga,2012,67592886449.11
uga,2013,69947735436.96761
uga,2014,73398232815.40358
uga,2015,77529570027.88649
uga,2016,81350373229.9631
uga,2017,83395950389.5977
uga,2018,88195951623.42339
uga,2019,94069930099.38
uga,2020,97794524259.10361
ukr,1991,793024800767.54895
ukr,1992,700276287653.06201
ukr,1993,589759500416.86401
ukr,1994,460304273908.70697
ukr,1995,403425366975.54199
ukr,1996,362839781217.646
ukr,1997,351865431856.53802
ukr,1998,342848796767.263
ukr,1999,339889930432.37701
ukr,2000,349174031353.65002
ukr,2001,384569642639.15997
ukr,2002,405298461852.92401
ukr,2003,444341164429.90399
ukr,2004,497653186599.72198
ukr,2005,511448417045.10895
ukr,2006,546205326218.31696
ukr,2007,593877691082.39795
ukr,2008,602077889687.38098
ukr,2009,511160896004.26306
ukr,2010,541063784603.40198
ukr,2011,563106776097.57397
ukr,2012,585391616001.95691
ukr,2013,583394428779.80896
ukr,2014,526218370126.09894
ukr,2015,500066611889.74707
ukr,2016,497112817926.20398
ukr,2017,511217276081.94202
ukr,2018,526498681352.56494
ukr,2019,544866845699.66998
ukr,2020,530937030659.94897
ury,1990,33271830528.6424
ury,1991,34856074770.4072
ury,1992,37804570409.8407
ury,1993,38864436528.1814
ury,1994,41594426940.7515
ury,1995,41098543098.2795
ury,1996,43471346319.6363
ury,1997,47484106347.253
ury,1998,49613215956.8941
ury,1999,48951299372.9181
ury,2000,47961891790.4301
ury,2001,46102017681.4664
ury,2002,42896548325.1871
ury,2003,41368358733.5834
ury,2004,43340250178.4512
ury,2005,47256001560.7806
ury,2006,49498527149.2585
ury,2007,52737673357.3278
ury,2008,56101750572.3615
ury,2009,58299390813.1975
ury,2010,62530565032.9976
ury,2011,65959025289.226
ury,2012,65489104267.826
ury,2013,70047123818.4371
ury,2014,71423170077.5822
ury,2015,73151470649.6288
ury,2016,74213625682.42468
ury,2017,74689884397.8811
ury,2018,74955574747.6218
ury,2019,75869955954.5237
ury,2020,71009681140.9995
usa,1990,10180171548603.19922
usa,1991,10162458508559.90039
usa,1992,10516577954182.09961
usa,1993,10803599431405.30078
usa,1994,11223301915478.69922
usa,1995,11530328967730.19922
usa,1996,11967258851859.19922
usa,1997,12477998677458.69922
usa,1998,13026978915206
usa,1999,13663645495431.40039
usa,2000,14235122794904.59961
usa,2001,14391834681789.80078
usa,2002,14634284869609
usa,2003,15066538338433.69922
usa,2004,15656924118992.30078
usa,2005,16197916584334.09961
usa,2006,16621289880231.59961
usa,2007,16987522417489.19922
usa,2008,17017145743359.30078
usa,2009,16596231129757.5
usa,2010,17076475065858.19922
usa,2011,17367436224634.80078
usa,2012,17742328287492.80078
usa,2013,18058412307006.5
usa,2014,18509525470227.10156
usa,2015,19055223322574.80078
usa,2016,19387698442632
usa,2017,19893073000000
usa,2018,20473144729315.80078
usa,2019,20878040407294
usa,2020,20130908935110.19922
uzb,2017,225889693619.77496
vct,2017,1338642766.89138
vnm,1994,151381523580.57199
vnm,1995,169547763525.617
vnm,1996,184104312389.40701
vnm,1997,197798628132.65701
vnm,1998,207899934976.84601
vnm,1999,218683279715.57501
vnm,2000,234389258645.90897
vnm,2001,249117236860.12296
vnm,2002,264161946093.14496
vnm,2003,282531301922.96893
vnm,2004,302967192540.21198
vnm,2005,325784598674.966
vnm,2006,347395223819.92401
vnm,2007,369866355786.41602
vnm,2008,389975237816.82098
vnm,2009,405774337295.01202
vnm,2010,433048265144.87402
vnm,2011,457578356925.14001
vnm,2012,482396726290.01398
vnm,2013,507197892588.65198
vnm,2014,534754597915.57501
vnm,2015,561250775600.98499
vnm,2016,591197638219.43701
vnm,2017,625493893990.57104
vnm,2018,678179155358.02795
vnm,2019,726354123653.53699
vnm,2020,753583875662.38586
vut,2002,496782209.27377
vut,2003,517030777.17949
vut,2004,534490930.22865
vut,2005,554349730.95822
vut,2006,614145327.68769
vut,2007,630148199.95596
vut,2008,696480510.63995
vut,2009,693804927.00414
vut,2010,706580450.38196
vut,2011,733957633.83471
vut,2012,714981359.94203
vut,2013,751909160.79802
vut,2014,800045961.28815
vut,2015,805205363.86324
vut,2016,847103782.65858
vut,2017,882174411.49996
vut,2018,936790461.31896
vut,2019,1024915708.03064
vut,2020,974988531.65924
wsm,2017,1228347225.95008
zaf,1990,401152245640.03802
zaf,1991,400950008282.59399
zaf,1992,393634552225.59003
zaf,1993,399719143354.55902
zaf,1994,413474520132.90698
zaf,1995,425815980701.28003
zaf,1996,443156277127.10199
zaf,1997,454694829008.48602
zaf,1998,456213946864.92499
zaf,1999,467040574215.89899
zaf,2000,486688809095.15198
zaf,2001,496515442248.04498
zaf,2002,517582163127.54401
zaf,2003,531686122257.84198
zaf,2004,559612073932.06006
zaf,2005,588891321303.80505
zaf,2006,621876105557.18091
zaf,2007,646775746303.68201
zaf,2008,668555929919.45691
zaf,2009,663561748627.13403
zaf,2010,684000609661.30896
zaf,2011,702794587808.93103
zaf,2012,718643221783.39294
zaf,2013,737245157367.948
zaf,2014,747300840959.78894
zaf,2015,758501264448.73694
zaf,2016,761352760983.45886
zaf,2017,768262732572.03796
zaf,2018,779691704966.81982
zaf,2019,782717590600.68005
zaf,2020,738373680554.828
zmb,2017,56131829918.0733
zwe,2009,29834020896.1694
zwe,2010,35775883876.597
zwe,2011,40673541752.3851
zwe,2012,47458865406.9469
zwe,2013,48490062677.398
zwe,2014,49521602102.5833
zwe,2015,50265029305.3407
zwe,2016,50603930995.2763
zwe,2017,53087121443.3848
zwe,2018,55791748881.3228
