geo,time,bn_fin_totl_cd
fji,2001,-26742183.00989
fji,2002,-121091542.9898
fji,2003,-95012481.81272
fji,2004,-194781618.46739
fji,2005,-303343166.51259
fji,2006,-796256798.61008
fji,2007,-496950232.75726
fji,2008,-710838079.8794
fji,2009,-209084632.79903
fji,2010,220835390.67177
fji,2011,15834202.30566
fji,2012,-145303167.62436
fji,2013,-280815891.65001
fji,2014,-684546356.07159
fji,2015,-87949123.48566
fji,2016,-306570877.31057
fji,2017,-337569589.50141
fji,2018,-797829876.48774
fji,2019,-553667781.28273
fji,2020,-364203250.4417
fra,1975,4548708747.46681
fra,1976,-2350243367.73533
fra,1977,522302820.24239
fra,1978,7000801718.88741
fra,1979,5697246666.05972
fra,1980,-1936623784.32055
fra,1981,-7096872830.9191
fra,1982,-13043387108.3708
fra,1983,-4809533012.8341
fra,1984,-227300086.79252
fra,1985,253453067.61285
fra,1986,3241660986.19916
fra,1987,-3598966256.08029
fra,1988,-3850652023.96091
fra,1989,-11206077178.8959
fra,1990,-13816074242.1485
fra,1991,-2142428739.47014
fra,1992,6434539807.83184
fra,1993,11666228449.7486
fra,1994,-7733016323.54744
fra,1995,8239426973.24421
fra,1996,22881693118.87469
fra,1997,43545516403.0926
fra,1998,49107886235.4293
fra,1999,43929642846.4242
fra,2000,38363455793.2083
fra,2001,16081846588.6287
fra,2002,6536121525.4547
fra,2003,-21161016233.429
fra,2004,11858588153.9076
fra,2005,-10750065347.5693
fra,2006,-29622429106.8019
fra,2007,3402793941.2661
fra,2008,-44753008804.3882
fra,2009,-52347265641.0011
fra,2010,817287751.72693
fra,2011,-73003023731.11859
fra,2012,-48078486846.979
fra,2013,-18894838435.8897
fra,2014,-12868016681.8891
fra,2015,-1248698418.3339
fra,2016,-19212779037.8385
fra,2017,-35347458589.8677
fra,2018,-30933260215.393
fra,2019,-22270219132.6651
fra,2020,-58862262801.548
fsm,2009,3532500
fsm,2010,28915300
fsm,2011,5695600
fsm,2012,39353400
fsm,2013,16032700
fsm,2014,37800500
gab,1978,28982185.49795
gab,1979,217655331.50398
gab,1980,362174181.26332
gab,1981,394801554.96586
gab,1982,257907447.90737
gab,1983,1207139.85639
gab,1984,29545263.89183
gab,1985,-225458157.93193
gab,1986,-1105121212.40745
gab,1987,-499772802.34993
gab,1988,-721676298.25697
gab,1989,-156641692.64629
gab,1990,126531235.48893
gab,1991,62742171.30923
gab,1992,-228189916.83432
gab,1993,-67099261.60988
gab,1994,702803854.24186
gab,1995,292279795.80736
gab,1996,793754414.9359
gab,1997,446052186.96034
gab,1998,-136434880.73077
gab,1999,694441453.29442
gab,2000,855493394.75802
gab,2001,405255654.55954
gab,2002,201941724.79628
gab,2003,534669360.26574
gab,2004,604668153.18851
gab,2005,1543778541.04263
gab,2007,1639571171.10769
gab,2008,3327893055.05985
gab,2009,574135686.07972
gab,2010,1133931063.90644
gab,2011,1623873758.07853
gab,2012,1437796247.01663
gab,2013,1111911906.65178
gab,2014,292369798.20772
gab,2015,597060265.5362
gbr,1970,1814878223.68606
gbr,1971,3375176425.1957
gbr,1972,-1389884763.93475
gbr,1973,-2102848277.41496
gbr,1974,-7114970070.02601
gbr,1975,-3469085962.96267
gbr,1976,-612822399.79528
gbr,1977,6779338346.61581
gbr,1978,5545528425.66353
gbr,1979,1111955448.95535
gbr,1980,8788266718.9103
gbr,1981,15926319340.6182
gbr,1982,4198777286.85429
gbr,1983,6806450448.96569
gbr,1984,11195669182.7148
gbr,1985,4229902703.50524
gbr,1986,5482507495.50599
gbr,1987,-17728478867.5985
gbr,1988,-30729776535.571
gbr,1989,-30521511905.8938
gbr,1990,-26457377382.8926
gbr,1991,-9790018989.26858
gbr,1992,-8765211113.71117
gbr,1993,-17415536982.4226
gbr,1994,-3112904901.83298
gbr,1995,-3928942745.04043
gbr,1996,-4632861439.94041
gbr,1997,14542799404.2109
gbr,1998,-16580322491.6873
gbr,1999,-35045218107.0251
gbr,2000,-36309435234.4832
gbr,2001,-22578320443.5324
gbr,2002,-33925246317.7057
gbr,2003,-62337714137.3789
gbr,2004,-55855725070.55849
gbr,2005,-73327785843.59038
gbr,2006,-86647326601.8735
gbr,2007,-129388929005.96899
gbr,2008,-117266358187.498
gbr,2009,-102669824553.453
gbr,2010,-101442001910.636
gbr,2011,-53985774908.6995
gbr,2012,-79905527621.4774
gbr,2013,-127099711076.68201
gbr,2014,-140851516727.65601
gbr,2015,-166037931272.965
gbr,2016,-160908441860.79901
gbr,2017,-85298440345.20689
gbr,2018,-101384134856.343
gbr,2019,-88950595088.12628
gbr,2020,-83953304001.2462
geo,1997,-385200000
geo,1998,-458245000
geo,1999,-112500000
geo,2000,-155964512.82
geo,2001,-169358610.11
geo,2002,-181214238.2
geo,2003,-361161709.22
geo,2004,-299701020.466
geo,2005,-612660433.95
geo,2006,-1096805983.38
geo,2007,-1947026533.026
geo,2008,-2769957450.79
geo,2009,-940678546.43
geo,2010,-1077034444.79
geo,2011,-1748975348.61
geo,2012,-1886524925.28
geo,2013,-895213257.38
geo,2014,-1788382632.38
geo,2015,-1781201961.84
geo,2016,-1823251167.01
geo,2017,-1254780983.37
geo,2018,-1218372331.32
geo,2019,-957786737.86
geo,2020,-2005328995
gha,1975,24417705.99946
gha,1976,-100644308.99804
gha,1977,-67400396.07872
gha,1978,-165482486.35648
gha,1979,15835052.00046
gha,1980,-71191011.99997
gha,1981,-396882096.00003
gha,1982,-141334570.60988
gha,1983,-300064695.08012
gha,1984,-171500000
gha,1985,-69700000
gha,1986,-121700000
gha,1987,-79100000
gha,1988,-25400000
gha,1989,-24500000
gha,1990,-168900000
gha,1991,-217080000
gha,1992,-379170000
gha,1993,-608880000
gha,1994,-226380000
gha,1995,-340650000
gha,1996,-311470000
gha,1997,-417430000
gha,1998,-536010000
gha,1999,-880310000
gha,2000,-483870000
gha,2001,-384890000
gha,2002,24420000
gha,2003,150605000
gha,2004,-219133000
gha,2005,-769836000
gha,2006,-575273000
gha,2007,-2227883180.48681
gha,2008,-3237852858.8997
gha,2009,-2674888481
gha,2010,-3130418860
gha,2011,-3487725630.37379
gha,2012,-3822150675.5669
gha,2013,-5703243046.00314
gha,2014,-3838892417.10178
gha,2015,-2665249246.27908
gha,2016,-2036128729.22738
gha,2017,-1682060000
gha,2018,-1947609638.15673
gha,2019,-1469553238.11786
gha,2020,-2269523254.82658
gin,1986,-101200000
gin,1987,-47320000
gin,1988,-156060000
gin,1989,10870000
gin,1990,-143970000
gin,1991,-175370000
gin,1992,-183450000
gin,1993,-149710000
gin,1994,-207070000
gin,1995,-136780000
gin,1996,-106794000
gin,1997,66267000
gin,1998,-136350000
gin,1999,-179456002.11435
gin,2000,-78278546.90707
gin,2001,-31152668.12379
gin,2002,51910448.57085
gin,2003,-297903733.05173
gin,2004,-142770000
gin,2005,-68090000
gin,2006,-195570000
gin,2007,-289450000
gin,2008,-401000000
gin,2009,-330680000
gin,2010,-220070000
gin,2011,-1049670000
gin,2012,-562320000
gin,2013,740600000
gin,2014,397540818.10608
gin,2015,-788118816.24691
gin,2016,-2576474832.60484
gin,2017,666580000
gin,2018,-46520000
gin,2019,-272640000
gin,2020,2831850000
gmb,1978,-29164634.86556
gmb,1979,-40049442.50904
gmb,1980,-20988007.0633
gmb,1981,-42036605.51675
gmb,1982,-37808375.15633
gmb,1983,-16095892.42189
gmb,1984,-6990733.96905
gmb,1985,-2512954.43621
gmb,1986,-11466099.66927
gmb,1987,9056598.30452
gmb,1988,21486420.11545
gmb,1989,-5137413.31875
gmb,1990,11572546.07026
gmb,1991,137407.60879
gmb,1992,2560783.50337
gmb,1993,-26747726.58429
gmb,1994,-29265988.63272
gmb,1995,-28796351.0237
gmb,1996,-48841637.99786
gmb,1997,-37862126.43584
gmb,2003,11804907.0863
gmb,2004,-38064829.43493
gmb,2005,-76405140.54613
gmb,2006,-72551840.36757
gmb,2007,-76263499.94432
gmb,2008,-38081258.72719
gmb,2009,57136898.25446
gmb,2010,12360132.25738
gmb,2011,-122792978.91095
gmb,2012,-44215415.71737
gmb,2013,-74176201.94345
gmb,2014,-11457541.27421
gmb,2015,-93069667.28587
gmb,2016,-81535163.23351
gmb,2017,-63958351.81367
gmb,2018,-60846910.2975
gmb,2019,-4015065.23844
gmb,2020,-91191510.90004
gmb,2021,-94129237.49444
gnb,1982,-44100000
gnb,1983,-34400000
gnb,1984,-49300000
gnb,1985,-54900000
gnb,1986,-26700000
gnb,1987,-20740000
gnb,1988,-25388243.6
gnb,1989,-50227049.52
gnb,1990,-17410000
gnb,1991,-58410000
gnb,1992,-46480000
gnb,1993,-41380000
gnb,1994,-25850000
gnb,1995,3000000
gnb,1996,-15300000
gnb,1997,6490000
gnb,2001,19375516.92444
gnb,2002,33479763.18549
gnb,2003,47863016.13475
gnb,2004,35543327.51817
gnb,2005,29609371.12886
gnb,2006,-8868020.09595
gnb,2007,6670041.75126
gnb,2008,3150035.17156
gnb,2009,13570063.54022
gnb,2010,905415452.10983
gnb,2011,38286919.65893
gnb,2012,-61723849.30005
gnb,2013,-10423345.49769
gnb,2014,74142073.95547
gnb,2015,67511494.208
gnb,2016,27164170
gnb,2017,92845041.47806
gnb,2018,-19273594.84994
gnb,2019,-105532271.29896
gnb,2020,-32737123.30099
gnq,1987,-23670996.77708
gnq,1988,-19227914.21315
gnq,1989,-25334764.05778
gnq,1990,-20773894.56968
gnq,1991,-42494528.2291
gnq,1992,13963409.48046
gnq,1993,-13313906.11943
gnq,1994,619591.30154
gnq,1995,-60727427.8092
gnq,1996,-320324937.00148
grc,1976,-989000000
grc,1977,-1267000000
grc,1978,-1214000000
grc,1979,-1464000000
grc,1980,-2694000000
grc,1981,-2038000000
grc,1982,-1861000000
grc,1983,-2192000000
grc,1984,-2373000000
grc,1985,-3318000000
grc,1986,-1762000000
grc,1987,-1000000000
grc,1988,-871000000
grc,1989,-3100000000
grc,1990,-3712000000
grc,1991,-1755000000
grc,1992,-2999000000
grc,1993,-1381000000
grc,1994,-537000000
grc,1995,-3193000000
grc,1996,-4462000000
grc,1997,-4656000000
grc,1999,-4989372742.20113
grc,2000,-8250160958.06826
grc,2001,-6237244313.22803
grc,2002,-9776993085.23178
grc,2003,-11201655580.6521
grc,2004,-10145374063.8773
grc,2005,-15700032948.5941
grc,2006,-25404401659.4007
grc,2007,-37570658795.7343
grc,2008,-44189215882.511
grc,2009,-33747876118.2619
grc,2010,-28062080207.5523
grc,2011,-25102980015.0104
grc,2012,-3750304051.75815
grc,2013,3357717416.42403
grc,2014,2175381095.03293
grc,2015,1713223080.45338
grc,2016,-896030474.22081
grc,2017,-1922556274.03614
grc,2018,-4712561283.64533
grc,2019,-638093842.08411
grc,2020,-8641607763.80303
grd,1977,-2714814.81481
grd,1978,-433333.33333
grd,1979,300000
grd,1980,-688888.88889
grd,1981,-11029629.62963
grd,1982,-19007407.40741
grd,1983,-12155555.55556
grd,1984,-7844444.44444
grd,1985,785185.18519
grd,1986,-5444444.44444
grd,1987,-16492592.59259
grd,1988,-16577777.77778
grd,1989,-33307407.40741
grd,1990,-15281481.48148
grd,1991,-17155555.55556
grd,1992,-8200000
grd,1993,-3577777.77778
grd,1994,588888.88889
grd,1995,-1070370.37037
grd,1996,-26977777.77778
grd,1997,-52185185.18519
grd,1998,-51707407.40741
grd,1999,-22881481.48148
grd,2000,-57151851.85185
grd,2001,-41460503.7037
grd,2002,-69239440.74074
grd,2003,-109191288.45185
grd,2004,-22096569.78704
grd,2005,-171145303.7037
grd,2006,-160247621.56482
grd,2007,-216332416.34769
grd,2008,-212033394.09167
grd,2009,-161951513.05541
grd,2010,-134900804.86843
grd,2011,-154918685.59556
grd,2012,-116610550.68177
grd,2013,-123629492.74623
grd,2014,-59173760.85232
grd,2015,-60666430.19571
grd,2016,-23419396.60604
grd,2017,-84883682.47336
grd,2018,-82311608.2081
grd,2019,-80345861.66592
grd,2020,-71051501.77027
gtm,1977,-61800000
gtm,1978,-327900000
gtm,1979,-249300000
gtm,1980,-182500000
gtm,1981,-571500000
gtm,1982,-417500000
gtm,1983,-261300000
gtm,1984,-361800000
gtm,1985,-202800000
gtm,1986,49800000
gtm,1987,-515170000
gtm,1988,-396700000
gtm,1989,-303590000
gtm,1990,-185730000
gtm,1991,-101100000
gtm,1992,-638200000
gtm,1993,-616400000
gtm,1994,-647900000
gtm,1995,-646300000
gtm,1996,-458700000
gtm,1997,-508700000
gtm,1998,-900700000
gtm,1999,-762800000
gtm,2000,-878600000
gtm,2001,-1072630959.89258
gtm,2002,-1174760563.30024
gtm,2003,-965435041.03306
gtm,2004,-328800000
gtm,2005,-441900000
gtm,2006,-900800000
gtm,2007,-1378200000
gtm,2008,-1364021410
gtm,2009,-228833150
gtm,2010,-521329680
gtm,2011,-1753058760
gtm,2012,-1476131140
gtm,2013,-1897757080
gtm,2014,-1777150110
gtm,2015,-1112362670
gtm,2016,366359670
gtm,2017,405915660
gtm,2018,259874230
gtm,2019,1028241140
gtm,2020,3133541800
guy,1977,-87960784.34821
guy,1978,-8196078.43462
guy,1979,-90941176.50628
guy,1980,-128429215.73016
guy,1981,-195665555.5998
guy,1982,-97943333.35281
guy,1983,-99413049.98326
guy,1984,-107271806.70984
guy,1985,-100919014.84756
guy,1992,-44580000
guy,1993,-63570000
guy,1994,-124800000
guy,1995,-113590000
guy,1996,1180500000
guy,1997,-99900000
guy,1998,-88600000
guy,1999,-42600000
guy,2000,-94400000
guy,2001,-103830000
guy,2002,-31710000
guy,2003,-21100000
guy,2004,-17111000
guy,2005,-112330000
guy,2006,116272422.7
guy,2007,262265809.5
guy,2008,-340107771.09258
guy,2009,-324326508.90392
guy,2010,-314712864.11207
guy,2011,-345189552.91976
guy,2012,-437626320
guy,2013,-215738600
guy,2014,-314457859.09
guy,2015,-126274341.30401
guy,2016,-94687571.41533
guy,2017,-386620687.56151
guy,2018,-1207078351.3411
guy,2019,-2600974795.11523
guy,2020,-916744088.98372
hkg,1998,1423695988.98261
hkg,1999,10252624406.167
hkg,2000,7878416661.04921
hkg,2001,7942562785.63209
hkg,2002,15925814490.291
hkg,2003,17967224712.2242
hkg,2004,22006190355.3973
hkg,2005,19369074767.2136
hkg,2006,28257888696.0448
hkg,2007,33292996613.5183
hkg,2008,32477718313.5309
hkg,2009,18254245419.2773
hkg,2010,10867243836.4421
hkg,2011,14282852059.5705
hkg,2012,8543283877.22865
hkg,2013,10923402576.1519
hkg,2014,9423020011.24771
hkg,2015,16568468102.9716
hkg,2016,12972021120.529
hkg,2017,9706009059.22329
hkg,2018,22138896438.6684
hkg,2019,30223939865.9746
hkg,2020,31464951263.14009
hnd,1974,-108749999.97746
hnd,1975,-112500000
hnd,1976,-106350000
hnd,1977,-135150000
hnd,1978,-144500000
hnd,1979,-210450000
hnd,1980,-355700000
hnd,1981,-321200000
hnd,1982,-231100371.00003
hnd,1983,-206550000
hnd,1984,-321050000
hnd,1985,-258749221.40003
hnd,1986,-113899316.13692
hnd,1987,-197354991.16292
hnd,1988,-203907372.71987
hnd,1989,-309265139.16574
hnd,1990,-160603743.60014
hnd,1991,-21300000
hnd,1992,-218800000
hnd,1993,-313500000
hnd,1994,-179000000
hnd,1995,-136700000
hnd,1996,-138500000
hnd,1997,-53700000
hnd,1998,-18900000
hnd,1999,-8700000
hnd,2000,-285809154.33803
hnd,2001,-253702215.94796
hnd,2002,-122787209.45295
hnd,2003,-492223787.47971
hnd,2004,-499815063.2782
hnd,2005,354000569.88861
hnd,2006,903925412.36032
hnd,2007,-188516423.0355
hnd,2008,-1558649264.64254
hnd,2009,-563768591.53619
hnd,2010,-896242761.69088
hnd,2011,-1031622475.71272
hnd,2012,-1724712024.70129
hnd,2013,-2008974498.90729
hnd,2014,-1290909200.30119
hnd,2015,-1089768234.24347
hnd,2016,-931353760.89601
hnd,2017,-775361414.65122
hnd,2018,-1033689702.00284
hnd,2019,-405349362.57795
hnd,2020,1269983593.83533
hrv,1993,360738935.18979
hrv,1994,264492233.0681
hrv,1995,-1102917618.27566
hrv,1996,-1878522542.23296
hrv,1997,-2554075415.85856
hrv,1998,-1500292863.19325
hrv,1999,-2496459650.35594
hrv,2000,-1210374990.21392
hrv,2001,-937419448.48221
hrv,2002,-1832433536.0376
hrv,2003,-3385792765.21978
hrv,2004,-3330858885.82462
hrv,2005,-4062767112.66806
hrv,2006,-5178684337.56089
hrv,2007,-6021032579.10391
hrv,2008,-8899198956.71358
hrv,2009,-3953546406.58622
hrv,2010,-862070056.10576
hrv,2011,-1504169875.09286
hrv,2012,-608502708.85632
hrv,2013,-743994529.9216
hrv,2014,824172716.14178
hrv,2015,1845740909.01405
hrv,2016,1942742770.85964
hrv,2017,2288506723.08108
hrv,2018,1861372733.71362
hrv,2019,2347027777.29118
hrv,2020,625229496.23751
hti,1971,3480000.0007
hti,1972,-2879989.38735
hti,1973,-6359999.99573
hti,1974,-31839973.59898
hti,1975,-46620000.00932
hti,1976,-15060000.00301
hti,1977,-57360000.01147
hti,1978,-30080000.00602
hti,1979,-54781462.51095
hti,1980,-90459943.28803
hti,1981,-140480000.0281
hti,1982,-106820000.02136
hti,1983,-117858701.03347
hti,1984,-128204205.00062
hti,1985,-52727232.72876
hti,1986,-58145917.49125
hti,1987,-75424717.6
hti,1988,-72251346.57813
hti,1989,-84332872.64954
hti,1990,-61306772.667
hti,1991,-11310720.24037
hti,1992,17819398.12629
hti,1993,35354832.17678
hti,1994,-20455414.85373
hti,1995,62940000
hti,1996,-117070000
hti,1997,-29500000
hti,1998,-152690000
hti,1999,-59779000
hti,2000,-31451000
hti,2001,-83660000
hti,2002,-48210450
hti,2003,54163890
hti,2004,-92110
hti,2005,20600510
hti,2006,-45558850
hti,2007,76751600
hti,2008,-199163390
hti,2009,621357400
hti,2010,1500364100
hti,2011,333763743.73374
hti,2012,-345626561.89459
hti,2013,-991330133.93902
hti,2014,-701094375.35704
hti,2015,-395015979.1819
hti,2016,201808373.98431
hti,2017,-133444168.50107
hti,2018,-365121861.74069
hti,2019,-55575971.57779
hti,2020,308650789.79696
hti,2021,-49716766.08385
hun,1982,-66419969.12595
hun,1983,-808602533.58085
hun,1984,-161774411.91176
hun,1985,-530592944.04961
hun,1986,-1255516051.50533
hun,1987,-516089428.39173
hun,1988,-522898678.17379
hun,1989,-728739901.36232
hun,1990,378548249.51314
hun,1991,403145996.6366
hun,1992,351865578.39438
hun,1993,-3475257547.00272
hun,1994,-3869605665.51244
hun,1995,-484446998.18273
hun,1996,-456741154.25762
hun,1997,-2115613518.37155
hun,1998,-3369966780.95548
hun,1999,-4263226737.53123
hun,2000,-3827477763.09424
hun,2001,-2885593773.73181
hun,2002,-3730804226.90467
hun,2003,-5231312933.64785
hun,2004,-10706017352.1225
hun,2005,-12800553913.4185
hun,2006,-9825881576.36964
hun,2007,-8695583665.9245
hun,2008,-12251209794.0412
hun,2009,-122766086.07152
hun,2010,1352658937.31578
hun,2011,756689276.22022
hun,2012,5743170848.9548
hun,2013,8292451147.74669
hun,2014,5678996512.71618
hun,2015,7280006597.28358
hun,2016,3918856984.51512
hun,2017,1926583097.68932
hun,2018,1343009846.42619
hun,2019,619334373.62546
hun,2020,-2270196611.46248
idn,1981,-2277000000
idn,1982,-7500000000
idn,1983,-5633000000
idn,1984,-2474000000
idn,1985,-1281000000
idn,1986,-5171000000
idn,1987,-2835000000
idn,1988,-2336000000
idn,1989,-2425000000
idn,1990,-2232000000
idn,1991,-4488000000
idn,1992,-4386000000
idn,1993,-4891000000
idn,1994,-3035000000
idn,1995,-8743000000
idn,1996,-6399000000
idn,1997,-6879000000
idn,1998,6216200000
idn,1999,7863398666.32823
idn,2000,11813999688.6673
idn,2001,7614521594.31789
idn,2002,6130009887.22466
idn,2003,4603864133.43415
idn,2004,-1543026924.92752
idn,2005,432676459.31056
idn,2006,11835085312.9637
idn,2007,9670720000
idn,2008,181711934.57515
idn,2009,7749503095.38122
idn,2010,3866939097.81379
idn,2011,-1746703176.17453
idn,2012,-25344870694.17509
idn,2013,-29250562917.7835
idn,2014,-29667521861.8294
idn,2015,-17941150401.3376
idn,2016,-17216774802.3834
idn,2017,-17099801611.4127
idn,2018,-32253312634.0772
idn,2019,-31887652359.2139
idn,2020,-5287656620.76169
idn,2021,1790953819.6145
ind,1975,-589196616.83472
ind,1976,1289477397.89641
ind,1977,1666262148.36591
ind,1978,1124536129.83976
ind,1979,353627731.06369
ind,1980,-2157064896.29883
ind,1981,-3025913631.16131
ind,1982,-2151587102.49218
ind,1983,-2782920560.25041
ind,1984,-1937803160.03726
ind,1985,-3637436196.28884
ind,1986,-4371781338.36087
ind,1987,-5579763006.75598
ind,1988,-7235128082.5343
ind,1989,-7103708888.77388
ind,1990,-7609590797.97028
ind,1991,-3662668922.43421
ind,1992,-3301762554.47875
ind,1993,-2844906595.4893
ind,1994,-74330780.22761
ind,1995,-4734158766.89901
ind,1996,-7877084103.91038
ind,1997,-4260565815.9435
ind,1998,-5518799200.85126
ind,1999,-3222666344.92264
ind,2000,-4269998572.62604
ind,2001,694885841.71412
ind,2002,6868807535.33034
ind,2003,9242512321.89912
ind,2004,1372061807.41442
ind,2005,-10824559421.3961
ind,2006,-8399404998.9716
ind,2007,-6737296325.59909
ind,2008,-29826228672.37149
ind,2009,-26172856384.3893
ind,2010,-56436079496.8473
ind,2011,-64390527321.01489
ind,2012,-90237732677.86528
ind,2013,-48032186555.8717
ind,2014,-29990268879.23429
ind,2015,-22879781506.1487
ind,2016,-11826630798.4727
ind,2017,-38980356796.1664
ind,2018,-64497721339.8207
ind,2019,-31261609594.8237
ind,2020,32923994517.1284
irl,2005,729729788.27099
irl,2006,-6244984103.36326
irl,2007,-16799912804.0074
irl,2008,-25195585969.9734
irl,2009,1902006940.1096
irl,2010,-8404860937.37365
irl,2011,-13920775512.8923
irl,2012,-13151478675.3816
irl,2013,5514600358.78287
irl,2014,-16350922570.9851
irl,2015,7122812628.68843
irl,2016,-9808013941.36878
irl,2017,-15734357329.1422
irl,2018,-35359396825.3662
irl,2019,-74027301282.62979
irl,2020,-41565939607.1514
irn,1976,7417000000
irn,1977,2494000000
irn,1978,-82000000
irn,1979,11480000000
irn,1980,-1490000000
irn,1981,-1701000000
irn,1982,6785000000
irn,1983,1222000000
irn,1984,-1320000000
irn,1985,75000000
irn,1986,-4302000000
irn,1987,-1897000000
irn,1988,-1276000000
irn,1989,-932000000
irn,1990,-595000000
irn,1991,-8130000000
irn,1992,-4869000000
irn,1993,-5331000000
irn,1994,1267000000
irn,1995,3642000000
irn,1996,7854000000
irn,1997,1117000000
irn,1998,-4337000000
irn,1999,7739000000
irn,2000,11126000000
irq,2005,17605924126.436
irq,2006,21244458993.5519
irq,2007,12534800000
irq,2008,19636400000
irq,2009,-7234400000
irq,2010,-1437100000
irq,2011,22868000000
irq,2012,25432000000
irq,2013,4041830000
irq,2014,-5065300000
irq,2015,-16320224000
irq,2016,-2834390000
irq,2017,6251390000
irq,2018,22302594000
irq,2019,13120670000
irq,2020,-9543065043.26
isl,1976,-29000000
isl,1977,-68700000
isl,1978,-13300000
isl,1979,-59500000
isl,1980,-130100000
isl,1981,-164300000
isl,1982,-311200000
isl,1983,-54300000
isl,1984,-159700000
isl,1985,-168400000
isl,1986,-14000000
isl,1987,-263700000
isl,1988,-225700000
isl,1989,-70400000
isl,1990,-163231890.98069
isl,1991,-255268998.6493
isl,1992,-161945314.79165
isl,1993,-11219368.28394
isl,1994,140818487.97582
isl,1995,-33089500.75951
isl,1996,-162179884.79635
isl,1997,-300649065.0185
isl,1998,-550271388.4788
isl,1999,-807210680.35842
isl,2000,-1097864617.54606
isl,2001,-129303324.82407
isl,2002,39664537.91517
isl,2003,-103679688.3385
isl,2004,-1710805709.9318
isl,2005,-2328471793.30347
isl,2006,-5807299605.35
isl,2007,-4183032515.46109
isl,2008,-13791341244.6622
isl,2009,4978326092.47156
isl,2010,-663594797.37588
isl,2011,742397221.15753
isl,2012,-927899413.91222
isl,2013,1090344027.69123
isl,2014,695588852.90286
isl,2015,826946410.54752
isl,2016,1854653875.01414
isl,2017,298954339.58971
isl,2018,1445087433.35004
isl,2019,1466115822.1573
isl,2020,1369580140.24847
isr,1960,-71000000
isr,1961,-95000000
isr,1962,0
isr,1963,0
isr,1964,-6240000
isr,1965,-128000000
isr,1966,-187000000
isr,1967,-23000000
isr,1968,-234000000
isr,1969,-477000000
isr,1970,-684000000
isr,1971,-152000000
isr,1972,-34000000
isr,1973,-564000000
isr,1974,-1749000000
isr,1975,-1883000000
isr,1976,-233000000
isr,1977,-166000000
isr,1978,-385000000
isr,1979,-1453000000
isr,1980,-539000000
isr,1981,-1730600000
isr,1982,-2289300000
isr,1983,-2347800000
isr,1984,-1942700000
isr,1985,22400000
isr,1986,934200000
isr,1987,-1029100000
isr,1988,207200000
isr,1989,1143600000
isr,1990,53400000
isr,1991,-1045000000
isr,1992,-780600000
isr,1993,-1368100000
isr,1994,-1151700000
isr,1995,-3932900000
isr,1996,-3574800000
isr,1997,-291800000
isr,1998,-1582700000
isr,1999,-5991400000
isr,2000,-4793600000
isr,2001,2281600000
isr,2002,1814300000
isr,2003,4427100000
isr,2004,5109800000
isr,2005,11562800000
isr,2006,10579400000
isr,2007,3175000000
isr,2008,1737700000
isr,2009,9841300000
isr,2010,8310600000
isr,2011,10277200000
isr,2012,4500200000
isr,2013,8403900000
isr,2014,17819200000
isr,2015,15124200000
isr,2016,9628800000
isr,2017,12595400000
isr,2018,587000000
isr,2019,4914200000
isr,2020,25964600000
isr,2021,17191800000
ita,1970,565279999.43472
ita,1971,1436183185.84377
ita,1972,1457198570.98615
ita,1973,-3382003782.58732
ita,1974,-8109126445.98998
ita,1975,-1163372135.62316
ita,1976,-3714415507.48452
ita,1977,2148087783.68927
ita,1978,6881828924.95992
ita,1979,5159890183.96342
ita,1980,-11234338140.8337
ita,1981,-9180952101.77265
ita,1982,-7266891670.23933
ita,1983,1955712779.28452
ita,1984,-330882875.38387
ita,1985,-7607753463.3709
ita,1986,350217460.29227
ita,1987,-3569126669.90892
ita,1988,-8362364321.08275
ita,1989,-13532321536.7887
ita,1990,-31073554926.04729
ita,1991,-30722623691.8983
ita,1992,-35523399714.5641
ita,1993,-8177081761.00682
ita,1994,15812512840.5504
ita,1995,5626527103.41347
ita,1996,19864047182.0261
ita,1997,20068127899.48989
ita,1998,-3106235074.72777
ita,1999,-7086420238.46152
ita,2000,-1725929944.46768
ita,2001,9248669518.35149
ita,2002,-289915156.98752
ita,2003,-22564387854.0926
ita,2004,-10180662433.9466
ita,2005,-39666887098.5767
ita,2006,-41987491768.7522
ita,2007,-29367076358.6352
ita,2008,-41569884016.1839
ita,2009,-47153686745.9922
ita,2010,-106221658365.80099
ita,2011,-80241302961.3432
ita,2012,-3927765391.92621
ita,2013,32063205608.0684
ita,2014,76470330526.7903
ita,2015,42445360151.6839
ita,2016,36747739356.9725
ita,2017,62509560232.0985
ita,2018,42754363275.8243
ita,2019,58188623536.7695
ita,2020,73185968441.60989
jam,1976,-259000000
jam,1977,-43300000
jam,1978,-14100000
jam,1979,-143200000
jam,1980,-194500000
jam,1981,-333908829.6
jam,1982,-385500000
jam,1983,-355985883.80393
jam,1984,-396137211.8
jam,1985,-284570581.38381
jam,1986,41723997.16833
jam,1987,-57059484.28944
jam,1988,-13600000
jam,1989,-274099894.3207
jam,1990,-325000638.32894
jam,1991,-278200000
jam,1992,-34100000
jam,1993,-147100000
jam,1994,81400000
jam,1995,-88600000
jam,1996,-110000000
jam,1997,-324800000
jam,1998,-298000000
jam,1999,-228400000
jam,2000,-330900000
jam,2001,-795100000
jam,2002,-1153703482.7724
jam,2003,-760142357.08676
jam,2004,-521078329.55684
jam,2005,-1072631304.02969
jam,2006,-1108027391.41657
jam,2007,-1734168351.64377
