geo,time,bx_trf_curr_cd
sen,2009,1763898789.19869
sen,2010,1875506793.12821
sen,2011,2073101005.88531
sen,2012,2036479016.49382
sen,2013,2196535708.08259
sen,2014,2337469907.11298
sen,2015,2057339535.31443
sen,2016,2251437661.21436
sen,2017,2471104832.62004
sen,2018,2754012338.85135
sgp,1972,78577777.80572
sgp,1973,103362678.24072
sgp,1974,70172078.92313
sgp,1975,65364989.69338
sgp,1976,48566446.67091
sgp,1977,48372550.64208
sgp,1978,63763591.01291
sgp,1979,86454337.50396
sgp,1980,87333865.25467
sgp,1981,130165704.92781
sgp,1982,97662410.52389
sgp,1983,120678639.93785
sgp,1984,121420478.98135
sgp,1985,112719587.31794
sgp,1986,119866814.65956
sgp,1987,107835611.23466
sgp,1988,111308495.96879
sgp,1989,114395101.50365
sgp,1990,122590848.90393
sgp,1991,128621458.13435
sgp,1992,172072274.85727
sgp,1993,140240924.33581
sgp,1994,144882546.17054
sgp,1995,836899197.46009
sgp,1996,1037984124.57323
sgp,1997,1196115990.47463
sgp,1998,1205125472.90723
sgp,1999,1362512709.2728
sgp,2000,1735767775.41673
sgp,2001,1942934801.56665
sgp,2002,2199277146.33831
sgp,2003,2705972390.96536
sgp,2004,3027224132.43971
sgp,2005,3140956412.15515
sgp,2006,2987979357.22078
sgp,2007,3513896983.28247
sgp,2008,4044567398.56041
sgp,2009,4341860513.09822
sgp,2010,5261794023.99449
sgp,2011,7368562371.13062
sgp,2012,8508444002.12413
sgp,2013,10028530328.4584
sgp,2014,9811057180.06393
sgp,2015,9855145200.29822
sgp,2016,10677310865.7559
sgp,2017,10311638937.6686
sgp,2018,17853911689.6596
sgp,2019,18557303343.3314
sgp,2020,20326413761.0301
sgp,2021,20950911188.577
slb,1975,9818467.44633
slb,1976,13076155.36591
slb,1977,12973812.11998
slb,1978,19229485.21066
slb,1979,19862250.17139
slb,1980,19883656.81829
slb,1981,17467925.62169
slb,1982,15343355.75375
slb,1983,18283790.89047
slb,1984,18292944.23426
slb,1985,16005222.52167
slb,1986,43927648.58302
slb,1987,41980906.42484
slb,1988,52724668.06988
slb,1989,47138512.07715
slb,1990,43657358.28165
slb,1991,46818307.39479
slb,1992,46514804.82224
slb,1993,47839635.26853
slb,1994,66598643.41723
slb,1995,53172436.06683
slb,1996,57481604.71816
slb,1997,52570101.31537
slb,1998,56440988.65868
slb,1999,41544876.90694
slb,2000,35252984.54145
slb,2001,30882490.46676
slb,2002,28528886.99817
slb,2003,46361488.79546
slb,2004,50006823.57676
slb,2005,41059267.26523
slb,2006,82809216.76775
slb,2007,101502085.83611
slb,2008,122784215.27014
slb,2009,151277214.28517
slb,2010,191348149.98908
slb,2011,190718916.92061
slb,2012,149787682.80719
slb,2013,140744430.45017
slb,2014,128327124.39998
slb,2015,142493973.98667
slb,2016,131368508.56149
slb,2017,115706717.70706
slb,2018,104293038.27025
slb,2019,104046507.8062
slb,2020,126543139.26782
sle,1977,22328891.80123
sle,1978,22062124.1576
sle,1979,31978124.85949
sle,1980,56963358.65193
sle,1981,44776178.46322
sle,1982,54252595.04388
sle,1983,39038255.16862
sle,1984,34582362.20419
sle,1985,21220367.43037
sle,1986,6456570.91253
sle,1987,7332006.07182
sle,1988,9294433.95042
sle,1989,7889621.09673
sle,1990,7117396.20877
sle,1991,10007985.03441
sle,1992,8163513.2019
sle,1993,19123157.74
sle,1994,47451024.03089
sle,1995,44030326.87124
sle,1996,87204155.38715
sle,1997,25865871.27127
sle,1998,65226481.14821
sle,1999,68629444.15654
sle,2000,92294724.26361
sle,2001,120728996.78399
sle,2002,170806749.59213
sle,2003,164811543.25208
sle,2004,121960746.64636
sle,2005,139242482.5234
sle,2006,82217938.86401
sle,2007,106140153.99193
sle,2008,118433477.547
sle,2009,155909386.38918
sle,2010,229413588.98256
sle,2011,272220659.14842
sle,2012,258917551.52546
sle,2013,214303198.5922
sle,2014,1291850400.36429
sle,2015,571471174.92803
sle,2016,444171003.20258
sle,2017,177532245.11465
sle,2018,200814435.22802
sle,2019,249075801.23688
sle,2020,476173612.32533
slv,1976,38120000
slv,1977,50000000
slv,1978,61840000
slv,1979,65560000
slv,1980,52880000
slv,1981,75200000
slv,1982,210480000
slv,1983,274120000
slv,1984,311080000
slv,1985,346720000
slv,1986,385767134.15702
slv,1987,540760000
slv,1988,502620000
slv,1989,612860000
slv,1990,633672426.38111
slv,1991,672399168.39917
slv,1992,938901624.63869
slv,1993,1045675528.41566
slv,1994,1290906487.18316
slv,1995,1393213078.86345
slv,1996,1258595088.52085
slv,1997,1363597430.40685
slv,1998,1534094802.96973
slv,1999,1590500000
slv,2000,1830300000
slv,2001,2373500000
slv,2002,2111100000
slv,2003,2200200000
slv,2004,2615100000
slv,2005,3106200000
slv,2006,3548800000
slv,2007,3841330000
slv,2008,3846730000
slv,2009,3558930000
slv,2010,3700827536.12
slv,2011,3907748896.42147
slv,2012,4144660554.43402
slv,2013,4212171226.89687
slv,2014,4342759005.41604
slv,2015,4527045835.59099
slv,2016,4744612464.3779
slv,2017,5262013142.06048
slv,2018,5605742078.73008
slv,2019,5901468896.63289
slv,2020,6205278018.89348
srb,2007,4251463111.10267
srb,2008,4116717705.62232
srb,2009,5257167126.79721
srb,2010,4801995190.94123
srb,2011,4749499330.73663
srb,2012,4225495268.50792
srb,2013,4696967011.96358
srb,2014,4513335660.95411
srb,2015,4196281697.16065
srb,2016,4025261849.71998
srb,2017,4643440476.15163
srb,2018,5731894462.87995
srb,2019,5152761718.05903
srb,2020,4987368427.01433
ssd,2014,897335576.46483
ssd,2015,1865040000
ssd,2016,1137340000
ssd,2017,621100000
ssd,2018,1253480000
ssd,2019,1416840000
ssd,2020,1567330000
stp,1974,82650.59135
stp,1975,4893660.75188
stp,1976,1161133.45592
stp,1977,476595.29752
stp,1978,3590125.55388
stp,1979,1241984.78901
stp,1980,773624.32821
stp,1981,1335956.1331
stp,1982,2187879.47914
stp,1983,7471324.37489
stp,1984,10183731.23046
stp,1985,6001651.56334
stp,1986,5980977.14021
stp,1987,2632296.64516
stp,1988,1661969.65602
stp,1989,2416736.68358
stp,1990,2960000
stp,1997,20100000
stp,1998,10657000
stp,1999,6435000
stp,2000,5278528
stp,2001,5279987.20793
stp,2002,3505823.24406
stp,2003,6938736.35985
stp,2004,8285314.8394
stp,2005,7474641.70877
stp,2006,5260326.27433
stp,2007,6469108.93681
stp,2008,8765174.39874
stp,2009,11272500
stp,2010,15307958.80254
stp,2011,16759424.70162
stp,2012,16901671.34037
stp,2013,46711428.40394
stp,2014,34037146.05249
stp,2015,26920089.11441
stp,2016,26681564.71787
stp,2017,32614855.83138
stp,2018,28370932.54642
stp,2019,29226856.38923
stp,2020,52720356.6896
sur,2005,52300000
sur,2006,73500000
sur,2007,139800000
sur,2008,141000000
sur,2009,147200000
sur,2010,141848000
sur,2011,159432826.76138
sur,2012,145523319.42
sur,2013,153153677.8845
sur,2014,151382001.13729
sur,2015,139437618.46068
sur,2016,161487749.37789
sur,2017,155361864.54151
sur,2018,160760822.20662
sur,2019,144420201.77351
sur,2020,174972448.32338
svk,1993,216277726.26125
svk,1994,165849321.47891
svk,1995,242504835.33257
svk,1996,482934538.76237
svk,1997,540437104.60015
svk,1998,645027485.02562
svk,1999,466047147.21551
svk,2000,343846845.74865
svk,2001,499337561.75571
svk,2002,480476831.53908
svk,2003,536504468.70803
svk,2004,757531723.30422
svk,2005,1296321224.32196
svk,2006,1456186872.69222
svk,2007,1863357906.39206
svk,2008,2500891329.45546
svk,2009,1191056848.8593
svk,2010,1095901735.10823
svk,2011,764552261.91511
svk,2012,518398568.4127
svk,2013,528678436.81742
svk,2014,641656319.12685
svk,2015,613283813.73786
svk,2016,367011389.35662
svk,2017,700618649.00992
svk,2018,1185866122.11394
svk,2019,1326337080.76142
svk,2020,1465493880.4273
svn,1992,93000000
svn,1993,154900000
svn,1994,237400000
svn,1995,247800000
svn,1996,251000000
svn,1997,259600000
svn,1998,299800000
svn,1999,335000000
svn,2000,340900000
svn,2001,390100000
svn,2002,472800000
svn,2003,538000000
svn,2004,698400000
svn,2005,877600000
svn,2006,988651557.26784
svn,2007,1295010888.50421
svn,2008,875902048.09237
svn,2009,951224129.75234
svn,2010,1147741896.157
svn,2011,1378077991.85578
svn,2012,1194956610.51059
svn,2013,837707761.5282
svn,2014,938061879.56241
svn,2015,809420185.44693
svn,2016,788416845.75395
svn,2017,938011562.05959
svn,2018,1027511349.44274
svn,2019,1044825622.77038
svn,2020,1112997290.70424
svn,2021,1293588469.28016
swe,1970,15464286.18507
swe,1971,13656124.45413
swe,1972,16798194.19765
swe,1973,16028393.15726
swe,1974,29283071.57555
swe,1975,26426440.81965
swe,1976,43854564.95037
swe,1977,40157647.04775
swe,1978,48903950.15363
swe,1979,147989815.48841
swe,1980,92261950.10038
swe,1981,92397004.57678
swe,1982,80754838.28154
swe,1983,124340736.99775
swe,1984,99501759.60004
swe,1985,117417574.72432
swe,1986,110825624.52155
swe,1987,267357171.04206
swe,1988,382138650.52312
swe,1989,297891790.13276
swe,1990,385654002.9836
swe,1991,393482763.93823
swe,1992,404591230.41468
swe,1993,455625450.94712
swe,1994,543940027.27617
swe,1995,1554624835.15477
swe,1996,2523949336.16811
swe,1997,2318598989.94483
swe,1998,3140496366.9156
swe,1999,2674980237.66319
swe,2000,2965242858.13773
swe,2001,3219342250.27229
swe,2002,3050377825.09469
swe,2003,2688596786.43908
swe,2004,2568828215.74202
swe,2005,3808826318.96585
swe,2006,4144468436.12808
swe,2007,4441793283.19405
swe,2008,5231328510.75602
swe,2009,4022676575.2784
swe,2010,3917283612.65426
swe,2011,4840108537.75743
swe,2012,4941515977.64997
swe,2013,6077678035.16021
swe,2014,5859188533.18454
swe,2015,5233650254.61557
swe,2016,5746276360.70159
swe,2017,6200912337.67107
swe,2018,6575422843.95696
swe,2019,6849878011.66845
swe,2020,5268593462.96349
swz,1974,28551370.97807
swz,1975,37186898.72154
swz,1976,44044999.9617
swz,1977,50369999.9562
swz,1978,70494999.9387
swz,1979,95009326.13467
swz,1980,143676364.60045
swz,1981,131498141.50885
swz,1982,123593703.38055
swz,1983,128085450.16787
swz,1984,112995690.6604
swz,1985,88213849.05895
swz,1986,85381748.91289
swz,1987,108839082.52976
swz,1988,127822368.25466
swz,1989,151333894.46472
swz,1990,175355137.31225
swz,1991,188967937.37766
swz,1992,222404224.85045
swz,1993,248131004.03518
swz,1994,252625724.07426
swz,1995,257218951.30663
swz,1996,268723463.76457
swz,1997,226830228.98411
swz,1998,242731813.26153
swz,1999,220296466.55003
swz,2000,247508540.90291
swz,2001,229729993.4324
swz,2002,216218944.97354
swz,2003,336641284.5657
swz,2004,370849912.81717
swz,2005,339612151.91227
swz,2006,366263588.57568
swz,2007,403473057.56338
swz,2008,417890949.42831
swz,2009,405652648.04923
swz,2010,482842894.09023
swz,2011,449077125.20841
swz,2012,853907074.24755
swz,2013,806546164.88225
swz,2014,798525633.58667
swz,2015,669571216.92774
swz,2016,492963894.77853
swz,2017,639133635.61023
swz,2018,581048931.02839
swz,2019,532938119.59455
swz,2020,592838281.02688
sxm,2011,68726256.98324
sxm,2012,76240223.46369
sxm,2013,84575418.99441
sxm,2014,78648044.69274
sxm,2015,67150837.98883
sxm,2016,71910614.52514
sxm,2017,275889474.30168
sxm,2018,684044283.68715
sxm,2019,211575781.8324
sxm,2020,138636556.30168
syc,1976,6173435.80534
syc,1977,10244154.53151
syc,1978,11262189.91983
syc,1979,10449079.93557
syc,1980,16178085.33778
syc,1981,14776668.03648
syc,1982,12803903.17399
syc,1983,17634070.91588
syc,1984,18296371.95315
syc,1985,17020570.15634
syc,1986,19851092.14625
syc,1987,27621624.41324
syc,1988,34001943.3739
syc,1989,22156701.83066
syc,1990,28547439.33801
syc,1991,26313627.2356
syc,1992,31099612.85293
syc,1993,31805257.13109
syc,1994,21400916.09898
syc,1995,17891736.09689
syc,1996,22027840.46895
syc,1997,20926750.90067
syc,1998,21524111.46813
syc,1999,20657422.28323
syc,2000,18140836.84636
syc,2001,13505951.04602
syc,2002,15243063.84998
syc,2003,15615528.01656
syc,2004,20676074.04134
syc,2005,35528925.44773
syc,2006,54100849.17811
syc,2007,18706675.74835
syc,2008,37980181.28337
syc,2009,60538559.12681
syc,2010,42941977.22093
syc,2011,53819509.53363
syc,2012,71959276.95318
syc,2013,64433130.48004
syc,2014,52360261.21
syc,2015,32106179.11
syc,2016,47799951.34904
syc,2017,42410297.4205
syc,2018,63298494.97473
syc,2019,59807775.09547
syc,2020,27344871.29137
syr,1977,1143200000
syr,1978,782400000
syr,1979,1628800000
syr,1980,1522000000
syr,1981,1851000000
syr,1982,1400000000
syr,1983,1304200000
syr,1984,1231500000
syr,1985,1213900000
syr,1986,759400000
syr,1987,761400000
syr,1988,537200000
syr,1989,227200000
syr,1990,91000000
syr,1991,238000000
syr,1992,320600000
syr,1993,543000000
syr,1994,597000000
syr,1995,610000000
syr,1996,630000000
syr,1997,504000000
syr,1998,533000000
syr,1999,491000000
syr,2000,495000000
syr,2001,512000000
syr,2002,499000000
syr,2003,767000000
syr,2004,695000000
syr,2005,767000000
syr,2006,800000000
syr,2007,1040466463.41463
syr,2008,1335000000
syr,2009,1247382402.62212
syr,2010,1449765050.0231
tca,2014,31726013
tca,2015,37626436.25
tca,2016,36375250
tca,2017,42863324
tca,2018,51273123.01
tcd,1977,106231819.01906
tcd,1978,118751624.58541
tcd,1979,42666086.14968
tcd,1980,28213804.16245
tcd,1981,44113406.40731
tcd,1982,61922132.74359
tcd,1983,118087144.34233
tcd,1984,93954396.8873
tcd,1985,153511430.32966
tcd,1986,204738063.29104
tcd,1987,257020308.55338
tcd,1988,301361547.01812
tcd,1989,246009273.50787
tcd,1990,239325843.38051
tcd,1991,215482138.51507
tcd,1992,222322715.82697
tcd,1993,192426556.1368
tcd,1994,209412854.23152
tgo,1974,44589912.2162
tgo,1975,49899002.73373
tgo,1976,46189483.86717
tgo,1977,53854676.32634
tgo,1978,65989866.09327
tgo,1979,99877001.57956
tgo,1980,101410663.97998
tgo,1981,83254992.33774
tgo,1982,80138462.92853
tgo,1983,78086203.40564
tgo,1984,85347136.04322
tgo,1985,96531438.37686
tgo,1986,129501113.14791
tgo,1987,125189426.86827
tgo,1988,148360799.92406
tgo,1989,133958897.20926
tgo,1990,161192346.35421
tgo,1991,134775146.62984
tgo,1992,112961564.7905
tgo,1993,82556812.56074
tgo,1994,91317671.47633
tgo,1995,129698896.44168
tgo,1996,106774979.0005
tgo,1997,120193046.47962
tgo,1998,101781200.7499
tgo,1999,73624633.86941
tgo,2000,73527757.62711
tgo,2001,88378213.90707
tgo,2002,113546919.66567
tgo,2003,161802752.97876
tgo,2004,207212439.28711
tgo,2005,229350899.98821
tgo,2006,288024673.42637
tgo,2007,328953005.0269
tgo,2008,386784717.43146
tgo,2009,414522428.60407
tgo,2010,417126906.59093
tgo,2011,349710303.661
tgo,2012,411262572.18882
tgo,2013,480179105.07773
tgo,2014,523716721.46174
tgo,2015,450603176.10323
tgo,2016,458209901.14578
tgo,2017,532828296.07927
tgo,2018,561871005.35305
tgo,2019,657744932.81519
tgo,2020,710168578.76824
tha,1975,91023871.16016
tha,1976,59117348.79656
tha,1977,52058560.88055
tha,1978,51643757.0014
tha,1979,70911638.17847
tha,1980,228796661.32279
tha,1981,181235274.53091
tha,1982,197825088.86825
tha,1983,296476765.05331
tha,1984,193739605.8083
tha,1985,190094337.09503
tha,1986,250135002.09613
tha,1987,247060374.03188
tha,1988,267593123.12801
tha,1989,280569672.54758
tha,1990,278450086.22963
tha,1991,410550958.10195
tha,1992,1000250115.45724
tha,1993,1222261066.24253
tha,1994,1901291274.51454
tha,1995,1190212813.77101
tha,1996,1651034025.20308
tha,1997,1392142647.13736
tha,1998,819792299.815
tha,1999,805609050.21364
tha,2000,951584131.87051
tha,2001,990021589.84281
tha,2002,978508301.37443
tha,2003,1325667664.45708
tha,2004,2479364040.12513
tha,2005,4777750000
tha,2006,5320940000
tha,2007,6279480000
tha,2008,7501680000
tha,2009,7997640000
tha,2010,8811910000
tha,2011,13691920000
tha,2012,15562643784.5713
tha,2013,14180188467.124
tha,2014,12372870064.9683
tha,2015,10474835960.5874
tha,2016,10585282470.9995
tha,2017,11161060450.5197
tha,2018,11799199682.9116
tha,2019,13385488225.8336
tha,2020,11128729889.8637
tjk,2002,201719600
tjk,2003,285108500
tjk,2004,348410600
tjk,2005,317106722.26643
tjk,2006,440810703.55314
tjk,2007,596302353.97669
tjk,2008,942734530.4668
tjk,2009,652143098.76966
tjk,2010,779744162.0476
tjk,2011,1011594344.996
tjk,2012,1146471464.27315
tjk,2013,1098309048.23711
tjk,2014,1157811456.02968
tjk,2015,670180128.04989
tjk,2016,675809466.44209
tjk,2017,793224624.45285
tjk,2018,742576011.48386
tjk,2019,825859884.7375
tjk,2020,783525996.28099
tls,2006,185602606.82
tls,2007,281222025.03611
tls,2008,370635000
tls,2009,535519564.96578
tls,2010,585925828.09074
tls,2011,636278617.8626
tls,2012,537684872.11602
tls,2013,185552459.5592
tls,2014,107808132.83205
tls,2015,318513607.76373
tls,2016,231909600
tls,2017,201771835.94319
tls,2018,187533958.22095
tls,2019,215863865.92407
tls,2020,253870563.78138
ton,1971,1826720.29249
ton,1972,2063013.93209
ton,1973,2859543.22852
ton,1974,5539665.63528
ton,1975,7948745.12529
ton,1976,8354198.22738
ton,1977,8417300.75535
ton,1978,9387479.47586
ton,1979,11484776.13092
ton,1980,13083522.07132
ton,1981,17311354.60676
ton,1982,28493122.9834
ton,1983,36179473.92924
ton,1984,26369515.71111
ton,1985,20603647.07532
ton,1986,28927846.72625
ton,1987,30857580.32743
ton,1988,33073314.71091
ton,1989,39942624.87691
ton,1990,46528275.1426
ton,1991,43984525.86141
ton,1992,43927156.16593
ton,1993,52041726.94784
ton,1994,48499523.55999
ton,2001,57706527.33821
ton,2002,73608713.29106
ton,2003,69229112.24653
ton,2004,82372277.80207
ton,2005,93172642.90009
ton,2006,99978430.92067
ton,2007,100727010.84369
ton,2008,116213325.42
ton,2009,108600197.346
ton,2010,102184406.61838
ton,2011,105625504.49004
ton,2012,131466048.16925
ton,2013,145857976.4285
ton,2014,154953981.84304
ton,2015,150140138.94213
ton,2016,155086363.12055
ton,2017,184372138.53811
ton,2018,188371067.57039
ton,2019,206409136.23026
ton,2020,183556378.47608
tto,1975,2811322.13138
tto,1976,1888507.11217
tto,1977,1666666.66736
tto,1978,1750000.00073
tto,1979,1750000.00073
tto,1980,1791666.66741
tto,1981,1916666.66747
tto,1982,1958333.33415
tto,1983,5875000.00245
tto,1984,13166666.66667
tto,1985,10081632.65306
tto,1986,777777.77778
tto,1987,6305555.55556
tto,1988,3512195.12195
tto,1989,5200000
tto,1990,7764705.88235
tto,1991,15623529.41176
tto,1992,11082352.94118
tto,1993,23658701.73653
tto,1994,28270380.16629
tto,1995,34046225.80774
tto,1996,34221106.9293
tto,1997,37014060.49096
tto,1998,58428395.24745
tto,1999,68900000
tto,2000,63900003.46043
tto,2001,64000003.45461
tto,2002,96200000
tto,2003,100800000
tto,2004,98600000
tto,2005,102000000
tto,2006,104600000
tto,2007,121400000
tto,2008,108700000
tto,2009,137300000
tto,2010,108800000
tto,2011,252476996.90317
tto,2012,284777608.3118
tto,2013,237518735.07264
tto,2014,233297235.47912
tto,2015,268819678.33404
tto,2016,325266561.83399
tto,2017,617291301.21692
tto,2018,321851142.52132
tto,2019,325210599.49522
tto,2020,297910937.69703
tun,1976,207568072.31664
tun,1977,230796130.62314
tun,1978,273925972.56477
tun,1979,359196728.74914
tun,1980,429678256.83074
tun,1981,415144330.99858
tun,1982,430007407.35162
tun,1983,413986151.91203
tun,1984,368161338.96597
tun,1985,328341962.99446
tun,1986,418120660.97488
tun,1987,537009940.71772
tun,1988,678476536.50551
tun,1989,719461720.44049
tun,1990,847058823.52941
tun,1991,727865927.02414
tun,1992,681792484.83021
tun,1993,628647809.44632
tun,1994,815576690.98293
tun,1995,804652392.28126
tun,1996,879384294.01844
tun,1997,821044541.06353
tun,1998,851829897.47305
tun,1999,919724335.60244
tun,2000,854318405.66141
tun,2001,915888337.66302
tun,2002,1050337616.05552
tun,2003,1199650745.39987
tun,2004,1400760089.92613
tun,2005,1339876165.76318
tun,2006,1469694408.44462
tun,2007,1650436060.69081
tun,2008,1947990287.91332
tun,2009,1978559922.97865
tun,2010,1971915607.09795
tun,2011,1946109131.37676
tun,2012,2192853751.06041
tun,2013,2286080663.11379
tun,2014,2362053985.59795
tun,2015,1974536417.51099
tun,2016,1732887447.43254
tun,2017,1876768240.3877
tun,2018,1797332695.26232
tun,2019,1934513193.91592
tun,2020,2102825920.12042
tur,1974,1508000000
tur,1975,1449000000
tur,1976,1134000000
tur,1977,1123000000
tur,1978,1116000000
tur,1979,1829000000
tur,1980,2184000000
tur,1981,2575000000
tur,1982,2295000000
tur,1983,1806000000
tur,1984,2037000000
tur,1985,1954000000
tur,1986,1946000000
tur,1987,2389000000
tur,1988,2150000000
tur,1989,3466000000
tur,1990,4397000000
tur,1991,5071000000
tur,1992,3936000000
tur,1993,3684000000
tur,1994,3031000000
tur,1995,4414000000
tur,1996,4116000000
tur,1997,4554000000
tur,1998,5639000000
tur,1999,5001000000
tur,2000,4856000000
tur,2001,3045000000
tur,2002,2478000000
tur,2003,1081000000
tur,2004,1155000000
tur,2005,1475000000
tur,2006,2241000000
tur,2007,2785000000
tur,2008,2968000000
tur,2009,3034000000
tur,2010,2215000000
tur,2011,2631000000
tur,2012,2463000000
tur,2013,2383000000
tur,2014,2661000000
tur,2015,2468000000
tur,2016,2896000000
tur,2017,4479000000
tur,2018,2796000000
tur,2019,2700000000
tur,2020,4126000000
tur,2021,4756000000
tuv,2001,5384093.39485
tuv,2002,5487436.79764
tuv,2003,6538321.76521
tuv,2004,7695371.28235
tuv,2005,7219479.95225
tuv,2006,14418127.80118
tuv,2007,13019361.35132
tuv,2008,16362024.85122
tuv,2009,15864659.34437
tuv,2010,15332714.35575
tuv,2011,16665668.24039
tuv,2012,23699691.72471
tuv,2013,9886342.85868
tuv,2014,17012857.84576
tuv,2015,19077564.24659
tuv,2016,22488347.97979
tuv,2017,19193132.77066
tuv,2018,27172686.75129
tuv,2019,22772441.41277
tza,1976,106314384.2492
tza,1977,146087679.435
tza,1978,196040657.2155
tza,1979,201592275.5483
tza,1980,154237221.0853
tza,1981,153475218.3128
tza,1982,137320647.9272
tza,1983,128218783.3711
tza,1984,180901053.8742
tza,1985,394223248.1885
tza,1986,502105909.1776
tza,1987,610009953.0321
tza,1988,642932634.7742
tza,1989,682013550.5309
tza,1990,592753103.7041
tza,1991,504454750.7518
tza,1992,650109993.0945
tza,1993,543077007.0341
tza,1994,385072823.5412
tza,1995,427006500.6212
tza,1996,468974039.1855
tza,1997,469985991.3661
tza,1998,595273264.4944
tza,1999,445600553.4407
tza,2000,463700859.3383
tza,2001,279584887.80552
tza,2002,357160000
tza,2003,574216295.45681
tza,2004,653825872.36797
tza,2005,563293900
tza,2006,654609200.53008
tza,2007,811876091.37245
tza,2008,913407855.28837
tza,2009,959677701.7653
tza,2010,1130192630.42792
tza,2011,994861322.62142
tza,2012,917542966.42726
tza,2013,837417549.53392
tza,2014,535472056.46931
tza,2015,560090670.34242
tza,2016,452700658.23668
tza,2017,485155564.63572
tza,2018,535786559.83238
tza,2019,474926122.65285
tza,2020,452564419.24574
uga,1980,40000000
uga,1981,149900000
uga,1982,107300000
uga,1983,103500000
uga,1984,85400000
uga,1985,21700000
uga,1986,66600000
uga,1987,266200000
uga,1988,322400000
uga,1989,311600000
uga,1990,293000000
uga,1991,329000000
uga,1992,468500000
uga,1993,365600000
uga,1994,506400000
uga,1995,639330000
uga,1996,715470000
uga,1997,653680000
uga,1998,853470000
uga,1999,747200000
uga,2000,806600000
uga,2001,926172524.26718
uga,2002,1118045498.95141
uga,2003,973474231.37691
uga,2004,1207341077.63314
uga,2005,1245746156.28683
uga,2006,1358899186.14818
uga,2007,1379625516.98493
uga,2008,1610529891.85846
uga,2009,1586127281.4344
uga,2010,1612103595.22861
uga,2011,1770431270.48513
uga,2012,1759322495.70393
uga,2013,1464214834.94688
uga,2014,1460321831.99536
uga,2015,1519044991.4407
uga,2016,1665586049.4596
uga,2017,1679529857.5986
uga,2018,1882000959.02732
uga,2019,2032342979.31991
uga,2020,1830974062.60668
ukr,1994,583000000
ukr,1995,557000000
ukr,1996,619000000
ukr,1997,942000000
ukr,1998,868000000
ukr,1999,754000000
ukr,2000,967000000
ukr,2001,1516000000
ukr,2002,1967000000
ukr,2003,2270000000
ukr,2004,2671000000
ukr,2005,3111000000
ukr,2006,3533000000
ukr,2007,4147000000
ukr,2008,4165000000
ukr,2009,3460000000
ukr,2010,4042000000
ukr,2011,4751000000
ukr,2012,4219000000
ukr,2013,4129000000
ukr,2014,3424000000
ukr,2015,4573000000
ukr,2016,4627000000
ukr,2017,4811000000
ukr,2018,4947000000
ukr,2019,7881000000
ukr,2020,5674000000
ukr,2021,6865000000
ury,1978,8800000
ury,1979,9200000
ury,1980,11200000
ury,1981,12500000
ury,1982,13400000
ury,1983,14100000
ury,1984,13000000
ury,1985,15200000
ury,1986,29600000
ury,1987,14500000
ury,1988,26000000
ury,1989,15000000
ury,1990,15800000
ury,1991,50100000
ury,1992,36000000
ury,1993,61200000
ury,1994,49200000
ury,1995,84000000
ury,1996,90700000
ury,1997,83000000
ury,1998,75000000
ury,1999,78400000
ury,2000,48000000
ury,2001,48003000
ury,2002,83669000
ury,2003,94968731.47
ury,2004,127177414.96
ury,2005,161082555
ury,2006,150031207.7
ury,2007,164593710
ury,2008,187719065
ury,2009,175859643.845
ury,2010,197046370.595
ury,2011,206267217.08123
ury,2012,242938564.97965
ury,2013,308995334.23323
ury,2014,297077349.64133
ury,2015,296066219.28072
ury,2016,300420178.72426
ury,2017,354011097.58522
ury,2018,359395446.08144
ury,2019,459105477.55531
ury,2020,440890128.36929
usa,1970,380000000
usa,1971,400000000
usa,1972,610000000
usa,1973,700000000
usa,1974,720000000
usa,1975,720000000
usa,1976,760000000
usa,1977,700000000
usa,1978,810000000
usa,1979,1140000000
usa,1980,1320000000
usa,1981,1230000000
usa,1982,2040000000
usa,1983,2010000000
usa,1984,2160000000
usa,1985,2500000000
usa,1986,3409000000
usa,1987,3866000000
usa,1988,4629000000
usa,1989,5080000000
usa,1990,10040000000
usa,1991,47850000000
usa,1992,6541600000
usa,1993,6666900000
usa,1994,7986200000
usa,1995,8625900000
usa,1996,10400800000
usa,1997,9891700000
usa,1998,9635800000
usa,1999,34383000000
usa,2000,37544000000
usa,2001,41411000000
usa,2002,53020000000
usa,2003,62030000000
usa,2004,60145000000
usa,2005,65356000000
usa,2006,70309000000
usa,2007,70182000000
usa,2008,84546000000
usa,2009,85155000000
usa,2010,91914000000
usa,2011,101654000000
usa,2012,112065000000
usa,2013,125789000000
usa,2014,140589000000
usa,2015,132868000000
usa,2016,141132000000
usa,2017,160523000000
usa,2018,148586000000
usa,2019,159162000000
usa,2020,166344000000
uzb,2010,2393604868.65943
uzb,2011,3511197738.19009
uzb,2012,4804167285.70042
uzb,2013,4731747552.49455
uzb,2014,5237560914.733
uzb,2015,2874041416.16411
uzb,2016,3727212238.42966
uzb,2017,4816057258.61685
uzb,2018,4822910030.616
uzb,2019,6040286590.47987
uzb,2020,5647894499.89496
vct,1978,12000000
vct,1979,21400000
vct,1980,23900000
vct,1981,26500000
vct,1982,26200000
vct,1983,27100000
vct,1984,22800000
vct,1985,22100000
vct,1986,11666666.66667
vct,1987,12400000
vct,1988,12333333.33333
vct,1989,13000000
vct,1990,14455555.55556
vct,1991,13800000
vct,1992,16214814.81481
vct,1993,16366666.66667
vct,1994,19422222.22222
