geo,time,ne_gdi_ftot_kn
gtm,1985,19143543609.0173
gtm,1986,19891881947.6158
gtm,1987,23163687598.9463
gtm,1988,26087428806.8178
gtm,1989,27749436553.6309
gtm,1990,24904009816.2416
gtm,1991,26191848100
gtm,1992,32718056100
gtm,1993,35835904200
gtm,1994,34896704600
gtm,1995,37930408700
gtm,1996,37178442500
gtm,1997,45545195700
gtm,1998,53482107100
gtm,1999,56587727400
gtm,2000,51602979200
gtm,2001,52548857900
gtm,2002,57426260400
gtm,2003,55631768300
gtm,2004,54984974100
gtm,2005,57335830000
gtm,2006,66355757500
gtm,2007,69642102400
gtm,2008,65578210300
gtm,2009,56968697300
gtm,2010,55791778200
gtm,2011,59756037200
gtm,2012,61912560900
gtm,2013,62834591900
gtm,2014,65556600900
gtm,2015,64545195000
gtm,2016,63432120200
gtm,2017,66023019800
gtm,2018,68964972300
gtm,2019,74957527700
gtm,2020,70548327700
hkg,1961,27867000000
hkg,1962,37561000000
hkg,1963,50648000000
hkg,1964,56465000000
hkg,1965,63009000000
hkg,1966,54768000000
hkg,1967,45317000000
hkg,1968,41197000000
hkg,1969,42892000000
hkg,1970,48952000000
hkg,1971,60583000000
hkg,1972,66157000000
hkg,1973,73911000000
hkg,1974,72698000000
hkg,1975,74151000000
hkg,1976,84329000000
hkg,1977,106140000000
hkg,1978,117045000000
hkg,1979,134493000000
hkg,1980,161677000000
hkg,1981,176637000000
hkg,1982,180006000000
hkg,1983,165326000000
hkg,1984,169802000000
hkg,1985,169973000000
hkg,1986,180414000000
hkg,1987,205979000000
hkg,1988,222743000000
hkg,1989,231517000000
hkg,1990,250456000000
hkg,1991,274064000000
hkg,1992,298635000000
hkg,1993,307425000000
hkg,1994,353452000000
hkg,1995,379226000000
hkg,1996,419695000000
hkg,1997,477125000000
hkg,1998,441847000000
hkg,1999,369663000000
hkg,2000,398780000000
hkg,2001,409758000000
hkg,2002,393815000000
hkg,2003,399779000000
hkg,2004,413197000000
hkg,2005,429822000000
hkg,2006,460202000000
hkg,2007,474751000000
hkg,2008,481349000000
hkg,2009,464659000000
hkg,2010,500398000000
hkg,2011,551588000000
hkg,2012,589027000000
hkg,2013,604129000000
hkg,2014,603443000000
hkg,2015,584243000000
hkg,2016,583579000000
hkg,2017,601816000000
hkg,2018,611982000000
hkg,2019,520574000000
hkg,2020,462487000000
hnd,1960,3354634200
hnd,1961,2980311000
hnd,1962,4090592000
hnd,1963,4774207500
hnd,1964,4734554600
hnd,1965,4989922700
hnd,1966,5733811400
hnd,1967,7491228500
hnd,1968,7808451800
hnd,1969,7851277000
hnd,1970,7692665300
hnd,1971,7058218700
hnd,1972,6614106100
hnd,1973,8184361500
hnd,1974,9278781900
hnd,1975,10103562500
hnd,1976,10341480000
hnd,1977,12133791700
hnd,1978,12320488303.9523
hnd,1979,13115526050.7265
hnd,1980,11580887850.4106
hnd,1981,9302528428.10486
hnd,1982,6133976689.23223
hnd,1983,6577947216.58024
hnd,1984,8390036244.84982
hnd,1985,8876820180.10712
hnd,1986,7603837816.86406
hnd,1987,9969803300.41825
hnd,1988,12405002269.8754
hnd,1989,11760306675.2781
hnd,1990,12468131282.6458
hnd,1991,13766118000
hnd,1992,15548116500
hnd,1993,20140543700
hnd,1994,21947530200
hnd,1995,23057828500
hnd,1996,21380783600
hnd,1997,22978635300
hnd,1998,23582178300
hnd,1999,25790430000
hnd,2000,27487400000
hnd,2001,26660100000
hnd,2002,24718300000
hnd,2003,26247800000
hnd,2004,32382600000
hnd,2005,31918300000
hnd,2006,36180800000
hnd,2007,44997900000
hnd,2008,47814000000
hnd,2009,30894400000
hnd,2010,31325900000
hnd,2011,36614300000
hnd,2012,37978400000
hnd,2013,37251400000
hnd,2014,37489600000
hnd,2015,42097900000
hnd,2016,38998300000
hnd,2017,43354900000
hnd,2018,46510600000
hnd,2019,44081600000
hnd,2020,33594800000
hrv,1995,29114139414.4525
hrv,1996,38860810034.0532
hrv,1997,49699631460.44
hrv,1998,51001331557.69
hrv,1999,50995121068.026
hrv,2000,50129239378.41129
hrv,2001,52222041603.43751
hrv,2002,57721377395.2549
hrv,2003,69834712972.77451
hrv,2004,71819844166.0184
hrv,2005,74273354194.44321
hrv,2006,80477975892.27361
hrv,2007,83935056594.75798
hrv,2008,92223390034.23169
hrv,2009,78643043034.4003
hrv,2010,67602910186.4218
hrv,2011,65094066451.9084
hrv,2012,62097474280.3504
hrv,2013,62694610866.90671
hrv,2014,61254773638.8595
hrv,2015,66401093540.2555
hrv,2016,69689440767.6467
hrv,2017,70734120080.48
hrv,2018,73425523532.27318
hrv,2019,80636892538.07111
hrv,2020,75726190022.3199
hti,2000,79088678500
hti,2001,69060793300
hti,2002,55336532800
hti,2003,61925427500
hti,2004,66316539300
hti,2005,82210430300
hti,2006,82529228500
hti,2007,95859249000
hti,2008,102292692800
hti,2009,89266515000
hti,2010,130207807600
hti,2011,111408671300
hti,2012,99799607500
hti,2013,92845886400
hti,2014,111857005100
hti,2015,87265008500
hti,2016,102237611100
hti,2017,110315136100
hti,2018,104577641500
hti,2019,112594636200
hti,2020,89410500800
hun,1991,3685377906000
hun,1992,3588103296000
hun,1993,3660979971000
hun,1994,4117514531000
hun,1995,3940034000000
hun,1996,4120835000000
hun,1997,4479537000000
hun,1998,4989948000000
hun,1999,5388795000000
hun,2000,5711593000000
hun,2001,5865828000000
hun,2002,6316509000000
hun,2003,6389465000000
hun,2004,6896480000000
hun,2005,7145825000000
hun,2006,7198602000000
hun,2007,7530073000000
hun,2008,7619271000000
hun,2009,6924267000000
hun,2010,6268814000000
hun,2011,6187240000000
hun,2012,6002257000000
hun,2013,6590423000000
hun,2014,7392972000000
hun,2015,7752560000000
hun,2016,6931522000000
hun,2017,8295427000000
hun,2018,9644684000000
hun,2019,10877481000000
hun,2020,10123898000000
idn,1960,41856770739200
idn,1961,60126501289900
idn,1962,54672850379200
idn,1963,41720429466400
idn,1964,47446762922600
idn,1965,49355540741300
idn,1966,55490898015800
idn,1967,45265302558400
idn,1968,55354556743100
idn,1969,71170144383900
idn,1970,94620843299700
idn,1971,114526669123600
idn,1972,136341272766200
idn,1973,159519289136400
idn,1974,190155444003700
idn,1975,217912856732500
idn,1976,230986043507800
idn,1977,267736224109300
idn,1978,308065024525100
idn,1979,321679626106200
idn,1980,382423726274000
idn,1981,425010622587300
idn,1982,480234932783400
idn,1983,517803838213300
idn,1984,486647143547600
idn,1985,521737656841500
idn,1986,569770672802600
idn,1987,601025779428600
idn,1988,670289180981500
idn,1989,759849384394900
idn,1990,870586777745900
idn,1991,927391757084800
idn,1992,973195875134800
idn,1993,1028569891375800
idn,1994,1170056953670500
idn,1995,1333804874965700
idn,1996,1527398511574900
idn,1997,1658266062949000
idn,1998,1110903144683900
idn,1999,908769275555200
idn,2000,1060872288362200
idn,2001,1129749087480800
idn,2002,1182784395845000
idn,2003,1189884726120600
idn,2004,1364599072554300
idn,2005,1513164999669000
idn,2006,1552460084009400
idn,2007,1697209598268600
idn,2008,1898942099974400
idn,2009,1961482072067500
idn,2010,2127840682000000
idn,2011,2316359104097800
idn,2012,2527728790484400
idn,2013,2654375036700900
idn,2014,2772470767126200
idn,2015,2911355982852400
idn,2016,3041584676603400
idn,2017,3228763007282700
idn,2018,3444310251517800
idn,2019,3597664125514800
idn,2020,3419704196741300
ind,1960,1187106167142.03003
ind,1961,1344209310712.53003
ind,1962,1432522790604.6499
ind,1963,1599403778316.26001
ind,1964,1722658200086.83008
ind,1965,1778022795114.63989
ind,1966,1803304649993.03003
ind,1967,1919839502948.25
ind,1968,2022422042644.58008
ind,1969,2023800264036.63989
ind,1970,1911546944923.23999
ind,1971,2110291736641.79004
ind,1972,2200988645496.18945
ind,1973,2142952159840.65991
ind,1974,2225382767467.37012
ind,1975,2185452719193.82007
ind,1976,2424364520868.12939
ind,1977,2752248358424.54004
ind,1978,2894595478514.87988
ind,1979,2892714782071.00977
ind,1980,2961631341975.54004
ind,1981,2957894617137.68945
ind,1982,3124905813652.70947
ind,1983,3354003746232.33008
ind,1984,3409901940046.08984
ind,1985,3566958738268.68018
ind,1986,3906882967314.08008
ind,1987,4338447303769.20947
ind,1988,4488659582093.48047
ind,1989,4880460889329.88965
ind,1990,5684745012847.08984
ind,1991,5246813154700
ind,1992,5802975598900
ind,1993,5755033665600
ind,1994,6086465868100
ind,1995,6824152985600
ind,1996,7145096672800
ind,1997,7795187863000
ind,1998,8622950827300
ind,1999,10066535884100
ind,2000,9885944057900
ind,2001,12079657341500
ind,2002,11993003396100
ind,2003,12606565949400
ind,2004,14050518462300
ind,2005,16360596785600
ind,2006,18630484182400
ind,2007,21672637058100
ind,2008,22366018420000
ind,2009,24083030758300
ind,2010,26743277468300
ind,2011,29977328343000
ind,2012,31457931948100
ind,2013,31949243100300
ind,2014,32780960953700
ind,2015,34921830576500
ind,2016,37875676197700
ind,2017,40830790909100
ind,2018,44862047223600
ind,2019,47304162633800
ind,2020,42205082067900
irl,1970,7636290000
irl,1971,8317518000
irl,1972,8967782000
irl,1973,10417283000
irl,1974,9207243000
irl,1975,8874887000
irl,1976,10078045000
irl,1977,10486782000
irl,1978,12466472000
irl,1979,14163349000
irl,1980,13495195000
irl,1981,14781271000
irl,1982,14276887000
irl,1983,12951245000
irl,1984,12625425000
irl,1985,11651407000
irl,1986,11325931000
irl,1987,11197057000
irl,1988,11783238000
irl,1989,12977458000
irl,1990,14716699000
irl,1991,13688894000
irl,1992,13685253000
irl,1993,12989595000
irl,1994,14527296000
irl,1995,16821227000
irl,1996,19584427000
irl,1997,22679813000
irl,1998,25728099000
irl,1999,29349311000
irl,2000,30832191000
irl,2001,32627240000
irl,2002,34439888000
irl,2003,37186500000
irl,2004,40815111000
irl,2005,47687359000
irl,2006,51126291000
irl,2007,51142134000
irl,2008,45218829000
irl,2009,37564301000
irl,2010,31918258000
irl,2011,31873977000
irl,2012,37002282000
irl,2013,35471032000
irl,2014,42047823000
irl,2015,63323814000
irl,2016,95138261000
irl,2017,94583412000
irl,2018,86192440000
irl,2019,171965629000
irl,2020,132568703000
irn,1960,102993962544311
irn,1961,113663597802730
irn,1962,104922339098574
irn,1963,123690069052462
irn,1964,133096753152779
irn,1965,181816904371525
irn,1966,182407179661267
irn,1967,220410961212441
irn,1968,248982457597694
irn,1969,267999034013613
irn,1970,309792831362528
irn,1971,364142997675595.0625
irn,1972,429021555976680
irn,1973,488419869112754
irn,1974,581859296569174
irn,1975,799226593782774.125
irn,1976,1126757706274580
irn,1977,960001142806033.875
irn,1978,880273346300998.125
irn,1979,626764275100150
irn,1980,646414102655605
irn,1981,568368708370683
irn,1982,614475312329471
irn,1983,852350487035385
irn,1984,761868635603353
irn,1985,638216802464502
irn,1986,597941721358592
irn,1987,578081355461167
irn,1988,437762684961502
irn,1989,470502528904927.0625
irn,1990,489400063878564.9375
irn,1991,749956504463400
irn,1992,711563504820600
irn,1993,604063098089300
irn,1994,532601199268700
irn,1995,497376966387300
irn,1996,627114357518900
irn,1997,676005020482800
irn,1998,687135493460000
irn,1999,720397937528800
irn,2000,783141134361300
irn,2001,978871271010200
irn,2002,1041482355184100
irn,2003,1103125048665200
irn,2004,1191800372162600
irn,2005,1239518953427000
irn,2006,1219017605895500
irn,2007,1397795565137100
irn,2008,1563639984270600
irn,2009,1584321761468700
irn,2010,1636537492580000
irn,2011,1712186342381200
irn,2012,1386790676429100
irn,2013,1278967811572100
irn,2014,1378993185159900
irn,2015,1212857785972500
irn,2016,1167709912236700
irn,2017,1183829630364300
irn,2018,1038373001733700
irn,2019,976689749599700
irn,2020,1001313314222500
irq,2007,7530404400000
irq,2008,17853248426400
irq,2009,12858704180100
irq,2010,21493920866300
irq,2011,24462365009900
irq,2012,24391997519900
irq,2013,35202273853000
irq,2014,36759568016300
irq,2015,47771840462400
irq,2016,30453462950500
irq,2017,29400611428700
irq,2018,7597862062600
irq,2019,6368243191900
isl,1970,120932597000
isl,1971,172148537000
isl,1972,173655968000
isl,1973,212613682000
isl,1974,229462986000
isl,1975,209216424000
isl,1976,203530038000
isl,1977,226917374000
isl,1978,214343789000
isl,1979,210549562000
isl,1980,239911828000
isl,1981,242753564000
isl,1982,242906289000
isl,1983,211989374000
isl,1984,231850627000
isl,1985,234235936000
isl,1986,230600846000
isl,1987,273866339000
isl,1988,273306736000
isl,1989,251813307000
isl,1990,259392434000
isl,1991,266107746000
isl,1992,238554991000
isl,1993,215169608000
isl,1994,214716956000
isl,1995,211040023000
isl,1996,258133713000
isl,1997,287104083000
isl,1998,374866594000
isl,1999,362367995000
isl,2000,405576486000
isl,2001,389909343000
isl,2002,341624443000
isl,2003,373232614000
isl,2004,471559437000
isl,2005,614173032000
isl,2006,760444195000
isl,2007,676712310000
isl,2008,551805992000
isl,2009,289933281000
isl,2010,265546544000
isl,2011,294569854000
isl,2012,309714640000
isl,2013,316629930000
isl,2014,367749428000
isl,2015,446756776000
isl,2016,527123377000
isl,2017,582817120000
isl,2018,600876392000
isl,2019,588044311000
isl,2020,536737650000
isr,1970,42173368000
isr,1971,50946189000
isr,1972,57085251000
isr,1973,62700061000
isr,1974,61275539000
isr,1975,61708431000
isr,1976,55262785000
isr,1977,48412879000
isr,1978,50705251000
isr,1979,55675460000
isr,1980,54823554000
isr,1981,57263739000
isr,1982,59230583000
isr,1983,67896943000
isr,1984,60087229000
isr,1985,55408842000
isr,1986,56624111000
isr,1987,62698847000
isr,1988,61953604000
isr,1989,60503671000
isr,1990,76350521000
isr,1991,105866271000
isr,1992,112071020000
isr,1993,112332541000
isr,1994,123818823000
isr,1995,138181626000
isr,1996,151221480000
isr,1997,152119207000
isr,1998,147069108000
isr,1999,148146168000
isr,2000,152676211000
isr,2001,148052336000
isr,2002,139623006000
isr,2003,132058678000
isr,2004,133891455000
isr,2005,137032776000
isr,2006,147985079000
isr,2007,162582091000
isr,2008,171312651000
isr,2009,166482543000
isr,2010,180963677000
isr,2011,204655876000
isr,2012,214879706000
isr,2013,222992210000
isr,2014,224708536000
isr,2015,221342919000
isr,2016,249007163000
isr,2017,258439928000
isr,2018,276957329000
isr,2019,285617231000
isr,2020,274156554000
ita,1970,182483643000
ita,1971,185623830000
ita,1972,192463174000
ita,1973,206130226000
ita,1974,212095770000
ita,1975,198817281000
ita,1976,199871324000
ita,1977,205892695000
ita,1978,208411229000
ita,1979,222317682000
ita,1980,237633226000
ita,1981,233922808000
ita,1982,226036673000
ita,1983,222782845000
ita,1984,231658847000
ita,1985,234053453000
ita,1986,240570495000
ita,1987,252165361000
ita,1988,270292025000
ita,1989,282143659000
ita,1990,294351123000
ita,1991,298169150000
ita,1992,293882453000
ita,1993,260913737000
ita,1994,262786504000
ita,1995,281274600000
ita,1996,288257000000
ita,1997,293938100000
ita,1998,305839000000
ita,1999,319173400000
ita,2000,340906700000
ita,2001,350017500000
ita,2002,363511500000
ita,2003,361240500000
ita,2004,367080900000
ita,2005,372772200000
ita,2006,382242800000
ita,2007,388061000000
ita,2008,375815800000
ita,2009,339184600000
ita,2010,338505600000
ita,2011,333655700000
ita,2012,301158400000
ita,2013,281746900000
ita,2014,275493600000
ita,2015,280342100000
ita,2016,291536900000
ita,2017,300916500000
ita,2018,310169300000
ita,2019,312348800000
ita,2020,283499800000
jam,2007,231392000000
jam,2008,213124000000
jam,2009,174909000000
jam,2010,170404000000
jam,2011,184289000000
jam,2012,175160000000
jam,2013,185032000000
jam,2014,190625000000
jam,2015,181443000000
jam,2016,181576000000
jam,2017,190001000000
jam,2018,200896000000
jam,2019,204639000000
jam,2020,181667440300
jor,1976,1689544695.94731
jor,1977,2893742606.20286
jor,1978,2639119563.76457
jor,1979,2834955627.11816
jor,1980,3228921798.19219
jor,1981,5259109602.98913
jor,1982,4329365557.79784
jor,1983,3168173486.08033
jor,1984,3522178360.17736
jor,1985,2770829163.09011
jor,1986,2966474005.75699
jor,1987,4671308821.73381
jor,1988,3183116790.28006
jor,1989,1799532839.35204
jor,1990,1641580496.8039
jor,1991,1499392900
jor,1992,2313073700
jor,1993,2660173700
jor,1994,2662524000
jor,1995,2600054600
jor,1996,2432611000
jor,1997,2207017800
jor,1998,1940350900
jor,1999,2188539500
jor,2000,2044753400
jor,2001,1986539500
jor,2002,2083734600
jor,2003,2443014900
jor,2004,3266800000
jor,2005,4418412900
jor,2006,4200576700
jor,2007,4656013900
jor,2008,6012037600
jor,2009,6488987800
jor,2010,6760395600
jor,2011,6461639800
jor,2012,5221813800
jor,2013,5199308700
jor,2014,5490412500
jor,2015,5623461500
jor,2016,5230000000
jor,2017,5795543400
jor,2018,4735284500
jor,2019,3296993100
jor,2020,3094657100
jpn,1970,59860320255000
jpn,1971,62678973294000
jpn,1972,68998757748000
jpn,1973,76978379391000
jpn,1974,70429606152000
jpn,1975,69950922693000
jpn,1976,71979589925000
jpn,1977,74030697038000
jpn,1978,79897603895000
jpn,1979,84608448890000
jpn,1980,84282458620000
jpn,1981,86708695375000
jpn,1982,86668614852000
jpn,1983,85493174350000
jpn,1984,89183421917000
jpn,1985,96549938013000
jpn,1986,101923349105000
jpn,1987,110025402856000
jpn,1988,124674888454000
jpn,1989,136130709963000
jpn,1990,146826202867000
jpn,1991,150551616451000
jpn,1992,147195555257000
jpn,1993,143238613859000
jpn,1994,141097200000000
jpn,1995,145619700000000
jpn,1996,155531200000000
jpn,1997,152546800000000
jpn,1998,146032400000000
jpn,1999,144442200000000
jpn,2000,145351300000000
jpn,2001,143390200000000
jpn,2002,136456000000000
jpn,2003,135595800000000
jpn,2004,135992600000000
jpn,2005,140028500000000
jpn,2006,140587400000000
jpn,2007,137561300000000
jpn,2008,132303500000000
jpn,2009,119041800000000
jpn,2010,117490100000000
jpn,2011,120098300000000
jpn,2012,123427600000000
jpn,2013,128503500000000
jpn,2014,131358300000000
jpn,2015,134354500000000
jpn,2016,135912400000000
jpn,2017,138101000000000
jpn,2018,138369600000000
jpn,2019,139579800000000
jpn,2020,133711500000000
kaz,1990,4385297465749.33984
kaz,1991,3253890719700
kaz,1992,2713744860200
kaz,1993,1940327575100
kaz,1994,1719130231400
kaz,1995,1067579873700
kaz,1996,812428283900
kaz,1997,839238417300
kaz,1998,778813251200
kaz,1999,782707317500
kaz,2000,908723195600
kaz,2001,1138630164100
kaz,2002,1252493180500
kaz,2003,1352692634900
kaz,2004,1657048477800
kaz,2005,2122679100000
kaz,2006,2753114792700
kaz,2007,3229403651800
kaz,2008,3261697688400
kaz,2009,3235604106800
kaz,2010,3358557062900
kaz,2011,3472748003000
kaz,2012,3816550055300
kaz,2013,4026460308400
kaz,2014,4203624562000
kaz,2015,4380176793600
kaz,2016,4511582097400
kaz,2017,4714603291800
kaz,2018,4969191869500
kaz,2019,5654940347491
kaz,2020,5637975526448.5293
ken,1979,293701536631.64899
ken,1980,289319866928.27502
ken,1981,303390392284.21997
ken,1982,242185619229.064
ken,1983,218166915005.46301
ken,1984,214116106040.26599
ken,1985,207914701927.05801
ken,1986,236941028743.76999
ken,1987,259511099261.785
ken,1988,256542294327.52097
ken,1989,268301265195.96097
ken,1990,270554695599.01599
ken,1991,278906694685.30603
ken,1992,250492907494.617
ken,1993,273849890066.93399
ken,1994,301821039030.28101
ken,1995,327301790048.25201
ken,1996,347743620916.08801
ken,1997,358593234149.98694
ken,1998,387608935908.34198
ken,1999,384674763916.72803
ken,2000,416452782827.44598
ken,2001,468016876933.99298
ken,2002,439370158005.34802
ken,2003,404430511715.95294
ken,2004,434095724503.94098
ken,2005,554768290748.16003
ken,2006,730891500150.02112
ken,2007,746955299503.51599
ken,2008,842965495247.45886
ken,2009,927000000000
ken,2010,1083000000000
ken,2011,1105000000000
ken,2012,1245000000000
ken,2013,1275000000000
ken,2014,1528000000000
ken,2015,1530261000000
ken,2016,1472621000000
ken,2017,1590554900000
ken,2018,1584335300000
ken,2019,1644958600000
ken,2020,1701434800000
kgz,1991,51886213100
kgz,1992,36708613300
kgz,1993,28693783800
kgz,1994,20389840400
kgz,1995,32766826200
kgz,1996,28509130700
kgz,1997,20083346400
kgz,1998,19759012600
kgz,1999,25316501200
kgz,2000,32133994400
kgz,2001,31516777800
kgz,2002,29191607200
kgz,2003,27320466400
kgz,2004,29346505900
kgz,2005,32382380800
kgz,2006,48373462200
kgz,2007,53585333800
kgz,2008,60667885800
kgz,2009,65850750600
kgz,2010,61184900000
kgz,2011,58479600000
kgz,2012,79982641400
kgz,2013,80826280400
kgz,2014,94967189200
kgz,2015,98532682300
kgz,2016,106296926700
kgz,2017,116050531400
kgz,2018,124179514500
kgz,2019,132877650300
kgz,2020,101906978900
khm,1993,1035229492900
khm,1994,1039928334100
khm,1995,1531417349000
khm,1996,1389765648000
khm,1997,1619845287500
khm,1998,1525412048500
khm,1999,2087937792400
khm,2000,2578599017700
khm,2001,2469622150700
khm,2002,3148056378500
khm,2003,3377652038000
khm,2004,3749355258900
khm,2005,4480625040300
khm,2006,5228218399400
khm,2007,5757196340600
khm,2008,6673980386900
khm,2009,6942251394200
khm,2010,6259104653100
khm,2011,6933002998600
khm,2012,8137852625300
khm,2013,9380253013800
khm,2014,10229198321800
khm,2015,11312326526200
khm,2016,12454807000000
khm,2017,13213795418400
khm,2018,15281530301300
khm,2019,17463124283000
khm,2020,16985471668200
kir,2008,17059000
kir,2009,21607000
kir,2010,19160000
kir,2011,25295000
kir,2012,37136000
kir,2013,47912000
kir,2014,47378000
kir,2015,78053000
kir,2016,65605000
kir,2017,56882000
kir,2018,65147000
kor,1960,1694800000000
kor,1961,1808800000000
kor,1962,2343400000000
kor,1963,2939400000000
kor,1964,2756900000000
kor,1965,3552500000000
kor,1966,5601600000000
kor,1967,7068300000000
kor,1968,9897400000000
kor,1969,12449500000000
kor,1970,13526000000000
kor,1971,14372400000000
kor,1972,14743000000000
kor,1973,18590300000000
kor,1974,21276100000000
kor,1975,23465900000000
kor,1976,29927500000000
kor,1977,39646000000000
kor,1978,53598700000000
kor,1979,58685500000000
kor,1980,52178700000000
kor,1981,51058400000000
kor,1982,57015700000000
kor,1983,66203700000000
kor,1984,73897000000000
kor,1985,78579900000000
kor,1986,89844800000000
kor,1987,106408800000000
kor,1988,121355800000000
kor,1989,140915200000000
kor,1990,175601500000000
kor,1991,200757600000000
kor,1992,205515600000000
kor,1993,222215600000000
kor,1994,253456000000000
kor,1995,286337100000000
kor,1996,310866400000000
kor,1997,309254100000000
kor,1998,245739600000000
kor,1999,268479300000000
kor,2000,306030100000000
kor,2001,312805700000000
kor,2002,336087100000000
kor,2003,353958000000000
kor,2004,363826100000000
kor,2005,369229000000000
kor,2006,383895600000000
kor,2007,403309000000000
kor,2008,400827300000000
kor,2009,402485400000000
kor,2010,425635100000000
kor,2011,431260700000000
kor,2012,430686100000000
kor,2013,442805600000000
kor,2014,456558400000000
kor,2015,481001700000000
kor,2016,512634600000000
kor,2017,562777000000000
kor,2018,550387100000000
kor,2019,538653500000000
kor,2020,552729900000000
kos,2008,1052947000
kos,2009,1132937000
kos,2010,1233818400
kos,2011,1373906600
kos,2012,1404204400
kos,2013,1427649000
kos,2014,1399811500
kos,2015,1493155400
kos,2016,1600790500
kos,2017,1775867500
kos,2018,1872178800
kos,2019,1926233800
kos,2020,1779088200
lao,2000,5693242191300
lao,2001,6106789153300
lao,2002,8048413910600
lao,2003,8156508073300
lao,2004,10096715860400
lao,2005,11294602235600
lao,2006,14387125701300
lao,2007,19500665644000
lao,2008,19819074645700
lao,2009,20081841747500
lao,2010,17503787023400
lao,2011,20568732050100
lao,2012,26526677341200
lao,2013,26583672500500
lao,2014,29500154733000
lao,2015,32268433892000
lao,2016,34527224264400
lbn,1990,2122236289666.08008
lbn,1991,3346101606300
lbn,1992,4630641906200
lbn,1993,5968458199500
lbn,1994,8280649098700
lbn,1995,8858271593000
lbn,1996,9529072764800
lbn,1997,8307042579200
lbn,1998,8452775552700
lbn,1999,6814763294500
lbn,2000,6479578874600
lbn,2001,6786651887800
lbn,2002,6864065718600
lbn,2003,7152908947500
lbn,2004,7663355537335.32031
lbn,2005,7715922060839.59863
lbn,2006,7717666700133.29004
lbn,2007,9279385267110.6875
lbn,2008,11267637339668.40039
lbn,2009,14500265345729.59961
lbn,2010,14509521645379.80078
lbn,2011,14364066992084.30078
lbn,2012,14987079799055.80078
lbn,2013,16475122738077.40039
lbn,2014,15618289559951.19922
lbn,2015,15079119962719.69922
lbn,2016,16693891662143.80078
lbn,2017,16474144622622.69922
lbn,2018,16173868916403.90039
lbn,2019,10917409554511.40039
lbn,2020,2186608713500
lka,1960,56135050925.6743
lka,1961,56405932818.8663
lka,1962,59455117200.3591
lka,1963,62021985340.4526
lka,1964,62982910828.0508
lka,1965,59775817492.4659
lka,1966,65518201698.0518
lka,1967,70865790914.7782
lka,1968,75823422319.3094
lka,1969,101932060760.388
lka,1970,105859531760.862
lka,1971,95745063167.0284
lka,1972,97244113256.69781
lka,1973,90806848280.0416
lka,1974,114676597241.759
lka,1975,117808375284.61099
lka,1976,160842950378.77301
lka,1977,158335574990.923
lka,1978,245271981227.14301
lka,1979,318550460926.75201
lka,1980,369584483023.79602
lka,1981,346942879654.92603
lka,1982,367831571573.776
lka,1983,421493265573.65399
lka,1984,426540882026.31598
lka,1985,417998518451.95801
lka,1986,457803283563.11694
lka,1987,455512405736.42999
lka,1988,420398571808.026
lka,1989,393722220614.15894
lka,1990,419707804897.48297
lka,1991,447408552600
lka,1992,476937707800
lka,1993,538939462900
lka,1994,587444138900
lka,1995,593032886200
lka,1996,607609514700
lka,1997,638703745200
lka,1998,736201109500
lka,1999,783397035400
lka,2000,861382494800
lka,2001,710891373800
lka,2002,742316747500
lka,2003,844882975600
lka,2004,995644662200
lka,2005,1093335287500
lka,2006,1234056441900
lka,2007,1346891498900
lka,2008,1418235333900
lka,2009,1437296974500
lka,2010,1522846956200
lka,2011,1774950530500
lka,2012,2060075339400
lka,2013,2174090355500
lka,2014,2137668302000
lka,2015,2138922360500
lka,2016,2334584128900
lka,2017,2452812089000
lka,2018,2519706720900
lka,2019,2588580373700
lka,2020,2352567193300
lso,1967,5990900
lso,1968,6671700
lso,1969,6671700
lso,1970,6807800
lso,1971,8169400
lso,1972,10892500
lso,1973,13615700
lso,1974,17700400
lso,1975,28592900
lso,1976,62632100
lso,1977,55824300
lso,1978,70801500
lso,1979,100756000
lso,1980,162976600
lso,1981,187028000
lso,1982,212607600
lso,1983,173027300
lso,1984,227045400
lso,1985,306110500
lso,1986,314006000
lso,1987,396310000
lso,1988,626225800
lso,1989,858787200
lso,1990,1086329300
lso,1991,1654727200
lso,1992,1969315200
lso,1993,2042477700
lso,1994,2436047500
lso,1995,2975570800
lso,1996,3573713300
lso,1997,3342788200
lso,1998,2952266100
lso,1999,3609514900
lso,2000,2992348000
lso,2001,3045800400
lso,2002,3144346600
lso,2003,3312695700
lso,2004,2870702500
lso,2005,2501972200
lso,2006,2836752200
lso,2007,3468488500
lso,2008,4399474100
lso,2009,4622364300
lso,2010,5226226100
lso,2011,5521927700
lso,2012,7314181200
lso,2013,6617815400
lso,2014,6767797400
lso,2015,7155551800
lso,2016,6726489700
lso,2017,6650766100
lso,2018,7108077600
lso,2019,7377854000
ltu,1995,1993338000
ltu,1996,2412976000
ltu,1997,3031516000
ltu,1998,3673485000
ltu,1999,3456958000
ltu,2000,3219768000
ltu,2001,3629722000
ltu,2002,4032122000
ltu,2003,4599008000
ltu,2004,5325795000
ltu,2005,5936768000
ltu,2006,7099986000
ltu,2007,8685725000
ltu,2008,8338616000
ltu,2009,5094680000
ltu,2010,5169843000
ltu,2011,6211398000
ltu,2012,6100941000
ltu,2013,6607287000
ltu,2014,6984746000
ltu,2015,7323927000
ltu,2016,7571054000
ltu,2017,8245201000
ltu,2018,9071739000
ltu,2019,9673820000
ltu,2020,9496610000
