geo,time,bx_gsr_tran_zs
mar,2004,12.79077
mar,2005,14.0368
mar,2006,13.0839
mar,2007,12.92314
mar,2008,16.39253
mar,2009,14.21604
mar,2010,14.65065
mar,2011,17.19239
mar,2012,17.98656
mar,2013,16.10289
mar,2014,18.97912
mar,2015,18.55898
mar,2016,16.74703
mar,2017,18.04885
mar,2018,18.9196
mar,2019,18.53308
mar,2020,17.20721
mda,1994,31.15728
mda,1995,29.27133
mda,1996,52.20671
mda,1997,50.02668
mda,1998,45.87798
mda,1999,41.61635
mda,2000,45.57517
mda,2001,44.76126
mda,2002,47.87663
mda,2003,45.69883
mda,2004,38.99273
mda,2005,39.03882
mda,2006,38.13306
mda,2007,37.83029
mda,2008,38.77629
mda,2009,34.20242
mda,2010,32.93656
mda,2011,36.06107
mda,2012,37.26989
mda,2013,37.00002
mda,2014,34.78402
mda,2015,32.79741
mda,2016,32.9839
mda,2017,32.72907
mda,2018,29.38664
mda,2019,26.16668
mda,2020,19.30856
mdg,1974,49.41055
mdg,1975,57.47178
mdg,1976,59.61145
mdg,1977,44.2623
mdg,1978,38.11944
mdg,1979,52.66539
mdg,1980,49.36272
mdg,1981,57.05742
mdg,1982,64.15652
mdg,1983,71.5519
mdg,1984,73.35719
mdg,1985,65.34776
mdg,1986,57.55612
mdg,1987,63.20012
mdg,1988,50.14706
mdg,1989,39.65358
mdg,1990,27.0882
mdg,1991,31.08883
mdg,1992,26.955
mdg,1993,25.20511
mdg,1994,28.21357
mdg,1995,26.72473
mdg,1996,27.07863
mdg,1997,17.92324
mdg,1998,18.14796
mdg,1999,16.46861
mdg,2000,12.61867
mdg,2001,11.68103
mdg,2002,12.77316
mdg,2003,15.96699
mdg,2004,22.20035
mdg,2005,23.80622
mdg,2006,21.79211
mdg,2007,23.5343
mdg,2008,26.83223
mdg,2009,21.04359
mdg,2010,29.96478
mdg,2011,37.13459
mdg,2012,33.39921
mdg,2013,35.00003
mdg,2014,31.23431
mdg,2015,21.72005
mdg,2016,19.88277
mdg,2017,29.22191
mdg,2018,27.02309
mdg,2019,28.5759
mdg,2020,26.63443
mdv,1977,34.2
mdv,1978,14.46429
mdv,1979,66.36656
mdv,1980,73.98855
mdv,1981,67.54685
mdv,1982,58.85329
mdv,1983,56.22144
mdv,1984,38.59935
mdv,1985,32.62195
mdv,1986,22.50405
mdv,1987,21.90288
mdv,1988,15.30241
mdv,1989,12.72705
mdv,1990,9.76261
mdv,1991,9.14195
mdv,1992,6.47043
mdv,1993,6.35393
mdv,1994,6.13862
mdv,1995,7.31537
mdv,1996,6.45787
mdv,1997,6.33806
mdv,1998,6.71761
mdv,1999,6.86914
mdv,2000,5.79726
mdv,2001,5.54052
mdv,2002,4.75623
mdv,2003,4.66338
mdv,2004,4.59337
mdv,2005,6.82345
mdv,2006,4.70969
mdv,2007,1.82608
mdv,2008,2.47215
mdv,2009,2.36689
mdv,2010,2.21094
mdv,2011,4.51152
mdv,2012,6.92337
mdv,2013,6.74273
mdv,2014,7.1553
mdv,2015,8.32199
mdv,2016,9.44972
mdv,2017,5.88866
mdv,2018,4.45726
mdv,2019,4.43936
mdv,2020,5.50545
mex,1979,5.45918
mex,1980,8.29605
mex,1981,8.00336
mex,1982,8.52045
mex,1983,9.62283
mex,1984,9.50634
mex,1985,9.51127
mex,1986,9.24384
mex,1987,9.45408
mex,1988,8.1938
mex,1989,6.76854
mex,1990,7.65928
mex,1991,6.97422
mex,1992,6.99101
mex,1993,6.28307
mex,1994,6.61343
mex,1995,7.91893
mex,1996,8.51499
mex,1997,7.28229
mex,1998,10.77184
mex,1999,9.91967
mex,2000,8.1162
mex,2001,8.24956
mex,2002,7.25866
mex,2003,7.18014
mex,2004,7.78036
mex,2005,8.59897
mex,2006,9.4828
mex,2007,8.62135
mex,2008,9.83098
mex,2009,8.85491
mex,2010,6.71453
mex,2011,6.55291
mex,2012,5.86159
mex,2013,4.42577
mex,2014,4.09213
mex,2015,6.23484
mex,2016,6.59982
mex,2017,6.90154
mex,2018,7.5651
mex,2019,9.26469
mex,2020,11.35829
mhl,2005,33.06153
mhl,2006,28.56489
mhl,2007,28.04615
mhl,2008,23.71009
mhl,2009,22.89239
mhl,2010,28.43526
mhl,2011,25.90021
mhl,2012,29.35662
mhl,2013,32.47933
mhl,2014,32.14371
mhl,2015,48.69297
mhl,2016,49.13088
mhl,2017,53.10979
mhl,2018,29.02985
mkd,1996,18.15832
mkd,1997,28.31992
mkd,1998,23.94053
mkd,1999,23.17142
mkd,2000,26.96394
mkd,2001,19.86377
mkd,2002,20.45277
mkd,2003,23.62383
mkd,2004,23.20163
mkd,2005,23.35164
mkd,2006,24.72712
mkd,2007,24.11508
mkd,2008,25.90564
mkd,2009,22.71984
mkd,2010,27.72868
mkd,2011,25.31935
mkd,2012,24.02375
mkd,2013,23.88003
mkd,2014,23.93363
mkd,2015,23.26553
mkd,2016,23.16519
mkd,2017,24.41705
mkd,2018,24.7865
mkd,2019,25.05068
mkd,2020,24.26701
mkd,2021,24.58391
mli,1975,33.99592
mli,1976,36.36577
mli,1977,43.61158
mli,1978,34.52381
mli,1979,27.68041
mli,1980,30.94262
mli,1981,26.05578
mli,1982,23.9726
mli,1983,24.5625
mli,1984,27.19101
mli,1985,26.06838
mli,1986,21.18644
mli,1987,23.06452
mli,1988,24.90291
mli,1989,26.37183
mli,1990,25.83297
mli,1991,26.1477
mli,1992,30.96961
mli,1993,24.44549
mli,1994,24.58888
mli,1995,25.28026
mli,1996,35.57201
mli,1997,34.21471
mli,1998,35.18358
mli,1999,36.01935
mli,2000,33.42362
mli,2001,15.72952
mli,2002,12.39732
mli,2003,19.00695
mli,2004,12.7038
mli,2005,12.79287
mli,2006,12.47482
mli,2007,6.86508
mli,2008,7.11416
mli,2009,5.5119
mli,2010,1.88381
mli,2011,2.47112
mli,2012,0.74441
mli,2013,0.31809
mli,2014,0.8458
mli,2015,3.25308
mli,2016,4.11
mli,2017,4.28801
mli,2018,4.88435
mli,2019,1.09922
mli,2020,1.10274
mlt,1971,4.68468
mlt,1972,1.24638
mlt,1973,3.32657
mlt,1974,6.06529
mlt,1975,11.95323
mlt,1976,14.63158
mlt,1977,17.27163
mlt,1978,15.75639
mlt,1979,21.05178
mlt,1980,18.94705
mlt,1981,24.19962
mlt,1982,26.66138
mlt,1983,25.5892
mlt,1984,28.42424
mlt,1985,26.54984
mlt,1986,27.0261
mlt,1987,25.5013
mlt,1988,26.40907
mlt,1989,25.24488
mlt,1990,22.15716
mlt,1991,20.97537
mlt,1992,24.10984
mlt,1993,21.67863
mlt,1994,22.18927
mlt,1995,24.8248
mlt,1996,24.30259
mlt,1997,25.33385
mlt,1998,26.74285
mlt,1999,27.40653
mlt,2000,27.49952
mlt,2001,28.7414
mlt,2002,27.21646
mlt,2003,22.78725
mlt,2004,10.00781
mlt,2005,7.91088
mlt,2006,7.80648
mlt,2007,6.51878
mlt,2008,5.32061
mlt,2009,4.69178
mlt,2010,3.82333
mlt,2011,3.94569
mlt,2012,4.29125
mlt,2013,4.37829
mlt,2014,4.37334
mlt,2015,4.55031
mlt,2016,6.39135
mlt,2017,6.54853
mlt,2018,7.61172
mlt,2019,7.1456
mlt,2020,5.13679
mmr,1976,23.64058
mmr,1977,19.64657
mmr,1978,26.0421
mmr,1979,26.49947
mmr,1980,34.50137
mmr,1981,32.19084
mmr,1982,29.73692
mmr,1983,9.14795
mmr,1984,15.32974
mmr,1985,9.83176
mmr,1986,8.38785
mmr,1987,8.18796
mmr,1988,11.45429
mmr,1989,8.04067
mmr,1990,10.28753
mmr,1991,7.89802
mmr,1992,2.81847
mmr,1993,2.27364
mmr,1994,0.92097
mmr,1995,6.25608
mmr,1996,9.37886
mmr,1997,6.96616
mmr,1998,5.31804
mmr,1999,11.31379
mmr,2000,8.19005
mmr,2001,16.2103
mmr,2002,16.58024
mmr,2003,25.5129
mmr,2004,33.65802
mmr,2005,42.1908
mmr,2006,41.0751
mmr,2007,33.31687
mmr,2008,34.10927
mmr,2009,39.70409
mmr,2010,40.14134
mmr,2011,28.44365
mmr,2012,15.77363
mmr,2013,8.47142
mmr,2014,13.23545
mmr,2015,9.49914
mmr,2016,7.52226
mmr,2017,3.65702
mmr,2018,7.34876
mmr,2019,5.6961
mne,2007,10.62678
mne,2008,11.3207
mne,2009,13.18552
mne,2010,16.3611
mne,2011,16.63692
mne,2012,17.82604
mne,2013,17.44736
mne,2014,17.1214
mne,2015,17.6565
mne,2016,18.56051
mne,2017,18.63208
mne,2018,20.34472
mne,2019,20.7373
mne,2020,39.03121
mne,2021,24.76434
mng,1981,26.54155
mng,1982,14.02062
mng,1983,15.73237
mng,1984,19.58175
mng,1985,20.11412
mng,1986,24.46556
mng,1987,24.38202
mng,1988,27.57158
mng,1989,53.02198
mng,1990,41.78794
mng,1992,51.14943
mng,1993,53.84615
mng,1994,45.59471
mng,1995,26.17801
mng,1996,49.7307
mng,1997,55.40797
mng,1998,41.33504
mng,1999,37.87774
mng,2000,38.67555
mng,2001,31.55243
mng,2002,21.02045
mng,2003,19.50207
mng,2004,31.81371
mng,2005,48.06118
mng,2006,44.12545
mng,2007,38.05188
mng,2008,31.84043
mng,2009,32.56601
mng,2010,35.94587
mng,2011,40.39373
mng,2012,31.43685
mng,2013,33.2547
mng,2014,33.68928
mng,2015,34.63798
mng,2016,31.89291
mng,2017,33.13038
mng,2018,32.96512
mng,2019,31.56291
mng,2020,58.63056
moz,2005,26.20937
moz,2006,26.4897
moz,2007,28.13786
moz,2008,28.53153
moz,2009,25.15379
moz,2010,34.55779
moz,2011,46.63121
moz,2012,41.34972
moz,2013,57.72804
moz,2014,59.6666
moz,2015,60.3872
moz,2016,59.99538
moz,2017,68.06859
moz,2018,61.27931
moz,2019,64.56986
moz,2020,79.49362
mrt,1975,25.17995
mrt,1976,29.09817
mrt,1977,43.10591
mrt,1978,36.43223
mrt,1979,34.19942
mrt,1980,26.29772
mrt,1981,41.5326
mrt,1982,39.77923
mrt,1983,33.41375
mrt,1984,29.5302
mrt,1985,31.27395
mrt,1986,30.53824
mrt,1987,26.5674
mrt,1988,19.52507
mrt,1989,17.91473
mrt,1990,18.48934
mrt,1991,20.76652
mrt,1992,11.00342
mrt,1993,11.96283
mrt,1994,6.65837
mrt,1995,6.30182
mrt,1996,2.12471
mrt,1997,2.01849
mrt,1998,1.8585
mrt,2012,6.01828
mrt,2013,16.2483
mrt,2014,12.5346
mrt,2015,12.72852
mrt,2016,12.37279
mrt,2017,33.49815
mrt,2018,30.36528
mrt,2019,34.90324
mrt,2020,32.30916
mus,1976,37.82396
mus,1977,40.44046
mus,1978,38.20937
mus,1979,37.86845
mus,1980,38.42791
mus,1981,31.29053
mus,1982,41.0915
mus,1983,42.72558
mus,1984,42.13647
mus,1985,30.66239
mus,1986,30.51241
mus,1987,30.99347
mus,1988,30.40538
mus,1989,30.48557
mus,1990,32.53615
mus,1991,32.85282
mus,1992,32.43018
mus,1993,27.50525
mus,1994,26.97114
mus,1995,25.67857
mus,1996,22.64556
mus,1997,23.50941
mus,1998,21.83636
mus,1999,19.67182
mus,2000,20.85392
mus,2001,19.2498
mus,2002,24.01911
mus,2003,26.28535
mus,2004,25.86627
mus,2005,23.91537
mus,2006,21.85142
mus,2007,19.73637
mus,2008,17.66822
mus,2009,15.16452
mus,2010,13.9832
mus,2011,12.75575
mus,2012,11.41648
mus,2013,12.97324
mus,2014,12.65375
mus,2015,12.50166
mus,2016,12.7502
mus,2017,12.47991
mus,2018,12.92717
mus,2019,13.02255
mus,2020,10.19644
mwi,1977,56.94215
mwi,1978,53.65741
mwi,1979,55.56338
mwi,1980,49.84496
mwi,1981,50.61381
mwi,1982,34.86395
mwi,1983,42.60355
mwi,1984,51.88482
mwi,1985,48.76682
mwi,1986,47.70053
mwi,1987,58.24561
mwi,1988,44.06091
mwi,1989,45.6057
mwi,1990,46.09
mwi,1991,40.0463
mwi,1992,56.70886
mwi,1993,54.76876
mwi,1994,39.90342
mwi,1995,27.59274
mwi,1996,29.05526
mwi,1997,27.25193
mwi,1998,23.12424
mwi,1999,21.87157
mwi,2000,25.67765
mwi,2001,43.63677
mwi,2002,32.668
mwi,2003,42.47927
mwi,2004,41.46562
mwi,2005,44.46967
mwi,2006,47.79521
mwi,2007,43.0995
mwi,2008,37.96388
mwi,2009,39.33479
mwi,2010,40.95598
mwi,2011,20.67319
mwi,2012,18.76771
mwi,2013,16.94028
mwi,2014,19.17385
mwi,2015,19.8063
mwi,2016,17.16445
mwi,2017,16.70626
mwi,2018,16.83656
mwi,2019,15.66453
mwi,2020,14.48759
mys,1974,30.35714
mys,1975,29.66361
mys,1976,36.56126
mys,1977,38.13069
mys,1978,40.71527
mys,1979,41.87392
mys,1980,41.60259
mys,1981,40.15177
mys,1982,33.92082
mys,1983,35.39679
mys,1984,37.845
mys,1985,35.68603
mys,1986,42.40469
mys,1987,45.87845
mys,1988,46.40449
mys,1989,39.27974
mys,1990,31.04043
mys,1991,31.76226
mys,1992,31.93013
mys,1993,25.1636
mys,1994,20.07932
mys,1995,21.2528
mys,1996,18.64758
mys,1997,18.1923
mys,1998,19.71856
mys,1999,20.61003
mys,2000,19.94739
mys,2001,18.86005
mys,2002,19.13459
mys,2003,20.28445
mys,2004,18.46465
mys,2005,20.53486
mys,2006,19.69939
mys,2007,24.57376
mys,2008,22.0009
mys,2009,15.58102
mys,2010,14.07256
mys,2011,13.033
mys,2012,10.97977
mys,2013,11.08143
mys,2014,11.34899
mys,2015,12.01863
mys,2016,11.6845
mys,2017,12.08252
mys,2018,12.64405
mys,2019,12.75282
mys,2020,14.74431
mys,2021,17.82041
nam,2000,21.57617
nam,2001,13.19855
nam,2002,13.48814
nam,2003,13.04695
nam,2004,5.37319
nam,2005,5.4515
nam,2006,19.31492
nam,2007,20.01024
nam,2008,20.75863
nam,2009,19.92326
nam,2010,25.78293
nam,2011,34.90528
nam,2012,21.09197
nam,2013,23.91498
nam,2014,11.07599
nam,2015,9.48854
nam,2016,14.94349
nam,2017,15.63681
nam,2018,15.16607
nam,2019,15.59786
nam,2020,10.23943
ncl,2002,10.94673
ncl,2003,15.65435
ncl,2004,13.64002
ncl,2005,17.63805
ncl,2006,17.48777
ncl,2007,26.6982
ncl,2008,25.02645
ncl,2009,24.32454
ncl,2010,23.76867
ncl,2011,22.98493
ncl,2012,24.99103
ncl,2013,22.80857
ncl,2014,21.3443
ncl,2015,21.47669
ncl,2016,21.16041
ner,1974,26.20377
ner,1975,28.07144
ner,1976,23.66517
ner,1977,25.10322
ner,1978,30.00281
ner,1979,31.67699
ner,1980,33.51266
ner,1981,28.75843
ner,1982,33.12514
ner,1983,31.5771
ner,1984,36.9484
ner,1985,26.82868
ner,1986,14.3389
ner,1987,1.64791
ner,1988,1.81443
ner,1989,2.68987
ner,1990,2.56982
ner,1991,1.60956
ner,1992,1.06731
ner,1993,1.52073
ner,1994,1.24467
ner,1995,1.21592
ner,1996,7.47634
ner,1997,5.90474
ner,1998,3.66655
ner,1999,2.40987
ner,2000,22.05877
ner,2001,4.53168
ner,2002,4.66271
ner,2003,7.9312
ner,2004,7.99643
ner,2005,9.76286
ner,2006,9.74003
ner,2007,13.89971
ner,2008,9.13539
ner,2009,7.8123
ner,2010,0.69883
ner,2011,7.5803
ner,2012,4.89147
ner,2013,4.05153
ner,2014,6.74886
ner,2015,7.42029
ner,2016,6.78226
ner,2017,7.24613
ner,2018,8.56413
ner,2019,6.21181
ner,2020,7.91187
nga,1977,35.53719
nga,1978,60.12567
nga,1979,74.53226
nga,1980,80.89286
nga,1981,59.14336
nga,1982,61.84211
nga,1983,60.92784
nga,1984,59.18675
nga,1985,73.97163
nga,1986,27.12984
nga,1987,16.91111
nga,1988,36.30303
nga,1989,2.87894
nga,1990,3.85604
nga,1991,11.25681
nga,1992,14.59544
nga,1993,17.175
nga,1994,13.63079
nga,1995,16.40429
nga,1996,10.42017
nga,1997,11.54923
nga,1998,12.83536
nga,1999,12.03237
nga,2000,12.03001
nga,2001,12.02969
nga,2002,12.02999
nga,2003,10.40499
nga,2004,20.16828
nga,2005,74.61345
nga,2006,79.47318
nga,2007,57.4935
nga,2008,53.41298
nga,2009,49.51833
nga,2010,63.94378
nga,2011,46.87431
nga,2012,58.09064
nga,2013,45.87603
nga,2014,38.88698
nga,2015,57.21588
nga,2016,44.46194
nga,2017,25.85297
nga,2018,27.62624
nga,2019,39.76956
nga,2020,51.4151
nic,1977,34.77738
nic,1978,37.60108
nic,1979,38.54352
nic,1980,36.03604
nic,1981,38.80266
nic,1982,36.76471
nic,1983,39.04555
nic,1984,27.47934
nic,1985,15.01272
nic,1986,16.94915
nic,1987,19.32203
nic,1988,13.36898
nic,1989,28.18182
nic,1990,11.03679
nic,1991,16.66667
nic,1992,13.57309
nic,1993,12.17565
nic,1994,10.16639
nic,1995,11.61308
nic,1996,10.46514
nic,1997,10.78511
nic,1998,10.09166
nic,1999,9.93397
nic,2000,9.74646
nic,2001,7.5392
nic,2002,9.08012
nic,2003,8.45287
nic,2004,6.20583
nic,2005,6.36895
nic,2006,6.57137
nic,2007,6.25
nic,2008,4.82794
nic,2009,4.96126
nic,2010,4.7747
nic,2011,4.19665
nic,2012,3.73936
nic,2013,3.9482
nic,2014,3.86129
nic,2015,4.18861
nic,2016,4.07431
nic,2017,3.89702
nic,2018,4.42945
nic,2019,4.38424
nic,2020,6.07442
nld,1967,52.54633
nld,1968,52.81699
nld,1969,53.28237
nld,1970,50.6314
nld,1971,56.43002
nld,1972,53.77524
nld,1973,53.63046
nld,1974,57.13498
nld,1975,49.18993
nld,1976,48.71036
nld,1977,49.14556
nld,1978,47.32291
nld,1979,50.12897
nld,1980,51.47091
nld,1981,51.12948
nld,1982,49.66342
nld,1983,48.89964
nld,1984,50.13134
nld,1985,49.51554
nld,1986,46.60232
nld,1987,45.66771
nld,1988,45.25162
nld,1989,43.76284
nld,1990,43.18297
nld,1991,40.63117
nld,1992,41.47383
nld,1993,40.2522
nld,1994,39.46022
nld,1995,39.19321
nld,1996,39.64976
nld,1997,40.25188
nld,1998,38.51282
nld,1999,37.1519
nld,2000,33.67364
nld,2001,34.64652
nld,2002,30.90431
nld,2003,24.74745
nld,2004,19.44641
nld,2005,19.46979
nld,2006,19.45839
nld,2007,19.45178
nld,2008,19.48362
nld,2009,19.46247
nld,2010,19.19718
nld,2011,19.37441
nld,2012,19.72989
nld,2013,19.7763
nld,2014,18.93768
nld,2015,18.44399
nld,2016,18.48607
nld,2017,19.21515
nld,2018,21.08537
nld,2019,20.23733
nld,2020,20.32943
nld_curacao,2011,11.07134
nld_curacao,2012,12.8676
nld_curacao,2013,16.19755
nld_curacao,2014,14.84432
nld_curacao,2015,10.56425
nld_curacao,2016,9.55204
nld_curacao,2017,5.86829
nld_curacao,2018,3.86143
nld_curacao,2019,3.91624
nld_curacao,2020,6.59947
nor,1975,73.80255
nor,1976,70.73158
nor,1977,69.84926
nor,1978,69.97128
nor,1979,73.12292
nor,1980,74.53456
nor,1981,73.19707
nor,1982,69.73671
nor,1983,68.47445
nor,1984,69.41299
nor,1985,68.98144
nor,1986,65.33921
nor,1987,63.38524
nor,1988,63.21782
nor,1989,67.29345
nor,1990,67.01342
nor,1991,67.45347
nor,1992,61.19235
nor,1993,60.6789
nor,1994,60.72006
nor,1995,61.78534
nor,1996,58.86942
nor,1997,56.66692
nor,1998,54.78622
nor,1999,53.15606
nor,2000,54.26274
nor,2001,59.09713
nor,2002,57.41107
nor,2003,55.99596
nor,2004,54.62201
nor,2005,54.564
nor,2006,50.3749
nor,2007,49.27703
nor,2008,47.35637
nor,2009,46.46654
nor,2010,44.05402
nor,2011,47.48328
nor,2012,43.92476
nor,2013,44.09676
nor,2014,45.9059
nor,2015,43.46722
nor,2016,41.70843
nor,2017,44.375
nor,2018,42.44924
nor,2019,42.90363
nor,2020,43.54834
npl,1976,5.16365
npl,1977,4.30882
npl,1978,4.95639
npl,1979,5.88983
npl,1980,5.91872
npl,1981,6.73377
npl,1982,5.40013
npl,1983,5.54147
npl,1984,7.54515
npl,1985,5.42567
npl,1986,5.16188
npl,1987,4.62115
npl,1988,2.6441
npl,1989,1.15897
npl,1990,2.94489
npl,1991,8.94858
npl,1992,14.35676
npl,1993,13.47188
npl,1994,7.96448
npl,1995,8.14122
npl,1996,10.02893
npl,1997,6.3398
npl,1998,10.51213
npl,1999,8.55218
npl,2000,12.12908
npl,2001,11.44126
npl,2002,11.87035
npl,2003,9.65085
npl,2004,7.04256
npl,2005,8.57564
npl,2006,9.10788
npl,2007,7.24455
npl,2008,3.77215
npl,2009,5.42864
npl,2010,5.93693
npl,2011,4.70714
npl,2012,3.59727
npl,2013,2.45255
npl,2014,2.15515
npl,2015,2.19781
npl,2016,3.98435
npl,2017,5.52644
npl,2018,5.70831
npl,2019,6.1699
npl,2020,5.26682
npl,2021,5.47317
nru,2008,53.2136
nru,2009,35.85675
nru,2010,27.73567
nru,2011,38.39734
nru,2012,38.19379
nru,2013,3.19862
nru,2014,7.12379
nru,2015,9.91522
nru,2016,5.37178
nru,2017,3.88971
nru,2018,7.43246
nzl,2000,23.59025
nzl,2001,21.69287
nzl,2002,18.33221
nzl,2003,17.02343
nzl,2004,16.24364
nzl,2005,16.99348
nzl,2006,17.48474
nzl,2007,17.42213
nzl,2008,16.94415
nzl,2009,14.82087
nzl,2010,15.68932
nzl,2011,15.41242
nzl,2012,15.75336
nzl,2013,15.45377
nzl,2014,14.43429
nzl,2015,12.70763
nzl,2016,12.35013
nzl,2017,12.51526
nzl,2018,12.55079
nzl,2019,12.72902
nzl,2020,10.80997
omn,1978,100
omn,1979,100
omn,1980,100
omn,1981,100
omn,1982,100
omn,1983,100
omn,1984,100
omn,1985,100
omn,1986,100
omn,1987,100
omn,1988,100
omn,1989,17.69912
omn,1990,15.26718
omn,1991,21.18644
omn,1992,100
omn,1993,100
omn,1994,100
omn,1995,100
omn,1996,7.67285
omn,1997,6.77083
omn,1998,35.84128
omn,1999,40.91459
omn,2000,43.16069
omn,2001,32.61803
omn,2002,31.33047
omn,2003,36.50794
omn,2004,39.22261
omn,2005,31.85596
omn,2006,24.20635
omn,2007,23.02937
omn,2008,25.78348
omn,2009,34.67095
omn,2010,29.06475
omn,2011,38.93747
omn,2012,41.40718
omn,2013,36.9225
omn,2014,37.05366
omn,2015,37.02132
omn,2016,38.1247
omn,2017,41.06958
omn,2018,47.25449
omn,2019,48.43003
omn,2020,49.35992
pak,1976,46.45468
pak,1977,41.86198
pak,1978,36.10199
pak,1979,46.6778
pak,1980,41.32939
pak,1981,44.48108
pak,1982,46.1883
pak,1983,42.26751
pak,1984,44.14102
pak,1985,45.15309
pak,1986,41.90738
pak,1987,42.82159
pak,1988,37.46742
pak,1989,42.56555
pak,1990,50.51097
pak,1991,51.58294
pak,1992,55.02723
pak,1993,48.70572
pak,1994,49.56934
pak,1995,44.68551
pak,1996,38.76832
pak,1997,50.77353
pak,1998,52.61221
pak,1999,56.09023
pak,2000,62.68657
pak,2001,57.68688
pak,2002,33.20755
pak,2003,28.47907
pak,2004,34.23148
pak,2005,29.36681
pak,2006,32.02878
pak,2007,28.67489
pak,2008,28.87738
pak,2009,29.18878
pak,2010,21.65779
pak,2011,32.32125
pak,2012,20.98147
pak,2013,25.08117
pak,2014,23.58604
pak,2015,19.90843
pak,2016,20.85892
pak,2017,14.44969
pak,2018,15.08354
pak,2019,15.18104
pak,2020,11.30224
pak,2021,9.32514
pan,1977,5.05982
pan,1978,5.17514
pan,1979,5.16533
pan,1980,46.94872
pan,1981,49.69996
pan,1982,55.75782
pan,1983,58.90617
pan,1984,58.1825
pan,1985,55.70424
pan,1986,53.53509
pan,1987,53.02346
pan,1988,55.87959
pan,1989,55.11202
pan,1990,53.82996
pan,1991,52.61559
pan,1992,51.0279
pan,1993,49.64938
pan,1994,50.16734
pan,1995,51.53887
pan,1996,50.9035
pan,1997,52.51603
pan,1998,55.12972
pan,1999,56.73172
pan,2000,58.84215
pan,2001,57.83742
pan,2002,54.23767
pan,2003,54.38772
pan,2004,55.72416
pan,2005,56.49052
pan,2006,55.7904
pan,2007,52.084
pan,2008,53.47324
pan,2009,57.12492
pan,2010,53.57767
pan,2011,49.7367
pan,2012,48.20662
pan,2013,47.98111
pan,2014,47.70669
pan,2015,45.84973
pan,2016,45.65549
pan,2017,48.44081
pan,2018,49.39385
pan,2019,50.48796
pan,2020,63.80617
per,1977,43.03673
per,1978,39.20714
per,1979,42.98467
per,1980,30.92639
per,1981,37.27273
per,1982,37.37245
per,1983,36.84951
per,1984,30.65214
per,1985,35.68345
per,1986,39.71685
per,1987,36.09605
per,1988,36.6003
per,1989,35.64371
per,1990,40.20752
per,1991,38.11321
per,1992,42.74194
per,1993,44.79847
per,1994,34.87414
per,1995,40.61673
per,1996,26.05881
per,1997,22.54307
per,1998,21.04364
per,1999,17.36765
per,2000,19.42936
per,2001,22.69797
per,2002,22.27121
per,2003,20.22844
per,2004,20.90783
per,2005,22.27374
per,2006,23.72673
per,2007,22.82031
per,2008,24.88467
per,2009,22.03138
per,2010,26.09509
per,2011,27.86878
per,2012,29.15282
per,2013,29.49836
per,2014,24.38943
per,2015,23.08463
per,2016,21.74896
per,2017,21.15692
per,2018,26.08199
per,2019,25.49361
per,2020,29.38492
phl,1977,21.41883
phl,1978,13.72162
phl,1979,14.96283
phl,1980,14.23635
phl,1981,13.62367
phl,1982,9.64523
phl,1983,7.35619
phl,1984,9.1352
phl,1985,8.94855
phl,1986,5.55944
phl,1987,7.20682
phl,1988,9.11728
phl,1989,7.28682
phl,1990,7.58323
phl,1991,6.62288
phl,1992,5.75706
phl,1993,4.6651
phl,1994,3.44267
phl,1995,2.93111
phl,1996,2.76512
phl,1997,2.35846
phl,1998,4.33329
phl,1999,5.93122
phl,2000,8.2577
phl,2001,11.98456
phl,2002,15.73094
phl,2003,16.78433
phl,2004,14.84502
phl,2005,10.88062
phl,2006,8.54809
phl,2007,8.02435
phl,2008,9.60922
phl,2009,7.20359
phl,2010,7.57533
phl,2011,7.54236
phl,2012,7.79858
phl,2013,7.01385
phl,2014,7.3523
phl,2015,6.65245
phl,2016,6.07865
phl,2017,7.13379
phl,2018,7.03902
phl,2019,6.98751
phl,2020,5.2445
phl,2021,4.6605
plw,2005,4.55114
plw,2006,4.71161
plw,2007,4.12557
plw,2008,4.39737
plw,2009,3.88172
plw,2010,3.7534
plw,2011,3.34282
plw,2012,3.2563
plw,2013,3.09953
plw,2014,2.86362
plw,2015,4.02175
plw,2016,4.47376
plw,2017,5.29233
png,1976,14.57698
png,1977,33.58052
png,1978,41.80054
png,1979,33.3401
png,1980,33.81615
png,1981,20.3032
png,1982,23.88511
png,1983,28.13552
png,1984,21.6955
png,1985,29.68583
png,1986,30.40572
png,1987,24.34262
png,1988,17.4986
png,1989,17.85745
png,1990,10.77382
png,1991,5.39352
png,1992,7.11486
png,1993,8.26836
png,1994,15.88388
png,1995,10.801
png,1996,7.81379
png,1997,5.49119
png,1998,3.61473
png,1999,4.32862
png,2000,4.87249
png,2001,7.48163
png,2002,2.97834
png,2003,7.15723
png,2004,10.30516
png,2005,10.31714
png,2006,6.86484
png,2007,8.05587
png,2008,7.14243
png,2009,7.41856
png,2010,6.74392
png,2011,8.51857
png,2012,14.73346
png,2013,14.89424
png,2014,9.41641
png,2015,11.78691
png,2016,17.36425
png,2017,14.35761
png,2018,3.7506
pol,1976,57.73729
pol,1977,60.41155
pol,1978,58.44893
pol,1979,57.39594
pol,1980,59.20714
pol,1981,66.02196
pol,1982,64.39197
pol,1983,60.19095
pol,1984,60.63956
pol,1985,57.97053
pol,1986,55.0273
pol,1987,50.18502
pol,1988,53.15129
pol,1989,61.83068
pol,1990,57.26875
