geo,time,ny_gds_totl_zs
isl,1979,27.84818
isl,1980,28.60857
isl,1981,26.90742
isl,1982,24.95193
isl,1983,24.81381
isl,1984,24.76125
isl,1985,22.6198
isl,1986,23.93287
isl,1987,21.36639
isl,1988,21.63661
isl,1989,22.72784
isl,1990,21.96858
isl,1991,20.51157
isl,1992,19.75501
isl,1993,21.76008
isl,1994,22.82018
isl,1995,21.64134
isl,1996,21.25121
isl,1997,22.2372
isl,1998,21.51676
isl,1999,19.054
isl,2000,18.05262
isl,2001,22.04754
isl,2002,21.40878
isl,2003,18.33704
isl,2004,19.23289
isl,2005,17.13694
isl,2006,19.34718
isl,2007,20.58416
isl,2008,23.93413
isl,2009,23.36795
isl,2010,23.7552
isl,2011,23.26553
isl,2012,21.78249
isl,2013,23.17562
isl,2014,23.59626
isl,2015,26.88886
isl,2016,27.71894
isl,2017,26.22697
isl,2018,25.59628
isl,2019,25.72761
isl,2020,20.84785
isr,1995,18.33144
isr,1996,18.98481
isr,1997,20.35023
isr,1998,20.70631
isr,1999,21.17994
isr,2000,22.87725
isr,2001,20.21039
isr,2002,17.96375
isr,2003,18.89176
isr,2004,19.94526
isr,2005,20.57068
isr,2006,20.81476
isr,2007,20.58634
isr,2008,19.75904
isr,2009,21.00095
isr,2010,20.79368
isr,2011,20.8607
isr,2012,21.31313
isr,2013,21.96231
isr,2014,22.10278
isr,2015,22.95907
isr,2016,22.79904
isr,2017,23.02293
isr,2018,22.74072
isr,2019,23.50495
isr,2020,26.76574
ita,1970,26.08077
ita,1971,24.46557
ita,1972,23.60977
ita,1973,24.26082
ita,1974,25.69735
ita,1975,23.68219
ita,1976,25.2896
ita,1977,25.27292
ita,1978,25.90884
ita,1979,25.36911
ita,1980,23.89627
ita,1981,22.49976
ita,1982,22.25172
ita,1983,22.58326
ita,1984,22.70685
ita,1985,22.58096
ita,1986,22.88252
ita,1987,22.38707
ita,1988,22.46128
ita,1989,22.14473
ita,1990,22.60032
ita,1991,22.23533
ita,1992,21.44881
ita,1993,22.07882
ita,1994,22.27461
ita,1995,23.70277
ita,1996,23.88576
ita,1997,23.21276
ita,1998,22.76765
ita,1999,22.0138
ita,2000,21.71445
ita,2001,22.10658
ita,2002,22.32824
ita,2003,21.63492
ita,2004,21.85177
ita,2005,21.07055
ita,2006,21.13641
ita,2007,21.90667
ita,2008,21.01119
ita,2009,18.88831
ita,2010,18.72171
ita,2011,19.0675
ita,2012,18.89328
ita,2013,19.2913
ita,2014,19.85474
ita,2015,20.12105
ita,2016,20.84921
ita,2017,20.91736
ita,2018,20.93102
ita,2019,21.47792
ita,2020,21.27373
jam,1960,23.70333
jam,1961,25.94984
jam,1962,24.7163
jam,1963,25.14268
jam,1964,21.20766
jam,1965,22.92627
jam,1966,29.60174
jam,1967,28.51816
jam,1968,29.63906
jam,1969,28.45774
jam,1970,27.35349
jam,1971,24.96881
jam,1972,19.04663
jam,1973,21.91988
jam,1974,14.09318
jam,1975,15.42071
jam,1976,9.36804
jam,1977,13.61067
jam,1978,18.26671
jam,1979,18.39381
jam,1980,15.93095
jam,1981,11.67914
jam,1982,10.26913
jam,1983,14.92736
jam,1984,17.09141
jam,1985,14.47111
jam,1986,19.90172
jam,1987,20.98295
jam,1988,19.46723
jam,1989,17.82624
jam,1990,22.07099
jam,1991,22.55323
jam,1992,24.27875
jam,1993,30.58826
jam,1994,23.94417
jam,1995,20.15938
jam,1996,18.32958
jam,1997,17.88843
jam,1998,14.99166
jam,1999,15.10482
jam,2000,11.53042
jam,2001,12.18094
jam,2002,11.01487
jam,2003,11.32376
jam,2004,12.23716
jam,2005,7.0011
jam,2006,7.93984
jam,2007,4.78415
jam,2008,-5.34025
jam,2009,3.13024
jam,2010,1.95675
jam,2011,-1.64826
jam,2012,-1.73948
jam,2013,-0.84792
jam,2014,0.2421
jam,2015,5.07774
jam,2016,8.45985
jam,2017,8.32279
jam,2018,10.46131
jam,2019,10.23065
jam,2020,10.23065
jor,1976,-13.29103
jor,1977,-9.53071
jor,1978,-13.28891
jor,1979,-20.46819
jor,1980,-7.74382
jor,1981,-8.87002
jor,1982,-14.2251
jor,1983,-12.52659
jor,1984,-10.55663
jor,1985,-15.54554
jor,1986,-5.40138
jor,1987,-2.09158
jor,1988,1.42814
jor,1989,4.88815
jor,1990,1.01755
jor,1991,2.48479
jor,1992,1.4995
jor,1993,6.0085
jor,1994,10.04538
jor,1995,11.82275
jor,1996,5.24218
jor,1997,3.45978
jor,1998,2.33411
jor,1999,3.69205
jor,2000,-4.31711
jor,2001,-3.96048
jor,2002,0.89873
jor,2003,-0.12279
jor,2004,-2.85915
jor,2005,-7.35137
jor,2006,-5.65917
jor,2007,-7.25632
jor,2008,7.23874
jor,2009,10.53847
jor,2010,14.80924
jor,2011,6.14918
jor,2012,3.62859
jor,2013,-2.26059
jor,2014,0.13761
jor,2015,2.56599
jor,2016,3.47412
jor,2017,0.33533
jor,2018,-0.72518
jor,2019,-0.79962
jor,2020,-5.98929
jpn,1970,42.20279
jpn,1971,40.31397
jpn,1972,39.64303
jpn,1973,39.8217
jpn,1974,38.0685
jpn,1975,34.24093
jpn,1976,34.1636
jpn,1977,34.02737
jpn,1978,34.24676
jpn,1979,33.26215
jpn,1980,32.98416
jpn,1981,33.37271
jpn,1982,32.14479
jpn,1983,31.65759
jpn,1984,32.50657
jpn,1985,33.20199
jpn,1986,33.64428
jpn,1987,33.71166
jpn,1988,35.01202
jpn,1989,35.21193
jpn,1990,35.28737
jpn,1991,35.72319
jpn,1992,34.5437
jpn,1993,32.82089
jpn,1994,32.52186
jpn,1995,32.17645
jpn,1996,32.40455
jpn,1997,32.09425
jpn,1998,31.33525
jpn,1999,29.68588
jpn,2000,29.78206
jpn,2001,28.34895
jpn,2002,27.16263
jpn,2003,27.26642
jpn,2004,27.54638
jpn,2005,27.45416
jpn,2006,27.37591
jpn,2007,27.5304
jpn,2008,26.21117
jpn,2009,23.05214
jpn,2010,23.92886
jpn,2011,22.89453
jpn,2012,22.36355
jpn,2013,22.00717
jpn,2014,22.44224
jpn,2015,24.61146
jpn,2016,25.64127
jpn,2017,25.97449
jpn,2018,25.57612
jpn,2019,25.72394
jpn,2020,25.51698
kaz,1993,15.22919
kaz,1994,11.66272
kaz,1995,15.31388
kaz,1996,19.78953
kaz,1997,17.10201
kaz,1998,15.9447
kaz,1999,16.04911
kaz,2000,26.03664
kaz,2001,28.67375
kaz,2002,33.79149
kaz,2003,34.25756
kaz,2004,34.85248
kaz,2005,38.8945
kaz,2006,44.09745
kaz,2007,43.84467
kaz,2008,45.39969
kaz,2009,40.81425
kaz,2010,43.80717
kaz,2011,47.33294
kaz,2012,43.54165
kaz,2013,39.93005
kaz,2014,40.82782
kaz,2015,34.64946
kaz,2016,33.82483
kaz,2017,36.87607
kaz,2018,39.58074
kaz,2019,38.58898
kaz,2020,34.31126
ken,1960,17.1429
ken,1961,16.77789
ken,1962,16.46561
ken,1963,16.00966
ken,1964,17.24137
ken,1965,15.09539
ken,1966,20.14911
ken,1967,19.26395
ken,1968,20.15229
ken,1969,20.81214
ken,1970,23.55849
ken,1971,17.36626
ken,1972,20.19665
ken,1973,24.53604
ken,1974,18.53493
ken,1975,13.45366
ken,1976,20.93423
ken,1977,27.14662
ken,1978,19.98946
ken,1979,16.29903
ken,1980,18.17103
ken,1981,19.67557
ken,1982,18.06394
ken,1983,20.43406
ken,1984,18.39332
ken,1985,24.29736
ken,1986,21.75816
ken,1987,19.17795
ken,1988,20.05221
ken,1989,13.05831
ken,1990,18.9679
ken,1991,19.71428
ken,1992,17.01348
ken,1993,22.39407
ken,1994,22.42869
ken,1995,15.89534
ken,1996,8.74988
ken,1997,7.28431
ken,1998,6.05603
ken,1999,5.66667
ken,2000,6.65494
ken,2001,4.45678
ken,2002,4.30753
ken,2003,4.7495
ken,2004,6.61525
ken,2005,7.2204
ken,2006,9.42122
ken,2007,10.51573
ken,2008,8.99846
ken,2009,13.97106
ken,2010,14.22131
ken,2011,11.3036
ken,2012,12.5271
ken,2013,11.66041
ken,2014,12.18946
ken,2015,11.75656
ken,2016,10.98291
ken,2017,9.75196
ken,2018,10.5484
ken,2019,10.21168
ken,2020,11.7553
kgz,1987,12.37785
kgz,1988,14.3695
kgz,1989,13.06667
kgz,1990,3.73832
kgz,1991,14.05405
kgz,1992,7.90503
kgz,1993,4.02263
kgz,1994,2.7065
kgz,1995,5.45057
kgz,1996,-0.62224
kgz,1997,13.77678
kgz,1998,-6.09864
kgz,1999,3.2326
kgz,2000,14.27452
kgz,2001,17.70179
kgz,2002,13.8488
kgz,2003,5.25924
kgz,2004,5.78448
kgz,2005,-2.05472
kgz,2006,-13.11299
kgz,2007,-4.58943
kgz,2008,-10.05921
kgz,2009,3.2879
kgz,2010,-2.72261
kgz,2011,-1.62992
kgz,2012,-15.90646
kgz,2013,-15.62764
kgz,2014,-13.47215
kgz,2015,-8.30195
kgz,2016,-0.23358
kgz,2017,0.79033
kgz,2018,0.34453
kgz,2019,7.24382
kgz,2020,7.75908
khm,1960,12.10763
khm,1961,12
khm,1962,9.09091
khm,1963,14.11765
khm,1964,14.9635
khm,1965,12.5
khm,1966,13.125
khm,1967,13.64985
khm,1968,12.06434
khm,1969,10.31175
khm,1970,10.52632
khm,1993,-5.63063
khm,1994,-1.95704
khm,1995,-0.66686
khm,1996,-3.75916
khm,1997,4.22697
khm,1998,-0.42741
khm,1999,5.22352
khm,2000,5.95921
khm,2001,9.94457
khm,2002,10.66077
khm,2003,11.16747
khm,2004,10.38507
khm,2005,11.63566
khm,2006,15.57756
khm,2007,16.12098
khm,2008,14.92141
khm,2009,17.67739
khm,2010,12.36347
khm,2011,11.12087
khm,2012,14.13364
khm,2013,15.74995
khm,2014,16.95534
khm,2015,17.79687
khm,2016,18.67027
khm,2017,21.48503
khm,2018,24.39279
khm,2019,25.72498
khm,2020,24.9243
kir,1972,15.69694
kir,1973,22.69864
kir,1974,51.60044
kir,1975,44.5873
kir,1976,27.29786
kir,1977,23.99908
kir,1978,29.4
kir,1979,13.37862
kir,1980,-9.50588
kir,1981,-5.99167
kir,1982,12.14
kir,1983,12.83333
kir,1984,22.82553
kir,1985,15.87609
kir,1986,17.65
kir,1987,13.85
kir,1988,22.11455
kir,1989,10.33846
kir,1990,9.28627
kir,1991,13.50328
kir,1992,12.87538
kir,2008,-57.95743
kir,2009,-57.44737
kir,2010,-51.3315
kir,2011,-54.44263
kir,2012,-51.82997
kir,2013,-49.49113
kir,2014,-58.54371
kir,2015,-48.43952
kir,2016,-54.16518
kir,2017,-57.37368
kir,2018,-48.11705
kor,1960,0.62835
kor,1961,2.86718
kor,1962,3.31548
kor,1963,8.87878
kor,1964,9.01876
kor,1965,7.60173
kor,1966,11.72625
kor,1967,10.97273
kor,1968,14.41077
kor,1969,17.87125
kor,1970,16.37345
kor,1971,14.41827
kor,1972,16.77953
kor,1973,22.39249
kor,1974,21.53194
kor,1975,19.80917
kor,1976,24.82934
kor,1977,28.25597
kor,1978,30.39019
kor,1979,30.17533
kor,1980,25.37162
kor,1981,25.1507
kor,1982,26.63433
kor,1983,30.42637
kor,1984,32.89423
kor,1985,33.43754
kor,1986,36.48843
kor,1987,39.25338
kor,1988,41.20492
kor,1989,38.6421
kor,1990,38.79735
kor,1991,38.91557
kor,1992,38.01167
kor,1993,38.13621
kor,1994,37.97294
kor,1995,37.99832
kor,1996,36.36045
kor,1997,36.39043
kor,1998,38.28242
kor,1999,36.31129
kor,2000,34.59989
kor,2001,32.8447
kor,2002,32.16259
kor,2003,33.78116
kor,2004,36.01864
kor,2005,34.82044
kor,2006,33.59864
kor,2007,34.08118
kor,2008,33.41746
kor,2009,33.66892
kor,2010,35.35999
kor,2011,34.42857
kor,2012,34.04643
kor,2013,34.51736
kor,2014,34.83888
kor,2015,36.37592
kor,2016,36.80418
kor,2017,37.03555
kor,2018,35.9249
kor,2019,34.28952
kor,2020,35.51612
kos,2008,-5.0657
kos,2009,-6.68024
kos,2010,-5.71068
kos,2011,-0.1903
kos,2012,-0.41834
kos,2013,0.90205
kos,2014,-2.17628
kos,2015,1.31483
kos,2016,6.15798
kos,2017,8.9402
kos,2018,8.08637
kos,2019,7.43001
kos,2020,1.18842
kwt,1965,60.34713
kwt,1966,59.01639
kwt,1967,52.40826
kwt,1968,53.62776
kwt,1969,53.6906
kwt,1970,47.81253
kwt,1971,57.06325
kwt,1972,57.24044
kwt,1973,59.27311
kwt,1974,77.89405
kwt,1975,67.18383
kwt,1976,61.9215
kwt,1977,51.89199
kwt,1978,50.90636
kwt,1979,62.80447
kwt,1980,57.97184
kwt,1981,47.64952
kwt,1982,27.33448
kwt,1983,34.56318
kwt,1984,36.49598
kwt,1985,29.78446
kwt,1986,20.28384
kwt,1987,32.96136
kwt,1988,20.32045
kwt,1989,23.33366
kwt,1990,4.49201
kwt,1991,-69.23446
kwt,1992,6.12032
kwt,1993,20.67134
kwt,1994,24.68157
kwt,1995,25.1482
kwt,1996,28.20312
kwt,1997,26.90106
kwt,1998,11.21609
kwt,1999,21.05521
kwt,2000,36.99126
kwt,2001,30.07103
kwt,2002,25.1346
kwt,2003,34.2604
kwt,2004,42.72209
kwt,2005,52.13663
kwt,2006,57.5361
kwt,2007,55.55423
kwt,2008,58.46546
kwt,2009,48.02205
kwt,2010,53.97773
kwt,2011,60.87722
kwt,2012,61.28734
kwt,2013,58.46805
kwt,2014,53.26402
kwt,2015,34.25898
kwt,2016,29.06549
kwt,2017,32.28342
kwt,2018,37.18319
kwt,2019,33.42223
lao,1984,2.60163
lao,1985,1.31455
lao,1986,2.84359
lao,1987,2.2584
lao,1988,-4.77001
lao,2000,5.90236
lao,2001,3.39049
lao,2002,19.29055
lao,2003,14.20029
lao,2004,15.49874
lao,2005,20.19291
lao,2006,24.41832
lao,2007,20.32824
lao,2008,16.14096
lao,2009,17.17378
lao,2010,13.5102
lao,2011,22.63238
lao,2012,10.07259
lao,2013,8.81438
lao,2014,12.25071
lao,2015,13.6632
lao,2016,20.33453
lbn,1990,-35.72723
lbn,1991,-19.29666
lbn,1992,-31.86951
lbn,1993,-26.96588
lbn,1994,-17.8781
lbn,1995,-15.06739
lbn,1996,-7.61147
lbn,1997,-3.80619
lbn,1998,1.21228
lbn,1999,0.14491
lbn,2000,-1.34896
lbn,2001,-1.53343
lbn,2002,-0.09698
lbn,2003,-1.45665
lbn,2004,2.20463
lbn,2005,3.45043
lbn,2006,0.65801
lbn,2007,0.59742
lbn,2008,-1.53804
lbn,2009,2.91458
lbn,2010,-0.11315
lbn,2011,-2.56732
lbn,2012,-6.1371
lbn,2013,-5.26521
lbn,2014,-7.33192
lbn,2015,-3.32804
lbn,2016,-1.53842
lbn,2017,-3.16323
lbn,2018,-5.89394
lbn,2019,-8.01443
lbn,2020,-9.44728
lby,1990,27.17166
lby,1991,16.16746
lby,1992,17.2833
lby,1993,12.97685
lby,1994,17.25695
lby,1995,18.92322
lby,1996,20.26273
lby,1997,17.30158
lby,1998,10.44577
lby,1999,30.38475
lby,2000,40.9346
lby,2001,37.40795
lby,2002,30.73966
lby,2003,53.58018
lby,2004,51.61082
lby,2005,64.2368
lby,2006,65.25098
lby,2007,62.1838
lby,2008,67.71114
lka,1960,9.38864
lka,1961,14.24435
lka,1962,12.89196
lka,1963,12.8847
lka,1964,10.87162
lka,1965,10.52303
lka,1966,11.05059
lka,1967,11.32433
lka,1968,12.01292
lka,1969,12.67813
lka,1970,13.48346
lka,1971,12.91146
lka,1972,13.13006
lka,1973,14.72289
lka,1974,14.24299
lka,1975,16.55612
lka,1976,15.9904
lka,1977,17.53366
lka,1978,16.72701
lka,1979,17.14964
lka,1980,17.86822
lka,1981,19.09576
lka,1982,18.31879
lka,1983,18.59696
lka,1984,19.07172
lka,1985,16.71711
lka,1986,16.74822
lka,1987,17.21847
lka,1988,17.41272
lka,1989,16.87595
lka,1990,17.70623
lka,1991,17.73264
lka,1992,18.04227
lka,1993,18.61538
lka,1994,18.21598
lka,1995,16.52041
lka,1996,17.54937
lka,1997,17.84651
lka,1998,18.5094
lka,1999,19.38448
lka,2000,18.00722
lka,2001,18.36041
lka,2002,16.00972
lka,2003,15.99123
lka,2004,16.43262
lka,2005,17.89723
lka,2006,16.97579
lka,2007,17.5756
lka,2008,13.86629
lka,2009,17.94148
lka,2010,23.09323
lka,2011,20.17298
lka,2012,27.19643
lka,2013,24.63242
lka,2014,24.23616
lka,2015,23.6488
lka,2016,20.56406
lka,2017,24.37104
lka,2018,22.42108
lka,2019,20.72067
lka,2020,18.87906
lso,1960,-24.69636
lso,1961,-29.01961
lso,1962,-26.4214
lso,1963,-27.38095
lso,1964,-24.5283
lso,1965,-26.27551
lso,1966,-35.55556
lso,1967,-33.07347
lso,1968,-30.75871
lso,1969,-26.31579
lso,1970,-26.47658
lso,1971,-32.90676
lso,1972,-41.80064
lso,1973,-39.239
lso,1974,-50.73171
lso,1975,-71.42857
lso,1976,-86.4486
lso,1977,-76.74004
lso,1978,-48.31752
lso,1979,-68.76791
lso,1980,-52.03788
lso,1981,-60.11743
lso,2007,-33.63529
lso,2008,-27.31411
lso,2009,-38.83457
lso,2010,-34.55007
lso,2011,-29.01867
lso,2012,-30.89595
lso,2013,-24.1994
lso,2014,-15.89627
lso,2015,-13.49929
lso,2016,-16.8109
lso,2017,-29.21434
lso,2018,-20.50939
lso,2019,-18.40987
ltu,1995,12.16221
ltu,1996,11.81598
ltu,1997,14.54436
ltu,1998,12.97652
ltu,1999,11.41138
ltu,2000,12.6419
ltu,2001,13.61764
ltu,2002,15.12595
ltu,2003,16.17596
ltu,2004,15.82666
ltu,2005,17.04203
ltu,2006,16.6866
ltu,2007,19.20495
ltu,2008,16.51753
ltu,2009,10.89682
ltu,2010,16.12304
ltu,2011,19.27726
ltu,2012,20.37026
ltu,2013,20.97612
ltu,2014,21.4418
ltu,2015,20.27273
ltu,2016,19.92916
ltu,2017,21.49809
ltu,2018,22.17264
ltu,2019,22.82553
ltu,2020,22.75587
lux,1970,42.61051
lux,1971,37.36317
lux,1972,38.46691
lux,1973,43.25675
lux,1974,45.59282
lux,1975,31.21884
lux,1976,32.49454
lux,1977,28.56497
lux,1978,30.30034
lux,1979,30.03444
lux,1980,28.44987
lux,1981,25.72779
lux,1982,27.29389
lux,1983,28.6114
lux,1984,30.41877
lux,1985,29.34043
lux,1986,32.79292
lux,1987,31.12199
lux,1988,33.41132
lux,1989,36.45646
lux,1990,36.27198
lux,1991,36.79637
lux,1992,37.84915
lux,1993,39.72187
lux,1994,40.48866
lux,1995,39.86154
lux,1996,39.98232
lux,1997,41.69234
lux,1998,41.14981
lux,1999,43.63888
lux,2000,45.43659
lux,2001,43.84798
lux,2002,42.46211
lux,2003,42.02772
lux,2004,43.54716
lux,2005,45.08152
lux,2006,48.60495
lux,2007,51.18172
lux,2008,51.35568
lux,2009,48.50037
lux,2010,49.83103
lux,2011,49.53259
lux,2012,49.38905
lux,2013,50.37853
lux,2014,51.22992
lux,2015,51.49741
lux,2016,51.69177
lux,2017,50.59073
lux,2018,49.80283
lux,2019,49.285
lux,2020,50.98602
lva,1995,10.92338
lva,1996,10.0194
lva,1997,12.01644
lva,1998,13.56941
lva,1999,12.27725
lva,2000,16.51989
lva,2001,17.51756
lva,2002,17.75087
lva,2003,17.30208
lva,2004,17.79804
lva,2005,20.78972
lva,2006,19.20803
lva,2007,22.53863
lva,2008,22.63551
lva,2009,20.49215
lva,2010,18.28996
lva,2011,19.81879
lva,2012,22.1677
lva,2013,19.97303
lva,2014,20.94754
lva,2015,22.03513
lva,2016,21.50037
lva,2017,21.38072
lva,2018,22.56689
lva,2019,22.55034
lva,2020,23.52777
mac,1982,33.00998
mac,1983,35.11884
mac,1984,39.45234
mac,1985,36.32859
mac,1986,36.97972
mac,1987,43.33907
mac,1988,41.7758
mac,1989,42.25054
mac,1990,43.65207
mac,1991,42.36512
mac,1992,49.08752
mac,1993,49.72641
mac,1994,48.69325
mac,1995,48.93128
mac,1996,45.29856
mac,1997,43.28083
mac,1998,39.47601
mac,1999,35.975
mac,2000,41.14293
mac,2001,41.66606
mac,2002,44.03411
mac,2003,48.5691
mac,2004,56.7075
mac,2005,57.93872
mac,2006,61.82466
mac,2007,63.64176
mac,2008,63.18645
mac,2009,61.97038
mac,2010,68.15267
mac,2011,71.56256
mac,2012,72.47885
mac,2013,73.95826
mac,2014,72.44365
mac,2015,63.85235
mac,2016,62.94569
mac,2017,65.68883
mac,2018,66.6474
mac,2019,64.7613
mac,2020,27.86556
mar,1960,11.13233
mar,1961,6.72402
mar,1962,8.34857
mar,1963,9.81495
mar,1964,10.81757
mar,1965,11.89008
mar,1966,9.68673
mar,1967,10.9821
mar,1968,11.01782
mar,1969,13.73992
mar,1970,14.54323
mar,1971,15.17204
mar,1972,14.63054
mar,1973,15.5937
mar,1974,19.8232
mar,1975,14.51484
mar,1976,10.38342
mar,1977,12.08416
mar,1978,11.73677
mar,1979,11.63822
mar,1980,21.68329
mar,1981,19.62525
mar,1982,21.29772
mar,1983,19.24386
mar,1984,22.01854
mar,1985,22.38932
mar,1986,20.96627
mar,1987,20.422
mar,1988,24.29929
mar,1989,25.02967
mar,1990,25.55225
mar,1991,22.1804
mar,1992,21.79136
mar,1993,20.92724
mar,1994,20.23092
mar,1995,19.02536
mar,1996,21.04785
mar,1997,21.61974
mar,1998,23.81499
mar,1999,22.15453
mar,2000,20.76873
mar,2001,24.61503
mar,2002,24.51277
mar,2003,25.71515
mar,2004,25.55286
mar,2005,24.20307
mar,2006,24.91674
mar,2007,24.54157
mar,2008,24.90101
mar,2009,23.13747
mar,2010,23.29281
mar,2011,21.75027
mar,2012,19.75324
mar,2013,20.20986
mar,2014,20.03045
mar,2015,23.203
mar,2016,22.23377
mar,2017,23.0724
mar,2018,22.98056
mar,2019,23.35059
mar,2020,20.8208
mda,1995,17.11236
mda,1996,5.66433
mda,1997,2.65338
mda,1998,-0.89092
mda,1999,9.99237
mda,2000,-3.01591
mda,2001,-1.10829
mda,2002,-3.25155
mda,2003,-10.25225
mda,2004,-3.9514
mda,2005,-9.87049
mda,2006,-13.89483
mda,2007,-13.45323
mda,2008,-13.55546
mda,2009,-13.47718
mda,2010,-8.42684
mda,2011,-9.48801
mda,2012,-9.84219
mda,2013,-6.56387
mda,2014,-4.59907
mda,2015,-1.94477
mda,2016,-1.03682
mda,2017,-0.66212
mda,2018,0.02595
mda,2019,0.57664
mda,2020,0.81002
mdg,1960,0.369
mdg,1961,0.93891
mdg,1962,0.41797
mdg,1963,-0.38568
mdg,1964,0.4471
mdg,1965,-0.28742
mdg,1966,2.62946
mdg,1967,5.2751
mdg,1968,5.27956
mdg,1969,5.78103
mdg,1970,7.48759
mdg,1971,4.63846
mdg,1972,4.75965
mdg,1973,4.46643
mdg,1974,3.97913
mdg,1975,3.1066
mdg,1976,5.77379
mdg,1977,4.47423
mdg,1978,2.68025
mdg,1979,0.28213
mdg,1980,37.65399
mdg,1981,29.93418
mdg,1982,21.89523
mdg,1983,23.00785
mdg,1984,25.05651
mdg,1985,16.11419
mdg,1986,18.65316
mdg,1987,23.15092
mdg,1988,14.27317
mdg,1989,39.69816
mdg,1990,29.32186
mdg,1991,26.86281
mdg,1992,31.92856
mdg,1993,32.62862
mdg,1994,29.35356
mdg,1995,5.47022
mdg,1996,7.69338
mdg,1997,5.56405
mdg,1998,7.7391
mdg,1999,8.06217
mdg,2000,7.39276
mdg,2001,13.61459
mdg,2002,4.4197
mdg,2003,7.08229
mdg,2004,11.29026
mdg,2005,8.8358
mdg,2006,13.18226
mdg,2007,15.40761
mdg,2008,19.80315
mdg,2009,15.56185
mdg,2010,12.90126
mdg,2011,12.30734
mdg,2012,11.07856
mdg,2013,6.68964
mdg,2014,11.08507
mdg,2015,11.55278
mdg,2016,13.71642
mdg,2017,12.26824
mdg,2018,14.37665
mdg,2019,13.99716
mdg,2020,4.85814
mdv,2014,44.47018
mdv,2015,40.75177
mdv,2016,38.18147
mdv,2017,38.22825
mdv,2018,38.17426
mdv,2019,37.73867
mdv,2020,26.58398
mex,1960,17.1381
mex,1961,17.41
mex,1962,16.57811
mex,1963,18.77972
mex,1964,18.85343
mex,1965,20.57828
mex,1966,20.27408
mex,1967,20.17238
mex,1968,19.05564
mex,1969,20.13983
mex,1970,20.77365
mex,1971,19.16063
mex,1972,19.59191
mex,1973,20.34504
mex,1974,21.04309
mex,1975,20.96213
mex,1976,20.91346
mex,1977,22.9284
mex,1978,23.01967
mex,1979,24.70029
mex,1980,28.83927
mex,1981,28.79792
mex,1982,32.17463
mex,1983,33.58774
mex,1984,31.07305
mex,1985,30.314
mex,1986,25.39022
mex,1987,29.05351
mex,1988,23.30909
mex,1989,22.32899
mex,1990,21.60246
mex,1991,20.08782
mex,1992,18.15622
mex,1993,21.4993
mex,1994,21.90039
mex,1995,25.22275
mex,1996,25.00763
mex,1997,25.04353
mex,1998,24.78569
mex,1999,23.54477
mex,2000,22.54653
mex,2001,21.21889
mex,2002,19.96031
mex,2003,18.73908
mex,2004,21.19041
mex,2005,20.85031
mex,2006,22.39206
mex,2007,22.42909
mex,2008,22.33784
mex,2009,22.25449
mex,2010,22.87926
mex,2011,23.41622
mex,2012,23.3287
mex,2013,21.33981
mex,2014,21.94448
mex,2015,22.27083
mex,2016,22.46737
mex,2017,23.16432
mex,2018,23.65271
mex,2019,23.70598
mex,2020,23.40982
mhl,2004,-39.06291
mhl,2005,-42.4385
mhl,2006,-39.01571
mhl,2007,-42.67004
mhl,2008,-43.51914
mhl,2009,-41.28568
mhl,2010,-32.2856
mhl,2011,-29.54454
mhl,2012,-29.76507
mhl,2013,-32.19085
mhl,2014,-30.04313
mhl,2015,-31.29484
mhl,2016,-27.38219
mhl,2017,-29.95158
mhl,2018,-29.54024
mhl,2019,-30.98397
mhl,2020,-15.97477
mkd,1990,18.10695
mkd,1991,17.37738
mkd,1992,14.98164
mkd,1993,11.96868
mkd,1994,9.92078
mkd,1995,15.38817
mkd,1996,8.71418
mkd,1997,0.01625
mkd,1998,-3.95906
mkd,1999,-2.88442
mkd,2000,7.61283
mkd,2001,4.27389
mkd,2002,1.89882
mkd,2003,2.17273
mkd,2004,1.58412
mkd,2005,3.61942
mkd,2006,4.43943
mkd,2007,5.85268
mkd,2008,2.81183
mkd,2009,4.17682
mkd,2010,6.16676
mkd,2011,7.96965
mkd,2012,7.46085
mkd,2013,10.74337
mkd,2014,13.08301
mkd,2015,14.18131
mkd,2016,17.6518
mkd,2017,18.4271
mkd,2018,19.86388
mkd,2019,20.5
mkd,2020,16.84252
mli,1967,5.44398
mli,1968,9.95102
mli,1969,10.21251
mli,1970,10.37507
mli,1971,9.87411
mli,1972,7.9007
mli,1973,5.05424
mli,1974,-15.12743
mli,1975,-3.96878
mli,1976,4.20346
mli,1977,9.59818
mli,1978,-2.12007
mli,1979,0.63542
mli,1980,-14.41687
mli,1981,-15.5031
mli,1982,-15.3783
mli,1983,-16.15662
mli,1984,-17.8146
mli,1985,-12.85879
mli,1986,-3.83059
mli,1987,5.21857
mli,1988,0.83531
mli,1989,8.14383
mli,1990,4.41715
mli,1991,0.31692
mli,1992,0.90381
mli,1993,-0.03915
mli,1994,3.25529
mli,1995,4.16525
mli,1996,4.72254
mli,1997,11.55057
mli,1998,12.13387
mli,1999,8.36877
mli,2000,6.71026
mli,2001,12.91359
mli,2002,14.09138
mli,2003,13.72238
mli,2004,13.67177
mli,2005,12.7343
mli,2006,17.07366
mli,2007,15.52861
mli,2008,11.41933
mli,2009,15.00436
mli,2010,11.71479
mli,2011,11.26225
mli,2012,13.77515
mli,2013,4.38634
mli,2014,4.63322
mli,2015,5.20868
mli,2016,7.08518
mli,2017,7.94895
mli,2018,9.35827
