geo,time,ny_adj_dkap_cd
khm,2012,1172929474.78189
khm,2013,1287169621.75961
khm,2014,1527337398.55484
khm,2015,1661566732.64659
khm,2016,1916189599.9177
khm,2017,2201262783.24126
khm,2018,2486632151.94912
khm,2019,2776130448.10234
kir,1972,2092454.04572
kir,1973,2503737.74036
kir,1974,3992295.57312
kir,1978,2246694.339
kir,1979,1951824.96337
kir,1980,2911747.23902
kir,1981,2695676.53773
kir,1982,3193423.0548
kir,1983,2488268.24046
kir,1984,2517625.45621
kir,1985,2224587.18521
kir,1986,2535639.92272
kir,1987,2374379.53618
kir,1988,3024343.47297
kir,1989,3105324.4672
kir,1990,3357183.6209
kir,1991,3464947.11764
kir,1992,3373100.69461
kir,1993,3362023.96629
kir,1994,4115772.12678
kir,1995,4341437.20229
kir,1996,4829636.63616
kir,1997,5240364.44254
kir,1998,5310629.34138
kir,1999,5530850.98595
kir,2000,5702154.29007
kir,2001,5167370.17157
kir,2002,5579827.63581
kir,2003,7017684.39806
kir,2004,7496029.90038
kir,2005,8816445.73912
kir,2006,7839967.46831
kir,2007,9529846.62832
kir,2008,9357219.91553
kir,2009,9150914.53971
kir,2010,11795202.36288
kir,2011,13459721.89714
kir,2012,14249785.17641
kir,2013,14409181.84068
kir,2014,13538772.22921
kir,2015,12733673.00358
kir,2016,13095922.10868
kir,2017,13385335.66274
kir,2018,14033481.21826
kir,2019,14059893.54486
kna,1970,567308.36853
kna,1971,723983.01059
kna,1972,892541.1105
kna,1973,909129.41656
kna,1974,1301327.47439
kna,1975,1493007.9383
kna,1976,1081485.07221
kna,1977,2362875.19484
kna,1978,2714813.47325
kna,1979,3202630.59904
kna,1980,4653990.55408
kna,1981,5744848.28604
kna,1982,6084668.40224
kna,1983,6070861.12519
kna,1984,6949763.42682
kna,1985,8765913.92575
kna,1986,11080982.13749
kna,1987,12951271.60997
kna,1988,16740215.22202
kna,1989,18898099.23269
kna,1990,21779773.59444
kna,1991,21705366.03234
kna,1992,23796733.14373
kna,1993,25862834.80426
kna,1994,28453982.31431
kna,1995,33245982.64153
kna,1996,35750162.98588
kna,1997,39596913.83131
kna,1998,40942559.81508
kna,1999,43601950.46394
kna,2000,43971229.17803
kna,2001,48834533.81751
kna,2002,50624436.71477
kna,2003,48622921.30463
kna,2004,50827892.23932
kna,2005,51562865.60875
kna,2006,63531934.2776
kna,2007,67987266.78347
kna,2008,76039690.38617
kna,2009,74355717.89326
kna,2010,80647493.74794
kna,2011,87737177.68447
kna,2012,82687221.98198
kna,2013,87353116.52198
kna,2014,98477279.6539
kna,2015,101740302.61185
kna,2016,107120413.37866
kna,2017,112231657.1611
kna,2018,112528321.73407
kna,2019,117749992.18684
kor,1970,566438770.51873
kor,1971,658252609.26892
kor,1972,740763943.99471
kor,1973,1026110794.31388
kor,1974,1433582502.35963
kor,1975,1637798610.39738
kor,1976,2264905551.35958
kor,1977,3017751280.03241
kor,1978,3938756770.54817
kor,1979,5476036190.756
kor,1980,6197837870.5357
kor,1981,7028803092.84251
kor,1982,8141612260.27889
kor,1983,9238151675.64195
kor,1984,9945704403.41597
kor,1985,10721355277.88
kor,1986,12696361832.4991
kor,1987,16674610717.824
kor,1988,23098230623.05149
kor,1989,28942699073.6616
kor,1990,34479454818.2712
kor,1991,38718831616.6179
kor,1992,44662935955.7325
kor,1993,50453692703.4682
kor,1994,58265368428.7521
kor,1995,80459960273.9726
kor,1996,90533353658.53661
kor,1997,88780677449.1682
kor,1998,70096874011.2995
kor,1999,86745856410.25638
kor,2000,99010820703.8672
kor,2001,94693412309.2796
kor,2002,104458019013.13499
kor,2003,119068430951.541
kor,2004,134358693169.74001
kor,2005,159521846962.39801
kor,2006,180505886522.68201
kor,2007,196989964037.13599
kor,2008,188765137216.20801
kor,2009,177265809125.69501
kor,2010,206855809803.45401
kor,2011,232668331278.40201
kor,2012,242661954360.14096
kor,2013,258765987692.84
kor,2014,280366044143.45599
kor,2015,273762950208.186
kor,2016,278175427035.46002
kor,2017,300485133495.84003
kor,2018,326343401080.10999
kor,2019,327352319581.50201
kos,2000,213022842.31407
kos,2001,303538229.61073
kos,2002,283365894.26861
kos,2003,334730919.51841
kos,2004,438497322.36086
kos,2005,427199400.28187
kos,2006,449599567.39859
kos,2007,531999871.11969
kos,2008,699623812.57145
kos,2009,720433270.55464
kos,2010,756175707.4513
kos,2011,876663245.92466
kos,2012,855560634.02227
kos,2013,944730007.70486
kos,2014,977788095.09246
kos,2015,881240377.12452
kos,2016,929746985.37919
kos,2017,1025289857.03683
kos,2018,1152815733.58239
kos,2019,1154815852.0526
kwt,1970,181977208.43231
kwt,1971,222330980.95613
kwt,1972,283000970.12716
kwt,1973,325955863.54005
kwt,1974,298325329.68479
kwt,1975,301494974.29712
kwt,1976,328521996.10217
kwt,1977,400155610.45688
kwt,1978,525929247.22746
kwt,1979,696212399.78335
kwt,1980,830881277.57717
kwt,1981,791895698.35876
kwt,1982,925976579.80563
kwt,1983,960182140.5244
kwt,1984,1165250702.68879
kwt,1985,1302371694.29067
kwt,1986,1178224685.55152
kwt,1987,1500299366.18302
kwt,1988,1476320657.9575
kwt,1989,1463631380.59372
kwt,1990,1305423385.92158
kwt,1991,1170346568.65711
kwt,1992,1434648475.60837
kwt,1993,1644278865.0783
kwt,1994,1937739692.49665
kwt,1995,2060653657.39256
kwt,1996,2241172733.25729
kwt,1997,2311167684.38862
kwt,1998,2519525706.8218
kwt,1999,2017016796.17863
kwt,2000,2773865924.70121
kwt,2001,3348549070.75972
kwt,2002,4198749588.66437
kwt,2003,4630937400.46681
kwt,2004,4329999977.55629
kwt,2005,5482923191.17268
kwt,2006,5947525415.67696
kwt,2007,7044267517.87852
kwt,2008,8928520949.01565
kwt,2009,8485101193.59916
kwt,2010,8113105033.67898
kwt,2011,9149842105.26316
kwt,2012,10006402901.5463
kwt,2013,10249583413.2942
kwt,2014,9202806705.29801
kwt,2015,8818047102.69061
kwt,2016,8971431950.47562
kwt,2017,9134807937.42675
kwt,2018,9638499969.92756
kwt,2019,13088017676.7838
lao,1984,197311227.90898
lao,1985,244848638.14181
lao,1986,183533422.52855
lao,1987,114435553.88528
lao,1988,62754739.17134
lao,1989,76709139.74425
lao,1990,107328098.43977
lao,1991,141118308.19524
lao,1992,165126422.33474
lao,1993,200129631.1476
lao,1994,229779492.0722
lao,1995,265184711.59389
lao,1996,274899123.41623
lao,1997,263098874.02465
lao,1998,207703922.41676
lao,1999,222986536.82904
lao,2000,272857692.48437
lao,2001,232951015.99232
lao,2002,207517821.74463
lao,2003,251282608.81218
lao,2004,293204487.34802
lao,2005,354450486.80968
lao,2006,417861839.30509
lao,2007,527460983.19884
lao,2008,764179058.85808
lao,2009,838204984.74823
lao,2010,1072807386.57734
lao,2011,1222516576.18515
lao,2012,1260804660.79116
lao,2013,1493467089.10284
lao,2014,1692860549.21033
lao,2015,2003956866.71575
lao,2016,2304002296.38912
lao,2017,2540317883.48838
lao,2018,2923022820.44013
lao,2019,3035652561.59214
lbn,1988,462181401.4052
lbn,1989,678597570.14671
lbn,1990,480450258.52987
lbn,1991,542782769.67152
lbn,1992,907280318.64215
lbn,1993,1268520014.20441
lbn,1994,1454575626.98934
lbn,1995,1731452208.91424
lbn,1996,2053561817.67443
lbn,1997,2985223511.06331
lbn,1998,2744111360.86819
lbn,1999,2414185261.80433
lbn,2000,2362838079.87856
lbn,2001,2459925927.60854
lbn,2002,2437194342.82893
lbn,2003,2682015843.97118
lbn,2004,2955514848.36501
lbn,2005,3133424458.63098
lbn,2006,3773301607.01763
lbn,2007,4049801951.21506
lbn,2008,4561779571.89987
lbn,2009,5327745787.96717
lbn,2010,6237442779.0084
lbn,2011,7350774013.58076
lbn,2012,8268379207.40306
lbn,2013,8703050270.16101
lbn,2014,8801268119.828
lbn,2015,8976923046.30615
lbn,2016,8742713943.00757
lbn,2017,9146247890.72697
lbn,2018,9974520913.05695
lbn,2019,10236473477.3789
lbr,2000,109492377.93133
lbr,2001,128932284.28503
lbr,2002,141566028.79551
lbr,2003,166344257.54056
lbr,2004,104140072.06907
lbr,2005,115452675.94129
lbr,2006,141853803.2354
lbr,2007,194624806.58365
lbr,2008,260145143.66731
lbr,2009,300097197.2785
lbr,2010,364383342.2972
lbr,2011,463238056.06709
lbr,2012,580005972.57376
lbr,2013,657286583.83089
lbr,2014,701117636.15045
lbr,2015,570933674.0395
lbr,2016,684777122.24529
lbr,2017,695480913.71869
lbr,2018,589877567.18881
lbr,2019,684384836.73952
lby,1990,2995599200.92085
lby,1991,3332941176.10442
lby,1992,3537556249.17228
lby,1993,3150645834.03028
lby,1994,2859431770.24038
lby,1995,2706617425.97588
lby,1996,2940782161.36634
lby,1997,3304205060.54823
lby,1998,2954331763.81884
lby,1999,3934488677.8179
lby,2000,3853832541.82253
lby,2001,3426372765.28729
lby,2002,1950408377.41628
lby,2003,2480111633.36961
lby,2004,3042217350.76499
lby,2005,4100469994.3254
lby,2006,4718483843.04577
lby,2007,5967401602.22485
lby,2008,7643663483.34282
lby,2009,6310529052.01567
lby,2010,7524698890.98991
lby,2011,2750432763.05213
lby,2012,6900912141.69549
lby,2013,5366504413.71738
lby,2014,3190816527.77039
lby,2015,2136140755.55588
lby,2016,1993569230.01181
lby,2017,3015095843.54658
lby,2018,4290922331.16969
lby,2019,4257195234.40005
lca,1980,8631724.39866
lca,1981,11620109.30927
lca,1982,11446145.32494
lca,1983,12517218.43549
lca,1984,15545190.24849
lca,1985,17771845.92369
lca,1986,20277195.89897
lca,1987,21725405.78894
lca,1988,23049866.50015
lca,1989,25462180.28339
lca,1990,28436961.75156
lca,1991,29173684.79482
lca,1992,30670485.8067
lca,1993,29777051.75162
lca,1994,32235367.77538
lca,1995,31371071.28652
lca,1996,28718535.55049
lca,1997,34509077.97669
lca,1998,40627302.74306
lca,1999,46370616.11497
lca,2000,48781970.16201
lca,2001,59884111.24231
lca,2002,64126519.90711
lca,2003,64596370.54566
lca,2004,67019426.2971
lca,2005,77134867.7639
lca,2006,129122603.29675
lca,2007,122208848.42853
lca,2008,142717580.33885
lca,2009,155516550.6461
lca,2010,234253408.2947
lca,2011,230923482.67557
lca,2012,268424714.86648
lca,2013,359025020.39574
lca,2014,290101136.13387
lca,2015,346026256.84996
lca,2016,348636661.77384
lca,2017,397490353.10193
lca,2018,354384988.84732
lca,2019,366263535.8352
lie,1970,9114690.46574
lie,1971,10725082.2235
lie,1972,12965477.31288
lie,1973,17684284.0351
lie,1974,20815151.53877
lie,1975,27729519.81502
lie,1976,30731643.28038
lie,1977,34407296.27021
lie,1978,51140623.6036
lie,1979,58926027.33772
lie,1980,67985387.73496
lie,1981,63410298.13925
lie,1982,63367354.80836
lie,1983,62901167.39985
lie,1984,59378021.98591
lie,1985,67051710.62968
lie,1986,102888148.53785
lie,1987,143009555.15205
lie,1988,157884912.47764
lie,1989,150493189.77712
lie,1990,191160735.77006
lie,1991,198065662.6917
lie,1992,217457187.51869
lie,1993,220759329.70115
lie,1994,260813288.51787
lie,1995,353410756.24646
lie,1996,361621224.60244
lie,1997,323645460.71483
lie,1998,379919576.03802
lie,1999,414125487.4083
lie,2000,368287862.88234
lie,2001,398993600.05442
lie,2002,437831047.20549
lie,2003,487772138.98118
lie,2004,549133293.99314
lie,2005,542564883.14126
lie,2006,560539644.83503
lie,2007,639618064.43933
lie,2008,698897939.23502
lie,2009,807212294.71139
lie,2010,853326364.72553
lie,2011,944247492.7012
lie,2012,873293500.01687
lie,2013,965907864.95033
lie,2014,969438987.0655
lie,2015,897236076.44728
lie,2016,965394763.51591
lie,2017,893063877.36364
lie,2018,917902386.51439
lka,1970,127845565.87188
lka,1971,121473086.24221
lka,1972,128072932.88985
lka,1973,136431744.56576
lka,1974,141292290.76559
lka,1975,161797546.22773
lka,1976,169877049.86335
lka,1977,168083847.51654
lka,1978,191318929.80198
lka,1979,168607090.19428
lka,1980,258406011.40741
lka,1981,250190907.99332
lka,1982,272468865.89831
lka,1983,274675681.71386
lka,1984,279698963.06221
lka,1985,284521787.11376
lka,1986,283438583.35505
lka,1987,310498773.30322
lka,1988,302963661.75259
lka,1989,279611953.9017
lka,1990,325283634.20942
lka,1991,410923833.90452
lka,1992,440285775.90801
lka,1993,492057297.6704
lka,1994,583804839.15143
lka,1995,652842556.28498
lka,1996,705954441.58843
lka,1997,762740945.74888
lka,1998,957527402.81024
lka,1999,950745623.97474
lka,2000,981247364.87914
lka,2001,820706426.98709
lka,2002,838556558.40752
lka,2003,956171176.09908
lka,2004,1153775968.51357
lka,2005,1398625072.4377
lka,2006,1705473590.67556
lka,2007,1941180221.74707
lka,2008,2489085744.02234
lka,2009,2440852676.06774
lka,2010,3420674994.48101
lka,2011,4183918290.35726
lka,2012,4437681240.10185
lka,2013,5125511573.15229
lka,2014,5804987262.86426
lka,2015,5615971145.96865
lka,2016,5688152061.70683
lka,2017,6377501986.54554
lka,2018,6325860150.65927
lka,2019,5999852162.09832
lso,1970,1372663.31941
lso,1971,1974944.29593
lso,1972,1479102.06608
lso,1973,1701160.00589
lso,1974,2478409.19917
lso,1975,2093945.96564
lso,1976,1961962.70199
lso,1977,3687198.95056
lso,1978,6971907.31103
lso,1979,12806140.95014
lso,1980,32186669.31643
lso,1981,36641195.49755
lso,1982,30961104.83321
lso,1983,40270633.67698
lso,1984,33128390.61606
lso,1985,26393973.76758
lso,1986,32650930.92258
lso,1987,37587215.92551
lso,1988,36917858.94993
lso,1989,36537000.4006
lso,1990,44317525.49969
lso,1991,52149847.66877
lso,1992,73479280.38425
lso,1993,69647012.6184
lso,1994,73591974.32744
lso,1995,79426036.64893
lso,1996,68509013.81599
lso,1997,74130716.05235
lso,1998,88610037.52506
lso,1999,87496153.4111
lso,2000,84422443.16752
lso,2001,69601452.89165
lso,2002,61722703.96278
lso,2003,85683905.76462
lso,2004,103890185.30921
lso,2005,100444322.13374
lso,2006,89921138.70006
lso,2007,96475377.46572
lso,2008,116490844.81883
lso,2009,167353192.32623
lso,2010,324086394.01239
lso,2011,434942525.58332
lso,2012,405592553.71628
lso,2013,351217677.62707
lso,2014,304734173.34402
lso,2015,258086494.04829
lso,2016,262849098.69886
lso,2017,309724824.7255
lso,2018,348782126.16925
lso,2019,331958329.67643
ltu,1995,1845700656.13848
ltu,1996,1664462857.22172
ltu,1997,1811899515.3354
ltu,1998,1871702671.46624
ltu,1999,1881849479.39967
ltu,2000,1706662758.52651
ltu,2001,1750042142.72427
ltu,2002,1943284042.86802
ltu,2003,2470047709.20849
ltu,2004,2903966485.41543
ltu,2005,3223976617.12539
ltu,2006,3651426042.85544
ltu,2007,4633601077.64847
ltu,2008,5768840179.84359
ltu,2009,5538548038.99383
ltu,2010,5340090119.26764
ltu,2011,5781963682.85387
ltu,2012,5661732011.96522
ltu,2013,6156018269.02906
ltu,2014,6397302739.4035
ltu,2015,5527659873.90328
ltu,2016,5725499341.49345
ltu,2017,6051646533.48711
ltu,2018,6667798583.19637
ltu,2019,6602724529.92436
lux,1970,357447101.01609
lux,1971,399340930.51404
lux,1972,448364607.03758
lux,1973,649240771.51408
lux,1974,684045447.89323
lux,1975,688994618.46072
lux,1976,619225450.89868
lux,1977,639964061.90003
lux,1978,770524314.36773
lux,1979,949628266.00961
lux,1980,1018130396.90492
lux,1981,817443083.63407
lux,1982,634656321.42018
lux,1983,613927931.37707
lux,1984,618511310.30922
lux,1985,632830051.4703
lux,1986,894375593.37518
lux,1987,1140785731.30644
lux,1988,1250758703.70477
lux,1989,1314751802.04521
lux,1990,1665077377.9724
lux,1991,1722536965.76063
lux,1992,2063480246.4814
lux,1993,2037412791.85218
lux,1994,2325006856.14606
lux,1995,2663525339.70291
lux,1996,2693167343.68768
lux,1997,2467630804.74219
lux,1998,2579790970.25303
lux,1999,2615922713.25587
lux,2000,2399187154.85487
lux,2001,2469677144.46791
lux,2002,2458613692.48947
lux,2003,2963678965.83971
lux,2004,3592686221.88624
lux,2005,3757710102.33172
lux,2006,4177422492.43745
lux,2007,4923001376.82906
lux,2008,5931931229.21876
lux,2009,6435366819.64706
lux,2010,6433259353.10205
lux,2011,7068273950.61571
lux,2012,6945707880.52214
lux,2013,7203258127.99002
lux,2014,7603245725.12458
lux,2015,6849374609.92267
lux,2016,7161447383.89478
lux,2017,7813213917.77618
lux,2018,8586484048.73192
lux,2019,8046269355.43122
lva,1995,2274748235.78956
lva,1996,2164304890.68058
lva,1997,2221494945.16909
lva,1998,2385443396.03294
lva,1999,2393403638.99875
lva,2000,2280555897.15
lva,2001,2178078159.73
lva,2002,2391535123.3
lva,2003,2824309217.34
lva,2004,3292993494.72
lva,2005,3740631281.4
lva,2006,4880479043.95
lva,2007,6648128017.5
lva,2008,7852964260.88
lva,2009,6208838115.87
lva,2010,6055141358.11
lva,2011,6958211056.94
lva,2012,6986305269.98
lva,2013,7376478719.52
lva,2014,7587325738.03
lva,2015,6440706229.44
lva,2016,6444789235.81
lva,2017,6768841213.05
lva,2018,7356148480.64
lva,2019,7260591327.88
mac,1982,80546638.58121
mac,1983,80756376.22336
mac,1984,93979041.70271
mac,1985,107473062.95875
mac,1986,120934340.79444
mac,1987,158934961.43557
mac,1988,185845027.83579
mac,1989,216852161.02403
mac,1990,271119787.02653
mac,1991,298543260.05025
mac,1992,380121415.48252
mac,1993,418337238.27107
mac,1994,462892063.08891
mac,1995,558132941.64952
mac,1996,584835165.13682
mac,1997,614790548.49898
mac,1998,583177828.42201
mac,1999,562431547.50477
mac,2000,548308753.13193
mac,2001,527764282.01086
mac,2002,570648903.74771
mac,2003,631845312.72254
mac,2004,849598794.41084
mac,2005,952202513.09952
mac,2006,1264615630.24818
mac,2007,1565929170.44414
mac,2008,1720078781.41524
mac,2009,1619901566.01317
mac,2010,2227513661.02716
mac,2011,2952383646.8274
mac,2012,3468716559.62966
mac,2013,4157377910.33386
mac,2014,4585528026.05102
mac,2015,3869146889.38059
mac,2016,3773192257.82136
mac,2017,4146161231.5984
mac,2018,4475467733.92128
mac,2019,4411567826.68183
mar,1970,319816627.76743
mar,1971,346766782.15008
mar,1972,404697863.36823
mar,1973,509570210.92309
mar,1974,572683385.02596
mar,1975,765150452.18381
mar,1976,833122250.90568
mar,1977,1009601776.28077
mar,1978,1191816852.66959
mar,1979,1420024425.89564
mar,1980,2090980238.29437
mar,1981,1802130093.538
mar,1982,1789891176.92068
mar,1983,1664093796.22626
mar,1984,1516027436.05834
mar,1985,1619030577.47196
mar,1986,2047188344.04584
mar,1987,2380728184.51195
mar,1988,2806255507.22747
mar,1989,2888447496.24634
mar,1990,3249519697.2998
mar,1991,3356717218.64766
mar,1992,3612478139.34867
mar,1993,3388160893.67267
mar,1994,3701239272.7703
mar,1995,4355353732.94714
mar,1996,4728645853.88984
mar,1997,4377243927.13309
mar,1998,4630537690.50458
mar,1999,4675110967.50027
mar,2000,4258280612.52824
mar,2001,4301110191.82883
mar,2002,4647120560.64744
mar,2003,5763069972.42002
mar,2004,6722664644.45784
mar,2005,6717781271.43429
mar,2006,7302167786.16313
mar,2007,8551435294.56976
mar,2008,9801586108.5874
mar,2009,10052829367.9361
mar,2010,10299065355.2947
mar,2011,11050446648.75
mar,2012,10667189484.3629
mar,2013,11533096835.3372
mar,2014,12220745980.937
mar,2015,11262758614.5414
mar,2016,11478777231.8639
mar,2017,12214974366.6068
mar,2018,13163423794.7448
mar,2019,13257674233.3186
mco,1970,30802884.32733
mco,1971,34616211.37322
mco,1972,42689744.9208
mco,1973,55866344.74509
mco,1974,60384275.81912
mco,1975,78720941.96972
mco,1976,81615626.84323
mco,1977,90305615.53976
mco,1978,111760701.03529
mco,1979,135528383.75679
mco,1980,168207636.71573
mco,1981,146985963.19334
mco,1982,139549497.47384
mco,1983,133284092.29491
mco,1984,126547724.06733
mco,1985,142003554.17929
mco,1986,199098351.31427
mco,1987,242226822.62868
mco,1988,264825986.43526
mco,1989,267255877.84566
mco,1990,326463455.25655
mco,1991,326502687.50757
mco,1992,360502428.69719
mco,1993,338347726.02353
mco,1994,358038268.96245
mco,1995,443012837.70258
mco,1996,444134366.14786
mco,1997,402659511.7592
mco,1998,417260193.52956
mco,1999,414067955.77235
mco,2000,366227705.46938
mco,2001,376387817.74683
mco,2002,410076928.76594
mco,2003,500301274.50136
mco,2004,573055229.87922
mco,2005,554900023.06232
mco,2006,627194558.83647
mco,2007,784860904.74557
mco,2008,850373164.76653
mco,2009,722397290.60921
mco,2010,700535728.06533
mco,2011,798982873.32942
mco,2012,740143291.95253
mco,2013,854536018.16554
mco,2014,898587540.9063
mco,2015,843352388.4526
mco,2016,871949961.85345
mco,2017,842847869.21169
mco,2018,941534793.82146
mda,1995,480188405.78657
mda,1996,457846547.95076
mda,1997,529424979.88047
mda,1998,497591224.3725
mda,1999,397778814.23362
mda,2000,392470697.15491
mda,2001,416461260.53579
mda,2002,416489814.15652
mda,2003,443521745.71715
mda,2004,554422177.1015
mda,2005,576549655.89907
mda,2006,618054543.19187
mda,2007,781941603.44534
mda,2008,1008623350.46742
mda,2009,863802539.43398
mda,2010,923590067.0199
mda,2011,944343279.9508
mda,2012,898446116.25808
mda,2013,1044161413.92405
mda,2014,1061693417.6061
mda,2015,1276003718.88964
mda,2016,995783349.44597
mda,2017,1157293697.52168
mda,2018,1495954137.6095
mda,2019,1586927321.47978
mdg,1970,38989471.69579
mdg,1971,41082335.13874
mdg,1972,47950783.04277
mdg,1973,61281665.45359
mdg,1974,71782787.70336
mdg,1975,86148851.12225
mdg,1976,81529759.31167
mdg,1977,85608519.10273
mdg,1978,98837874.82536
mdg,1979,121400282.43151
mdg,1980,188957549.62909
mdg,1981,182046514.20061
mdg,1982,168011170.93055
mdg,1983,137263472.33999
mdg,1984,99855254.0449
mdg,1985,88085005.38419
mdg,1986,84651678.39963
mdg,1987,72893295.61772
mdg,1988,81903809.17261
mdg,1989,98414452.13307
mdg,1990,141069723.5852
mdg,1991,149798173.22106
mdg,1992,201832324.07573
mdg,1993,258170362.42371
mdg,1994,268638236.00638
mdg,1995,334689719.41451
mdg,1996,474716207.74133
mdg,1997,433606640.21666
mdg,1998,449822735.18721
mdg,1999,437605303.1461
mdg,2000,477572549.58391
mdg,2001,557814295.29412
mdg,2002,622067093.03622
mdg,2003,666022307.29092
mdg,2004,514297181.96007
mdg,2005,598150884.68962
mdg,2006,652523810.1462
mdg,2007,910807093.04007
mdg,2008,1188805108.3644
mdg,2009,1320093810.34674
mdg,2010,1433118558.88881
mdg,2011,1637006779.6706
mdg,2012,1662610738.11555
mdg,2013,1607676491.35283
mdg,2014,1474717751.9618
mdg,2015,1226334872.68466
mdg,2016,1240296342.12963
mdg,2017,1272275907.9977
mdg,2018,1325736336.49716
mdg,2019,1343291025.82221
mdv,1980,3060162.21246
mdv,1981,3043305.67932
mdv,1982,971158.60536
mdv,1983,1653707.89609
mdv,1984,4903414.74989
mdv,1985,6992466.02143
mdv,1986,9164435.7669
mdv,1987,9007260.66047
mdv,1988,11060071.94298
mdv,1989,12580491.90984
mdv,1990,14730164.60872
mdv,1991,17255840.90618
mdv,1992,20718040.29021
mdv,1993,23894976.49809
mdv,1994,26776823.24628
mdv,1995,39066379.21378
mdv,1996,45222278.40811
mdv,1997,52853676.73368
mdv,1998,58485737.52001
mdv,1999,64103308.413
mdv,2000,66026975.94721
mdv,2001,94288382.62124
mdv,2002,101867300.07155
mdv,2003,116933867.66391
mdv,2004,139862937.23856
mdv,2005,117575387.79508
mdv,2006,161678954.80342
mdv,2007,190465533.81003
mdv,2008,230354238.06362
mdv,2009,231994982.00453
mdv,2010,275618027.47827
mdv,2011,293184063.19658
mdv,2012,305812642.5333
mdv,2013,344833054.37964
mdv,2014,388502508.1681
mdv,2015,444229542.94135
mdv,2016,475129320.58959
mdv,2017,513185571.01343
mdv,2018,577700029.24443
mdv,2019,605859383.29975
mex,1970,3064639276.97489
mex,1971,3288959724.44434
mex,1972,3846804993.40238
mex,1973,4569650098.05025
mex,1974,6046673277.8524
mex,1975,7722845682.58122
mex,1976,8007562853.13761
mex,1977,7687012341.94283
mex,1978,9715383946.65107
mex,1979,12764276670.6385
mex,1980,18555163930.5892
mex,1981,24106198953.3047
mex,1982,19562794349.7582
mex,1983,20681862998.1411
mex,1984,22749051636.4323
mex,1985,23538487733.4463
mex,1986,19984661484.769
mex,1987,20734245711.1707
mex,1988,23126207062.1811
mex,1989,24682311261.3326
mex,1990,26580694459.5696
mex,1991,30706255339.8058
mex,1992,35720459016.3934
mex,1993,49705411764.7059
mex,1994,53124035714.2857
mex,1995,63012950000
mex,1996,67210154512.6354
mex,1997,76416344159.54419
mex,1998,81447140375.58691
mex,1999,89976218786.69278
mex,2000,92153966503.95508
mex,2001,100889176202.774
mex,2002,105451675323.45
mex,2003,106413841575.998
mex,2004,113868249422.903
mex,2005,126479675907.448
mex,2006,139320804556.42899
mex,2007,151217406282.03
mex,2008,164762942057.798
mex,2009,149109991716.82901
mex,2010,167232172859.57999
mex,2011,184809875803.35696
mex,2012,190505380229.51599
mex,2013,201004089792.936
mex,2014,204871428107.05496
mex,2015,191854017161.55496
mex,2016,183476625630.02496
mex,2017,199145027599.90601
mex,2018,212744604689.73001
mex,2019,222119116276.82501
mhl,1981,1718280.36181
mhl,1982,1935008.03953
mhl,1983,2371894.45444
mhl,1984,2565403.8194
mhl,1985,2678948.91729
mhl,1986,3561696.43022
mhl,1987,4089660.08641
mhl,1988,4543838.04257
mhl,1989,4633347.03864
mhl,1990,5127842.03328
mhl,1991,4822846.91825
mhl,1992,5784051.98641
mhl,1993,7487156.11232
mhl,1994,7849153.11596
mhl,1995,11220758.18837
mhl,1996,9958662.05643
mhl,1997,10060424.97252
mhl,1998,10675494.76474
mhl,1999,10714761.15698
mhl,2000,10152280.90231
mhl,2001,11206528.16691
mhl,2002,12060706.80642
mhl,2003,12233256.35072
mhl,2004,12125537.37104
mhl,2005,12181425.16435
mhl,2006,12496619.08255
mhl,2007,13546974.58259
mhl,2008,12581526.08126
mhl,2009,12130886.12855
mhl,2010,13726948.80119
mhl,2011,14903972.51021
mhl,2012,14353373.73975
mhl,2013,15589499.62168
mhl,2014,15640332.60678
mhl,2015,16362819.59531
mhl,2016,17666390.16998
mhl,2017,18914332.87295
mhl,2018,18934793.94515
mkd,1990,727984479.99412
mkd,1991,593804438.65822
mkd,1992,659180382.37575
mkd,1993,595928067.62814
mkd,1994,765959097.09868
mkd,1995,968566554.02029
mkd,1996,940367035.69829
mkd,1997,752154789.08646
mkd,1998,685707946.85582
mkd,1999,695485366.05287
mkd,2000,670884923.48109
mkd,2001,685082109.62321
mkd,2002,758821317.15405
mkd,2003,1012880529.77011
mkd,2004,1170601390.37701
mkd,2005,1251407666.2611
mkd,2006,1300218434.57292
mkd,2007,1766093297.96152
mkd,2008,2006654294.39551
mkd,2009,1905552305.46825
mkd,2010,1907373067.58541
mkd,2011,1990509109.65916
mkd,2012,1893702900.16764
mkd,2013,1965888786.15857
mkd,2014,2052539887.30975
mkd,2015,1746724261.79517
mkd,2016,1683509628.69246
mkd,2017,1884631816.28898
mkd,2018,1808213815.23016
mkd,2019,1802287923.13603
mli,1970,9088556.3057
mli,1971,10586176.20185
mli,1972,14703146.10065
mli,1973,18636888.26307
mli,1974,19956436.92425
mli,1975,29958817.40755
mli,1976,33062223.09472
mli,1977,37851502.00625
mli,1978,48743134.32955
mli,1979,60886474.03206
mli,1980,74758563.67395
mli,1981,57465621.99869
mli,1982,45945608.49343
mli,1983,45599079.23772
mli,1984,45992072.86911
mli,1985,38615864.36405
mli,1986,51652679.66962
mli,1987,67491604.42357
mli,1988,86475759.40099
mli,1989,86071873.19817
mli,1990,105687199.99704
mli,1991,109284340.16545
mli,1992,100956801.25377
mli,1993,101398370.32072
mli,1994,81213151.16097
mli,1995,70746577.64686
