geo,time,ne_con_prvt_pc_kd
nzl,1988,14357.94171
nzl,1989,14433.90412
nzl,1990,14359.56284
nzl,1991,13354.87952
nzl,1992,13258.29008
nzl,1993,13611.98905
nzl,1994,14289.69005
nzl,1995,14667.79188
nzl,1996,15162.33414
nzl,1997,15371.21624
nzl,1998,15662.3787
nzl,1999,16053.07864
nzl,2000,16179.56635
nzl,2001,16514.28567
nzl,2002,17038.95481
nzl,2003,17743.99399
nzl,2004,18418.56139
nzl,2005,19052.06544
nzl,2006,19369.53084
nzl,2007,19916.29324
nzl,2008,19588.20561
nzl,2009,19688.46604
nzl,2010,19895.996
nzl,2011,20366.8822
nzl,2012,20722.63661
nzl,2013,21365.03433
nzl,2014,21702.15755
nzl,2015,22157.5221
nzl,2016,23072.74846
nzl,2017,23716.36231
nzl,2018,24322.25272
nzl,2019,24618.7003
omn,1998,4250.99161
omn,1999,4216.68547
omn,2000,4244.87261
omn,2001,4427.30392
omn,2002,4378.54845
omn,2003,4877.07387
omn,2004,5052.58081
omn,2005,5057.37968
omn,2006,5164.90351
omn,2007,5984.06842
omn,2008,6105.22722
omn,2009,6566.37757
omn,2010,6578.10948
omn,2011,6589.92525
omn,2012,6793.87859
omn,2013,6507.25777
omn,2014,6328.82133
omn,2015,6194.49193
omn,2016,6201.84508
omn,2017,6500.91477
omn,2018,6398.84278
omn,2019,6266.96738
pak,1986,691.70115
pak,1987,693.69783
pak,1988,740.87528
pak,1989,724.62432
pak,1990,735.18933
pak,1991,704.94492
pak,1992,774.77759
pak,1993,769.95799
pak,1994,774.97154
pak,1995,806.80122
pak,1996,840.02117
pak,1997,850.50781
pak,1998,839.53514
pak,1999,877.30271
pak,2000,857.85606
pak,2001,865.54831
pak,2002,860.09822
pak,2003,870.07132
pak,2004,904.94357
pak,2005,979.702
pak,2006,982.25678
pak,2007,1001.55827
pak,2008,1013.99928
pak,2009,986.84513
pak,2010,986.71367
pak,2011,1009.9256
pak,2012,1038.44226
pak,2013,1038.57697
pak,2014,1073.89914
pak,2015,1082.16352
pak,2016,1140.59795
pak,2017,1212.08703
pak,2018,1261.20441
pak,2019,1272.03748
pak,2020,1200.67285
pan,1960,1550.04538
pan,1961,1614.71515
pan,1962,1645.97897
pan,1963,1777.11238
pan,1964,1841.31942
pan,1965,1946.47167
pan,1966,1913.05736
pan,1967,2006.85858
pan,1968,1996.72222
pan,1969,2191.04492
pan,1970,2225.97028
pan,1971,2307.6381
pan,1972,2245.51496
pan,1973,2244.00033
pan,1974,2422.44285
pan,1975,2295.52378
pan,1976,2243.27882
pan,1977,2340.66524
pan,1978,2543.48312
pan,1979,2636.25779
pan,1980,2747.40956
pan,1981,3182.22536
pan,1982,2783.86421
pan,1983,2966.80568
pan,1984,3347.90496
pan,1985,3580.14171
pan,1986,3626.9114
pan,1987,3459.0502
pan,1988,3101.63031
pan,1989,3780.30677
pan,1990,3233.40912
pan,1991,3739.26031
pan,1992,3948.29995
pan,1993,4031.79279
pan,1994,3847.30463
pan,1995,3574.99902
pan,1996,3553.22372
pan,1997,3777.56392
pan,1998,4387.49575
pan,1999,4319.85698
pan,2000,4229.96756
pan,2001,4278.96993
pan,2002,4489.04859
pan,2003,4790.04069
pan,2004,4905.112
pan,2005,5238.70552
pan,2006,5395.60454
pan,2007,5318.09745
pan,2008,5488.46927
pan,2009,5582.43275
pan,2010,5861.45079
pan,2011,6085.744
pan,2012,6212.84614
pan,2013,6591.60698
pan,2014,6965.06693
pan,2015,7041.26759
pan,2016,7410.92356
pan,2017,7457.23668
pan,2018,7568.41869
pan,2019,7580.3054
per,1960,1833.02758
per,1961,1858.42982
per,1962,2027.82499
per,1963,2148.76242
per,1964,2219.20032
per,1965,2307.70242
per,1966,2466.32513
per,1967,2565.06669
per,1968,2462.91393
per,1969,2479.38311
per,1970,2467.69256
per,1971,2510.014
per,1972,2497.44829
per,1973,2612.11359
per,1974,2777.87781
per,1975,2797.31466
per,1976,2749.40352
per,1977,2623.18759
per,1978,2349.60079
per,1979,2277.19702
per,1980,2377.41467
per,1981,2492.8763
per,1982,2374.48005
per,1983,2188.86484
per,1984,2196.96834
per,1985,2184.17151
per,1986,2455.18858
per,1987,2671.80134
per,1988,2395.53505
per,1989,1961.42543
per,1990,1910.24109
per,1991,1941.57266
per,1992,1889.88532
per,1993,1936.49863
per,1994,2080.27883
per,1995,2236.27254
per,1996,2247.16493
per,1997,2286.35535
per,1998,2202.11339
per,1999,2135.55836
per,2000,2157.87729
per,2001,2151.9494
per,2002,2231.65134
per,2003,2265.08265
per,2004,2320.66331
per,2005,2384.72811
per,2006,2511.5964
per,2007,2706.58726
per,2008,2923.75645
per,2009,2989.48458
per,2010,3235.1415
per,2011,3440.07519
per,2012,3665.48725
per,2013,3840.83326
per,2014,3960.9536
per,2015,4068.6885
per,2016,4158.83209
per,2017,4198.44385
per,2018,4284.90222
per,2019,4353.03933
per,2020,3914.62341
phl,1960,839.25957
phl,1961,851.4981
phl,1962,870.66153
phl,1963,893.14514
phl,1964,899.53766
phl,1965,914.56482
phl,1966,932.41498
phl,1967,950.79875
phl,1968,966.26611
phl,1969,975.9604
phl,1970,976.34779
phl,1971,980.70864
phl,1972,984.38263
phl,1973,1011.737
phl,1974,1031.53275
phl,1975,1051.14595
phl,1976,1073.50249
phl,1977,1099.48573
phl,1978,1125.61023
phl,1979,1148.40008
phl,1980,1167.78099
phl,1981,1166.40397
phl,1982,1174.159
phl,1983,1149.46701
phl,1984,1121.59433
phl,1985,1079.00232
phl,1986,1085.27087
phl,1987,1099.38263
phl,1988,1137.4418
phl,1989,1163.78541
phl,1990,1195.60812
phl,1991,1192.57414
phl,1992,1201.79134
phl,1993,1209.08224
phl,1994,1224.85795
phl,1995,1242.34247
phl,1996,1270.33722
phl,1997,1303.97814
phl,1998,1319.27908
phl,1999,1342.68387
phl,2000,1382.29564
phl,2001,1406.47314
phl,2002,1447.45651
phl,2003,1494.34538
phl,2004,1551.59162
phl,2005,1590.2209
phl,2006,1627.27817
phl,2007,1676.60568
phl,2008,1712.53411
phl,2009,1727.15407
phl,2010,1759.59304
phl,2011,1826.13049
phl,2012,1917.33478
phl,2013,1994.86252
phl,2014,2075.78981
phl,2015,2174.94267
phl,2016,2295.58373
phl,2017,2397.43882
phl,2018,2500.50539
phl,2019,2611.33217
phl,2020,2371.87104
plw,2005,8360.37707
plw,2006,8513.89102
plw,2007,8896.41422
plw,2008,9041.03592
plw,2009,8690.69984
plw,2010,8567.54484
plw,2011,8926.15506
plw,2012,9642.80125
plw,2013,9895.39851
plw,2014,10073.14043
plw,2015,10475.71469
plw,2016,11088.23231
plw,2017,11008.13634
plw,2018,11533.51572
pol,1995,3461.96496
pol,1996,3762.44151
pol,1997,4035.4551
pol,1998,4233.85915
pol,1999,4468.99373
pol,2000,4646.7624
pol,2001,4741.93648
pol,2002,4927.79984
pol,2003,4999.2665
pol,2004,5219.07248
pol,2005,5316.1914
pol,2006,5571.10327
pol,2007,5888.91322
pol,2008,6281.3186
pol,2009,6493.25532
pol,2010,6683.95097
pol,2011,6869.93233
pol,2012,6900.62872
pol,2013,6921.6862
pol,2014,7098.81966
pol,2015,7368.50772
pol,2016,7663.34477
pol,2017,8023.13814
pol,2018,8385.18412
pol,2019,8714.85281
pol,2020,8451.17199
pri,1964,4395.00086
pri,1965,4664.70366
pri,1966,5032.90386
pri,1967,5042.37668
pri,1968,5313.22772
pri,1969,5707.14895
pri,1970,6388.30402
pri,1971,6331.66804
pri,1972,7259.85693
pri,1973,7554.86454
pri,1974,7242.9919
pri,1975,7002.2834
pri,1976,13843.2452
pri,1977,7792.53441
pri,1978,8134.55865
pri,1979,8364.26742
pri,1980,8283.35028
pri,1981,7937.07106
pri,1982,7838.55001
pri,1983,7984.49714
pri,1984,8275.07614
pri,1985,8563.88086
pri,1986,8836.64089
pri,1987,9257.09816
pri,1988,9537.39598
pri,1989,9552.3605
pri,1990,9666.18444
pri,1991,9486.15801
pri,1992,9777.64567
pri,1993,10180.1024
pri,1994,10591.28445
pri,1995,9252.66318
pri,1996,11583.27303
pri,1997,12140.29015
pri,1998,12604.16097
pri,1999,13218.62144
pri,2000,13583.79341
pri,2001,13689.31459
pri,2002,14021.74757
pri,2003,14534.32735
pri,2004,15766.552
pri,2005,16218.81113
pri,2006,16453.73973
pri,2007,16773.72558
pri,2008,16675.47888
pri,2009,16285.60492
pri,2010,16605.15883
pri,2011,17053.84606
pri,2012,17678.08289
pri,2013,18183.76436
pri,2014,17906.99337
pri,2015,17747.3028
pri,2016,17580.2842
pri,2017,17863.10503
pri,2018,18513.25302
pri,2019,19217.35737
pri,2020,17412.75387
prt,1970,5188.49085
prt,1971,5871.27837
prt,1972,6117.15257
prt,1973,6850.48701
prt,1974,7413.52586
prt,1975,7073.9153
prt,1976,7116.18676
prt,1977,7083.26852
prt,1978,6864.43836
prt,1979,6798.98304
prt,1980,6996.62269
prt,1981,7127.55816
prt,1982,7246.78592
prt,1983,7124.12132
prt,1984,6883.89983
prt,1985,6909.08184
prt,1986,7291.93885
prt,1987,7679.47254
prt,1988,8212.21123
prt,1989,8466.25696
prt,1990,9031.04677
prt,1991,9434.7313
prt,1992,9889.30698
prt,1993,9986.05011
prt,1994,10061.32952
prt,1995,10086.32644
prt,1996,10401.8909
prt,1997,10707.78874
prt,1998,11163.57235
prt,1999,11685.08874
prt,2000,12031.0973
prt,2001,12052.86612
prt,2002,12140.81943
prt,2003,12056.7415
prt,2004,12335.4189
prt,2005,12506.68151
prt,2006,12673.50803
prt,2007,12966.04815
prt,2008,13124.94767
prt,2009,12809.28537
prt,2010,13105.00163
prt,2011,12643.98821
prt,2012,12020.15052
prt,2013,11960.27464
prt,2014,12311.21958
prt,2015,12614.26766
prt,2016,12978.02347
prt,2017,13283.03244
prt,2018,13652.25779
prt,2019,14004.85298
prt,2020,13164.02552
pry,1962,1292.0806
pry,1963,1326.48535
pry,1964,1331.21437
pry,1965,1322.16072
pry,1966,1265.41189
pry,1967,1349.53665
pry,1968,1360.22542
pry,1969,1369.71193
pry,1970,1409.95168
pry,1971,1458.18569
pry,1972,1487.99216
pry,1973,1489.07879
pry,1974,1613.36699
pry,1975,1724.7977
pry,1976,1756.47962
pry,1977,1931.75041
pry,1978,1997.89391
pry,1979,1970.29189
pry,1980,2203.54723
pry,1981,2341.67792
pry,1982,2407.78817
pry,1983,2318.19943
pry,1984,2353.36109
pry,1985,2340.96305
pry,1986,2323.51584
pry,1987,2415.19329
pry,1988,2407.65741
pry,1989,2323.43881
pry,1990,2517.90278
pry,1991,2489.81106
pry,1992,2507.58741
pry,1993,2530.07613
pry,1994,2615.52135
pry,1995,2639.83605
pry,1996,2592.85179
pry,1997,2610.55366
pry,1998,2542.05582
pry,1999,2454.25794
pry,2000,2369.37955
pry,2001,2451.35035
pry,2002,2338.18008
pry,2003,2475.68011
pry,2004,2548.05364
pry,2005,2530.08988
pry,2006,2591.59883
pry,2007,2682.34472
pry,2008,2801.67069
pry,2009,2790.14559
pry,2010,3007.03293
pry,2011,3109.77889
pry,2012,3168.91474
pry,2013,3270.8172
pry,2014,3427.57426
pry,2015,3450.01846
pry,2016,3529.33429
pry,2017,3650.31756
pry,2018,3761.4877
pry,2019,3779.6923
pry,2020,3544.34277
pse,1994,2180.68967
pse,1995,2245.73502
pse,1996,2105.59958
pse,1997,2270.81741
pse,1998,2441.36765
pse,1999,2531.96307
pse,2000,2268.62402
pse,2001,2104.61714
pse,2002,1864.67993
pse,2003,2089.33673
pse,2004,2420.51445
pse,2005,2642.48602
pse,2006,2466.9043
pse,2007,2527.63202
pse,2008,2568.55765
pse,2009,2648.55999
pse,2010,2636.54926
pse,2011,2802.84297
pse,2012,2998.64472
pse,2013,2877.68955
pse,2014,2857.8391
pse,2015,2891.81123
pse,2016,3107.10478
pse,2017,3012.54488
pse,2018,2969.98065
pse,2019,3015.06454
pse,2020,2574.74649
qat,2015,14051.53983
rou,1990,2035.2291
rou,1991,1810.93502
rou,1992,1725.29765
rou,1993,1749.13259
rou,1994,1818.06218
rou,1995,2035.8303
rou,1996,2195.98666
rou,1997,2101.20134
rou,1998,2231.39371
rou,1999,2141.14242
rou,2000,2177.05319
rou,2001,2391.68334
rou,2002,2608.70038
rou,2003,2847.77693
rou,2004,3317.72302
rou,2005,3713.01044
rou,2006,4116.30551
rou,2007,4755.80015
rou,2008,5256.5357
rou,2009,4963.86929
rou,2010,4744.36878
rou,2011,4818.36987
rou,2012,4932.59196
rou,2013,4971.86114
rou,2014,5196.42802
rou,2015,5531.5076
rou,2016,6008.62147
rou,2017,6693.4406
rou,2018,7249.30148
rou,2019,7584.01338
rou,2020,7225.22089
rus,1996,1836.55515
rus,1997,1928.19888
rus,1998,1867.98653
rus,1999,1820.30247
rus,2000,1958.11728
rus,2001,2148.76486
rus,2002,2337.50924
rus,2003,2524.29848
rus,2004,2836.79845
rus,2005,3178.32792
rus,2006,3571.53757
rus,2007,4084.12709
rus,2008,4513.56261
rus,2009,4280.78353
rus,2010,4511.72289
rus,2011,4809.96437
rus,2012,5163.23809
rus,2013,5414.28664
rus,2014,5428.60794
rus,2015,4906.07963
rus,2016,4772.83662
rus,2017,4943.89065
rus,2018,5152.97208
rus,2019,5317.33616
rus,2020,4872.65998
rwa,1960,253.42277
rwa,1961,237.82514
rwa,1962,270.62136
rwa,1963,248.41708
rwa,1964,197.80895
rwa,1965,205.42502
rwa,1966,219.51406
rwa,1967,232.76583
rwa,1968,245.82343
rwa,1969,269.51402
rwa,1970,268.59275
rwa,1971,261.6417
rwa,1972,241.4363
rwa,1973,227.94821
rwa,1974,230.24572
rwa,1975,199.20393
rwa,1976,226.58684
rwa,1977,230.23849
rwa,1978,250.9258
rwa,1979,283.3418
rwa,1980,296.4303
rwa,1981,291.41314
rwa,1982,274.28893
rwa,1983,304.44905
rwa,1984,254.11077
rwa,1985,238.5047
rwa,1986,256.15292
rwa,1987,231.14487
rwa,1988,244.17404
rwa,1989,239.21407
rwa,1990,235.96558
rwa,1991,270.08295
rwa,1992,289.02183
rwa,1993,294.23798
rwa,1994,243.48564
rwa,1995,251.60926
rwa,1996,263.34229
rwa,1997,270.97881
rwa,1998,284.25574
rwa,1999,306.3346
rwa,2000,323.90362
rwa,2001,325.92162
rwa,2002,361.68209
rwa,2003,340.22027
rwa,2004,357.97426
rwa,2005,382.09152
rwa,2006,411.6349
rwa,2007,411.56085
rwa,2008,432.06194
rwa,2009,462.36507
rwa,2010,475.58459
rwa,2011,505.51533
rwa,2012,525.61935
rwa,2013,534.23932
rwa,2014,554.63341
rwa,2015,605.69996
rwa,2016,614.92004
rwa,2017,595.12344
rwa,2018,644.90221
rwa,2019,663.12871
rwa,2020,614.10827
sau,2000,4731.52255
sau,2001,4680.37532
sau,2002,4654.03848
sau,2003,4722.84007
sau,2004,4895.43244
sau,2005,5233.19452
sau,2006,5646.50484
sau,2007,6211.04685
sau,2008,6777.62168
sau,2009,7176.26841
sau,2010,7238.07745
sau,2011,7142.40572
sau,2012,7733.1788
sau,2013,7743.54265
sau,2014,7988.62724
sau,2015,8313.40359
sau,2016,8202.06059
sau,2017,8298.70818
sau,2018,8305.52639
sau,2019,8532.85175
sau,2020,7864.16815
sdn,1960,477.36944
sdn,1961,447.63756
sdn,1962,451.14652
sdn,1963,432.19888
sdn,1964,422.14915
sdn,1965,437.83424
sdn,1966,373.45646
sdn,1967,345.73286
sdn,1968,336.95151
sdn,1969,312.14848
sdn,1970,323.17876
sdn,1971,340.58527
sdn,1972,306.41423
sdn,1973,291.6665
sdn,1974,347.92265
sdn,1975,394.69753
sdn,1976,451.5172
sdn,1977,503.87878
sdn,1978,473.23294
sdn,1979,425.84452
sdn,1980,426.93998
sdn,1981,455.01602
sdn,1982,491.41523
sdn,1983,497.14365
sdn,1984,474.07477
sdn,1985,424.25267
sdn,1986,366.85881
sdn,1987,353.64345
sdn,1988,362.607
sdn,1989,367.33634
sdn,1990,378.64484
sdn,1991,392.30181
sdn,1992,404.93065
sdn,1993,420.14291
sdn,1994,423.16705
sdn,1995,413.36288
sdn,1996,416.69683
sdn,1997,428.62455
sdn,1998,435.2406
sdn,1999,440.05521
sdn,2000,411.00652
sdn,2001,439.48968
sdn,2002,435.88022
sdn,2003,442.99274
sdn,2004,489.22298
sdn,2005,504.87541
sdn,2006,528.12112
sdn,2007,527.17485
sdn,2008,521.12922
sdn,2009,522.63887
sdn,2010,548.46234
sdn,2011,492.88036
sdn,2012,523.15383
sdn,2013,537.82281
sdn,2014,577.50567
sdn,2015,586.90124
sdn,2016,601.6397
sdn,2017,598.34129
sdn,2018,569.59234
sdn,2019,551.12731
sdn,2020,519.81016
sen,1960,820.25386
sen,1961,813.9447
sen,1962,800.39096
sen,1963,829.39663
sen,1964,834.50805
sen,1965,780.1985
sen,1966,783.62906
sen,1967,767.71352
sen,1968,772.8469
sen,1969,671.20185
sen,1970,698.36928
sen,1971,683.61085
sen,1972,657.95937
sen,1973,634.7434
sen,1974,636.71832
sen,1975,674.16228
sen,1976,724.38169
sen,1977,712.71536
sen,1978,703.06567
sen,1979,727.48732
sen,1980,720.80354
sen,1981,688.50588
sen,1982,740.07107
sen,1983,708.98837
sen,1984,718.3716
sen,1985,701.28555
sen,1986,754.47771
sen,1987,759.02524
sen,1988,760.0362
sen,1989,760.90074
sen,1990,736.22861
sen,1991,730.32011
sen,1992,727.59194
sen,1993,743.4189
sen,1994,690.7171
sen,1995,693.55908
sen,1996,694.14155
sen,1997,686.08695
sen,1998,722.1582
sen,1999,782.13233
sen,2000,789.24662
sen,2001,816.05264
sen,2002,806.11445
sen,2003,827.1058
sen,2004,825.84722
sen,2005,832.58404
sen,2006,850.88851
sen,2007,858.53846
sen,2008,867.86966
sen,2009,872.12266
sen,2010,867.1677
sen,2011,849.64468
sen,2012,849.91835
sen,2013,852.01908
sen,2014,871.96116
sen,2015,885.45992
sen,2016,906.4927
sen,2017,924.47977
sen,2018,941.81505
sen,2019,947.44823
sen,2020,935.51384
sgp,1960,3069.97565
sgp,1961,3252.86549
sgp,1962,3286.66873
sgp,1963,3354.65356
sgp,1964,3110.00137
sgp,1965,3154.14521
sgp,1966,3295.20071
sgp,1967,3515.00083
sgp,1968,3801.99889
sgp,1969,4057.25867
sgp,1970,4498.26615
sgp,1971,4939.14428
sgp,1972,5291.64162
sgp,1973,5615.54134
sgp,1974,5903.90754
sgp,1975,6005.64682
sgp,1976,6237.50955
sgp,1977,6472.9901
sgp,1978,6815.00153
sgp,1979,7176.16061
sgp,1980,7486.20333
sgp,1981,7480.94228
sgp,1982,7447.83066
sgp,1983,7769.94056
sgp,1984,8070.13379
sgp,1985,8052.89277
sgp,1986,8377.38966
sgp,1987,9095.85894
sgp,1988,9880.77865
sgp,1989,10390.96937
sgp,1990,10733.63206
sgp,1991,11071.84658
sgp,1992,11377.4122
sgp,1993,12397.24212
sgp,1994,12891.22589
sgp,1995,12988.46742
sgp,1996,13291.65056
sgp,1997,13590.80527
sgp,1998,12883.19945
sgp,1999,14014.80338
sgp,2000,15645.27117
sgp,2001,16457.33971
sgp,2002,16870.22809
sgp,2003,17340.51817
sgp,2004,18024.71331
sgp,2005,18327.10793
sgp,2006,18541.35895
sgp,2007,19030.62387
sgp,2008,18816.00876
sgp,2009,18206.65612
sgp,2010,18665.12861
sgp,2011,19004.02005
sgp,2012,19233.8963
sgp,2013,19457.74159
sgp,2014,19899.11521
sgp,2015,20677.21545
sgp,2016,21077.29436
sgp,2017,21719.05955
sgp,2018,22476.2302
sgp,2019,22943.37226
sgp,2020,19765.18036
sle,1980,737.90663
sle,1981,701.66404
sle,1982,675.10633
sle,1983,611.79732
sle,1984,584.51128
sle,1985,529.6854
sle,1986,502.34279
sle,1987,548.02639
sle,1988,457.44281
sle,1989,483.88759
sle,1990,400.10093
sle,1991,396.00118
sle,1992,356.91424
sle,1993,379.02378
sle,1994,310.24897
sle,1995,383.52446
sle,1996,403.3179
sle,1997,333.65782
sle,1998,319.7985
sle,1999,294.91106
sle,2000,292.03397
sle,2001,362.58967
sle,2002,427.28752
sle,2003,437.15443
sle,2004,434.97384
sle,2005,426.96057
sle,2006,418.38279
sle,2007,446.34092
sle,2008,473.13794
sle,2009,508.38392
sle,2010,431.41108
sle,2011,563.08001
sle,2012,590.36082
sle,2013,748.01151
sle,2014,620.98878
sle,2015,606.39728
sle,2016,656.32353
sle,2017,640.75366
sle,2018,710.35105
sle,2019,699.33063
sle,2020,717.3984
slv,1965,2137.49859
slv,1966,2253.63571
slv,1967,2294.12934
slv,1968,2245.74305
slv,1969,2218.82195
slv,1970,2290.00608
slv,1971,2299.85079
slv,1972,2339.69971
slv,1973,2443.92364
slv,1974,2431.85463
slv,1975,2390.71514
slv,1976,2597.69778
slv,1977,2863.45652
slv,1978,2840.38361
slv,1979,2505.9357
slv,1980,2187.30494
slv,1981,1918.47118
slv,1982,1716.01139
slv,1983,1713.27138
slv,1984,1738.18207
slv,1985,1750.73686
slv,1986,1715.85813
slv,1987,1701.66859
slv,1988,1702.74282
slv,1989,1712.72191
slv,1990,2146.28259
slv,1991,2130.10141
slv,1992,2257.98206
slv,1993,2357.49509
slv,1994,2470.45304
slv,1995,2593.33164
slv,1996,2606.28927
slv,1997,2615.09386
slv,1998,2572.64997
slv,1999,2617.26373
slv,2000,2656.68146
slv,2001,2674.3219
slv,2002,2678.57646
slv,2003,2685.22447
slv,2004,2714.23212
slv,2005,2803.762
slv,2006,2923.48702
slv,2007,3115.76251
slv,2008,3088.61129
slv,2009,2869.85604
slv,2010,2891.39374
slv,2011,2923.78434
slv,2012,3005.01632
slv,2013,3095.10874
slv,2014,3075.83045
slv,2015,3152.46776
slv,2016,3198.54256
slv,2017,3235.57142
slv,2018,3262.48636
slv,2019,3349.25711
slv,2020,2979.7696
smr,2015,17228.09584
smr,2016,16870.53597
smr,2017,16392.22196
smr,2018,16198.55175
smr,2019,16248.37396
som,2015,443.06341
srb,1995,2346.27315
srb,1996,2408.08359
srb,1997,2513.64919
srb,1998,2593.74368
srb,1999,2358.55542
srb,2000,2486.23839
srb,2001,2528.53539
srb,2002,2763.79172
srb,2003,2844.15718
srb,2004,3213.01811
srb,2005,3298.82883
srb,2006,3660.6981
srb,2007,3958.09713
srb,2008,4153.51709
srb,2009,4030.59685
srb,2010,4022.23198
srb,2011,4111.44746
srb,2012,4061.344
srb,2013,4012.10775
srb,2014,4027.00992
srb,2015,4021.20172
srb,2016,4118.74678
srb,2017,4232.18717
srb,2018,4387.94434
srb,2019,4568.46901
srb,2020,4479.03738
ssd,2008,1236.33982
ssd,2009,1231.90167
ssd,2010,1332.03048
ssd,2011,1225.80575
ssd,2012,1244.59514
ssd,2013,1266.9327
ssd,2014,1161.68555
ssd,2015,886.41401
sur,2015,4550.35601
svk,1993,4454.42145
svk,1994,4480.81644
svk,1995,4708.76065
svk,1996,5065.44613
svk,1997,5245.75887
svk,1998,5498.57402
svk,1999,5457.13176
svk,2000,5602.53664
svk,2001,5910.25846
svk,2002,6247.03173
svk,2003,6306.94843
svk,2004,6766.79146
svk,2005,7071.54201
svk,2006,7517.91514
svk,2007,8107.0382
svk,2008,8668.43128
svk,2009,8641.8682
svk,2010,8703.56031
svk,2011,8525.75569
svk,2012,8545.4163
svk,2013,8435.47113
svk,2014,8585.50455
svk,2015,8814.41467
svk,2016,9145.17263
svk,2017,9553.18713
svk,2018,9929.57693
svk,2019,10181.48793
svk,2020,10070.31006
svn,1990,7077.10201
svn,1991,6297.8731
svn,1992,6077.47705
svn,1993,6938.53004
svn,1994,7226.00704
svn,1995,7881.59066
svn,1996,8103.57461
svn,1997,8345.89398
svn,1998,8607.25142
svn,1999,9170.26576
svn,2000,9131.55932
svn,2001,9377.56476
svn,2002,9589.96481
svn,2003,9920.02178
svn,2004,10165.08964
svn,2005,10357.16068
svn,2006,10457.38713
svn,2007,11076.93938
svn,2008,11376.77106
svn,2009,11508.16489
svn,2010,11569.70838
svn,2011,11637.28989
svn,2012,11358.53658
svn,2013,10896.61759
svn,2014,11062.67084
svn,2015,11278.59306
svn,2016,11771.67465
svn,2017,11987.89804
svn,2018,12372.28081
svn,2019,12876.09385
svn,2020,11964.80131
swe,1960,9237.88827
swe,1961,9681.77494
swe,1962,9946.25745
swe,1963,10325.52405
swe,1964,10658.61588
swe,1965,11002.16018
swe,1966,11105.03081
swe,1967,11273.62409
swe,1968,11670.07698
swe,1969,12098.24801
swe,1970,12572.69407
swe,1971,12498.96805
swe,1972,12885.8067
swe,1973,13198.06184
swe,1974,13607.25358
swe,1975,13932.80265
swe,1976,14465.28209
swe,1977,14269.8543
swe,1978,14128.77807
swe,1979,14436.32852
swe,1980,14291.79229
swe,1981,14471.39363
swe,1982,14594.50167
swe,1983,14261.40314
swe,1984,14504.41795
swe,1985,14860.63497
swe,1986,15535.77604
swe,1987,16259.27882
swe,1988,16646.91271
swe,1989,16715.14231
swe,1990,16476.77402
swe,1991,16401.55906
swe,1992,16054.35059
swe,1993,15499.41593
swe,1994,15666.12766
swe,1995,15731.03856
swe,1996,15991.27593
swe,1997,16471.09752
swe,1998,17011.88821
swe,1999,17690.02601
swe,2000,18619.28531
swe,2001,18726.1831
swe,2002,19087.83932
swe,2003,19329.03803
swe,2004,19807.03608
swe,2005,20349.74918
swe,2006,20841.35675
swe,2007,21512.34989
swe,2008,21434.7831
swe,2009,21473.56775
swe,2010,22178.94387
swe,2011,22450.21904
swe,2012,22447.74104
swe,2013,22657.53049
swe,2014,23079.65597
swe,2015,23733.29025
swe,2016,23976.20753
swe,2017,24271.91625
swe,2018,24435.31578
swe,2019,24363.0692
swe,2020,23046.95298
swz,1980,1634.90384
swz,1981,1447.7164
swz,1982,1558.17652
swz,1983,1504.89221
swz,1984,1464.07873
swz,1985,1276.81461
swz,1986,1018.89872
swz,1987,1004.75753
swz,1988,824.57595
swz,1989,858.32953
swz,1990,1039.98997
swz,1991,1060.08302
swz,1992,1100.45386
swz,1993,1201.80417
swz,1994,1028.96309
swz,1995,1263.77692
swz,1996,1399.37336
swz,1997,1386.36675
swz,1998,1459.561
swz,1999,1510.97076
swz,2000,1816.84636
swz,2001,1834.89856
swz,2002,1846.63687
swz,2003,1836.30747
swz,2004,1976.0635
swz,2005,2184.45654
swz,2006,2269.75148
swz,2007,2271.60756
swz,2008,2267.7752
swz,2009,2231.28403
swz,2010,2364.13675
swz,2011,2474.79977
swz,2012,2477.4177
swz,2013,2504.86328
swz,2014,2518.09588
swz,2015,2462.68746
swz,2016,2386.12389
swz,2017,2487.71143
swz,2018,2493.03351
swz,2019,2433.02605
syc,2012,6593.26331
syc,2013,5009.15593
syc,2014,8044.21171
syc,2015,7945.37187
syc,2016,8486.77313
syc,2017,9128.6621
tcd,2007,471.57706
tcd,2008,480.52847
tcd,2009,516.8504
tcd,2010,532.33648
tcd,2011,532.34509
tcd,2012,559.68789
tcd,2013,588.83117
tcd,2014,608.92214
tcd,2015,568.97884
tcd,2016,526.5572
tcd,2017,511.62064
tcd,2018,499.85793
tcd,2019,491.94434
tcd,2020,479.03208
tgo,1960,277.4587
tgo,1961,305.29331
tgo,1962,307.27967
tgo,1963,324.93716
tgo,1964,306.20936
tgo,1965,319.39201
tgo,1966,370.57779
tgo,1967,399.83692
tgo,1968,412.26865
tgo,1969,426.01199
tgo,1970,422.01098
tgo,1971,235.93229
tgo,1972,249.15888
tgo,1973,270.6185
tgo,1974,293.70925
tgo,1975,218.23147
tgo,1976,326.04865
tgo,1977,317.50742
tgo,1978,281.60948
tgo,1979,302.20153
tgo,1980,315.13092
tgo,1981,335.03334
tgo,1982,348.04601
tgo,1983,313.76361
tgo,1984,347.68759
tgo,1985,398.79121
tgo,1986,353.9163
tgo,1987,327.18235
tgo,1988,377.75969
