geo,time,dt_dod_dstc_xp_zs
mli,1998,27.68871
mli,1999,26.53931
mli,2000,17.11407
mli,2001,10.733
mli,2002,13.24061
mli,2003,3.0122
mli,2004,4.05776
mli,2005,1.89618
mli,2006,1.56833
mli,2007,0.3166
mli,2008,0.24305
mli,2009,1.08917
mli,2010,0.24274
mli,2011,6.74932
mli,2012,1.1327
mli,2013,2.06845
mli,2014,1.71822
mli,2015,2.51675
mli,2016,2.36947
mli,2017,2.62986
mli,2018,2.53286
mli,2019,2.37129
mli,2020,1.55681
mmr,1976,0.01461
mmr,1977,0.02505
mmr,1978,0.0313
mmr,1979,0.03125
mmr,1980,0.03284
mmr,1981,0.03134
mmr,1982,0.04432
mmr,1983,0.05117
mmr,1984,0.05221
mmr,1985,0.05978
mmr,1986,0.05656
mmr,1987,11.23883
mmr,1988,44.13577
mmr,1989,41.54083
mmr,1990,68.114
mmr,1991,86.82204
mmr,1992,50.37274
mmr,1993,37.84599
mmr,1994,30.23893
mmr,1995,27.63659
mmr,1996,28.50479
mmr,1997,26.52137
mmr,1998,28.32128
mmr,1999,28.79351
mmr,2000,24.53699
mmr,2001,20.489
mmr,2002,26.18212
mmr,2003,29.38011
mmr,2004,28.65047
mmr,2005,20.53557
mmr,2006,18.21636
mmr,2007,15.64461
mmr,2008,16.42473
mmr,2009,17.12193
mmr,2010,15.011
mmr,2011,14.12513
mmr,2012,10.10647
mmr,2013,0.25355
mmr,2014,0.64306
mmr,2015,0.68
mmr,2016,0.65207
mmr,2017,0.65504
mmr,2018,0.61486
mmr,2019,0.3491
mne,2007,23.46085
mne,2008,29.14872
mne,2009,72.53147
mne,2010,10.83242
mne,2011,20.73139
mne,2012,27.37325
mne,2013,24.28693
mne,2014,13.21675
mne,2015,12.24895
mne,2016,8.41896
mne,2017,7.46119
mne,2018,7.94166
mne,2019,10.01877
mne,2020,20.14463
mng,1992,15.13849
mng,1993,3.2492
mng,1994,0.84673
mng,1995,2.2787
mng,1996,0.97076
mng,1997,4.03778
mng,1998,5.15537
mng,1999,4.06392
mng,2000,2.04715
mng,2001,2.20844
mng,2002,6.12105
mng,2003,33.58664
mng,2004,13.61214
mng,2005,1.67649
mng,2006,1.3088
mng,2007,2.25382
mng,2008,2.28685
mng,2009,10.68473
mng,2010,10.67708
mng,2011,12.62433
mng,2012,20.00147
mng,2013,34.50644
mng,2014,38.69475
mng,2015,46.88361
mng,2016,45.63456
mng,2017,45.98789
mng,2018,39.02953
mng,2019,33.59829
mng,2020,39.03736
moz,2005,32.6636
moz,2006,19.67243
moz,2007,16.83687
moz,2008,17.25304
moz,2009,21.73309
moz,2010,22.24859
moz,2011,7.15147
moz,2012,7.20822
moz,2013,14.6719
moz,2014,9.18727
moz,2015,18.78992
moz,2016,14.86503
moz,2017,19.6277
moz,2018,19.73296
moz,2019,28.1163
moz,2020,39.87658
mrt,1975,0.10282
mrt,1976,0.10604
mrt,1977,22.68036
mrt,1978,34.40539
mrt,1979,25.16162
mrt,1980,24.10568
mrt,1981,28.8568
mrt,1982,30.15422
mrt,1983,29.9611
mrt,1984,37.99469
mrt,1985,25.91801
mrt,1986,25.31733
mrt,1987,28.42464
mrt,1988,37.04527
mrt,1989,33.45621
mrt,1990,49.82344
mrt,1991,66.38678
mrt,1992,47.6914
mrt,1993,40.66944
mrt,1994,34.3934
mrt,1995,32.96231
mrt,1996,34.69466
mrt,1997,65.56516
mrt,1998,58.26226
mrt,2012,35.88066
mrt,2013,35.4946
mrt,2014,45.87705
mrt,2015,63.42164
mrt,2016,59.82883
mrt,2017,50.92638
mrt,2018,47.30597
mrt,2019,39.83404
mrt,2020,36.48491
mus,1977,0.0246
mus,1978,0
mus,1979,0
mus,1980,0.02857
mus,1981,0.00868
mus,1982,0
mus,1983,0
mus,1984,0.00318
mus,1985,0
mus,1986,0
mus,1987,0
mus,1988,0.00731
mus,1989,0.00222
mus,1990,0.12898
mus,1991,0.23287
mus,1992,0.11149
mus,1993,0.11221
mus,1994,0.08743
mus,1995,0.03502
mus,1996,0.00207
mus,1997,0
mus,1998,0
mus,1999,0
mus,2000,0
mus,2001,0
mus,2002,0
mus,2003,0
mus,2004,0
mus,2005,0
mus,2006,0
mus,2007,0
mus,2008,0
mus,2009,28.09519
mus,2010,14.57913
mus,2011,24.62911
mus,2012,36.27369
mus,2013,23.65858
mus,2014,37.14254
mus,2015,36.34714
mus,2016,32.99615
mus,2017,30.35515
mus,2018,34.03007
mus,2019,37.308
mus,2020,62.71271
mwi,1977,32.36469
mwi,1978,35.51116
mwi,1979,44.47962
mwi,1980,36.90199
mwi,1981,15.74568
mwi,1982,31.77871
mwi,1983,26.44395
mwi,1984,12.30045
mwi,1985,29.2056
mwi,1986,29.46517
mwi,1987,30.5867
mwi,1988,14.58229
mwi,1989,15.43151
mwi,1990,12.9015
mwi,1991,5.709
mwi,1992,11.26834
mwi,1993,3.05252
mwi,1994,3.47405
mwi,1995,9.19154
mwi,1996,17.99602
mwi,1997,3.97317
mwi,1998,5.48322
mwi,1999,12.88468
mwi,2000,15.88129
mwi,2001,7.45011
mwi,2002,25.29671
mwi,2003,9.26934
mwi,2004,6.67648
mwi,2005,7.08403
mwi,2006,8.83017
mwi,2007,6.94103
mwi,2008,8.18553
mwi,2009,4.97103
mwi,2010,3.51189
mwi,2011,2.36608
mwi,2012,1.55166
mwi,2013,1.50272
mwi,2014,1.30755
mwi,2015,0.99507
mwi,2016,3.71802
mwi,2017,5.0617
mwi,2018,2.17002
mwi,2019,5.17635
mwi,2020,15.85565
ner,1974,0.3297
ner,1975,0.19709
ner,1976,0.30818
ner,1977,22.48493
ner,1978,76.24945
ner,1979,19.94747
ner,1980,24.74168
ner,1981,20.96791
ner,1982,28.05142
ner,1983,17.07403
ner,1984,18.03948
ner,1985,31.25349
ner,1986,29.12931
ner,1987,13.98671
ner,1988,21.73803
ner,1989,24.30838
ner,1990,27.76014
ner,1991,13.82601
ner,1992,19.92944
ner,1993,27.9681
ner,1994,14.36262
ner,1995,21.76058
ner,1996,11.62666
ner,1997,28.85875
ner,1998,17.34559
ner,1999,23.64381
ner,2000,21.63058
ner,2001,10.04955
ner,2002,9.87531
ner,2003,8.88772
ner,2004,1.72188
ner,2005,6.64139
ner,2006,5.97218
ner,2007,32.3649
ner,2008,8.22915
ner,2009,10.96648
ner,2010,12.78461
ner,2011,10.74499
ner,2012,5.75092
ner,2013,3.86044
ner,2014,3.61279
ner,2015,1.60194
ner,2016,2.99735
ner,2017,4.50501
ner,2018,4.24193
ner,2019,6.13068
ner,2020,4.15252
nga,1977,16.26547
nga,1978,21.07641
nga,1979,12.66718
nga,1980,12.79978
nga,1981,22.73642
nga,1982,19.6755
nga,1983,46.55982
nga,1984,46.52637
nga,1985,36.96833
nga,1986,68.28889
nga,1987,20.03162
nga,1988,21.25993
nga,1989,5.41986
nga,1990,10.18565
nga,1991,6.43132
nga,1992,16.99709
nga,1993,35.55422
nga,1994,48.85786
nga,1995,145.95544
nga,1996,106.78448
nga,1997,111.52255
nga,1998,226.13177
nga,1999,44.3215
nga,2000,5.28703
nga,2001,2.09232
nga,2002,8.05353
nga,2003,9.47316
nga,2004,10.1803
nga,2005,0.00543
nga,2006,0
nga,2007,0
nga,2008,0
nga,2009,0
nga,2010,0
nga,2011,0
nga,2012,0
nga,2013,0.00053
nga,2014,0.00043
nga,2015,0.00021
nga,2016,0
nga,2017,0
nga,2018,0
nga,2019,0
nga,2020,0.00001
nic,1977,58.52233
nic,1978,68.35889
nic,1979,57.46165
nic,1980,91.87673
nic,1981,59.70061
nic,1982,92.52436
nic,1983,134.99743
nic,1984,148.25151
nic,1985,246.49908
nic,1986,353.52908
nic,1987,466.81654
nic,1988,621.46456
nic,1989,596.01506
nic,1990,603.39222
nic,1991,501.50073
nic,1992,585.51171
nic,1993,525.59347
nic,1994,489.51445
nic,1995,289.10166
nic,1996,121.04353
nic,1997,102.86871
nic,1998,85.76669
nic,1999,96.08819
nic,2000,92.66739
nic,2001,71.43672
nic,2002,60.87249
nic,2003,58.58541
nic,2004,40.26011
nic,2005,37.67608
nic,2006,28.64408
nic,2007,46.19932
nic,2008,38.67666
nic,2009,35.22633
nic,2010,39.34831
nic,2011,32.84509
nic,2012,33.93025
nic,2013,33.91706
nic,2014,28.05641
nic,2015,24.86529
nic,2016,27.15267
nic,2017,24.94237
nic,2018,24.34154
nic,2019,20.75337
nic,2020,21.6979
npl,1977,14.16884
npl,1978,8.19389
npl,1979,5.08564
npl,1980,2.57748
npl,1981,7.00914
npl,1982,14.67322
npl,1983,28.51501
npl,1984,8.15016
npl,1985,7.11382
npl,1986,6.61461
npl,1987,5.42485
npl,1988,5.89466
npl,1989,5.49687
npl,1990,5.42065
npl,1991,4.68535
npl,1992,0.80471
npl,1993,2.72767
npl,1994,6.37732
npl,1995,2.13169
npl,1996,2.18328
npl,1997,2.16537
npl,1998,2.8294
npl,1999,3.21495
npl,2000,2.14139
npl,2001,4.48479
npl,2002,4.02358
npl,2003,4.89315
npl,2004,2.77573
npl,2005,3.30268
npl,2006,5.81625
npl,2007,3.31218
npl,2008,2.92928
npl,2009,2.51137
npl,2010,3.42488
npl,2011,3.90671
npl,2012,5.19245
npl,2013,9.93148
npl,2014,11.87803
npl,2015,13.03294
npl,2016,14.70228
npl,2017,14.07752
npl,2018,7.44173
npl,2019,11.75309
npl,2020,15.8219
pak,1976,14.84552
pak,1977,12.22841
pak,1978,11.37678
pak,1979,17.34736
pak,1980,22.20641
pak,1981,25.79015
pak,1982,21.93471
pak,1983,20.84759
pak,1984,26.79165
pak,1985,36.17381
pak,1986,44.96643
pak,1987,45.20075
pak,1988,45.18085
pak,1989,45.07781
pak,1990,45.94927
pak,1991,51.58103
pak,1992,51.41663
pak,1993,23.08666
pak,1994,21.48843
pak,1995,31.10502
pak,1996,26.32052
pak,1997,24.50973
pak,1998,23.37494
pak,1999,20.19186
pak,2000,15.01463
pak,2001,12.41308
pak,2002,12.53459
pak,2003,8.32497
pak,2004,7.66246
pak,2005,6.22375
pak,2006,6.17497
pak,2007,9.56018
pak,2008,5.11528
pak,2009,6.39616
pak,2010,16.24039
pak,2011,11.21162
pak,2012,15.9533
pak,2013,20.13211
pak,2014,24.04977
pak,2015,28.58807
pak,2016,33.04363
pak,2017,47.42915
pak,2018,43.79317
pak,2019,53.25877
pak,2020,54.19615
pan,1977,21.61228
pan,1978,22.08075
pan,1979,19.00596
pan,1980,8.66884
pan,1981,9.25438
pan,1982,9.72523
pan,1983,14.23809
pan,1984,13.77066
pan,1985,17.55643
pan,1986,16.31751
pan,1987,20.84689
pan,1988,38.13473
pan,1989,43.90113
pan,1990,43.36098
pan,1991,40.28772
pan,1992,34.88053
pan,1993,39.20095
pan,1994,35.43088
pan,1995,24.33095
pan,1996,8.24067
pan,1997,4.70866
pan,1998,4.69428
pan,1999,5.15699
pan,2000,0.01023
pan,2001,0.00905
pan,2002,0
pan,2003,0
pan,2004,0
pan,2005,0
pan,2006,0
pan,2007,0
pan,2008,127.93417
pan,2009,115.74288
pan,2010,113.15776
pan,2011,98.61859
pan,2012,94.1371
pan,2013,109.30669
pan,2014,127.76749
pan,2015,157.27751
pan,2016,159.78658
pan,2017,131.23365
pan,2018,126.61609
pan,2019,120.13886
pan,2020,165.00345
per,1977,97.95233
per,1978,86.85572
per,1979,37.99454
per,1980,43.12673
per,1981,35.89926
per,1982,54.37179
per,1983,42.05139
per,1984,44.98375
per,1985,49.4085
per,1986,81.64166
per,1987,99.69819
per,1988,127.76653
per,1989,105.42031
per,1990,124.49988
per,1991,97.71459
per,1992,84.1922
per,1993,134.7658
per,1994,119.01303
per,1995,140.04486
per,1996,83.28807
per,1997,73.83722
per,1998,78.2082
per,1999,56.36371
per,2000,43.93154
per,2001,34.14338
per,2002,27.91638
per,2003,23.07844
per,2004,18.57937
per,2005,16.05361
per,2006,11.08379
per,2007,16.40701
per,2008,14.99672
per,2009,15.04504
per,2010,15.89432
per,2011,12.39461
per,2012,16.96577
per,2013,13.11639
per,2014,15.05737
per,2015,17.08829
per,2016,17.51074
per,2017,16.0875
per,2018,17.41241
per,2019,14.90373
per,2020,21.56495
phl,1977,58.26251
phl,1978,78.67617
phl,1979,84.97202
phl,1980,94.48543
phl,1981,109.76349
phl,1982,141.49185
phl,1983,115.84195
phl,1984,117.99921
phl,1985,115.66641
phl,1986,62.33718
phl,1987,41.39043
phl,1988,36.24619
phl,1989,31.8718
phl,1990,33.98249
phl,1991,34.18473
phl,1992,30.34611
phl,1993,26.67974
phl,1994,23.78396
phl,1995,16.06415
phl,1996,20.15057
phl,1997,24.53863
phl,1998,13.49135
phl,1999,18.81617
phl,2000,17.84265
phl,2001,21.44849
phl,2002,18.31631
phl,2003,18.9901
phl,2004,13.90581
phl,2005,16.60445
phl,2006,10.46275
phl,2007,13.19262
phl,2008,12.78954
phl,2009,8.06403
phl,2010,17.16426
phl,2011,18.59865
phl,2012,21.91252
phl,2013,22.18822
phl,2014,19.31978
phl,2015,18.46642
phl,2016,17.39787
phl,2017,14.68144
phl,2018,15.69555
phl,2019,15.91249
phl,2020,15.50705
png,1976,0
png,1977,13.17417
png,1978,6.73099
png,1979,2.54186
png,1980,5.87916
png,1981,16.66239
png,1982,19.70059
png,1983,7.02125
png,1984,14.07381
png,1985,13.96028
png,1986,5.1896
png,1987,7.50497
png,1988,7.86059
png,1989,10.46656
png,1990,4.81416
png,1991,6.3217
png,1992,17.64283
png,1993,8.97028
png,1994,3.40338
png,1995,2.57507
png,1996,1.1289
png,1997,5.94108
png,1998,7.41998
png,1999,4.44309
png,2000,2.95507
png,2001,3.16334
png,2002,2.70571
png,2003,3.82934
png,2004,2.81325
png,2005,5.67414
png,2006,1.72083
png,2007,3.3367
png,2008,0.15984
png,2009,2.41726
png,2010,6.78721
png,2011,1.66671
png,2012,3.80923
png,2013,4.89247
png,2014,8.87768
png,2015,3.61113
png,2016,7.96049
png,2017,0.74676
png,2018,4.36432
pry,1975,0.03444
pry,1976,0.05993
pry,1977,12.93025
pry,1978,17.31525
pry,1979,24.51209
pry,1980,25.19912
pry,1981,42.88707
pry,1982,33.6341
pry,1983,25.17987
pry,1984,16.80361
pry,1985,26.09888
pry,1986,21.08799
pry,1987,32.72051
pry,1988,18.81418
pry,1989,15.66767
pry,1990,14.18341
pry,1991,14.19375
pry,1992,9.8483
pry,1993,8.27034
pry,1994,15.0854
pry,1995,13.6981
pry,1996,14.04234
pry,1997,10.41951
pry,1998,12.83929
pry,1999,19.26519
pry,2000,13.81481
pry,2001,13.46582
pry,2002,12.68144
pry,2003,91.05852
pry,2004,74.42687
pry,2005,65.20486
pry,2006,55.56263
pry,2007,45.03428
pry,2008,39.578
pry,2009,48.42615
pry,2010,39.27779
pry,2011,32.85835
pry,2012,37.63825
pry,2013,32.66666
pry,2014,34.63867
pry,2015,40.33002
pry,2016,35.97803
pry,2017,32.50091
pry,2018,31.94828
pry,2019,35.01208
pry,2020,38.58635
rou,1980,18.93914
rou,1981,13.15654
rou,1982,10.74942
rou,1983,4.83139
rou,1984,4.16085
rou,1985,4.92026
rou,1986,5.84059
rou,1987,6.40407
rou,1988,5.63834
rou,1989,7.7204
rou,1990,13.88253
rou,1991,19.56436
rou,1992,14.98917
rou,1993,15.50226
rou,1994,13.21297
rou,1995,13.73893
rou,1996,11.68965
rou,1997,9.04543
rou,1998,5.88755
rou,1999,3.91135
rou,2000,6.23425
rou,2001,7.32856
rou,2002,8.08965
rou,2003,12.34991
rou,2004,16.42341
rou,2005,29.00049
rou,2006,51.27435
rou,2007,63.53249
rou,2008,42.58703
rou,2009,33.41245
rou,2010,30.83445
rou,2011,27.62141
rou,2012,24.45524
rou,2013,19.19017
rou,2014,14.0095
rou,2015,15.85092
rou,2016,14.65435
rou,2017,15.72734
rou,2018,15.15193
rou,2019,15.18223
rou,2020,17.80319
rus,1994,12.64044
rus,1995,10.78961
rus,1996,11.42725
rus,1997,5.81529
rus,1998,16.54232
rus,1999,18.4623
rus,2000,13.55929
rus,2001,16.34452
rus,2002,13.28195
rus,2003,19.21091
rus,2004,12.42721
rus,2005,9.47463
rus,2006,11.18571
rus,2007,22.99737
rus,2008,12.67956
rus,2009,14.10823
rus,2010,12.54719
rus,2011,11.34261
rus,2012,12.84669
rus,2013,13.2464
rus,2014,10.11935
rus,2015,9.78383
rus,2016,12.09552
rus,2017,11.16591
rus,2018,8.60233
rus,2019,10.77475
rus,2020,13.49249
rwa,2010,1.96522
rwa,2011,11.51162
rwa,2012,7.60768
rwa,2013,0.84365
rwa,2014,1.85815
rwa,2015,0.7716
rwa,2016,14.85045
rwa,2017,15.92114
rwa,2018,17.18213
rwa,2019,15.12543
rwa,2020,19.48915
sdn,1977,58.8279
sdn,1978,74.91491
sdn,1979,72.66313
sdn,1980,58.07317
sdn,1981,69.74702
sdn,1982,100.61982
sdn,1983,89.7868
sdn,1984,175.45926
sdn,1985,165.03454
sdn,1986,259.71914
sdn,1987,411.01352
sdn,1988,375.69861
sdn,1989,426.00952
sdn,1990,812.52279
sdn,1991,1190.46831
sdn,1992,1368.15224
sdn,1993,1441.06198
sdn,1994,1004.09892
sdn,1995,932.50736
sdn,1996,917.37524
sdn,1997,939.17798
sdn,1998,1015.52166
sdn,1999,689.12941
sdn,2000,257.59504
sdn,2001,250.07989
sdn,2002,228.66986
sdn,2003,209.59823
sdn,2004,156.01211
sdn,2005,114.32757
sdn,2006,98.18905
sdn,2007,67.21474
sdn,2008,54.94072
sdn,2009,77.5011
sdn,2010,60.91262
sdn,2011,48.9508
sdn,2012,106.07499
sdn,2013,89.63036
sdn,2014,86.57796
sdn,2015,103.25545
sdn,2016,108.95086
sdn,2017,90.75484
sdn,2018,105.573
sdn,2019,104.29566
sdn,2020,113.55314
sen,1974,0.00425
sen,1975,0.00363
sen,1976,0
sen,1977,12.71754
sen,1978,20.52873
sen,1979,24.38036
sen,1980,26.37081
sen,1981,23.64878
sen,1982,22.35718
sen,1983,19.75422
sen,1984,29.69558
sen,1985,26.17558
sen,1986,25.39305
sen,1987,28.58517
sen,1988,24.1731
sen,1989,20.69483
sen,1990,27.16595
sen,1991,22.0681
sen,1992,24.46899
sen,1993,37.40092
sen,1994,20.21159
sen,1995,16.29896
sen,1996,12.60494
sen,1997,15.86043
sen,1998,18.52644
sen,1999,20.18554
sen,2000,10.47697
sen,2001,13.75783
sen,2002,18.39707
sen,2003,7.99984
sen,2004,1.52785
sen,2005,1.39312
sen,2006,3.2629
sen,2007,10.78092
sen,2008,5.18433
sen,2009,0.00033
sen,2010,0
sen,2011,0
sen,2012,0
sen,2013,0
sen,2014,0
sen,2015,0.00083
sen,2016,0.00043
sen,2017,0
sen,2018,0
slb,1978,4.96397
slb,1979,1.34676
slb,1980,2.35412
slb,1981,3.78882
slb,1982,4.03506
slb,1983,3.79898
slb,1984,3.71616
slb,1985,10.72156
slb,1986,3.57842
slb,1987,1.65684
slb,1988,1.50745
slb,1989,0
slb,1990,17.00126
slb,1991,26.64874
slb,1992,1.30243
slb,1993,3.55999
slb,1994,1.03291
slb,1995,4.57077
slb,1996,0.66626
slb,1997,0.95886
slb,1998,1.44006
slb,1999,2.09324
slb,2000,2.49753
slb,2001,4.44045
slb,2002,8.33972
slb,2003,8.45692
slb,2004,9.50647
slb,2005,9.87169
slb,2006,8.87586
slb,2007,1.44492
slb,2008,1.09234
slb,2009,1.06312
slb,2010,1.19799
slb,2011,2.27019
slb,2012,0.30678
slb,2013,0.496
slb,2014,2.44108
slb,2015,3.76145
slb,2016,5.8195
slb,2017,4.38551
slb,2018,5.95209
slb,2019,5.63897
slb,2020,5.5162
sle,1977,2.75935
sle,1978,0.45088
sle,1979,2.40957
sle,1980,2.52829
sle,1981,4.18263
sle,1982,8.44225
sle,1983,12.16024
sle,1984,9.59041
sle,1985,17.56399
sle,1986,12.10273
sle,1987,18.01336
sle,1988,35.81493
sle,1989,53.55394
sle,1990,70.5445
sle,1991,91.01507
sle,1992,66.0852
sle,1993,85.20951
sle,1994,7.41558
sle,1995,20.81691
sle,1996,21.96742
sle,1997,19.26818
sle,1998,52.17618
sle,1999,98.97583
sle,2000,74.11005
sle,2001,22.54881
sle,2002,8.914
sle,2003,9.40619
sle,2004,10.15605
sle,2005,7.92856
sle,2006,3.79874
sle,2007,1.35423
sle,2008,2.58618
sle,2009,6.05959
sle,2010,0.96524
sle,2011,6.39076
sle,2012,17.78457
sle,2013,12.08393
sle,2014,14.14376
sle,2015,27.1516
sle,2016,25.24547
sle,2017,22.74863
sle,2018,19.18692
sle,2019,17.27198
sle,2020,25.56845
slv,1977,19.17614
slv,1978,34.28512
slv,1979,20.50631
slv,1980,17.31247
slv,1981,21.85116
slv,1982,23.74965
slv,1983,10.1378
slv,1984,11.74438
slv,1985,8.84886
slv,1986,12.07833
slv,1987,22.62352
slv,1988,25.36674
slv,1989,22.54066
slv,1990,21.25747
slv,1991,11.51965
slv,1992,10.57314
slv,1993,9.4945
slv,1994,14.10829
slv,1995,32.58161
slv,1996,35.37089
slv,1997,36.44097
slv,1998,36.72954
slv,1999,45.13271
slv,2000,62.07079
slv,2001,73.24755
slv,2002,43.43932
slv,2003,56.59998
slv,2004,59.8041
slv,2005,52.78373
slv,2006,32.1882
slv,2007,27.74231
slv,2008,30.91501
slv,2009,20.10918
slv,2010,16.62499
slv,2011,20.5823
slv,2012,24.66239
slv,2013,28.0265
slv,2014,29.97333
slv,2015,28.66481
slv,2016,36.16329
slv,2017,27.65672
slv,2018,26.58076
slv,2019,26.90147
slv,2020,29.01178
srb,2007,18.97585
srb,2008,24.65006
srb,2009,30.21086
srb,2010,21.2518
srb,2011,7.16336
srb,2012,6.53625
srb,2013,2.84277
srb,2014,2.65876
srb,2015,4.8784
srb,2016,5.63882
srb,2017,6.78014
srb,2018,8.00257
srb,2019,9.74133
srb,2020,8.99848
stp,1977,0
stp,1978,0
stp,1979,6.371
stp,1980,0
stp,1981,45.01696
stp,1982,8.6204
stp,1983,9.51315
stp,1984,1.09226
stp,1985,8.21938
stp,1986,15.90453
stp,1987,79.35526
stp,1988,72.9439
stp,1989,210.86389
stp,1990,197.09064
stp,1997,89.00459
stp,1998,128.43193
stp,1999,182.29763
stp,2000,138.22641
stp,2001,178.1415
stp,2002,181.27329
stp,2003,90.50955
stp,2004,102.86205
stp,2005,80.40971
stp,2006,67.986
stp,2007,94.58164
stp,2008,93.70137
stp,2009,77.37228
stp,2010,75.98216
stp,2011,82.22147
stp,2012,46.15266
stp,2013,25.54204
stp,2014,11.35475
stp,2015,8.56777
stp,2016,8.8114
stp,2017,7.60509
stp,2018,9.72532
stp,2019,10.01535
stp,2020,23.92017
swz,1977,3.84953
swz,1978,6.96062
swz,1979,2.66357
swz,1980,3.32835
swz,1981,1.20574
swz,1982,3.40229
swz,1983,8.98272
swz,1984,2.02688
swz,1985,5.4411
swz,1986,4.45905
swz,1987,2.97628
swz,1988,1.2115
swz,1989,2.90524
swz,1990,0.55672
swz,1991,0.55539
swz,1992,0.65372
swz,1993,0.75841
swz,1994,0.84012
swz,1995,0.94721
swz,1996,0.18088
swz,1997,12.96453
swz,1998,2.30466
swz,1999,4.58467
swz,2000,4.58191
swz,2001,5.63966
swz,2002,5.26125
swz,2003,2.71031
swz,2004,1.96453
swz,2005,4.59581
swz,2006,2.10283
swz,2007,1.61701
swz,2008,2.34271
swz,2009,0.98669
swz,2010,9.17573
swz,2011,9.15008
swz,2012,2.08841
swz,2013,2.05165
swz,2014,1.57127
swz,2015,0.68305
swz,2016,3.28743
swz,2017,8.67832
swz,2018,1.00937
swz,2019,1.25218
swz,2020,1.38062
syr,2008,2.88435
syr,2009,4.74408
syr,2010,2.8226
tcd,1977,4.92687
tcd,1978,14.59006
tcd,1979,19.59255
tcd,1980,16.04843
tcd,1981,13.25821
tcd,1982,13.30888
tcd,1983,5.69566
tcd,1984,2.30602
tcd,1985,20.33433
tcd,1986,21.1402
tcd,1987,20.83848
tcd,1988,16.65909
tcd,1989,14.19199
tcd,1990,10.85051
tcd,1991,16.41287
tcd,1992,9.72342
tcd,1993,12.75929
tcd,1994,13.49487
tgo,1974,0.1192
tgo,1975,0.08286
tgo,1976,0.25441
tgo,1977,17.35042
tgo,1978,33.51313
tgo,1979,30.92941
tgo,1980,21.08062
tgo,1981,23.22729
tgo,1982,28.25338
tgo,1983,19.81272
tgo,1984,16.36853
tgo,1985,18.85283
tgo,1986,18.06381
tgo,1987,19.00844
tgo,1988,15.37626
tgo,1989,29.02999
tgo,1990,16.23525
tgo,1991,20.06917
tgo,1992,24.23485
tgo,1993,25.9102
tgo,1994,35.43231
tgo,1995,17.92656
tgo,1996,14.59998
tgo,1997,8.05562
tgo,1998,9.58451
tgo,1999,30.74477
tgo,2000,28.95564
tgo,2001,32.59292
tgo,2002,36.7396
tgo,2003,24.41132
tgo,2004,24.71599
tgo,2005,25.38761
tgo,2006,26.33577
tgo,2007,31.81176
tgo,2008,8.82689
tgo,2009,3.67935
tgo,2010,2.77621
tgo,2011,0.27453
tgo,2012,2.46835
tgo,2013,3.7695
tgo,2014,4.13363
tgo,2015,3.40792
tgo,2016,3.12871
tgo,2017,14.44451
tgo,2018,14.23566
tgo,2019,16.85168
tgo,2020,15.97293
tha,1975,17.16198
tha,1976,17.67462
tha,1977,30.25251
tha,1978,40.7926
tha,1979,35.1211
tha,1980,26.8587
tha,1981,31.1007
tha,1982,32.29864
tha,1983,35.82049
tha,1984,34.0943
tha,1985,31.30508
tha,1986,23.40116
tha,1987,16.90057
tha,1988,22.09416
tha,1989,22.73846
tha,1990,26.59866
tha,1991,33.08448
tha,1992,34.31287
tha,1993,45.62904
tha,1994,49.70337
tha,1995,59.51325
tha,1996,63.29551
tha,1997,49.67866
tha,1998,42.84123
tha,1999,31.43269
tha,2000,17.30297
tha,2001,16.52379
tha,2002,14.04485
tha,2003,11.29114
tha,2004,9.7968
tha,2005,12.15576
tha,2006,11.42628
tha,2007,9.78493
tha,2008,9.5879
tha,2009,17.86583
tha,2010,21.75001
tha,2011,17.54097
tha,2012,20.61431
tha,2013,21.43306
tha,2014,19.6016
tha,2015,19.02568
tha,2016,19.19467
tha,2017,21.94835
tha,2018,18.79711
tha,2019,17.84566
tha,2020,27.60986
tjk,2002,7.79035
tjk,2003,8.14556
tjk,2004,6.82369
tjk,2005,3.08841
tjk,2006,2.52862
tjk,2007,4.58971
tjk,2008,4.22376
tjk,2009,4.46933
tjk,2010,26.72959
tjk,2011,24.92515
tjk,2012,28.16537
tjk,2013,30.2557
tjk,2014,36.54838
tjk,2015,37.46142
tjk,2016,36.16921
tjk,2017,27.58522
tjk,2018,33.10742
tjk,2019,47.11327
tjk,2020,37.8591
tls,2012,1.60979
tls,2013,2.04948
tls,2014,3.17691
tls,2015,4.31177
tls,2016,0
tls,2017,0.33917
tls,2018,0.25692
tls,2019,0.11405
tls,2020,0.05818
ton,1985,2.78426
ton,1986,2.07297
ton,1987,1.85458
ton,1988,1.89716
ton,1989,3.00824
ton,1990,20.99376
ton,1991,2.0584
ton,1992,2.39269
ton,1993,1.71659
ton,1994,2.57845
ton,2001,1.81675
ton,2002,1.91707
ton,2003,1.70308
ton,2004,1.4519
ton,2005,0.22209
ton,2006,0.2917
ton,2007,0
ton,2008,0
ton,2009,0.00001
ton,2010,0.02066
ton,2011,0.03933
ton,2012,0.0356
ton,2013,0.00323
ton,2014,0.00169
ton,2015,0
ton,2016,0
ton,2017,0
ton,2018,0
ton,2019,0
ton,2020,0
tun,1976,6.99648
tun,1977,14.9729
tun,1978,16.81135
tun,1979,7.28611
tun,1980,4.06221
tun,1981,3.72446
tun,1982,4.3875
tun,1983,4.4495
tun,1984,6.0545
tun,1985,6.75899
tun,1986,8.33618
tun,1987,7.5799
