geo,time,sp_dyn_cdrt_in
gin,2001,15.262
gin,2002,14.98
gin,2003,14.591
gin,2004,14.104
gin,2005,13.545
gin,2006,12.954
gin,2007,12.379
gin,2008,11.854
gin,2009,11.395
gin,2010,11.002
gin,2011,10.657
gin,2012,10.331
gin,2013,10.003
gin,2014,9.67
gin,2015,9.337
gin,2016,9.013
gin,2017,8.715
gin,2018,8.452
gin,2019,8.225
gin,2020,8.033
gmb,1960,31.123
gmb,1961,30.754
gmb,1962,30.342
gmb,1963,29.872
gmb,1964,29.337
gmb,1965,28.729
gmb,1966,28.05
gmb,1967,27.314
gmb,1968,26.538
gmb,1969,25.739
gmb,1970,24.932
gmb,1971,24.133
gmb,1972,23.353
gmb,1973,22.6
gmb,1974,21.882
gmb,1975,21.2
gmb,1976,20.546
gmb,1977,19.912
gmb,1978,19.29
gmb,1979,18.682
gmb,1980,18.09
gmb,1981,17.519
gmb,1982,16.976
gmb,1983,16.467
gmb,1984,15.995
gmb,1985,15.567
gmb,1986,15.189
gmb,1987,14.859
gmb,1988,14.57
gmb,1989,14.314
gmb,1990,14.078
gmb,1991,13.846
gmb,1992,13.608
gmb,1993,13.354
gmb,1994,13.079
gmb,1995,12.784
gmb,1996,12.473
gmb,1997,12.158
gmb,1998,11.847
gmb,1999,11.545
gmb,2000,11.256
gmb,2001,10.978
gmb,2002,10.711
gmb,2003,10.454
gmb,2004,10.207
gmb,2005,9.973
gmb,2006,9.753
gmb,2007,9.547
gmb,2008,9.356
gmb,2009,9.179
gmb,2010,9.014
gmb,2011,8.863
gmb,2012,8.723
gmb,2013,8.59
gmb,2014,8.46
gmb,2015,8.329
gmb,2016,8.191
gmb,2017,8.044
gmb,2018,7.887
gmb,2019,7.722
gmb,2020,7.55
gnb,1960,25.761
gnb,1961,25.481
gnb,1962,25.198
gnb,1963,24.913
gnb,1964,24.63
gnb,1965,24.353
gnb,1966,24.09
gnb,1967,23.844
gnb,1968,23.617
gnb,1969,23.41
gnb,1970,23.222
gnb,1971,23.048
gnb,1972,22.883
gnb,1973,22.722
gnb,1974,22.56
gnb,1975,22.395
gnb,1976,22.229
gnb,1977,22.061
gnb,1978,21.891
gnb,1979,21.713
gnb,1980,21.524
gnb,1981,21.318
gnb,1982,21.091
gnb,1983,20.842
gnb,1984,20.569
gnb,1985,20.274
gnb,1986,19.957
gnb,1987,19.625
gnb,1988,19.281
gnb,1989,18.929
gnb,1990,18.572
gnb,1991,18.213
gnb,1992,17.852
gnb,1993,17.49
gnb,1994,17.13
gnb,1995,16.772
gnb,1996,16.417
gnb,1997,16.065
gnb,1998,15.717
gnb,1999,15.371
gnb,2000,15.031
gnb,2001,14.698
gnb,2002,14.371
gnb,2003,14.05
gnb,2004,13.734
gnb,2005,13.417
gnb,2006,13.095
gnb,2007,12.765
gnb,2008,12.427
gnb,2009,12.084
gnb,2010,11.741
gnb,2011,11.404
gnb,2012,11.082
gnb,2013,10.779
gnb,2014,10.499
gnb,2015,10.244
gnb,2016,10.014
gnb,2017,9.805
gnb,2018,9.612
gnb,2019,9.434
gnb,2020,9.268
gnq,1960,28.015
gnq,1961,27.624
gnq,1962,27.218
gnq,1963,26.81
gnq,1964,26.419
gnq,1965,26.085
gnq,1966,25.853
gnq,1967,25.74
gnq,1968,25.739
gnq,1969,25.83
gnq,1970,25.969
gnq,1971,26.104
gnq,1972,26.172
gnq,1973,26.12
gnq,1974,25.917
gnq,1975,25.52
gnq,1976,24.903
gnq,1977,24.096
gnq,1978,23.153
gnq,1979,22.124
gnq,1980,21.094
gnq,1981,20.16
gnq,1982,19.383
gnq,1983,18.802
gnq,1984,18.423
gnq,1985,18.218
gnq,1986,18.125
gnq,1987,18.055
gnq,1988,17.936
gnq,1989,17.739
gnq,1990,17.449
gnq,1991,17.076
gnq,1992,16.66
gnq,1993,16.237
gnq,1994,15.818
gnq,1995,15.415
gnq,1996,15.031
gnq,1997,14.666
gnq,1998,14.318
gnq,1999,13.991
gnq,2000,13.686
gnq,2001,13.406
gnq,2002,13.148
gnq,2003,12.906
gnq,2004,12.677
gnq,2005,12.455
gnq,2006,12.232
gnq,2007,12.005
gnq,2008,11.771
gnq,2009,11.526
gnq,2010,11.273
gnq,2011,11.014
gnq,2012,10.753
gnq,2013,10.496
gnq,2014,10.245
gnq,2015,10.002
gnq,2016,9.768
gnq,2017,9.542
gnq,2018,9.323
gnq,2019,9.112
gnq,2020,8.908
grc,1960,7.3
grc,1961,7.6
grc,1962,7.9
grc,1963,7.9
grc,1964,8.2
grc,1965,7.9
grc,1966,7.9
grc,1967,8.3
grc,1968,8.4
grc,1969,8.2
grc,1970,8.4
grc,1971,8.4
grc,1972,8.6
grc,1973,8.7
grc,1974,8.5
grc,1975,8.9
grc,1976,8.9
grc,1977,9
grc,1978,8.7
grc,1979,8.6
grc,1980,9.1
grc,1981,8.9
grc,1982,8.8
grc,1983,9.2
grc,1984,8.9
grc,1985,9.4
grc,1986,9.2
grc,1987,9.6
grc,1988,9.2
grc,1989,9.2
grc,1990,9.2
grc,1991,9.3
grc,1992,9.4
grc,1993,9.3
grc,1994,9.3
grc,1995,9.5
grc,1996,9.5
grc,1997,9.4
grc,1998,9.6
grc,1999,9.6
grc,2000,9.7
grc,2001,9.4
grc,2002,9.5
grc,2003,9.7
grc,2004,9.6
grc,2005,9.6
grc,2006,9.6
grc,2007,9.9
grc,2008,9.7
grc,2009,9.8
grc,2010,9.8
grc,2011,10
grc,2012,10.6
grc,2013,10.2
grc,2014,10.4
grc,2015,11.2
grc,2016,11
grc,2017,11.6
grc,2018,11.2
grc,2019,11.7
grc,2020,12.2
grd,1960,11.065
grd,1961,10.73
grd,1962,10.386
grd,1963,10.04
grd,1964,9.699
grd,1965,9.375
grd,1966,9.081
grd,1967,8.822
grd,1968,8.605
grd,1969,8.433
grd,1970,8.311
grd,1971,8.237
grd,1972,8.203
grd,1973,8.2
grd,1974,8.217
grd,1975,8.245
grd,1976,8.273
grd,1977,8.295
grd,1978,8.304
grd,1979,8.298
grd,1980,8.274
grd,1981,8.235
grd,1982,8.188
grd,1983,8.139
grd,1984,8.091
grd,1985,8.05
grd,1986,8.02
grd,1987,8.002
grd,1988,7.991
grd,1989,7.984
grd,1990,7.968
grd,1991,7.929
grd,1992,7.858
grd,1993,7.756
grd,1994,7.626
grd,1995,7.484
grd,1996,7.346
grd,1997,7.233
grd,1998,7.159
grd,1999,7.129
grd,2000,7.143
grd,2001,7.192
grd,2002,7.262
grd,2003,7.343
grd,2004,7.435
grd,2005,7.544
grd,2006,7.684
grd,2007,7.863
grd,2008,8.079
grd,2009,8.325
grd,2010,8.585
grd,2011,8.838
grd,2012,9.065
grd,2013,9.252
grd,2014,9.393
grd,2015,9.487
grd,2016,9.538
grd,2017,9.563
grd,2018,9.576
grd,2019,9.582
grd,2020,9.587
grl,1977,7.6
grl,1978,6.3
grl,1979,7.9
grl,1980,7.6
grl,1981,7.5
grl,1982,7.9
grl,1983,8.3
grl,1984,8.3
grl,1985,8.2
grl,1986,8.3
grl,1987,8.2
grl,1988,7.9
grl,1989,8.2
grl,1990,8.4
grl,1991,8.3
grl,1992,8
grl,1993,7.8
grl,1994,8
grl,1995,8.6
grl,1996,7.9
grl,1997,8.8
grl,1998,8.1
grl,1999,8.5
grl,2000,8
grl,2001,8.3
grl,2002,7.9
grl,2003,7.2
grl,2004,8.4
grl,2005,8.2
grl,2006,7.8
grl,2007,8
grl,2008,7.6
grl,2009,7.8
grl,2010,9
grl,2011,8.4
grl,2012,8
grl,2013,7.9
grl,2014,8.2
grl,2015,8.4
grl,2016,8.7
grl,2017,8.9
grl,2018,8.7
grl,2019,9.8
grl,2020,9.2
gtm,1960,18.695
gtm,1961,18.237
gtm,1962,17.783
gtm,1963,17.335
gtm,1964,16.896
gtm,1965,16.466
gtm,1966,16.044
gtm,1967,15.631
gtm,1968,15.227
gtm,1969,14.833
gtm,1970,14.453
gtm,1971,14.094
gtm,1972,13.756
gtm,1973,13.44
gtm,1974,13.144
gtm,1975,12.863
gtm,1976,12.593
gtm,1977,12.328
gtm,1978,12.061
gtm,1979,11.789
gtm,1980,11.507
gtm,1981,11.212
gtm,1982,10.907
gtm,1983,10.596
gtm,1984,10.28
gtm,1985,9.964
gtm,1986,9.654
gtm,1987,9.355
gtm,1988,9.069
gtm,1989,8.797
gtm,1990,8.538
gtm,1991,8.287
gtm,1992,8.038
gtm,1993,7.79
gtm,1994,7.542
gtm,1995,7.297
gtm,1996,7.058
gtm,1997,6.828
gtm,1998,6.614
gtm,1999,6.415
gtm,2000,6.235
gtm,2001,6.075
gtm,2002,5.933
gtm,2003,5.807
gtm,2004,5.694
gtm,2005,5.592
gtm,2006,5.497
gtm,2007,5.407
gtm,2008,5.319
gtm,2009,5.233
gtm,2010,5.15
gtm,2011,5.07
gtm,2012,4.996
gtm,2013,4.932
gtm,2014,4.876
gtm,2015,4.829
gtm,2016,4.791
gtm,2017,4.762
gtm,2018,4.738
gtm,2019,4.72
gtm,2020,4.706
gum,1960,8.019
gum,1961,7.812
gum,1962,7.587
gum,1963,7.344
gum,1964,7.088
gum,1965,6.825
gum,1966,6.563
gum,1967,6.31
gum,1968,6.075
gum,1969,5.863
gum,1970,5.679
gum,1971,5.526
gum,1972,5.4
gum,1973,5.297
gum,1974,5.212
gum,1975,5.144
gum,1976,5.086
gum,1977,5.034
gum,1978,4.987
gum,1979,4.94
gum,1980,4.895
gum,1981,4.852
gum,1982,4.816
gum,1983,4.787
gum,1984,4.765
gum,1985,4.75
gum,1986,4.739
gum,1987,4.732
gum,1988,4.726
gum,1989,4.719
gum,1990,4.709
gum,1991,4.692
gum,1992,4.671
gum,1993,4.644
gum,1994,4.615
gum,1995,4.585
gum,1996,4.56
gum,1997,4.541
gum,1998,4.532
gum,1999,4.534
gum,2000,4.544
gum,2001,4.562
gum,2002,4.584
gum,2003,4.607
gum,2004,4.631
gum,2005,4.658
gum,2006,4.688
gum,2007,4.724
gum,2008,4.766
gum,2009,4.814
gum,2010,4.864
gum,2011,4.915
gum,2012,4.963
gum,2013,5.007
gum,2014,5.047
gum,2015,5.085
gum,2016,5.123
gum,2017,5.166
gum,2018,5.216
gum,2019,5.273
gum,2020,5.338
guy,1960,10.066
guy,1961,9.877
guy,1962,9.696
guy,1963,9.528
guy,1964,9.375
guy,1965,9.239
guy,1966,9.121
guy,1967,9.018
guy,1968,8.927
guy,1969,8.846
guy,1970,8.774
guy,1971,8.705
guy,1972,8.639
guy,1973,8.576
guy,1974,8.515
guy,1975,8.462
guy,1976,8.421
guy,1977,8.396
guy,1978,8.388
guy,1979,8.396
guy,1980,8.415
guy,1981,8.442
guy,1982,8.469
guy,1983,8.489
guy,1984,8.5
guy,1985,8.496
guy,1986,8.477
guy,1987,8.443
guy,1988,8.4
guy,1989,8.347
guy,1990,8.289
guy,1991,8.232
guy,1992,8.179
guy,1993,8.13
guy,1994,8.086
guy,1995,8.041
guy,1996,7.987
guy,1997,7.92
guy,1998,7.837
guy,1999,7.741
guy,2000,7.638
guy,2001,7.536
guy,2002,7.445
guy,2003,7.371
guy,2004,7.317
guy,2005,7.279
guy,2006,7.251
guy,2007,7.226
guy,2008,7.199
guy,2009,7.171
guy,2010,7.143
guy,2011,7.123
guy,2012,7.117
guy,2013,7.13
guy,2014,7.162
guy,2015,7.213
guy,2016,7.283
guy,2017,7.365
guy,2018,7.456
guy,2019,7.551
guy,2020,7.65
hkg,1960,5.966
hkg,1961,6.1
hkg,1962,6.3
hkg,1963,5.9
hkg,1964,5.3
hkg,1965,5
hkg,1966,5.3
hkg,1967,5.4
hkg,1968,5.1
hkg,1969,5
hkg,1970,5.1
hkg,1971,5
hkg,1972,5.2
hkg,1973,5
hkg,1974,5
hkg,1975,4.8
hkg,1976,5
hkg,1977,5.1
hkg,1978,5.1
hkg,1979,5.2
hkg,1980,5
hkg,1981,4.8
hkg,1982,4.8
hkg,1983,5
hkg,1984,4.7
hkg,1985,4.6
hkg,1986,4.7
hkg,1987,4.8
hkg,1988,4.9
hkg,1989,5.1
hkg,1990,5.2
hkg,1991,5
hkg,1992,5.3
hkg,1993,5.2
hkg,1994,5
hkg,1995,5.1
hkg,1996,5
hkg,1997,4.9
hkg,1998,5
hkg,1999,5
hkg,2000,5.1
hkg,2001,5
hkg,2002,5.1
hkg,2003,5.5
hkg,2004,5.4
hkg,2005,5.7
hkg,2006,5.5
hkg,2007,5.7
hkg,2008,6
hkg,2009,5.9
hkg,2010,6
hkg,2011,6
hkg,2012,6.1
hkg,2013,6
hkg,2014,6.2
hkg,2015,6.3
hkg,2016,6.4
hkg,2017,6.3
hkg,2018,6.4
hkg,2019,6.5
hkg,2020,6.8
hnd,1960,19.928
hnd,1961,19.312
hnd,1962,18.724
hnd,1963,18.168
hnd,1964,17.645
hnd,1965,17.155
hnd,1966,16.692
hnd,1967,16.248
hnd,1968,15.813
hnd,1969,15.381
hnd,1970,14.946
hnd,1971,14.503
hnd,1972,14.052
hnd,1973,13.594
hnd,1974,13.129
hnd,1975,12.656
hnd,1976,12.179
hnd,1977,11.701
hnd,1978,11.227
hnd,1979,10.76
hnd,1980,10.301
hnd,1981,9.847
hnd,1982,9.399
hnd,1983,8.961
hnd,1984,8.537
hnd,1985,8.136
hnd,1986,7.768
hnd,1987,7.438
hnd,1988,7.149
hnd,1989,6.898
hnd,1990,6.684
hnd,1991,6.498
hnd,1992,6.331
hnd,1993,6.176
hnd,1994,6.026
hnd,1995,5.879
hnd,1996,5.735
hnd,1997,5.598
hnd,1998,5.469
hnd,1999,5.35
hnd,2000,5.239
hnd,2001,5.136
hnd,2002,5.043
hnd,2003,4.957
hnd,2004,4.879
hnd,2005,4.808
hnd,2006,4.742
hnd,2007,4.682
hnd,2008,4.628
hnd,2009,4.578
hnd,2010,4.534
hnd,2011,4.497
hnd,2012,4.468
hnd,2013,4.446
hnd,2014,4.431
hnd,2015,4.424
hnd,2016,4.423
hnd,2017,4.428
hnd,2018,4.437
hnd,2019,4.45
hnd,2020,4.465
hrv,1960,10
hrv,1961,9.1
hrv,1962,10
hrv,1963,9.1
hrv,1964,10.1
hrv,1965,9.3
hrv,1966,8.8
hrv,1967,9.5
hrv,1968,10
hrv,1969,10.7
hrv,1970,10
hrv,1971,10.1
hrv,1972,10.8
hrv,1973,10.2
hrv,1974,10
hrv,1975,10.1
hrv,1976,9.9
hrv,1977,9.9
hrv,1978,10.6
hrv,1979,10.5
hrv,1980,10.9
hrv,1981,11.2
hrv,1982,11
hrv,1983,11.8
hrv,1984,11.6
hrv,1985,11.1
hrv,1986,11
hrv,1987,11.2
hrv,1988,11.1
hrv,1989,11
hrv,1990,10.9
hrv,1991,11.7
hrv,1992,11.3
hrv,1993,11.1
hrv,1994,10.6
hrv,1995,10.9
hrv,1996,11.1
hrv,1997,11.5
hrv,1998,11.5
hrv,1999,11.5
hrv,2000,11.2
hrv,2001,11.2
hrv,2002,11.4
hrv,2003,11.8
hrv,2004,11.2
hrv,2005,11.656
hrv,2006,11.341
hrv,2007,11.798
hrv,2008,11.8
hrv,2009,11.8
hrv,2010,11.8
hrv,2011,11.9
hrv,2012,12.1
hrv,2013,11.8
hrv,2014,12
hrv,2015,12.9
hrv,2016,12.3
hrv,2017,13
hrv,2018,12.9
hrv,2019,12.7
hrv,2020,14.1
hti,1960,22.612
hti,1961,22.236
hti,1962,21.862
hti,1963,21.482
hti,1964,21.09
hti,1965,20.685
hti,1966,20.27
hti,1967,19.854
hti,1968,19.445
hti,1969,19.045
hti,1970,18.657
hti,1971,18.277
hti,1972,17.907
hti,1973,17.548
hti,1974,17.203
hti,1975,16.885
hti,1976,16.606
hti,1977,16.371
hti,1978,16.176
hti,1979,16.015
hti,1980,15.872
hti,1981,15.726
hti,1982,15.559
hti,1983,15.359
hti,1984,15.122
hti,1985,14.848
hti,1986,14.547
hti,1987,14.235
hti,1988,13.927
hti,1989,13.631
hti,1990,13.35
hti,1991,13.084
hti,1992,12.83
hti,1993,12.586
hti,1994,12.352
hti,1995,12.132
hti,1996,11.93
hti,1997,11.746
hti,1998,11.578
hti,1999,11.425
hti,2000,11.279
hti,2001,11.134
hti,2002,10.983
hti,2003,10.823
hti,2004,10.652
hti,2005,10.474
hti,2006,10.292
hti,2007,10.113
hti,2008,9.943
hti,2009,9.782
hti,2010,9.629
hti,2011,9.48
hti,2012,9.333
hti,2013,9.185
hti,2014,9.037
hti,2015,8.893
hti,2016,8.759
hti,2017,8.638
hti,2018,8.534
hti,2019,8.448
hti,2020,8.379
hun,1960,10.2
hun,1961,9.6
hun,1962,10.8
hun,1963,9.9
hun,1964,10
hun,1965,10.7
hun,1966,10
hun,1967,10.7
hun,1968,11.2
hun,1969,11.3
hun,1970,11.6
hun,1971,11.9
hun,1972,11.4
hun,1973,11.8
hun,1974,12
hun,1975,12.4
hun,1976,12.5
hun,1977,12.4
hun,1978,13.1
hun,1979,12.8
hun,1980,13.6
hun,1981,13.5
hun,1982,13.5
hun,1983,13.9
hun,1984,13.8
hun,1985,13.9
hun,1986,13.8
hun,1987,13.4
hun,1988,13.2
hun,1989,13.8
hun,1990,14
hun,1991,14
hun,1992,14.3
hun,1993,14.5
hun,1994,14.2
hun,1995,14.1
hun,1996,13.9
hun,1997,13.5
hun,1998,13.7
hun,1999,14
hun,2000,13.3
hun,2001,13
hun,2002,13.1
hun,2003,13.4
hun,2004,13.1
hun,2005,13.5
hun,2006,13.1
hun,2007,13.2
hun,2008,13
hun,2009,13
hun,2010,13
hun,2011,12.9
hun,2012,13
hun,2013,12.8
hun,2014,12.8
hun,2015,13.4
hun,2016,13
hun,2017,13.5
hun,2018,13.4
hun,2019,13.3
hun,2020,14.5
idn,1960,19.177
idn,1961,18.671
idn,1962,18.166
idn,1963,17.666
idn,1964,17.172
idn,1965,16.684
idn,1966,16.201
idn,1967,15.721
idn,1968,15.244
idn,1969,14.772
idn,1970,14.308
idn,1971,13.857
idn,1972,13.422
idn,1973,13.005
idn,1974,12.608
idn,1975,12.231
idn,1976,11.874
idn,1977,11.533
idn,1978,11.206
idn,1979,10.893
idn,1980,10.592
idn,1981,10.305
idn,1982,10.032
idn,1983,9.773
idn,1984,9.528
idn,1985,9.298
idn,1986,9.08
idn,1987,8.876
idn,1988,8.685
idn,1989,8.506
idn,1990,8.339
idn,1991,8.182
idn,1992,8.035
idn,1993,7.899
idn,1994,7.776
idn,1995,7.67
idn,1996,7.587
idn,1997,7.531
idn,1998,7.498
idn,1999,7.483
idn,2000,7.475
idn,2001,7.461
idn,2002,7.432
idn,2003,7.38
idn,2004,7.303
idn,2005,7.203
idn,2006,7.087
idn,2007,6.965
idn,2008,6.849
idn,2009,6.744
idn,2010,6.653
idn,2011,6.579
idn,2012,6.518
idn,2013,6.471
idn,2014,6.437
idn,2015,6.419
idn,2016,6.418
idn,2017,6.433
idn,2018,6.465
idn,2019,6.51
idn,2020,6.567
ind,1960,22.184
ind,1961,21.652
ind,1962,21.126
ind,1963,20.608
ind,1964,20.096
ind,1965,19.591
ind,1966,19.093
ind,1967,18.603
ind,1968,18.122
ind,1969,17.65
ind,1970,17.187
ind,1971,16.73
ind,1972,16.28
ind,1973,15.838
ind,1974,15.408
ind,1975,14.994
ind,1976,14.601
ind,1977,14.233
ind,1978,13.892
ind,1979,13.577
ind,1980,13.29
ind,1981,13.027
ind,1982,12.786
ind,1983,12.558
ind,1984,12.337
ind,1985,12.117
ind,1986,11.888
ind,1987,11.649
ind,1988,11.398
ind,1989,11.135
ind,1990,10.864
ind,1991,10.588
ind,1992,10.316
ind,1993,10.055
ind,1994,9.808
ind,1995,9.579
ind,1996,9.37
ind,1997,9.179
ind,1998,9.003
ind,1999,8.841
ind,2000,8.692
ind,2001,8.555
ind,2002,8.427
ind,2003,8.306
ind,2004,8.189
ind,2005,8.074
ind,2006,7.958
ind,2007,7.839
ind,2008,7.72
ind,2009,7.602
ind,2010,7.492
ind,2011,7.393
ind,2012,7.312
ind,2013,7.251
ind,2014,7.212
ind,2015,7.194
ind,2016,7.195
ind,2017,7.21
ind,2018,7.234
ind,2019,7.265
ind,2020,7.301
irl,1960,11.5
irl,1961,12.3
irl,1962,11.9
irl,1963,11.8
irl,1964,11.4
irl,1965,11.5
irl,1966,12.2
irl,1967,10.8
irl,1968,11.4
irl,1969,11.5
irl,1970,11.4
irl,1971,10.7
irl,1972,11.3
irl,1973,11.1
irl,1974,11.1
irl,1975,10.4
irl,1976,10.5
irl,1977,10.2
irl,1978,10.2
irl,1979,10
irl,1980,9.8
irl,1981,9.5
irl,1982,9.3
irl,1983,9.4
irl,1984,9.1
irl,1985,9.4
irl,1986,9.5
irl,1987,8.9
irl,1988,9
irl,1989,9.1
irl,1990,8.9
irl,1991,8.9
irl,1992,8.7
irl,1993,9
irl,1994,8.6
irl,1995,8.9
irl,1996,8.7
irl,1997,8.6
irl,1998,8.5
irl,1999,8.7
irl,2000,8.2
irl,2001,7.8
irl,2002,7.5
irl,2003,7.3
irl,2004,7
irl,2005,6.8
irl,2006,6.7
irl,2007,6.4
irl,2008,6.3
irl,2009,6.3
irl,2010,6.1
irl,2011,6.2
irl,2012,6.3
irl,2013,6.4
irl,2014,6.3
irl,2015,6.4
irl,2016,6.4
irl,2017,6.3
irl,2018,6.4
irl,2019,6.3
irl,2020,6.4
irn,1960,21.933
irn,1961,21.275
irn,1962,20.627
irn,1963,19.99
irn,1964,19.366
irn,1965,18.752
irn,1966,18.146
irn,1967,17.544
irn,1968,16.942
irn,1969,16.341
irn,1970,15.732
irn,1971,15.102
irn,1972,14.454
irn,1973,13.809
irn,1974,13.19
irn,1975,12.664
irn,1976,12.308
irn,1977,12.151
irn,1978,12.186
irn,1979,12.373
irn,1980,12.622
irn,1981,12.811
irn,1982,12.837
irn,1983,12.631
irn,1984,12.175
irn,1985,11.484
irn,1986,10.616
irn,1987,9.678
irn,1988,8.765
irn,1989,7.928
irn,1990,7.211
irn,1991,6.633
irn,1992,6.176
irn,1993,5.818
irn,1994,5.554
irn,1995,5.373
irn,1996,5.259
irn,1997,5.19
irn,1998,5.144
irn,1999,5.109
irn,2000,5.077
irn,2001,5.049
irn,2002,5.033
irn,2003,5.03
irn,2004,5.035
irn,2005,5.041
irn,2006,5.039
irn,2007,5.025
irn,2008,4.996
irn,2009,4.955
irn,2010,4.905
irn,2011,4.857
irn,2012,4.82
irn,2013,4.799
irn,2014,4.795
irn,2015,4.805
irn,2016,4.821
irn,2017,4.835
irn,2018,4.843
irn,2019,4.842
irn,2020,4.835
irq,1960,17.534
irq,1961,16.761
irq,1962,16.061
irq,1963,15.41
irq,1964,14.792
irq,1965,14.199
irq,1966,13.63
irq,1967,13.097
irq,1968,12.604
irq,1969,12.15
irq,1970,11.724
irq,1971,11.315
irq,1972,10.919
irq,1973,10.541
irq,1974,10.188
irq,1975,9.892
irq,1976,9.691
irq,1977,9.603
irq,1978,9.622
irq,1979,9.726
irq,1980,9.86
irq,1981,9.959
irq,1982,9.966
irq,1983,9.845
irq,1984,9.588
irq,1985,9.209
irq,1986,8.746
irq,1987,8.261
irq,1988,7.804
irq,1989,7.4
irq,1990,7.063
irq,1991,6.79
irq,1992,6.561
irq,1993,6.359
irq,1994,6.183
irq,1995,6.03
irq,1996,5.902
irq,1997,5.798
irq,1998,5.719
irq,1999,5.662
irq,2000,5.627
irq,2001,5.616
irq,2002,5.627
irq,2003,5.653
irq,2004,5.686
irq,2005,5.716
irq,2006,5.728
irq,2007,5.716
irq,2008,5.677
irq,2009,5.608
irq,2010,5.514
irq,2011,5.401
irq,2012,5.281
irq,2013,5.164
irq,2014,5.057
irq,2015,4.965
irq,2016,4.889
irq,2017,4.826
irq,2018,4.776
irq,2019,4.736
irq,2020,4.707
isl,1960,6.6
isl,1961,7
isl,1962,6.8
isl,1963,7.2
isl,1964,7
isl,1965,6.7
isl,1966,7.1
isl,1967,7
isl,1968,6.9
isl,1969,7.1
isl,1970,7.1
isl,1971,7.3
isl,1972,6.9
isl,1973,7
isl,1974,7
isl,1975,6.5
isl,1976,6.1
isl,1977,6.5
isl,1978,6.4
isl,1979,6.6
isl,1980,6.8
isl,1981,7.2
isl,1982,6.8
isl,1983,7
isl,1984,6.6
isl,1985,6.8
isl,1986,6.6
isl,1987,7
isl,1988,7.3
isl,1989,6.8
isl,1990,6.7
isl,1991,7
isl,1992,6.6
isl,1993,6.6
isl,1994,6.5
isl,1995,7.2
isl,1996,7
isl,1997,6.8
isl,1998,6.6
isl,1999,6.9
isl,2000,6.5
isl,2001,6.1
isl,2002,6.3
isl,2003,6.3
isl,2004,6.2
isl,2005,6.2
isl,2006,6.3
isl,2007,6.2
isl,2008,6.3
isl,2009,6.3
isl,2010,6.4
isl,2011,6.2
isl,2012,6.1
isl,2013,6.7
isl,2014,6.3
isl,2015,6.6
isl,2016,6.9
isl,2017,6.5
isl,2018,6.4
isl,2019,6.3
isl,2020,6.3
isr,1960,5.7
isr,1961,5.8
isr,1962,6
isr,1963,6.1
isr,1964,6.3
isr,1965,6.3
isr,1966,6.3
isr,1967,6.4
isr,1968,6.7
isr,1969,6.9
isr,1970,7.1
isr,1971,7
isr,1972,7.2
isr,1973,7
isr,1974,7.1
isr,1975,7.1
isr,1976,6.7
isr,1977,6.9
isr,1978,6.8
isr,1979,6.7
isr,1980,6.7
isr,1981,6.5
isr,1982,6.9
isr,1983,6.9
isr,1984,6.7
isr,1985,6.6
isr,1986,6.8
isr,1987,6.7
isr,1988,6.6
isr,1989,7.1
isr,1990,6.8
isr,1991,6.5
isr,1992,6.4
isr,1993,6.6
isr,1994,6.5
isr,1995,6.3
isr,1996,6.1
isr,1997,6.2
isr,1998,6.2
isr,1999,6.1
isr,2000,6
isr,2001,5.8
isr,2002,5.8
isr,2003,5.8
isr,2004,5.6
isr,2005,5.6
isr,2006,5.5
isr,2007,5.6
isr,2008,5.4
isr,2009,5.2
isr,2010,5.2
isr,2011,5.3
isr,2012,5.3
isr,2013,5.2
isr,2014,5.2
isr,2015,5.3
isr,2016,5.2
isr,2017,5.2
isr,2018,5
isr,2019,5.1
isr,2020,5.3
ita,1960,9.6
ita,1961,9.3
ita,1962,10
ita,1963,10.1
ita,1964,9.5
ita,1965,9.9
ita,1966,9.4
ita,1967,9.6
ita,1968,10
ita,1969,10.1
ita,1970,9.7
ita,1971,9.7
ita,1972,9.6
ita,1973,10
ita,1974,9.7
ita,1975,10
ita,1976,9.9
ita,1977,9.8
ita,1978,9.6
ita,1979,9.6
ita,1980,9.8
ita,1981,9.7
ita,1982,9.5
ita,1983,10
ita,1984,9.5
ita,1985,9.7
ita,1986,9.6
ita,1987,9.4
ita,1988,9.5
ita,1989,9.4
ita,1990,9.6
ita,1991,9.7
ita,1992,9.6
ita,1993,9.7
ita,1994,9.7
ita,1995,9.8
ita,1996,9.7
ita,1997,9.8
ita,1998,10
ita,1999,9.8
ita,2000,9.8
ita,2001,9.6
ita,2002,9.8
ita,2003,10.2
ita,2004,9.5
ita,2005,9.8
ita,2006,9.6
ita,2007,9.8
ita,2008,9.9
ita,2009,10
ita,2010,9.9
ita,2011,10
ita,2012,10.3
ita,2013,10
ita,2014,9.8
ita,2015,10.7
ita,2016,10.1
ita,2017,10.7
ita,2018,10.5
ita,2019,10.6
ita,2020,12.6
jam,1960,8.877
jam,1961,8.752
jam,1962,8.65
jam,1963,8.568
jam,1964,8.502
jam,1965,8.44
jam,1966,8.37
jam,1967,8.283
jam,1968,8.173
jam,1969,8.038
jam,1970,7.878
jam,1971,7.697
jam,1972,7.507
jam,1973,7.32
jam,1974,7.146
jam,1975,6.996
jam,1976,6.884
jam,1977,6.813
jam,1978,6.78
jam,1979,6.783
jam,1980,6.813
jam,1981,6.861
jam,1982,6.91
jam,1983,6.949
jam,1984,6.97
