geo,time,ny_gnp_pcap_kn
rou,2004,12252.56468
rou,2005,13059.94303
rou,2006,14119.31381
rou,2007,15040.84474
rou,2008,17259.78103
rou,2009,16614.56712
rou,2010,16076.46044
rou,2011,16446.23446
rou,2012,16770.95839
rou,2013,17520.77095
rou,2014,18423.58504
rou,2015,18930.36405
rou,2016,19871.66268
rou,2017,21426.53978
rou,2018,22405.7919
rou,2019,23577.41343
rou,2020,22743.30983
rus,1990,490814.19404
rus,1991,464301.19632
rus,1992,393086.10191
rus,1993,359587.03194
rus,1994,316378.34066
rus,1995,302220.24294
rus,1996,289695.71767
rus,1997,292202.92682
rus,1998,271524.28626
rus,1999,290840.12052
rus,2000,324618.91816
rus,2001,347336.81711
rus,2002,363550.42126
rus,2003,387336.53146
rus,2004,420298.41816
rus,2005,447190.79685
rus,2006,482472.20596
rus,2007,528192.39445
rus,2008,551962.12081
rus,2009,508071.80698
rus,2010,530574.42896
rus,2011,552812.52917
rus,2012,573333.5507
rus,2013,579776.15738
rus,2014,575025.4598
rus,2015,566856.39371
rus,2016,567486.64746
rus,2017,577453.813
rus,2018,594474.31097
rus,2019,602259.33919
rus,2020,591279.35979
rwa,1970,286055.31376
rwa,1971,280875.68983
rwa,1972,273521.19147
rwa,1973,272714.38049
rwa,1974,268399.23028
rwa,1975,255378.29005
rwa,1976,295643.84921
rwa,1977,291936.2556
rwa,1978,308279.99873
rwa,1979,334006.18199
rwa,1980,352617.024
rwa,1981,360818.81402
rwa,1982,355979.98137
rwa,1983,363632.53307
rwa,1984,335193.62862
rwa,1985,334681.49393
rwa,1986,336556.09548
rwa,1987,319618.59537
rwa,1988,319620.15303
rwa,1989,311593.55324
rwa,1990,303469.93345
rwa,1991,304009.07985
rwa,1992,340440.45154
rwa,1993,333983.57493
rwa,1994,175699.96356
rwa,1995,243497.53474
rwa,1996,263395.79622
rwa,1997,281030.28049
rwa,1998,281910.40154
rwa,1999,273896.41672
rwa,2000,280004.07193
rwa,2001,291672.72448
rwa,2002,323048.85073
rwa,2003,323780.64536
rwa,2004,342961.35998
rwa,2005,370072.31794
rwa,2006,395153.55356
rwa,2007,416674.29102
rwa,2008,449843.72952
rwa,2009,465586.73569
rwa,2010,486101.12101
rwa,2011,511798.10697
rwa,2012,539816.95066
rwa,2013,549706.0847
rwa,2014,565711.27633
rwa,2015,602613.37819
rwa,2016,616914.49673
rwa,2017,621977.53769
rwa,2018,654920.42614
rwa,2019,700222.92093
rwa,2020,667006.97647
sau,2000,69040.39677
sau,2001,66680.99692
sau,2002,62926.67545
sau,2003,67797.29573
sau,2004,71248.46378
sau,2005,73216.79415
sau,2006,73335.06454
sau,2007,73043.70685
sau,2008,75818.42253
sau,2009,72110.9026
sau,2010,73197.82659
sau,2011,78318.58607
sau,2012,80087.26359
sau,2013,80024.9008
sau,2014,80839.62652
sau,2015,82038.7222
sau,2016,81313.17573
sau,2017,78628.17506
sau,2018,78763.3321
sau,2019,77734.07747
sau,2020,74030.79479
sdn,1960,404.74431
sdn,1961,391.63999
sdn,1962,406.16023
sdn,1963,385.68209
sdn,1964,370.34022
sdn,1976,430.23673
sdn,1977,442.75361
sdn,1978,402.86027
sdn,1979,369.03527
sdn,1980,363.25952
sdn,1981,365.47497
sdn,1982,381.2838
sdn,1983,373.95393
sdn,1984,336.24172
sdn,1985,308.14461
sdn,1986,316.87108
sdn,1987,354.74835
sdn,1988,339.95936
sdn,1989,357.46572
sdn,1990,318.68469
sdn,1991,313.25843
sdn,1992,334.55215
sdn,1993,349.81271
sdn,1994,351.55407
sdn,1995,365.90766
sdn,1996,387.50015
sdn,1997,421.00385
sdn,1998,425.98457
sdn,1999,423.08589
sdn,2000,433.12482
sdn,2001,453.61638
sdn,2002,465.3351
sdn,2003,482.11634
sdn,2004,490.98953
sdn,2005,507.30314
sdn,2006,521.1682
sdn,2007,539.47641
sdn,2008,538.80255
sdn,2009,521.63055
sdn,2010,504.54653
sdn,2011,536.80556
sdn,2012,505.24135
sdn,2013,496.52585
sdn,2014,531.76404
sdn,2015,527.15863
sdn,2016,533.62664
sdn,2017,513.58544
sdn,2018,478.07151
sdn,2019,454.83416
sdn,2020,424.59254
sen,1968,660809.74429
sen,1969,600926.49702
sen,1970,630968.30278
sen,1971,610993.34224
sen,1972,629795.30681
sen,1973,572330.15549
sen,1974,577305.78544
sen,1975,602651.03447
sen,1976,644200.77823
sen,1977,613236.96553
sen,1978,572255.4526
sen,1979,600092.56115
sen,1980,606915.72158
sen,1981,617531.29861
sen,1982,648562.76822
sen,1983,594293.3997
sen,1984,594239.90682
sen,1985,597051.66244
sen,1986,598490.41762
sen,1987,616903.29795
sen,1988,592371.15994
sen,1989,599468.29516
sen,1990,580008.78783
sen,1991,577565.63271
sen,1992,573231.63399
sen,1993,559509.55264
sen,1994,543983.5121
sen,1995,559847.20231
sen,1996,563740.59214
sen,1997,566343.47442
sen,1998,587740.82139
sen,1999,606741.52844
sen,2000,615289.4776
sen,2001,628062.73699
sen,2002,612020.62977
sen,2003,632578.77364
sen,2004,646797.3583
sen,2005,658052.56525
sen,2006,657796.00014
sen,2007,658825.71171
sen,2008,666776.76564
sen,2009,661664.98648
sen,2010,666381.84037
sen,2011,652768.29327
sen,2012,659673.56608
sen,2013,656578.54523
sen,2014,676451.68306
sen,2015,697214.67105
sen,2016,717470.65918
sen,2017,747885.7151
sen,2018,774423.94785
sen,2019,784715.40288
sen,2020,777979.71335
slb,1980,15516.18166
slb,1981,15923.18728
slb,1982,14674.60856
slb,1983,14757.67248
slb,1984,14283.95593
slb,1985,13722.33138
slb,1986,13162.17073
slb,1987,13733.80534
slb,1988,13518.02285
slb,1989,13764.85941
slb,1990,13934.00252
slb,1991,14222.16463
slb,1992,15623.13495
slb,1993,16206.0823
slb,1994,17125.95174
slb,1995,18131.50092
slb,1996,18003.13927
slb,1997,17284.24171
slb,1998,17059.69377
slb,1999,16188.52177
slb,2000,13889.36454
slb,2001,12570.5247
slb,2002,11637.86314
slb,2003,12225.48143
slb,2004,12900.00368
slb,2005,13256.365
slb,2006,13217.3109
slb,2007,13099.42958
slb,2008,13229.02476
slb,2009,13241.53825
slb,2010,14416.88168
slb,2011,14738.54243
slb,2012,14997.3613
slb,2013,16195.42623
slb,2014,15711.83353
slb,2015,15396.63405
slb,2016,15645.60553
slb,2017,16260.62889
slb,2018,16587.49737
slb,2019,16391.9222
slb,2020,15823.96839
sle,2001,713618.70844
sle,2002,865097.82757
sle,2003,906924.86604
sle,2004,922633.79109
sle,2005,927141.2331
sle,2006,938874.34556
sle,2007,1055802.34831
sle,2008,1115897.18541
sle,2009,1137126.24794
sle,2010,1089617.18924
sle,2011,1103839.33556
sle,2012,1302615.69352
sle,2013,1480852.34243
sle,2014,1491759.06964
sle,2015,1166954.71363
sle,2016,1094597.86371
sle,2017,1219825.66205
sle,2018,1169578.22683
sle,2019,1288829.49957
sle,2020,1227531.25907
slv,1990,2306.47349
slv,1991,2319.85022
slv,1992,2465.52031
slv,1993,2572.89837
slv,1994,2671.25405
slv,1995,2779.01016
slv,1996,2765.52286
slv,1997,2803.49031
slv,1998,2855.2938
slv,1999,2861.13301
slv,2000,2885.01024
slv,2001,2890.28648
slv,2002,2905.86406
slv,2003,2915.2818
slv,2004,2923.46667
slv,2005,2988.08411
slv,2006,3125.23902
slv,2007,3172.27399
slv,2008,3246.80967
slv,2009,3132.88401
slv,2010,3194.8074
slv,2011,3299.17434
slv,2012,3340.48227
slv,2013,3382.48612
slv,2014,3424.36185
slv,2015,3482.93118
slv,2016,3533.94548
slv,2017,3581.21325
slv,2018,3649.25729
slv,2019,3740.19998
slv,2020,3390.1914
som,1960,17717.05082
som,1961,16785.44837
som,1962,17607.64712
som,1963,17736.00743
som,1964,16272.05888
som,1965,14976.70216
som,1966,15911.75718
som,1967,16444.04726
som,1968,16327.05054
som,1969,15701.02333
som,1970,16202.4114
som,1971,16458.81244
som,1972,18120.76727
som,1973,17638.09096
som,1974,13952.21012
som,1975,16932.2165
som,1976,15214.36046
som,1977,16659.66742
som,1978,15441.6883
som,1979,13773.3524
som,1980,12360.98288
som,1981,12539.3927
som,1982,12735.77625
som,1983,11689.74056
som,1984,11543.19824
som,1985,12221.20982
som,1986,12490.02245
som,1987,13074.44939
som,1988,12671.31715
som,1989,12295.21878
srb,1997,346450.88811
srb,1998,359198.96614
srb,1999,326594.31842
srb,2000,347451.52225
srb,2001,372167.25714
srb,2002,394559.1425
srb,2003,411937.36648
srb,2004,449227.91843
srb,2005,473952.20133
srb,2006,499389.74399
srb,2007,523228.61989
srb,2008,557287.18566
srb,2009,551604.94119
srb,2010,554664.65293
srb,2011,560080.59177
srb,2012,562803.65371
srb,2013,577769.40982
srb,2014,571705.1783
srb,2015,579932.83464
srb,2016,596917.90682
srb,2017,606455.23412
srb,2018,646544.72669
srb,2019,675763.52506
srb,2020,690377.31301
ssd,2011,1281.10364
ssd,2012,1425.44753
ssd,2013,1583.91454
ssd,2014,1358.31041
ssd,2015,1258.20076
svk,1995,6840.99473
svk,1996,7300.82478
svk,1997,7666.87705
svk,1998,7965.38793
svk,1999,7896.28601
svk,2000,8002.00073
svk,2001,8327.7374
svk,2002,8666.78194
svk,2003,8694.00045
svk,2004,9260.04483
svk,2005,10015.58509
svk,2006,10840.66329
svk,2007,12016.6736
svk,2008,12824.87947
svk,2009,12261.3478
svk,2010,12810.15216
svk,2011,12946.98599
svk,2012,13346.34848
svk,2013,13552.30694
svk,2014,13854.1689
svk,2015,14365.12789
svk,2016,14707.02625
svk,2017,15106.93671
svn,2004,16496.04706
svn,2005,17176.06533
svn,2006,18048.01064
svn,2007,18993.32094
svn,2008,19568.37434
svn,2009,18099.88388
svn,2010,18332.83479
svn,2011,18448.53281
svn,2012,17890.04886
svn,2013,17719.52103
svn,2014,18267.22423
svn,2015,18247.52378
svn,2016,18920.77784
svn,2017,19969.89068
svn,2018,20844.29017
svn,2019,21366.02275
svn,2020,20481.95107
swe,1970,206152.70665
swe,1971,206938.56693
swe,1972,211210.21319
swe,1973,219587.68541
swe,1974,225917.15053
swe,1975,230750.11946
swe,1976,232374.94047
swe,1977,227469.55192
swe,1978,230992.98045
swe,1979,239404.16798
swe,1980,240157.30723
swe,1981,239533.00578
swe,1982,240794.85311
swe,1983,244399.18145
swe,1984,254632.08775
swe,1985,259631.79012
swe,1986,267870.23802
swe,1987,277498.49642
swe,1988,283017.73792
swe,1989,287906.87189
swe,1990,285579.20771
swe,1991,277775.00903
swe,1992,268257.43075
swe,1993,259238.02366
swe,1994,273272.57966
swe,1995,282932.01004
swe,1996,287476.45645
swe,1997,296411.33859
swe,1998,312074.07588
swe,1999,331024.64497
swe,2000,347032.54924
swe,2001,351173.90266
swe,2002,358477.71845
swe,2003,370521.3605
swe,2004,380793.33811
swe,2005,393177.72697
swe,2006,414174.22529
swe,2007,426976.68168
swe,2008,423602.90447
swe,2009,397531.16577
swe,2010,419106.66583
swe,2011,426381.43507
swe,2012,421758.64917
swe,2013,422979.87948
swe,2014,429372.47417
swe,2015,438248.54432
swe,2016,440769.40791
swe,2017,451149.36336
swe,2018,455280.58334
swe,2019,464242.97632
swe,2020,448223.01725
swz,1990,23089.97278
swz,1991,23036.20737
swz,1992,23282.61448
swz,1993,22815.66197
swz,1994,21821.41355
swz,1995,23733.67194
swz,1996,24873.10834
swz,1997,25172.66605
swz,1998,24375.16927
swz,1999,25144.69807
swz,2000,24516.41061
swz,2001,25736.57741
swz,2002,25083.59708
swz,2003,25375.02917
swz,2004,26773.54722
swz,2005,29918.78824
swz,2006,29900.02815
swz,2007,31267.51548
swz,2008,30880.75978
swz,2009,30526.17833
swz,2010,30507.93308
swz,2011,30670.31417
swz,2012,31922.93344
swz,2013,33697.63032
swz,2014,33757.55116
swz,2015,34332.12356
swz,2016,33821.12897
swz,2017,33699.76415
swz,2018,33996.74353
swz,2019,33270.32483
swz,2020,32322.92839
sxm,2011,49130.13603
sxm,2012,48534.81802
sxm,2013,47184.333
sxm,2014,45843.61183
sxm,2015,44875.97926
sxm,2016,44124.4131
sxm,2017,40114.93578
sxm,2018,37226.2341
syc,1985,38676.97968
syc,1986,38244.56603
syc,1987,37559.52618
syc,1988,39211.78874
syc,1989,44139.92459
syc,1990,47664.83335
syc,1991,48731.22788
syc,1992,52268.0649
syc,1993,54210.41632
syc,1994,53217.80426
syc,1995,50220.58929
syc,1996,52446.22686
syc,1997,58549.70951
syc,1998,61260.33788
syc,1999,60874.58184
syc,2000,60927.53597
syc,2001,60938.13517
syc,2002,55286.02006
syc,2003,54606.99108
syc,2006,66991.20213
syc,2012,74418.7825
syc,2013,77455.38783
syc,2014,78402.49398
syc,2015,80515.35173
syc,2016,81949.60458
syc,2017,84326.04202
tcd,1985,230291.57992
tcd,1986,213660.82975
tcd,1987,201937.76824
tcd,1988,225826.61315
tcd,1989,230163.76939
tcd,1990,212506.45025
tcd,1991,226025.98636
tcd,1992,237321.86132
tcd,1993,186584.19312
tcd,1994,204537.65671
tcd,1995,201029.45348
tcd,1996,197988.85078
tcd,1997,201111.44511
tcd,1998,210254.33839
tcd,1999,201311.95817
tcd,2000,189706.56603
tcd,2001,203737.69901
tcd,2002,208283.12859
tcd,2003,189339.74527
tcd,2005,293712.87411
tcd,2007,289603.93337
tcd,2008,280020.12031
tcd,2009,323698.37984
tcd,2010,358889.45779
tcd,2011,350069.46339
tcd,2012,368991.48597
tcd,2013,368369.31225
tcd,2014,382267.67031
tcd,2015,387772.45872
tcd,2016,356084.50416
tcd,2017,336710.18799
tcd,2018,333887.63028
tcd,2019,334369.50117
tcd,2020,305411.52657
tgo,1960,273278.82949
tgo,1961,301164.60512
tgo,1962,313541.57126
tgo,1963,334384.57452
tgo,1964,372982.5717
tgo,1965,395368.45616
tgo,1966,428170.87734
tgo,1967,427514.04139
tgo,1968,424280.69272
tgo,1969,450804.69803
tgo,1970,445526.01155
tgo,1971,434564.78717
tgo,1972,452301.95887
tgo,1973,454639.15177
tgo,1974,479755.09963
tgo,1975,476817.55343
tgo,1976,456604.25895
tgo,1977,471781.28011
tgo,1978,508609.36181
tgo,1979,470775.90526
tgo,1980,519440.18706
tgo,1981,480759.38942
tgo,1982,445471.10243
tgo,1983,402065.09469
tgo,1984,409222.60655
tgo,1985,419358.21095
tgo,1986,415671.86325
tgo,1987,405643.45633
tgo,1988,421378.21057
tgo,1989,429250.62372
tgo,1990,421777.84788
tgo,1991,409259.99124
tgo,1992,385770.76796
tgo,1993,319954.58841
tgo,1994,349046.25029
tgo,1995,373588.53031
tgo,1996,400753.11079
tgo,1997,444900.20561
tgo,1998,421759.86648
tgo,1999,414744.0559
tgo,2000,401089.394
tgo,2001,393310.53404
tgo,2002,400677.45115
tgo,2003,417506.15001
tgo,2004,401427.86828
tgo,2005,373155.99433
tgo,2006,373004.92875
tgo,2007,360342.9211
tgo,2008,367369.65328
tgo,2009,376929.55733
tgo,2010,388827.21209
tgo,2011,428044.06799
tgo,2012,421206.48772
tgo,2013,437114.68262
tgo,2014,452878.81542
tgo,2015,477150.57313
tgo,2016,479393.17588
tgo,2017,484864.72351
tgo,2018,497657.61874
tgo,2019,512457.22444
tgo,2020,508631.8671
tha,2002,86886.60537
tha,2003,91887.53736
tjk,1993,462.67148
tjk,1994,288.5864
tjk,1995,296.74071
tjk,1996,236.32671
tjk,1997,246.94864
tjk,1998,257.54274
tjk,1999,263.00327
tjk,2000,275.35317
tjk,2001,297.63345
tjk,2002,327.96571
tjk,2003,354.39831
tjk,2004,390.23484
tjk,2005,459.34351
tjk,2006,502.54364
tjk,2007,528.18588
tjk,2008,559.53044
tjk,2009,548.31529
tjk,2010,578.85712
tjk,2011,613.03165
tjk,2012,643.58185
tjk,2013,681.09397
tkm,2005,3495.55509
tls,2000,1250.16077
tls,2001,1379.74826
tls,2002,1505.08075
tls,2003,1236.23109
tls,2004,1339.31793
tls,2005,1585.51431
tls,2006,2201.77714
tls,2007,2925.27081
tls,2008,4250.95417
tls,2009,3311.67972
tls,2010,3939.68702
tls,2011,4737.20563
tls,2012,4105.97838
tls,2013,3600.32778
tls,2014,2899.14329
tls,2015,2334.36605
tls,2016,1835.08806
tls,2017,1828.81589
tls,2018,1785.09053
tls,2019,1976.87667
tls,2020,1944.70909
ton,2016,9790.23616
ton,2017,10376.9475
ton,2018,10479.93523
ton,2019,10654.41199
ton,2020,10589.89554
tun,1965,2047.26823
tun,1966,2073.49386
tun,1967,2016.45718
tun,1968,2167.97878
tun,1969,2218.29855
tun,1970,2284.1554
tun,1971,2486.96779
tun,1972,2863.30087
tun,1973,2758.90241
tun,1974,2931.13703
tun,1975,3084.09144
tun,1976,3227.0649
tun,1977,3271.35936
tun,1978,3407.89397
tun,1979,3537.25307
tun,1980,3714.53733
tun,1981,3804.9416
tun,1982,3678.09499
tun,1983,3754.31227
tun,1984,3865.7802
tun,1985,3943.81826
tun,1986,3779.64043
tun,1987,3926.87018
tun,1988,3843.38882
tun,1989,3827.57085
tun,1990,4085.58056
tun,1991,4122.86111
tun,1992,4334.34582
tun,1993,4285.30846
tun,1994,4358.29791
tun,1995,4414.53328
tun,1996,4636.17121
tun,1997,4860.00251
tun,1998,5047.6029
tun,1999,5298.16938
tun,2000,5473.116
tun,2001,5626.44138
tun,2002,5655.75963
tun,2003,5894.92874
tun,2004,6207.13735
tun,2005,6310.49366
tun,2006,6611.74126
tun,2007,6953.00226
tun,2008,7153.73058
tun,2009,7328.82311
tun,2010,7447.37662
tun,2011,7260.70501
tun,2012,7507.43115
tun,2013,7571.06126
tun,2014,7766.56636
tun,2015,7797.403
tun,2016,7817.70392
tun,2017,7879.20579
tun,2018,7966.16898
tza,1990,1076896.82858
tza,1991,1067881.48704
tza,1992,1036365.57564
tza,1993,1016847.56626
tza,1994,1003811.03926
tza,1995,1016473.56368
tza,1996,1046838.97826
tza,1997,1052747.64436
tza,1998,1073151.28803
tza,1999,1099273.13725
tza,2000,1119426.86253
tza,2001,1140776.50006
tza,2002,1208911.13026
tza,2003,1246871.40473
tza,2004,1302007.73102
tza,2005,1352569.86483
tza,2006,1426584.4297
tza,2007,1463667.13193
tza,2008,1506602.41563
tza,2009,1542472.32257
tza,2010,1580832.11349
tza,2011,1651977.36729
tza,2012,1682705.32821
tza,2013,1741761.60852
tza,2014,1802168.96003
tza,2015,1851839.46619
tza,2016,1913604.79749
tza,2017,1982462.28835
tza,2018,2048551.43231
tza,2019,2159264.98602
tza,2020,2096898.18503
uga,1982,1153887.69683
uga,1983,1171277.83764
uga,1984,1139566.36899
uga,1985,1063374.23406
uga,1986,1036017.83755
uga,1987,1044044.6393
uga,1988,1089127.75235
uga,1989,1113921.65229
uga,1990,1139767.29268
uga,1991,1164122.0114
uga,1992,1150041.85487
uga,1993,1223297.11695
uga,1994,1260524.14578
uga,1995,1369670.41013
uga,1996,1454392.21552
uga,1997,1492375.16108
uga,1998,1523263.05473
uga,1999,1596805.0414
uga,2000,1574779.80955
uga,2001,1585392.06514
uga,2002,1686782.79665
uga,2003,1741420.12339
uga,2004,1790359.74791
uga,2005,1840141.60954
uga,2006,1984096.41731
uga,2007,2095550.2187
uga,2008,2210025.82572
uga,2009,2290462.19965
uga,2010,2342175.49476
uga,2011,2485237.03654
uga,2012,2485165.50671
uga,2013,2489911.12887
uga,2014,2526592.93846
uga,2015,2577071.83397
uga,2016,2606976.63081
uga,2017,2574019.37126
uga,2018,2622631.77038
uga,2019,2699958.39863
uga,2020,2716568.15209
ukr,1991,73936.76291
ukr,1992,65101.79442
ukr,1993,54797.24342
ukr,1994,42981.32461
ukr,1995,37969.00605
ukr,1996,34453.55032
ukr,1997,33717.36431
ukr,1998,33148.24246
ukr,1999,33173.42769
ukr,2000,34424.33058
ukr,2001,38314.4554
ukr,2002,40764.94352
ukr,2003,45055.9551
ukr,2004,50846.00935
ukr,2005,52639.82497
ukr,2006,56598.4605
ukr,2007,61906.73179
ukr,2008,63102.30668
ukr,2009,53811.82948
ukr,2010,57186.54944
ukr,2011,59730.74113
ukr,2012,62248.12199
ukr,2013,62177.16033
ukr,2014,59328.93075
ukr,2015,56586.10965
ukr,2016,56479.09924
ukr,2017,58337.28948
ukr,2018,60387.66773
ukr,2019,62854.2741
ukr,2020,61661.73328
ury,1965,190561.12557
ury,1966,194086.33469
ury,1967,184141.84031
ury,1968,186438.4078
ury,1969,196679.40212
ury,1970,224914.49399
ury,1971,199868.04953
ury,1972,195085.79461
ury,1973,184090.54151
ury,1974,201544.87957
ury,1975,211652.94755
ury,1976,219839.91329
ury,1977,222645.65046
ury,1978,233212.0106
ury,1979,247777.21145
ury,1980,252910.22772
ury,1981,263157.67669
ury,1982,232722.54898
ury,1983,200993.69853
ury,1984,193778.69387
ury,1985,195623.76056
ury,1986,216237.43971
ury,1987,233830.08555
ury,1988,236017.88676
ury,1989,236190.90012
ury,1990,237335.22459
ury,1991,246884.62357
ury,1992,265833.17175
ury,1993,271284.25435
ury,1994,288216.61206
ury,1995,282737.94927
ury,1996,296933.59102
ury,1997,322084.0995
ury,1998,334389.21022
ury,1999,328237.21546
ury,2000,320466.59889
ury,2001,307508.0723
ury,2002,286077.59721
ury,2003,276084.05337
ury,2004,289433.4627
ury,2005,315553.77126
ury,2006,330170.10283
ury,2007,351105.73334
ury,2008,372555.4866
ury,2009,386056.58785
ury,2010,412892.32149
ury,2011,434282.68111
ury,2012,429906.31491
ury,2013,458408.45832
ury,2014,465901.26157
ury,2015,475556.51659
ury,2016,480753.01436
ury,2017,482077.50592
ury,2018,482018.80535
ury,2019,486145.49708
ury,2020,453431.4411
usa,1970,25433.86691
usa,1971,25955.8857
usa,1972,27034.12608
usa,1973,28349.85026
usa,1974,27971.41107
usa,1975,27578.14207
usa,1976,28824.85739
usa,1977,29876.30745
usa,1978,31178.63871
usa,1979,31904.48713
usa,1980,31510.20343
usa,1981,31940.96023
usa,1982,31091.09555
usa,1983,32198.32844
usa,1984,34187.29049
usa,1985,35190.10326
usa,1986,35997.19233
usa,1987,36906.83611
usa,1988,38128.39642
usa,1989,39159.70083
usa,1990,39505.46519
usa,1991,38913.25522
usa,1992,39714.58734
usa,1993,40264.01951
usa,1994,41318.40651
usa,1995,41946.24545
usa,1996,43032.18993
usa,1997,44331.75917
usa,1998,45745.7873
usa,1999,47433.67836
usa,2000,48870.72053
usa,2001,48922.12284
usa,2002,49286.87281
usa,2003,50308.40613
usa,2004,51798.14394
usa,2005,53096.26352
usa,2006,53961.22798
usa,2007,54628.18391
usa,2008,54208.27626
usa,2009,52406.01122
usa,2010,53476.9808
usa,2011,53994.30678
usa,2012,54756.6517
usa,2013,55347.34383
usa,2014,56315.44954
usa,2015,57550.48159
usa,2016,58131.82361
usa,2017,59270.96928
usa,2018,60679.00208
usa,2019,61597.90068
usa,2020,58825.4311
ven,1961,1665.73119
ven,1962,1749.2171
ven,1963,1765.15909
ven,1964,1863.00477
ven,1965,1882.28008
ven,1966,1861.76959
ven,1967,1858.81441
ven,1968,1927.35672
ven,1969,1895.48368
ven,1970,1988.9524
ven,1971,1950.39568
ven,1972,1951.68711
ven,1973,2017.89819
ven,1974,2023.2219
ven,1975,2072.40171
ven,1976,2175.27288
ven,1977,2238.75636
ven,1978,2224.4732
ven,1979,2177.89532
ven,1980,2036.23593
ven,1981,1980.86566
ven,1982,1832.22654
ven,1983,1707.59438
ven,1984,1667.05596
ven,1985,1625.32088
ven,1986,1712.71539
ven,1987,1713.67702
ven,1988,1778.8782
ven,1989,1540.4048
ven,1990,1669.54711
ven,1991,1800.2891
ven,1992,1832.20958
ven,1993,1800.16148
ven,1994,1714.36427
ven,1995,1757.00865
ven,1996,1717.1266
ven,1997,1783.86438
ven,1998,1760.62369
ven,1999,1641.61052
ven,2000,1673.31549
ven,2001,1690.88321
ven,2002,1490.76945
ven,2003,1354.8233
ven,2004,1561.79903
ven,2005,1724.81037
ven,2006,1889.49431
ven,2007,2069.92322
ven,2008,2124.23489
ven,2009,2001.39849
ven,2010,1928.52831
ven,2011,1939.9325
ven,2012,2014.65958
ven,2013,2006.40722
ven,2014,1966.37125
vnm,1994,9851348.48939
vnm,1995,10848066.66932
vnm,1996,11600067.06491
vnm,1997,12290926.28742
vnm,1998,12756123.45087
vnm,1999,13261544.00066
vnm,2000,14058438.86676
vnm,2001,14787826.33475
vnm,2002,15528592.71757
vnm,2003,16453594.28784
vnm,2004,17482023.19078
vnm,2005,18626019.28144
vnm,2006,19677330.3995
vnm,2007,20753440.85137
vnm,2008,21672738.79972
vnm,2009,22330982.03907
vnm,2010,23594786.06085
vnm,2011,24677791.27578
vnm,2012,25746693.10633
vnm,2013,26786819.63398
vnm,2014,27946173.96803
vnm,2015,29026011.20373
vnm,2016,30260215.98955
vnm,2017,31690693.40794
vnm,2018,34020043.84041
vnm,2019,36090625.88937
vnm,2020,37106443.69364
vut,2002,193490.28074
vut,2003,196282.69986
vut,2004,197778.827
vut,2005,200070.64092
vut,2006,216381.59148
vut,2007,216875.65752
vut,2008,234119.34214
vut,2009,227604.29719
vut,2010,225935.09989
vut,2011,228458.74009
vut,2012,216444.65507
vut,2013,221298.0084
vut,2014,228995.36648
vut,2015,224317.77477
vut,2016,229886.9097
vut,2017,233389.4735
vut,2018,241762.10715
vut,2019,258148.22898
vut,2020,239762.01894
zaf,1960,47281.74386
zaf,1961,47776.23311
zaf,1962,49846.22553
zaf,1963,52357.96564
zaf,1964,55032.60835
zaf,1965,56924.5298
zaf,1966,58005.98475
zaf,1967,60731.03522
zaf,1968,61516.50406
zaf,1969,62667.96357
zaf,1970,64241.48017
zaf,1971,65461.88955
zaf,1972,64686.82825
zaf,1973,65791.08155
zaf,1974,67838.74431
zaf,1975,66954.33949
zaf,1976,66761.32198
zaf,1977,64970.29404
zaf,1978,65319.14896
zaf,1979,66151.85642
zaf,1980,68617.25504
zaf,1981,70415.87489
zaf,1982,68319.77383
zaf,1983,65246.2459
zaf,1984,66741.00971
zaf,1985,63945.49828
zaf,1986,62434.58891
zaf,1987,62697.09604
zaf,1988,63974.86256
zaf,1989,63958.13501
zaf,1990,62077.43344
zaf,1991,60535.33308
zaf,1992,57965.2943
zaf,1993,57433.868
zaf,1994,58047.78492
zaf,1995,58522.78214
zaf,1996,59744.91802
zaf,1997,60236.06568
zaf,1998,59476.00586
zaf,1999,59986.21264
zaf,2000,61635.21098
zaf,2001,62046.87833
zaf,2002,63867.11982
zaf,2003,64809.43369
zaf,2004,67387.80397
zaf,2005,70041.25877
zaf,2006,73035.63573
zaf,2007,74985.23619
zaf,2008,76483.15358
zaf,2009,74862.79246
zaf,2010,76053.80721
zaf,2011,76961.22974
zaf,2012,77462.08673
zaf,2013,78202.40477
zaf,2014,78023.48583
zaf,2015,77988.71085
zaf,2016,77138.08158
zaf,2017,76743.03132
zaf,2018,76829.78344
zaf,2019,76119.37361
zaf,2020,70898.36231
zmb,2010,6664.52752
zwe,2009,844.29792
zwe,2010,998.83583
zwe,2011,1118.26107
zwe,2012,1282.84411
zwe,2013,1287.62365
zwe,2014,1292.1417
zwe,2015,1289.90007
zwe,2016,1278.63292
zwe,2017,1321.94287
zwe,2018,1369.83505
