geo,time,sl_emp_1524_sp_zs
prt,2012,22.994
prt,2013,21.651
prt,2014,22.353
prt,2015,22.775
prt,2016,23.848
prt,2017,25.828
prt,2018,27.192
prt,2019,27.974
prt,2020,23.299
pry,1991,55.594
pry,1992,55.681
pry,1993,55.505
pry,1994,57.444
pry,1995,58.407
pry,1996,52.456
pry,1997,55.623
pry,1998,56.717
pry,1999,56.316
pry,2000,53.851
pry,2001,55.547
pry,2002,52.212
pry,2003,50.061
pry,2004,54.177
pry,2005,52.91
pry,2006,52.497
pry,2007,51.425
pry,2008,53.12
pry,2009,55.403
pry,2010,51.233
pry,2011,50.646
pry,2012,53.142
pry,2013,52.716
pry,2014,49.988
pry,2015,48.348
pry,2016,51.107
pry,2017,50.302
pry,2018,50.231
pry,2019,50.394
pry,2020,46.675
pse,1991,24.222
pse,1992,24.058
pse,1993,24.011
pse,1994,24.003
pse,1995,23.89
pse,1996,24.043
pse,1997,23.686
pse,1998,23.229
pse,1999,23.003
pse,2000,23.498
pse,2001,16.638
pse,2002,13.433
pse,2003,15.545
pse,2004,14.844
pse,2005,15.822
pse,2006,16.515
pse,2007,17.068
pse,2008,15.842
pse,2009,16.59
pse,2010,16.04
pse,2011,18.681
pse,2012,18.502
pse,2013,17.677
pse,2014,18.107
pse,2015,19.642
pse,2016,19.255
pse,2017,18.435
pse,2018,17.735
pse,2019,18.209
pse,2020,15.262
pyf,1991,30.623
pyf,1992,30.186
pyf,1993,29.975
pyf,1994,29.801
pyf,1995,29.633
pyf,1996,29.431
pyf,1997,28.899
pyf,1998,28.555
pyf,1999,27.874
pyf,2000,27.408
pyf,2001,26.987
pyf,2002,26.786
pyf,2003,26.481
pyf,2004,25.96
pyf,2005,25.41
pyf,2006,24.862
pyf,2007,24.341
pyf,2008,24.71
pyf,2009,24.879
pyf,2010,25.395
pyf,2011,25.802
pyf,2012,26.352
pyf,2013,26.261
pyf,2014,26.096
pyf,2015,25.928
pyf,2016,25.87
pyf,2017,25.738
pyf,2018,25.63
pyf,2019,25.582
pyf,2020,22.368
qat,1991,64.351
qat,1992,64.704
qat,1993,65.21
qat,1994,65.061
qat,1995,64.604
qat,1996,63.375
qat,1997,61.123
qat,1998,59.9
qat,1999,59.191
qat,2000,58.445
qat,2001,59.581
qat,2002,59.824
qat,2003,60.04
qat,2004,59.651
qat,2005,60.295
qat,2006,64.158
qat,2007,66.626
qat,2008,68.714
qat,2009,69.723
qat,2010,68.726
qat,2011,68.933
qat,2012,69.432
qat,2013,69.985
qat,2014,70.316
qat,2015,70.375
qat,2016,70.583
qat,2017,70.532
qat,2018,70.218
qat,2019,69.648
qat,2020,67.306
rou,1991,43.793
rou,1992,44.331
rou,1993,43.445
rou,1994,42.868
rou,1995,42.141
rou,1996,39.847
rou,1997,38.238
rou,1998,37.41
rou,1999,35.361
rou,2000,34.041
rou,2001,32.717
rou,2002,29.11
rou,2003,27.387
rou,2004,28.063
rou,2005,24.934
rou,2006,23.986
rou,2007,24.305
rou,2008,24.646
rou,2009,24.38
rou,2010,24.554
rou,2011,23.542
rou,2012,23.743
rou,2013,22.993
rou,2014,22.503
rou,2015,24.527
rou,2016,22.229
rou,2017,24.397
rou,2018,24.632
rou,2019,24.61
rou,2020,24.539
rus,1991,45.376
rus,1992,47.618
rus,1993,45.405
rus,1994,42.738
rus,1995,41.033
rus,1996,37.977
rus,1997,32.839
rus,1998,29.365
rus,1999,34.209
rus,2000,34.593
rus,2001,33.52
rus,2002,34.506
rus,2003,32.61
rus,2004,32.742
rus,2005,33.307
rus,2006,32.913
rus,2007,34.153
rus,2008,36.425
rus,2009,34.788
rus,2010,34.444
rus,2011,35.02
rus,2012,33.515
rus,2013,33.946
rus,2014,32.745
rus,2015,31.234
rus,2016,30.765
rus,2017,29.455
rus,2018,28.244
rus,2019,28.037
rus,2020,26.62
rwa,1991,85.382
rwa,1992,84.269
rwa,1993,82.495
rwa,1994,79.99
rwa,1995,78.264
rwa,1996,78.388
rwa,1997,77.677
rwa,1998,76.971
rwa,1999,76.271
rwa,2000,75.584
rwa,2001,74.915
rwa,2002,74.242
rwa,2003,73.576
rwa,2004,72.889
rwa,2005,72.162
rwa,2006,71.366
rwa,2007,70.529
rwa,2008,69.662
rwa,2009,68.768
rwa,2010,67.864
rwa,2011,66.916
rwa,2012,65.957
rwa,2013,64.994
rwa,2014,64.046
rwa,2015,63.784
rwa,2016,63.426
rwa,2017,63.163
rwa,2018,62.973
rwa,2019,62.735
rwa,2020,61.241
sau,1991,20.716
sau,1992,19.973
sau,1993,18.995
sau,1994,18.263
sau,1995,17.653
sau,1996,17.42
sau,1997,17.02
sau,1998,16.499
sau,1999,15.803
sau,2000,13.586
sau,2001,12.904
sau,2002,12.337
sau,2003,12.548
sau,2004,12.769
sau,2005,12.993
sau,2006,13.393
sau,2007,12.86
sau,2008,12.353
sau,2009,11.155
sau,2010,11.95
sau,2011,12.707
sau,2012,12.521
sau,2013,12.372
sau,2014,12.065
sau,2015,11.179
sau,2016,12.918
sau,2017,12.955
sau,2018,13.719
sau,2019,16.047
sau,2020,18.037
sdn,1991,25.472
sdn,1992,25.577
sdn,1993,25.676
sdn,1994,25.777
sdn,1995,25.919
sdn,1996,26.057
sdn,1997,25.798
sdn,1998,25.482
sdn,1999,25.189
sdn,2000,24.913
sdn,2001,24.606
sdn,2002,24.294
sdn,2003,23.987
sdn,2004,23.66
sdn,2005,23.378
sdn,2006,23.079
sdn,2007,22.783
sdn,2008,22.474
sdn,2009,23.423
sdn,2010,21.885
sdn,2011,20.344
sdn,2012,20.207
sdn,2013,19.992
sdn,2014,19.701
sdn,2015,19.393
sdn,2016,19.115
sdn,2017,18.818
sdn,2018,18.429
sdn,2019,18.02
sdn,2020,16.156
sen,1991,39.41
sen,1992,39.173
sen,1993,38.894
sen,1994,38.487
sen,1995,38.084
sen,1996,37.916
sen,1997,37.664
sen,1998,37.376
sen,1999,37.048
sen,2000,36.656
sen,2001,36.413
sen,2002,36.061
sen,2003,35.247
sen,2004,34.409
sen,2005,33.603
sen,2006,32.85
sen,2007,31.991
sen,2008,31.137
sen,2009,30.281
sen,2010,29.443
sen,2011,28.58
sen,2012,27.962
sen,2013,27.322
sen,2014,26.695
sen,2015,26.053
sen,2016,26.403
sen,2017,26.687
sen,2018,26.603
sen,2019,26.468
sen,2020,24.846
sgp,1991,45.348
sgp,1992,43.528
sgp,1993,42.052
sgp,1994,41.224
sgp,1995,41.403
sgp,1996,40.401
sgp,1997,41.45
sgp,1998,41.417
sgp,1999,39.914
sgp,2000,40.242
sgp,2001,39.337
sgp,2002,34.587
sgp,2003,35.492
sgp,2004,34.879
sgp,2005,35.131
sgp,2006,36.003
sgp,2007,36.251
sgp,2008,35.805
sgp,2009,32.19
sgp,2010,35.774
sgp,2011,33.94
sgp,2012,35.237
sgp,2013,34.411
sgp,2014,36.408
sgp,2015,37.936
sgp,2016,36.944
sgp,2017,36.995
sgp,2018,38.074
sgp,2019,38.543
sgp,2020,34.593
slb,1991,71.034
slb,1992,70.42
slb,1993,70.232
slb,1994,69.792
slb,1995,69.344
slb,1996,69.25
slb,1997,69.484
slb,1998,69.48
slb,1999,69.608
slb,2000,70.864
slb,2001,71.738
slb,2002,72.139
slb,2003,71.844
slb,2004,71.553
slb,2005,71.215
slb,2006,70.748
slb,2007,70.248
slb,2008,69.782
slb,2009,70.306
slb,2010,70.424
slb,2011,69.98
slb,2012,70.24
slb,2013,70.671
slb,2014,70.695
slb,2015,70.7
slb,2016,70.645
slb,2017,70.527
slb,2018,70.382
slb,2019,70.326
slb,2020,68.978
sle,1991,37.485
sle,1992,37.516
sle,1993,37.713
sle,1994,37.779
sle,1995,37.752
sle,1996,37.94
sle,1997,37.868
sle,1998,37.797
sle,1999,37.703
sle,2000,37.823
sle,2001,37.753
sle,2002,37.939
sle,2003,37.909
sle,2004,40.989
sle,2005,39.419
sle,2006,37.858
sle,2007,36.317
sle,2008,34.79
sle,2009,33.287
sle,2010,31.814
sle,2011,30.36
sle,2012,28.945
sle,2013,27.56
sle,2014,26.189
sle,2015,25.647
sle,2016,25.361
sle,2017,25.033
sle,2018,24.687
sle,2019,24.319
sle,2020,23.664
slv,1991,39.98
slv,1992,39.54
slv,1993,38.796
slv,1994,40.44
slv,1995,39.296
slv,1996,37.271
slv,1997,35.891
slv,1998,40.187
slv,1999,39.306
slv,2000,38.141
slv,2001,37.124
slv,2002,37.13
slv,2003,39.234
slv,2004,37.939
slv,2005,37.403
slv,2006,38.333
slv,2007,37.811
slv,2008,38.214
slv,2009,37.065
slv,2010,38.877
slv,2011,39.412
slv,2012,39.906
slv,2013,39.325
slv,2014,38.133
slv,2015,37.887
slv,2016,38.171
slv,2017,38.436
slv,2018,38.307
slv,2019,39.249
slv,2020,34.128
som,1991,9.526
som,1992,9.533
som,1993,9.631
som,1994,9.548
som,1995,9.762
som,1996,10.017
som,1997,10.208
som,1998,10.458
som,1999,10.677
som,2000,10.839
som,2001,11.085
som,2002,11.234
som,2003,11.304
som,2004,11.338
som,2005,11.361
som,2006,11.494
som,2007,11.658
som,2008,11.759
som,2009,11.792
som,2010,11.743
som,2011,11.745
som,2012,11.648
som,2013,11.501
som,2014,11.345
som,2015,11.211
som,2016,11.066
som,2017,10.927
som,2018,10.808
som,2019,10.667
som,2020,10.281
srb,1991,34.348
srb,1992,34.864
srb,1993,34.995
srb,1994,34.282
srb,1995,33.919
srb,1996,33.472
srb,1997,32.164
srb,1998,31.844
srb,1999,32.437
srb,2000,32.902
srb,2001,32.059
srb,2002,30.446
srb,2003,28.521
srb,2004,25.102
srb,2005,21.784
srb,2006,20.214
srb,2007,19.512
srb,2008,21.712
srb,2009,17.585
srb,2010,15.737
srb,2011,14.5
srb,2012,15.036
srb,2013,15.065
srb,2014,15.329
srb,2015,16.982
srb,2016,20.092
srb,2017,21.258
srb,2018,21.472
srb,2019,21.895
srb,2020,21.189
ssd,1991,52.49
ssd,1992,52.555
ssd,1993,52.487
ssd,1994,52.436
ssd,1995,52.71
ssd,1996,52.853
ssd,1997,53.018
ssd,1998,53.078
ssd,1999,53.112
ssd,2000,53.108
ssd,2001,53.199
ssd,2002,53.139
ssd,2003,52.991
ssd,2004,52.751
ssd,2005,52.624
ssd,2006,52.601
ssd,2007,52.586
ssd,2008,52.491
ssd,2009,52.276
ssd,2010,51.916
ssd,2011,51.788
ssd,2012,51.561
ssd,2013,51.468
ssd,2014,51.124
ssd,2015,50.553
ssd,2016,50.105
ssd,2017,49.784
ssd,2018,49.458
ssd,2019,49.133
ssd,2020,44.585
stp,1991,34.337
stp,1992,34.015
stp,1993,33.657
stp,1994,33.24
stp,1995,32.725
stp,1996,32.338
stp,1997,31.862
stp,1998,31.376
stp,1999,30.907
stp,2000,30.47
stp,2001,29.703
stp,2002,28.271
stp,2003,28.865
stp,2004,28.832
stp,2005,28.729
stp,2006,28.243
stp,2007,28.085
stp,2008,28.108
stp,2009,28.062
stp,2010,28.165
stp,2011,28.359
stp,2012,28.609
stp,2013,28.581
stp,2014,28.541
stp,2015,28.351
stp,2016,28.08
stp,2017,27.768
stp,2018,27.39
stp,2019,26.981
stp,2020,24.824
sur,1991,16.382
sur,1992,16.036
sur,1993,17.759
sur,1994,19.935
sur,1995,20.461
sur,1996,20.567
sur,1997,19.766
sur,1998,19.805
sur,1999,16.947
sur,2000,18.008
sur,2001,19.106
sur,2002,20.229
sur,2003,21.442
sur,2004,22.673
sur,2005,23.371
sur,2006,24.116
sur,2007,24.852
sur,2008,25.595
sur,2009,26.348
sur,2010,28.978
sur,2011,27.714
sur,2012,28.187
sur,2013,28.913
sur,2014,30.831
sur,2015,32.42
sur,2016,28.53
sur,2017,28.492
sur,2018,28.38
sur,2019,28.325
sur,2020,24.415
svk,1991,45.025
svk,1992,42.257
svk,1993,39.461
svk,1994,34.465
svk,1995,34.852
svk,1996,36.831
svk,1997,36.464
svk,1998,34.988
svk,1999,31.201
svk,2000,28.368
svk,2001,27.82
svk,2002,26.665
svk,2003,27.151
svk,2004,26.189
svk,2005,25.546
svk,2006,25.858
svk,2007,27.49
svk,2008,26.124
svk,2009,22.735
svk,2010,20.561
svk,2011,19.995
svk,2012,20.099
svk,2013,20.394
svk,2014,21.761
svk,2015,23.293
svk,2016,25.183
svk,2017,26.876
svk,2018,27.444
svk,2019,24.896
svk,2020,22.668
svn,1991,33.715
svn,1992,32.769
svn,1993,30.804
svn,1994,33.929
svn,1995,34.719
svn,1996,35.214
svn,1997,38.348
svn,1998,36.137
svn,1999,32.908
svn,2000,31.213
svn,2001,30.35
svn,2002,31.119
svn,2003,28.54
svn,2004,33.75
svn,2005,34.048
svn,2006,34.976
svn,2007,37.587
svn,2008,38.336
svn,2009,35.253
svn,2010,34.003
svn,2011,31.457
svn,2012,27.237
svn,2013,26.469
svn,2014,26.778
svn,2015,29.563
svn,2016,28.561
svn,2017,34.698
svn,2018,35.12
svn,2019,33.217
svn,2020,26.913
swe,1991,59.288
swe,1992,50.89
swe,1993,41.193
swe,1994,40.073
swe,1995,41.75
swe,1996,40.954
swe,1997,40.897
swe,1998,43.162
swe,1999,43.873
swe,2000,47.381
swe,2001,46.244
swe,2002,43.784
swe,2003,43.225
swe,2004,39.4
swe,2005,39.028
swe,2006,40.539
swe,2007,42.585
swe,2008,42.551
swe,2009,38.44
swe,2010,38.854
swe,2011,40.739
swe,2012,40.039
swe,2013,41.892
swe,2014,43.36
swe,2015,44.711
swe,2016,45.427
swe,2017,45.742
swe,2018,45.256
swe,2019,44.151
swe,2020,39.735
swz,1991,22.576
swz,1992,22.06
swz,1993,21.564
swz,1994,20.97
swz,1995,20.292
swz,1996,19.692
swz,1997,18.942
swz,1998,17.99
swz,1999,17.076
swz,2000,16.208
swz,2001,15.393
swz,2002,14.769
swz,2003,14.203
swz,2004,13.667
swz,2005,13.178
swz,2006,12.624
swz,2007,12.074
swz,2008,12.216
swz,2009,12.434
swz,2010,12.713
swz,2011,12.933
swz,2012,13.154
swz,2013,13.322
swz,2014,13.495
swz,2015,13.748
swz,2016,13.639
swz,2017,13.329
swz,2018,13.083
swz,2019,12.821
swz,2020,10.903
syr,1991,40.265
syr,1992,39.435
syr,1993,38.99
syr,1994,38.117
syr,1995,37.61
syr,1996,37.375
syr,1997,37.221
syr,1998,37.001
syr,1999,35.964
syr,2000,33.494
syr,2001,31.915
syr,2002,32.44
syr,2003,32.943
syr,2004,31.537
syr,2005,30.087
syr,2006,28.59
syr,2007,26.946
syr,2008,25.479
syr,2009,25.194
syr,2010,23.635
syr,2011,23.672
syr,2012,23.345
syr,2013,23.057
syr,2014,22.825
syr,2015,22.536
syr,2016,22.276
syr,2017,22.03
syr,2018,21.812
syr,2019,21.595
syr,2020,19.324
tcd,1991,55.554
tcd,1992,56.025
tcd,1993,56.071
tcd,1994,55.429
tcd,1995,54.763
tcd,1996,54.093
tcd,1997,53.418
tcd,1998,52.738
tcd,1999,52.05
tcd,2000,51.362
tcd,2001,50.678
tcd,2002,49.987
tcd,2003,49.3
tcd,2004,48.616
tcd,2005,47.92
tcd,2006,47.221
tcd,2007,46.531
tcd,2008,45.842
tcd,2009,45.153
tcd,2010,44.465
tcd,2011,43.766
tcd,2012,43.073
tcd,2013,42.377
tcd,2014,41.681
tcd,2015,40.983
tcd,2016,40.282
tcd,2017,39.583
tcd,2018,38.885
tcd,2019,38.467
tcd,2020,35.747
tgo,1991,30.222
tgo,1992,30.049
tgo,1993,29.675
tgo,1994,29.61
tgo,1995,29.42
tgo,1996,28.926
tgo,1997,28.487
tgo,1998,27.879
tgo,1999,27.338
tgo,2000,26.753
tgo,2001,26.582
tgo,2002,26.408
tgo,2003,26.247
tgo,2004,26.03
tgo,2005,25.82
tgo,2006,25.786
tgo,2007,25.933
tgo,2008,26.12
tgo,2009,26.292
tgo,2010,26.434
tgo,2011,26.583
tgo,2012,26.374
tgo,2013,26.112
tgo,2014,25.803
tgo,2015,25.451
tgo,2016,24.527
tgo,2017,23.591
tgo,2018,23.262
tgo,2019,22.902
tgo,2020,22.412
tha,1991,62.919
tha,1992,63.685
tha,1993,62.602
tha,1994,61.873
tha,1995,60.677
tha,1996,59.059
tha,1997,57.86
tha,1998,52.185
tha,1999,48.759
tha,2000,49.356
tha,2001,49.542
tha,2002,49.33
tha,2003,48.304
tha,2004,49.385
tha,2005,48.933
tha,2006,46.197
tha,2007,46.879
tha,2008,46.251
tha,2009,46.586
tha,2010,45.127
tha,2011,46.158
tha,2012,45.847
tha,2013,43.307
tha,2014,41.505
tha,2015,40.682
tha,2016,39.958
tha,2017,38.972
tha,2018,39.858
tha,2019,38.6
tha,2020,37.988
tjk,1991,25.201
tjk,1992,25.072
tjk,1993,22.65
tjk,1994,21.232
tjk,1995,20.473
tjk,1996,18.751
tjk,1997,18.532
tjk,1998,17.123
tjk,1999,17.672
tjk,2000,18.018
tjk,2001,18.095
tjk,2002,18.34
tjk,2003,18.604
tjk,2004,18.916
tjk,2005,19.191
tjk,2006,19.237
tjk,2007,19.33
tjk,2008,19.114
tjk,2009,18.823
tjk,2010,19.249
tjk,2011,19.733
tjk,2012,20.017
tjk,2013,20.518
tjk,2014,20.997
tjk,2015,21.588
tjk,2016,22.152
tjk,2017,21.882
tjk,2018,21.597
tjk,2019,21.313
tjk,2020,20.659
tkm,1991,34.497
tkm,1992,35.86
tkm,1993,35.933
tkm,1994,35.038
tkm,1995,32.878
tkm,1996,31.014
tkm,1997,31.274
tkm,1998,29.977
tkm,1999,28.627
tkm,2000,29.391
tkm,2001,29.693
tkm,2002,30.452
tkm,2003,30.923
tkm,2004,31.235
tkm,2005,31.103
tkm,2006,31.175
tkm,2007,31.207
tkm,2008,30.777
tkm,2009,30.877
tkm,2010,30.224
tkm,2011,29.136
tkm,2012,28.22
tkm,2013,27.458
tkm,2014,26.643
tkm,2015,26.208
tkm,2016,25.773
tkm,2017,25.346
tkm,2018,24.917
tkm,2019,24.466
tkm,2020,23.64
tls,1991,40.094
tls,1992,39.076
tls,1993,38.06
tls,1994,37.028
tls,1995,36.05
tls,1996,34.961
tls,1997,34.506
tls,1998,34.788
tls,1999,39.515
tls,2000,38.939
tls,2001,37.608
tls,2002,38.604
tls,2003,39.38
tls,2004,39.856
tls,2005,40.008
tls,2006,40.83
tls,2007,40.252
tls,2008,39.418
tls,2009,38.679
tls,2010,37.99
tls,2011,37.326
tls,2012,36.651
tls,2013,36.325
tls,2014,35.804
tls,2015,35.389
tls,2016,34.935
tls,2017,35.396
tls,2018,35.633
tls,2019,35.593
tls,2020,34.558
ton,1991,41.073
ton,1992,40.036
ton,1993,39.141
ton,1994,37.916
ton,1995,36.871
ton,1996,35.759
ton,1997,34.809
ton,1998,33.958
ton,1999,33.131
ton,2000,32.179
ton,2001,31.163
ton,2002,30.09
ton,2003,28.912
ton,2004,29.332
ton,2005,29.98
ton,2006,30.532
ton,2007,29.706
ton,2008,28.952
ton,2009,28.125
ton,2010,27.495
ton,2011,26.828
ton,2012,26.055
ton,2013,25.363
ton,2014,24.719
ton,2015,24.069
ton,2016,23.575
ton,2017,22.978
ton,2018,22.387
ton,2019,22.476
ton,2020,21.859
tto,1991,32.329
tto,1992,31.781
tto,1993,32.555
tto,1994,34.088
tto,1995,35.486
tto,1996,37.295
tto,1997,37.634
tto,1998,37.579
tto,1999,38.311
tto,2000,39.727
tto,2001,39.78
tto,2002,39.547
tto,2003,40.226
tto,2004,43.841
tto,2005,45.127
tto,2006,47.517
tto,2007,47.761
tto,2008,46.726
tto,2009,44.605
tto,2010,41.981
tto,2011,41.232
tto,2012,41.535
tto,2013,42.579
tto,2014,41.75
tto,2015,41.11
tto,2016,38.008
tto,2017,37.989
tto,2018,37.906
tto,2019,37.81
tto,2020,34.172
tun,1991,27.967
tun,1992,27.594
tun,1993,27.277
tun,1994,27.044
tun,1995,26.812
tun,1996,26.565
tun,1997,26.243
tun,1998,25.817
tun,1999,25.422
tun,2000,24.944
tun,2001,24.655
tun,2002,23.863
tun,2003,23.174
tun,2004,22.663
tun,2005,22.914
tun,2006,22.015
tun,2007,22.239
tun,2008,21.875
tun,2009,20.346
tun,2010,21.929
tun,2011,18.271
tun,2012,21.394
tun,2013,21.554
tun,2014,20.38
tun,2015,18.659
tun,2016,19.93
tun,2017,19.39
tun,2018,19.073
tun,2019,19.17
tun,2020,17.21
tur,1991,46.826
tur,1992,44.288
tur,1993,39.485
tur,1994,42.889
tur,1995,41.001
tur,1996,41.95
tur,1997,40.27
tur,1998,39.523
tur,1999,39.701
tur,2000,37.061
tur,2001,35.419
tur,2002,33.218
tur,2003,30.767
tur,2004,30.242
tur,2005,30.455
tur,2006,30.539
tur,2007,30.446
tur,2008,30.544
tur,2009,29.167
tur,2010,30.229
tur,2011,32.292
tur,2012,31.781
tur,2013,32.531
tur,2014,33.775
tur,2015,34.31
tur,2016,34.359
tur,2017,34.663
tur,2018,35.308
tur,2019,33.493
tur,2020,29.595
tza,1991,73.833
tza,1992,73.864
tza,1993,73.885
tza,1994,73.861
tza,1995,73.812
tza,1996,73.906
tza,1997,73.909
tza,1998,73.883
tza,1999,73.866
tza,2000,73.855
tza,2001,73.934
tza,2002,74.268
tza,2003,74.577
tza,2004,74.893
tza,2005,75.195
tza,2006,75.473
tza,2007,75.014
tza,2008,74.53
tza,2009,74.038
tza,2010,72.475
tza,2011,70.862
tza,2012,70.328
tza,2013,69.827
tza,2014,70.342
tza,2015,70.206
tza,2016,70.013
tza,2017,69.803
tza,2018,69.557
tza,2019,69.296
tza,2020,67.867
uga,1991,54.175
uga,1992,54.176
uga,1993,53.895
uga,1994,53.611
uga,1995,53.363
uga,1996,53.095
uga,1997,52.828
uga,1998,52.585
uga,1999,52.366
uga,2000,52.1
uga,2001,51.854
uga,2002,51.622
uga,2003,51.524
uga,2004,52.219
uga,2005,52.901
uga,2006,52.495
uga,2007,52.066
uga,2008,51.65
uga,2009,51.222
uga,2010,51.176
uga,2011,51.146
uga,2012,51.059
uga,2013,52.14
uga,2014,51.765
uga,2015,51.358
uga,2016,50.877
uga,2017,50.323
uga,2018,49.747
uga,2019,49.109
uga,2020,45.137
ukr,1991,32.017
ukr,1992,32.082
ukr,1993,32.082
ukr,1994,32.146
ukr,1995,29.791
ukr,1996,28.512
ukr,1997,27.77
ukr,1998,26.277
ukr,1999,26.017
ukr,2000,26.236
ukr,2001,26.753
ukr,2002,27.393
ukr,2003,28.165
ukr,2004,28.516
ukr,2005,28.763
ukr,2006,29.131
ukr,2007,29.874
ukr,2008,30.027
ukr,2009,28.309
ukr,2010,28.606
ukr,2011,28.684
ukr,2012,28.775
ukr,2013,28.927
ukr,2014,26.941
ukr,2015,27.406
ukr,2016,27.352
ukr,2017,28.985
ukr,2018,29.504
ukr,2019,30.587
ukr,2020,26.484
ury,1991,40.581
ury,1992,41.215
ury,1993,41.6
ury,1994,43.598
ury,1995,43.926
ury,1996,40.319
ury,1997,41.96
ury,1998,46.049
ury,1999,43.535
ury,2000,41.119
ury,2001,39.136
ury,2002,34.336
ury,2003,32.576
ury,2004,35.287
ury,2005,37.657
ury,2006,38.405
ury,2007,41.383
ury,2008,41.879
ury,2009,42.835
ury,2010,42.575
ury,2011,44.812
ury,2012,43.5
ury,2013,43.06
ury,2014,42.76
ury,2015,38.959
ury,2016,37.413
ury,2017,35.759
ury,2018,34.88
ury,2019,33.604
ury,2020,27.944
usa,1991,52.058
usa,1992,51.635
usa,1993,52.106
usa,1994,52.969
usa,1995,53.104
usa,1996,52.567
usa,1997,52.942
usa,1998,53.665
usa,1999,53.664
usa,2000,54.303
usa,2001,52.518
usa,2002,50.681
usa,2003,49.066
usa,2004,49.052
usa,2005,49.084
usa,2006,49.395
usa,2007,48.369
usa,2008,46.657
usa,2009,42.67
usa,2010,40.976
usa,2011,41.376
usa,2012,41.851
usa,2013,42.319
usa,2014,43.35
usa,2015,44.232
usa,2016,44.97
usa,2017,45.799
usa,2018,45.898
usa,2019,46.57
usa,2020,41.737
uzb,1991,45.617
uzb,1992,45.704
uzb,1993,44.007
uzb,1994,42.19
uzb,1995,41.958
uzb,1996,39.081
uzb,1997,38.74
uzb,1998,36.261
uzb,1999,35.888
uzb,2000,36.977
uzb,2001,37.585
uzb,2002,38.427
uzb,2003,39.166
uzb,2004,39.676
uzb,2005,40.506
uzb,2006,41.085
uzb,2007,41.592
uzb,2008,40.974
uzb,2009,40.051
uzb,2010,39.171
uzb,2011,39.027
uzb,2012,38.393
uzb,2013,37.763
uzb,2014,36.953
uzb,2015,36.306
uzb,2016,35.86
uzb,2017,35.003
uzb,2018,34.618
uzb,2019,34.246
uzb,2020,31.167
vct,1991,36.526
vct,1992,36.359
vct,1993,36.145
vct,1994,35.731
vct,1995,35.642
vct,1996,35.155
vct,1997,34.901
vct,1998,34.582
vct,1999,34.239
vct,2000,33.942
vct,2001,33.676
vct,2002,33.925
vct,2003,34.023
vct,2004,34.052
vct,2005,34.194
vct,2006,34.268
vct,2007,34.185
vct,2008,34.269
vct,2009,34.052
vct,2010,33.994
vct,2011,33.99
vct,2012,33.894
vct,2013,33.733
vct,2014,33.546
vct,2015,33.384
vct,2016,33.361
vct,2017,33.313
vct,2018,33.283
vct,2019,33.199
vct,2020,29.854
ven,1991,39.148
ven,1992,40.58
ven,1993,41.458
ven,1994,39.84
ven,1995,38.384
ven,1996,37.172
ven,1997,37.566
ven,1998,37.636
ven,1999,35.04
ven,2000,35.315
ven,2001,36.069
ven,2002,33.82
ven,2003,33.344
ven,2004,34.35
ven,2005,37.818
ven,2006,38.625
ven,2007,38.468
ven,2008,38.481
ven,2009,37.681
ven,2010,35.769
ven,2011,35.025
ven,2012,34.312
ven,2013,34.234
ven,2014,33.1
ven,2015,32.013
ven,2016,30.81
ven,2017,30.547
ven,2018,30.553
ven,2019,30.671
ven,2020,27.367
vir,1991,34.953
vir,1992,35.119
vir,1993,37.417
vir,1994,34.972
vir,1995,32.743
vir,1996,31.277
vir,1997,31.103
vir,1998,31.407
vir,1999,31.029
vir,2000,31.941
vir,2001,33.074
vir,2002,32.394
vir,2003,31.409
vir,2004,32.215
vir,2005,32.671
vir,2006,33.372
vir,2007,33.739
vir,2008,33.548
vir,2009,32.619
vir,2010,31.54
vir,2011,31.775
vir,2012,31.738
vir,2013,29.559
vir,2014,29.257
vir,2015,30.823
vir,2016,30.073
vir,2017,30.832
vir,2018,28.49
vir,2019,26.859
vir,2020,25.799
vnm,1991,70.284
vnm,1992,69.828
vnm,1993,69.149
vnm,1994,68.481
vnm,1995,67.714
vnm,1996,66.868
vnm,1997,62.305
vnm,1998,60.383
vnm,1999,57.436
vnm,2000,53.564
vnm,2001,57.436
vnm,2002,56.262
vnm,2003,54.476
vnm,2004,53.72
vnm,2005,53.568
vnm,2006,53.372
vnm,2007,53.208
vnm,2008,55.259
vnm,2009,57.382
vnm,2010,56.62
vnm,2011,55.197
vnm,2012,53.805
vnm,2013,55.613
vnm,2014,55.593
vnm,2015,55.616
vnm,2016,53.189
vnm,2017,52.734
vnm,2018,52.969
vnm,2019,50.907
vnm,2020,49.608
vut,1991,54.081
vut,1992,54.12
vut,1993,54.32
vut,1994,53.786
vut,1995,53.784
vut,1996,53.836
vut,1997,53.615
vut,1998,53.334
vut,1999,53.526
vut,2000,53.235
vut,2001,53.725
vut,2002,54.533
vut,2003,54.508
vut,2004,54.327
vut,2005,54.015
vut,2006,53.398
vut,2007,52.937
vut,2008,52.441
vut,2009,52.173
vut,2010,52.106
vut,2011,52.295
vut,2012,52.369
vut,2013,52.439
vut,2014,52.507
vut,2015,52.7
vut,2016,52.594
vut,2017,52.34
vut,2018,52.184
vut,2019,52.099
vut,2020,50.907
wsm,1991,36.997
wsm,1992,36.783
wsm,1993,36.168
wsm,1994,36.121
wsm,1995,35.318
