geo,time,ny_gsr_nfcy_cn
mwi,2015,-109800836600
mwi,2016,-16602011400
mwi,2017,-144820245400
mwi,2018,-235016278100
mwi,2019,-208077792300
mwi,2020,-230411282000
mys,1960,-250000000
mys,1961,-189000000
mys,1962,-142000000
mys,1963,-171000000
mys,1964,-227000000
mys,1965,-274000000
mys,1966,-279000000
mys,1967,-115000000
mys,1968,-121000000
mys,1969,-279000000
mys,1970,-185000000
mys,1971,-363000000
mys,1972,-378000000
mys,1973,-659000000
mys,1974,-997000000
mys,1975,-726000000
mys,1976,-1097000000
mys,1977,-1276000000
mys,1978,-1700000000
mys,1979,-2070000000
mys,1980,-1918000000
mys,1981,-2011000000
mys,1982,-2889000000
mys,1983,-4411000000
mys,1984,-5368000000
mys,1985,-5508000000
mys,1986,-4776000000
mys,1987,-4981000000
mys,1988,-5084000000
mys,1989,-5903000000
mys,1990,-5064000000
mys,1991,-6800000000
mys,1992,-8006000000
mys,1993,-8266000000
mys,1994,-9412000000
mys,1995,-10378000000
mys,1996,-11801000000
mys,1997,-15096000000
mys,1998,-15320000000
mys,1999,-20886000000
mys,2000,-28909000000
mys,2001,-25623000000
mys,2002,-25061000000
mys,2003,-22537000000
mys,2004,-24402000000
mys,2005,-23942700000
mys,2006,-17294000000
mys,2007,-13984500000
mys,2008,-23032870000
mys,2009,-14214225000
mys,2010,-26131498000
mys,2011,-21600126000
mys,2012,-35841373000
mys,2013,-33975203000
mys,2014,-36623830000
mys,2015,-32111922000
mys,2016,-34592355000
mys,2017,-38658272000
mys,2018,-45082184000
mys,2019,-39496000000
mys,2020,-28584000000
nam,1980,-263040022.88647
nam,1981,-100816919.82562
nam,1982,-159849786.86998
nam,1983,-94076606.02683
nam,1984,-166224454.82147
nam,1985,-612156576.89952
nam,1986,-544450774.10169
nam,1987,-195928492.14797
nam,1988,-568866162.98653
nam,1989,-308931148.20621
nam,1990,134372700.43258
nam,1991,310784600
nam,1992,101584300
nam,1993,75967400
nam,1994,75989200
nam,1995,438353500
nam,1996,121398800
nam,1997,64969500
nam,1998,226541400
nam,1999,-408952700
nam,2000,136212600
nam,2001,-100524100
nam,2002,483308700
nam,2003,1768339600
nam,2004,523708400
nam,2005,-761734400
nam,2006,-471842400
nam,2007,-1918620400
nam,2008,-2060200300
nam,2009,-2388246000
nam,2010,-4364611399.99999
nam,2011,-3742075800.00001
nam,2012,-4279004200
nam,2013,-305252400
nam,2014,-779541899.99998
nam,2015,-233297400.00001
nam,2016,-3099977600.00001
nam,2017,-3108810100
nam,2018,-6686721200
nam,2019,-4446563700
nam,2020,-2117984700
ncl,1965,0
ncl,1966,0
ncl,1967,0
ncl,1968,0
ncl,1969,0
ncl,1970,0
ncl,1971,0
ncl,1972,0
ncl,1973,0
ncl,1974,0
ncl,1975,0
ncl,1976,0
ncl,1977,0
ncl,1978,0
ncl,1979,0
ncl,1980,0
ncl,1981,0
ncl,1982,0
ncl,1983,0
ncl,1984,0
ncl,1985,0
ncl,1986,0
ncl,1987,0
ncl,1988,0
ncl,1989,0
ncl,1990,0
ncl,1991,0
ncl,1992,0
ncl,1993,0
ncl,1994,0
ncl,1995,0
ncl,1996,0
ncl,1997,0
ncl,1998,0
ncl,1999,0
ncl,2000,0
ner,1960,300089299.99999
ner,1961,400293900
ner,1962,401121300
ner,1963,-600080400.00001
ner,1964,-600145900
ner,1965,-499980000.00001
ner,1966,-401019999.99999
ner,1967,-1499989999.99999
ner,1968,-247564600.00001
ner,1969,-623905200.00001
ner,1970,-414604500.00002
ner,1971,-359334300.00002
ner,1972,-273628000
ner,1973,79714300.00002
ner,1974,-1466001800
ner,1975,-2022007000.00001
ner,1976,-905005500
ner,1977,-124000100.00001
ner,1978,-6728011800.00004
ner,1979,-12198048800
ner,1980,-6956024299.99999
ner,1981,-18855069700
ner,1982,-23564060699.9999
ner,1983,-15520065500
ner,1984,-23776000000
ner,1985,-19004999700
ner,1986,-6060000299.99996
ner,1987,-18499999700
ner,1988,-13600000000
ner,1989,5699999700.00004
ner,1990,6528603515.63105
ner,1991,6580830700
ner,1992,6607904000
ner,1993,6545663100
ner,1994,5107066700
ner,1995,9315439000
ner,1996,26784208000
ner,1997,31308369200
ner,1998,57726902200
ner,1999,62656525300
ner,2000,67266086300
ner,2001,82974294000
ner,2002,97610726900
ner,2003,93418916600
ner,2004,121912344900
ner,2005,144577251800
ner,2006,154306219400
ner,2007,160734707900
ner,2008,176591932800
ner,2009,189983469200
ner,2010,213995734300
ner,2011,261223493700
ner,2012,163209459700
ner,2013,198298589300
ner,2014,241242977200
ner,2015,281632000000
ner,2016,198963100000
ner,2017,238496631200
ner,2018,331784090900
ner,2019,332532801900
nga,1960,-15991800
nga,1961,-15100200
nga,1962,-24989400
nga,1963,-43582700
nga,1964,-76960800
nga,1965,-157400000
nga,1966,-178800000
nga,1967,-64000000
nga,1968,-113400000
nga,1969,-151500000
nga,1970,-332000000
nga,1971,-751400000
nga,1972,-853500000
nga,1973,-865900000
nga,1974,-682000000
nga,1975,-528700000
nga,1976,-659000000
nga,1977,-345000000
nga,1978,-145800000
nga,1979,-273400000
nga,1980,-2445199900
nga,1981,-1326200000
nga,1982,-1118600000
nga,1983,-1106200000
nga,1984,-1770000000
nga,1985,-2606200000
nga,1986,-5148000000
nga,1987,-11124000000
nga,1988,-3244700000
nga,1989,-19667000000
nga,1990,-26432500000
nga,1991,-29506100000
nga,1992,-55912000000
nga,1993,-106289000000
nga,1994,-123027000000
nga,1995,-156241000000
nga,1996,-178468000000
nga,1997,-181442000000
nga,1998,-248729000000
nga,1999,-136263000100
nga,2000,-625243062100
nga,2001,-455515663500
nga,2002,-735221644900
nga,2003,-989806359200
nga,2004,-1309996676700
nga,2005,-1754767190100
nga,2006,-597298811900
nga,2007,-1490621016500
nga,2008,-1796520447200
nga,2009,-2168433490400
nga,2010,-2932967720800
nga,2011,-3505679990300
nga,2012,-3478409414300
nga,2013,-4014741462400
nga,2014,-3007876382300
nga,2015,-2504117511800
nga,2016,-2205097254700
nga,2017,-3514306755200
nga,2018,-5955211418100
nga,2019,-4768063337300
nga,2020,-5628061509800
nic,1960,-0.012
nic,1961,-0.01366
nic,1962,-0.01564
nic,1963,-0.01578
nic,1964,-0.02169
nic,1965,-0.03
nic,1966,-0.044
nic,1967,-0.052
nic,1968,-0.068
nic,1969,-0.07
nic,1970,-0.086
nic,1971,-0.088
nic,1972,-0.1
nic,1973,-0.136
nic,1974,-0.176
nic,1975,-0.166
nic,1976,-0.202
nic,1977,-0.2
nic,1978,-0.272
nic,1979,-0.26198
nic,1980,-0.243
nic,1981,-0.3568
nic,1982,-0.3664
nic,1983,-0.4232
nic,1984,-0.5262
nic,1985,-1.45168
nic,1986,-1.97772
nic,1987,-2.9092
nic,1988,-9029.95996
nic,1989,-641200
nic,1990,-3360000
nic,1991,-1600823000
nic,1992,-2477000000
nic,1993,-2642004000
nic,1994,-3187350000
nic,1995,-2790000000
nic,1996,-2735470500
nic,1997,-2500912100
nic,1998,-1960863100
nic,1999,-2324208000
nic,2000,-2560842000
nic,2001,-3230545100
nic,2002,-2934075000
nic,2003,-2993622500
nic,2004,-3060153000
nic,2005,-2510001600
nic,2006,-3788093800
nic,2007,-3606685000
nic,2008,-4246320500
nic,2009,-5082834800
nic,2010,-5215245100
nic,2011,-6025398200
nic,2012,-9790700500
nic,2013,-13206902000
nic,2014,-11626991300
nic,2015,-13328595600
nic,2016,-18151411800
nic,2017,-21387255200
nic,2018,-20579002500
nic,2019,-15447980300
nic,2020,-12483359400
nld,1969,1602681800
nld,1970,1526658000
nld,1971,1172400000
nld,1972,1576712000
nld,1973,2217658000
nld,1974,2186368000
nld,1975,493710000
nld,1976,1471605000
nld,1977,1358621000
nld,1978,627878000
nld,1979,2477139000
nld,1980,1575509000
nld,1981,594691000
nld,1982,596701000
nld,1983,1378499000
nld,1984,2055092000
nld,1985,-125455000
nld,1986,55471000
nld,1987,2147978000
nld,1988,1575386000
nld,1989,2229623000
nld,1990,-611402000
nld,1991,268628000
nld,1992,-579940000
nld,1993,1107166000
nld,1994,2827587000
nld,1995,5044000000
nld,1996,5782000000
nld,1997,3646000000
nld,1998,-1164000000
nld,1999,5735000000
nld,2000,8104000000
nld,2001,-2266000000
nld,2002,-1342000000
nld,2003,5456000000
nld,2004,2996000000
nld,2005,-7612000000
nld,2006,4552000000
nld,2007,-262000000
nld,2008,-18191000000
nld,2009,-6089000000
nld,2010,1903000000
nld,2011,9125000000
nld,2012,11219000000
nld,2013,8977000000
nld,2014,-1629000000
nld,2015,559000000
nld,2016,-10436000000
nld,2017,5607000000
nld,2018,8865000000
nld,2019,3392000000
nld,2020,-13914000000
nld_curacao,2005,69699300
nld_curacao,2006,83328700
nld_curacao,2007,88941600
nld_curacao,2008,-12622300
nld_curacao,2009,-86484200
nld_curacao,2010,-19103600
nld_curacao,2011,-23899969.92882
nld_curacao,2012,66460035.20171
nld_curacao,2013,82929968.1805
nld_curacao,2014,122999998.02711
nld_curacao,2015,164469951.15576
nld_curacao,2016,139470038.90594
nld_curacao,2017,196048686.47974
nld_curacao,2018,187719987.76794
nld_curacao,2019,236819573.2573
nld_curacao,2020,172421740.09743
nor,1978,-7320000000
nor,1979,-9255000000
nor,1980,-9448000000
nor,1981,-10839000000
nor,1982,-12653000000
nor,1983,-12903000000
nor,1984,-13153000000
nor,1985,-9658000000
nor,1986,-9008000000
nor,1987,-8862000000
nor,1988,-15938000000
nor,1989,-18784000000
nor,1990,-21129000000
nor,1991,-25002000000
nor,1992,-17061000000
nor,1993,-19362000000
nor,1994,-14972000000
nor,1995,-11693000000
nor,1996,-11974000000
nor,1997,-12037000000
nor,1998,-13261000000
nor,1999,-10921000000
nor,2000,-20662000000
nor,2001,721000000
nor,2002,4258000000
nor,2003,9224000000
nor,2004,3422000000
nor,2005,21857000000
nor,2006,1687000000
nor,2007,-7099000000
nor,2008,-11521000000
nor,2009,13852000000
nor,2010,28110000000
nor,2011,26782000000
nor,2012,25154000000
nor,2013,32727000000
nor,2014,99335000000
nor,2015,129291000000
nor,2016,135546000000
nor,2017,121050000000
nor,2018,133511000000
nor,2019,103565000000
nor,2020,152310000000
npl,1960,0
npl,1961,0
npl,1962,0
npl,1963,0
npl,1964,0
npl,1965,0
npl,1966,0
npl,1967,0
npl,1968,0
npl,1969,0
npl,1970,0
npl,1971,0
npl,1972,0
npl,1973,0
npl,1974,0
npl,1975,0
npl,1976,63600600
npl,1977,73699300
npl,1978,87498800
npl,1979,99500000
npl,1980,150200300
npl,1981,120999900
npl,1982,160000000
npl,1983,182999000
npl,1984,624902100
npl,1985,2845000
npl,1986,-199000
npl,1987,-20390600
npl,1988,-72132500
npl,1989,167417100
npl,1990,361357000
npl,1991,397600000
npl,1992,593000000
npl,1993,372000000
npl,1994,589000000
npl,1995,272100000
npl,1996,429390000
npl,1997,439131000
npl,1998,421260000
npl,1999,815400000
npl,2000,1381400000
npl,2001,1701000000
npl,2002,-605000000
npl,2003,-676000000
npl,2004,-1684000000
npl,2005,1636500000
npl,2006,4955500000
npl,2007,7432000000
npl,2008,7947000000
npl,2009,11749500000
npl,2010,9117000000
npl,2011,7549400000
npl,2012,12291400000
npl,2013,13078840000
npl,2014,32751700000
npl,2015,34242500000
npl,2016,34004322032.3493
npl,2017,30995072345.8801
npl,2018,22614775647.7868
npl,2019,39915542801.7128
npl,2020,46101286334.563
nru,2012,19987900
nru,2013,23564200
nru,2014,24655600
nru,2015,38100000
nru,2016,49500000
nru,2017,58100000
nru,2018,54600000
nru,2019,78200000
nru,2020,73000000
nzl,1971,-85016000
nzl,1972,-130007000
nzl,1973,-142656000
nzl,1974,-139470000
nzl,1975,-254270000
nzl,1976,-438460000
nzl,1977,-460977000
nzl,1978,-582741000
nzl,1979,-528229000
nzl,1980,-615948000
nzl,1981,-789406000
nzl,1982,-1027288000
nzl,1983,-1534570000
nzl,1984,-2262303000
nzl,1985,-2879272000
nzl,1986,-2971181000
nzl,1987,-3545190000
nzl,1988,-3148177000
nzl,1989,-3345457000
nzl,1990,-3173643000
nzl,1991,-5110851000
nzl,1992,-5068079000
nzl,1993,-6090865000
nzl,1994,-6145879000
nzl,1995,-6046561000
nzl,1996,-7529040000
nzl,1997,-6282116000
nzl,1998,-4892419000
nzl,1999,-6775111000
nzl,2000,-6808227000
nzl,2001,-6511629000
nzl,2002,-6810177000
nzl,2003,-6866432000
nzl,2004,-8706689000
nzl,2005,-10527650000
nzl,2006,-11549659000
nzl,2007,-13314988000
nzl,2008,-13743514000
nzl,2009,-7964200000
nzl,2010,-10107859000
nzl,2011,-9656369000
nzl,2012,-9052313000
nzl,2013,-9175204000
nzl,2014,-9774241000
nzl,2015,-8470749000
nzl,2016,-8737998000
nzl,2017,-10916425000
nzl,2018,-10961228000
nzl,2019,-8075983000
omn,1967,-3600000
omn,1968,-19200000
omn,1969,-23300000
omn,1970,-18200000
omn,1971,-20000000
omn,1972,-29000000
omn,1973,-62700000
omn,1974,-100500000
omn,1975,-102000000
omn,1976,-74200000
omn,1977,-55100000
omn,1978,-39100000
omn,1979,-51500000
omn,1980,-88700000
omn,1981,-82400000
omn,1982,-52800000
omn,1983,-63300000
omn,1984,-74399900
omn,1985,-112500000
omn,1986,-27200000
omn,1987,-34400000
omn,1988,-121000000
omn,1989,-96200000
omn,1990,-117314000
omn,1991,-69809200
omn,1992,-152492300
omn,1993,-148453200
omn,1994,-161275800
omn,1995,-152474600
omn,1996,-186929400
omn,1997,-206379900
omn,1998,-193000000
omn,1999,-253000000
omn,2000,-322000000
omn,2001,-366000000
omn,2002,-371000000
omn,2003,-208000000
omn,2004,-150000000
omn,2005,-393000000
omn,2006,-256000000
omn,2007,-309000000
omn,2008,-1061000000
omn,2009,-1124000000
omn,2010,-1377000000
omn,2011,-1591000000
omn,2012,-1732200000
omn,2013,-1244000000
omn,2014,-1648200000
omn,2015,-864300000
omn,2016,-794600000
omn,2017,-1218100000
omn,2018,-2029600000
omn,2019,-2361700000
omn,2020,-2073200000
pak,1960,-25997936
pak,1961,-25997964
pak,1962,-25000906
pak,1963,-58001092
pak,1964,-66002352
pak,1965,-118998800
pak,1966,-145001040
pak,1967,-238094992
pak,1968,-314285408
pak,1969,-357142496
pak,1970,-447618592
pak,1971,-300893728
pak,1972,-782313472
pak,1973,-831521600
pak,1974,-728640000
pak,1975,-943469952
pak,1976,-1427579904
pak,1977,-1790431470.56627
pak,1978,-1794450396.42613
pak,1979,-2312891832.34767
pak,1980,-2793153472.60058
pak,1981,-2595221374.00263
pak,1982,-3400826685.88075
pak,1983,-5371374240.63357
pak,1984,-5994850535.52244
pak,1985,-7708754653.49878
pak,1986,-10382326760.742
pak,1987,-11987457664.5152
pak,1988,-14638975538.6802
pak,1989,-17035722483.8685
pak,1990,-20803396076.46329
pak,1991,-26145475900
pak,1992,-31624711800
pak,1993,-39126020700
pak,1994,-48433487200
pak,1995,-54940015100
pak,1996,-65865631300
pak,1997,-85034919600
pak,1998,-100695151300
pak,1999,-84361822400
pak,2000,-104509750000
pak,2001,-125755200000
pak,2002,-142804020000
pak,2003,-129498270000
pak,2004,-127056990000
pak,2005,-141627827200
pak,2006,-159637552200
pak,2007,-217191704400
pak,2008,-245369919500
pak,2009,-345942008100
pak,2010,-275411655600
pak,2011,-258161371300
pak,2012,-289909273500
pak,2013,-355217904000
pak,2014,-407359067500
pak,2015,-466485308100
pak,2016,-557712800500
pak,2017,-525527368000
pak,2018,-598309771700
pak,2019,-765664581000
pak,2020,-863851266500
pan,1960,-60177500
pan,1961,-63174500
pan,1962,-66136400
pan,1963,-71533000
pan,1964,-72152100
pan,1965,-90918300
pan,1966,-97978900
pan,1967,-114489600
pan,1968,-124208300
pan,1969,-133403500
pan,1970,-145694500
pan,1971,-163988100
pan,1972,-179343600
pan,1973,-208277700
pan,1974,-249896600
pan,1975,-228372800
pan,1976,-284841900
pan,1977,40200000
pan,1978,67100000
pan,1979,37400000
pan,1980,-396700000
pan,1981,-516800000
pan,1982,-324400000
pan,1983,-85000000
pan,1984,-305300000
pan,1985,-151500000
pan,1986,-415600000
pan,1987,176600000
pan,1988,-87900000
pan,1989,-266400000
pan,1990,-255400000
pan,1991,-432400000
pan,1992,-401000000
pan,1993,-285600000
pan,1994,-222300000
pan,1995,-465900000
pan,1996,-249200000
pan,1997,-399600000
pan,1998,-517300000
pan,1999,-691100000
pan,2000,-560200000
pan,2001,-590100000
pan,2002,-272300000
pan,2003,-808700000
pan,2004,-1020400000
pan,2005,-1166900000
pan,2006,-1301000000
pan,2007,-1254300000
pan,2008,-1507100000
pan,2009,-1448000000
pan,2010,-2311300000
pan,2011,-1914000000
pan,2012,-2738300000
pan,2013,-2907400000
pan,2014,-4354100000
pan,2015,-3450900000
pan,2016,-4137150942.52
pan,2017,-3759845792
pan,2018,-4545762468.33
pan,2019,-4502297646.33
pan,2020,-1670001661.15
per,1960,-3.77536
per,1961,-3.89145
per,1962,-3.71592
per,1963,-3.83912
per,1964,-4.79946
per,1965,-5.11465
per,1966,-6.67008
per,1967,-8.08491
per,1968,-10.64489
per,1969,-11.92335
per,1970,-10.76257
per,1971,-10.67847
per,1972,-11.93646
per,1973,-15.46187
per,1974,-17.8666
per,1975,-23.57267
per,1976,-39.7138
per,1977,-29.58023
per,1978,-81.06864
per,1979,-200.37218
per,1980,-237.96393
per,1981,-387.17525
per,1982,-649.59427
per,1983,-1709.52331
per,1984,-3798.66533
per,1985,-8968.62555
per,1986,-20611.82055
per,1987,-36493.13993
per,1988,-361473.97235
per,1989,-6360012.19607
per,1990,-333431527.44451
per,1991,-679420400
per,1992,-1336794400
per,1993,-2343918700
per,1994,-3802414900
per,1995,-5030647000
per,1996,-4011003300
per,1997,-4111258500
per,1998,-2738994100
per,1999,-2941075900
per,2000,-4049327300
per,2001,-2977708400
per,2002,-4196447300
per,2003,-6483659600
per,2004,-11516224200
per,2005,-15575494300
per,2006,-23446137000
per,2007,-24701000000
per,2008,-24302000000
per,2009,-22638000000
per,2010,-30613000000
per,2011,-34918000000
per,2012,-32001000000
per,2013,-28006000000
per,2014,-25809000000
per,2015,-20696000000
per,2016,-26857000000
per,2017,-31653000000
per,2018,-36546000000
per,2019,-32775000000
per,2020,-21565000000
phl,1960,-191191000
phl,1961,-105761800
phl,1962,-54123500
phl,1963,-64251900
phl,1964,-84756500
phl,1965,-121210000
phl,1966,-85900800
phl,1967,-94170000
phl,1968,-381210000
phl,1969,-306702500
phl,1970,-767998800
phl,1971,-651539200
phl,1972,-849227400
phl,1973,-773594400
phl,1974,-371975600
phl,1975,-911061000
phl,1976,-1884617500
phl,1977,-1043798300
phl,1978,-1001743100
phl,1979,-1645191800
phl,1980,-3297517700
phl,1981,-4163115100
phl,1982,-8915760000
phl,1983,-9545821500
phl,1984,-24630594800
phl,1985,-24505866700
phl,1986,-26929484700
phl,1987,-25113129400
phl,1988,-25566746200
phl,1989,-32322447500
phl,1990,-18087014500
phl,1991,-5715555800
phl,1992,14950318200
phl,1993,25058741500
phl,1994,48871760000
phl,1995,59914648200
phl,1996,86039866500
phl,1997,137952152200
phl,1998,425241269800
phl,1999,447797993500
phl,2000,348601000000
phl,2001,385363659300
phl,2002,414766048400
phl,2003,443996612100
phl,2004,496609735700
phl,2005,577512833400
phl,2006,602492486200
phl,2007,646486615100
phl,2008,754128317500
phl,2009,968971909000
phl,2010,1054598676800
phl,2011,1094895907600
phl,2012,1220547256800
phl,2013,1417073714100
phl,2014,1521989792000
phl,2015,1593552893100
phl,2016,1680552847000
phl,2017,1826528024900
phl,2018,1947158658000
phl,2019,1954197181100
phl,2020,1381265126900
plw,2000,17190000
plw,2001,19743900
plw,2002,20584000
plw,2003,14802500
plw,2004,12676700
plw,2005,16586000
plw,2006,19062200
plw,2007,22626700
plw,2008,23786100
plw,2009,15053800
plw,2010,15713100
plw,2011,16300000
plw,2012,18150100
plw,2013,19407800
plw,2014,18358300
plw,2015,21820000
plw,2016,25593500
plw,2017,18297100
plw,2018,21278900
plw,2019,17847700
plw,2020,4700000
png,1960,-2199800
png,1961,-2499800
png,1962,-1899800
png,1963,-1999800
png,1964,-2700000
png,1965,-2800000
png,1966,-1900000
png,1967,-1700200
png,1968,-3300300
png,1969,-6300000
png,1970,-17600000
png,1971,-30999600
png,1972,-36299700
png,1973,-57800200
png,1974,-75100000
png,1975,-55300100
png,1976,-40400000
png,1977,-26700000
png,1978,-19400000
png,1979,-38000000
png,1980,-40100000
png,1981,-58700000
png,1982,-88100000
png,1983,-119300000
png,1984,-72800000
png,1985,-88700000
png,1986,-72100000
png,1987,-130500000
png,1988,-122100000
png,1989,-115000000
png,1990,-117900000
png,1991,-117900000
png,1992,-384646200
png,1993,-424290400
png,1994,-407311800
png,1995,-355550900
png,1996,-607602300
png,1997,-464274600
png,1998,-547246400
png,1999,-724330000
png,2000,-604264500
png,2001,-841759000
png,2002,-877668700
png,2003,-1445221200
png,2004,-1186205000
png,2005,-1049375300
png,2006,-2519826000
png,2007,-2135616100
png,2008,-1739000000
png,2009,-2357308500
png,2010,-2905095800
png,2011,-4058976500
png,2012,-2286945900
png,2013,-3860127200
png,2014,-988800000
png,2015,-1095312000
png,2016,-720176000
png,2017,-1429803000
png,2018,-2032696600
png,2019,-3536812500
png,2020,-935214133.33333
pol,1976,-216132
pol,1977,-294816
pol,1978,-699524
pol,1979,-5534440
pol,1980,-10421868.33333
pol,1981,-16491566
pol,1982,-25981642.24992
pol,1983,-25579069.99991
pol,1984,-29872711.99987
pol,1985,-37624124.16658
pol,1986,-46854126
pol,1987,-77271548.75
pol,1988,-127226293.75
pol,1989,-462409872.75
pol,1990,-3216700000
pol,1991,-3062826500
pol,1992,-5678134800
pol,1993,-6544937500
pol,1994,-5823845100
pol,1995,-4837841700
pol,1996,-2898307500
pol,1997,-3702320300
pol,1998,-4094021200
pol,1999,-4006779400
pol,2000,-3168000000
pol,2001,-2508000000
pol,2002,-2734000000
pol,2003,-8185000000
pol,2004,-29436000000
pol,2005,-16540000000
pol,2006,-22156000000
pol,2007,-35997000000
pol,2008,-24209000000
pol,2009,-38603000000
pol,2010,-46945000000
pol,2011,-50676000000
pol,2012,-50808000000
pol,2013,-50077000000
pol,2014,-58750000000
pol,2015,-61718000000
pol,2016,-77281000000
pol,2017,-80662000000
pol,2018,-85802000000
pol,2019,-90759000000
pol,2020,-82250000000
pri,1960,-15500000
pri,1961,-31200000
pri,1962,-47000000
pri,1963,-62500000
pri,1964,-82600000
pri,1965,-117600000
pri,1966,-151100000
pri,1967,-225700000
pri,1968,-258200000
pri,1969,-293800000
pri,1970,-347200000
pri,1971,-398300000
pri,1972,-561000000
pri,1973,-699400000
pri,1974,-873200000
pri,1975,-1023800000
pri,1976,-1418800000
pri,1977,-1729200000
pri,1978,-2168300000
pri,1979,-2713000000
pri,1980,-3371500000
pri,1981,-3744100000
pri,1982,-4070600000
pri,1983,-4228100000
pri,1984,-4979600000
pri,1985,-5287000000
