geo,time,se_sec_enrl_fe_zs
mng,2000,54.74213
mng,2001,54.386
mng,2002,53.91065
mng,2003,53.08114
mng,2004,52.51131
mng,2005,52.37805
mng,2006,52.13051
mng,2009,51.33506
mng,2010,51.28396
moz,1973,39.99634
moz,1977,31.94659
moz,1978,28.86038
moz,1979,27.84536
moz,1980,27.30969
moz,1981,27.3551
moz,1982,28.37857
moz,1983,30.28843
moz,1985,31.20589
moz,1986,32.81688
moz,1987,33.08874
moz,1990,36.49213
moz,1991,36.66531
moz,1992,38.43796
moz,1993,39.01262
moz,1994,38.41907
moz,1995,39.08014
moz,1999,38.52172
moz,2000,38.40804
moz,2001,38.7968
moz,2002,39.60317
moz,2004,41.09593
moz,2005,40.84681
moz,2006,41.77796
moz,2007,42.18941
moz,2008,42.84005
moz,2009,44.08045
moz,2010,45.00448
moz,2011,46.44285
moz,2012,47.16092
moz,2013,47.47927
moz,2014,47.61598
moz,2015,47.9285
moz,2017,47.51968
mrt,1981,20.48683
mrt,1987,28.70549
mrt,1988,29.50103
mrt,1989,29.95862
mrt,1990,30.61219
mrt,1991,31.75577
mrt,1992,33.50996
mrt,1993,33.30855
mrt,1994,35.37219
mrt,1995,35.94923
mrt,1996,33.52651
mrt,1997,34.51685
mrt,1998,41.20169
mrt,1999,41.11261
mrt,2000,41.66082
mrt,2001,42.85267
mrt,2002,43.12333
mrt,2003,44.43352
mrt,2004,45.30733
mrt,2005,45.89745
mrt,2006,44.96089
mrt,2008,46.06483
mrt,2009,44.8113
mrt,2010,45.24164
mrt,2011,45.06072
mrt,2012,45.08912
mrt,2013,47.64196
mrt,2014,47.05534
mrt,2015,47.46215
mrt,2016,48.55742
mrt,2017,49.39017
mrt,2018,49.71302
mus,1971,41.44178
mus,1972,41.29191
mus,1973,42.49904
mus,1974,43.64589
mus,1975,44.33677
mus,1976,45.25275
mus,1977,46.25255
mus,1978,47.28641
mus,1979,47.23971
mus,1980,48.33874
mus,1981,47.62743
mus,1982,47.30711
mus,1983,47.02716
mus,1984,46.38011
mus,1985,47.18336
mus,1986,47.27862
mus,1987,47.66414
mus,1988,49.09592
mus,1989,49.21296
mus,1990,49.67499
mus,1996,50.35754
mus,1998,49.6311
mus,1999,48.9238
mus,2000,48.51658
mus,2001,48.7612
mus,2002,49.40053
mus,2003,49.20666
mus,2004,48.98087
mus,2005,48.85273
mus,2006,50.21524
mus,2007,50.2104
mus,2008,50.33306
mus,2009,50.50746
mus,2010,50.55432
mus,2011,50.51472
mus,2012,50.50699
mus,2013,49.99187
mus,2014,49.69812
mus,2015,50.262
mus,2016,50.26755
mus,2017,50.79189
mus,2018,50.41822
mwi,1972,33.28153
mwi,1973,28.70639
mwi,1975,28.3671
mwi,1976,28.28878
mwi,1977,28.37653
mwi,1978,28.0733
mwi,1979,29.17351
mwi,1980,30.50048
mwi,1981,29.29645
mwi,1982,30.18952
mwi,1983,31.08948
mwi,1984,31.53968
mwi,1985,32.65254
mwi,1986,33.57501
mwi,1987,34.35759
mwi,1988,35.61864
mwi,1989,35.85155
mwi,1990,36.54179
mwi,1991,37.65778
mwi,1993,37.48327
mwi,1994,39.51268
mwi,1995,40.37876
mwi,1996,40.32955
mwi,1999,41.22648
mwi,2000,42.8145
mwi,2001,43.5976
mwi,2002,43.60331
mwi,2004,44.57286
mwi,2005,44.71307
mwi,2006,45.48294
mwi,2007,45.22712
mwi,2008,45.60602
mwi,2009,46.37104
mwi,2010,47.28104
mwi,2011,47.41079
mwi,2012,46.96703
mwi,2013,47.23515
mwi,2014,47.46204
mwi,2015,47.7728
mwi,2016,47.0801
mwi,2017,48.41682
mwi,2018,49.53251
mys,1970,40.96765
mys,1971,40.7043
mys,1972,41.70573
mys,1974,43.92379
mys,1979,47.00561
mys,1980,47.61999
mys,1981,48.08196
mys,1982,48.52824
mys,1983,48.62007
mys,1984,48.95234
mys,1985,49.11196
mys,1986,48.92902
mys,1987,49.53631
mys,1988,49.8523
mys,1989,50.07019
mys,1990,50.81095
mys,1991,50.40216
mys,1992,50.69256
mys,1993,50.83025
mys,1994,51.06175
mys,1995,51.20513
mys,1997,50.75834
mys,1998,51.22266
mys,1999,51.00454
mys,2000,51.16426
mys,2001,51.06428
mys,2002,51.25127
mys,2003,51.94196
mys,2004,51.85262
mys,2005,51.25966
mys,2006,50.88048
mys,2007,50.63983
mys,2008,50.66457
mys,2009,50.58631
mys,2010,50.53035
mys,2011,50.62735
mys,2012,49.74329
mys,2013,50.05383
mys,2014,50.48883
mys,2015,50.63376
mys,2016,50.13648
mys,2017,49.88073
mys,2018,50.48053
nam,1990,55.66115
nam,1991,55.12267
nam,1992,55.13177
nam,1993,54.83311
nam,1994,54.51488
nam,1995,53.92032
nam,1996,53.78203
nam,1997,53.39746
nam,1998,53.44671
nam,1999,52.70513
nam,2000,52.84228
nam,2001,53.09578
nam,2002,52.69915
nam,2003,52.86077
nam,2004,52.97424
nam,2005,53.10322
nam,2006,53.66688
nam,2007,53.85554
ncl,1970,45.69369
ncl,1971,47.11722
ncl,1972,48.40461
ncl,1973,48.2249
ncl,1974,49.33702
ncl,1975,50.18844
ncl,1976,50.2821
ncl,1977,51.20584
ncl,1978,51.90704
ncl,1979,52.72805
ncl,1980,53.98912
ncl,1981,53.39791
ncl,1982,50.33275
ncl,1983,51.38839
ncl,1984,52.28515
ncl,1985,51.93177
ncl,1986,52.01969
ncl,1987,52.21713
ncl,1988,51.82831
ncl,1989,51.89817
ncl,1990,51.62773
ncl,1991,51.61128
ncl,1997,51.76056
ner,1971,26.80383
ner,1972,25.69279
ner,1973,26.61839
ner,1974,26.4224
ner,1975,26.7737
ner,1976,27.54114
ner,1977,28.28489
ner,1978,28.47914
ner,1979,27.32387
ner,1980,28.10292
ner,1981,29.16549
ner,1988,29.1713
ner,1989,29.76936
ner,1990,29.25152
ner,1991,29.46794
ner,1992,30.30709
ner,1993,32.50009
ner,1996,34.15148
ner,1997,35.31405
ner,1998,36.59399
ner,1999,37.96899
ner,2000,38.69488
ner,2001,38.87423
ner,2002,38.4601
ner,2003,38.91721
ner,2004,38.52775
ner,2005,39.08038
ner,2006,38.77932
ner,2007,38.23432
ner,2008,37.91838
ner,2009,37.75721
ner,2010,40.3476
ner,2011,39.14268
ner,2012,40.05162
ner,2013,40.44244
ner,2014,41.32214
ner,2015,41.48005
ner,2016,42.06672
ner,2017,41.91998
nga,1970,32.04801
nga,1971,32.0134
nga,1972,32.33025
nga,1973,34.45374
nga,1977,32.20578
nga,1978,34.38638
nga,1979,33.59508
nga,1980,31.47035
nga,1981,33.42375
nga,1982,35.03507
nga,1983,28.91219
nga,1984,25.55539
nga,1986,41.20038
nga,1987,43.18041
nga,1989,43.38156
nga,1990,42.87794
nga,1999,46.76645
nga,2000,44.88451
nga,2001,44.64388
nga,2002,42.46736
nga,2004,43.63225
nga,2005,44.61305
nga,2006,44.15374
nga,2007,42.75243
nga,2008,44.69478
nga,2009,45.72097
nga,2010,45.83992
nga,2011,45.23625
nga,2012,46.85996
nga,2013,46.81369
nga,2014,46.33311
nga,2015,46.9195
nga,2016,46.57444
nic,1970,47.38338
nic,1971,46.5661
nic,1972,47.23659
nic,1973,48.05071
nic,1974,49.79027
nic,1975,50.4152
nic,1977,48.12433
nic,1979,53.18263
nic,1980,53.18907
nic,1982,53.79092
nic,1983,54.54812
nic,1984,58.05242
nic,1985,67.17873
nic,1986,64.28462
nic,1987,63.19411
nic,1988,63.31918
nic,1989,61.74292
nic,1998,53.65804
nic,1999,53.73834
nic,2000,53.42397
nic,2001,53.48662
nic,2002,53.30003
nic,2004,52.66507
nic,2005,52.65968
nic,2006,52.57753
nic,2007,52.46663
nic,2008,52.55367
nic,2010,51.70518
nld,1971,44.79121
nld,1972,45.36399
nld,1973,45.82002
nld,1974,46.09868
nld,1975,46.29579
nld,1976,46.76924
nld,1977,46.84507
nld,1978,47.10508
nld,1979,47.36752
nld,1980,47.49364
nld,1981,47.69688
nld,1982,47.88676
nld,1983,48.002
nld,1984,47.98862
nld,1985,48.23861
nld,1986,47.8035
nld,1987,47.73435
nld,1988,47.27002
nld,1989,47.26572
nld,1990,46.97832
nld,1991,46.93327
nld,1992,47.15032
nld,1993,47.696
nld,1994,47.16946
nld,1995,47.54927
nld,1996,47.45817
nld,1997,47.84264
nld,1998,47.97556
nld,1999,47.77558
nld,2000,47.87548
nld,2001,48.1272
nld,2002,48.2305
nld,2003,48.55042
nld,2004,48.49824
nld,2005,48.38194
nld,2006,48.39151
nld,2007,48.35792
nld,2008,48.38402
nld,2009,48.40813
nld,2010,48.45676
nld,2011,48.46572
nld,2012,48.33248
nld,2015,49.09752
nld,2016,49.09864
nld,2017,49.01601
nld_curacao,2013,50.88689
nor,1971,48.56568
nor,1972,48.55819
nor,1973,48.61223
nor,1974,48.78553
nor,1975,49.18994
nor,1976,48.87001
nor,1977,48.99126
nor,1978,49.38844
nor,1979,49.62936
nor,1980,49.5195
nor,1981,49.9551
nor,1982,50.21838
nor,1983,49.78787
nor,1984,50.27158
nor,1985,50.1448
nor,1986,50.04304
nor,1987,50.05107
nor,1988,50.10795
nor,1989,50.22026
nor,1990,49.89269
nor,1991,49.68593
nor,1992,49.23965
nor,1993,48.26812
nor,1994,48.17271
nor,1995,47.55732
nor,1996,47.46489
nor,1997,47.8363
nor,1998,48.9046
nor,1999,49.36394
nor,2000,49.37079
nor,2001,49.29543
nor,2002,49.28863
nor,2003,49.27443
nor,2004,49.46234
nor,2005,48.93927
nor,2006,48.53521
nor,2007,48.33833
nor,2008,48.10032
nor,2009,48.02219
nor,2010,48.14485
nor,2011,48.20324
nor,2012,48.135
nor,2013,47.73332
nor,2014,47.67832
nor,2015,47.92183
nor,2016,47.96482
nor,2017,47.60539
npl,1972,16.61664
npl,1973,13.90173
npl,1974,14.23645
npl,1975,14.35653
npl,1976,17.48139
npl,1977,17.93606
npl,1978,17.87911
npl,1979,19.23802
npl,1980,20.00297
npl,1981,19.633
npl,1982,20.5368
npl,1983,21.77572
npl,1984,22.94879
npl,1985,22.77263
npl,1986,24.23021
npl,1987,25.24206
npl,1988,26.79352
npl,1989,27.7668
npl,1990,28.96835
npl,1991,30.07749
npl,1992,31.83548
npl,1993,33.0063
npl,1994,34.42604
npl,1995,35.92499
npl,1996,37.44724
npl,1999,39.61127
npl,2000,40.06239
npl,2001,40.21477
npl,2002,40.97828
npl,2003,41.86974
npl,2005,44.71038
npl,2006,45.4649
npl,2007,46.21894
npl,2008,46.87606
npl,2009,46.49695
npl,2010,48.77799
npl,2011,49.44984
npl,2012,50.14842
npl,2013,50.30992
npl,2014,50.44887
npl,2015,50.57863
npl,2016,50.55539
npl,2017,51.2535
npl,2019,51.43063
nru,1971,51.92308
nru,1972,51.75
nru,1973,53.7246
nru,1985,50.20747
nru,2000,54.38066
nru,2001,49.21384
nru,2002,53.57766
nru,2003,50.3876
nru,2004,52.3622
nru,2005,50.66667
nru,2006,51.65644
nru,2007,51.37881
nru,2008,51.47059
nru,2012,46.56085
nru,2014,49.02724
nru,2016,50.40323
nzl,1970,48.45887
nzl,1971,48.48087
nzl,1972,48.61881
nzl,1973,48.87656
nzl,1974,49.0495
nzl,1975,49.18796
nzl,1976,49.22771
nzl,1977,49.26174
nzl,1979,49.47565
nzl,1980,49.42158
nzl,1981,49.54246
nzl,1982,49.83734
nzl,1983,49.69077
nzl,1984,49.61999
nzl,1985,49.79411
nzl,1986,49.60914
nzl,1987,49.63907
nzl,1988,49.5595
nzl,1989,49.56088
nzl,1990,49.42669
nzl,1991,49.40435
nzl,1992,49.03374
nzl,1993,49.11035
nzl,1994,49.5416
nzl,1995,48.39241
nzl,1996,50.04274
nzl,1997,49.98996
nzl,1998,50.28516
nzl,1999,50.1434
nzl,2000,50.32486
nzl,2002,51.58119
nzl,2003,51.34285
nzl,2004,50.30095
nzl,2005,50.2161
nzl,2006,49.82903
nzl,2007,49.30148
nzl,2008,49.82927
nzl,2009,49.40567
nzl,2010,49.85211
nzl,2011,49.99351
nzl,2012,50.02991
nzl,2013,50.20334
nzl,2014,50.1406
nzl,2015,50.07354
nzl,2016,50.23203
nzl,2017,50.36605
omn,1973,20.61856
omn,1974,18.85442
omn,1975,21.16183
omn,1976,16.4612
omn,1977,19.50368
omn,1978,18.09811
omn,1979,20.0375
omn,1980,22.43279
omn,1981,24.18932
omn,1982,26.92924
omn,1983,26.65745
omn,1984,28.65273
omn,1985,30.85618
omn,1986,33.0705
omn,1987,35.15099
omn,1988,37.36355
omn,1989,39.69866
omn,1990,41.3199
omn,1991,43.8991
omn,1992,45.44547
omn,1993,46.39411
omn,1994,46.85612
omn,1995,47.35954
omn,1996,47.76711
omn,1997,48.28575
omn,1998,48.58087
omn,1999,49.14357
omn,2000,49.09682
omn,2001,48.91747
omn,2002,48.62301
omn,2003,48.09704
omn,2005,47.68576
omn,2006,47.77218
omn,2007,47.7908
omn,2008,48.02999
omn,2009,48.00292
omn,2011,48.64468
omn,2012,48.52416
omn,2013,48.96863
omn,2015,48.82363
omn,2016,48.20415
omn,2017,48.76796
omn,2018,48.60193
pak,1971,19.90238
pak,1972,20.74227
pak,1973,22.2666
pak,1974,22.57933
pak,1975,23.56941
pak,1976,23.33493
pak,1977,23.91378
pak,1978,24.17136
pak,1979,26.12615
pak,1980,25.69587
pak,1981,25.76511
pak,1982,25.85899
pak,1983,24.93347
pak,1984,24.99771
pak,1985,25.54093
pak,1986,27.05283
pak,1987,27.52044
pak,1988,27.98022
pak,1989,28.27185
pak,1990,28.25527
pak,1991,31.06957
pak,1992,32.12149
pak,2006,42.3496
pak,2007,41.79916
pak,2008,41.77509
pak,2009,42.76988
pak,2010,42.02789
pak,2011,41.31563
pak,2012,40.66601
pak,2013,40.47632
pak,2014,42.30656
pak,2015,42.31326
pak,2016,42.8194
pak,2017,42.83845
pak,2018,44.01411
pan,1970,51.99577
pan,1971,51.90737
pan,1972,51.46606
pan,1973,51.08328
pan,1974,51.87144
pan,1975,51.69506
pan,1976,51.33954
pan,1977,51.61925
pan,1978,51.73158
pan,1979,51.81584
pan,1980,52.15533
pan,1981,52.14616
pan,1982,52.09078
pan,1983,52.18572
pan,1984,52.09546
pan,1985,51.88689
pan,1986,52.05967
pan,1987,51.7645
pan,1988,51.60071
pan,1989,51.26077
pan,1990,50.85884
pan,1999,50.77858
pan,2000,50.54686
pan,2001,50.75155
pan,2002,50.66832
pan,2004,50.7948
pan,2005,50.763
pan,2006,51.03583
pan,2007,50.81897
pan,2008,50.94992
pan,2009,50.98523
pan,2010,50.63763
pan,2011,50.94911
pan,2013,50.68446
pan,2014,50.92779
pan,2015,50.42111
pan,2016,49.78045
pan,2017,50.45662
per,1970,42.83857
per,1971,50.99752
per,1972,50.32616
per,1974,44.2513
per,1975,70.44951
per,1976,75.06331
per,1977,46.32438
per,1978,45.90803
per,1979,46.51851
per,1980,45.49794
per,1981,46.13238
per,1982,46.26993
per,1985,46.76082
per,1991,47.62997
per,1995,47.63208
per,1998,47.88807
per,1999,47.73733
per,2000,47.51093
per,2001,47.53207
per,2002,47.50453
per,2003,47.73771
per,2004,48.68798
per,2005,48.61715
per,2006,48.88078
per,2007,48.89008
per,2008,48.99066
per,2009,48.69097
per,2010,48.86889
per,2011,48.80347
per,2012,48.26522
per,2013,48.59585
per,2014,48.6534
per,2015,48.77564
per,2016,48.74217
per,2017,48.77511
per,2018,48.8549
phl,1981,53.24568
phl,1982,51.20655
phl,1983,51.20774
phl,1984,50.63945
phl,1985,50.63999
phl,1986,50.04572
phl,1987,49.85564
phl,1988,48.72999
phl,1989,48.72998
phl,1990,49.85139
phl,1998,51.30944
phl,1999,51.27764
phl,2001,51.32761
phl,2002,51.4491
phl,2003,51.48035
phl,2004,51.56223
phl,2005,51.72559
phl,2006,51.64852
phl,2007,51.38601
phl,2008,51.1194
phl,2009,50.87626
phl,2014,50.58583
phl,2015,50.35619
phl,2016,50.51536
phl,2017,50.82828
plw,1999,48.69086
plw,2000,47.92215
plw,2004,50.37396
plw,2013,49.04306
plw,2014,49.50125
png,1970,26.56269
png,1974,30.29441
png,1975,28.34191
png,1976,28.17877
png,1977,28.2107
png,1984,35.22456
png,1986,35.56315
png,1987,34.50648
png,1988,34.96234
png,1989,36.00967
png,1990,37.98577
png,1991,38.56742
png,1992,38.52377
png,1993,39.13217
png,1994,39.40326
png,1995,39.18028
png,1998,40.08595
png,2012,41.46155
png,2016,40.67178
pol,1972,50.07585
pol,1973,49.89605
pol,1974,49.7004
pol,1989,50.00915
pol,1990,49.97726
pol,1991,49.79991
pol,1992,49.73514
pol,1993,48.9411
pol,1994,48.89125
pol,1995,49.00534
pol,1996,48.92665
pol,1997,48.83531
pol,1998,48.88929
pol,1999,48.67099
pol,2000,48.44445
pol,2001,48.27323
pol,2002,48.10274
pol,2003,47.83269
pol,2004,49.11703
pol,2005,48.63167
pol,2006,48.43411
pol,2007,48.49664
pol,2008,48.6172
pol,2009,48.65051
pol,2010,48.57861
pol,2011,48.53693
pol,2012,48.49968
pol,2013,47.88559
pol,2014,47.85073
pol,2015,47.90157
pol,2016,48.00351
pol,2017,48.07058
pri,2009,49.96613
pri,2010,50.45483
pri,2011,49.73072
pri,2012,50.32391
pri,2013,49.76063
pri,2014,49.60632
pri,2015,49.44007
pri,2016,49.52521
prk,2015,49.14544
prt,1971,43.4377
prt,1972,44.56026
prt,1973,45.05669
prt,1974,46.15185
prt,1975,48.10032
prt,1976,48.63073
prt,1977,49.46466
prt,1978,49.98409
prt,1979,53.249
prt,1980,41.51528
prt,1986,52.66334
prt,1988,52.46326
prt,1990,49.3419
prt,1991,52.90619
prt,1993,52.39877
prt,1994,51.21712
prt,1995,50.92569
prt,1996,51.16457
prt,1998,50.85352
prt,1999,50.92849
prt,2000,50.55228
prt,2001,50.29391
prt,2002,50.09403
prt,2003,51.03984
prt,2004,51.36655
prt,2005,51.23034
prt,2006,51.0161
prt,2007,50.65291
prt,2008,50.24989
prt,2009,49.87914
prt,2010,49.51699
prt,2011,49.31579
prt,2012,49.11465
prt,2013,48.96104
prt,2014,48.84112
prt,2015,48.64942
prt,2016,48.60962
prt,2017,48.63717
pry,1970,49.86464
pry,1971,50.61586
pry,1972,49.97602
pry,1973,49.94906
pry,1975,49.53728
pry,1976,49.46835
pry,1977,49.1048
pry,1978,49.18122
pry,1986,48.86257
pry,1987,48.82613
pry,1988,48.83943
pry,1989,50.45486
pry,1990,50.15635
pry,1991,50.55596
pry,1993,50.61931
pry,1994,50.37483
pry,1995,50.89631
pry,1996,50.60156
pry,1997,50.57738
pry,1998,50.45284
pry,1999,50.1832
pry,2000,50.06445
pry,2001,49.78381
pry,2002,49.59802
pry,2003,49.56771
pry,2004,49.69268
pry,2005,49.86105
pry,2006,50.08076
pry,2007,50.12488
pry,2008,50.28487
pry,2009,50.3274
pry,2010,50.40634
pry,2011,50.44037
pry,2012,50.6126
pry,2016,50.3607
pse,1995,48.20419
pse,1996,48.46771
pse,1997,48.91143
pse,1999,49.55772
pse,2000,50.11647
pse,2001,50.57152
pse,2002,50.286
pse,2003,50.18156
pse,2004,50.05084
pse,2005,50.10711
pse,2006,50.34781
pse,2007,50.47762
pse,2008,50.67256
pse,2009,50.63151
pse,2010,50.89038
pse,2011,51.42008
pse,2012,51.25574
pse,2013,51.26527
pse,2014,51.31777
pse,2015,51.31811
pse,2016,51.36573
pse,2017,51.2936
pse,2018,51.44826
pyf,1971,55.65311
pyf,1972,53.76558
pyf,1973,55.17998
pyf,1974,54.88555
pyf,1975,55.19847
pyf,1976,56.15938
pyf,1977,56.39222
pyf,1978,55.62591
pyf,1979,55.27683
pyf,1980,53.80453
pyf,1982,54.96768
pyf,1983,49.64498
pyf,1984,54.38496
pyf,1985,54.38072
pyf,1986,55.01164
pyf,1987,54.93903
pyf,1988,52.78084
pyf,1989,55.1093
pyf,1990,56.56067
pyf,1991,53.00576
pyf,1992,53.16604
pyf,1993,54.73039
qat,1971,32.08791
qat,1972,33.99558
qat,1973,36.39796
qat,1974,41.15617
qat,1975,42.6834
qat,1976,47.76931
qat,1977,45.99401
qat,1978,46.94394
qat,1979,47.29301
qat,1980,49.05292
qat,1981,48.29885
qat,1982,48.32148
qat,1983,48.70123
qat,1984,49.41602
qat,1985,49.93088
qat,1986,50.10189
qat,1987,52.6555
qat,1988,49.89883
qat,1989,50.08065
qat,1990,50.60136
qat,1991,50.15817
qat,1992,49.97751
qat,1993,49.59301
qat,1994,49.12377
qat,1995,48.95443
qat,1996,48.7226
qat,1998,49.44389
qat,1999,49.42459
qat,2000,49.10889
qat,2001,50.09269
qat,2002,49.71249
qat,2003,49.45074
qat,2004,48.85549
qat,2005,49.39054
qat,2006,49.16733
qat,2007,49.61381
qat,2008,48.87265
qat,2009,48.8736
qat,2010,49.05983
qat,2011,48.80694
qat,2012,49.02851
qat,2013,48.99248
qat,2014,48.0501
qat,2015,48.35456
qat,2016,48.97044
qat,2017,49.03437
qat,2018,48.94687
rou,1971,47.46866
rou,1972,47.2723
rou,1973,47.46644
rou,1974,47.55519
rou,1989,48.08499
rou,1990,48.11674
rou,1991,48.61981
rou,1992,48.90844
rou,1993,48.73088
rou,1994,49.40188
rou,1995,49.48543
rou,1996,49.3009
rou,1997,48.88816
rou,1998,49.23746
rou,1999,49.34372
rou,2000,49.37298
rou,2001,49.34325
rou,2002,49.39218
rou,2003,49.38993
rou,2004,49.28158
rou,2005,49.23226
rou,2006,49.03101
rou,2007,48.71036
rou,2008,48.59491
rou,2009,48.62034
rou,2010,48.45893
rou,2011,48.34374
rou,2012,48.36893
rou,2013,48.26468
rou,2014,48.43397
rou,2015,48.54449
rou,2016,48.4972
rou,2017,48.65778
rus,1994,49.71057
rus,2003,48.91708
rus,2004,48.79404
rus,2005,48.65078
rus,2006,48.48776
rus,2007,48.37511
rus,2008,48.19977
rus,2009,48.34301
rus,2011,48.28941
rus,2012,48.28582
rus,2013,48.36396
rus,2014,48.23819
rus,2015,48.23725
rus,2016,48.39002
rus,2017,48.21455
rwa,1971,49.68732
rwa,1976,52.33246
rwa,1977,52.55825
rwa,1978,51.36175
rwa,1979,50.41209
rwa,1980,44.99003
rwa,1981,44.55554
rwa,1982,44.98011
rwa,1983,44.20292
rwa,1984,43.89015
rwa,1985,44.21639
rwa,1986,44.49889
rwa,1987,44.6559
rwa,1988,44.88046
rwa,1989,45.33792
rwa,1990,45.44758
rwa,1991,45.61128
rwa,1992,45.34987
rwa,1999,50.79303
rwa,2000,49.10816
rwa,2001,50.22421
rwa,2002,50.12557
rwa,2003,47.48511
rwa,2004,47.65931
rwa,2005,47.21235
rwa,2006,47.8135
rwa,2007,47.63393
rwa,2008,47.84645
rwa,2009,49.09586
rwa,2010,50.67378
rwa,2011,51.53482
rwa,2012,52.21671
rwa,2013,52.12076
rwa,2014,52.49162
rwa,2015,52.22141
rwa,2016,52.53965
rwa,2017,53.10014
rwa,2018,53.156
sau,1979,35.94149
sau,2005,48.0026
sau,2009,46.42811
sau,2015,48.64773
sau,2016,47.11496
sau,2017,46.47537
sau,2018,47.58781
sdn,2001,44.31217
sdn,2002,48.45863
sdn,2003,47.2497
sdn,2004,47.47584
sdn,2005,47.5918
sdn,2006,48.30221
sdn,2007,47.15795
sdn,2008,46.76077
sdn,2009,45.8539
sdn,2010,45.80995
sdn,2011,47.16165
sdn,2012,47.10168
sdn,2013,47.95701
sdn,2014,47.03162
sdn,2015,49.02261
sdn,2016,48.88794
sdn,2017,49.74245
sen,1971,28.49279
sen,1972,29.08362
sen,1978,31.58513
sen,1979,32.18335
sen,1980,32.45399
sen,1981,32.74654
sen,1982,33.68875
sen,1983,33.06985
sen,1984,32.76125
sen,1985,33.03648
sen,1986,32.94281
sen,1988,33.39826
sen,1989,33.02986
sen,1990,33.50593
sen,1992,34.55762
sen,1996,37.46659
sen,1997,37.33822
sen,1998,38.02866
sen,1999,38.95913
sen,2000,39.24511
sen,2001,39.51821
sen,2002,39.92422
sen,2004,41.62121
sen,2005,42.45662
sen,2006,42.81902
sen,2008,43.8819
sen,2010,46.29692
sen,2011,47.52921
sen,2012,48.20204
sen,2013,48.92414
sen,2014,49.61256
sen,2017,51.75372
sen,2018,51.87243
sgp,1970,47.60867
sgp,1971,48.06992
sgp,1974,49.18314
sgp,1975,49.07179
sgp,1976,48.51457
sgp,1977,49.45464
sgp,1978,49.77972
sgp,1979,50.3628
sgp,1980,48.92125
sgp,1981,48.53666
sgp,1982,47.97729
sgp,1983,47.95689
sgp,1984,48.30976
sgp,1985,47.81525
sgp,1986,47.674
sgp,1987,47.21032
sgp,1988,46.77752
sgp,1989,46.70648
sgp,1990,46.70817
sgp,1991,46.56405
sgp,1992,46.39664
sgp,1993,46.77149
sgp,1994,47.93869
sgp,1995,51.46384
sgp,2007,48.19388
sgp,2008,48.1743
sgp,2009,48.17783
sgp,2016,48.50495
sgp,2017,48.58072
slb,1970,25.57143
slb,1971,27.03488
slb,1975,24.97517
slb,1986,37.5359
slb,1990,36.69269
slb,1991,35.65928
slb,1992,36.63366
slb,1993,36.15835
slb,1994,37.63923
slb,1999,41.05333
slb,2000,42.11577
slb,2001,42.9915
slb,2002,42.88018
slb,2005,43.49624
slb,2006,43.46176
slb,2007,43.51676
slb,2010,44.53231
slb,2011,45.86781
slb,2012,46.74268
sle,1971,28.18796
sle,1972,28.96671
sle,1973,29.77242
sle,1974,30.5397
sle,1975,30.93751
sle,1976,31.67915
sle,1977,31.79938
sle,1978,32.11933
sle,1984,32.83283
sle,1985,32.80953
sle,1988,34.23001
sle,1989,33.87819
sle,1990,34.71777
sle,1991,36.75079
sle,2001,41.59687
sle,2011,42.90878
sle,2012,46.25499
sle,2013,46.67211
sle,2015,46.74976
sle,2016,48.00626
sle,2017,49.08339
slv,1970,46.82641
slv,1971,44.15073
slv,1972,44.16193
slv,1973,44.10469
slv,1974,44.6243
slv,1975,45.31528
slv,1976,46.01826
slv,1977,45.73514
slv,1978,46.22829
slv,1979,46.39806
slv,1980,47.10509
slv,1983,50.27829
slv,1984,51.22147
slv,1988,52.67625
slv,1989,50.74394
slv,1991,52.84566
slv,1992,51.74102
slv,1993,51.50673
slv,1998,49.14443
slv,1999,48.79113
slv,2000,49.18175
slv,2001,49.51202
slv,2002,49.55736
slv,2003,49.87237
slv,2004,49.88392
slv,2005,49.99103
slv,2006,50.31877
slv,2007,50.31314
slv,2008,50.07538
slv,2009,49.75101
slv,2010,49.55165
slv,2011,49.31878
slv,2012,49.32373
slv,2013,49.5877
slv,2014,49.7509
slv,2015,49.71839
slv,2016,49.49582
slv,2017,49.34364
slv,2018,49.35867
smr,1971,46.83685
smr,1972,46.05263
smr,1973,45.99816
smr,1974,46.36771
smr,1975,47.45614
smr,1976,47.48142
smr,1977,47.25635
smr,1978,45.98842
smr,1979,47.03425
smr,1980,47.71987
smr,1981,48.64643
smr,1982,45.56869
smr,1983,44.72285
smr,1984,45.97156
smr,1985,47.46032
smr,1986,47.83654
smr,1987,48.69067
smr,1988,48.46727
smr,1989,48.28164
smr,1990,48.75415
smr,1991,52.11506
smr,1992,49.30915
smr,1993,48.4038
smr,1994,47.53673
smr,1996,47.78982
smr,1997,48.48993
smr,2000,49.2915
smr,2008,49.07782
smr,2009,48.73141
smr,2010,48.24336
smr,2011,47.88851
smr,2012,48.06813
smr,2018,44.46461
som,1971,18.99858
som,1972,18.67584
som,1973,19.23312
som,1974,20.04717
som,1976,23.74988
som,1977,22.30204
som,1978,23.34292
som,1979,23.74566
som,1980,25.86929
som,1981,32.70868
som,1982,33.64119
som,1983,34.35794
som,1984,35.75884
som,1985,35.61814
som,1986,35.47942
som,2007,31.47281
srb,1999,49.19363
srb,2000,49.37918
srb,2001,49.29851
srb,2002,49.52409
srb,2003,49.73577
srb,2004,49.60574
