geo,time,ag_prd_crop_xd
lao,1989,18.01
lao,1990,20.01
lao,1991,17.28
lao,1992,19.96
lao,1993,18.51
lao,1994,21.92
lao,1995,18.92
lao,1996,19.21
lao,1997,21.94
lao,1998,22.99
lao,1999,27.51
lao,2000,32.64
lao,2001,33.13
lao,2002,36.93
lao,2003,35.42
lao,2004,37.27
lao,2005,39.27
lao,2006,40.32
lao,2007,43.79
lao,2008,47.28
lao,2009,53.73
lao,2010,58.95
lao,2011,65.77
lao,2012,70.93
lao,2013,74.59
lao,2014,90.47
lao,2015,103.82
lao,2016,105.71
lao,2017,96.87
lao,2018,97.21
lao,2019,97.95
lbn,1961,33.6
lbn,1962,30.74
lbn,1963,34.48
lbn,1964,35.58
lbn,1965,35.18
lbn,1966,33.48
lbn,1967,41.61
lbn,1968,40.09
lbn,1969,33.99
lbn,1970,38.91
lbn,1971,43.87
lbn,1972,47.92
lbn,1973,43.82
lbn,1974,52.76
lbn,1975,41.04
lbn,1976,40.38
lbn,1977,40.63
lbn,1978,46.63
lbn,1979,46.62
lbn,1980,51.68
lbn,1981,45.61
lbn,1982,54.79
lbn,1983,52.44
lbn,1984,53.19
lbn,1985,58.77
lbn,1986,64.83
lbn,1987,75.49
lbn,1988,76.97
lbn,1989,82.78
lbn,1990,89.93
lbn,1991,104.45
lbn,1992,108.23
lbn,1993,104.63
lbn,1994,110.4
lbn,1995,121.38
lbn,1996,126.64
lbn,1997,107.13
lbn,1998,98.31
lbn,1999,96.41
lbn,2000,95.48
lbn,2001,85.85
lbn,2002,92.2
lbn,2003,88.61
lbn,2004,97.59
lbn,2005,89.8
lbn,2006,93.78
lbn,2007,91.57
lbn,2008,93.93
lbn,2009,85.9
lbn,2010,92.5
lbn,2011,81.55
lbn,2012,82.61
lbn,2013,87.08
lbn,2014,93.99
lbn,2015,98.18
lbn,2016,107.83
lbn,2017,108.07
lbn,2018,102.89
lbn,2019,97.23
lbr,1961,45.4
lbr,1962,47.32
lbr,1963,46.79
lbr,1964,47.78
lbr,1965,50.68
lbr,1966,54.84
lbr,1967,55.14
lbr,1968,57.61
lbr,1969,58.78
lbr,1970,66.81
lbr,1971,68.91
lbr,1972,69.47
lbr,1973,71.49
lbr,1974,74.42
lbr,1975,71.92
lbr,1976,75.27
lbr,1977,78.07
lbr,1978,77.73
lbr,1979,78.24
lbr,1980,80.83
lbr,1981,82.46
lbr,1982,83.25
lbr,1983,83.51
lbr,1984,88.33
lbr,1985,89.64
lbr,1986,90.99
lbr,1987,92.73
lbr,1988,94.81
lbr,1989,93.81
lbr,1990,61.77
lbr,1991,44.64
lbr,1992,50.88
lbr,1993,50.03
lbr,1994,40.39
lbr,1995,40.62
lbr,1996,50.33
lbr,1997,69.76
lbr,1998,77.15
lbr,1999,85.18
lbr,2000,89.98
lbr,2001,87.95
lbr,2002,85.93
lbr,2003,85.34
lbr,2004,88.81
lbr,2005,92.42
lbr,2006,89.03
lbr,2007,103.31
lbr,2008,99.53
lbr,2009,91.96
lbr,2010,93.45
lbr,2011,95.77
lbr,2012,102.24
lbr,2013,97.96
lbr,2014,92.05
lbr,2015,95.92
lbr,2016,112.03
lbr,2017,96.88
lbr,2018,97.69
lbr,2019,86.51
lby,1961,14.17
lby,1962,15.06
lby,1963,14.23
lby,1964,12.61
lby,1965,24.66
lby,1966,24.63
lby,1967,29.15
lby,1968,30.52
lby,1969,22.58
lby,1970,23.93
lby,1971,20.28
lby,1972,33.94
lby,1973,43.94
lby,1974,40.28
lby,1975,47.48
lby,1976,52
lby,1977,38.16
lby,1978,49.58
lby,1979,46.57
lby,1980,53.83
lby,1981,56.04
lby,1982,58.24
lby,1983,63.2
lby,1984,58.91
lby,1985,61.63
lby,1986,66.06
lby,1987,64.34
lby,1988,65.95
lby,1989,68.64
lby,1990,69.59
lby,1991,70.25
lby,1992,69.04
lby,1993,71.78
lby,1994,75.36
lby,1995,80.91
lby,1996,84.12
lby,1997,88.41
lby,1998,87.23
lby,1999,93.71
lby,2000,85.59
lby,2001,82.07
lby,2002,89.81
lby,2003,92.17
lby,2004,87.29
lby,2005,88.76
lby,2006,88.51
lby,2007,90.95
lby,2008,91.4
lby,2009,92.4
lby,2010,96.15
lby,2011,98.85
lby,2012,101.54
lby,2013,101.02
lby,2014,101.35
lby,2015,99.77
lby,2016,98.88
lby,2017,98.43
lby,2018,99.46
lby,2019,100.19
lca,1961,302.19
lca,1962,326.42999
lca,1963,331.73001
lca,1964,348.51001
lca,1965,403.45001
lca,1966,397.63
lca,1967,395.47
lca,1968,392.37
lca,1969,384.5
lca,1970,315.04001
lca,1971,316.60999
lca,1972,319.45001
lca,1973,294.32001
lca,1974,323.73001
lca,1975,276.95001
lca,1976,301.29001
lca,1977,288.79001
lca,1978,322.44
lca,1979,314.07001
lca,1980,278.66
lca,1981,280.73999
lca,1982,289.57999
lca,1983,311.57001
lca,1984,343.16
lca,1985,383.98999
lca,1986,462.01999
lca,1987,404.5
lca,1988,515.97998
lca,1989,468.56
lca,1990,504.82999
lca,1991,433.12
lca,1992,496.95001
lca,1993,503.37
lca,1994,406.32001
lca,1995,464.53
lca,1996,440.57999
lca,1997,389.60999
lca,1998,331.14999
lca,1999,248.63
lca,2000,213
lca,2001,175.39999
lca,2002,208.92
lca,2003,169.98
lca,2004,160.12
lca,2005,122.13
lca,2006,134.36
lca,2007,126.93
lca,2008,157.17
lca,2009,147.07001
lca,2010,109.5
lca,2011,111.74
lca,2012,95.05
lca,2013,100.17
lca,2014,101.47
lca,2015,100.36
lca,2016,98.17
lca,2017,104.11
lca,2018,110.98
lca,2019,103.8
lie,1961,66.04
lie,1962,50.8
lie,1963,35.56
lie,1964,55.88
lie,1965,50.8
lie,1966,40.64
lie,1967,30.48
lie,1968,60.96
lie,1969,45.72
lie,1970,60.96
lie,1971,35.56
lie,1972,35.56
lie,1973,55.88
lie,1974,35.56
lie,1975,50.8
lie,1976,50.8
lie,1977,45.72
lie,1978,30.48
lie,1979,45.72
lie,1980,35.56
lie,1981,25.4
lie,1982,66.04
lie,1983,66.04
lie,1984,40.64
lie,1985,30.48
lie,1986,81.28
lie,1987,50.8
lie,1988,50.8
lie,1989,60.96
lie,1990,66.04
lie,1991,68.66
lie,1992,71.12
lie,1993,76.2
lie,1994,80.28
lie,1995,83.61
lie,1996,86.53
lie,1997,89.07
lie,1998,91.26
lie,1999,93.13
lie,2000,94.7
lie,2001,96.02
lie,2002,97.11
lie,2003,97.99
lie,2004,98.71
lie,2005,99.28
lie,2006,101.6
lie,2007,99.98
lie,2008,100.14
lie,2009,100.23
lie,2010,100.27
lie,2011,100.26
lie,2012,99.06
lie,2013,100.26
lie,2014,100.6
lie,2015,99.74
lie,2016,99.67
lie,2017,99.6
lie,2018,99.54
lka,1961,38.71
lka,1962,40.78
lka,1963,41.9
lka,1964,43.75
lka,1965,41.01
lka,1966,41.92
lka,1967,46.47
lka,1968,48.03
lka,1969,47.68
lka,1970,50.08
lka,1971,49.16
lka,1972,48.22
lka,1973,48.07
lka,1974,52.22
lka,1975,54.73
lka,1976,54.84
lka,1977,56.13
lka,1978,59.06
lka,1979,67.69
lka,1980,71.33
lka,1981,68.12
lka,1982,64.38
lka,1983,71.54
lka,1984,68.05
lka,1985,70.24
lka,1986,71.53
lka,1987,61.82
lka,1988,66.17
lka,1989,62.11
lka,1990,67.62
lka,1991,64.62
lka,1992,61.47
lka,1993,67.54
lka,1994,71.95
lka,1995,73.81
lka,1996,66.68
lka,1997,69.02
lka,1998,71.76
lka,1999,74.78
lka,2000,76.07
lka,2001,72.51
lka,2002,74.2
lka,2003,76.28
lka,2004,73.01
lka,2005,79.73
lka,2006,82.06
lka,2007,80.62
lka,2008,89.93
lka,2009,87.17
lka,2010,96.8
lka,2011,93.35
lka,2012,95.08
lka,2013,102.88
lka,2014,92.62
lka,2015,105.8
lka,2016,101.58
lka,2017,80.7
lka,2018,101.34
lka,2019,104.31
lso,1961,97.29
lso,1962,94.08
lso,1963,93.85
lso,1964,93.29
lso,1965,91.54
lso,1966,97
lso,1967,94.17
lso,1968,93.06
lso,1969,93.07
lso,1970,86.43
lso,1971,91.83
lso,1972,56.64
lso,1973,77
lso,1974,120.48
lso,1975,90.73
lso,1976,74.07
lso,1977,134.45
lso,1978,133.92999
lso,1979,114.09
lso,1980,95.93
lso,1981,88.1
lso,1982,77.4
lso,1983,75.22
lso,1984,79.06
lso,1985,92.95
lso,1986,83.09
lso,1987,89.11
lso,1988,123.41
lso,1989,117.55
lso,1990,129.57001
lso,1991,65.79
lso,1992,75.42
lso,1993,95.55
lso,1994,124.5
lso,1995,78.27
lso,1996,141.7
lso,1997,133.89999
lso,1998,115.63
lso,1999,120.63
lso,2000,115.42
lso,2001,149.56
lso,2002,111.35
lso,2003,101.46
lso,2004,100.83
lso,2005,100.94
lso,2006,100.48
lso,2007,92.94
lso,2008,93.54
lso,2009,90.49
lso,2010,130.09
lso,2011,110.87
lso,2012,106.53
lso,2013,111.55
lso,2014,113.24
lso,2015,104.05
lso,2016,82.72
lso,2017,149.8
lso,2018,132.57001
lso,2019,91.69
ltu,1992,48.24
ltu,1993,66.55
ltu,1994,45.9
ltu,1995,54.81
ltu,1996,70.65
ltu,1997,77.54
ltu,1998,71.63
ltu,1999,60.34
ltu,2000,68.47
ltu,2001,55.64
ltu,2002,63.2
ltu,2003,65.3
ltu,2004,60.54
ltu,2005,60.12
ltu,2006,39.99
ltu,2007,57.58
ltu,2008,65.16
ltu,2009,71.89
ltu,2010,56.13
ltu,2011,66.63
ltu,2012,87.13
ltu,2013,80.95
ltu,2014,91.1
ltu,2015,108.63
ltu,2016,100.27
ltu,2017,102.91
ltu,2018,75.33
ltu,2019,94.09
lux,2000,112.82
lux,2001,101.19
lux,2002,122.9
lux,2003,107.51
lux,2004,130.12
lux,2005,110.88
lux,2006,112.68
lux,2007,107.49
lux,2008,120.22
lux,2009,120.09
lux,2010,104.98
lux,2011,102.66
lux,2012,95.01
lux,2013,104.69
lux,2014,108.7
lux,2015,105.53
lux,2016,85.77
lux,2017,90.01
lux,2018,103.18
lux,2019,92.85
lva,1992,71.35
lva,1993,80.24
lva,1994,58.23
lva,1995,53.19
lva,1996,59.64
lva,1997,62.83
lva,1998,49.57
lva,1999,48.96
lva,2000,50.44
lva,2001,49.5
lva,2002,57.53
lva,2003,55.04
lva,2004,56.03
lva,2005,66.58
lva,2006,58.4
lva,2007,70.68
lva,2008,72.69
lva,2009,68.94
lva,2010,62.36
lva,2011,62.58
lva,2012,84.98
lva,2013,79.17
lva,2014,82.21
lva,2015,112.13
lva,2016,105.65
lva,2017,107.8
lva,2018,70.25
lva,2019,106.44
mac,1961,46.15
mac,1962,32.31
mac,1963,32.31
mac,1964,23.08
mac,1965,27.69
mac,1966,46.15
mac,1967,36.92
mac,1968,32.31
mac,1969,41.54
mac,1970,34.62
mac,1971,32.31
mac,1972,39.23
mac,1973,41.54
mac,1974,41.54
mac,1975,41.54
mac,1976,41.54
mac,1977,41.54
mac,1978,50.77
mac,1979,50.77
mac,1980,55.38
mac,1981,55.38
mac,1982,55.38
mac,1983,60
mac,1984,60
mac,1985,55.38
mac,1986,55.38
mac,1987,55.38
mac,1988,46.15
mac,1989,46.15
mac,1990,41.54
mac,1991,48.92
mac,1992,55.38
mac,1993,58.62
mac,1994,62.31
mac,1995,65.08
mac,1996,69.23
mac,1997,71.54
mac,1998,73.85
mac,1999,75.23
mac,2000,76.15
mac,2001,79.85
mac,2002,83.08
mac,2003,85.38
mac,2004,87.23
mac,2005,89.54
mac,2006,92.31
mac,2007,96.92
mac,2008,96
mac,2009,96.92
mac,2010,96.92
mac,2011,95.08
mac,2012,92.31
mac,2013,96.92
mac,2014,100.15
mac,2015,99.69
mac,2016,100.15
mac,2017,101.08
mac,2018,101.54
mac,2019,102.46
mar,1961,16.91
mar,1962,22.1
mar,1963,24.8
mar,1964,25.5
mar,1965,27.96
mar,1966,23.24
mar,1967,24.29
mar,1968,36.83
mar,1969,27.44
mar,1970,28.12
mar,1971,34.04
mar,1972,30.8
mar,1973,28.2
mar,1974,33.59
mar,1975,30.75
mar,1976,35.36
mar,1977,27.33
mar,1978,34.12
mar,1979,35.36
mar,1980,34.5
mar,1981,29.05
mar,1982,38.84
mar,1983,33.03
mar,1984,36.01
mar,1985,41.17
mar,1986,51.04
mar,1987,43.89
mar,1988,54.35
mar,1989,60.13
mar,1990,54.39
mar,1991,64.98
mar,1992,45.46
mar,1993,46.53
mar,1994,64.58
mar,1995,39.51
mar,1996,72.7
mar,1997,55.87
mar,1998,68.07
mar,1999,59.89
mar,2000,50.97
mar,2001,58.05
mar,2002,64.1
mar,2003,79.25
mar,2004,79.29
mar,2005,70.6
mar,2006,89.4
mar,2007,68.64
mar,2008,77.77
mar,2009,96.84
mar,2010,97.2
mar,2011,99.77
mar,2012,92.08
mar,2013,101.72
mar,2014,102.1
mar,2015,110.51
mar,2016,87.4
mar,2017,107.02
mar,2018,116.68
mar,2019,107.06
mda,1992,110.69
mda,1993,151.34
mda,1994,99.42
mda,1995,117.14
mda,1996,99.6
mda,1997,105.84
mda,1998,81
mda,1999,83.59
mda,2000,83.74
mda,2001,88.05
mda,2002,92.88
mda,2003,94.76
mda,2004,99.83
mda,2005,92.63
mda,2006,86.52
mda,2007,69.54
mda,2008,101.65
mda,2009,85.6
mda,2010,84.76
mda,2011,93.71
mda,2012,74.8
mda,2013,95.94
mda,2014,104.35
mda,2015,87.75
mda,2016,107.9
mda,2017,121.15
mda,2018,128.91
mda,2019,126.47
mdg,1961,36.74
mdg,1962,39.04
mdg,1963,39.64
mdg,1964,42.08
mdg,1965,41.85
mdg,1966,42.56
mdg,1967,44.62
mdg,1968,46.05
mdg,1969,48.26
mdg,1970,49.2
mdg,1971,48.88
mdg,1972,49.84
mdg,1973,50.2
mdg,1974,56.55
mdg,1975,56.2
mdg,1976,58.13
mdg,1977,56.38
mdg,1978,53.67
mdg,1979,54.37
mdg,1980,56.53
mdg,1981,55.64
mdg,1982,56.3
mdg,1983,60.2
mdg,1984,60.71
mdg,1985,61.41
mdg,1986,64.16
mdg,1987,62.8
mdg,1988,63.08
mdg,1989,66.69
mdg,1990,66.91
mdg,1991,66.86
mdg,1992,67.25
mdg,1993,69.88
mdg,1994,66.85
mdg,1995,68.19
mdg,1996,69.49
mdg,1997,70.04
mdg,1998,68.91
mdg,1999,71.54
mdg,2000,70.1
mdg,2001,73.08
mdg,2002,71.75
mdg,2003,74.11
mdg,2004,77.7
mdg,2005,87.99
mdg,2006,90.51
mdg,2007,92.34
mdg,2008,96.07
mdg,2009,103.71
mdg,2010,106.17
mdg,2011,105.32
mdg,2012,110.17
mdg,2013,97.55
mdg,2014,101.61
mdg,2015,98.28
mdg,2016,100.11
mdg,2017,97.52
mdg,2018,102.89
mdg,2019,106.93
mdv,1961,88.41
mdv,1962,91.75
mdv,1963,95.16
mdv,1964,98.47
mdv,1965,101.1
mdv,1966,110.4
mdv,1967,113.24
mdv,1968,115.47
mdv,1969,116.89
mdv,1970,123.41
mdv,1971,128.16
mdv,1972,123.36
mdv,1973,130.34
mdv,1974,132.06
mdv,1975,148.47
mdv,1976,142.05
mdv,1977,150.82001
mdv,1978,145.21001
mdv,1979,142.39
mdv,1980,156.62
mdv,1981,159.78
mdv,1982,165.92999
mdv,1983,176.5
mdv,1984,180.73
mdv,1985,184.19
mdv,1986,186.62
mdv,1987,180.27
mdv,1988,182.85001
mdv,1989,175.60001
mdv,1990,120.27
mdv,1991,112.83
mdv,1992,119.48
mdv,1993,140.39
mdv,1994,152.60001
mdv,1995,151.98
mdv,1996,160.07001
mdv,1997,142.32001
mdv,1998,140.8
mdv,1999,129.55
mdv,2000,140.50999
mdv,2001,128.53
mdv,2002,123.45
mdv,2003,149.60001
mdv,2004,180.84
mdv,2005,141.02
mdv,2006,157.19
mdv,2007,131.19
mdv,2008,129.13
mdv,2009,121.73
mdv,2010,116.17
mdv,2011,106.01
mdv,2012,98.58
mdv,2013,94.88
mdv,2014,98.44
mdv,2015,99.69
mdv,2016,101.86
mdv,2017,100.8
mdv,2018,100.18
mdv,2019,104.89
mex,1961,20.13
mex,1962,21.24
mex,1963,22.62
mex,1964,25.91
mex,1965,28.39
mex,1966,30.41
mex,1967,30.82
mex,1968,31.2
mex,1969,31
mex,1970,33.55
mex,1971,35.33
mex,1972,35.41
mex,1973,37.31
mex,1974,37.14
mex,1975,39.18
mex,1976,36.81
mex,1977,39.68
mex,1978,44.75
mex,1979,42.61
mex,1980,47.36
mex,1981,51.49
mex,1982,50.08
mex,1983,51.48
mex,1984,52.65
mex,1985,56.34
mex,1986,56.07
mex,1987,56.64
mex,1988,55.03
mex,1989,54.72
mex,1990,59.23
mex,1991,58.34
mex,1992,59.08
mex,1993,60.02
mex,1994,61.25
mex,1995,63.48
mex,1996,68.03
mex,1997,68.3
mex,1998,70.98
mex,1999,72.59
mex,2000,72.34
mex,2001,77.49
mex,2002,75.78
mex,2003,79.18
mex,2004,80.56
mex,2005,77.88
mex,2006,82.48
mex,2007,84.71
mex,2008,87.38
mex,2009,82.67
mex,2010,85.75
mex,2011,81.05
mex,2012,89.66
mex,2013,93.06
mex,2014,97.05
mex,2015,97.24
mex,2016,105.7
mex,2017,110.4
mex,2018,111.79
mex,2019,112.26
mhl,1991,95.83
mhl,1992,133.33
mhl,1993,104.17
mhl,1994,110.42
mhl,1995,175
mhl,1996,147.92
mhl,1997,137.5
mhl,1998,97.92
mhl,1999,77.08
mhl,2000,19.33
mhl,2001,17
mhl,2002,59.33
mhl,2003,137.33
mhl,2004,85
mhl,2005,97.92
mhl,2006,120.83
mhl,2007,101
mhl,2008,130.67
mhl,2009,119.33
mhl,2010,113.33
mhl,2011,98.33
mhl,2012,110
mhl,2013,116.67
mhl,2014,83.33
mhl,2015,90
mhl,2016,126.67
mhl,2017,126.67
mhl,2018,80
mhl,2019,74.92
mkd,1992,84.63
mkd,1993,59.96
mkd,1994,70
mkd,1995,71.91
mkd,1996,74.35
mkd,1997,77.03
mkd,1998,80.99
mkd,1999,83.5
mkd,2000,82.02
mkd,2001,71.97
mkd,2002,65.5
mkd,2003,73.77
mkd,2004,82.6
mkd,2005,83.83
mkd,2006,84.82
mkd,2007,80.25
mkd,2008,87.45
mkd,2009,90.9
mkd,2010,95.31
mkd,2011,91.75
mkd,2012,89.01
mkd,2013,94.86
mkd,2014,91.62
mkd,2015,104.12
mkd,2016,104.26
mkd,2017,79.23
mkd,2018,101.52
mkd,2019,94.73
mli,1961,11.48
mli,1962,11.9
mli,1963,11.85
mli,1964,11.11
mli,1965,11.62
mli,1966,11.34
mli,1967,12.12
mli,1968,11.04
mli,1969,12.68
mli,1970,12.52
mli,1971,12.13
mli,1972,10.79
mli,1973,11.2
mli,1974,13.55
mli,1975,15.38
mli,1976,15.12
mli,1977,14.5
mli,1978,14.17
mli,1979,13.37
mli,1980,12.63
mli,1981,14.21
mli,1982,14.55
mli,1983,15.44
mli,1984,12.46
mli,1985,17.16
mli,1986,17.6
mli,1987,16.79
mli,1988,21.85
mli,1989,21.01
mli,1990,19.9
mli,1991,33.14
mli,1992,28.33
mli,1993,30.38
mli,1994,32.97
mli,1995,31.4
mli,1996,32.32
mli,1997,32.39
mli,1998,35.82
mli,1999,39.58
mli,2000,35.49
mli,2001,37.54
mli,2002,36.18
mli,2003,44.68
mli,2004,40.19
mli,2005,46.23
mli,2006,47.46
mli,2007,54.4
mli,2008,66.59
mli,2009,74.56
mli,2010,75.17
mli,2011,83.63
mli,2012,86.27
mli,2013,90.7
mli,2014,88.44
mli,2015,97.72
mli,2016,113.84
mli,2017,113.43
mli,2018,125.76
mli,2019,128.50999
mlt,1961,82.2
mlt,1962,81.45
mlt,1963,87.03
mlt,1964,79.26
mlt,1965,70.05
mlt,1966,70.94
mlt,1967,78.07
mlt,1968,80.76
mlt,1969,87.54
mlt,1970,73.78
mlt,1971,82
mlt,1972,85.75
mlt,1973,87.44
mlt,1974,79.89
mlt,1975,89.82
mlt,1976,84.18
mlt,1977,78.18
mlt,1978,76.76
mlt,1979,87.8
mlt,1980,93.02
mlt,1981,93.96
mlt,1982,92.21
mlt,1983,101.21
mlt,1984,94.02
mlt,1985,97.11
mlt,1986,91.63
mlt,1987,86.13
mlt,1988,83.42
mlt,1989,87.69
mlt,1990,87.68
mlt,1991,90.34
mlt,1992,94.14
mlt,1993,95.72
mlt,1994,103.72
mlt,1995,112.2
mlt,1996,131.25999
mlt,1997,108.85
mlt,1998,115.2
mlt,1999,110.05
mlt,2000,108.4
mlt,2001,101.28
mlt,2002,96.18
mlt,2003,93.39
mlt,2004,103.76
mlt,2005,98.72
mlt,2006,112.07
mlt,2007,99.41
mlt,2008,109.58
mlt,2009,97.72
mlt,2010,104.26
mlt,2011,106.88
mlt,2012,98.93
mlt,2013,100.98
mlt,2014,105.18
mlt,2015,100.45
mlt,2016,94.37
mlt,2017,93.98
mlt,2018,66.54
mlt,2019,60.63
mmr,1961,17.47
mmr,1962,19.67
mmr,1963,20.46
mmr,1964,21.28
mmr,1965,20.57
mmr,1966,17.73
mmr,1967,19.8
mmr,1968,20.98
mmr,1969,20.71
mmr,1970,21.33
mmr,1971,21.91
mmr,1972,20.72
mmr,1973,22.53
mmr,1974,22.71
mmr,1975,23.69
mmr,1976,24.06
mmr,1977,24.82
mmr,1978,27.18
mmr,1979,27.31
mmr,1980,32.16
mmr,1981,34.69
mmr,1982,36.17
mmr,1983,37.01
mmr,1984,37.61
mmr,1985,38.55
mmr,1986,38.7
mmr,1987,37.41
mmr,1988,35.89
mmr,1989,35.28
mmr,1990,35.66
mmr,1991,34.8
mmr,1992,39.48
mmr,1993,43.01
mmr,1994,46.07
mmr,1995,47.19
mmr,1996,48.54
mmr,1997,47.06
mmr,1998,48.49
mmr,1999,56.39
mmr,2000,60.47
mmr,2001,63.72
mmr,2002,65.21
mmr,2003,69.7
mmr,2004,74.34
mmr,2005,82.08
mmr,2006,91.57
mmr,2007,95.88
mmr,2008,101.96
mmr,2009,103.88
mmr,2010,105.12
mmr,2011,98.3
mmr,2012,94.55
mmr,2013,97.44
mmr,2014,99.43
mmr,2015,100.36
mmr,2016,100.2
mmr,2017,101.81
mmr,2018,104.7
mmr,2019,103.51
mne,2006,197.64
mne,2007,96.46
mne,2008,113.93
mne,2009,114.95
mne,2010,113.5
mne,2011,107.72
mne,2012,91.16
mne,2013,98.41
mne,2014,85.75
mne,2015,101.31
mne,2016,112.94
mne,2017,104.16
mne,2018,110.2
mne,2019,101.4
mng,1961,19.08
mng,1962,44.55
mng,1963,44.4
mng,1964,50.55
mng,1965,45.33
mng,1966,37.12
mng,1967,44.48
mng,1968,31.3
mng,1969,19.78
mng,1970,39.11
mng,1971,49.12
mng,1972,27.95
mng,1973,62.14
mng,1974,44.36
mng,1975,66.18
mng,1976,53.19
mng,1977,57.46
mng,1978,52.38
mng,1979,51.78
mng,1980,43.44
mng,1981,51.53
mng,1982,81.25
mng,1983,114.22
mng,1984,92.55
mng,1985,126.02
mng,1986,127.54
mng,1987,108.87
mng,1988,119.53
mng,1989,129.92
mng,1990,109.84
mng,1991,88.64
mng,1992,74.2
mng,1993,70.42
mng,1994,51.35
mng,1995,43.23
mng,1996,36.99
mng,1997,42.28
mng,1998,40.37
mng,1999,37.11
mng,2000,33.65
mng,2001,36.25
mng,2002,33.51
mng,2003,43.64
mng,2004,43.79
mng,2005,35.89
mng,2006,50.98
mng,2007,48.59
mng,2008,63.4
mng,2009,85.86
mng,2010,84.73
mng,2011,104.78
mng,2012,115.7
mng,2013,98.05
mng,2014,120.24
mng,2015,72.41
mng,2016,107.35
mng,2017,68.63
mng,2018,106.31
mng,2019,106.99
moz,1961,40.48
moz,1962,41.23
moz,1963,42.86
moz,1964,44.26
moz,1965,43.8
moz,1966,43.8
moz,1967,45.58
moz,1968,50.07
moz,1969,49.91
moz,1970,52.22
moz,1971,55.17
moz,1972,56.48
moz,1973,59.88
moz,1974,57.52
moz,1975,52.07
moz,1976,51.36
moz,1977,50.88
moz,1978,49.15
moz,1979,50.05
moz,1980,51.13
moz,1981,51.34
moz,1982,49.82
moz,1983,47.62
moz,1984,46.17
moz,1985,45.97
moz,1986,47.23
moz,1987,46.02
moz,1988,46.02
moz,1989,47.41
moz,1990,52.42
moz,1991,45.41
moz,1992,37.31
moz,1993,44.14
moz,1994,43.59
moz,1995,53.76
moz,1996,61.48
moz,1997,66.24
moz,1998,70.15
moz,1999,72.3
moz,2000,67.8
moz,2001,71.48
moz,2002,62.09
moz,2003,84.7
moz,2004,86.15
moz,2005,79.32
moz,2006,90.26
moz,2007,91.42
moz,2008,83.66
moz,2009,104.71
moz,2010,119.07
moz,2011,125.49
moz,2012,121.21
moz,2013,111.17
moz,2014,103.04
moz,2015,97.78
moz,2016,99.18
moz,2017,109.66
moz,2018,130.83
moz,2019,128.42999
mrt,1961,26.33
mrt,1962,26.13
mrt,1963,29.68
mrt,1964,30.97
mrt,1965,33.37
mrt,1966,28.73
mrt,1967,27.82
mrt,1968,28.98
mrt,1969,30.52
mrt,1970,29.48
mrt,1971,22.06
mrt,1972,19.15
mrt,1973,17.3
mrt,1974,20.06
mrt,1975,21.45
mrt,1976,21.5
mrt,1977,20.34
mrt,1978,23.14
mrt,1979,23.33
mrt,1980,25.48
mrt,1981,28.08
mrt,1982,26.2
mrt,1983,22.52
mrt,1984,23.88
mrt,1985,34.13
mrt,1986,36.66
mrt,1987,42.45
mrt,1988,45.01
mrt,1989,48.52
mrt,1990,36.49
mrt,1991,36.23
mrt,1992,37.06
mrt,1993,48.77
mrt,1994,56.72
mrt,1995,62.74
mrt,1996,63.95
mrt,1997,64.22
mrt,1998,58.71
mrt,1999,62.29
mrt,2000,61.66
mrt,2001,51.05
mrt,2002,54.23
mrt,2003,60.84
mrt,2004,54.9
mrt,2005,60.34
mrt,2006,58.23
mrt,2007,62.1
mrt,2008,62.87
mrt,2009,59.3
mrt,2010,80.77
mrt,2011,73.35
mrt,2012,94.55
mrt,2013,93.58
mrt,2014,108.91
mrt,2015,96.41
mrt,2016,94.69
mrt,2017,112.41
mrt,2018,122.32
mrt,2019,133.84
mus,1961,107.13
mus,1962,102.48
mus,1963,126.14
mus,1964,96.82
mus,1965,131.47
mus,1966,108.95
mus,1967,130.24001
mus,1968,116.31
mus,1969,130.3
mus,1970,114.49
mus,1971,119.72
mus,1972,140.50999
mus,1973,138.92
mus,1974,134.02
mus,1975,98.2
mus,1976,141.96001
mus,1977,134.33
mus,1978,140.12
mus,1979,140.42999
mus,1980,104.4
mus,1981,121.27
mus,1982,147.39
mus,1983,122.15
mus,1984,120.11
mus,1985,132.10001
mus,1986,140.75999
mus,1987,142.7
mus,1988,128.5
mus,1989,126.89
mus,1990,130.44
mus,1991,131.62
mus,1992,136.17999
mus,1993,130.39999
mus,1994,117.94
mus,1995,127.47
mus,1996,126.52
mus,1997,137.98
mus,1998,136.32001
mus,1999,95.76
mus,2000,123.39
mus,2001,139.64999
mus,2002,117.28
mus,2003,125.32
mus,2004,127.66
mus,2005,119.32
mus,2006,115.59
mus,2007,104.5
mus,2008,109.56
mus,2009,115.16
mus,2010,109.53
mus,2011,106.81
mus,2012,102.24
mus,2013,99.31
mus,2014,103.16
mus,2015,100.32
mus,2016,96.52
mus,2017,95.64
mus,2018,82.14
mus,2019,87.49
mwi,1961,9.85
mwi,1962,10.49
mwi,1963,10.26
mwi,1964,10.82
mwi,1965,11.45
mwi,1966,11.72
mwi,1967,13.47
mwi,1968,12.69
mwi,1969,12.83
mwi,1970,12.41
mwi,1971,15
mwi,1972,15.91
mwi,1973,16.85
mwi,1974,16.67
mwi,1975,16.52
mwi,1976,17.61
mwi,1977,19.36
mwi,1978,19.59
mwi,1979,19.4
