geo,time,ny_adj_nnty_kd
gmb,2016,1020837860.45113
gmb,2017,1051943627.833
gmb,2018,1227961733.65709
gmb,2019,1298620204.70685
gnb,2000,472153528.26758
gnb,2001,520369971.63865
gnb,2002,536646098.80197
gnb,2003,485646929.53434
gnb,2004,534368127.69646
gnb,2005,545443351.98453
gnb,2006,555565952.94764
gnb,2007,561836238.28133
gnb,2008,589226701.84412
gnb,2009,567982566.22538
gnb,2010,640448570.2874
gnb,2011,758590383.61672
gnb,2012,661153818.88845
gnb,2013,657826482.03273
gnb,2014,722126084.34503
gnb,2015,810014817.55336
gnb,2016,898225741.42394
gnb,2017,1026719511.14207
gnb,2018,977303487.99826
gnb,2019,1014629441.22014
gnq,2006,2282399482.22171
gnq,2007,4843801045.09967
gnq,2008,5860951081.91566
gnq,2009,4514981428.15599
gnq,2010,2180662467.358
gnq,2011,2535891653.70401
gnq,2012,2136019334.62169
gnq,2013,2252232847.03042
gnq,2014,3010073669.93565
gnq,2015,3280618146.08256
gnq,2016,2921059099.15128
gnq,2017,3116489932.54496
gnq,2018,3456365705.09525
gnq,2019,3030310935.12035
grc,2006,210733107582.452
grc,2007,215641076955.198
grc,2008,211073669622.802
grc,2009,202468371799.668
grc,2010,191166675715.82001
grc,2011,167652442589.04599
grc,2012,161166570002.07501
grc,2013,156435299815.375
grc,2014,160539889832.173
grc,2015,162731819799.871
grc,2016,162500928496.47101
grc,2017,164458604864.78299
grc,2018,165731219257.98401
grc,2019,170172251953.91501
gtm,1971,13703231522.9492
gtm,1972,14495714034.7742
gtm,1973,15601717104.4755
gtm,1974,15912792148.9162
gtm,1975,16360333257.5142
gtm,1976,17881894917.9375
gtm,1977,20320320426.8368
gtm,1978,20695079504.75109
gtm,1979,21159663968.3291
gtm,1980,21488525096.4486
gtm,1981,21437036920.8991
gtm,1982,20728761311.09069
gtm,1983,20074785472.221
gtm,1984,19997298526.9496
gtm,1985,19860248855.4906
gtm,1986,20423928218.5407
gtm,1987,20297250243.782
gtm,1988,21377224804.71
gtm,1989,22279629827.1002
gtm,1990,22569600854.3894
gtm,1991,24265082838.7824
gtm,1992,24849617628.6115
gtm,1993,26190623555.2714
gtm,1994,27370657526.5335
gtm,1995,28903669113.2421
gtm,1996,29305938315.8832
gtm,1997,30953042631.7986
gtm,1998,32929120179.6437
gtm,1999,33755217982.3208
gtm,2000,34296915639.7492
gtm,2001,33911499088.3819
gtm,2002,34616390587.2343
gtm,2003,34957450674.4702
gtm,2004,35409290128.306
gtm,2005,36008889059.7406
gtm,2006,37338182058.2515
gtm,2007,39324716839.8504
gtm,2008,40382456200.47
gtm,2009,41411171479.2079
gtm,2010,42294663532.0203
gtm,2011,44300496010.45689
gtm,2012,46223096216.8131
gtm,2013,47645881923.0562
gtm,2014,49736437334.7016
gtm,2015,53182418739.908
gtm,2016,54537848666.301
gtm,2017,56081725035.456
gtm,2018,57962491689.8462
gtm,2019,61321169330.8163
guy,2015,3827596972.26757
hnd,1971,3781927013.70863
hnd,1972,4004133717.74593
hnd,1973,4252013960.03564
hnd,1974,4083126327.87376
hnd,1975,4146904598.39528
hnd,1976,4952584702.91751
hnd,1977,5695546862.77924
hnd,1978,5870178119.84791
hnd,1979,5901976000.78842
hnd,1980,5912421382.42951
hnd,1981,5421042027.59795
hnd,1982,4874386517.2325
hnd,1983,5135313402.4009
hnd,1984,5798825389.45796
hnd,1985,6194225727.14661
hnd,1986,6647585651.75027
hnd,1987,7063721151.49239
hnd,1988,7344246642.08628
hnd,1989,7303481659.2218
hnd,1990,7148886645.72951
hnd,1991,7166172766.17074
hnd,1992,7459302604.02874
hnd,1993,8439548971.5991
hnd,1994,8730981276.74712
hnd,1995,9200071835.05702
hnd,1996,9184632386.20835
hnd,1997,9652186554.57405
hnd,1998,10221545415.0946
hnd,1999,10361519328.0398
hnd,2000,11096076629.1112
hnd,2001,11281680333.2494
hnd,2002,11523488360.5205
hnd,2003,11824415417.1078
hnd,2004,12246478856.4646
hnd,2005,12872851019.3095
hnd,2006,13475221318.4413
hnd,2007,14457566815.3899
hnd,2008,14656038256.5854
hnd,2009,14830159632.0983
hnd,2010,14828449826.8151
hnd,2011,15889245574.803
hnd,2012,16062198071.4927
hnd,2013,16012062312.168
hnd,2014,16665702063.839
hnd,2015,18312964252.8921
hnd,2016,18957518602.6983
hnd,2017,20183608193.8528
hnd,2018,20068029043.4196
hnd,2019,20597147156.2125
hrv,1995,25705115154.993
hrv,1996,27699282113.0146
hrv,1997,29794259313.37329
hrv,1998,30849366781.692
hrv,1999,29673197535.71149
hrv,2000,30271113001.5618
hrv,2001,30488839199.05989
hrv,2002,33193945478.3387
hrv,2003,34514523530.7042
hrv,2004,36840614476.4823
hrv,2005,39429343724.722
hrv,2006,40986132177.5512
hrv,2007,43400796114.6172
hrv,2008,43785323447.1933
hrv,2009,40110471594.5281
hrv,2010,39896994138.1601
hrv,2011,40105556293.9303
hrv,2012,39207068123.8717
hrv,2013,39960504373.94309
hrv,2014,39865506539.1896
hrv,2015,41917935645.543
hrv,2016,42592948327.6988
hrv,2017,44929364227.2309
hrv,2018,46523277987.67809
hrv,2019,48464512692.5327
hti,1988,6841635029.54994
hti,1989,6500184518.30976
hti,1990,6503570761.72864
hti,1991,6572821864.54557
hti,1992,6381956330.55672
hti,1993,6188533371.01458
hti,1994,5958085067.12684
hti,1995,7177091275.84419
hti,1996,8293996167.20945
hti,1997,8720334804.79737
hti,1998,8851309070.16673
hti,1999,7465581796.86251
hti,2000,11825483891.739
hti,2001,11542606408.564
hti,2002,11380731757.0591
hti,2003,11071757239.7265
hti,2004,11155473860.5679
hti,2005,11541878747.6234
hti,2006,11482931137.9914
hti,2007,12371218061.7847
hti,2008,12373928158.9355
hti,2009,13442190485.8222
hti,2010,12120960812.0708
hti,2011,12726112979.8626
hti,2012,12795278552.0737
hti,2013,13418480422.5513
hti,2014,13750614528.2266
hti,2015,14217295014.0676
hti,2016,14560431119.6491
hti,2017,15059127066.9675
hti,2018,15336459481.2207
hti,2019,15198902796.4967
hun,1993,59974460553.8733
hun,1994,62295663384.3311
hun,1995,61844918908.7169
hun,1996,60611551034.0769
hun,1997,62485284815.88049
hun,1998,65913239026.0951
hun,1999,66951196385.69209
hun,2000,69697886278.67979
hun,2001,73657970559.94809
hun,2002,79473023040.1234
hun,2003,83233949101.61169
hun,2004,88075835214.63921
hun,2005,90783416712.7384
hun,2006,93108276692.0536
hun,2007,91824890700.84627
hun,2008,93044980410.3243
hun,2009,87311710635.2561
hun,2010,87859763922.02998
hun,2011,88231427201.43219
hun,2012,86666351997.843
hun,2013,90676043188.71519
hun,2014,94171334978.65421
hun,2015,98299766479.97591
hun,2016,103508085443.668
hun,2017,105951857152.17599
hun,2018,111347564032.828
hun,2019,118318177735.237
idn,1970,51344362914.8768
idn,1971,55675105356.7479
idn,1972,58754907233.7279
idn,1973,64744621079.8423
idn,1974,70818412409.66299
idn,1975,73577501655.83582
idn,1976,79518545320.99921
idn,1977,87834115866.14751
idn,1978,96023686567.09859
idn,1979,100026942997.222
idn,1980,125887220940.24001
idn,1981,145627194059.02802
idn,1982,155985079183.79001
idn,1983,509168795468.01398
idn,1984,748641897526.41394
idn,1985,1056507263912.97998
idn,1986,1012191207331.94995
idn,1987,855044506792.104
idn,1988,335888881038.02698
idn,1989,386179529957.63501
idn,1990,610770712910.54297
idn,1991,486572302181.45898
idn,1992,550600406979.97998
idn,1993,773210770409.51392
idn,1994,1002534139373.19995
idn,1995,1054732195783.42004
idn,1996,624934958374.625
idn,1997,554540903219.86902
idn,1998,38625958173.93449
idn,1999,-103592611571.362
idn,2000,-288953042798.04498
idn,2001,-379773812205.41998
idn,2002,111262889730.133
idn,2003,-390301445812.05695
idn,2004,-45799536123.1401
idn,2005,-152919450451.742
idn,2006,-73701896432.5088
idn,2007,407419297734.24707
idn,2008,401958406614.32202
idn,2009,497168208969.18402
idn,2010,510458886361.71503
idn,2011,537532033507.73199
idn,2012,566397720205.46301
idn,2013,598496434028.41602
idn,2014,621723068453.45496
idn,2015,661877569024.29504
idn,2016,712843381649.83997
idn,2017,757395443634.05786
idn,2018,800747309930.81812
idn,2019,833507622639.77905
ind,1970,177601084072.48199
ind,1971,180108865466.41299
ind,1972,182734345804.866
ind,1973,189772712207.74097
ind,1974,181721566505.005
ind,1975,190151989209.79501
ind,1976,204749132159.63599
ind,1977,219529363689.80301
ind,1978,230013624312.785
ind,1979,223865658491.616
ind,1980,243827913685.854
ind,1981,251284982567.41296
ind,1982,254932643703.44696
ind,1983,276617818561.33502
ind,1984,284518568639.466
ind,1985,296548555522.31403
ind,1986,309317608220.34894
ind,1987,323853881222.57898
ind,1988,349482477688.92603
ind,1989,370236969731.15002
ind,1990,391678418271.22198
ind,1991,397639549548.17798
ind,1992,417255344300.03802
ind,1993,441964447783.54095
ind,1994,470424860981.17297
ind,1995,503913618756.05493
ind,1996,540714762593.966
ind,1997,563548804209.11902
ind,1998,608094112272.677
ind,1999,644531675262.55298
ind,2000,663027664657.96399
ind,2001,697683752051.68201
ind,2002,731442663733.31299
ind,2003,788361800314.38
ind,2004,850262347814.49292
ind,2005,925229472132.73291
ind,2006,1002764006054.83997
ind,2007,1086760346772.85999
ind,2008,1111049014621.03003
ind,2009,1217576747660.18994
ind,2010,1338877159051.38989
ind,2011,1405172674229.31006
ind,2012,1490802100524.02002
ind,2013,1583895549118.98999
ind,2014,1686533785935.30005
ind,2015,1839832222648.26001
ind,2016,1977214043891.86011
ind,2017,2148387266606.42969
ind,2018,2274630080895.47021
ind,2019,2381714747613.08984
irl,1970,34747190855.2784
irl,1971,36283724137.3845
irl,1972,39844874275.62769
irl,1973,42462433846.8014
irl,1974,40115617663.627
irl,1975,42276906836.0414
irl,1976,43241030643.5925
irl,1977,45472239896.672
irl,1978,47905451333.2717
irl,1979,48134626247.7066
irl,1980,47460755825.4906
irl,1981,48782515543.2316
irl,1982,49400810951.7818
irl,1983,49492135117.1308
irl,1984,50352190223.7727
irl,1985,51280140212.7055
irl,1986,52743373194.4481
irl,1987,54340215735.67529
irl,1988,56012142091.5192
irl,1989,58853556649.5556
irl,1990,62793897991.4276
irl,1991,63030897832.4
irl,1992,63775340756.0786
irl,1993,66851586692.3942
irl,1994,70176964289.78481
irl,1995,75680124481.4707
irl,1996,81376716309.23669
irl,1997,89164280603.1512
irl,1998,97515007254.12221
irl,1999,103613984134.511
irl,2000,113649819386.511
irl,2001,118447335912.67999
irl,2002,122230131744.573
irl,2003,128696502932.53999
irl,2004,132289315742.44701
irl,2005,139718052703.008
irl,2006,145675673867.005
irl,2007,151476031248.871
irl,2008,145318102206.67001
irl,2009,132308095896.672
irl,2010,134261075423.936
irl,2011,133016225604.77499
irl,2012,132121221256.948
irl,2013,140900129761.383
irl,2014,152176292374.272
irl,2015,160981735177.392
irl,2016,171938211281.70999
irl,2017,175898812995.76199
irl,2018,184798248597.70096
irl,2019,194622542784.58496
irn,1993,144360419613.26501
irn,1994,141992437015.194
irn,1995,139595718801.16501
irn,1996,152168483491.58401
irn,1997,156206288200.354
irn,1998,157613202688.40701
irn,1999,170386914875.80099
irn,2000,171294281315.26099
irn,2001,194655272711.625
irn,2002,227719141801.41696
irn,2003,241456136689.49799
irn,2004,256436490554.94101
irn,2005,279871111719.38702
irn,2006,296374512171.664
irn,2007,344242197986.22601
irn,2008,332315626045.336
irn,2009,341583826287.54303
irn,2010,373479222235.78699
irn,2011,384627737092.23602
irn,2012,332518800052.625
irn,2013,329438234426.80298
irn,2014,327081570780.97101
irn,2015,306414229330.96002
irn,2016,329511758866.58398
irn,2017,338159947187.69702
irn,2018,285477509123.29999
irn,2019,275420523071.85303
irq,2007,94955886586.6871
irq,2008,123065468291.48801
irq,2009,104998556046.414
irq,2010,120632670056.32401
irq,2011,140164269682.22
irq,2012,160040556031.18799
irq,2013,168562155181.44601
irq,2014,163928736024.32199
irq,2015,132197595117.11099
irq,2016,137235344920.936
irq,2017,144997437883.979
irq,2018,164563883502.13
irq,2019,174992345819.901
isl,2011,10392607687.3422
isl,2012,10768472763.2475
isl,2013,12408408097.8087
isl,2014,12873127330.2637
isl,2015,13982658600.0168
isl,2016,15048998954.0802
isl,2017,15805330734.4136
isl,2018,15853443757.5401
isl,2019,17260276302.6318
isr,1995,115612830977.17101
isr,1996,122935264125.061
isr,1997,128549045138.153
isr,1998,134901332090.75
isr,1999,137595286558.202
isr,2000,145694522599.98199
isr,2001,148309426153.509
isr,2002,147126085144.935
isr,2003,147365353371.13599
isr,2004,154072751796.85699
isr,2005,163037038856.74701
isr,2006,173713655617.134
isr,2007,183906197361.496
isr,2008,185489797195.35101
isr,2009,191592946218.33701
isr,2010,203851700555.86496
isr,2011,213880461443.28
isr,2012,218414056645.763
isr,2013,232701117172.03
isr,2014,246851239363.57901
isr,2015,257652584155.54095
isr,2016,271945155506.93399
isr,2017,285357801631.73401
isr,2018,295140421914.35101
isr,2019,309197565343.44702
ita,1970,773778783354.89795
ita,1971,790176454420.41394
ita,1972,821221538901.12
ita,1973,854178391257.34595
ita,1974,862214977107.32092
ita,1975,845395094729.24194
ita,1976,896072180541.23694
ita,1977,925291028854.29797
ita,1978,961390861571.61084
ita,1979,1021509686811.35999
ita,1980,1033862171066.63
ita,1981,1018040157208.28003
ita,1982,1030370703026.42004
ita,1983,1050269469708.96997
ita,1984,1082548652607.03003
ita,1985,1110995386324.54004
ita,1986,1173099914096.13989
ita,1987,1220804074104.03003
ita,1988,1271467205146.81006
ita,1989,1309260808568.97998
ita,1990,1336750724784.06006
ita,1991,1363815052177.63989
ita,1992,1365941888610.97998
ita,1993,1344561997976.73999
ita,1994,1367239337508.67993
ita,1995,1408249194159.91992
ita,1996,1437498540640.30005
ita,1997,1472876939422.52002
ita,1998,1506283544837.03003
ita,1999,1534351450231.20996
ita,2000,1562165447736.8999
ita,2001,1601598066828.87988
ita,2002,1596411408372.21997
ita,2003,1603187089907.29004
ita,2004,1625876111296.54004
ita,2005,1631087522417.65991
ita,2006,1648131411602.71997
ita,2007,1668543156291.12988
ita,2008,1607500405994.13989
ita,2009,1542762877587.20996
ita,2010,1550805656420.52002
ita,2011,1545461984234.54004
ita,2012,1487287207955.62012
ita,2013,1463994303376.19995
ita,2014,1478081211942.91992
ita,2015,1489422953912.06006
ita,2016,1546973123737.23999
ita,2017,1571006693757.28003
ita,2018,1597169516115.28003
ita,2019,1602931474113.3999
jam,2007,13223649703.3584
jam,2008,12656977582.6579
jam,2009,12075778763.021
jam,2010,12140443321.7383
jam,2011,12177310822.0745
jam,2012,12425335703.7733
jam,2013,12259064657.1179
jam,2014,12287097913.0803
jam,2015,12617353055.3488
jam,2016,12858126218.6782
jam,2017,13208746314.4425
jam,2018,13419855044.7737
jam,2019,13636535932.442
jor,1976,5512380723.45613
jor,1977,5592180720.90333
jor,1978,6530340543.6526
jor,1979,7584318725.48555
jor,1980,8414371824.77966
jor,1981,10325926493.7348
jor,1982,10648222663.6155
jor,1983,10663803812.6395
jor,1984,10526805793.4399
jor,1985,9907560835.46916
jor,1986,11931212339.4886
jor,1987,12317729307.9908
jor,1988,11509200861.4927
jor,1989,9121932500.03258
jor,1990,8766173370.76029
jor,1991,8420189376.24278
jor,1992,9988673301.10657
jor,1993,10522425187.1318
jor,1994,11425338383.0176
jor,1995,11989468505.9543
jor,1996,11798185434.901
jor,1997,12340424101.2221
jor,1998,13129934150.3775
jor,1999,13493975001.2154
jor,2000,14288371938.0095
jor,2001,15291361186.282
jor,2002,16104187969.3812
jor,2003,17098792804.3058
jor,2004,18487553172.01509
jor,2005,19603946085.8294
jor,2006,21736076060.5072
jor,2007,23464302287.3618
jor,2008,26831881917.3624
jor,2009,28525245173.3405
jor,2010,29793701305.8414
jor,2011,30669063888.83969
jor,2012,31414126317.9903
jor,2013,32996037603.9827
jor,2014,34137625237.2837
jor,2015,35475788501.5443
jor,2016,36416456314.4058
jor,2017,37720302108.73769
jor,2018,38124276324.0842
jor,2019,39529569425.839
jpn,1970,1301031960207.54004
jpn,1971,1374596882934.30005
jpn,1972,1483155665411.81006
jpn,1973,1588108983131.5
jpn,1974,1539649268692
jpn,1975,1602101544790.08008
jpn,1976,1680229969352.43994
jpn,1977,1761588256371.73999
jpn,1978,1875972017320.87012
jpn,1979,1933169721555.25
jpn,1980,1936466092819.33008
jpn,1981,2002004751080.29004
jpn,1982,2064461135472.53003
jpn,1983,2121129893141.40967
jpn,1984,2222328036562
jpn,1985,2364831358676.18945
jpn,1986,2465277573507.41992
jpn,1987,2559867554999.81006
jpn,1988,2746116229664.91016
jpn,1989,2875932498113.43018
jpn,1990,3012719180210.14941
jpn,1991,3087988643143.49023
jpn,1992,3089268518395.02002
jpn,1993,3070277837639.52979
jpn,1994,3001633238022.41016
jpn,1995,3104954187048.12939
jpn,1996,3186039429496.45996
jpn,1997,3191578031612.97021
jpn,1998,3137325725110.56982
jpn,1999,3109492104418.10938
jpn,2000,3193822153186.16016
jpn,2001,3209533479910.00977
jpn,2002,3194701654845.77979
jpn,2003,3246115541291.68945
jpn,2004,3326161858533.2998
jpn,2005,3369500482348.45996
jpn,2006,3386940911548.97998
jpn,2007,3429340930111.22021
jpn,2008,3270240527025.4502
jpn,2009,3089437995882.20947
jpn,2010,3246047173753.93994
jpn,2011,3213631566062.91016
jpn,2012,3268827403717.5
jpn,2013,3358006948126.16016
jpn,2014,3374449065081.27002
jpn,2015,3499118014464.22021
jpn,2016,3529708613538.4502
jpn,2017,3593513140406.66016
jpn,2018,3561468800266.41016
jpn,2019,3568575276086.81006
kaz,1999,32710930439.513
kaz,2000,30569501708.9011
kaz,2001,37117508842.04169
kaz,2002,39263337971.1043
kaz,2003,44895809010.8705
kaz,2004,48325192703.3338
kaz,2005,51820906378.64
kaz,2006,61018988587.587
kaz,2007,79220913476.4462
kaz,2008,83155479350.8289
kaz,2009,85464190533.80881
kaz,2010,93409901231.14168
kaz,2011,107580513696.74001
kaz,2012,115856968298.017
kaz,2013,129072100585.034
kaz,2014,136361215061.524
kaz,2015,141662881133.79199
kaz,2016,138438128738.89099
kaz,2017,143282951359.92499
kaz,2018,143865792047.19901
kaz,2019,155004667149.034
ken,1971,10242727018.7925
ken,1972,11538025678.15
ken,1973,11070297234.7638
ken,1974,11575706618.8931
ken,1975,11111861880.9485
ken,1976,11501829092.9325
ken,1977,13397972230.8899
ken,1978,13804480547.2041
ken,1979,14715723622.885
ken,1980,14766286487.5771
ken,1981,14569838972.3588
ken,1982,13788688125.9722
ken,1983,14536134552.9867
ken,1984,15361193538.3923
ken,1985,15352250882.9813
ken,1986,17148766447.8719
ken,1987,17780814253.882
ken,1988,18769651659.8326
ken,1989,18739256475.4133
ken,1990,19346774689.6312
ken,1991,20243068142.49129
ken,1992,20190244900.9002
ken,1993,20576433617.248
ken,1994,22489995054.3273
ken,1995,22887407488.48989
ken,1996,24435095801.6294
ken,1997,25364792966.2452
ken,1998,26407705020.3577
ken,1999,27145619016.4563
ken,2000,27163986496.7976
ken,2001,27695003739.5881
ken,2002,27880089356.5947
ken,2003,28017774737.4135
ken,2004,29648527037.881
ken,2005,32110189354.4833
ken,2006,36698533275.8249
ken,2007,38479032957.2974
ken,2008,39319205440.1701
ken,2009,37569590675.7868
ken,2010,39947441287.2959
ken,2011,41474163438.3035
ken,2012,44531294430.0022
ken,2013,46319572322.6421
ken,2014,47627812149.3268
ken,2015,52198649487.7472
ken,2016,61576159216.0714
ken,2017,62117837707.8026
ken,2018,66507611122.6171
ken,2019,69368903006.3627
kgz,1997,2734725495.08013
kgz,1998,2507274650.32663
kgz,1999,2732667179.39341
kgz,2000,2988481068.32781
kgz,2001,3308159550.63535
kgz,2002,3224583805.62139
kgz,2003,3629045402.69701
kgz,2004,3818669344.86899
kgz,2005,3829981064.78603
kgz,2006,4170613376.36889
kgz,2007,4633158163.33236
kgz,2008,4539378491.94235
kgz,2009,4596407808.81732
kgz,2010,4046759333.54318
kgz,2011,4268719584.15576
kgz,2012,4819433870.1349
kgz,2013,4702428237.39315
kgz,2014,4962501832.15006
kgz,2015,5056791308.74925
kgz,2016,5739640500.37661
kgz,2017,6003992419.24737
kgz,2018,6778974872.79067
kgz,2019,6997193100.31972
khm,1995,3538510334.04246
khm,1996,3710608832.37764
khm,1997,4016238933.9824
khm,1998,4091282819.50483
khm,1999,4554395377.77631
khm,2000,4821110248.37021
khm,2001,5177303332.7277
khm,2002,5466726448.4493
khm,2003,5973050884.13957
khm,2004,6574065620.13609
khm,2005,7493365702.66982
khm,2006,8346574495.42951
khm,2007,9268583354.44589
khm,2008,10578727902.3563
khm,2009,10613885419.0624
khm,2010,10957902240.6837
khm,2011,11966001547.5222
khm,2012,12939657678.0658
khm,2013,14057836239.3333
khm,2014,14405010566.0359
khm,2015,15283173041.1277
khm,2016,16447033830.4429
khm,2017,17632929398.5786
khm,2018,19469793108.4483
khm,2019,21373754228.1406
kir,2008,183932130.49844
kir,2009,168239666.19103
kir,2010,177872679.1536
kir,2011,172984211.26495
kir,2012,199528412.52991
kir,2013,226671655.56422
kir,2014,268093183.58566
kir,2015,334089290.67427
kir,2016,300868828.44747
kir,2017,328360948.90836
kir,2018,336811582.46666
kor,1971,76872986025.1805
kor,1972,83138067286.1749
kor,1973,92598585180.53288
kor,1974,96245779090.38861
kor,1975,101634464448.69299
kor,1976,118595810365.323
kor,1977,132440799571.79401
kor,1978,148784989701.38
kor,1979,157808633276.73401
kor,1980,149176077502.74899
kor,1981,157550253518.12
kor,1982,171028262206.84799
kor,1983,193786270871.21896
kor,1984,213315165681.673
kor,1985,226525210218.94601
kor,1986,257264638132.31799
kor,1987,293799826119.66101
kor,1988,328905460558.96802
kor,1989,356601759430.66101
kor,1990,388535605802.37299
kor,1991,430636566270.68402
kor,1992,458444235365.48297
kor,1993,490348342020.00403
kor,1994,536657458599.13
kor,1995,585325056041.23401
kor,1996,620013610976.44702
kor,1997,641277751666.53101
kor,1998,586333386060.35596
kor,1999,645527916786.78491
kor,2000,689639641559.07397
kor,2001,716476548060.17004
kor,2002,783834668905.57788
kor,2003,801417565946.74683
kor,2004,837183024669.03296
kor,2005,852931838864.85583
kor,2006,886410383209.4729
kor,2007,941884240427.06885
kor,2008,932980782339.40405
kor,2009,945486959639.93274
kor,2010,1021311216382.39001
kor,2011,1033450226531.79004
kor,2012,1058188913671.97998
kor,2013,1096620541866.81006
kor,2014,1130376854745.12988
kor,2015,1196572023374.04004
kor,2016,1245468012723.97998
kor,2017,1289968101805.43994
kor,2018,1304736747825.5
kor,2019,1294145824109.05005
kwt,2010,115092154551.39799
kwt,2011,135791347104.746
kwt,2012,151267040575.47198
kwt,2013,152233670444.12201
kwt,2014,143582645103.991
kwt,2015,106108199927.787
kwt,2016,100801583117.94501
kwt,2017,113262962521.343
kwt,2018,123064923948.755
kwt,2019,122110360990.68401
lao,2000,2957207984.29499
lao,2001,3470701019.44319
lao,2002,3812247066.75441
lao,2003,3849901181.18353
lao,2004,4385662592.61252
lao,2005,4967668135.84795
lao,2006,5445279824.86041
lao,2007,5798036542.30916
lao,2008,5986458779.15567
lao,2009,6732596116.67799
lao,2010,6767786353.32389
lao,2011,7862466286.76567
lao,2012,8583435406.69064
lao,2013,9416596807.60534
lao,2014,10496635688.0364
lao,2015,11159893136.9757
lao,2016,12680854923.382
lbn,1990,6686792876.29476
lbn,1991,8977121258.79165
lbn,1992,12213921902.8732
lbn,1993,14150406119.2157
lbn,1994,16130961809.5211
lbn,1995,17544739077.7653
lbn,1996,19445034948.6798
lbn,1997,19015016038.2974
lbn,1998,20807380228.6914
lbn,1999,21523123310.7007
lbn,2000,21953457204.7767
lbn,2001,21952392035.3804
lbn,2002,22762897068.5248
lbn,2003,19646013964.5454
lbn,2004,24287675851.0458
lbn,2005,24799461827.6634
lbn,2006,24699184481.1711
lbn,2007,27362805521.3897
lbn,2008,28842275358.0777
lbn,2009,33937650707.3994
lbn,2010,35067738512.251
lbn,2011,32787320934.2281
lbn,2012,34564043554.0697
lbn,2013,36198280481.14
lbn,2014,37483393568.8695
lbn,2015,40530315004.7734
lbn,2016,42753112658.8536
lbn,2017,43489948506.1626
lbn,2018,42139279620.8851
lbn,2019,38395979682.31049
lbr,2015,1744276483.09882
lby,2015,25422920215.3256
lca,2015,1308785945.19111
lka,1971,6504780770.30058
lka,1972,6541044306.27525
lka,1973,6888294172.27586
lka,1974,7600286567.94398
lka,1975,7423718059.4529
lka,1976,7507985394.77808
lka,1977,8254659090.55782
lka,1978,9142048479.91057
lka,1979,10957474951.9907
lka,1980,11681778802.5614
lka,1981,14277474645.9985
lka,1982,14498709699.0107
lka,1983,15804543303.0769
lka,1984,17167583921.2879
lka,1985,18148244355.6763
lka,1986,18491543948.7641
lka,1987,19020986595.8264
lka,1988,19107047113.5074
lka,1989,19711378275.7509
lka,1990,18784964945.3244
lka,1991,19876165059.2164
lka,1992,20650368630.9001
lka,1993,22159867999.7971
lka,1994,23251209839.1656
lka,1995,23461869379.0867
lka,1996,24696972248.5804
lka,1997,26317448048.3723
lka,1998,28215270319.5919
lka,1999,29386538555.6414
lka,2000,30534885535.0969
lka,2001,31376804226.6671
lka,2002,32740819266.8055
lka,2003,36316439591.7232
lka,2004,36901856365.8076
lka,2005,38209669110.081
lka,2006,40526454813.3994
lka,2007,42912340816.6601
lka,2008,43699712100.5607
lka,2009,48683876520.6898
lka,2010,53758233455.9269
lka,2011,56823786069.9467
lka,2012,61786454568.1205
lka,2013,63958622753.3885
lka,2014,68027493581.10169
lka,2015,72899782885.12889
lka,2016,77563259235.01089
lka,2017,80329901400.7184
lka,2018,82896374212.60158
lka,2019,83091777320.8309
lso,2007,2065430889.31137
lso,2008,2150914845.71288
lso,2009,1916712475.98748
lso,2010,1959526582.70407
lso,2011,1925642505.987
lso,2012,1890353771.48657
lso,2013,1956904286.09102
lso,2014,2068340752.12831
lso,2015,2235567517.76329
lso,2016,2201581239.60869
lso,2017,2071347804.93705
lso,2018,2201527453.43356
lso,2019,2190174428.83404
ltu,1995,12024913936.5424
ltu,1996,13839052883.2111
ltu,1997,15442299561.0161
ltu,1998,16630116750.3451
ltu,1999,16580586549.6501
ltu,2000,17721633296.8665
ltu,2001,19081109370.4247
ltu,2002,20716250832.938
ltu,2003,22672451888.3468
ltu,2004,25191274926.49789
ltu,2005,27668681301.658
ltu,2006,29167870411.312
ltu,2007,31903586258.04169
ltu,2008,33498274750.6346
ltu,2009,29127013795.5626
ltu,2010,28984084967.69749
ltu,2011,30132689576.7798
ltu,2012,31063110827.4196
ltu,2013,32438547395.1593
ltu,2014,34194073687.8395
ltu,2015,34387395960.3814
ltu,2016,35686307747.7972
ltu,2017,37409455308.0626
ltu,2018,38882981560.1954
ltu,2019,40750113820.0082
lux,1970,6115569811.95329
lux,1971,5700749996.75342
lux,1972,6533330198.07023
lux,1973,7171219155.83676
lux,1974,8579867796.75759
lux,1975,7767866939.39865
lux,1976,8901683606.57322
lux,1977,8918162764.93617
lux,1978,9401191845.17082
lux,1979,9519345955.16416
lux,1980,9832215604.34906
lux,1981,10300309448.0678
lux,1982,12091052924.0894
lux,1983,12667413109.2577
lux,1984,12945774417.0295
lux,1985,13589286652.1567
lux,1986,14415372768.9371
lux,1987,14947564906.1899
lux,1988,16086235371.4743
lux,1989,17561166063.1884
lux,1990,18540138017.3731
lux,1991,20131197494.4858
lux,1992,20028174392.1198
lux,1993,21013253268.614
lux,1994,21053540230.8436
lux,1995,22293245880.6633
lux,1996,23188978825.4379
lux,1997,24523586367.3023
lux,1998,24475038869.5434
lux,1999,26631376900.2988
lux,2000,27408170469.3637
lux,2001,27922437390.83089
lux,2002,27212714506.1596
lux,2003,26720610891.2298
lux,2004,31527733795.7694
lux,2005,33119546265.1525
lux,2006,31658198950.4053
