geo,time,nv_agr_totl_cd
ner,2002,1150907969.31643
ner,2003,1398211131.31392
ner,2004,1405342911.37752
ner,2005,1721789188.94417
ner,2006,1890419607.69151
ner,2007,2126066171.47936
ner,2008,2829645202.69058
ner,2009,2557425052.3184
ner,2010,2812405909.48602
ner,2011,2951814231.59666
ner,2012,3175078102.64999
ner,2013,3295996946.34294
ner,2014,3631378422.96205
ner,2015,3139218997.18832
ner,2016,3666946448.02547
ner,2017,4006154393.29297
ner,2018,4823954503.26899
ner,2019,4768094238.03274
ner,2020,5274590373.63661
nga,1981,20132438753.9037
nga,1982,19277704745.6106
nga,1983,14555238879.5883
nga,1984,13453781566.4253
nga,1985,13442122771.879
nga,1986,9876247646.90758
nga,1987,10826036145.0932
nga,1988,11603666169.535
nga,1989,9361914097.13563
nga,1990,11648098317.7768
nga,1991,10258523799.2175
nga,1992,9712482808.0985
nga,1993,6519306527.59382
nga,1994,8517079078.04132
nga,1995,11229983187.8908
nga,1996,13381434107.5
nga,1997,14930514695.5879
nga,1998,15239101110.2273
nga,1999,15453792216.8639
nga,2000,14832338596.0099
nga,2001,18119194260.9679
nga,2002,35259446963.0497
nga,2003,35488628120.2021
nga,2004,37138520816.778
nga,2005,45952120148.422
nga,2006,58400299420.0621
nga,2007,67976397377.4344
nga,2008,85818741279.26979
nga,2009,78911465945.48289
nga,2010,86365375731.18961
nga,2011,90049155194.63318
nga,2012,99572444769.58128
nga,2013,105597653343.271
nga,2014,109282000030.325
nga,2015,100436737303.07201
nga,2016,84908154778.6377
nga,2017,78330256171.161
nga,2018,84219371561.5385
nga,2019,98166587269.84621
nga,2020,104370008649.66901
nic,1994,734747738.09524
nic,1995,831422377.15803
nic,1996,922225548.31061
nic,1997,876095394.84129
nic,1998,889551856.43681
nic,1999,825482574.08975
nic,2000,907342797.47833
nic,2001,894998170.16022
nic,2002,858344049.12281
nic,2003,831681620.76271
nic,2004,925483986.18958
nic,2005,1020130697.47151
nic,2006,1075358118.35062
nic,2007,1221987271.74877
nic,2008,1381843701.92269
nic,2009,1333405371.66922
nic,2010,1487445018.68092
nic,2011,1845859025.63255
nic,2012,1854852172.12152
nic,2013,1811192202.67043
nic,2014,1985104586.92117
nic,2015,2055098131.66335
nic,2016,1981663267.91118
nic,2017,2067391666.87479
nic,2018,1995752794.75939
nic,2019,1945620791.54752
nic,2020,1990845025.83759
nld,1969,1915153643.63094
nld,1970,1972293784.62288
nld,1971,2140744360.90226
nld,1972,2596993271.07937
nld,1973,3359350465.07962
nld,1974,3525152881.38372
nld,1975,4337289125.13071
nld,1976,4716645274.21237
nld,1977,4647846816.91658
nld,1978,5505159910.36871
nld,1979,6284621553.33407
nld,1980,6723050321.43649
nld,1981,6347026406.42939
nld,1982,6298510357.34918
nld,1983,5834055285.30615
nld,1984,5437431318.68132
nld,1985,5465262075.37155
nld,1986,7879869580.85987
nld,1987,9499694299.39077
nld,1988,10030244174.3784
nld,1989,10706542658.2147
nld,1990,12772185646.8595
nld,1991,12774101838.7553
nld,1992,13205754385.9649
nld,1993,11263894162.3161
nld,1994,12180514590.1441
nld,1995,14040625857.8095
nld,1996,12962091503.268
nld,1997,12370679918.6808
nld,1998,11199733392.5794
nld,1999,10414767448.6487
nld,2000,9596334384.31375
nld,2001,9601148535.43308
nld,2002,9845313629.80394
nld,2003,11948447222.3529
nld,2004,12287267083.3977
nld,2005,12733263937.7432
nld,2006,14282436617.647
nld,2007,15419248419.2157
nld,2008,15563534370.3125
nld,2009,13536363404.2969
nld,2010,15070747066.6667
nld,2011,14293988492.2179
nld,2012,13921970048.4375
nld,2013,15708980167.8432
nld,2014,15508918156.0784
nld,2015,13200984372.6562
nld,2016,13850678650.9728
nld,2017,15473243074.1177
nld,2018,15087874817.2549
nld,2019,14889010980.3921
nld,2020,14460202739.2997
nld_curacao,2011,11443716.15242
nld_curacao,2012,7498603.6558
nld_curacao,2013,8319113.80603
nld_curacao,2014,7377395.23618
nld_curacao,2015,7037823.73761
nld_curacao,2016,6075005.60458
nld_curacao,2017,5293173.18436
nld_curacao,2018,4848497.2067
nld_curacao,2019,5243116.39436
nld_curacao,2020,5232420.43691
nor,1970,653656078.06353
nor,1971,740089853.88115
nor,1972,796272122.88637
nor,1973,1001769051.99625
nor,1974,1192663862.66404
nor,1975,1353192140.65699
nor,1976,1582882800.32988
nor,1977,1840706302.24476
nor,1978,1967457032.21868
nor,1979,2008451649.84894
nor,1980,2336613216.71526
nor,1981,2301768446.72881
nor,1982,2141772544.15866
nor,1983,1823913162.65556
nor,1984,1905777124.30313
nor,1985,1870609035.49993
nor,1986,2462033618.67283
nor,1987,3012096474.95362
nor,1988,3144545036.05954
nor,1989,2981678615.39576
nor,1990,3574612201.86271
nor,1991,3547332212.43579
nor,1992,3438088341.78132
nor,1993,3146417445.48287
nor,1994,3310048741.78191
nor,1995,3936892284.37934
nor,1996,3641818350.95662
nor,1997,3326830095.85207
nor,1998,3490609799.73758
nor,1999,3329828700.37953
nor,2000,3121861437.43325
nor,2001,2763882246.96109
nor,2002,2973396127.15749
nor,2003,2993559503.96881
nor,2004,3667368858.29575
nor,2005,4334963135.42879
nor,2006,4853507554.61307
nor,2007,4971083474.07749
nor,2008,5214184397.16312
nor,2009,5021706979.62883
nor,2010,6725492899.48986
nor,2011,6700201806.23263
nor,2012,5746970348.08767
nor,2013,6875914893.61702
nor,2014,7191272150.2248
nor,2015,5931921049.91216
nor,2016,7717023809.52381
nor,2017,7874108402.1761
nor,2018,8141284967.7221
nor,2019,7467613636.36364
nor,2020,6539091955.04027
npl,1965,474865454.78409
npl,1966,622916380.10238
npl,1967,557684722.40452
npl,1968,520417270.44689
npl,1969,523851851.85185
npl,1970,579061738.27161
npl,1971,590024701.23457
npl,1972,694814795.06173
npl,1973,635098624.09923
npl,1974,833301616.58425
npl,1975,1087390623.81134
npl,1976,960092885.54056
npl,1977,831120016
npl,1978,944351855.61562
npl,1979,1113750016.66667
npl,1980,1126666666.66667
npl,1981,1292499966.66667
npl,1982,1369402325.23983
npl,1983,1383204697.18386
npl,1984,1479001094.34284
npl,1985,1280038241.99308
npl,1986,1388250822.38104
npl,1987,1418013771.26002
npl,1988,1666515529.35842
npl,1989,1681166059.17964
npl,1990,1770355404.02127
npl,1991,1753816914.79252
npl,1992,1451135857.46102
npl,1993,1460208333.33333
npl,1994,1644673469.38776
npl,1995,1718253012.04819
npl,1996,1760145322.43415
npl,1997,1907504822.0235
npl,1998,1815899919.28975
npl,1999,1948094186.90213
npl,2000,2101216157.52136
npl,2001,2117346938.77551
npl,2002,2187409456.07797
npl,2003,2222367977.69427
npl,2004,2522336825.64334
npl,2005,2750051382.07435
npl,2006,2927132777.5988
npl,2007,3217918070.57989
npl,2008,3801985040.67442
npl,2009,4026522369.71325
npl,2010,5309581946.97864
npl,2011,6645931813.21079
npl,2012,6527438673.33267
npl,2013,6343413169.80254
npl,2014,6242529021.65463
npl,2015,6460119584.78402
npl,2016,6258028810.56331
npl,2017,6866135824.5258
npl,2018,7395350560.35388
npl,2019,7378530811.67348
npl,2020,7783818849.49151
nru,2013,3662973.22253
nru,2014,3690810.61232
nru,2015,3641317.9133
nzl,1971,902481246.39354
nzl,1972,1259115216.33447
nzl,1973,1523584249.33908
nzl,1974,1148648648.64865
nzl,1975,1276259317.82245
nzl,1976,1467264224.47389
nzl,1977,1460452256.34443
nzl,1978,1659698996.65552
nzl,1979,2367023940.69919
nzl,1980,2315190117.73789
nzl,1981,2080592789.94255
nzl,1982,1734887108.52149
nzl,1983,1807308096.74027
nzl,1984,1800788136.47205
nzl,1985,1802557544.75703
nzl,1986,1820870299.95775
nzl,1987,2461157536.36645
nzl,1988,2941062801.93237
nzl,1989,2972717050.36397
nzl,1990,2724556266.06108
nzl,1991,2944519468.82737
nzl,1992,2797745640.15313
nzl,1993,3426801614.95493
nzl,1994,3599731363.33109
nzl,1995,4123273113.70882
nzl,1996,4515054807.82572
nzl,1997,4015633864.9688
nzl,1998,3343333859.67683
nzl,1999,3687788676.11189
nzl,2000,4079831379.26492
nzl,2001,4299765611.92031
nzl,2002,3899650056.68096
nzl,2003,5056186637.3519
nzl,2004,5575126050.42017
nzl,2005,5182707878.61719
nzl,2006,5558653783.80131
nzl,2007,8325126772.98449
nzl,2008,6673226962.81718
nzl,2009,6979823849.08489
nzl,2010,9652452428.24443
nzl,2011,10575830994.7417
nzl,2012,9722238442.72716
nzl,2013,13427827560.4374
nzl,2014,9616458811.49244
nzl,2015,7961784549.93985
nzl,2016,10483632376.7425
nzl,2017,12217491962.1764
nzl,2018,11995779301.2783
omn,1965,38364603.75245
omn,1966,39764771.77261
omn,1967,39491853.07926
omn,1968,36237101.03192
omn,1969,38636909.04728
omn,1970,39836813.05496
omn,1971,40423484.11935
omn,1972,44293903.07452
omn,1973,47619047.61905
omn,1974,53271569.19514
omn,1975,58482918.35553
omn,1976,52982049.79734
omn,1977,69774174.86972
omn,1978,88882455.12449
omn,1979,116676317.31326
omn,1980,152287203.24262
omn,1981,179791546.03358
omn,1982,191372321.94557
omn,1983,233063115.22872
omn,1984,257672264.04169
omn,1985,277359583.09207
omn,1986,251047120.41885
omn,1987,274122236.671
omn,1988,321456436.93108
omn,1989,304551365.40962
omn,1990,302210663.19896
omn,1991,298569570.87126
omn,1992,290767230.16905
omn,1993,299349804.94148
omn,1994,327178153.44603
omn,1995,383094928.47854
omn,1996,382574772.43173
omn,1997,414824447.3342
omn,1998,448880624.18726
omn,1999,460458257.47724
omn,2000,437368530.55917
omn,2001,454084785.43563
omn,2002,467387516.25488
omn,2003,477361248.37451
omn,2004,479642132.63979
omn,2005,502434590.37711
omn,2006,521717555.26658
omn,2007,579670741.22237
omn,2008,679853055.91677
omn,2009,714483745.12354
omn,2010,810663198.95969
omn,2011,852795838.75162
omn,2012,887646293.88817
omn,2013,1027308192.45774
omn,2014,1031469440.83225
omn,2015,1361508452.53576
omn,2016,1491547464.23927
omn,2017,1604681404.42133
omn,2018,1692327698.30949
omn,2019,1756566970.09103
omn,2020,1897009102.73082
pak,1960,1619277614.44771
pak,1961,1718605627.88744
pak,1962,1725325493.49013
pak,1963,1798614027.71945
pak,1964,1994750104.9979
pak,1965,2191936161.27677
pak,1966,2220075598.48803
pak,1967,2616547669.04662
pak,1968,2938681226.37547
pak,1969,2947921041.57917
pak,1970,3352372952.54095
pak,1971,3409491810.1638
pak,1972,3088341656.62132
pak,1973,2071975787.38296
pak,1974,2836767676.76768
pak,1975,3387171717.17172
pak,1976,3872525252.52525
pak,1977,4441212121.21212
pak,1978,5107777777.77778
pak,1979,5469393939.39394
pak,1980,6279191919.19192
pak,1981,7717070707.07071
pak,1982,8740853080.56872
pak,1983,7825196850.3937
pak,1984,7758236865.53874
pak,1985,8000857519.78892
pak,1986,7985182889.02666
pak,1987,7882784736.38217
pak,1988,8907718598.68983
pak,1989,9606350167.26073
pak,1990,9229233861.5435
pak,1991,10421919424.9236
pak,1992,11395008171.7479
pak,1993,11500741450.1529
pak,1994,11898238487.3396
pak,1995,14202096027.2971
pak,1996,14687606396.0052
pak,1997,15286325830.1302
pak,1998,15736516570.7809
pak,1999,15850069545.2022
pak,2000,21010698236.289
pak,2001,19233854345.5857
pak,2002,18428434556.6742
pak,2003,20980809288.0314
pak,2004,24874118464.478
pak,2005,27565198053.8297
pak,2006,29659987369.8139
pak,2007,33220806079.7372
pak,2008,38267960637.2859
pak,2009,38199820887.8409
pak,2010,41246976135.6026
pak,2011,53672771298.9182
pak,2012,53201914477.565
pak,2013,55104278218.4763
pak,2014,58022369257.8047
pak,2015,64438524763.9056
pak,2016,64690228084.5175
pak,2017,69824686104.6445
pak,2018,71896439700.08389
pak,2019,61316692811.7314
pak,2020,60743923131.1239
pan,1970,146280700
pan,1971,161095200
pan,1972,167668500
pan,1973,181403800
pan,1974,181011300
pan,1975,201712300
pan,1976,226730200
pan,1977,258517500
pan,1978,283044800
pan,1979,298447900
pan,1980,341615900
pan,1981,378736900
pan,1982,390079400
pan,1983,428540900
pan,1984,417817000
pan,1985,449060500
pan,1986,498761300
pan,1987,506598000
pan,1988,469889500
pan,1989,503298400
pan,1990,519487200
pan,1991,541656700
pan,1992,556505100
pan,1993,578777600
pan,1994,605071700
pan,1995,620951200
pan,1996,635180900
pan,1997,674323100
pan,1998,743996300
pan,1999,730374800
pan,2000,774331600
pan,2001,841656300
pan,2002,868370800
pan,2003,940490400
pan,2004,966617900
pan,2005,985014700
pan,2006,1043229100
pan,2007,1032200000
pan,2008,1130800000
pan,2009,1028600000
pan,2010,1063500000
pan,2011,1120100000
pan,2012,1232100000
pan,2013,1342700000
pan,2014,1422700000
pan,2015,1507000000
pan,2016,1505900000
pan,2017,1483351007.6731
pan,2018,1459913375.28181
pan,2019,1464896800.47458
pan,2020,1495006449.85072
per,1960,490064690.83883
per,1961,555468103.77985
per,1962,597146304.68657
per,1963,615175802.31716
per,1964,719216190.16791
per,1965,830639115.96642
per,1966,987762587.21269
per,1967,1044329784.88742
per,1968,958485357.70026
per,1969,1027413219.12403
per,1970,1242342172.7261
per,1971,1323063563.99225
per,1972,1380303956.70026
per,1973,1635327105.98708
per,1974,2024725687.72351
per,1975,2504214713.33086
per,1976,2227732796.81028
per,1977,4085429556.09427
per,1978,1456838862.16827
per,1979,1560322451.47863
per,1991,2700062090.24296
per,1992,2811863643.63404
per,1993,2888150620.88382
per,1994,3777089783.28173
per,1995,4285397641.6349
per,1996,4698692091.43137
per,1997,4679804804.8048
per,1998,4650098996.38151
per,1999,4147732309.05599
per,2000,4175477807.38703
per,2001,4107066503.23537
per,2002,4121442988.31623
per,2003,4294952862.72706
per,2004,4630031050.44232
per,2005,5213395213.39521
per,2006,5853539363.58639
per,2007,6851390220.51774
per,2008,8632557503.67408
per,2009,8945621140.69451
per,2010,10073271742.5932
per,2011,12195272502.814
per,2012,12956096451.3194
per,2013,13415004256.2641
per,2014,13662205001.7612
per,2015,13373005903.7809
per,2016,13308050131.8479
per,2017,14305781321.8831
per,2018,15277490415.6271
per,2019,15413058460.4321
per,2020,15169818878.9379
phl,1960,1781880585.14069
phl,1961,1932108194.76839
phl,1962,1179426862.26958
phl,1963,1343484689.68169
phl,1964,1414598800.50327
phl,1965,1581553443.83158
phl,1966,1743304836.56046
phl,1967,1887236131.78608
phl,1968,2255598090.94951
phl,1969,2564367467.81664
phl,1970,1992514930.22555
phl,1971,2265703324.06658
phl,1972,2377365021.58934
phl,1973,3104077842.57616
phl,1974,4312442553.08299
phl,1975,4546981326.45133
phl,1976,5022874895.48196
phl,1977,5655805039.74338
phl,1978,6417606042.61397
phl,1979,7549176088.92876
phl,1980,8118251343.08022
phl,1981,8832187810.30568
phl,1982,8619754164.96878
phl,1983,7372106371.28474
phl,1984,7748200569.01855
phl,1985,7549762982.27631
phl,1986,7147294341.61535
phl,1987,7966222740.36018
phl,1988,8678078975.99809
phl,1989,9637307028.95504
phl,1990,9677308365.80873
phl,1991,9496426872.09257
phl,1992,11545085031.1097
phl,1993,11729856248.7714
phl,1994,14090496918.0398
phl,1995,16019042130.392
phl,1996,17049570311.0392
phl,1997,15479622166.9533
phl,1998,10985139847.4405
phl,1999,13012466310.761
phl,2000,11664470959.8731
phl,2001,10498741319.9072
phl,2002,11337993163.8564
phl,2003,11446472531.7012
phl,2004,13285467180.5603
phl,2005,14520543816.4807
phl,2006,17056016510.3158
phl,2007,21223482048.9697
phl,2008,26364759398.4852
phl,2009,25587098446.07809
phl,2010,28648335067.779
phl,2011,33014598184.8711
phl,2012,34300604505.3591
phl,2013,35412394178.4023
phl,2014,36506196959.6544
phl,2015,33698347264.716
phl,2016,32516260990.34389
phl,2017,33449056032.45869
phl,2018,33470748908.6635
phl,2019,33237033123.51
phl,2020,36816994011.8467
plw,2000,5741200
plw,2001,5833100
plw,2002,6014300
plw,2003,5759900
plw,2004,6205000
plw,2005,7051300
plw,2006,7949300
plw,2007,7185000
plw,2008,7859600
plw,2009,7328700
plw,2010,7093400
plw,2011,7401100
plw,2012,7772600
plw,2013,8262800
plw,2014,8076700
plw,2015,8183800
plw,2016,9300000
plw,2017,10100000
plw,2018,10000000
plw,2019,9500000
plw,2020,8500000
png,1961,120064017.17972
png,1962,123760017.70857
png,1963,121520017.38806
png,1964,129920018.59
png,1965,143129129.80177
png,1966,161608242.80435
png,1967,185351103.14705
png,1968,208086011.87143
png,1969,230484936.72304
png,1970,240004479.78497
png,1971,247507929.31581
png,1972,278083832.33533
png,1973,366425223.68982
png,1974,410793885.46003
png,1975,402932451.89161
png,1976,479313824.41978
png,1977,541192822.84559
png,1978,701791366.90647
png,1979,776622646.8109
png,1980,843195409.15189
png,1981,834175037.1471
png,1982,768043331.07651
png,1983,837340150.69968
png,1984,953817048.74249
png,1985,818254623.61292
png,1986,852378011.11797
png,1987,938869809.45038
png,1988,1065621035.63603
png,1989,997088961.34141
png,1990,932886572.49891
png,1991,983928571.42857
png,1992,1071428571.42857
png,1993,1371320523.30335
png,1994,1780895522.38806
png,1995,1567579703.63718
png,1996,1631411229.13505
png,1997,1729447039.95537
png,1998,1276744524.83854
png,1999,1191138243.40291
png,2000,1196072048.61111
png,2001,1060219897.46021
png,2002,1139533686.75691
png,2003,1356163998.0865
png,2004,1412546171.27603
png,2006,1704691831.50915
png,2007,1871674688.20364
png,2008,2354577239.01251
png,2009,2514892555.90171
png,2010,2794343263.86612
png,2011,3453050917.76694
png,2012,4104514862.56395
png,2013,4094956062.73603
png,2014,4106421014.08479
png,2015,3792261672.56
png,2016,3708885957.47373
png,2017,4013973253.5265
png,2018,4092308539.76739
png,2019,4201823748.36443
pol,1995,7936494845.36083
pol,1996,8274915618.85687
pol,1997,7174396974.96417
pol,1998,6771882373.252
pol,1999,5530740339.29067
pol,2000,5384827776.62732
pol,2001,6210947995.79863
pol,2002,5426225490.19608
pol,2003,5684862821.73253
pol,2004,8399770341.20735
pol,2005,8936176788.74981
pol,2006,9277197731.37407
pol,2007,13066223490.733
pol,2008,13834467873.1529
pol,2009,11252523957.5655
pol,2010,13712400092.8597
pol,2011,16298433913.8653
pol,2012,14528788576.6928
pol,2013,16105486300.0696
pol,2014,15450626089.7131
pol,2015,11346332404.8282
pol,2016,11991731764.2285
pol,2017,15122906358.3203
pol,2018,13736190713.5144
pol,2019,13837318330.9892
pol,2020,14928584250.0705
pri,1960,164000000
pri,1963,209900000
pri,1964,191600000
pri,1965,177300000
pri,1966,171000000
pri,1967,170000000
pri,1968,168700000
pri,1969,155700000
pri,1970,159700000
pri,1971,176500000
pri,1972,187600000
pri,1973,182100000
pri,1974,285900000
pri,1975,270800000
pri,1976,285500000
pri,1977,265400000
pri,1978,328600000
pri,1979,347200000
pri,1980,380300000
pri,1981,366700000
pri,1982,388000000
pri,1983,391400000
pri,1984,344600000
pri,1985,356900000
pri,1986,372800000
pri,1987,411200000
pri,1988,400200000
pri,1989,429300000
pri,1990,434100000
pri,1991,449300000
pri,1992,420000000
pri,1993,411300000
pri,1994,369200000
pri,1995,318400000
pri,1996,375700000
pri,1997,466000000
pri,1998,436700000
pri,1999,335900000
pri,2000,407300000
pri,2001,406800000
pri,2002,382200000
pri,2003,421400000
pri,2004,503300000
pri,2005,499267400
pri,2006,515646900
pri,2007,430227200
pri,2008,518709200
pri,2009,567100000
pri,2010,822000000
pri,2011,795000000
pri,2012,816400000
pri,2013,846700000
pri,2014,867100000
pri,2015,854900000
pri,2016,840600000
pri,2017,846883702.69005
pri,2018,714700000
pri,2019,719600000
pri,2020,637400000
prt,1995,5670378134.53629
prt,1996,5629636080.06239
prt,1997,4482977701.54374
prt,1998,4389827471.05966
prt,1999,4192720849.11159
prt,2000,3688322950.42824
prt,2001,3600393084.34725
prt,2002,3670336136.14158
prt,2003,4380444635.31646
prt,2004,4927990197.92511
prt,2005,4543729941.36654
prt,2006,4703569874.05058
prt,2007,4805488052.00315
prt,2008,5172897012.02344
prt,2009,4772553513.7957
prt,2010,4612444032.40001
prt,2011,4495503227.39301
prt,2012,4160387259.80156
prt,2013,4744882319.15139
prt,2014,4773020347.37214
prt,2015,4186166617.53164
prt,2016,4264374128.60196
prt,2017,4639370136.80471
prt,2018,4934779029.02902
prt,2019,5012243373.28627
prt,2020,4811671296.16966
pry,1965,162833333.33333
pry,1966,166246031.74603
pry,1967,162071428.57143
pry,1968,168190476.19048
pry,1969,181095238.09524
pry,1970,190666666.66667
pry,1971,220626984.12698
pry,1972,265039682.53968
pry,1973,375333333.33333
pry,1974,470679505.3557
pry,1975,557809523.80952
pry,1976,586992063.49206
pry,1977,713690476.19048
