geo,time,en_atm_meth_eg_zs
kor,1993,21.00719
kor,1994,18.07664
kor,1995,16.18666
kor,1996,15.60157
kor,1997,15.64266
kor,1998,15.62735
kor,1999,16.85563
kor,2000,17.82066
kor,2001,17.85449
kor,2002,18.32287
kor,2003,18.8283
kor,2004,20.68441
kor,2005,21.23391
kor,2006,21.76871
kor,2007,23.14744
kor,2008,23.42377
kwt,1970,99.15232
kwt,1971,99.09945
kwt,1972,99.00494
kwt,1973,98.76772
kwt,1974,98.31439
kwt,1975,97.77693
kwt,1976,97.4134
kwt,1977,96.90569
kwt,1978,96.98292
kwt,1979,96.84697
kwt,1980,95.22016
kwt,1981,93.26918
kwt,1982,91.33224
kwt,1983,92.12826
kwt,1984,92.31913
kwt,1985,91.75859
kwt,1986,91.53357
kwt,1987,90.86369
kwt,1988,91.6653
kwt,1989,92.33077
kwt,1990,59.51417
kwt,1991,63.39623
kwt,1992,65.625
kwt,1993,67.19745
kwt,1994,68.43658
kwt,1995,69.50549
kwt,1996,69.10569
kwt,1997,68.63271
kwt,1998,68.16976
kwt,1999,67.80105
kwt,2000,67.18346
kwt,2001,68.34171
kwt,2002,68.02885
kwt,2003,68.28704
kwt,2004,68.76404
kwt,2005,69.13043
kwt,2006,67.74892
kwt,2007,66.23656
kwt,2008,64.74359
lao,1970,6.6059
lao,1971,8.21415
lao,1972,7.49473
lao,1973,6.35762
lao,1974,8.61141
lao,1975,8.74834
lao,1976,9.82917
lao,1977,7.52819
lao,1978,6.77648
lao,1979,6.95706
lao,1980,6.1771
lao,1981,6.59363
lao,1982,6.58282
lao,1983,4.65365
lao,1984,6.80481
lao,1985,7.47572
lao,1986,6.87434
lao,1987,6.00701
lao,1988,7.26503
lao,1989,8.6644
lao,1990,16.609
lao,1991,16.27907
lao,1992,14.88616
lao,1993,14.1844
lao,1994,12.82051
lao,1995,11.97917
lao,1996,11.2478
lao,1997,10.17241
lao,1998,9.79667
lao,1999,9.07372
lao,2000,7.88991
lao,2001,7.63766
lao,2002,7.51748
lao,2003,7.35043
lao,2004,7.09571
lao,2005,7.22689
lao,2006,7.19064
lao,2007,7.10824
lao,2008,6.95103
lbn,1970,14.20362
lbn,1971,13.89817
lbn,1972,14.02425
lbn,1973,14.63507
lbn,1974,15.39332
lbn,1975,15.16134
lbn,1976,15.41863
lbn,1977,14.59057
lbn,1978,14.08362
lbn,1979,13.77066
lbn,1980,13.84983
lbn,1981,13.55012
lbn,1982,11.83209
lbn,1983,12.44572
lbn,1984,12.6586
lbn,1985,12.88737
lbn,1986,12.88207
lbn,1987,12.79967
lbn,1988,11.90459
lbn,1989,12.01328
lbn,1990,3.30579
lbn,1991,3.96825
lbn,1992,4.65116
lbn,1993,5.26316
lbn,1994,5.88235
lbn,1995,5.36913
lbn,1996,4.24242
lbn,1997,3.37079
lbn,1998,3.10881
lbn,1999,2.41546
lbn,2000,1.80995
lbn,2001,1.77778
lbn,2002,1.73913
lbn,2003,1.70213
lbn,2004,1.67364
lbn,2005,1.63934
lbn,2006,1.6
lbn,2007,1.9685
lbn,2008,1.92308
lbr,1970,42.26978
lbr,1971,42.25308
lbr,1972,42.34258
lbr,1973,42.32422
lbr,1974,40.34204
lbr,1975,39.80472
lbr,1976,38.45852
lbr,1977,43.70037
lbr,1978,44.23492
lbr,1979,45.08092
lbr,1980,45.38917
lbr,1981,43.46729
lbr,1982,43.58128
lbr,1983,41.08321
lbr,1984,41.88014
lbr,1985,42.94283
lbr,1986,46.54268
lbr,1987,46.84457
lbr,1988,50.24429
lbr,1989,50.29307
lbr,1990,91.50579
lbr,1991,91.76955
lbr,1992,91.26638
lbr,1993,92.01878
lbr,1994,91.45729
lbr,1995,90.81081
lbr,1996,91.75258
lbr,1997,90.82126
lbr,1998,90.82569
lbr,1999,91.22807
lbr,2000,91.98312
lbr,2001,92.21311
lbr,2002,92.43028
lbr,2003,91.92308
lbr,2004,92.13483
lbr,2005,92.33577
lbr,2006,92.04152
lbr,2007,92.07921
lbr,2008,92.11356
lby,1970,96.93999
lby,1971,96.27912
lby,1972,95.22033
lby,1973,94.44088
lby,1974,92.05184
lby,1975,91.40517
lby,1976,92.21616
lby,1977,92.95394
lby,1978,92.52387
lby,1979,91.58971
lby,1980,91.06086
lby,1981,88.84147
lby,1982,87.73282
lby,1983,86.17704
lby,1984,85.5779
lby,1985,85.0064
lby,1986,88.48437
lby,1987,87.56658
lby,1988,88.04738
lby,1989,87.47479
lby,1990,96.82844
lby,1991,96.83544
lby,1992,96.87087
lby,1993,96.90616
lby,1994,96.89877
lby,1995,96.83489
lby,1996,96.7306
lby,1997,96.80928
lby,1998,96.67774
lby,1999,96.81189
lby,2000,96.97363
lby,2001,96.96632
lby,2002,96.98601
lby,2003,96.9409
lby,2004,96.88682
lby,2005,96.84751
lby,2006,96.69131
lby,2007,96.59569
lby,2008,96.58222
lca,1970,7.49361
lca,1971,7.50246
lca,1972,7.90218
lca,1973,8.57237
lca,1974,8.02814
lca,1975,8.11858
lca,1976,7.37756
lca,1977,8.11191
lca,1978,7.08469
lca,1979,6.66877
lca,1980,6.77516
lca,1981,6.51564
lca,1982,6.94342
lca,1983,6.82416
lca,1984,6.40376
lca,1985,5.44791
lca,1986,5.06396
lca,1987,5.03478
lca,1988,5.08868
lca,1989,5.02205
lca,1990,0
lca,1991,0
lca,1992,0
lca,1993,0
lca,1994,0
lca,1995,0
lca,1996,0
lca,1997,0
lca,1998,0
lca,1999,0
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lie,1990,0
lie,1991,0
lie,1992,0
lie,1993,0
lie,1994,0
lie,1995,0
lie,1996,0
lie,1997,0
lie,1998,0
lie,1999,0
lie,2000,0
lie,2001,0
lie,2002,0
lie,2003,0
lie,2004,0
lie,2005,0
lie,2006,0
lie,2007,0
lie,2008,0
lka,1970,4.53136
lka,1971,4.69068
lka,1972,5.03664
lka,1973,4.90545
lka,1974,4.44122
lka,1975,5.24415
lka,1976,5.11077
lka,1977,4.61463
lka,1978,4.51003
lka,1979,4.68623
lka,1980,5.13249
lka,1981,5.08254
lka,1982,5.54244
lka,1983,5.46376
lka,1984,5.01507
lka,1985,5.02272
lka,1986,5.24418
lka,1987,5.91395
lka,1988,5.19801
lka,1989,5.71774
lka,1990,8.80435
lka,1991,9.32529
lka,1992,9.51363
lka,1993,9.70266
lka,1994,9.95851
lka,1995,10.16949
lka,1996,11.25749
lka,1997,12.1316
lka,1998,14.24915
lka,1999,15.69416
lka,2000,18.9857
lka,2001,20.10512
lka,2002,20.56194
lka,2003,20.55961
lka,2004,22.33503
lka,2005,21.49533
lka,2006,21.83508
lka,2007,22.57683
lka,2008,21.28821
lso,1970,18.74651
lso,1971,20.41804
lso,1972,20.71335
lso,1973,20.06471
lso,1974,19.67218
lso,1975,20.07955
lso,1976,20.47638
lso,1977,21.68769
lso,1978,21.26126
lso,1979,20.56856
lso,1980,20.30758
lso,1981,20.67596
lso,1982,20.26172
lso,1983,21.59437
lso,1984,22.16018
lso,1985,21.78473
lso,1986,22.05135
lso,1987,19.764
lso,1988,20.1347
lso,1989,20.84459
lso,1990,21.25984
lso,1991,21.875
lso,1992,20.86331
lso,1993,21.16788
lso,1994,22.22222
lso,1995,23.48485
lso,1996,24.61538
lso,1997,26.35659
lso,1998,28
lso,1999,22.64151
lso,2000,24.51613
lso,2001,24.67532
lso,2002,26.38889
lso,2003,25.85034
lso,2004,26.57343
lso,2005,24.8366
lso,2006,30.57325
lso,2007,33.72781
lso,2008,37.5
ltu,1970,9.60174
ltu,1971,9.18585
ltu,1972,9.14507
ltu,1973,9.2278
ltu,1974,9.22616
ltu,1975,8.68737
ltu,1976,8.78597
ltu,1977,8.73456
ltu,1978,8.66914
ltu,1979,8.72379
ltu,1980,8.89749
ltu,1981,8.93441
ltu,1982,9.04678
ltu,1983,8.99919
ltu,1984,8.97388
ltu,1985,8.96095
ltu,1986,9.01438
ltu,1987,8.83366
ltu,1988,15.8357
ltu,1989,21.35769
ltu,1990,7.57363
ltu,1991,7.79037
ltu,1992,5.44218
ltu,1993,6.52866
ltu,1994,7.16846
ltu,1995,7.75194
ltu,1996,7.8
ltu,1997,7.81563
ltu,1998,8.04124
ltu,1999,8.29694
ltu,2000,8.88383
ltu,2001,9.42029
ltu,2002,9.59233
ltu,2003,9.69267
ltu,2004,10.07026
ltu,2005,11.34752
ltu,2006,11.21718
ltu,2007,10.73986
ltu,2008,11.16625
lux,1970,5.37833
lux,1971,5.41129
lux,1972,6.21052
lux,1973,6.96399
lux,1974,8.04859
lux,1975,8.64787
lux,1976,9.5323
lux,1977,10.08789
lux,1978,10.71087
lux,1979,10.84216
lux,1980,10.86539
lux,1981,10.86626
lux,1982,11.08395
lux,1983,10.45735
lux,1984,10.11187
lux,1985,10.48637
lux,1986,10.41843
lux,1987,10.43574
lux,1988,10.12757
lux,1989,10.19584
lux,1990,8.33333
lux,1991,8.19672
lux,1992,8.33333
lux,1993,8.33333
lux,1994,8.47458
lux,1995,8.47458
lux,1996,8.47458
lux,1997,8.62069
lux,1998,8.62069
lux,1999,8.33333
lux,2000,8.77193
lux,2001,8.62069
lux,2002,12.06897
lux,2003,12.5
lux,2004,12.5
lux,2005,12.72727
lux,2006,12.72727
lux,2007,12.5
lux,2008,12.5
lva,1970,18.77636
lva,1971,18.18129
lva,1972,17.9553
lva,1973,17.88246
lva,1974,17.66618
lva,1975,17.31836
lva,1976,17.2998
lva,1977,17.05525
lva,1978,16.56389
lva,1979,16.32476
lva,1980,16.2099
lva,1981,16.14785
lva,1982,16.07857
lva,1983,15.91654
lva,1984,15.73403
lva,1985,15.56862
lva,1986,15.46326
lva,1987,15.21405
lva,1988,21.60146
lva,1989,26.02041
lva,1990,12.40695
lva,1991,12.68657
lva,1992,10.10989
lva,1993,11.70483
lva,1994,15.78947
lva,1995,17.37452
lva,1996,17.64706
lva,1997,17.21311
lva,1998,16.66667
lva,1999,17.04036
lva,2000,17.06161
lva,2001,17.37089
lva,2002,17.05069
lva,2003,16.19048
lva,2004,17.15686
lva,2005,17.47573
lva,2006,15.12195
lva,2007,15.60976
lva,2008,14.49275
mac,1970,1.43659
mac,1971,1.39428
mac,1972,1.27395
mac,1973,1.69354
mac,1974,1.65667
mac,1975,1.5882
mac,1976,1.43217
mac,1977,0.53919
mac,1978,0.96145
mac,1979,0.80134
mac,1980,1.49193
mac,1981,1.35946
mac,1982,1.38845
mac,1983,1.847
mac,1984,0.98852
mac,1985,1.21512
mac,1986,1.3532
mac,1987,1.29215
mac,1988,1.55528
mac,1989,1.59506
mar,1970,9.37913
mar,1971,9.38556
mar,1972,10.19821
mar,1973,10.47525
mar,1974,10.38619
mar,1975,10.75347
mar,1976,11.61319
mar,1977,12.37975
mar,1978,11.32309
mar,1979,12.03604
mar,1980,11.60649
mar,1981,11.51893
mar,1982,13.65949
mar,1983,13.33879
mar,1984,14.05669
mar,1985,13.19206
mar,1986,12.24849
mar,1987,10.98196
mar,1988,11.47386
mar,1989,10.49633
mar,1990,24.86819
mar,1991,25.0669
mar,1992,25.24887
mar,1993,27.09552
mar,1994,26.23574
mar,1995,25.78497
mar,1996,25.27574
mar,1997,24.69027
mar,1998,25
mar,1999,24.67866
mar,2000,24.27265
mar,2001,24.97946
mar,2002,25.83537
mar,2003,26.21514
mar,2004,26.61479
mar,2005,27.26575
mar,2006,28.29486
mar,2007,29.67033
mar,2008,30.64861
mda,1970,9.56634
mda,1971,9.45754
mda,1972,9.4896
mda,1973,9.60753
mda,1974,9.60601
mda,1975,9.49773
mda,1976,9.14839
mda,1977,8.60349
mda,1978,7.75005
mda,1979,6.96974
mda,1980,6.2071
mda,1981,5.95466
mda,1982,5.80419
mda,1983,6.07474
mda,1984,6.35965
mda,1985,6.61717
mda,1986,6.71038
mda,1987,6.4459
mda,1988,18.59621
mda,1989,27.13424
mda,1990,20.14011
mda,1991,18.10193
mda,1992,15.99229
mda,1993,15.38462
mda,1994,14.22925
mda,1995,15.35354
mda,1996,16.83367
mda,1997,15.09009
mda,1998,15.47912
mda,1999,15.23342
mda,2000,16.92308
mda,2001,17.85714
mda,2002,19.24119
mda,2003,20.05348
mda,2004,21.79837
mda,2005,23.80952
mda,2006,21.96532
mda,2007,22.50712
mda,2008,23.65269
mdg,1970,1.76983
mdg,1971,2.1616
mdg,1972,2.127
mdg,1973,2.09479
mdg,1974,2.16418
mdg,1975,2.09728
mdg,1976,2.20497
mdg,1977,2.0959
mdg,1978,2.05472
mdg,1979,1.99133
mdg,1980,2.53919
mdg,1981,3.12438
mdg,1982,3.52364
mdg,1983,4.03188
mdg,1984,4.77472
mdg,1985,5.29668
mdg,1986,5.80679
mdg,1987,6.00977
mdg,1988,6.96838
mdg,1989,7.23349
mdg,1990,6.83411
mdg,1991,7.29714
mdg,1992,7.70115
mdg,1993,7.9955
mdg,1994,8.6335
mdg,1995,8.95692
mdg,1996,9.21946
mdg,1997,9.49153
mdg,1998,9.46615
mdg,1999,9.81697
mdg,2000,10.20752
mdg,2001,11.27422
mdg,2002,12.52325
mdg,2003,12.32558
mdg,2004,13.26958
mdg,2005,12.34699
mdg,2006,12.1911
mdg,2007,11.20552
mdg,2008,10.99505
mdv,1970,6.89692
mdv,1971,6.80684
mdv,1972,6.70499
mdv,1973,6.6603
mdv,1974,6.56104
mdv,1975,6.57293
mdv,1976,6.33844
mdv,1977,6.15054
mdv,1978,5.97908
mdv,1979,5.86107
mdv,1980,5.64567
mdv,1981,5.58688
mdv,1982,5.44847
mdv,1983,5.38933
mdv,1984,5.39249
mdv,1985,5.7444
mdv,1986,5.6921
mdv,1987,5.60439
mdv,1988,5.66585
mdv,1989,5.54165
mdv,1990,0
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2006,0
mdv,2007,0
mdv,2008,0
mex,1970,27.34999
mex,1971,27.84674
mex,1972,26.84019
mex,1973,26.49305
mex,1974,28.41
mex,1975,28.32879
mex,1976,28.87218
mex,1977,27.00581
mex,1978,30.88323
mex,1979,31.28324
mex,1980,34.35422
mex,1981,36.29486
mex,1982,38.3563
mex,1983,36.49938
mex,1984,34.31047
mex,1985,32.67851
mex,1986,30.1666
mex,1987,30.60676
mex,1988,29.51466
mex,1989,28.73966
mex,1990,28.15668
mex,1991,28.42105
mex,1992,28.33947
mex,1993,26.9117
mex,1994,26.93398
mex,1995,27.76104
mex,1996,31.95272
mex,1997,34.24814
mex,1998,35.01448
mex,1999,33.04517
mex,2000,33.08942
mex,2001,31.73382
mex,2002,30.46004
mex,2003,31.21924
mex,2004,30.20355
mex,2005,30.25783
mex,2006,30.66536
mex,2007,32.81853
mex,2008,38.71931
mhl,1970,0
mhl,1971,0
mhl,1972,0
mhl,1973,0
mhl,1974,0
mhl,1975,0
mhl,1976,0
mhl,1977,0
mhl,1978,0
mhl,1979,0
mhl,1980,0
mhl,1981,0
mhl,1982,0
mhl,1983,0
mhl,1984,0
mhl,1985,0
mhl,1986,0
mhl,1987,0
mhl,1988,0
mhl,1989,0
mhl,1991,0
mhl,1992,0
mhl,1993,0
mhl,1994,0
mhl,1995,0
mhl,1996,0
mhl,1997,0
mhl,1998,0
mhl,1999,0
mhl,2000,0
mhl,2001,0
mhl,2002,0
mhl,2003,0
mhl,2004,0
mhl,2005,0
mhl,2006,0
mhl,2007,0
mhl,2008,0
mkd,1970,29.66024
mkd,1971,28.53585
mkd,1972,27.20904
mkd,1973,25.21343
mkd,1974,22.72942
mkd,1975,20.79852
mkd,1976,19.01937
mkd,1977,17.70898
mkd,1978,16.63975
mkd,1979,15.99772
mkd,1980,15.34994
mkd,1981,15.91548
mkd,1982,16.68527
mkd,1983,17.42409
mkd,1984,17.8633
mkd,1985,17.98308
mkd,1986,18.35176
mkd,1987,18.23485
mkd,1988,17.82801
mkd,1989,18.25147
mkd,1990,10.11236
mkd,1991,9.92366
mkd,1992,11.20332
mkd,1993,11.93416
mkd,1994,12.76596
mkd,1995,12.97071
mkd,1996,12.5523
mkd,1997,12.28814
mkd,1998,14.16309
mkd,1999,14.34978
mkd,2000,15.35088
mkd,2001,15.625
mkd,2002,15.38462
mkd,2003,19.74249
mkd,2004,19.40928
mkd,2005,19.82759
mkd,2006,19.57447
mkd,2007,19.14894
mkd,2008,20.41667
mli,1970,3.65334
mli,1971,3.68912
mli,1972,4.10078
mli,1973,4.29909
mli,1974,5.0912
mli,1975,4.64247
mli,1976,4.54954
mli,1977,4.30055
mli,1978,4.5574
mli,1979,3.02473
mli,1980,2.77162
mli,1981,2.9336
mli,1982,2.76211
mli,1983,3.21427
mli,1984,3.66051
mli,1985,4.114
mli,1986,3.9333
mli,1987,3.93957
mli,1988,5.2765
mli,1989,5.10901
mli,1990,3.39168
mli,1991,3.40285
mli,1992,3.50493
mli,1993,3.56757
mli,1994,3.60551
mli,1995,3.51603
mli,1996,5.02901
mli,1997,6.47887
mli,1998,7.55048
mli,1999,8.46906
mli,2000,9.42368
mli,2001,9.78091
mli,2002,9.88506
mli,2003,9.83847
mli,2004,9.33694
mli,2005,9.24479
mli,2006,9.28712
mli,2007,8.93082
mli,2008,8.52341
mlt,1970,1.59107
mlt,1971,1.52496
mlt,1972,1.57827
mlt,1973,1.77519
mlt,1974,1.65577
mlt,1975,1.4098
mlt,1976,1.46606
mlt,1977,1.43582
mlt,1978,1.28462
mlt,1979,1.25612
mlt,1980,1.24749
mlt,1981,1.24264
mlt,1982,1.21995
mlt,1983,1.23403
mlt,1984,1.17546
mlt,1985,0.59167
mlt,1986,1.43998
mlt,1987,1.39026
mlt,1988,1.52732
mlt,1989,1.49369
mlt,1990,0
mlt,1991,6.25
mlt,1992,5.55556
mlt,1993,5.55556
mlt,1994,5.26316
mlt,1995,5.55556
mlt,1996,5.26316
mlt,1997,5
mlt,1998,5
mlt,1999,4.7619
mlt,2000,4.54545
mlt,2001,0
mlt,2002,0
mlt,2003,0
mlt,2004,0
mlt,2005,0
mlt,2006,0
mlt,2007,0
mlt,2008,5.26316
mmr,1970,3.14188
mmr,1971,4.30349
mmr,1972,3.86654
mmr,1973,3.00068
mmr,1974,4.56367
mmr,1975,4.52209
mmr,1976,4.63352
mmr,1977,3.65796
mmr,1978,3.27337
mmr,1979,3.89822
mmr,1980,3.51968
mmr,1981,3.71608
mmr,1982,3.87276
mmr,1983,2.40457
mmr,1984,4.09162
mmr,1985,4.99769
mmr,1986,4.38377
mmr,1987,3.57091
mmr,1988,4.26364
mmr,1989,6.06678
mmr,1990,5.80468
mmr,1991,5.85711
mmr,1992,5.52764
mmr,1993,5.24027
mmr,1994,5.07682
mmr,1995,4.88487
mmr,1996,5.04238
mmr,1997,5.30067
mmr,1998,5.32778
mmr,1999,5.04578
mmr,2000,5.06
mmr,2001,5.08142
mmr,2002,5.14763
mmr,2003,5.1564
mmr,2004,5.13617
mmr,2005,4.98605
mmr,2006,4.71636
mmr,2007,4.61216
mmr,2008,4.55197
mne,1990,5.20833
mne,1991,5.31915
mne,1992,6.0241
mne,1993,6.0241
mne,1994,6.17284
mne,1995,5.88235
mne,1996,5.88235
mne,1997,5.95238
mne,1998,6.0241
mne,1999,6.25
mne,2000,6.84932
mne,2001,7.04225
mne,2002,7.14286
mne,2003,7.14286
mne,2004,7.24638
mne,2005,7.69231
mne,2006,8.57143
mne,2007,14.86486
mne,2008,21.79487
mng,1970,4.56724
mng,1971,4.82315
mng,1972,3.17103
mng,1973,3.76962
mng,1974,4.22699
mng,1975,6.86411
mng,1976,7.06393
mng,1977,7.04611
mng,1978,8.01534
mng,1979,6.45465
mng,1980,10.42488
mng,1981,8.83874
mng,1982,9.50588
mng,1983,7.64141
mng,1984,10.16071
mng,1985,6.22647
mng,1986,7.26756
mng,1987,7.20903
mng,1988,8.63031
mng,1989,9.91245
mng,1990,6.39013
mng,1991,5.76087
mng,1992,5.66038
mng,1993,5.39933
mng,1994,5.48571
mng,1995,4.99469
mng,1996,5.01002
mng,1997,4.8433
mng,1998,4.80148
mng,1999,4.52931
mng,2000,4.46585
mng,2001,5.11247
mng,2002,6.16352
mng,2003,6.14806
mng,2004,6.29921
mng,2005,5.61529
mng,2006,5.4721
mng,2007,5.9322
mng,2008,6.83287
mnp,1970,1.82229
mnp,1971,1.92302
mnp,1972,2.00726
mnp,1973,2.03579
mnp,1974,2.05742
mnp,1975,2.09051
mnp,1976,2.13956
mnp,1977,2.13762
mnp,1978,2.15959
mnp,1979,2.15144
mnp,1980,2.18164
mnp,1981,2.11874
mnp,1982,2.04047
mnp,1983,1.82295
mnp,1984,1.69186
mnp,1985,1.54594
mnp,1986,1.4114
mnp,1987,1.27389
mnp,1988,1.13896
mnp,1989,1.00643
moz,1970,11.62129
moz,1971,20.48562
moz,1972,19.28367
moz,1973,18.09796
moz,1974,20.70404
moz,1975,17.99465
moz,1976,20.29744
moz,1977,17.91468
moz,1978,16.74362
moz,1979,13.04341
moz,1980,16.13065
moz,1981,18.83913
moz,1982,16.96778
moz,1983,17.03905
moz,1984,21.88619
moz,1985,21.46535
moz,1986,22.14582
moz,1987,16.3316
moz,1988,22.76766
moz,1989,20.17822
moz,1990,23.86792
moz,1991,20.58271
moz,1992,17.19626
moz,1993,13.92758
moz,1994,10.6383
moz,1995,10.82569
moz,1996,10.99815
moz,1997,11.70108
moz,1998,10.71429
moz,1999,11.10083
moz,2000,11.85113
moz,2001,11.77504
moz,2002,11.88755
moz,2003,12.81847
moz,2004,14.1129
moz,2005,13.82353
moz,2006,14.80916
moz,2007,14.44043
moz,2008,14.25591
mrt,1970,4.44128
mrt,1971,4.66691
mrt,1972,5.18017
mrt,1973,5.50972
mrt,1974,6.38528
mrt,1975,6.54453
mrt,1976,6.29298
mrt,1977,6.2726
mrt,1978,6.3912
mrt,1979,6.38997
mrt,1980,6.40754
mrt,1981,6.17233
mrt,1982,6.25307
mrt,1983,7.00498
mrt,1984,7.6751
mrt,1985,7.53023
mrt,1986,7.46487
mrt,1987,7.48001
mrt,1988,7.52834
mrt,1989,7.41327
mrt,1990,2.9703
mrt,1991,3.33333
mrt,1992,3.8835
mrt,1993,4.44965
mrt,1994,4.98812
mrt,1995,5.42453
mrt,1996,4.91071
mrt,1997,4.47761
mrt,1998,3.89344
mrt,1999,3.49515
mrt,2000,3.17757
mrt,2001,3.13653
mrt,2002,3.28467
mrt,2003,3.22004
mrt,2004,3.25497
mrt,2005,3.38681
mrt,2006,4.46735
mrt,2007,5.68966
mrt,2008,7.40741
mus,1970,4.96203
mus,1971,4.8951
mus,1972,5.15404
mus,1973,5.11394
mus,1974,5.21865
mus,1975,4.91613
mus,1976,5.2169
mus,1977,4.98591
mus,1978,5.37615
mus,1979,5.57772
mus,1980,5.13667
mus,1981,5.03282
mus,1982,5.09326
mus,1983,4.85946
mus,1984,4.40688
mus,1985,4.52602
mus,1986,5.05151
mus,1987,5.1404
mus,1988,5.46817
mus,1989,5.56309
mus,1990,1.1236
mus,1991,1.11111
mus,1992,1.0989
mus,1993,1.08696
mus,1994,1.07527
mus,1995,1.05263
mus,1996,0.96154
mus,1997,0.88496
mus,1998,0.81967
mus,1999,0.75758
mus,2000,0.70922
mus,2001,0.65359
mus,2002,0.68493
mus,2003,0.66225
mus,2004,0.65789
mus,2005,0.66225
mus,2006,0.62893
mus,2007,0.61728
mus,2008,0.60976
mwi,1970,21.54828
mwi,1971,29.84075
mwi,1972,28.12553
mwi,1973,25.60651
mwi,1974,26.88553
mwi,1975,26.93945
mwi,1976,28.16085
mwi,1977,24.13833
mwi,1978,23.36471
mwi,1979,20.37325
mwi,1980,23.10746
mwi,1981,25.35965
mwi,1982,23.87487
mwi,1983,23.99562
mwi,1984,26.61515
mwi,1985,26.0595
mwi,1986,27.45478
mwi,1987,24.74356
mwi,1988,31.16298
mwi,1989,30.66969
mwi,1990,84.60648
mwi,1991,82.86082
mwi,1992,80.78603
mwi,1993,77.83333
mwi,1994,75.34791
mwi,1995,76.13636
mwi,1996,75.92593
mwi,1997,76.92308
mwi,1998,75.70423
mwi,1999,76.52174
mwi,2000,75.88533
mwi,2001,77.22132
mwi,2002,77.60736
mwi,2003,77.61628
mwi,2004,78.93258
mwi,2005,78.87701
mwi,2006,78.03547
mwi,2007,76.0989
mwi,2008,73.62637
mys,1970,9.69086
mys,1971,13.0275
mys,1972,12.4924
mys,1973,10.51624
mys,1974,16.85586
mys,1975,18.12355
mys,1976,20.50519
mys,1977,16.79828
mys,1978,19.25248
mys,1979,22.17942
mys,1980,20.12056
mys,1981,20.35888
mys,1982,22.71387
mys,1983,21.26718
mys,1984,34.69279
mys,1985,35.92193
mys,1986,37.7841
mys,1987,33.58018
mys,1988,39.45088
mys,1989,47.30355
mys,1990,51.19266
mys,1991,52.04594
mys,1992,52.4573
mys,1993,52.63336
mys,1994,52.64188
mys,1995,53.23971
mys,1996,53.56587
mys,1997,53.7318
mys,1998,54.14315
mys,1999,54.58515
mys,2000,54.73146
mys,2001,54.92879
mys,2002,54.70155
mys,2003,54.4536
mys,2004,54.11917
mys,2005,53.96705
mys,2006,53.03068
mys,2007,51.75524
mys,2008,51.03515
nam,1970,0.99074
nam,1971,1.16443
nam,1972,1.17048
nam,1973,1.18205
nam,1974,1.14569
nam,1975,1.48956
nam,1976,1.58741
nam,1977,1.3818
nam,1978,1.40948
nam,1979,1.30911
nam,1980,1.39991
nam,1981,1.77487
nam,1982,1.94841
nam,1983,2.10108
nam,1984,2.30834
nam,1985,2.39326
nam,1986,2.27969
nam,1987,2.23971
nam,1988,2.4311
nam,1989,2.36426
nam,1990,3.50109
nam,1991,3.41151
nam,1992,3.47072
nam,1993,3.36323
nam,1994,3.37838
nam,1995,3.61174
nam,1996,3.95349
nam,1997,4.25532
nam,1998,4.15755
nam,1999,4.31965
nam,2000,4.13386
nam,2001,4.71311
nam,2002,5.50459
nam,2003,5.60345
nam,2004,5.61331
nam,2005,5.56622
nam,2006,5.09666
nam,2007,5.42056
nam,2008,6.40177
ncl,1970,2.70062
ncl,1971,2.68973
ncl,1972,2.25191
ncl,1973,2.83095
ncl,1974,3.05292
ncl,1975,2.96403
ncl,1976,2.76343
ncl,1977,1.58745
ncl,1978,2.21784
ncl,1979,1.57511
ncl,1980,2.83745
ncl,1981,2.63417
ncl,1982,2.06477
ncl,1983,1.53725
ncl,1984,1.13753
ncl,1985,1.30376
ncl,1986,1.22478
ncl,1987,1.18276
ncl,1988,1.65374
ncl,1989,2.16612
ner,1970,9.37337
ner,1971,9.32113
ner,1972,9.55783
ner,1973,14.83494
ner,1974,14.8542
ner,1975,14.69948
ner,1976,14.26192
ner,1977,13.49839
ner,1978,12.82606
ner,1979,12.79066
ner,1980,12.77794
ner,1981,13.06434
ner,1982,13.18306
ner,1983,13.44779
ner,1984,19.71361
ner,1985,22.59264
ner,1986,21.79859
ner,1987,22.94539
ner,1988,22.78311
ner,1989,22.90329
ner,1990,8.62832
ner,1991,9.02335
ner,1992,9.38776
ner,1993,9.63973
ner,1994,10.01873
ner,1995,10.26103
ner,1996,10.43103
ner,1997,10.58726
ner,1998,10.66879
ner,1999,10.77982
ner,2000,10.83455
ner,2001,10.68917
ner,2002,10.56911
ner,2003,10.42345
ner,2004,10.26283
ner,2005,10.13881
ner,2006,10.09867
ner,2007,9.98336
ner,2008,9.8831
nga,1970,47.6942
nga,1971,54.00305
nga,1972,59.15689
nga,1973,60.93255
nga,1974,66.69119
nga,1975,59.22489
nga,1976,61.68728
nga,1977,56.36056
nga,1978,55.74631
nga,1979,63.24973
nga,1980,57.40642
