geo,time,dt_nfl_mlat_cd
rwa,2008,93246000
rwa,2009,53563000
rwa,2010,36331000
rwa,2011,188502000
rwa,2012,63547000
rwa,2013,65549000
rwa,2014,233417000
rwa,2015,309001000
rwa,2016,322788000
rwa,2017,349259000
rwa,2018,429307000
rwa,2019,523732000
rwa,2020,624513000
sdn,1970,10688000
sdn,1971,1482000
sdn,1972,-1125000
sdn,1973,-2600000
sdn,1974,38879000
sdn,1975,17688000
sdn,1976,80981000
sdn,1977,44277000
sdn,1978,75315000
sdn,1979,91597000
sdn,1980,174345000
sdn,1981,121004000
sdn,1982,141638000
sdn,1983,113479000
sdn,1984,88257000
sdn,1985,33322000
sdn,1986,68229000
sdn,1987,77085000
sdn,1988,177345000
sdn,1989,121990000
sdn,1990,170469000
sdn,1991,116266000
sdn,1992,93586000
sdn,1993,91378000
sdn,1994,9214000
sdn,1995,36221000
sdn,1996,17294000
sdn,1997,4531000
sdn,1998,-1262000
sdn,1999,-5706000
sdn,2000,139357000
sdn,2001,246611000
sdn,2002,5440000
sdn,2003,962000
sdn,2004,62008000
sdn,2005,112458000
sdn,2006,134948000
sdn,2007,179400000
sdn,2008,154092000
sdn,2009,51075000
sdn,2010,63127000
sdn,2011,145365000
sdn,2012,15931000
sdn,2013,118889000
sdn,2014,48239000
sdn,2015,-20577000
sdn,2016,38679000
sdn,2017,1800000
sdn,2018,1269000
sdn,2019,268493000
sdn,2020,-21434000
sen,1970,4468000
sen,1971,1663000
sen,1972,4566000
sen,1973,9152000
sen,1974,13029000
sen,1975,26169000
sen,1976,15690000
sen,1977,25211000
sen,1978,31771000
sen,1979,31092000
sen,1980,89899000
sen,1981,118631000
sen,1982,55785000
sen,1983,83423000
sen,1984,41273000
sen,1985,39344000
sen,1986,172398000
sen,1987,212330000
sen,1988,76568000
sen,1989,42166000
sen,1990,86498000
sen,1991,55575000
sen,1992,212959000
sen,1993,124315000
sen,1994,17953000
sen,1995,46021000
sen,1996,74750000
sen,1997,82869000
sen,1998,78952000
sen,1999,-9364000
sen,2000,51646000
sen,2001,123196000
sen,2002,137878000
sen,2003,124347000
sen,2004,226305000
sen,2005,221773000
sen,2006,142923000
sen,2007,357199000
sen,2008,197219000
sen,2009,206021000
sen,2010,203727000
sen,2011,306466000
sen,2012,246113000
sen,2013,236666000
sen,2014,159499000
sen,2015,188667000
sen,2016,367949000
sen,2017,314261000
sen,2018,208432000
sen,2019,1070234000
sen,2020,644298000
slb,1978,464000
slb,1979,2479000
slb,1980,3960000
slb,1981,4183000
slb,1982,4117000
slb,1983,5013000
slb,1984,4134000
slb,1985,3025000
slb,1986,3440000
slb,1987,4687000
slb,1988,7184000
slb,1989,6067000
slb,1990,4676000
slb,1991,1678000
slb,1992,2632000
slb,1993,3579000
slb,1994,1932000
slb,1995,4207000
slb,1996,3666000
slb,1997,2957000
slb,1998,14956000
slb,1999,7230000
slb,2000,262000
slb,2001,977000
slb,2002,-53000
slb,2003,-2129000
slb,2004,213000
slb,2005,3309000
slb,2006,2311000
slb,2007,1910000
slb,2008,-7762000
slb,2009,-4648000
slb,2010,-6765000
slb,2011,-4841000
slb,2012,-4864000
slb,2013,-4726000
slb,2014,-4872000
slb,2015,-4179000
slb,2016,7717000
slb,2017,7089000
slb,2018,2423000
slb,2019,3603000
slb,2020,23348000
sle,1970,2680000
sle,1971,1220000
sle,1972,1378000
sle,1973,4048000
sle,1974,7520000
sle,1975,8399000
sle,1976,2456000
sle,1977,4870000
sle,1978,11800000
sle,1979,6849000
sle,1980,8071000
sle,1981,5575000
sle,1982,19833000
sle,1983,8309000
sle,1984,11098000
sle,1985,17217000
sle,1986,9640000
sle,1987,4113000
sle,1988,14431000
sle,1989,4371000
sle,1990,-803000
sle,1991,4185000
sle,1992,35561000
sle,1993,64453000
sle,1994,56979000
sle,1995,83799000
sle,1996,68529000
sle,1997,36876000
sle,1998,31617000
sle,1999,10764000
sle,2000,66872000
sle,2001,78184000
sle,2002,57430000
sle,2003,35722000
sle,2004,77036000
sle,2005,47730000
sle,2006,20509000
sle,2007,25017000
sle,2008,54320000
sle,2009,48970000
sle,2010,55518000
sle,2011,49727000
sle,2012,75718000
sle,2013,67137000
sle,2014,39786000
sle,2015,50240000
sle,2016,21781000
sle,2017,46882000
sle,2018,22064000
sle,2019,74197000
sle,2020,77215000
slv,1970,3007000
slv,1971,3810000
slv,1972,8678000
slv,1973,14948000
slv,1974,27193000
slv,1975,37569000
slv,1976,25815000
slv,1977,35979000
slv,1978,47958000
slv,1979,46917000
slv,1980,30228000
slv,1981,69842000
slv,1982,60827000
slv,1983,118414000
slv,1984,53539000
slv,1985,56046000
slv,1986,11612000
slv,1987,-2514000
slv,1988,34497000
slv,1989,46676000
slv,1990,-18357000
slv,1991,40866000
slv,1992,85942000
slv,1993,141451000
slv,1994,154892000
slv,1995,80966000
slv,1996,235999000
slv,1997,140803000
slv,1998,60133000
slv,1999,60252000
slv,2000,67401000
slv,2001,167853000
slv,2002,213887000
slv,2003,81303000
slv,2004,-114060000
slv,2005,122481000
slv,2006,58494000
slv,2007,-21144000
slv,2008,272009000
slv,2009,394610000
slv,2010,364012000
slv,2011,191541000
slv,2012,144322000
slv,2013,52925000
slv,2014,-56679000
slv,2015,-6523000
slv,2016,-36932000
slv,2017,-1610000
slv,2018,194078000
slv,2019,53961000
slv,2020,106450000
som,1971,1533000
som,1972,1293000
som,1973,3278000
som,1974,17278000
som,1975,10351000
som,1976,15141000
som,1977,13573000
som,1978,27858000
som,1979,27152000
som,1980,31129000
som,1981,119600000
som,1982,50612000
som,1983,35622000
som,1984,39381000
som,1985,61073000
som,1986,58454000
som,1987,57069000
som,1988,34816000
som,1989,64406000
som,1990,43078000
som,1991,12475000
som,1992,81000
som,1996,1000
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2011,0
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,0
som,2018,0
som,2019,0
som,2020,-350052000
srb,1970,26647000
srb,1971,32351000
srb,1972,38560000
srb,1973,33970000
srb,1974,71697000
srb,1975,133249000
srb,1976,94802000
srb,1977,101849000
srb,1978,138164000
srb,1979,267855000
srb,1980,241560000
srb,1981,123407000
srb,1982,211855000
srb,1983,127839000
srb,1984,258410000
srb,1985,164229000
srb,1986,-14767000
srb,1987,-13637000
srb,1988,-265670000
srb,1989,46910000
srb,1990,-145080000
srb,1991,-328811000
srb,1992,-100974000
srb,1993,-12406000
srb,1998,0
srb,1999,0
srb,2000,0
srb,2001,7920000
srb,2002,225721000
srb,2003,223197000
srb,2004,282930000
srb,2005,259744000
srb,2006,127269000
srb,2007,149814000
srb,2008,159779000
srb,2009,328916000
srb,2010,708451000
srb,2011,673420000
srb,2012,403202000
srb,2013,26367000
srb,2014,-46582000
srb,2015,452653000
srb,2016,113606000
srb,2017,205548000
srb,2018,-116788000
srb,2019,-8561000
srb,2020,-210011000
stp,1977,392000
stp,1978,1649000
stp,1979,1964000
stp,1980,6454000
stp,1981,2449000
stp,1982,4120000
stp,1983,3072000
stp,1984,1188000
stp,1985,126000
stp,1986,1587000
stp,1987,5554000
stp,1988,11198000
stp,1989,14008000
stp,1990,12389000
stp,1991,27775000
stp,1992,21672000
stp,1993,10956000
stp,1994,12833000
stp,1995,12169000
stp,1996,10223000
stp,1997,3774000
stp,1998,4964000
stp,1999,13747000
stp,2000,6550000
stp,2001,6474000
stp,2002,1499000
stp,2003,1515000
stp,2004,6798000
stp,2005,3396000
stp,2006,-1127000
stp,2007,-68000
stp,2008,3524000
stp,2009,2388000
stp,2010,1146000
stp,2011,4743000
stp,2012,43000
stp,2013,470000
stp,2014,846000
stp,2015,1358000
stp,2016,2937000
stp,2017,2894000
stp,2018,2872000
stp,2019,-391000
stp,2020,4554000
swz,1970,199000
swz,1971,-295000
swz,1972,-344000
swz,1973,-362000
swz,1974,76000
swz,1975,46000
swz,1976,9001000
swz,1977,6160000
swz,1978,8058000
swz,1979,16279000
swz,1980,14253000
swz,1981,15935000
swz,1982,17465000
swz,1983,15435000
swz,1984,1794000
swz,1985,-2886000
swz,1986,4093000
swz,1987,2059000
swz,1988,-4746000
swz,1989,-4317000
swz,1990,-18611000
swz,1991,-1716000
swz,1992,-1484000
swz,1993,3189000
swz,1994,134000
swz,1995,-998000
swz,1996,13733000
swz,1997,11846000
swz,1998,7416000
swz,1999,9464000
swz,2000,8820000
swz,2001,9244000
swz,2002,2390000
swz,2003,-888000
swz,2004,27867000
swz,2005,37027000
swz,2006,5317000
swz,2007,23900000
swz,2008,-18226000
swz,2009,-11485000
swz,2010,-20178000
swz,2011,-12994000
swz,2012,-155000
swz,2013,-11663000
swz,2014,-7583000
swz,2015,-3304000
swz,2016,19425000
swz,2017,22802000
swz,2018,18074000
swz,2019,20607000
swz,2020,18599000
syr,2008,84950000
syr,2009,106315000
syr,2010,87108000
syr,2011,-44049000
syr,2012,0
syr,2013,0
syr,2014,0
syr,2015,0
syr,2016,0
syr,2017,0
syr,2018,1341000
syr,2019,0
syr,2020,0
tcd,1970,186000
tcd,1971,1530000
tcd,1972,617000
tcd,1973,1560000
tcd,1974,2446000
tcd,1975,13627000
tcd,1976,5132000
tcd,1977,17646000
tcd,1978,15836000
tcd,1979,9550000
tcd,1980,3143000
tcd,1981,3915000
tcd,1982,1448000
tcd,1983,10312000
tcd,1984,3654000
tcd,1985,1994000
tcd,1986,16462000
tcd,1987,19042000
tcd,1988,40848000
tcd,1989,57749000
tcd,1990,69451000
tcd,1991,63750000
tcd,1992,53501000
tcd,1993,51898000
tcd,1994,58850000
tcd,1995,58133000
tcd,1996,94514000
tcd,1997,67726000
tcd,1998,36622000
tcd,1999,74656000
tcd,2000,26203000
tcd,2001,43286000
tcd,2002,93769000
tcd,2003,138520000
tcd,2004,99582000
tcd,2005,124145000
tcd,2006,53210000
tcd,2007,11056000
tcd,2008,-61527000
tcd,2009,-1993000
tcd,2010,26733000
tcd,2011,16437000
tcd,2012,10118000
tcd,2013,-28191000
tcd,2014,-22894000
tcd,2015,10297000
tcd,2016,57056000
tcd,2017,84405000
tcd,2018,-8677000
tcd,2019,-2309000
tcd,2020,4444000
tgo,1970,1091000
tgo,1971,642000
tgo,1972,1722000
tgo,1973,429000
tgo,1974,203000
tgo,1975,1967000
tgo,1976,6511000
tgo,1977,12138000
tgo,1978,33494000
tgo,1979,19624000
tgo,1980,34858000
tgo,1981,15272000
tgo,1982,21673000
tgo,1983,44598000
tgo,1984,26103000
tgo,1985,32381000
tgo,1986,48793000
tgo,1987,18282000
tgo,1988,51523000
tgo,1989,34201000
tgo,1990,28100000
tgo,1991,42250000
tgo,1992,30600000
tgo,1993,9599000
tgo,1994,32619000
tgo,1995,20014000
tgo,1996,55394000
tgo,1997,21323000
tgo,1998,54867000
tgo,1999,18379000
tgo,2000,12444000
tgo,2001,12496000
tgo,2002,7868000
tgo,2003,3319000
tgo,2004,8560000
tgo,2005,8840000
tgo,2006,23539000
tgo,2007,1073000
tgo,2008,-137167000
tgo,2009,-27120000
tgo,2010,25803000
tgo,2011,17210000
tgo,2012,15354000
tgo,2013,99142000
tgo,2014,59642000
tgo,2015,58794000
tgo,2016,85137000
tgo,2017,61904000
tgo,2018,44146000
tgo,2019,102083000
tgo,2020,125561000
tha,1970,11469000
tha,1971,12830000
tha,1972,23387000
tha,1973,31745000
tha,1974,39198000
tha,1975,65919000
tha,1976,78811000
tha,1977,86513000
tha,1978,137430000
tha,1979,151995000
tha,1980,200149000
tha,1981,345528000
tha,1982,449157000
tha,1983,498789000
tha,1984,386944000
tha,1985,322858000
tha,1986,173993000
tha,1987,-11013000
tha,1988,-479922000
tha,1989,-219352000
tha,1990,-176171000
tha,1991,-225390000
tha,1992,-535715000
tha,1993,29691000
tha,1994,-168265000
tha,1995,-2353000
tha,1996,8453000
tha,1997,797940000
tha,1998,878698000
tha,1999,804846000
tha,2000,-2802000
tha,2001,155225000
tha,2002,-2050807000
tha,2003,-442809000
tha,2004,-1713082000
tha,2005,-484302000
tha,2006,-187467000
tha,2007,-348435000
tha,2008,-28487000
tha,2009,-55966000
tha,2010,-21218000
tha,2011,21882000
tha,2012,293462000
tha,2013,871487000
tha,2014,-10272000
tha,2015,-19763000
tha,2016,-39755000
tha,2017,-42640000
tha,2018,51743000
tha,2019,-122457000
tha,2020,-122457000
tjk,1996,30410000
tjk,1997,21984000
tjk,1998,49718000
tjk,1999,55225000
tjk,2000,35694000
tjk,2001,33430000
tjk,2002,16151000
tjk,2003,48221000
tjk,2004,85250000
tjk,2005,59203000
tjk,2006,58071000
tjk,2007,40344000
tjk,2008,59600000
tjk,2009,84101000
tjk,2010,131159000
tjk,2011,29589000
tjk,2012,-790000
tjk,2013,-10088000
tjk,2014,21539000
tjk,2015,10390000
tjk,2016,-6200000
tjk,2017,46422000
tjk,2018,64531000
tjk,2019,27831000
tjk,2020,185206000
tkm,1993,26376000
tkm,1994,25067000
tkm,1995,957000
tkm,1996,-52742000
tkm,1997,16044000
tkm,1998,17917000
tkm,1999,575000
tkm,2000,24565000
tkm,2001,5933000
tkm,2002,-1137000
tkm,2003,-8096000
tkm,2004,-2399000
tkm,2005,-4119000
tkm,2006,-10922000
tkm,2007,4023000
tkm,2008,-3758000
tkm,2009,50607000
tkm,2010,-1722000
tkm,2011,47347000
tkm,2012,75845000
tkm,2013,76680000
tkm,2014,11441000
tkm,2015,27822000
tkm,2016,98052000
tkm,2017,10322000
tkm,2018,-9199000
tkm,2019,87990000
tkm,2020,201694000
tls,2012,10000
tls,2013,4672000
tls,2014,14997000
tls,2015,24029000
tls,2016,25111000
tls,2017,28728000
tls,2018,35390000
tls,2019,34922000
tls,2020,21676000
ton,1985,1110000
ton,1986,717000
ton,1987,1861000
ton,1988,3735000
ton,1989,1234000
ton,1990,2762000
ton,1991,1495000
ton,1992,1820000
ton,1993,2824000
ton,1994,6952000
ton,1995,5430000
ton,1996,2979000
ton,1997,3053000
ton,1998,5617000
ton,1999,1381000
ton,2000,1947000
ton,2001,-920000
ton,2002,4220000
ton,2003,7432000
ton,2004,-323000
ton,2005,1949000
ton,2006,828000
ton,2007,2323000
ton,2008,-1590000
ton,2009,54000
ton,2010,-953000
ton,2011,-2620000
ton,2012,-2608000
ton,2013,-2586000
ton,2014,2216000
ton,2015,-599000
ton,2016,4211000
ton,2017,7259000
ton,2018,4359000
ton,2019,2180000
ton,2020,-1500000
tun,1970,11929000
tun,1971,18872000
tun,1972,21011000
tun,1973,25314000
tun,1974,23204000
tun,1975,37740000
tun,1976,51960000
tun,1977,52238000
tun,1978,32756000
tun,1979,52704000
tun,1980,61375000
tun,1981,80899000
tun,1982,79823000
tun,1983,88562000
tun,1984,59486000
tun,1985,97337000
tun,1986,142533000
tun,1987,149166000
tun,1988,168183000
tun,1989,271766000
tun,1990,261834000
tun,1991,425067000
tun,1992,203689000
tun,1993,348461000
tun,1994,191216000
tun,1995,103922000
tun,1996,162579000
tun,1997,9126000
tun,1998,-76669000
tun,1999,140906000
tun,2000,20144000
tun,2001,380304000
tun,2002,322147000
tun,2003,277313000
tun,2004,322984000
tun,2005,86327000
tun,2006,-144219000
tun,2007,81258000
tun,2008,-77099000
tun,2009,439228000
tun,2010,565570000
tun,2011,1037268000
tun,2012,995666000
tun,2013,241076000
tun,2014,246477000
tun,2015,853379000
tun,2016,320141000
tun,2017,810224000
tun,2018,503986000
tun,2019,465811000
tun,2020,641214000
tur,1970,80230000
tur,1971,61026000
tur,1972,-13118000
tur,1973,88476000
tur,1974,111161000
tur,1975,152703000
tur,1976,237079000
tur,1977,177603000
tur,1978,179704000
tur,1979,336842000
tur,1980,410140000
tur,1981,557193000
tur,1982,604691000
tur,1983,483128000
tur,1984,680912000
tur,1985,572645000
tur,1986,597274000
tur,1987,655171000
tur,1988,579460000
tur,1989,61981000
tur,1990,257546000
tur,1991,369260000
tur,1992,-162882000
tur,1993,-390724000
tur,1994,-706495000
tur,1995,-762470000
tur,1996,-624756000
tur,1997,-585814000
tur,1998,-545708000
tur,1999,-488584000
tur,2000,446820000
tur,2001,515333000
tur,2002,520523000
tur,2003,-288772000
tur,2004,1104835000
tur,2005,-18192000
tur,2006,1009347000
tur,2007,1862441000
tur,2008,1787147000
tur,2009,2670606000
tur,2010,3831348000
tur,2011,2514436000
tur,2012,2154164000
tur,2013,1873625000
tur,2014,1612035000
tur,2015,994933000
tur,2016,1079505000
tur,2017,461175000
tur,2018,745209000
tur,2019,-1024368000
tur,2020,-822845000
tza,1970,10661000
tza,1971,15233000
tza,1972,18046000
tza,1973,17362000
tza,1974,19200000
tza,1975,66854000
tza,1976,43755000
tza,1977,81449000
tza,1978,65463000
tza,1979,76657000
tza,1980,114090000
tza,1981,139873000
tza,1982,133796000
tza,1983,97807000
tza,1984,79847000
tza,1985,46771000
tza,1986,101077000
tza,1987,63173000
tza,1988,241145000
tza,1989,93914000
tza,1990,155025000
tza,1991,161656000
tza,1992,203152000
tza,1993,110782000
tza,1994,146927000
tza,1995,108976000
tza,1996,120959000
tza,1997,183006000
tza,1998,123789000
tza,1999,202492000
tza,2000,159287000
tza,2001,106041000
tza,2002,181013000
tza,2003,445522000
tza,2004,398608000
tza,2005,429222000
tza,2006,467336000
tza,2007,618691000
tza,2008,521212000
tza,2009,880408000
tza,2010,855646000
tza,2011,427458000
tza,2012,687120000
tza,2013,925008000
tza,2014,798790000
tza,2015,803758000
tza,2016,530810000
tza,2017,737740000
tza,2018,710696000
tza,2019,747517000
tza,2020,736985000
uga,1970,5029000
uga,1971,7572000
uga,1972,5823000
uga,1973,4489000
uga,1974,6602000
uga,1975,2220000
uga,1976,10054000
uga,1977,3164000
uga,1978,7823000
uga,1979,3728000
uga,1980,5383000
uga,1981,27125000
uga,1982,65528000
uga,1983,67965000
uga,1984,70159000
uga,1985,133811000
uga,1986,80443000
uga,1987,119338000
uga,1988,96548000
uga,1989,122792000
uga,1990,200218000
uga,1991,144406000
uga,1992,192545000
uga,1993,164772000
uga,1994,197392000
uga,1995,163791000
uga,1996,150052000
uga,1997,250179000
uga,1998,122954000
uga,1999,140990000
uga,2000,208989000
uga,2001,323738000
uga,2002,114376000
uga,2003,295191000
uga,2004,173679000
uga,2005,189744000
uga,2006,210425000
uga,2007,424875000
uga,2008,239957000
uga,2009,434845000
uga,2010,424085000
uga,2011,305228000
uga,2012,338729000
uga,2013,523782000
uga,2014,315491000
uga,2015,398223000
uga,2016,338240000
uga,2017,538112000
uga,2018,285139000
uga,2019,640124000
uga,2020,1291033000
ukr,1992,63376000
ukr,1993,87953000
ukr,1994,112743000
ukr,1995,397775000
ukr,1996,551247000
ukr,1997,451604000
ukr,1998,427652000
ukr,1999,421298000
ukr,2000,58811000
ukr,2001,322530000
ukr,2002,-151328000
ukr,2003,-15385000
ukr,2004,-183765000
ukr,2005,272334000
ukr,2006,41388000
ukr,2007,598849000
ukr,2008,842804000
ukr,2009,5302779000
ukr,2010,3915408000
ukr,2011,-653975000
ukr,2012,-547135000
ukr,2013,-2652255000
ukr,2014,2490541000
ukr,2015,725378000
ukr,2016,-761448000
ukr,2017,642659000
ukr,2018,-569863000
ukr,2019,-505566000
ukr,2020,509373000
uzb,1994,5183000
uzb,1995,245783000
uzb,1996,44020000
uzb,1997,-45500000
uzb,1998,49853000
uzb,1999,103667000
uzb,2000,92551000
uzb,2001,78314000
uzb,2002,33405000
uzb,2003,35868000
uzb,2004,104114000
uzb,2005,75699000
uzb,2006,42293000
uzb,2007,47631000
uzb,2008,44603000
uzb,2009,148977000
uzb,2010,109902000
uzb,2011,114239000
uzb,2012,389558000
uzb,2013,480186000
uzb,2014,379158000
uzb,2015,629220000
uzb,2016,361104000
uzb,2017,460329000
uzb,2018,1580206000
uzb,2019,1615920000
uzb,2020,2133527000
vct,1971,3000
vct,1972,15000
vct,1973,62000
vct,1974,158000
vct,1975,296000
vct,1976,425000
vct,1977,571000
vct,1978,854000
vct,1979,973000
vct,1980,2687000
vct,1981,6708000
vct,1982,4012000
vct,1983,3962000
vct,1984,1632000
vct,1985,1819000
vct,1986,925000
vct,1987,6635000
vct,1988,5267000
vct,1989,5366000
vct,1990,4354000
vct,1991,5176000
vct,1992,1102000
vct,1993,285000
vct,1994,3627000
vct,1995,-1650000
vct,1996,-2327000
vct,1997,5118000
vct,1998,8142000
vct,1999,-31000
vct,2000,2035000
vct,2001,3090000
vct,2002,5450000
vct,2003,-2057000
vct,2004,446000
vct,2005,6603000
vct,2006,8949000
vct,2007,11050000
vct,2008,29662000
vct,2009,9297000
vct,2010,66668000
vct,2011,17161000
vct,2012,-5549000
vct,2013,22568000
vct,2014,18117000
vct,2015,2824000
vct,2016,-6133000
vct,2017,-9989000
vct,2018,-8548000
vct,2019,30276000
vct,2020,39560000
ven,1970,8009000
ven,1971,1409000
ven,1972,20681000
ven,1973,19077000
ven,1974,3848000
ven,1975,861000
ven,1976,6442000
ven,1977,-29143000
ven,1978,-23953000
ven,1979,-38324000
ven,1980,-38246000
ven,1981,-41975000
ven,1982,-32950000
ven,1983,-2973000
ven,1984,-38641000
ven,1985,-32329000
ven,1986,-18994000
ven,1987,47289000
ven,1988,140492000
ven,1989,261994000
ven,1990,1025518000
ven,1991,530267000
ven,1992,579267000
ven,1993,92200000
ven,1994,44309000
ven,1995,81842000
ven,1996,-185336000
ven,1997,-86820000
ven,1998,563137000
ven,1999,69301000
ven,2000,46380000
ven,2001,92984000
ven,2002,151267000
ven,2003,-109851000
ven,2004,-194160000
ven,2005,-255405000
ven,2006,298497000
ven,2007,-563975000
ven,2008,138587000
ven,2009,393756000
ven,2010,829608000
ven,2011,652531000
ven,2012,59385000
ven,2013,65986000
ven,2014,126304000
ven,2015,265985000
ven,2016,129863000
ven,2017,-116234000
ven,2018,-177107000
ven,2019,-342082000
ven,2020,-471955000
vnm,1981,19334000
vnm,1982,17187000
vnm,1983,9798000
vnm,1984,2006000
vnm,1985,6696000
vnm,1986,4527000
vnm,1987,-596000
vnm,1988,-1000000
vnm,1989,-1918000
vnm,1990,1058000
vnm,1991,11276000
vnm,1992,-439000
vnm,1993,-40730000
vnm,1994,122060000
vnm,1995,92914000
vnm,1996,211396000
vnm,1997,339097000
vnm,1998,387403000
vnm,1999,336487000
vnm,2000,390714000
vnm,2001,429669000
vnm,2002,461819000
vnm,2003,777034000
vnm,2004,599789000
vnm,2005,605754000
vnm,2006,504878000
vnm,2007,949981000
vnm,2008,835989000
vnm,2009,2231450000
vnm,2010,1953174000
vnm,2011,1819379000
vnm,2012,1733688000
vnm,2013,2121167000
vnm,2014,2047973000
vnm,2015,1800280000
vnm,2016,1442578000
vnm,2017,1145416000
vnm,2018,839194000
vnm,2019,457958000
vnm,2020,491246000
vut,1983,157000
vut,1984,598000
vut,1985,623000
vut,1986,747000
vut,1987,2869000
vut,1988,1347000
vut,1989,4817000
vut,1990,2799000
vut,1991,8787000
vut,1992,3000000
vut,1993,564000
vut,1994,1146000
vut,1995,1023000
vut,1996,485000
vut,1997,392000
vut,1998,11816000
vut,1999,5146000
vut,2000,13742000
vut,2001,2320000
vut,2002,-52000
vut,2003,-688000
vut,2004,-1169000
vut,2005,-693000
vut,2006,-1763000
vut,2007,-1737000
vut,2008,-2089000
vut,2009,-3207000
vut,2010,-3262000
vut,2011,-3003000
vut,2012,-2808000
vut,2013,-2657000
vut,2014,-2498000
vut,2015,1373000
vut,2016,6128000
vut,2017,19636000
vut,2018,27147000
vut,2019,33532000
vut,2020,4402000
wsm,1970,2400000
wsm,1973,196000
wsm,1974,230000
wsm,1975,2861000
wsm,1976,2706000
wsm,1977,4421000
wsm,1978,5770000
wsm,1979,4124000
wsm,1980,10186000
wsm,1981,4814000
wsm,1982,5394000
wsm,1983,3626000
wsm,1984,6464000
wsm,1985,477000
wsm,1986,789000
wsm,1987,2088000
wsm,1988,1464000
wsm,1989,2151000
wsm,1990,12772000
wsm,1991,21599000
wsm,1992,10160000
wsm,1993,14130000
wsm,1994,6913000
wsm,1995,3924000
wsm,1996,-751000
wsm,1997,-1001000
wsm,1998,343000
wsm,1999,-2695000
wsm,2000,3359000
wsm,2001,109000
wsm,2002,-415000
wsm,2003,1150000
wsm,2004,1011000
wsm,2005,6445000
wsm,2006,2595000
wsm,2007,4056000
wsm,2008,36000
wsm,2009,2561000
wsm,2010,40551000
wsm,2011,5440000
wsm,2012,15671000
wsm,2013,-136000
wsm,2014,-4655000
wsm,2015,1635000
wsm,2016,-4310000
wsm,2017,-104000
wsm,2018,-2045000
wsm,2019,-1166000
wsm,2020,-7683000
yem,1971,153000
yem,1972,554000
yem,1973,2453000
yem,1974,12909000
yem,1975,10714000
yem,1976,28200000
yem,1977,34630000
yem,1978,54724000
yem,1979,45119000
yem,1980,62029000
yem,1981,65216000
yem,1982,97592000
yem,1983,79624000
yem,1984,107155000
yem,1985,90958000
yem,1986,74661000
yem,1987,32649000
yem,1988,57437000
yem,1989,65592000
yem,1990,14948000
yem,1991,11133000
yem,1992,42807000
yem,1993,47784000
yem,1994,68033000
yem,1995,55929000
yem,1996,107028000
yem,1997,85580000
yem,1998,88400000
yem,1999,166354000
yem,2000,50088000
yem,2001,48076000
yem,2002,62712000
yem,2003,77291000
yem,2004,78062000
yem,2005,158550000
yem,2006,200470000
yem,2007,279643000
yem,2008,162889000
yem,2009,127626000
yem,2010,158904000
yem,2011,-33358000
yem,2012,124563000
yem,2013,62525000
yem,2014,221725000
yem,2015,-165678000
yem,2016,-72247000
yem,2017,-62066000
yem,2018,-51453000
yem,2019,-6772000
yem,2020,-37566000
zaf,1999,37476000
zaf,2000,91269000
zaf,2001,3985000
zaf,2002,4346000
zaf,2003,68905000
zaf,2004,37458000
zaf,2005,31085000
zaf,2006,22683000
zaf,2007,-25650000
zaf,2008,-22736000
zaf,2009,-5626000
zaf,2010,872832000
zaf,2011,448057000
zaf,2012,1377944000
zaf,2013,501759000
zaf,2014,850113000
zaf,2015,339686000
zaf,2016,370139000
zaf,2017,930242000
zaf,2018,-68542000
zaf,2019,-53262000
zaf,2020,1018707000
zmb,1970,1396000
zmb,1971,3259000
zmb,1972,9233000
zmb,1973,20224000
zmb,1974,44472000
zmb,1975,58206000
zmb,1976,70032000
zmb,1977,43956000
zmb,1978,29301000
zmb,1979,15673000
zmb,1980,37836000
zmb,1981,50050000
zmb,1982,28115000
zmb,1983,17475000
zmb,1984,67621000
zmb,1985,140300000
zmb,1986,129443000
zmb,1987,69504000
zmb,1988,63658000
zmb,1989,29325000
zmb,1990,68696000
zmb,1991,75590000
zmb,1992,140317000
zmb,1993,141818000
zmb,1994,141203000
zmb,1995,130552000
zmb,1996,124393000
zmb,1997,134426000
zmb,1998,6219000
zmb,1999,158220000
zmb,2000,198232000
zmb,2001,121494000
zmb,2002,162797000
zmb,2003,96851000
zmb,2004,161167000
zmb,2005,88151000
zmb,2006,83056000
zmb,2007,49349000
zmb,2008,71235000
zmb,2009,42241000
zmb,2010,70590000
zmb,2011,49472000
zmb,2012,108659000
zmb,2013,100457000
zmb,2014,102442000
zmb,2015,136998000
zmb,2016,155730000
zmb,2017,133085000
zmb,2018,234430000
zmb,2019,303493000
zmb,2020,308207000
zwe,1970,-3840000
zwe,1971,-3543000
zwe,1972,-4533000
zwe,1973,-4250000
zwe,1974,-4401000
zwe,1975,-4558000
zwe,1976,-4260000
zwe,1977,-3266000
zwe,1978,-2730000
zwe,1979,-2869000
zwe,1980,-3014000
zwe,1981,53038000
zwe,1982,23539000
zwe,1983,47022000
zwe,1984,66604000
zwe,1985,63288000
zwe,1986,61745000
zwe,1987,51483000
zwe,1988,54294000
zwe,1989,43071000
zwe,1990,25309000
zwe,1991,79310000
zwe,1992,252571000
zwe,1993,252719000
