geo,time,sp_rur_totl_zg
bhs,1982,-0.59121
bhs,1983,-0.64145
bhs,1984,-0.76326
bhs,1985,-0.89333
bhs,1986,-1.05271
bhs,1987,-1.19653
bhs,1988,-1.27915
bhs,1989,-1.27847
bhs,1990,-0.94404
bhs,1991,0.7079
bhs,1992,0.76398
bhs,1993,0.7279
bhs,1994,0.60413
bhs,1995,0.40198
bhs,1996,0.19103
bhs,1997,0.02993
bhs,1998,-0.04303
bhs,1999,0.02058
bhs,2000,0.33247
bhs,2001,1.2895
bhs,2002,1.41113
bhs,2003,1.52743
bhs,2004,1.58894
bhs,2005,1.6143
bhs,2006,1.64998
bhs,2007,1.66507
bhs,2008,1.61638
bhs,2009,1.46895
bhs,2010,1.27629
bhs,2011,1.02086
bhs,2012,0.78563
bhs,2013,0.61376
bhs,2014,0.52444
bhs,2015,0.50776
bhs,2016,0.49133
bhs,2017,0.46438
bhs,2018,0.42558
bhs,2019,0.35987
bhs,2020,0.2903
bih,1961,1.13128
bih,1962,1.00657
bih,1963,0.92567
bih,1964,0.76727
bih,1965,0.56692
bih,1966,0.34434
bih,1967,0.14688
bih,1968,0.00062
bih,1969,-0.07113
bih,1970,-0.10146
bih,1971,-0.0513
bih,1972,0.10608
bih,1973,0.07171
bih,1974,-0.00405
bih,1975,-0.10001
bih,1976,-0.21251
bih,1977,-0.30609
bih,1978,-0.36689
bih,1979,-0.37722
bih,1980,-0.35872
bih,1981,-0.13843
bih,1982,0.49489
bih,1983,0.48116
bih,1984,0.46394
bih,1985,0.42675
bih,1986,0.46194
bih,1987,0.44326
bih,1988,0.12555
bih,1989,-0.57847
bih,1990,-1.53806
bih,1991,-2.67382
bih,1992,-3.66647
bih,1993,-4.23865
bih,1994,-4.07354
bih,1995,-3.29234
bih,1996,-2.23258
bih,1997,-1.28729
bih,1998,-0.58233
bih,1999,-0.29943
bih,2000,-0.33646
bih,2001,-0.4309
bih,2002,-0.4499
bih,2003,-0.48185
bih,2004,-0.50917
bih,2005,-0.5339
bih,2006,-0.56494
bih,2007,-0.64406
bih,2008,-0.80446
bih,2009,-1.0699
bih,2010,-1.40311
bih,2011,-1.79237
bih,2012,-2.14183
bih,2013,-2.34192
bih,2014,-2.32431
bih,2015,-2.15471
bih,2016,-1.91992
bih,2017,-1.71536
bih,2018,-1.53756
bih,2019,-1.43111
bih,2020,-1.38322
blr,1961,-0.78308
blr,1962,-0.76017
blr,1963,-0.77361
blr,1964,-0.82681
blr,1965,-0.80385
blr,1966,-0.86337
blr,1967,-0.89687
blr,1968,-0.96966
blr,1969,-1.0652
blr,1970,-1.32248
blr,1971,-1.58803
blr,1972,-1.69557
blr,1973,-1.82282
blr,1974,-1.9913
blr,1975,-1.89951
blr,1976,-2.02235
blr,1977,-1.99296
blr,1978,-1.95296
blr,1979,-1.93932
blr,1980,-1.87448
blr,1981,-1.83572
blr,1982,-1.90179
blr,1983,-1.94457
blr,1984,-1.99973
blr,1985,-2.01679
blr,1986,-2.04021
blr,1987,-2.09037
blr,1988,-2.52609
blr,1989,-1.75516
blr,1990,-0.96729
blr,1991,-1.11582
blr,1992,-0.9529
blr,1993,-0.95663
blr,1994,-1.30038
blr,1995,-1.51762
blr,1996,-1.53479
blr,1997,-1.6187
blr,1998,-1.66174
blr,1999,-1.8104
blr,2000,-2.09312
blr,2001,-2.14135
blr,2002,-2.27816
blr,2003,-2.3513
blr,2004,-2.34718
blr,2005,-2.35811
blr,2006,-2.29753
blr,2007,-2.15429
blr,2008,-2.05485
blr,2009,-1.95798
blr,2010,-2.1734
blr,2011,-2.29259
blr,2012,-2.22936
blr,2013,-2.1256
blr,2014,-2.04127
blr,2015,-1.98315
blr,2016,-2.03821
blr,2017,-2.24989
blr,2018,-2.34468
blr,2019,-2.32177
blr,2020,-2.54056
blz,1961,3.48485
blz,1962,3.47112
blz,1963,3.46755
blz,1964,3.52
blz,1965,3.569
blz,1966,3.64887
blz,1967,3.67165
blz,1968,3.58073
blz,1969,3.36241
blz,1970,2.97634
blz,1971,2.43689
blz,1972,2.19424
blz,1973,1.98948
blz,1974,1.86485
blz,1975,1.79758
blz,1976,1.71848
blz,1977,1.67343
blz,1978,1.75466
blz,1979,1.97434
blz,1980,2.31231
blz,1981,2.72919
blz,1982,2.99243
blz,1983,3.1942
blz,1984,3.23255
blz,1985,3.18541
blz,1986,3.15088
blz,1987,3.13966
blz,1988,3.02159
blz,1989,2.81953
blz,1990,2.56273
blz,1991,2.26084
blz,1992,2.05545
blz,1993,2.08262
blz,1994,2.42648
blz,1995,2.98234
blz,1996,3.5779
blz,1997,4.02931
blz,1998,4.22799
blz,1999,4.1103
blz,2000,3.76378
blz,2001,3.12033
blz,2002,2.86003
blz,2003,2.67868
blz,2004,2.62798
blz,2005,2.63094
blz,2006,2.65326
blz,2007,2.63725
blz,2008,2.60283
blz,2009,2.55189
blz,2010,2.48329
blz,2011,2.3811
blz,2012,2.29115
blz,2013,2.18856
blz,2014,2.09459
blz,2015,1.98668
blz,2016,1.88624
blz,2017,1.78774
blz,2018,1.69672
blz,2019,1.62063
blz,2020,1.55099
bol,1961,1.47877
bol,1962,1.49156
bol,1963,1.50529
bol,1964,1.52113
bol,1965,1.54387
bol,1966,1.55972
bol,1967,1.57421
bol,1968,1.59041
bol,1969,1.61095
bol,1970,1.62904
bol,1971,1.64709
bol,1972,1.6591
bol,1973,1.6705
bol,1974,1.67767
bol,1975,1.67906
bol,1976,1.68591
bol,1977,0.80203
bol,1978,0.46173
bol,1979,0.3882
bol,1980,0.29757
bol,1981,0.21286
bol,1982,0.12699
bol,1983,0.06775
bol,1984,0.0282
bol,1985,0.01858
bol,1986,0.00196
bol,1987,-0.0175
bol,1988,-0.04849
bol,1989,-0.07746
bol,1990,-0.12352
bol,1991,-0.16813
bol,1992,-0.13114
bol,1993,0.8244
bol,1994,0.7963
bol,1995,0.76053
bol,1996,0.72709
bol,1997,0.68977
bol,1998,0.65378
bol,1999,0.6143
bol,2000,0.57416
bol,2001,0.5383
bol,2002,0.60354
bol,2003,0.5899
bol,2004,0.54838
bol,2005,0.51123
bol,2006,0.46522
bol,2007,0.42808
bol,2008,0.38531
bol,2009,0.35484
bol,2010,0.32377
bol,2011,0.29092
bol,2012,0.25983
bol,2013,0.39278
bol,2014,0.46174
bol,2015,0.4242
bol,2016,0.38266
bol,2017,0.34914
bol,2018,0.29985
bol,2019,0.2544
bol,2020,0.21488
bra,1961,1.06918
bra,1962,1.05652
bra,1963,1.00448
bra,1964,0.92275
bra,1965,0.83075
bra,1966,0.72838
bra,1967,0.63606
bra,1968,0.53544
bra,1969,0.44714
bra,1970,0.34581
bra,1971,0.20153
bra,1972,0.097
bra,1973,0.03066
bra,1974,-0.02378
bra,1975,-0.05735
bra,1976,-0.09525
bra,1977,-0.12743
bra,1978,-0.17112
bra,1979,-0.21181
bra,1980,-0.26038
bra,1981,-0.2916
bra,1982,-0.34634
bra,1983,-0.41915
bra,1984,-0.5206
bra,1985,-0.62783
bra,1986,-0.75621
bra,1987,-0.86509
bra,1988,-0.97387
bra,1989,-1.061
bra,1990,-1.14682
bra,1991,-1.22983
bra,1992,-1.317
bra,1993,-1.3824
bra,1994,-1.44429
bra,1995,-1.49912
bra,1996,-1.55059
bra,1997,-1.93487
bra,1998,-2.03217
bra,1999,-2.11921
bra,2000,-2.20956
bra,2001,-0.5711
bra,2002,-0.4758
bra,2003,-0.54126
bra,2004,-0.60168
bra,2005,-0.66106
bra,2006,-0.72627
bra,2007,-0.78804
bra,2008,-0.84094
bra,2009,-0.87
bra,2010,-0.90264
bra,2011,-0.99168
bra,2012,-1.02468
bra,2013,-1.04154
bra,2014,-1.07607
bra,2015,-1.09594
bra,2016,-1.10621
bra,2017,-1.12427
bra,2018,-1.13348
bra,2019,-1.16529
bra,2020,-1.19501
brb,1961,0.20248
brb,1962,0.27434
brb,1963,0.31708
brb,1964,0.29237
brb,1965,0.23612
brb,1966,0.16745
brb,1967,0.12743
brb,1968,0.12861
brb,1969,0.18689
brb,1970,0.20397
brb,1971,0.08442
brb,1972,0.17331
brb,1973,0.21905
brb,1974,0.2179
brb,1975,0.1882
brb,1976,0.14672
brb,1977,0.1094
brb,1978,0.07088
brb,1979,0.01854
brb,1980,0.09331
brb,1981,0.81558
brb,1982,0.76277
brb,1983,0.73243
brb,1984,0.7239
brb,1985,0.7429
brb,1986,0.77725
brb,1987,0.78505
brb,1988,0.80818
brb,1989,0.81404
brb,1990,0.82766
brb,1991,0.9543
brb,1992,0.94708
brb,1993,0.93819
brb,1994,0.94951
brb,1995,0.95692
brb,1996,0.96114
brb,1997,0.96916
brb,1998,0.96893
brb,1999,0.94953
brb,2000,0.88217
brb,2001,0.66015
brb,2002,0.63824
brb,2003,0.6271
brb,2004,0.64109
brb,2005,0.66827
brb,2006,0.70718
brb,2007,0.72984
brb,2008,0.73405
brb,2009,0.69833
brb,2010,0.6472
brb,2011,0.55202
brb,2012,0.46611
brb,2013,0.39062
brb,2014,0.3339
brb,2015,0.29099
brb,2016,0.24643
brb,2017,0.20016
brb,2018,0.16075
brb,2019,0.11698
brb,2020,0.07386
brn,1961,1.32751
brn,1962,1.0634
brn,1963,0.87447
brn,1964,0.7714
brn,1965,0.7387
brn,1966,0.6903
brn,1967,0.60419
brn,1968,0.4852
brn,1969,0.35176
brn,1970,0.18146
brn,1971,-0.00403
brn,1972,3.67848
brn,1973,4.05455
brn,1974,3.89474
brn,1975,3.72454
brn,1976,3.5391
brn,1977,3.39394
brn,1978,3.21698
brn,1979,3.04102
brn,1980,2.86448
brn,1981,2.69164
brn,1982,2.54292
brn,1983,2.4417
brn,1984,2.40612
brn,1985,2.39765
brn,1986,2.40873
brn,1987,2.40408
brn,1988,2.39962
brn,1989,2.40947
brn,1990,2.40577
brn,1991,2.4156
brn,1992,1.35775
brn,1993,1.19611
brn,1994,1.09639
brn,1995,0.97292
brn,1996,0.84335
brn,1997,0.72117
brn,1998,0.59738
brn,1999,0.50713
brn,2000,0.40677
brn,2001,0.3346
brn,2002,0.56276
brn,2003,0.51139
brn,2004,0.36164
brn,2005,0.20125
brn,2006,0.02755
brn,2007,-0.11842
brn,2008,-0.20758
brn,2009,-0.21827
brn,2010,-0.17455
brn,2011,-0.11208
brn,2012,-0.07101
brn,2013,-0.06282
brn,2014,-0.0876
brn,2015,-0.16304
brn,2016,-0.24196
brn,2017,-0.2986
brn,2018,-0.35679
brn,2019,-0.4041
brn,2020,-0.44356
btn,1961,2.25811
btn,1962,2.246
btn,1963,2.28916
btn,1964,2.39951
btn,1965,2.555
btn,1966,2.70988
btn,1967,2.83397
btn,1968,2.90744
btn,1969,2.92008
btn,1970,2.89276
btn,1971,2.84868
btn,1972,2.79821
btn,1973,2.77506
btn,1974,2.75875
btn,1975,2.75512
btn,1976,2.75099
btn,1977,2.73279
btn,1978,2.65837
btn,1979,2.52906
btn,1980,2.36854
btn,1981,2.14739
btn,1982,1.95378
btn,1983,1.8723
btn,1984,1.94658
btn,1985,2.09713
btn,1986,2.32515
btn,1987,2.44301
btn,1988,2.22569
btn,1989,1.6054
btn,1990,0.75405
btn,1991,-0.20864
btn,1992,-0.99252
btn,1993,-1.3784
btn,1994,-1.19085
btn,1995,-0.60055
btn,1996,0.10845
btn,1997,0.66345
btn,1998,1.00377
btn,1999,1.04369
btn,2000,0.86811
btn,2001,0.68009
btn,2002,0.53686
btn,2003,0.34411
btn,2004,0.1105
btn,2005,-0.08035
btn,2006,0.23818
btn,2007,0.01492
btn,2008,-0.13394
btn,2009,-0.17075
btn,2010,-0.14174
btn,2011,-0.09132
btn,2012,-0.03964
btn,2013,-0.00448
btn,2014,0.00269
btn,2015,-0.01075
btn,2016,-0.02599
btn,2017,-0.0325
btn,2018,-0.04641
btn,2019,-0.07426
btn,2020,-0.10285
bwa,1961,1.92272
bwa,1962,2.10171
bwa,1963,2.21106
bwa,1964,2.09604
bwa,1965,1.64881
bwa,1966,1.48951
bwa,1967,1.37908
bwa,1968,1.34181
bwa,1969,1.4166
bwa,1970,1.54522
bwa,1971,1.65458
bwa,1972,2.39048
bwa,1973,2.59962
bwa,1974,2.71414
bwa,1975,2.78565
bwa,1976,2.85397
bwa,1977,2.89279
bwa,1978,2.84503
bwa,1979,2.70358
bwa,1980,2.50381
bwa,1981,2.26825
bwa,1982,1.05051
bwa,1983,0.58253
bwa,1984,0.34874
bwa,1985,0.1646
bwa,1986,-0.04365
bwa,1987,-0.34563
bwa,1988,-0.8052
bwa,1989,-1.421
bwa,1990,-2.16266
bwa,1991,-2.9303
bwa,1992,0.64127
bwa,1993,0.98856
bwa,1994,0.84749
bwa,1995,0.77048
bwa,1996,0.71294
bwa,1997,0.64211
bwa,1998,0.53805
bwa,1999,0.39887
bwa,2000,0.23872
bwa,2001,0.07074
bwa,2002,0.66139
bwa,2003,0.71463
bwa,2004,0.75397
bwa,2005,0.85235
bwa,2006,0.98629
bwa,2007,-1.4362
bwa,2008,-1.55027
bwa,2009,-1.79369
bwa,2010,-2.14325
bwa,2011,-2.5281
bwa,2012,-1.33977
bwa,2013,-1.18713
bwa,2014,-1.08331
bwa,2015,-0.84275
bwa,2016,-0.56523
bwa,2017,-0.35204
bwa,2018,-0.21481
bwa,2019,-0.22662
bwa,2020,-0.33309
caf,1961,0.79296
caf,1962,0.83454
caf,1963,0.88275
caf,1964,0.92811
caf,1965,0.98235
caf,1966,1.04818
caf,1967,1.09485
caf,1968,0.98666
caf,1969,0.84323
caf,1970,0.63741
caf,1971,0.40929
caf,1972,0.23202
caf,1973,0.16571
caf,1974,0.23276
caf,1975,0.39839
caf,1976,1.0626
caf,1977,1.64654
caf,1978,1.82975
caf,1979,2.0246
caf,1980,2.20483
caf,1981,2.41896
caf,1982,2.58013
caf,1983,2.56892
caf,1984,2.35345
caf,1985,2.02446
caf,1986,1.64082
caf,1987,1.34292
caf,1988,1.23239
caf,1989,1.58904
caf,1990,2.06936
caf,1991,2.3965
caf,1992,2.63747
caf,1993,2.76607
caf,1994,2.7469
caf,1995,2.62675
caf,1996,2.49155
caf,1997,2.38235
caf,1998,2.28923
caf,1999,2.21576
caf,2000,2.15813
caf,2001,2.08666
caf,2002,1.99779
caf,2003,1.92602
caf,2004,1.8753
caf,2005,1.79673
caf,2006,1.75382
caf,2007,1.68581
caf,2008,1.50812
caf,2009,1.18622
caf,2010,0.78343
caf,2011,0.34517
caf,2012,-0.01517
caf,2013,-0.19506
caf,2014,-0.12766
caf,2015,0.11648
caf,2016,0.41316
caf,2017,0.66601
caf,2018,0.86637
caf,2019,0.97984
caf,2020,1.0291
can,1961,0.01971
can,1962,-0.90108
can,1963,-0.93119
can,1964,-0.94204
can,1965,-1.04452
can,1966,-0.94288
can,1967,-0.16612
can,1968,-0.36777
can,1969,-0.62924
can,1970,-0.60691
can,1971,1.14112
can,1972,1.6573
can,1973,1.72077
can,1974,1.89171
can,1975,1.95266
can,1976,1.75765
can,1977,1.00684
can,1978,0.83177
can,1979,0.82574
can,1980,1.12538
can,1981,1.03185
can,1982,0.52039
can,1983,0.31893
can,1984,0.27416
can,1985,0.24361
can,1986,0.36617
can,1987,1.23302
can,1988,1.2114
can,1989,1.7089
can,1990,1.4223
can,1991,1.08036
can,1992,0.0351
can,1993,-0.05423
can,1994,-0.05807
can,1995,-0.12755
can,1996,-0.19868
can,1997,-0.78622
can,1998,-0.95884
can,1999,-0.98457
can,2000,-0.87953
can,2001,-0.54466
can,2002,0.70037
can,2003,0.5078
can,2004,0.54291
can,2005,0.55784
can,2006,0.55149
can,2007,0.04198
can,2008,0.15019
can,2009,0.21066
can,2010,0.17725
can,2011,0.14113
can,2012,0.86869
can,2013,0.839
can,2014,0.79259
can,2015,0.52781
can,2016,0.91334
can,2017,0.93179
can,2018,1.08483
can,2019,1.05347
can,2020,0.71985
chanisl,1961,1.31964
chanisl,1962,1.38955
chanisl,1963,1.4306
chanisl,1964,1.47105
chanisl,1965,1.47612
chanisl,1966,1.48886
chanisl,1967,1.47376
chanisl,1968,1.47495
chanisl,1969,1.45351
chanisl,1970,1.41977
chanisl,1971,1.43426
chanisl,1972,1.61579
chanisl,1973,1.51982
chanisl,1974,1.38523
chanisl,1975,1.19939
chanisl,1976,0.99139
chanisl,1977,0.81419
chanisl,1978,0.75609
chanisl,1979,0.81666
chanisl,1980,0.97818
chanisl,1981,1.04957
chanisl,1982,0.79272
chanisl,1983,0.92872
chanisl,1984,1.00996
chanisl,1985,1.04592
chanisl,1986,1.09909
chanisl,1987,1.27361
chanisl,1988,1.23539
chanisl,1989,1.11056
chanisl,1990,0.93686
chanisl,1991,0.75042
chanisl,1992,0.64884
chanisl,1993,0.5502
chanisl,1994,0.58963
chanisl,1995,0.69356
chanisl,1996,0.77841
chanisl,1997,0.69434
chanisl,1998,0.7396
chanisl,1999,0.69228
chanisl,2000,0.5752
chanisl,2001,0.39933
chanisl,2002,0.24095
chanisl,2003,0.23077
chanisl,2004,0.3442
chanisl,2005,0.54027
chanisl,2006,0.78042
chanisl,2007,0.97943
chanisl,2008,1.0653
chanisl,2009,1.01927
chanisl,2010,0.87286
chanisl,2011,0.74009
chanisl,2012,0.70333
chanisl,2013,0.65396
chanisl,2014,0.69918
chanisl,2015,0.8249
chanisl,2016,0.97006
chanisl,2017,1.06291
chanisl,2018,1.0789
chanisl,2019,1.00689
chanisl,2020,0.87529
che,1961,0.87543
che,1962,1.50033
che,1963,1.0958
che,1964,0.60855
che,1965,0.10895
che,1966,-0.00817
che,1967,0.18197
che,1968,0.19466
che,1969,0.06443
che,1970,-0.34991
che,1971,-0.04646
che,1972,0.55465
che,1973,0.52993
che,1974,0.32983
che,1975,-0.25291
che,1976,-0.78121
che,1977,-0.54899
che,1978,-0.20153
che,1979,-0.01006
che,1980,0.18965
che,1981,0.59011
che,1982,0.81904
che,1983,0.66292
che,1984,0.59271
che,1985,0.67063
che,1986,0.75291
che,1987,0.86011
che,1988,0.97024
che,1989,1.03949
che,1990,1.25721
che,1991,1.46821
che,1992,1.30897
che,1993,1.11292
che,1994,1.00278
che,1995,0.87337
che,1996,0.64639
che,1997,0.44524
che,1998,0.50106
che,1999,0.68043
che,2000,0.76881
che,2001,0.66283
che,2002,0.65873
che,2003,0.64416
che,2004,0.59331
che,2005,0.54262
che,2006,0.52945
che,2007,0.79554
che,2008,1.17232
che,2009,1.15492
che,2010,0.94307
che,2011,1.0209
che,2012,0.97837
che,2013,1.07013
che,2014,1.1365
che,2015,1.05466
che,2016,1.0121
che,2017,0.84935
che,2018,0.59937
che,2019,0.51463
che,2020,0.45941
chl,1961,-0.51672
chl,1962,-0.44091
chl,1963,-0.50871
chl,1964,-0.60341
chl,1965,-0.70065
chl,1966,-0.81699
chl,1967,-0.91737
chl,1968,-1.00246
chl,1969,-1.04746
chl,1970,-1.08149
chl,1971,-1.0657
chl,1972,-1.10497
chl,1973,-1.13296
chl,1974,-1.17235
chl,1975,-1.21849
chl,1976,-1.25453
chl,1977,-1.28252
chl,1978,-1.32215
chl,1979,-1.3712
chl,1980,-1.42896
chl,1981,-1.47924
chl,1982,-1.10124
chl,1983,0.6361
chl,1984,0.66225
chl,1985,0.71519
chl,1986,0.77014
chl,1987,0.81441
chl,1988,0.85028
chl,1989,0.867
chl,1990,0.87725
chl,1991,0.88636
chl,1992,0.64541
chl,1993,-0.41314
chl,1994,-0.47617
chl,1995,-0.55909
chl,1996,-0.64014
chl,1997,-0.72163
chl,1998,-0.79149
chl,1999,-0.86632
chl,2000,-0.91891
chl,2001,-0.97808
chl,2002,-0.71914
chl,2003,0.60655
chl,2004,0.58672
chl,2005,0.60405
chl,2006,0.60861
chl,2007,0.62677
chl,2008,0.62002
chl,2009,0.61351
chl,2010,0.59893
chl,2011,0.5478
chl,2012,0.51912
chl,2013,0.5329
chl,2014,0.61322
chl,2015,0.72781
chl,2016,0.83347
chl,2017,0.88303
chl,2018,0.7978
chl,2019,0.54566
chl,2020,0.18042
chn,1961,-1.62
chn,1962,0.19661
chn,1963,1.81408
chn,1964,1.65948
chn,1965,2.64174
chn,1966,2.99587
chn,1967,2.72894
chn,1968,2.76769
chn,1969,2.89533
chn,1970,2.91676
chn,1971,2.87758
chn,1972,2.58785
chn,1973,2.2834
chn,1974,1.93546
chn,1975,1.63573
chn,1976,1.47467
chn,1977,1.29006
chn,1978,0.8764
chn,1979,0.45677
chn,1980,0.33954
chn,1981,0.33405
chn,1982,0.48638
chn,1983,0.62871
chn,1984,0.46983
chn,1985,0.49546
chn,1986,0.59527
chn,1987,0.68365
chn,1988,0.66158
chn,1989,0.55945
chn,1990,0.46498
chn,1991,0.17464
chn,1992,-0.00365
chn,1993,-0.11602
chn,1994,-0.17732
chn,1995,-0.26157
chn,1996,-0.34479
chn,1997,-0.40704
chn,1998,-0.5174
chn,1999,-0.65473
chn,2000,-0.77794
chn,2001,-1.18819
chn,2002,-1.47015
chn,2003,-1.59564
chn,2004,-1.70378
chn,2005,-1.78103
chn,2006,-1.81125
chn,2007,-1.87749
chn,2008,-1.96322
chn,2009,-2.04299
chn,2010,-2.13347
chn,2011,-2.01694
chn,2012,-1.88821
chn,2013,-1.95532
chn,2014,-2.05727
chn,2015,-2.16913
chn,2016,-2.24378
chn,2017,-2.26469
chn,2018,-2.4087
chn,2019,-2.51608
chn,2020,-2.63636
civ,1961,2.08004
civ,1962,2.14676
civ,1963,2.12114
civ,1964,1.9819
civ,1965,1.78839
civ,1966,2.70482
civ,1967,2.62731
civ,1968,2.65637
civ,1969,2.81555
civ,1970,3.04175
civ,1971,3.26769
civ,1972,3.42549
civ,1973,3.51516
civ,1974,3.50876
civ,1975,3.31524
civ,1976,2.56053
civ,1977,2.43624
civ,1978,2.30132
civ,1979,4.12837
civ,1980,4.08504
civ,1981,4.04317
civ,1982,3.98484
civ,1983,3.89865
civ,1984,3.77781
civ,1985,3.64276
civ,1986,3.49764
civ,1987,3.36793
civ,1988,3.21382
civ,1989,3.00769
civ,1990,3.00009
civ,1991,2.98982
civ,1992,2.95658
civ,1993,2.89684
civ,1994,2.80485
civ,1995,2.68874
civ,1996,2.58139
civ,1997,2.47769
civ,1998,2.3333
civ,1999,2.10867
civ,2000,1.87296
civ,2001,1.66297
civ,2002,1.48299
civ,2003,1.36816
civ,2004,1.33079
civ,2005,1.3559
civ,2006,1.39186
civ,2007,1.42164
civ,2008,1.45833
civ,2009,1.50104
civ,2010,1.54029
civ,2011,1.58299
civ,2012,1.62693
civ,2013,1.66105
civ,2014,1.68217
civ,2015,1.67522
civ,2016,1.66799
civ,2017,1.65593
civ,2018,1.6362
civ,2019,1.61043
civ,2020,1.57823
cmr,1961,1.42422
cmr,1962,1.46002
cmr,1963,1.49123
cmr,1964,1.51546
cmr,1965,1.53712
cmr,1966,1.55494
cmr,1967,1.57377
cmr,1968,1.59104
cmr,1969,1.61039
cmr,1970,1.62344
cmr,1971,0.94846
cmr,1972,0.89142
cmr,1973,0.83872
cmr,1974,0.77681
cmr,1975,0.7147
cmr,1976,0.89834
cmr,1977,1.75498
cmr,1978,1.76959
cmr,1979,1.78736
cmr,1980,1.80072
cmr,1981,1.80982
cmr,1982,1.80754
cmr,1983,1.80274
cmr,1984,1.79417
cmr,1985,1.78323
cmr,1986,1.76435
cmr,1987,1.86919
cmr,1988,2.23592
cmr,1989,2.18164
cmr,1990,2.10521
cmr,1991,2.02986
cmr,1992,1.95689
cmr,1993,1.88687
cmr,1994,1.8071
cmr,1995,1.73207
cmr,1996,1.6557
cmr,1997,1.59396
cmr,1998,1.55015
cmr,1999,1.52982
cmr,2000,1.52895
cmr,2001,1.53733
cmr,2002,1.53738
cmr,2003,1.54087
cmr,2004,1.54245
cmr,2005,1.54863
cmr,2006,1.55038
cmr,2007,1.54923
cmr,2008,1.54167
cmr,2009,1.5283
cmr,2010,1.50653
cmr,2011,1.48368
cmr,2012,1.45844
cmr,2013,1.43119
cmr,2014,1.39984
cmr,2015,1.3652
cmr,2016,1.32853
cmr,2017,1.29457
cmr,2018,1.25311
cmr,2019,1.21325
cmr,2020,1.16904
cod,1961,2.23454
cod,1962,2.25536
cod,1963,2.29418
cod,1964,2.35315
cod,1965,2.41982
cod,1966,2.4906
cod,1967,2.54525
cod,1968,2.56149
cod,1969,2.53404
cod,1970,2.47802
cod,1971,2.40861
cod,1972,2.35145
cod,1973,2.33514
cod,1974,2.36398
cod,1975,2.41979
cod,1976,2.49414
cod,1977,2.54366
cod,1978,2.53505
cod,1979,2.45062
cod,1980,2.32694
cod,1981,2.20205
cod,1982,2.11983
cod,1983,2.09133
cod,1984,2.12791
cod,1985,2.00559
cod,1986,2.06568
cod,1987,2.12338
cod,1988,2.25768
cod,1989,2.48853
cod,1990,2.75139
cod,1991,3.04895
cod,1992,3.25466
cod,1993,3.24814
cod,1994,2.981
cod,1995,2.56967
cod,1996,2.12719
cod,1997,1.79022
cod,1998,1.61473
cod,1999,1.65542
cod,2000,1.83933
cod,2001,2.04993
cod,2002,2.20718
cod,2003,2.32897
cod,2004,2.3959
cod,2005,2.41781
cod,2006,2.43198
cod,2007,2.45366
cod,2008,2.4682
cod,2009,2.46938
cod,2010,2.46471
cod,2011,2.44855
cod,2012,2.42858
cod,2013,2.40204
cod,2014,2.36781
cod,2015,2.32957
cod,2016,2.28778
cod,2017,2.24266
cod,2018,2.18782
cod,2019,2.12639
cod,2020,2.05954
cog,1961,1.35876
cog,1962,1.39294
cog,1963,1.42669
cog,1964,1.45495
cog,1965,1.48344
cog,1966,1.50286
cog,1967,1.52018
cog,1968,1.53639
cog,1969,1.56133
cog,1970,1.57745
cog,1971,1.59025
cog,1972,1.59666
cog,1973,1.59399
cog,1974,1.50157
cog,1975,1.35957
cog,1976,1.3085
cog,1977,1.26735
cog,1978,1.22223
cog,1979,1.18827
cog,1980,1.15587
cog,1981,1.13296
cog,1982,1.09558
cog,1983,1.04781
cog,1984,0.97649
cog,1985,1.45564
cog,1986,1.90157
cog,1987,1.85784
cog,1988,1.83127
cog,1989,1.82039
cog,1990,1.82166
cog,1991,1.82273
cog,1992,1.8237
cog,1993,1.83334
cog,1994,1.85051
cog,1995,1.86409
cog,1996,1.88438
cog,1997,1.79474
cog,1998,1.80024
cog,1999,1.79063
cog,2000,1.76958
cog,2001,1.73059
cog,2002,1.69726
cog,2003,1.73144
cog,2004,1.84289
cog,2005,1.98957
cog,2006,2.15399
cog,2007,2.25837
cog,2008,2.23677
cog,2009,2.07072
cog,2010,1.81554
cog,2011,1.54549
cog,2012,1.32359
cog,2013,1.17857
cog,2014,1.13728
cog,2015,1.16334
cog,2016,1.20147
cog,2017,1.21439
cog,2018,1.20985
cog,2019,1.17187
cog,2020,1.11752
col,1961,0.42221
col,1962,0.32619
col,1963,0.21929
col,1964,0.08206
col,1965,1.31469
col,1966,1.27916
col,1967,1.19002
col,1968,1.0751
col,1969,0.94743
col,1970,0.80184
col,1971,0.65345
col,1972,0.51919
col,1973,0.43065
col,1974,0.44784
col,1975,0.46901
col,1976,0.45811
col,1977,0.45082
col,1978,0.4294
col,1979,0.39682
col,1980,0.35846
col,1981,0.32681
col,1982,0.29111
col,1983,0.24793
col,1984,0.19917
col,1985,0.14803
col,1986,0.42615
col,1987,0.51046
col,1988,0.47335
col,1989,0.45149
col,1990,0.42998
col,1991,0.41627
col,1992,0.38568
col,1993,0.36038
col,1994,0.31387
col,1995,0.25724
col,1996,0.18939
col,1997,0.13803
col,1998,0.07592
col,1999,0.02318
col,2000,-0.02254
col,2001,-0.06643
col,2002,-0.11797
col,2003,-0.17858
col,2004,-0.24652
col,2005,-0.32121
col,2006,-0.38944
col,2007,-0.44644
col,2008,-0.51158
col,2009,-0.58189
col,2010,-0.64572
col,2011,-0.72958
col,2012,-0.80345
col,2013,-0.79775
col,2014,-0.69459
