geo,time,sl_emp_mpyr_ma_zs
rou,2009,1.95
rou,2010,1.8
rou,2011,1.6
rou,2012,1.6
rou,2013,1.65
rou,2014,1.49
rou,2015,1.48
rou,2016,1.33
rou,2017,1.38
rou,2018,1.35
rou,2019,1.55
rus,1991,0.16
rus,1992,0.17
rus,1993,0.48
rus,1994,0.57
rus,1995,0.59
rus,1996,0.61
rus,1997,1.56
rus,1998,1.43
rus,1999,1.26
rus,2000,1.3
rus,2001,1.39
rus,2002,1.49
rus,2003,1.47
rus,2004,1.37
rus,2005,1.33
rus,2006,1.35
rus,2007,1.35
rus,2008,1.38
rus,2009,1.57
rus,2010,1.59
rus,2011,1.56
rus,2012,1.47
rus,2013,1.67
rus,2014,1.78
rus,2015,1.69
rus,2016,1.7
rus,2017,1.8
rus,2018,1.92
rus,2019,2.02
rwa,1991,0.05
rwa,1992,0.05
rwa,1993,0.05
rwa,1994,0.06
rwa,1995,0.06
rwa,1996,0.06
rwa,1997,0.06
rwa,1998,0.06
rwa,1999,0.05
rwa,2000,0.06
rwa,2001,0.05
rwa,2002,0.05
rwa,2003,0.05
rwa,2004,0.05
rwa,2005,0.05
rwa,2006,0.05
rwa,2007,0.05
rwa,2008,0.05
rwa,2009,0.05
rwa,2010,0.05
rwa,2011,0.05
rwa,2012,0.05
rwa,2013,0.04
rwa,2014,0.04
rwa,2015,0.04
rwa,2016,0.04
rwa,2017,0.04
rwa,2018,0.04
rwa,2019,0.04
sau,1991,2.34
sau,1992,2.3
sau,1993,2.28
sau,1994,2.28
sau,1995,2.29
sau,1996,2.31
sau,1997,2.35
sau,1998,2.39
sau,1999,2.37
sau,2000,2.37
sau,2001,2.39
sau,2002,2.37
sau,2003,2.36
sau,2004,2.36
sau,2005,2.35
sau,2006,2.37
sau,2007,2.36
sau,2008,2.33
sau,2009,2.31
sau,2010,2.25
sau,2011,2.21
sau,2012,2.16
sau,2013,2.11
sau,2014,2.22
sau,2015,2.11
sau,2016,2.07
sau,2017,2.03
sau,2018,1.99
sau,2019,1.96
sdn,1991,1.96
sdn,1992,1.92
sdn,1993,1.83
sdn,1994,1.83
sdn,1995,1.85
sdn,1996,1.92
sdn,1997,1.95
sdn,1998,2
sdn,1999,2.07
sdn,2000,2.21
sdn,2001,2.27
sdn,2002,2.38
sdn,2003,2.52
sdn,2004,2.7
sdn,2005,2.86
sdn,2006,2.97
sdn,2007,3.17
sdn,2008,3.38
sdn,2009,3.55
sdn,2010,3.42
sdn,2011,4.01
sdn,2012,3.79
sdn,2013,3.92
sdn,2014,3.82
sdn,2015,3.76
sdn,2016,3.83
sdn,2017,3.91
sdn,2018,3.66
sdn,2019,3.59
sen,1991,0.88
sen,1992,0.89
sen,1993,0.93
sen,1994,0.97
sen,1995,1.01
sen,1996,1.01
sen,1997,1.03
sen,1998,1.05
sen,1999,1.03
sen,2000,1.05
sen,2001,1.05
sen,2002,1.04
sen,2003,1.06
sen,2004,1.05
sen,2005,1.06
sen,2006,1.06
sen,2007,1.09
sen,2008,1.1
sen,2009,1.1
sen,2010,1.1
sen,2011,1.09
sen,2012,1.1
sen,2013,1.1
sen,2014,1.11
sen,2015,1.12
sen,2016,1.13
sen,2017,1.14
sen,2018,1.14
sen,2019,1.14
sgp,1991,7.21
sgp,1992,8.17
sgp,1993,8.25
sgp,1994,8.04
sgp,1995,6.81
sgp,1996,7.85
sgp,1997,7.81
sgp,1998,7.23
sgp,1999,8.3
sgp,2000,7.71
sgp,2001,7.14
sgp,2002,6.95
sgp,2003,7.02
sgp,2004,7.29
sgp,2005,6.95
sgp,2006,6.58
sgp,2007,6.68
sgp,2008,6.66
sgp,2009,6.37
sgp,2010,6.88
sgp,2011,6.88
sgp,2012,7.68
sgp,2013,7.74
sgp,2014,6.82
sgp,2015,7.33
sgp,2016,6.87
sgp,2017,6.34
sgp,2018,5.64
sgp,2019,5.5
slb,1991,1.34
slb,1992,1.34
slb,1993,1.35
slb,1994,1.27
slb,1995,1.26
slb,1996,1.25
slb,1997,1.21
slb,1998,1.16
slb,1999,1.17
slb,2000,1.31
slb,2001,1.48
slb,2002,1.59
slb,2003,1.6
slb,2004,1.72
slb,2005,1.82
slb,2006,1.82
slb,2007,1.74
slb,2008,1.64
slb,2009,1.76
slb,2010,1.84
slb,2011,1.51
slb,2012,1.46
slb,2013,1.54
slb,2014,1.51
slb,2015,1.51
slb,2016,1.47
slb,2017,1.45
slb,2018,1.44
slb,2019,1.43
sle,1991,2.04
sle,1992,2.13
sle,1993,2.12
sle,1994,2.14
sle,1995,2.25
sle,1996,2.22
sle,1997,2.35
sle,1998,2.39
sle,1999,2.35
sle,2000,2.23
sle,2001,2.43
sle,2002,2.29
sle,2003,2.37
sle,2004,2.43
sle,2005,2.47
sle,2006,2.48
sle,2007,2.53
sle,2008,2.48
sle,2009,2.46
sle,2010,2.45
sle,2011,2.46
sle,2012,2.33
sle,2013,2.24
sle,2014,2.35
sle,2015,2.47
sle,2016,2.34
sle,2017,2.48
sle,2018,2.56
sle,2019,2.55
slv,1991,9.59
slv,1992,9.43
slv,1993,9.31
slv,1994,9.1
slv,1995,8.04
slv,1996,6.55
slv,1997,6.29
slv,1998,6.52
slv,1999,6.74
slv,2000,6.95
slv,2001,5.69
slv,2002,6.03
slv,2003,6.01
slv,2004,5.34
slv,2005,5.4
slv,2006,5.43
slv,2007,5.18
slv,2008,5.29
slv,2009,5.42
slv,2010,4.98
slv,2011,4.51
slv,2012,5.03
slv,2013,5.2
slv,2014,4.94
slv,2015,5.32
slv,2016,4.87
slv,2017,4.62
slv,2018,5.76
slv,2019,4.97
som,1991,0.65
som,1992,0.66
som,1993,0.68
som,1994,0.7
som,1995,0.72
som,1996,0.73
som,1997,0.76
som,1998,0.77
som,1999,0.79
som,2000,0.81
som,2001,0.83
som,2002,0.85
som,2003,0.86
som,2004,0.88
som,2005,0.91
som,2006,0.93
som,2007,0.92
som,2008,0.95
som,2009,0.99
som,2010,1.02
som,2011,1.06
som,2012,1.09
som,2013,1.12
som,2014,1.15
som,2015,1.17
som,2016,1.2
som,2017,1.23
som,2018,1.26
som,2019,1.28
srb,1991,5.8
srb,1992,5.96
srb,1993,6.13
srb,1994,6.18
srb,1995,6.12
srb,1996,6.11
srb,1997,6.13
srb,1998,6.07
srb,1999,6.12
srb,2000,6.07
srb,2001,6.06
srb,2002,6.06
srb,2003,6.02
srb,2004,5.83
srb,2005,5.66
srb,2006,5.56
srb,2007,5.44
srb,2008,5.41
srb,2009,4.52
srb,2010,4.53
srb,2011,4.84
srb,2012,4.95
srb,2013,4.67
srb,2014,4.46
srb,2015,4.86
srb,2016,4.44
srb,2017,4.29
srb,2018,4.5
srb,2019,4.24
ssd,1991,1.95
ssd,1992,1.98
ssd,1993,2.01
ssd,1994,2.05
ssd,1995,2.09
ssd,1996,2.13
ssd,1997,2.18
ssd,1998,2.22
ssd,1999,2.25
ssd,2000,2.28
ssd,2001,2.32
ssd,2002,2.36
ssd,2003,2.41
ssd,2004,2.46
ssd,2005,2.52
ssd,2006,2.58
ssd,2007,2.64
ssd,2008,2.69
ssd,2009,2.44
ssd,2010,2.53
ssd,2011,2.64
ssd,2012,2.57
ssd,2013,2.64
ssd,2014,2.43
ssd,2015,2.02
ssd,2016,1.95
ssd,2017,1.94
ssd,2018,2.08
ssd,2019,2.09
stp,1991,0.45
stp,1992,0.45
stp,1993,0.45
stp,1994,0.45
stp,1995,0.46
stp,1996,0.47
stp,1997,0.47
stp,1998,0.48
stp,1999,0.47
stp,2000,0.47
stp,2001,0.44
stp,2002,0.43
stp,2003,0.46
stp,2004,0.43
stp,2005,0.45
stp,2006,0.45
stp,2007,0.44
stp,2008,0.43
stp,2009,0.43
stp,2010,0.44
stp,2011,0.44
stp,2012,0.45
stp,2013,0.44
stp,2014,0.44
stp,2015,0.44
stp,2016,0.45
stp,2017,0.46
stp,2018,0.47
stp,2019,0.48
sur,1991,3.93
sur,1992,3.8
sur,1993,3.64
sur,1994,3.37
sur,1995,3.01
sur,1996,2.47
sur,1997,2.97
sur,1998,0.85
sur,1999,0.92
sur,2000,0.96
sur,2001,1.07
sur,2002,1.17
sur,2003,1.3
sur,2004,1.42
sur,2005,1.53
sur,2006,1.66
sur,2007,1.8
sur,2008,1.9
sur,2009,1.97
sur,2010,2.1
sur,2011,2.23
sur,2012,2.3
sur,2013,2.37
sur,2014,2.46
sur,2015,2.61
sur,2016,2.62
sur,2017,2.55
sur,2018,2.45
sur,2019,2.32
svk,1991,3.55
svk,1992,3.6
svk,1993,3.53
svk,1994,3.41
svk,1995,3.39
svk,1996,3.4
svk,1997,3.36
svk,1998,3.44
svk,1999,3.14
svk,2000,3.37
svk,2001,3.5
svk,2002,3.35
svk,2003,3.69
svk,2004,4.68
svk,2005,4.33
svk,2006,4.06
svk,2007,4.02
svk,2008,4.38
svk,2009,4.64
svk,2010,4.8
svk,2011,4.6
svk,2012,3.93
svk,2013,4.23
svk,2014,4.34
svk,2015,4.13
svk,2016,4.21
svk,2017,4.28
svk,2018,3.97
svk,2019,4.02
svn,1991,4.14
svn,1992,4.23
svn,1993,4.24
svn,1994,4.64
svn,1995,5.08
svn,1996,4.62
svn,1997,4.09
svn,1998,5.02
svn,1999,4.83
svn,2000,5.24
svn,2001,5.11
svn,2002,4.98
svn,2003,4.38
svn,2004,4.98
svn,2005,4.4
svn,2006,4.76
svn,2007,4.75
svn,2008,4.41
svn,2009,4.62
svn,2010,5.16
svn,2011,4.88
svn,2012,4.66
svn,2013,4.45
svn,2014,4.71
svn,2015,4.81
svn,2016,5.13
svn,2017,5.04
svn,2018,5.14
svn,2019,5
swe,1991,5.99
swe,1992,6.01
swe,1993,6.02
swe,1994,5.98
swe,1995,5.9
swe,1996,6.32
swe,1997,6.4
swe,1998,6.08
swe,1999,6.17
swe,2000,5.95
swe,2001,5.86
swe,2002,5.94
swe,2003,5.84
swe,2004,5.65
swe,2005,5.99
swe,2006,5.97
swe,2007,6.05
swe,2008,5.73
swe,2009,5.71
swe,2010,5.85
swe,2011,5.48
swe,2012,5.64
swe,2013,5.72
swe,2014,5.39
swe,2015,5.29
swe,2016,5.43
swe,2017,5.54
swe,2018,5.52
swe,2019,5.55
swz,1991,1.57
swz,1992,1.6
swz,1993,1.57
swz,1994,1.61
swz,1995,1.66
swz,1996,1.68
swz,1997,1.64
swz,1998,1.7
swz,1999,1.79
swz,2000,1.99
swz,2001,2.05
swz,2002,2.14
swz,2003,2.15
swz,2004,2.11
swz,2005,2.18
swz,2006,2.22
swz,2007,2.24
swz,2008,2.25
swz,2009,2.26
swz,2010,2.36
swz,2011,2.48
swz,2012,2.56
swz,2013,2.63
swz,2014,2.68
swz,2015,2.66
swz,2016,2.72
swz,2017,2.7
swz,2018,2.75
swz,2019,2.69
syr,1991,9.08
syr,1992,8.99
syr,1993,9.17
syr,1994,9.13
syr,1995,9.15
syr,1996,9.55
syr,1997,9.65
syr,1998,9.33
syr,1999,9.81
syr,2000,10.32
syr,2001,9.71
syr,2002,9.86
syr,2003,9.99
syr,2004,10.3
syr,2005,10.4
syr,2006,10.57
syr,2007,9.44
syr,2008,8.02
syr,2009,4.46
syr,2010,4.7
syr,2011,4.98
syr,2012,4.5
syr,2013,4.36
syr,2014,4.2
syr,2015,3.84
syr,2016,3.57
syr,2017,3.38
syr,2018,3.22
syr,2019,3.09
tcd,1991,0.3
tcd,1992,0.3
tcd,1993,0.3
tcd,1994,0.31
tcd,1995,0.32
tcd,1996,0.33
tcd,1997,0.34
tcd,1998,0.35
tcd,1999,0.36
tcd,2000,0.36
tcd,2001,0.36
tcd,2002,0.36
tcd,2003,0.36
tcd,2004,0.36
tcd,2005,0.35
tcd,2006,0.35
tcd,2007,0.34
tcd,2008,0.34
tcd,2009,0.35
tcd,2010,0.34
tcd,2011,0.35
tcd,2012,0.35
tcd,2013,0.36
tcd,2014,0.38
tcd,2015,0.4
tcd,2016,0.44
tcd,2017,0.46
tcd,2018,0.49
tcd,2019,0.5
tgo,1991,1.75
tgo,1992,1.86
tgo,1993,1.85
tgo,1994,1.91
tgo,1995,1.94
tgo,1996,1.95
tgo,1997,1.98
tgo,1998,2.01
tgo,1999,2.08
tgo,2000,2.02
tgo,2001,2.04
tgo,2002,2.21
tgo,2003,2.22
tgo,2004,2.28
tgo,2005,2.28
tgo,2006,2.22
tgo,2007,2.38
tgo,2008,2.51
tgo,2009,2.61
tgo,2010,2.53
tgo,2011,2.34
tgo,2012,2.41
tgo,2013,2.4
tgo,2014,2.31
tgo,2015,2.21
tgo,2016,2.2
tgo,2017,2.1
tgo,2018,2.09
tgo,2019,2.08
tha,1991,3.11
tha,1992,3.46
tha,1993,2.9
tha,1994,2.69
tha,1995,4.26
tha,1996,3.7
tha,1997,3.41
tha,1998,3.73
tha,1999,4.36
tha,2000,4.69
tha,2001,4.12
tha,2002,4.68
tha,2003,4.8
tha,2004,4.33
tha,2005,4.47
tha,2006,4.2
tha,2007,4.19
tha,2008,3.7
tha,2009,3.92
tha,2010,3.79
tha,2011,3.25
tha,2012,3.22
tha,2013,3.61
tha,2014,4.08
tha,2015,3.96
tha,2016,4
tha,2017,3.79
tha,2018,3.77
tha,2019,3.48
tjk,1991,0
tjk,1992,0
tjk,1993,0
tjk,1994,0
tjk,1995,0.01
tjk,1996,0.01
tjk,1997,0.01
tjk,1998,0.01
tjk,1999,0.01
tjk,2000,0.01
tjk,2001,0.01
tjk,2002,0.01
tjk,2003,0.01
tjk,2004,0.01
tjk,2005,0.01
tjk,2006,0.01
tjk,2007,0.01
tjk,2008,0.01
tjk,2009,0.01
tjk,2010,0.01
tjk,2011,0.01
tjk,2012,0.01
tjk,2013,0.01
tjk,2014,0.01
tjk,2015,0.01
tjk,2016,0.01
tjk,2017,0.01
tjk,2018,0.01
tjk,2019,0.01
tkm,1991,3.19
tkm,1992,2.68
tkm,1993,3
tkm,1994,3.23
tkm,1995,3.71
tkm,1996,3.64
tkm,1997,5.28
tkm,1998,5.86
tkm,1999,5.58
tkm,2000,6.47
tkm,2001,5.86
tkm,2002,5.67
tkm,2003,5.98
tkm,2004,5.97
tkm,2005,6.05
tkm,2006,5.32
tkm,2007,4.79
tkm,2008,3.89
tkm,2009,3.8
tkm,2010,3.63
tkm,2011,3.36
tkm,2012,3.16
tkm,2013,3.13
tkm,2014,3.17
tkm,2015,3.29
tkm,2016,3.26
tkm,2017,3.36
tkm,2018,3.58
tkm,2019,3.83
tls,1991,2.01
tls,1992,1.99
tls,1993,1.97
tls,1994,1.93
tls,1995,1.87
tls,1996,1.78
tls,1997,1.7
tls,1998,1.64
tls,1999,1.95
tls,2000,2.23
tls,2001,2.14
tls,2002,2.44
tls,2003,1.84
tls,2004,1.57
tls,2005,1.31
tls,2006,1.75
tls,2007,2.03
tls,2008,2.04
tls,2009,2
tls,2010,1.71
tls,2011,1.52
tls,2012,1.46
tls,2013,1.25
tls,2014,1.28
tls,2015,1.23
tls,2016,1.15
tls,2017,1.14
tls,2018,1.16
tls,2019,1.25
ton,1991,1.41
ton,1992,1.42
ton,1993,1.42
ton,1994,1.4
ton,1995,1.39
ton,1996,1.39
ton,1997,1.4
ton,1998,1.39
ton,1999,1.38
ton,2000,1.35
ton,2001,1.33
ton,2002,1.28
ton,2003,1.24
ton,2004,1.2
ton,2005,1.15
ton,2006,1.17
ton,2007,1.15
ton,2008,1.13
ton,2009,1.12
ton,2010,1.07
ton,2011,1.02
ton,2012,0.99
ton,2013,0.98
ton,2014,0.95
ton,2015,0.91
ton,2016,0.87
ton,2017,0.83
ton,2018,0.81
ton,2019,0.79
tto,1991,4.15
tto,1992,4.67
tto,1993,5.25
tto,1994,4.98
tto,1995,4.9
tto,1996,5.12
tto,1997,5.22
tto,1998,5.4
tto,1999,5.2
tto,2000,6.02
tto,2001,6.5
tto,2002,6.45
tto,2003,6.18
tto,2004,5.84
tto,2005,5.56
tto,2006,5.74
tto,2007,5.92
tto,2008,6.08
tto,2009,6.27
tto,2010,6.6
tto,2011,6.02
tto,2012,6.01
tto,2013,6.91
tto,2014,6.24
tto,2015,7.25
tto,2016,7.21
tto,2017,7.17
tto,2018,7.14
tto,2019,7.13
tun,1991,3.23
tun,1992,3.23
tun,1993,3.22
tun,1994,3.3
tun,1995,3.49
tun,1996,3.63
tun,1997,3.92
tun,1998,4.13
tun,1999,4.42
tun,2000,4.78
tun,2001,5.06
tun,2002,5.4
tun,2003,5.65
tun,2004,5.98
tun,2005,6.35
tun,2006,6.78
tun,2007,6.18
tun,2008,7.12
tun,2009,7.34
tun,2010,8.1
tun,2011,6.87
tun,2012,8.3
tun,2013,8.44
tun,2014,8.21
tun,2015,7.92
tun,2016,7.77
tun,2017,7.52
tun,2018,7.47
tun,2019,7.32
tur,1991,5.33
tur,1992,5.4
tur,1993,5.29
tur,1994,5.61
tur,1995,5.74
tur,1996,5.88
tur,1997,5.93
tur,1998,6.11
tur,1999,6.32
tur,2000,6.35
tur,2001,6.58
tur,2002,6.82
tur,2003,6.93
tur,2004,6.91
tur,2005,7.08
tur,2006,7.23
tur,2007,7.29
tur,2008,7.56
tur,2009,7.38
tur,2010,6.96
tur,2011,6.79
tur,2012,6.58
tur,2013,6.12
tur,2014,5.96
tur,2015,5.86
tur,2016,6
tur,2017,6.04
tur,2018,5.96
tur,2019,5.88
tza,1991,2.08
tza,1992,2.09
tza,1993,2.12
tza,1994,2.19
tza,1995,2.36
tza,1996,2.38
tza,1997,2.52
tza,1998,2.54
tza,1999,2.58
tza,2000,2.6
tza,2001,2.61
tza,2002,2.56
tza,2003,2.49
tza,2004,2.44
tza,2005,2.41
tza,2006,2.42
tza,2007,2.36
tza,2008,2.47
tza,2009,2.43
tza,2010,2.53
tza,2011,2.56
tza,2012,2.86
tza,2013,3.25
tza,2014,3.65
tza,2015,3.67
tza,2016,3.75
tza,2017,3.81
tza,2018,3.73
tza,2019,3.78
uga,1991,0.37
uga,1992,0.37
uga,1993,0.36
uga,1994,0.36
uga,1995,0.36
uga,1996,0.35
uga,1997,0.35
uga,1998,0.35
uga,1999,0.35
uga,2000,0.35
uga,2001,0.36
uga,2002,0.36
uga,2003,0.4
uga,2004,0.54
uga,2005,0.69
uga,2006,0.9
uga,2007,1.17
uga,2008,1.56
uga,2009,2.26
uga,2010,2.8
uga,2011,3.04
uga,2012,3.96
uga,2013,4.28
uga,2014,4.55
uga,2015,4.6
uga,2016,4.87
uga,2017,4.94
uga,2018,4.94
uga,2019,5.02
ukr,1991,0.24
ukr,1992,0.27
ukr,1993,0.31
ukr,1994,0.39
ukr,1995,0.47
ukr,1996,0.56
ukr,1997,0.72
ukr,1998,0.76
ukr,1999,0.73
ukr,2000,0.81
ukr,2001,0.79
ukr,2002,0.79
ukr,2003,0.83
ukr,2004,0.83
ukr,2005,0.89
ukr,2006,0.95
ukr,2007,1.01
ukr,2008,1.12
ukr,2009,1.33
ukr,2010,1.32
ukr,2011,1.3
ukr,2012,1.28
ukr,2013,1.35
ukr,2014,1.65
ukr,2015,1.7
ukr,2016,1.53
ukr,2017,1.06
ukr,2018,1.08
ukr,2019,0.95
ury,1991,5.8
ury,1992,5.88
ury,1993,5.88
ury,1994,5.94
ury,1995,5.86
ury,1996,5.85
ury,1997,5.91
ury,1998,5.99
ury,1999,5.1
ury,2000,4.78
ury,2001,5.2
ury,2002,4.87
ury,2003,4.56
ury,2004,4.61
ury,2005,5.2
ury,2006,6.17
ury,2007,6.2
ury,2008,6.23
ury,2009,6.29
ury,2010,6.21
ury,2011,6.65
ury,2012,6.14
ury,2013,6.41
ury,2014,5.81
ury,2015,5.35
ury,2016,5.31
ury,2017,5.2
ury,2018,4.84
ury,2019,4.94
usa,1991,4.7
usa,1992,4.59
usa,1993,4.67
usa,1994,4.46
usa,1995,4.31
usa,1996,4.23
usa,1997,4.14
usa,1998,4
usa,1999,3.85
usa,2000,3.74
usa,2001,3.7
usa,2002,3.65
usa,2003,3.76
usa,2004,3.75
usa,2005,3.7
usa,2006,3.63
usa,2007,3.52
usa,2008,3.43
usa,2009,3.46
usa,2010,3.4
usa,2011,3.23
usa,2012,3.12
usa,2013,3
usa,2014,2.94
usa,2015,2.96
usa,2016,2.94
usa,2017,2.8
usa,2018,2.84
usa,2019,2.71
uzb,1991,0
uzb,1992,0.01
uzb,1993,0.01
uzb,1994,0.01
uzb,1995,0.01
uzb,1996,0.01
uzb,1997,0.01
uzb,1998,0.01
uzb,1999,0.01
uzb,2000,0.01
uzb,2001,0.01
uzb,2002,0.01
uzb,2003,0.01
uzb,2004,0.01
uzb,2005,0.01
uzb,2006,0.01
uzb,2007,0.01
uzb,2008,0.01
uzb,2009,0.01
uzb,2010,0.01
uzb,2011,0.01
uzb,2012,0.01
uzb,2013,0.01
uzb,2014,0.01
uzb,2015,0.01
uzb,2016,0.01
uzb,2017,0.01
uzb,2018,0.01
uzb,2019,0.01
vct,1991,6.82
vct,1992,6.75
vct,1993,6.76
vct,1994,6.79
vct,1995,6.72
vct,1996,6.73
vct,1997,6.72
vct,1998,6.7
vct,1999,6.68
vct,2000,6.67
vct,2001,6.68
vct,2002,6.6
vct,2003,6.52
vct,2004,6.48
vct,2005,6.44
vct,2006,6.35
vct,2007,6.3
vct,2008,6.21
vct,2009,6.2
vct,2010,6.26
vct,2011,6.21
vct,2012,6.18
vct,2013,6.14
vct,2014,6.11
vct,2015,6.06
vct,2016,6.03
vct,2017,6
vct,2018,5.94
vct,2019,5.9
ven,1991,9.37
ven,1992,9.34
ven,1993,9.15
ven,1994,9.04
ven,1995,7.61
ven,1996,6.63
ven,1997,6.88
ven,1998,7.02
ven,1999,7.07
ven,2000,6.99
ven,2001,8.76
ven,2002,7.31
ven,2003,6.67
ven,2004,6.33
ven,2005,6.54
ven,2006,6.18
ven,2007,5.62
ven,2008,5.1
ven,2009,5.09
ven,2010,4.66
ven,2011,4.58
ven,2012,4.46
ven,2013,4.11
ven,2014,3.68
ven,2015,3.34
ven,2016,2.94
ven,2017,2.56
ven,2018,2.21
ven,2019,1.94
vir,1991,3.96
vir,1992,3.95
vir,1993,3.95
vir,1994,3.93
vir,1995,3.92
vir,1996,3.92
vir,1997,3.91
vir,1998,3.9
vir,1999,3.89
vir,2000,3.86
vir,2001,3.85
vir,2002,3.84
vir,2003,3.83
vir,2004,3.81
vir,2005,3.78
vir,2006,3.75
vir,2007,3.72
vir,2008,3.73
vir,2009,3.72
vir,2010,3.68
vir,2011,3.67
vir,2012,3.57
vir,2013,3.55
vir,2014,3.52
vir,2015,3.48
vir,2016,3.44
vir,2017,3.41
vir,2018,3.37
vir,2019,3.34
vnm,1991,2.08
vnm,1992,1.96
vnm,1993,1.82
vnm,1994,1.54
vnm,1995,1.12
vnm,1996,1.05
vnm,1997,0.21
vnm,1998,0.07
vnm,1999,0.16
vnm,2000,0.27
vnm,2001,0.31
vnm,2002,0.5
vnm,2003,0.45
vnm,2004,0.7
vnm,2005,1.09
vnm,2006,1.71
vnm,2007,2.65
vnm,2008,4.11
vnm,2009,6.26
vnm,2010,4.55
vnm,2011,3.86
vnm,2012,3.64
vnm,2013,3.4
vnm,2014,2.9
vnm,2015,3.84
vnm,2016,3.75
vnm,2017,2.88
vnm,2018,3.01
vnm,2019,2.8
vut,1991,2.72
vut,1992,2.72
vut,1993,2.76
vut,1994,2.7
vut,1995,2.7
vut,1996,2.72
vut,1997,2.57
vut,1998,2.5
vut,1999,2.5
vut,2000,2.37
vut,2001,2.4
vut,2002,2.45
vut,2003,2.44
vut,2004,2.42
vut,2005,2.38
vut,2006,2.27
vut,2007,2.15
vut,2008,1.96
vut,2009,1.81
vut,2010,0.85
vut,2011,0.82
vut,2012,0.71
vut,2013,0.62
vut,2014,0.57
vut,2015,0.57
vut,2016,0.55
vut,2017,0.52
vut,2018,0.5
vut,2019,0.47
wsm,1991,7.78
wsm,1992,7.9
wsm,1993,7.86
wsm,1994,7.86
wsm,1995,7.71
wsm,1996,7.54
wsm,1997,7.45
wsm,1998,7.47
wsm,1999,7.42
wsm,2000,7.24
wsm,2001,6.99
wsm,2002,6.78
wsm,2003,6.55
wsm,2004,6.32
wsm,2005,6.11
wsm,2006,5.94
wsm,2007,5.66
wsm,2008,5.43
wsm,2009,5.39
wsm,2010,5.26
wsm,2011,4.99
wsm,2012,4.82
wsm,2013,4.79
wsm,2014,4.71
wsm,2015,4.52
wsm,2016,4.16
wsm,2017,3.83
wsm,2018,3.6
wsm,2019,3.36
yem,1991,7.65
yem,1992,7.66
yem,1993,7.69
yem,1994,7.69
yem,1995,7.67
yem,1996,7.69
yem,1997,7.75
yem,1998,7.82
yem,1999,7.81
yem,2000,7.73
yem,2001,7.75
yem,2002,7.76
yem,2003,7.7
yem,2004,7.63
yem,2005,7.57
yem,2006,7.59
yem,2007,7.62
yem,2008,7.51
yem,2009,7.53
yem,2010,7.37
yem,2011,7.42
yem,2012,7.39
yem,2013,7.34
yem,2014,7.32
yem,2015,7.42
yem,2016,7.42
yem,2017,7.46
yem,2018,7.51
yem,2019,7.45
zaf,1991,6.93
zaf,1992,7.08
zaf,1993,7.19
zaf,1994,7.31
zaf,1995,7.56
zaf,1996,7.62
zaf,1997,7.76
zaf,1998,7.97
zaf,1999,8.16
zaf,2000,8.24
zaf,2001,8.6
zaf,2002,8.88
zaf,2003,9.09
zaf,2004,9.24
zaf,2005,9.23
zaf,2006,9.82
zaf,2007,8.55
zaf,2008,7.59
zaf,2009,7.54
zaf,2010,7.56
zaf,2011,7.57
zaf,2012,7.5
zaf,2013,7.46
zaf,2014,7.46
zaf,2015,7.39
zaf,2016,7.74
zaf,2017,7.72
zaf,2018,7.57
zaf,2019,8
zmb,1991,0.31
zmb,1992,0.32
zmb,1993,0.36
zmb,1994,0.38
zmb,1995,0.38
zmb,1996,0.4
zmb,1997,0.42
zmb,1998,0.46
zmb,1999,0.52
zmb,2000,0.59
zmb,2001,0.7
zmb,2002,0.84
zmb,2003,0.98
zmb,2004,1.13
zmb,2005,1.31
zmb,2006,0.87
zmb,2007,0.58
zmb,2008,0.39
zmb,2009,0.37
zmb,2010,0.38
zmb,2011,0.35
zmb,2012,0.34
zmb,2013,0.32
zmb,2014,0.3
zmb,2015,0.29
zmb,2016,0.28
zmb,2017,0.28
zmb,2018,0.29
zmb,2019,0.25
zwe,1991,0.44
zwe,1992,0.4
zwe,1993,0.5
zwe,1994,0.5
zwe,1995,0.56
zwe,1996,0.64
zwe,1997,0.72
zwe,1998,0.67
zwe,1999,0.6
zwe,2000,0.53
zwe,2001,0.6
zwe,2002,0.58
zwe,2003,0.61
zwe,2004,0.57
zwe,2005,0.64
zwe,2006,0.76
zwe,2007,0.87
zwe,2008,1.05
zwe,2009,0.88
zwe,2010,0.75
zwe,2011,0.67
zwe,2012,0.66
zwe,2013,0.69
zwe,2014,0.67
zwe,2015,0.68
zwe,2016,0.7
zwe,2017,0.65
zwe,2018,0.6
zwe,2019,0.55
