geo,time,bm_trf_prvt_cd
ner,1998,17920108.82204
ner,1999,17698572.99597
ner,2000,11516344.87997
ner,2001,9309150.01882
ner,2002,5422990.15834
ner,2003,7913468.47371
ner,2004,23326593.65862
ner,2005,32435711.24042
ner,2006,28057582.36484
ner,2007,13496750.75246
ner,2008,15369953.7291
ner,2009,16921350.81001
ner,2010,58060495.42882
ner,2011,129165363.41541
ner,2012,62900012.36147
ner,2013,72565351.88357
ner,2014,91158140.39939
ner,2015,54360138.8634
ner,2016,57297432.11493
ner,2017,115031333.13685
ner,2018,117307256.19873
ner,2019,113991371.55225
ner,2020,334449931.88041
nga,1977,198541630.40291
nga,1978,253434751.49738
nga,1979,355955919.16382
nga,1980,422472700.51905
nga,1981,456526255.27718
nga,1982,400913928.42284
nga,1983,383760656.42684
nga,1984,311795748.83685
nga,1985,268524232.77359
nga,1986,137929226.02779
nga,1987,21663145.17037
nga,1988,37029145.75818
nga,1989,28785828.68223
nga,1990,8853591.75516
nga,1991,53510676.98921
nga,1992,34802542.93569
nga,1993,2310583.52763
nga,1994,3500636.47936
nga,1995,1463817.39249
nga,1996,547300.15504
nga,1997,1164844.85612
nga,1998,1328093.31967
nga,1999,9400236.73868
nga,2000,1052141.64908
nga,2001,593358.4312
nga,2002,903977.97998
nga,2003,11562241.3615
nga,2004,20855603.80629
nga,2005,70652958.30868
nga,2006,129431358.57807
nga,2007,67165782.17368
nga,2008,412090672.12392
nga,2009,346227562.06393
nga,2010,309848597.40771
nga,2011,355004837.24854
nga,2012,320253278.35972
nga,2013,542879268.21702
nga,2014,819262650.92214
nga,2015,1797895402.91904
nga,2016,1045863872.97962
nga,2017,521627654.31439
nga,2018,391566861.55045
nga,2019,711087955.52914
nga,2020,604518220.16938
nic,1977,700000
nic,1978,600000
nic,1979,200000
nic,1980,100000
nic,1981,100000
nic,1982,100000
nic,1983,0
nic,1984,0
nic,1985,0
nic,1986,0
nic,1987,0
nic,1988,0
nic,1989,0
nic,1990,0
nic,1991,0
nic,1992,0
nic,1993,0
nic,1994,0
nic,1995,0
nic,1996,0
nic,1997,0
nic,1998,0
nic,1999,0
nic,2000,0
nic,2001,0
nic,2002,0
nic,2003,0
nic,2004,0
nic,2016,16100000
nic,2017,16000000
nic,2018,13000000
nic,2019,12000000
nic,2020,11900000
nld,1967,72375690.55535
nld,1968,79281767.89842
nld,1969,100828729.20879
nld,1970,130386740.23712
nld,1971,181895583.53923
nld,1972,228539311.68151
nld,1973,323558414.55766
nld,1974,390336774.36887
nld,1975,456420479.82268
nld,1976,464887176.86279
nld,1977,567224874.25543
nld,1978,690614796.99078
nld,1979,803374224.4645
nld,1980,989207914.16669
nld,1981,862762280.83476
nld,1982,782095676.61692
nld,1983,719756592.75138
nld,1984,665198397.72406
nld,1985,720159930.88413
nld,1986,976432047.05281
nld,1987,1271935548.88905
nld,1988,1340954831.48271
nld,1989,1342724683.48754
nld,1990,1606680919.48128
nld,1991,1718113706.20999
nld,1992,1939833354.86201
nld,1993,1877212349.61948
nld,1994,2182143613.9461
nld,1995,2398583546.5346
nld,1996,2550128003.37276
nld,1997,2474623292.44313
nld,1998,2462617958.12053
nld,1999,2705667694.35898
nld,2000,2774399771.91383
nld,2001,2884712390.96391
nld,2002,3318761590.9405
nld,2003,6176967076.92994
nld,2004,12063126308.0808
nld,2005,14219596540.1448
nld,2006,17294732527.9869
nld,2007,20454200343.688
nld,2008,18115198770.9219
nld,2009,16609274372.9608
nld,2010,17054008889.3218
nld,2011,18568675491.0917
nld,2012,17285260361.3834
nld,2013,18766816665.23529
nld,2014,15515643204.0107
nld,2015,13467709600.6558
nld,2016,12124668510.4818
nld,2017,11611275305.1329
nld,2018,12743901738.6905
nld,2019,14037373532.7111
nld,2020,19496510661.4342
nld_curacao,2011,238709497.2067
nld_curacao,2012,249826815.64246
nld_curacao,2013,243061452.51397
nld_curacao,2014,225642458.10056
nld_curacao,2015,190072625.69832
nld_curacao,2016,195374301.67598
nld_curacao,2017,191433832.46369
nld_curacao,2018,212561128.77654
nld_curacao,2019,225811388.35754
nld_curacao,2020,220526852.53073
nor,1975,88936677.10196
nor,1976,95949862.57972
nor,1977,87655964.67117
nor,1978,100994084.66813
nor,1979,119803907.57304
nor,1980,151499226.77682
nor,1981,149866553.42904
nor,1982,178339176.64965
nor,1983,175394476.28437
nor,1984,156246855.2779
nor,1985,164679739.48568
nor,1986,240463502.64887
nor,1987,314235229.74756
nor,1988,343054605.99293
nor,1989,388622937.70445
nor,1990,485212078.39001
nor,1991,594665586.72082
nor,1992,2036044461.06626
nor,1993,1946680089.34618
nor,1994,1980540672.01601
nor,1995,2083578970.7259
nor,1996,1718551779.08733
nor,1997,1827765164.89249
nor,1998,1922420708.52601
nor,1999,2103560209.57992
nor,2000,1821793472.46633
nor,2001,2170292964.42674
nor,2002,2495285856.50045
nor,2003,3080602101.14704
nor,2004,3157943153.9007
nor,2005,3608388863.93688
nor,2006,2886654555.78676
nor,2007,3400740814.11562
nor,2008,3339713686.65002
nor,2009,3486600631.13215
nor,2010,3459957267.24374
nor,2011,4046954111.88028
nor,2012,1836104390.44402
nor,2013,2080002405.42887
nor,2014,6363772027.13938
nor,2015,5423521218.75582
nor,2016,5725927713.71084
nor,2017,6909785203.86997
nor,2018,7111566420.07819
nor,2019,6840830659.57301
nor,2020,7596087579.24394
npl,1976,1376000
npl,1977,1712000
npl,1978,1175384.45052
npl,1979,1200000
npl,1980,1375000
npl,1981,1010027.12937
npl,1982,2358373.0191
npl,1983,2786561.9613
npl,1984,1995897.56671
npl,1985,3449677.08103
npl,1986,4640140.62759
npl,1987,3334252.35153
npl,1988,5520634.85066
npl,1989,11631637.5911
npl,1990,7107730.09568
npl,1991,10103539.17485
npl,1992,4539216.62572
npl,1993,3005676.36732
npl,1994,8713303.282
npl,1995,9062518.96971
npl,1996,17992224.688
npl,1997,21802417.28294
npl,1998,24058675.42089
npl,1999,26947867.60168
npl,2000,16732552.40649
npl,2001,24304800.7464
npl,2002,33176249.44851
npl,2003,25417686.01998
npl,2004,62777426.17936
npl,2005,60495691.68969
npl,2006,68886315.13246
npl,2007,41415751.78155
npl,2008,51051662.10534
npl,2009,108983491.90617
npl,2010,53272708.43963
npl,2011,52063277.83351
npl,2012,77999239.88687
npl,2013,54421228.87353
npl,2014,32657745.24115
npl,2015,26749175.83547
npl,2016,35588873.43789
npl,2017,51686869.23658
npl,2018,53922400.52441
npl,2019,81597337.58555
npl,2020,44493837.84702
npl,2021,54695256.16716
nru,2008,1984152.73442
nru,2009,1923950.08674
nru,2010,1829618.47972
nru,2011,5784536.08526
nru,2012,6648130.52099
nru,2013,16621275.32034
nru,2014,19158788.51085
nru,2015,18551595.9323
nru,2016,25490220.95882
nru,2017,16593715.13344
nru,2018,10487826.22337
nzl,2000,194586526.54399
nzl,2001,256717900.68758
nzl,2002,376016169.23048
nzl,2003,453660502.12881
nzl,2004,526470985.51704
nzl,2005,706837342.88193
nzl,2006,602415960.86475
nzl,2007,681266032.70902
nzl,2008,675305440.0528
nzl,2009,574317869.58995
nzl,2010,575494393.91985
nzl,2011,788329231.46315
nzl,2012,902814035.76187
nzl,2013,913042615.08957
nzl,2014,1240287769.06734
nzl,2015,1210451858.79291
nzl,2016,1263934082.7655
nzl,2017,1441214353.72572
nzl,2018,1486684348.98344
nzl,2019,1540320293.89417
nzl,2020,1430902383.97808
omn,1974,110885929.6783
omn,1975,208164447.62063
omn,1976,219745223.56614
omn,1977,221771859.35661
omn,1978,241169659.06534
omn,1979,281412855.47601
omn,1980,396641576.13388
omn,1981,497973365.65713
omn,1982,596409961.19401
omn,1983,735379272.54018
omn,1984,859878836.29234
omn,1985,946742135.81552
omn,1986,884858641.86852
omn,1987,741222366.71001
omn,1988,801040312.09363
omn,1989,829648894.6684
omn,1990,855656697.0091
omn,1991,910273081.92458
omn,1992,1219765929.77893
omn,1993,1422626788.03641
omn,1994,1365409622.88687
omn,1995,1537061118.3355
omn,1996,1370599982.17685
omn,1997,1500699980.48505
omn,1998,1466899990.46229
omn,1999,1438199990.64889
omn,2000,1451200000
omn,2001,1531859557.86736
omn,2002,1602080624.18726
omn,2003,1672301690.50715
omn,2004,1825747724.3173
omn,2005,2257477243.17295
omn,2006,2788036410.92328
omn,2007,3669700910.27308
omn,2008,5180754226.26788
omn,2009,5315994798.43953
omn,2010,5703511053.31599
omn,2011,7214564369.31079
omn,2012,8086605981.79454
omn,2013,9104418725.61768
omn,2014,10300832249.6749
omn,2015,10990897269.1808
omn,2016,10312093628.0884
omn,2017,9815344603.38101
omn,2018,9957667100.13004
omn,2019,9133596879.06372
omn,2020,8772236671.0013
pak,1976,0
pak,1977,0
pak,1978,0
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,0
pak,1985,0
pak,1986,9266812.16587
pak,1987,11873177.66269
pak,1988,8658021.88172
pak,1989,15229831.5043
pak,1990,14390662.66768
pak,1991,15878657.96383
pak,1992,15071726.37482
pak,1993,26696954.4371
pak,1994,23494933.19242
pak,1995,32562422.99408
pak,1996,29612225.76175
pak,1997,30540495.63388
pak,1998,25000000
pak,1999,28000000
pak,2000,34000000
pak,2001,57000000
pak,2002,35000000
pak,2003,54000000
pak,2004,105000000
pak,2005,68000000
pak,2006,63000000
pak,2007,76000000
pak,2008,69000000
pak,2009,42000000
pak,2010,115000000
pak,2011,104000000
pak,2012,88000000
pak,2013,64000000
pak,2014,223000000
pak,2015,159000000
pak,2016,137000000
pak,2017,174000000
pak,2018,222000000
pak,2019,254000000
pak,2020,330000000
pak,2021,256000000
pan,1977,32300000
pan,1978,35900000
pan,1979,41700000
pan,1980,39100000
pan,1981,33700000
pan,1982,36900000
pan,1983,41200000
pan,1984,34500000
pan,1985,33900000
pan,1986,30600000
pan,1987,42900000
pan,1988,44300000
pan,1989,39000000
pan,1990,24500000
pan,1991,18900000
pan,1992,23000000
pan,1993,26900000
pan,1994,28300000
pan,1995,24100000
pan,1996,24000000
pan,1997,24700000
pan,1998,25200000
pan,1999,26100000
pan,2000,26600000
pan,2001,46600000
pan,2002,49800000
pan,2003,61500000
pan,2004,77300000
pan,2005,92600000
pan,2006,241300000
pan,2007,418800000
pan,2008,570400000
pan,2009,604600000
pan,2010,639200000
pan,2011,616600000
pan,2012,720900000
pan,2013,769600000
pan,2014,889600000
pan,2015,1012800000
pan,2016,993767400
pan,2017,1011999400
pan,2018,971713000
pan,2019,989529266
pan,2020,606922732.79
per,1977,0
per,1978,0
per,1979,0
per,1980,0
per,1981,0
per,1982,0
per,1983,0
per,1984,0
per,1991,0
per,1992,0
per,1993,0
per,1994,0
per,1995,0
per,1996,0
per,1997,0
per,1998,0
per,1999,0
per,2000,0
per,2001,0
per,2002,0
per,2003,0
per,2004,0
per,2005,0
per,2006,0
per,2007,0
per,2008,0
per,2009,0
per,2010,0
per,2011,0
per,2012,0
per,2013,0
per,2014,0
per,2015,0
per,2016,0
per,2017,0
per,2018,0
per,2019,0
per,2020,0
phl,1977,4000000
phl,1978,3000000
phl,1979,5000000
phl,1980,6000000
phl,1981,3000000
phl,1982,2000000
phl,1983,5000000
phl,1984,1000000
phl,1985,9000000
phl,1986,4000000
phl,1987,2000000
phl,1988,3000000
phl,1989,2000000
phl,1990,3000000
phl,1991,1000000
phl,1992,9000000
phl,1993,47000000
phl,1994,105000000
phl,1995,267000000
phl,1996,548000000
phl,1997,554000000
phl,1998,287000000
phl,1999,123000000
phl,2000,205000000
phl,2001,197000000
phl,2002,202000000
phl,2003,175000000
phl,2004,187000000
phl,2005,169489861.3335
phl,2006,223470247.34357
phl,2007,169004973.72087
phl,2008,281487891.17323
phl,2009,307174004.44746
phl,2010,352063995.3182
phl,2011,462199553.74804
phl,2012,536306989.39705
phl,2013,556708313.69025
phl,2014,620208536.74176
phl,2015,767392504.989
phl,2016,625947258.8322
phl,2017,677327425.16478
phl,2018,759367592.33075
phl,2019,760429111.2467
phl,2020,815076601.91883
phl,2021,911062059.31619
plw,2005,15158057.83212
plw,2006,14856426.22875
plw,2007,14491352.98952
plw,2008,13485675.4988
plw,2009,12820299.36644
plw,2010,12713000.13
plw,2011,13294328.43595
plw,2012,13912099.28633
plw,2013,14468003.90554
plw,2014,14522085.29256
plw,2015,21728114.38419
plw,2016,22929100.55981
plw,2017,25928523.94055
png,1976,62783527.52274
png,1977,57822704.96433
png,1978,81216421.28251
png,1979,83539776.88358
png,1980,100199941.31414
png,1981,109778861.80211
png,1982,115897535.33281
png,1983,97060182.2371
png,1984,92916153.63157
png,1985,89819846.05799
png,1986,82898667.44408
png,1987,108807127.71452
png,1988,116199311.33673
png,1989,127155527.5264
png,1990,118149317.61563
png,1991,106152758.91919
png,1992,111114661.80326
png,1993,177957624.84651
png,1994,209289143.38305
png,1995,173905154.04311
png,1996,304244545.35235
png,1997,102588535.5751
png,1998,71644496.87443
png,1999,68706013.78875
png,2000,72660191.16788
png,2001,67250494.16841
png,2002,56677814.56652
png,2003,79522120.94879
png,2004,74854731.03545
png,2005,89769863.40658
png,2006,125453572.35399
png,2007,157874788.41268
png,2008,228222066.20006
png,2009,200542940.05072
png,2010,241785835.82414
png,2011,328857455.00517
png,2012,416054280.62518
png,2013,383595504.84365
png,2014,319100506.08277
png,2015,253904877.60651
png,2016,148303152.78945
png,2017,225528530.73414
png,2018,91244594.74719
pol,1976,13000000
pol,1977,16000000
pol,1978,19000000
pol,1979,273000000
pol,1980,508000000
pol,1981,644000000
pol,1982,95000000
pol,1983,239000000
pol,1984,374000000
pol,1985,381000000
pol,1986,386000000
pol,1987,596000000
pol,1988,1086000000
pol,1989,2637000000
pol,1990,4354000000
pol,1991,5939000000
pol,1992,5748000000
pol,1993,5080000000
pol,1994,922000000
pol,1995,1501000000
pol,1996,1131000000
pol,1997,665000000
pol,1998,603000000
pol,1999,632000000
pol,2000,700000000
pol,2001,862000000
pol,2002,933000000
pol,2003,1130000000
pol,2004,1480000000
pol,2005,1730000000
pol,2006,2196000000
pol,2007,2674000000
pol,2008,3059000000
pol,2009,2974000000
pol,2010,2258000000
pol,2011,2462000000
pol,2012,3256000000
pol,2013,2887000000
pol,2014,2875000000
pol,2015,2679000000
pol,2016,2921000000
pol,2017,3040000000
pol,2018,3582000000
pol,2019,3296000000
pol,2020,3440000000
prt,1975,33010266.66723
prt,1976,41502797.09883
prt,1977,88808087.81532
prt,1978,82775496.57211
prt,1979,59022453.84999
prt,1980,41111342.86596
prt,1981,29236533.90579
prt,1982,38433349.09401
prt,1983,67554663.36168
prt,1984,80335175.30598
prt,1985,82386174.89494
prt,1986,112456330.74725
prt,1987,191865835.73944
prt,1988,142196939.64854
prt,1989,173524844.12145
prt,1990,259672558.5745
prt,1991,364782911.61087
prt,1992,410854078.44442
prt,1993,509193350.59281
prt,1994,420428172.11626
prt,1995,491225895.02814
prt,1996,721748444.28372
prt,1997,500339855.58061
prt,1998,627293103.61955
prt,1999,935582979.70696
prt,2000,960228078.54504
prt,2001,1193823765.44921
prt,2002,1344209823.0502
prt,2003,1631348398.34433
prt,2004,2016559762.19337
prt,2005,2452483953.7074
prt,2006,2690346758.02277
prt,2007,3163631375.24038
prt,2008,3522955110.3739
prt,2009,3310196277.49377
prt,2010,3509979982.39538
prt,2011,3701684918.4862
prt,2012,3158427540.85298
prt,2013,3162828156.60981
prt,2014,3489343758.83228
prt,2015,2656001020.1418
prt,2016,2581576672.39621
prt,2017,2725747955.1542
prt,2018,3064750971.53847
prt,2019,3077819586.76949
prt,2020,3328766048.49773
prt,2021,3661550537.66233
pry,1975,1600000
pry,1976,1900000
pry,1977,1800000
pry,1978,1700000
pry,1979,1300000
pry,1980,3300000
pry,1981,1400000
pry,1982,200000
pry,1983,100000
pry,1984,200000
pry,1985,600000
pry,1986,100000
pry,1987,200000
pry,1988,200000
pry,1989,200000
pry,1990,0
pry,1991,0
pry,1992,0
pry,1995,0
pry,1996,0
pry,1997,0
pry,1998,0
pry,1999,0
pry,2000,0
pry,2001,0
pry,2002,0
pry,2003,0
pry,2004,0
pry,2005,0
pry,2006,0
pry,2007,0
pse,1995,84900000
pse,1996,90200000
pse,1997,121900000
pse,1998,134425525.08766
pse,1999,173390743.52033
pse,2000,98382755.21547
pse,2001,66554778.54656
pse,2002,64081049.15497
pse,2003,190932890.7813
pse,2004,123806634.38326
pse,2005,93052154.89033
pse,2006,104860099.2434
pse,2007,112303902.3658
pse,2008,122959778.83891
pse,2009,195590583.45766
pse,2010,255994727.65512
pse,2011,563950078.41821
pse,2012,580942723.10816
pse,2013,657530485.48166
pse,2014,607839912.43309
pse,2015,437344302.61181
pse,2016,476066494.01267
pse,2017,460236054.0722
pse,2018,493646430.12402
pse,2019,573752176.3965
pse,2020,415094793.07902
pyf,2002,118591978.68738
pyf,2003,156452216.27705
pyf,2004,179001062.91317
pyf,2005,162888427.80917
pyf,2006,153931692.006
pyf,2007,191228378.47854
pyf,2008,638037137.73319
pyf,2009,613841990.52014
pyf,2010,386558065.33462
pyf,2011,290184514.62219
pyf,2012,230926324.55333
pyf,2013,133875444.10496
pyf,2014,55243052.20741
pyf,2015,32867823.83293
pyf,2016,61708547.15563
qat,2011,13656980006.4043
qat,2012,15418406593.4066
qat,2013,15453021978.022
qat,2014,17707967032.967
qat,2015,15932692307.6923
qat,2016,16045604395.6044
qat,2017,16766483516.4835
qat,2018,16460164835.1648
qat,2019,17148351648.3517
qat,2020,12768406593.4066
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,0
rou,1991,49000000
rou,1992,61000000
rou,1993,13000000
rou,1994,45000000
rou,1995,81000000
rou,1996,59000000
rou,1997,134000000
rou,1998,112000000
rou,1999,156000000
rou,2000,190000000
rou,2001,243000000
rou,2002,255000000
rou,2003,298000000
rou,2004,435000000
rou,2005,498012167.03139
rou,2006,764577057.19959
rou,2007,1562101724.3446
rou,2008,2279308650.88669
rou,2009,1356782676.91657
rou,2010,1385392628.20914
rou,2011,1396109180.36998
rou,2012,1068366783.93696
rou,2013,2311504228.78171
rou,2014,2412171582.02691
rou,2015,2534795731.90267
rou,2016,2437213416.18487
rou,2017,1836827362.08084
rou,2018,1944859718.67527
rou,2019,2165589391.04281
rou,2020,2089140863.71023
rus,1994,12960000
rus,1995,120430000
rus,1996,195520000
rus,1997,344110000
rus,1998,382350000
rus,1999,282610000
rus,2000,454460000
rus,2001,1200700000
rus,2002,1832660000
rus,2003,2643660000
rus,2004,3965570000
rus,2005,4838930000
rus,2006,6898520000
rus,2007,11068050000
rus,2008,13128050000
rus,2009,10513030000
rus,2010,11114550000
rus,2011,14655510000
rus,2012,17758050000
rus,2013,21769780000
rus,2014,21118130000
rus,2015,12770900000
rus,2016,12103580000
rus,2017,15883040000
rus,2018,16650690000
rus,2019,20345930000
rus,2020,15640950000
rwa,2010,43122256.08349
rwa,2011,64131346.26422
rwa,2012,64202613.22021
rwa,2013,54347483.72225
rwa,2014,62135502.74681
rwa,2015,57147070.17574
rwa,2016,66360674.42313
rwa,2017,64856019.57134
rwa,2018,58940008.63069
rwa,2019,50888750.13271
rwa,2020,41564369.94887
sau,1971,207273313.60345
sau,1972,267808466.47951
sau,1973,391195242.93412
sau,1974,518309859.30093
sau,1975,554353272.441
sau,1976,988668555.52087
sau,1977,1506355202.38814
sau,1978,2844484363.28148
sau,1979,3763943701.64689
sau,1980,4094096076.21895
sau,1981,5348102124.61002
sau,1982,5346874731.75844
sau,1983,5236255012.89402
sau,1984,5284052090.88589
sau,1985,5198590242.69053
sau,1986,4800000000
sau,1987,4928000000
sau,1988,6501333333.33333
sau,1989,8530666666.66667
sau,1990,11221333333.3333
sau,1991,13728000000
sau,1992,13379200000
sau,1993,15696000000
sau,1994,18077866666.66669
sau,1995,16593866666.6667
sau,1996,15492533333.3333
sau,1997,15014400000
sau,1998,14934133333.3333
sau,1999,13958133333.3333
sau,2000,15390133333.3333
sau,2001,15119733333.3333
sau,2002,15853600000
sau,2003,14783280000
sau,2004,13555066666.6667
sau,2005,13985066666.6667
sau,2006,15590400000
sau,2007,16056800000
sau,2008,21191893866.66669
sau,2009,25753840000
sau,2010,26264472000
sau,2011,27791792000
sau,2012,28739506666.66669
sau,2013,34099286666.66669
sau,2014,36031540000
sau,2015,38171988000
sau,2016,37453065333.3333
sau,2017,35681734986.6667
sau,2018,33235398462.1467
sau,2019,30567628533.3333
sau,2020,34707134128.0181
sdn,1977,2871831.32876
sdn,1978,2877464.24497
sdn,1979,12210000.02593
sdn,1980,43400000.0868
sdn,1981,54910918.83889
sdn,1982,25356397.90519
sdn,1983,28307692.30769
sdn,1984,8000000
sdn,1985,12182716.62502
sdn,1986,24040000
sdn,1987,4137777.77778
sdn,1988,1088888.88889
sdn,1989,4377777.77778
sdn,1990,2100000
sdn,1991,200000
sdn,1992,0
sdn,1993,0
sdn,1994,38500000
sdn,1995,285800000
sdn,1996,199400000
sdn,1997,300800000
sdn,1998,356300000
sdn,1999,376600000
sdn,2000,443100000
sdn,2001,452500000
sdn,2002,452210000
sdn,2003,510150000
sdn,2004,485380000
sdn,2005,609694967.04869
sdn,2006,1304241526.38461
sdn,2007,2112688808.86583
sdn,2008,3633866835.83716
sdn,2009,1951900000
sdn,2010,1224391261.62914
sdn,2011,940891904.03753
sdn,2012,643888295.44395
sdn,2013,445998627.24367
sdn,2014,383157554.53253
sdn,2015,325785923.44265
sdn,2016,310149719.69541
sdn,2017,314306229.73706
sdn,2018,488148967.28637
sdn,2019,448311864.30544
sdn,2020,421842067.10455
sen,1974,32446400.29894
sen,1975,41061457.27107
sen,1976,36116267.62469
sen,1977,32725538.33148
sen,1978,55349770.16352
sen,1979,83583408.0808
sen,1980,96081232.09155
sen,1981,78827827.24989
sen,1982,71514159.59673
sen,1983,61170500.11377
sen,1984,54307444.78335
sen,1985,48546178.54176
sen,1986,59946999.9989
sen,1987,65649250.26874
sen,1988,71110044.18275
sen,1989,68399474.35545
sen,1990,85394810.59848
sen,1991,96417348.00062
sen,1992,102345444.48744
sen,1993,96481675.11484
sen,1994,63724244.90794
sen,1995,80537166.73034
sen,1996,64951309.06191
sen,1997,69995106.70788
sen,1998,70170142.34826
sen,1999,60231690.03338
sen,2000,54420678.51949
sen,2001,47876994.04665
sen,2002,40286099.40328
sen,2003,57018704.5289
sen,2004,75090354.90561
sen,2005,96461248.60763
sen,2006,94616338.94761
sen,2007,261473429.82519
sen,2008,243721950.45274
sen,2009,235342436.24677
sen,2010,269526165.07891
sen,2011,294076189.16358
sen,2012,270302294.97849
sen,2013,312463206.18007
sen,2014,361328954.94443
sen,2015,326323380.70833
sen,2016,447361269.04874
sen,2017,468594914.62577
sen,2018,657138225.44226
sgp,1972,73955555.58185
sgp,1973,104583497.27506
sgp,1974,105463299.90201
sgp,1975,101210306.62201
sgp,1976,93895130.23042
sgp,1977,88956300.75704
sgp,1978,98943503.2959
sgp,1979,119104645.81662
sgp,1980,190079589.08368
sgp,1981,278317943.62746
sgp,1982,296258221.39783
sgp,1983,329854949.16346
sgp,1984,339414775.22201
sgp,1985,319523668.88917
sgp,1986,294385548.64667
sgp,1987,223885912.36081
sgp,1988,260730213.54833
sgp,1989,309702560.77186
sgp,1990,369758717.08107
sgp,1991,430320395.93644
sgp,1992,506824367.18574
sgp,1993,554960445.06586
sgp,1994,666603743.8357
sgp,1995,1698562483.46415
sgp,1996,2001502320.55928
sgp,1997,2285214621.21591
sgp,1998,2174711027.41492
sgp,1999,2135511822.3278
sgp,2000,2271219998.87856
sgp,2001,3112479750.63103
sgp,2002,3546152893.88125
sgp,2003,3551750198.50571
sgp,2004,4096487949.85294
sgp,2005,4284493337.67925
sgp,2006,4529768398.08678
sgp,2007,6108413389.49705
sgp,2008,7594881239.79215
sgp,2009,7956949416.23395
sgp,2010,10639172233.3931
sgp,2011,12530451796.5261
sgp,2012,14679802612.5731
sgp,2013,16091424918.0852
sgp,2014,15990529181.9581
sgp,2015,15207608241.0489
sgp,2016,18274811953.1408
sgp,2017,15500769411.8073
sgp,2018,23588239291.7379
sgp,2019,25097453252.6161
sgp,2020,25276615791.6034
sgp,2021,25528340507.8838
slb,1975,0
slb,1976,0
slb,1977,0
slb,1978,0
slb,1979,0
slb,1980,0
slb,1981,5746028.16503
slb,1982,7414239.02195
slb,1983,5049808.91261
slb,1984,4553608.436
slb,1985,4119487.65326
slb,1986,3560149.29692
slb,1987,3494249.04844
slb,1988,5089995.27815
slb,1989,4142607.44434
slb,1990,5575803.91097
slb,1991,8435399.20803
slb,1992,7615860.11407
slb,1993,5521164.46378
slb,1994,11059263.77914
slb,1995,16735664.58205
slb,1996,14468540.50467
slb,1997,17083937.73555
slb,1998,22904492.4542
slb,1999,22901355.03129
slb,2000,28218108.0276
slb,2001,20161749.31232
slb,2002,17058910.60546
slb,2003,14305550.72039
slb,2004,23010460.50129
slb,2005,31911162.14144
slb,2006,9360592.08795
slb,2007,8443476.29799
slb,2008,11390516.8809
slb,2009,34693274.38174
slb,2010,58296258.60537
slb,2011,61743077.00652
slb,2012,40569870.48318
slb,2013,37108003.98888
slb,2014,34742094.94718
slb,2015,44471235.42766
slb,2016,60242181.19875
slb,2017,50208703.94154
slb,2018,56510200.3187
slb,2019,75774184.78944
slb,2020,58394120.92813
sle,1977,1657222.43837
sle,1978,1337098.43379
sle,1979,1797586.90039
sle,1980,2095641.95709
sle,1981,86273.94694
sle,1982,1614660.56678
sle,1983,848657.72106
sle,1984,796828.62222
sle,1985,1727467.46889
sle,1986,167783.8447
sle,1987,425937.85273
sle,1988,267576.35794
sle,1989,404595.95368
sle,1990,83858.3652
sle,1991,87694.30015
sle,1992,59266.16079
sle,1993,33130.17117
sle,1994,76183.69673
sle,1995,35486.54413
sle,1996,29976.13313
sle,1997,12633.94915
sle,1998,8378.00537
sle,1999,91508.95552
sle,2000,2775073.19113
sle,2001,5235293.50063
sle,2002,1215270.62815
sle,2003,2036947.77016
sle,2004,1365075.66425
sle,2005,1472780.04419
sle,2006,4425102.2738
sle,2007,2238155.66659
sle,2008,6847870.4112
sle,2009,2717271.24304
sle,2010,11928380.21493
sle,2011,21015470.97089
sle,2012,20300015.65348
sle,2013,9976267.74209
sle,2014,10933211.1916
sle,2015,7429941.22834
sle,2016,2002731.10443
sle,2017,1783558.24838
sle,2018,2623211.13657
sle,2019,1698314.25394
sle,2020,1358889.3126
slv,1976,6960000
slv,1977,360000
slv,1978,40000
slv,1979,80000
slv,1980,160000
slv,1981,12800000
slv,1982,520000
slv,1983,360000
slv,1984,360000
slv,1985,320000
slv,1986,391578.99076
slv,1987,200000
slv,1988,200000
slv,1989,260000
slv,1990,671696.27647
slv,1991,698544.69854
slv,1992,717631.81501
slv,1993,689456.39236
slv,1994,687383.646
slv,1995,1713388.22522
slv,1996,1941747.57282
slv,1997,2740899.3576
slv,1998,7310108.50942
slv,1999,9000000
slv,2000,31900000
slv,2001,75200000
slv,2002,88200000
slv,2003,85940000
slv,2004,60100000
slv,2005,71400000
slv,2006,76780000
slv,2007,95740000
slv,2008,100110000
slv,2009,117100000
slv,2010,71522586.456
slv,2011,78217158.1
slv,2012,128359101.08198
slv,2013,121978159.48404
slv,2014,102336039.25482
slv,2015,177929807.48295
slv,2016,202259881.6743
slv,2017,227514558.15632
slv,2018,234904952.85313
slv,2019,257377388.77393
slv,2020,244928347.53213
srb,2007,168262819.22715
srb,2008,246234148.58624
srb,2009,195027607.41027
srb,2010,204024361.13472
srb,2011,278352995.30863
srb,2012,279193842.07793
srb,2013,308216176.37456
srb,2014,323602123.15099
