geo,time,sl_tlf_acti_1524_ma_zs
png,1991,59.071
png,1992,57.917
png,1993,56.351
png,1994,55.973
png,1995,56.586
png,1996,56.025
png,1997,56.707
png,1998,57.367
png,1999,57.394
png,2000,57.876
png,2001,55.601
png,2002,53.308
png,2003,51.011
png,2004,48.725
png,2005,46.461
png,2006,44.232
png,2007,42.045
png,2008,39.911
png,2009,37.842
png,2010,35.845
png,2011,35.909
png,2012,35.725
png,2013,35.6
png,2014,34.83
png,2015,34.322
png,2016,34.175
png,2017,34.063
png,2018,34.25
png,2019,33.984
png,2020,33.388
pol,1990,50.025
pol,1991,50.822
pol,1992,50.661
pol,1993,47.704
pol,1994,45.223
pol,1995,43.462
pol,1996,42.597
pol,1997,40.565
pol,1998,39.136
pol,1999,38.263
pol,2000,40.639
pol,2001,43.109
pol,2002,41.649
pol,2003,40.478
pol,2004,39.074
pol,2005,39.58
pol,2006,37.6
pol,2007,36.596
pol,2008,36.584
pol,2009,38.115
pol,2010,39.349
pol,2011,38.777
pol,2012,38.613
pol,2013,38.49
pol,2014,38.87
pol,2015,38.465
pol,2016,39.847
pol,2017,39.745
pol,2018,39.282
pol,2019,39.228
pol,2020,36.116
pri,1990,43.03
pri,1991,46.46
pri,1992,43.54
pri,1993,47.06
pri,1994,45.425
pri,1995,43.8
pri,1996,46.1
pri,1997,48.13
pri,1998,49.45
pri,1999,47.08
pri,2000,44.28
pri,2001,42.878
pri,2002,41.487
pri,2003,40.11
pri,2004,38.748
pri,2005,37.403
pri,2006,36.078
pri,2007,34.773
pri,2008,33.491
pri,2009,32.233
pri,2010,31
pri,2011,30
pri,2012,29.88
pri,2013,29.799
pri,2014,29.757
pri,2015,29.689
pri,2016,29.625
pri,2017,29.674
pri,2018,29.744
pri,2019,29.631
pri,2020,27.084
prk,1990,75.564
prk,1991,75.639
prk,1992,75.741
prk,1993,75.711
prk,1994,75.605
prk,1995,75.584
prk,1996,75.553
prk,1997,75.614
prk,1998,75.546
prk,1999,75.334
prk,2000,75.289
prk,2001,75.186
prk,2002,75.181
prk,2003,75.178
prk,2004,75.168
prk,2005,75.1
prk,2006,75.152
prk,2007,75.195
prk,2008,75.112
prk,2009,75.136
prk,2010,75.149
prk,2011,75.127
prk,2012,75.09
prk,2013,75.058
prk,2014,75.022
prk,2015,75.042
prk,2016,74.921
prk,2017,75
prk,2018,75.089
prk,2019,75.094
prk,2020,73.793
prt,1990,63.753
prt,1991,62.233
prt,1992,56.068
prt,1993,51.935
prt,1994,48.736
prt,1995,47.093
prt,1996,46.109
prt,1997,48.433
prt,1998,50.805
prt,1999,50.476
prt,2000,49.588
prt,2001,51.458
prt,2002,52.369
prt,2003,48.272
prt,2004,47.151
prt,2005,46.012
prt,2006,45.516
prt,2007,44.678
prt,2008,43.589
prt,2009,40.108
prt,2010,37.968
prt,2011,40.36
prt,2012,39.172
prt,2013,36.198
prt,2014,34.702
prt,2015,34.149
prt,2016,34.978
prt,2017,35.527
prt,2018,36.538
prt,2019,35.994
prt,2020,32.159
pry,1990,78.774
pry,1991,78.673
pry,1992,78.657
pry,1993,78.484
pry,1994,78.282
pry,1995,77.996
pry,1996,77.98
pry,1997,77.822
pry,1998,77.854
pry,1999,77.946
pry,2000,78.075
pry,2001,78.145
pry,2002,78.163
pry,2003,72.674
pry,2004,75.969
pry,2005,72.919
pry,2006,73.259
pry,2007,72.036
pry,2008,72.35
pry,2009,75.968
pry,2010,70.305
pry,2011,67.533
pry,2012,70.162
pry,2013,68.996
pry,2014,68.89
pry,2015,67.452
pry,2016,69.616
pry,2017,68.789
pry,2018,70.092
pry,2019,70.963
pry,2020,68.031
pse,1990,51.656
pse,1991,51.369
pse,1992,50.735
pse,1993,50.565
pse,1994,50.386
pse,1995,50.053
pse,1996,50.277
pse,1997,49.319
pse,1998,48.219
pse,1999,47.637
pse,2000,48.633
pse,2001,42.705
pse,2002,38.2
pse,2003,41.219
pse,2004,39.303
pse,2005,39.792
pse,2006,40.018
pse,2007,41.549
pse,2008,41.544
pse,2009,41.32
pse,2010,41.923
pse,2011,44.951
pse,2012,47.34
pse,2013,47.665
pse,2014,47.683
pse,2015,50.977
pse,2016,50.769
pse,2017,51.112
pse,2018,50.388
pse,2019,49.696
pse,2020,43.153
pyf,1990,50.811
pyf,1991,50.429
pyf,1992,50.348
pyf,1993,50.317
pyf,1994,50.236
pyf,1995,50.222
pyf,1996,50.216
pyf,1997,49.696
pyf,1998,49.204
pyf,1999,48.748
pyf,2000,48.334
pyf,2001,48.008
pyf,2002,47.686
pyf,2003,46.871
pyf,2004,46.022
pyf,2005,45.139
pyf,2006,44.252
pyf,2007,43.337
pyf,2008,43.685
pyf,2009,44.019
pyf,2010,44.357
pyf,2011,44.711
pyf,2012,45.069
pyf,2013,44.968
pyf,2014,44.853
pyf,2015,44.653
pyf,2016,44.54
pyf,2017,44.35
pyf,2018,44.167
pyf,2019,44.055
pyf,2020,41.156
qat,1990,82.912
qat,1991,83.157
qat,1992,82.623
qat,1993,82.761
qat,1994,82.709
qat,1995,82.767
qat,1996,82.611
qat,1997,81.109
qat,1998,80.626
qat,1999,80.602
qat,2000,80.389
qat,2001,80.383
qat,2002,80.176
qat,2003,80.362
qat,2004,79.8
qat,2005,80.292
qat,2006,79.807
qat,2007,79.88
qat,2008,81.491
qat,2009,83
qat,2010,82.452
qat,2011,81.89
qat,2012,81.536
qat,2013,81.176
qat,2014,80.811
qat,2015,80.44
qat,2016,80.537
qat,2017,80.615
qat,2018,80.659
qat,2019,80.805
qat,2020,79.27
rou,1990,61.482
rou,1991,63.118
rou,1992,64.099
rou,1993,62.668
rou,1994,61.201
rou,1995,59.706
rou,1996,56.193
rou,1997,50.117
rou,1998,49.855
rou,1999,47.739
rou,2000,45.699
rou,2001,43.164
rou,2002,41.661
rou,2003,38.815
rou,2004,40.421
rou,2005,35.883
rou,2006,35.075
rou,2007,35.821
rou,2008,35.789
rou,2009,35.76
rou,2010,36.758
rou,2011,35.464
rou,2012,35.391
rou,2013,35.161
rou,2014,34.847
rou,2015,36.999
rou,2016,33.83
rou,2017,34.541
rou,2018,34.487
rou,2019,35.565
rou,2020,35.482
rus,1990,55.158
rus,1991,55.948
rus,1992,58.162
rus,1993,56.47
rus,1994,55.333
rus,1995,54.647
rus,1996,50.62
rus,1997,45.862
rus,1998,43.199
rus,1999,49.329
rus,2000,47.489
rus,2001,44.916
rus,2002,44.379
rus,2003,42.901
rus,2004,43.21
rus,2005,42.689
rus,2006,42.667
rus,2007,43.23
rus,2008,46.668
rus,2009,46.31
rus,2010,45.795
rus,2011,45.764
rus,2012,43.628
rus,2013,43.711
rus,2014,42.295
rus,2015,41.284
rus,2016,41.112
rus,2017,39.078
rus,2018,37.457
rus,2019,36.471
rus,2020,35.343
rwa,1990,89.108
rwa,1991,88.187
rwa,1992,86.737
rwa,1993,84.338
rwa,1994,80.815
rwa,1995,78.358
rwa,1996,78.597
rwa,1997,77.966
rwa,1998,77.333
rwa,1999,76.699
rwa,2000,76.075
rwa,2001,75.498
rwa,2002,74.915
rwa,2003,74.316
rwa,2004,73.688
rwa,2005,73.023
rwa,2006,72.292
rwa,2007,71.523
rwa,2008,70.72
rwa,2009,69.89
rwa,2010,69.037
rwa,2011,68.133
rwa,2012,67.208
rwa,2013,66.278
rwa,2014,65.359
rwa,2015,65.042
rwa,2016,64.578
rwa,2017,64.243
rwa,2018,64.012
rwa,2019,63.714
rwa,2020,62.62
sau,1990,48.659
sau,1991,47.667
sau,1992,47.989
sau,1993,46.013
sau,1994,43.977
sau,1995,41.801
sau,1996,39.169
sau,1997,36.599
sau,1998,34.05
sau,1999,31.488
sau,2000,28.565
sau,2001,27.545
sau,2002,26.913
sau,2003,27.752
sau,2004,28.637
sau,2005,29.589
sau,2006,30.615
sau,2007,28.238
sau,2008,27.022
sau,2009,24.651
sau,2010,26.134
sau,2011,27.523
sau,2012,26.156
sau,2013,25.917
sau,2014,25.869
sau,2015,23.65
sau,2016,26.189
sau,2017,27.993
sau,2018,29.58
sau,2019,29.767
sau,2020,36
sdn,1990,48.249
sdn,1991,47.641
sdn,1992,47
sdn,1993,46.329
sdn,1994,45.63
sdn,1995,44.906
sdn,1996,44.197
sdn,1997,43.932
sdn,1998,43.666
sdn,1999,43.395
sdn,2000,43.116
sdn,2001,42.816
sdn,2002,42.509
sdn,2003,42.202
sdn,2004,41.905
sdn,2005,41.623
sdn,2006,41.345
sdn,2007,41.078
sdn,2008,40.82
sdn,2009,40.572
sdn,2010,40.333
sdn,2011,40.105
sdn,2012,39.715
sdn,2013,39.154
sdn,2014,38.518
sdn,2015,37.877
sdn,2016,37.282
sdn,2017,36.641
sdn,2018,35.879
sdn,2019,35.1
sdn,2020,33.162
sen,1990,59.594
sen,1991,59.301
sen,1992,58.934
sen,1993,58.488
sen,1994,57.852
sen,1995,57.17
sen,1996,56.972
sen,1997,56.6
sen,1998,56.14
sen,1999,55.617
sen,2000,54.996
sen,2001,54.625
sen,2002,54.098
sen,2003,53.696
sen,2004,53.288
sen,2005,52.918
sen,2006,52.68
sen,2007,50.578
sen,2008,48.472
sen,2009,46.371
sen,2010,44.286
sen,2011,42.204
sen,2012,40.143
sen,2013,38.109
sen,2014,36.106
sen,2015,34.14
sen,2016,33.984
sen,2017,33.77
sen,2018,33.473
sen,2019,33.106
sen,2020,31.78
sgp,1990,49.382
sgp,1991,48.778
sgp,1992,47.989
sgp,1993,46.43
sgp,1994,45.548
sgp,1995,45.24
sgp,1996,44.753
sgp,1997,44.208
sgp,1998,45.219
sgp,1999,44.084
sgp,2000,43.67
sgp,2001,43.281
sgp,2002,40.227
sgp,2003,40.35
sgp,2004,39.817
sgp,2005,40.235
sgp,2006,40.662
sgp,2007,41.076
sgp,2008,39.471
sgp,2009,38.084
sgp,2010,40.73
sgp,2011,38.566
sgp,2012,39.736
sgp,2013,39.319
sgp,2014,40.855
sgp,2015,42.395
sgp,2016,42
sgp,2017,43.008
sgp,2018,42.872
sgp,2019,42.836
sgp,2020,40.055
slb,1990,72.847
slb,1991,72.715
slb,1992,72.153
slb,1993,72.146
slb,1994,71.754
slb,1995,71.376
slb,1996,71.418
slb,1997,71.647
slb,1998,71.616
slb,1999,71.742
slb,2000,72.928
slb,2001,73.555
slb,2002,73.814
slb,2003,73.466
slb,2004,73.234
slb,2005,72.986
slb,2006,72.593
slb,2007,72.175
slb,2008,71.777
slb,2009,72.243
slb,2010,71.909
slb,2011,71.209
slb,2012,71.109
slb,2013,71.128
slb,2014,71.197
slb,2015,71.232
slb,2016,71.197
slb,2017,71.116
slb,2018,71.012
slb,2019,70.98
slb,2020,69.799
sle,1990,33.181
sle,1991,33.639
sle,1992,33.674
sle,1993,33.911
sle,1994,33.99
sle,1995,33.938
sle,1996,34.173
sle,1997,34.062
sle,1998,33.936
sle,1999,33.788
sle,2000,33.923
sle,2001,33.803
sle,2002,33.993
sle,2003,33.935
sle,2004,36.949
sle,2005,35.526
sle,2006,34.1
sle,2007,32.692
sle,2008,31.305
sle,2009,29.942
sle,2010,28.606
sle,2011,27.29
sle,2012,26.007
sle,2013,24.759
sle,2014,23.55
sle,2015,22.791
sle,2016,22.369
sle,2017,21.931
sle,2018,21.468
sle,2019,20.977
sle,2020,20.582
slv,1990,64.531
slv,1991,64.515
slv,1992,63.809
slv,1993,64.473
slv,1994,63.618
slv,1995,63.418
slv,1996,60.382
slv,1997,58.7
slv,1998,60.955
slv,1999,59.691
slv,2000,58.223
slv,2001,56.74
slv,2002,55.245
slv,2003,58.573
slv,2004,56.955
slv,2005,57.287
slv,2006,57.618
slv,2007,58.227
slv,2008,57.943
slv,2009,57.658
slv,2010,57.373
slv,2011,57.373
slv,2012,57.355
slv,2013,56.136
slv,2014,55.727
slv,2015,55.009
slv,2016,55.482
slv,2017,56.173
slv,2018,54.845
slv,2019,56.973
slv,2020,51.836
som,1990,17.124
som,1991,17.453
som,1992,17.52
som,1993,17.708
som,1994,17.619
som,1995,18.019
som,1996,18.571
som,1997,19.024
som,1998,19.557
som,1999,20.039
som,2000,20.399
som,2001,20.932
som,2002,21.254
som,2003,21.417
som,2004,21.504
som,2005,21.562
som,2006,21.856
som,2007,22.148
som,2008,22.377
som,2009,22.459
som,2010,22.367
som,2011,22.39
som,2012,22.189
som,2013,21.872
som,2014,21.541
som,2015,21.256
som,2016,20.967
som,2017,20.698
som,2018,20.462
som,2019,20.188
som,2020,19.834
srb,1990,53.128
srb,1991,53.671
srb,1992,53.93
srb,1993,53.991
srb,1994,53.701
srb,1995,53.299
srb,1996,52.667
srb,1997,51.918
srb,1998,51.501
srb,1999,52.393
srb,2000,51.715
srb,2001,51.009
srb,2002,50.338
srb,2003,49.839
srb,2004,48.845
srb,2005,47.172
srb,2006,44.56
srb,2007,38.756
srb,2008,38.086
srb,2009,33.56
srb,2010,34.479
srb,2011,36.048
srb,2012,37.201
srb,2013,34.624
srb,2014,35.557
srb,2015,35.731
srb,2016,37.118
srb,2017,37.182
srb,2018,36.661
srb,2019,36.554
srb,2020,35.45
ssd,1990,62.309
ssd,1991,62.736
ssd,1992,62.89
ssd,1993,62.834
ssd,1994,62.797
ssd,1995,63.221
ssd,1996,63.477
ssd,1997,63.736
ssd,1998,63.906
ssd,1999,63.995
ssd,2000,63.985
ssd,2001,64.141
ssd,2002,64.055
ssd,2003,63.813
ssd,2004,63.461
ssd,2005,63.231
ssd,2006,63.17
ssd,2007,63.131
ssd,2008,63.003
ssd,2009,62.672
ssd,2010,62.075
ssd,2011,61.888
ssd,2012,61.51
ssd,2013,61.275
ssd,2014,60.801
ssd,2015,59.977
ssd,2016,59.275
ssd,2017,58.709
ssd,2018,58.169
ssd,2019,57.64
ssd,2020,54.54
stp,1990,60.716
stp,1991,60.066
stp,1992,59.481
stp,1993,58.824
stp,1994,58.053
stp,1995,57.13
stp,1996,56.457
stp,1997,55.611
stp,1998,54.704
stp,1999,53.845
stp,2000,53.086
stp,2001,52.524
stp,2002,52.026
stp,2003,51.784
stp,2004,51.684
stp,2005,51.8
stp,2006,51.225
stp,2007,50.626
stp,2008,50.188
stp,2009,49.764
stp,2010,49.483
stp,2011,49.388
stp,2012,49.386
stp,2013,49.427
stp,2014,49.402
stp,2015,49.181
stp,2016,48.786
stp,2017,48.276
stp,2018,47.648
stp,2019,46.955
stp,2020,44.654
sur,1990,35.538
sur,1991,35.533
sur,1992,35.828
sur,1993,37.102
sur,1994,36.98
sur,1995,37.295
sur,1996,37.242
sur,1997,37.187
sur,1998,37.129
sur,1999,37.075
sur,2000,37.703
sur,2001,38.326
sur,2002,38.948
sur,2003,39.568
sur,2004,40.177
sur,2005,40.776
sur,2006,41.364
sur,2007,41.944
sur,2008,42.518
sur,2009,43.086
sur,2010,43.65
sur,2011,44.211
sur,2012,44.766
sur,2013,45.311
sur,2014,45.843
sur,2015,46.361
sur,2016,46.872
sur,2017,46.874
sur,2018,46.716
sur,2019,47.188
sur,2020,43.417
svk,1990,58.341
svk,1991,60.272
svk,1992,57.985
svk,1993,55.655
svk,1994,52.773
svk,1995,51.996
svk,1996,50.894
svk,1997,51.775
svk,1998,50.765
svk,1999,49.479
svk,2000,47.842
svk,2001,49.668
svk,2002,46.452
svk,2003,44.19
svk,2004,42.548
svk,2005,40.649
svk,2006,39.583
svk,2007,38.749
svk,2008,37.696
svk,2009,37.048
svk,2010,36.313
svk,2011,37.136
svk,2012,37.057
svk,2013,37.545
svk,2014,38.03
svk,2015,38.231
svk,2016,39.723
svk,2017,39.551
svk,2018,39.678
svk,2019,36.767
svk,2020,34.886
svn,1990,44.489
svn,1991,45.494
svn,1992,46.057
svn,1993,45.715
svn,1994,45.126
svn,1995,44.67
svn,1996,44.297
svn,1997,49.453
svn,1998,46.181
svn,1999,41.842
svn,2000,40.75
svn,2001,40.076
svn,2002,40.198
svn,2003,38.312
svn,2004,43.06
svn,2005,44.557
svn,2006,44.46
svn,2007,47.74
svn,2008,47.767
svn,2009,45.398
svn,2010,44.405
svn,2011,41.955
svn,2012,38.165
svn,2013,37.101
svn,2014,36.533
svn,2015,38.826
svn,2016,36.761
svn,2017,42.893
svn,2018,42.37
svn,2019,39.109
svn,2020,33.89
swe,1990,67.476
swe,1991,64.173
swe,1992,58.323
swe,1993,53.247
swe,1994,51.708
swe,1995,51.803
swe,1996,51.899
swe,1997,51.98
swe,1998,52.048
swe,1999,52.111
swe,2000,52.181
swe,2001,52.257
swe,2002,50.188
swe,2003,50.33
swe,2004,48.714
swe,2005,49.051
swe,2006,51.054
swe,2007,52.233
swe,2008,53.125
swe,2009,51.235
swe,2010,51.859
swe,2011,52.817
swe,2012,51.464
swe,2013,54.011
swe,2014,55.545
swe,2015,54.851
swe,2016,55.402
swe,2017,55.257
swe,2018,53.729
swe,2019,54.315
swe,2020,52.581
swz,1990,45.301
swz,1991,44.155
swz,1992,43.268
swz,1993,42.433
swz,1994,41.392
swz,1995,40.101
swz,1996,39.291
swz,1997,38.112
swz,1998,36.717
swz,1999,35.351
swz,2000,34.081
swz,2001,33.006
swz,2002,32.259
swz,2003,31.681
swz,2004,31.145
swz,2005,30.643
swz,2006,30.06
swz,2007,29.5
swz,2008,28.951
swz,2009,28.503
swz,2010,28.171
swz,2011,27.894
swz,2012,27.542
swz,2013,27.133
swz,2014,26.75
swz,2015,26.485
swz,2016,25.592
swz,2017,24.949
swz,2018,24.426
swz,2019,23.837
swz,2020,22.288
syr,1990,70.375
syr,1991,69.786
syr,1992,68.62
syr,1993,68.295
syr,1994,66.456
syr,1995,64.638
syr,1996,65.971
syr,1997,67.271
syr,1998,68.338
syr,1999,65.312
syr,2000,62.176
syr,2001,61.987
syr,2002,61.81
syr,2003,61.657
syr,2004,59.635
syr,2005,57.507
syr,2006,55.252
syr,2007,53.855
syr,2008,52.948
syr,2009,50.073
syr,2010,49.497
syr,2011,48.721
syr,2012,48.286
syr,2013,47.838
syr,2014,47.395
syr,2015,46.97
syr,2016,46.661
syr,2017,46.391
syr,2018,46.15
syr,2019,45.919
syr,2020,42.907
tcd,1990,55.266
tcd,1991,55.996
tcd,1992,56.591
tcd,1993,56.773
tcd,1994,56.308
tcd,1995,55.832
tcd,1996,55.343
tcd,1997,54.846
tcd,1998,54.342
tcd,1999,53.833
tcd,2000,53.319
tcd,2001,52.802
tcd,2002,52.282
tcd,2003,51.76
tcd,2004,51.237
tcd,2005,50.712
tcd,2006,50.181
tcd,2007,49.651
tcd,2008,49.12
tcd,2009,48.586
tcd,2010,48.049
tcd,2011,47.503
tcd,2012,46.953
tcd,2013,46.4
tcd,2014,45.842
tcd,2015,45.278
tcd,2016,44.708
tcd,2017,44.135
tcd,2018,43.557
tcd,2019,42.973
tcd,2020,40.507
tgo,1990,31.461
tgo,1991,31.399
tgo,1992,31.157
tgo,1993,30.648
tgo,1994,30.48
tgo,1995,30.218
tgo,1996,29.513
tgo,1997,28.884
tgo,1998,28.066
tgo,1999,27.309
tgo,2000,26.511
tgo,2001,26.287
tgo,2002,26.059
tgo,2003,25.852
tgo,2004,25.583
tgo,2005,25.317
tgo,2006,25.284
tgo,2007,25.19
tgo,2008,25.138
tgo,2009,25.069
tgo,2010,24.961
tgo,2011,24.865
tgo,2012,24.699
tgo,2013,24.462
tgo,2014,24.163
tgo,2015,23.806
tgo,2016,23.442
tgo,2017,23.022
tgo,2018,22.562
tgo,2019,22.06
tgo,2020,21.676
tha,1990,71.289
tha,1991,70.542
tha,1992,69.801
tha,1993,69.022
tha,1994,68.258
tha,1995,66.417
tha,1996,64.418
tha,1997,62.98
tha,1998,61.618
tha,1999,57.571
tha,2000,57.393
tha,2001,60.064
tha,2002,58.741
tha,2003,57.393
tha,2004,58.619
tha,2005,57.381
tha,2006,56.781
tha,2007,56.413
tha,2008,56.831
tha,2009,56.22
tha,2010,53.937
tha,2011,55.648
tha,2012,55.515
tha,2013,52.756
tha,2014,50.689
tha,2015,49.438
tha,2016,48.593
tha,2017,47.894
tha,2018,48.993
tha,2019,47.146
tha,2020,46.854
tjk,1990,30.55
tjk,1991,30.521
tjk,1992,30.504
tjk,1993,30.503
tjk,1994,30.519
tjk,1995,30.554
tjk,1996,30.585
tjk,1997,30.622
tjk,1998,30.669
tjk,1999,30.732
tjk,2000,30.815
tjk,2001,30.883
tjk,2002,30.972
tjk,2003,31.065
tjk,2004,31.215
tjk,2005,31.101
tjk,2006,30.899
tjk,2007,30.647
tjk,2008,30.368
tjk,2009,30.212
tjk,2010,30.295
tjk,2011,30.359
tjk,2012,30.408
tjk,2013,30.45
tjk,2014,30.5
tjk,2015,30.564
tjk,2016,30.636
tjk,2017,30.268
tjk,2018,29.921
tjk,2019,29.597
tjk,2020,29.008
tkm,1990,39.73
tkm,1991,40.221
tkm,1992,41.506
tkm,1993,41.557
tkm,1994,42.906
tkm,1995,43.456
tkm,1996,43.158
tkm,1997,43.928
tkm,1998,43.593
tkm,1999,42.742
tkm,2000,42.474
tkm,2001,42.268
tkm,2002,42.314
tkm,2003,42.177
tkm,2004,41.936
tkm,2005,41.207
tkm,2006,40.57
tkm,2007,39.908
tkm,2008,38.975
tkm,2009,38.583
tkm,2010,37.927
tkm,2011,36.832
tkm,2012,35.941
tkm,2013,35.082
tkm,2014,34.196
tkm,2015,33.613
tkm,2016,33.056
tkm,2017,32.472
tkm,2018,31.92
tkm,2019,31.372
tkm,2020,30.714
tls,1990,47.445
tls,1991,46.571
tls,1992,45.69
tls,1993,44.803
tls,1994,43.919
tls,1995,43.057
tls,1996,42.08
tls,1997,41.718
tls,1998,42.011
tls,1999,46.364
tls,2000,45.499
tls,2001,44.345
tls,2002,45.372
tls,2003,46.01
tls,2004,46.403
tls,2005,46.522
tls,2006,47.265
tls,2007,46.684
tls,2008,45.974
tls,2009,45.355
tls,2010,44.767
tls,2011,44.434
tls,2012,44.055
tls,2013,44.008
tls,2014,43.734
tls,2015,43.581
tls,2016,43.372
tls,2017,43.848
tls,2018,44.022
tls,2019,43.796
tls,2020,42.962
ton,1990,56.292
ton,1991,54.69
ton,1992,53.064
ton,1993,51.487
ton,1994,50.011
ton,1995,48.963
ton,1996,47.95
ton,1997,47.013
ton,1998,46.129
ton,1999,45.264
ton,2000,44.392
ton,2001,43.318
ton,2002,42.247
ton,2003,41.196
ton,2004,40.175
ton,2005,39.188
ton,2006,38.17
ton,2007,37.164
ton,2008,36.199
ton,2009,35.296
ton,2010,34.451
ton,2011,33.551
ton,2012,32.673
ton,2013,31.821
ton,2014,30.991
ton,2015,30.191
ton,2016,29.462
ton,2017,28.749
ton,2018,28.045
ton,2019,28.128
ton,2020,27.687
tto,1990,60.853
tto,1991,60.607
tto,1992,59.221
tto,1993,59.487
tto,1994,60.915
tto,1995,62.108
tto,1996,61.381
tto,1997,61.337
tto,1998,61.307
tto,1999,61.786
tto,2000,61.42
tto,2001,59.566
tto,2002,57.947
tto,2003,59.142
tto,2004,61.179
tto,2005,62.4
tto,2006,60.783
tto,2007,61.91
tto,2008,59.689
tto,2009,59.291
tto,2010,55.051
tto,2011,54.703
tto,2012,53.096
tto,2013,52.375
tto,2014,51.384
tto,2015,51.204
tto,2016,47.44
tto,2017,48.424
tto,2018,49.028
tto,2019,49.575
tto,2020,46.181
tun,1990,52.507
tun,1991,52.145
tun,1992,51.383
tun,1993,51.132
tun,1994,50.78
tun,1995,50.49
tun,1996,50.081
tun,1997,49.756
tun,1998,48.91
tun,1999,48.066
tun,2000,47.212
tun,2001,46.357
tun,2002,45.489
tun,2003,44.6
tun,2004,43.685
tun,2005,42.744
tun,2006,40.932
tun,2007,40.972
tun,2008,40.412
tun,2009,39.417
tun,2010,41.641
tun,2011,42.653
tun,2012,46.575
tun,2013,44.476
tun,2014,41.762
tun,2015,39.091
tun,2016,40.707
tun,2017,40.588
tun,2018,40.23
tun,2019,40.037
tun,2020,37.701
tur,1990,70.827
tur,1991,70.577
tur,1992,68.398
tur,1993,65.083
tur,1994,66.697
tur,1995,63.231
tur,1996,63.159
tur,1997,62.04
tur,1998,60.513
tur,1999,60.355
tur,2000,57.244
tur,2001,56.06
tur,2002,53.135
tur,2003,50.503
tur,2004,51.036
tur,2005,51.43
tur,2006,49.579
tur,2007,49.952
tur,2008,50.351
tur,2009,50.385
tur,2010,49.595
tur,2011,51.15
tur,2012,49.809
tur,2013,51.108
tur,2014,54.049
tur,2015,54.091
tur,2016,54.392
tur,2017,55.449
tur,2018,56.443
tur,2019,56.094
tur,2020,50.472
tza,1990,79.745
tza,1991,79.763
tza,1992,79.702
tza,1993,79.59
tza,1994,79.421
tza,1995,79.19
tza,1996,79.175
tza,1997,79.064
tza,1998,78.892
tza,1999,78.721
tza,2000,78.58
tza,2001,78.54
tza,2002,78.878
tza,2003,79.212
tza,2004,79.541
tza,2005,79.867
tza,2006,80.18
tza,2007,79.602
tza,2008,79.015
tza,2009,78.413
tza,2010,77.796
tza,2011,77.156
tza,2012,76.5
tza,2013,75.831
tza,2014,75.154
tza,2015,75.021
tza,2016,74.796
tza,2017,74.552
tza,2018,74.265
tza,2019,73.937
tza,2020,72.757
uga,1990,56.403
uga,1991,57.099
uga,1992,57.091
uga,1993,57.086
uga,1994,57.085
uga,1995,57.088
uga,1996,57.091
uga,1997,57.101
uga,1998,57.115
uga,1999,57.131
uga,2000,57.144
uga,2001,57.123
uga,2002,57.101
uga,2003,57.08
uga,2004,57.06
uga,2005,57.042
uga,2006,56.983
uga,2007,56.928
uga,2008,56.873
uga,2009,56.818
uga,2010,56.763
uga,2011,56.695
uga,2012,56.625
uga,2013,56.159
uga,2014,55.662
uga,2015,55.127
uga,2016,54.494
uga,2017,53.76
uga,2018,52.983
uga,2019,52.124
uga,2020,49.001
ukr,1990,33.178
ukr,1991,33.252
ukr,1992,33.335
ukr,1993,33.424
ukr,1994,33.513
ukr,1995,33.6
ukr,1996,33.687
ukr,1997,33.773
ukr,1998,33.858
ukr,1999,33.941
ukr,2000,34.019
ukr,2001,34.086
ukr,2002,34.144
ukr,2003,34.188
ukr,2004,34.214
ukr,2005,34.219
ukr,2006,34.216
ukr,2007,34.932
ukr,2008,35.383
ukr,2009,35.83
ukr,2010,36.273
ukr,2011,36.692
ukr,2012,37.106
ukr,2013,37.524
ukr,2014,37.956
ukr,2015,38.411
ukr,2016,38.885
ukr,2017,39.384
ukr,2018,39.91
ukr,2019,40.466
ukr,2020,35.595
ury,1990,64.155
ury,1991,64.286
ury,1992,63.851
ury,1993,63.354
ury,1994,67.283
ury,1995,67.438
ury,1996,68.296
ury,1997,68.123
ury,1998,67.938
ury,1999,66.236
ury,2000,65.879
ury,2001,67.189
ury,2002,63.26
ury,2003,59.93
ury,2004,60.671
ury,2005,60.103
ury,2006,61.664
ury,2007,64.203
ury,2008,61.712
ury,2009,61.927
ury,2010,61.882
ury,2011,62.528
ury,2012,60.888
ury,2013,61.394
ury,2014,60.374
ury,2015,57.082
ury,2016,55.546
ury,2017,54.124
ury,2018,52.542
ury,2019,51.814
ury,2020,46.245
usa,1990,65.273
usa,1991,64
usa,1992,64.091
usa,1993,63.818
usa,1994,63.955
usa,1995,63.982
usa,1996,62.727
usa,1997,62.227
usa,1998,62.145
usa,1999,61.845
usa,2000,62.355
usa,2001,60.936
usa,2002,59.536
usa,2003,58.055
usa,2004,57.809
usa,2005,57.227
usa,2006,57.564
usa,2007,55.936
usa,2008,55.473
usa,2009,53.155
usa,2010,51.591
usa,2011,51.464
usa,2012,51.391
usa,2013,51.445
usa,2014,51.282
usa,2015,51.073
usa,2016,51.382
usa,2017,51.5
usa,2018,50.818
usa,2019,51.455
usa,2020,49.636
uzb,1990,57.478
uzb,1991,57.566
uzb,1992,58.379
uzb,1993,58.617
uzb,1994,59.013
uzb,1995,59.152
uzb,1996,59.164
uzb,1997,58.989
uzb,1998,58.847
uzb,1999,58.683
