geo,time,fm_ast_cgov_zg_m3
mwi,1983,18.04215
mwi,1984,6.76991
mwi,1985,17.29656
mwi,1986,26.31635
mwi,1987,10.6306
mwi,1988,-24.76151
mwi,1989,1.88408
mwi,1990,-13.97025
mwi,1991,-5.37092
mwi,1992,44.78162
mwi,1993,16.11505
mwi,1994,20.78611
mwi,1995,-10.36958
mwi,1996,0.82633
mwi,1997,2.25803
mwi,1998,-28.68931
mwi,1999,0.51844
mwi,2000,7.70691
mwi,2001,28.41715
mwi,2002,43.13608
mwi,2003,10.62401
mwi,2004,10.1258
mwi,2005,2.3174
mwi,2006,-9.77401
mwi,2007,1.65867
mwi,2008,74.25454
mwi,2009,21.19557
mwi,2010,-10.5849
mwi,2011,19.70589
mwi,2012,-0.0266
mwi,2013,3.51527
mwi,2014,-11.70033
mwi,2015,8.46636
mwi,2016,25.99758
mys,1961,4.35781
mys,1962,-3.90037
mys,1963,3.06667
mys,1964,-2.3806
mys,1965,-0.59086
mys,1966,9.56151
mys,1967,3.57065
mys,1968,5.83593
mys,1969,-2.27662
mys,1970,-0.10956
mys,1971,2.29612
mys,1972,7.36671
mys,1973,3.29976
mys,1974,44.2046
mys,1975,6.67154
mys,1976,1.98422
mys,1977,6.68068
mys,1978,3.60407
mys,1979,-1.43729
mys,1980,6.94395
mys,1981,7.8349
mys,1982,7.49392
mys,1983,2.67696
mys,1984,5.06287
mys,1985,0.95144
mys,1986,5.61527
mys,1987,7.13328
mys,1988,3.87904
mys,1989,2.60727
mys,1990,-28.47357
mys,1991,-2.68833
mys,1992,7.41514
mys,1993,0.54352
mys,1994,-3.16341
mys,1995,-0.71517
mys,1996,-5.26987
mys,1997,0.59255
mys,1998,-3.72229
mys,1999,-1.31202
mys,2000,2.12605
mys,2001,2.0802
mys,2002,1.47158
mys,2003,1.03143
mys,2004,-1.61357
mys,2005,-0.90787
mys,2006,1.43585
mys,2007,-1.29186
mys,2008,3.84659
mys,2009,3.27684
mys,2010,-0.22102
mys,2011,0.37491
mys,2012,-0.22276
mys,2013,1.79416
mys,2014,2.04154
mys,2015,0.23366
mys,2016,1.29817
mys,2017,1.18687
mys,2018,1.57911
mys,2019,0.13748
mys,2020,2.87112
nam,1991,-8.26962
nam,1992,38.20963
nam,1993,4.51381
nam,1994,1.51644
nam,1995,1.66806
nam,1996,9.94195
nam,1997,-14.59822
nam,1998,0.40981
nam,1999,5.04264
nam,2000,-3.9949
nam,2001,1.27328
nam,2002,-4.61725
nam,2003,4.14865
nam,2004,2.19752
nam,2005,0.22686
nam,2006,-4.31534
nam,2007,-10.3459
nam,2008,-8.58933
nam,2009,-2.45155
nam,2010,7.54802
nam,2011,2.22089
nam,2012,-1.28044
nam,2013,2.57604
nam,2014,5.41327
nam,2015,-7.54464
nam,2016,6.9166
nam,2017,5.83011
nam,2018,0.92662
nam,2019,7.10614
nam,2020,5.50548
ner,1963,0
ner,1964,-9.18367
ner,1965,8.01394
ner,1966,33.18452
ner,1967,61.80082
ner,1968,6.76203
ner,1969,8.7994
ner,1970,-93.42522
ner,1971,-7.10088
ner,1972,-8.45488
ner,1973,0.46522
ner,1974,-24.90325
ner,1975,-21.34383
ner,1976,-3.76132
ner,1977,-13.96423
ner,1978,12.044
ner,1979,-11.96103
ner,1980,16.84649
ner,1981,5.78574
ner,1982,20.53812
ner,1983,1.83306
ner,1984,5.01887
ner,1985,4.53971
ner,1986,-6.92603
ner,1987,-6.40457
ner,1988,1.21667
ner,1989,8.71871
ner,1990,1.40362
ner,1991,-2.62185
ner,1992,-1.09189
ner,1993,-6.98126
ner,1994,10.91973
ner,1995,10.16575
ner,1996,5.03938
ner,1997,22.79663
ner,1998,-10.94467
ner,1999,6.49353
ner,2000,-13.7576
ner,2001,-6.56538
ner,2002,0.49185
ner,2003,10.7976
ner,2004,13.34316
ner,2005,-5.29373
ner,2006,-36.44396
ner,2007,-21.62842
ner,2008,-19.28226
ner,2009,31.45895
ner,2010,0.13803
ner,2011,2.17416
ner,2012,-10.72375
ner,2013,-5.45708
ner,2014,0.59448
ner,2015,9.101
ner,2016,6.33786
ner,2017,3.26782
ner,2018,13.52611
ner,2019,-22.04746
ner,2020,12.89979
nga,1961,16.19565
nga,1962,4.86667
nga,1963,7.42188
nga,1964,16.22892
nga,1965,-0.7428
nga,1966,9.77588
nga,1967,11.42747
nga,1968,29.88987
nga,1969,33.95901
nga,1970,24.94718
nga,1971,-13.63219
nga,1972,-1.38209
nga,1973,-9.20943
nga,1974,-135.39888
nga,1975,26.02423
nga,1976,31.21856
nga,1977,34.54807
nga,1978,8.92604
nga,1979,2.25901
nga,1980,2.29774
nga,1981,19.17595
nga,1982,26.4422
nga,1983,30.83356
nga,1984,12.33517
nga,1985,2.22853
nga,1986,2.28955
nga,1987,9.87113
nga,1988,21.91145
nga,1989,-19.21819
nga,1990,25.5298
nga,1991,2.23912
nga,1992,74.16919
nga,1993,72.86314
nga,1994,51.86721
nga,1995,-9.40672
nga,1996,-47.85279
nga,1997,-17.31065
nga,1998,21.77124
nga,1999,7.01788
nga,2000,-42.98697
nga,2001,12.16912
nga,2002,28.3032
nga,2003,10.00516
nga,2004,-45.34068
nga,2005,-26.51012
nga,2006,-37.30232
nga,2007,0.30085
nga,2008,-17.94331
nga,2009,12.27522
nga,2010,19.74639
nga,2011,3.84688
nga,2012,0.0862
nga,2013,5.96448
nga,2014,-6.23866
nga,2015,9.5082
nga,2016,9.32122
nga,2017,-2.81527
nga,2018,4.22792
nga,2019,15.82599
nga,2020,4.00154
nic,1961,-0.20195
nic,1962,11.91336
nic,1963,-5.359
nic,1964,-5.37107
nic,1965,-6.7865
nic,1966,2.86989
nic,1967,5.73978
nic,1968,2.80263
nic,1969,7.22874
nic,1970,-1.34535
nic,1971,1.71353
nic,1972,-4.25622
nic,1973,-9.5677
nic,1974,-11.15147
nic,1975,13.47022
nic,1976,3.60134
nic,1977,2.96384
nic,1978,28.3673
nic,1979,-0.85212
nic,1980,96.02184
nic,1981,-42.48947
nic,1982,24.48181
nic,1983,126.17053
nic,1984,50.76777
nic,1985,80.84675
nic,1986,70.29326
nic,1987,121.39343
nic,1988,3135.668
nic,1989,-64.28224
nic,1990,3222.53667
nic,1991,894.98035
nic,1992,1251.31742
nic,1993,106.18656
nic,1994,71.52755
nic,1995,-21.33038
nic,1996,-81.9502
nic,1997,39.21483
nic,1998,18.02161
nic,1999,13.65903
nic,2000,10.01932
nic,2001,79.54309
nic,2002,3.50019
nic,2003,2.0208
nic,2004,-7.19491
nic,2005,-1.86809
nic,2006,-10.09634
nic,2007,-4.78753
nic,2008,4.49938
nic,2009,7.00382
nic,2010,3.85322
nic,2011,0.17081
nic,2012,0.18716
nic,2013,2.37628
nic,2014,-5.95556
nic,2015,-2.31568
nic,2016,0.67776
nic,2017,-4.14779
nic,2018,1.99632
nic,2019,1.68421
nic,2020,-3.56231
nor,1961,1.19387
nor,1962,1.87008
nor,1963,1.0135
nor,1964,0.86203
nor,1965,1.40017
nor,1966,1.85239
nor,1967,-0.90458
nor,1968,3.59943
nor,1969,3.01909
nor,1970,6.18242
nor,1971,2.33415
nor,1972,2.66395
nor,1973,2.46802
nor,1974,-0.08873
nor,1975,2.74312
nor,1976,-2.27031
nor,1977,5.94904
nor,1978,3.67635
nor,1979,6.32579
nor,1980,1.40006
nor,1981,0.08978
nor,1982,-0.64545
nor,1983,-2.02015
nor,1984,-2.61884
nor,1985,-13.12725
nor,1986,-8.76423
nor,1987,-3.0662
nor,1988,-0.5741
nor,1989,0.18966
nor,1990,0.86725
nor,1991,2.64523
nor,1992,4.57241
nor,1993,-3.52026
nor,1994,-1.24263
nor,1995,-2.19384
nor,1996,2.64554
nor,1997,-3.24567
nor,1998,5.70869
nor,1999,-3.34553
nor,2000,-4.69794
nor,2001,-24.21565
nor,2002,2.28332
nor,2003,-5.135
nor,2004,0.38671
nor,2005,-2.02496
nor,2006,12.53997
nor,2007,0.83678
nor,2008,-6.3245
nor,2009,-1.5471
nor,2010,-3.22637
nor,2011,2.42848
nor,2012,-1.60504
nor,2013,6.29995
nor,2014,5.1106
nor,2015,0.25484
nor,2016,-2.48589
nor,2017,-1.45473
nor,2018,-0.54708
nor,2019,-1.86469
nor,2020,-4.42699
npl,1961,-3.10115
npl,1962,1.83379
npl,1963,-5.47432
npl,1964,-7.22172
npl,1965,4.27616
npl,1966,9.64979
npl,1967,1.49307
npl,1968,-34.32513
npl,1969,-5.48747
npl,1970,1.02992
npl,1971,14.57315
npl,1972,6.10658
npl,1973,1.57915
npl,1974,4.23532
npl,1975,6.88171
npl,1976,13.92539
npl,1977,9.02898
npl,1978,2.36699
npl,1979,5.06572
npl,1980,4.48759
npl,1981,1.46743
npl,1982,17.04616
npl,1983,22.2087
npl,1984,11.27681
npl,1985,13.50643
npl,1986,6.97559
npl,1987,4.91124
npl,1988,7.06415
npl,1989,9.63587
npl,1990,6.16202
npl,1991,8.15933
npl,1992,7.88108
npl,1993,4.59459
npl,1994,-2.51031
npl,1995,3.31527
npl,1996,2.0725
npl,1997,3.1691
npl,1998,0.57234
npl,1999,2.9963
npl,2000,2.63497
npl,2001,5.98676
npl,2002,-0.94503
npl,2003,2.63896
npl,2004,2.76853
npl,2005,1.22781
npl,2006,0.77227
npl,2007,4.67141
npl,2008,2.52026
npl,2009,-1.64658
npl,2010,6.23445
npl,2011,3.69234
npl,2012,-1.07216
npl,2013,0.19429
npl,2014,-1.95252
npl,2015,1.94327
npl,2016,-5.85862
npl,2017,1.64084
npl,2018,9.20581
npl,2019,1.19779
npl,2020,4.27309
nzl,1961,-1.11398
nzl,1962,-1.22185
nzl,1963,1.80925
nzl,1964,-0.74854
nzl,1965,1.25219
nzl,1966,0.2319
nzl,1967,5.40393
nzl,1968,-11.06805
nzl,1969,1.11583
nzl,1970,-3.0635
nzl,1971,-0.04641
nzl,1972,4.8635
nzl,1973,4.47372
nzl,1974,3.77312
nzl,1975,20.05688
nzl,1976,10.18342
nzl,1977,8.83199
nzl,1978,9.60137
nzl,1979,1.44038
nzl,1980,-0.08149
nzl,1981,-0.00751
nzl,1982,1.48352
nzl,1983,-0.4158
nzl,1984,-19.51292
nzl,1985,28.83647
nzl,1986,-0.9958
nzl,1987,2.5617
nzl,1988,9.71228
nzl,1989,-3.51138
nzl,1990,-1.69319
nzl,1991,3.33803
nzl,1992,0.25371
nzl,1993,-2.2662
nzl,1994,-0.64632
nzl,1995,-4.06316
nzl,1996,-4.57969
nzl,1997,1.70026
nzl,1998,0.9259
nzl,1999,1.26745
nzl,2000,-0.9644
nzl,2001,1.18623
nzl,2002,-1.2108
nzl,2003,-0.18884
nzl,2004,0.38398
nzl,2005,-1.54318
nzl,2006,-0.71435
nzl,2007,-3.0256
nzl,2008,4.05944
nzl,2009,2.66704
nzl,2010,2.09595
nzl,2014,1.17275
nzl,2015,-1.60558
nzl,2016,0.12878
nzl,2017,0.08573
nzl,2018,-0.02238
nzl,2019,1.60181
nzl,2020,11.26195
omn,1973,-7.50687
omn,1974,80.20813
omn,1975,-6.10401
omn,1976,27.8453
omn,1977,-45.99373
omn,1978,16.74114
omn,1979,-39.57912
omn,1980,-33.77332
omn,1981,-14.73608
omn,1982,1.18684
omn,1983,-12.12134
omn,1984,-12.54441
omn,1985,16.87048
omn,1986,16.71437
omn,1987,-6.90833
omn,1988,7.21833
omn,1989,-9.75711
omn,1990,-11.24898
omn,1991,-4.95441
omn,1992,13.189
omn,1993,11.88933
omn,1994,3.31883
omn,1995,-2.25027
omn,1996,-1.26712
omn,1997,-7.75571
omn,1998,7.58992
omn,1999,-10.69935
omn,2000,9.51814
omn,2001,8.5551
omn,2002,-4.17391
omn,2003,-1.31163
omn,2004,-4.77136
omn,2005,-12.4473
omn,2006,-5.3498
omn,2007,-11.18369
omn,2008,-20.38619
omn,2009,1.43993
omn,2010,-4.07147
omn,2011,-14.35999
omn,2012,-2.70311
omn,2013,-5.65763
omn,2014,0.96747
omn,2015,10.74759
omn,2016,-8.76563
omn,2017,-0.28191
omn,2018,-2.82319
pak,1961,0.95133
pak,1962,-0.68636
pak,1963,6.58307
pak,1964,7.76353
pak,1965,6.3423
pak,1966,11.96759
pak,1967,-0.6132
pak,1968,6.187
pak,1969,3.76686
pak,1970,6.19042
pak,1971,12.88254
pak,1972,6.21339
pak,1973,1.34976
pak,1974,-2.42174
pak,1975,18.63903
pak,1976,10.81767
pak,1977,12.68628
pak,1978,17.97864
pak,1979,10.96471
pak,1980,11.23864
pak,1981,3.62194
pak,1982,15.90842
pak,1983,5.05343
pak,1984,6.19069
pak,1985,2.42522
pak,1986,7.11352
pak,1987,16.41504
pak,1988,2.13656
pak,1989,7.23316
pak,1990,7.54821
pak,1991,18.34165
pak,1992,23.31944
pak,1993,1.75295
pak,1994,3.62148
pak,1995,8.66344
pak,1996,15.53473
pak,1997,4.03167
pak,1998,2.51129
pak,1999,-1.51984
pak,2000,2.569
pak,2001,-4.4994
pak,2002,1.21798
pak,2003,-3.18837
pak,2004,8.37163
pak,2005,4.42914
pak,2006,2.41943
pak,2007,6.37096
pak,2008,13.21399
pak,2009,5.91247
pak,2010,8.49111
pak,2011,14.11482
pak,2012,12.938
pak,2013,14.67526
pak,2014,3.18328
pak,2015,7.93054
pak,2016,7.20039
pak,2017,6.29763
pak,2018,7.32152
pak,2019,13.09143
pak,2020,11.14747
pan,1961,5.6899
pan,1962,-1.19522
pan,1963,0.57537
pan,1964,-0.09033
pan,1965,-2.09724
pan,1966,-0.72173
pan,1967,-0.73875
pan,1968,1.66021
pan,1969,17.48184
pan,1970,-7.78626
pan,1971,-1.36559
pan,1972,-1.48908
pan,1973,-1.50165
pan,1974,12.17098
pan,1975,31.19819
pan,1976,11.46881
pan,1977,2.62091
pan,1978,-21.0546
pan,1979,5.12203
pan,1980,4.53386
pan,1981,6.64219
pan,1982,4.89311
pan,1983,8.10825
pan,1984,10.26202
pan,1985,1.41772
pan,1986,-2.13647
pan,1987,-4.1611
pan,1988,-1.40078
pan,1989,-1.0644
pan,1990,-24.93056
pan,1991,-12.46076
pan,1992,-3.41593
pan,1993,-5.91398
pan,1994,-5.19622
pan,1995,-4.29318
pan,1996,6.04196
pan,1997,-5.98432
pan,1998,0.25393
pan,1999,-0.63759
pan,2000,0.24021
pan,2001,-2.66513
pan,2002,3.38723
pan,2003,2.80695
pan,2004,4.95342
pan,2005,-5.09478
pan,2006,0.14602
pan,2007,-6.70907
pan,2008,-3.13396
pan,2009,-0.60063
per,1961,-3.47826
per,1962,-3.64964
per,1963,3.84615
per,1964,7.18232
per,1965,8.81057
per,1966,8.92857
per,1967,6.89655
per,1968,5.76369
per,1969,-0.80863
per,1970,-3.80952
per,1971,8.18815
per,1972,8.37359
per,1973,8.18182
per,1974,-2.63713
per,1975,10.49724
per,1976,29.58419
per,1977,21.16548
per,1978,29.53737
per,1979,-3.72825
per,1980,17.05739
per,1981,13.39552
per,1982,18.92193
per,1983,70.46615
per,1984,29.49048
per,1985,5.08136
per,1986,15.05182
per,1987,58.10979
per,1988,97.00254
per,1989,388.22271
per,1990,1664.86104
per,1991,-10.44612
per,1992,4.86089
per,1993,2.55379
per,1994,-31.68204
per,1995,-7.63517
per,1996,-25.92429
per,1997,9.1138
per,1998,3.61895
per,1999,9.03699
per,2000,2.32041
per,2001,4.84709
per,2002,-1.42737
per,2003,-2.41272
per,2004,-4.88433
per,2005,-2.60647
per,2006,-11.43345
per,2007,-7.59659
per,2008,-9.03713
per,2009,0.44811
per,2010,-5.88373
per,2011,-7.49671
per,2012,-8.20668
per,2013,-1.9502
per,2014,-0.45925
per,2015,-0.656
per,2016,-0.5991
per,2017,4.71744
per,2018,1.44018
per,2019,-1.09571
per,2020,7.72085
phl,1961,4.3021
phl,1962,-4.18025
phl,1963,2.34823
phl,1964,0.84869
phl,1965,-3.25429
phl,1966,4.7975
phl,1967,1.76645
phl,1968,4.30302
phl,1969,10.29657
phl,1970,0.03565
phl,1971,1.04876
phl,1972,0.1004
phl,1973,-7.69841
phl,1974,-6.87605
phl,1975,4.95019
phl,1976,6.69376
phl,1977,6.68927
phl,1978,1.73442
phl,1979,0.35705
phl,1980,2.90786
phl,1981,9.10375
phl,1982,15.08023
phl,1983,2.42447
phl,1984,0.1075
phl,1985,-0.72438
phl,1986,13.69357
phl,1987,-21.74571
phl,1988,-5.64735
phl,1989,0.0124
phl,1990,1.78772
phl,1991,-6.35425
phl,1992,-3.38382
phl,1993,55.17104
phl,1994,5.31518
phl,1995,2.75125
phl,1996,2.76381
phl,1997,7.6968
phl,1998,-0.73277
phl,1999,2.27212
phl,2000,1.53035
phl,2001,5.85612
phl,2002,3.67788
phl,2003,0.65417
phl,2004,5.49781
phl,2005,-3.81515
phl,2006,1.43242
phl,2007,0.69449
phl,2008,2.493
phl,2009,1.83534
phl,2010,2.94316
phl,2011,0.5996
phl,2012,-3.58391
phl,2013,-0.03329
phl,2014,2.08844
phl,2015,1.57508
phl,2016,3.45179
phl,2017,0.28947
phl,2018,2.20744
phl,2019,3.3254
phl,2020,4.83648
png,1974,13.51769
png,1975,-11.11427
png,1976,21.59153
png,1977,-5.09112
png,1978,2.09356
png,1979,4.55424
png,1980,-3.09265
png,1981,4.74229
png,1982,5.05164
png,1983,-11.57782
png,1984,-1.47513
png,1985,5.37855
png,1986,2.77923
png,1987,-5.13441
png,1988,5.15725
png,1989,1.52612
png,1990,6.09686
png,1991,11.7932
png,1992,8.81081
png,1993,8.50818
png,1994,-0.93563
png,1995,5.27554
png,1996,5.82287
png,1997,6.27353
png,1998,4.84419
png,1999,4.02363
png,2000,-4.56895
png,2001,-9.76685
png,2002,21.90299
png,2003,-3.16525
png,2004,1.18683
png,2005,-4.58162
png,2006,-2.99227
png,2007,-11.23922
png,2008,-6.34929
png,2009,10.04123
png,2010,-6.56383
png,2011,-6.71119
png,2012,8.98205
png,2013,14.48998
png,2014,7.77919
png,2015,6.30469
png,2016,18.12622
png,2017,0.61512
png,2018,-10.54128
png,2019,1.61293
png,2020,10.98575
pol,1980,13.38987
pol,1981,28.58648
pol,1982,8.19526
pol,1983,3.79685
pol,1984,-0.31588
pol,1985,3.2268
pol,1986,-1.67873
pol,1987,3.82481
pol,1988,10.39332
pol,1989,42.79309
pol,1990,-14.49065
pol,1991,51.34897
pol,1992,37.93427
pol,1993,26.84028
pol,1994,18.70598
pol,1995,2.86022
pol,1996,6.4322
pol,1997,5.21894
pol,1998,3.43628
pol,1999,1.95163
pol,2000,-5.80146
pol,2001,4.59779
pol,2002,-0.63103
pol,2003,1.37211
pol,2004,-0.09749
pol,2005,-1.21502
pol,2006,1.90368
pol,2007,-2.19803
pol,2008,8.71864
pol,2009,0.67514
pol,2010,1.24807
pol,2011,-0.35641
pol,2012,-1.54646
pol,2013,4.05714
pol,2014,2.36213
pol,2015,3.10429
pol,2016,4.40949
pol,2017,1.31034
pol,2018,0.51927
pol,2019,2.39226
pol,2020,6.47512
pry,1961,2.80435
pry,1962,-3.40707
pry,1963,7.88201
pry,1964,8.21668
pry,1965,1.28329
pry,1966,-0.65952
pry,1967,7.82714
pry,1968,1.06587
pry,1969,-0.96231
pry,1970,-1.25581
pry,1971,1.91436
pry,1972,6.19399
pry,1973,-0.22982
pry,1974,-7.90261
pry,1975,-1.55954
pry,1976,-1.97103
pry,1977,-3.98523
pry,1978,-8.3197
pry,1979,-8.89995
pry,1980,-2.59403
pry,1981,9.61526
pry,1982,2.54524
pry,1983,10.15415
pry,1984,3.82168
pry,1985,-0.12751
pry,1986,0.53807
pry,1987,0.19074
pry,1988,-14.87075
pry,1989,-18.68738
pry,1990,-4.96527
pry,1991,-5.01419
pry,1992,34.08019
pry,1993,3.45418
pry,1994,-9.71813
pry,1995,-0.40595
pry,1996,-9.38787
pry,1997,-1.36329
pry,1998,5.15115
pry,1999,-7.17831
pry,2000,4.745
pry,2001,4.79128
pry,2002,10.46522
pry,2003,-3.80128
pry,2004,-2.25201
pry,2005,-1.42758
pry,2006,-2.7051
pry,2007,-6.86495
pry,2008,-7.25375
pry,2009,-3.15114
pry,2010,-6.30316
pry,2011,-4.94781
pry,2012,4.97169
pry,2013,-9.55457
pry,2014,-5.03649
pry,2015,0.40809
pry,2016,-2.89605
pry,2017,-1.37634
pry,2018,-1.11199
pry,2019,0.80214
pry,2020,-3.93124
pse,1999,-0.3693
pse,2000,10.18863
pse,2001,-1.24817
pse,2002,-7.41614
pse,2003,2.28277
pse,2004,-0.51422
pse,2005,1.4274
pse,2006,3.89418
pse,2007,-3.57415
pse,2008,0.12272
pse,2009,3.11178
pse,2010,1.292
pse,2011,6.14113
pse,2012,4.21999
pse,2013,-2.27652
pse,2014,-1.98744
pse,2015,4.23718
pse,2016,-0.3356
pse,2017,-0.28195
pse,2018,-0.15342
pse,2019,3.56852
qat,1967,37.18189
qat,1968,-0.43535
qat,1969,4.66759
qat,1970,-3.59677
qat,1971,-10.90479
qat,1972,9.59623
qat,1973,-3.73918
qat,1974,-13.63894
qat,1975,-12.05412
qat,1976,4.89244
qat,1977,-3.3722
qat,1978,-6.07286
qat,1979,-1.15223
qat,1980,-3.85492
qat,1981,-1.51788
qat,1982,1.74914
qat,1983,-0.30291
qat,1984,-0.21572
qat,1985,-1.59166
qat,1986,2.81998
qat,1987,1.00884
qat,1988,-4.68869
qat,1989,6.26306
qat,1990,-4.25343
qat,1991,-12.26425
qat,1992,-18.48435
qat,1993,72.01022
qat,1994,14.69945
qat,1995,-3.84004
qat,1996,5.90822
qat,1997,0.3795
qat,1998,10.12766
qat,1999,13.41142
qat,2000,-23.14392
qat,2001,20.5944
qat,2002,6.32315
qat,2003,-9.54702
qat,2004,-2.60754
qat,2005,-5.95351
qat,2006,-5.11208
qat,2007,-3.57123
qat,2008,-1.33517
qat,2009,26.69381
qat,2010,4.18027
qat,2011,13.29393
qat,2012,3.81523
qat,2013,-13.07478
qat,2014,5.66426
qat,2015,10.59027
qat,2016,12.43919
qat,2017,8.05557
qat,2018,-5.36972
qat,2019,2.93524
qat,2020,-0.53764
rou,1994,4.22664
rou,1995,11.58976
rou,1996,16.70497
rou,1997,18.32547
rou,1998,13.18808
rou,1999,14.3097
rou,2000,-1.13323
rou,2001,-1.55952
rou,2002,-0.92127
rou,2003,-4.51415
rou,2004,-2.08673
rou,2005,-0.89384
rou,2006,-10.77555
rou,2007,3.45278
rou,2008,6.92158
rou,2009,10.66803
rou,2010,8.04571
rou,2011,3.46531
rou,2012,-1.50793
rou,2013,-2.25531
rou,2014,-2.38483
rou,2015,2.64474
rou,2016,-3.57372
rou,2017,3.19903
rou,2018,3.02104
rou,2019,6.40794
rou,2020,1.54167
rus,2002,5.55605
rus,2003,-4.39512
rus,2004,-17.40246
rus,2005,-26.14227
rus,2006,-21.81218
rus,2007,-21.34633
rus,2008,-19.17949
rus,2009,16.51439
rus,2010,9.69762
rus,2011,-4.81304
rus,2012,-2.58479
rus,2013,0.60486
rus,2014,-8.68676
rus,2015,5.86778
rus,2016,5.97992
rus,2017,-1.0948
rus,2018,-8.52485
rus,2019,-5.3749
rus,2020,5.88676
rwa,1965,30.88954
rwa,1966,18.27933
rwa,1967,12.15169
rwa,1968,15.62664
rwa,1969,11.02475
rwa,1970,-8.64273
rwa,1971,9.64803
rwa,1972,19.88498
rwa,1973,6.13247
rwa,1974,19.06724
rwa,1975,-12.39557
rwa,1976,-14.32121
rwa,1977,-15.88268
rwa,1978,-3.22437
rwa,1979,-12.95727
rwa,1980,-11.25263
rwa,1981,1.43898
rwa,1982,13.76045
rwa,1983,17.02075
rwa,1984,-0.71731
rwa,1985,-1.03113
rwa,1986,4.1832
rwa,1987,15.30864
rwa,1988,5.76786
rwa,1989,8.94795
rwa,1990,23.42709
rwa,1991,-3.18331
rwa,1992,23.7804
rwa,1993,17.91636
rwa,1994,-7.03752
rwa,1995,-40.59809
rwa,1996,-1.35329
rwa,1997,14.89244
rwa,1998,-0.84823
rwa,1999,5.44927
rwa,2000,-11.36513
rwa,2001,-7.56055
rwa,2002,-11.937
rwa,2003,13.16135
rwa,2004,-30.29327
rwa,2005,-14.83595
rwa,2006,-12.77781
rwa,2007,0.18473
rwa,2008,-15.14051
rwa,2009,-0.80801
rwa,2010,3.9331
rwa,2011,-21.13805
rwa,2012,5.74657
rwa,2013,-11.83633
rwa,2014,13.87798
rwa,2015,1.47294
rwa,2016,-2.03511
rwa,2017,-0.36061
rwa,2018,-1.48563
rwa,2019,0.00373
rwa,2020,-5.86991
sau,1962,-0.90909
sau,1963,-70.80948
sau,1964,-15.3794
sau,1965,-29.75
sau,1966,0.67114
sau,1967,-18.7441
sau,1968,30.52479
sau,1969,20.96636
sau,1970,-10.0725
sau,1971,-71.89935
sau,1972,-128.80808
sau,1973,-71.9862
sau,1974,-485.07048
sau,1975,-455.55203
sau,1976,-200.15241
sau,1977,-28.19843
sau,1978,46.96499
sau,1979,5.42821
sau,1980,-111.94817
sau,1981,-178.3615
sau,1982,-9.69582
sau,1983,22.13873
sau,1984,32.48654
sau,1985,18.21177
sau,1986,77.49084
sau,1987,39.5713
sau,1988,10.77682
sau,1989,11.43365
sau,1990,4.20377
sau,1991,5.46189
sau,1992,-2.46979
sau,1993,2.29561
sau,1994,5.95939
sau,1995,1.35176
sau,1996,0.86503
sau,1997,5.77272
sau,1998,2.17815
sau,1999,10.85355
sau,2000,-3.47134
sau,2001,3.62917
sau,2002,-0.15998
sau,2003,5.89021
sau,2004,-11.04686
sau,2005,-33.24076
sau,2006,-17.7327
sau,2007,-23.27833
sau,2008,-59.57109
sau,2009,8.94573
sau,2010,-5.44423
sau,2011,-16.74111
sau,2012,-26.2948
sau,2013,-4.78566
sau,2014,8.77141
sau,2015,19.65602
sau,2016,15.39367
sau,2017,10.61747
sdn,1961,24.61735
sdn,1962,16.769
sdn,1963,54.38785
sdn,1964,8.43331
sdn,1965,19.85866
sdn,1966,20.22289
sdn,1967,5.12295
sdn,1968,6.36704
sdn,1969,13.43817
sdn,1970,9.05382
sdn,1971,9.26026
sdn,1972,9.94286
sdn,1973,8.77024
sdn,1974,9.31671
sdn,1975,24.57334
sdn,1976,28.43631
sdn,1977,47.10792
sdn,1978,17.84647
sdn,1979,12.59691
sdn,1980,9.15677
sdn,1981,20.53601
sdn,1982,-13.66151
sdn,1983,35.04637
sdn,1984,11.09504
sdn,1985,18.95159
sdn,1986,16.429
sdn,1987,17.67868
sdn,1988,24.31941
sdn,1989,51.77777
sdn,1990,27.93719
sdn,1991,40.57928
sdn,1992,-272.70589
sdn,1993,189.69171
sdn,1994,11.09131
sdn,1995,22.24673
sdn,1996,32.43348
sdn,1997,8.53895
sdn,1998,9.19169
sdn,1999,13.16281
sdn,2000,33.85009
sdn,2001,4.82089
sdn,2002,1.25457
sdn,2003,-1.15447
sdn,2004,-9.39817
sdn,2005,2.40771
sdn,2006,20.30046
sdn,2007,5.09182
sdn,2008,-0.92961
sdn,2009,13.40966
sdn,2010,12.8977
sdn,2011,21.05342
sdn,2012,24.51253
sdn,2013,12.68884
sdn,2014,9.56678
sdn,2015,9.71635
sdn,2016,14.07333
sdn,2017,19.24573
sdn,2018,23.72914
sdn,2019,20.69043
sdn,2020,37.38573
sen,1963,0.24658
sen,1964,5.48246
sen,1965,7.33441
sen,1966,-7.03333
sen,1967,15.24631
sen,1968,8.18426
sen,1969,8.6336
sen,1970,-0.68627
sen,1971,0.21734
sen,1972,-0.23918
sen,1973,5.20417
sen,1974,-2.19774
sen,1975,1.07432
sen,1976,14.11698
sen,1977,2.32648
sen,1978,-0.50851
sen,1979,1.73955
sen,1980,6.15178
sen,1981,12.92686
sen,1982,21.48995
sen,1983,6.88052
sen,1984,5.42896
sen,1985,6.8154
sen,1986,0.94242
sen,1987,-2.25316
sen,1988,2.39272
