geo,time,sl_gdp_pcap_em_kd
jam,2003,26040.93927
jam,2004,25236.68368
jam,2005,24783.54143
jam,2006,24777.90327
jam,2007,24536.83509
jam,2008,24172.52546
jam,2009,23633.91972
jam,2010,23658.04119
jam,2011,23870.3059
jam,2012,23912.09096
jam,2013,23675.39139
jam,2014,23222.16762
jam,2015,23002.72667
jam,2016,22445.30629
jam,2017,21968.10973
jam,2018,21931.97556
jam,2019,21430.79621
jam,2020,20520.07246
jor,1991,42408.3967
jor,1992,45396.56282
jor,1993,44248.13283
jor,1994,42070.09923
jor,1995,40893.93559
jor,1996,39915.58471
jor,1997,40102.78367
jor,1998,40329.85937
jor,1999,40809.31443
jor,2000,41687.41593
jor,2001,43501.33961
jor,2002,45415.28928
jor,2003,45708.95686
jor,2004,48455.49421
jor,2005,50936.28603
jor,2006,52612.35287
jor,2007,54027.29809
jor,2008,55013.86988
jor,2009,54943.18316
jor,2010,52763.20882
jor,2011,51256.36016
jor,2012,48946.14338
jor,2013,47510.93659
jor,2014,46129.15959
jor,2015,45609.76241
jor,2016,45779.66457
jor,2017,46696.72705
jor,2018,47581.49989
jor,2019,46437.69679
jor,2020,47781.43361
jpn,1991,66199.53589
jpn,1992,65985.32459
jpn,1993,65505.56716
jpn,1994,66139.3374
jpn,1995,67835.27988
jpn,1996,69546.61304
jpn,1997,69586.4371
jpn,1998,69220.11074
jpn,1999,69518.41693
jpn,2000,71669.42788
jpn,2001,72325.79936
jpn,2002,73187.16284
jpn,2003,74422.52044
jpn,2004,75887.26967
jpn,2005,76890.54112
jpn,2006,77556.51321
jpn,2007,78318.83443
jpn,2008,77640.07087
jpn,2009,74363.15843
jpn,2010,77709.53052
jpn,2011,77810.45348
jpn,2012,79112.03994
jpn,2013,80047.14959
jpn,2014,79844.31371
jpn,2015,80651.13033
jpn,2016,80491.45408
jpn,2017,80953.35232
jpn,2018,79808.09156
jpn,2019,79303.44819
jpn,2020,76252.24272
kaz,1991,24893.08979
kaz,1992,23453.36492
kaz,1993,21168.45932
kaz,1994,19811.64947
kaz,1995,19084.92353
kaz,1996,19800.86072
kaz,1997,20386.21439
kaz,1998,20260.63554
kaz,1999,21011.36848
kaz,2000,22936.50562
kaz,2001,25304.70991
kaz,2002,27296.84166
kaz,2003,29340.44577
kaz,2004,31646.15568
kaz,2005,34319.70267
kaz,2006,37216.96787
kaz,2007,39345.91903
kaz,2008,39149.09466
kaz,2009,39400.34856
kaz,2010,41212.75036
kaz,2011,43609.57459
kaz,2012,45229.9706
kaz,2013,47509.38696
kaz,2014,49029.01297
kaz,2015,49169.15068
kaz,2016,50008.05325
kaz,2017,52372.73042
kaz,2018,53509.95203
kaz,2019,55538.76692
kaz,2020,54387.16259
ken,1991,9657.061
ken,1992,9208.07666
ken,1993,8878.52645
ken,1994,8761.30272
ken,1995,8806.20257
ken,1996,8854.29697
ken,1997,8609.12563
ken,1998,8611.13997
ken,1999,8531.23633
ken,2000,8282.66979
ken,2001,8324.55832
ken,2002,8091.89108
ken,2003,8042.57087
ken,2004,8169.7589
ken,2005,8375.95706
ken,2006,8634.82201
ken,2007,8946.46106
ken,2008,8703.97214
ken,2009,8715.03571
ken,2010,9112.47805
ken,2011,9269.83128
ken,2012,9364.40131
ken,2013,9379.77586
ken,2014,9507.2038
ken,2015,9635.63755
ken,2016,9694.91387
ken,2017,9832.54708
ken,2018,10149.31648
ken,2019,10416.85705
ken,2020,10256.70812
kgz,1991,12407.58159
kgz,1992,10362.63864
kgz,1993,8751.75004
kgz,1994,6850.19584
kgz,1995,6399.21692
kgz,1996,6887.75048
kgz,1997,7517.07264
kgz,1998,7624.13487
kgz,1999,7698.41783
kgz,2000,7908.66076
kgz,2001,8244.88837
kgz,2002,8495.58023
kgz,2003,8670.58415
kgz,2004,8962.76143
kgz,2005,8583.50852
kgz,2006,8596.23172
kgz,2007,9215.56817
kgz,2008,9916.82112
kgz,2009,10254.8457
kgz,2010,10058.79378
kgz,2011,10447.52678
kgz,2012,10402.23222
kgz,2013,11677.37982
kgz,2014,11959.65243
kgz,2015,12164.94776
kgz,2016,12637.88099
kgz,2017,13302.42663
kgz,2018,13856.30776
kgz,2019,14273.56772
kgz,2020,13717.9251
khm,1993,4181.82657
khm,1994,2639.16652
khm,1995,2793.3438
khm,1996,2863.3741
khm,1997,2858.95665
khm,1998,2855.34166
khm,1999,3070.14813
khm,2000,3259.32502
khm,2001,3183.05118
khm,2002,3316.45914
khm,2003,3536.69004
khm,2004,3847.05087
khm,2005,4223.47655
khm,2006,4536.29311
khm,2007,4850.14259
khm,2008,4989.79761
khm,2009,4831.51128
khm,2010,4845.16427
khm,2011,5024.43271
khm,2012,5423.10335
khm,2013,5886.75457
khm,2014,6187.67247
khm,2015,6529.97361
khm,2016,6696.53341
khm,2017,7030.92787
khm,2018,7447.70428
khm,2019,7857.95742
khm,2020,7654.53666
kor,1991,31124.81365
kor,1992,32383.08266
kor,1993,34269.67291
kor,1994,36342.33213
kor,1995,38807.19163
kor,1996,41231.34941
kor,1997,43054.12495
kor,1998,43393.39935
kor,1999,47370.95788
kor,2000,48970.36315
kor,2001,50191.50642
kor,2002,52690.02083
kor,2003,54558.60019
kor,2004,56271.09119
kor,2005,58442.82146
kor,2006,60709.16862
kor,2007,63418.67267
kor,2008,64845.51847
kor,2009,65571.75695
kor,2010,69105.41708
kor,2011,70259.57937
kor,2012,70811.43614
kor,2013,72040.05511
kor,2014,72562.27897
kor,2015,73916.97215
kor,2016,75587.35071
kor,2017,77170.56595
kor,2018,79130.08082
kor,2019,80091.82118
kor,2020,80221.95088
kwt,1995,140719.81313
kwt,1996,138324.70166
kwt,1997,133347.0231
kwt,1998,127883.59885
kwt,1999,116372.80289
kwt,2000,115614.78954
kwt,2001,111700.65908
kwt,2002,112751.61307
kwt,2003,131460.3641
kwt,2004,140639.03603
kwt,2005,148491.51037
kwt,2006,149388.43943
kwt,2007,147875.68361
kwt,2008,141181.46205
kwt,2009,121688.14169
kwt,2010,110634.0296
kwt,2011,113474.3971
kwt,2012,113288.16962
kwt,2013,107644.21703
kwt,2014,102271.10859
kwt,2015,97071.60523
kwt,2016,96218.85914
kwt,2017,89111.92765
kwt,2018,88516.81098
kwt,2019,87375.09885
kwt,2020,85926.57353
lao,1991,4498.56358
lao,1992,4631.75547
lao,1993,4789.01061
lao,1994,5054.97836
lao,1995,5290.55039
lao,1996,5545.74908
lao,1997,5804.36134
lao,1998,5915.35782
lao,1999,6197.79616
lao,2000,6416.82288
lao,2001,6624.02546
lao,2002,6852.19381
lao,2003,7096.06466
lao,2004,7359.24462
lao,2005,7674.01618
lao,2006,8099.94943
lao,2007,8472.72174
lao,2008,8881.11678
lao,2009,9291.46995
lao,2010,9824.10952
lao,2011,10364.81897
lao,2012,10940.16489
lao,2013,11557.2703
lao,2014,12176.64618
lao,2015,12802.45413
lao,2016,13430.49823
lao,2017,14087.81093
lao,2018,14697.95278
lao,2019,15214.94072
lao,2020,15161.38267
lbn,1991,41283.55384
lbn,1992,45367.82917
lbn,1993,47164.89114
lbn,1994,48123.70728
lbn,1995,48884.37255
lbn,1996,53528.25894
lbn,1997,53180.7183
lbn,1998,54364.71991
lbn,1999,52771.363
lbn,2000,51711.14016
lbn,2001,51757.71984
lbn,2002,50969.75581
lbn,2003,49905.82147
lbn,2004,50957.61424
lbn,2005,50960.834
lbn,2006,50945.11421
lbn,2007,55280.6349
lbn,2008,59064.38935
lbn,2009,63232.79812
lbn,2010,66393.92515
lbn,2011,63879.11141
lbn,2012,61821.65776
lbn,2013,60640.83522
lbn,2014,59181.63676
lbn,2015,57308.08839
lbn,2016,56514.0058
lbn,2017,55954.20241
lbn,2018,54373.66384
lbn,2019,50005.19479
lbn,2020,41811.75283
lbr,2000,4051.67081
lbr,2001,4030.84394
lbr,2002,4088.3582
lbr,2003,2807.51266
lbr,2004,2825.87505
lbr,2005,2901.0566
lbr,2006,3034.32124
lbr,2007,3200.4787
lbr,2008,3294.39981
lbr,2009,3335.20523
lbr,2010,3410.21869
lbr,2011,3568.63711
lbr,2012,3734.80355
lbr,2013,3938.20752
lbr,2014,3848.72955
lbr,2015,3734.57046
lbr,2016,3606.52654
lbr,2017,3586.34928
lbr,2018,3521.3457
lbr,2019,3333.92033
lbr,2020,3286.62587
lby,1999,65792.32612
lby,2000,66241.72192
lby,2001,63242.07215
lby,2002,60787.75843
lby,2003,66579.0304
lby,2004,67725.12606
lby,2005,73793.45317
lby,2006,76921.02855
lby,2007,80180.07063
lby,2008,80908.60895
lby,2009,79081.08391
lby,2010,81910.44954
lby,2011,30894.75151
lby,2012,68298.00331
lby,2013,59070.97347
lby,2014,44668.28177
lby,2015,40449.30089
lby,2016,38810.44201
lby,2017,48299.78345
lby,2018,54695.77247
lby,2019,55217.33353
lby,2020,37819.80282
lca,1991,34703.83554
lca,1992,36661.55838
lca,1993,36275.11587
lca,1994,36314.62367
lca,1995,35782.08737
lca,1996,36296.11476
lca,1997,37073.16658
lca,1998,39021.31271
lca,1999,37431.13741
lca,2000,35870.49173
lca,2001,34733.06199
lca,2002,34817.44467
lca,2003,36210.97666
lca,2004,37253.78227
lca,2005,35081.35109
lca,2006,34971.24522
lca,2007,33686.66473
lca,2008,33795.773
lca,2009,32909.32291
lca,2010,33260.01667
lca,2011,35029.36267
lca,2012,33517.18748
lca,2013,33207.55196
lca,2014,32858.62194
lca,2015,31612.8516
lca,2016,31940.34208
lca,2017,32282.89294
lca,2018,32842.20778
lca,2019,31579.44069
lca,2020,26036.22721
lka,1991,11621.40073
lka,1992,12358.84389
lka,1993,12899.84148
lka,1994,13198.17154
lka,1995,14113.48011
lka,1996,14162.79794
lka,1997,14782.60437
lka,1998,14113.35059
lka,1999,14862.24988
lka,2000,15844.20121
lka,2001,15496.57669
lka,2002,16139.89708
lka,2003,16881.4729
lka,2004,17717.97698
lka,2005,18568.00122
lka,2006,19671.67941
lka,2007,20813.67646
lka,2008,21796.72315
lka,2009,22640.19736
lka,2010,24103.50761
lka,2011,25937.1413
lka,2012,28324.22324
lka,2013,28557.78137
lka,2014,29916.4563
lka,2015,30844.8053
lka,2016,31670.78538
lka,2017,32135.59425
lka,2018,34283.33381
lka,2019,35128.52686
lka,2020,36018.89023
lso,1991,5358.80972
lso,1992,5584.96358
lso,1993,5639.81304
lso,1994,5823.62684
lso,1995,5878.28075
lso,1996,6078.84241
lso,1997,6190.1529
lso,1998,6075.52053
lso,1999,5920.28956
lso,2000,6011.83142
lso,2001,6124.8133
lso,2002,6103.76709
lso,2003,6321.01219
lso,2004,6381.77191
lso,2005,6541.05833
lso,2006,6767.62483
lso,2007,6982.49311
lso,2008,7280.5422
lso,2009,7110.81143
lso,2010,7379.80914
lso,2011,7639.25368
lso,2012,8024.28923
lso,2013,8066.90777
lso,2014,8074.78725
lso,2015,8186.20671
lso,2016,8357.34048
lso,2017,7980.2338
lso,2018,7757.61836
lso,2019,7608.34606
lso,2020,7170.90526
ltu,1995,26634.8955
ltu,1996,27855.50412
ltu,1997,29645.3528
ltu,1998,31947.3583
ltu,1999,31453.98012
ltu,2000,34181.93933
ltu,2001,37555.71849
ltu,2002,38704.3805
ltu,2003,41492.29114
ltu,2004,45591.79008
ltu,2005,49025.3393
ltu,2006,52734.20436
ltu,2007,57715.42582
ltu,2008,60242.4584
ltu,2009,55694.47299
ltu,2010,60150.82072
ltu,2011,62654.65855
ltu,2012,63964.92047
ltu,2013,65374.78733
ltu,2014,66391.48096
ltu,2015,66963.00193
ltu,2016,67284.65415
ltu,2017,70304.88898
ltu,2018,72092.76506
ltu,2019,75244.81986
ltu,2020,76626.19685
lux,1991,180278.82006
lux,1992,176767.80276
lux,1993,185666.86912
lux,1994,193191.1682
lux,1995,199817.01005
lux,1996,200465.39232
lux,1997,206464.87268
lux,1998,217592.80805
lux,1999,227062.56833
lux,2000,234895.25999
lux,2001,236125.46417
lux,2002,238881.13986
lux,2003,247306.74312
lux,2004,253779.02603
lux,2005,251563.0153
lux,2006,261751.00072
lux,2007,275234.24326
lux,2008,270959.29773
lux,2009,247461.76913
lux,2010,251596.27857
lux,2011,249788.37599
lux,2012,242876.57478
lux,2013,243293.4165
lux,2014,240304.11126
lux,2015,241787.81155
lux,2016,251478.84494
lux,2017,244475.33404
lux,2018,241924.06754
lux,2019,241408.34802
lux,2020,235154.25409
lva,1995,24952.59512
lva,1996,26331.68341
lva,1997,26826.07996
lva,1998,28737.39419
lva,1999,30011.50691
lva,2000,32816.32361
lva,2001,34632.39822
lva,2002,36332.6144
lva,2003,39273.35696
lva,2004,42293.00587
lva,2005,46182.25558
lva,2006,48890.21242
lva,2007,52457.71822
lva,2008,51036.28543
lva,2009,50905.99024
lva,2010,51991.4305
lva,2011,52565.21879
lva,2012,55152.42336
lva,2013,55227.38238
lva,2014,56476.58736
lva,2015,57927.26983
lva,2016,59438.42498
lva,2017,61167.49718
lva,2018,62884.0711
lva,2019,64593.9583
lva,2020,63553.46143
mac,1991,115492.72
mac,1992,127078.53055
mac,1993,127722.3875
mac,1994,127903.2832
mac,1995,127540.37161
mac,1996,122124.77618
mac,1997,115076.78284
mac,1998,109391.98973
mac,1999,105248.11486
mac,2000,108852.34693
mac,2001,108633.23765
mac,2002,114814.61787
mac,2003,129005.28329
mac,2004,152180.63704
mac,2005,153395.79055
mac,2006,160952.17273
mac,2007,168829.98381
mac,2008,165424.46107
mac,2009,160609.7172
mac,2010,195362.79213
mac,2011,227647.7913
mac,2012,241420.30107
mac,2013,259232.64737
mac,2014,244431.33176
mac,2015,188825.22155
mac,2016,188754.82603
mac,2017,209626.69233
mac,2018,220257.47289
mac,2019,214311.3914
mac,2020,99355.0234
mar,1991,14941.83228
mar,1992,14264.19187
mar,1993,13791.34055
mar,1994,14937.9271
mar,1995,13760.24683
mar,1996,15146.36149
mar,1997,14566.4093
mar,1998,15253.96465
mar,1999,15076.04461
mar,2000,14945.55548
mar,2001,15536.19726
mar,2002,15733.5212
mar,2003,16439.14828
mar,2004,16718.85221
mar,2005,16991.56507
mar,2006,17691.53145
mar,2007,17957.76965
mar,2008,18668.33151
mar,2009,19161.51956
mar,2010,19771.50387
mar,2011,20593.71635
mar,2012,21212.89472
mar,2013,21938.91374
mar,2014,22414.10447
mar,2015,23293.3829
mar,2016,23616.64937
mar,2017,24786.40255
mar,2018,25194.72702
mar,2019,25468.76696
mar,2020,25369.16232
mda,1995,13946.50574
mda,1996,13298.7244
mda,1997,13512.46119
mda,1998,12687.00007
mda,1999,12258.79044
mda,2000,12098.23277
mda,2001,12975.55345
mda,2002,14080.44003
mda,2003,16475.6063
mda,2004,18232.71313
mda,2005,19631.80094
mda,2006,21604.0593
mda,2007,22336.80016
mda,2008,24020.90302
mda,2009,23930.93972
mda,2010,26594.99881
mda,2011,27406.76029
mda,2012,27889.7006
mda,2013,29740.62984
mda,2014,29411.81138
mda,2015,29026.03945
mda,2016,30245.23138
mda,2017,34198.91345
mda,2018,41081.30896
mda,2019,38617.16638
mda,2020,37783.43902
mdg,1991,3741.76565
mdg,1992,3672.44889
mdg,1993,3636.25649
mdg,1994,3523.89374
mdg,1995,3471.91643
mdg,1996,3443.82707
mdg,1997,3464.98878
mdg,1998,3492.89227
mdg,1999,3546.28372
mdg,2000,3591.55001
mdg,2001,3674.46484
mdg,2002,3119.20139
mdg,2003,3304.69029
mdg,2004,3327.02237
mdg,2005,3332.49798
mdg,2006,3413.57665
mdg,2007,3507.51661
mdg,2008,3637.6162
mdg,2009,3395.30467
mdg,2010,3315.69819
mdg,2011,3198.7673
mdg,2012,3128.23366
mdg,2013,3106.99412
mdg,2014,3117.91256
mdg,2015,3124.3873
mdg,2016,3146.40455
mdg,2017,3168.51311
mdg,2018,3169.44483
mdg,2019,3208.23122
mdg,2020,2978.36704
mdv,1995,38888.11509
mdv,1996,40006.21156
mdv,1997,41314.22334
mdv,1998,42230.87121
mdv,1999,42525.67901
mdv,2000,41767.18205
mdv,2001,38539.75076
mdv,2002,39730.74204
mdv,2003,43468.31733
mdv,2004,44379.12767
mdv,2005,37191.10654
mdv,2006,45987.11043
mdv,2007,48100.15734
mdv,2008,51490.20514
mdv,2009,46347.56239
mdv,2010,46511.50818
mdv,2011,46752.83717
mdv,2012,44177.69916
mdv,2013,43802.62168
mdv,2014,43480.57402
mdv,2015,41471.58015
mdv,2016,41014.25605
mdv,2017,41790.57356
mdv,2018,43338.55417
mdv,2019,44918.46961
mdv,2020,30377.95313
mex,1991,44507.74987
mex,1992,44316.82675
mex,1993,43504.79134
mex,1994,45058.88696
mex,1995,42441.59558
mex,1996,43538.97415
mex,1997,43946.30554
mex,1998,44961.94514
mex,1999,45320.65589
mex,2000,46806.13871
mex,2001,46280.95857
mex,2002,45778.4541
mex,2003,45454.24279
mex,2004,46066.55332
mex,2005,45610.14699
mex,2006,46071.61299
mex,2007,46165.63945
mex,2008,45904.24732
mex,2009,43247.38781
mex,2010,44668.50255
mex,2011,45248.2773
mex,2012,45390.77865
mex,2013,45292.80617
mex,2014,46118.66167
mex,2015,46533.30236
mex,2016,46846.01798
mex,2017,47099.07875
mex,2018,47110.87546
mex,2019,45954.24821
mex,2020,45383.15243
mkd,1991,33464.57603
mkd,1992,32277.42876
mkd,1993,30681.93248
mkd,1994,31322.15343
mkd,1995,33781.46464
mkd,1996,35964.13056
mkd,1997,35342.09592
mkd,1998,35450.95291
mkd,1999,35611.60052
mkd,2000,36869.9993
mkd,2001,34566.36899
mkd,2002,35940.85295
mkd,2003,37799.27075
mkd,2004,39646.52432
mkd,2005,41365.98849
mkd,2006,42453.9144
mkd,2007,43686.76634
mkd,2008,44410.94866
mkd,2009,42614.54998
mkd,2010,43485.39864
mkd,2011,43973.58466
mkd,2012,43602.58657
mkd,2013,42926.49154
mkd,2014,43688.62316
mkd,2015,44465.03967
mkd,2016,44636.08079
mkd,2017,44042.09945
mkd,2018,44211.54576
mkd,2019,43711.66743
mkd,2020,43883.48708
mli,1991,4286.39255
mli,1992,4050.19234
mli,1993,4066.14945
mli,1994,4102.23881
mli,1995,4023.79454
mli,1996,4199.9027
mli,1997,4288.88992
mli,1998,4526.27529
mli,1999,4690.68195
mli,2000,4593.46428
mli,2001,5190.44226
mli,2002,5246.478
mli,2003,5599.84127
mli,2004,5565.13338
mli,2005,5803.05849
mli,2006,5962.74917
mli,2007,6051.70164
mli,2008,6060.72325
mli,2009,6074.29462
mli,2010,6120.3202
mli,2011,6072.40419
mli,2012,5844.28094
mli,2013,5796.11813
mli,2014,6033.56438
mli,2015,6313.96748
mli,2016,6529.05986
mli,2017,6711.72669
mli,2018,6804.17502
mli,2019,6892.94257
mli,2020,6652.59018
mlt,1991,46893.48122
mlt,1992,48302.87925
mlt,1993,49735.80136
mlt,1994,51970.99533
mlt,1995,54746.52975
mlt,1996,55847.48375
mlt,1997,58071.44154
mlt,1998,60291.93095
mlt,1999,62279.93887
mlt,2000,73680.89364
mlt,2001,71587.32823
mlt,2002,72245.33573
mlt,2003,74773.06672
mlt,2004,75700.78411
mlt,2005,76880.83956
mlt,2006,77814.80112
mlt,2007,79247.46047
mlt,2008,80526.96066
mlt,2009,79085.15017
mlt,2010,81756.3012
mlt,2011,80130.57664
mlt,2012,80556.68237
mlt,2013,81139.77755
mlt,2014,83363.2696
mlt,2015,88080.70413
mlt,2016,87388.56979
mlt,2017,89448.47973
mlt,2018,87294.92492
mlt,2019,86549.91949
mlt,2020,78230.32974
mmr,1991,1263.50759
mmr,1992,1298.19643
mmr,1993,1376.05983
mmr,1994,1445.14057
mmr,1995,1522.53
mmr,1996,1595.08347
mmr,1997,1659.89196
mmr,1998,1723.26882
mmr,1999,1840.25322
mmr,2000,2042.47263
mmr,2001,2274.03482
mmr,2002,2517.25717
mmr,2003,2823.69304
mmr,2004,3190.87833
mmr,2005,3604.77812
mmr,2006,4068.90598
mmr,2007,4559.60768
mmr,2008,5040.58561
mmr,2009,5535.74592
mmr,2010,6053.88792
mmr,2011,6437.76747
mmr,2012,6778.45598
mmr,2013,7233.49551
mmr,2014,7739.64869
mmr,2015,7903.2373
mmr,2016,8886.88975
mmr,2017,9579.36455
mmr,2018,9953.3716
mmr,2019,10808.05789
mmr,2020,11611.75952
mne,1997,45607.55803
mne,1998,47980.75255
mne,1999,42748.10465
mne,2000,44635.21956
mne,2001,44887.45458
mne,2002,45696.44286
mne,2003,46818.21512
mne,2004,49134.88939
mne,2005,51314.42992
mne,2006,51898.08811
mne,2007,51487.94047
mne,2008,53632.7538
mne,2009,51363.98037
mne,2010,52944.93373
mne,2011,54592.72096
mne,2012,51777.249
mne,2013,53061.26013
mne,2014,50246.40563
mne,2015,50577.56454
mne,2016,51311.42778
mne,2017,52470.94941
mne,2018,53232.10994
mne,2019,53989.37001
mne,2020,50865.79537
mng,1991,13250.95098
mng,1992,11759.47814
mng,1993,11162.553
mng,1994,11220.38441
mng,1995,11778.14171
mng,1996,11809.42308
mng,1997,12051.09051
mng,1998,12240.97997
mng,1999,12374.60422
mng,2000,12235.73891
mng,2001,12287.96652
mng,2002,12530.07486
mng,2003,13136.27292
mng,2004,14133.04112
mng,2005,14811.51025
mng,2006,15718.78451
mng,2007,16985.1531
mng,2008,18318.71231
mng,2009,17796.09318
mng,2010,18454.36854
mng,2011,20493.53327
mng,2012,22668.86091
mng,2013,25256.66687
mng,2014,26766.1173
mng,2015,27193.31241
mng,2016,28514.63552
mng,2017,29093.34743
mng,2018,30717.22749
mng,2019,31543.73037
mng,2020,31132.74837
moz,1991,1088.67042
moz,1992,978.10627
moz,1993,1031.29679
moz,1994,1050.5553
moz,1995,1032.11076
moz,1996,1115.36504
moz,1997,1209.56567
moz,1998,1291.85323
moz,1999,1401.26107
moz,2000,1376.05093
moz,2001,1497.91521
moz,2002,1589.06898
moz,2003,1647.52311
moz,2004,1740.59825
moz,2005,1817.59688
moz,2006,1959.24914
moz,2007,2072.80781
moz,2008,2183.1384
moz,2009,2277.15398
moz,2010,2378.4003
moz,2011,2505.46135
moz,2012,2634.88401
moz,2013,2761.81526
moz,2014,2903.64404
moz,2015,3030.34128
moz,2016,3047.39574
moz,2017,3058.47323
moz,2018,3058.76311
moz,2019,3025.41334
moz,2020,2925.3584
mrt,1991,17853.47826
mrt,1992,17705.57934
mrt,1993,18235.79743
mrt,1994,17211.62509
mrt,1995,18372.78168
mrt,1996,18928.33736
mrt,1997,17691.44388
mrt,1998,17682.02711
mrt,1999,17820.70732
mrt,2000,16640.05135
mrt,2001,16133.4342
mrt,2002,15969.6186
mrt,2003,16656.29532
mrt,2004,17025.16798
mrt,2005,18035.3822
mrt,2006,20834.5478
mrt,2007,19984.22163
mrt,2008,19457.2782
mrt,2009,19026.95479
mrt,2010,19070.58022
mrt,2011,19421.2554
mrt,2012,19835.09006
mrt,2013,20045.70962
mrt,2014,20281.91347
mrt,2015,20735.93013
mrt,2016,20415.24046
mrt,2017,21073.61154
mrt,2018,21394.26019
mrt,2019,21971.73438
mrt,2020,21347.27533
mus,1991,21522.01578
mus,1992,22555.68104
mus,1993,23379.23032
mus,1994,23946.26926
mus,1995,24673.04251
mus,1996,25785.12941
mus,1997,26837.66797
mus,1998,28060.38347
mus,1999,28360.70754
mus,2000,30345.21462
mus,2001,31128.70678
mus,2002,31195.11522
mus,2003,32597.98606
mus,2004,33557.12091
mus,2005,33972.91764
mus,2006,35424.96255
mus,2007,37361.08342
mus,2008,38334.45078
mus,2009,39136.86631
mus,2010,40129.90193
mus,2011,41895.24555
mus,2012,42794.94496
mus,2013,43048.43301
mus,2014,44213.9004
mus,2015,45136.97215
mus,2016,46865.34128
mus,2017,48106.99748
mus,2018,49973.36614
mus,2019,50684.72416
mus,2020,44728.79686
mwi,1991,2531.85632
mwi,1992,2329.22074
mwi,1993,2544.17763
mwi,1994,2276.79325
mwi,1995,2630.61705
mwi,1996,2785.19382
mwi,1997,2835.52494
mwi,1998,2878.47584
mwi,1999,2893.97307
mwi,2000,2866.78208
mwi,2001,2667.22927
mwi,2002,2650.11825
mwi,2003,2733.62271
mwi,2004,2810.09659
mwi,2005,2827.86168
mwi,2006,2882.05577
mwi,2007,3072.24582
mwi,2008,3215.28986
mwi,2009,3382.13625
mwi,2010,3505.74977
mwi,2011,3565.03885
mwi,2012,3515.64214
mwi,2013,3574.28677
mwi,2014,3653.08519
mwi,2015,3633.17775
mwi,2016,3599.41071
mwi,2017,3621.12855
mwi,2018,3659.46679
mwi,2019,3733.53577
mwi,2020,3779.46864
mys,1991,28952.03381
mys,1992,30048.74988
mys,1993,31906.98797
mys,1994,34123.4646
mys,1995,36672.35163
mys,1996,37925.69844
mys,1997,39815.24496
mys,1998,36705.45557
mys,1999,37874.7714
mys,2000,39296.74922
mys,2001,38698.89299
mys,2002,39945.49217
mys,2003,40541.43763
mys,2004,42581.85716
mys,2005,44336.23549
mys,2006,45363.70925
mys,2007,47161.61195
mys,2008,48674.87117
mys,2009,46707.40908
mys,2010,48878.38777
mys,2011,49119.65901
mys,2012,49774.78024
mys,2013,49878.29768
mys,2014,51460.262
mys,2015,52976.14747
mys,2016,54627.25108
mys,2017,56652.85738
mys,2018,57922.31677
mys,2019,59089.67117
mys,2020,55776.06252
nam,1991,25266.23897
nam,1992,26312.40893
nam,1993,25237.98118
nam,1994,25006.53001
nam,1995,25974.05157
nam,1996,26906.75193
nam,1997,28170.62355
nam,1998,27821.02314
nam,1999,27496.70641
nam,2000,27205.44421
nam,2001,26912.68463
nam,2002,27541.49701
nam,2003,28048.36236
nam,2004,30715.65763
nam,2005,30626.52945
nam,2006,31754.38757
nam,2007,32484.20928
nam,2008,32406.23691
nam,2009,31593.59379
nam,2010,32525.10605
nam,2011,32268.62253
nam,2012,32006.22126
nam,2013,31756.16571
nam,2014,33309.46004
nam,2015,35237.78045
nam,2016,35798.77157
nam,2017,34466.30349
nam,2018,33893.09829
nam,2019,33012.82229
nam,2020,30635.35161
ner,1991,2692.97715
ner,1992,2656.19001
ner,1993,2572.69762
ner,1994,2526.78422
ner,1995,2494.6549
ner,1996,2415.80106
ner,1997,2369.93629
ner,1998,2516.29492
ner,1999,2425.68391
ner,2000,2313.85989
ner,2001,2403.6253
ner,2002,2449.79073
ner,2003,2429.63791
ner,2004,2365.93083
ner,2005,2460.90937
ner,2006,2512.234
ner,2007,2493.57522
ner,2008,2580.74718
ner,2009,2526.32155
ner,2010,2629.41617
ner,2011,2583.40593
ner,2012,2870.3333
ner,2013,2959.70785
ner,2014,3093.77734
ner,2015,3103.27758
ner,2016,3156.90089
ner,2017,3186.61008
ner,2018,3282.39213
ner,2019,3340.00819
ner,2020,3354.51034
nga,1991,9957.36849
nga,1992,10141.76224
nga,1993,9671.06938
nga,1994,9236.18992
nga,1995,8973.8234
nga,1996,9108.50309
nga,1997,9130.64041
nga,1998,9117.47093
nga,1999,8926.63984
nga,2000,9122.37799
nga,2001,9425.24062
nga,2002,10595.78948
nga,2003,11092.29115
nga,2004,11809.64119
nga,2005,12248.89181
nga,2006,12674.57905
nga,2007,13171.60967
nga,2008,13703.51915
nga,2009,14421.14905
nga,2010,15168.89974
nga,2011,15568.07659
nga,2012,16507.32955
nga,2013,17948.83477
nga,2014,18760.84791
nga,2015,18703.21202
nga,2016,18465.41113
nga,2017,18387.24466
nga,2018,18247.17962
nga,2019,18153.97387
nga,2020,18030.86724
nic,1991,10691.43583
nic,1992,10583.91693
nic,1993,10405.82213
nic,1994,10603.77387
nic,1995,11081.33407
nic,1996,11331.87248
nic,1997,11341.49233
nic,1998,11322.01105
nic,1999,11699.02245
nic,2000,11795.9657
nic,2001,11756.56879
nic,2002,11492.26954
nic,2003,11434.10046
nic,2004,11542.38313
nic,2005,11561.85106
nic,2006,11685.80829
nic,2007,11876.40317
nic,2008,12108.80263
nic,2009,11637.39613
