geo,time,sp_pop_65up_to_zs
blr,1976,10.21616
blr,1977,10.44475
blr,1978,10.64481
blr,1979,10.75454
blr,1980,10.75064
blr,1981,10.65688
blr,1982,10.4652
blr,1983,10.23595
blr,1984,10.05433
blr,1985,9.96812
blr,1986,9.9887
blr,1987,10.07391
blr,1988,10.21904
blr,1989,10.41871
blr,1990,10.67177
blr,1991,11.01215
blr,1992,11.39929
blr,1993,11.79619
blr,1994,12.14912
blr,1995,12.42884
blr,1996,12.73892
blr,1997,12.9499
blr,1998,13.10483
blr,1999,13.26964
blr,2000,13.47896
blr,2001,13.79907
blr,2002,14.15192
blr,2003,14.47848
blr,2004,14.6859
blr,2005,14.72484
blr,2006,14.71987
blr,2007,14.57142
blr,2008,14.34067
blr,2009,14.11972
blr,2010,13.96415
blr,2011,13.95594
blr,2012,14.0034
blr,2013,14.093
blr,2014,14.20298
blr,2015,14.32281
blr,2016,14.41575
blr,2017,14.57513
blr,2018,14.84515
blr,2019,15.20084
blr,2020,15.5802
blz,1960,4.1482
blz,1961,4.17938
blz,1962,4.20706
blz,1963,4.23406
blz,1964,4.2457
blz,1965,4.249
blz,1966,4.27264
blz,1967,4.28069
blz,1968,4.28309
blz,1969,4.2822
blz,1970,4.29278
blz,1971,4.35281
blz,1972,4.4011
blz,1973,4.45342
blz,1974,4.50547
blz,1975,4.56251
blz,1976,4.57872
blz,1977,4.59088
blz,1978,4.58749
blz,1979,4.55681
blz,1980,4.491
blz,1981,4.46105
blz,1982,4.40858
blz,1983,4.33507
blz,1984,4.25951
blz,1985,4.18261
blz,1986,4.14701
blz,1987,4.11944
blz,1988,4.11053
blz,1989,4.11187
blz,1990,4.13005
blz,1991,4.19248
blz,1992,4.27122
blz,1993,4.36389
blz,1994,4.45458
blz,1995,4.52641
blz,1996,4.39428
blz,1997,4.25399
blz,1998,4.12171
blz,1999,4.00606
blz,2000,3.90757
blz,2001,3.82964
blz,2002,3.75031
blz,2003,3.66596
blz,2004,3.5768
blz,2005,3.47639
blz,2006,3.56813
blz,2007,3.66859
blz,2008,3.78133
blz,2009,3.91667
blz,2010,4.0789
blz,2011,4.12825
blz,2012,4.1855
blz,2013,4.24974
blz,2014,4.32696
blz,2015,4.41689
blz,2016,4.51059
blz,2017,4.61587
blz,2018,4.73646
blz,2019,4.86739
blz,2020,5.00845
bol,1960,4.53298
bol,1961,4.46987
bol,1962,4.39239
bol,1963,4.30546
bol,1964,4.21405
bol,1965,4.12132
bol,1966,4.08903
bol,1967,4.05348
bol,1968,4.01564
bol,1969,3.97631
bol,1970,3.93641
bol,1971,3.9435
bol,1972,3.94681
bol,1973,3.94754
bol,1974,3.94739
bol,1975,3.94742
bol,1976,3.9857
bol,1977,4.02286
bol,1978,4.05593
bol,1979,4.08107
bol,1980,4.09675
bol,1981,4.15698
bol,1982,4.21413
bol,1983,4.27099
bol,1984,4.33035
bol,1985,4.39349
bol,1986,4.44014
bol,1987,4.48463
bol,1988,4.53085
bol,1989,4.58355
bol,1990,4.64497
bol,1991,4.70014
bol,1992,4.76058
bol,1993,4.82209
bol,1994,4.87877
bol,1995,4.92802
bol,1996,4.99862
bol,1997,5.0644
bol,1998,5.12654
bol,1999,5.1862
bol,2000,5.2447
bol,2001,5.31121
bol,2002,5.376
bol,2003,5.44396
bol,2004,5.5206
bol,2005,5.60925
bol,2006,5.69704
bol,2007,5.79339
bol,2008,5.89688
bol,2009,6.00514
bol,2010,6.11717
bol,2011,6.24275
bol,2012,6.36815
bol,2013,6.4946
bol,2014,6.62353
bol,2015,6.75614
bol,2016,6.90062
bol,2017,7.04588
bol,2018,7.19195
bol,2019,7.33863
bol,2020,7.4872
bra,1960,3.15051
bra,1961,3.19616
bra,1962,3.24073
bra,1963,3.28093
bra,1964,3.31261
bra,1965,3.33479
bra,1966,3.35992
bra,1967,3.37872
bra,1968,3.39487
bra,1969,3.41258
bra,1970,3.43452
bra,1971,3.4761
bra,1972,3.51655
bra,1973,3.55612
bra,1974,3.59473
bra,1975,3.63208
bra,1976,3.68222
bra,1977,3.7275
bra,1978,3.76769
bra,1979,3.80171
bra,1980,3.82962
bra,1981,3.86373
bra,1982,3.89142
bra,1983,3.9158
bra,1984,3.94112
bra,1985,3.97087
bra,1986,4.02294
bra,1987,4.07625
bra,1988,4.13238
bra,1989,4.19368
bra,1990,4.26176
bra,1991,4.36659
bra,1992,4.47278
bra,1993,4.57667
bra,1994,4.67307
bra,1995,4.76007
bra,1996,4.8609
bra,1997,4.95174
bra,1998,5.04053
bra,1999,5.13769
bra,2000,5.2492
bra,2001,5.38707
bra,2002,5.53963
bra,2003,5.69962
bra,2004,5.85634
bra,2005,6.00548
bra,2006,6.1652
bra,2007,6.31729
bra,2008,6.47039
bra,2009,6.63596
bra,2010,6.82081
bra,2011,7.0309
bra,2012,7.25283
bra,2013,7.48907
bra,2014,7.74189
bra,2015,8.01304
bra,2016,8.30169
bra,2017,8.60549
bra,2018,8.92284
bra,2019,9.25161
bra,2020,9.59227
brb,1960,6.82786
brb,1961,6.91056
brb,1962,6.96849
brb,1963,7.02136
brb,1964,7.09463
brb,1965,7.20988
brb,1966,7.38453
brb,1967,7.60208
brb,1968,7.84266
brb,1969,8.07211
brb,1970,8.28268
brb,1971,8.50459
brb,1972,8.77295
brb,1973,9.1184
brb,1974,9.53181
brb,1975,9.95759
brb,1976,10.12792
brb,1977,10.25962
brb,1978,10.38197
brb,1979,10.49727
brb,1980,10.60366
brb,1981,10.67044
brb,1982,10.67096
brb,1983,10.6253
brb,1984,10.5559
brb,1985,10.46776
brb,1986,10.43768
brb,1987,10.3973
brb,1988,10.35343
brb,1989,10.31401
brb,1990,10.28451
brb,1991,10.41599
brb,1992,10.56428
brb,1993,10.71913
brb,1994,10.86892
brb,1995,11.01277
brb,1996,11.20319
brb,1997,11.39578
brb,1998,11.60372
brb,1999,11.82876
brb,2000,12.07521
brb,2001,12.1611
brb,2002,12.23809
brb,2003,12.31113
brb,2004,12.37958
brb,2005,12.45028
brb,2006,12.55852
brb,2007,12.67097
brb,2008,12.81176
brb,2009,12.99839
brb,2010,13.25094
brb,2011,13.46493
brb,2012,13.71867
brb,2013,14.01216
brb,2014,14.33753
brb,2015,14.68576
brb,2016,15.04185
brb,2017,15.41093
brb,2018,15.80269
brb,2019,16.23099
brb,2020,16.70222
brn,1960,3.87873
brn,1961,3.85335
brn,1962,3.80863
brn,1963,3.76203
brn,1964,3.71938
brn,1965,3.68898
brn,1966,3.63089
brn,1967,3.58655
brn,1968,3.55816
brn,1969,3.54126
brn,1970,3.5274
brn,1971,3.51733
brn,1972,3.49664
brn,1973,3.4812
brn,1974,3.47774
brn,1975,3.4883
brn,1976,3.39456
brn,1977,3.28709
brn,1978,3.16051
brn,1979,3.00846
brn,1980,2.82032
brn,1981,2.8207
brn,1982,2.81562
brn,1983,2.80371
brn,1984,2.79042
brn,1985,2.78682
brn,1986,2.76898
brn,1987,2.74622
brn,1988,2.7164
brn,1989,2.67241
brn,1990,2.61131
brn,1991,2.60283
brn,1992,2.59409
brn,1993,2.59052
brn,1994,2.59869
brn,1995,2.62189
brn,1996,2.56515
brn,1997,2.51156
brn,1998,2.46566
brn,1999,2.41807
brn,2000,2.3682
brn,2001,2.49122
brn,2002,2.60654
brn,2003,2.71616
brn,2004,2.82779
brn,2005,2.95305
brn,2006,3.07862
brn,2007,3.19123
brn,2008,3.28158
brn,2009,3.34639
brn,2010,3.38972
brn,2011,3.48423
brn,2012,3.59233
brn,2013,3.71816
brn,2014,3.87609
brn,2015,4.07393
brn,2016,4.30062
brn,2017,4.56778
brn,2018,4.87315
brn,2019,5.20881
brn,2020,5.5701
btn,1960,2.35928
btn,1961,2.36966
btn,1962,2.37728
btn,1963,2.37815
btn,1964,2.36877
btn,1965,2.34966
btn,1966,2.36598
btn,1967,2.37269
btn,1968,2.37072
btn,1969,2.36374
btn,1970,2.35204
btn,1971,2.36843
btn,1972,2.38079
btn,1973,2.38912
btn,1974,2.3924
btn,1975,2.39411
btn,1976,2.41685
btn,1977,2.43573
btn,1978,2.45092
btn,1979,2.46435
btn,1980,2.47496
btn,1981,2.51177
btn,1982,2.54491
btn,1983,2.57491
btn,1984,2.60147
btn,1985,2.625
btn,1986,2.67082
btn,1987,2.71145
btn,1988,2.74915
btn,1989,2.78736
btn,1990,2.8291
btn,1991,2.951
btn,1992,3.0783
btn,1993,3.21182
btn,1994,3.34802
btn,1995,3.48584
btn,1996,3.57401
btn,1997,3.66117
btn,1998,3.74696
btn,1999,3.83158
btn,2000,3.9161
btn,2001,4.01415
btn,2002,4.10946
btn,2003,4.20474
btn,2004,4.30359
btn,2005,4.40609
btn,2006,4.55576
btn,2007,4.70569
btn,2008,4.85473
btn,2009,4.99998
btn,2010,5.14075
btn,2011,5.27349
btn,2012,5.40394
btn,2013,5.52872
btn,2014,5.64213
btn,2015,5.74315
btn,2016,5.84261
btn,2017,5.92492
btn,2018,6.00301
btn,2019,6.09297
btn,2020,6.2047
bwa,1960,4.28905
bwa,1961,4.24764
bwa,1962,4.17505
bwa,1963,4.09158
bwa,1964,4.02228
bwa,1965,3.97629
bwa,1966,3.96459
bwa,1967,3.96051
bwa,1968,3.95378
bwa,1969,3.93048
bwa,1970,3.88425
bwa,1971,3.83432
bwa,1972,3.77429
bwa,1973,3.7041
bwa,1974,3.62244
bwa,1975,3.52881
bwa,1976,3.47308
bwa,1977,3.42711
bwa,1978,3.39653
bwa,1979,3.38341
bwa,1980,3.38513
bwa,1981,3.32059
bwa,1982,3.24476
bwa,1983,3.16937
bwa,1984,3.10973
bwa,1985,3.07073
bwa,1986,3.06901
bwa,1987,3.10112
bwa,1988,3.15691
bwa,1989,3.22069
bwa,1990,3.28516
bwa,1991,3.30139
bwa,1992,3.30174
bwa,1993,3.29224
bwa,1994,3.27727
bwa,1995,3.2553
bwa,1996,3.24829
bwa,1997,3.24144
bwa,1998,3.24078
bwa,1999,3.24636
bwa,2000,3.25442
bwa,2001,3.23949
bwa,2002,3.21064
bwa,2003,3.17805
bwa,2004,3.15413
bwa,2005,3.14528
bwa,2006,3.17472
bwa,2007,3.21527
bwa,2008,3.25823
bwa,2009,3.29332
bwa,2010,3.31684
bwa,2011,3.42319
bwa,2012,3.52096
bwa,2013,3.61693
bwa,2014,3.72079
bwa,2015,3.83658
bwa,2016,3.95708
bwa,2017,4.08684
bwa,2018,4.22387
bwa,2019,4.3659
bwa,2020,4.5122
caf,1960,4.99811
caf,1961,4.99277
caf,1962,4.98354
caf,1963,4.96628
caf,1964,4.9353
caf,1965,4.88893
caf,1966,4.87388
caf,1967,4.84346
caf,1968,4.80124
caf,1969,4.75051
caf,1970,4.69377
caf,1971,4.69525
caf,1972,4.68647
caf,1973,4.66701
caf,1974,4.63618
caf,1975,4.59337
caf,1976,4.57488
caf,1977,4.5469
caf,1978,4.50834
caf,1979,4.4581
caf,1980,4.39551
caf,1981,4.35083
caf,1982,4.29206
caf,1983,4.22498
caf,1984,4.15622
caf,1985,4.09005
caf,1986,4.07605
caf,1987,4.05635
caf,1988,4.02992
caf,1989,3.99602
caf,1990,3.95385
caf,1991,3.93002
caf,1992,3.8978
caf,1993,3.85769
caf,1994,3.80984
caf,1995,3.75492
caf,1996,3.73514
caf,1997,3.70026
caf,1998,3.65318
caf,1999,3.59611
caf,2000,3.53096
caf,2001,3.50525
caf,2002,3.46798
caf,2003,3.41909
caf,2004,3.35844
caf,2005,3.28637
caf,2006,3.25803
caf,2007,3.21802
caf,2008,3.16598
caf,2009,3.10114
caf,2010,3.02446
caf,2011,3.00848
caf,2012,2.97862
caf,2013,2.9374
caf,2014,2.88788
caf,2015,2.83101
caf,2016,2.83307
caf,2017,2.8316
caf,2018,2.82577
caf,2019,2.81479
caf,2020,2.79813
can,1960,7.69876
can,1961,7.70361
can,1962,7.70699
can,1963,7.7133
can,1964,7.72725
can,1965,7.75296
can,1966,7.77612
can,1967,7.81733
can,1968,7.87557
can,1969,7.94514
can,1970,8.02233
can,1971,8.1157
can,1972,8.19753
can,1973,8.28075
can,1974,8.38148
can,1975,8.50662
can,1976,8.67761
can,1977,8.86661
can,1978,9.06371
can,1979,9.25284
can,1980,9.42787
can,1981,9.59581
can,1982,9.74757
can,1983,9.89722
can,1984,10.0639
can,1985,10.25689
can,1986,10.43719
can,1987,10.63539
can,1988,10.84486
can,1989,11.053
can,1990,11.25252
can,1991,11.41655
can,1992,11.56082
can,1993,11.69266
can,1994,11.82171
can,1995,11.95483
can,1996,12.07626
can,1997,12.20246
can,1998,12.33022
can,1999,12.45175
can,2000,12.56498
can,2001,12.67276
can,2002,12.7675
can,2003,12.86275
can,2004,12.97568
can,2005,13.11755
can,2006,13.26868
can,2007,13.43665
can,2008,13.63194
can,2009,13.86793
can,2010,14.15365
can,2011,14.45122
can,2012,14.8039
can,2013,15.20185
can,2014,15.62337
can,2015,16.05363
can,2016,16.45501
can,2017,16.84249
can,2018,17.23201
can,2019,17.6479
can,2020,18.10436
chanisl,1960,13.1667
chanisl,1961,13.21661
chanisl,1962,13.29392
chanisl,1963,13.38692
chanisl,1964,13.47947
chanisl,1965,13.57276
chanisl,1966,13.63453
chanisl,1967,13.70601
chanisl,1968,13.77205
chanisl,1969,13.84156
chanisl,1970,13.92031
chanisl,1971,14.04426
chanisl,1972,14.1416
chanisl,1973,14.22329
chanisl,1974,14.30117
chanisl,1975,14.37883
chanisl,1976,14.60182
chanisl,1977,14.78814
chanisl,1978,14.92032
chanisl,1979,14.98684
chanisl,1980,15.00484
chanisl,1981,15.03698
chanisl,1982,15.01858
chanisl,1983,14.97
chanisl,1984,14.90343
chanisl,1985,14.84067
chanisl,1986,14.82007
chanisl,1987,14.78481
chanisl,1988,14.74194
chanisl,1989,14.67547
chanisl,1990,14.59647
chanisl,1991,14.61684
chanisl,1992,14.61488
chanisl,1993,14.59327
chanisl,1994,14.5468
chanisl,1995,14.47827
chanisl,1996,14.4996
chanisl,1997,14.49925
chanisl,1998,14.49098
chanisl,1999,14.49426
chanisl,2000,14.52275
chanisl,2001,14.67367
chanisl,2002,14.79786
chanisl,2003,14.87059
chanisl,2004,14.91149
chanisl,2005,14.97844
chanisl,2006,15.14431
chanisl,2007,15.27264
chanisl,2008,15.33308
chanisl,2009,15.34474
chanisl,2010,15.3812
chanisl,2011,15.61945
chanisl,2012,15.88093
chanisl,2013,16.12446
chanisl,2014,16.3181
chanisl,2015,16.47126
chanisl,2016,16.71909
chanisl,2017,16.99819
chanisl,2018,17.29746
chanisl,2019,17.6014
chanisl,2020,17.91583
che,1960,10.21009
che,1961,10.26212
che,1962,10.31322
che,1963,10.36435
che,1964,10.41662
che,1965,10.47324
che,1966,10.62713
che,1967,10.78353
che,1968,10.94251
che,1969,11.10378
che,1970,11.26746
che,1971,11.50772
che,1972,11.74137
che,1973,11.96955
che,1974,12.1949
che,1975,12.41969
che,1976,12.7516
che,1977,13.07639
che,1978,13.38231
che,1979,13.64631
che,1980,13.85322
che,1981,13.94064
che,1982,13.96268
che,1983,13.9517
che,1984,13.95632
che,1985,14.00522
che,1986,14.09871
che,1987,14.22956
che,1988,14.37478
che,1989,14.50004
che,1990,14.58706
che,1991,14.66126
che,1992,14.69459
che,1993,14.6974
che,1994,14.68923
che,1995,14.68402
che,1996,14.80165
che,1997,14.92342
che,1998,15.0462
che,1999,15.1619
che,2000,15.26808
che,2001,15.36802
che,2002,15.45534
che,2003,15.54314
che,2004,15.64918
che,2005,15.78357
che,2006,15.95394
che,2007,16.14906
che,2008,16.37012
che,2009,16.61766
che,2010,16.89137
che,2011,17.09975
che,2012,17.33019
che,2013,17.57211
che,2014,17.80045
che,2015,17.99733
che,2016,18.2289
che,2017,18.43087
che,2018,18.62322
che,2019,18.838
che,2020,19.09754
chl,1960,3.75208
chl,1961,3.8149
chl,1962,3.86826
chl,1963,3.91407
chl,1964,3.95506
chl,1965,3.99262
chl,1966,4.04035
chl,1967,4.08428
chl,1968,4.12581
chl,1969,4.16594
chl,1970,4.20561
chl,1971,4.27089
chl,1972,4.33299
chl,1973,4.3927
chl,1974,4.45093
chl,1975,4.50831
chl,1976,4.59508
chl,1977,4.6794
chl,1978,4.76034
chl,1979,4.83593
chl,1980,4.906
chl,1981,4.99326
chl,1982,5.07718
chl,1983,5.16022
chl,1984,5.24477
chl,1985,5.33292
chl,1986,5.43932
chl,1987,5.54184
chl,1988,5.65007
chl,1989,5.77728
chl,1990,5.92977
chl,1991,6.09761
chl,1992,6.28571
chl,1993,6.48287
chl,1994,6.67328
chl,1995,6.8496
chl,1996,7.02466
chl,1997,7.18949
chl,1998,7.34691
chl,1999,7.49987
chl,2000,7.65083
chl,2001,7.8102
chl,2002,7.96138
chl,2003,8.1115
chl,2004,8.26773
chl,2005,8.43399
chl,2006,8.60028
chl,2007,8.77377
chl,2008,8.95719
chl,2009,9.15242
chl,2010,9.36205
chl,2011,9.5671
chl,2012,9.78518
chl,2013,10.02331
chl,2014,10.29158
chl,2015,10.5964
chl,2016,10.87837
chl,2017,11.19189
chl,2018,11.5298
chl,2019,11.88154
chl,2020,12.24266
chn,1960,3.68851
chn,1961,3.71126
chn,1962,3.67432
chn,1963,3.59918
chn,1964,3.51237
chn,1965,3.42376
chn,1966,3.49127
chn,1967,3.56561
chn,1968,3.63876
chn,1969,3.70016
chn,1970,3.74803
chn,1971,3.81619
chn,1972,3.88081
chn,1973,3.94391
chn,1974,4.0105
chn,1975,4.08445
chn,1976,4.19687
chn,1977,4.31177
chn,1978,4.43022
chn,1979,4.55156
chn,1980,4.67433
chn,1981,4.82531
chn,1982,4.9661
chn,1983,5.09624
chn,1984,5.21187
chn,1985,5.30994
chn,1986,5.39128
chn,1987,5.45165
chn,1988,5.50144
chn,1989,5.55704
chn,1990,5.63016
chn,1991,5.69359
chn,1992,5.78734
chn,1993,5.90046
chn,1994,6.01543
chn,1995,6.1243
chn,1996,6.29307
chn,1997,6.43059
chn,1998,6.55103
chn,1999,6.67536
chn,2000,6.81185
chn,2001,6.93979
chn,2002,7.08221
chn,2003,7.23089
chn,2004,7.36672
chn,2005,7.48247
chn,2006,7.60561
chn,2007,7.71284
chn,2008,7.81572
chn,2009,7.93224
chn,2010,8.07445
chn,2011,8.25915
chn,2012,8.45331
chn,2013,8.67898
chn,2014,8.9664
chn,2015,9.33183
chn,2016,9.80263
chn,2017,10.34512
chn,2018,10.92088
chn,2019,11.47219
chn,2020,11.96827
civ,1960,2.735
civ,1961,2.74781
civ,1962,2.75586
civ,1963,2.76069
civ,1964,2.76553
civ,1965,2.77197
civ,1966,2.76997
civ,1967,2.76667
civ,1968,2.76205
civ,1969,2.75518
civ,1970,2.7461
civ,1971,2.73158
civ,1972,2.716
civ,1973,2.70019
civ,1974,2.68527
civ,1975,2.67196
civ,1976,2.65736
civ,1977,2.64186
civ,1978,2.62709
civ,1979,2.61493
civ,1980,2.60687
civ,1981,2.60027
civ,1982,2.59628
civ,1983,2.59483
civ,1984,2.59567
civ,1985,2.59928
civ,1986,2.61191
civ,1987,2.62276
civ,1988,2.6337
civ,1989,2.64657
civ,1990,2.66259
civ,1991,2.67994
civ,1992,2.69593
civ,1993,2.71189
civ,1994,2.72874
civ,1995,2.74734
civ,1996,2.7703
civ,1997,2.7884
civ,1998,2.80298
civ,1999,2.81537
civ,2000,2.82663
civ,2001,2.85199
civ,2002,2.86959
civ,2003,2.87964
civ,2004,2.88235
civ,2005,2.87798
civ,2006,2.89223
civ,2007,2.89958
civ,2008,2.89813
civ,2009,2.88461
civ,2010,2.8584
civ,2011,2.86007
civ,2012,2.8487
civ,2013,2.83052
civ,2014,2.81311
civ,2015,2.80009
civ,2016,2.82035
civ,2017,2.84056
civ,2018,2.85894
civ,2019,2.87312
civ,2020,2.88257
cmr,1960,3.84872
cmr,1961,3.87675
cmr,1962,3.89286
cmr,1963,3.89909
cmr,1964,3.89753
cmr,1965,3.8898
cmr,1966,3.89888
cmr,1967,3.90039
cmr,1968,3.89447
cmr,1969,3.88069
cmr,1970,3.85976
cmr,1971,3.8596
cmr,1972,3.8505
cmr,1973,3.83357
cmr,1974,3.80978
cmr,1975,3.78031
cmr,1976,3.77142
cmr,1977,3.75438
cmr,1978,3.73038
cmr,1979,3.70018
cmr,1980,3.66465
cmr,1981,3.64969
cmr,1982,3.62626
cmr,1983,3.5964
cmr,1984,3.56215
cmr,1985,3.52512
cmr,1986,3.50684
cmr,1987,3.48417
cmr,1988,3.45786
cmr,1989,3.42871
cmr,1990,3.39788
cmr,1991,3.38226
cmr,1992,3.36121
cmr,1993,3.33613
cmr,1994,3.30826
cmr,1995,3.27872
cmr,1996,3.26529
cmr,1997,3.2454
cmr,1998,3.22032
cmr,1999,3.1905
cmr,2000,3.15628
cmr,2001,3.14315
cmr,2002,3.12137
cmr,2003,3.09174
cmr,2004,3.0549
cmr,2005,3.01169
cmr,2006,2.98849
cmr,2007,2.95889
cmr,2008,2.92404
cmr,2009,2.8852
cmr,2010,2.84361
cmr,2011,2.8266
cmr,2012,2.80519
cmr,2013,2.78082
cmr,2014,2.75513
cmr,2015,2.72934
cmr,2016,2.73159
cmr,2017,2.7314
cmr,2018,2.72888
cmr,2019,2.72365
cmr,2020,2.71616
cod,1960,2.93453
cod,1961,2.92787
cod,1962,2.91611
cod,1963,2.89996
cod,1964,2.87964
cod,1965,2.85568
cod,1966,2.86071
cod,1967,2.86088
cod,1968,2.85707
cod,1969,2.85043
cod,1970,2.84208
cod,1971,2.85502
cod,1972,2.86323
cod,1973,2.86755
cod,1974,2.86854
cod,1975,2.86664
cod,1976,2.88048
cod,1977,2.88956
cod,1978,2.89472
cod,1979,2.89687
cod,1980,2.89713
cod,1981,2.9139
cod,1982,2.92485
cod,1983,2.93066
cod,1984,2.93164
cod,1985,2.92802
cod,1986,2.93907
cod,1987,2.94636
cod,1988,2.9502
cod,1989,2.9504
cod,1990,2.94677
cod,1991,2.95229
cod,1992,2.95483
cod,1993,2.95564
cod,1994,2.95713
cod,1995,2.96201
cod,1996,2.9695
cod,1997,2.97204
cod,1998,2.9706
cod,1999,2.96466
cod,2000,2.95349
cod,2001,2.96346
cod,2002,2.96817
cod,2003,2.96864
cod,2004,2.96624
cod,2005,2.96199
cod,2006,2.97283
cod,2007,2.9806
cod,2008,2.98584
cod,2009,2.9891
cod,2010,2.99106
cod,2011,3.00192
cod,2012,3.01063
cod,2013,3.01658
cod,2014,3.01888
cod,2015,3.01772
cod,2016,3.02044
cod,2017,3.01976
cod,2018,3.01784
cod,2019,3.01694
cod,2020,3.01867
cog,1960,3.46711
cog,1961,3.48887
cog,1962,3.50343
cog,1963,3.50936
cog,1964,3.50433
cog,1965,3.48817
cog,1966,3.49406
cog,1967,3.48762
cog,1968,3.47124
cog,1969,3.44562
cog,1970,3.4122
cog,1971,3.40281
cog,1972,3.38352
cog,1973,3.35564
cog,1974,3.32086
cog,1975,3.28005
cog,1976,3.26595
cog,1977,3.24286
cog,1978,3.21296
cog,1979,3.17772
cog,1980,3.13892
cog,1981,3.12449
cog,1982,3.10493
cog,1983,3.08079
cog,1984,3.05199
cog,1985,3.01906
cog,1986,3.01227
cog,1987,2.99638
cog,1988,2.97392
cog,1989,2.94641
cog,1990,2.91539
cog,1991,2.90731
cog,1992,2.89202
cog,1993,2.87014
cog,1994,2.84283
cog,1995,2.81071
cog,1996,2.80425
cog,1997,2.78989
cog,1998,2.76923
cog,1999,2.74345
cog,2000,2.71349
cog,2001,2.70624
cog,2002,2.69307
cog,2003,2.67453
cog,2004,2.65064
cog,2005,2.62142
cog,2006,2.60845
cog,2007,2.59019
cog,2008,2.56862
cog,2009,2.54557
cog,2010,2.52281
cog,2011,2.53399
cog,2012,2.54315
cog,2013,2.55142
cog,2014,2.55969
cog,2015,2.56892
cog,2016,2.60566
cog,2017,2.64316
cog,2018,2.68172
cog,2019,2.72142
cog,2020,2.76275
col,1960,2.91945
col,1961,2.92232
col,1962,2.9196
col,1963,2.91385
col,1964,2.90834
col,1965,2.90524
col,1966,2.924
col,1967,2.94483
col,1968,2.9668
col,1969,2.98874
col,1970,3.01116
col,1971,3.05437
col,1972,3.09518
col,1973,3.13643
col,1974,3.18077
col,1975,3.22868
col,1976,3.2982
col,1977,3.36486
col,1978,3.42761
col,1979,3.48549
col,1980,3.53884
col,1981,3.59117
col,1982,3.64229
col,1983,3.69333
col,1984,3.74504
col,1985,3.79883
col,1986,3.86811
col,1987,3.93692
col,1988,4.00717
col,1989,4.08118
col,1990,4.16029
col,1991,4.24871
col,1992,4.33718
col,1993,4.42769
col,1994,4.52252
col,1995,4.62323
col,1996,4.73066
col,1997,4.84513
col,1998,4.96431
col,1999,5.08414
col,2000,5.20337
col,2001,5.32856
col,2002,5.45101
col,2003,5.57378
col,2004,5.70108
col,2005,5.83607
col,2006,5.9648
col,2007,6.10133
col,2008,6.24869
col,2009,6.40943
col,2010,6.58642
col,2011,6.77742
col,2012,6.97764
col,2013,7.19288
col,2014,7.43066
col,2015,7.69469
col,2016,7.93629
col,2017,8.19909
col,2018,8.47805
col,2019,8.76583
col,2020,9.06056
com,1960,3.1985
com,1961,3.19101
com,1962,3.17042
com,1963,3.13617
com,1964,3.09198
com,1965,3.03677
com,1966,3.04665
com,1967,3.04404
com,1968,3.03842
com,1969,3.02763
com,1970,3.01538
com,1971,3.05314
com,1972,3.08776
com,1973,3.11374
com,1974,3.1291
com,1975,3.13382
com,1976,3.16296
com,1977,3.18557
com,1978,3.20095
com,1979,3.21099
com,1980,3.2164
com,1981,3.23734
com,1982,3.24488
com,1983,3.24282
com,1984,3.2336
com,1985,3.21385
com,1986,3.21331
com,1987,3.20692
com,1988,3.19206
com,1989,3.17192
com,1990,3.1463
com,1991,3.14435
com,1992,3.13508
com,1993,3.12282
com,1994,3.1055
com,1995,3.08481
com,1996,3.08477
com,1997,3.07698
com,1998,3.06606
com,1999,3.05116
com,2000,3.03582
com,2001,3.03838
com,2002,3.03611
com,2003,3.02892
com,2004,3.0161
com,2005,2.99856
com,2006,3.00243
com,2007,3.00053
com,2008,2.99302
com,2009,2.9763
com,2010,2.95001
com,2011,2.94012
com,2012,2.92248
com,2013,2.90328
com,2014,2.89193
com,2015,2.89327
com,2016,2.92424
com,2017,2.96292
com,2018,3.00701
com,2019,3.0554
com,2020,3.10579
cpv,1960,5.05985
cpv,1961,4.95161
cpv,1962,4.83387
cpv,1963,4.703
cpv,1964,4.56474
cpv,1965,4.41459
cpv,1966,4.31334
cpv,1967,4.20439
cpv,1968,4.10343
cpv,1969,4.03412
cpv,1970,4.01449
cpv,1971,4.19522
cpv,1972,4.40033
cpv,1973,4.60438
cpv,1974,4.77852
cpv,1975,4.90218
cpv,1976,4.99259
cpv,1977,5.03668
cpv,1978,5.04102
cpv,1979,5.01448
cpv,1980,4.95549
cpv,1981,4.90652
cpv,1982,4.84921
cpv,1983,4.78067
cpv,1984,4.69301
cpv,1985,4.58743
cpv,1986,4.4963
cpv,1987,4.39068
cpv,1988,4.29261
cpv,1989,4.23729
cpv,1990,4.23791
cpv,1991,4.23736
cpv,1992,4.27989
cpv,1993,4.34718
cpv,1994,4.41915
cpv,1995,4.48504
cpv,1996,4.58015
cpv,1997,4.67572
cpv,1998,4.77584
cpv,1999,4.88736
cpv,2000,5.01392
cpv,2001,5.16882
cpv,2002,5.32226
cpv,2003,5.46641
cpv,2004,5.58542
cpv,2005,5.67261
cpv,2006,5.6455
cpv,2007,5.59382
cpv,2008,5.52468
cpv,2009,5.43529
cpv,2010,5.32524
cpv,2011,5.14195
cpv,2012,4.93948
cpv,2013,4.74491
cpv,2014,4.5947
cpv,2015,4.51078
cpv,2016,4.49311
cpv,2017,4.53248
cpv,2018,4.60933
cpv,2019,4.69837
cpv,2020,4.78572
cri,1960,2.99621
