geo,time,sl_uem_totl_fe_zs
png,1995,2.09
png,1996,1.943
png,1997,2.092
png,1998,2.088
png,1999,2.01
png,2000,2.065
png,2001,1.966
png,2002,1.899
png,2003,1.805
png,2004,1.733
png,2005,1.628
png,2006,1.575
png,2007,1.487
png,2008,1.512
png,2009,1.375
png,2010,1.283
png,2011,1.454
png,2012,1.433
png,2013,1.454
png,2014,1.376
png,2015,1.452
png,2016,1.475
png,2017,1.508
png,2018,1.561
png,2019,1.51
png,2020,1.627
png,2021,1.76
pol,1991,14.384
pol,1992,15.141
pol,1993,16.104
pol,1994,16.473
pol,1995,15.162
pol,1996,14.349
pol,1997,12.997
pol,1998,11.827
pol,1999,13.173
pol,2000,18.327
pol,2001,20.025
pol,2002,20.675
pol,2003,19.928
pol,2004,19.769
pol,2005,19.146
pol,2006,14.924
pol,2007,10.344
pol,2008,7.96
pol,2009,8.667
pol,2010,10.026
pol,2011,10.396
pol,2012,10.911
pol,2013,11.114
pol,2014,9.591
pol,2015,7.71
pol,2016,6.226
pol,2017,4.912
pol,2018,3.856
pol,2019,3.602
pol,2020,3.288
pol,2021,3.45
pri,1991,12.974
pri,1992,13.279
pri,1993,13.191
pri,1994,11.312
pri,1995,10.703
pri,1996,11.586
pri,1997,12.154
pri,1998,11.984
pri,1999,9.454
pri,2000,7.411
pri,2001,9.182
pri,2002,10.3
pri,2003,10.643
pri,2004,8.614
pri,2005,10.092
pri,2006,10.543
pri,2007,9.519
pri,2008,9.649
pri,2009,12.427
pri,2010,12.586
pri,2011,12.664
pri,2012,12.094
pri,2013,11.808
pri,2014,11.346
pri,2015,9.671
pri,2016,9.585
pri,2017,8.836
pri,2018,7.579
pri,2019,6.895
pri,2020,7.378
pri,2021,7.076
prk,1991,2.459
prk,1992,2.465
prk,1993,2.579
prk,1994,2.713
prk,1995,2.718
prk,1996,2.764
prk,1997,2.845
prk,1998,2.965
prk,1999,3.106
prk,2000,3.075
prk,2001,3.108
prk,2002,3.052
prk,2003,3.08
prk,2004,3.052
prk,2005,3.033
prk,2006,2.964
prk,2007,2.991
prk,2008,2.907
prk,2009,2.906
prk,2010,2.821
prk,2011,2.909
prk,2012,2.88
prk,2013,2.891
prk,2014,2.814
prk,2015,2.816
prk,2016,2.816
prk,2017,2.771
prk,2018,2.697
prk,2019,2.654
prk,2020,2.989
prk,2021,2.692
prt,1991,5.639
prt,1992,4.764
prt,1993,6.279
prt,1994,7.777
prt,1995,7.78
prt,1996,8.45
prt,1997,7.504
prt,1998,5.692
prt,1999,5.063
prt,2000,4.734
prt,2001,4.954
prt,2002,5.318
prt,2003,7.258
prt,2004,7.19
prt,2005,8.638
prt,2006,8.914
prt,2007,9.489
prt,2008,8.754
prt,2009,10.089
prt,2010,11.86
prt,2011,13.046
prt,2012,15.504
prt,2013,16.365
prt,2014,14.326
prt,2015,12.741
prt,2016,11.172
prt,2017,9.35
prt,2018,7.432
prt,2019,7.144
prt,2020,7.049
prt,2021,6.952
pry,1991,4.697
pry,1992,3.569
pry,1993,4.318
pry,1994,3.68
pry,1995,3.785
pry,1996,8.642
pry,1997,6.791
pry,1998,5.075
pry,1999,6.117
pry,2000,8.939
pry,2001,7.236
pry,2002,11.847
pry,2003,8.359
pry,2004,8.394
pry,2005,6.27
pry,2006,6.698
pry,2007,6.683
pry,2008,6.003
pry,2009,6.674
pry,2010,6.071
pry,2011,6.429
pry,2012,5.469
pry,2013,4.965
pry,2014,6.836
pry,2015,4.948
pry,2016,6.735
pry,2017,5.431
pry,2018,7.55
pry,2019,8.33
pry,2020,10.018
pry,2021,9.149
pse,1991,9.822
pse,1992,9.493
pse,1993,9.356
pse,1994,9.132
pse,1995,8.973
pse,1996,8.797
pse,1997,8.546
pse,1998,8.354
pse,1999,8.18
pse,2000,8.04
pse,2001,10.074
pse,2002,12.827
pse,2003,15.176
pse,2004,14.837
pse,2005,16.674
pse,2006,12.995
pse,2007,14.428
pse,2008,19.526
pse,2009,20.106
pse,2010,21.561
pse,2011,22.447
pse,2012,26.026
pse,2013,27.424
pse,2014,26.156
pse,2015,34.298
pse,2016,37.953
pse,2017,42.811
pse,2018,41.873
pse,2019,41.153
pse,2020,40.024
pse,2021,39.728
pyf,1991,13.402
pyf,1992,13.682
pyf,1993,13.724
pyf,1994,13.652
pyf,1995,13.654
pyf,1996,13.647
pyf,1997,13.503
pyf,1998,13.165
pyf,1999,13.299
pyf,2000,13.274
pyf,2001,13.441
pyf,2002,13.365
pyf,2003,13.144
pyf,2004,13.117
pyf,2005,13.056
pyf,2006,12.975
pyf,2007,12.801
pyf,2008,12.963
pyf,2009,13.312
pyf,2010,13.225
pyf,2011,13.303
pyf,2012,13.195
pyf,2013,13.133
pyf,2014,13.149
pyf,2015,13.093
pyf,2016,13.087
pyf,2017,13.11
pyf,2018,13.133
pyf,2019,13.171
pyf,2020,15.042
pyf,2021,15.556
qat,1991,2.77
qat,1992,2.814
qat,1993,2.848
qat,1994,2.884
qat,1995,2.918
qat,1996,2.962
qat,1997,3.036
qat,1998,3.095
qat,1999,3.144
qat,2000,3.196
qat,2001,3.214
qat,2002,3.236
qat,2003,3.284
qat,2004,3.426
qat,2005,3.633
qat,2006,3.898
qat,2007,2.492
qat,2008,1.573
qat,2009,1.711
qat,2010,2.779
qat,2011,3.439
qat,2012,2.922
qat,2013,1.62
qat,2014,1.064
qat,2015,0.876
qat,2016,0.72
qat,2017,0.639
qat,2018,0.477
qat,2019,0.283
qat,2020,0.485
qat,2021,0.62
rou,1991,7.685
rou,1992,7.851
rou,1993,8.433
rou,1994,8.745
rou,1995,8.59
rou,1996,7.322
rou,1997,5.89
rou,1998,5.469
rou,1999,5.529
rou,2000,6.378
rou,2001,6.01
rou,2002,7.59
rou,2003,6.376
rou,2004,6.15
rou,2005,6.427
rou,2006,6.111
rou,2007,5.408
rou,2008,4.675
rou,2009,5.844
rou,2010,6.178
rou,2011,6.466
rou,2012,6.079
rou,2013,6.312
rou,2014,6.09
rou,2015,5.852
rou,2016,4.98
rou,2017,4.045
rou,2018,3.495
rou,2019,3.379
rou,2020,4.687
rou,2021,6.064
rus,1991,5.394
rus,1992,5.17
rus,1993,5.817
rus,1994,7.951
rus,1995,9.197
rus,1996,9.302
rus,1997,11.448
rus,1998,12.952
rus,1999,12.9
rus,2000,10.368
rus,2001,8.598
rus,2002,7.604
rus,2003,7.949
rus,2004,7.516
rus,2005,6.932
rus,2006,6.69
rus,2007,5.64
rus,2008,5.944
rus,2009,7.668
rus,2010,6.837
rus,2011,6.09
rus,2012,5.071
rus,2013,5.141
rus,2014,4.821
rus,2015,5.307
rus,2016,5.349
rus,2017,5.05
rus,2018,4.783
rus,2019,4.336
rus,2020,5.534
rus,2021,5.029
rwa,1991,0.149
rwa,1992,0.181
rwa,1993,0.222
rwa,1994,0.264
rwa,1995,0.295
rwa,1996,0.338
rwa,1997,0.39
rwa,1998,0.448
rwa,1999,0.507
rwa,2000,0.559
rwa,2001,0.615
rwa,2002,0.666
rwa,2003,0.729
rwa,2004,0.767
rwa,2005,0.81
rwa,2006,0.856
rwa,2007,0.906
rwa,2008,0.946
rwa,2009,1.003
rwa,2010,1.048
rwa,2011,1.094
rwa,2012,1.14
rwa,2013,1.198
rwa,2014,1.243
rwa,2015,1.227
rwa,2016,1.226
rwa,2017,1.224
rwa,2018,1.203
rwa,2019,1.194
rwa,2020,1.598
rwa,2021,1.76
sau,1991,4.986
sau,1992,4.95
sau,1993,5.462
sau,1994,5.925
sau,1995,6.4
sau,1996,6.84
sau,1997,7.298
sau,1998,7.698
sau,1999,8.153
sau,2000,9.379
sau,2001,9.205
sau,2002,11.663
sau,2003,12.668
sau,2004,13.512
sau,2005,14.217
sau,2006,14.764
sau,2007,14.33
sau,2008,13.931
sau,2009,16.192
sau,2010,17.498
sau,2011,19.131
sau,2012,21.121
sau,2013,20.932
sau,2014,21.802
sau,2015,21.796
sau,2016,21.497
sau,2017,21.253
sau,2018,22.587
sau,2019,21.449
sau,2020,20.382
sau,2021,21.573
sdn,1991,19.793
sdn,1992,19.8
sdn,1993,19.812
sdn,1994,19.807
sdn,1995,19.694
sdn,1996,19.643
sdn,1997,19.582
sdn,1998,19.656
sdn,1999,19.668
sdn,2000,19.624
sdn,2001,19.618
sdn,2002,19.614
sdn,2003,19.594
sdn,2004,19.635
sdn,2005,19.583
sdn,2006,19.539
sdn,2007,19.507
sdn,2008,19.538
sdn,2009,22.842
sdn,2010,26.467
sdn,2011,30.174
sdn,2012,29.935
sdn,2013,29.6
sdn,2014,29.379
sdn,2015,29.22
sdn,2016,29.022
sdn,2017,28.799
sdn,2018,28.633
sdn,2019,28.513
sdn,2020,31.227
sdn,2021,31.818
sen,1991,7.431
sen,1992,7.468
sen,1993,7.489
sen,1994,7.525
sen,1995,7.481
sen,1996,7.54
sen,1997,7.546
sen,1998,7.531
sen,1999,7.543
sen,2000,7.588
sen,2001,7.604
sen,2002,7.674
sen,2003,9.106
sen,2004,10.631
sen,2005,12.161
sen,2006,13.744
sen,2007,13.761
sen,2008,13.77
sen,2009,13.816
sen,2010,13.828
sen,2011,13.895
sen,2012,12.184
sen,2013,10.572
sen,2014,8.9
sen,2015,7.306
sen,2016,4.767
sen,2017,3.546
sen,2018,3.292
sen,2019,3.039
sen,2020,3.827
sen,2021,3.997
sgp,1991,2.186
sgp,1992,3.184
sgp,1993,3.407
sgp,1994,3.447
sgp,1995,3.449
sgp,1996,3.873
sgp,1997,2.605
sgp,1998,3.697
sgp,1999,5.201
sgp,2000,3.457
sgp,2001,3.888
sgp,2002,5.784
sgp,2003,6.201
sgp,2004,6.212
sgp,2005,6.052
sgp,2006,4.96
sgp,2007,4.329
sgp,2008,4.421
sgp,2009,6.547
sgp,2010,4.42
sgp,2011,4.331
sgp,2012,4.234
sgp,2013,4.407
sgp,2014,4.112
sgp,2015,3.978
sgp,2016,4.488
sgp,2017,4.436
sgp,2018,3.874
sgp,2019,3.328
sgp,2020,4.393
sgp,2021,3.97
slb,1991,1.237
slb,1992,1.164
slb,1993,1.303
slb,1994,1.261
slb,1995,1.252
slb,1996,1.403
slb,1997,1.469
slb,1998,1.452
slb,1999,1.508
slb,2000,1.822
slb,2001,1.714
slb,2002,1.639
slb,2003,1.494
slb,2004,1.521
slb,2005,1.572
slb,2006,1.616
slb,2007,1.657
slb,2008,1.666
slb,2009,1.768
slb,2010,1.411
slb,2011,1.191
slb,2012,1.01
slb,2013,0.716
slb,2014,0.76
slb,2015,0.761
slb,2016,0.725
slb,2017,0.734
slb,2018,0.752
slb,2019,0.783
slb,2020,0.947
slb,2021,1.082
sle,1991,2.686
sle,1992,2.689
sle,1993,2.632
sle,1994,2.609
sle,1995,2.589
sle,1996,2.546
sle,1997,2.527
sle,1998,2.488
sle,1999,2.463
sle,2000,2.421
sle,2001,2.406
sle,2002,2.334
sle,2003,2.324
sle,2004,2.292
sle,2005,2.447
sle,2006,2.6
sle,2007,2.748
sle,2008,2.906
sle,2009,3.063
sle,2010,3.213
sle,2011,3.366
sle,2012,3.505
sle,2013,3.649
sle,2014,3.835
sle,2015,3.912
sle,2016,3.882
sle,2017,3.91
sle,2018,3.936
sle,2019,3.955
sle,2020,4.458
sle,2021,4.65
slv,1991,6.433
slv,1992,7.083
slv,1993,6.818
slv,1994,6.415
slv,1995,5.869
slv,1996,6.474
slv,1997,5.321
slv,1998,5.777
slv,1999,4.438
slv,2000,3.744
slv,2001,5.219
slv,2002,3.208
slv,2003,3.205
slv,2004,3.43
slv,2005,4.801
slv,2006,3.892
slv,2007,3.711
slv,2008,3.624
slv,2009,4.927
slv,2010,4.156
slv,2011,3.416
slv,2012,3.3
slv,2013,3.329
slv,2014,3.14
slv,2015,3.477
slv,2016,3.853
slv,2017,4.011
slv,2018,3.754
slv,2019,4.379
slv,2020,6.504
slv,2021,6.335
som,1991,23.025
som,1992,23.174
som,1993,23.099
som,1994,23.347
som,1995,23.194
som,1996,23.213
som,1997,23.334
som,1998,23.341
som,1999,23.39
som,2000,23.444
som,2001,23.502
som,2002,23.548
som,2003,23.607
som,2004,23.669
som,2005,23.725
som,2006,23.796
som,2007,23.726
som,2008,23.819
som,2009,23.909
som,2010,23.993
som,2011,24.083
som,2012,24.135
som,2013,24.161
som,2014,24.188
som,2015,24.21
som,2016,24.252
som,2017,24.306
som,2018,24.332
som,2019,24.37
som,2020,25.403
som,2021,25.937
srb,1991,15.831
srb,1992,15.408
srb,1993,15.318
srb,1994,16.058
srb,1995,16.104
srb,1996,15.628
srb,1997,15.983
srb,1998,16.128
srb,1999,16.235
srb,2000,14.848
srb,2001,14.993
srb,2002,15.702
srb,2003,16.32
srb,2004,22.894
srb,2005,26.227
srb,2006,24.709
srb,2007,21.031
srb,2008,16.004
srb,2009,17.884
srb,2010,20.234
srb,2011,23.712
srb,2012,24.989
srb,2013,23.846
srb,2014,20.375
srb,2015,18.765
srb,2016,16.108
srb,2017,14.279
srb,2018,13.703
srb,2019,11.074
srb,2020,9.411
srb,2021,12.846
ssd,1991,12.926
ssd,1992,12.965
ssd,1993,13.006
ssd,1994,13.04
ssd,1995,13.025
ssd,1996,13.04
ssd,1997,13.026
ssd,1998,13.079
ssd,1999,13.101
ssd,2000,13.095
ssd,2001,13.11
ssd,2002,13.124
ssd,2003,13.13
ssd,2004,13.167
ssd,2005,13.159
ssd,2006,13.158
ssd,2007,13.165
ssd,2008,13.203
ssd,2009,13.229
ssd,2010,13.226
ssd,2011,13.247
ssd,2012,13.242
ssd,2013,13.165
ssd,2014,13.225
ssd,2015,13.312
ssd,2016,13.33
ssd,2017,13.284
ssd,2018,13.263
ssd,2019,13.248
ssd,2020,15.139
ssd,2021,15.257
stp,1991,17.553
stp,1992,17.598
stp,1993,17.625
stp,1994,17.637
stp,1995,17.67
stp,1996,17.709
stp,1997,17.745
stp,1998,17.744
stp,1999,17.771
stp,2000,17.837
stp,2001,25.976
stp,2002,26.451
stp,2003,26.326
stp,2004,24.473
stp,2005,25.863
stp,2006,25.836
stp,2007,25.055
stp,2008,24.007
stp,2009,23.221
stp,2010,22.202
stp,2011,21.326
stp,2012,20.43
stp,2013,20.406
stp,2014,20.373
stp,2015,20.422
stp,2016,20.405
stp,2017,20.395
stp,2018,20.392
stp,2019,20.382
stp,2020,22.421
stp,2021,22.936
sur,1991,23.232
sur,1992,23.582
sur,1993,23.12
sur,1994,15.113
sur,1995,10.974
sur,1996,16.775
sur,1997,16.239
sur,1998,17.1
sur,1999,20.427
sur,2000,19.286
sur,2001,18.184
sur,2002,17.179
sur,2003,16.041
sur,2004,14.934
sur,2005,14.933
sur,2006,14.821
sur,2007,14.767
sur,2008,14.733
sur,2009,14.723
sur,2010,12.705
sur,2011,12.623
sur,2012,12.604
sur,2013,11.083
sur,2014,11.999
sur,2015,11.444
sur,2016,11.167
sur,2017,11.105
sur,2018,11.09
sur,2019,11.213
sur,2020,13.328
sur,2021,13.918
svk,1991,11.258
svk,1992,11.524
svk,1993,11.822
svk,1994,14.093
svk,1995,13.789
svk,1996,12.675
svk,1997,12.839
svk,1998,12.548
svk,1999,15.912
svk,2000,18.608
svk,2001,18.547
svk,2002,18.78
svk,2003,17.283
svk,2004,19.624
svk,2005,17.235
svk,2006,14.731
svk,2007,12.675
svk,2008,10.93
svk,2009,12.83
svk,2010,14.601
svk,2011,13.631
svk,2012,14.515
svk,2013,14.524
svk,2014,13.628
svk,2015,12.888
svk,2016,10.756
svk,2017,8.408
svk,2018,7.032
svk,2019,5.952
svk,2020,7.06
svk,2021,7.024
svn,1991,5.944
svn,1992,6.09
svn,1993,6.406
svn,1994,6.944
svn,1995,6.843
svn,1996,6.652
svn,1997,6.955
svn,1998,7.47
svn,1999,7.466
svn,2000,7.065
svn,2001,6.011
svn,2002,6.265
svn,2003,7.022
svn,2004,6.397
svn,2005,7.034
svn,2006,7.188
svn,2007,5.835
svn,2008,4.818
svn,2009,5.806
svn,2010,7.023
svn,2011,8.175
svn,2012,9.369
svn,2013,10.91
svn,2014,10.553
svn,2015,10.038
svn,2016,8.589
svn,2017,7.468
svn,2018,5.702
svn,2019,4.955
svn,2020,5.621
svn,2021,5.458
swe,1991,2.947
swe,1992,4.616
swe,1993,7.647
swe,1994,8.137
swe,1995,7.863
swe,1996,8.58
swe,1997,9.682
swe,1998,8.037
swe,1999,6.86
swe,2000,5.004
swe,2001,4.4
swe,2002,4.625
swe,2003,5.007
swe,2004,6.177
swe,2005,7.374
swe,2006,7.254
swe,2007,6.47
swe,2008,6.561
swe,2009,8.008
swe,2010,8.52
swe,2011,7.758
swe,2012,7.717
swe,2013,7.887
swe,2014,7.688
swe,2015,7.289
swe,2016,6.587
swe,2017,6.442
swe,2018,6.235
swe,2019,6.955
swe,2020,8.285
swe,2021,8.879
swz,1991,23.329
swz,1992,23.282
swz,1993,23.253
swz,1994,23.229
swz,1995,23.164
swz,1996,24.455
swz,1997,25.729
swz,1998,26.305
swz,1999,26.862
swz,2000,27.433
swz,2001,27.992
swz,2002,28.489
swz,2003,29.037
swz,2004,29.577
swz,2005,30.073
swz,2006,30.608
swz,2007,31.168
swz,2008,30.447
swz,2009,29.666
swz,2010,28.872
swz,2011,28.149
swz,2012,27.361
swz,2013,26.643
swz,2014,25.947
swz,2015,25.196
swz,2016,24.47
swz,2017,24.501
swz,2018,24.539
swz,2019,24.581
swz,2020,27.384
swz,2021,27.987
syr,1991,13.896
syr,1992,10.124
syr,1993,6.428
syr,1994,11.806
syr,1995,13.999
syr,1996,14.401
syr,1997,14.804
syr,1998,15.12
syr,1999,15.018
syr,2000,19.94
syr,2001,25.396
syr,2002,23.112
syr,2003,20.881
syr,2004,21.602
syr,2005,22.461
syr,2006,23.347
syr,2007,25.612
syr,2008,24.104
syr,2009,22.057
syr,2010,21.972
syr,2011,21.215
syr,2012,21.227
syr,2013,21.041
syr,2014,20.616
syr,2015,20.394
syr,2016,20.228
syr,2017,20.1
syr,2018,19.937
syr,2019,19.809
syr,2020,22.266
syr,2021,23.241
tcd,1991,0.296
tcd,1992,0.287
tcd,1993,0.285
tcd,1994,0.295
tcd,1995,0.316
tcd,1996,0.334
tcd,1997,0.352
tcd,1998,0.37
tcd,1999,0.391
tcd,2000,0.41
tcd,2001,0.423
tcd,2002,0.443
tcd,2003,0.459
tcd,2004,0.468
tcd,2005,0.495
tcd,2006,0.523
tcd,2007,0.541
tcd,2008,0.56
tcd,2009,0.578
tcd,2010,0.592
tcd,2011,0.62
tcd,2012,0.634
tcd,2013,0.656
tcd,2014,0.675
tcd,2015,0.698
tcd,2016,0.726
tcd,2017,0.744
tcd,2018,0.76
tcd,2019,0.769
tcd,2020,1.293
tcd,2021,1.418
tgo,1991,3.796
tgo,1992,3.83
tgo,1993,3.896
tgo,1994,3.802
tgo,1995,3.852
tgo,1996,3.871
tgo,1997,3.873
tgo,1998,3.964
tgo,1999,3.97
tgo,2000,4.009
tgo,2001,4.029
tgo,2002,4.044
tgo,2003,4.06
tgo,2004,4.12
tgo,2005,4.164
tgo,2006,4.163
tgo,2007,3.679
tgo,2008,3.159
tgo,2009,2.652
tgo,2010,2.147
tgo,2011,1.641
tgo,2012,1.651
tgo,2013,1.662
tgo,2014,1.672
tgo,2015,1.683
tgo,2016,2.225
tgo,2017,2.774
tgo,2018,2.797
tgo,2019,2.82
tgo,2020,3.018
tgo,2021,3.114
tha,1991,3.436
tha,1992,1.488
tha,1993,1.83
tha,1994,1.622
tha,1995,1.342
tha,1996,1.119
tha,1997,0.897
tha,1998,3.395
tha,1999,2.943
tha,2000,2.336
tha,2001,2.491
tha,2002,1.635
tha,2003,1.442
tha,2004,1.38
tha,2005,1.21
tha,2006,1.122
tha,2007,1.066
tha,2008,1.04
tha,2009,0.875
tha,2010,0.62
tha,2011,0.676
tha,2012,0.531
tha,2013,0.239
tha,2014,0.564
tha,2015,0.611
tha,2016,0.712
tha,2017,0.841
tha,2018,0.748
tha,2019,0.736
tha,2020,1.089
tha,2021,1.412
tjk,1991,1.785
tjk,1992,1.97
tjk,1993,5.802
tjk,1994,8.219
tjk,1995,9.599
tjk,1996,12.463
tjk,1997,12.895
tjk,1998,15.272
tjk,1999,14.223
tjk,2000,13.941
tjk,2001,13.58
tjk,2002,13.217
tjk,2003,12.828
tjk,2004,12.422
tjk,2005,11.949
tjk,2006,11.565
tjk,2007,11.192
tjk,2008,10.805
tjk,2009,10.345
tjk,2010,9.682
tjk,2011,8.987
tjk,2012,8.278
tjk,2013,7.566
tjk,2014,6.848
tjk,2015,6.133
tjk,2016,5.435
tjk,2017,5.506
tjk,2018,5.58
tjk,2019,5.646
tjk,2020,6.114
tjk,2021,6.371
tkm,1991,0.937
tkm,1992,0.996
tkm,1993,0.985
tkm,1994,3.067
tkm,1995,5.363
tkm,1996,6.574
tkm,1997,6.965
tkm,1998,7.623
tkm,1999,7.821
tkm,2000,7.018
tkm,2001,6.412
tkm,2002,5.783
tkm,2003,5.262
tkm,2004,4.728
tkm,2005,4.262
tkm,2006,3.7
tkm,2007,3.174
tkm,2008,2.683
tkm,2009,2.135
tkm,2010,2.272
tkm,2011,2.351
tkm,2012,2.38
tkm,2013,2.424
tkm,2014,2.475
tkm,2015,2.502
tkm,2016,2.55
tkm,2017,2.602
tkm,2018,2.651
tkm,2019,2.702
tkm,2020,3.252
tkm,2021,3.398
tls,1991,4.095
tls,1992,4.097
tls,1993,4.098
tls,1994,4.129
tls,1995,4.132
tls,1996,4.116
tls,1997,4.185
tls,1998,4.25
tls,1999,4.627
tls,2000,4.038
tls,2001,4.005
tls,2002,4.25
tls,2003,4.192
tls,2004,4.157
tls,2005,4.122
tls,2006,4.193
tls,2007,4.031
tls,2008,4.015
tls,2009,4.025
tls,2010,4.025
tls,2011,4.415
tls,2012,4.767
tls,2013,5.176
tls,2014,5.506
tls,2015,5.892
tls,2016,6.251
tls,2017,6.352
tls,2018,6.284
tls,2019,5.96
tls,2020,6.425
tls,2021,6.743
ton,1991,1.805
ton,1992,1.891
ton,1993,1.783
ton,1994,2.263
ton,1995,2.716
ton,1996,3.431
ton,1997,4.011
ton,1998,4.517
ton,1999,5.015
ton,2000,5.749
ton,2001,6.139
ton,2002,6.627
ton,2003,7.383
ton,2004,5.663
ton,2005,3.497
ton,2006,1.515
ton,2007,1.724
ton,2008,1.849
ton,2009,2.265
ton,2010,2.328
ton,2011,2.374
ton,2012,2.709
ton,2013,2.903
ton,2014,3.021
ton,2015,3.208
ton,2016,3.182
ton,2017,3.424
ton,2018,3.659
ton,2019,3.64
ton,2020,4.261
ton,2021,4.723
tto,1991,23.353
tto,1992,23.997
tto,1993,23.411
tto,1994,22.243
tto,1995,20.582
tto,1996,20.948
tto,1997,19.338
tto,1998,18.757
tto,1999,16.721
tto,2000,15.08
tto,2001,14.413
tto,2002,14.45
tto,2003,13.758
tto,2004,11.173
tto,2005,10.953
tto,2006,8.686
tto,2007,7.874
tto,2008,6.168
tto,2009,6.279
tto,2010,4.661
tto,2011,4.241
tto,2012,4.56
tto,2013,3.237
tto,2014,2.933
tto,2015,2.946
tto,2016,3.164
tto,2017,3.241
tto,2018,3.316
tto,2019,3.411
tto,2020,4.556
tto,2021,4.865
tun,1991,17.654
tun,1992,17.5
tun,1993,17.632
tun,1994,17.562
tun,1995,17.536
tun,1996,17.341
tun,1997,17.339
tun,1998,16.984
tun,1999,16.572
tun,2000,16.102
tun,2001,15.558
tun,2002,15.735
tun,2003,16.197
tun,2004,16.306
tun,2005,15.155
tun,2006,15.133
tun,2007,15.135
tun,2008,15.923
tun,2009,18.754
tun,2010,18.929
tun,2011,27.342
tun,2012,25.576
tun,2013,22.983
tun,2014,21.378
tun,2015,22.18
tun,2016,23.441
tun,2017,22.609
tun,2018,22.761
tun,2019,22.188
tun,2020,24.047
tun,2021,24.714
tur,1991,7.138
tur,1992,7.777
tur,1993,9.341
tur,1994,8.094
tur,1995,7.33
tur,1996,5.974
tur,1997,7.791
tur,1998,6.812
tur,1999,7.591
tur,2000,6.275
tur,2001,7.482
tur,2002,9.467
tur,2003,10.104
tur,2004,10.988
tur,2005,11.181
tur,2006,9.096
tur,2007,9.15
tur,2008,9.98
tur,2009,12.608
tur,2010,11.382
tur,2011,10.062
tur,2012,9.365
tur,2013,10.529
tur,2014,11.808
tur,2015,12.563
tur,2016,13.598
tur,2017,13.848
tur,2018,13.733
tur,2019,16.385
tur,2020,14.83
tur,2021,15.616
tza,1991,4.372
tza,1992,4.254
tza,1993,4.108
tza,1994,3.965
tza,1995,3.804
tza,1996,3.656
tza,1997,3.53
tza,1998,3.39
tza,1999,3.241
tza,2000,3.106
tza,2001,2.955
tza,2002,3.243
tza,2003,3.549
tza,2004,3.844
tza,2005,4.151
tza,2006,4.473
tza,2007,3.904
tza,2008,3.34
tza,2009,2.758
tza,2010,3.545
tza,2011,4.33
tza,2012,4.101
tza,2013,3.804
tza,2014,2.703
tza,2015,2.726
tza,2016,2.74
tza,2017,2.76
tza,2018,2.789
tza,2019,2.806
tza,2020,3.152
tza,2021,3.352
uga,1991,0.573
uga,1992,0.654
uga,1993,1.004
uga,1994,1.377
uga,1995,1.721
uga,1996,2.105
uga,1997,2.51
uga,1998,2.891
uga,1999,3.24
uga,2000,3.679
uga,2001,4.041
uga,2002,4.378
uga,2003,4.554
uga,2004,3.33
uga,2005,2.11
uga,2006,2.596
uga,2007,3.143
uga,2008,3.676
uga,2009,4.243
uga,2010,4.262
uga,2011,4.21
uga,2012,4.274
uga,2013,2.461
uga,2014,2.451
uga,2015,2.453
uga,2016,2.459
uga,2017,2.469
uga,2018,2.454
uga,2019,2.452
uga,2020,3.412
uga,2021,3.695
ukr,1991,1.69
ukr,1992,1.685
ukr,1993,1.769
ukr,1994,1.765
ukr,1995,4.942
ukr,1996,7.279
ukr,1997,8.4
ukr,1998,10.777
ukr,1999,11.314
ukr,2000,11.194
ukr,2001,10.598
ukr,2002,9.744
ukr,2003,8.731
ukr,2004,8.305
ukr,2005,6.842
ukr,2006,6.615
ukr,2007,6.017
ukr,2008,6.099
ukr,2009,7.36
ukr,2010,6.863
ukr,2011,6.708
ukr,2012,6.496
ukr,2013,6.248
ukr,2014,7.569
ukr,2015,8.106
ukr,2016,7.73
ukr,2017,7.737
ukr,2018,7.443
ukr,2019,7.856
ukr,2020,8.779
ukr,2021,8.659
ury,1991,11.631
ury,1992,11.973
ury,1993,11.025
ury,1994,11.993
ury,1995,13.023
ury,1996,15.646
ury,1997,15.055
ury,1998,12.323
ury,1999,13.683
ury,2000,15.888
ury,2001,19.81
ury,2002,20.992
ury,2003,20.806
ury,2004,16.622
ury,2005,15.252
ury,2006,14.207
ury,2007,12.729
ury,2008,10.929
ury,2009,10.436
ury,2010,9.442
ury,2011,8.077
ury,2012,8.277
ury,2013,8.211
ury,2014,8.34
ury,2015,8.844
ury,2016,9.432
ury,2017,9.463
ury,2018,10.07
ury,2019,10.678
ury,2020,12.349
ury,2021,12.641
usa,1991,6.36
usa,1992,7.003
usa,1993,6.571
usa,1994,6.054
usa,1995,5.672
usa,1996,5.466
usa,1997,5.071
usa,1998,4.618
usa,1999,4.345
usa,2000,4.098
usa,2001,4.649
usa,2002,5.607
usa,2003,5.666
usa,2004,5.4
usa,2005,5.096
usa,2006,4.625
usa,2007,4.496
usa,2008,5.414
usa,2009,8.059
usa,2010,8.61
usa,2011,8.461
usa,2012,7.887
usa,2013,7.069
usa,2014,6.062
usa,2015,5.178
usa,2016,4.789
usa,2017,4.312
usa,2018,3.841
usa,2019,3.611
usa,2020,8.345
usa,2021,5.253
uzb,1991,2.163
uzb,1992,3.307
uzb,1993,5.594
uzb,1994,8.349
uzb,1995,8.935
uzb,1996,12.28
uzb,1997,12.536
uzb,1998,15.333
uzb,1999,15.371
uzb,2000,14.165
uzb,2001,13.014
