geo,time,se_prm_enrr_fe
geo,2004,108.04115
geo,2005,102.92092
geo,2006,103.63591
geo,2007,103.74921
geo,2008,104.55016
geo,2009,104.14229
geo,2010,104.11761
geo,2011,104.86582
geo,2012,105.814
geo,2013,105.81874
geo,2014,103.77055
geo,2015,102.83486
geo,2016,100.51843
geo,2017,100.92728
geo,2018,99.22566
geo,2019,99.69997
geo,2020,99.67834
gha,1971,58.39319
gha,1972,56.34238
gha,1973,56.94486
gha,1974,55.97523
gha,1975,55.45806
gha,1976,59.3373
gha,1977,60.64786
gha,1978,60.64319
gha,1979,62.15402
gha,1980,63.65961
gha,1981,66.12368
gha,1982,67.46868
gha,1983,66.10327
gha,1984,63.73288
gha,1985,64.55805
gha,1987,62.01441
gha,1988,62.93836
gha,1989,66.58905
gha,1990,65.20753
gha,1991,73.17808
gha,1992,74.34937
gha,1993,73.96165
gha,1994,75.29112
gha,1995,74.14715
gha,1999,75.14826
gha,2000,79.86348
gha,2001,75.50875
gha,2002,78.51442
gha,2003,75.42454
gha,2004,78.24144
gha,2005,84.72448
gha,2006,89.79421
gha,2007,94.73205
gha,2008,100.17072
gha,2009,99.45972
gha,2011,102.477
gha,2012,106.58333
gha,2013,106.06135
gha,2014,104.55587
gha,2015,108.31824
gha,2016,107.39577
gha,2017,106.05085
gha,2018,104.20701
gha,2019,105.57795
gha,2020,104.36254
gib,1971,91.85596
gib,1972,101.18726
gib,1973,72.96
gib,1974,74.78678
gib,1975,72.67848
gib,1976,75.17577
gib,1977,71.48268
gib,1978,76.03662
gib,1979,74.1038
gib,1980,73.09942
gib,1981,73.00744
gib,1982,75.46567
gib,1983,74.94635
gib,1984,77.66938
gib,1985,74.87631
gib,1997,113.44464
gib,1999,87.29373
gib,2000,88.46454
gib,2001,84.31953
gib,2008,111.22957
gib,2009,112.79318
gib,2016,100.80882
gib,2017,103.72301
gib,2019,108.93812
gib,2020,113.73157
gin,1971,19.53932
gin,1972,18.74653
gin,1973,18.78018
gin,1974,18.94149
gin,1975,19.15243
gin,1976,19.9341
gin,1977,22.80046
gin,1978,23.18069
gin,1979,24.4427
gin,1981,23.0517
gin,1982,21.62286
gin,1983,20.59417
gin,1984,19.76043
gin,1985,21.79161
gin,1986,20.48057
gin,1987,18.8325
gin,1988,19.60194
gin,1989,19.74285
gin,1990,19.66272
gin,1991,21.76109
gin,1992,21.80199
gin,1993,24.87491
gin,1994,27.67398
gin,1995,31.67775
gin,1996,33.76614
gin,1997,38.01324
gin,1998,39.22609
gin,1999,42.18476
gin,2000,46.5994
gin,2001,50.61228
gin,2002,58.70768
gin,2003,62.75845
gin,2004,66.42464
gin,2005,69.43087
gin,2006,72.02543
gin,2007,74.58588
gin,2008,75.3855
gin,2009,75.19165
gin,2010,76.02468
gin,2011,80.25109
gin,2012,81.51326
gin,2013,83.32955
gin,2014,84.98477
gin,2016,82.36128
gin,2020,92.44959
gmb,1971,15.02991
gmb,1972,14.93756
gmb,1973,16.19876
gmb,1974,16.97066
gmb,1975,18.38215
gmb,1976,19.56225
gmb,1977,19.80519
gmb,1978,21.55424
gmb,1979,24.36988
gmb,1980,28.03587
gmb,1981,35.44784
gmb,1982,39.53021
gmb,1983,43.18172
gmb,1984,47.86602
gmb,1985,50.16829
gmb,1986,51.03864
gmb,1987,50.0225
gmb,1989,44.87351
gmb,1992,49.63117
gmb,1993,51.92092
gmb,1994,54.63119
gmb,1995,56.74935
gmb,1996,60.93221
gmb,1997,62.99752
gmb,1998,64.68857
gmb,1999,75.43133
gmb,2000,75.11654
gmb,2001,76.58315
gmb,2002,73.97545
gmb,2003,79.85724
gmb,2004,81.95436
gmb,2005,80.94519
gmb,2006,80.66998
gmb,2007,83.12537
gmb,2008,82.7408
gmb,2009,81.42414
gmb,2010,80.83389
gmb,2011,79.40871
gmb,2012,83.00192
gmb,2013,84.78002
gmb,2014,89.10555
gmb,2015,93.01692
gmb,2016,95.40293
gmb,2017,99.07141
gmb,2018,102.46346
gmb,2019,106.93159
gmb,2020,109.40736
gnb,1971,16.53392
gnb,1972,25.22142
gnb,1973,34.38299
gnb,1976,52.29265
gnb,1978,48.4173
gnb,1979,45.06317
gnb,1980,42.24294
gnb,1981,40.59123
gnb,1982,39.66805
gnb,1983,39.3185
gnb,1984,39.13632
gnb,1985,38.97434
gnb,1987,38.3057
gnb,1988,36.36017
gnb,1989,37.12632
gnb,1992,33.6095
gnb,1993,32.5917
gnb,1994,36.74368
gnb,1995,40.26148
gnb,1996,42.0637
gnb,1997,45.5357
gnb,1998,47.92908
gnb,2000,60.58157
gnb,2010,114.46146
gnq,1971,76.47124
gnq,1974,93.41655
gnq,1993,109.085
gnq,1994,112.54016
gnq,2000,93.21967
gnq,2001,105.47832
gnq,2002,101.47444
gnq,2003,94.01621
gnq,2005,88.49178
gnq,2008,70.83446
gnq,2009,69.23183
gnq,2010,68.9304
gnq,2011,67.8272
gnq,2012,68.96216
gnq,2015,61.58919
grc,1971,100.33852
grc,1972,101.33025
grc,1973,102.3011
grc,1974,103.63168
grc,1975,103.53064
grc,1976,103.4058
grc,1977,102.67635
grc,1978,101.62741
grc,1979,100.1692
grc,1980,98.11082
grc,1981,99.70501
grc,1982,99.54482
grc,1983,100.09596
grc,1984,99.9034
grc,1985,99.41033
grc,1986,98.29816
grc,1987,95.28897
grc,1988,95.96877
grc,1989,95.24849
grc,1990,94.51779
grc,1991,94.17324
grc,1992,92.61222
grc,1993,90.65347
grc,1994,90.39567
grc,1995,93.36246
grc,1996,92.40175
grc,1997,92.90816
grc,1998,95.30089
grc,1999,96.80405
grc,2000,97.59918
grc,2001,96.28266
grc,2002,96.8856
grc,2003,97.26032
grc,2004,97.46844
grc,2005,96.75714
grc,2006,96.53981
grc,2007,95.84466
grc,2010,97.35484
grc,2011,97.26552
grc,2012,98.16421
grc,2013,98.04188
grc,2014,97.27929
grc,2015,99.06667
grc,2016,99.06119
grc,2017,99.56859
grc,2018,99.54217
grc,2019,100.22695
grd,1971,123.36433
grd,1972,126.83472
grd,1973,129.47771
grd,1974,135.37289
grd,1975,112.39181
grd,1976,114.97842
grd,1977,116.5446
grd,1978,115.92089
grd,1979,113.31758
grd,1980,109.27429
grd,1981,104.83754
grd,1982,102.79908
grd,1983,103.17982
grd,1984,100.96471
grd,1985,100.92308
grd,1986,91.45597
grd,1988,109.35472
grd,1993,122.29206
grd,1994,116.97168
grd,1995,114.55534
grd,1996,108.77137
grd,1997,121.32882
grd,1998,114.46419
grd,1999,108.78424
grd,2000,92.00793
grd,2001,95.29035
grd,2002,109.40104
grd,2003,111.96628
grd,2004,108.18681
grd,2005,101.67848
grd,2007,102.74835
grd,2008,105.29917
grd,2009,111.58628
grd,2010,113.87876
grd,2013,116.66667
grd,2014,117.46416
grd,2015,116.34981
grd,2016,110.70803
grd,2017,108.66678
grd,2018,105.998
gtm,1970,49.32792
gtm,1971,50.60227
gtm,1972,51.77674
gtm,1973,51.85119
gtm,1974,53.62508
gtm,1975,54.61863
gtm,1976,54.42674
gtm,1977,56.24647
gtm,1978,57.92292
gtm,1979,59.04163
gtm,1980,60.99165
gtm,1981,64.65613
gtm,1982,61.58781
gtm,1983,64.81856
gtm,1985,66.37533
gtm,1986,66.12405
gtm,1991,70.6681
gtm,1992,74.28412
gtm,1993,76.00226
gtm,1994,75.66065
gtm,1995,77.97621
gtm,1996,79.31002
gtm,1997,80.22803
gtm,1998,86.30625
gtm,1999,91.40851
gtm,2000,94.70946
gtm,2001,95.67994
gtm,2002,98.80975
gtm,2004,104.80466
gtm,2005,106.30129
gtm,2006,107.84586
gtm,2007,108.65946
gtm,2008,109.58984
gtm,2009,114.05263
gtm,2010,114.28121
gtm,2011,112.69492
gtm,2012,107.65779
gtm,2013,104.50327
gtm,2014,101.01464
gtm,2015,99.8779
gtm,2016,99.12477
gtm,2017,99.61362
gtm,2018,100.54267
gtm,2019,100.72252
gtm,2020,99.65825
guy,1971,97.91648
guy,1972,99.22437
guy,1973,101.13363
guy,1974,102.02077
guy,1976,98.28653
guy,1977,103.2998
guy,1978,100.44494
guy,1979,98.60784
guy,1980,95.42399
guy,1981,95.95662
guy,1982,97.32518
guy,1984,96.78965
guy,1985,96.99867
guy,1986,96.44473
guy,1987,98.53982
guy,1988,102.17631
guy,1989,106.21217
guy,1991,95.45818
guy,1992,92.12517
guy,1993,90.9219
guy,1995,93.03041
guy,1996,94.51697
guy,1997,99.0983
guy,1999,104.46642
guy,2000,103.15673
guy,2001,100.76002
guy,2003,96.87957
guy,2005,100.64749
guy,2007,97.14677
guy,2008,98.1373
guy,2009,94.00694
guy,2010,95.02513
guy,2011,97.08761
guy,2012,96.01876
hkg,1971,116.17307
hkg,1972,117.01158
hkg,1973,116.99855
hkg,1974,117.68301
hkg,1975,119.0542
hkg,1976,120.59571
hkg,1977,120.19456
hkg,1978,117.59142
hkg,1979,114.40878
hkg,1980,111.15519
hkg,1981,109.36067
hkg,1982,108.39717
hkg,1983,107.91086
hkg,1984,107.43962
hkg,1985,106.15015
hkg,1986,105.37658
hkg,1987,105.62481
hkg,1988,107.38112
hkg,1995,99.31529
hkg,1996,98.43892
hkg,1998,97.87263
hkg,2012,104.04721
hkg,2013,106.634
hkg,2014,109.81981
hkg,2015,111.23752
hkg,2016,109.83429
hkg,2017,110.07818
hkg,2018,111.15675
hkg,2019,112.12076
hkg,2020,110.22072
hnd,1970,83.11586
hnd,1971,82.60653
hnd,1972,84.34034
hnd,1973,83.35396
hnd,1974,85.2244
hnd,1975,84.38488
hnd,1976,86.45377
hnd,1977,85.51969
hnd,1978,87.86943
hnd,1979,93.65997
hnd,1980,95.28532
hnd,1981,94.24158
hnd,1982,100.28461
hnd,1983,102.38072
hnd,1984,104.01678
hnd,1985,104.62144
hnd,1986,108.12082
hnd,1988,107.30184
hnd,1990,104.93734
hnd,1991,104.76686
hnd,1992,107.9175
hnd,1993,108.67172
hnd,1994,108.26113
hnd,1995,106.12501
hnd,1996,107.36008
hnd,1997,107.41867
hnd,1998,107.73802
hnd,1999,105.58788
hnd,2000,104.57698
hnd,2003,108.23531
hnd,2004,106.02575
hnd,2005,101.7076
hnd,2006,104.59083
hnd,2007,99.95481
hnd,2008,100.90674
hnd,2009,99.76765
hnd,2010,100.68449
hnd,2011,99.54605
hnd,2012,96.34248
hnd,2013,93.43671
hnd,2014,91.24583
hnd,2015,92.51112
hnd,2016,92.37048
hnd,2017,91.50589
hnd,2019,91.48806
hnd,2020,90.57294
hrv,1993,80.44826
hrv,1994,83.99909
hrv,1995,84.95184
hrv,1996,86.40167
hrv,1997,87.16727
hrv,1998,90.93664
hrv,1999,92.62645
hrv,2000,94.55266
hrv,2001,96.59202
hrv,2002,99.34793
hrv,2003,101.4614
hrv,2005,103.31748
hrv,2006,100.54236
hrv,2007,97.69458
hrv,2008,93.93597
hrv,2009,91.73541
hrv,2010,91.97955
hrv,2011,93.39041
hrv,2012,96.40122
hrv,2013,99.84395
hrv,2014,100.78111
hrv,2015,100.57915
hrv,2016,98.40669
hrv,2017,96.53224
hrv,2018,94.75321
hrv,2019,93.56049
hti,1978,58.22244
hti,1979,58.95543
hti,1980,64.13935
hti,1981,70.33649
hti,1982,71.36273
hti,1983,77.12811
hti,1984,81.2381
hti,1985,81.38464
hti,1986,84.27694
hti,1987,73.14326
hti,1992,73.02512
hti,1993,76.37729
hti,1994,82.14063
hti,1995,89.15592
hti,1996,97.4463
hti,1997,106.67957
hti,1998,111.8846
hun,1971,97.13449
hun,1972,100.67242
hun,1973,104.04534
hun,1974,105.95899
hun,1975,106.92064
hun,1976,105.35622
hun,1977,104.70369
hun,1978,102.08021
hun,1979,98.78349
hun,1980,97.68626
hun,1981,99.40831
hun,1982,105.29082
hun,1983,108.52794
hun,1984,109.17553
hun,1985,105.55971
hun,1986,97.80791
hun,1987,91.53253
hun,1988,85.47231
hun,1989,83.65788
hun,1990,84.99139
hun,1991,89.03736
hun,1992,94.63574
hun,1994,104.82322
hun,1995,104.08396
hun,1996,101.2508
hun,1997,99.59159
hun,1998,99.74892
hun,1999,99.6947
hun,2000,100.13412
hun,2001,99.25205
hun,2002,98.10504
hun,2003,97.33623
hun,2004,96.70792
hun,2005,97.12805
hun,2006,98.6723
hun,2007,98.09618
hun,2008,99.96169
hun,2009,100.62993
hun,2010,100.51965
hun,2011,99.77336
hun,2012,99.4178
hun,2013,99.58442
hun,2014,101.49247
hun,2015,102.15653
hun,2016,101.75031
hun,2017,100.50428
hun,2018,96.40999
hun,2019,94.83009
idn,1970,77.37406
idn,1971,77.42976
idn,1972,78.50406
idn,1973,77.98525
idn,1974,75.98959
idn,1975,80.35301
idn,1976,84.06646
idn,1977,86.35842
idn,1978,93.88416
idn,1981,102.67783
idn,1982,108.41866
idn,1983,113.3092
idn,1984,116.36264
idn,1985,118.15686
idn,1986,116.07658
idn,1987,115.22924
idn,1988,114.26184
idn,1989,114.31274
idn,1990,112.5055
idn,1991,111.69932
idn,1992,110.47481
idn,1993,108.85906
idn,1994,109.28877
idn,1995,108.53027
idn,1996,107.96894
idn,1997,107.87686
idn,1998,107.48089
idn,1999,109.69583
idn,2000,107.18654
idn,2001,108.45519
idn,2002,108.69885
idn,2003,108.53173
idn,2004,108.14035
idn,2005,106.24152
idn,2006,104.60021
idn,2007,107.23917
idn,2008,106.77921
idn,2009,107.29965
idn,2010,110.95218
idn,2011,111.18228
idn,2012,109.11019
idn,2013,106.65439
idn,2014,104.71402
idn,2015,104.40838
idn,2016,103.90809
idn,2017,104.17947
idn,2018,104.58971
ind,1971,60.93055
ind,1972,61.65603
ind,1973,64.6029
ind,1974,64.18544
ind,1975,64.99838
ind,1976,65.1925
ind,1977,67.39325
ind,1978,63.71403
ind,1979,64.30547
ind,1980,65.61253
ind,1981,67.28797
ind,1982,67.80452
ind,1983,69.8634
ind,1984,71.38266
ind,1985,72.23265
ind,1986,75.38278
ind,1987,74.42185
ind,1988,75.91306
ind,1989,77.50959
ind,1990,77.74122
ind,1991,78.98611
ind,1992,79.93688
ind,1993,83.30173
ind,1994,84.86303
ind,1995,84.71991
ind,1996,85.19561
ind,1997,85.34358
ind,1998,84.15724
ind,1999,84.89983
ind,2000,86.76234
ind,2001,87.15018
ind,2002,88.68851
ind,2003,101.92667
ind,2007,109.61158
ind,2008,111.85216
ind,2009,111.28928
ind,2010,110.69512
ind,2011,110.31036
ind,2012,111.97443
ind,2013,117.12038
ind,2014,114.01876
ind,2015,114.78057
ind,2016,123.55514
ind,2017,121.12737
ind,2019,97.81434
ind,2020,100.90824
irl,1971,112.50424
irl,1972,110.66266
irl,1973,110.28816
irl,1974,108.17819
irl,1975,108.2623
irl,1976,108.25636
irl,1977,107.8973
irl,1978,107.48955
irl,1979,106.20329
irl,1980,104.60968
irl,1981,102.46631
irl,1982,100.46438
irl,1983,99.05524
irl,1984,97.85703
irl,1985,97.90787
irl,1986,98.36565
irl,1987,99.33214
irl,1988,100.19513
irl,1989,101.07488
irl,1990,101.71777
irl,1991,101.11496
irl,1992,100.14141
irl,1993,100.27904
irl,1994,100.28274
irl,1995,100.85821
irl,1996,101.29259
irl,1997,79.79813
irl,1998,102.60179
irl,1999,101.46311
irl,2000,101.59252
irl,2001,101.57909
irl,2002,102.57017
irl,2003,102.30289
irl,2004,102.53377
irl,2005,102.88286
irl,2006,102.72272
irl,2007,102.79633
irl,2008,102.22365
irl,2009,102.65627
irl,2010,103.27957
irl,2011,103.31994
irl,2012,102.12337
irl,2013,101.76779
irl,2014,101.32018
irl,2015,100.97736
irl,2016,101.04296
irl,2017,100.69429
irl,2018,100.77047
irl,2019,100.92966
irn,1971,52.25176
irn,1972,57.26316
irn,1973,59.8996
irn,1974,61.84351
irn,1975,70.33812
irn,1976,77.05317
irn,1977,81.56487
irn,1978,84.92675
irn,1982,81.02092
irn,1983,83.57288
irn,1984,87.67874
irn,1985,89.33222
irn,1986,91.53568
irn,1987,92.30362
irn,1988,94.24872
irn,1989,95.74282
irn,1990,98.04155
irn,1991,100.99567
irn,1992,103.02416
irn,1993,102.96591
irn,1994,101.39261
irn,1995,99.93731
irn,1996,98.83479
irn,1997,96.48227
irn,1998,97.05959
irn,1999,97.02752
irn,2000,98.10122
irn,2001,100.35826
irn,2002,100.69473
irn,2003,99.88328
irn,2004,99.53144
irn,2005,97.45368
irn,2006,98.05888
irn,2007,98.96748
irn,2008,99.93446
irn,2009,100.6152
irn,2010,99.56544
irn,2011,99.64402
irn,2012,100.40758
irn,2013,115.9077
irn,2014,110.25691
irn,2015,112.2737
irn,2016,115.06075
irn,2017,113.88066
irq,1971,42.08762
irq,1972,43.096
irq,1973,45.09498
irq,1974,47.40092
irq,1975,51.89518
irq,1976,58.87733
irq,1977,65.27168
irq,1978,69.18857
irq,1979,92.63194
irq,1980,100.25917
irq,1981,101.59169
irq,1982,101.58344
irq,1983,97.38571
irq,1984,96.17825
irq,1985,94.06848
irq,1986,93.73512
irq,1987,94.59778
irq,1988,96.11512
irq,1989,93.08005
irq,1991,99.52119
irq,1992,83.86448
irq,1993,82.8042
irq,1996,78.41712
irq,1999,88.86458
irq,2000,87.82456
irq,2003,97.09043
irq,2004,95.26054
irq,2007,99.11404
isl,1971,97.97177
isl,1972,98.8453
isl,1973,98.70217
isl,1974,99.12595
isl,1975,100
isl,1976,99.46845
isl,1977,99.99214
isl,1983,99.51742
isl,1984,100.28553
isl,1986,97.64715
isl,1987,97.42067
isl,1988,99.91058
isl,1989,101.36397
isl,1993,98.6697
isl,1994,97.37368
isl,1995,97.81334
isl,1996,98.51683
isl,1997,98.9372
isl,1998,99.23622
isl,1999,99.81569
isl,2000,101.80556
isl,2001,102.01058
isl,2002,98.7336
isl,2003,97.23144
isl,2004,95.51192
isl,2005,95.66197
isl,2006,96.88257
isl,2007,98.45805
isl,2008,99.58678
isl,2009,100.11602
isl,2010,99.63761
isl,2011,98.98411
isl,2012,98.41895
isl,2013,97.78287
isl,2014,97.70069
isl,2015,98.57701
isl,2016,99.48309
isl,2017,100.34877
isl,2018,100.31304
isl,2019,101.19259
isr,1973,106.0433
isr,1974,104.61487
isr,1975,104.81492
isr,1976,105.34707
isr,1977,105.50669
isr,1978,105.27475
isr,1979,104.1767
isr,1980,104.43687
isr,1983,101.46751
isr,1984,101.93821
isr,1985,102.03575
isr,1986,101.80486
isr,1987,100.13977
isr,1988,100.99417
isr,1989,98.92372
isr,1990,97.88864
isr,1991,100.89047
isr,1992,102.54658
isr,1993,102.86804
isr,1994,102.38287
isr,1999,105.37853
isr,2000,106.66058
isr,2001,107.09476
isr,2002,106.95585
isr,2003,106.53118
isr,2004,106.41093
isr,2005,105.04979
isr,2006,104.26504
isr,2007,104.82841
isr,2008,104.06049
isr,2009,104.36052
isr,2010,105.68418
isr,2011,106.46483
isr,2012,107.07423
isr,2013,105.79141
isr,2014,105.38904
isr,2015,105.98401
isr,2016,105.23885
isr,2017,105.38438
isr,2018,105.15828
isr,2019,105.15886
ita,1971,107.75565
ita,1972,107.63393
ita,1973,107.72173
ita,1974,107.38057
ita,1975,106.98879
ita,1976,105.91138
ita,1977,104.35594
ita,1978,103.13238
ita,1979,101.96768
ita,1980,101.91895
ita,1981,101.62951
ita,1982,101.46825
ita,1983,100.81603
ita,1984,100.6265
ita,1985,100.52433
ita,1986,99.52404
ita,1987,98.39715
ita,1988,98.3404
ita,1989,97.99205
ita,1990,98.38098
ita,1991,98.33722
ita,1992,99.27263
ita,1993,101.43067
ita,1994,100.37565
ita,1995,97.31237
ita,1996,98.62166
ita,1997,99.86546
ita,1998,100.83675
ita,1999,104.16347
ita,2000,103.79634
ita,2001,103.02056
ita,2002,101.65871
ita,2003,101.82959
ita,2004,101.59212
ita,2005,101.57581
ita,2006,102.35283
ita,2007,103.43785
ita,2008,103.63318
ita,2009,102.87476
ita,2010,102.48697
ita,2011,101.89836
ita,2012,100.88141
ita,2013,101.64369
ita,2014,100.89376
ita,2015,100.16474
ita,2016,99.42758
ita,2017,100.28256
ita,2018,99.52189
ita,2019,99.97961
jam,1971,109.14077
jam,1972,110.0599
jam,1973,105.09226
jam,1974,107.75683
jam,1975,101.58332
jam,1976,101.54144
jam,1977,102.03738
jam,1978,103.83731
jam,1979,105.83269
jam,1980,105.37245
jam,1981,104.34179
jam,1983,105.79409
jam,1984,104.89251
jam,1985,103.67728
jam,1986,102.98749
jam,1987,103.89905
jam,1988,102.72398
jam,1989,104.26061
jam,1990,102.69673
jam,1991,101.73373
jam,1993,96.82357
jam,1999,94.53107
jam,2000,95.84171
jam,2001,95.51315
jam,2002,96.06356
jam,2003,94.77188
jam,2004,96.44242
jam,2005,94.54763
jam,2007,90.82715
jor,1971,90.08249
jor,1972,92.4144
jor,1973,97.23369
jor,1974,101.73268
jor,1975,104.10638
jor,1976,105.42728
jor,1977,105.3378
jor,1978,103.77512
jor,1979,103.62731
jor,1980,103.54734
jor,1981,100.79537
jor,1982,99.6851
jor,1983,98.1707
jor,1984,98.3691
jor,1985,100.61126
jor,1986,101.37399
jor,1987,101.35852
jor,1988,104.61004
jor,1989,100.08744
jor,1990,97.70585
jor,1991,97.083
jor,1992,98.73346
jor,1993,97.96421
jor,1994,96.40148
jor,1995,95.11141
jor,1996,96.05534
jor,1998,93.89713
jor,1999,94.4635
jor,2000,95.07326
jor,2002,97.12706
jor,2003,98.38469
jor,2004,98.57546
jor,2005,97.41688
jor,2006,96.01729
jor,2007,93.00768
jor,2008,89.75108
jor,2010,81.1095
jor,2011,78.41475
jor,2012,75.29848
jor,2013,74.58635
jor,2014,79.06508
jor,2016,77.92795
jor,2017,80.01557
jor,2018,80.70693
jor,2019,81.10333
jor,2020,79.83081
jpn,1971,99.61156
jpn,1972,99.14498
jpn,1973,98.59962
jpn,1974,96.90097
jpn,1975,97.93092
jpn,1976,98.77868
jpn,1977,99.15334
jpn,1978,98.6638
jpn,1979,98.86737
jpn,1980,100.2991
jpn,1981,99.51253
jpn,1982,98.605
jpn,1983,98.32221
jpn,1984,98.54921
jpn,1985,99.49103
jpn,1986,100.79492
jpn,1987,101.28169
jpn,1988,100.94275
jpn,1989,100.57901
jpn,1990,100.21627
jpn,1991,99.5325
jpn,1992,99.22741
jpn,1993,99.13773
jpn,1994,99.76545
jpn,1995,100.07234
jpn,1996,99.79936
jpn,1997,98.85718
jpn,1998,98.25472
jpn,1999,97.99457
jpn,2016,98.44352
jpn,2017,97.89569
jpn,2018,97.70326
kaz,1990,119.37095
kaz,1991,122.94231
kaz,1992,127.4075
kaz,1993,129.31335
kaz,1994,124.69748
kaz,1995,102.34406
kaz,1996,102.03373
kaz,1997,99.79023
kaz,1998,97.46419
kaz,1999,96.11066
kaz,2000,97.12681
kaz,2001,99.63014
kaz,2002,101.38006
kaz,2003,102.65818
kaz,2004,103.46225
kaz,2005,102.50848
kaz,2006,101.42893
kaz,2007,102.58622
kaz,2008,106.91907
kaz,2009,108.31121
kaz,2010,109.05179
kaz,2011,110.0797
kaz,2012,110.66587
kaz,2013,112.05372
kaz,2014,112.57945
kaz,2015,111.74184
kaz,2016,110.0342
kaz,2017,109.66912
kaz,2018,106.76576
kaz,2019,105.33019
kaz,2020,100.20895
ken,1970,52.7824
ken,1971,55.33104
ken,1972,59.34266
ken,1973,62.94267
ken,1974,95.63316
ken,1975,100.0597
ken,1976,97.1434
ken,1977,96.74118
ken,1978,92.98794
ken,1979,112.08859
ken,1980,113.37241
ken,1981,110.42435
ken,1982,112.17871
ken,1983,111.2526
ken,1984,107.23483
ken,1985,102.59515
ken,1986,101.83592
ken,1987,101.28521
ken,1988,99.88893
ken,1989,100.26
ken,1990,97.05401
ken,1991,95.1948
ken,1992,93.8551
ken,1993,93.50658
ken,1994,90.53487
ken,1995,88.35693
ken,1998,89.34644
ken,1999,87.51134
ken,2000,92.31815
ken,2001,93.22302
ken,2002,85.74076
ken,2003,99.10787
ken,2004,97.31078
ken,2005,97.14055
ken,2006,94.85058
ken,2007,101.51032
ken,2008,101.15404
ken,2009,102.74857
ken,2012,109.87064
ken,2014,106.14536
ken,2015,103.63396
ken,2016,103.39774
kgz,1981,117.46084
kgz,1986,125.54472
kgz,1989,115.79163
kgz,1990,112.46776
kgz,1992,112.46042
kgz,1993,112.08818
kgz,1994,113.46972
kgz,1995,112.51293
kgz,1996,100.29843
kgz,1997,98.32749
kgz,1998,95.43838
kgz,1999,96.31394
kgz,2000,95.67629
kgz,2001,95.25062
kgz,2002,95.18031
kgz,2003,96.28234
kgz,2004,97.74352
kgz,2005,98.04795
kgz,2006,99.3662
kgz,2007,98.24769
kgz,2008,98.70539
kgz,2009,98.82603
kgz,2010,99.06208
kgz,2011,99.22913
kgz,2012,102.4368
kgz,2013,104.40749
kgz,2014,105.30471
kgz,2015,105.01668
kgz,2016,104.05828
kgz,2017,106.60869
kgz,2018,107.20635
kgz,2019,105.38141
kgz,2020,102.44375
khm,1971,23.60179
khm,1972,31.86554
khm,1973,31.58279
khm,1986,115.72632
khm,1987,113.47372
khm,1988,108.36077
khm,1989,102.34233
khm,1994,77.13068
khm,1995,77.33545
khm,1997,84.48962
khm,1998,88.06488
khm,1999,94.09196
khm,2000,99.77386
khm,2001,109.32216
khm,2002,122.70781
khm,2003,125.26824
khm,2004,126.36529
khm,2005,126.00352
khm,2006,124.3481
khm,2007,123.33669
khm,2008,119.71564
khm,2009,119.05971
khm,2010,120.18495
khm,2011,117.84765
khm,2012,117.48235
khm,2013,117.56851
khm,2014,113.54032
khm,2015,116.65059
khm,2016,108.74761
khm,2017,106.46344
khm,2018,106.07808
khm,2019,105.0312
khm,2020,103.70227
kir,1971,101.30988
kir,1972,128.07115
kir,1973,103.33948
kir,1977,128.00691
kir,1978,127.89792
kir,1979,128.39604
kir,1980,130.02415
kir,1981,134.34631
kir,1982,140.08214
kir,1983,136.91837
kir,1984,130.11398
kir,1985,127.77242
kir,1986,122.30669
kir,1987,115.96654
kir,1988,114.87973
kir,1989,119.6271
kir,1990,118.10973
kir,1991,120.28191
kir,1992,120.41438
kir,1993,119.9019
kir,1994,120.38976
kir,1995,119.72012
kir,1996,119.63259
kir,1997,119.34099
kir,1998,117.93009
kir,1999,110.01419
kir,2000,109.06378
kir,2001,120.87516
kir,2002,112.0205
kir,2003,116.11922
kir,2004,113.9261
kir,2005,112.75301
kir,2006,107.63547
kir,2007,107.06588
kir,2008,112.70926
kir,2009,113.17243
kir,2014,114.81853
kir,2015,106.6352
kir,2016,107.52303
kir,2017,104.85785
kir,2020,111.12331
kna,1976,91.50862
kna,1977,93.68801
kna,1978,93.07656
kna,1979,93.96338
kna,1980,105.25232
kna,1981,92.59358
kna,1982,81.05121
kna,1984,109.8646
kna,1985,98.32636
kna,1986,92.40933
kna,1987,111.28058
kna,1988,109.55882
kna,1989,109.79922
kna,1990,112.15805
kna,1991,109.50629
kna,1992,110.45011
kna,1993,110.88918
kna,1994,113.58553
kna,1995,114.33356
kna,1998,107.21069
kna,2000,119.27711
kna,2001,117.30298
kna,2002,110.96369
kna,2003,109.33473
kna,2004,111.26907
kna,2005,109.19143
kna,2007,103.91556
kna,2008,110.25641
kna,2009,109.81211
kna,2010,110.55456
kna,2011,110.42899
kna,2012,109.69951
kna,2013,108.73786
kna,2014,108.39243
kna,2015,107.93336
kna,2016,107.09163
kor,1971,103.26339
kor,1972,105.06057
kor,1973,105.18038
kor,1974,104.44557
kor,1975,103.87574
kor,1976,104.5316
kor,1977,103.29434
kor,1978,103.46441
kor,1979,104.95688
kor,1980,105.39601
kor,1981,105.78887
kor,1982,105.51423
kor,1983,105.04645
kor,1984,103.5748
kor,1985,102.30129
kor,1986,101.27001
kor,1987,101.91081
kor,1988,102.31028
kor,1989,103.7063
kor,1990,105.53081
kor,1991,105.49788
kor,1992,105.27981
kor,1993,104.51857
kor,1994,104.72916
