geo,time,tx_qty_mrch_xd_wd
hun,2013,237.85614
hun,2014,246.93007
hun,2015,259.41958
hun,2016,270.17092
hun,2017,281.48973
hun,2018,287.9149
hun,2019,296.22969
hun,2020,281.70649
idn,1980,24.55537
idn,1981,25.80108
idn,1982,23.49086
idn,1983,25.02822
idn,1984,26.09834
idn,1985,25.79241
idn,1986,30.94983
idn,1987,36.29413
idn,1988,42.96738
idn,1989,46.93499
idn,1990,44.43939
idn,1991,49.90362
idn,1992,58.79154
idn,1993,65.13559
idn,1994,71.6363
idn,1995,70.97924
idn,1996,73.56403
idn,1997,82.71918
idn,1998,97.07189
idn,1999,120.51827
idn,2000,100
idn,2001,90.86059
idn,2002,94.6923
idn,2003,93.27694
idn,2004,89.8727
idn,2005,95.39717
idn,2006,98.17494
idn,2007,100.22715
idn,2008,94.6026
idn,2009,95.08704
idn,2010,109.08314
idn,2011,114.62894
idn,2012,112.20563
idn,2013,116.29105
idn,2014,116.17333
idn,2015,122.96129
idn,2016,124.52521
idn,2017,132.6044
idn,2018,133.42638
idn,2019,129.37193
idn,2020,133.46087
ind,1980,21.10292
ind,1981,21.50983
ind,1982,23.49069
ind,1983,22.96319
ind,1984,23.23105
ind,1985,22.00622
ind,1986,22.6308
ind,1987,26.92829
ind,1988,26.02194
ind,1989,30.44802
ind,1990,35.04186
ind,1991,35.75121
ind,1992,39.58452
ind,1993,45.44756
ind,1994,51.79167
ind,1995,66.92208
ind,1996,75.84097
ind,1997,70.60393
ind,1998,73.73773
ind,1999,83.32739
ind,2000,100
ind,2001,108.50102
ind,2002,126.52659
ind,2003,133.9343
ind,2004,155.48952
ind,2005,189.03764
ind,2006,211.28886
ind,2007,242.06935
ind,2008,283.21098
ind,2009,266.35392
ind,2010,334.79278
ind,2011,384.89912
ind,2012,377.93275
ind,2013,409.89356
ind,2014,430.588
ind,2015,422.47185
ind,2016,433.87806
ind,2017,460.66259
ind,2018,478.65801
ind,2019,493.05241
ind,2020,435.73486
irl,2000,100
irl,2001,109.35007
irl,2002,113.51508
irl,2003,104.68699
irl,2004,109.8387
irl,2005,109.39922
irl,2006,106.81482
irl,2007,109.63381
irl,2008,105.24546
irl,2009,105.00873
irl,2010,103.4397
irl,2011,104.01977
irl,2012,101.03303
irl,2013,99.01355
irl,2014,103.93205
irl,2015,118.65161
irl,2016,127.15415
irl,2017,130.24838
irl,2018,151.1411
irl,2019,160.72007
irl,2020,169.32721
irn,1980,35.66494
irn,1981,32.07384
irn,1982,66.06525
irn,1983,74.99018
irn,1984,60.70761
irn,1985,50.00882
irn,1986,51.71799
irn,1987,65.30314
irn,1988,68.54613
irn,1989,78.97249
irn,2000,100
irn,2001,99.51229
irn,2002,108.86755
irn,2003,114.5257
irn,2004,110.61186
irn,2005,109.66455
irn,2006,125.62923
irn,2007,131.63856
irn,2008,125.61253
irn,2009,127.92399
irn,2010,133.52413
irn,2011,132.66084
irn,2012,108.46381
irn,2013,92.51468
irn,2014,100.80833
irn,2015,105.91389
irn,2016,126.13772
irn,2017,134.09779
irn,2018,123.66337
irn,2019,83.74443
irn,2020,79.28109
irq,1980,119.25619
irq,1981,39.20667
irq,1982,41.11203
irq,1983,37.95404
irq,1984,44.88538
irq,1985,50.52177
irq,1986,67.11541
irq,1987,78.75501
irq,1988,94.75356
irq,2000,100
irq,2001,72.43115
irq,2002,67.54096
irq,2003,46.43417
irq,2004,65.45764
irq,2005,61.90072
irq,2006,63.07218
irq,2007,75.12753
irq,2008,81.24329
irq,2009,91.28716
irq,2010,88.99165
irq,2011,101.67237
irq,2012,113.94552
irq,2013,116.54028
irq,2014,121.006
irq,2015,155.8681
irq,2016,153.45971
irq,2017,158.92045
irq,2018,175.39645
irq,2019,168.19658
irq,2020,132.56993
isl,2000,100
isl,2001,107.09373
isl,2002,113.76839
isl,2003,112.60211
isl,2004,120.97848
isl,2005,122.45113
isl,2006,120.34597
isl,2007,148.88491
isl,2008,169.37628
isl,2009,169.72616
isl,2010,166.44269
isl,2011,168.10597
isl,2012,173.32168
isl,2013,178.0988
isl,2014,173.6285
isl,2015,175.30569
isl,2016,177.33164
isl,2017,178.5762
isl,2018,185.06583
isl,2019,184.30311
isl,2020,169.92637
isr,2000,100
isr,2001,94.88201
isr,2002,97.00497
isr,2003,100.57835
isr,2004,116.20888
isr,2005,119.15127
isr,2006,124.85647
isr,2007,136.1482
isr,2008,133.59531
isr,2009,112.31152
isr,2010,131.8119
isr,2011,143.5783
isr,2012,128.64936
isr,2013,133.37593
isr,2014,138.40415
isr,2015,136.31031
isr,2016,132.18373
isr,2017,129.52839
isr,2018,128.20253
isr,2019,122.86552
isr,2020,111.16194
ita,2000,100
ita,2001,102.11357
ita,2002,99.88433
ita,2003,97.98886
ita,2004,103.02511
ita,2005,104.06981
ita,2006,110.12888
ita,2007,115.85777
ita,2008,111.85624
ita,2009,90.90401
ita,2010,100.37757
ita,2011,104.96165
ita,2012,104.82615
ita,2013,104.14122
ita,2014,105.40555
ita,2015,106.89343
ita,2016,108.58785
ita,2017,113.35298
ita,2018,113.07595
ita,2019,113.17675
ita,2020,101.64445
jam,1980,63.09023
jam,1981,63.58696
jam,1982,54.22518
jam,1983,55.47081
jam,1984,52.76118
jam,1985,55.77987
jam,1986,57.49448
jam,1987,67.33365
jam,1988,55.8819
jam,1989,66.49091
jam,1990,77.85299
jam,1991,91.82378
jam,1992,89.70653
jam,1993,95.92355
jam,1994,105.64864
jam,1995,99.55195
jam,1996,105.59682
jam,1997,104.054
jam,1998,107.95651
jam,1999,102.55297
jam,2000,100
jam,2001,98.46201
jam,2002,94.7989
jam,2003,95.53085
jam,2004,97.35578
jam,2005,93.73151
jam,2006,93.6167
jam,2007,104.97039
jam,2008,105.98609
jam,2009,72.36772
jam,2010,61.24287
jam,2011,63.6934
jam,2012,71.14306
jam,2013,69.23506
jam,2014,63.99606
jam,2015,65.0945
jam,2016,64.96057
jam,2017,61.81341
jam,2018,81.90655
jam,2019,76.32448
jam,2020,62.82317
jor,1980,31.82325
jor,1981,39.40388
jor,1982,39.60422
jor,1983,34.29454
jor,1984,43.50191
jor,1985,48.28377
jor,1986,45.92788
jor,1987,60.70703
jor,1988,63.13505
jor,1989,67.76584
jor,1990,62.936
jor,1991,61.95517
jor,1992,69.03315
jor,1993,71.29037
jor,1994,78.11362
jor,1995,83.92515
jor,1996,81.7638
jor,1997,84.77498
jor,1998,88.6903
jor,1999,91.85788
jor,2000,100
jor,2001,119.18723
jor,2002,143.4827
jor,2003,159.36012
jor,2004,179.04535
jor,2005,173.06347
jor,2006,188.82958
jor,2007,177.99459
jor,2008,159.85062
jor,2009,138.6018
jor,2010,178.64791
jor,2011,180.59917
jor,2012,165.1742
jor,2013,179.82396
jor,2014,187.76798
jor,2015,183.48939
jor,2016,186.51508
jor,2017,188.32011
jor,2018,181.0137
jor,2019,217.85122
jor,2020,210.52342
jpn,2000,100
jpn,2001,92.05216
jpn,2002,99.18527
jpn,2003,108.26548
jpn,2004,122.80485
jpn,2005,129.16107
jpn,2006,143.57222
jpn,2007,157.17776
jpn,2008,160.63919
jpn,2009,120.80318
jpn,2010,153.91462
jpn,2011,153.06456
jpn,2012,151.57467
jpn,2013,148.57105
jpn,2014,150.88434
jpn,2015,154.21036
jpn,2016,157.73682
jpn,2017,167.21047
jpn,2018,171.66049
jpn,2019,168.48544
jpn,2020,154.69371
kaz,2000,100
kaz,2001,108.48835
kaz,2002,121.46328
kaz,2003,141.06122
kaz,2004,170.20599
kaz,2005,175.05556
kaz,2006,190.81892
kaz,2007,212.95347
kaz,2008,238.7121
kaz,2009,202.23516
kaz,2010,223.97422
kaz,2011,242.02593
kaz,2012,251.20076
kaz,2013,253.23362
kaz,2014,255.17876
kaz,2015,228.98624
kaz,2016,211.8446
kaz,2017,226.92163
kaz,2018,232.8573
kaz,2019,239.78431
kaz,2020,240.22392
ken,1980,51.66795
ken,1981,52.11529
ken,1982,53.24299
ken,1983,47.28908
ken,1984,54.34509
ken,1985,54.14118
ken,1986,61.7693
ken,1987,54.31663
ken,1988,57.50906
ken,1989,54.85282
ken,1990,63.32545
ken,1991,66.55396
ken,1992,82.17179
ken,1993,107.11597
ken,1994,102.83241
ken,1995,101.25464
ken,1996,113.56287
ken,1997,97.08333
ken,1998,94.94185
ken,1999,98.7918
ken,2000,100
ken,2001,122.22096
ken,2002,136.74997
ken,2003,144.20508
ken,2004,144.81287
ken,2005,163.25419
ken,2006,155.69822
ken,2007,172.92234
ken,2008,183.61658
ken,2009,164.54881
ken,2010,178.52567
ken,2011,173.38311
ken,2012,187.61884
ken,2013,191.00189
ken,2014,201.14001
ken,2015,195.97406
ken,2016,198.11187
ken,2017,183.0605
ken,2018,192.89824
ken,2019,193.28119
ken,2020,202.29871
kgz,2000,100
kgz,2001,93.32041
kgz,2002,94.49109
kgz,2003,99.48121
kgz,2004,113.06651
kgz,2005,96.36037
kgz,2006,115.30881
kgz,2007,156.73971
kgz,2008,189.51251
kgz,2009,174.5029
kgz,2010,159.57593
kgz,2011,151.19204
kgz,2012,146.44206
kgz,2013,170.40093
kgz,2014,164.44916
kgz,2015,138.4034
kgz,2016,145.73372
kgz,2017,154.23096
kgz,2018,155
kgz,2019,163.0207
kgz,2020,144.35285
khm,2000,100
khm,2001,109.83686
khm,2002,139.84452
khm,2003,152.6683
khm,2004,198.21644
khm,2005,218.061
khm,2006,257.2714
khm,2007,281.28936
khm,2008,309.01114
khm,2009,273.61157
khm,2010,317.94205
khm,2011,379.32875
khm,2012,440.76125
khm,2013,388.79678
khm,2014,409.82566
khm,2015,523.37995
khm,2016,614.37471
khm,2017,688.28787
khm,2018,772.25951
khm,2019,892.51888
khm,2020,998.10643
kir,2000,100
kir,2001,143.9177
kir,2002,110.98986
kir,2003,91.17334
kir,2004,72.42262
kir,2005,125.16129
kir,2006,162.86114
kir,2007,200.55561
kir,2008,114.98426
kir,2009,107.0414
kir,2010,56.72039
kir,2011,99.85431
kir,2012,72.85033
kir,2013,87.19235
kir,2014,126.00081
kir,2015,130.3253
kir,2016,128.35749
kir,2017,176.38013
kir,2018,99.56604
kir,2019,157.72362
kir,2020,111.57988
kna,2000,100
kna,2001,94.27223
kna,2002,123.3209
kna,2003,130.01813
kna,2004,127.64197
kna,2005,106.09114
kna,2006,121.19279
kna,2007,102.00595
kna,2008,149.48817
kna,2009,113.41934
kna,2010,97.26983
kna,2011,132.93951
kna,2012,135.00865
kna,2013,171.18909
kna,2014,177.18225
kna,2015,181.08301
kna,2016,168.15387
kna,2017,166.52276
kna,2018,176.84741
kna,2019,190.14432
kna,2020,168.07598
kor,1980,7.94189
kor,1981,9.35299
kor,1982,9.91058
kor,1983,11.5372
kor,1984,13.36737
kor,1985,14.40863
kor,1986,16.12149
kor,1987,20.03383
kor,1988,22.58569
kor,1989,22.77326
kor,1990,24.19321
kor,1991,26.57336
kor,1992,29.0746
kor,1993,32.47447
kor,1994,36.91067
kor,1995,44.812
kor,1996,53.40341
kor,1997,61.75189
kor,1998,75.30092
kor,1999,83.40831
kor,2000,100
kor,2001,103.67956
kor,2002,116.70539
kor,2003,135.5481
kor,2004,160.75622
kor,2005,172.45737
kor,2006,200.56065
kor,2007,227.54344
kor,2008,248.75052
kor,2009,251.06881
kor,2010,299.97243
kor,2011,341.27231
kor,2012,350.8841
kor,2013,363.77196
kor,2014,380.77376
kor,2015,396.50147
kor,2016,396.00537
kor,2017,420.97163
kor,2018,428.54996
kor,2019,420.64381
kor,2020,424.57496
kwt,1980,93.49143
kwt,1981,65.30931
kwt,1982,47.70171
kwt,1983,58.5228
kwt,1984,63.22997
kwt,1985,54.52254
kwt,1986,50.73257
kwt,1987,69.95115
kwt,1988,85.43675
kwt,2000,100
kwt,2001,92.97796
kwt,2002,90.53946
kwt,2003,102.63302
kwt,2004,111.5172
kwt,2005,144.34939
kwt,2006,153.66147
kwt,2007,157.32884
kwt,2008,164.99951
kwt,2009,153.17996
kwt,2010,160.79119
kwt,2011,177.29875
kwt,2012,204.55509
kwt,2013,200.76518
kwt,2014,188.15664
kwt,2015,165.73935
kwt,2016,168.10629
kwt,2017,163.60825
kwt,2018,171.35185
kwt,2019,165.94436
kwt,2020,134.87121
lao,2000,100
lao,2001,99.2169
lao,2002,93.48923
lao,2003,99.0076
lao,2004,102.71839
lao,2005,146.01524
lao,2006,193.04457
lao,2007,192.56679
lao,2008,207.31777
lao,2009,221.99795
lao,2010,293.75091
lao,2011,317.14727
lao,2012,359.13934
lao,2013,376.20297
lao,2014,448.48707
lao,2015,713.07381
lao,2016,857.26528
lao,2017,881.30903
lao,2018,853.68638
lao,2019,955.88627
lao,2020,1032.6091
lbn,2000,100
lbn,2001,152.80433
lbn,2002,172.27745
lbn,2003,239.13599
lbn,2004,265.93253
lbn,2005,268.73138
lbn,2006,291.95827
lbn,2007,334.47988
lbn,2008,359.44234
lbn,2009,350.10003
lbn,2010,394.9914
lbn,2011,392.40575
lbn,2012,393.52242
lbn,2013,373.77513
lbn,2014,330.59189
lbn,2015,314.97727
lbn,2016,306.87175
lbn,2017,303.99584
lbn,2018,276.59498
lbn,2019,350.18081
lbn,2020,275.65238
lbr,1980,150.75538
lbr,1981,159.87327
lbr,1982,133.07035
lbr,1983,127.53246
lbr,1984,136.73472
lbr,1985,132.40122
lbr,1986,126.41385
lbr,1987,124.16468
lbr,2000,100
lbr,2001,43.80245
lbr,2002,57.98187
lbr,2003,34.53058
lbr,2004,31.46395
lbr,2005,41.0708
lbr,2006,42.8577
lbr,2007,48.35372
lbr,2008,46.23293
lbr,2009,27.87442
lbr,2010,31.05008
lbr,2011,42.47418
lbr,2012,58.26147
lbr,2013,78.91008
lbr,2014,70.73599
lbr,2015,49.41216
lbr,2016,50.01483
lbr,2017,61.4048
lbr,2018,90.86337
lbr,2019,84.81935
lbr,2020,84.06645
lby,1980,144.49913
lby,1981,92.41658
lby,1982,93.54369
lby,1983,94.88626
lby,1984,87.85562
lby,1985,97.04468
lby,2000,100
lby,2001,99.94377
lby,2002,88.86599
lby,2003,113.195
lby,2004,118.95373
lby,2005,125.17873
lby,2006,134.3784
lby,2007,138.86015
lby,2008,133.51989
lby,2009,127.11559
lby,2010,128.79998
lby,2011,39.251
lby,2012,116.25646
lby,2013,88.64079
lby,2014,45.2269
lby,2015,41.36349
lby,2016,43.07657
lby,2017,71.01559
lby,2018,88.35471
lby,2019,83.74161
lby,2020,40.38422
lca,1980,134.43495
lca,1981,98.90571
lca,1982,89.94362
lca,1983,103.64441
lca,2000,100
lca,2001,91.9232
lca,2002,96.48985
lca,2003,143.85815
lca,2004,153.00532
lca,2005,98.38959
lca,2006,126.85174
lca,2007,125.82381
lca,2008,183.21824
lca,2009,214.96608
lca,2010,260.59054
lca,2011,155.52594
lca,2012,177.08049
lca,2013,174.48086
lca,2014,164.81798
lca,2015,236.95559
lca,2016,168.38565
lca,2017,172.78544
lca,2018,79.46952
lca,2019,107.94787
lca,2020,77.9176
lka,1980,28.75817
lka,1981,31.80701
lka,1982,33.29449
lka,1983,30.11975
lka,1984,35.08704
lka,1985,38.36551
lka,1986,40.6808
lka,1987,42.045
lka,1988,41.17567
lka,1989,41.82894
lka,1990,46.95151
lka,1991,49.43999
lka,1992,51.96997
lka,1993,60.51101
lka,1994,66.37283
lka,1995,70.64515
lka,1996,73.93568
lka,1997,81.35762
lka,1998,80.51179
lka,1999,83.76486
lka,2000,100
lka,2001,92.32672
lka,2002,95.32079
lka,2003,98.41546
lka,2004,106.03493
lka,2005,113.27274
lka,2006,117.45135
lka,2007,127.86406
lka,2008,132.12431
lka,2009,115.32215
lka,2010,121.89345
lka,2011,130.48781
lka,2012,129.09492
lka,2013,140.53785
lka,2014,151.65777
lka,2015,156.55917
lka,2016,155.2039
lka,2017,166.96253
lka,2018,167.64787
lka,2019,179.75735
lka,2020,162.55955
lso,1980,20.12238
lso,1981,19.6982
lso,1982,16.64963
lso,1983,13.36467
lso,1984,14.75947
lso,1985,16.11522
lso,1986,17.03489
lso,1987,36.47531
lso,1988,30.71187
lso,1989,33.13417
lso,1990,27.484
lso,1991,27.76149
lso,1992,40.38064
lso,1993,50.95223
lso,1994,55.72455
lso,1995,58.70491
lso,1996,73.87747
lso,1997,77.50395
lso,1998,83.86623
lso,1999,74.67749
lso,2000,100
lso,2001,128.55704
lso,2002,164.42862
lso,2003,219.64314
lso,2004,326.7855
lso,2005,301.30856
lso,2006,320.775
lso,2007,349.86315
lso,2008,389.51459
lso,2009,323.01667
lso,2010,377.56341
lso,2011,450.98709
lso,2012,365.40704
lso,2013,325.5903
lso,2014,314.42197
lso,2015,366.88616
lso,2016,348.41665
lso,2017,408.64018
lso,2018,467.98533
lso,2019,413.64236
lso,2020,347.47103
ltu,2000,100
ltu,2001,125.88081
ltu,2002,143.2686
ltu,2003,155.43997
ltu,2004,179.6165
ltu,2005,216.61834
ltu,2006,238.07254
ltu,2007,247.62737
ltu,2008,291.49798
ltu,2009,248.33108
ltu,2010,293.27853
ltu,2011,332.61508
ltu,2012,360.92754
ltu,2013,388.83861
ltu,2014,394.30802
ltu,2015,388.24742
ltu,2016,401.17865
ltu,2017,443.30844
ltu,2018,448.35219
ltu,2019,469.23018
ltu,2020,476.05279
lux,2000,100
lux,2001,121.97647
lux,2002,119.54947
lux,2003,136.93282
lux,2004,156.45362
lux,2005,179.40516
lux,2006,214.42146
lux,2007,192.47409
lux,2008,211.34539
lux,2009,201.8843
lux,2010,186.86273
lux,2011,177.76456
lux,2012,170.9636
lux,2013,163.73657
lux,2014,172.20367
lux,2015,180.09295
lux,2016,173.32452
lux,2017,163.59779
lux,2018,159.38575
lux,2019,166.17534
lux,2020,138.35822
lva,2000,100
lva,2001,108.60342
lva,2002,114.65548
lva,2003,126.44464
lva,2004,149.89799
lva,2005,186.49511
lva,2006,208.96218
lva,2007,234.03718
lva,2008,255.3415
lva,2009,227.80082
lva,2010,271.93762
lva,2011,330.94682
lva,2012,372.97786
lva,2013,368.94534
lva,2014,379.0564
lva,2015,387.30233
lva,2016,397.96377
lva,2017,430.86437
lva,2018,445.4222
lva,2019,455.79689
lva,2020,467.96357
mac,2000,100
mac,2001,91.88654
mac,2002,94.33817
mac,2003,102.72405
mac,2004,110.17095
mac,2005,96.32701
mac,2006,97.29505
mac,2007,95.04676
mac,2008,72.06943
mac,2009,35.58566
mac,2010,30.6676
mac,2011,28.46717
mac,2012,34.45595
mac,2013,39.14039
mac,2014,43.13934
mac,2015,48.71649
mac,2016,46.32719
mac,2017,50.98831
mac,2018,53.0101
mac,2019,56.69952
mac,2020,48.75385
mar,1980,31.88213
mar,1981,34.62054
mar,1982,32.91604
mar,1983,35.57771
mar,1984,39.48067
mar,1985,39.87467
mar,1986,40.17253
mar,1987,43.36134
mar,1988,52.08353
mar,1989,48.416
mar,1990,57.26248
mar,1991,59.756
mar,1992,54.87972
mar,1993,45.23739
mar,1994,81.43889
mar,1995,86.71471
mar,1996,83.06894
mar,1997,92.68454
mar,1998,95.14198
mar,1999,98.90672
mar,2000,100
mar,2001,101.83287
mar,2002,106.55444
mar,2003,102.11705
mar,2004,104.95774
mar,2005,117.50983
mar,2006,127.33518
mar,2007,138.08771
mar,2008,132.76531
mar,2009,112.12107
mar,2010,132.24705
mar,2011,138.20374
mar,2012,142.28158
mar,2013,147.59913
mar,2014,163.05267
mar,2015,174.57868
mar,2016,182.53055
mar,2017,198.47937
mar,2018,212.91094
mar,2019,225.61246
mar,2020,207.22294
mda,2000,100
mda,2001,124.70361
mda,2002,143.90769
mda,2003,170.976
mda,2004,199.73432
mda,2005,218.45898
mda,2006,201.98545
mda,2007,235.36512
mda,2008,253.1979
mda,2009,232.6213
mda,2010,271.35122
mda,2011,360.48785
mda,2012,364.3111
mda,2013,419.69571
mda,2014,433.6171
mda,2015,439.20316
mda,2016,474.85862
mda,2017,538.4384
mda,2018,567.77968
mda,2019,606.15087
mda,2020,503.37301
mdg,1980,88.61799
mdg,1981,67.5648
mdg,1982,64.04815
mdg,1983,57.27059
mdg,1984,64.02452
mdg,1985,59.44151
mdg,1986,58.52056
mdg,1987,59.9831
mdg,1988,50.37297
mdg,1989,70.92093
mdg,1990,56.70197
mdg,1991,65.61325
mdg,1992,61.96456
mdg,1993,64.46713
mdg,1994,74.85553
mdg,1995,74.99847
mdg,1996,73.60372
mdg,1997,75.4886
mdg,1998,72.59379
mdg,1999,80.56334
mdg,2000,100
mdg,2001,129.92635
mdg,2002,71.29324
mdg,2003,117.5818
mdg,2004,132.64978
mdg,2005,111.98242
mdg,2006,122.98375
mdg,2007,143.75898
mdg,2008,140.58909
mdg,2009,117.00421
mdg,2010,115.2312
mdg,2011,131.57523
mdg,2012,126.95114
mdg,2013,166.60704
mdg,2014,178.98697
mdg,2015,182.90206
mdg,2016,215.52287
mdg,2017,292.48974
mdg,2018,347.18061
mdg,2019,312.94943
mdg,2020,233.82904
mdv,2000,100
mdv,2001,102.78071
mdv,2002,122.82597
mdv,2003,141.63659
mdv,2004,159.45377
mdv,2005,125.00046
mdv,2006,159.82809
mdv,2007,155.97149
mdv,2008,214.23291
mdv,2009,112.22722
mdv,2010,118.0745
mdv,2011,193.28138
mdv,2012,177.69232
mdv,2013,184.62159
mdv,2014,162.4654
mdv,2015,134.35205
mdv,2016,145.25234
mdv,2017,165.19682
mdv,2018,160.05642
mdv,2019,171.50736
mdv,2020,142.87372
mex,1980,6.33806
mex,1981,7.49178
mex,1982,9.20963
mex,1983,11.06381
mex,1984,12.67518
mex,1985,13.40275
mex,1986,15.98266
mex,1987,17.64843
mex,1988,21.96192
mex,1989,25.16747
mex,1990,25.7584
mex,1991,28.19643
mex,1992,29.5396
mex,1993,33.17838
mex,1994,38.93098
mex,1995,48.78666
mex,1996,58.28644
mex,1997,67.04843
mex,1998,75.10951
mex,1999,86.29685
mex,2000,100
mex,2001,97.43854
mex,2002,96.44234
mex,2003,94.5828
mex,2004,96.21826
mex,2005,101.29518
mex,2006,109.91016
mex,2007,113.74217
mex,2008,110.96713
mex,2009,102.40324
mex,2010,118.49508
mex,2011,121.20401
mex,2012,132.02283
mex,2013,135.6938
mex,2014,148.31441
mex,2015,170.34136
mex,2016,179.75455
mex,2017,183.65284
mex,2018,190.70343
mex,2019,193.27464
mex,2020,184.82079
mhl,2000,100
mhl,2001,155.71952
mhl,2002,174.62448
mhl,2003,182.96269
mhl,2004,231.79656
mhl,2005,315.1367
mhl,2006,201.66988
mhl,2007,183.16444
mhl,2008,162.42515
mhl,2009,156.71712
mhl,2010,217.06747
mhl,2011,320.01101
mhl,2012,658.65723
mhl,2013,495.53592
mhl,2014,418.36234
mhl,2015,400.99614
mhl,2016,296.37499
mhl,2017,326.6814
mhl,2018,339.02317
mhl,2019,486.63486
mhl,2020,389.86327
mkd,2000,100
mkd,2001,90.88847
mkd,2002,88.80273
mkd,2003,102.33546
mkd,2004,111.70469
mkd,2005,123.80641
mkd,2006,135.67498
mkd,2007,175.9138
mkd,2008,179.05708
mkd,2009,124.85702
mkd,2010,145.649
mkd,2011,175.27271
mkd,2012,162.07273
mkd,2013,176.10767
mkd,2014,203.85772
mkd,2015,199.53081
mkd,2016,217.06291
mkd,2017,250.13693
mkd,2018,292.72705
mkd,2019,308.42945
mkd,2020,280.89446
mli,1980,25.02792
mli,1981,23.4092
mli,1982,23.64155
mli,1983,27.0123
mli,1984,22.73501
mli,1985,21.81014
mli,1986,34.3477
mli,1987,23.73115
mli,1988,27.83198
mli,1989,33.98405
mli,1990,42.04524
mli,1991,38.83709
mli,1992,45.77814
mli,1993,68.34278
mli,1994,53.3671
mli,1995,58.57236
mli,1996,58.67287
mli,1997,89.46218
mli,1998,89.42776
mli,1999,101.68984
mli,2000,100
mli,2001,143.73005
mli,2002,163.14643
mli,2003,136.74863
mli,2004,139.9409
mli,2005,159.7236
mli,2006,187.87091
mli,2007,167.64748
mli,2008,185.714
mli,2009,151.74219
mli,2010,132.79474
mli,2011,122.92068
mli,2012,140.1713
mli,2013,141.01064
mli,2014,182.85713
mli,2015,198.90557
mli,2016,194.6206
mli,2017,192.95835
mli,2018,233.85767
mli,2019,226.22418
mli,2020,198.04774
mlt,2000,100
mlt,2001,79.41407
mlt,2002,80.94955
mlt,2003,78.65348
mlt,2004,84.56079
mlt,2005,83.28329
mlt,2006,88.57395
mlt,2007,85.70895
mlt,2008,84.77346
mlt,2009,68.77099
mlt,2010,82.43943
mlt,2011,84.95557
mlt,2012,96.28952
mlt,2013,78.95015
mlt,2014,65.103
mlt,2015,67.23561
mlt,2016,83.1599
mlt,2017,71.63839
mlt,2018,71.17293
mlt,2019,70.54981
mlt,2020,59.91967
mmr,1981,20.65121
mmr,1982,22.86825
mmr,1983,22.74954
mmr,1984,18.08671
mmr,1985,13.37565
mmr,1986,15.35512
mmr,1987,14.13515
mmr,1988,8.75547
mmr,1989,9.62835
mmr,1990,14.66174
mmr,1991,20.25709
mmr,1992,31.67083
mmr,1993,37.47709
mmr,1994,38.40163
mmr,1995,34.83118
mmr,1996,32.24566
mmr,1997,41.51021
mmr,1998,55.47688
mmr,1999,63.32098
mmr,2000,100
mmr,2001,144.49606
mmr,2002,199.73149
mmr,2003,145.29613
mmr,2004,128.93125
mmr,2005,170.8154
mmr,2006,173.79956
mmr,2007,227.99454
mmr,2008,197.61861
mmr,2009,224.3448
mmr,2010,288.04124
mmr,2011,261.78099
mmr,2012,246.79945
mmr,2013,321.79007
mmr,2014,341.23486
mmr,2015,412.75848
mmr,2016,463.78972
mmr,2017,497.18952
mmr,2018,556.21118
mmr,2019,662.3658
mmr,2020,645.2997
mng,2000,100
mng,2001,101.19213
mng,2002,97.72027
mng,2003,105.18333
mng,2004,117.08921
mng,2005,123.14622
mng,2006,119.38149
mng,2007,130.37672
mng,2008,141.53384
mng,2009,128.93996
mng,2010,146.04202
mng,2011,202.6457
mng,2012,199.87113
mng,2013,213.49698
mng,2014,319.63548
mng,2015,326.20945
mng,2016,357.7149
mng,2017,347.45168
mng,2018,357.1885
mng,2019,404.82934
mng,2020,444.48843
mnp,2000,100
mnp,2001,95.72096
mnp,2002,82.25923
mnp,2003,82.58236
mnp,2004,79.73273
mnp,2005,65.7298
mnp,2006,46.98722
mnp,2007,28.77599
mnp,2008,9.04457
mnp,2009,0.72034
mnp,2010,0.34652
mnp,2011,0.1241
mnp,2012,0.25494
mnp,2013,0.26339
mnp,2014,0.13104
mnp,2015,0.14283
mnp,2016,0.44083
mnp,2017,0.36344
mnp,2018,0.33047
mnp,2019,0.35083
mnp,2020,0.23022
moz,1980,44.58632
moz,1981,40.38836
moz,1982,38.62199
moz,1983,22.87731
moz,1984,18.9063
moz,1985,15.0314
moz,1986,13.66715
moz,1987,15.22763
moz,1988,16.45157
moz,1989,17.27315
moz,1990,20.6044
moz,1991,25.00309
moz,1992,27.2763
moz,1993,27.68224
moz,1994,32.42894
moz,1995,32.45105
moz,1996,52.3583
moz,1997,52.13534
moz,1998,56.32334
moz,1999,63.90523
moz,2000,100
moz,2001,205.71864
moz,2002,250.53962
moz,2003,297.57625
moz,2004,364.56408
moz,2005,381.02061
moz,2006,404.11318
moz,2007,393.93428
moz,2008,380.71134
moz,2009,398.18691
moz,2010,460.32774
moz,2011,482.74596
moz,2012,557.78848
moz,2013,615.26611
moz,2014,686.04802
moz,2015,630.43516
moz,2016,642.17293
moz,2017,741.29837
moz,2018,707.05676
moz,2019,730.59298
moz,2020,623.73192
mrt,1980,54.74529
mrt,1981,69.9692
mrt,1982,64.50225
mrt,1983,86.44479
mrt,1984,88.65532
mrt,1985,101.43605
mrt,1986,87.8646
mrt,1987,99.5138
mrt,1988,81.02773
mrt,1989,89.78207
mrt,1990,86.04462
mrt,1991,80.08613
mrt,1992,70.60961
mrt,1993,66.32917
mrt,1994,103.76284
