geo,time,nv_ind_manf_kd_zg
guy,1962,8.63469
guy,1963,8.15373
guy,1964,-7.1687
guy,1965,18.20339
guy,1966,-1.80039
guy,1967,4.3594
guy,1968,-2.69032
guy,1969,6.68377
guy,1970,4.384
guy,1971,4.87042
guy,1972,-4.48962
guy,1973,-5.97623
guy,1974,36.39095
guy,1975,17.72892
guy,1976,-11.51276
guy,1977,-10.4256
guy,1978,-2.25576
guy,1979,-0.68802
guy,1980,-0.74063
guy,1981,18.91199
guy,1982,-14.61846
guy,1983,-18.9603
guy,1984,-2.90006
guy,1985,8.32573
guy,1986,6.31362
guy,1987,-2.81492
guy,1988,-10.99756
guy,1989,-10.93248
guy,1990,-7.94224
guy,1991,2.7451
guy,1992,4.96183
guy,1993,4
guy,1994,5.94406
guy,1995,12.54125
guy,1996,2.93255
guy,1997,4.5584
guy,1998,-10.6267
guy,1999,6.70732
guy,2000,-11.71429
guy,2001,0
guy,2002,2.26537
guy,2003,-2.21519
guy,2004,0
guy,2005,11.97411
guy,2006,5.20231
guy,2007,5.68812
guy,2008,-8.443
guy,2009,3.97833
guy,2010,-0.36603
guy,2011,6.64736
guy,2012,1.21581
guy,2013,8.2002
guy,2014,5.81357
guy,2015,0.98622
guy,2016,-16.24013
guy,2017,1.51324
guy,2018,2.24621
guy,2019,14.65902
guy,2020,-8.57247
hkg,2001,-8.9477
hkg,2002,-9.68217
hkg,2003,-10.50352
hkg,2004,2.32587
hkg,2005,1.57267
hkg,2006,1.7842
hkg,2007,-0.84972
hkg,2008,-7.04483
hkg,2009,-8.17833
hkg,2010,3.34574
hkg,2011,0.73377
hkg,2012,-0.78913
hkg,2013,0.08838
hkg,2014,-0.40075
hkg,2015,-1.53101
hkg,2016,-0.43978
hkg,2017,0.43477
hkg,2018,1.27095
hkg,2019,0.42061
hkg,2020,-5.83328
hnd,1961,-0.72993
hnd,1962,3.61991
hnd,1963,3.22052
hnd,1964,4.28345
hnd,1965,3.6003
hnd,1966,4.0137
hnd,1967,5.6
hnd,1968,5.25847
hnd,1969,3.00593
hnd,1970,17.96136
hnd,1971,6.62021
hnd,1972,10.45752
hnd,1973,12.72189
hnd,1974,0.52493
hnd,1975,3.91645
hnd,1976,7.03518
hnd,1977,13.61502
hnd,1978,1.81742
hnd,1979,11.2
hnd,1980,-8.64486
hnd,1981,-3.7
hnd,1982,-3.40751
hnd,1983,12.69436
hnd,1984,7.2
hnd,1985,8.1
hnd,1986,14.53492
hnd,1987,6.55576
hnd,1988,-3.54551
hnd,1989,-0.76977
hnd,1990,4.03118
hnd,1991,-2.90576
hnd,1992,4.47858
hnd,1993,6.18857
hnd,1994,4.92496
hnd,1995,10.57507
hnd,1996,0.52196
hnd,1997,4.42739
hnd,1998,2.39847
hnd,1999,2.24796
hnd,2000,3.14455
hnd,2001,3.84849
hnd,2002,7.76346
hnd,2003,6.41146
hnd,2004,4.03645
hnd,2005,6.99721
hnd,2006,4.54505
hnd,2007,5.01921
hnd,2008,3.38835
hnd,2009,-8.15092
hnd,2010,4.52319
hnd,2011,4.40235
hnd,2012,1.80185
hnd,2013,3.37308
hnd,2014,3.03231
hnd,2015,3.94568
hnd,2016,2.98257
hnd,2017,3.92071
hnd,2018,3.91911
hnd,2019,1.99615
hnd,2020,-14.03867
hrv,1996,-0.61632
hrv,1997,6.23982
hrv,1998,2.7441
hrv,1999,4.68505
hrv,2000,6.55417
hrv,2001,1.42234
hrv,2002,2.01783
hrv,2003,4.23542
hrv,2004,3.40855
hrv,2005,2.3989
hrv,2006,3.77432
hrv,2007,6.78883
hrv,2008,0.25069
hrv,2009,-12.56633
hrv,2010,-5.26516
hrv,2011,0.43969
hrv,2012,-5.1411
hrv,2013,-2.48735
hrv,2014,3.5556
hrv,2015,4.18921
hrv,2016,6.44197
hrv,2017,3.19032
hrv,2018,-0.05818
hrv,2019,1.79996
hrv,2020,-3.86377
hti,1989,-5.72903
hti,1990,-5.68157
hti,1991,-3.05367
hti,1992,-8.78193
hti,1993,-5.02811
hti,1994,-35.90501
hti,1995,4.2641
hti,1996,5.56907
hti,1997,0.25692
hti,1998,0.28571
hti,1999,-2.99166
hti,2000,-0.53145
hti,2001,0.02985
hti,2002,2.63756
hti,2003,2.57149
hti,2004,2.04836
hti,2005,3.36557
hti,2006,3.9749
hti,2007,-0.21181
hti,2008,0.86944
hti,2009,7.1504
hti,2010,-11.86497
hti,2011,3.40491
hti,2012,9.70467
hti,2013,3.50855
hti,2014,7.49237
hti,2015,6.20768
hti,2016,1.13636
hti,2017,5.36311
hti,2018,-3.09335
hti,2019,0.98107
hti,2020,-4.19683
hun,1996,4.5491
hun,1997,13.99403
hun,1998,9.66686
hun,1999,6.12088
hun,2000,4.56997
hun,2001,4.5861
hun,2002,7.23939
hun,2003,8.39052
hun,2004,6.05309
hun,2005,5.29117
hun,2006,6.74431
hun,2007,6.16209
hun,2008,-3.41235
hun,2009,-17.71915
hun,2010,9.21067
hun,2011,0.62702
hun,2012,-1.25899
hun,2013,-2.15079
hun,2014,7.0965
hun,2015,8.67905
hun,2016,0.29714
hun,2017,3.25635
hun,2018,2.75775
hun,2019,1.67817
hun,2020,-7.60269
idn,1961,12.26994
idn,1962,1.36612
idn,1963,-1.88679
idn,1964,-1.37363
idn,1965,-0.83565
idn,1966,1.96629
idn,1967,3.30579
idn,1968,8.8
idn,1969,14.21569
idn,1970,9.65665
idn,1971,13.50294
idn,1972,5.17241
idn,1973,3.27869
idn,1974,16.15385
idn,1975,12.30464
idn,1976,9.68275
idn,1977,13.73118
idn,1978,11.23192
idn,1979,18.59754
idn,1980,22.16728
idn,1981,10.16074
idn,1982,1.21951
idn,1983,2.19919
idn,1984,22.05246
idn,1985,11.19068
idn,1986,9.2893
idn,1987,10.609
idn,1988,11.99239
idn,1989,9.20346
idn,1990,12.49616
idn,1991,9.6016
idn,1992,10.13823
idn,1993,9.3489
idn,1994,12.36155
idn,1995,10.87503
idn,1996,11.59203
idn,1997,5.25134
idn,1998,-11.43651
idn,1999,3.92138
idn,2000,5.98475
idn,2001,3.3003
idn,2002,5.28816
idn,2003,5.33327
idn,2004,6.38306
idn,2005,4.59813
idn,2006,4.58516
idn,2007,4.6653
idn,2008,3.65738
idn,2009,2.21206
idn,2010,4.74167
idn,2011,6.2595
idn,2012,5.61978
idn,2013,4.3689
idn,2014,4.64428
idn,2015,4.32931
idn,2016,4.25652
idn,2017,4.29323
idn,2018,4.27401
idn,2019,3.79778
idn,2020,-2.93181
ind,1961,8.53951
ind,1962,7.27941
ind,1963,9.45853
ind,1964,6.91475
ind,1965,0.92871
ind,1966,0.78753
ind,1967,0.38658
ind,1968,5.53871
ind,1969,10.72898
ind,1970,2.34873
ind,1971,3.26757
ind,1972,3.9204
ind,1973,4.44913
ind,1974,2.91511
ind,1975,2.10808
ind,1976,8.76999
ind,1977,6.2236
ind,1978,12.35214
ind,1979,-3.22118
ind,1980,0.19443
ind,1981,8.16963
ind,1982,3.28815
ind,1983,10.23199
ind,1984,4.20797
ind,1985,3.18749
ind,1986,5.49424
ind,1987,5.60002
ind,1988,8.49631
ind,1989,8.83942
ind,1990,4.77355
ind,1991,-2.39846
ind,1992,3.09018
ind,1993,8.59134
ind,1994,10.82118
ind,1995,15.46146
ind,1996,9.50128
ind,1997,0.05119
ind,1998,3.13184
ind,1999,5.39377
ind,2000,7.2991
ind,2001,2.27033
ind,2002,6.86676
ind,2003,6.33661
ind,2004,7.38325
ind,2005,9.34909
ind,2006,17.78779
ind,2007,6.98059
ind,2008,4.66362
ind,2009,10.96763
ind,2010,7.69511
ind,2011,3.12506
ind,2012,5.45308
ind,2013,4.96585
ind,2014,7.89567
ind,2015,13.05939
ind,2016,7.92682
ind,2017,7.52706
ind,2018,5.27918
ind,2019,-2.43515
ind,2020,-7.15409
irl,1996,6.20357
irl,1997,18.14503
irl,1998,14.47992
irl,1999,13.05647
irl,2000,14.38882
irl,2001,5.23414
irl,2002,11.66523
irl,2003,-0.80689
irl,2004,-0.62073
irl,2005,5.7206
irl,2006,2.12333
irl,2007,5.88622
irl,2008,-9.57826
irl,2009,-5.07251
irl,2010,4.44158
irl,2011,3.72016
irl,2012,-1.22225
irl,2013,-4.18136
irl,2014,10.49127
irl,2015,90.67939
irl,2016,-1.94578
irl,2017,3.6951
irl,2018,10.87442
irl,2019,2.34667
irl,2020,23.04688
irn,1961,8
irn,1962,16.39232
irn,1963,9.54626
irn,1964,5.6482
irn,1965,11.76171
irn,1966,15.35308
irn,1967,13.34913
irn,1968,14.1115
irn,1969,12.15267
irn,1970,8.685
irn,1971,16.13226
irn,1972,16.86799
irn,1973,18.34625
irn,1974,16.29757
irn,1975,8.19364
irn,1976,30.03223
irn,1977,4.97569
irn,1978,-10.45128
irn,1979,-12.88785
irn,1980,12.30357
irn,1981,8.03275
irn,1982,-4.37494
irn,1983,11.89927
irn,1984,12.28369
irn,1985,-2.10812
irn,1986,-6.35452
irn,1987,11.11498
irn,1988,2.05394
irn,1989,3.54948
irn,1990,28.1244
irn,1991,21.18809
irn,1992,-0.91116
irn,1993,-5.23622
irn,1994,3.32698
irn,1995,-0.01189
irn,1996,18.35968
irn,1997,11.69187
irn,1998,-3.0066
irn,1999,10.17015
irn,2000,11.94116
irn,2001,13.68612
irn,2002,12.54253
irn,2003,10.50288
irn,2004,4.09893
irn,2005,10.50424
irn,2006,7.92731
irn,2007,1.97617
irn,2008,3.11547
irn,2009,8.10681
irn,2010,10.49844
irn,2011,5.64745
irn,2012,-4.07645
irn,2013,-5.25124
irn,2014,7.98679
irn,2015,-4.63957
irn,2016,6.85745
irn,2017,5.30905
irn,2018,-8.00003
irn,2019,2.07319
irn,2020,8.13844
irq,1969,14.09002
irq,1970,15.78045
irq,1971,16.44444
irq,1972,8.39695
irq,1973,8.09859
irq,1974,4.66884
irq,1975,21.57676
irq,1976,23.46416
irq,1977,11.67934
irq,1978,9.96287
irq,1979,17.38886
irq,1980,913.13519
irq,1981,5.85786
irq,1982,1.22475
irq,1983,0.88757
irq,1984,-1.15989
irq,1985,11.64202
irq,1986,-1.07493
irq,1987,36.35926
irq,1988,-22.3418
irq,1989,0.90117
irq,1990,-46.91909
irq,1991,-61.93001
irq,1992,2.13556
irq,1993,140.58182
irq,1994,4.03567
irq,1995,16.36641
irq,1996,4.39478
irq,1997,2.17664
irq,1998,1.39287
irq,1999,5.63925
irq,2000,-4.45461
irq,2001,9.29301
irq,2002,-8.73445
irq,2003,-28.80176
irq,2004,-22.17374
irq,2005,-1.06792
irq,2006,10.48371
irq,2007,6.24521
irq,2008,6.7
irq,2009,35.98875
irq,2010,6.34046
irq,2011,2.33312
irq,2012,2.1
irq,2013,-9.46196
irq,2014,-22.17907
irq,2015,-16.53381
irq,2016,3.70838
irq,2017,7.77482
irq,2018,12.56135
irq,2019,6.67179
irq,2020,0.607
isl,1996,8.56522
isl,1997,3.89726
isl,1998,2.5355
isl,1999,2.17122
isl,2000,1.57501
isl,2001,5.97823
isl,2002,-2.20847
isl,2003,0.97371
isl,2004,5.67115
isl,2005,-4.06413
isl,2006,3.20598
isl,2007,4.05449
isl,2008,7.60518
isl,2009,-3.19345
isl,2010,2.31183
isl,2011,7.82304
isl,2012,3.25781
isl,2013,6.37921
isl,2014,2.33369
isl,2015,5.01638
isl,2016,-1.20816
isl,2017,1.20207
isl,2018,4.75417
isl,2019,-3.53913
isl,2020,-4.95203
isr,1996,5.72322
isr,1997,7.08933
isr,1998,5.84816
isr,1999,3.15398
isr,2000,15.19315
isr,2001,-7.79529
isr,2002,-5.49685
isr,2003,1.76492
isr,2004,2.04961
isr,2005,9.53489
isr,2006,3.38639
isr,2007,4.75586
isr,2008,-4.1745
isr,2009,-6.31218
isr,2010,15.03777
isr,2011,0.12597
isr,2012,0.77641
isr,2013,-1.89212
isr,2014,1.29472
isr,2015,-1.82475
isr,2016,-4.19272
isr,2017,4.85875
isr,2018,8.77723
isr,2019,1.11128
isr,2020,0.83193
ita,1991,-0.20633
ita,1992,-0.34513
ita,1993,-2.6867
ita,1994,6.8514
ita,1995,4.99417
ita,1996,-0.38208
ita,1997,1.07825
ita,1998,1.29451
ita,1999,0.23332
ita,2000,2.9089
ita,2001,-0.34121
ita,2002,-0.05223
ita,2003,-2.02802
ita,2004,1.66259
ita,2005,0.66758
ita,2006,4.45124
ita,2007,3.10814
ita,2008,-3.2557
ita,2009,-18.4775
ita,2010,9.42227
ita,2011,1.61185
ita,2012,-3.99771
ita,2013,-1.33768
ita,2014,0.2224
ita,2015,2.5406
ita,2016,2.97355
ita,2017,3.47538
ita,2018,1.72373
ita,2019,-0.54479
ita,2020,-11.48643
jam,1967,2.61096
jam,1968,2.54777
jam,1969,0.4595
jam,1970,6.24901
jam,1971,2.32765
jam,1972,11.68688
jam,1973,0.63646
jam,1974,-3.3687
jam,1975,2.27067
jam,1976,-4.39349
jam,1977,-7.42309
jam,1978,-4.67759
jam,1979,-5.11765
jam,1980,-11.23111
jam,1981,0.78294
jam,1982,7.50967
jam,1983,1.93371
jam,1984,-4.18012
jam,1985,1.71929
jam,1986,0.73414
jam,1987,5.8676
jam,1988,5.42392
jam,1989,7.53811
jam,1990,3.87766
jam,1991,-6.15535
jam,1992,1.36165
jam,1993,7.42525
jam,1994,2.36443
jam,1995,-3.81114
jam,1996,-5.01004
jam,1997,-6.60621
jam,1998,-5.76921
jam,1999,-3.8661
jam,2000,-1.19687
jam,2001,-0.76683
jam,2002,-1.88008
jam,2003,-0.41946
jam,2004,1.91415
jam,2005,-3.94056
jam,2006,-1.6201
jam,2007,1.30612
jam,2008,-0.7768
jam,2009,-4.76684
jam,2010,-4.20513
jam,2011,1.70333
jam,2012,-0.16589
jam,2013,-0.2061
jam,2014,-0.77648
jam,2015,1.97496
jam,2016,1.93671
jam,2017,1.94338
jam,2018,0.85724
jam,2019,1.76935
jam,2020,-5.36856
jor,1977,2.55621
jor,1978,19.72222
jor,1979,33.12849
jor,1980,20.46161
jor,1981,8.24275
jor,1982,-0.1445
jor,1983,-2.35149
jor,1984,19.33906
jor,1985,3.39625
jor,1986,-4.38359
jor,1987,2.49953
jor,1988,-10.50487
jor,1989,21.44935
jor,1990,2.7481
jor,1991,0.52395
jor,1992,34.65411
jor,1993,1.16529
jor,1994,17.35011
jor,1995,1.25811
jor,1996,-7.84261
jor,1997,10.78752
jor,1998,9.27314
jor,1999,7.36952
jor,2000,6.76236
jor,2001,8.42209
jor,2002,19.33397
jor,2003,2.83033
jor,2004,16.92081
jor,2005,7.77581
jor,2006,11.24757
jor,2007,9.16756
jor,2008,5.12563
jor,2009,1.98519
jor,2010,2.00369
jor,2011,3.89234
jor,2012,2.37714
jor,2013,1.9727
jor,2014,1.59157
jor,2015,1.41321
jor,2016,1.34975
jor,2017,1.01982
jor,2018,1.43717
jor,2019,1.21015
jor,2020,-2.69341
jpn,1995,4.95104
jpn,1996,4.03101
jpn,1997,2.36134
jpn,1998,-4.064
jpn,1999,-0.91
jpn,2000,5.18174
jpn,2001,-5.17273
jpn,2002,-1.35486
jpn,2003,4.35057
jpn,2004,5.4005
jpn,2005,4.91053
jpn,2006,3.82976
jpn,2007,5.16961
jpn,2008,-0.24893
jpn,2009,-17.91852
jpn,2010,16.36934
jpn,2011,-2.97902
jpn,2012,2.09559
jpn,2013,-0.57835
jpn,2014,2.29359
jpn,2015,2.85447
jpn,2016,0.10473
jpn,2017,4.13529
jpn,2018,3.66698
jpn,2019,-0.88488
kaz,2001,13.7
kaz,2002,7.6
kaz,2003,7.9
kaz,2004,10.1
kaz,2005,7.1
kaz,2006,7.9
kaz,2007,7.6
kaz,2008,-3
kaz,2009,-2.8
kaz,2010,13.6
kaz,2011,7.5
kaz,2012,3
kaz,2013,2.9
kaz,2014,1.6
kaz,2015,0.2
kaz,2016,1.8
kaz,2017,6.1
kaz,2018,4.5
kaz,2019,5.8
kaz,2020,4
ken,1965,4.47929
ken,1966,6.17885
ken,1967,3.85641
ken,1968,13.19398
ken,1969,10.27223
ken,1970,-4.32028
ken,1971,29.4616
ken,1972,32.86829
ken,1973,13.82
ken,1974,5.23853
ken,1975,0.599
ken,1976,-1.08921
ken,1977,15.89512
ken,1978,12.50792
ken,1979,7.45766
ken,1980,5.23958
ken,1981,3.58461
ken,1982,2.25213
ken,1983,4.50445
ken,1984,4.31029
ken,1985,4.49188
ken,1986,5.80092
ken,1987,5.72137
ken,1988,5.99993
ken,1989,5.90095
ken,1990,5.2341
ken,1991,3.79948
ken,1992,1.20008
ken,1993,1.80085
ken,1994,1.89917
ken,1995,3.89951
ken,1996,3.66803
ken,1997,-0.04062
ken,1998,-2.11522
ken,1999,-2.32009
ken,2000,0.68007
ken,2001,0.29351
ken,2002,0.08118
ken,2003,5.97248
ken,2004,4.46221
ken,2005,4.6624
ken,2006,8.20822
ken,2007,4.37579
ken,2008,1.14238
ken,2009,-1.05293
ken,2010,5.55782
ken,2011,7.73609
ken,2012,0.36804
ken,2013,4.98116
ken,2014,1.87858
ken,2015,5.85761
ken,2016,1.89752
ken,2017,0.69602
ken,2018,3.57713
ken,2019,2.49301
ken,2020,-0.07427
kgz,1991,-0.29196
kgz,1992,-25.60554
kgz,1993,-23.06627
kgz,1994,-36.08033
kgz,1995,-24.70244
kgz,1996,4.70308
kgz,1997,59.44616
kgz,1998,7.92296
kgz,1999,-5.71917
kgz,2000,4.1
kgz,2001,9.07331
kgz,2002,-10.87659
kgz,2003,17.84396
kgz,2004,2.20107
kgz,2005,-16.82999
kgz,2006,-14.14559
kgz,2007,6.34263
kgz,2008,21.2101
kgz,2009,-9.30557
kgz,2010,11.32883
kgz,2011,5.51906
kgz,2012,-27.57172
kgz,2013,47.5257
kgz,2014,-2.85667
kgz,2015,-6.24547
kgz,2016,5.84654
kgz,2017,6.70283
kgz,2018,5.0695
kgz,2019,7.81657
kgz,2020,-7.19681
khm,1994,8.99661
khm,1995,17.50395
khm,1996,12.53308
khm,1997,27.50901
khm,1998,15.15079
khm,1999,19.72428
khm,2000,30.2866
khm,2001,15.20023
khm,2002,14.40832
khm,2003,12.30395
khm,2004,17.65996
khm,2005,9.7234
khm,2006,17.43491
khm,2007,8.88456
khm,2008,3.118
khm,2009,-15.51045
khm,2010,29.55969
khm,2011,16.16697
khm,2012,6.85861
khm,2013,9.82211
khm,2014,6.6463
khm,2015,9.22442
khm,2016,7.04661
khm,2017,6.44558
khm,2018,9.09159
khm,2019,6.73214
khm,2020,-2.89862
kir,1983,6.75963
kir,1984,-78.01678
kir,1985,32.61076
kir,1986,-16.39531
kir,1987,-45.58909
kir,1988,135.13958
kir,1989,-14.94109
kir,1990,78.82681
kir,1991,-8.05948
kir,1992,-2.59257
kir,1993,5.06615
kir,1994,1.58247
kir,1995,5.67223
kir,1996,0.34675
kir,1997,1.18674
kir,1998,2.90375
kir,1999,7.09816
kir,2000,-0.14697
kir,2001,6.44063
kir,2002,-7.5803
kir,2003,6.17406
kir,2004,8.74039
kir,2005,13.13723
kir,2006,-6.31374
kir,2007,2.33774
kir,2008,-6.71628
kir,2009,5.63406
kir,2010,2.7783
kir,2011,-9.29444
kir,2012,1.09494
kir,2013,-1.73319
kir,2014,-0.61311
kir,2015,3.56952
kir,2016,2.27634
kir,2017,3.50456
kir,2018,2.33193
kir,2019,0.21415
kna,1978,7.96836
kna,1979,1.28663
kna,1980,6.38673
kna,1981,-11.26036
kna,1982,7.54999
kna,1983,-8.06255
kna,1984,12.98431
kna,1985,-3.39578
kna,1986,8.70996
kna,1987,0.36636
kna,1988,3.84066
kna,1989,2.01742
kna,1990,-7.41573
kna,1991,-3.39806
kna,1992,3.04858
kna,1993,2.04811
kna,1994,0.76457
kna,1995,4.91622
kna,1996,4.97213
kna,1997,14.13808
kna,1998,-2.72887
kna,1999,5.23594
kna,2000,16.19165
kna,2001,28.98076
kna,2002,-24.37905
kna,2003,9.04065
kna,2004,7.8636
kna,2005,7.8894
kna,2006,-12.43807
kna,2007,6.11707
kna,2008,10.24179
kna,2009,-2.09324
kna,2010,-8.58603
kna,2011,-9.1502
kna,2012,-8.43077
kna,2013,1.96013
kna,2014,1.96638
kna,2015,0.05387
kna,2016,-10.64929
kna,2017,-2.17546
kna,2018,7.93818
kna,2019,3.46673
kna,2020,-19.67854
kor,1961,5.41
kor,1962,15.21373
kor,1963,16.03666
kor,1964,9.74005
kor,1965,22.44378
kor,1966,18.44415
kor,1967,23.51482
kor,1968,22.59513
kor,1969,17.46581
kor,1970,16.01767
kor,1971,17.53164
kor,1972,15.0174
kor,1973,30.35019
kor,1974,16.43213
kor,1975,12.7164
kor,1976,21.02044
kor,1977,16.29236
kor,1978,25.28039
kor,1979,10.45995
kor,1980,-1.36771
kor,1981,9.26057
kor,1982,5.09862
kor,1983,16.90645
kor,1984,19.73545
kor,1985,6.92935
kor,1986,16.2831
kor,1987,20.28697
kor,1988,13.40532
kor,1989,4.41429
kor,1990,11.29549
kor,1991,14.06622
kor,1992,5.95431
kor,1993,7.1941
kor,1994,11.59602
kor,1995,12.97466
kor,1996,8.86153
kor,1997,6.26546
kor,1998,-7.05738
kor,1999,20.65024
kor,2000,16.17288
kor,2001,2.84306
kor,2002,9.48048
kor,2003,5.02879
kor,2004,10.33795
kor,2005,5.31697
kor,2006,7.86037
kor,2007,8.18291
kor,2008,3.54425
kor,2009,-2.33494
kor,2010,13.62214
kor,2011,5.24234
kor,2012,1.41147
kor,2013,3.07214
kor,2014,3.17734
kor,2015,1.67799
kor,2016,2.30332
kor,2017,3.71733
kor,2018,3.3029
kor,2019,1.1177
kor,2020,-0.87656
kos,2009,7.95304
kos,2010,-1.2166
kos,2011,1.86573
kos,2012,6.42847
kos,2013,9.27989
kos,2014,0.76381
kos,2015,2.84548
kos,2016,2.68446
kos,2017,4.16237
kos,2018,6.0351
kos,2019,1.15174
kos,2020,1.1928
kwt,2011,17.57269
kwt,2012,19.53548
kwt,2013,-1.31693
kwt,2014,-13.14811
kwt,2015,-5.65491
kwt,2016,19.88609
kwt,2017,6.93712
kwt,2018,2.24374
kwt,2019,0.26388
kwt,2020,-32.60157
lao,2001,12.09603
lao,2002,12.97451
lao,2003,5.62767
lao,2004,15.11929
lao,2005,10.32509
lao,2006,13.54628
lao,2007,13.70227
lao,2008,9.16535
lao,2009,5.77828
lao,2010,3.70664
lao,2011,10.39308
lao,2012,9.92714
lao,2013,3.5193
lao,2014,9.75096
lao,2015,4.4183
lao,2016,3.15051
lao,2017,4.42537
lao,2018,6.23399
lao,2019,6.73232
lao,2020,5.59428
lbn,1992,12.53576
lbn,1993,9.80393
lbn,1994,8.00096
lbn,1995,4.73574
lbn,1996,11.67486
lbn,1997,0.88162
lbn,1998,5.4
lbn,1999,-0.9
lbn,2000,0
lbn,2001,1.9
lbn,2002,5.2
lbn,2003,3.9
lbn,2004,5.91848
lbn,2005,5.54872
lbn,2006,0.4008
lbn,2007,19.54516
lbn,2008,7.7846
lbn,2009,-1.98859
lbn,2010,6.03515
lbn,2011,1.32434
lbn,2012,2.05449
lbn,2013,5.44814
lbn,2014,-5.0346
lbn,2015,-4.72586
lbn,2016,-5.44752
lbn,2017,-1.31451
lbn,2018,-3.41666
lbn,2019,-14.15042
lbn,2020,-21.78141
lca,1978,14.61627
lca,1979,0
lca,1980,9.45491
lca,1981,-4.58039
lca,1982,-6.60438
lca,1983,18.55812
lca,1984,14.3439
lca,1985,30.50891
lca,1986,19.24352
lca,1987,4.70896
lca,1988,8.08869
lca,1989,0.28893
lca,1990,14.64996
lca,1991,-8.68202
lca,1992,4.08647
lca,1993,-2.86848
lca,1994,-5.64776
lca,1995,10.55807
lca,1996,-3.06579
lca,1997,-10.49799
lca,1998,7.32327
lca,1999,0.01399
lca,2000,-2.11543
lca,2001,0.10185
lca,2002,-4.28013
lca,2003,2.46279
lca,2004,17.06522
lca,2005,-1.97678
lca,2006,2.08443
lca,2007,1.82925
lca,2008,4.26126
lca,2009,1.85014
lca,2010,2.83249
lca,2011,1.56293
lca,2012,6.38969
lca,2013,8.8275
lca,2014,-0.04434
lca,2015,0.66067
lca,2016,2.84946
lca,2017,1.29184
lca,2018,6.4982
lca,2019,0.59458
lca,2020,-10.35511
lka,1962,6.1169
lka,1963,3.28006
lka,1964,5.47482
lka,1965,1.23172
lka,1966,8.10679
lka,1967,8.50962
lka,1968,15.46062
lka,1969,10.23835
lka,1970,9.03568
lka,1971,0.3071
lka,1972,-1.11761
lka,1973,6.01764
lka,1974,-3.61806
lka,1975,1.80504
lka,1976,7.74262
lka,1977,-3.85075
lka,1978,14.87004
lka,1979,10.17327
lka,1980,4.92711
lka,1981,2.45774
lka,1982,2.64542
lka,1983,1.75192
lka,1984,7.04893
lka,1985,3.5238
lka,1986,6.08653
lka,1987,6.30164
lka,1988,4.20274
lka,1989,3.42067
lka,1990,7.51333
lka,1991,6.8
lka,1992,8.8
lka,1993,10.5
lka,1994,9.1
lka,1995,9.17675
lka,1996,6.52268
lka,1997,9.05309
lka,1998,6.32316
lka,1999,4.43452
lka,2000,9.24336
lka,2001,-4.16184
lka,2002,2.06787
lka,2003,3.91547
lka,2004,5.17339
lka,2005,6.1814
lka,2006,5.54853
lka,2007,6.44733
lka,2008,4.93312
lka,2009,3.30037
lka,2010,7.33042
lka,2011,3.46811
lka,2012,3.15928
lka,2013,2.26002
lka,2014,2.54594
lka,2015,5.00551
lka,2016,3.04327
lka,2017,4.16594
lka,2018,3.61807
lka,2019,1.80344
lka,2020,-3.87184
lso,1971,3.79382
lso,1972,-8.98295
lso,1973,15.48467
lso,1974,5.88273
lso,1975,-8.33236
lso,1976,15.15066
lso,1977,-5.26346
lso,1978,2.77943
lso,1979,35.1324
lso,1980,16.72176
lso,1981,6.39772
lso,1982,60.51891
lso,1983,17.39372
lso,1984,9.23931
lso,1985,-7.37614
lso,1986,16.61746
lso,1987,3.77627
lso,1988,24.55825
lso,1989,8.61163
lso,1990,9.38674
lso,1991,-0.01819
lso,1992,12.91748
lso,1993,15.01247
lso,1994,3.69129
lso,1995,5.43287
lso,1996,2.38176
lso,1997,16.88374
lso,1998,0.9408
lso,1999,-0.17824
lso,2000,18.33927
lso,2001,27.34625
lso,2002,30.13727
lso,2003,13.26071
lso,2004,5.87925
lso,2005,-12.32952
lso,2006,9.59464
lso,2007,1.0695
lso,2008,-2.41432
lso,2009,-3.33767
lso,2010,3.27122
lso,2011,-2.84366
lso,2012,-4.16176
lso,2013,-4.07967
lso,2014,-11.37311
lso,2015,15.26214
lso,2016,17.51475
lso,2017,-9.49364
lso,2018,14.22726
lso,2019,0.72602
lso,2020,-19.79505
ltu,1996,4.32354
ltu,1997,9.11817
ltu,1998,13.72317
ltu,1999,-3.05833
ltu,2000,12.39502
ltu,2001,13.25424
ltu,2002,5.17495
ltu,2003,13.60105
ltu,2004,12.51915
ltu,2005,9.29188
ltu,2006,9.64728
ltu,2007,4.84699
ltu,2008,2.2729
ltu,2009,-16.03258
ltu,2010,9.16829
ltu,2011,10.19787
ltu,2012,4.98618
ltu,2013,4.59296
ltu,2014,4.34742
ltu,2015,2.9887
ltu,2016,3.1523
ltu,2017,5.60201
ltu,2018,3.85945
ltu,2019,3.98865
ltu,2020,1.12552
lux,1996,0.12612
lux,1997,6.72765
lux,1998,3.63072
lux,1999,9.3589
lux,2000,4.98528
lux,2001,-2.42478
lux,2002,4.70412
lux,2003,12.15906
lux,2004,-1.56941
lux,2005,-0.76554
lux,2006,-4.19342
lux,2007,16.73454
lux,2008,-18.93778
lux,2009,-18.77732
lux,2010,5.05839
lux,2011,-10.41467
lux,2012,4.96606
lux,2013,11.65134
lux,2014,5.19672
lux,2015,19.23297
lux,2016,5.84475
lux,2017,-15.7652
lux,2018,-1.73643
lux,2019,14.13171
lux,2020,-4.12641
lva,1996,3.73707
