geo,time,dt_nfl_undp_cd
gha,2006,6690000.05722
gha,2007,6090000.15259
gha,2008,7780000.20981
gha,2009,7659999.84741
gha,2010,6690000.05722
gha,2011,5989999.77112
gha,2012,5508174.4194
gha,2013,5079843.99796
gha,2014,5426620.96024
gha,2015,4633458.13751
gha,2016,4590317.2493
gha,2017,2916076.18332
gha,2018,1143126.36852
gha,2019,1901755.57137
gib,1968,90000.00358
gin,1968,1399999.97616
gin,1969,1460000.03815
gin,1970,2549999.95232
gin,1971,2329999.92371
gin,1972,740000.00954
gin,1973,839999.97377
gin,1974,779999.97139
gin,1975,2519999.98093
gin,1976,3299999.95232
gin,1977,3109999.8951
gin,1978,6219999.79019
gin,1979,6320000.17166
gin,1980,7340000.15259
gin,1981,8470000.26703
gin,1982,8409999.84741
gin,1983,5280000.20981
gin,1984,5219999.79019
gin,1985,4420000.07629
gin,1986,5840000.15259
gin,1987,6869999.88556
gin,1988,10890000.34332
gin,1989,12989999.77112
gin,1990,9689999.58038
gin,1991,10329999.92371
gin,1992,6320000.17166
gin,1993,4710000.03815
gin,1994,3480000.01907
gin,1995,4090000.15259
gin,1996,2960000.03815
gin,1997,4030000.20981
gin,1998,6539999.96185
gin,1999,3720000.02861
gin,2000,1679999.94755
gin,2001,1169999.95708
gin,2002,779999.97139
gin,2003,970000.02861
gin,2004,1110000.01431
gin,2005,2250000
gin,2006,4340000.15259
gin,2007,4119999.88556
gin,2008,7369999.88556
gin,2009,6179999.82834
gin,2010,5340000.15259
gin,2011,4639999.86649
gin,2012,5198722.36252
gin,2013,4454536.91483
gin,2014,6483591.55655
gin,2015,5947643.75687
gin,2016,5688024.52087
gin,2017,5758082.38983
gin,2018,7154697.41821
gin,2019,9130182.26624
gmb,1968,2480000.01907
gmb,1969,129999.99523
gmb,1970,140000.0006
gmb,1971,159999.99642
gmb,1972,340000.00358
gmb,1973,529999.97139
gmb,1974,569999.99285
gmb,1975,819999.99285
gmb,1976,879999.99523
gmb,1977,639999.98569
gmb,1978,1850000.02384
gmb,1979,1840000.03338
gmb,1980,2240000.00954
gmb,1981,3390000.1049
gmb,1982,4559999.94278
gmb,1983,3119999.88556
gmb,1984,3039999.96185
gmb,1985,2019999.98093
gmb,1986,2950000.04768
gmb,1987,4219999.79019
gmb,1988,5019999.98093
gmb,1989,4159999.84741
gmb,1990,3259999.99046
gmb,1991,4389999.86649
gmb,1992,4010000.22888
gmb,1993,4000000
gmb,1994,2039999.96185
gmb,1995,1620000.00477
gmb,1996,1889999.98569
gmb,1997,2960000.03815
gmb,1998,2190000.05722
gmb,1999,2569999.93324
gmb,2000,1639999.98569
gmb,2001,1850000.02384
gmb,2002,2569999.93324
gmb,2003,2299999.95232
gmb,2004,2079999.92371
gmb,2005,2180000.06676
gmb,2006,1580000.04292
gmb,2007,2059999.94278
gmb,2008,2809999.94278
gmb,2009,2890000.1049
gmb,2010,2980000.01907
gmb,2011,2710000.03815
gmb,2012,1947622.53761
gmb,2013,2704353.0941
gmb,2014,3488758.564
gmb,2015,3034303.90358
gmb,2016,3259599.68567
gmb,2017,3250439.64386
gmb,2018,4030900.9552
gmb,2019,5232285.49957
gnb,1974,9999.99978
gnb,1975,280000.00119
gnb,1976,1620000.00477
gnb,1977,1220000.02861
gnb,1978,1409999.96662
gnb,1979,1190000.05722
gnb,1980,1720000.02861
gnb,1981,2599999.90463
gnb,1982,3069999.93324
gnb,1983,2619999.88556
gnb,1984,2549999.95232
gnb,1985,4050000.19073
gnb,1986,4320000.17166
gnb,1987,4239999.77112
gnb,1988,5380000.11444
gnb,1989,5989999.77112
gnb,1990,4050000.19073
gnb,1991,4429999.82834
gnb,1992,4940000.05722
gnb,1993,5079999.92371
gnb,1994,3809999.94278
gnb,1995,2660000.08583
gnb,1996,1950000.04768
gnb,1997,2640000.1049
gnb,1998,1669999.95708
gnb,1999,1970000.02861
gnb,2000,879999.99523
gnb,2001,970000.02861
gnb,2002,2309999.94278
gnb,2003,2430000.06676
gnb,2004,2559999.94278
gnb,2005,2660000.08583
gnb,2006,2910000.08583
gnb,2007,3799999.95232
gnb,2008,3230000.01907
gnb,2009,3839999.91417
gnb,2010,3880000.11444
gnb,2011,3849999.90463
gnb,2012,3304823.39859
gnb,2013,3213566.06483
gnb,2014,3051340.34157
gnb,2015,2824469.32793
gnb,2016,2564468.14537
gnb,2017,3616506.0997
gnb,2018,3858081.81763
gnb,2019,3713311.67221
gnq,1973,899999.97616
gnq,1974,529999.97139
gnq,1975,639999.98569
gnq,1976,349999.99404
gnq,1977,259999.99046
gnq,1978,550000.01192
gnq,1979,270000.01073
gnq,1980,1100000.02384
gnq,1981,1419999.95708
gnq,1982,1730000.01907
gnq,1983,1210000.03815
gnq,1984,2640000.1049
gnq,1985,2079999.92371
gnq,1986,2299999.95232
gnq,1987,1759999.99046
gnq,1988,1889999.98569
gnq,1989,2700000.04768
gnq,1990,2849999.90463
gnq,1991,2920000.07629
gnq,1992,2740000.00954
gnq,1993,1639999.98569
gnq,1994,1019999.98093
gnq,1995,1429999.94755
gnq,1996,1039999.96185
gnq,1997,910000.02623
gnq,1998,870000.00477
gnq,1999,1169999.95708
gnq,2000,920000.01669
gnq,2001,980000.01907
gnq,2002,259999.99046
gnq,2003,500000
gnq,2004,490000.00954
gnq,2005,800000.01192
gnq,2006,589999.97377
gnq,2007,769999.98093
gnq,2008,560000.00238
gnq,2009,409999.99642
gnq,2010,629999.99523
gnq,2011,419999.98689
gnq,2012,507333.8747
gnq,2013,597317.99364
gnq,2014,602367.34152
gnq,2015,510766.68501
gnq,2016,341973.48356
gnq,2017,320908.96368
gnq,2018,108151.21979
gnq,2019,459969.99741
grd,1974,209999.99344
grd,1975,330000.01311
grd,1976,469999.99881
grd,1977,189999.99762
grd,1978,310000.00238
grd,1979,280000.00119
grd,1980,370000.00477
grd,1981,680000.00715
grd,1982,310000.00238
grd,1983,239999.99464
grd,1984,189999.99762
grd,1985,189999.99762
grd,1986,400000.00596
grd,1987,330000.01311
grd,1988,280000.00119
grd,1989,289999.99166
grd,1990,119999.99732
grd,1991,209999.99344
grd,1992,289999.99166
grd,1993,259999.99046
grd,1994,109999.9994
grd,1995,70000.0003
grd,1996,50000.00075
grd,1997,39999.99911
grd,1998,129999.99523
grd,1999,79999.99821
grd,2000,59999.99866
grd,2001,-50000.00075
grd,2002,19999.99955
grd,2003,50000.00075
grd,2004,70000.0003
grd,2005,50000.00075
grd,2006,79999.99821
grd,2007,79999.99821
grd,2009,59999.99866
grd,2010,159999.99642
grd,2011,50000.00075
grd,2012,52127.3911
grd,2013,71101.0024
grd,2014,67501.93238
grd,2015,33410.00155
grd,2016,59990.33898
grd,2017,58629.68042
grd,2019,50000.00075
gtm,1968,1340000.03338
gtm,1969,639999.98569
gtm,1970,560000.00238
gtm,1971,400000.00596
gtm,1972,560000.00238
gtm,1973,759999.99046
gtm,1974,1110000.01431
gtm,1975,2579999.92371
gtm,1976,2660000.08583
gtm,1977,2119999.88556
gtm,1978,2369999.88556
gtm,1979,2819999.93324
gtm,1980,3170000.07629
gtm,1981,1940000.05722
gtm,1982,2319999.93324
gtm,1983,1659999.96662
gtm,1984,1019999.98093
gtm,1985,1370000.00477
gtm,1986,1940000.05722
gtm,1987,2750000
gtm,1988,3119999.88556
gtm,1989,4530000.20981
gtm,1990,720000.02861
gtm,1991,949999.98808
gtm,1992,1200000.04768
gtm,1993,2589999.91417
gtm,1994,1360000.01431
gtm,1995,370000.00477
gtm,1996,1490000.00954
gtm,1997,3940000.05722
gtm,1998,4429999.82834
gtm,1999,469999.99881
gtm,2000,1759999.99046
gtm,2001,370000.00477
gtm,2002,790000.02146
gtm,2003,560000.00238
gtm,2004,750000
gtm,2005,949999.98808
gtm,2006,980000.01907
gtm,2007,680000.00715
gtm,2008,1120000.00477
gtm,2009,920000.01669
gtm,2010,769999.98093
gtm,2011,460000.00834
gtm,2012,607765.37657
gtm,2013,925855.99422
gtm,2014,1093415.97557
gtm,2015,461105.94273
gtm,2016,423082.29208
gtm,2017,331256.50883
gtm,2018,552489.45951
gtm,2019,761240.00549
guy,1969,629999.99523
guy,1970,670000.01669
guy,1971,490000.00954
guy,1972,360000.01431
guy,1973,949999.98808
guy,1974,1190000.05722
guy,1975,1549999.95232
guy,1976,1340000.03338
guy,1977,660000.02623
guy,1978,959999.97854
guy,1979,1190000.05722
guy,1980,1250000
guy,1981,1919999.95708
guy,1982,2660000.08583
guy,1983,720000.02861
guy,1984,1220000.02861
guy,1985,730000.01907
guy,1986,1100000.02384
guy,1987,1149999.97616
guy,1988,2289999.96185
guy,1989,2789999.96185
guy,1990,3490000.00954
guy,1991,4579999.92371
guy,1992,3369999.88556
guy,1993,2809999.94278
guy,1994,1590000.03338
guy,1995,-150000.00596
guy,1996,740000.00954
guy,1997,-330000.01311
guy,1998,860000.01431
guy,1999,1139999.98569
guy,2000,1080000.04292
guy,2001,1129999.99523
guy,2002,1120000.00477
guy,2003,899999.97616
guy,2004,1129999.99523
guy,2005,1139999.98569
guy,2006,899999.97616
guy,2007,589999.97377
guy,2008,680000.00715
guy,2009,819999.99285
guy,2010,899999.97616
guy,2011,970000.02861
guy,2012,826339.78128
guy,2013,922726.98879
guy,2014,617414.77251
guy,2015,422846.4663
guy,2016,536256.19411
guy,2017,450443.38703
guy,2018,360535.59184
guy,2019,350910.00795
hkg,1968,50000.00075
hkg,1969,19999.99955
hkg,1970,19999.99955
hkg,1971,50000.00075
hkg,1972,39999.99911
hkg,1973,59999.99866
hkg,1974,150000.00596
hkg,1975,100000.00149
hkg,1976,29999.99933
hkg,1978,79999.99821
hkg,1979,129999.99523
hkg,1980,59999.99866
hkg,1981,239999.99464
hkg,1982,70000.0003
hkg,1983,70000.0003
hkg,1984,59999.99866
hkg,1985,50000.00075
hkg,1986,140000.0006
hkg,1987,59999.99866
hkg,1989,9999.99978
hkg,1990,70000.0003
hkg,1992,59999.99866
hkg,1993,39999.99911
hkg,1994,29999.99933
hkg,1995,9999.99978
hkg,1996,50000.00075
hkg,1997,19999.99955
hkg,1998,-39999.99911
hkg,1999,-129999.99523
hkg,2002,-9999.99978
hnd,1968,4000000
hnd,1969,389999.98569
hnd,1970,800000.01192
hnd,1971,819999.99285
hnd,1972,1090000.03338
hnd,1973,1159999.96662
hnd,1974,1080000.04292
hnd,1975,1600000.02384
hnd,1976,2180000.06676
hnd,1977,1330000.04292
hnd,1978,1799999.95232
hnd,1979,2589999.91417
hnd,1980,3079999.92371
hnd,1981,2140000.1049
hnd,1982,4449999.80927
hnd,1983,5860000.13351
hnd,1984,3950000.04768
hnd,1985,4139999.86649
hnd,1986,4039999.96185
hnd,1987,5050000.19073
hnd,1988,4119999.88556
hnd,1989,4010000.22888
hnd,1990,1600000.02384
hnd,1991,2490000.00954
hnd,1992,4119999.88556
hnd,1993,2980000.01907
hnd,1994,1269999.98093
hnd,1995,239999.99464
hnd,1996,2140000.1049
hnd,1997,2079999.92371
hnd,1998,2750000
hnd,1999,3880000.11444
hnd,2000,2740000.00954
hnd,2001,59999.99866
hnd,2002,1059999.94278
hnd,2003,839999.97377
hnd,2004,1039999.96185
hnd,2005,1120000.00477
hnd,2006,1500000
hnd,2007,1029999.97139
hnd,2008,1580000.04292
hnd,2009,1769999.98093
hnd,2010,2019999.98093
hnd,2011,1659999.96662
hnd,2012,1386601.20964
hnd,2013,1996013.04531
hnd,2014,932708.91905
hnd,2015,1159489.27402
hnd,2016,575973.80877
hnd,2017,316558.18224
hnd,2018,375223.3386
hnd,2019,585352.77843
hrv,1994,29999.99933
hrv,1995,50000.00075
hrv,1996,1210000.03815
hrv,1997,129999.99523
hrv,1998,1100000.02384
hrv,1999,1169999.95708
hrv,2000,109999.9994
hrv,2001,219999.99881
hrv,2002,119999.99732
hrv,2003,189999.99762
hrv,2004,370000.00477
hrv,2005,550000.01192
hrv,2006,930000.00715
hrv,2007,980000.01907
hrv,2008,1529999.97139
hrv,2009,1279999.97139
hrv,2010,899999.97616
hti,1968,910000.02623
hti,1969,519999.98093
hti,1970,790000.02146
hti,1971,689999.99762
hti,1972,1320000.05245
hti,1973,1750000
hti,1974,1139999.98569
hti,1975,2230000.01907
hti,1976,2769999.98093
hti,1977,2259999.99046
hti,1978,2920000.07629
hti,1979,6480000.01907
hti,1980,6630000.11444
hti,1981,6719999.79019
hti,1982,7219999.79019
hti,1983,5340000.15259
hti,1984,4800000.19073
hti,1985,4079999.92371
hti,1986,5730000.01907
hti,1987,5829999.92371
hti,1988,7969999.79019
hti,1989,8619999.88556
hti,1990,7849999.90463
hti,1991,4679999.82834
hti,1992,3039999.96185
hti,1993,4150000.09537
hti,1994,2079999.92371
hti,1995,10659999.84741
hti,1996,17920000.07629
hti,1997,17229999.54224
hti,1998,9960000.03815
hti,1999,3950000.04768
hti,2000,2569999.93324
hti,2001,2500000
hti,2002,2690000.05722
hti,2003,3039999.96185
hti,2004,3769999.98093
hti,2005,4840000.15259
hti,2006,5260000.22888
hti,2007,3509999.99046
hti,2008,6429999.82834
hti,2009,8510000.22888
hti,2010,10539999.96185
hti,2011,6880000.11444
hti,2012,7249905.10941
hti,2013,5656730.17502
hti,2014,4867608.07037
hti,2015,4200705.05142
hti,2016,3968537.33063
hti,2017,3275276.89934
hti,2018,3630522.96638
hti,2019,5001641.2735
hun,1990,379999.99523
hun,1991,200000.00298
hun,1992,29999.99933
hun,1993,59999.99866
hun,1994,129999.99523
hun,1995,340000.00358
hun,1996,259999.99046
hun,1997,250000
hun,1998,439999.99762
hun,1999,389999.98569
hun,2000,129999.99523
hun,2001,379999.99523
hun,2002,289999.99166
hun,2003,159999.99642
idn,1968,3200000.04768
idn,1969,2680000.06676
idn,1970,4050000.19073
idn,1971,4440000.05722
idn,1972,4500000
idn,1973,6679999.82834
idn,1974,7969999.79019
idn,1975,11619999.88556
idn,1976,8420000.07629
idn,1977,7639999.86649
idn,1978,12449999.80927
idn,1979,10899999.61853
idn,1980,13010000.22888
idn,1981,15300000.19073
idn,1982,17780000.68665
idn,1983,16870000.83923
idn,1984,16290000.91553
idn,1985,14260000.22888
idn,1986,15630000.11444
idn,1987,21149999.61853
idn,1988,20590000.15259
idn,1989,19079999.92371
idn,1990,11579999.92371
idn,1991,13680000.30518
idn,1992,12579999.92371
idn,1993,11479999.54224
idn,1994,11659999.84741
idn,1995,10380000.11444
idn,1996,8859999.65668
idn,1997,8090000.15259
idn,1998,4929999.82834
idn,1999,4130000.11444
idn,2000,3150000.09537
idn,2001,3819999.93324
idn,2002,4110000.13351
idn,2003,5889999.86649
idn,2004,7840000.15259
idn,2005,8149999.61853
idn,2006,9600000.38147
idn,2007,8039999.96185
idn,2008,5800000.19073
idn,2009,4300000.19073
idn,2010,5519999.98093
idn,2011,4710000.03815
idn,2012,3306980.37148
idn,2013,3134198.90404
idn,2014,2588142.1566
idn,2015,2065256.11877
idn,2016,1235155.10559
idn,2017,1280017.73357
idn,2018,561711.19213
idn,2019,1352290.03429
ind,1968,13310000.41962
ind,1969,6780000.20981
ind,1970,6760000.22888
ind,1971,7639999.86649
ind,1972,6989999.77112
ind,1973,5519999.98093
ind,1974,7289999.96185
ind,1975,8109999.65668
ind,1976,10260000.22888
ind,1977,16180000.30518
ind,1978,21700000.76294
ind,1979,26799999.23706
ind,1980,23850000.38147
ind,1981,24799999.23706
ind,1982,30379999.16077
ind,1983,19510000.22888
ind,1984,26059999.46594
ind,1985,23719999.31335
ind,1986,32389999.38965
ind,1987,29770000.45776
ind,1988,28110000.61035
ind,1989,24090000.15259
ind,1990,22809999.46594
ind,1991,20000000
ind,1992,19040000.91553
ind,1993,33240001.67847
ind,1994,26959999.08447
ind,1995,19120000.83923
ind,1996,18260000.22888
ind,1997,17000000
ind,1998,9859999.65668
ind,1999,16010000.22888
ind,2000,21159999.84741
ind,2001,17700000.76294
ind,2002,21200000.76294
ind,2003,19489999.77112
ind,2004,20319999.69482
ind,2005,15390000.34332
ind,2006,15760000.22888
ind,2007,17379999.16077
ind,2008,15090000.15259
ind,2009,20559999.46594
ind,2010,16530000.68665
ind,2011,12750000
ind,2012,12608745.57495
ind,2013,8559115.40985
ind,2014,11363201.14136
ind,2015,10433799.74365
ind,2016,6103317.26074
ind,2017,5558685.77957
ind,2018,2420138.12065
ind,2019,2691499.9485
irn,1968,4219999.79019
irn,1969,3480000.01907
irn,1970,3789999.96185
irn,1971,4400000.09537
irn,1972,4800000.19073
irn,1973,4349999.90463
irn,1974,4789999.96185
irn,1975,4900000.09537
irn,1976,2450000.04768
irn,1977,8159999.84741
irn,1978,6619999.88556
irn,1979,1389999.98569
irn,1981,980000.01907
irn,1982,200000.00298
irn,1983,3980000.01907
irn,1984,2920000.07629
irn,1985,2559999.94278
irn,1986,4570000.17166
irn,1987,4400000.09537
irn,1988,3690000.05722
irn,1989,3920000.07629
irn,1990,5110000.13351
irn,1991,5829999.92371
irn,1992,2480000.01907
irn,1993,2049999.95232
irn,1994,1669999.95708
irn,1995,340000.00358
irn,1996,1909999.96662
irn,1997,1539999.96185
irn,1998,850000.02384
irn,1999,289999.99166
irn,2000,610000.01431
irn,2001,1159999.96662
irn,2002,879999.99523
irn,2003,800000.01192
irn,2004,1159999.96662
irn,2005,600000.02384
irn,2006,709999.97854
irn,2007,829999.98331
irn,2008,1320000.05245
irn,2009,1070000.05245
irn,2010,769999.98093
irn,2011,660000.02623
irn,2012,541183.23326
irn,2013,761016.01124
irn,2014,1017585.63519
irn,2015,712446.86842
irn,2016,341195.85156
irn,2017,311997.95008
irn,2018,170528.50127
irn,2019,358029.99139
irq,1968,2450000.04768
irq,1969,2009999.99046
irq,1970,2450000.04768
irq,1971,3349999.90463
irq,1972,4300000.19073
irq,1973,3829999.92371
irq,1974,3019999.98093
irq,1975,3420000.07629
irq,1976,829999.98331
irq,1977,1029999.97139
irq,1978,3000000
irq,1979,4440000.05722
irq,1980,3789999.96185
irq,1981,2990000.00954
irq,1982,2210000.03815
irq,1983,1990000.00954
irq,1984,1350000.02384
irq,1985,1100000.02384
irq,1986,3690000.05722
irq,1987,1649999.97616
irq,1988,2140000.1049
irq,1989,3700000.04768
irq,1990,1820000.05245
irq,1991,-180000.00715
irq,1992,469999.99881
irq,1993,-9999.99978
irq,1994,930000.00715
irq,1995,1340000.03338
irq,1996,579999.98331
irq,1997,6190000.05722
irq,1998,16469999.31335
irq,1999,-19389999.38965
irq,2000,860000.01431
irq,2001,810000.00238
irq,2002,720000.02861
irq,2003,1620000.00477
irq,2004,3910000.08583
irq,2006,1870000.00477
irq,2007,1980000.01907
irq,2008,4190000.05722
irq,2009,4090000.15259
irq,2010,970000.02861
irq,2011,3000000
irq,2012,2811034.20258
irq,2013,2618254.89998
irq,2014,2467724.08485
irq,2015,2020850.89684
irq,2016,1163947.46304
irq,2017,1269016.14666
irq,2018,487520.63513
irq,2019,483020.00761
isr,1969,560000.00238
isr,1970,610000.01431
isr,1971,689999.99762
isr,1972,639999.98569
isr,1973,620000.00477
isr,1974,699999.98808
isr,1975,1139999.98569
isr,1976,1610000.01431
isr,1977,170000.00179
isr,1978,9999.99978
jam,1968,1070000.05245
jam,1969,860000.01431
jam,1970,1220000.02861
jam,1971,1509999.99046
jam,1972,1470000.02861
jam,1973,1639999.98569
jam,1974,1730000.01907
jam,1975,1799999.95232
jam,1976,1289999.96185
jam,1977,670000.01669
jam,1978,889999.98569
jam,1979,2170000.07629
jam,1980,2859999.8951
jam,1981,2400000.09537
jam,1982,1909999.96662
jam,1983,3890000.1049
jam,1984,1539999.96185
jam,1985,2210000.03815
jam,1986,2480000.01907
jam,1987,1740000.00954
jam,1988,2730000.01907
jam,1989,3680000.06676
jam,1990,870000.00477
jam,1991,579999.98331
jam,1992,899999.97616
jam,1993,589999.97377
jam,1994,899999.97616
jam,1995,620000.00477
jam,1996,670000.01669
jam,1997,1110000.01431
jam,1998,500000
jam,1999,-319999.99285
jam,2000,70000.0003
jam,2001,79999.99821
jam,2002,200000.00298
jam,2003,469999.99881
jam,2004,469999.99881
jam,2005,660000.02623
jam,2006,810000.00238
jam,2007,899999.97616
jam,2008,689999.99762
jam,2009,829999.98331
jam,2010,790000.02146
jam,2011,639999.98569
jam,2012,605564.83269
jam,2013,569332.00359
jam,2014,418843.53757
jam,2015,580555.26018
jam,2016,466069.19169
jam,2017,386693.29882
jam,2018,281741.76812
jam,2019,552619.99369
jor,1968,20409999.84741
jor,1969,1259999.99046
jor,1970,2079999.92371
jor,1971,2089999.91417
jor,1972,2440000.05722
jor,1973,2680000.06676
jor,1974,2849999.90463
jor,1975,3930000.06676
jor,1976,3099999.90463
jor,1977,1960000.03815
jor,1978,2380000.11444
jor,1979,3240000.00954
jor,1980,3670000.07629
jor,1981,3859999.8951
jor,1982,3400000.09537
jor,1983,2369999.88556
jor,1984,1929999.94755
jor,1985,1649999.97616
jor,1986,1889999.98569
jor,1987,1960000.03815
jor,1988,2259999.99046
jor,1989,2849999.90463
jor,1990,2680000.06676
jor,1991,2700000.04768
jor,1992,1889999.98569
jor,1993,1480000.01907
jor,1994,870000.00477
jor,1995,340000.00358
jor,1996,430000.00715
jor,1997,829999.98331
jor,1998,740000.00954
jor,1999,649999.97616
jor,2000,889999.98569
jor,2001,509999.99046
jor,2002,460000.00834
jor,2003,529999.97139
jor,2004,649999.97616
jor,2005,610000.01431
jor,2006,610000.01431
jor,2007,800000.01192
jor,2008,730000.01907
jor,2009,569999.99285
jor,2010,1269999.98093
jor,2011,1559999.94278
jor,2012,641494.69137
jor,2013,535130.97763
jor,2014,719824.37372
jor,2015,687497.13898
jor,2016,444677.17409
jor,2017,377584.30839
jor,2018,359230.60775
jor,2019,349999.99404
kaz,1994,129999.99523
kaz,1995,1139999.98569
kaz,1996,1139999.98569
kaz,1997,1639999.98569
kaz,1998,1350000.02384
kaz,1999,1149999.97616
kaz,2000,839999.97377
kaz,2001,790000.02146
kaz,2002,730000.01907
kaz,2003,639999.98569
kaz,2004,660000.02623
kaz,2005,870000.00477
kaz,2006,1139999.98569
kaz,2007,680000.00715
kaz,2008,839999.97377
kaz,2009,680000.00715
kaz,2010,829999.98331
kaz,2011,449999.98808
kaz,2012,508733.33216
kaz,2013,407631.00982
kaz,2014,391549.46804
kaz,2015,374906.48031
kaz,2016,275886.86347
kaz,2017,152674.12364
kaz,2018,152029.21629
kaz,2019,149969.99502
ken,1968,2109999.8951
ken,1969,2650000.09537
ken,1970,3339999.91417
ken,1971,3680000.06676
ken,1972,3730000.01907
ken,1973,3619999.88556
ken,1974,2789999.96185
ken,1975,3470000.02861
ken,1976,2230000.01907
ken,1977,1909999.96662
ken,1978,3430000.06676
ken,1979,4969999.79019
ken,1980,6139999.86649
ken,1981,8060000.41962
ken,1982,8350000.38147
ken,1983,5860000.13351
ken,1984,5239999.77112
ken,1985,5639999.86649
ken,1986,6340000.15259
ken,1987,5860000.13351
ken,1988,5570000.17166
ken,1989,4550000.19073
ken,1990,11140000.34332
ken,1991,13960000.03815
ken,1992,11350000.38147
ken,1993,9789999.96185
ken,1994,9600000.38147
ken,1995,3460000.03815
ken,1996,1330000.04292
ken,1997,6530000.20981
ken,1998,7949999.80927
ken,1999,5389999.86649
ken,2000,4880000.11444
ken,2001,5170000.07629
ken,2002,4579999.92371
ken,2003,6280000.20981
ken,2004,5030000.20981
ken,2005,5679999.82834
ken,2006,5079999.92371
ken,2007,4400000.09537
ken,2008,9279999.73297
ken,2009,7849999.90463
ken,2010,8729999.54224
ken,2011,7300000.19073
ken,2012,8154488.56354
ken,2013,7582136.15417
ken,2014,5525385.37979
ken,2015,4832216.26282
ken,2016,4953642.84515
ken,2017,4036472.32056
ken,2018,2080392.12227
ken,2019,3162904.26254
kgz,1992,50000.00075
kgz,1993,79999.99821
kgz,1994,1169999.95708
kgz,1995,949999.98808
kgz,1996,1159999.96662
kgz,1997,2299999.95232
kgz,1998,2069999.93324
kgz,1999,2430000.06676
kgz,2000,1720000.02861
kgz,2001,1190000.05722
kgz,2002,1519999.98093
kgz,2003,1629999.99523
kgz,2004,2059999.94278
kgz,2005,2400000.09537
kgz,2006,3450000.04768
kgz,2007,3369999.88556
kgz,2008,5750000
kgz,2009,4530000.20981
kgz,2010,5719999.79019
kgz,2011,3289999.96185
kgz,2012,2031543.25485
kgz,2013,2677711.96365
kgz,2014,2333631.99234
kgz,2015,2111541.98647
kgz,2016,1968397.02129
kgz,2017,2237947.70241
kgz,2018,1353943.94398
kgz,2019,1211223.48309
khm,1968,1210000.03815
khm,1969,1080000.04292
khm,1970,1289999.96185
khm,1971,1200000.04768
khm,1972,1350000.02384
khm,1973,1809999.94278
khm,1974,1690000.05722
khm,1975,1269999.98093
khm,1976,109999.9994
khm,1980,15399999.61853
khm,1981,10590000.15259
khm,1982,469999.99881
khm,1989,159999.99642
khm,1990,389999.98569
khm,1991,340000.00358
khm,1992,7219999.79019
khm,1993,17860000.61035
khm,1994,17809999.46594
khm,1995,19059999.46594
khm,1996,18120000.83923
khm,1997,17540000.91553
khm,1998,9829999.92371
khm,1999,7880000.11444
khm,2000,3109999.8951
khm,2001,3869999.88556
khm,2002,3119999.88556
khm,2003,4179999.82834
khm,2004,6260000.22888
khm,2005,4519999.98093
khm,2006,5710000.03815
khm,2007,7380000.11444
khm,2008,7599999.90463
khm,2009,9420000.07629
khm,2010,9479999.54224
khm,2011,5489999.77112
khm,2012,6240645.40863
khm,2013,6036569.1185
khm,2014,5426928.99704
khm,2015,4403333.1871
khm,2016,2881316.185
khm,2017,3745479.58374
khm,2018,2908087.01515
khm,2019,4351244.44962
kir,1969,19999.99955
kir,1970,59999.99866
kir,1971,100000.00149
kir,1972,159999.99642
kir,1973,70000.0003
kir,1974,100000.00149
kir,1975,119999.99732
kir,1976,159999.99642
kir,1977,100000.00149
kir,1978,100000.00149
kir,1979,180000.00715
kir,1980,400000.00596
kir,1981,259999.99046
kir,1982,180000.00715
kir,1983,119999.99732
kir,1984,59999.99866
kir,1985,129999.99523
kir,1986,70000.0003
kir,1987,550000.01192
kir,1988,649999.97616
kir,1989,850000.02384
kir,1990,670000.01669
kir,1991,600000.02384
kir,1992,400000.00596
kir,1993,300000.01192
kir,1994,289999.99166
kir,1995,300000.01192
kir,1996,250000
kir,1997,319999.99285
kir,1998,379999.99523
kir,1999,70000.0003
kir,2000,400000.00596
kir,2002,70000.0003
kir,2011,200000.00298
kir,2012,138713.04691
kir,2013,21180.00016
kir,2014,149737.37299
kir,2015,30407.60942
kir,2017,33.7
kir,2018,36257.27072
kna,1974,50000.00075
kna,1975,140000.0006
kna,1976,180000.00715
kna,1977,39999.99911
kna,1978,90000.00358
kna,1979,180000.00715
kna,1980,209999.99344
kna,1981,159999.99642
kna,1982,159999.99642
kna,1983,239999.99464
kna,1984,400000.00596
kna,1985,180000.00715
kna,1986,140000.0006
kna,1987,379999.99523
kna,1988,270000.01073
kna,1989,230000.00417
kna,1990,289999.99166
kna,1991,109999.9994
kna,1992,490000.00954
kna,1993,310000.00238
kna,1994,519999.98093
kna,1995,239999.99464
kna,1996,70000.0003
kna,1998,-140000.0006
kna,2000,-310000.00238
kna,2001,310000.00238
kna,2003,-230000.00417
kor,1968,1990000.00954
kor,1969,2089999.91417
kor,1970,2190000.05722
kor,1971,2829999.92371
kor,1972,3410000.08583
kor,1973,2119999.88556
kor,1974,1980000.01907
kor,1975,4639999.86649
kor,1976,2680000.06676
kor,1977,1789999.96185
kor,1978,2509999.99046
kor,1979,3589999.91417
kor,1980,3940000.05722
kor,1981,3200000.04768
kor,1982,3000000
kor,1983,1559999.94278
kor,1984,1950000.04768
kor,1985,2380000.11444
kor,1986,3339999.91417
kor,1987,2680000.06676
kor,1988,2079999.92371
kor,1989,3390000.1049
kor,1990,2410000.08583
kor,1991,1600000.02384
