geo,time,tm_tax_mrch_ip_zs
mys,2005,22.43198
mys,2006,23.92315
mys,2007,24.97198
mys,2008,17.03477
mys,2009,16.51451
mys,2010,15.70925
mys,2011,18.92049
mys,2012,18.67751
mys,2013,18.70887
mys,2014,13.02769
mys,2016,16.64028
mys,2020,19.60706
nam,2001,19.22309
nam,2002,16.32871
nam,2004,19.03916
nam,2005,16.82314
nam,2006,17.15013
nam,2007,17.85825
nam,2008,25.15745
nam,2009,26.21338
nam,2010,16.96782
nam,2011,24.40216
nam,2012,17.156
nam,2013,25.69982
nam,2014,25.65736
nam,2015,26.45715
nam,2016,28.05449
nam,2017,22.14623
nam,2018,17.04149
nam,2019,16.21345
nam,2020,18.21124
ner,2001,55.45078
ner,2002,54.63925
ner,2003,56.32052
ner,2004,54.61518
ner,2005,56.29082
ner,2006,48.50795
ner,2007,47.26995
ner,2008,47.26706
ner,2009,47.26995
ner,2010,47.27589
ner,2011,49.31704
ner,2012,49.40131
ner,2013,51.03839
ner,2014,50.65239
ner,2015,35.84733
ner,2016,36.65007
ner,2017,46.36838
ner,2018,44.5476
ner,2019,41.68408
ner,2020,36.02625
nga,1988,62.53141
nga,1989,63.88462
nga,1990,64.88083
nga,1992,74.74312
nga,1995,33.98422
nga,1996,50.0792
nga,1997,50.13803
nga,1998,50.13803
nga,1999,59.26144
nga,2000,59.08249
nga,2001,57.30345
nga,2002,52.60007
nga,2003,55.78626
nga,2005,33.36419
nga,2006,33.85267
nga,2008,34.18708
nga,2009,34.11309
nga,2010,35.79029
nga,2011,36.19925
nga,2013,37.98988
nga,2014,42.73397
nga,2015,34.2073
nga,2016,36.36196
nga,2020,43.05173
nic,1995,20.66695
nic,1996,23.76509
nic,1997,7.63322
nic,1998,0.43093
nic,1999,17.60377
nic,2000,0.27688
nic,2001,0.21349
nic,2002,0.16982
nic,2003,0.18155
nic,2004,0.75767
nic,2005,0.48239
nic,2006,0.50474
nic,2007,0.37348
nic,2008,0.52083
nic,2009,17.3451
nic,2010,17.10005
nic,2011,0.38732
nic,2012,0.34312
nic,2013,16.39193
nic,2014,13.21284
nic,2015,13.40178
nic,2016,12.82456
nic,2017,13.34512
nic,2018,0.21688
nic,2019,0.27057
nic,2020,0.32851
nld,1988,4.2084
nld,1989,4.33863
nld,1990,11.52495
nld,1991,6.32139
nld,1992,6.29284
nld,1993,5.0853
nld,1994,5.15762
nld,1995,7.16216
nld,1996,9.90679
nld,1997,8.83796
nld,1998,6.8
nld,1999,6.02538
nld,2000,5.60611
nld,2001,6.48846
nld,2002,8.09425
nld,2003,8.34967
nld,2004,5.7215
nld,2005,4.78067
nld,2006,6.03921
nld,2007,5.87075
nld,2008,4.74231
nld,2009,4.64618
nld,2010,5.3808
nld,2011,4.86514
nld,2012,4.97687
nld,2013,4.92104
nld,2014,5.72271
nld,2015,5.7666
nld,2016,5.49608
nld,2017,5.43584
nld,2018,5.33983
nld,2019,5.69718
nld,2020,1.81363
nor,1988,5.71234
nor,1993,7.86885
nor,1995,19.87163
nor,1996,7.0849
nor,1997,20.20726
nor,1998,10.68978
nor,1999,6.42718
nor,2000,9.30637
nor,2001,6.65729
nor,2002,5.97498
nor,2003,4.73193
nor,2004,4.82491
nor,2005,4.82482
nor,2006,4.58146
nor,2007,4.80726
nor,2008,4.68219
nor,2009,4.6095
nor,2010,6.05389
nor,2011,6.1367
nor,2012,6.11925
nor,2013,6.2574
nor,2014,5.43649
nor,2015,6.46254
nor,2016,6.61862
nor,2017,6.40965
nor,2018,6.2621
nor,2019,4.98697
nor,2020,5.31637
npl,1993,56.73497
npl,1998,50.15618
npl,1999,20.58712
npl,2000,18.55528
npl,2002,18.44888
npl,2003,19.35049
npl,2004,21.48468
npl,2005,21.65096
npl,2006,19.45306
npl,2007,45.03713
npl,2008,22.3663
npl,2009,45.41185
npl,2010,45.86365
npl,2011,48.90406
npl,2012,22.64935
npl,2013,40.18724
npl,2014,48.15847
npl,2015,48.41149
npl,2016,48.11775
npl,2018,19.94126
npl,2019,19.22991
npl,2020,20.06978
nru,2016,5.96026
nru,2017,7.12719
nru,2018,6.14754
nru,2019,8.13679
nru,2020,11.19293
nzl,1992,37.09533
nzl,1993,29.04956
nzl,1996,11.11399
nzl,1997,11.01317
nzl,1998,9.23629
nzl,1999,7.94438
nzl,2000,0.63787
nzl,2001,8.16655
nzl,2002,9.04814
nzl,2003,9.26158
nzl,2004,9.3168
nzl,2005,9.83222
nzl,2006,8.94318
nzl,2007,7.69085
nzl,2008,0.02674
nzl,2009,0.02733
nzl,2010,1.01013
nzl,2011,0.01392
nzl,2012,0.04775
nzl,2013,0.01897
nzl,2014,0.01297
nzl,2015,0.01416
nzl,2016,0.02084
nzl,2017,0.01824
nzl,2019,0.008
nzl,2020,0.019
omn,1992,1.52897
omn,1997,0
omn,2001,0.46146
omn,2002,0.63191
omn,2003,0.07207
omn,2004,0.1844
omn,2005,0.18919
omn,2006,0.19964
omn,2007,0.25828
omn,2008,0.36293
omn,2009,0.38731
omn,2012,0.02292
omn,2013,0.00144
omn,2014,0.00144
omn,2015,0.33019
omn,2016,0.45686
omn,2017,0.36295
omn,2018,0.36295
omn,2019,0.2528
omn,2020,0.23925
pak,1995,92.07347
pak,1998,86.24419
pak,1999,61.832
pak,2000,60.34798
pak,2001,57.88273
pak,2002,54.65823
pak,2003,53.04975
pak,2004,50.68176
pak,2005,42.87959
pak,2006,43.46894
pak,2007,52.97098
pak,2008,51.27134
pak,2009,44.65184
pak,2010,44.93143
pak,2011,44.46535
pak,2012,44.16806
pak,2013,45.15142
pak,2014,48.46618
pak,2015,48.54412
pak,2016,49.34844
pak,2018,50.22763
pak,2019,50.40354
pak,2020,49.62649
pan,1997,35.64787
pan,1998,0.81539
pan,1999,1.27012
pan,2000,1.38557
pan,2001,1.35221
pan,2002,1.27217
pan,2003,1.3783
pan,2004,2.19788
pan,2005,1.78398
pan,2006,1.71267
pan,2007,34.45106
pan,2008,34.24227
pan,2009,2.29053
pan,2010,2.04991
pan,2011,0.91827
pan,2012,1.14984
pan,2013,21.53358
pan,2015,0.61698
pan,2020,1.60805
per,1993,24.10856
per,1995,9.36177
per,1997,12.23515
per,1998,11.3002
per,1999,11.51156
per,2000,11.75477
per,2001,10.9787
per,2002,11.34544
per,2003,11.42064
per,2004,10.84973
per,2005,11.0543
per,2006,9.96087
per,2007,10.26674
per,2008,9.64616
per,2009,9.02533
per,2010,9.3991
per,2011,0
per,2013,0
per,2014,0
per,2015,0
per,2017,0
per,2018,0
per,2019,0
per,2020,0
phl,1988,77.00181
phl,1989,77.07838
phl,1990,59.46795
phl,1992,59.28114
phl,1993,57.37642
phl,1994,56.53916
phl,1995,56.5336
phl,1996,44.50778
phl,1997,36.03429
phl,1998,24.50627
phl,1999,22.10872
phl,2000,7.45228
phl,2001,6.64447
phl,2002,1.58759
phl,2003,1.57489
phl,2004,4.67279
phl,2005,4.67279
phl,2006,4.66012
phl,2007,15.9686
phl,2008,4.9737
phl,2009,5.0761
phl,2010,5.05875
phl,2011,3.57378
phl,2012,3.33298
phl,2013,3.78425
phl,2015,3.80013
phl,2016,4.33118
phl,2017,11.29258
phl,2018,3.50494
phl,2019,3.15847
phl,2020,3.82803
plw,2005,0.93382
plw,2006,0.93382
plw,2010,2.7828
plw,2011,2.76473
plw,2012,2.75569
plw,2015,3.20204
plw,2016,3.18434
plw,2017,3.1827
plw,2018,3.1827
plw,2019,3.17346
plw,2020,3.1866
png,1997,34.92265
png,1999,35.07677
png,2000,25.77699
png,2001,25.73777
png,2002,25.40126
png,2003,25.61795
png,2004,26.62263
png,2005,26.41018
png,2006,15.69174
png,2007,25.65032
png,2008,25.4813
png,2009,15.10838
png,2010,24.47912
png,2012,15.80403
png,2013,15.80682
png,2018,8.81951
png,2019,10.33167
png,2020,10.06113
pol,1988,4.2084
pol,1989,4.33863
pol,1990,11.52495
pol,1991,6.32139
pol,1992,6.29284
pol,1993,5.0853
pol,1994,5.15762
pol,1995,7.16216
pol,1996,9.90679
pol,1997,8.83796
pol,1998,6.8
pol,1999,6.02538
pol,2000,5.60611
pol,2001,6.48846
pol,2002,8.09425
pol,2003,8.34967
pol,2004,5.7215
pol,2005,4.78067
pol,2006,6.03921
pol,2007,5.87075
pol,2008,4.74231
pol,2009,4.64618
pol,2010,5.3808
pol,2011,4.86514
pol,2012,4.97687
pol,2013,4.92104
pol,2014,5.72271
pol,2015,5.7666
pol,2016,5.49608
pol,2017,5.43584
pol,2018,5.33983
pol,2019,5.69718
pol,2020,1.81363
prt,1988,4.2084
prt,1989,4.33863
prt,1990,11.52495
prt,1991,6.32139
prt,1992,6.29284
prt,1993,5.0853
prt,1994,5.15762
prt,1995,7.16216
prt,1996,9.90679
prt,1997,8.83796
prt,1998,6.8
prt,1999,6.02538
prt,2000,5.60611
prt,2001,6.48846
prt,2002,8.09425
prt,2003,8.34967
prt,2004,5.7215
prt,2005,4.78067
prt,2006,6.03921
prt,2007,5.87075
prt,2008,4.74231
prt,2009,4.64618
prt,2010,5.3808
prt,2011,4.86514
prt,2012,4.97687
prt,2013,4.92104
prt,2014,5.72271
prt,2015,5.7666
prt,2016,5.49608
prt,2017,5.43584
prt,2018,5.33983
prt,2019,5.69718
prt,2020,1.81363
pry,1991,40.93946
pry,1994,7.65072
pry,1995,26.37721
pry,1996,23.29547
pry,1997,22.92605
pry,1998,22.9714
pry,1999,27.00195
pry,2000,33.70555
pry,2001,29.49064
pry,2002,28.94354
pry,2003,31.31115
pry,2004,27.23358
pry,2005,18.36173
pry,2006,15.64966
pry,2007,17.29699
pry,2008,18.62642
pry,2009,17.76687
pry,2010,18.78538
pry,2011,20.13717
pry,2012,19.30266
pry,2013,19.05177
pry,2014,18.67876
pry,2015,18.44423
pry,2016,18.80867
pry,2017,17.88687
pry,2018,17.51672
pry,2019,17.51224
pry,2020,16.05209
pse,2013,1.33656
pse,2014,2.14106
pse,2015,2.1575
pse,2016,2.14511
pse,2017,1.59437
pyf,2008,28.3934
pyf,2009,27.99506
pyf,2011,27.40946
pyf,2012,0
pyf,2013,6.29285
pyf,2014,6.28754
pyf,2015,6.47096
pyf,2016,6.08595
pyf,2017,1.23327
pyf,2018,0
pyf,2019,0
pyf,2020,0
qat,2002,0.21854
qat,2003,0.13525
qat,2004,0.21771
qat,2005,0.14599
qat,2006,0.11262
qat,2007,0.12417
qat,2008,0.15959
qat,2009,0.15515
qat,2010,0.21868
qat,2011,0.21868
qat,2012,0.03188
qat,2013,0.04795
qat,2014,0.00235
qat,2015,0.02999
qat,2016,0.02999
qat,2017,0.08812
qat,2018,0.08688
qat,2019,0.08361
qat,2020,0.00401
rou,1988,4.2084
rou,1989,4.33863
rou,1990,11.52495
rou,1991,6.32139
rou,1992,6.29284
rou,1993,5.0853
rou,1994,5.15762
rou,1995,7.16216
rou,1996,9.90679
rou,1997,8.83796
rou,1998,6.8
rou,1999,6.02538
rou,2000,5.60611
rou,2001,6.48846
rou,2002,8.09425
rou,2003,8.34967
rou,2004,5.7215
rou,2005,4.78067
rou,2006,6.03921
rou,2007,5.87075
rou,2008,4.74231
rou,2009,4.64618
rou,2010,5.3808
rou,2011,4.86514
rou,2012,4.97687
rou,2013,4.92104
rou,2014,5.72271
rou,2015,5.7666
rou,2016,5.49608
rou,2017,5.43584
rou,2018,5.33983
rou,2019,5.69718
rou,2020,1.81363
rus,1993,3.2716
rus,1994,27.25984
rus,1996,26.28327
rus,1997,34.75411
rus,2001,19.75023
rus,2002,18.61442
rus,2005,17.39185
rus,2007,35.25399
rus,2008,35.25743
rus,2009,35.51021
rus,2010,21.04689
rus,2011,24.85859
rus,2012,8.9484
rus,2013,24.20036
rus,2014,11.51673
rus,2015,6.65761
rus,2016,4.49541
rus,2017,3.61126
rus,2018,0.49148
rus,2019,0.67263
rus,2020,0.61035
rwa,1993,63.60746
rwa,2000,17.47512
rwa,2001,15.2452
rwa,2002,69.65427
rwa,2003,13.08197
rwa,2005,55.90315
rwa,2006,56.1213
rwa,2008,52.76294
rwa,2009,36.08234
rwa,2010,34.72424
rwa,2011,31.96861
rwa,2012,33.38355
rwa,2013,34.70088
rwa,2014,34.39386
rwa,2015,34.78295
rwa,2016,36.15921
rwa,2018,34.81583
rwa,2019,36.91367
rwa,2020,37.01954
sau,1994,10.1924
sau,1999,10.81526
sau,2000,10.70667
sau,2001,11.24165
sau,2002,10.43338
sau,2003,10.68863
sau,2004,10.66485
sau,2005,0.04081
sau,2006,0.0344
sau,2007,0.16162
sau,2008,0
sau,2009,0
sau,2011,0.16221
sau,2012,0.04642
sau,2013,0.04642
sau,2014,0.02536
sau,2015,0.33353
sau,2017,0.26792
sau,2020,0.8342
sdn,1996,8.63294
sdn,2002,48.8358
sdn,2006,26.32382
sdn,2008,35.14679
sdn,2009,27.83033
sdn,2010,26.81963
sdn,2011,26.60798
sdn,2020,0
sen,2001,52.99232
sen,2002,52.39787
sen,2003,53.45529
sen,2004,53.75704
sen,2005,53.8045
sen,2006,51.28032
sen,2007,50.5969
sen,2008,50.59186
sen,2009,50.92473
sen,2010,51.04968
sen,2011,50.05604
sen,2012,48.73383
sen,2013,48.74172
sen,2014,49.44308
sen,2015,43.38366
sen,2016,43.4906
sen,2017,45.39889
sen,2018,44.64887
sen,2019,43.70258
sen,2020,43.49623
sgp,1989,0.86069
sgp,1995,0.16673
sgp,1996,0.14608
sgp,1997,0.13799
sgp,1998,0.13936
sgp,1999,0.1414
sgp,2000,0.15461
sgp,2001,0.18887
sgp,2002,0.27781
sgp,2003,0.2228
sgp,2004,0
sgp,2005,0.09539
sgp,2006,0.10172
sgp,2007,0.06856
sgp,2008,0.08776
sgp,2009,0.0796
sgp,2010,0.09053
sgp,2011,0.13635
sgp,2012,0.08441
sgp,2013,0.09655
sgp,2014,0.09655
sgp,2015,0.08394
sgp,2016,0.08637
sgp,2017,0.07404
sgp,2018,0.07328
sgp,2019,0.09805
sgp,2020,0.09968
slb,2008,3.77003
slb,2015,3.81299
slb,2016,3.95205
slb,2017,3.47543
slb,2018,2.42296
slb,2019,1.47715
slb,2020,1.57863
sle,2004,55.16647
sle,2006,54.83519
sle,2010,49.71299
sle,2011,49.81739
sle,2012,49.87031
sle,2020,47.53927
slv,1995,26.54922
slv,1996,24.18311
slv,1997,24.81804
slv,1998,17.71355
slv,1999,9.61594
slv,2000,10.34768
slv,2001,10.6087
slv,2002,7.58971
slv,2003,9.89082
slv,2004,8.8911
slv,2005,2.28017
slv,2006,6.92992
slv,2007,1.56877
slv,2008,15.15027
slv,2009,15.0689
slv,2010,1.75493
slv,2011,1.73089
slv,2012,1.22887
slv,2013,17.54912
slv,2014,12.76696
slv,2015,12.41651
slv,2017,13.22057
slv,2018,1.13104
slv,2019,0.9948
slv,2020,1.01911
srb,2001,25.95609
srb,2002,21.74146
srb,2005,17.80199
srb,2007,22.50193
srb,2008,22.30476
srb,2009,15.16615
srb,2010,12.13108
srb,2011,11.4397
srb,2013,18.91935
srb,2015,9.35638
srb,2016,9.17827
srb,2017,9.68945
srb,2018,7.45354
stp,2013,12.17949
stp,2014,11.95001
stp,2015,12.07159
stp,2016,12.02548
stp,2018,11.79679
stp,2019,13.1927
sur,1996,45.60185
sur,1999,38.58657
sur,2000,6.69517
sur,2007,37.76599
sur,2009,39.99366
sur,2010,39.99366
sur,2011,38.00378
sur,2012,35.06261
sur,2013,35.06261
sur,2018,35.57349
sur,2019,34.03933
sur,2020,34.03933
svk,1988,4.2084
svk,1989,4.33863
svk,1990,11.52495
svk,1991,6.32139
svk,1992,6.29284
svk,1993,5.0853
svk,1994,5.15762
svk,1995,7.16216
svk,1996,9.90679
svk,1997,8.83796
svk,1998,6.8
svk,1999,6.02538
svk,2000,5.60611
svk,2001,6.48846
svk,2002,8.09425
svk,2003,8.34967
svk,2004,5.7215
svk,2005,4.78067
svk,2006,6.03921
svk,2007,5.87075
svk,2008,4.74231
svk,2009,4.64618
svk,2010,5.3808
svk,2011,4.86514
svk,2012,4.97687
svk,2013,4.92104
svk,2014,5.72271
svk,2015,5.7666
svk,2016,5.49608
svk,2017,5.43584
svk,2018,5.33983
svk,2019,5.69718
svk,2020,1.81363
svn,1988,4.2084
svn,1989,4.33863
svn,1990,11.52495
svn,1991,6.32139
svn,1992,6.29284
svn,1993,5.0853
svn,1994,5.15762
svn,1995,7.16216
svn,1996,9.90679
svn,1997,8.83796
svn,1998,6.8
svn,1999,6.02538
svn,2000,5.60611
svn,2001,6.48846
svn,2002,8.09425
svn,2003,8.34967
svn,2004,5.7215
svn,2005,4.78067
svn,2006,6.03921
svn,2007,5.87075
svn,2008,4.74231
svn,2009,4.64618
svn,2010,5.3808
svn,2011,4.86514
svn,2012,4.97687
svn,2013,4.92104
svn,2014,5.72271
svn,2015,5.7666
svn,2016,5.49608
svn,2017,5.43584
svn,2018,5.33983
svn,2019,5.69718
svn,2020,1.81363
swe,1988,4.2084
swe,1989,4.33863
swe,1990,11.52495
swe,1991,6.32139
swe,1992,6.29284
swe,1993,5.0853
swe,1994,5.15762
swe,1995,7.16216
swe,1996,9.90679
swe,1997,8.83796
swe,1998,6.8
swe,1999,6.02538
swe,2000,5.60611
swe,2001,6.48846
swe,2002,8.09425
swe,2003,8.34967
swe,2004,5.7215
swe,2005,4.78067
swe,2006,6.03921
swe,2007,5.87075
swe,2008,4.74231
swe,2009,4.64618
swe,2010,5.3808
swe,2011,4.86514
swe,2012,4.97687
swe,2013,4.92104
swe,2014,5.72271
swe,2015,5.7666
swe,2016,5.49608
swe,2017,5.43584
swe,2018,5.33983
swe,2019,5.69718
swe,2020,1.81363
swz,2001,2.85842
swz,2002,24.8505
swz,2004,27.04232
swz,2005,26.89724
swz,2006,22.92798
swz,2007,24.81177
swz,2008,35.96542
swz,2009,37.73281
swz,2010,23.19063
swz,2011,36.68159
swz,2012,21.26992
swz,2013,14.88639
swz,2014,16.25402
swz,2015,18.47028
swz,2016,17.67159
swz,2017,12.15178
swz,2018,6.47916
swz,2019,18.58064
swz,2020,19.39435
syc,2000,58.34932
syc,2001,61.8987
syc,2005,15.87308
syc,2006,13.20443
syc,2007,13.99765
syc,2015,12.16881
syc,2016,13.04438
syc,2017,11.61182
syc,2018,4.87199
syc,2019,5.90103
syc,2020,6.29217
syr,2002,23.25025
syr,2009,30.92529
syr,2010,33.48494
syr,2013,34.38196
syr,2020,21.02905
tcd,1995,46.34221
tcd,1997,46.34221
tcd,2001,46.64926
tcd,2002,46.85921
tcd,2003,48.1274
tcd,2004,46.88496
tcd,2005,53.05948
tcd,2006,50.55933
tcd,2007,44.82183
tcd,2008,47.0528
tcd,2009,47.88994
tcd,2010,46.71647
tcd,2011,45.90717
tcd,2013,47.48201
tcd,2015,44.94109
tcd,2016,49.652
tgo,1996,64.37057
tgo,1997,67.27039
tgo,1999,68.65068
tgo,2000,54.68661
tgo,2001,52.80506
tgo,2002,51.89831
tgo,2003,56.86187
tgo,2004,57.02114
tgo,2005,55.31367
tgo,2006,54.1379
tgo,2007,52.20015
tgo,2008,52.20015
tgo,2009,52.44799
tgo,2010,50.39214
tgo,2011,51.26452
tgo,2012,47.98545
tgo,2013,47.07151
tgo,2014,47.05122
tgo,2015,36.73969
tgo,2016,38.09811
tgo,2017,45.40881
tgo,2018,45.14682
tgo,2019,39.0913
tgo,2020,39.0913
tha,1989,92.40919
tha,1991,92.66013
tha,1993,93.83485
tha,1995,57.90113
tha,1999,87.85272
tha,2000,46.93856
tha,2001,49.82122
tha,2003,46.93846
tha,2004,23.85524
tha,2005,22.12368
tha,2006,22.94062
tha,2007,19.16292
tha,2008,19.79976
tha,2009,20.22404
tha,2010,19.62081
tha,2011,20.77977
tha,2013,26.58887
tha,2014,18.22386
tha,2015,16.70403
tjk,2006,0.2697
tjk,2010,9.92129
tjk,2012,0.00242
tjk,2013,11.4283
tjk,2014,11.02519
tjk,2015,12.37838
tjk,2016,11.59851
tjk,2017,10.80812
tjk,2020,3.1835
tkm,1998,0
tkm,2002,14.7844
tls,2011,0
tls,2012,0
tls,2013,0
tls,2014,0
tls,2015,0
tls,2016,0
tls,2020,0
ton,2009,66.92315
ton,2010,67.05202
ton,2011,66.95351
ton,2012,12.59542
ton,2013,64.4472
ton,2015,65.98152
ton,2016,65.93624
ton,2017,64.2833
ton,2020,7.59524
tto,1991,38.9951
tto,1992,40.28799
tto,1996,42.82953
tto,1999,35.83505
tto,2001,35.32428
tto,2002,36.33382
tto,2003,36.58626
tto,2004,38.75687
tto,2005,38.15722
tto,2006,36.02538
tto,2007,43.99256
tto,2008,43.69133
tto,2010,37.07569
tto,2011,37.07569
tto,2012,36.22198
tto,2013,36.22198
tun,1990,96.98922
tun,1992,97.14527
tun,1995,97.12852
tun,1998,91.68054
tun,2000,79.5387
tun,2002,82.92574
tun,2003,65.61777
tun,2004,66.4319
tun,2005,30.70888
tun,2006,55.4814
tun,2008,57.00072
tun,2009,57.40087
tun,2010,49.44226
tun,2011,44.6431
tun,2012,44.81828
tun,2013,28.11936
tun,2015,27.98555
tun,2016,53.05301
tur,1993,5.91529
tur,1995,7.90911
tur,1996,7.54548
tur,1997,8.18265
tur,1998,8.05729
tur,1999,9.94393
tur,2000,6.42848
tur,2001,4.95863
tur,2002,4.70404
tur,2003,4.48504
tur,2004,4.68065
tur,2005,4.80455
tur,2006,4.64894
tur,2007,4.41417
tur,2008,4.66983
tur,2009,4.3641
tur,2010,5.28427
tur,2011,5.22392
tur,2013,4.96832
tur,2015,5.35594
tur,2016,5.20338
tur,2017,5.39088
tur,2018,5.15653
tur,2019,7.07692
tur,2020,7.10976
tuv,2010,38.48508
tuv,2017,43.04054
tza,1993,41.78134
tza,1997,66.39337
tza,1998,62.75789
tza,2000,65.72031
tza,2003,42.38295
tza,2005,37.93729
tza,2006,37.63311
tza,2007,38.02369
tza,2008,40.3438
tza,2009,40.09103
tza,2010,40.52941
tza,2011,39.64091
tza,2012,40.74485
tza,2013,40.67357
tza,2014,40.19527
tza,2015,36.47715
tza,2016,37.53234
tza,2018,38.69867
tza,2019,38.03868
tza,2020,37.91717
uga,1994,50.94762
uga,2000,0
uga,2001,0
uga,2002,0
uga,2003,0
uga,2004,0
uga,2005,38.34434
uga,2006,37.45154
uga,2007,37.44508
uga,2008,37.75233
uga,2009,38.21592
uga,2010,38.55176
uga,2011,37.7091
uga,2012,37.71057
uga,2013,36.54613
uga,2014,37.12685
uga,2015,36.16945
uga,2016,36.33333
uga,2018,38.51155
uga,2019,38.17816
uga,2020,39.33792
ukr,1995,10.37341
ukr,1997,18.30775
ukr,2002,12.67979
ukr,2006,4.90123
ukr,2007,3.45152
ukr,2008,5.04648
ukr,2009,1.82886
ukr,2010,1.30732
ukr,2011,2.26546
ukr,2012,1.07232
ukr,2013,1.23081
ukr,2014,2.4343
ukr,2015,2.34885
ukr,2016,1.04326
ukr,2017,1.50527
ukr,2018,0.65924
ukr,2019,1.71783
ukr,2020,0.62973
ury,1992,0
ury,1995,31.835
ury,1996,29.02563
ury,1997,35.33154
ury,1998,46.77893
ury,1999,45.55087
ury,2000,37.96777
ury,2001,40.21907
ury,2002,45.50681
ury,2004,36.38877
ury,2005,26.12261
ury,2006,25.98546
ury,2007,25.94596
ury,2008,27.06484
ury,2009,27.1012
ury,2010,28.56503
ury,2011,30.22063
ury,2012,30.09665
ury,2013,30.26465
ury,2014,30.30725
ury,2015,30.05689
ury,2016,30.61536
ury,2017,32.32285
ury,2018,31.68083
ury,2019,31.5715
ury,2020,31.53115
usa,1989,10.21515
usa,1990,10.27702
usa,1991,10.56253
usa,1992,10.63137
usa,1993,10.56928
usa,1995,10.30339
usa,1996,10.0683
usa,1997,9.89237
usa,1998,9.84035
usa,1999,8.91281
usa,2000,8.74557
usa,2001,8.75297
usa,2002,8.77754
usa,2003,8.00673
usa,2004,6.54302
usa,2005,6.19693
usa,2006,6.00478
usa,2007,6.65869
usa,2008,5.7876
usa,2009,5.54019
usa,2010,5.46887
usa,2011,5.6269
usa,2012,5.44351
usa,2013,5.4459
usa,2014,5.57531
usa,2015,5.45413
usa,2016,5.35559
usa,2017,5.99465
usa,2018,5.55572
usa,2019,5.84591
usa,2020,5.73737
uzb,2001,27.41709
uzb,2006,25.10001
uzb,2007,26.13311
uzb,2008,27.2649
uzb,2009,25.48049
uzb,2012,27.63816
uzb,2014,27.89118
uzb,2015,23.75864
uzb,2020,14.31324
vct,1996,49.54265
vct,1999,39.95997
vct,2000,42.89484
vct,2001,43.75721
vct,2002,44.1067
vct,2003,43.44549
vct,2006,14.33453
vct,2007,43.27327
vct,2010,43.43454
vct,2011,42.87822
vct,2012,35.47083
vct,2013,35.47083
vct,2015,41.8758
vct,2016,39.93052
vct,2017,35.31097
vct,2018,29.5098
vct,2019,29.23579
vct,2020,30.63797
ven,1992,47.55614
ven,1995,19.72918
ven,1997,22.0433
ven,1998,23.16753
ven,1999,24.20342
ven,2000,24.00479
ven,2001,24.66575
ven,2002,25.65559
ven,2003,23.37453
ven,2004,23.01268
ven,2005,22.97456
ven,2006,20.23103
ven,2007,43.80859
ven,2008,45.49072
ven,2009,45.55139
ven,2010,21.29695
ven,2011,44.11392
ven,2012,18.09623
ven,2013,42.89116
ven,2014,28.114
ven,2015,26.22231
ven,2016,24.87501
ven,2017,27.56214
ven,2018,25.4007
ven,2019,28.90894
ven,2020,32.87814
vnm,1994,18.61053
vnm,1999,28.03389
vnm,2001,33.17054
vnm,2002,32.13597
vnm,2003,34.90091
vnm,2004,31.15094
vnm,2005,30.83059
vnm,2006,31.03388
vnm,2007,32.967
vnm,2008,19.7491
vnm,2009,20.25399
vnm,2010,23.78657
vnm,2012,16.48646
vnm,2013,20.71274
vnm,2014,20.87733
vnm,2015,19.97052
vnm,2016,20.87451
vnm,2017,20.94936
vnm,2018,16.66305
vnm,2019,14.7376
vnm,2020,14.44614
vut,2002,46.21177
vut,2003,45.78978
vut,2004,45.78978
vut,2005,45.78978
vut,2006,45.13461
vut,2007,66.62746
vut,2008,66.28104
vut,2009,66.28104
vut,2012,19.58381
vut,2015,37.08733
vut,2016,36.79545
vut,2017,43.25843
vut,2020,21.26309
wsm,2011,35.47498
wsm,2012,35.50842
wsm,2013,34.83484
wsm,2014,35.27076
wsm,2015,35.04669
wsm,2016,35.9463
wsm,2017,34.9781
wsm,2018,35.44451
wsm,2020,36.37686
yem,2000,12.05213
yem,2006,2.05918
yem,2009,1.36776
yem,2011,1.30118
yem,2012,1.36613
yem,2013,0.9997
yem,2015,3.4187
yem,2016,4.03734
yem,2017,1.92822
zaf,1988,36.67694
zaf,1990,31.57342
zaf,1991,29.62195
zaf,1993,46.96391
zaf,1996,23.56364
zaf,1997,39.10907
zaf,1999,35.16729
zaf,2000,29.28895
zaf,2001,32.40295
zaf,2002,26.13922
zaf,2003,26.67545
zaf,2004,24.00313
zaf,2005,22.15667
zaf,2006,19.82903
zaf,2007,18.87357
zaf,2008,25.17838
zaf,2009,17.92559
zaf,2010,17.38737
zaf,2011,23.04758
zaf,2012,18.71627
zaf,2013,22.40447
zaf,2014,22.22947
zaf,2015,21.93327
zaf,2016,22.46038
zaf,2017,23.10005
zaf,2018,17.63853
zaf,2019,17.82999
zaf,2020,19.19075
zmb,1993,90.34248
zmb,1997,34.55314
zmb,2001,38.9244
zmb,2002,38.22985
zmb,2003,35.29566
zmb,2004,38.02538
zmb,2005,34.01817
zmb,2006,37.21247
zmb,2007,34.63133
zmb,2008,50.95691
zmb,2009,52.14585
zmb,2010,26.0417
zmb,2011,49.00702
zmb,2012,25.50897
zmb,2013,48.74349
zmb,2015,25.34996
zmb,2016,27.10561
zmb,2018,26.01051
zmb,2020,26.35534
zwe,1996,96.50824
zwe,1997,51.68011
zwe,1998,46.80062
zwe,1999,50.09492
zwe,2000,44.36578
