geo,time,sp_dyn_le00_in
blz,2015,74.034
blz,2016,74.219
blz,2017,74.365
blz,2018,74.496
blz,2019,74.623
blz,2020,74.754
bmu,1965,68.8978
bmu,1970,70.29
bmu,1980,72.30463
bmu,1991,74.02951
bmu,2000,77.88537
bmu,2001,77.88537
bmu,2002,78.0878
bmu,2003,78.33415
bmu,2004,78.48537
bmu,2005,78.68537
bmu,2006,78.8878
bmu,2007,78.93415
bmu,2008,79.23659
bmu,2009,79.38844
bmu,2010,79.28854
bmu,2011,81.15268
bmu,2012,81.6778
bmu,2013,80.57244
bmu,2014,80.79732
bmu,2015,81.0122
bmu,2016,81.22707
bmu,2017,81.44195
bmu,2018,81.65171
bmu,2019,81.86659
bmu,2020,82.0561
bol,1960,41.82
bol,1961,42.15
bol,1962,42.49
bol,1963,42.84
bol,1964,43.199
bol,1965,43.568
bol,1966,43.947
bol,1967,44.337
bol,1968,44.737
bol,1969,45.147
bol,1970,45.568
bol,1971,45.999
bol,1972,46.441
bol,1973,46.893
bol,1974,47.355
bol,1975,47.828
bol,1976,48.312
bol,1977,48.806
bol,1978,49.31
bol,1979,49.824
bol,1980,50.349
bol,1981,50.883
bol,1982,51.427
bol,1983,51.98
bol,1984,52.543
bol,1985,53.115
bol,1986,53.695
bol,1987,54.284
bol,1988,54.881
bol,1989,55.486
bol,1990,56.099
bol,1991,56.721
bol,1992,57.351
bol,1993,57.989
bol,1994,58.631
bol,1995,59.276
bol,1996,59.922
bol,1997,60.566
bol,1998,61.204
bol,1999,61.835
bol,2000,62.452
bol,2001,63.054
bol,2002,63.64
bol,2003,64.21
bol,2004,64.766
bol,2005,65.312
bol,2006,65.853
bol,2007,66.395
bol,2008,66.937
bol,2009,67.476
bol,2010,68.007
bol,2011,68.521
bol,2012,69.01
bol,2013,69.468
bol,2014,69.891
bol,2015,70.277
bol,2016,70.626
bol,2017,70.945
bol,2018,71.239
bol,2019,71.513
bol,2020,71.771
bra,1960,54.143
bra,1961,54.634
bra,1962,55.13
bra,1963,55.627
bra,1964,56.121
bra,1965,56.61
bra,1966,57.091
bra,1967,57.563
bra,1968,58.025
bra,1969,58.475
bra,1970,58.911
bra,1971,59.332
bra,1972,59.739
bra,1973,60.132
bra,1974,60.513
bra,1975,60.884
bra,1976,61.243
bra,1977,61.595
bra,1978,61.942
bra,1979,62.286
bra,1980,62.63
bra,1981,62.976
bra,1982,63.326
bra,1983,63.68
bra,1984,64.039
bra,1985,64.406
bra,1986,64.782
bra,1987,65.165
bra,1988,65.553
bra,1989,65.947
bra,1990,66.343
bra,1991,66.742
bra,1992,67.141
bra,1993,67.539
bra,1994,67.932
bra,1995,68.318
bra,1996,68.695
bra,1997,69.061
bra,1998,69.419
bra,1999,69.769
bra,2000,70.116
bra,2001,70.462
bra,2002,70.813
bra,2003,71.17
bra,2004,71.531
bra,2005,71.896
bra,2006,72.26
bra,2007,72.618
bra,2008,72.966
bra,2009,73.3
bra,2010,73.619
bra,2011,73.921
bra,2012,74.209
bra,2013,74.483
bra,2014,74.745
bra,2015,74.994
bra,2016,75.23
bra,2017,75.456
bra,2018,75.672
bra,2019,75.881
bra,2020,76.084
brb,1960,64.472
brb,1961,65.198
brb,1962,65.831
brb,1963,66.381
brb,1964,66.86
brb,1965,67.275
brb,1966,67.628
brb,1967,67.928
brb,1968,68.187
brb,1969,68.421
brb,1970,68.65
brb,1971,68.89
brb,1972,69.149
brb,1973,69.436
brb,1974,69.756
brb,1975,70.113
brb,1976,70.509
brb,1977,70.931
brb,1978,71.364
brb,1979,71.8
brb,1980,72.222
brb,1981,72.618
brb,1982,72.98
brb,1983,73.303
brb,1984,73.585
brb,1985,73.825
brb,1986,74.029
brb,1987,74.206
brb,1988,74.372
brb,1989,74.534
brb,1990,74.704
brb,1991,74.892
brb,1992,75.101
brb,1993,75.332
brb,1994,75.583
brb,1995,75.852
brb,1996,76.131
brb,1997,76.41
brb,1998,76.68
brb,1999,76.933
brb,2000,77.162
brb,2001,77.362
brb,2002,77.534
brb,2003,77.682
brb,2004,77.808
brb,2005,77.915
brb,2006,78.009
brb,2007,78.097
brb,2008,78.184
brb,2009,78.272
brb,2010,78.364
brb,2011,78.456
brb,2012,78.547
brb,2013,78.633
brb,2014,78.717
brb,2015,78.801
brb,2016,78.888
brb,2017,78.981
brb,2018,79.081
brb,2019,79.19
brb,2020,79.308
brn,1960,54.81
brn,1961,55.81
brn,1962,56.805
brn,1963,57.756
brn,1964,58.638
brn,1965,59.434
brn,1966,60.147
brn,1967,60.803
brn,1968,61.422
brn,1969,62.013
brn,1970,62.582
brn,1971,63.134
brn,1972,63.671
brn,1973,64.196
brn,1974,64.709
brn,1975,65.209
brn,1976,65.696
brn,1977,66.164
brn,1978,66.61
brn,1979,67.031
brn,1980,67.425
brn,1981,67.786
brn,1982,68.117
brn,1983,68.421
brn,1984,68.7
brn,1985,68.96
brn,1986,69.208
brn,1987,69.45
brn,1988,69.691
brn,1989,69.935
brn,1990,70.185
brn,1991,70.439
brn,1992,70.696
brn,1993,70.951
brn,1994,71.207
brn,1995,71.465
brn,1996,71.727
brn,1997,71.994
brn,1998,72.265
brn,1999,72.538
brn,2000,72.809
brn,2001,73.076
brn,2002,73.332
brn,2003,73.575
brn,2004,73.801
brn,2005,74.006
brn,2006,74.189
brn,2007,74.351
brn,2008,74.494
brn,2009,74.623
brn,2010,74.74
brn,2011,74.852
brn,2012,74.962
brn,2013,75.075
brn,2014,75.193
brn,2015,75.318
brn,2016,75.45
brn,2017,75.585
brn,2018,75.722
brn,2019,75.86
brn,2020,75.998
btn,1960,34.526
btn,1961,34.889
btn,1962,35.29
btn,1963,35.734
btn,1964,36.22
btn,1965,36.745
btn,1966,37.303
btn,1967,37.882
btn,1968,38.469
btn,1969,39.057
btn,1970,39.635
btn,1971,40.194
btn,1972,40.735
btn,1973,41.263
btn,1974,41.784
btn,1975,42.311
btn,1976,42.861
btn,1977,43.447
btn,1978,44.077
btn,1979,44.751
btn,1980,45.464
btn,1981,46.204
btn,1982,46.954
btn,1983,47.702
btn,1984,48.442
btn,1985,49.173
btn,1986,49.901
btn,1987,50.632
btn,1988,51.372
btn,1989,52.122
btn,1990,52.878
btn,1991,53.633
btn,1992,54.384
btn,1993,55.131
btn,1994,55.878
btn,1995,56.636
btn,1996,57.418
btn,1997,58.236
btn,1998,59.089
btn,1999,59.974
btn,2000,60.884
btn,2001,61.808
btn,2002,62.728
btn,2003,63.624
btn,2004,64.483
btn,2005,65.289
btn,2006,66.031
btn,2007,66.709
btn,2008,67.325
btn,2009,67.882
btn,2010,68.384
btn,2011,68.84
btn,2012,69.263
btn,2013,69.662
btn,2014,70.046
btn,2015,70.419
btn,2016,70.781
btn,2017,71.129
btn,2018,71.46
btn,2019,71.777
btn,2020,72.08
bwa,1960,49.179
bwa,1961,49.684
bwa,1962,50.171
bwa,1963,50.641
bwa,1964,51.099
bwa,1965,51.547
bwa,1966,51.991
bwa,1967,52.435
bwa,1968,52.885
bwa,1969,53.346
bwa,1970,53.824
bwa,1971,54.327
bwa,1972,54.853
bwa,1973,55.398
bwa,1974,55.957
bwa,1975,56.524
bwa,1976,57.091
bwa,1977,57.649
bwa,1978,58.186
bwa,1979,58.692
bwa,1980,59.174
bwa,1981,59.647
bwa,1982,60.109
bwa,1983,60.543
bwa,1984,60.916
bwa,1985,61.167
bwa,1986,61.227
bwa,1987,61.059
bwa,1988,60.651
bwa,1989,60.016
bwa,1990,59.191
bwa,1991,58.232
bwa,1992,57.219
bwa,1993,56.222
bwa,1994,55.284
bwa,1995,54.41
bwa,1996,53.572
bwa,1997,52.749
bwa,1998,51.947
bwa,1999,51.214
bwa,2000,50.629
bwa,2001,50.281
bwa,2002,50.232
bwa,2003,50.518
bwa,2004,51.15
bwa,2005,52.13
bwa,2006,53.435
bwa,2007,54.983
bwa,2008,56.679
bwa,2009,58.447
bwa,2010,60.211
bwa,2011,61.91
bwa,2012,63.511
bwa,2013,64.976
bwa,2014,66.265
bwa,2015,67.338
bwa,2016,68.178
bwa,2017,68.812
bwa,2018,69.275
bwa,2019,69.592
bwa,2020,69.793
caf,1960,36.249
caf,1961,36.715
caf,1962,37.19
caf,1963,37.683
caf,1964,38.201
caf,1965,38.754
caf,1966,39.355
caf,1967,40.005
caf,1968,40.703
caf,1969,41.444
caf,1970,42.223
caf,1971,43.036
caf,1972,43.866
caf,1973,44.695
caf,1974,45.504
caf,1975,46.275
caf,1976,46.992
caf,1977,47.648
caf,1978,48.233
caf,1979,48.737
caf,1980,49.153
caf,1981,49.476
caf,1982,49.713
caf,1983,49.872
caf,1984,49.955
caf,1985,49.966
caf,1986,49.912
caf,1987,49.797
caf,1988,49.624
caf,1989,49.397
caf,1990,49.104
caf,1991,48.728
caf,1992,48.267
caf,1993,47.731
caf,1994,47.143
caf,1995,46.53
caf,1996,45.922
caf,1997,45.353
caf,1998,44.857
caf,1999,44.461
caf,2000,44.19
caf,2001,44.061
caf,2002,44.063
caf,2003,44.182
caf,2004,44.413
caf,2005,44.744
caf,2006,45.158
caf,2007,45.636
caf,2008,46.161
caf,2009,46.719
caf,2010,47.312
caf,2011,47.95
caf,2012,48.638
caf,2013,49.371
caf,2014,50.129
caf,2015,50.881
caf,2016,51.593
caf,2017,52.24
caf,2018,52.805
caf,2019,53.283
caf,2020,53.679
can,1960,71.13317
can,1961,71.3461
can,1962,71.36707
can,1963,71.38073
can,1964,71.77634
can,1965,71.8722
can,1966,72.00439
can,1967,72.2078
can,1968,72.35341
can,1969,72.50146
can,1970,72.70049
can,1971,73.02927
can,1972,72.9339
can,1973,73.16268
can,1974,73.23756
can,1975,73.52171
can,1976,73.8561
can,1977,74.21561
can,1978,74.52976
can,1979,74.86634
can,1980,75.07805
can,1981,75.46341
can,1982,75.76341
can,1983,76.06585
can,1984,76.21707
can,1985,76.36829
can,1986,76.51951
can,1987,76.71951
can,1988,76.91951
can,1989,77.11951
can,1990,77.42195
can,1991,77.62195
can,1992,77.72439
can,1993,77.82439
can,1994,77.82683
can,1995,78.02927
can,1996,78.18049
can,1997,78.43171
can,1998,78.63415
can,1999,78.88537
can,2000,79.13659
can,2001,79.33902
can,2002,79.49024
can,2003,79.74146
can,2004,79.89268
can,2005,80.19268
can,2006,80.3439
can,2007,80.5439
can,2008,80.69512
can,2009,80.99512
can,2010,81.24634
can,2011,81.44878
can,2012,81.64878
can,2013,81.74878
can,2014,81.8
can,2015,81.9
can,2016,81.9
can,2017,81.9
can,2018,82.04878
can,2019,82.04878
can,2020,81.74878
chanisl,1960,70.739
chanisl,1961,70.833
chanisl,1962,70.928
chanisl,1963,71.03
chanisl,1964,71.143
chanisl,1965,71.265
chanisl,1966,71.391
chanisl,1967,71.512
chanisl,1968,71.623
chanisl,1969,71.726
chanisl,1970,71.823
chanisl,1971,71.919
chanisl,1972,72.02
chanisl,1973,72.133
chanisl,1974,72.261
chanisl,1975,72.409
chanisl,1976,72.58
chanisl,1977,72.773
chanisl,1978,72.983
chanisl,1979,73.208
chanisl,1980,73.439
chanisl,1981,73.668
chanisl,1982,73.89
chanisl,1983,74.101
chanisl,1984,74.3
chanisl,1985,74.486
chanisl,1986,74.66
chanisl,1987,74.829
chanisl,1988,75.004
chanisl,1989,75.192
chanisl,1990,75.41
chanisl,1991,75.673
chanisl,1992,75.988
chanisl,1993,76.351
chanisl,1994,76.755
chanisl,1995,77.184
chanisl,1996,77.616
chanisl,1997,78.028
chanisl,1998,78.406
chanisl,1999,78.742
chanisl,2000,79.037
chanisl,2001,79.3
chanisl,2002,79.548
chanisl,2003,79.795
chanisl,2004,80.045
chanisl,2005,80.298
chanisl,2006,80.553
chanisl,2007,80.802
chanisl,2008,81.041
chanisl,2009,81.268
chanisl,2010,81.483
chanisl,2011,81.688
chanisl,2012,81.883
chanisl,2013,82.071
chanisl,2014,82.252
chanisl,2015,82.429
chanisl,2016,82.6
chanisl,2017,82.766
chanisl,2018,82.928
chanisl,2019,83.086
chanisl,2020,83.24
che,1960,71.31341
che,1961,71.64488
che,1962,71.1961
che,1963,71.18756
che,1964,72.0778
che,1965,72.20171
che,1966,72.33561
che,1967,72.63659
che,1968,72.59024
che,1969,72.61268
che,1970,73.02024
che,1971,73.13073
che,1972,73.64439
che,1973,73.94098
che,1974,74.28707
che,1975,74.66561
che,1976,74.78537
che,1977,75.23805
che,1978,75.18732
che,1979,75.4661
che,1980,75.45927
che,1981,75.69317
che,1982,76.0339
che,1983,76.03122
che,1984,76.60854
che,1985,76.73366
che,1986,76.89902
che,1987,77.19756
che,1988,77.22659
che,1989,77.42122
che,1990,77.24244
che,1991,77.51463
che,1992,77.8061
che,1993,78.08537
che,1994,78.35
che,1995,78.41707
che,1996,78.8961
che,1997,79.07951
che,1998,79.32439
che,1999,79.58049
che,2000,79.68049
che,2001,80.18049
che,2002,80.38537
che,2003,80.53659
che,2004,81.0878
che,2005,81.23659
che,2006,81.49024
che,2007,81.74146
che,2008,81.99268
che,2009,82.0439
che,2010,82.24634
che,2011,82.69512
che,2012,82.69756
che,2013,82.79756
che,2014,83.19756
che,2015,82.89756
che,2016,83.60244
che,2017,83.55122
che,2018,83.75366
che,2019,83.90488
che,2020,83.1
chl,1960,57.219
chl,1961,57.616
chl,1962,58.031
chl,1963,58.467
chl,1964,58.927
chl,1965,59.415
chl,1966,59.931
chl,1967,60.474
chl,1968,61.044
chl,1969,61.637
chl,1970,62.254
chl,1971,62.895
chl,1972,63.555
chl,1973,64.231
chl,1974,64.917
chl,1975,65.609
chl,1976,66.307
chl,1977,67.005
chl,1978,67.698
chl,1979,68.378
chl,1980,69.033
chl,1981,69.655
chl,1982,70.239
chl,1983,70.782
chl,1984,71.282
chl,1985,71.737
chl,1986,72.148
chl,1987,72.524
chl,1988,72.872
chl,1989,73.198
chl,1990,73.509
chl,1991,73.808
chl,1992,74.1
chl,1993,74.386
chl,1994,74.671
chl,1995,74.957
chl,1996,75.244
chl,1997,75.53
chl,1998,75.813
chl,1999,76.092
chl,2000,76.366
chl,2001,76.634
chl,2002,76.894
chl,2003,77.146
chl,2004,77.391
chl,2005,77.63
chl,2006,77.865
chl,2007,78.099
chl,2008,78.33
chl,2009,78.558
chl,2010,78.779
chl,2011,78.986
chl,2012,79.176
chl,2013,79.349
chl,2014,79.504
chl,2015,79.646
chl,2016,79.779
chl,2017,79.909
chl,2018,80.042
chl,2019,80.181
chl,2020,80.329
chn,1960,43.725
chn,1961,44.051
chn,1962,44.783
chn,1963,45.972
chn,1964,47.592
chn,1965,49.549
chn,1966,51.696
chn,1967,53.847
chn,1968,55.843
chn,1969,57.603
chn,1970,59.085
chn,1971,60.303
chn,1972,61.344
chn,1973,62.281
chn,1974,63.134
chn,1975,63.915
chn,1976,64.631
chn,1977,65.278
chn,1978,65.857
chn,1979,66.377
chn,1980,66.844
chn,1981,67.26
chn,1982,67.627
chn,1983,67.949
chn,1984,68.231
chn,1985,68.473
chn,1986,68.673
chn,1987,68.831
chn,1988,68.954
chn,1989,69.054
chn,1990,69.145
chn,1991,69.242
chn,1992,69.355
chn,1993,69.496
chn,1994,69.67
chn,1995,69.885
chn,1996,70.14
chn,1997,70.428
chn,1998,70.737
chn,1999,71.063
chn,2000,71.397
chn,2001,71.732
chn,2002,72.061
chn,2003,72.381
chn,2004,72.689
chn,2005,72.985
chn,2006,73.271
chn,2007,73.553
chn,2008,73.835
chn,2009,74.119
chn,2010,74.409
chn,2011,74.708
chn,2012,75.013
chn,2013,75.321
chn,2014,75.629
chn,2015,75.928
chn,2016,76.21
chn,2017,76.47
chn,2018,76.704
chn,2019,76.912
chn,2020,77.097
civ,1960,36.095
civ,1961,36.948
civ,1962,37.78
civ,1963,38.583
civ,1964,39.358
civ,1965,40.115
civ,1966,40.873
civ,1967,41.647
civ,1968,42.449
civ,1969,43.276
civ,1970,44.123
civ,1971,44.979
civ,1972,45.824
civ,1973,46.64
civ,1974,47.418
civ,1975,48.147
civ,1976,48.825
civ,1977,49.456
civ,1978,50.041
civ,1979,50.579
civ,1980,51.072
civ,1981,51.525
civ,1982,51.94
civ,1983,52.314
civ,1984,52.645
civ,1985,52.922
civ,1986,53.139
civ,1987,53.286
civ,1988,53.357
civ,1989,53.35
civ,1990,53.254
civ,1991,53.062
civ,1992,52.779
civ,1993,52.423
civ,1994,52.013
civ,1995,51.569
civ,1996,51.109
civ,1997,50.657
civ,1998,50.242
civ,1999,49.891
civ,2000,49.635
civ,2001,49.495
civ,2002,49.475
civ,2003,49.572
civ,2004,49.788
civ,2005,50.12
civ,2006,50.561
civ,2007,51.091
civ,2008,51.682
civ,2009,52.313
civ,2010,52.964
civ,2011,53.62
civ,2012,54.271
civ,2013,54.906
civ,2014,55.508
civ,2015,56.065
civ,2016,56.567
civ,2017,57.017
civ,2018,57.422
civ,2019,57.783
civ,2020,58.104
cmr,1960,41.785
cmr,1961,42.255
cmr,1962,42.721
cmr,1963,43.182
cmr,1964,43.639
cmr,1965,44.095
cmr,1966,44.555
cmr,1967,45.025
cmr,1968,45.509
cmr,1969,46.008
cmr,1970,46.523
cmr,1971,47.053
cmr,1972,47.593
cmr,1973,48.135
cmr,1974,48.675
cmr,1975,49.205
cmr,1976,49.719
cmr,1977,50.213
cmr,1978,50.682
cmr,1979,51.123
cmr,1980,51.537
cmr,1981,51.933
cmr,1982,52.312
cmr,1983,52.67
cmr,1984,52.997
cmr,1985,53.273
cmr,1986,53.476
cmr,1987,53.591
cmr,1988,53.611
cmr,1989,53.536
cmr,1990,53.362
cmr,1991,53.088
cmr,1992,52.738
cmr,1993,52.343
cmr,1994,51.936
cmr,1995,51.554
cmr,1996,51.238
cmr,1997,51.009
cmr,1998,50.885
cmr,1999,50.878
cmr,2000,50.993
cmr,2001,51.222
cmr,2002,51.536
cmr,2003,51.908
cmr,2004,52.321
cmr,2005,52.76
cmr,2006,53.215
cmr,2007,53.681
cmr,2008,54.153
cmr,2009,54.627
cmr,2010,55.101
cmr,2011,55.581
cmr,2012,56.073
cmr,2013,56.576
cmr,2014,57.083
cmr,2015,57.583
cmr,2016,58.063
cmr,2017,58.511
cmr,2018,58.921
cmr,2019,59.292
cmr,2020,59.626
cod,1960,41.098
cod,1961,41.312
cod,1962,41.529
cod,1963,41.755
cod,1964,41.995
cod,1965,42.257
cod,1966,42.549
cod,1967,42.868
cod,1968,43.208
cod,1969,43.563
cod,1970,43.915
cod,1971,44.247
cod,1972,44.545
cod,1973,44.804
cod,1974,45.026
cod,1975,45.222
cod,1976,45.41
cod,1977,45.609
cod,1978,45.833
cod,1979,46.086
cod,1980,46.363
cod,1981,46.651
cod,1982,46.937
cod,1983,47.208
cod,1984,47.461
cod,1985,47.705
cod,1986,47.955
cod,1987,48.221
cod,1988,48.502
cod,1989,48.787
cod,1990,49.043
cod,1991,49.225
cod,1992,49.311
cod,1993,49.302
cod,1994,49.22
cod,1995,49.111
cod,1996,49.04
cod,1997,49.066
cod,1998,49.233
cod,1999,49.557
cod,2000,50.041
cod,2001,50.667
cod,2002,51.385
cod,2003,52.144
cod,2004,52.917
cod,2005,53.675
cod,2006,54.401
cod,2007,55.091
cod,2008,55.743
cod,2009,56.35
cod,2010,56.909
cod,2011,57.427
cod,2012,57.914
cod,2013,58.381
cod,2014,58.828
cod,2015,59.254
cod,2016,59.655
cod,2017,60.026
cod,2018,60.368
cod,2019,60.681
cod,2020,60.971
cog,1960,45.721
cog,1961,46.338
cog,1962,46.928
cog,1963,47.486
cog,1964,48.016
cog,1965,48.517
cog,1966,48.993
cog,1967,49.448
cog,1968,49.887
cog,1969,50.313
cog,1970,50.725
cog,1971,51.126
cog,1972,51.514
cog,1973,51.888
cog,1974,52.249
cog,1975,52.6
cog,1976,52.944
cog,1977,53.282
cog,1978,53.611
cog,1979,53.927
cog,1980,54.226
cog,1981,54.506
cog,1982,54.76
cog,1983,54.978
cog,1984,55.15
cog,1985,55.26
cog,1986,55.294
cog,1987,55.247
cog,1988,55.119
cog,1989,54.917
cog,1990,54.638
cog,1991,54.281
cog,1992,53.867
cog,1993,53.424
cog,1994,52.984
cog,1995,52.583
cog,1996,52.252
cog,1997,52.016
cog,1998,51.899
cog,1999,51.925
cog,2000,52.123
cog,2001,52.517
cog,2002,53.091
cog,2003,53.817
cog,2004,54.667
cog,2005,55.6
cog,2006,56.573
cog,2007,57.541
cog,2008,58.466
cog,2009,59.321
cog,2010,60.093
cog,2011,60.785
cog,2012,61.423
cog,2013,62.022
cog,2014,62.582
cog,2015,63.097
cog,2016,63.556
cog,2017,63.954
cog,2018,64.29
cog,2019,64.57
cog,2020,64.804
col,1960,57.269
col,1961,57.813
col,1962,58.329
col,1963,58.825
col,1964,59.308
col,1965,59.784
col,1966,60.257
col,1967,60.729
col,1968,61.201
col,1969,61.675
col,1970,62.152
col,1971,62.629
col,1972,63.105
col,1973,63.578
col,1974,64.047
col,1975,64.518
col,1976,64.994
col,1977,65.477
col,1978,65.964
col,1979,66.451
col,1980,66.926
col,1981,67.38
col,1982,67.802
col,1983,68.187
col,1984,68.529
col,1985,68.823
col,1986,69.065
col,1987,69.266
col,1988,69.436
col,1989,69.591
col,1990,69.75
col,1991,69.936
col,1992,70.161
col,1993,70.433
col,1994,70.752
col,1995,71.112
col,1996,71.497
col,1997,71.887
col,1998,72.264
col,1999,72.619
col,2000,72.945
col,2001,73.241
col,2002,73.517
col,2003,73.777
col,2004,74.026
col,2005,74.265
col,2006,74.5
col,2007,74.732
col,2008,74.962
col,2009,75.193
col,2010,75.424
col,2011,75.655
col,2012,75.882
col,2013,76.105
col,2014,76.322
col,2015,76.531
col,2016,76.732
col,2017,76.925
col,2018,77.109
col,2019,77.287
col,2020,77.46
com,1960,41.447
com,1961,41.846
com,1962,42.245
com,1963,42.644
com,1964,43.043
com,1965,43.446
com,1966,43.858
com,1967,44.283
com,1968,44.724
com,1969,45.179
com,1970,45.642
com,1971,46.103
com,1972,46.557
com,1973,47.001
com,1974,47.441
com,1975,47.887
com,1976,48.356
com,1977,48.86
com,1978,49.406
com,1979,49.992
com,1980,50.615
com,1981,51.265
com,1982,51.925
com,1983,52.58
com,1984,53.221
com,1985,53.843
com,1986,54.446
com,1987,55.033
com,1988,55.605
com,1989,56.154
com,1990,56.677
com,1991,57.168
com,1992,57.623
com,1993,58.038
com,1994,58.407
com,1995,58.722
com,1996,58.972
com,1997,59.16
com,1998,59.294
com,1999,59.388
com,2000,59.46
com,2001,59.529
com,2002,59.617
com,2003,59.738
com,2004,59.904
com,2005,60.126
com,2006,60.407
com,2007,60.734
com,2008,61.094
com,2009,61.475
com,2010,61.862
com,2011,62.24
com,2012,62.595
com,2013,62.922
com,2014,63.214
com,2015,63.471
com,2016,63.7
com,2017,63.912
com,2018,64.118
com,2019,64.321
com,2020,64.525
cpv,1960,48.461
cpv,1961,48.66
cpv,1962,48.944
cpv,1963,49.323
cpv,1964,49.797
cpv,1965,50.345
cpv,1966,50.934
cpv,1967,51.532
cpv,1968,52.119
cpv,1969,52.698
cpv,1970,53.298
cpv,1971,53.97
cpv,1972,54.745
cpv,1973,55.631
cpv,1974,56.609
cpv,1975,57.63
cpv,1976,58.626
cpv,1977,59.535
cpv,1978,60.312
cpv,1979,60.941
cpv,1980,61.425
cpv,1981,61.794
cpv,1982,62.101
cpv,1983,62.392
cpv,1984,62.689
cpv,1985,63.004
cpv,1986,63.338
cpv,1987,63.678
cpv,1988,64.015
cpv,1989,64.349
cpv,1990,64.676
cpv,1991,64.992
cpv,1992,65.298
cpv,1993,65.598
cpv,1994,65.899
cpv,1995,66.224
cpv,1996,66.596
cpv,1997,67.026
cpv,1998,67.512
cpv,1999,68.041
cpv,2000,68.583
cpv,2001,69.099
cpv,2002,69.557
cpv,2003,69.932
cpv,2004,70.219
cpv,2005,70.424
cpv,2006,70.565
cpv,2007,70.676
cpv,2008,70.786
cpv,2009,70.911
cpv,2010,71.062
cpv,2011,71.243
cpv,2012,71.445
cpv,2013,71.661
cpv,2014,71.886
cpv,2015,72.117
cpv,2016,72.347
cpv,2017,72.57
cpv,2018,72.782
cpv,2019,72.981
cpv,2020,73.166
cri,1960,60.381
cri,1961,61.018
cri,1962,61.638
cri,1963,62.236
cri,1964,62.807
cri,1965,63.348
cri,1966,63.862
cri,1967,64.358
cri,1968,64.847
cri,1969,65.339
cri,1970,65.844
cri,1971,66.378
cri,1972,66.943
cri,1973,67.541
cri,1974,68.17
cri,1975,68.825
cri,1976,69.501
cri,1977,70.182
cri,1978,70.853
cri,1979,71.501
cri,1980,72.113
cri,1981,72.678
cri,1982,73.193
cri,1983,73.657
cri,1984,74.07
cri,1985,74.429
cri,1986,74.738
cri,1987,75.006
cri,1988,75.243
cri,1989,75.456
cri,1990,75.654
cri,1991,75.844
cri,1992,76.028
cri,1993,76.211
cri,1994,76.394
cri,1995,76.579
cri,1996,76.765
cri,1997,76.948
cri,1998,77.124
cri,1999,77.293
cri,2000,77.452
cri,2001,77.601
cri,2002,77.74
cri,2003,77.871
cri,2004,77.996
cri,2005,78.117
cri,2006,78.239
cri,2007,78.362
cri,2008,78.491
cri,2009,78.626
cri,2010,78.769
cri,2011,78.919
cri,2012,79.074
cri,2013,79.234
cri,2014,79.398
cri,2015,79.565
cri,2016,79.738
cri,2017,79.914
cri,2018,80.095
cri,2019,80.279
cri,2020,80.465
cub,1960,63.834
cub,1961,64.446
cub,1962,65.066
cub,1963,65.695
cub,1964,66.327
cub,1965,66.956
cub,1966,67.573
cub,1967,68.171
cub,1968,68.744
cub,1969,69.29
cub,1970,69.809
cub,1971,70.306
cub,1972,70.787
cub,1973,71.255
cub,1974,71.707
cub,1975,72.138
cub,1976,72.543
cub,1977,72.915
cub,1978,73.249
cub,1979,73.543
cub,1980,73.794
cub,1981,74.004
cub,1982,74.175
cub,1983,74.315
cub,1984,74.427
cub,1985,74.511
cub,1986,74.566
cub,1987,74.595
cub,1988,74.607
cub,1989,74.615
cub,1990,74.638
cub,1991,74.696
cub,1992,74.801
cub,1993,74.957
cub,1994,75.164
cub,1995,75.412
cub,1996,75.686
cub,1997,75.964
cub,1998,76.23
cub,1999,76.475
cub,2000,76.699
cub,2001,76.905
cub,2002,77.105
cub,2003,77.303
cub,2004,77.499
cub,2005,77.688
cub,2006,77.864
cub,2007,78.019
cub,2008,78.15
cub,2009,78.256
cub,2010,78.338
cub,2011,78.4
cub,2012,78.446
cub,2013,78.485
cub,2014,78.521
cub,2015,78.561
cub,2016,78.607
cub,2017,78.662
cub,2018,78.726
cub,2019,78.802
cub,2020,78.892
cym,2010,82.19024
cyp,1960,69.618
cyp,1961,69.949
cyp,1962,70.272
cyp,1963,70.587
cyp,1964,70.895
cyp,1965,71.197
cyp,1966,71.491
cyp,1967,71.776
cyp,1968,72.052
cyp,1969,72.318
cyp,1970,72.576
cyp,1971,72.825
cyp,1972,73.067
cyp,1973,73.302
cyp,1974,73.53
cyp,1975,73.753
cyp,1976,73.971
cyp,1977,74.183
cyp,1978,74.39
cyp,1979,74.592
cyp,1980,74.79
cyp,1981,74.983
cyp,1982,75.173
cyp,1983,75.358
cyp,1984,75.54
cyp,1985,75.718
cyp,1986,75.893
cyp,1987,76.064
cyp,1988,76.231
cyp,1989,76.394
cyp,1990,76.554
cyp,1991,76.712
cyp,1992,76.866
cyp,1993,77.017
cyp,1994,77.166
cyp,1995,77.312
cyp,1996,77.456
cyp,1997,77.598
cyp,1998,77.738
cyp,1999,77.875
cyp,2000,78.009
cyp,2001,78.139
cyp,2002,78.264
cyp,2003,78.385
cyp,2004,78.506
cyp,2005,78.63
cyp,2006,78.764
cyp,2007,78.91
cyp,2008,79.071
cyp,2009,79.245
cyp,2010,79.43
cyp,2011,79.621
cyp,2012,79.812
cyp,2013,79.999
cyp,2014,80.178
cyp,2015,80.35
