geo,time,dt_dod_dstc_cd
kgz,2014,312834057.9
kgz,2015,351873000
kgz,2016,361975000
kgz,2017,355930000
kgz,2018,457287000
kgz,2019,516723000
kgz,2020,552124000
khm,1981,120000
khm,1982,140000
khm,1983,160000
khm,1984,180000
khm,1985,200000
khm,1986,220000
khm,1987,220000
khm,1988,526000
khm,1989,24681743.7
khm,1990,29684201.2
khm,1991,32384888.9
khm,1992,29023582.4
khm,1993,12542373.5
khm,1994,14309563.3
khm,1995,0
khm,1996,319510
khm,1997,660400
khm,1998,963495
khm,1999,904495
khm,2000,77000
khm,2001,78820.6
khm,2002,49332.9
khm,2003,39827.4
khm,2004,32255.5
khm,2005,18185.3
khm,2006,16324.2
khm,2007,0
khm,2008,81049000
khm,2009,230049000
khm,2010,379049000
khm,2011,496707000
khm,2012,842917000
khm,2013,962747000
khm,2014,1087204000
khm,2015,1319760000
khm,2016,1727000000
khm,2017,1778356000
khm,2018,2366278000
khm,2019,3412500000
khm,2020,3781960000
kos,1999,0
kos,2000,0
kos,2001,0
kos,2002,0
kos,2003,0
kos,2004,0
kos,2005,0
kos,2006,0
kos,2007,140660000
kos,2008,194240000
kos,2009,821130000
kos,2010,454980000
kos,2011,456236000
kos,2012,652000000
kos,2013,675000000
kos,2014,780153949.8
kos,2015,679348800
kos,2016,621000000
kos,2017,836000000
kos,2018,800000000
kos,2019,846000000
kos,2020,961660000
lao,1974,29924.6
lao,1975,55958.2
lao,1976,249106.6
lao,1977,359192.1
lao,1978,613174.1
lao,1979,1034919
lao,1980,1420619.5
lao,1981,1436346.7
lao,1982,1496507.2
lao,1983,1445394
lao,1984,1458152.8
lao,1985,2027328.1
lao,1986,2622323
lao,1987,3469982.4
lao,1988,177813.1
lao,1989,2000
lao,1990,160634.5
lao,1991,158332.5
lao,1992,0
lao,1993,0
lao,1994,0
lao,1995,0
lao,1996,89153.5
lao,1997,83653.5
lao,1998,168963.6
lao,1999,241561.8
lao,2000,2300972.2
lao,2001,2000000
lao,2002,9000000
lao,2003,0
lao,2004,3000000
lao,2005,57000000
lao,2006,102000000
lao,2007,168000000
lao,2008,149000000
lao,2009,204000000
lao,2010,56000000
lao,2011,57000000
lao,2012,59139638.8
lao,2013,802225758.2
lao,2014,823374428.2
lao,2015,698664177.4
lao,2016,721981108.2
lao,2017,744867398.6
lao,2018,403797290
lao,2019,584909246.8
lao,2020,984685454.2
lbn,1977,14000000
lbn,1978,133000000
lbn,1979,170000000
lbn,1980,294000000
lbn,1981,335000000
lbn,1982,378461000
lbn,1983,484325000
lbn,1984,459139000
lbn,1985,469868819
lbn,1986,459109463.5
lbn,1987,552400277.1
lbn,1988,613460840.9
lbn,1989,669062246.5
lbn,1990,1421032373.3
lbn,1991,1217977051.8
lbn,1992,1505383601.1
lbn,1993,976651336.8
lbn,1994,1339950444.5
lbn,1995,1365320074.3
lbn,1996,1653000272.4
lbn,1997,1795000000
lbn,1998,1960571161.6
lbn,1999,2202001038.1
lbn,2000,2364000981.6
lbn,2001,3300000000
lbn,2002,2395000000
lbn,2003,2614000000
lbn,2004,3587000000
lbn,2005,2838000000
lbn,2006,3215000000
lbn,2007,4283000000
lbn,2008,3077000000
lbn,2009,2999000000
lbn,2010,3567000000
lbn,2011,3370000000
lbn,2012,4127202000
lbn,2013,7159896000
lbn,2014,8005591000
lbn,2015,8379067000
lbn,2016,7854324000
lbn,2017,8763605000
lbn,2018,5546897000
lbn,2019,4963206000
lbn,2020,10154010000
lbr,1971,77723.5
lbr,1972,76514.7
lbr,1973,88050.2
lbr,1974,195891.3
lbr,1975,46524.1
lbr,1976,53333.3
lbr,1977,25125890.6
lbr,1978,89352297.5
lbr,1979,75296274.9
lbr,1980,81186829.1
lbr,1981,80771034.9
lbr,1982,79249800.6
lbr,1983,58265333.6
lbr,1984,73684455.4
lbr,1985,112198884
lbr,1986,279847748.9
lbr,1987,404655139.1
lbr,1988,430025776.7
lbr,1989,509465235.9
lbr,1990,614815064.8
lbr,1991,744361315.4
lbr,1992,768052321.3
lbr,1993,806137951.7
lbr,1994,878530588.3
lbr,1995,977784483.1
lbr,1996,998088886.3
lbr,1997,1049538691.2
lbr,1998,1160738714.1
lbr,1999,1198180816.2
lbr,2000,1412549310.1
lbr,2001,1650990464.8
lbr,2002,1832457443.2
lbr,2003,2077779719.4
lbr,2004,2240754053.7
lbr,2005,2421846958.1
lbr,2006,2620682736.9
lbr,2007,2359360564.1
lbr,2008,1405483585.8
lbr,2009,91604547.9
lbr,2010,441988.6
lbr,2011,12194649.5
lbr,2012,12009492.9
lbr,2013,11366740
lbr,2014,18834.5
lbr,2015,0
lbr,2016,0
lbr,2017,0
lbr,2018,0
lbr,2019,56695.8
lbr,2020,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,3440000
lca,1987,4810000
lca,1988,4680000
lca,1989,4103036.9
lca,1990,7029457.9
lca,1991,6208000
lca,1992,8155000
lca,1993,4364000
lca,1994,10011000
lca,1995,16940500
lca,1996,20190000
lca,1997,33000000
lca,1998,56500000
lca,1999,55300000
lca,2000,67770000
lca,2001,99700000
lca,2002,89000000
lca,2003,108088000
lca,2004,109001000
lca,2005,176000000
lca,2006,117000000
lca,2007,173322544.9
lca,2008,514890510.3
lca,2009,84582017.9
lca,2010,225305022.2
lca,2011,99938153.4
lca,2012,44223081.9
lca,2013,72296000
lca,2014,117667000
lca,2015,76752000
lca,2016,81510000
lca,2017,103843000
lca,2018,91112000
lca,2019,74964000
lca,2020,77854000
lka,1970,38000000
lka,1971,46084359.8
lka,1972,49046962
lka,1973,55016262.4
lka,1974,69011742.5
lka,1975,72000000
lka,1976,82033422.5
lka,1977,146000000
lka,1978,110000000
lka,1979,136000000
lka,1980,219776000
lka,1981,203928000
lka,1982,275860000
lka,1983,283605000
lka,1984,194726000
lka,1985,206250000
lka,1986,184586000
lka,1987,273350000
lka,1988,580798173.7
lka,1989,400894342.9
lka,1990,404869642.9
lka,1991,409471564.3
lka,1992,249824348.9
lka,1993,266378098.8
lka,1994,538303998.5
lka,1995,535324260.8
lka,1996,559525731.2
lka,1997,471095467
lka,1998,420133548.9
lka,1999,929552368
lka,2000,684557371
lka,2001,731980949.7
lka,2002,944015211.4
lka,2003,758000000
lka,2004,1031000000
lka,2005,772138000
lka,2006,691531000
lka,2007,1337422000
lka,2008,2725023000
lka,2009,3553510186.4
lka,2010,2415600297.4
lka,2011,3575774557.4
lka,2012,6419000000
lka,2013,6775756149
lka,2014,7325192928.7
lka,2015,7587644975.2
lka,2016,7412864906.1
lka,2017,8010873189.7
lka,2018,8181147453.8
lka,2019,8441755868.6
lka,2020,8396059189.8
lso,1976,0
lso,1977,0
lso,1978,3000000
lso,1979,577.5
lso,1980,8000000
lso,1981,6000000
lso,1982,3000000
lso,1983,4000000
lso,1984,4000000
lso,1985,4026298.2
lso,1986,4000000
lso,1987,4000000
lso,1988,6000000
lso,1989,2000000
lso,1990,2792964.9
lso,1991,3279422
lso,1992,4759736.2
lso,1993,4981605.7
lso,1994,4779616.6
lso,1995,4000000
lso,1996,4000000
lso,1997,4000000
lso,1998,4063361.4
lso,1999,4000000
lso,2000,97000000
lso,2001,86000000
lso,2002,57000000
lso,2003,1000000
lso,2004,8000000
lso,2005,7000000
lso,2006,2000000
lso,2007,2000000
lso,2008,2000000
lso,2009,3001567.7
lso,2010,0
lso,2011,4000000
lso,2012,0
lso,2013,7629.2
lso,2014,217046
lso,2015,33069935.1
lso,2016,38374896.2
lso,2017,388000
lso,2018,509097.8
lso,2019,362839.4
lso,2020,2051127.5
mar,1970,71021971.9
mar,1971,83000000
mar,1972,89133658.6
mar,1973,98148115.4
mar,1974,117108448.5
mar,1975,162000000
mar,1976,232000000
mar,1977,565007438.9
mar,1978,549000000
mar,1979,735000000
mar,1980,777473496
mar,1981,801063964.1
mar,1982,1058130861
mar,1983,1173268451.1
mar,1984,1134582520.4
mar,1985,1202463662.2
mar,1986,772703038.8
mar,1987,866610363.6
mar,1988,368049263.5
mar,1989,278631178.3
mar,1990,407415883.7
mar,1991,298626065
mar,1992,387732831
mar,1993,315053548.4
mar,1994,222393184.7
mar,1995,198006779.7
mar,1996,1432498416.6
mar,1997,2160728444.9
mar,1998,1842123955.6
mar,1999,2026712549.6
mar,2000,1573063858.2
mar,2001,1687013161.3
mar,2002,1702726282.1
mar,2003,1252996000
mar,2004,178773001.8
mar,2005,682000000
mar,2006,1732000000
mar,2007,1919000000
mar,2008,1631001540.3
mar,2009,2210345000
mar,2010,2747122000
mar,2011,3836894000
mar,2012,4167372000
mar,2013,5350862000
mar,2014,7606919000
mar,2015,6867252000
mar,2016,8922686000
mar,2017,7407978544.8
mar,2018,7445618344.7
mar,2019,8695423930.2
mar,2020,8146370770.5
mda,1992,0
mda,1993,868419.4
mda,1994,8051391.4
mda,1995,5963000
mda,1996,26790000
mda,1997,4008000
mda,1998,21067386
mda,1999,16046619.6
mda,2000,480871559.3
mda,2001,435535660.5
mda,2002,488595798.6
mda,2003,540839557.2
mda,2004,592181910.1
mda,2005,717578993.2
mda,2006,842136000
mda,2007,1078965000
mda,2008,1357927000
mda,2009,1365593000
mda,2010,1470838000
mda,2011,1655422000
mda,2012,1299303000
mda,2013,1828498000
mda,2014,1475369000
mda,2015,1211883000
mda,2016,1335236000
mda,2017,1650126000
mda,2018,2019542000
mda,2019,1992389000
mda,2020,2245855000
mdg,1973,0
mdg,1974,109000
mdg,1975,113904.7
mdg,1976,109000
mdg,1977,46119000
mdg,1978,45149000
mdg,1979,163280000
mdg,1980,243631161.6
mdg,1981,92143712.2
mdg,1982,102491440.4
mdg,1983,178988356.8
mdg,1984,114091395.3
mdg,1985,118314908.9
mdg,1986,165713665.3
mdg,1987,142104717.2
mdg,1988,159630608.7
mdg,1989,123584294.3
mdg,1990,222732273.3
mdg,1991,262566963.9
mdg,1992,336329567.1
mdg,1993,396453667.4
mdg,1994,474312623.9
mdg,1995,543669816.1
mdg,1996,520754350.8
mdg,1997,164438367.1
mdg,1998,229581320
mdg,1999,323575434.4
mdg,2000,301426884.9
mdg,2001,239191271
mdg,2002,231442182
mdg,2003,156387554.2
mdg,2004,75778326.4
mdg,2005,98839962.7
mdg,2006,220624725.3
mdg,2007,799178122.2
mdg,2008,612868971.9
mdg,2009,648667678.4
mdg,2010,424509165.1
mdg,2011,430380920.4
mdg,2012,468318775.1
mdg,2013,345042561.4
mdg,2014,285703768.2
mdg,2015,203961434
mdg,2016,204441329.7
mdg,2017,176989318.1
mdg,2018,270663965
mdg,2019,281455259.2
mdg,2020,273200013.2
mdv,1978,5011037.6
mdv,1979,6015554.4
mdv,1980,1000000
mdv,1981,2000000
mdv,1982,23000000
mdv,1983,29000000
mdv,1984,33000000
mdv,1985,34000000
mdv,1986,10000000
mdv,1987,11000000
mdv,1988,12000000
mdv,1989,12400000
mdv,1990,14000000
mdv,1991,3200000
mdv,1992,4380000
mdv,1993,3020000
mdv,1994,1000000
mdv,1995,2950000
mdv,1996,4670000
mdv,1997,7000000
mdv,1998,10200000
mdv,1999,24800000
mdv,2000,18000000
mdv,2001,52000000
mdv,2002,47000000
mdv,2003,34000000
mdv,2004,32450010.9
mdv,2005,56307779.5
mdv,2006,98201971.3
mdv,2007,130002348.8
mdv,2008,464618401.2
mdv,2009,604015285.5
mdv,2010,145917888.3
mdv,2011,137280294.6
mdv,2012,100984489.9
mdv,2013,88588987.4
mdv,2014,146448697.7
mdv,2015,157204796.8
mdv,2016,129827973.7
mdv,2017,111321654.7
mdv,2018,238377996.4
mdv,2019,336535234.9
mdv,2020,349011634.6
mex,1970,1002000000
mex,1971,1078000000
mex,1972,1181000000
mex,1973,1512000000
mex,1974,2006000000
mex,1975,2622000000
mex,1976,3447000000
mex,1977,5453000000
mex,1978,4946144967.2
mex,1979,8024094726.4
mex,1980,16163000000
mex,1981,24983000000
mex,1982,26208666022
mex,1983,10146905000
mex,1984,6447905000
mex,1985,5450000000
mex,1986,5900000000
mex,1987,5800000000
mex,1988,7879000000
mex,1989,8662005000
mex,1990,16082000000
mex,1991,21857000000
mex,1992,24535000000
mex,1993,36257400000
mex,1994,39322600000
mex,1995,37300400000
mex,1996,29838600000
mex,1997,27860400000
mex,1998,26321200000
mex,1999,24062300000
mex,2000,18932000000
mex,2001,14556400000
mex,2002,23911000000
mex,2003,22884000000
mex,2004,20312000000
mex,2005,22201000000
mex,2006,26258000000
mex,2007,27362000000
mex,2008,24178259000
mex,2009,25554840000
mex,2010,43060959000
mex,2011,52433505000
mex,2012,75925485000
mex,2013,92511449000
mex,2014,91927614000
mex,2015,70255390000
mex,2016,53096490000
mex,2017,52433016000
mex,2018,61147225000
mex,2019,62693203000
mex,2020,49709274000
mkd,1993,124398112
mkd,1994,156303142.7
mkd,1995,142828603.1
mkd,1996,269009122.4
mkd,1997,137035307.6
mkd,1998,135903705.8
mkd,1999,55607369.2
mkd,2000,55054215.8
mkd,2001,73044359.5
mkd,2002,78094800.6
mkd,2003,50535038.9
mkd,2004,834032422
mkd,2005,799834427.4
mkd,2006,867107000
mkd,2007,1597170000
mkd,2008,1311588834
mkd,2009,1412698169.2
mkd,2010,1218496848.6
mkd,2011,1596669000
mkd,2012,1689591000
mkd,2013,1391866770.3
mkd,2014,1218126566.6
mkd,2015,1014128306.2
mkd,2016,1104695085.7
mkd,2017,1318250000
mkd,2018,1338516000
mkd,2019,1396346000
mkd,2020,1503811000
mli,1970,1186760.4
mli,1971,2012552.8
mli,1972,2514145.3
mli,1973,2015822.6
mli,1974,632697.3
mli,1975,679308.5
mli,1976,1482059.2
mli,1977,20401989.1
mli,1978,18787634.5
mli,1979,24782032
mli,1980,24011404
mli,1981,72347773.8
mli,1982,18373111.2
mli,1983,21235205.7
mli,1984,69219920.1
mli,1985,69063744.9
mli,1986,78712880.4
mli,1987,74936881.7
mli,1988,52391584.9
mli,1989,46125334.4
mli,1990,61808912.4
mli,1991,74600860.9
mli,1992,55441649.7
mli,1993,46316423.1
mli,1994,40921138.4
mli,1995,71568271.5
mli,1996,78997101.2
mli,1997,274598940
mli,1998,185210820.5
mli,1999,189056063.3
mli,2000,113867289.7
mli,2001,96520329.2
mli,2002,143759552.8
mli,2003,35425158.2
mli,2004,50469948.7
mli,2005,27370302.5
mli,2006,30336000
mli,2007,6354000
mli,2008,6474457.2
mli,2009,24163541.5
mli,2010,6094000
mli,2011,193218519.1
mli,2012,38817863.6
mli,2013,70018232
mli,2014,57292780.5
mli,2015,81712219.5
mli,2016,80129771.8
mli,2017,93008745.9
mli,2018,110495238.5
mli,2019,108698905.5
mli,2020,83288666.7
mmr,1973,0
mmr,1974,0
mmr,1975,0
mmr,1976,30000
mmr,1977,62000
mmr,1978,96000
mmr,1979,130000
mmr,1980,164000
mmr,1981,198000
mmr,1982,232000
mmr,1983,229000
mmr,1984,227000
mmr,1985,227000
mmr,1986,227000
mmr,1987,33150158.2
mmr,1988,95028322.8
mmr,1989,117173563.2
mmr,1990,216891703.7
mmr,1991,265031783.2
mmr,1992,325969006.4
mmr,1993,333861657.1
mmr,1994,343275026.1
mmr,1995,361916996.8
mmr,1996,391848044.9
mmr,1997,398546935
mmr,1998,482070757.5
mmr,1999,529584044.7
mmr,2000,526250063.5
mmr,2001,513669466.7
mmr,2002,643722062.9
mmr,2003,775196916.9
mmr,2004,848115901.1
mmr,2005,788175038.3
mmr,2006,843802794.5
mmr,2007,924825559.3
mmr,2008,1057589468.5
mmr,2009,1086787832.3
mmr,2010,1178587069
mmr,2011,1222948578.3
mmr,2012,984861718.6
mmr,2013,31406057.7
mmr,2014,89592813.3
mmr,2015,99045021.9
mmr,2016,91077257.5
mmr,2017,96827911.4
mmr,2018,104728710.8
mmr,2019,65928890.4
mmr,2020,67901009.3
mne,2006,0
mne,2007,405000000
mne,2008,602000000
mne,2009,1207000000
mne,2010,186000000
mne,2011,455000000
mne,2012,538000000
mne,2013,516030000
mne,2014,283181000
mne,2015,243539000
mne,2016,174230000
mne,2017,174230000
mne,2018,214833000
mne,2019,277203000
mne,2020,316344000
mng,1992,59161224.4
mng,1993,12756346
mng,1994,3519000
mng,1995,11651000
mng,1996,4781000
mng,1997,25329000
mng,1998,28370000
mng,1999,21615000
mng,2000,12822000
mng,2001,14388000
mng,2002,44234000
mng,2003,285191000
mng,2004,167000000
mng,2005,25000000
mng,2006,26792000
mng,2007,58102000
mng,2008,69623000
mng,2009,248183000
mng,2010,365499000
mng,2011,583267000
mng,2012,902566540.2
mng,2013,1563221205.9
mng,2014,2373912000
mng,2015,2435174000
mng,2016,2588922000
mng,2017,3162613000
mng,2018,3098328000
mng,2019,2960031000
mng,2020,3117938681.9
moz,1984,84134248.6
moz,1985,158208724.3
moz,1986,286233261.2
moz,1987,313803283.4
moz,1988,331721165.9
moz,1989,433532825.7
moz,1990,343833660.2
moz,1991,245648234.2
moz,1992,236307612.5
moz,1993,162115692.2
moz,1994,187163436.3
moz,1995,277351833.7
moz,1996,180596382
moz,1997,318014996.8
moz,1998,365276727.7
moz,1999,399056912.2
moz,2000,567109205
moz,2001,545392122.5
moz,2002,432507341.8
moz,2003,425457584.7
moz,2004,784481795.2
moz,2005,714071795.6
moz,2006,577702562.5
moz,2007,515957362.3
moz,2008,580569703.4
moz,2009,632245063
moz,2010,603588465.5
moz,2011,262337119.8
moz,2012,344603934
moz,2013,719278772.4
moz,2014,438160177.1
moz,2015,798265555.9
moz,2016,575858232.2
moz,2017,1089009756.6
moz,2018,1229994267.5
moz,2019,1647739362.5
moz,2020,1828684233.1
mrt,1971,2871.4
mrt,1972,103179.5
mrt,1973,173708.2
mrt,1974,87973.9
mrt,1975,195701.7
mrt,1976,218098.7
mrt,1977,41512838.6
mrt,1978,53535640.6
mrt,1979,51323840.8
mrt,1980,65028616.1
mrt,1981,97810867.3
mrt,1982,92205712
mrt,1983,106284620.9
mrt,1984,125489060.6
mrt,1985,104337777.6
mrt,1986,112611496.6
mrt,1987,124908857.7
mrt,1988,176703905.8
mrt,1989,162960584.3
mrt,1990,236400066.8
mrt,1991,311332990.4
mrt,1992,204111246.1
mrt,1993,172904119.1
mrt,1994,146760944.4
mrt,1995,166647596.2
mrt,1996,177809878.1
mrt,1997,301541286.8
mrt,1998,230173148.5
mrt,1999,276357003.1
mrt,2000,249208036.8
mrt,2001,242569417.2
mrt,2002,216728739.2
mrt,2003,175681575.1
mrt,2004,162278815.9
mrt,2005,168144316.6
mrt,2006,229747458.9
mrt,2007,1102514177.3
mrt,2008,1149166208.7
mrt,2009,1040141946.1
mrt,2010,1085699069.7
mrt,2011,999169281.4
mrt,2012,1044574006.6
mrt,2013,1049748411
mrt,2014,1025459312.6
mrt,2015,1085845095.8
mrt,2016,1034998258.9
mrt,2017,1039551274.9
mrt,2018,1052348231.1
mrt,2019,1082828751.7
mrt,2020,1075205496.7
mus,1977,99614.9
mus,1978,0
mus,1979,0
mus,1980,165317.1
mus,1981,44619.4
mus,1982,0
mus,1983,0
mus,1984,16191
mus,1985,0
mus,1986,0
mus,1987,0
mus,1988,102683.1
mus,1989,32110
mus,1990,2293062.5
mus,1991,4341237.8
mus,1992,2233388.1
mus,1993,2211330.9
mus,1994,1784804.9
mus,1995,841077.7
mus,1996,57946.8
mus,1997,0
mus,1998,0
mus,1999,0
mus,2000,0
mus,2001,0
mus,2002,0
mus,2003,0
mus,2004,0
mus,2005,0
mus,2006,0
mus,2007,0
mus,2008,0
mus,2009,1302232000
mus,2010,1485397000
mus,2011,1719835000
mus,2012,2919205987.5
mus,2013,2902407561.2
mus,2014,5344393481.1
mus,2015,4751752031.7
mus,2016,4626922145.9
mus,2017,5240584949.4
mus,2018,4855145000
mus,2019,5761245807
mus,2020,6245183628.7
mwi,1970,0
mwi,1971,0
mwi,1972,0
mwi,1973,0
mwi,1974,0
mwi,1975,0
mwi,1976,0
mwi,1977,69000000
mwi,1978,75000000
mwi,1979,115000000
mwi,1980,116145774.5
mwi,1981,50000000
mwi,1982,85505219.2
mwi,1983,73000000
mwi,1984,42000000
mwi,1985,80646420
mwi,1986,80095870.3
mwi,1987,94581936
mwi,1988,49805096.7
mwi,1989,47812385.7
mwi,1990,58368939
mwi,1991,29767827.1
mwi,1992,48985231.9
mwi,1993,10671523.9
mwi,1994,12297780.1
mwi,1995,43501838.2
mwi,1996,100019055.1
mwi,1997,23490194.2
mwi,1998,31944631.4
mwi,1999,67414073.2
mwi,2000,74748719.8
mwi,2001,36038455.8
mwi,2002,120890047.1
mwi,2003,57669247
mwi,2004,38307000
mwi,2005,43161000
mwi,2006,70000000
mwi,2007,61000000
mwi,2008,84000000
mwi,2009,67000000
mwi,2010,43000000
mwi,2011,38000000
mwi,2012,21487000
mwi,2013,21002000
mwi,2014,21515543
mwi,2015,12672426.8
mwi,2016,44024674.3
mwi,2017,53691378.7
mwi,2018,25401298.2
mwi,2019,68292344.1
mwi,2020,178425765.4
ner,1971,19568
ner,1972,83730.6
ner,1973,203116.7
ner,1974,354660.2
ner,1975,339251.6
ner,1976,625828.2
ner,1977,52086610.6
ner,1978,250442437.9
ner,1979,106332566.9
ner,1980,159250893.6
ner,1981,113786181.9
ner,1982,123631340.1
ner,1983,66162279.2
ner,1984,62793931
ner,1985,98881991.7
ner,1986,122756562.4
ner,1987,76533616.9
ner,1988,105155484.7
ner,1989,107076768.1
ner,1990,153568203.2
ner,1991,58234933.6
ner,1992,84627819.2
ner,1993,99624848.5
ner,1994,39182313.7
ner,1995,71186948.4
ner,1996,44629056.4
ner,1997,91835168.1
ner,1998,66311136
ner,1999,79211918.4
ner,2000,72355651.2
ner,2001,34350384.7
ner,2002,34057010.2
ner,2003,38515939.2
ner,2004,9600059.9
ner,2005,40007440.7
ner,2006,38285334.6
ner,2007,261317705.2
ner,2008,92908793.9
ner,2009,130554893.4
ner,2010,170424407.3
ner,2011,154220297
ner,2012,95733390.3
ner,2013,70264029.3
ner,2014,66829996.2
ner,2015,22801221.4
ner,2016,40152880.4
ner,2017,69778566.8
ner,2018,67241886
ner,2019,93352608.5
ner,2020,61551804.5
nga,1970,269602902.7
nga,1971,309253783.5
nga,1972,349946843.8
nga,1973,574167511.8
nga,1974,606829010.5
nga,1975,543745217
nga,1976,431560000
nga,1977,2161157244.6
nga,1978,2446470759.1
nga,1979,2283000000
nga,1980,3553069165
nga,1981,4427230691.2
nga,1982,2534736119.4
nga,1983,5058908610.8
nga,1984,5744420645.9
nga,1985,4994467303.2
nga,1986,3681596458
nga,1987,1568446952.5
nga,1988,1547623694.1
nga,1989,464770803.3
nga,1990,1503551650.6
nga,1991,858650330.2
nga,1992,2209562733.1
nga,1993,3957313303.2
nga,1994,4826457461.4
nga,1995,5651194994.5
nga,1996,5676115014.9
nga,1997,5528620077
nga,1998,6564455467.1
nga,1999,6247376698.5
nga,2000,1119955764.7
nga,2001,415198527
nga,2002,1475488480.2
nga,2003,2607994677
nga,2004,3895004416.3
nga,2005,3101086.7
nga,2006,1000
nga,2007,1000
nga,2008,1000
nga,2009,0
nga,2010,0
nga,2011,1535.3
nga,2012,0
nga,2013,532580
nga,2014,370046
nga,2015,104000
nga,2016,0
nga,2017,0
nga,2018,0
nga,2019,0
nga,2020,5761.1
nic,1970,48000000
nic,1971,59000000
nic,1972,73000000
nic,1973,105043000
nic,1974,144000000
nic,1975,189125784.8
nic,1976,210019190.3
nic,1977,428910151.9
nic,1978,500318743.9
nic,1979,392577983.1
nic,1980,472246392.8
nic,1981,347218736.1
nic,1982,421448480.2
nic,1983,681062033
nic,1984,689962514.4
nic,1985,852640316.8
nic,1986,1018163737.8
nic,1987,1521821934.5
nic,1988,1710270459.3
nic,1989,2071152326.4
nic,1990,2437704550.4
nic,1991,1745222524.5
nic,1992,1854901112.1
nic,1993,1958361277.3
nic,1994,2307531936.8
nic,1995,1794224180.8
nic,1996,794321560
nic,1997,837180520.1
nic,1998,735933104.9
nic,1999,837717951.2
nic,2000,912125075.3
nic,2001,675291315.2
nic,2002,556131082.3
nic,2003,597278205.1
nic,2004,497011000
nic,2005,540211000
nic,2006,617337254
nic,2007,1156553874
nic,2008,1149857000
nic,2009,1002013000
nic,2010,1402177000
nic,2011,1453198000
nic,2012,1705029000
nic,2013,1700669000
nic,2014,1512409000
nic,2015,1280637000
nic,2016,1418863000
nic,2017,1444363000
nic,2018,1375492000
nic,2019,1205231000
nic,2020,1168410000
npl,1977,23000000
npl,1978,16000000
npl,1979,12000000
npl,1980,7000000
npl,1981,22000000
npl,1982,39000000
npl,1983,80000000
npl,1984,24000000
npl,1985,23000000
npl,1986,21401172.3
npl,1987,20976715.5
npl,1988,25572038
npl,1989,21187991.3
npl,1990,24250736
npl,1991,25367416.9
npl,1992,5500460.3
npl,1993,20706945.5
npl,1994,62656614.2
npl,1995,22861737.9
npl,1996,25747608
npl,1997,28395012.5
npl,1998,30914321.5
npl,1999,42540000
npl,2000,29000000
npl,2001,54000000
npl,2002,40000000
npl,2003,55000000
npl,2004,36000000
npl,2005,47000000
npl,2006,81000000
npl,2007,55000000
npl,2008,57000000
npl,2009,44000000
npl,2010,61000000
npl,2011,84000000
npl,2012,113000000
npl,2013,249604000
npl,2014,332892000
npl,2015,349434000
npl,2016,378505000
npl,2017,421210000
npl,2018,251619000
npl,2019,402852000
npl,2020,360500000
pak,1970,104000000
pak,1971,122000000
pak,1972,131000000
pak,1973,147000000
pak,1974,165000000
pak,1975,186000000
pak,1976,220000000
pak,1977,180000000
pak,1978,210000000
pak,1979,441000000
pak,1980,737000000
pak,1981,903000000
pak,1982,720000000
pak,1983,797000000
pak,1984,932000000
pak,1985,1310000000
pak,1986,1863000000
pak,1987,2280000000
pak,1988,2429000000
pak,1989,2771159000
pak,1990,3184737000
pak,1991,4134107000
pak,1992,4394000000
pak,1993,1946000000
pak,1994,1938000000
pak,1995,3235000000
pak,1996,2816010000
pak,1997,2481000000
pak,1998,2159376893.6
pak,1999,1830190000
pak,2000,1518730000
pak,2001,1313800000
pak,2002,1540000000
pak,2003,1245000000
pak,2004,1245000000
pak,2005,1230000001
pak,2006,1322000000
pak,2007,2228000000
pak,2008,1370000000
pak,2009,1466000000
pak,2010,4667000000
pak,2011,3619000000
pak,2012,5099152000
pak,2013,6149153000
pak,2014,7478996000
pak,2015,8365154000
pak,2016,9102930000
pak,2017,14323337000
pak,2018,13780786000
pak,2019,16596044000
pak,2020,15063282000
pan,1970,35000000
pan,1971,44000000
pan,1972,61000000
pan,1973,81000000
pan,1974,102000000
pan,1975,141000000
pan,1976,203000000
pan,1977,300000000
pan,1978,385000000
pan,1979,491000000
pan,1980,680773000
pan,1981,843074000
pan,1982,922000000
pan,1983,1050657000
pan,1984,912678000
pan,1985,1124033000
pan,1986,1011653000
pan,1987,1257776454.9
pan,1988,1732994549.8
pan,1989,2063133602.5
pan,1990,2418415181.9
pan,1991,2613464622.5
pan,1992,2605052733.7
pan,1993,3045522092
pan,1994,3065267303.3
pan,1995,2251683506.5
pan,1996,728227751.2
pan,1997,462225548.8
pan,1998,463175000
pan,1999,443960000
pan,2000,960000
pan,2001,846048
pan,2002,0
pan,2003,0
pan,2004,0
pan,2005,0
pan,2006,0
pan,2007,0
pan,2008,26772400000
pan,2009,23283300000
pan,2010,24886900000
pan,2011,28577400000
pan,2012,30884500000
pan,2013,35362900000
pan,2014,38587700000
pan,2015,43818300000
pan,2016,43297000000
pan,2017,38449800000
pan,2018,38905914000
pan,2019,36827859000
pan,2020,35670936000
per,1970,546000000
per,1971,563000000
per,1972,589000000
per,1973,662000000
per,1974,892000000
per,1975,1041000000
per,1976,1289000000
per,1977,2100000000
per,1978,2098000000
per,1979,1574000000
per,1980,2084013042.2
per,1981,1516025576.9
per,1982,2276003125.5
per,1983,1615614391.5
per,1984,1787654116.6
per,1985,1959047155.7
