geo,time,ne_dab_defl_zs
hrv,2003,78.76288
hrv,2004,80.64781
hrv,2005,83.10399
hrv,2006,86.09078
hrv,2007,89.28461
hrv,2008,93.89137
hrv,2009,95.75886
hrv,2010,96.2016
hrv,2011,97.6866
hrv,2012,99.30781
hrv,2013,100.14186
hrv,2014,100.14135
hrv,2015,100
hrv,2016,99.26971
hrv,2017,100.2816
hrv,2018,101.95486
hrv,2019,103.50396
hrv,2020,104.03733
hti,1988,4.33279
hti,1989,4.77397
hti,1990,5.41418
hti,1991,6.24581
hti,1992,7.39364
hti,1993,8.55573
hti,1994,12.36484
hti,1995,12.96872
hti,1996,12.90072
hti,1997,14.23031
hti,1998,16.3239
hti,1999,21.41445
hti,2000,26.32004
hti,2001,30.26096
hti,2002,33.22187
hti,2003,40.46164
hti,2004,48.97225
hti,2005,55.05416
hti,2006,61.54137
hti,2007,65.57754
hti,2008,73.18097
hti,2009,79.33257
hti,2010,88.47501
hti,2011,92.54638
hti,2012,99.99998
hti,2013,107.36827
hti,2014,110.51824
hti,2015,114.61345
hti,2016,129.18736
hti,2017,145.47839
hti,2018,156.73355
hti,2019,182.2056
hti,2020,217.62499
hun,1991,11.90836
hun,1992,14.40479
hun,1993,17.09584
hun,1994,20.31379
hun,1995,25.78986
hun,1996,31.53566
hun,1997,37.56225
hun,1998,42.45303
hun,1999,46.05713
hun,2000,51.14654
hun,2001,56.61449
hun,2002,60.57055
hun,2003,63.96913
hun,2004,66.81007
hun,2005,69.36907
hun,2006,72.64188
hun,2007,76.36987
hun,2008,80.57091
hun,2009,84.22429
hun,2010,86.2892
hun,2011,89.01813
hun,2012,92.38087
hun,2013,94.64254
hun,2014,97.62815
hun,2015,100
hun,2016,100.99965
hun,2017,105.63857
hun,2018,111.69582
hun,2019,116.90377
hun,2020,121.96575
idn,1960,0.10062
idn,1961,0.11481
idn,1962,0.30957
idn,1963,0.79715
idn,1964,1.71412
idn,1965,5.7008
idn,1966,0.07985
idn,1967,0.20648
idn,1968,0.44526
idn,1969,0.53728
idn,1970,0.59088
idn,1971,0.59624
idn,1972,0.68303
idn,1973,0.90103
idn,1974,1.1778
idn,1975,1.37122
idn,1976,1.56656
idn,1977,1.70955
idn,1978,1.89762
idn,1979,2.15605
idn,1980,2.57707
idn,1981,2.85602
idn,1982,3.1979
idn,1983,1.18042
idn,1984,0.94273
idn,1985,0.73869
idn,1986,0.86991
idn,1987,1.21365
idn,1988,3.58931
idn,1989,3.5962
idn,1990,2.61267
idn,1991,3.98629
idn,1992,4.01858
idn,1993,3.70723
idn,1994,3.37684
idn,1995,3.79656
idn,1996,7.48999
idn,1997,9.95899
idn,1998,208.17156
idn,1999,-87.25817
idn,2000,-38.84259
idn,2001,-31.19436
idn,2002,120.90703
idn,2003,-37.76636
idn,2004,-356.99024
idn,2005,-126.36101
idn,2006,-320.69753
idn,2007,68.70552
idn,2008,87.44608
idn,2009,83.03277
idn,2010,100
idn,2011,106.89492
idn,2012,113.25348
idn,2013,119.26131
idn,2014,126.95089
idn,2015,132.93596
idn,2016,136.71997
idn,2017,141.14286
idn,2018,145.66732
idn,2019,149.35302
idn,2020,151.45899
ind,1960,2.56221
ind,1961,2.62979
ind,1962,2.73121
ind,1963,2.90076
ind,1964,3.18322
ind,1965,3.35952
ind,1966,3.81855
ind,1967,4.2576
ind,1968,4.18555
ind,1969,4.39117
ind,1970,4.55949
ind,1971,4.80794
ind,1972,5.22201
ind,1973,6.11972
ind,1974,7.49673
ind,1975,7.56798
ind,1976,7.59394
ind,1977,7.96137
ind,1978,8.24771
ind,1979,9.27439
ind,1980,10.21707
ind,1981,11.50444
ind,1982,12.55781
ind,1983,13.55808
ind,1984,14.68857
ind,1985,15.7902
ind,1986,17.03819
ind,1987,18.41886
ind,1988,20.24683
ind,1989,21.80146
ind,1990,23.98262
ind,1991,26.96718
ind,1992,29.56834
ind,1993,32.32787
ind,1994,35.81888
ind,1995,39.22845
ind,1996,42.43336
ind,1997,45.04302
ind,1998,48.17921
ind,1999,50.87025
ind,2000,52.6669
ind,2001,54.27983
ind,2002,55.83692
ind,2003,58.11204
ind,2004,61.15746
ind,2005,63.78954
ind,2006,68.78556
ind,2007,73.07811
ind,2008,79.10706
ind,2009,84.89293
ind,2010,91.83807
ind,2011,100.00001
ind,2012,107.47428
ind,2013,114.41902
ind,2014,119.74284
ind,2015,122.33834
ind,2016,126.25681
ind,2017,130.30756
ind,2018,135.51776
ind,2019,139.67158
ind,2020,144.75006
irl,1970,7.21331
irl,1971,7.87796
irl,1972,8.6644
irl,1973,9.7163
irl,1974,11.28282
irl,1975,13.70663
irl,1976,16.20127
irl,1977,18.5726
irl,1978,20.29818
irl,1979,23.46013
irl,1980,27.73342
irl,1981,32.85633
irl,1982,37.14929
irl,1983,40.28056
irl,1984,43.1866
irl,1985,45.39658
irl,1986,47.31645
irl,1987,49.14882
irl,1988,51.25305
irl,1989,53.66335
irl,1990,54.86131
irl,1991,56.65836
irl,1992,58.71617
irl,1993,60.81141
irl,1994,62.32737
irl,1995,64.10042
irl,1996,66.01292
irl,1997,68.45725
irl,1998,71.95585
irl,1999,75.38565
irl,2000,79.9695
irl,2001,84.44168
irl,2002,88.88519
irl,2003,92.89716
irl,2004,96.49058
irl,2005,99.09294
irl,2006,102.89589
irl,2007,104.47883
irl,2008,103.69023
irl,2009,98.12834
irl,2010,95.91149
irl,2011,96.12399
irl,2012,97.48887
irl,2013,97.97674
irl,2014,98.58394
irl,2015,100
irl,2016,100.74696
irl,2017,102.60005
irl,2018,104.43835
irl,2019,108.10942
irl,2020,108.49341
irn,1960,0.07822
irn,1961,0.07903
irn,1962,0.08081
irn,1963,0.0768
irn,1964,0.07942
irn,1965,0.07893
irn,1966,0.07969
irn,1967,0.07879
irn,1968,0.07977
irn,1969,0.08282
irn,1970,0.08494
irn,1971,0.09125
irn,1972,0.09308
irn,1973,0.1096
irn,1974,0.11634
irn,1975,0.12482
irn,1976,0.13872
irn,1977,0.16636
irn,1978,0.18281
irn,1979,0.22583
irn,1980,0.30225
irn,1981,0.38054
irn,1982,0.43504
irn,1983,0.50576
irn,1984,0.61232
irn,1985,0.62675
irn,1986,0.71757
irn,1987,0.85992
irn,1988,1.17883
irn,1989,1.37388
irn,1990,1.68591
irn,1991,2.09794
irn,1992,2.79798
irn,1993,3.81132
irn,1994,5.207
irn,1995,7.57885
irn,1996,9.7034
irn,1997,11.33329
irn,1998,12.98815
irn,1999,16.01484
irn,2000,19.77444
irn,2001,21.57939
irn,2002,26.38809
irn,2003,30.2327
irn,2004,37.34959
irn,2005,41.62475
irn,2006,47.42379
irn,2007,56.16296
irn,2008,68.03383
irn,2009,72.72455
irn,2010,82.13027
irn,2011,100
irn,2012,131.70104
irn,2013,176.29275
irn,2014,203.94753
irn,2015,217.64442
irn,2016,237.18956
irn,2017,262.71086
irn,2018,350.22761
irn,2019,488.40404
irn,2020,685.421
irq,2007,100
irq,2008,116.38559
irq,2009,119.48444
irq,2010,124.47211
irq,2011,136.31438
irq,2012,142.92416
irq,2013,146.6355
irq,2014,144.42121
irq,2015,134.82394
irq,2016,131.94242
irq,2017,136.71579
irq,2018,140.71446
irq,2019,139.54506
isl,1970,0.09369
isl,1971,0.10188
isl,1972,0.12354
isl,1973,0.15547
isl,1974,0.21488
isl,1975,0.32103
isl,1976,0.42519
isl,1977,0.54142
isl,1978,0.78356
isl,1979,1.14025
isl,1980,1.76364
isl,1981,2.61109
isl,1982,3.96866
isl,1983,7.32365
isl,1984,9.05019
isl,1985,12.16948
isl,1986,14.95035
isl,1987,17.54818
isl,1988,21.34205
isl,1989,26.8628
isl,1990,30.57227
isl,1991,32.43951
isl,1992,33.67631
isl,1993,34.64678
isl,1994,35.71298
isl,1995,36.4501
isl,1996,37.81514
isl,1997,38.61441
isl,1998,39.77853
isl,1999,41.18377
isl,2000,43.27072
isl,2001,47.07298
isl,2002,49.76372
isl,2003,50.68168
isl,2004,52.27626
isl,2005,53.1964
isl,2006,57.88931
isl,2007,61.04029
isl,2008,70.33299
isl,2009,79.9464
isl,2010,83.06615
isl,2011,86.59614
isl,2012,91.1972
isl,2013,94.49856
isl,2014,97.17518
isl,2015,100
isl,2016,101.89009
isl,2017,102.35827
isl,2018,106.55845
isl,2019,111.66211
isl,2020,116.21725
isr,1970,0.00138
isr,1971,0.00157
isr,1972,0.00184
isr,1973,0.00224
isr,1974,0.00307
isr,1975,0.00425
isr,1976,0.00546
isr,1977,0.00764
isr,1978,0.01221
isr,1979,0.02179
isr,1980,0.04968
isr,1981,0.11072
isr,1982,0.24555
isr,1983,0.5994
isr,1984,2.96758
isr,1985,10.98752
isr,1986,16.04554
isr,1987,19.3102
isr,1988,22.51248
isr,1989,27.12808
isr,1990,31.31938
isr,1991,37.27366
isr,1992,41.72677
isr,1993,46.26161
isr,1994,52.12882
isr,1995,57.26252
isr,1996,62.1486
isr,1997,66.5119
isr,1998,70.39806
isr,1999,74.33438
isr,2000,76.65895
isr,2001,77.98003
isr,2002,81.52554
isr,2003,81.79704
isr,2004,82.693
isr,2005,84.25983
isr,2006,85.83726
isr,2007,87.34889
isr,2008,90.02311
isr,2009,91.27792
isr,2010,93.5123
isr,2011,96.0219
isr,2012,98.24892
isr,2013,99.46858
isr,2014,99.79589
isr,2015,100
isr,2016,99.6133
isr,2017,99.79139
isr,2018,101.31165
isr,2019,101.96474
isr,2020,102.54548
ita,1970,4.70085
ita,1971,5.02939
ita,1972,5.30093
ita,1973,6.11963
ita,1974,7.56534
ita,1975,8.72132
ita,1976,10.38721
ita,1977,12.21996
ita,1978,13.88725
ita,1979,16.11286
ita,1980,19.64912
ita,1981,23.43601
ita,1982,27.24007
ita,1983,31.19946
ita,1984,34.64087
ita,1985,37.76129
ita,1986,39.58243
ita,1987,41.786
ita,1988,44.68824
ita,1989,47.50524
ita,1990,51.3029
ita,1991,54.78966
ita,1992,57.25981
ita,1993,59.74301
ita,1994,62.061
ita,1995,65.495
ita,1996,68.2167
ita,1997,69.93515
ita,1998,71.20293
ita,1999,72.33178
ita,2000,74.60736
ita,2001,76.58098
ita,2002,78.81024
ita,2003,81.13558
ita,2004,83.50015
ita,2005,85.73988
ita,2006,88.25365
ita,2007,90.14817
ita,2008,92.93876
ita,2009,93.21043
ita,2010,94.62559
ita,2011,96.8669
ita,2012,98.7319
ita,2013,99.44122
ita,2014,99.6769
ita,2015,100
ita,2016,100.30378
ita,2017,101.4258
ita,2018,102.64962
ita,2019,103.33961
ita,2020,103.56436
jam,2007,99.99991
jam,2008,119.39209
jam,2009,131.71723
jam,2010,144.65549
jam,2011,155.71838
jam,2012,165.9528
jam,2013,181.17236
jam,2014,195.04001
jam,2015,202.37955
jam,2016,208.29007
jam,2017,222.29309
jam,2018,231.71336
jam,2019,240.33403
jam,2020,250.31591
jor,1976,13.87413
jor,1977,16.72584
jor,1978,16.5544
jor,1979,17.50962
jor,1980,18.48106
jor,1981,18.78527
jor,1982,20.49919
jor,1983,22.04922
jor,1984,23.21394
jor,1985,24.83557
jor,1986,23.58725
jor,1987,23.01693
jor,1988,24.63734
jor,1989,31.89344
jor,1990,38.0926
jor,1991,40.01698
jor,1992,43.13149
jor,1993,44.5816
jor,1994,46.40466
jor,1995,48.25557
jor,1996,50.45628
jor,1997,50.84144
jor,1998,52.91018
jor,1999,52.51954
jor,2000,53.66411
jor,2001,53.71961
jor,2002,53.931
jor,2003,54.45889
jor,2004,57.3058
jor,2005,59.79442
jor,2006,65.35087
jor,2007,68.98508
jor,2008,78.90403
jor,2009,80.05234
jor,2010,83.17903
jor,2011,87.57234
jor,2012,91.74328
jor,2013,95.90453
jor,2014,98.97481
jor,2015,99.62943
jor,2016,99.99996
jor,2017,102.36417
jor,2018,105.35179
jor,2019,106.03661
jor,2020,106.31939
jpn,1970,39.87746
jpn,1971,41.42795
jpn,1972,43.82111
jpn,1973,50.03065
jpn,1974,61.67857
jpn,1975,65.96675
jpn,1976,71.05306
jpn,1977,75.61282
jpn,1978,78.48527
jpn,1979,82.30916
jpn,1980,88.58451
jpn,1981,91.10625
jpn,1982,92.88521
jpn,1983,94.25069
jpn,1984,95.51155
jpn,1985,95.8751
jpn,1986,96.21195
jpn,1987,96.73421
jpn,1988,96.93254
jpn,1989,98.53876
jpn,1990,100.96748
jpn,1991,103.88292
jpn,1992,105.64967
jpn,1993,105.62042
jpn,1994,108.14379
jpn,1995,107.65031
jpn,1996,107.60245
jpn,1997,108.54117
jpn,1998,108.1194
jpn,1999,106.95896
jpn,2000,106.11697
jpn,2001,104.94611
jpn,2002,103.59048
jpn,2003,102.2899
jpn,2004,101.60602
jpn,2005,101.1357
jpn,2006,101.20626
jpn,2007,101.05799
jpn,2008,101.7846
jpn,2009,99.67689
jpn,2010,98.55929
jpn,2011,98.11176
jpn,2012,97.55487
jpn,2013,97.60621
jpn,2014,99.43083
jpn,2015,100
jpn,2016,99.55135
jpn,2017,100.06291
jpn,2018,100.8289
jpn,2019,101.33923
jpn,2020,101.33544
kaz,1993,0.49825
kaz,1994,8.75483
kaz,1995,26.26024
kaz,1996,37.3353
kaz,1997,44.22618
kaz,1998,47.81627
kaz,1999,54.9536
kaz,2000,61.22564
kaz,2001,69.74
kaz,2002,74.41589
kaz,2003,80.93457
kaz,2004,90.51589
kaz,2005,100
kaz,2006,110.87936
kaz,2007,122.88646
kaz,2008,139.22771
kaz,2009,157.39007
kaz,2010,173.76282
kaz,2011,190.2423
kaz,2012,202.42766
kaz,2013,225.04927
kaz,2014,237.83284
kaz,2015,260.87877
kaz,2016,296.82831
kaz,2017,320.29777
kaz,2018,339.266
kaz,2019,363.52888
kaz,2020,396.20415
ken,1964,0.89395
ken,1965,0.87489
ken,1966,0.90355
ken,1967,0.92741
ken,1968,0.9753
ken,1969,0.99309
ken,1970,1.09738
ken,1971,1.00048
ken,1972,1.05199
ken,1973,1.21991
ken,1974,1.42307
ken,1975,1.65618
ken,1976,1.92038
ken,1977,2.10801
ken,1978,2.27305
ken,1979,2.42515
ken,1980,2.81414
ken,1981,3.2816
ken,1982,3.80991
ken,1983,4.25511
ken,1984,4.56937
ken,1985,5.21204
ken,1986,5.4091
ken,1987,5.82366
ken,1988,6.20401
ken,1989,7.16319
ken,1990,7.78623
ken,1991,8.39494
ken,1992,9.84618
ken,1993,11.63589
ken,1994,13.08157
ken,1995,14.7831
ken,1996,21.23013
ken,1997,23.30312
ken,1998,24.89903
ken,1999,25.92255
ken,2000,27.74752
ken,2001,28.79647
ken,2002,28.79744
ken,2003,30.64701
ken,2004,33.18939
ken,2005,34.77516
ken,2006,40.84074
ken,2007,44.79113
ken,2008,51.00069
ken,2009,60.17838
ken,2010,63.10011
ken,2011,72.2606
ken,2012,76.76946
ken,2013,82.05915
ken,2014,88.58937
ken,2015,95.06733
ken,2016,100.00001
ken,2017,107.53088
ken,2018,112.06393
ken,2019,117.18226
ken,2020,122.67649
kgz,1991,0.03288
kgz,1992,0.32584
kgz,1993,2.80458
kgz,1994,7.91798
kgz,1995,11.97637
kgz,1996,18.32958
kgz,1997,22.2654
kgz,1998,26.08024
kgz,1999,33.68447
kgz,2000,40.96284
kgz,2001,43.84541
kgz,2002,45.52634
kgz,2003,46.37493
kgz,2004,49.06796
kgz,2005,53.41912
kgz,2006,57.50258
kgz,2007,65.55916
kgz,2008,82.58743
kgz,2009,87.35225
kgz,2010,100
kgz,2011,117.68074
kgz,2012,129.83663
kgz,2013,138.22397
kgz,2014,148.27984
kgz,2015,154.53845
kgz,2016,157.30318
kgz,2017,163.50874
kgz,2018,164.77147
kgz,2019,165.06286
kgz,2020,175.09731
khm,1993,81.2777
khm,1994,76.86163
khm,1995,84.3463
khm,1996,86.52296
khm,1997,89.19801
khm,1998,99.80342
khm,1999,101.28275
khm,2000,100
khm,2001,102.89682
khm,2002,103.45671
khm,2003,105.05983
khm,2004,109.90703
khm,2005,115.93848
khm,2006,120.44663
khm,2007,128.24394
khm,2008,134.09158
khm,2009,135.11319
khm,2010,142.11364
khm,2011,144.14543
khm,2012,144.41226
khm,2013,145.14828
khm,2014,152.80523
khm,2015,155.09961
khm,2016,158.75371
khm,2017,162.90561
khm,2018,162.07367
khm,2019,164.81436
khm,2020,165.42642
kir,2008,113.63945
kir,2009,118.29861
kir,2010,118.24167
kir,2011,119.14804
kir,2012,117.67943
kir,2013,117.77235
kir,2014,119.58575
kir,2015,120.43114
kir,2016,121.22793
kir,2017,122.3359
kir,2018,125.07527
kor,1960,0.65057
kor,1961,0.75887
kor,1962,0.85842
kor,1963,1.12235
kor,1964,1.4646
kor,1965,1.55262
kor,1966,1.84005
kor,1967,2.08679
kor,1968,2.39258
kor,1969,2.74995
kor,1970,3.13509
kor,1971,3.51299
kor,1972,4.00636
kor,1973,4.61638
kor,1974,6.37393
kor,1975,7.94568
kor,1976,9.38557
kor,1977,10.81167
kor,1978,13.16854
kor,1979,15.8146
kor,1980,20.26894
kor,1981,23.80658
kor,1982,25.17155
kor,1983,26.31177
kor,1984,27.4072
kor,1985,28.60322
kor,1986,29.4829
kor,1987,30.74859
kor,1988,33.01883
kor,1989,34.83932
kor,1990,38.68178
kor,1991,42.43588
kor,1992,45.61218
kor,1993,48.27573
kor,1994,52.20605
kor,1995,56.18643
kor,1996,59.19258
kor,1997,62.55547
kor,1998,65.13252
kor,1999,65.93197
kor,2000,68.61457
kor,2001,71.55651
kor,2002,73.43001
kor,2003,76.38853
kor,2004,79.51081
kor,2005,81.59865
kor,2006,82.80541
kor,2007,84.82982
kor,2008,89.67779
kor,2009,91.35506
kor,2010,93.94893
kor,2011,97.48182
kor,2012,98.72261
kor,2013,98.91461
kor,2014,99.73301
kor,2015,100
kor,2016,101.10026
kor,2017,103.03608
kor,2018,104.79563
kor,2019,106.47063
kor,2020,107.60617
kos,2008,100
kos,2009,97.60834
kos,2010,103.72484
kos,2011,107.62412
kos,2012,110.14043
kos,2013,109.87073
kos,2014,112.2915
kos,2015,115.20721
kos,2016,114.44596
kos,2017,116.37417
kos,2018,118.2523
kos,2019,119.08042
kos,2020,118.81752
kwt,2010,100
kwt,2011,103.57065
kwt,2012,106.58338
kwt,2013,110.04836
kwt,2014,112.77186
kwt,2015,115.4735
kwt,2016,117.79436
kwt,2017,120.46816
kwt,2018,121.43613
kwt,2019,122.35688
lao,2000,50.13654
lao,2001,50.66475
lao,2002,52.823
lao,2003,59.7106
lao,2004,63.47984
lao,2005,66.60017
lao,2006,67.49726
lao,2007,74.99771
lao,2008,81.60542
lao,2009,79.0792
lao,2010,85.62579
lao,2011,88.03714
lao,2012,99.99986
lao,2013,106.81095
lao,2014,111.51542
lao,2015,116.00226
lao,2016,112.7406
lbn,1990,22.7278
lbn,1991,32.23134
lbn,1992,53.28648
lbn,1993,61.80362
lbn,1994,64.74488
lbn,1995,71.06389
lbn,1996,71.37028
lbn,1997,77.73599
lbn,1998,78.3302
lbn,1999,78.06816
lbn,2000,76.68992
lbn,2001,76.17665
lbn,2002,77.00686
lbn,2003,79.28522
lbn,2004,79.21087
lbn,2005,81.03814
lbn,2006,82.41738
lbn,2007,87.01788
lbn,2008,95.8546
lbn,2009,97.29308
lbn,2010,100
lbn,2011,109.1116
lbn,2012,113.82969
lbn,2013,115.87778
lbn,2014,114.56521
lbn,2015,110.6308
lbn,2016,108.16525
lbn,2017,111.76959
lbn,2018,117.95849
lbn,2019,122.09287
lbn,2020,225.84176
lka,1960,1.13318
lka,1961,1.16318
lka,1962,1.1077
lka,1963,1.20566
lka,1964,1.23398
lka,1965,1.27917
lka,1966,1.21745
lka,1967,1.30433
lka,1968,1.39114
lka,1969,1.42629
lka,1970,1.6215
lka,1971,1.67426
lka,1972,1.83059
lka,1973,2.08122
lka,1974,2.43578
lka,1975,2.72114
lka,1976,2.90961
lka,1977,3.22043
lka,1978,3.50275
lka,1979,4.07267
lka,1980,4.84184
lka,1981,5.02237
lka,1982,5.85694
lka,1983,6.51888
lka,1984,7.46479
lka,1985,7.65149
lka,1986,8.31463
lka,1987,8.84315
lka,1988,9.98283
lka,1989,10.96735
lka,1990,14.69012
lka,1991,15.94542
lka,1992,17.65062
lka,1993,19.33446
lka,1994,21.18687
lka,1995,24.01809
lka,1996,26.20478
lka,1997,28.62755
lka,1998,30.0698
lka,1999,31.27856
lka,2000,34.2166
lka,2001,37.63973
lka,2002,40.71797
lka,2003,42.57339
lka,2004,47.77636
lka,2005,53.918
lka,2006,60.5909
lka,2007,69.90567
lka,2008,83.35783
lka,2009,83.41658
lka,2010,100
lka,2011,106.17382
lka,2012,117.055
lka,2013,122.88622
lka,2014,124.33494
lka,2015,122.77461
lka,2016,126.27613
lka,2017,134.93756
lka,2018,140.32789
lka,2019,146.68649
lka,2020,153.66646
lso,1960,71.51196
lso,1961,71.57486
lso,1962,71.68304
lso,1963,71.73387
lso,1964,71.7753
lso,1965,71.82714
lso,1966,71.76219
lso,1967,71.81158
lso,1968,71.83972
lso,1969,71.83308
lso,1970,71.78567
lso,1971,71.738
lso,1972,71.78107
lso,1973,71.8724
lso,1974,71.80028
lso,1975,71.88402
lso,1976,72.16692
lso,1977,71.99364
lso,1978,72.11519
lso,1979,72.20132
lso,1980,72.36037
lso,1981,72.33298
lso,2007,71.46463
lso,2008,80.98435
lso,2009,86.65304
lso,2010,89.0999
lso,2011,93.40751
lso,2012,100
lso,2013,107.58026
lso,2014,116.04015
lso,2015,123.45367
lso,2016,128.70394
lso,2017,135.58161
lso,2018,141.9364
lso,2019,144.82288
ltu,1995,53.65753
ltu,1996,62.04275
ltu,1997,68.54279
ltu,1998,71.59873
ltu,1999,69.43447
ltu,2000,68.92857
ltu,2001,69.02423
ltu,2002,69.11701
ltu,2003,68.59237
ltu,2004,67.92162
ltu,2005,72.20195
ltu,2006,78.45379
ltu,2007,85.07729
ltu,2008,91.59619
ltu,2009,89.55108
ltu,2010,91.09687
ltu,2011,96.52702
ltu,2012,99.76035
ltu,2013,101.25542
ltu,2014,101.59718
ltu,2015,100
ltu,2016,100.42449
ltu,2017,104.68424
ltu,2018,109.595
ltu,2019,111.74125
ltu,2020,112.87465
lux,1970,16.93807
lux,1971,18.00853
lux,1972,19.02001
lux,1973,20.32082
lux,1974,22.45382
lux,1975,24.99991
lux,1976,27.55068
lux,1977,29.44639
lux,1978,30.81341
lux,1979,32.72664
lux,1980,35.37019
lux,1981,38.08517
lux,1982,41.6611
lux,1983,45.11654
lux,1984,48.07475
lux,1985,49.01577
lux,1986,49.58761
lux,1987,50.20784
lux,1988,51.11371
lux,1989,52.95357
lux,1990,55.17782
lux,1991,57.06179
lux,1992,59.65733
lux,1993,61.77614
lux,1994,63.24985
lux,1995,64.50043
lux,1996,65.78189
lux,1997,67.13485
lux,1998,67.74652
lux,1999,69.73276
lux,2000,72.07287
lux,2001,73.97627
lux,2002,75.48915
lux,2003,77.58874
lux,2004,79.65223
lux,2005,82.6943
lux,2006,84.69319
lux,2007,86.86975
lux,2008,89.32383
lux,2009,89.53245
lux,2010,91.08779
lux,2011,93.53448
lux,2012,95.80096
lux,2013,97.20157
lux,2014,98.31333
lux,2015,100
lux,2016,100.78497
lux,2017,102.97836
lux,2018,104.85987
lux,2019,106.91583
lux,2020,108.46002
lva,1995,36.37413
lva,1996,41.24907
lva,1997,45.11976
lva,1998,46.92931
lva,1999,46.85949
lva,2000,49.61438
lva,2001,50.60393
lva,2002,53.66678
lva,2003,56.14495
lva,2004,59.57567
lva,2005,66.45656
lva,2006,74.50358
lva,2007,86.41781
lva,2008,96.77652
lva,2009,87.46758
lva,2010,87.55208
lva,2011,91.44127
lva,2012,96.48892
lva,2013,97.86241
lva,2014,100.24127
lva,2015,100
lva,2016,99.03456
lva,2017,101.57746
lva,2018,104.13551
lva,2019,105.97661
lva,2020,103.83904
mac,2019,100
mac,2020,101.02745
mar,1966,15.49307
mar,1967,14.90794
mar,1968,14.57154
mar,1969,14.83186
mar,1970,15.21116
mar,1971,15.93075
mar,1972,16.81987
mar,1973,17.95692
mar,1974,20.78236
mar,1975,20.89178
mar,1976,22.63358
mar,1977,24.13033
mar,1978,27.0105
mar,1979,28.82054
mar,1980,38.30079
mar,1981,42.78638
mar,1982,46.41911
mar,1983,48.50589
mar,1984,52.54874
mar,1985,56.84629
mar,1986,60.50874
mar,1987,60.7673
mar,1988,62.41529
mar,1989,65.71005
mar,1990,71.49695
mar,1991,74.6909
mar,1992,77.68628
mar,1993,80.16852
mar,1994,82.66095
mar,1995,85.27923
mar,1996,87.08419
mar,1997,86.99094
mar,1998,88.03776
mar,1999,87.79465
mar,2000,88.74866
mar,2001,90.02133
mar,2002,90.53103
mar,2003,89.87543
mar,2004,91.80333
mar,2005,94.53232
mar,2006,96.89021
mar,2007,100
mar,2008,103.45751
mar,2009,102.82061
mar,2010,104.92726
mar,2011,105.8465
mar,2012,107.17953
mar,2013,108.46759
mar,2014,108.47211
mar,2015,108.70963
mar,2016,108.89762
mar,2017,109.68379
mar,2018,110.82003
mar,2019,111.5267
mar,2020,111.3328
mda,1995,12.32205
mda,1996,15.09962
mda,1997,16.33846
mda,1998,17.52172
mda,1999,25.27128
mda,2000,31.82596
mda,2001,35.48043
mda,2002,39.06076
mda,2003,44.41783
mda,2004,48.60225
mda,2005,53.822
mda,2006,61.2564
mda,2007,70.25445
mda,2008,78.716
mda,2009,78.94369
mda,2010,100
mda,2011,106.73166
mda,2012,113.34455
mda,2013,118.25811
mda,2014,125.01315
mda,2015,135.89552
mda,2016,143.59809
mda,2017,151.25509
mda,2018,156.01643
mda,2019,163.97082
mda,2020,166.98301
mdg,1960,0.43986
mdg,1961,0.45481
mdg,1962,0.47044
mdg,1963,0.47289
mdg,1964,0.48248
mdg,1965,0.51063
mdg,1966,0.53629
mdg,1967,0.54827
mdg,1968,0.54459
mdg,1969,0.56282
mdg,1970,0.59243
mdg,1971,0.61701
mdg,1972,0.64536
mdg,1973,0.72406
mdg,1974,0.92685
mdg,1975,0.98734
mdg,1976,1.08878
mdg,1977,1.1873
mdg,1978,1.29074
mdg,1979,1.4497
mdg,1980,1.98163
mdg,1981,2.63718
mdg,1982,3.50588
mdg,1983,4.24375
mdg,1984,4.65834
mdg,1985,5.0727
mdg,1986,5.92124
mdg,1987,6.98768
mdg,1988,8.92853
mdg,1989,10.333
mdg,1990,11.1193
mdg,1991,12.35475
mdg,1992,14.19902
mdg,1993,15.52296
mdg,1994,21.68129
mdg,1995,32.31811
mdg,1996,38.14149
mdg,1997,39.88733
mdg,1998,41.47705
mdg,1999,45.13747
mdg,2000,50.06483
mdg,2001,51.82024
mdg,2002,60.47048
mdg,2003,56.22367
mdg,2004,65.80581
mdg,2005,80.7766
mdg,2006,89.07556
mdg,2007,100
mdg,2008,105.98775
mdg,2009,116.79752
mdg,2010,124.85532
mdg,2011,135.01546
mdg,2012,140.58664
mdg,2013,147.56961
mdg,2014,161.44994
mdg,2015,166.3014
mdg,2016,175.05614
mdg,2017,192.27284
mdg,2018,203.03748
mdg,2019,222.60868
mdg,2020,226.92444
mdv,2014,100
mdv,2015,107.28444
mdv,2016,121.30234
mdv,2017,124.42723
mdv,2018,134.15363
mdv,2019,134.57784
mdv,2020,127.67815
mex,1960,0.00955
mex,1961,0.00987
mex,1962,0.01017
mex,1963,0.01033
mex,1964,0.01086
mex,1965,0.00843
mex,1966,0.00881
mex,1967,0.00915
mex,1968,0.00927
mex,1969,0.00995
mex,1970,0.01044
mex,1971,0.0111
mex,1972,0.01176
mex,1973,0.01324
mex,1974,0.01619
mex,1975,0.019
mex,1976,0.02268
mex,1977,0.03008
mex,1978,0.03513
mex,1979,0.04192
mex,1980,0.05563
mex,1981,0.06959
mex,1982,0.11268
mex,1983,0.21706
mex,1984,0.35041
mex,1985,0.5551
mex,1986,0.99396
mex,1987,2.3529
