geo,time,dc_dac_cecl_cd
lka,1984,16739999.77112
lka,1985,14960000.03815
lka,1986,12819999.69482
lka,1987,11649999.61853
lka,1988,7510000.22888
lka,1989,4099999.90463
lka,1990,15500000
lka,1991,1870000.00477
lka,1992,10539999.96185
lka,1993,6469999.79019
lka,1994,6260000.22888
lka,1995,7190000.05722
lka,1996,5340000.15259
lka,1997,7179999.82834
lka,1998,5019999.98093
lka,1999,7130000.11444
lka,2000,5960000.03815
lka,2001,7079999.92371
lka,2002,12550000.19073
lka,2003,15189999.58038
lka,2004,14869999.88556
lka,2005,16090000.15259
lka,2006,24530000.68665
lka,2007,66139999.38965
lka,2008,111599998.47412
lka,2009,59229999.54224
lka,2010,48099998.47412
lka,2011,46919998.16895
lka,2012,46490001.67847
lka,2013,42810001.37329
lka,2014,39130001.06812
lka,2015,117279998.7793
lka,2016,36580001.83105
lka,2017,36270000.45776
lka,2018,27340000.15259
lka,2019,14439999.58038
lso,1970,79999.99821
lso,1971,90000.00358
lso,1972,1080000.04292
lso,1973,100000.00149
lso,1974,310000.00238
lso,1975,70000.0003
lso,1977,769999.98093
lso,1978,3630000.11444
lso,1979,2549999.95232
lso,1980,4590000.15259
lso,1981,6940000.05722
lso,1982,6719999.79019
lso,1983,5500000
lso,1984,7489999.77112
lso,1985,7469999.79019
lso,1986,6130000.11444
lso,1987,7309999.94278
lso,1988,13920000.07629
lso,1989,12050000.19073
lso,1990,14199999.80927
lso,1991,10090000.15259
lso,1992,19870000.83923
lso,1993,17549999.23706
lso,1994,30600000.38147
lso,1995,21409999.84741
lso,1996,23250000
lso,1997,18770000.45776
lso,1998,12850000.38147
lso,1999,1399999.97616
lso,2000,10229999.54224
lso,2001,7659999.84741
lso,2002,13029999.73297
lso,2003,22889999.38965
lso,2004,14149999.61853
lso,2005,6170000.07629
lso,2006,4030000.20981
lso,2007,18000000
lso,2008,25989999.77112
lso,2009,16059999.46594
lso,2010,74290000.91553
lso,2011,53430000.30518
lso,2012,46459999.08447
lso,2013,47880001.06812
lso,2014,9010000.22888
lso,2015,7869999.88556
lso,2016,11770000.45776
lso,2017,9949999.80927
lso,2018,12109999.65668
lso,2019,8390000.34332
ltu,1992,20860000.61035
ltu,1993,11369999.88556
ltu,1994,16239999.77112
ltu,1995,63250000
ltu,1996,28920000.07629
ltu,1997,41720001.2207
ltu,1998,50610000.61035
ltu,1999,65279998.7793
ltu,2000,45740001.67847
ltu,2001,76449996.94824
ltu,2002,92069999.69482
ltu,2003,329450012.20703
ltu,2004,217860000.61035
lva,1992,22100000.38147
lva,1993,9890000.34332
lva,1994,12300000.19073
lva,1995,16860000.61035
lva,1996,26719999.31335
lva,1997,29850000.38147
lva,1998,47580001.83105
lva,1999,50169998.16895
lva,2000,52040000.91553
lva,2001,52349998.47412
lva,2002,46290000.91553
lva,2003,76389999.38965
lva,2004,133539993.28613
mac,1994,19999.99955
mac,1995,9999.99978
mac,1996,129999.99523
mac,1997,140000.0006
mac,1998,360000.01431
mac,2000,490000.00954
mac,2001,90000.00358
mac,2002,629999.99523
mar,1971,50000.00075
mar,1972,1789999.96185
mar,1973,5260000.22888
mar,1974,3599999.90463
mar,1975,250000
mar,1978,109999.9994
mar,1979,90000.00358
mar,1980,11649999.61853
mar,1981,28899999.61853
mar,1982,19329999.92371
mar,1983,40889999.38965
mar,1984,3849999.90463
mar,1985,29440000.53406
mar,1986,11220000.26703
mar,1987,9630000.11444
mar,1988,2769999.98093
mar,1989,4510000.22888
mar,1990,28799999.23706
mar,1991,48450000.76294
mar,1992,49619998.93188
mar,1993,207339996.33789
mar,1994,198960006.71387
mar,1995,106400001.52588
mar,1996,216949996.94824
mar,1997,199020004.27246
mar,1998,235639999.38965
mar,1999,303790008.54492
mar,2000,117300003.05176
mar,2001,131949996.94824
mar,2002,127120002.74658
mar,2003,147169998.16895
mar,2004,219919998.16895
mar,2005,293089996.33789
mar,2006,338700012.20703
mar,2007,307130004.88281
mar,2008,329440002.44141
mar,2009,282390014.64844
mar,2010,223440002.44141
mar,2011,402399993.89648
mar,2012,490250000
mar,2013,551369995.11719
mar,2014,525059997.55859
mar,2015,348660003.66211
mar,2016,627989990.23438
mar,2017,666780029.29688
mar,2018,302309997.55859
mar,2019,439850006.10352
mda,1993,280000.00119
mda,1994,30549999.23706
mda,1995,37009998.32153
mda,1996,8090000.15259
mda,1997,7179999.82834
mda,1998,6849999.90463
mda,1999,8739999.77112
mda,2000,5300000.19073
mda,2001,4639999.86649
mda,2002,11270000.45776
mda,2003,8479999.54224
mda,2004,10039999.96185
mda,2005,40439998.62671
mda,2006,26219999.31335
mda,2007,66260002.13623
mda,2008,81860000.61035
mda,2009,106220001.2207
mda,2010,138000000
mda,2011,169110000.61035
mda,2012,187110000.61035
mda,2013,116769996.64307
mda,2014,181080001.83105
mda,2015,70290000.91553
mda,2016,112569999.69482
mda,2017,121379997.25342
mda,2018,110230003.35693
mda,2019,167229995.72754
mdg,1960,2609999.8951
mdg,1961,1210000.03815
mdg,1962,3460000.03815
mdg,1963,7280000.20981
mdg,1964,12020000.45776
mdg,1965,11199999.80927
mdg,1966,10029999.73297
mdg,1967,11060000.41962
mdg,1968,14699999.80927
mdg,1969,12520000.45776
mdg,1970,12279999.73297
mdg,1971,12350000.38147
mdg,1972,14359999.65668
mdg,1973,7750000
mdg,1974,14180000.30518
mdg,1975,28120000.83923
mdg,1976,14239999.77112
mdg,1977,10350000.38147
mdg,1978,23159999.84741
mdg,1979,15680000.30518
mdg,1980,19649999.61853
mdg,1981,25879999.16077
mdg,1982,21510000.22888
mdg,1983,20629999.16077
mdg,1984,20090000.15259
mdg,1985,17610000.61035
mdg,1986,22659999.84741
mdg,1987,19819999.69482
mdg,1988,29559999.46594
mdg,1989,45880001.06812
mdg,1990,36200000.76294
mdg,1991,14810000.41962
mdg,1992,48990001.67847
mdg,1993,42319999.69482
mdg,1994,24450000.76294
mdg,1995,25920000.07629
mdg,1996,40819999.69482
mdg,1997,77160003.66211
mdg,1998,66809997.55859
mdg,1999,50790000.91553
mdg,2000,19629999.16077
mdg,2001,54740001.67847
mdg,2002,48099998.47412
mdg,2003,86989997.86377
mdg,2004,128820007.32422
mdg,2005,137309997.55859
mdg,2006,162350006.10352
mdg,2007,169729995.72754
mdg,2008,141350006.10352
mdg,2009,55619998.93188
mdg,2010,40090000.15259
mdg,2011,65519996.64307
mdg,2012,32240001.67847
mdg,2013,73279998.7793
mdg,2014,145289993.28613
mdg,2015,82470001.2207
mdg,2016,75349998.47412
mdg,2017,74190002.44141
mdg,2018,84750000
mdg,2019,74269996.64307
mdv,1982,29999.99933
mdv,1985,140000.0006
mdv,1987,529999.97139
mdv,1988,460000.00834
mdv,1989,509999.99046
mdv,1990,699999.98808
mdv,1991,639999.98569
mdv,1992,759999.99046
mdv,1993,109999.9994
mdv,1994,259999.99046
mdv,1995,1440000.05722
mdv,1996,479999.98927
mdv,1998,19999.99955
mdv,1999,370000.00477
mdv,2000,180000.00715
mdv,2001,50000.00075
mdv,2005,1500000
mdv,2006,9789999.96185
mdv,2007,7329999.92371
mdv,2008,1149999.97616
mdv,2009,3769999.98093
mdv,2010,5619999.88556
mdv,2011,50000.00075
mdv,2012,4710000.03815
mdv,2013,170000.00179
mdv,2014,1080000.04292
mdv,2015,1179999.94755
mdv,2016,1059999.94278
mdv,2017,1840000.03338
mdv,2018,629999.99523
mdv,2019,209999.99344
mex,1970,2470000.02861
mex,1971,5750000
mex,1972,9090000.15259
mex,1973,2470000.02861
mex,1979,50000.00075
mex,1985,209999.99344
mex,1986,250000
mex,1987,939999.99762
mex,1988,5780000.20981
mex,1989,4469999.79019
mex,1990,5099999.90463
mex,1991,6170000.07629
mex,1992,7630000.11444
mex,1993,9340000.15259
mex,1994,14930000.30518
mex,1995,8439999.58038
mex,1996,8500000
mex,1997,7369999.88556
mex,1998,6320000.17166
mex,1999,7550000.19073
mex,2000,4230000.01907
mex,2001,20459999.08447
mex,2002,5909999.84741
mex,2003,5750000
mex,2004,13350000.38147
mex,2005,6840000.15259
mex,2006,17309999.46594
mex,2007,10890000.34332
mex,2008,21700000.76294
mex,2009,6079999.92371
mex,2010,7510000.22888
mex,2011,86400001.52588
mex,2012,20120000.83923
mex,2013,-96629997.25342
mex,2014,67120002.74658
mex,2015,10560000.41962
mex,2016,121239997.86377
mex,2017,13729999.54224
mex,2018,10569999.69482
mex,2019,-66430000.30518
mhl,2006,39999.99911
mhl,2007,1409999.96662
mhl,2008,1710000.03815
mhl,2009,1399999.97616
mhl,2010,550000.01192
mhl,2011,90000.00358
mhl,2012,119999.99732
mhl,2013,300000.01192
mhl,2014,769999.98093
mhl,2016,239999.99464
mhl,2018,1769999.98093
mhl,2019,3559999.94278
mkd,1993,3279999.97139
mkd,1994,36369998.93188
mkd,1995,9600000.38147
mkd,1996,28989999.77112
mkd,1997,10170000.07629
mkd,1998,27379999.16077
mkd,1999,85470001.2207
mkd,2000,86389999.38965
mkd,2001,58139999.38965
mkd,2002,67580001.83105
mkd,2003,46250000
mkd,2004,79510002.13623
mkd,2005,47619998.93188
mkd,2006,58709999.08447
mkd,2007,63229999.54224
mkd,2008,45689998.62671
mkd,2009,53150001.52588
mkd,2010,55090000.15259
mkd,2011,100989997.86377
mkd,2012,54450000.76294
mkd,2013,69610000.61035
mkd,2014,107889999.38965
mkd,2015,136000000
mkd,2016,99680000.30518
mkd,2017,81230003.35693
mkd,2018,98889999.38965
mkd,2019,58979999.54224
mli,1960,9999.99978
mli,1961,300000.01192
mli,1962,6030000.20981
mli,1963,3470000.02861
mli,1964,7590000.15259
mli,1965,9470000.26703
mli,1966,11159999.84741
mli,1967,5030000.20981
mli,1968,14100000.38147
mli,1969,4730000.01907
mli,1970,6980000.01907
mli,1971,6610000.13351
mli,1972,7940000.05722
mli,1973,25790000.91553
mli,1974,31000000
mli,1975,32450000.76294
mli,1976,8670000.07629
mli,1977,11970000.26703
mli,1978,15750000
mli,1979,31270000.45776
mli,1980,41580001.83105
mli,1981,25159999.84741
mli,1982,18780000.68665
mli,1983,10869999.88556
mli,1984,29420000.07629
mli,1985,24719999.31335
mli,1986,20909999.84741
mli,1987,32959999.08447
mli,1988,22879999.16077
mli,1989,47139999.38965
mli,1990,42099998.47412
mli,1991,45180000.30518
mli,1992,71120002.74658
mli,1993,58169998.16895
mli,1994,52709999.08447
mli,1995,82470001.2207
mli,1996,59400001.52588
mli,1997,51439998.62671
mli,1998,35509998.32153
mli,1999,23149999.61853
mli,2000,9560000.41962
mli,2001,28790000.91553
mli,2002,51830001.83105
mli,2003,107919998.16894
mli,2004,116800003.05176
mli,2005,130449996.94824
mli,2006,126660003.66211
mli,2007,178660003.66211
mli,2008,149339996.33789
mli,2009,101720001.2207
mli,2010,98519996.64307
mli,2011,140419998.16895
mli,2012,85709999.08447
mli,2013,296720001.2207
mli,2014,308799987.79297
mli,2015,150800003.05176
mli,2016,247179992.67578
mli,2017,210440002.44141
mli,2018,235000000
mli,2019,206149993.89648
mlt,1973,529999.97139
mlt,1974,740000.00954
mlt,1976,1110000.01431
mlt,1977,319999.99285
mlt,1978,59999.99866
mlt,1979,11279999.73297
mlt,1980,8699999.80927
mlt,1981,9989999.77112
mlt,1982,660000.02623
mlt,1983,1019999.98093
mlt,1984,1299999.95232
mlt,1986,740000.00954
mlt,1987,9999.99978
mlt,1988,19999.99955
mlt,1989,1250000
mlt,1990,1379999.99523
mlt,1991,7159999.84741
mlt,1992,2359999.8951
mlt,1993,3759999.99046
mlt,1994,3009999.99046
mlt,1995,4969999.79019
mlt,1996,11579999.92371
mlt,1997,4530000.20981
mlt,1998,959999.97854
mlt,1999,2440000.05722
mlt,2000,620000.00477
mlt,2001,2759999.99046
mlt,2002,10920000.07629
mlt,2003,9350000.38147
mlt,2004,6510000.22888
mmr,1975,150000.00596
mmr,1976,889999.98569
mmr,1977,639999.98569
mmr,1978,1429999.94755
mmr,1982,2250000
mmr,1983,1769999.98093
mmr,1984,1909999.96662
mmr,1985,2140000.1049
mmr,1986,14569999.69482
mmr,1987,59999.99866
mmr,1988,310000.00238
mmr,1989,1210000.03815
mmr,1990,100000.00149
mmr,1991,2720000.02861
mmr,1992,129999.99523
mmr,1994,109999.9994
mmr,1995,2339999.91417
mmr,1996,939999.99762
mmr,1997,2700000.04768
mmr,1998,2500000
mmr,1999,1230000.01907
mmr,2000,1600000.02384
mmr,2001,3839999.91417
mmr,2002,8699999.80927
mmr,2003,10619999.88556
mmr,2004,11100000.38147
mmr,2005,17309999.46594
mmr,2006,11100000.38147
mmr,2007,26639999.38965
mmr,2008,58439998.62671
mmr,2009,76809997.55859
mmr,2010,55930000.30518
mmr,2011,48250000
mmr,2012,46409999.84741
mmr,2013,71519996.64307
mmr,2014,70160003.66211
mmr,2015,120099998.47412
mmr,2016,126779998.7793
mmr,2017,77690002.44141
mmr,2018,81279998.7793
mmr,2019,120239997.86377
mne,2006,18129999.16077
mne,2007,31569999.69482
mne,2008,9500000
mne,2009,14970000.26703
mne,2010,13699999.80927
mne,2011,74720001.2207
mne,2012,49139999.38965
mne,2013,58610000.61035
mne,2014,78760002.13623
mne,2015,64769996.64307
mne,2016,55840000.15259
mne,2017,103930000.30518
mne,2018,145139999.38965
mne,2019,92879997.25342
mng,1992,19999.99955
mng,1993,959999.97854
mng,1994,1419999.95708
mng,1995,4989999.77112
mng,1996,2970000.02861
mng,1997,3160000.08583
mng,1998,1740000.00954
mng,1999,5989999.77112
mng,2000,5400000.09537
mng,2001,3660000.08583
mng,2002,3079999.92371
mng,2003,2740000.00954
mng,2004,4039999.96185
mng,2005,6360000.13351
mng,2006,3109999.8951
mng,2007,2240000.00954
mng,2008,10600000.38147
mng,2009,5400000.09537
mng,2010,13420000.07629
mng,2011,4949999.80927
mng,2012,3940000.05722
mng,2013,4929999.82834
mng,2014,5829999.92371
mng,2015,6929999.82834
mng,2016,13409999.84741
mng,2017,13840000.15259
mng,2018,30200000.76294
mng,2019,19049999.23706
moz,1975,419999.98689
moz,1976,740000.00954
moz,1977,1289999.96185
moz,1978,6449999.80927
moz,1979,5159999.84741
moz,1980,6989999.77112
moz,1981,10529999.73297
moz,1982,4039999.96185
moz,1983,14880000.11444
moz,1984,21370000.83923
moz,1985,25360000.61035
moz,1986,33259998.32153
moz,1987,25780000.68665
moz,1988,66800003.05176
moz,1989,89650001.52588
moz,1990,81400001.52588
moz,1991,103040000.91553
moz,1992,89480003.35693
moz,1993,82889999.38965
moz,1994,101349998.47412
moz,1995,78959999.08447
moz,1996,62000000
moz,1997,70800003.05176
moz,1998,84089996.33789
moz,1999,89050003.05176
moz,2000,78809997.55859
moz,2001,73620002.74658
moz,2002,137759994.50684
moz,2003,90169998.16895
moz,2004,151100006.10352
moz,2005,162570007.32422
moz,2006,174580001.83105
moz,2007,235399993.89648
moz,2008,163679992.67578
moz,2009,204679992.67578
moz,2010,192330001.83105
moz,2011,153250000
moz,2012,169149993.89648
moz,2013,114830001.83106
moz,2014,82550003.05176
moz,2015,71379997.25342
moz,2016,-65639999.38965
moz,2017,88669998.16895
moz,2018,55979999.54224
moz,2019,54689998.62671
mrt,1960,9999.99978
mrt,1961,930000.00715
mrt,1962,2009999.99046
mrt,1963,1809999.94278
mrt,1964,2569999.93324
mrt,1965,2150000.09537
mrt,1966,2420000.07629
mrt,1967,3460000.03815
mrt,1968,14300000.19073
mrt,1969,4079999.92371
mrt,1970,1809999.94278
mrt,1971,3099999.90463
mrt,1972,2339999.91417
mrt,1973,4280000.20981
mrt,1974,15039999.96185
mrt,1975,17110000.61035
mrt,1976,9140000.34332
mrt,1977,11250000
mrt,1978,28450000.76294
mrt,1979,58479999.54224
mrt,1980,7480000.01907
mrt,1981,20840000.15259
mrt,1982,13850000.38147
mrt,1983,11279999.73297
mrt,1984,14920000.07629
mrt,1985,14130000.11444
mrt,1986,15449999.80927
mrt,1987,10159999.84741
mrt,1988,19719999.31335
mrt,1989,34540000.91553
mrt,1990,22399999.61853
mrt,1991,38520000.45776
mrt,1992,42939998.62671
mrt,1993,52360000.61035
mrt,1994,44909999.84741
mrt,1995,41819999.69482
mrt,1996,107190002.44141
mrt,1997,81069999.69482
mrt,1998,75639999.38965
mrt,1999,87000000
mrt,2000,63799999.23706
mrt,2001,115080001.83106
mrt,2002,121349998.47412
mrt,2003,47680000.30518
mrt,2004,48080001.83105
mrt,2005,14800000.19073
mrt,2006,26190000.53406
mrt,2007,80589996.33789
mrt,2008,45270000.45776
mrt,2009,35680000.30518
mrt,2010,25270000.45776
mrt,2011,83370002.74658
mrt,2012,61650001.52588
mrt,2013,75500000
mrt,2014,46419998.16895
mrt,2015,37250000
mrt,2016,26940000.53406
mrt,2017,29540000.91553
mrt,2018,60040000.91553
mrt,2019,73730003.35693
mus,1971,140000.0006
mus,1972,430000.00715
mus,1973,19999.99955
mus,1974,4159999.84741
mus,1975,1679999.94755
mus,1976,1120000.00477
mus,1977,2369999.88556
mus,1978,6590000.15259
mus,1979,2579999.92371
mus,1980,1340000.03338
mus,1981,2619999.88556
mus,1982,5210000.03815
mus,1983,5179999.82834
mus,1984,2789999.96185
mus,1985,2230000.01907
mus,1986,4500000
mus,1987,10550000.19073
mus,1988,6099999.90463
mus,1989,6679999.82834
mus,1990,7900000.09537
mus,1991,3400000.09537
mus,1992,9510000.22888
mus,1993,-3940000.05722
mus,1994,6940000.05722
mus,1995,8210000.03815
mus,1996,20159999.84741
mus,1997,24739999.77112
mus,1998,19780000.68665
mus,1999,29340000.15259
mus,2000,3279999.97139
mus,2001,2089999.91417
mus,2002,17979999.54224
mus,2003,469999.99881
mus,2004,14189999.58038
mus,2005,6500000
mus,2006,14609999.65668
mus,2007,27889999.38965
mus,2008,94980003.35693
mus,2009,93160003.66211
mus,2010,67879997.25342
mus,2011,70319999.69482
mus,2012,87279998.7793
mus,2013,77169998.16895
mus,2014,-8260000.22888
mus,2015,34630001.06812
mus,2016,31069999.69482
mus,2017,-3859999.8951
mus,2018,14000000
mus,2019,2960000.03815
mwi,1971,29999.99933
mwi,1973,59999.99866
mwi,1975,109999.9994
mwi,1977,5159999.84741
mwi,1978,8909999.84741
mwi,1979,12739999.77112
mwi,1980,20569999.69482
mwi,1981,13979999.54224
mwi,1982,10760000.22888
mwi,1983,5750000
mwi,1984,14470000.26703
mwi,1985,10909999.84741
mwi,1986,17170000.07629
mwi,1987,27280000.68665
mwi,1988,38419998.16895
mwi,1989,43330001.83105
mwi,1990,45099998.47412
mwi,1991,43430000.30518
mwi,1992,55959999.08447
mwi,1993,45000000
mwi,1994,35349998.47412
mwi,1995,76199996.94824
mwi,1996,43150001.52588
mwi,1997,28459999.08447
mwi,1998,75699996.94824
mwi,1999,89029998.7793
mwi,2000,48930000.30518
mwi,2001,65019996.64307
mwi,2002,52139999.38965
mwi,2003,79889999.38965
mwi,2004,64440002.44141
mwi,2005,72610000.61035
mwi,2006,78660003.66211
mwi,2007,75000000
mwi,2008,139639999.38965
mwi,2009,84099998.47412
mwi,2010,208330001.83105
mwi,2011,78309997.55859
mwi,2012,123279998.7793
mwi,2013,104580001.83106
mwi,2014,78419998.16895
mwi,2015,73150001.52588
mwi,2016,82169998.16895
mwi,2017,106160003.66211
mwi,2018,84660003.66211
mwi,2019,128119995.11719
mys,1970,100000.00149
mys,1972,50000.00075
mys,1973,19999.99955
mys,1974,50000.00075
mys,1975,9999.99978
mys,1979,70000.0003
mys,1986,19999.99955
mys,1987,250000
mys,1989,560000.00238
mys,1990,300000.01192
mys,1991,5050000.19073
mys,1992,2930000.06676
mys,1993,970000.02861
mys,1994,1259999.99046
mys,1995,709999.97854
mys,1996,509999.99046
mys,1997,500000
mys,1998,1259999.99046
mys,1999,1710000.03815
mys,2000,200000.00298
mys,2001,360000.01431
mys,2002,379999.99523
mys,2003,140000.0006
mys,2004,19999.99955
mys,2005,1549999.95232
mys,2006,1360000.01431
mys,2007,379999.99523
mys,2008,310000.00238
mys,2009,50000.00075
mys,2010,1210000.03815
mys,2011,1500000
mys,2012,750000
mys,2013,2809999.94278
mys,2014,2960000.03815
mys,2015,1899999.97616
mys,2016,910000.02623
mys,2017,1379999.99523
mys,2018,2200000.04768
mys,2019,2750000
nam,1985,389999.98569
nam,1986,5199999.80927
nam,1987,870000.00477
nam,1988,1129999.99523
nam,1989,3569999.93324
nam,1990,69800003.05176
nam,1991,74839996.33789
nam,1992,27399999.61853
nam,1993,11899999.61853
nam,1994,8770000.45776
nam,1995,24059999.46594
nam,1996,36610000.61035
nam,1997,31479999.54224
nam,1998,40700000.76294
nam,1999,46490001.67847
nam,2000,45209999.08447
nam,2001,26350000.38147
nam,2002,37349998.47412
nam,2003,24569999.69482
nam,2004,15359999.65668
nam,2005,5309999.94278
nam,2006,4820000.17166
nam,2007,27250000
nam,2008,26600000.38147
nam,2009,32590000.15259
nam,2010,10810000.41962
nam,2011,21510000.22888
nam,2012,17040000.91553
nam,2013,31190000.53406
nam,2014,20139999.38965
nam,2015,13739999.77112
nam,2016,8409999.84741
nam,2017,-1789999.96185
nam,2018,11350000.38147
nam,2019,14630000.11444
ncl,1968,9999.99978
ncl,1969,50000.00075
ncl,1970,1490000.00954
ncl,1971,1669999.95708
ncl,1972,620000.00477
ncl,1973,-19999.99955
ncl,1974,-19999.99955
ncl,1975,-29999.99933
ncl,1976,9999.99978
ncl,1977,1440000.05722
ncl,1978,750000
ncl,1979,509999.99046
ncl,1980,250000
ncl,1981,2650000.09537
ncl,1982,439999.99762
ncl,1983,300000.01192
ncl,1984,910000.02623
ncl,1985,189999.99762
ncl,1986,1059999.94278
ncl,1987,899999.97616
ncl,1988,189999.99762
ncl,1989,730000.01907
ncl,1990,2200000.04768
ncl,1991,2009999.99046
ncl,1992,3500000
ncl,1993,2130000.11444
ncl,1994,5190000.05722
ncl,1995,8869999.88556
ncl,1996,4050000.19073
ncl,1997,2210000.03815
ncl,1998,2069999.93324
ncl,1999,-379999.99523
ncl,2000,1360000.01431
ncl,2001,-829999.98331
ncl,2002,600000.02384
ncl,2003,50000.00075
ncl,2004,14329999.92371
ner,1960,29999.99933
ner,1961,1129999.99523
ner,1962,2880000.11444
ner,1963,2450000.04768
ner,1964,2079999.92371
ner,1966,6250000
ner,1967,5389999.86649
ner,1968,3930000.06676
ner,1969,4170000.07629
ner,1970,6360000.13351
ner,1971,7900000.09537
ner,1972,10789999.96185
ner,1973,21309999.46594
ner,1974,42060001.37329
ner,1975,31590000.15259
ner,1976,32860000.61035
ner,1977,17860000.61035
ner,1978,32720001.2207
ner,1979,29139999.38965
ner,1980,9270000.45776
ner,1981,11750000
ner,1982,12930000.30518
ner,1983,13270000.45776
ner,1984,16120000.83923
ner,1985,27500000
ner,1986,26959999.08447
ner,1987,18569999.69482
ner,1988,21989999.77112
ner,1989,15750000
ner,1990,42200000.76294
ner,1991,52490001.67847
ner,1992,43450000.76294
ner,1993,49169998.16895
ner,1994,43810001.37329
ner,1995,40729999.54224
ner,1996,38659999.84741
ner,1997,40459999.08447
ner,1998,46009998.32153
ner,1999,19219999.31335
ner,2000,13310000.41962
ner,2001,38919998.16895
ner,2002,38880001.06812
ner,2003,57310001.37329
ner,2004,88589996.33789
ner,2005,78459999.08447
ner,2006,87190002.44141
ner,2007,114709999.08447
ner,2008,152889999.38965
ner,2009,64440002.44141
ner,2010,150789993.28613
ner,2011,135710006.71387
ner,2012,223839996.33789
ner,2013,182509994.50684
ner,2014,261140014.64844
ner,2015,227199996.94824
ner,2016,231029998.7793
ner,2017,241339996.33789
ner,2018,239199996.94824
ner,2019,173089996.33789
nga,1965,4030000.20981
nga,1970,479999.98927
nga,1971,1460000.03815
nga,1976,59999.99866
nga,1977,159999.99642
nga,1978,3990000.00954
nga,1979,159999.99642
nga,1980,709999.97854
nga,1981,1740000.00954
nga,1982,1190000.05722
nga,1983,1110000.01431
nga,1984,1659999.96662
nga,1985,1429999.94755
nga,1986,3759999.99046
nga,1987,4059999.94278
nga,1988,2009999.99046
nga,1989,7159999.84741
nga,1990,23100000.38147
nga,1991,26079999.92371
nga,1992,51840000.15259
nga,1993,121739997.86377
nga,1994,26840000.15259
nga,1995,3529999.97139
nga,1996,-1149999.97616
nga,1997,-8140000.34332
nga,1998,-11630000.11444
nga,1999,-7210000.03815
nga,2000,-8079999.92371
nga,2001,11380000.11444
nga,2002,7949999.80927
nga,2003,18459999.08447
nga,2004,76059997.55859
nga,2005,137899993.89648
nga,2006,150039993.28613
nga,2007,78510002.13623
nga,2008,91550003.05176
nga,2009,81860000.61035
nga,2010,60290000.91553
nga,2011,52040000.91553
nga,2012,124489997.86377
nga,2013,129929992.67578
nga,2014,116029998.7793
nga,2015,100440002.44141
nga,2016,155929992.67578
nga,2017,277920013.42773
nga,2018,295649993.89648
nga,2019,186610000.61035
nic,1972,9999.99978
nic,1977,9999.99978
nic,1978,349999.99404
nic,1979,5760000.22888
nic,1980,14579999.92371
nic,1981,10170000.07629
nic,1982,7269999.98093
nic,1983,6849999.90463
nic,1984,14680000.30518
nic,1985,12649999.61853
nic,1986,9069999.69482
nic,1987,14289999.96185
nic,1988,24559999.46594
nic,1989,19659999.84741
nic,1990,15600000.38147
nic,1991,18610000.61035
nic,1992,40490001.67847
nic,1993,19770000.45776
nic,1994,22329999.92371
nic,1995,31770000.45776
nic,1996,43869998.93188
nic,1997,30180000.30518
nic,1998,30729999.54224
nic,1999,26809999.46594
nic,2000,42759998.32153
nic,2001,31209999.08447
nic,2002,33770000.45776
nic,2003,52669998.16895
nic,2004,61310001.37329
nic,2005,53389999.38965
nic,2006,86620002.74658
nic,2007,87839996.33789
nic,2008,34790000.91553
nic,2009,46130001.06812
nic,2010,21889999.38965
nic,2011,41409999.84741
nic,2012,29180000.30518
nic,2013,61409999.84741
nic,2014,34689998.62671
nic,2015,47979999.54224
nic,2016,58389999.38965
nic,2017,23530000.68665
nic,2018,40750000
nic,2019,42740001.67847
npl,1973,349999.99404
npl,1975,379999.99523
npl,1976,9999.99978
npl,1977,79999.99821
npl,1978,419999.98689
npl,1979,19999.99955
npl,1981,2079999.92371
npl,1982,1330000.04292
npl,1983,2029999.97139
npl,1984,6150000.09537
npl,1985,2220000.02861
npl,1986,1740000.00954
npl,1987,4650000.09537
npl,1988,3519999.98093
npl,1989,2019999.98093
npl,1990,3900000.09537
npl,1991,3150000.09537
npl,1992,1649999.97616
npl,1993,6000000
npl,1994,4090000.15259
npl,1995,4219999.79019
npl,1996,6070000.17166
npl,1997,8199999.80927
npl,1998,4369999.88556
npl,1999,10000000
npl,2000,14760000.22888
npl,2001,11100000.38147
npl,2002,13409999.84741
npl,2003,16209999.08447
npl,2004,22139999.38965
npl,2005,9789999.96185
npl,2006,24370000.83923
npl,2007,24700000.76294
npl,2008,46159999.84741
npl,2009,43979999.54224
npl,2010,46159999.84741
npl,2011,33110000.61035
npl,2012,27479999.54224
npl,2013,40080001.83105
npl,2014,35150001.52588
npl,2015,47959999.08447
npl,2016,100769996.64307
npl,2017,94879997.25342
npl,2018,54349998.47412
npl,2019,49349998.47412
nru,2006,19999.99955
nru,2007,239999.99464
nru,2008,1519999.98093
nru,2009,910000.02623
nru,2010,1090000.03338
nru,2011,100000.00149
nru,2012,1389999.98569
nru,2013,1129999.99523
nru,2014,1129999.99523
nru,2015,100000.00149
nru,2016,9999.99978
nru,2017,270000.01073
nru,2018,1509999.99046
nru,2019,649999.97616
omn,1994,59999.99866
omn,1995,50000.00075
omn,1998,50000.00075
pak,1969,3180000.06676
pak,1970,4119999.88556
pak,1971,4079999.92371
pak,1972,2509999.99046
pak,1973,6469999.79019
pak,1974,11350000.38147
pak,1975,24610000.61035
pak,1976,9810000.41962
pak,1977,8850000.38147
pak,1978,14159999.84741
pak,1979,18510000.22888
pak,1980,13789999.96185
