geo,time,fp_cpi_totl
fra,1984,57.90163
fra,1985,61.27793
fra,1986,62.83349
fra,1987,64.90002
fra,1988,66.65285
fra,1989,68.98456
fra,1990,71.18813
fra,1991,73.47569
fra,1992,75.21248
fra,1993,76.7953
fra,1994,78.06666
fra,1995,79.46911
fra,1996,81.04489
fra,1997,82.02062
fra,1998,82.55468
fra,1999,82.99812
fra,2000,84.38913
fra,2001,85.76871
fra,2002,87.4184
fra,2003,89.25285
fra,2004,91.16472
fra,2005,92.75634
fra,2006,94.31012
fra,2007,95.71346
fra,2008,98.40574
fra,2009,98.49197
fra,2010,100
fra,2011,102.1116
fra,2012,104.10706
fra,2013,105.00625
fra,2014,105.53943
fra,2015,105.57902
fra,2016,105.77258
fra,2017,106.86445
fra,2018,108.84232
fra,2019,110.04857
fra,2020,110.57295
fra,2021,112.38892
fsm,1999,70.89029
fsm,2000,72.42047
fsm,2001,72.78438
fsm,2002,72.70326
fsm,2003,72.79534
fsm,2004,74.45267
fsm,2005,77.62264
fsm,2006,81.22229
fsm,2007,83.90777
fsm,2008,90.97594
fsm,2009,96.79258
fsm,2010,100
fsm,2011,105.08259
fsm,2012,110.35617
fsm,2013,112.28997
fsm,2014,113.02017
fsm,2015,112.68324
fsm,2016,111.51419
fsm,2017,112.28255
fsm,2018,114.29691
gab,1962,9.31764
gab,1963,9.98463
gab,1964,10.31696
gab,1965,10.56853
gab,1966,10.95366
gab,1967,11.1703
gab,1968,11.43119
gab,1969,11.77129
gab,1970,12.22009
gab,1971,12.69218
gab,1972,13.13477
gab,1973,13.95006
gab,1974,15.63422
gab,1975,20.08262
gab,1976,24.1336
gab,1977,27.47672
gab,1978,30.43436
gab,1979,32.85472
gab,1980,36.90911
gab,1981,40.1226
gab,1982,46.81737
gab,1983,51.81369
gab,1984,54.8485
gab,1985,58.88256
gab,1986,62.58354
gab,1987,61.99138
gab,1988,56.55095
gab,1989,60.36295
gab,1990,65.02619
gab,1991,57.42715
gab,1992,51.94693
gab,1993,52.22419
gab,1994,71.08561
gab,1995,77.94291
gab,1996,78.48048
gab,1997,81.59886
gab,1998,82.78101
gab,1999,81.17787
gab,2000,81.58776
gab,2001,83.33179
gab,2002,83.36236
gab,2003,85.2258
gab,2004,85.5737
gab,2005,88.74706
gab,2006,87.49626
gab,2007,91.8976
gab,2008,96.73536
gab,2009,98.55951
gab,2010,100
gab,2011,101.26332
gab,2012,103.94924
gab,2013,104.47465
gab,2014,109.37498
gab,2015,109.00443
gab,2016,111.30083
gab,2017,114.25245
gab,2018,119.67837
gab,2019,122.62793
gab,2020,124.07103
gbr,1960,6.27328
gbr,1961,6.48956
gbr,1962,6.76189
gbr,1963,6.89838
gbr,1964,7.12476
gbr,1965,7.46488
gbr,1966,7.75673
gbr,1967,7.94926
gbr,1968,8.32267
gbr,1969,8.77597
gbr,1970,9.3347
gbr,1971,10.21635
gbr,1972,10.93876
gbr,1973,11.94469
gbr,1974,13.8611
gbr,1975,17.21649
gbr,1976,20.06746
gbr,1977,23.2462
gbr,1978,25.16707
gbr,1979,28.54481
gbr,1980,33.67315
gbr,1981,37.67238
gbr,1982,40.91178
gbr,1983,42.79753
gbr,1984,44.92059
gbr,1985,47.6479
gbr,1986,49.28108
gbr,1987,51.32572
gbr,1988,53.45848
gbr,1989,56.53782
gbr,1990,61.09673
gbr,1991,65.65563
gbr,1992,68.67024
gbr,1993,70.42722
gbr,1994,71.99001
gbr,1995,73.93194
gbr,1996,76.04032
gbr,1997,77.71407
gbr,1998,79.12891
gbr,1999,80.516
gbr,2000,81.46847
gbr,2001,82.71685
gbr,2002,83.97448
gbr,2003,85.13039
gbr,2004,86.31404
gbr,2005,88.11726
gbr,2006,90.28112
gbr,2007,92.43573
gbr,2008,95.69077
gbr,2009,97.56797
gbr,2010,100
gbr,2011,103.85611
gbr,2012,106.52857
gbr,2013,108.96985
gbr,2014,110.55114
gbr,2015,110.95802
gbr,2016,112.07694
gbr,2017,114.94359
gbr,2018,117.57906
gbr,2019,119.62271
gbr,2020,120.80636
gbr,2021,123.84871
geo,1994,10.90113
geo,1995,28.63914
geo,1996,39.91079
geo,1997,42.73951
geo,1998,44.26395
geo,1999,52.75939
geo,2000,54.90351
geo,2001,57.45435
geo,2002,60.66481
geo,2003,61.17302
geo,2004,64.63316
geo,2005,69.96352
geo,2006,76.37285
geo,2007,83.43344
geo,2008,91.77636
geo,2009,93.36181
geo,2010,100
geo,2011,108.54293
geo,2012,107.51866
geo,2013,106.9681
geo,2014,110.25075
geo,2015,114.66473
geo,2016,117.11273
geo,2017,124.18086
geo,2018,127.42849
geo,2019,133.61247
geo,2020,140.56361
geo,2021,154.01121
gha,1964,0.00114
gha,1965,0.00144
gha,1966,0.00163
gha,1967,0.0015
gha,1968,0.00161
gha,1969,0.00173
gha,1970,0.00178
gha,1971,0.00195
gha,1972,0.00215
gha,1973,0.00253
gha,1974,0.00299
gha,1975,0.00388
gha,1976,0.00606
gha,1977,0.01312
gha,1978,0.0227
gha,1979,0.03506
gha,1980,0.05261
gha,1981,0.11391
gha,1982,0.13931
gha,1983,0.31049
gha,1984,0.43364
gha,1985,0.47833
gha,1986,0.59584
gha,1987,0.83307
gha,1988,1.09432
gha,1989,1.37034
gha,1990,1.88092
gha,1991,2.22008
gha,1992,2.44333
gha,1993,3.05318
gha,1994,3.81252
gha,1995,6.0795
gha,1996,8.91018
gha,1997,11.3948
gha,1998,13.0612
gha,1999,13.69668
gha,2000,19.20835
gha,2001,27.18164
gha,2002,29.72609
gha,2003,38.57644
gha,2004,45.53668
gha,2005,52.56709
gha,2006,58.7065
gha,2007,65.00821
gha,2008,75.73108
gha,2009,90.307
gha,2010,100
gha,2011,108.72846
gha,2012,120.8912
gha,2013,134.99459
gha,2014,155.90474
gha,2015,182.64235
gha,2016,214.52191
gha,2017,241.06239
gha,2018,259.88639
gha,2019,278.45174
gha,2020,305.98307
gha,2021,336.49291
gin,2004,32.14809
gin,2005,42.23401
gin,2006,56.88721
gin,2007,67.22679
gin,2008,82.73306
gin,2009,86.6086
gin,2010,100
gin,2011,121.35047
gin,2012,139.8262
gin,2013,156.44859
gin,2014,167.51267
gin,2015,185.63868
gin,2016,200.80929
gin,2017,218.71049
gin,2018,240.20098
gin,2019,262.94989
gin,2020,290.82747
gin,2021,327.46321
gmb,1961,2.27689
gmb,1962,2.31759
gmb,1963,2.42457
gmb,1964,2.3146
gmb,1965,2.3428
gmb,1966,2.3484
gmb,1967,2.38144
gmb,1968,2.48096
gmb,1969,2.6053
gmb,1970,2.55359
gmb,1971,2.63163
gmb,1972,2.86053
gmb,1973,3.05844
gmb,1974,3.34093
gmb,1975,4.20706
gmb,1976,4.92342
gmb,1977,5.53341
gmb,1978,6.02342
gmb,1979,6.39259
gmb,1980,6.82886
gmb,1981,7.23478
gmb,1982,8.02018
gmb,1983,8.87323
gmb,1984,10.83408
gmb,1985,12.81887
gmb,1986,20.06924
gmb,1987,24.79136
gmb,1988,27.68962
gmb,1989,29.98094
gmb,1990,33.62896
gmb,1991,36.53529
gmb,1992,40.00122
gmb,1993,42.58682
gmb,1994,43.31515
gmb,1995,46.33896
gmb,1996,46.84846
gmb,1997,48.15142
gmb,1998,48.68792
gmb,1999,50.54408
gmb,2000,50.97116
gmb,2001,53.26109
gmb,2002,57.84641
gmb,2003,67.69931
gmb,2004,77.31717
gmb,2005,81.05826
gmb,2006,82.72522
gmb,2007,87.16685
gmb,2008,91.04025
gmb,2009,95.19305
gmb,2010,100
gmb,2011,104.79588
gmb,2012,109.25424
gmb,2013,115.48078
gmb,2014,122.34957
gmb,2015,130.67969
gmb,2016,140.12625
gmb,2017,151.38426
gmb,2018,161.25598
gmb,2019,172.73044
gmb,2020,182.97556
gmb,2021,196.46149
gnb,1987,1.18856
gnb,1988,1.90505
gnb,1989,3.44411
gnb,1990,4.58073
gnb,1991,7.21901
gnb,1992,12.24226
gnb,1993,18.13179
gnb,1994,20.88353
gnb,1995,30.35741
gnb,1996,45.75896
gnb,1997,68.22703
gnb,1998,73.69458
gnb,1999,72.15709
gnb,2000,78.3888
gnb,2001,81.01336
gnb,2002,83.6869
gnb,2003,80.75569
gnb,2004,81.46901
gnb,2005,84.18127
gnb,2006,85.8268
gnb,2007,89.7898
gnb,2008,99.18187
gnb,2009,97.54399
gnb,2010,100
gnb,2011,105.0461
gnb,2012,107.28416
gnb,2013,108.57921
gnb,2014,106.94049
gnb,2015,108.5197
gnb,2016,110.15088
gnb,2017,112.01366
gnb,2018,112.44079
gnb,2019,112.71807
gnq,1985,37.87102
gnq,1986,31.19041
gnq,1987,27.08124
gnq,1988,27.76468
gnq,1989,29.47669
gnq,1990,29.72956
gnq,1991,28.71124
gnq,1992,27.48276
gnq,1993,28.9812
gnq,1994,38.2091
gnq,1995,45.80218
gnq,1996,47.88194
gnq,1997,49.3263
gnq,1998,53.24069
gnq,1999,53.43889
gnq,2000,56.00518
gnq,2001,60.94785
gnq,2002,65.5753
gnq,2003,70.37774
gnq,2004,73.34746
gnq,2005,77.47812
gnq,2006,80.89948
gnq,2007,83.16769
gnq,2008,88.61664
gnq,2009,92.7737
gnq,2010,100
gnq,2011,104.80539
gnq,2012,108.63772
gnq,2013,111.84132
gnq,2014,116.66168
gnq,2015,118.61766
gnq,2016,120.29247
gnq,2017,121.18937
gnq,2018,122.82529
gnq,2019,124.34672
gnq,2020,130.27769
grc,1960,1.12135
grc,1961,1.14494
grc,1962,1.13949
grc,1963,1.17578
grc,1964,1.18304
grc,1965,1.22115
grc,1966,1.28102
grc,1967,1.30461
grc,1968,1.30643
grc,1969,1.3409
grc,1970,1.37901
grc,1971,1.42437
grc,1972,1.48606
grc,1973,1.71469
grc,1974,2.17012
grc,1975,2.46588
grc,1976,2.78704
grc,1977,3.1318
grc,1978,3.52554
grc,1979,4.19871
grc,1980,5.23478
grc,1981,6.51762
grc,1982,7.88574
grc,1983,9.47704
grc,1984,11.2262
grc,1985,13.3945
grc,1986,16.47731
grc,1987,19.17907
grc,1988,21.77378
grc,1989,24.74711
grc,1990,29.80381
grc,1991,35.60239
grc,1992,41.25501
grc,1993,47.20038
grc,1994,52.33299
grc,1995,57.00868
grc,1996,61.68029
grc,1997,65.09491
grc,1998,68.19748
grc,1999,69.9956
grc,2000,72.20129
grc,2001,74.63734
grc,2002,77.34619
grc,2003,80.07702
grc,2004,82.39833
grc,2005,85.31941
grc,2006,88.04617
grc,2007,90.59511
grc,2008,94.35734
grc,2009,95.49914
grc,2010,100
grc,2011,103.32985
grc,2012,104.88138
grc,2013,103.91514
grc,2014,102.5515
grc,2015,100.77132
grc,2016,99.9393
grc,2017,101.05987
grc,2018,101.69213
grc,2019,101.94941
grc,2020,100.6771
grc,2021,101.90921
grd,1976,17.30796
grd,1977,20.50247
grd,1978,24.22067
grd,1979,29.27864
grd,1980,35.66766
grd,1981,42.36871
grd,1982,45.67887
grd,1983,48.46316
grd,1984,51.20598
grd,1985,52.48684
grd,1986,52.77924
grd,1987,52.31882
grd,1988,54.41158
grd,1989,57.45479
grd,1990,59.01999
grd,1991,60.58084
grd,1992,62.86979
grd,1993,64.63555
grd,1994,67.07273
grd,1995,68.32621
grd,1996,69.71483
grd,1997,70.58245
grd,1998,71.55486
grd,1999,71.96804
grd,2000,73.53825
grd,2001,75.84808
grd,2002,76.65755
grd,2003,78.30946
grd,2004,80.1207
grd,2005,82.90554
grd,2006,86.43064
grd,2007,89.76585
grd,2008,96.97699
grd,2009,96.67766
grd,2010,100
grd,2011,103.03347
grd,2012,105.51738
grd,2013,105.47095
grd,2014,104.43354
grd,2015,103.89524
grd,2016,105.60991
grd,2017,106.56934
grd,2018,107.42626
grd,2019,108.06883
grd,2020,107.26833
grd,2021,108.57648
gtm,1960,1.75526
gtm,1961,1.74555
gtm,1962,1.78137
gtm,1963,1.78407
gtm,1964,1.78062
gtm,1965,1.76637
gtm,1966,1.77846
gtm,1967,1.78709
gtm,1968,1.82152
gtm,1969,1.85972
gtm,1970,1.90332
gtm,1971,1.89469
gtm,1972,1.90472
gtm,1973,2.1675
gtm,1974,2.52503
gtm,1975,2.8573
gtm,1976,3.16375
gtm,1977,3.55366
gtm,1978,3.84819
gtm,1979,4.28471
gtm,1980,4.74848
gtm,1981,5.29137
gtm,1982,5.30764
gtm,1983,5.54853
gtm,1984,5.73756
gtm,1985,6.80972
gtm,1986,9.32463
gtm,1987,10.47373
gtm,1988,11.60831
gtm,1989,12.93017
gtm,1990,18.26023
gtm,1991,24.31649
gtm,1992,26.7593
gtm,1993,29.92217
gtm,1994,33.17032
gtm,1995,35.96041
gtm,1996,39.93652
gtm,1997,43.62382
gtm,1998,46.50887
gtm,1999,48.93366
gtm,2000,51.85871
gtm,2001,55.63707
gtm,2002,60.16182
gtm,2003,63.53298
gtm,2004,68.3479
gtm,2005,74.57347
gtm,2006,79.46613
gtm,2007,84.887
gtm,2008,94.52657
gtm,2009,96.28391
gtm,2010,100
gtm,2011,106.21412
gtm,2012,110.23094
gtm,2013,115.01868
gtm,2014,118.95043
gtm,2015,121.79182
gtm,2016,127.20966
gtm,2017,132.8381
gtm,2018,137.822
gtm,2019,142.92139
gtm,2020,147.51552
gtm,2021,153.80123
guy,1994,37.9868
guy,1995,42.62519
guy,1996,45.64932
guy,1997,47.27246
guy,1998,49.4406
guy,1999,53.16754
guy,2000,56.43657
guy,2001,57.91939
guy,2002,61.01287
guy,2003,64.66204
guy,2004,67.68076
guy,2005,72.36802
guy,2006,77.20015
guy,2007,86.61869
guy,2008,93.63655
guy,2009,96.40099
guy,2010,100
guy,2011,104.97774
guy,2012,107.48874
guy,2013,109.53237
guy,2014,110.46627
guy,2015,109.35969
guy,2016,110.27395
guy,2017,112.37429
guy,2018,113.81588
guy,2019,116.19148
guy,2020,117.34565
guy,2021,123.25149
hkg,1981,28.98909
hkg,1982,32.16933
hkg,1983,35.34957
hkg,1984,38.40749
hkg,1985,39.75298
hkg,1986,41.09846
hkg,1987,43.42248
hkg,1988,46.84735
hkg,1989,51.61771
hkg,1990,56.99965
hkg,1991,63.36013
hkg,1992,69.47597
hkg,1993,75.59181
hkg,1994,82.19692
hkg,1995,89.65825
hkg,1996,95.28482
hkg,1997,100.78908
hkg,1998,103.72469
hkg,1999,99.56591
hkg,2000,95.89641
hkg,2001,94.30629
hkg,2002,91.493
hkg,2003,89.04666
hkg,2004,88.80203
hkg,2005,89.53593
hkg,2006,91.32688
hkg,2007,93.1854
hkg,2008,97.19531
hkg,2009,97.7585
hkg,2010,100
hkg,2011,105.30525
hkg,2012,109.57423
hkg,2013,114.32755
hkg,2014,119.385
hkg,2015,122.95562
hkg,2016,125.918
hkg,2017,127.79905
hkg,2018,130.87407
hkg,2019,134.64744
hkg,2020,134.98536
hkg,2021,137.10295
hnd,1960,1.56193
hnd,1961,1.58634
hnd,1962,1.60367
hnd,1963,1.65308
hnd,1964,1.72701
hnd,1965,1.78204
hnd,1966,1.81384
hnd,1967,1.85178
hnd,1968,1.88624
hnd,1969,1.90998
hnd,1970,1.965
hnd,1971,2.00869
hnd,1972,2.08125
hnd,1973,2.18933
hnd,1974,2.47065
hnd,1975,2.6776
hnd,1976,2.80835
hnd,1977,3.04523
hnd,1978,3.22028
hnd,1979,3.61107
hnd,1980,4.26329
hnd,1981,4.66428
hnd,1982,5.08325
hnd,1983,5.50277
hnd,1984,5.76285
hnd,1985,5.95663
hnd,1986,6.21591
hnd,1987,6.37051
hnd,1988,6.65662
hnd,1989,7.31233
hnd,1990,9.01775
hnd,1991,12.08128
hnd,1992,13.13959
hnd,1993,14.55192
hnd,1994,17.71395
hnd,1995,22.93329
hnd,1996,28.40009
hnd,1997,34.13687
hnd,1998,38.80273
hnd,1999,43.32858
hnd,2000,48.11554
hnd,2001,52.77031
hnd,2002,56.82861
hnd,2003,61.18974
hnd,2004,66.15454
hnd,2005,71.98214
hnd,2006,75.99712
hnd,2007,81.26845
hnd,2008,90.53584
hnd,2009,95.512
hnd,2010,100
hnd,2011,106.76228
hnd,2012,112.30985
hnd,2013,118.10717
hnd,2014,125.34625
hnd,2015,129.30447
hnd,2016,132.82752
hnd,2017,138.05343
hnd,2018,144.0551
hnd,2019,150.34436
hnd,2020,155.55892
hnd,2021,162.52933
hrv,1985,0.00012
hrv,1986,0.00018
hrv,1987,0.00042
hrv,1988,0.00121
hrv,1989,0.01808
hrv,1990,0.10849
hrv,1991,0.24108
hrv,1992,1.74783
hrv,1993,27.96527
hrv,1994,57.97972
hrv,1995,60.26998
hrv,1996,62.86159
hrv,1997,65.48334
hrv,1998,69.6721
hrv,1999,72.47232
hrv,2000,75.81424
hrv,2001,78.67752
hrv,2002,79.99284
hrv,2003,81.40659
hrv,2004,83.07981
hrv,2005,85.83572
hrv,2006,88.57373
hrv,2007,91.14173
hrv,2008,96.68039
hrv,2009,98.97996
hrv,2010,100
hrv,2011,102.27273
hrv,2012,105.76235
hrv,2013,108.10666
hrv,2014,107.87402
hrv,2015,107.37294
hrv,2016,106.165
hrv,2017,107.36399
hrv,2018,108.97459
hrv,2019,109.81568
hrv,2020,109.98568
hrv,2021,112.79528
hti,1960,0.85297
hti,1961,0.88521
hti,1962,0.8803
hti,1963,0.91821
hti,1964,1.00234
hti,1965,1.02503
hti,1966,1.11013
hti,1967,1.07754
hti,1968,1.09173
hti,1969,1.10715
hti,1970,1.1223
hti,1971,1.22982
hti,1972,1.26904
hti,1973,1.55761
hti,1974,1.79049
hti,1975,2.09081
hti,1976,2.23797
hti,1977,2.38325
hti,1978,2.31954
hti,1979,2.62325
hti,1980,3.08962
hti,1981,3.42511
hti,1982,3.67717
hti,1983,4.05385
hti,1984,4.31337
hti,1985,4.7727
hti,1986,4.92924
hti,1987,4.36487
hti,1988,4.54407
hti,1989,4.85869
hti,1990,5.89243
hti,1991,6.80104
hti,1992,8.11762
hti,1993,10.52903
hti,1994,14.67027
hti,1995,18.72047
hti,1996,22.57381
hti,1997,27.21476
hti,1998,28.64872
hti,1999,29.50944
hti,2000,32.26362
hti,2001,36.56008
hti,2002,39.1313
hti,2003,50.36182
hti,2004,60.95383
hti,2005,69.47092
hti,2006,77.35254
hti,2007,82.42473
hti,2008,95.02069
hti,2009,95.39496
hti,2010,100
hti,2011,106.33279
hti,2012,111.66862
hti,2013,116.98966
hti,2014,121.01195
hti,2015,129.15829
hti,2016,144.01524
hti,2017,159.3962
hti,2018,179.2911
hti,2019,212.82531
hti,2020,261.34163
hti,2021,305.35555
hun,1972,2.23564
hun,1973,2.31139
hun,1974,2.35292
hun,1975,2.44333
hun,1976,2.57107
hun,1977,2.67158
hun,1978,2.7968
hun,1979,3.04785
hun,1980,3.33087
hun,1981,3.48613
hun,1982,3.72444
hun,1983,3.99557
hun,1984,4.33391
hun,1985,4.63479
hun,1986,4.88004
hun,1987,5.30335
hun,1988,6.13723
hun,1989,7.18971
hun,1990,9.22941
hun,1991,12.44286
hun,1992,15.38631
hun,1993,18.84272
hun,1994,22.39798
hun,1995,28.73783
hun,1996,35.48232
hun,1997,41.97739
hun,1998,47.91878
hun,1999,52.70958
hun,2000,57.87702
hun,2001,63.15356
hun,2002,66.47887
hun,2003,69.57746
hun,2004,74.27001
hun,2005,76.91515
hun,2006,79.93817
hun,2007,86.30024
hun,2008,91.51494
hun,2009,95.36929
hun,2010,100
hun,2011,103.92992
hun,2012,109.80419
hun,2013,111.70732
hun,2014,111.45311
hun,2015,111.3844
hun,2016,111.82412
hun,2017,114.45002
hun,2018,117.71213
hun,2019,121.64205
hun,2020,125.68877
hun,2021,132.11268
idn,1960,0.00028
idn,1961,0.00032
idn,1962,0.00073
idn,1963,0.0018
idn,1964,0.00375
idn,1965,0.01527
idn,1966,0.1888
idn,1967,0.38893
idn,1968,0.89003
idn,1969,1.02781
idn,1970,1.15525
idn,1971,1.20416
idn,1972,1.2827
idn,1973,1.68087
idn,1974,2.36148
idn,1975,2.81408
idn,1976,3.37207
idn,1977,3.74476
idn,1978,4.04855
idn,1979,4.70574
idn,1980,5.55445
idn,1981,6.23575
idn,1982,6.82474
idn,1983,7.63004
idn,1984,8.42777
idn,1985,8.82594
idn,1986,9.33985
idn,1987,10.20646
idn,1988,11.0276
idn,1989,11.73508
idn,1990,12.65267
idn,1991,13.84444
idn,1992,14.88602
idn,1993,16.32579
idn,1994,17.7187
idn,1995,19.38786
idn,1996,20.93371
idn,1997,22.23707
idn,1998,35.23487
idn,1999,42.45021
idn,2000,44.01604
idn,2001,49.07793
idn,2002,54.91826
idn,2003,58.62927
idn,2004,62.18458
idn,2005,68.68486
idn,2006,77.68853
idn,2007,82.66569
idn,2008,91.11964
idn,2009,95.11652
idn,2010,100
idn,2011,105.35605
idn,2012,109.86476
idn,2013,116.90985
idn,2014,124.38615
idn,2015,132.30099
idn,2016,136.96567
idn,2017,142.18241
idn,2018,146.7299
idn,2019,151.17668
idn,2020,154.08073
idn,2021,156.48459
ind,1960,2.52749
ind,1961,2.57033
ind,1962,2.66369
ind,1963,2.74217
ind,1964,3.10839
ind,1965,3.40291
ind,1966,3.77048
ind,1967,4.26299
ind,1968,4.401
ind,1969,4.37529
ind,1970,4.5981
ind,1971,4.73971
ind,1972,5.04505
ind,1973,5.89972
ind,1974,7.58697
ind,1975,8.0231
ind,1976,7.41062
ind,1977,8.02626
ind,1978,8.22876
ind,1979,8.74518
ind,1980,9.73741
ind,1981,11.01423
ind,1982,11.88334
ind,1983,13.29366
ind,1984,14.39955
ind,1985,15.19965
ind,1986,16.52653
ind,1987,17.98106
ind,1988,19.6683
ind,1989,21.05969
ind,1990,22.94901
ind,1991,26.13209
ind,1992,29.21249
ind,1993,31.06074
ind,1994,34.24382
ind,1995,37.74521
ind,1996,41.13366
ind,1997,44.08058
ind,1998,49.91281
ind,1999,52.24365
ind,2000,54.33832
ind,2001,56.39193
ind,2002,58.81517
ind,2003,61.0536
ind,2004,63.35364
ind,2005,66.04385
ind,2006,69.8721
ind,2007,74.32496
ind,2008,80.53055
ind,2009,89.29417
ind,2010,100
ind,2011,108.85836
ind,2012,118.99574
ind,2013,132.16104
ind,2014,140.94909
ind,2015,147.86542
ind,2016,155.18212
ind,2017,160.34685
ind,2018,166.67264
ind,2019,172.87833
ind,2020,184.32882
irl,1960,5.07327
irl,1961,5.21314
irl,1962,5.43541
irl,1963,5.56877
irl,1964,5.94284
irl,1965,6.23928
irl,1966,6.42985
irl,1967,6.63453
irl,1968,6.94508
irl,1969,7.46032
irl,1970,8.0726
irl,1971,8.79604
irl,1972,9.55302
irl,1973,10.64348
irl,1974,12.45033
irl,1975,15.04944
irl,1976,17.75619
irl,1977,20.14834
irl,1978,21.70201
irl,1979,24.58739
irl,1980,29.05109
irl,1981,34.96982
irl,1982,40.96614
irl,1983,45.24613
irl,1984,49.16042
irl,1985,51.81287
irl,1986,53.79577
irl,1987,55.4954
irl,1988,56.67999
irl,1989,58.99766
irl,1990,60.9548
irl,1991,62.91195
irl,1992,64.84334
irl,1993,65.79616
irl,1994,67.31553
irl,1995,69.01516
irl,1996,70.2255
irl,1997,71.29686
irl,1998,73.01905
irl,1999,74.21066
irl,2000,78.35957
irl,2001,82.17796
irl,2002,85.97025
irl,2003,88.97104
irl,2004,90.92807
irl,2005,93.13734
irl,2006,96.79916
irl,2007,101.53953
irl,2008,105.66235
irl,2009,100.93068
irl,2010,100
irl,2011,102.55719
irl,2012,104.29677
irl,2013,104.82735
irl,2014,105.0187
irl,2015,104.71427
irl,2016,104.72297
irl,2017,105.07959
irl,2018,105.59276
irl,2019,106.58433
irl,2020,106.22771
irl,2021,108.73271
irn,1960,0.14143
irn,1961,0.14591
irn,1962,0.14696
irn,1963,0.14751
irn,1964,0.15313
irn,1965,0.15643
irn,1966,0.15582
irn,1967,0.15831
irn,1968,0.15941
irn,1969,0.16513
irn,1970,0.16789
irn,1971,0.17493
irn,1972,0.18612
irn,1973,0.2044
irn,1974,0.23352
irn,1975,0.2636
irn,1976,0.29327
irn,1977,0.3733
irn,1978,0.41706
irn,1979,0.46079
irn,1980,0.55592
irn,1981,0.69047
irn,1982,0.81952
irn,1983,0.9813
irn,1984,1.10435
irn,1985,1.15283
irn,1986,1.36528
irn,1987,1.75536
irn,1988,2.25863
irn,1989,2.76343
irn,1990,2.97422
irn,1991,3.48366
irn,1992,4.38271
irn,1993,5.31196
irn,1994,6.98241
irn,1995,10.4496
irn,1996,13.47344
irn,1997,15.81097
irn,1998,18.63578
irn,1999,22.37612
irn,2000,25.61545
irn,2001,28.5034
irn,2002,32.58963
irn,2003,37.9565
irn,2004,43.55945
irn,2005,49.41084
irn,2006,54.35978
irn,2007,63.78633
irn,2008,79.99476
irn,2009,90.8353
irn,2010,100
irn,2011,126.29339
irn,2012,160.71694
irn,2013,219.54421
irn,2014,256.00294
irn,2015,287.96409
irn,2016,308.82832
irn,2017,333.67332
irn,2018,393.78163
irn,2019,550.92943
irq,1960,59.05985
irq,1961,59.60099
irq,1962,60.37125
irq,1963,62.75891
irq,1964,62.70234
irq,1965,62.41668
irq,1966,63.65454
irq,1967,65.74938
irq,1968,67.19355
irq,1969,71.04996
irq,1970,74.14461
irq,1971,76.81077
irq,1972,80.79413
irq,1973,84.74576
irq,1974,91.27119
irq,1975,99.95763
irq,1976,112.77542
irq,1977,123.11441
irq,1978,128.79237
irq,1990,0.03057
irq,1991,0.08588
irq,1992,0.15769
irq,1993,0.4852
irq,1994,2.66132
irq,1995,12.96889
irq,1996,10.87865
irq,1997,13.38762
irq,1998,15.3648
irq,1999,17.29735
irq,2000,18.15858
irq,2001,21.13188
irq,2002,25.21386
irq,2003,33.68981
irq,2004,42.77322
irq,2005,58.58198
irq,2006,89.76574
irq,2007,80.72858
irq,2008,90.95112
irq,2009,97.20275
irq,2010,100
irq,2011,105.80146
irq,2012,112.24381
irq,2013,114.35343
irq,2014,116.91034
irq,2015,118.53929
irq,2016,119.19898
irq,2017,119.41838
irq,2018,119.85717
irq,2019,119.6187
irq,2020,120.30551
irq,2021,127.5742
isl,1960,0.04153
isl,1961,0.04349
isl,1962,0.04828
isl,1963,0.05452
isl,1964,0.06501
isl,1965,0.06977
isl,1966,0.07722
isl,1967,0.07979
isl,1968,0.09194
isl,1969,0.11195
isl,1970,0.12692
isl,1971,0.13546
isl,1972,0.14875
isl,1973,0.18052
isl,1974,0.25727
isl,1975,0.38426
isl,1976,0.50735
isl,1977,0.66117
isl,1978,0.95043
isl,1979,1.37284
isl,1980,2.17634
isl,1981,3.30353
isl,1982,4.96334
isl,1983,9.13006
isl,1984,11.9469
isl,1985,15.76927
isl,1986,19.25875
isl,1987,22.78267
isl,1988,28.64363
isl,1989,34.58953
isl,1990,39.95462
isl,1991,42.67504
isl,1992,44.35973
isl,1993,46.15313
isl,1994,46.86973
isl,1995,47.64366
isl,1996,48.7206
isl,1997,49.60509
isl,1998,50.42816
isl,1999,52.05791
isl,2000,54.73185
isl,2001,58.23747
isl,2002,61.26409
isl,2003,62.52347
isl,2004,64.49808
isl,2005,67.06965
isl,2006,71.55465
isl,2007,75.16928
isl,2008,84.71156
isl,2009,94.8796
isl,2010,100
isl,2011,104.00103
isl,2012,109.39442
isl,2013,113.63047
isl,2014,115.95378
isl,2015,117.84737
isl,2016,119.84715
isl,2017,121.95696
isl,2018,125.22897
isl,2019,129.00333
isl,2020,132.67725
isl,2021,138.57374
isr,1960,0.00089
isr,1961,0.00095
isr,1962,0.00104
isr,1963,0.00111
isr,1964,0.00116
isr,1965,0.00125
isr,1966,0.00135
isr,1967,0.00138
isr,1968,0.0014
isr,1969,0.00144
isr,1970,0.00153
isr,1971,0.00171
isr,1972,0.00193
isr,1973,0.00232
isr,1974,0.00324
isr,1975,0.00451
isr,1976,0.00592
isr,1977,0.00797
isr,1978,0.012
isr,1979,0.02139
