geo,time,dt_nfl_ifad_cd
mli,2013,3269999.98093
mli,2014,6679999.82834
mli,2015,5870069.02695
mli,2016,8962660.78949
mli,2017,10971726.41754
mli,2018,15690380.09644
mli,2019,14879974.36523
mmr,1995,-360000.01431
mmr,2014,150000.00596
mmr,2015,1917925.00019
mmr,2016,2255926.84746
mmr,2017,2625465.8699
mmr,2018,2404828.07159
mmr,2019,7084811.21063
mne,2018,1698450.44613
mne,2019,1344546.9141
mng,1997,300000.01192
mng,1998,170000.00179
mng,1999,569999.99285
mng,2000,300000.01192
mng,2001,750000
mng,2002,709999.97854
mng,2003,1500000
mng,2004,1120000.00477
mng,2005,3440000.05722
mng,2006,2079999.92371
mng,2007,2579999.92371
mng,2008,2059999.94278
mng,2009,1419999.95708
mng,2010,1779999.97139
mng,2011,1820000.05245
mng,2012,-129999.99523
mng,2013,1289999.96185
mng,2014,449999.98808
mng,2015,1782135.96344
mng,2016,1242263.1979
mng,2017,930366.03928
mng,2018,1156679.98791
mng,2019,897248.98338
moz,1983,1649999.97616
moz,1984,2170000.07629
moz,1985,5639999.86649
moz,1986,7070000.17166
moz,1987,4090000.15259
moz,1990,1580000.04292
moz,1991,109999.9994
moz,1992,0
moz,1994,0
moz,1995,1809999.94278
moz,1996,300000.01192
moz,1997,1190000.05722
moz,1998,3690000.05722
moz,1999,2859999.8951
moz,2000,4340000.15259
moz,2001,4860000.13351
moz,2002,6610000.13351
moz,2003,6019999.98093
moz,2004,7010000.22888
moz,2005,6239999.77112
moz,2006,8500000
moz,2007,5150000.09537
moz,2008,4289999.96185
moz,2009,3339999.91417
moz,2010,1690000.05722
moz,2011,3710000.03815
moz,2012,4289999.96185
moz,2013,9539999.96185
moz,2014,7800000.19073
moz,2015,7694965.83939
moz,2016,11263898.84949
moz,2017,10995145.79773
moz,2018,6797719.95544
moz,2019,7768668.65158
mrt,1982,150000.00596
mrt,1983,439999.99762
mrt,1984,1250000
mrt,1985,1480000.01907
mrt,1986,1509999.99046
mrt,1987,2279999.97139
mrt,1988,2200000.04768
mrt,1989,540000.02146
mrt,1990,3359999.8951
mrt,1991,39999.99911
mrt,1992,9999.99978
mrt,1993,629999.99523
mrt,1994,-270000.01073
mrt,1995,5670000.07629
mrt,1996,3500000
mrt,1997,1440000.05722
mrt,1998,4289999.96185
mrt,1999,910000.02623
mrt,2000,1470000.02861
mrt,2001,550000.01192
mrt,2002,-270000.01073
mrt,2003,-159999.99642
mrt,2004,730000.01907
mrt,2005,779999.97139
mrt,2006,1389999.98569
mrt,2007,5480000.01907
mrt,2008,4539999.96185
mrt,2009,3680000.06676
mrt,2010,2420000.07629
mrt,2011,1039999.96185
mrt,2012,1720000.02861
mrt,2013,1600000.02384
mrt,2014,1879999.99523
mrt,2015,3571114.06326
mrt,2016,2510951.04218
mrt,2017,2964439.86893
mrt,2018,1933019.75727
mrt,2019,705376.68467
mus,1984,70000.0003
mus,1985,159999.99642
mus,1986,200000.00298
mus,1987,9999.99978
mus,1988,2440000.05722
mus,1989,730000.01907
mus,1990,1149999.97616
mus,1991,119999.99732
mus,1992,-159999.99642
mus,1993,-479999.98927
mus,1994,-500000
mus,1995,-529999.97139
mus,1996,-500000
mus,1997,-479999.98927
mus,1998,-469999.99881
mus,1999,-479999.98927
mus,2000,140000.0006
mus,2002,589999.97377
mus,2003,800000.01192
mus,2004,1190000.05722
mus,2005,660000.02623
mus,2006,1330000.04292
mus,2007,-479999.98927
mus,2008,-680000.00715
mus,2009,569999.99285
mus,2010,-629999.99523
mus,2011,449999.98808
mus,2012,980000.01907
mus,2013,-1000000
mus,2014,-930000.00715
mus,2015,-663043.97583
mus,2016,-478482.00798
mus,2017,-681418.41888
mus,2018,-665470.00408
mus,2019,-591000.0205
mwi,1982,490000.00954
mwi,1983,7280000.20981
mwi,1984,1669999.95708
mwi,1985,5210000.03815
mwi,1986,4760000.22888
mwi,1987,5480000.01907
mwi,1988,1179999.94755
mwi,1989,829999.98331
mwi,1990,4860000.13351
mwi,1991,5869999.88556
mwi,1992,2619999.88556
mwi,1993,1649999.97616
mwi,1994,1309999.94278
mwi,1995,759999.99046
mwi,1996,3420000.07629
mwi,1997,-200000.00298
mwi,1998,50000.00075
mwi,1999,2170000.07629
mwi,2000,4050000.19073
mwi,2001,3450000.04768
mwi,2002,1389999.98569
mwi,2003,300000.01192
mwi,2004,879999.99523
mwi,2005,379999.99523
mwi,2006,1100000.02384
mwi,2007,9819999.69482
mwi,2008,1600000.02384
mwi,2009,970000.02861
mwi,2010,3750000
mwi,2011,2390000.1049
mwi,2012,3720000.02861
mwi,2013,3130000.11444
mwi,2014,3869999.88556
mwi,2015,9464438.43842
mwi,2016,6964122.29538
mwi,2017,3970227.95677
mwi,2018,9039440.15503
mwi,2019,15635357.85675
nam,1995,610000.01431
nam,1996,660000.02623
nam,1997,1120000.00477
nam,1998,910000.02623
nam,1999,509999.99046
nam,2000,230000.00417
nam,2002,-119999.99732
nam,2003,-280000.00119
nam,2004,360000.01431
nam,2005,-409999.99642
nam,2006,-419999.98689
nam,2007,-209999.99344
nam,2008,-660000.02623
nam,2009,-439999.99762
nam,2010,-2130000.11444
ner,1981,629999.99523
ner,1982,1419999.95708
ner,1983,939999.99762
ner,1984,790000.02146
ner,1985,1009999.99046
ner,1986,1500000
ner,1987,2109999.8951
ner,1990,610000.01431
ner,1991,-319999.99285
ner,1992,550000.01192
ner,1993,1529999.97139
ner,1994,709999.97854
ner,1995,1990000.00954
ner,1996,19999.99955
ner,1997,1039999.96185
ner,1998,2839999.91417
ner,1999,1950000.04768
ner,2000,2180000.06676
ner,2001,1879999.99523
ner,2002,1909999.96662
ner,2003,1299999.95232
ner,2004,1269999.98093
ner,2005,129999.99523
ner,2006,289999.99166
ner,2007,860000.01431
ner,2008,9409999.84741
ner,2009,1049999.95232
ner,2010,2819999.93324
ner,2011,8930000.30518
ner,2012,15609999.65668
ner,2013,11409999.84741
ner,2014,5079999.92371
ner,2015,6869327.54517
ner,2016,10643106.46057
ner,2017,12066785.81238
ner,2018,13327329.63562
ner,2019,17966827.39258
nga,1989,649999.97616
nga,1990,3140000.1049
nga,1991,2539999.96185
nga,1992,1200000.04768
nga,1993,1470000.02861
nga,1994,4130000.11444
nga,1995,3380000.11444
nga,1996,2599999.90463
nga,1997,6159999.84741
nga,1998,1710000.03815
nga,1999,959999.97854
nga,2000,1110000.01431
nga,2001,-1200000.04768
nga,2002,-1649999.97616
nga,2003,3410000.08583
nga,2004,270000.01073
nga,2005,5010000.22888
nga,2006,4409999.84741
nga,2007,6659999.84741
nga,2008,6489999.77112
nga,2009,5530000.20981
nga,2010,2799999.95232
nga,2011,8350000.38147
nga,2012,14029999.73297
nga,2013,8880000.11444
nga,2014,3440000.05722
nga,2015,10975261.68823
nga,2016,19600877.76184
nga,2017,30843399.04785
nga,2018,33925823.21167
nga,2019,22863380.43213
nic,1980,11779999.73297
nic,1981,-959999.97854
nic,1982,-409999.99642
nic,1983,-519999.98093
nic,1984,-50000.00075
nic,1985,3099999.90463
nic,1986,5110000.13351
nic,1987,3529999.97139
nic,1990,3200000.04768
nic,1991,200000.00298
nic,1992,0
nic,1993,-3380000.11444
nic,1994,-300000.01192
nic,1995,-479999.98927
nic,1996,-870000.00477
nic,1997,680000.00715
nic,1998,1750000
nic,1999,1580000.04292
nic,2000,3690000.05722
nic,2001,2410000.08583
nic,2002,1269999.98093
nic,2003,1090000.03338
nic,2004,1100000.02384
nic,2005,430000.00715
nic,2006,1629999.99523
nic,2007,6349999.90463
nic,2008,5289999.96185
nic,2009,1870000.00477
nic,2010,3569999.93324
nic,2011,6269999.98093
nic,2012,4869999.88556
nic,2013,2839999.91417
nic,2014,6960000.03815
nic,2015,4434834.00345
nic,2016,3619368.31474
nic,2017,8651322.36481
nic,2018,4169909.95407
nic,2019,4672651.29089
npl,1980,19999.99955
npl,1981,2210000.03815
npl,1982,1350000.02384
npl,1983,1870000.00477
npl,1984,4380000.11444
npl,1985,5730000.01907
npl,1986,6119999.88556
npl,1987,8550000.19073
npl,1988,6190000.05722
npl,1989,7730000.01907
npl,1990,10029999.73297
npl,1991,2250000
npl,1992,-370000.00477
npl,1993,209999.99344
npl,1994,-59999.99866
npl,1995,-159999.99642
npl,1996,409999.99642
npl,1997,2680000.06676
npl,1998,1039999.96185
npl,1999,419999.98689
npl,2000,-119999.99732
npl,2001,2089999.91417
npl,2002,-709999.97854
npl,2003,-409999.99642
npl,2004,-629999.99523
npl,2005,90000.00358
npl,2006,170000.00179
npl,2007,3369999.88556
npl,2008,-79999.99821
npl,2009,1389999.98569
npl,2010,2950000.04768
npl,2011,6050000.19073
npl,2012,2690000.05722
npl,2013,3269999.98093
npl,2014,2900000.09537
npl,2015,2545152.9026
npl,2016,14512815.47546
npl,2017,7989790.91644
npl,2018,10393899.9176
npl,2019,12714226.72272
pak,1980,2609999.8951
pak,1981,6900000.09537
pak,1982,10850000.38147
pak,1983,6480000.01907
pak,1984,13829999.92371
pak,1985,13930000.30518
pak,1986,14000000
pak,1987,17870000.83923
pak,1989,1000000
pak,1990,8050000.19073
pak,1991,3109999.8951
pak,1992,4559999.94278
pak,1993,2869999.88556
pak,1994,1409999.96662
pak,1995,3299999.95232
pak,1996,13060000.41962
pak,1997,6360000.13351
pak,1998,3200000.04768
pak,1999,170000.00179
pak,2000,-1159999.96662
pak,2001,-2740000.00954
pak,2002,-1039999.96185
pak,2003,-1710000.03815
pak,2004,1500000
pak,2005,1330000.04292
pak,2006,22520000.45776
pak,2007,8460000.03815
pak,2008,2609999.8951
pak,2009,11229999.54224
pak,2010,14399999.61853
pak,2011,12760000.22888
pak,2012,-810000.00238
pak,2013,6820000.17166
pak,2014,1460000.03815
pak,2015,11133138.65662
pak,2016,13247806.54907
pak,2017,4337188.7207
pak,2018,16902320.86182
pak,2019,26591236.1145
pan,1983,4650000.09537
pan,1984,1960000.03815
pan,1985,1419999.95708
pan,1986,3240000.00954
pan,1987,7179999.82834
pan,1989,-140000.0006
pan,1990,-370000.00477
pan,1991,-1940000.05722
pan,1992,-3839999.91417
pan,1993,-1419999.95708
pan,1994,-1000000
pan,1995,-660000.02623
pan,1996,-1750000
pan,1997,1259999.99046
pan,1998,-1879999.99523
pan,1999,50000.00075
pan,2000,300000.01192
pan,2001,129999.99523
pan,2002,-649999.97616
pan,2003,819999.99285
pan,2004,-1799999.95232
pan,2005,-740000.00954
pan,2006,1090000.03338
pan,2007,1509999.99046
pan,2008,400000.00596
pan,2009,-3730000.01907
pan,2010,-1000000
pan,2011,-1600000.02384
pan,2012,-2079999.92371
pan,2013,-140000.0006
pan,2014,-50000.00075
pan,2015,-242100.00038
pan,2016,-52009.99975
per,1981,709999.97854
per,1982,1190000.05722
per,1983,9999.99978
per,1984,4730000.01907
per,1985,5139999.86649
per,1986,4940000.05722
per,1987,7130000.11444
per,1988,1799999.95232
per,1989,-689999.99762
per,1990,4329999.92371
per,1991,980000.01907
per,1992,-1519999.98093
per,1993,1360000.01431
per,1994,360000.01431
per,1995,-639999.98569
per,1996,829999.98331
per,1997,-1070000.05245
per,1998,-1019999.98093
per,1999,-409999.99642
per,2000,-2240000.00954
per,2001,1799999.95232
per,2002,-740000.00954
per,2003,-540000.02146
per,2004,-1960000.03815
per,2005,629999.99523
per,2006,3630000.11444
per,2007,2329999.92371
per,2008,1750000
per,2009,270000.01073
per,2010,-730000.01907
per,2011,-1519999.98093
per,2012,1840000.03338
per,2013,349999.99404
per,2014,-70000.0003
per,2015,4529646.87347
per,2016,3417799.94965
per,2017,768209.99384
per,2018,5209539.89029
per,2019,6997640.1329
phl,1979,19999.99955
phl,1980,1279999.97139
phl,1981,1259999.99046
phl,1982,3500000
phl,1983,4960000.03815
phl,1984,1559999.94278
phl,1985,910000.02623
phl,1986,1340000.03338
phl,1987,409999.99642
phl,1988,-2140000.1049
phl,1989,-750000
phl,1990,879999.99523
phl,1991,970000.02861
phl,1992,-959999.97854
phl,1993,159999.99642
phl,1994,1500000
phl,1995,140000.0006
phl,1996,1549999.95232
phl,1997,3369999.88556
phl,1998,-589999.97377
phl,1999,1309999.94278
phl,2000,1559999.94278
phl,2001,3140000.1049
phl,2002,4349999.90463
phl,2003,4300000.19073
phl,2004,1169999.95708
phl,2005,3549999.95232
phl,2006,3789999.96185
phl,2007,3059999.94278
phl,2008,3319999.93324
phl,2009,2359999.8951
phl,2010,16190000.53406
phl,2011,5110000.13351
phl,2012,5369999.88556
phl,2013,2289999.96185
phl,2014,6980000.01907
phl,2015,3878721.95244
phl,2016,10220406.53229
phl,2017,10884613.99078
phl,2018,5042009.83047
phl,2019,7604685.30655
png,1984,109999.9994
png,1985,469999.99881
png,1986,790000.02146
png,1987,879999.99523
png,1988,-129999.99523
png,1989,899999.97616
png,1990,839999.97377
png,1991,-319999.99285
png,1992,-270000.01073
png,1993,-379999.99523
png,1994,-219999.99881
png,1995,330000.01311
png,1996,239999.99464
png,1997,239999.99464
png,1998,560000.00238
png,1999,-270000.01073
png,2000,140000.0006
png,2001,-39999.99911
png,2002,-150000.00596
png,2003,-310000.00238
png,2004,-419999.98689
png,2005,-460000.00834
png,2006,-460000.00834
png,2007,-370000.00477
png,2008,-370000.00477
png,2009,-370000.00477
png,2010,-360000.01431
png,2011,19999.99955
png,2012,2390000.1049
png,2013,479999.98927
png,2014,1120000.00477
png,2015,1186928.9875
png,2016,3520729.30336
png,2017,4578142.64297
png,2018,6884049.89243
png,2019,8154250.14496
prk,1996,1750000
prk,1997,1750000
prk,1998,20360000.61035
prk,1999,8029999.73297
prk,2000,6190000.05722
prk,2001,4500000
prk,2002,5780000.20981
prk,2003,2690000.05722
prk,2004,2019999.98093
prk,2005,4909999.84741
prk,2006,3220000.02861
prk,2007,-610000.01431
prk,2008,349999.99404
prk,2009,-829999.98331
prk,2010,-1559999.94278
prk,2011,-1629999.99523
prk,2012,-1669999.95708
prk,2013,-1159999.96662
prk,2014,-990000.00954
prk,2015,-133688.00282
prk,2016,-14031.99974
pry,1981,3869999.88556
pry,1982,1240000.00954
pry,1983,1500000
pry,1984,79999.99821
pry,1985,1120000.00477
pry,1986,2369999.88556
pry,1987,1590000.03338
pry,1988,-620000.00477
pry,1989,-699999.98808
pry,1990,5570000.17166
pry,1991,-1470000.02861
pry,1992,-1490000.00954
pry,1993,-319999.99285
pry,1994,-219999.99881
pry,1995,-370000.00477
pry,1996,-550000.01192
pry,1997,-79999.99821
pry,1998,-3369999.88556
pry,1999,-910000.02623
pry,2000,1179999.94755
pry,2001,-300000.01192
pry,2002,-629999.99523
pry,2003,-430000.00715
pry,2004,-2420000.07629
pry,2005,-1549999.95232
pry,2006,-680000.00715
pry,2007,-360000.01431
pry,2008,209999.99344
pry,2009,-460000.00834
pry,2010,3950000.04768
pry,2011,3900000.09537
pry,2012,2599999.90463
pry,2013,920000.01669
pry,2014,1799999.95232
pry,2015,2256932.02019
pry,2016,2068722.00966
pry,2017,1166783.69045
pry,2018,-1084810.01854
pry,2019,1474489.68887
pse,2000,500000
pse,2002,2950000.04768
pse,2004,479999.98927
pse,2005,1500000
pse,2007,1190000.05722
pse,2009,-289999.99166
pse,2010,330000.01311
pse,2011,810000.00238
pse,2012,-189999.99762
pse,2013,629999.99523
pse,2014,1629999.99523
pse,2015,2540713.07182
pse,2016,-79999.99821
pse,2017,-113930.39674
pse,2018,-111259.99689
rou,2000,2599999.90463
rou,2003,1470000.02861
rou,2004,829999.98331
rwa,1983,689999.99762
rwa,1984,550000.01192
rwa,1985,1429999.94755
rwa,1986,1539999.96185
rwa,1987,3720000.02861
rwa,1988,2630000.11444
rwa,1989,970000.02861
rwa,1990,3390000.1049
rwa,1991,2279999.97139
rwa,1992,2589999.91417
rwa,1993,2920000.07629
rwa,1994,200000.00298
rwa,1995,-209999.99344
rwa,1996,1460000.03815
rwa,1997,3650000.09537
rwa,1998,5349999.90463
rwa,1999,2119999.88556
rwa,2000,3250000
rwa,2001,4449999.80927
rwa,2002,2910000.08583
rwa,2003,3329999.92371
rwa,2004,5119999.88556
rwa,2005,5869999.88556
rwa,2006,11609999.65668
rwa,2007,8380000.11444
rwa,2008,28959999.08447
rwa,2009,6829999.92371
rwa,2010,10340000.15259
rwa,2011,12819999.69482
rwa,2012,18180000.30518
rwa,2013,14859999.65668
rwa,2014,16879999.16077
rwa,2015,9079113.00659
rwa,2016,11514655.11322
rwa,2017,17319295.88318
rwa,2018,7210914.61182
rwa,2019,19710071.56372
sdn,1979,200000.00298
sdn,1980,1759999.99046
sdn,1981,2279999.97139
sdn,1982,4320000.17166
sdn,1983,2720000.02861
sdn,1984,2589999.91417
sdn,1985,3980000.01907
sdn,1986,6849999.90463
sdn,1987,12800000.19073
sdn,1988,4599999.90463
sdn,1989,4480000.01907
sdn,1990,6639999.86649
sdn,1991,2369999.88556
sdn,1992,1429999.94755
sdn,1993,2259999.99046
sdn,1994,3470000.02861
sdn,1995,1379999.99523
sdn,1996,11470000.26703
sdn,1997,1200000.04768
sdn,1998,2880000.11444
sdn,1999,1059999.94278
sdn,2000,460000.00834
sdn,2001,2650000.09537
sdn,2002,1860000.01431
sdn,2003,1450000.04768
sdn,2004,2910000.08583
sdn,2005,3779999.97139
sdn,2006,4949999.80927
sdn,2007,3000000
sdn,2008,23989999.77112
sdn,2009,6469999.79019
sdn,2010,7730000.01907
sdn,2011,10770000.45776
sdn,2012,9899999.61853
sdn,2013,10819999.69482
sdn,2014,8909999.84741
sdn,2015,-3931068.89725
sdn,2016,6952355.38483
sdn,2017,6359694.00406
sdn,2018,5503250.12207
sdn,2019,-624617.87462
sen,1981,180000.00715
sen,1982,-9999.99978
sen,1983,-9999.99978
sen,1985,460000.00834
sen,1986,1190000.05722
sen,1987,2079999.92371
sen,1988,1779999.97139
sen,1989,699999.98808
sen,1990,1440000.05722
sen,1991,-189999.99762
sen,1992,-270000.01073
sen,1994,119999.99732
sen,1995,3000000
sen,1996,6000000
sen,1997,1000000
sen,1998,959999.97854
sen,1999,1179999.94755
sen,2000,3319999.93324
sen,2001,2329999.92371
sen,2002,2630000.11444
sen,2003,5909999.84741
sen,2004,11350000.38147
sen,2005,12670000.07629
sen,2006,7929999.82834
sen,2007,5559999.94278
sen,2008,4880000.11444
sen,2009,2509999.99046
sen,2010,3289999.96185
sen,2011,2059999.94278
sen,2012,2130000.11444
sen,2013,3819999.93324
sen,2014,6039999.96185
sen,2015,4227084.15985
sen,2016,8524872.77985
sen,2017,9183722.49603
sen,2018,2946379.89998
sen,2019,8040900.23041
slb,1985,39999.99911
slb,1986,469999.99881
slb,1987,639999.98569
slb,1988,379999.99523
slb,1989,119999.99732
slb,1990,349999.99404
slb,1991,239999.99464
slb,1992,50000.00075
slb,1993,180000.00715
slb,1994,50000.00075
slb,1995,29999.99933
slb,1996,340000.00358
slb,1998,230000.00417
slb,1999,119999.99732
slb,2000,-79999.99821
slb,2007,-50000.00075
slb,2008,-170000.00179
slb,2009,-100000.00149
slb,2010,-100000.00149
slb,2011,-100000.00149
slb,2012,2259999.99046
slb,2013,1460000.03815
slb,2014,-90000.00358
slb,2015,-87123.99751
slb,2016,483122.76602
slb,2017,3102936.26785
slb,2018,540398.4189
slb,2019,-78000.00161
sle,1980,660000.02623
sle,1981,1889999.98569
sle,1982,2480000.01907
sle,1983,2430000.06676
sle,1984,1039999.96185
sle,1985,3559999.94278
sle,1986,3230000.01907
sle,1987,3059999.94278
sle,1990,1409999.96662
sle,1991,100000.00149
sle,1992,870000.00477
sle,1993,769999.98093
sle,1994,1450000.04768
sle,1995,1009999.99046
sle,1996,3190000.05722
sle,1997,360000.01431
sle,1998,-289999.99166
sle,1999,250000
sle,2000,509999.99046
sle,2002,-230000.00417
sle,2003,-610000.01431
sle,2004,-159999.99642
sle,2006,79999.99821
sle,2007,6190000.05722
sle,2008,-389999.98569
sle,2009,490000.00954
sle,2010,3410000.08583
sle,2011,7199999.80927
sle,2012,11609999.65668
sle,2013,7889999.86649
sle,2014,9510000.22888
sle,2015,10731738.09052
sle,2016,9128794.6701
sle,2017,3250972.50938
sle,2018,935709.71489
sle,2019,3641281.36635
slv,1985,509999.99046
slv,1986,4050000.19073
slv,1987,740000.00954
slv,1988,400000.00596
slv,1990,1360000.01431
slv,1991,-479999.98927
slv,1992,-460000.00834
slv,1993,340000.00358
slv,1994,2359999.8951
slv,1995,2380000.11444
slv,1996,2490000.00954
slv,1997,1529999.97139
slv,1998,460000.00834
slv,1999,3960000.03815
slv,2000,889999.98569
slv,2002,4550000.19073
slv,2003,3039999.96185
slv,2004,3960000.03815
slv,2005,2609999.8951
slv,2006,939999.99762
slv,2007,1470000.02861
slv,2008,970000.02861
slv,2009,589999.97377
slv,2010,310000.00238
slv,2011,1549999.95232
slv,2012,4590000.15259
slv,2013,5039999.96185
slv,2014,2529999.97139
slv,2015,-24847.00084
slv,2016,2561866.045
slv,2017,-2556848.76442
slv,2018,-3757499.93324
slv,2019,-4431000.2327
som,1980,250000
som,1981,1029999.97139
som,1982,1600000.02384
som,1983,2420000.07629
som,1984,2549999.95232
som,1985,3779999.97139
som,1986,4340000.15259
som,1987,5460000.03815
som,1988,1700000.04768
som,1989,-119999.99732
som,1990,1519999.98093
som,1991,159999.99642
som,1992,0
ssd,2012,2069999.93324
ssd,2013,2829999.92371
ssd,2014,1649999.97616
ssd,2015,3521554.9469
ssd,2016,979824.30458
stp,1985,50000.00075
stp,1986,819999.99285
stp,1987,439999.99762
stp,1988,529999.97139
stp,1989,1000000
stp,1990,699999.98808
stp,1992,589999.97377
stp,1993,829999.98331
stp,1994,180000.00715
stp,1995,460000.00834
stp,1996,430000.00715
stp,1997,490000.00954
stp,1998,90000.00358
stp,1999,189999.99762
stp,2000,79999.99821
stp,2001,100000.00149
stp,2002,189999.99762
stp,2003,289999.99166
stp,2004,509999.99046
stp,2005,469999.99881
stp,2006,270000.01073
stp,2007,569999.99285
stp,2008,810000.00238
stp,2009,1179999.94755
stp,2010,1340000.03338
stp,2011,1529999.97139
stp,2012,2309999.94278
stp,2013,850000.02384
stp,2014,1120000.00477
stp,2015,926685.9293
stp,2016,1829441.90502
stp,2017,647985.16035
stp,2018,459708.03499
stp,2019,-81703.77463
sur,1995,490000.00954
sur,1997,-119999.99732
sur,1998,-119999.99732
swz,1985,180000.00715
swz,1986,250000
swz,1987,1840000.03338
swz,1988,600000.02384
swz,1990,949999.98808
swz,1991,800000.01192
swz,1992,239999.99464
swz,1993,70000.0003
swz,1994,-250000
swz,1995,100000.00149
swz,1996,189999.99762
swz,1997,-250000
swz,1998,70000.0003
swz,1999,-899999.97616
swz,2000,250000
swz,2001,-860000.01431
swz,2002,589999.97377
swz,2003,100000.00149
swz,2004,230000.00417
swz,2005,1090000.03338
swz,2006,2150000.09537
swz,2007,750000
swz,2008,-180000.00715
swz,2009,-19999.99955
swz,2010,-1110000.01431
swz,2011,439999.99762
swz,2012,790000.02146
swz,2013,2000000
swz,2014,579999.98331
swz,2015,-365597.00966
swz,2016,-1023897.76707
swz,2017,1072535.75325
swz,2018,-10847.50984
swz,2019,122236.94474
syc,1992,0
syc,1993,180000.00715
syc,1994,540000.02146
syc,1995,90000.00358
syc,1996,-19999.99955
syc,1997,-59999.99866
syc,1998,-39999.99911
syc,1999,-109999.9994
syc,2000,-70000.0003
syc,2001,-70000.0003
syc,2006,-409999.99642
syc,2009,-119999.99732
syc,2014,409999.99642
syc,2015,105590.00075
syc,2016,713360.01158
syc,2017,240590.00611
syr,1984,219999.99881
syr,1985,2119999.88556
syr,1986,6389999.86649
syr,1987,1990000.00954
syr,1990,810000.00238
syr,1991,-4199999.80927
syr,1992,-870000.00477
syr,1993,9999.99978
syr,1994,180000.00715
syr,1995,230000.00417
syr,1996,1610000.01431
syr,1997,1309999.94278
syr,1998,-70000.0003
syr,1999,310000.00238
syr,2000,4449999.80927
syr,2001,1000000
syr,2002,-340000.00358
syr,2003,2160000.08583
syr,2004,-1879999.99523
syr,2005,-899999.97616
syr,2006,-3839999.91417
syr,2007,1929999.94755
syr,2008,810000.00238
syr,2009,5139999.86649
syr,2010,5059999.94278
syr,2011,2900000.09537
syr,2012,1370000.00477
syr,2013,-2009999.99046
syr,2014,-1799999.95232
syr,2015,-1778928.04146
syr,2016,-1365885.0193
syr,2017,-2625236.98807
syr,2018,-1377650.02251
syr,2019,-419999.98689
tcd,1995,1649999.97616
tcd,1996,1720000.02861
tcd,2000,2619999.88556
tcd,2001,1240000.00954
tcd,2002,600000.02384
tcd,2003,740000.00954
tcd,2004,490000.00954
tcd,2005,1230000.01907
tcd,2006,1110000.01431
tcd,2007,2339999.91417
tcd,2008,2960000.03815
tcd,2009,2910000.08583
tcd,2010,3480000.01907
tcd,2011,1259999.99046
tcd,2012,5139999.86649
tcd,2013,9560000.41962
tcd,2014,5809999.94278
tcd,2015,7703632.83157
tcd,2016,2650527.9541
tcd,2017,3585630.41687
tcd,2018,4326179.98123
tcd,2019,6253109.45511
tgo,1985,330000.01311
tgo,1986,610000.01431
tgo,1987,3559999.94278
tgo,1988,850000.02384
tgo,1989,1149999.97616
tgo,1990,3349999.90463
tgo,1991,1240000.00954
tgo,1992,1259999.99046
tgo,1993,620000.00477
tgo,1994,-180000.00715
tgo,1995,1139999.98569
tgo,1996,1009999.99046
tgo,1997,1519999.98093
tgo,1998,2009999.99046
tgo,1999,1529999.97139
tgo,2000,1720000.02861
tgo,2001,449999.98808
tgo,2004,400000.00596
tgo,2008,-230000.00417
tgo,2009,-800000.01192
tgo,2010,-709999.97854
tgo,2011,-3700000.04768
tgo,2012,1980000.01907
tgo,2013,4579999.92371
tgo,2014,1950000.04768
tgo,2015,1781478.04737
tgo,2016,99423.07323
tgo,2017,-313378.78108
tgo,2018,680892.64631
tgo,2019,3388251.54305
tha,1979,280000.00119
tha,1980,270000.01073
tha,1981,2140000.1049
tha,1982,3309999.94278
tha,1983,2390000.1049
tha,1984,19940000.53406
tha,1985,7300000.19073
tha,1986,2549999.95232
tha,1987,3769999.98093
tha,1988,-2410000.08583
tha,1989,-2420000.07629
tha,1990,620000.00477
tha,1991,-2039999.96185
tha,1992,-1320000.05245
tha,1993,-1500000
tha,1994,-2250000
tha,1995,-4190000.05722
tha,1996,-3750000
tha,1997,-4219999.79019
tha,1998,-3539999.96185
tha,1999,-3660000.08583
tha,2000,-2490000.00954
tha,2002,-2150000.09537
tha,2003,-1460000.03815
tha,2004,-2140000.1049
tjk,2008,12300000.19073
tjk,2010,540000.02146
tjk,2011,479999.98927
tjk,2012,9999.99978
tjk,2013,1610000.01431
tjk,2014,2890000.1049
tjk,2015,8745266.91437
tjk,2016,4293369.29321
tjk,2017,5880405.42603
tjk,2018,7572999.95422
tjk,2019,3461105.10826
tls,2012,759999.99046
tls,2013,560000.00238
tls,2014,2369999.88556
tls,2015,235607.99658
ton,1985,439999.99762
ton,1986,379999.99523
ton,1987,529999.97139
ton,1989,850000.02384
ton,1990,730000.01907
ton,1991,600000.02384
ton,1992,310000.00238
ton,1994,1100000.02384
ton,1995,439999.99762
ton,1996,839999.97377
ton,1997,150000.00596
ton,1998,319999.99285
ton,1999,-19999.99955
ton,2000,-39999.99911
ton,2001,-79999.99821
ton,2002,-90000.00358
ton,2003,-129999.99523
ton,2004,-180000.00715
ton,2005,-219999.99881
ton,2006,-180000.00715
ton,2007,-180000.00715
ton,2009,-189999.99762
ton,2010,-140000.0006
ton,2011,-189999.99762
ton,2012,180000.00715
ton,2013,70000.0003
ton,2014,479999.98927
ton,2015,253446.01274
ton,2016,819518.2085
ton,2017,768593.49012
ton,2018,497745.3649
ton,2019,361776.56054
tun,1981,70000.0003
tun,1982,1120000.00477
tun,1983,1539999.96185
tun,1984,2420000.07629
tun,1985,5809999.94278
tun,1986,5809999.94278
