geo,time,sh_dyn_mort_ma
hun,1991,18.5
hun,1992,17.4
hun,1993,16
hun,1994,14.7
hun,1995,13.7
hun,1996,13.1
hun,1997,12.6
hun,1998,12.2
hun,1999,11.7
hun,2000,11.1
hun,2001,10.4
hun,2002,9.8
hun,2003,9.1
hun,2004,8.6
hun,2005,8.2
hun,2006,7.8
hun,2007,7.4
hun,2008,7
hun,2009,6.7
hun,2010,6.5
hun,2011,6.3
hun,2012,6.2
hun,2013,6.1
hun,2014,5.8
hun,2015,5.5
hun,2016,5.1
hun,2017,4.8
hun,2018,4.6
hun,2019,4.5
hun,2020,4.4
idn,1960,237.8
idn,1961,231.3
idn,1962,225.1
idn,1963,219.2
idn,1964,213.3
idn,1965,242.1
idn,1966,201.5
idn,1967,195.7
idn,1968,189.8
idn,1969,184
idn,1970,178.3
idn,1971,172.7
idn,1972,167.2
idn,1973,161.9
idn,1974,156.7
idn,1975,151.7
idn,1976,147
idn,1977,142.6
idn,1978,138.2
idn,1979,134
idn,1980,129.9
idn,1981,125.8
idn,1982,121.7
idn,1983,117.8
idn,1984,113.8
idn,1985,109.9
idn,1986,106
idn,1987,102.1
idn,1988,98.2
idn,1989,94.3
idn,1990,90.3
idn,1991,86.3
idn,1992,82.4
idn,1993,78.6
idn,1994,75
idn,1995,71.4
idn,1996,68.1
idn,1997,64.9
idn,1998,61.9
idn,1999,59
idn,2000,56.4
idn,2001,53.9
idn,2002,51.6
idn,2003,49.4
idn,2004,53.4
idn,2005,45.4
idn,2006,43.5
idn,2007,41.8
idn,2008,40.1
idn,2009,38.6
idn,2010,37
idn,2011,35.6
idn,2012,34.3
idn,2013,33
idn,2014,31.7
idn,2015,30.5
idn,2016,29.4
idn,2017,28.3
idn,2018,27.2
idn,2019,26.3
idn,2020,25.4
ind,1960,236.4
ind,1961,233
ind,1962,229.9
ind,1963,227.1
ind,1964,224.4
ind,1965,221.7
ind,1966,219.2
ind,1967,216.8
ind,1968,214.2
ind,1969,211.5
ind,1970,208.6
ind,1971,205.3
ind,1972,201.8
ind,1973,198.1
ind,1974,194.2
ind,1975,189.9
ind,1976,185.2
ind,1977,180.1
ind,1978,174.6
ind,1979,169
ind,1980,163.6
ind,1981,158.6
ind,1982,154.1
ind,1983,149.9
ind,1984,145.7
ind,1985,141.7
ind,1986,137.7
ind,1987,133.6
ind,1988,129.8
ind,1989,125.9
ind,1990,122.3
ind,1991,118.7
ind,1992,115.1
ind,1993,111.6
ind,1994,108
ind,1995,104.4
ind,1996,100.9
ind,1997,97.2
ind,1998,93.7
ind,1999,90.7
ind,2000,87
ind,2001,83.4
ind,2002,79.9
ind,2003,76.6
ind,2004,73.9
ind,2005,70.6
ind,2006,67.6
ind,2007,64.4
ind,2008,61.3
ind,2009,58.3
ind,2010,55.3
ind,2011,52.5
ind,2012,49.7
ind,2013,47.1
ind,2014,44.5
ind,2015,42.1
ind,2016,39.8
ind,2017,37.7
ind,2018,35.6
ind,2019,33.9
ind,2020,32.2
irl,1960,39.5
irl,1961,37.8
irl,1962,36.3
irl,1963,34.9
irl,1964,33.4
irl,1965,31.8
irl,1966,30
irl,1967,28.3
irl,1968,26.7
irl,1969,25.4
irl,1970,24.6
irl,1971,24.1
irl,1972,23.7
irl,1973,23.4
irl,1974,22.9
irl,1975,22.1
irl,1976,21.2
irl,1977,19.9
irl,1978,18.6
irl,1979,17.2
irl,1980,15.8
irl,1981,14.6
irl,1982,13.6
irl,1983,12.9
irl,1984,12.3
irl,1985,11.8
irl,1986,11.5
irl,1987,11.2
irl,1988,10.9
irl,1989,10.6
irl,1990,10.1
irl,1991,9.5
irl,1992,8.9
irl,1993,8.5
irl,1994,8.2
irl,1995,8
irl,1996,8
irl,1997,8
irl,1998,8
irl,1999,8
irl,2000,7.8
irl,2001,7.5
irl,2002,7.1
irl,2003,6.6
irl,2004,6.1
irl,2005,5.6
irl,2006,5.3
irl,2007,5
irl,2008,4.8
irl,2009,4.7
irl,2010,4.5
irl,2011,4.4
irl,2012,4.3
irl,2013,4.2
irl,2014,4.1
irl,2015,4
irl,2016,3.9
irl,2017,3.7
irl,2018,3.6
irl,2019,3.4
irl,2020,3.3
irn,1971,185.3
irn,1972,176.4
irn,1973,167.9
irn,1974,159.4
irn,1975,151
irn,1976,142.3
irn,1977,133.5
irn,1978,124.5
irn,1979,115.6
irn,1980,107.1
irn,1981,99.1
irn,1982,92.1
irn,1983,86
irn,1984,80.7
irn,1985,75.9
irn,1986,71.7
irn,1987,67.9
irn,1988,64.2
irn,1989,60.8
irn,1990,57.7
irn,1991,55.1
irn,1992,52.6
irn,1993,50.5
irn,1994,48.5
irn,1995,46.6
irn,1996,44.8
irn,1997,43
irn,1998,41
irn,1999,39.1
irn,2000,37.1
irn,2001,35.1
irn,2002,33.1
irn,2003,31.1
irn,2004,29.1
irn,2005,27.4
irn,2006,25.6
irn,2007,24.1
irn,2008,22.6
irn,2009,21.2
irn,2010,20.1
irn,2011,19.1
irn,2012,18.3
irn,2013,17.5
irn,2014,16.8
irn,2015,16.1
irn,2016,15.6
irn,2017,15
irn,2018,14.5
irn,2019,14
irn,2020,13.6
irq,1960,198.4
irq,1961,187.5
irq,1962,177.3
irq,1963,167.9
irq,1964,159.2
irq,1965,151.4
irq,1966,143.9
irq,1967,137
irq,1968,130.6
irq,1969,124.7
irq,1970,119.1
irq,1971,113.9
irq,1972,108.9
irq,1973,104.2
irq,1974,99.6
irq,1975,95.3
irq,1976,91.2
irq,1977,87.3
irq,1978,83.8
irq,1979,80.5
irq,1980,77.5
irq,1981,74.7
irq,1982,72.1
irq,1983,69.7
irq,1984,67.6
irq,1985,65.6
irq,1986,63.7
irq,1987,62
irq,1988,60.5
irq,1989,59.1
irq,1990,57.9
irq,1991,56.8
irq,1992,55.7
irq,1993,54.7
irq,1994,53.7
irq,1995,52.8
irq,1996,51.9
irq,1997,50.9
irq,1998,49.9
irq,1999,49
irq,2000,48
irq,2001,47
irq,2002,46.1
irq,2003,45.2
irq,2004,44.3
irq,2005,43.3
irq,2006,42.3
irq,2007,41.4
irq,2008,40.3
irq,2009,39.1
irq,2010,38
irq,2011,36.9
irq,2012,35.8
irq,2013,34.6
irq,2014,33.6
irq,2015,32.5
irq,2016,31.5
irq,2017,30.5
irq,2018,29.6
irq,2019,28.6
irq,2020,27.7
isl,1960,23.7
isl,1961,23.2
isl,1962,22.8
isl,1963,22.3
isl,1964,21.8
isl,1965,21.1
isl,1966,20.4
isl,1967,19.7
isl,1968,19
isl,1969,18.3
isl,1970,17.6
isl,1971,16.9
isl,1972,16.2
isl,1973,15.5
isl,1974,14.8
isl,1975,14.1
isl,1976,13.3
isl,1977,12.6
isl,1978,11.8
isl,1979,11.1
isl,1980,10.5
isl,1981,9.9
isl,1982,9.4
isl,1983,9
isl,1984,8.6
isl,1985,8.3
isl,1986,8
isl,1987,7.7
isl,1988,7.5
isl,1989,7.2
isl,1990,7
isl,1991,6.7
isl,1992,6.5
isl,1993,6.2
isl,1994,5.9
isl,1995,5.6
isl,1996,5.4
isl,1997,5.1
isl,1998,4.8
isl,1999,4.6
isl,2000,4.4
isl,2001,4.2
isl,2002,4
isl,2003,3.8
isl,2004,3.7
isl,2005,3.5
isl,2006,3.4
isl,2007,3.2
isl,2008,3.1
isl,2009,3
isl,2010,2.9
isl,2011,2.8
isl,2012,2.7
isl,2013,2.6
isl,2014,2.5
isl,2015,2.5
isl,2016,2.4
isl,2017,2.3
isl,2018,2.2
isl,2019,2.2
isl,2020,2.1
isr,1960,43.1
isr,1961,40.9
isr,1962,38.8
isr,1963,36.9
isr,1964,35.2
isr,1965,33.9
isr,1966,32.9
isr,1967,32.1
isr,1968,31.6
isr,1969,31.2
isr,1970,30.8
isr,1971,30.6
isr,1972,30.2
isr,1973,29.7
isr,1974,28.8
isr,1975,27.5
isr,1976,25.7
isr,1977,23.7
isr,1978,21.9
isr,1979,20.5
isr,1980,19.4
isr,1981,18.5
isr,1982,17.7
isr,1983,16.9
isr,1984,16.1
isr,1985,15.3
isr,1986,14.6
isr,1987,13.9
isr,1988,13.3
isr,1989,12.8
isr,1990,12.4
isr,1991,11.8
isr,1992,11.2
isr,1993,10.5
isr,1994,9.8
isr,1995,9.2
isr,1996,8.7
isr,1997,8.3
isr,1998,7.9
isr,1999,7.6
isr,2000,7.4
isr,2001,7.1
isr,2002,6.8
isr,2003,6.5
isr,2004,6.2
isr,2005,5.9
isr,2006,5.7
isr,2007,5.4
isr,2008,5.2
isr,2009,5
isr,2010,4.9
isr,2011,4.7
isr,2012,4.5
isr,2013,4.4
isr,2014,4.3
isr,2015,4.2
isr,2016,4.1
isr,2017,4
isr,2018,4
isr,2019,3.9
isr,2020,3.8
ita,1960,55.9
ita,1961,53.8
ita,1962,51.6
ita,1963,49.4
ita,1964,47
ita,1965,45.2
ita,1966,43.2
ita,1967,41.6
ita,1968,40.1
ita,1969,38.6
ita,1970,36.9
ita,1971,35.1
ita,1972,33
ita,1973,30.6
ita,1974,28
ita,1975,25.6
ita,1976,23.4
ita,1977,21.7
ita,1978,20.2
ita,1979,18.9
ita,1980,17.8
ita,1981,16.8
ita,1982,15.8
ita,1983,14.8
ita,1984,14
ita,1985,13.2
ita,1986,12.5
ita,1987,11.9
ita,1988,11.4
ita,1989,11
ita,1990,10.6
ita,1991,10.2
ita,1992,9.8
ita,1993,9.2
ita,1994,8.7
ita,1995,8.1
ita,1996,7.6
ita,1997,7.1
ita,1998,6.7
ita,1999,6.3
ita,2000,6
ita,2001,5.7
ita,2002,5.4
ita,2003,5.2
ita,2004,5
ita,2005,4.8
ita,2006,4.7
ita,2007,4.6
ita,2008,4.5
ita,2009,4.4
ita,2010,4.3
ita,2011,4.2
ita,2012,4.1
ita,2013,4
ita,2014,3.9
ita,2015,3.8
ita,2016,3.7
ita,2017,3.5
ita,2018,3.4
ita,2019,3.3
ita,2020,3.1
jam,1960,89.1
jam,1961,85.4
jam,1962,82.1
jam,1963,79.1
jam,1964,76.3
jam,1965,73.7
jam,1966,71.3
jam,1967,68.9
jam,1968,66.7
jam,1969,64.5
jam,1970,62.4
jam,1971,60.3
jam,1972,58.2
jam,1973,56.2
jam,1974,54.3
jam,1975,52.6
jam,1976,51
jam,1977,49.5
jam,1978,48
jam,1979,46.7
jam,1980,45.3
jam,1981,44
jam,1982,42.8
jam,1983,41.6
jam,1984,40.4
jam,1985,39.3
jam,1986,38.1
jam,1987,37
jam,1988,36
jam,1989,35
jam,1990,34
jam,1991,32.9
jam,1992,31.9
jam,1993,31
jam,1994,30
jam,1995,29.1
jam,1996,28.2
jam,1997,27.3
jam,1998,26.5
jam,1999,25.7
jam,2000,25
jam,2001,24.3
jam,2002,23.7
jam,2003,23.2
jam,2004,22.7
jam,2005,22.3
jam,2006,22
jam,2007,21.6
jam,2008,21.2
jam,2009,20.7
jam,2010,20.2
jam,2011,19.6
jam,2012,19.1
jam,2013,18.5
jam,2014,17.9
jam,2015,17.3
jam,2016,16.8
jam,2017,16.3
jam,2018,15.8
jam,2019,15.3
jam,2020,14.8
jor,1960,154.9
jor,1961,146
jor,1962,137.7
jor,1963,130
jor,1964,122.7
jor,1965,116
jor,1966,109.9
jor,1967,104.2
jor,1968,98.9
jor,1969,94
jor,1970,89.5
jor,1971,85.2
jor,1972,81.2
jor,1973,77.4
jor,1974,73.9
jor,1975,70.6
jor,1976,67.4
jor,1977,64.3
jor,1978,61.5
jor,1979,58.8
jor,1980,56.3
jor,1981,53.9
jor,1982,51.6
jor,1983,49.6
jor,1984,47.5
jor,1985,45.7
jor,1986,43.9
jor,1987,42.2
jor,1988,40.7
jor,1989,39.4
jor,1990,38.1
jor,1991,37
jor,1992,35.9
jor,1993,34.9
jor,1994,34
jor,1995,33.1
jor,1996,32.2
jor,1997,31.4
jor,1998,30.6
jor,1999,29.8
jor,2000,29
jor,2001,28.2
jor,2002,27.5
jor,2003,26.7
jor,2004,26
jor,2005,25.3
jor,2006,24.6
jor,2007,23.9
jor,2008,23.2
jor,2009,22.5
jor,2010,21.9
jor,2011,21.3
jor,2012,20.7
jor,2013,20.2
jor,2014,19.6
jor,2015,19.1
jor,2016,18.5
jor,2017,18
jor,2018,17.4
jor,2019,16.9
jor,2020,16.4
jpn,1960,43.3
jpn,1961,39.7
jpn,1962,36.1
jpn,1963,32.8
jpn,1964,30
jpn,1965,27.5
jpn,1966,25.3
jpn,1967,23.5
jpn,1968,22
jpn,1969,20.7
jpn,1970,19.6
jpn,1971,18.6
jpn,1972,17.6
jpn,1973,16.7
jpn,1974,15.8
jpn,1975,14.9
jpn,1976,14
jpn,1977,13.2
jpn,1978,12.4
jpn,1979,11.7
jpn,1980,11
jpn,1981,10.4
jpn,1982,9.8
jpn,1983,9.2
jpn,1984,8.7
jpn,1985,8.2
jpn,1986,7.8
jpn,1987,7.5
jpn,1988,7.2
jpn,1989,7
jpn,1990,6.9
jpn,1991,6.8
jpn,1992,6.7
jpn,1993,6.5
jpn,1994,6.4
jpn,1995,6.2
jpn,1996,5.9
jpn,1997,5.6
jpn,1998,5.4
jpn,1999,5.1
jpn,2000,4.8
jpn,2001,4.6
jpn,2002,4.4
jpn,2003,4.3
jpn,2004,4.1
jpn,2005,4
jpn,2006,3.9
jpn,2007,3.8
jpn,2008,3.6
jpn,2009,3.5
jpn,2010,3.4
jpn,2011,3.4
jpn,2012,3.2
jpn,2013,3.1
jpn,2014,3
jpn,2015,2.9
jpn,2016,2.8
jpn,2017,2.7
jpn,2018,2.7
jpn,2019,2.7
jpn,2020,2.6
kaz,1971,94
kaz,1972,91.7
kaz,1973,89.6
kaz,1974,87.8
kaz,1975,86.1
kaz,1976,84.6
kaz,1977,83.2
kaz,1978,81.8
kaz,1979,80.1
kaz,1980,78.1
kaz,1981,75.7
kaz,1982,73.3
kaz,1983,71
kaz,1984,68.5
kaz,1985,66.3
kaz,1986,64.1
kaz,1987,62.1
kaz,1988,60.2
kaz,1989,58.9
kaz,1990,58.2
kaz,1991,58
kaz,1992,58.5
kaz,1993,59.2
kaz,1994,59.6
kaz,1995,59.3
kaz,1996,58.2
kaz,1997,56.3
kaz,1998,53.8
kaz,1999,51
kaz,2000,48.1
kaz,2001,45.2
kaz,2002,42.5
kaz,2003,39.9
kaz,2004,37.5
kaz,2005,35.2
kaz,2006,32.9
kaz,2007,30.5
kaz,2008,28
kaz,2009,25.6
kaz,2010,23.2
kaz,2011,20.8
kaz,2012,18.6
kaz,2013,16.5
kaz,2014,14.8
kaz,2015,13.4
kaz,2016,12.5
kaz,2017,11.9
kaz,2018,11.6
kaz,2019,11.4
kaz,2020,11.3
ken,1960,205.2
ken,1961,196.9
ken,1962,189.7
ken,1963,183.6
ken,1964,178.4
ken,1965,174.1
ken,1966,170.7
ken,1967,167.5
ken,1968,164.3
ken,1969,161.1
ken,1970,157.6
ken,1971,154.1
ken,1972,150.3
ken,1973,146.4
ken,1974,142.2
ken,1975,138
ken,1976,133.6
ken,1977,129.2
ken,1978,124.8
ken,1979,120.5
ken,1980,116.5
ken,1981,112.9
ken,1982,109.5
ken,1983,106.7
ken,1984,104.4
ken,1985,102.8
ken,1986,101.9
ken,1987,101.9
ken,1988,102.8
ken,1989,104.6
ken,1990,107.2
ken,1991,110.2
ken,1992,113.1
ken,1993,115.4
ken,1994,116.7
ken,1995,116.7
ken,1996,115.9
ken,1997,113.9
ken,1998,111.1
ken,1999,107.8
ken,2000,104
ken,2001,99.6
ken,2002,95.1
ken,2003,90.6
ken,2004,86
ken,2005,81.1
ken,2006,76.6
ken,2007,72.5
ken,2008,67.9
ken,2009,64.3
ken,2010,61.7
ken,2011,59.7
ken,2012,58.2
ken,2013,56.5
ken,2014,54.8
ken,2015,53
ken,2016,51.2
ken,2017,49.7
ken,2018,48.1
ken,2019,46.7
ken,2020,45.6
kgz,1975,120.3
kgz,1976,117.8
kgz,1977,115.1
kgz,1978,112.2
kgz,1979,109.1
kgz,1980,105.6
kgz,1981,102.1
kgz,1982,98.4
kgz,1983,94.2
kgz,1984,90.2
kgz,1985,86.1
kgz,1986,82
kgz,1987,78.3
kgz,1988,75
kgz,1989,72.7
kgz,1990,71.2
kgz,1991,70.8
kgz,1992,70.9
kgz,1993,70.8
kgz,1994,70
kgz,1995,68.3
kgz,1996,65.9
kgz,1997,63
kgz,1998,60.2
kgz,1999,57.4
kgz,2000,54.8
kgz,2001,52.3
kgz,2002,49.8
kgz,2003,47.6
kgz,2004,45.4
kgz,2005,43.4
kgz,2006,41.5
kgz,2007,39.6
kgz,2008,37.4
kgz,2009,35.1
kgz,2010,32.8
kgz,2011,30.8
kgz,2012,29
kgz,2013,27.5
kgz,2014,26.1
kgz,2015,24.8
kgz,2016,23.6
kgz,2017,22.4
kgz,2018,21.3
kgz,2019,20.4
kgz,2020,19.5
khm,1975,323.3
khm,1976,298.3
khm,1977,273.1
khm,1978,245.4
khm,1979,217.3
khm,1980,190.6
khm,1981,167.3
khm,1982,149.4
khm,1983,137.9
khm,1984,131.4
khm,1985,127.8
khm,1986,125.7
khm,1987,124.7
khm,1988,124.3
khm,1989,124.3
khm,1990,124.3
khm,1991,124.2
khm,1992,124.4
khm,1993,125.1
khm,1994,126.3
khm,1995,127.4
khm,1996,127.8
khm,1997,127.3
khm,1998,125.4
khm,1999,121.1
khm,2000,113.7
khm,2001,103.8
khm,2002,93.6
khm,2003,84.6
khm,2004,76.9
khm,2005,70.6
khm,2006,65.3
khm,2007,60.7
khm,2008,56.5
khm,2009,52.3
khm,2010,48.4
khm,2011,44.9
khm,2012,41.8
khm,2013,39.3
khm,2014,37.1
khm,2015,35.2
khm,2016,33.7
khm,2017,32.2
khm,2018,30.9
khm,2019,29.6
khm,2020,28.6
kir,1960,207.8
kir,1961,202.9
kir,1962,197.2
kir,1963,191.2
kir,1964,184.8
kir,1965,178.1
kir,1966,171.4
kir,1967,165
kir,1968,158.8
kir,1969,153
kir,1970,147.6
kir,1971,143
kir,1972,139
kir,1973,135.7
kir,1974,133.2
kir,1975,131.6
kir,1976,130.4
kir,1977,129.3
kir,1978,128.1
kir,1979,126.8
kir,1980,125.3
kir,1981,123.6
kir,1982,121.8
kir,1983,119.8
kir,1984,117.4
kir,1985,114.9
kir,1986,112
kir,1987,108.7
kir,1988,105.2
kir,1989,101.5
kir,1990,97.6
kir,1991,94
kir,1992,90.7
kir,1993,87.8
kir,1994,85.1
kir,1995,82.9
kir,1996,80.9
kir,1997,79
kir,1998,77
kir,1999,75.1
kir,2000,73.3
kir,2001,71.8
kir,2002,70.6
kir,2003,69.9
kir,2004,69.6
kir,2005,69.8
kir,2006,70.1
kir,2007,70.6
kir,2008,70.6
kir,2009,70.3
kir,2010,69.4
kir,2011,68.3
kir,2012,67
kir,2013,65.6
kir,2014,64
kir,2015,62.3
kir,2016,60.7
kir,2017,59.1
kir,2018,57.4
kir,2019,55.6
kir,2020,53.9
kna,1972,73
kna,1973,70.3
kna,1974,67.8
kna,1975,65.5
kna,1976,63.3
kna,1977,61.3
kna,1978,59.2
kna,1979,56.8
kna,1980,54.3
kna,1981,51.6
kna,1982,48.8
kna,1983,46
kna,1984,43.3
kna,1985,40.9
kna,1986,38.8
kna,1987,37
kna,1988,35.5
kna,1989,34.3
kna,1990,33.4
kna,1991,32.6
kna,1992,32.1
kna,1993,31.6
kna,1994,31.1
kna,1995,30.6
kna,1996,30
kna,1997,29.3
kna,1998,28.3
kna,1999,27.3
kna,2000,26.1
kna,2001,24.9
kna,2002,23.7
kna,2003,22.7
kna,2004,21.8
kna,2005,21
kna,2006,20.4
kna,2007,20
kna,2008,19.6
kna,2009,19.4
kna,2010,19.2
kna,2011,19.1
kna,2012,19.1
kna,2013,19
kna,2014,18.8
kna,2015,18.6
kna,2016,18.2
kna,2017,17.8
kna,2018,17.4
kna,2019,16.9
kna,2020,16.5
kor,1960,116.4
kor,1961,110.9
kor,1962,105.8
kor,1963,101
kor,1964,96.1
kor,1965,91
kor,1966,85.8
kor,1967,80.3
kor,1968,74.9
kor,1969,69.8
kor,1970,64.9
kor,1971,60.6
kor,1972,57
kor,1973,54
kor,1974,51.4
kor,1975,49.2
kor,1976,47.3
kor,1977,45.4
kor,1978,43.4
kor,1979,41.3
kor,1980,39
kor,1981,36.7
kor,1982,34.2
kor,1983,31.7
kor,1984,29.2
kor,1985,26.7
kor,1986,24.3
kor,1987,22.1
kor,1988,20.2
kor,1989,18.4
kor,1990,16.9
kor,1991,15.5
kor,1992,14.3
kor,1993,13.2
kor,1994,12.2
kor,1995,11.3
kor,1996,10.5
kor,1997,9.7
kor,1998,9.1
kor,1999,8.5
kor,2000,8
kor,2001,7.6
kor,2002,7.2
kor,2003,6.8
kor,2004,6.4
kor,2005,5.9
kor,2006,5.5
kor,2007,5.2
kor,2008,4.8
kor,2009,4.6
kor,2010,4.4
kor,2011,4.3
kor,2012,4.1
kor,2013,4
kor,2014,3.9
kor,2015,3.8
kor,2016,3.7
kor,2017,3.6
kor,2018,3.5
kor,2019,3.4
kor,2020,3.3
kwt,1960,144
kwt,1961,134.6
kwt,1962,125.7
kwt,1963,117.3
kwt,1964,109.2
kwt,1965,101.7
kwt,1966,94.8
kwt,1967,88.5
kwt,1968,82.8
kwt,1969,77.8
kwt,1970,73.1
kwt,1971,68.8
kwt,1972,64.7
kwt,1973,60.9
kwt,1974,57.3
kwt,1975,53.8
kwt,1976,50.5
kwt,1977,47.4
kwt,1978,44.4
kwt,1979,41.4
kwt,1980,38.4
kwt,1981,35.3
kwt,1982,32.3
kwt,1983,29.4
kwt,1984,26.9
kwt,1985,24.8
kwt,1986,23.2
kwt,1987,21.8
kwt,1988,20.4
kwt,1989,18.9
kwt,1990,17.5
kwt,1991,16.5
kwt,1992,15.8
kwt,1993,15.4
kwt,1994,15.2
kwt,1995,15.1
kwt,1996,14.9
kwt,1997,14.6
kwt,1998,14.2
kwt,1999,13.8
kwt,2000,13.4
kwt,2001,13.1
kwt,2002,12.9
kwt,2003,12.7
kwt,2004,12.5
kwt,2005,12.3
kwt,2006,12.1
kwt,2007,12
kwt,2008,11.8
kwt,2009,11.6
kwt,2010,11.2
kwt,2011,10.8
kwt,2012,10.4
kwt,2013,10
kwt,2014,9.7
kwt,2015,9.5
kwt,2016,9.4
kwt,2017,9.4
kwt,2018,9.5
kwt,2019,9.6
kwt,2020,9.7
lao,1978,227.6
lao,1979,221.4
lao,1980,215.2
lao,1981,209.4
lao,1982,203.9
lao,1983,198.6
lao,1984,193.3
lao,1985,188.2
lao,1986,183.1
lao,1987,178.1
lao,1988,172.9
lao,1989,167.8
lao,1990,162.6
lao,1991,157.3
lao,1992,152.2
lao,1993,147
lao,1994,142
lao,1995,137.2
lao,1996,132.5
lao,1997,127.8
lao,1998,123.3
lao,1999,119.1
lao,2000,114.8
lao,2001,110.6
lao,2002,106.3
lao,2003,102
lao,2004,97.9
lao,2005,93.7
lao,2006,89.6
lao,2007,85.5
lao,2008,81.6
lao,2009,77.9
lao,2010,74.2
lao,2011,70.8
lao,2012,67.5
lao,2013,64.5
lao,2014,61.5
lao,2015,58.9
lao,2016,56.5
lao,2017,54.2
lao,2018,52.2
lao,2019,50.3
lao,2020,48.5
lbn,1960,79.1
lbn,1961,76.9
lbn,1962,74.9
lbn,1963,73
lbn,1964,71.4
lbn,1965,69.9
lbn,1966,68.6
lbn,1967,67.4
lbn,1968,66.3
lbn,1969,65.4
lbn,1970,64.5
lbn,1971,63.7
lbn,1972,62.8
lbn,1973,61.8
lbn,1974,60.8
lbn,1975,59.8
lbn,1976,58.5
lbn,1977,57.2
lbn,1978,55.7
lbn,1979,54.1
lbn,1980,52.5
lbn,1981,50.7
lbn,1982,48.9
lbn,1983,47
lbn,1984,45
lbn,1985,43.1
lbn,1986,41
lbn,1987,39.1
lbn,1988,37.3
lbn,1989,35.6
lbn,1990,33.9
lbn,1991,32.3
lbn,1992,30.8
lbn,1993,29.4
lbn,1994,28.1
lbn,1995,26.8
lbn,1996,25.6
lbn,1997,24.4
lbn,1998,23.2
lbn,1999,22
lbn,2000,20.8
lbn,2001,19.6
lbn,2002,18.4
lbn,2003,17.2
lbn,2004,15.9
lbn,2005,14.8
lbn,2006,13.7
lbn,2007,12.7
lbn,2008,11.9
lbn,2009,11.3
lbn,2010,10.7
lbn,2011,10.2
lbn,2012,9.8
lbn,2013,9.4
lbn,2014,9
lbn,2015,8.7
lbn,2016,8.4
lbn,2017,8.1
lbn,2018,7.8
lbn,2019,7.6
lbn,2020,7.3
lbr,1960,328.8
lbr,1961,329
lbr,1962,328.8
lbr,1963,327.9
lbr,1964,326.3
lbr,1965,323.6
lbr,1966,320.5
lbr,1967,316.6
lbr,1968,312.1
lbr,1969,306.9
lbr,1970,301.7
lbr,1971,296.8
lbr,1972,291.8
lbr,1973,287
lbr,1974,282.2
lbr,1975,277.3
lbr,1976,272.7
lbr,1977,268.5
lbr,1978,264.7
lbr,1979,261.2
lbr,1980,257.9
lbr,1981,254.9
lbr,1982,252.4
lbr,1983,251.2
lbr,1984,251.1
lbr,1985,252.8
lbr,1986,256.6
lbr,1987,262
lbr,1988,268
lbr,1989,273.9
lbr,1990,278.6
lbr,1991,280.6
lbr,1992,279.6
lbr,1993,275.7
lbr,1994,269.2
lbr,1995,260.5
lbr,1996,250.1
lbr,1997,238.5
lbr,1998,226
lbr,1999,213.2
lbr,2000,200.1
lbr,2001,186.6
lbr,2002,173.2
lbr,2003,160.3
lbr,2004,148.4
lbr,2005,137.7
lbr,2006,128.7
lbr,2007,121.3
lbr,2008,115.3
lbr,2009,110.5
lbr,2010,106.5
lbr,2011,103.3
lbr,2012,100.7
lbr,2013,98.4
lbr,2014,98.4
lbr,2015,94.5
lbr,2016,92.2
lbr,2017,90.4
lbr,2018,88.4
lbr,2019,86.3
lbr,2020,84.1
lby,1960,281
lby,1961,263.1
lby,1962,246.6
lby,1963,230.9
lby,1964,215.6
lby,1965,201.2
lby,1966,187.7
lby,1967,174.9
lby,1968,162.9
lby,1969,151.5
lby,1970,140.8
lby,1971,131.1
lby,1972,122.1
lby,1973,114
lby,1974,106.7
lby,1975,100
lby,1976,94.2
lby,1977,88.7
lby,1978,83.9
lby,1979,79.6
lby,1980,75.7
lby,1981,71.9
lby,1982,68.5
lby,1983,65.2
lby,1984,62
lby,1985,59
lby,1986,56
lby,1987,53.1
lby,1988,50.5
lby,1989,47.9
lby,1990,45.4
lby,1991,43.1
lby,1992,41.1
lby,1993,39.2
lby,1994,37.6
lby,1995,36.2
lby,1996,34.9
lby,1997,33.8
lby,1998,32.7
lby,1999,31.8
lby,2000,30.8
lby,2001,30
lby,2002,29.1
lby,2003,28.1
lby,2004,26.9
lby,2005,25.5
lby,2006,23.9
lby,2007,22.3
lby,2008,20.7
lby,2009,19.4
lby,2010,18.3
lby,2011,21
lby,2012,16.5
lby,2013,15.8
lby,2014,15.2
lby,2015,14.6
lby,2016,14.1
lby,2017,13.5
lby,2018,13.1
lby,2019,12.7
lby,2020,12.2
lca,1960,165.9
lca,1961,157.9
lca,1962,149.1
lca,1963,139.7
lca,1964,130
lca,1965,120.4
lca,1966,110.8
lca,1967,101.6
lca,1968,92.9
lca,1969,84.9
lca,1970,77.6
lca,1971,70.8
lca,1972,64.8
lca,1973,59.3
lca,1974,54.5
lca,1975,50.3
lca,1976,46.5
lca,1977,43.2
lca,1978,40.2
lca,1979,37.7
lca,1980,35.5
lca,1981,33.6
lca,1982,31.9
lca,1983,30.4
lca,1984,29.1
lca,1985,28
lca,1986,27
lca,1987,26.1
lca,1988,25.2
lca,1989,24.5
lca,1990,23.8
lca,1991,23.2
lca,1992,22.6
lca,1993,22.1
lca,1994,21.7
lca,1995,21.3
lca,1996,20.9
lca,1997,20.6
lca,1998,20.3
lca,1999,20.1
lca,2000,19.9
lca,2001,19.8
