geo,time,nv_ind_manf_zs
ncl,2015,5.86483
ncl,2016,5.90909
ncl,2017,5.60378
ner,1968,3.10296
ner,1969,2.93428
ner,1970,4.64031
ner,1971,4.80124
ner,1972,5.26247
ner,1973,6.32282
ner,1974,4.90891
ner,1975,5.56343
ner,1976,5.83916
ner,1977,5.13504
ner,1978,4.618
ner,1979,4.23456
ner,1980,3.73585
ner,1981,3.93287
ner,1982,3.86124
ner,1983,6.24363
ner,1984,7.01644
ner,1985,7.13844
ner,1986,7.74947
ner,1987,6.16898
ner,1988,5.904
ner,1989,6.27067
ner,1990,10.46974
ner,1991,9.67104
ner,1992,9.83553
ner,1993,9.90158
ner,1994,9.01062
ner,1995,9.59372
ner,1996,9.526
ner,1997,9.49064
ner,1998,9.16528
ner,1999,9.63379
ner,2000,9.24669
ner,2001,8.86971
ner,2002,8.7746
ner,2003,9.11498
ner,2004,9.39101
ner,2005,8.41474
ner,2006,8.12441
ner,2007,7.68246
ner,2008,7.11226
ner,2009,7.42479
ner,2010,6.91721
ner,2011,6.68118
ner,2012,7.51658
ner,2013,8.01405
ner,2014,8.4832
ner,2015,7.62576
ner,2016,7.47341
ner,2017,7.56779
ner,2018,7.39888
ner,2019,7.33098
ner,2020,7.31895
nga,1981,20.26371
nga,1982,20.33225
nga,1983,21.09825
nga,1984,17.73636
nga,1985,21.0545
nga,1986,21.01
nga,1987,18.78351
nga,1988,21.01964
nga,1989,18.35403
nga,1990,17.7826
nga,1991,19.49459
nga,1992,17.65449
nga,1993,18.37625
nga,1994,20.92708
nga,1995,19.99372
nga,1996,19.10108
nga,1997,19.19853
nga,1998,17.45057
nga,1999,16.25737
nga,2000,13.9334
nga,2001,13.92536
nga,2002,11.81181
nga,2003,12.06061
nga,2004,10.86157
nga,2005,10.06108
nga,2006,8.85287
nga,2007,8.40138
nga,2008,8.16891
nga,2009,7.83841
nga,2010,6.55282
nga,2011,7.17108
nga,2012,7.72455
nga,2013,8.92893
nga,2014,9.63581
nga,2015,9.42844
nga,2016,8.6797
nga,2017,8.74199
nga,2018,9.64895
nga,2019,11.52236
nga,2020,12.66727
nic,1994,13.978
nic,1995,13.93694
nic,1996,13.60797
nic,1997,13.61128
nic,1998,12.72592
nic,1999,11.95617
nic,2000,12.47652
nic,2001,13.65083
nic,2002,14.8289
nic,2003,13.95859
nic,2004,14.04046
nic,2005,13.56602
nic,2006,13.59306
nic,2007,13.98989
nic,2008,14.00527
nic,2009,13.61458
nic,2010,14.26537
nic,2011,14.0517
nic,2012,14.20676
nic,2013,14.49452
nic,2014,14.73292
nic,2015,14.19795
nic,2016,14.14474
nic,2017,13.64256
nic,2018,13.84573
nic,2019,13.56405
nic,2020,12.88642
nld,1969,23.42208
nld,1970,22.69868
nld,1971,21.92484
nld,1972,21.61571
nld,1973,21.03849
nld,1974,23.55883
nld,1975,19.16091
nld,1976,18.69249
nld,1977,17.56365
nld,1978,17.05408
nld,1979,17.06957
nld,1980,16.32961
nld,1981,15.84568
nld,1982,15.66698
nld,1983,15.43293
nld,1984,16.54187
nld,1985,16.09658
nld,1986,16.55005
nld,1987,16.82197
nld,1988,16.99535
nld,1989,16.9865
nld,1990,16.70055
nld,1991,16.00441
nld,1992,15.6026
nld,1993,15.36593
nld,1994,15.20117
nld,1995,15.34773
nld,1996,14.68582
nld,1997,14.2302
nld,1998,14.1668
nld,1999,13.63351
nld,2000,13.35311
nld,2001,13.12316
nld,2002,12.54228
nld,2003,12.17702
nld,2004,12.26653
nld,2005,12.30189
nld,2006,11.92892
nld,2007,12.00478
nld,2008,11.45832
nld,2009,10.50346
nld,2010,10.46924
nld,2011,10.80311
nld,2012,10.73517
nld,2013,10.28809
nld,2014,10.36065
nld,2015,10.80176
nld,2016,10.85105
nld,2017,11.05242
nld,2018,11.05716
nld,2019,10.77442
nld,2020,10.76585
nld_curacao,2000,7.68708
nld_curacao,2001,8.02781
nld_curacao,2002,7.49024
nld_curacao,2003,6.952
nld_curacao,2004,7.31013
nld_curacao,2005,6.02559
nld_curacao,2006,7.72113
nld_curacao,2007,7.4832
nld_curacao,2008,6.66311
nld_curacao,2009,7.60231
nld_curacao,2010,6.14233
nld_curacao,2011,8.13022
nld_curacao,2012,8.32445
nld_curacao,2013,8.53627
nld_curacao,2014,8.58494
nld_curacao,2015,8.95187
nld_curacao,2016,9.99419
nld_curacao,2017,9.92201
nld_curacao,2018,8.90769
nld_curacao,2019,7.44623
nld_curacao,2020,4.14744
nor,1970,17.68273
nor,1971,17.16668
nor,1972,17.31082
nor,1973,17.70288
nor,1974,18.30907
nor,1975,17.80749
nor,1976,16.59656
nor,1977,16.0177
nor,1978,14.81828
nor,1979,15.69089
nor,1980,13.45235
nor,1981,12.37792
nor,1982,11.89588
nor,1983,11.58038
nor,1984,11.74188
nor,1985,11.37211
nor,1986,11.65037
nor,1987,11.73223
nor,1988,11.97544
nor,1989,11.15341
nor,1990,10.31206
nor,1991,9.95612
nor,1992,9.9873
nor,1993,10.19698
nor,1994,10.36196
nor,1995,10.7969
nor,1996,10.06389
nor,1997,10.02856
nor,1998,10.54301
nor,1999,10.12547
nor,2000,8.84631
nor,2001,8.91239
nor,2002,8.89639
nor,2003,8.84721
nor,2004,8.52974
nor,2005,8.15503
nor,2006,8.29895
nor,2007,8.28637
nor,2008,7.7402
nor,2009,7.34665
nor,2010,7.19215
nor,2011,6.75268
nor,2012,6.61446
nor,2013,6.61772
nor,2014,6.80718
nor,2015,6.87382
nor,2016,6.56208
nor,2017,6.40038
nor,2018,5.99634
nor,2019,6.18106
nor,2020,6.50933
npl,1965,3.28454
npl,1966,3.43031
npl,1967,3.41387
npl,1968,3.56894
npl,1969,3.84471
npl,1970,3.68385
npl,1971,3.75923
npl,1972,3.94445
npl,1973,4.00241
npl,1974,4.10681
npl,1975,4.007
npl,1976,3.96689
npl,1977,4.25926
npl,1978,4.02392
npl,1979,3.81724
npl,1980,4.00839
npl,1981,3.84151
npl,1982,4.01123
npl,1983,4.32464
npl,1984,4.61031
npl,1985,5.39003
npl,1986,5.8377
npl,1987,5.85619
npl,1988,6.00083
npl,1989,5.44086
npl,1990,5.75926
npl,1991,6.37636
npl,1992,8.39606
npl,1993,8.32072
npl,1994,8.96313
npl,1995,8.92209
npl,1996,9.02564
npl,1997,8.84665
npl,1998,8.9704
npl,1999,8.86953
npl,2000,8.84086
npl,2001,8.69929
npl,2002,8.21342
npl,2003,7.88776
npl,2004,7.76396
npl,2005,7.61522
npl,2006,7.31405
npl,2007,7.16819
npl,2008,7.0109
npl,2009,6.62237
npl,2010,5.94614
npl,2011,5.60632
npl,2012,5.78522
npl,2013,5.75041
npl,2014,5.61219
npl,2015,5.35606
npl,2016,4.88819
npl,2017,4.85567
npl,2018,4.90647
npl,2019,4.98144
npl,2020,4.44124
nru,2013,34.86823
nru,2014,18.04325
nru,2015,0
nzl,1971,25.49964
nzl,1972,24.32673
nzl,1973,24.04087
nzl,1974,25.69733
nzl,1975,23.26133
nzl,1976,24.6491
nzl,1977,24.92489
nzl,1978,25.19459
nzl,1979,24.8792
nzl,1980,24.85676
nzl,1981,26.03655
nzl,1982,26.62306
nzl,1983,25.88337
nzl,1984,25.75326
nzl,1985,23.12794
nzl,1986,21.4139
nzl,1987,19.39045
nzl,1988,18.74189
nzl,1989,18.62098
nzl,1990,17.79001
nzl,1991,17.86434
nzl,1992,17.91281
nzl,1993,17.93792
nzl,1994,18.45475
nzl,1995,17.70024
nzl,1996,16.65958
nzl,1997,16.32114
nzl,1998,15.78455
nzl,1999,15.55609
nzl,2000,15.50413
nzl,2001,15.18973
nzl,2002,15.55174
nzl,2003,14.71814
nzl,2004,14.55625
nzl,2005,14.52525
nzl,2006,13.31016
nzl,2007,12.32637
nzl,2008,12.41143
nzl,2009,10.76956
nzl,2010,10.84429
nzl,2011,10.94472
nzl,2012,10.60789
nzl,2013,10.2357
nzl,2014,11.071
nzl,2015,11.27007
nzl,2016,10.07361
nzl,2017,10.16844
nzl,2018,9.99377
omn,1961,0.6135
omn,1962,0.49751
omn,1963,0.46729
omn,1964,0.45249
omn,1965,0.44248
omn,1966,0.41322
omn,1967,0.25773
omn,1968,0.12706
omn,1969,0.1
omn,1970,0.18727
omn,1971,0.15987
omn,1998,4.68224
omn,1999,4.37917
omn,2000,5.72678
omn,2001,8.78352
omn,2002,8.6336
omn,2003,8.87195
omn,2004,8.61966
omn,2005,8.62058
omn,2006,11.26656
omn,2007,10.75431
omn,2008,10.48452
omn,2009,11.57816
omn,2010,10.04562
omn,2011,10.46453
omn,2012,9.93225
omn,2013,9.40793
omn,2014,8.6312
omn,2015,8.91612
omn,2016,7.91429
omn,2017,8.49518
omn,2018,9.09106
omn,2019,8.02938
omn,2020,7.97694
pak,1960,11.30279
pak,1961,11.61475
pak,1962,12.7503
pak,1963,13.71758
pak,1964,13.75373
pak,1965,13.33806
pak,1966,13.76584
pak,1967,13.27576
pak,1968,13.62806
pak,1969,14.62188
pak,1970,14.58608
pak,1971,15.20545
pak,1972,14.68732
pak,1973,14.76175
pak,1974,15.44006
pak,1975,14.29265
pak,1976,13.66328
pak,1977,13.61554
pak,1978,13.58842
pak,1979,14.02868
pak,1980,14.21989
pak,1981,13.46029
pak,1982,13.63436
pak,1983,13.77656
pak,1984,14.38726
pak,1985,14.31642
pak,1986,14.74758
pak,1987,14.99618
pak,1988,14.94206
pak,1989,14.74735
pak,1990,15.46002
pak,1991,15.56339
pak,1992,15.42301
pak,1993,15.44935
pak,1994,15.70609
pak,1995,14.61781
pak,1996,14.60801
pak,1997,14.56036
pak,1998,14.68258
pak,1999,14.41353
pak,2000,10.21979
pak,2001,10.63441
pak,2002,10.61168
pak,2003,10.85117
pak,2004,11.75379
pak,2005,12.69617
pak,2006,12.96619
pak,2007,13.26884
pak,2008,14.78586
pak,2009,12.72052
pak,2010,13.07486
pak,2011,13.83011
pak,2012,14.01583
pak,2013,13.56811
pak,2014,13.54243
pak,2015,12.79209
pak,2016,12.08076
pak,2017,11.99854
pak,2018,12.1841
pak,2019,12.41922
pak,2020,11.46574
pan,1970,20.69838
pan,1971,19.5895
pan,1972,18.50894
pan,1973,18.47975
pan,1974,20.27721
pan,1975,21.28747
pan,1976,18.44348
pan,1977,18.77181
pan,1978,17.10185
pan,1979,17.39169
pan,1980,17.31978
pan,1981,15.42995
pan,1982,14.71736
pan,1983,16.12249
pan,1984,16.76173
pan,1985,19.39962
pan,1986,17.73344
pan,1987,16.94651
pan,1988,15.05018
pan,1989,14.77835
pan,1990,15.30729
pan,1991,15.54263
pan,1992,15.14292
pan,1993,14.32211
pan,1994,13.92937
pan,1995,14.22001
pan,1996,14.12837
pan,1997,12.73361
pan,1998,12.36442
pan,1999,12.13686
pan,2000,11.27141
pan,2001,10.42918
pan,2002,9.44977
pan,2003,8.92826
pan,2004,8.59727
pan,2005,8.2601
pan,2006,8.04011
pan,2007,7.15722
pan,2008,7.0731
pan,2009,7.28593
pan,2010,7.09674
pan,2011,6.33825
pan,2012,6.23155
pan,2013,6.63136
pan,2014,6.60578
pan,2015,6.39081
pan,2016,6.175
pan,2017,6.05777
pan,2018,5.87724
pan,2019,5.72331
pan,2020,5.77671
per,1960,18.08435
per,1961,18.1013
per,1962,18.27142
per,1963,16.76411
per,1964,16.24934
per,1965,15.34554
per,1966,14.08827
per,1967,15.45034
per,1968,16.08625
per,1969,15.89095
per,1970,17.70641
per,1971,18.48669
per,1972,18.17465
per,1973,18.61998
per,1974,19.88444
per,1975,18.16245
per,1976,19.78592
per,1977,37.20795
per,1978,20.23201
per,1979,19.65539
per,1991,16.14534
per,1992,16.14862
per,1993,16.19005
per,1994,16.00037
per,1995,15.33472
per,1996,15.30906
per,1997,15.35586
per,1998,14.86475
per,1999,14.67335
per,2000,15.21453
per,2001,15.58126
per,2002,15.49891
per,2003,15.39858
per,2004,16.37265
per,2005,16.55161
per,2006,16.47219
per,2007,16.51803
per,2008,16.29654
per,2009,15.29305
per,2010,15.5565
per,2011,15.09146
per,2012,15.1644
per,2013,14.83141
per,2014,13.9597
per,2015,13.78802
per,2016,13.34403
per,2017,12.97085
per,2018,13.20371
per,2019,12.99988
per,2020,12.20155
phl,2000,25.27957
phl,2001,25.31155
phl,2002,25.13541
phl,2003,24.83687
phl,2004,24.012
phl,2005,24.2699
phl,2006,23.82919
phl,2007,23.15091
phl,2008,23.26867
phl,2009,21.73861
phl,2010,21.9192
phl,2011,21.70433
phl,2012,21.32857
phl,2013,20.4345
phl,2014,20.57508
phl,2015,19.92802
phl,2016,19.5903
phl,2017,19.5002
phl,2018,19.09825
phl,2019,18.51645
phl,2020,17.67206
plw,2000,2.78282
plw,2001,3.32144
plw,2002,4.54233
plw,2003,1.87986
plw,2004,0.87223
plw,2005,0.7981
plw,2006,0.75469
plw,2007,0.72233
plw,2008,0.91626
plw,2009,0.8503
plw,2010,0.80197
plw,2011,0.85658
plw,2012,0.98264
plw,2013,1.04673
plw,2014,1.00381
plw,2015,0.94364
plw,2016,0.93865
plw,2017,0.98142
plw,2018,1.01862
plw,2019,1.05762
plw,2020,1.00893
png,1970,5.46495
png,1971,5.7923
png,1972,5.67564
png,1973,5.66306
png,1974,6.72992
png,1975,8.09611
png,1976,8.4265
png,1977,7.69349
png,1978,9.70382
png,1979,9.32255
png,1980,9.50179
png,1981,9.90959
png,1982,9.41002
png,1983,10.14236
png,1984,10.98662
png,1985,10.91539
png,1986,9.96385
png,1987,9.42087
png,1988,9.28363
png,1989,11.06149
png,1990,8.96885
png,1991,9.57122
png,1992,9.24225
png,1993,8.44445
png,1994,7.6542
png,1995,8.01492
png,1996,8.93343
png,1997,9.19543
png,1998,9.25598
png,1999,8.24064
png,2000,7.16633
png,2001,7.03231
png,2002,6.25713
png,2003,6.53121
png,2004,6.7048
png,2006,2.3365
png,2007,2.408
png,2008,2.51303
png,2009,2.59214
png,2010,2.44034
png,2011,2.50886
png,2012,2.46627
png,2013,2.44052
png,2014,2.12823
png,2015,1.77711
png,2016,1.9314
png,2017,1.94534
png,2018,1.72426
png,2019,1.69149
pol,1995,19.37518
pol,1996,18.32289
pol,1997,17.64565
pol,1998,17.33429
pol,1999,16.79866
pol,2000,16.05274
pol,2001,14.54306
pol,2002,14.3083
pol,2003,15.51705
pol,2004,16.42927
pol,2005,16.00921
pol,2006,16.30278
pol,2007,16.32149
pol,2008,16.09705
pol,2009,16.32959
pol,2010,15.33925
pol,2011,15.70061
pol,2012,16.07018
pol,2013,15.63693
pol,2014,16.53692
pol,2015,17.47659
pol,2016,17.97024
pol,2017,16.81768
pol,2018,16.72731
pol,2019,16.51584
pol,2020,16.02476
pri,1960,21.65022
pri,1963,24.12153
pri,1964,23.9292
pri,1965,23.40795
pri,1966,24.41255
pri,1967,24.10904
pri,1968,24.25349
pri,1969,24.61049
pri,1970,23.10962
pri,1971,23.62046
pri,1972,25.24609
pri,1973,26.82509
pri,1974,28.63835
pri,1975,28.91453
pri,1976,33.16014
pri,1977,33.28356
pri,1978,34.9682
pri,1979,34.84078
pri,1980,36.75716
pri,1981,36.30677
pri,1982,36.53082
pri,1983,37.07963
pri,1984,38.46451
pri,1985,38.9833
pri,1986,38.84222
pri,1987,39.47049
pri,1988,39.70014
pri,1989,39.17447
pri,1990,39.62172
pri,1991,39.21482
pri,1992,40.95531
pri,1993,41.78379
pri,1994,42.19661
pri,1995,41.89547
pri,1996,40.72841
pri,1997,40.05662
pri,1998,42.51401
pri,1999,37.45042
pri,2000,39.68896
pri,2001,42.81662
pri,2002,43.97384
pri,2003,43.63682
pri,2004,42.73084
pri,2005,42.40124
pri,2006,42.06133
pri,2007,42.04075
pri,2008,42.9669
pri,2009,45.51738
pri,2010,47.34365
pri,2011,46.59612
pri,2012,46.24772
pri,2013,46.44305
pri,2014,46.7332
pri,2015,47.90265
pri,2016,48.44288
pri,2017,47.33512
pri,2018,47.75061
pri,2019,47.25853
pri,2020,48.24289
prt,1995,15.93853
prt,1996,16.57598
prt,1997,16.52893
prt,1998,15.99807
prt,1999,15.62999
prt,2000,15.04934
prt,2001,14.67786
prt,2002,14.19466
prt,2003,13.47634
prt,2004,13.05271
prt,2005,12.56678
prt,2006,12.3432
prt,2007,12.24363
prt,2008,11.90165
prt,2009,11.13317
prt,2010,11.60127
prt,2011,11.34306
prt,2012,11.39409
prt,2013,11.54561
prt,2014,11.79145
prt,2015,12.13871
prt,2016,12.15339
prt,2017,12.34251
prt,2018,12.26235
prt,2019,11.8953
prt,2020,11.86209
pry,1962,15.04827
pry,1963,14.83832
pry,1964,15.17894
pry,1965,14.85717
pry,1966,14.87052
pry,1967,15.40724
pry,1968,15.31461
pry,1969,15.36987
pry,1970,15.87177
pry,1971,15.59698
pry,1972,15.4852
pry,1973,15.38831
pry,1974,17.59012
pry,1975,15.15836
pry,1976,15.51603
pry,1977,16.89187
pry,1978,16.67318
pry,1979,15.30078
pry,1980,15.64396
pry,1981,16.03595
pry,1982,15.93401
pry,1983,16.10433
pry,1984,15.56233
pry,1985,15.63024
pry,1986,15.33703
pry,1987,14.47219
pry,1988,15.48656
pry,1989,14.12612
pry,1990,14.48415
pry,1991,14.07819
pry,1992,14.07688
pry,1993,13.98742
pry,1994,14.15408
pry,1995,14.54911
pry,1996,14.39974
pry,1997,13.72853
pry,1998,14.35019
pry,1999,15.56597
pry,2000,15.67783
pry,2001,16.20682
pry,2002,16.39349
pry,2003,17.51456
pry,2004,17.93486
pry,2005,17.95905
pry,2006,18.32163
pry,2007,18.1934
pry,2008,20.33529
pry,2009,19.79301
pry,2010,18.5516
pry,2011,18.39381
pry,2012,18.52162
pry,2013,18.31659
pry,2014,18.76751
pry,2015,19.41649
pry,2016,19.06124
pry,2017,19.45277
pry,2018,18.99275
pry,2019,18.78315
pry,2020,18.47711
pse,1994,18.8443
pse,1995,17.46375
pse,1996,14.18641
pse,1997,12.32246
pse,1998,12.21053
pse,1999,10.58485
pse,2000,10.43908
pse,2001,10.97235
pse,2002,9.04157
pse,2003,12.58317
pse,2004,9.90202
pse,2005,11.31163
pse,2006,8.51486
pse,2007,9.97644
pse,2008,10.92006
pse,2009,10.77581
pse,2010,12.22951
pse,2011,11.46959
pse,2012,13.11065
pse,2013,11.89893
pse,2014,10.75077
pse,2015,9.32123
pse,2016,10.02635
pse,2017,11.65551
pse,2018,11.54725
pse,2019,11.23472
qat,2000,31.94482
qat,2001,36.75989
qat,2002,36.76302
qat,2003,32.43488
qat,2004,25.61668
qat,2005,19.79805
qat,2006,15.16647
qat,2007,12.36805
qat,2008,10.16649
qat,2009,13.62827
qat,2010,12.52776
qat,2011,9.46272
qat,2012,10.52401
qat,2013,10.20499
qat,2014,10.14215
qat,2015,8.91553
qat,2016,8.47608
qat,2017,8.04717
qat,2018,8.23742
qat,2019,8.33357
qat,2020,7.91126
rou,1991,31.72558
rou,1992,30.03218
rou,1993,26.64431
rou,1994,28.70541
rou,1995,23.87065
rou,1996,25.56091
rou,1997,23.94265
rou,1998,21.39176
rou,1999,19.37983
rou,2000,19.81289
rou,2001,22.02078
rou,2002,21.80927
rou,2003,21.04768
rou,2004,21.242
rou,2005,21.2679
rou,2006,21.10539
rou,2007,21.02806
rou,2008,21.94535
rou,2009,21.00696
rou,2010,22.97649
rou,2011,24.8773
rou,2012,19.98692
rou,2013,20.4374
rou,2014,21.04669
rou,2015,19.58447
rou,2016,20.1593
rou,2017,19.9364
rou,2018,18.70316
rou,2019,16.98876
rou,2020,15.77672
rus,2002,15.19344
rus,2003,14.36733
rus,2004,15.21651
rus,2005,15.68022
rus,2006,15.29123
rus,2007,15.11463
rus,2008,14.93315
rus,2009,12.89797
rus,2010,12.81547
rus,2011,11.47093
rus,2012,11.41529
rus,2013,11.05731
rus,2014,11.33558
rus,2015,12.38302
rus,2016,11.70028
rus,2017,12.31277
rus,2018,12.81989
rus,2019,12.99133
rus,2020,13.25578
rwa,1965,2.05645
rwa,1966,2.05764
rwa,1967,2.45989
rwa,1968,4.36643
rwa,1969,4.05617
rwa,1970,3.59254
rwa,1971,3.73369
rwa,1972,4.09692
rwa,1973,4.09836
rwa,1974,4.35844
rwa,1975,12.2797
rwa,1976,12.28382
rwa,1977,14.23985
rwa,1978,15.59531
rwa,1979,12.78985
rwa,1980,15.26067
rwa,1981,15.73712
rwa,1982,13.48295
rwa,1983,15.35492
rwa,1984,13.95504
rwa,1985,13.72151
rwa,1986,15.92765
rwa,1987,10.75593
rwa,1988,10.35499
rwa,1989,10.44059
rwa,1990,18.30498
rwa,1991,16.13991
rwa,1992,12.10605
rwa,1993,11.47988
rwa,1994,17.2497
rwa,1995,10.2202
rwa,1996,11.54486
rwa,1997,12.03654
rwa,1998,11.23451
rwa,1999,10.23664
rwa,2000,9.62421
rwa,2001,9.05871
rwa,2002,9.75623
rwa,2003,8.88514
rwa,2004,8.83783
rwa,2005,8.70355
rwa,2006,8.98272
rwa,2007,8.1262
rwa,2008,7.92619
rwa,2009,7.96938
rwa,2010,8.24442
rwa,2011,8.35598
rwa,2012,8.27102
rwa,2013,6.81594
rwa,2014,6.80732
rwa,2015,6.8241
rwa,2016,6.69561
rwa,2017,7.67787
rwa,2018,7.61632
rwa,2019,8.3748
rwa,2020,9.00296
sau,1968,7.74741
sau,1969,7.70831
sau,1970,8.25145
sau,1971,6.80731
sau,1972,5.97153
sau,1973,5.26655
sau,1974,4.87895
sau,1975,5.04548
sau,1976,4.63046
sau,1977,4.29494
sau,1978,4.56064
sau,1979,5.07189
sau,1980,4.09449
sau,1981,4.83658
sau,1982,4.91905
sau,1983,6.31032
sau,1984,7.75198
sau,1985,7.97958
sau,1986,7.78505
sau,1987,9.11305
sau,1988,9.13118
sau,1989,8.77868
sau,1990,8.54319
sau,1991,8.50885
sau,1992,8.97245
sau,1993,9.05164
sau,1994,9.35209
sau,1995,9.56733
sau,1996,9.75533
sau,1997,10.03166
sau,1998,10.55472
sau,1999,10.35554
sau,2000,9.6091
sau,2001,10.0223
sau,2002,10.26345
sau,2003,10.65969
sau,2004,10.3324
sau,2005,9.54412
sau,2006,9.5977
sau,2007,9.94076
sau,2008,8.983
sau,2009,10.85066
sau,2010,11.0144
sau,2011,10.01147
sau,2012,9.78945
sau,2013,9.93138
sau,2014,10.79531
sau,2015,12.68447
sau,2016,12.90714
sau,2017,12.89216
sau,2018,12.80935
sau,2019,12.54003
sau,2020,12.96555
sdn,1960,4.46201
sdn,1961,4.41522
sdn,1962,4.36757
sdn,1963,4.69713
sdn,1964,5.00621
sdn,1965,5.53791
sdn,1966,7.40956
sdn,1967,7.28962
sdn,1968,7.22355
sdn,1969,7.13508
sdn,1970,6.79612
sdn,1971,6.41315
sdn,1972,6.14157
sdn,1973,5.84228
sdn,1974,6.03555
sdn,1975,6.08551
sdn,1976,5.75031
sdn,1977,5.35386
sdn,1978,5.69389
sdn,1979,6.24429
sdn,1980,6.79416
sdn,1981,6.80211
sdn,1982,6.5885
sdn,1983,7.03043
sdn,1984,7.74266
sdn,1985,8.09004
sdn,1986,8.21506
sdn,1987,8.45617
sdn,1988,8.25648
sdn,1989,8.30423
sdn,1990,8.33633
sdn,1991,6.2427
sdn,1992,5.70108
sdn,1993,5.29943
sdn,1994,5.18434
sdn,1995,4.62763
sdn,1996,8.86523
sdn,1997,8.44533
sdn,1998,8.50643
sdn,1999,8.34074
sdn,2000,8.30158
sdn,2001,6.4458
sdn,2002,6.41768
sdn,2003,5.91753
sdn,2004,5.55673
sdn,2005,5.05751
sdn,2006,4.52774
sdn,2007,4.49631
sdn,2008,4.50575
sdn,2009,5.13451
sen,1999,20.25688
sen,2000,20.83893
sen,2001,20.98396
sen,2002,21.5869
sen,2003,20.57589
sen,2004,20.95937
sen,2005,19.90578
sen,2006,19.24547
sen,2007,18.61613
sen,2008,17.53933
sen,2009,15.76568
sen,2010,15.57289
sen,2011,17.24575
sen,2012,16.99511
sen,2013,17.38002
sen,2014,16.99742
sen,2015,17.04306
sen,2016,16.41266
sen,2017,15.80531
sen,2018,15.52562
sen,2019,14.76275
sen,2020,13.99863
sgp,1960,10.57755
sgp,1961,10.30034
sgp,1962,10.73024
sgp,1963,11.69455
sgp,1964,12.81236
sgp,1965,13.53734
sgp,1966,14.09248
sgp,1967,14.45421
sgp,1968,15.10631
sgp,1969,16.17499
sgp,1970,17.45446
sgp,1971,18.59767
sgp,1972,20.16911
sgp,1973,21.29651
sgp,1974,21.99838
sgp,1975,21.43684
sgp,1976,22.08233
sgp,1977,22.5968
sgp,1978,23.33591
sgp,1979,25.2507
sgp,1980,26.52612
sgp,1981,25.7581
sgp,1982,22.29291
sgp,1983,21.46434
sgp,1984,21.40238
sgp,1985,20.11536
sgp,1986,22.61382
sgp,1987,24.09006
sgp,1988,26.07842
sgp,1989,25.30122
sgp,1990,24.40423
sgp,1991,25.45988
sgp,1992,24.34968
sgp,1993,24.47186
sgp,1994,23.62472
sgp,1995,23.98506
sgp,1996,23.16722
sgp,1997,22.1515
sgp,1998,22.68745
sgp,1999,22.85069
sgp,2000,25.86149
sgp,2001,23.3947
sgp,2002,24.73764
sgp,2003,24.76541
sgp,2004,27.11937
sgp,2005,27.07676
sgp,2006,26.57801
sgp,2007,23.82265
sgp,2008,20.58566
sgp,2009,20.27338
sgp,2010,20.77383
sgp,2011,19.58255
sgp,2012,19.11682
sgp,2013,17.63841
sgp,2014,17.99977
sgp,2015,18.08933
sgp,2016,17.55912
sgp,2017,18.61679
sgp,2018,20.8554
sgp,2019,19.45435
sgp,2020,20.5355
sle,1964,5.71644
sle,1965,5.74601
sle,1966,5.61148
sle,1967,6.11639
sle,1968,6.09349
sle,1969,5.43199
sle,1970,5.52473
sle,1971,5.96671
sle,1972,5.98387
sle,1973,5.49422
sle,1974,5.28076
sle,1975,5.14545
sle,1976,5.26416
sle,1977,5.32704
sle,1978,5.16939
sle,1979,4.80992
sle,1980,4.8637
sle,1981,5.95496
sle,1982,6.49735
sle,1983,6.4842
sle,1984,5.51383
sle,1987,3.77453
sle,1988,2.82479
sle,1989,5.5446
sle,1990,4.32379
sle,1991,5.03814
sle,1992,6.8185
sle,1993,9.49368
sle,1994,9.39552
sle,1995,8.63508
sle,1996,8.08454
sle,1997,4.79024
sle,1998,3.83002
sle,1999,2.96745
sle,2000,3.34576
sle,2001,3.54733
sle,2002,3.2252
sle,2003,2.75891
sle,2004,2.59684
sle,2005,2.4888
sle,2006,2.62107
sle,2007,2.47032
sle,2008,2.43694
sle,2009,2.12806
sle,2010,2.17733
sle,2011,2.25423
sle,2012,2.01764
sle,2013,1.64123
sle,2014,1.53261
sle,2015,1.76863
sle,2016,1.82071
sle,2017,1.96834
sle,2018,2.0991
sle,2019,1.95156
sle,2020,1.88491
slv,1965,18.93542
slv,1966,20.13512
slv,1967,20.41385
slv,1968,20.93567
slv,1969,20.96436
slv,1970,20.18854
slv,1971,20.57802
slv,1972,20.73244
slv,1973,19.8153
slv,1974,19.9054
slv,1975,20.03057
slv,1976,18.49262
slv,1977,16.63018
slv,1978,18.10765
slv,1979,17.78245
slv,1980,16.49263
slv,1981,17.06156
slv,1982,16.57674
slv,1983,16.59301
slv,1984,17.0682
slv,1985,17.83635
slv,1986,17.51287
slv,1987,19.83738
slv,1988,19.86236
slv,1989,20.8428
slv,1990,18.71665
slv,1991,18.79607
slv,1992,19.66721
slv,1993,20.49122
slv,1994,19.95955
slv,1995,19.16018
slv,1996,18.65693
slv,1997,18.43352
slv,1998,18.63991
slv,1999,19.36884
slv,2000,19.53287
slv,2001,19.24835
slv,2002,18.88011
slv,2003,18.09649
slv,2004,17.55758
slv,2005,16.62573
slv,2006,16.35055
slv,2007,16.22631
slv,2008,16.86412
slv,2009,16.17891
slv,2010,16.14095
slv,2011,16.24677
slv,2012,16.17341
slv,2013,15.97729
slv,2014,16.07624
