geo,time,sl_tlf_cact_fe_zs
omn,1997,22.495
omn,1998,22.836
omn,1999,23.297
omn,2000,23.499
omn,2001,23.677
omn,2002,24.12
omn,2003,24.647
omn,2004,25.197
omn,2005,25.726
omn,2006,26.169
omn,2007,26.603
omn,2008,27.02
omn,2009,27.406
omn,2010,27.757
omn,2011,28.035
omn,2012,28.323
omn,2013,28.65
omn,2014,29.033
omn,2015,29.476
omn,2016,29.985
omn,2017,30.04
omn,2018,29.998
omn,2019,30.026
omn,2020,27.68
omn,2021,28.721
pak,1990,11.226
pak,1991,13.806
pak,1992,13.817
pak,1993,14.184
pak,1994,14.48
pak,1995,12.552
pak,1996,13.702
pak,1997,14.929
pak,1998,15.236
pak,1999,15.675
pak,2000,16.123
pak,2001,16.167
pak,2002,16.212
pak,2003,16.975
pak,2004,17.758
pak,2005,18.328
pak,2006,18.924
pak,2007,19.286
pak,2008,19.824
pak,2009,20.952
pak,2010,22.004
pak,2011,22.186
pak,2012,22.464
pak,2013,22.745
pak,2014,22.944
pak,2015,23.936
pak,2016,23.112
pak,2017,22.302
pak,2018,21.508
pak,2019,21.418
pak,2020,20.609
pak,2021,20.727
pan,1990,37.248
pan,1991,37.976
pan,1992,39.19
pan,1993,40.435
pan,1994,41.331
pan,1995,42.392
pan,1996,42.645
pan,1997,42.899
pan,1998,42.958
pan,1999,43.019
pan,2000,43.944
pan,2001,44.872
pan,2002,45.802
pan,2003,46.274
pan,2004,46.278
pan,2005,47.041
pan,2006,45.469
pan,2007,45.954
pan,2008,46.956
pan,2009,47.951
pan,2010,45.522
pan,2011,44.313
pan,2012,46.611
pan,2013,47.961
pan,2014,48.125
pan,2015,49.253
pan,2016,49.303
pan,2017,49.486
pan,2018,51.108
pan,2019,53.808
pan,2020,46.714
pan,2021,50.39
per,1990,43.658
per,1991,43.747
per,1992,43.512
per,1993,44.845
per,1994,46.179
per,1995,49.199
per,1996,51.749
per,1997,54.273
per,1998,55.073
per,1999,57.729
per,2000,53.617
per,2001,58.659
per,2002,60.692
per,2003,62.687
per,2004,64.636
per,2005,66.535
per,2006,68.278
per,2007,70.543
per,2008,70.737
per,2009,71.04
per,2010,72.551
per,2011,71.856
per,2012,70.964
per,2013,70.257
per,2014,69.363
per,2015,67.722
per,2016,69.07
per,2017,69.421
per,2018,69.867
per,2019,70.043
per,2020,56.92
per,2021,66.069
phl,1990,47.226
phl,1991,47.344
phl,1992,47.429
phl,1993,47.446
phl,1994,47.378
phl,1995,47.299
phl,1996,47.182
phl,1997,47.088
phl,1998,47.191
phl,1999,47.167
phl,2000,47.097
phl,2001,47.076
phl,2002,47.033
phl,2003,46.945
phl,2004,46.626
phl,2005,47.367
phl,2006,47.498
phl,2007,47.481
phl,2008,46.925
phl,2009,47.715
phl,2010,47.969
phl,2011,48.798
phl,2012,48.336
phl,2013,48.241
phl,2014,49.024
phl,2015,48.59
phl,2016,48.12
phl,2017,44.98
phl,2018,45.469
phl,2019,46.503
phl,2020,42.62
phl,2021,43.836
png,1990,72.412
png,1991,71.969
png,1992,71.31
png,1993,70.493
png,1994,70.311
png,1995,70.618
png,1996,70.348
png,1997,70.696
png,1998,71.051
png,1999,71.083
png,2000,71.366
png,2001,69.266
png,2002,67.083
png,2003,64.824
png,2004,62.498
png,2005,60.112
png,2006,57.677
png,2007,55.205
png,2008,52.708
png,2009,50.196
png,2010,47.684
png,2011,47.723
png,2012,47.635
png,2013,47.574
png,2014,47.216
png,2015,46.997
png,2016,46.938
png,2017,46.894
png,2018,46.974
png,2019,46.871
png,2020,46.425
png,2021,46.254
pol,1990,53.111
pol,1991,53.463
pol,1992,53.359
pol,1993,52.865
pol,1994,52.272
pol,1995,51.133
pol,1996,50.52
pol,1997,49.938
pol,1998,49.702
pol,1999,49.371
pol,2000,50.081
pol,2001,50.284
pol,2002,48.995
pol,2003,47.981
pol,2004,47.354
pol,2005,47.656
pol,2006,46.571
pol,2007,46.223
pol,2008,46.551
pol,2009,47.209
pol,2010,47.601
pol,2011,47.76
pol,2012,48.142
pol,2013,48.154
pol,2014,48.489
pol,2015,48.415
pol,2016,48.316
pol,2017,48.407
pol,2018,48.434
pol,2019,48.129
pol,2020,47.867
pol,2021,49.2
pri,1990,30.701
pri,1991,30.939
pri,1992,31.8
pri,1993,33.99
pri,1994,33.721
pri,1995,33.452
pri,1996,34.057
pri,1997,35.043
pri,1998,35.026
pri,1999,36.582
pri,2000,34.79
pri,2001,34.644
pri,2002,34.508
pri,2003,34.377
pri,2004,34.247
pri,2005,34.119
pri,2006,34.016
pri,2007,33.918
pri,2008,33.822
pri,2009,33.726
pri,2010,33.635
pri,2011,32.99
pri,2012,32.944
pri,2013,32.865
pri,2014,32.777
pri,2015,32.741
pri,2016,32.727
pri,2017,32.649
pri,2018,32.547
pri,2019,32.483
pri,2020,30.536
pri,2021,32.289
prk,1990,76.596
prk,1991,76.833
prk,1992,77.201
prk,1993,77.465
prk,1994,77.625
prk,1995,77.89
prk,1996,78.106
prk,1997,78.475
prk,1998,78.566
prk,1999,78.327
prk,2000,78.347
prk,2001,78.213
prk,2002,78.196
prk,2003,78.15
prk,2004,78.092
prk,2005,77.956
prk,2006,78.035
prk,2007,78.117
prk,2008,78
prk,2009,78.063
prk,2010,78.106
prk,2011,78.089
prk,2012,78.05
prk,2013,78.023
prk,2014,77.997
prk,2015,78.072
prk,2016,77.919
prk,2017,78.105
prk,2018,78.327
prk,2019,78.408
prk,2020,77.501
prk,2021,77.185
prt,1990,47.44
prt,1991,49.8
prt,1992,49.316
prt,1993,49.395
prt,1994,49.492
prt,1995,49.426
prt,1996,49.287
prt,1997,49.343
prt,1998,51.884
prt,1999,52.3
prt,2000,52.726
prt,2001,53.433
prt,2002,54.054
prt,2003,54.735
prt,2004,54.273
prt,2005,55.253
prt,2006,55.507
prt,2007,55.945
prt,2008,55.817
prt,2009,55.644
prt,2010,55.864
prt,2011,54.634
prt,2012,54.703
prt,2013,54.153
prt,2014,53.812
prt,2015,53.759
prt,2016,53.507
prt,2017,54.074
prt,2018,54.48
prt,2019,54.774
prt,2020,53.603
prt,2021,53.975
pry,1990,51.047
pry,1991,51.182
pry,1992,51.072
pry,1993,51.478
pry,1994,51.971
pry,1995,52.713
pry,1996,52.696
pry,1997,53.104
pry,1998,52.907
pry,1999,52.515
pry,2000,52.002
pry,2001,51.723
pry,2002,51.606
pry,2003,51.399
pry,2004,56.765
pry,2005,55.537
pry,2006,50.865
pry,2007,53.886
pry,2008,53.606
pry,2009,54.973
pry,2010,52.878
pry,2011,54.303
pry,2012,59.724
pry,2013,57.522
pry,2014,54.219
pry,2015,54.661
pry,2016,56.293
pry,2017,56.646
pry,2018,59.247
pry,2019,60.085
pry,2020,56.93
pry,2021,59.636
pse,1990,11.998
pse,1991,12.011
pse,1992,12.064
pse,1993,12.065
pse,1994,12.071
pse,1995,12.099
pse,1996,12.058
pse,1997,12.163
pse,1998,12.284
pse,1999,12.367
pse,2000,12.344
pse,2001,9.978
pse,2002,9.986
pse,2003,12.39
pse,2004,12.728
pse,2005,12.628
pse,2006,13.333
pse,2007,14.833
pse,2008,14.52
pse,2009,14.384
pse,2010,13.838
pse,2011,15.401
pse,2012,15.933
pse,2013,15.584
pse,2014,16.307
pse,2015,17.713
pse,2016,17.144
pse,2017,17.367
pse,2018,17.372
pse,2019,18.078
pse,2020,16.158
pse,2021,16.667
pyf,1990,48.289
pyf,1991,48.399
pyf,1992,48.368
pyf,1993,48.313
pyf,1994,48.292
pyf,1995,48.265
pyf,1996,48.232
pyf,1997,48.131
pyf,1998,48.035
pyf,1999,47.939
pyf,2000,47.836
pyf,2001,47.716
pyf,2002,47.593
pyf,2003,47.516
pyf,2004,47.441
pyf,2005,47.367
pyf,2006,47.294
pyf,2007,47.221
pyf,2008,47.59
pyf,2009,47.965
pyf,2010,48.344
pyf,2011,48.724
pyf,2012,49.111
pyf,2013,49.127
pyf,2014,49.146
pyf,2015,49.193
pyf,2016,49.227
pyf,2017,49.286
pyf,2018,49.341
pyf,2019,49.372
pyf,2020,47.096
pyf,2021,47.506
qat,1990,45.234
qat,1991,45.764
qat,1992,45.668
qat,1993,45.977
qat,1994,46.091
qat,1995,46.258
qat,1996,46.097
qat,1997,44.993
qat,1998,44.681
qat,1999,44.72
qat,2000,44.608
qat,2001,45.105
qat,2002,45.405
qat,2003,45.963
qat,2004,45.947
qat,2005,46.752
qat,2006,47.858
qat,2007,49.042
qat,2008,49.082
qat,2009,49.327
qat,2010,51.089
qat,2011,52.235
qat,2012,53.578
qat,2013,55.055
qat,2014,56.621
qat,2015,58.205
qat,2016,58.253
qat,2017,58.303
qat,2018,58.307
qat,2019,58.386
qat,2020,57.347
qat,2021,57.215
rou,1990,61.982
rou,1991,62.526
rou,1992,62.94
rou,1993,62.113
rou,1994,61.282
rou,1995,60.446
rou,1996,57.378
rou,1997,59.646
rou,1998,58.563
rou,1999,58.646
rou,2000,58.187
rou,2001,57.091
rou,2002,51.269
rou,2003,49.048
rou,2004,48.687
rou,2005,46.865
rou,2006,47.843
rou,2007,47.475
rou,2008,46.829
rou,2009,46.655
rou,2010,46.204
rou,2011,46.103
rou,2012,46.252
rou,2013,46.003
rou,2014,46.19
rou,2015,45.256
rou,2016,44.461
rou,2017,45.912
rou,2018,45.673
rou,2019,45.602
rou,2020,45.383
rou,2021,42.795
rus,1990,57.792
rus,1991,57.798
rus,1992,57.94
rus,1993,56.055
rus,1994,54.12
rus,1995,53.571
rus,1996,52.738
rus,1997,51.741
rus,1998,51.078
rus,1999,54.457
rus,2000,54.555
rus,2001,53.42
rus,2002,54.432
rus,2003,54.186
rus,2004,54.667
rus,2005,55.148
rus,2006,55.522
rus,2007,56.129
rus,2008,56.062
rus,2009,56.201
rus,2010,55.88
rus,2011,56.13
rus,2012,56.064
rus,2013,55.752
rus,2014,55.675
rus,2015,55.491
rus,2016,55.609
rus,2017,55.656
rus,2018,55.863
rus,2019,55.314
rus,2020,55.135
rus,2021,54.489
rwa,1990,83.573
rwa,1991,83.706
rwa,1992,83.926
rwa,1993,84.256
rwa,1994,84.661
rwa,1995,85.03
rwa,1996,85.004
rwa,1997,84.933
rwa,1998,84.863
rwa,1999,84.792
rwa,2000,84.722
rwa,2001,84.651
rwa,2002,84.579
rwa,2003,84.506
rwa,2004,84.434
rwa,2005,84.363
rwa,2006,84.292
rwa,2007,84.221
rwa,2008,84.15
rwa,2009,84.079
rwa,2010,84.008
rwa,2011,83.937
rwa,2012,83.867
rwa,2013,83.796
rwa,2014,83.726
rwa,2015,83.768
rwa,2016,83.831
rwa,2017,83.876
rwa,2018,83.914
rwa,2019,83.965
rwa,2020,82.291
rwa,2021,82.501
sau,1990,14.964
sau,1991,14.532
sau,1992,14.501
sau,1993,14.795
sau,1994,15.106
sau,1995,15.429
sau,1996,15.78
sau,1997,16.14
sau,1998,16.499
sau,1999,16.845
sau,2000,15.79
sau,2001,15.35
sau,2002,15.184
sau,2003,15.933
sau,2004,16.716
sau,2005,17.542
sau,2006,18.421
sau,2007,17.952
sau,2008,17.579
sau,2009,17.135
sau,2010,18.436
sau,2011,19.812
sau,2012,20.36
sau,2013,19.963
sau,2014,20.265
sau,2015,21.175
sau,2016,22.021
sau,2017,20.139
sau,2018,21.905
sau,2019,26.763
sau,2020,31.957
sau,2021,30.937
sdn,1990,23.589
sdn,1991,24.422
sdn,1992,25.269
sdn,1993,26.13
sdn,1994,27.004
sdn,1995,27.89
sdn,1996,28.791
sdn,1997,28.784
sdn,1998,28.778
sdn,1999,28.772
sdn,2000,28.766
sdn,2001,28.76
sdn,2002,28.754
sdn,2003,28.75
sdn,2004,28.749
sdn,2005,28.752
sdn,2006,28.772
sdn,2007,28.795
sdn,2008,28.819
sdn,2009,28.84
sdn,2010,28.856
sdn,2011,28.858
sdn,2012,28.928
sdn,2013,29.005
sdn,2014,29.088
sdn,2015,29.178
sdn,2016,29.263
sdn,2017,29.354
sdn,2018,29.45
sdn,2019,29.549
sdn,2020,28.225
sdn,2021,28.653
sen,1990,32.197
sen,1991,32.252
sen,1992,32.311
sen,1993,32.382
sen,1994,32.476
sen,1995,32.6
sen,1996,32.674
sen,1997,32.778
sen,1998,32.903
sen,1999,33.034
sen,2000,33.161
sen,2001,33.25
sen,2002,33.341
sen,2003,33.432
sen,2004,33.517
sen,2005,33.593
sen,2006,33.638
sen,2007,33.71
sen,2008,33.785
sen,2009,33.866
sen,2010,33.951
sen,2011,34.04
sen,2012,34.134
sen,2013,34.232
sen,2014,34.334
sen,2015,34.438
sen,2016,34.46
sen,2017,34.493
sen,2018,34.537
sen,2019,34.593
sen,2020,33.26
sen,2021,33.51
sgp,1990,46.897
sgp,1991,47.452
sgp,1992,48.011
sgp,1993,48.57
sgp,1994,49.222
sgp,1995,50.05
sgp,1996,50.632
sgp,1997,51.133
sgp,1998,51.177
sgp,1999,51.73
sgp,2000,52.159
sgp,2001,52.63
sgp,2002,51.662
sgp,2003,52.385
sgp,2004,52.847
sgp,2005,53.546
sgp,2006,54.192
sgp,2007,54.808
sgp,2008,57.26
sgp,2009,56.887
sgp,2010,58.08
sgp,2011,58.83
sgp,2012,59.798
sgp,2013,60.129
sgp,2014,61.358
sgp,2015,62.568
sgp,2016,62.511
sgp,2017,62.139
sgp,2018,62.069
sgp,2019,62.264
sgp,2020,59.926
sgp,2021,59.406
slb,1990,84.285
slb,1991,84.187
slb,1992,83.898
slb,1993,83.865
slb,1994,83.684
slb,1995,83.533
slb,1996,83.569
slb,1997,83.694
slb,1998,83.724
slb,1999,83.823
slb,2000,84.407
slb,2001,84.787
slb,2002,84.986
slb,2003,84.859
slb,2004,84.784
slb,2005,84.689
slb,2006,84.543
slb,2007,84.387
slb,2008,84.239
slb,2009,84.478
slb,2010,84.342
slb,2011,84.026
slb,2012,83.969
slb,2013,83.959
slb,2014,83.973
slb,2015,83.978
slb,2016,83.961
slb,2017,83.93
slb,2018,83.894
slb,2019,83.89
slb,2020,83.051
slb,2021,83.057
sle,1990,64.728
sle,1991,64.649
sle,1992,64.592
sle,1993,64.562
sle,1994,64.556
sle,1995,64.56
sle,1996,64.527
sle,1997,64.543
sle,1998,64.584
sle,1999,64.617
sle,2000,64.613
sle,2001,64.616
sle,2002,64.636
sle,2003,64.665
sle,2004,65.917
sle,2005,64.998
sle,2006,64.069
sle,2007,63.128
sle,2008,62.178
sle,2009,61.218
sle,2010,60.249
sle,2011,59.272
sle,2012,58.287
sle,2013,57.296
sle,2014,56.3
sle,2015,56.418
sle,2016,56.533
sle,2017,56.651
sle,2018,56.776
sle,2019,56.919
sle,2020,56.211
sle,2021,56.086
slv,1990,38.886
slv,1991,39.087
slv,1992,39.718
slv,1993,41.405
slv,1994,42.849
slv,1995,41.172
slv,1996,40.089
slv,1997,40.19
slv,1998,44.005
slv,1999,43.953
slv,2000,43.73
slv,2001,43.497
slv,2002,43.27
slv,2003,45.267
slv,2004,43.545
slv,2005,44.341
slv,2006,45.131
slv,2007,44.924
slv,2008,45.166
slv,2009,45.407
slv,2010,45.652
slv,2011,45.395
slv,2012,46.129
slv,2013,47.359
slv,2014,45.875
slv,2015,44.797
slv,2016,45.444
slv,2017,44.729
slv,2018,44.474
slv,2019,45.352
slv,2020,42.446
slv,2021,43.579
som,1990,21.712
som,1991,21.62
som,1992,21.555
som,1993,21.506
som,1994,21.442
som,1995,21.335
som,1996,21.201
som,1997,21.07
som,1998,20.94
som,1999,20.828
som,2000,20.747
som,2001,20.634
som,2002,20.573
som,2003,20.55
som,2004,20.543
som,2005,20.545
som,2006,20.5
som,2007,20.459
som,2008,20.435
som,2009,20.443
som,2010,20.488
som,2011,20.508
som,2012,20.571
som,2013,20.66
som,2014,20.753
som,2015,20.838
som,2016,20.915
som,2017,20.98
som,2018,21.04
som,2019,21.106
som,2020,20.833
som,2021,20.901
srb,1990,49.111
srb,1991,49.518
srb,1992,49.716
srb,1993,49.755
srb,1994,49.509
srb,1995,49.195
srb,1996,48.771
srb,1997,48.322
srb,1998,48.113
srb,1999,48.706
srb,2000,48.322
srb,2001,47.932
srb,2002,47.602
srb,2003,47.381
srb,2004,46.984
srb,2005,44.588
srb,2006,42.531
srb,2007,42.809
srb,2008,43.285
srb,2009,41.248
srb,2010,38.974
srb,2011,37.933
srb,2012,38.249
srb,2013,40.4
srb,2014,43.78
srb,2015,43.424
srb,2016,45.406
srb,2017,46.255
srb,2018,46.654
srb,2019,47.062
srb,2020,46.483
srb,2021,46.618
ssd,1990,71.567
ssd,1991,71.517
ssd,1992,71.514
ssd,1993,71.541
ssd,1994,71.554
ssd,1995,71.499
ssd,1996,71.465
ssd,1997,71.438
ssd,1998,71.406
ssd,1999,71.385
ssd,2000,71.39
ssd,2001,71.371
ssd,2002,71.394
ssd,2003,71.448
ssd,2004,71.508
ssd,2005,71.558
ssd,2006,71.587
ssd,2007,71.615
ssd,2008,71.649
ssd,2009,71.704
ssd,2010,71.794
ssd,2011,71.828
ssd,2012,71.88
ssd,2013,71.951
ssd,2014,72.035
ssd,2015,72.136
ssd,2016,72.207
ssd,2017,72.281
ssd,2018,72.363
ssd,2019,72.451
ssd,2020,69.228
ssd,2021,70.44
stp,1990,36.701
stp,1991,36.765
stp,1992,36.833
stp,1993,36.916
stp,1994,37.022
stp,1995,37.153
stp,1996,37.263
stp,1997,37.402
stp,1998,37.549
stp,1999,37.685
stp,2000,37.798
stp,2001,37.866
stp,2002,37.918
stp,2003,37.934
stp,2004,37.919
stp,2005,37.872
stp,2006,37.884
stp,2007,37.881
stp,2008,37.872
stp,2009,37.857
stp,2010,37.844
stp,2011,37.834
stp,2012,37.818
stp,2013,37.806
stp,2014,37.817
stp,2015,37.852
stp,2016,37.916
stp,2017,37.999
stp,2018,38.102
stp,2019,38.218
stp,2020,36.777
stp,2021,37.137
sur,1990,33.254
sur,1991,33.339
sur,1992,33.167
sur,1993,32.31
sur,1994,32.412
sur,1995,32.263
sur,1996,32.379
sur,1997,32.502
sur,1998,32.628
sur,1999,32.755
sur,2000,33.458
sur,2001,34.171
sur,2002,34.88
sur,2003,35.591
sur,2004,36.306
sur,2005,37.03
sur,2006,37.758
sur,2007,38.493
sur,2008,39.233
sur,2009,39.975
sur,2010,40.718
sur,2011,41.463
sur,2012,42.208
sur,2013,42.955
sur,2014,43.703
sur,2015,44.453
sur,2016,45.204
sur,2017,45.344
sur,2018,45.588
sur,2019,45.443
sur,2020,42.667
sur,2021,43.449
svk,1990,59.192
svk,1991,59.704
svk,1992,57.433
svk,1993,55.127
svk,1994,51.363
svk,1995,51.493
svk,1996,52.279
svk,1997,51.742
svk,1998,51.135
svk,1999,51.624
svk,2000,52.268
svk,2001,52.86
svk,2002,52.376
svk,2003,52.658
svk,2004,52.558
svk,2005,51.313
svk,2006,50.73
svk,2007,50.61
svk,2008,51.009
svk,2009,50.316
svk,2010,50.818
svk,2011,50.168
svk,2012,50.705
svk,2013,51.051
svk,2014,51.102
svk,2015,51.967
svk,2016,52.57
svk,2017,52.696
svk,2018,52.301
svk,2019,52.315
svk,2020,51.941
svk,2021,54.743
svn,1990,51.213
svn,1991,51.224
svn,1992,51.255
svn,1993,51.234
svn,1994,51.21
svn,1995,51.201
svn,1996,51.194
svn,1997,52.373
svn,1998,53.379
svn,1999,51.426
svn,2000,51.409
svn,2001,51.119
svn,2002,51.907
svn,2003,50.182
svn,2004,52.836
svn,2005,52.902
svn,2006,53.276
svn,2007,53.335
svn,2008,53.57
svn,2009,53.626
svn,2010,53.249
svn,2011,52.313
svn,2012,52.209
svn,2013,51.586
svn,2014,52.202
svn,2015,51.879
svn,2016,52.001
svn,2017,53.804
svn,2018,53.751
svn,2019,53.254
svn,2020,53.218
svn,2021,53.763
swe,1990,63.136
swe,1991,62.473
swe,1992,61.106
swe,1993,59.457
swe,1994,58.621
swe,1995,59.092
swe,1996,59.265
swe,1997,58.687
swe,1998,58.146
swe,1999,58.839
swe,2000,58.359
swe,2001,58.493
swe,2002,58.591
swe,2003,58.712
swe,2004,58.401
swe,2005,58.823
swe,2006,59.22
swe,2007,59.674
swe,2008,59.789
swe,2009,59.344
swe,2010,58.937
swe,2011,59.471
swe,2012,59.721
swe,2013,60.203
swe,2014,60.399
swe,2015,60.69
swe,2016,60.743
swe,2017,60.996
swe,2018,61.159
swe,2019,61.188
swe,2020,60.628
swe,2021,61.651
swz,1990,43.886
swz,1991,43.999
swz,1992,44.089
swz,1993,44.178
swz,1994,44.301
swz,1995,44.476
swz,1996,44.587
swz,1997,44.76
swz,1998,44.983
swz,1999,45.221
swz,2000,45.456
swz,2001,45.643
swz,2002,45.791
swz,2003,45.915
swz,2004,46.037
swz,2005,46.164
swz,2006,46.281
swz,2007,46.388
swz,2008,46.482
swz,2009,46.56
swz,2010,46.625
swz,2011,46.667
swz,2012,46.73
swz,2013,46.797
swz,2014,46.848
swz,2015,46.877
swz,2016,47.027
swz,2017,47.122
swz,2018,47.194
swz,2019,47.291
swz,2020,44.884
swz,2021,45.622
syr,1990,19.063
syr,1991,19.271
syr,1992,19.535
syr,1993,19.75
syr,1994,20.092
syr,1995,20.471
syr,1996,19.027
syr,1997,17.707
syr,1998,16.494
syr,1999,18.568
syr,2000,20.841
syr,2001,20.167
syr,2002,19.506
syr,2003,18.866
syr,2004,17.585
syr,2005,16.376
syr,2006,15.254
syr,2007,14.118
syr,2008,14.805
syr,2009,13.17
syr,2010,12.968
syr,2011,14.93
syr,2012,15.114
syr,2013,15.346
syr,2014,15.592
syr,2015,15.81
syr,2016,15.986
syr,2017,16.131
syr,2018,16.247
syr,2019,16.354
syr,2020,15.43
syr,2021,15.715
tcd,1990,64.562
tcd,1991,64.48
tcd,1992,64.415
tcd,1993,64.365
tcd,1994,63.77
tcd,1995,63.17
tcd,1996,62.566
tcd,1997,61.957
tcd,1998,61.344
tcd,1999,60.727
tcd,2000,60.105
tcd,2001,59.481
tcd,2002,58.852
tcd,2003,58.219
tcd,2004,57.582
tcd,2005,56.943
tcd,2006,56.301
tcd,2007,55.656
tcd,2008,55.01
tcd,2009,54.36
tcd,2010,53.708
tcd,2011,53.057
tcd,2012,52.403
tcd,2013,51.748
tcd,2014,51.091
tcd,2015,50.433
tcd,2016,49.777
tcd,2017,49.12
tcd,2018,48.462
tcd,2019,48.549
tcd,2020,46.443
tcd,2021,46.914
tgo,1990,54.04
tgo,1991,54.055
tgo,1992,54.1
tgo,1993,54.168
tgo,1994,54.247
tgo,1995,54.329
tgo,1996,54.494
tgo,1997,54.654
tgo,1998,54.81
tgo,1999,54.966
tgo,2000,55.123
tgo,2001,55.157
tgo,2002,55.2
tgo,2003,55.245
tgo,2004,55.282
tgo,2005,55.306
tgo,2006,55.292
tgo,2007,55.281
tgo,2008,55.274
tgo,2009,55.276
tgo,2010,55.292
tgo,2011,55.307
tgo,2012,55.34
tgo,2013,55.393
tgo,2014,55.465
tgo,2015,55.556
tgo,2016,55.652
tgo,2017,55.764
tgo,2018,55.892
tgo,2019,56.035
tgo,2020,55.502
tgo,2021,55.488
tha,1990,65.614
tha,1991,65.485
tha,1992,65.37
tha,1993,65.265
tha,1994,65.179
tha,1995,66.088
tha,1996,67.011
tha,1997,67.514
tha,1998,65.877
tha,1999,64.277
tha,2000,64.993
tha,2001,65.152
tha,2002,65.154
tha,2003,65.156
tha,2004,65.254
tha,2005,66.283
tha,2006,65.097
tha,2007,65.941
tha,2008,65.76
tha,2009,64.675
tha,2010,63.689
tha,2011,65.923
tha,2012,65.31
tha,2013,62.101
tha,2014,61.539
tha,2015,61.114
tha,2016,60.192
tha,2017,59.404
tha,2018,59.666
tha,2019,59.02
tha,2020,59.205
tha,2021,58.992
tjk,1990,31.431
tjk,1991,31.414
tjk,1992,31.393
tjk,1993,31.37
tjk,1994,31.348
tjk,1995,31.328
tjk,1996,31.315
tjk,1997,31.303
tjk,1998,31.293
tjk,1999,31.284
tjk,2000,31.274
tjk,2001,31.266
tjk,2002,31.258
tjk,2003,31.251
tjk,2004,31.552
tjk,2005,30.934
tjk,2006,30.292
tjk,2007,29.592
tjk,2008,28.907
tjk,2009,28.697
tjk,2010,29.204
tjk,2011,29.719
tjk,2012,30.24
tjk,2013,30.765
tjk,2014,31.294
tjk,2015,31.828
tjk,2016,32.366
tjk,2017,31.796
tjk,2018,31.277
tjk,2019,30.797
tjk,2020,30.391
tjk,2021,30.21
tkm,1990,40.856
tkm,1991,41.383
tkm,1992,42.895
tkm,1993,43.001
tkm,1994,45.021
tkm,1995,46.028
tkm,1996,45.535
tkm,1997,47.025
tkm,1998,46.404
tkm,1999,44.917
tkm,2000,44.497
tkm,2001,44.185
tkm,2002,44.255
tkm,2003,44.041
tkm,2004,43.679
tkm,2005,42.69
tkm,2006,41.933
tkm,2007,41.233
tkm,2008,40.385
tkm,2009,40.101
tkm,2010,39.673
tkm,2011,39.038
tkm,2012,38.635
tkm,2013,38.314
tkm,2014,38.028
tkm,2015,37.884
tkm,2016,37.76
tkm,2017,37.638
tkm,2018,37.534
tkm,2019,37.439
tkm,2020,36.836
tkm,2021,36.54
tls,1990,63.818
tls,1991,63.406
tls,1992,63.033
tls,1993,62.684
tls,1994,62.339
tls,1995,62
tls,1996,61.591
tls,1997,61.446
tls,1998,61.562
tls,1999,63.839
tls,2000,63.19
tls,2001,62.495
tls,2002,62.978
tls,2003,63.239
tls,2004,63.36
tls,2005,63.327
tls,2006,63.681
tls,2007,63.243
tls,2008,62.765
tls,2009,62.37
tls,2010,62.016
tls,2011,61.835
tls,2012,61.65
tls,2013,61.635
tls,2014,61.523
tls,2015,61.473
tls,2016,61.405
tls,2017,61.662
tls,2018,61.788
tls,2019,61.726
tls,2020,61.083
tls,2021,60.987
ton,1990,35.752
ton,1991,38.077
ton,1992,40.442
ton,1993,42.836
ton,1994,45.241
ton,1995,44.916
ton,1996,44.561
ton,1997,44.205
ton,1998,43.852
ton,1999,43.509
ton,2000,43.179
ton,2001,42.879
ton,2002,42.601
ton,2003,42.33
ton,2004,42.062
ton,2005,41.795
ton,2006,41.5
ton,2007,41.202
ton,2008,40.902
ton,2009,40.608
ton,2010,40.318
ton,2011,40.024
ton,2012,39.737
ton,2013,39.454
ton,2014,39.176
ton,2015,38.902
ton,2016,38.612
ton,2017,38.328
ton,2018,38.047
ton,2019,38.05
ton,2020,37.466
ton,2021,37.292
tto,1990,42.174
tto,1991,42.608
tto,1992,43.615
tto,1993,43.654
tto,1994,44.39
tto,1995,45.1
tto,1996,46.935
tto,1997,47.015
tto,1998,47.098
tto,1999,46.744
tto,2000,47.156
tto,2001,46.768
tto,2002,47.538
tto,2003,49.026
tto,2004,50.929
tto,2005,52.438
tto,2006,53.254
tto,2007,51.869
tto,2008,52.652
tto,2009,51.204
tto,2010,49.722
tto,2011,48.496
tto,2012,50.906
tto,2013,50.547
tto,2014,51.345
tto,2015,49.503
tto,2016,49.725
tto,2017,49.292
tto,2018,49.065
tto,2019,48.869
tto,2020,46.311
tto,2021,46.651
tun,1990,22.103
tun,1991,22.26
tun,1992,22.463
tun,1993,22.679
tun,1994,22.915
tun,1995,23.17
tun,1996,23.433
tun,1997,23.703
tun,1998,23.682
tun,1999,23.666
tun,2000,23.654
tun,2001,23.646
tun,2002,23.642
tun,2003,23.639
tun,2004,23.636
tun,2005,23.631
tun,2006,24.427
tun,2007,24.522
tun,2008,24.789
tun,2009,24.839
tun,2010,24.88
tun,2011,24.915
tun,2012,25.845
tun,2013,25.607
tun,2014,25.858
tun,2015,26.107
tun,2016,26.649
tun,2017,26.524
tun,2018,26.478
tun,2019,26.454
tun,2020,25.508
tun,2021,25.493
tur,1990,34.306
tur,1991,34.376
tur,1992,32.968
tur,1993,27.007
tur,1994,31.51
tur,1995,31.16
tur,1996,30.809
tur,1997,29.058
tur,1998,29.519
tur,1999,30.249
