geo,time,sp_dyn_le00_ma_in
grl,1981,59.47
grl,1982,60.1
grl,1983,60.5
grl,1984,60.53
grl,1985,60.58
grl,1986,61
grl,1987,61.02
grl,1988,60.68
grl,1989,60.77
grl,1990,61.4
grl,1991,61.7
grl,1992,62.04
grl,1993,62.8
grl,1994,63.34
grl,1995,63.41
grl,1996,63.26
grl,1997,63.12
grl,1998,63.44
grl,1999,63.72
grl,2000,63.52
grl,2001,64.28
grl,2002,65.05
grl,2003,65.91
grl,2004,65.9
grl,2005,65.52
grl,2006,66.13
grl,2007,67.08
grl,2008,67.82
grl,2009,68.41
grl,2010,67.97
grl,2011,67.42
grl,2012,68.35
grl,2013,69.31
grl,2014,70.01
grl,2015,70.27
grl,2016,69.23
grl,2017,68.57
grl,2018,69.75
grl,2019,70.15
grl,2020,69.59
gtm,1960,46.08
gtm,1961,46.552
gtm,1962,47.037
gtm,1963,47.536
gtm,1964,48.05
gtm,1965,48.583
gtm,1966,49.135
gtm,1967,49.702
gtm,1968,50.277
gtm,1969,50.852
gtm,1970,51.414
gtm,1971,51.951
gtm,1972,52.454
gtm,1973,52.919
gtm,1974,53.346
gtm,1975,53.735
gtm,1976,54.095
gtm,1977,54.435
gtm,1978,54.77
gtm,1979,55.107
gtm,1980,55.452
gtm,1981,55.812
gtm,1982,56.186
gtm,1983,56.573
gtm,1984,56.973
gtm,1985,57.385
gtm,1986,57.802
gtm,1987,58.222
gtm,1988,58.642
gtm,1989,59.064
gtm,1990,59.495
gtm,1991,59.945
gtm,1992,60.419
gtm,1993,60.919
gtm,1994,61.444
gtm,1995,61.987
gtm,1996,62.541
gtm,1997,63.096
gtm,1998,63.64
gtm,1999,64.162
gtm,2000,64.652
gtm,2001,65.1
gtm,2002,65.506
gtm,2003,65.875
gtm,2004,66.211
gtm,2005,66.527
gtm,2006,66.836
gtm,2007,67.153
gtm,2008,67.487
gtm,2009,67.842
gtm,2010,68.219
gtm,2011,68.615
gtm,2012,69.018
gtm,2013,69.416
gtm,2014,69.804
gtm,2015,70.172
gtm,2016,70.515
gtm,2017,70.83
gtm,2018,71.119
gtm,2019,71.382
gtm,2020,71.623
gum,1960,59.12
gum,1961,59.617
gum,1962,60.107
gum,1963,60.587
gum,1964,61.056
gum,1965,61.514
gum,1966,61.96
gum,1967,62.395
gum,1968,62.82
gum,1969,63.235
gum,1970,63.64
gum,1971,64.035
gum,1972,64.42
gum,1973,64.795
gum,1974,65.16
gum,1975,65.515
gum,1976,65.859
gum,1977,66.192
gum,1978,66.515
gum,1979,66.828
gum,1980,67.132
gum,1981,67.428
gum,1982,67.717
gum,1983,68
gum,1984,68.277
gum,1985,68.548
gum,1986,68.81
gum,1987,69.063
gum,1988,69.308
gum,1989,69.548
gum,1990,69.788
gum,1991,70.032
gum,1992,70.283
gum,1993,70.546
gum,1994,70.822
gum,1995,71.114
gum,1996,71.426
gum,1997,71.754
gum,1998,72.094
gum,1999,72.438
gum,2000,72.781
gum,2001,73.112
gum,2002,73.426
gum,2003,73.716
gum,2004,73.981
gum,2005,74.218
gum,2006,74.427
gum,2007,74.614
gum,2008,74.787
gum,2009,74.95
gum,2010,75.109
gum,2011,75.269
gum,2012,75.433
gum,2013,75.604
gum,2014,75.784
gum,2015,75.976
gum,2016,76.178
gum,2017,76.39
gum,2018,76.607
gum,2019,76.828
gum,2020,77.054
guy,1960,57.748
guy,1961,57.946
guy,1962,58.147
guy,1963,58.347
guy,1964,58.544
guy,1965,58.734
guy,1966,58.908
guy,1967,59.063
guy,1968,59.195
guy,1969,59.303
guy,1970,59.387
guy,1971,59.449
guy,1972,59.495
guy,1973,59.529
guy,1974,59.556
guy,1975,59.58
guy,1976,59.602
guy,1977,59.624
guy,1978,59.646
guy,1979,59.669
guy,1980,59.688
guy,1981,59.701
guy,1982,59.704
guy,1983,59.699
guy,1984,59.691
guy,1985,59.687
guy,1986,59.697
guy,1987,59.73
guy,1988,59.791
guy,1989,59.884
guy,1990,60.008
guy,1991,60.163
guy,1992,60.34
guy,1993,60.533
guy,1994,60.741
guy,1995,60.961
guy,1996,61.196
guy,1997,61.447
guy,1998,61.711
guy,1999,61.986
guy,2000,62.266
guy,2001,62.545
guy,2002,62.82
guy,2003,63.088
guy,2004,63.346
guy,2005,63.595
guy,2006,63.838
guy,2007,64.079
guy,2008,64.321
guy,2009,64.566
guy,2010,64.817
guy,2011,65.078
guy,2012,65.347
guy,2013,65.621
guy,2014,65.893
guy,2015,66.155
guy,2016,66.394
guy,2017,66.605
guy,2018,66.783
guy,2019,66.927
guy,2020,67.042
hkg,1960,63.409
hkg,1961,63.999
hkg,1962,64.565
hkg,1963,65.1
hkg,1964,65.599
hkg,1965,66.058
hkg,1966,66.475
hkg,1967,66.857
hkg,1968,67.212
hkg,1969,67.547
hkg,1970,67.867
hkg,1971,67.8
hkg,1972,67.7
hkg,1973,68.5
hkg,1974,69.1
hkg,1975,70.1
hkg,1976,69.6
hkg,1977,70.1
hkg,1978,70.6
hkg,1979,70.6
hkg,1980,71.6
hkg,1981,72.3
hkg,1982,72.6
hkg,1983,72.3
hkg,1984,73.2
hkg,1985,73.8
hkg,1986,74.1
hkg,1987,74.2
hkg,1988,74.4
hkg,1989,74.2
hkg,1990,74.6
hkg,1991,75.2
hkg,1992,74.8
hkg,1993,75.3
hkg,1994,75.7
hkg,1995,76
hkg,1996,76.7
hkg,1997,77.2
hkg,1998,77.4
hkg,1999,77.7
hkg,2000,78
hkg,2001,78.4
hkg,2002,78.5
hkg,2003,78.5
hkg,2004,79
hkg,2005,78.8
hkg,2006,79.4
hkg,2007,79.4
hkg,2008,79.4
hkg,2009,79.8
hkg,2010,80.1
hkg,2011,80.3
hkg,2012,80.7
hkg,2013,81.1
hkg,2014,81.2
hkg,2015,81.4
hkg,2016,81.3
hkg,2017,81.9
hkg,2018,82.3
hkg,2019,82.2
hkg,2020,82.9
hnd,1960,44.621
hnd,1961,45.279
hnd,1962,45.931
hnd,1963,46.569
hnd,1964,47.187
hnd,1965,47.782
hnd,1966,48.354
hnd,1967,48.913
hnd,1968,49.47
hnd,1969,50.03
hnd,1970,50.601
hnd,1971,51.191
hnd,1972,51.804
hnd,1973,52.441
hnd,1974,53.105
hnd,1975,53.795
hnd,1976,54.511
hnd,1977,55.245
hnd,1978,55.993
hnd,1979,56.75
hnd,1980,57.517
hnd,1981,58.3
hnd,1982,59.095
hnd,1983,59.897
hnd,1984,60.693
hnd,1985,61.464
hnd,1986,62.189
hnd,1987,62.856
hnd,1988,63.457
hnd,1989,63.992
hnd,1990,64.469
hnd,1991,64.902
hnd,1992,65.312
hnd,1993,65.714
hnd,1994,66.115
hnd,1995,66.517
hnd,1996,66.919
hnd,1997,67.309
hnd,1998,67.68
hnd,1999,68.031
hnd,2000,68.361
hnd,2001,68.667
hnd,2002,68.954
hnd,2003,69.224
hnd,2004,69.48
hnd,2005,69.728
hnd,2006,69.971
hnd,2007,70.212
hnd,2008,70.454
hnd,2009,70.698
hnd,2010,70.945
hnd,2011,71.193
hnd,2012,71.44
hnd,2013,71.683
hnd,2014,71.919
hnd,2015,72.148
hnd,2016,72.366
hnd,2017,72.573
hnd,2018,72.771
hnd,2019,72.96
hnd,2020,73.142
hrv,1960,62.095
hrv,1961,62.396
hrv,1962,62.678
hrv,1963,62.943
hrv,1964,63.192
hrv,1965,63.434
hrv,1966,63.674
hrv,1967,63.918
hrv,1968,64.166
hrv,1969,64.416
hrv,1970,64.66
hrv,1971,64.887
hrv,1972,65.088
hrv,1973,65.259
hrv,1974,65.401
hrv,1975,66.68
hrv,1976,67.27
hrv,1977,67.52
hrv,1978,67.09
hrv,1979,66.92
hrv,1980,66.39
hrv,1981,66.72
hrv,1982,66.79
hrv,1983,66.47
hrv,1984,66.36
hrv,1985,67.13
hrv,1986,67.78
hrv,1987,67.88
hrv,1988,67.82
hrv,1989,68.23
hrv,1990,68.59
hrv,1991,68.6
hrv,1992,66.9
hrv,1993,67.22
hrv,1994,67.54
hrv,1995,67.86
hrv,1996,68.18
hrv,1997,68.3
hrv,1998,68.6
hrv,1999,68.92
hrv,2000,69.12
hrv,2001,71.03
hrv,2002,71.21
hrv,2003,71.17
hrv,2004,72.13
hrv,2005,71.83
hrv,2006,72.51
hrv,2007,72.33
hrv,2008,72.4
hrv,2009,72.9
hrv,2010,73.5
hrv,2011,73.8
hrv,2012,73.9
hrv,2013,74.2
hrv,2014,74.6
hrv,2015,74.3
hrv,2016,74.9
hrv,2017,74.9
hrv,2018,74.9
hrv,2019,75.4
hrv,2020,74.7
hti,1960,40.315
hti,1961,40.681
hti,1962,41.045
hti,1963,41.422
hti,1964,41.822
hti,1965,42.252
hti,1966,42.711
hti,1967,43.193
hti,1968,43.689
hti,1969,44.197
hti,1970,44.715
hti,1971,45.244
hti,1972,45.781
hti,1973,46.319
hti,1974,46.853
hti,1975,47.372
hti,1976,47.866
hti,1977,48.329
hti,1978,48.758
hti,1979,49.152
hti,1980,49.514
hti,1981,49.849
hti,1982,50.165
hti,1983,50.472
hti,1984,50.774
hti,1985,51.074
hti,1986,51.372
hti,1987,51.669
hti,1988,51.961
hti,1989,52.251
hti,1990,52.54
hti,1991,52.829
hti,1992,53.117
hti,1993,53.406
hti,1994,53.692
hti,1995,53.973
hti,1996,54.242
hti,1997,54.497
hti,1998,54.74
hti,1999,54.976
hti,2000,55.215
hti,2001,55.469
hti,2002,55.748
hti,2003,56.055
hti,2004,56.391
hti,2005,56.748
hti,2006,57.115
hti,2007,57.477
hti,2008,57.828
hti,2009,58.165
hti,2010,58.495
hti,2011,58.831
hti,2012,59.182
hti,2013,59.555
hti,2014,59.947
hti,2015,60.35
hti,2016,60.752
hti,2017,61.139
hti,2018,61.5
hti,2019,61.831
hti,2020,62.133
hun,1960,65.93
hun,1961,66.78
hun,1962,65.7
hun,1963,66.64
hun,1964,67.02
hun,1965,66.72
hun,1966,67.52
hun,1967,66.89
hun,1968,66.64
hun,1969,66.7
hun,1970,66.35
hun,1971,66.15
hun,1972,66.85
hun,1973,66.64
hun,1974,66.37
hun,1975,66.29
hun,1976,66.7
hun,1977,66.77
hun,1978,66.15
hun,1979,66.23
hun,1980,65.53
hun,1981,65.51
hun,1982,65.67
hun,1983,65.12
hun,1984,65.06
hun,1985,65.06
hun,1986,65.31
hun,1987,65.7
hun,1988,66.16
hun,1989,65.33
hun,1990,65.14
hun,1991,65.06
hun,1992,64.6
hun,1993,64.55
hun,1994,64.86
hun,1995,65.26
hun,1996,66.08
hun,1997,66.4
hun,1998,66.15
hun,1999,66.36
hun,2000,67.1
hun,2001,68.2
hun,2002,68.3
hun,2003,68.3
hun,2004,68.6
hun,2005,68.6
hun,2006,69
hun,2007,69.2
hun,2008,69.8
hun,2009,70.1
hun,2010,70.5
hun,2011,71.2
hun,2012,71.6
hun,2013,72.2
hun,2014,72.3
hun,2015,72.3
hun,2016,72.6
hun,2017,72.5
hun,2018,72.7
hun,2019,73.1
hun,2020,72.3
idn,1960,44.475
idn,1961,45.098
idn,1962,45.713
idn,1963,46.322
idn,1964,46.927
idn,1965,47.533
idn,1966,48.146
idn,1967,48.767
idn,1968,49.395
idn,1969,50.03
idn,1970,50.667
idn,1971,51.301
idn,1972,51.925
idn,1973,52.534
idn,1974,53.127
idn,1975,53.704
idn,1976,54.267
idn,1977,54.822
idn,1978,55.369
idn,1979,55.91
idn,1980,56.44
idn,1981,56.957
idn,1982,57.458
idn,1983,57.941
idn,1984,58.405
idn,1985,58.853
idn,1986,59.286
idn,1987,59.708
idn,1988,60.123
idn,1989,60.533
idn,1990,60.941
idn,1991,61.352
idn,1992,61.765
idn,1993,62.176
idn,1994,62.58
idn,1995,62.965
idn,1996,63.317
idn,1997,63.63
idn,1998,63.901
idn,1999,64.137
idn,2000,64.349
idn,2001,64.554
idn,2002,64.771
idn,2003,65.011
idn,2004,65.28
idn,2005,65.579
idn,2006,65.899
idn,2007,66.228
idn,2008,66.554
idn,2009,66.872
idn,2010,67.182
idn,2011,67.485
idn,2012,67.784
idn,2013,68.081
idn,2014,68.371
idn,2015,68.651
idn,2016,68.914
idn,2017,69.156
idn,2018,69.375
idn,2019,69.572
idn,2020,69.75
ind,1960,42.266
ind,1961,42.872
ind,1962,43.477
ind,1963,44.081
ind,1964,44.685
ind,1965,45.29
ind,1966,45.898
ind,1967,46.509
ind,1968,47.123
ind,1969,47.737
ind,1970,48.35
ind,1971,48.958
ind,1972,49.558
ind,1973,50.146
ind,1974,50.719
ind,1975,51.275
ind,1976,51.812
ind,1977,52.33
ind,1978,52.828
ind,1979,53.305
ind,1980,53.758
ind,1981,54.182
ind,1982,54.577
ind,1983,54.949
ind,1984,55.302
ind,1985,55.647
ind,1986,55.994
ind,1987,56.352
ind,1988,56.727
ind,1989,57.122
ind,1990,57.536
ind,1991,57.967
ind,1992,58.405
ind,1993,58.843
ind,1994,59.277
ind,1995,59.703
ind,1996,60.121
ind,1997,60.531
ind,1998,60.936
ind,1999,61.335
ind,2000,61.729
ind,2001,62.121
ind,2002,62.511
ind,2003,62.902
ind,2004,63.293
ind,2005,63.689
ind,2006,64.091
ind,2007,64.499
ind,2008,64.91
ind,2009,65.32
ind,2010,65.723
ind,2011,66.115
ind,2012,66.488
ind,2013,66.84
ind,2014,67.167
ind,2015,67.468
ind,2016,67.745
ind,2017,68
ind,2018,68.239
ind,2019,68.464
ind,2020,68.678
irl,1960,67.977
irl,1961,68.109
irl,1962,68.217
irl,1963,68.31
irl,1964,68.393
irl,1965,68.469
irl,1966,68.536
irl,1967,68.591
irl,1968,68.636
irl,1969,68.673
irl,1970,68.709
irl,1971,68.75
irl,1972,68.802
irl,1973,68.868
irl,1974,68.953
irl,1975,69.061
irl,1976,69.194
irl,1977,69.349
irl,1978,69.523
irl,1979,69.712
irl,1980,69.913
irl,1981,70.12
irl,1982,70.331
irl,1983,70.541
irl,1984,70.75
irl,1985,70.957
irl,1986,71.168
irl,1987,71.384
irl,1988,71.606
irl,1989,71.832
irl,1990,72.053
irl,1991,72.256
irl,1992,72.439
irl,1993,72.601
irl,1994,72.749
irl,1995,72.9
irl,1996,73.1
irl,1997,73.4
irl,1998,73.4
irl,1999,73.4
irl,2000,74
irl,2001,74.5
irl,2002,75
irl,2003,75.7
irl,2004,76.1
irl,2005,76.7
irl,2006,76.9
irl,2007,77.3
irl,2008,77.9
irl,2009,77.8
irl,2010,78.5
irl,2011,78.6
irl,2012,78.7
irl,2013,78.9
irl,2014,79.3
irl,2015,79.6
irl,2016,79.8
irl,2017,80.4
irl,2018,80.4
irl,2019,80.8
irl,2020,80.4
irn,1960,45.706
irn,1961,46.167
irn,1962,46.618
irn,1963,47.061
irn,1964,47.502
irn,1965,47.954
irn,1966,48.431
irn,1967,48.941
irn,1968,49.494
irn,1969,50.092
irn,1970,50.783
irn,1971,51.625
irn,1972,52.603
irn,1973,53.651
irn,1974,54.669
irn,1975,55.412
irn,1976,55.588
irn,1977,55.073
irn,1978,53.88
irn,1979,52.143
irn,1980,50.178
irn,1981,48.402
irn,1982,47.201
irn,1983,46.845
irn,1984,47.424
irn,1985,48.922
irn,1986,51.187
irn,1987,53.866
irn,1988,56.626
irn,1989,59.281
irn,1990,61.654
irn,1991,63.627
irn,1992,65.223
irn,1993,66.473
irn,1994,67.378
irn,1995,67.975
irn,1996,68.338
irn,1997,68.575
irn,1998,68.78
irn,1999,69.001
irn,2000,69.257
irn,2001,69.536
irn,2002,69.798
irn,2003,70.023
irn,2004,70.226
irn,2005,70.438
irn,2006,70.698
irn,2007,71.03
irn,2008,71.443
irn,2009,71.934
irn,2010,72.476
irn,2011,73.035
irn,2012,73.566
irn,2013,74.038
irn,2014,74.435
irn,2015,74.755
irn,2016,75.007
irn,2017,75.217
irn,2018,75.409
irn,2019,75.593
irn,2020,75.775
irq,1960,48.478
irq,1961,49.757
irq,1962,50.993
irq,1963,52.186
irq,1964,53.33
irq,1965,54.408
irq,1966,55.403
irq,1967,56.301
irq,1968,57.094
irq,1969,57.786
irq,1970,58.417
irq,1971,59.041
irq,1972,59.678
irq,1973,60.308
irq,1974,60.882
irq,1975,61.237
irq,1976,61.171
irq,1977,60.597
irq,1978,59.53
irq,1979,58.079
irq,1980,56.497
irq,1981,55.111
irq,1982,54.202
irq,1983,53.949
irq,1984,54.396
irq,1985,55.474
irq,1986,57.001
irq,1987,58.681
irq,1988,60.266
irq,1989,61.639
irq,1990,62.735
irq,1991,63.562
irq,1992,64.217
irq,1993,64.782
irq,1994,65.267
irq,1995,65.683
irq,1996,66.035
irq,1997,66.321
irq,1998,66.539
irq,1999,66.69
irq,2000,66.753
irq,2001,66.704
irq,2002,66.538
irq,2003,66.274
irq,2004,65.949
irq,2005,65.625
irq,2006,65.378
irq,2007,65.26
irq,2008,65.302
irq,2009,65.508
irq,2010,65.857
irq,2011,66.302
irq,2012,66.771
irq,2013,67.207
irq,2014,67.581
irq,2015,67.878
irq,2016,68.101
irq,2017,68.277
irq,2018,68.429
irq,2019,68.565
irq,2020,68.691
isl,1960,71.15
isl,1961,70.84
isl,1962,71.4
isl,1963,70.16
isl,1964,70.81
isl,1965,71.42
isl,1966,70.32
isl,1967,71.11
isl,1968,71.64
isl,1969,71.23
isl,1970,70.69
isl,1971,70.79
isl,1972,72.09
isl,1973,71.49
isl,1974,71.18
isl,1975,72.33
isl,1976,73.86
isl,1977,73.32
isl,1978,73.82
isl,1979,73.7
isl,1980,73.51
isl,1981,73.38
isl,1982,74.55
isl,1983,73.27
isl,1984,74.84
isl,1985,74.9
isl,1986,75.42
isl,1987,74.9
isl,1988,74.4
isl,1989,76.18
isl,1990,75.49
isl,1991,74.87
isl,1992,76.77
isl,1993,77.12
isl,1994,77.13
isl,1995,75.96
isl,1996,76.49
isl,1997,76.3
isl,1998,77.7
isl,1999,77.4
isl,2000,77.8
isl,2001,78.3
isl,2002,78.6
isl,2003,79.5
isl,2004,78.9
isl,2005,79.6
isl,2006,79.5
isl,2007,79.6
isl,2008,80
isl,2009,79.8
isl,2010,79.8
isl,2011,80.7
isl,2012,81.6
isl,2013,80.5
isl,2014,81.3
isl,2015,81.2
isl,2016,80.4
isl,2017,81.1
isl,2018,81.3
isl,2019,81.7
isl,2020,81.7
isr,1961,70.47
isr,1962,70.6
isr,1966,70.91
isr,1967,69.9
isr,1968,69.32
isr,1969,69.19
isr,1970,69.55
isr,1971,70.08
isr,1972,70.2
isr,1973,70.23
isr,1974,70.13
isr,1975,70.25
isr,1976,71.2
isr,1977,71.3
isr,1978,71.5
isr,1979,71.8
isr,1980,72.1
isr,1981,72.7
isr,1982,72.5
isr,1983,72.8
isr,1984,73.1
isr,1985,73.5
isr,1986,73.2
isr,1987,73.6
isr,1988,73.9
isr,1989,74.6
isr,1990,74.9
isr,1991,75.1
isr,1992,74.7
isr,1993,75.3
isr,1994,75.5
isr,1995,75.5
isr,1996,76.3
isr,1997,76
isr,1998,76.1
isr,1999,77
isr,2000,77.1
isr,2001,77.7
isr,2002,77.5
isr,2003,77.6
isr,2004,78
isr,2005,78.2
isr,2006,78.7
isr,2007,78.7
isr,2008,79
isr,2009,79.6
isr,2010,79.7
isr,2011,79.9
isr,2012,79.9
isr,2013,80.3
isr,2014,80.3
isr,2015,80.1
isr,2016,80.7
isr,2017,80.6
isr,2018,80.9
isr,2019,81
isr,2020,80.7
ita,1960,66.68
ita,1961,67.17
ita,1962,66.54
ita,1963,66.57
ita,1964,67.58
ita,1965,67.44
ita,1966,68.17
ita,1967,68.22
ita,1968,67.98
ita,1969,67.89
ita,1970,68.71
ita,1971,68.88
ita,1972,69.09
ita,1973,69.08
ita,1974,69.71
ita,1975,69.54
ita,1976,69.87
ita,1977,70.15
ita,1978,70.42
ita,1979,70.71
ita,1980,70.67
ita,1981,71.11
ita,1982,71.6
ita,1983,71.45
ita,1984,72.17
ita,1985,72.3
ita,1986,72.6
ita,1987,73
ita,1988,73.2
ita,1989,73.6
ita,1990,73.8
ita,1991,73.8
ita,1992,74.2
ita,1993,74.6
ita,1994,74.8
ita,1995,75
ita,1996,75.4
ita,1997,75.8
ita,1998,76
ita,1999,76.4
ita,2000,76.9
ita,2001,77.2
ita,2002,77.4
ita,2003,77.3
ita,2004,78
ita,2005,78.1
ita,2006,78.6
ita,2007,78.8
ita,2008,78.9
ita,2009,79.1
ita,2010,79.5
ita,2011,79.7
ita,2012,79.8
ita,2013,80.3
ita,2014,80.7
ita,2015,80.3
ita,2016,81
ita,2017,80.8
ita,2018,81.2
ita,2019,81.4
ita,2020,80.1
jam,1960,63.181
jam,1961,63.585
jam,1962,63.952
jam,1963,64.296
jam,1964,64.625
jam,1965,64.942
jam,1966,65.245
jam,1967,65.53
jam,1968,65.799
jam,1969,66.058
jam,1970,66.321
jam,1971,66.603
jam,1972,66.912
jam,1973,67.25
jam,1974,67.615
jam,1975,67.997
jam,1976,68.382
jam,1977,68.753
jam,1978,69.099
jam,1979,69.413
jam,1980,69.696
jam,1981,69.95
jam,1982,70.188
jam,1983,70.419
jam,1984,70.65
jam,1985,70.893
jam,1986,71.159
jam,1987,71.448
jam,1988,71.755
jam,1989,72.067
jam,1990,72.365
jam,1991,72.621
jam,1992,72.817
jam,1993,72.942
jam,1994,72.998
jam,1995,72.996
jam,1996,72.955
jam,1997,72.903
jam,1998,72.861
jam,1999,72.837
jam,2000,72.835
jam,2001,72.848
jam,2002,72.864
jam,2003,72.871
jam,2004,72.866
jam,2005,72.846
jam,2006,72.809
jam,2007,72.759
jam,2008,72.7
jam,2009,72.639
jam,2010,72.582
jam,2011,72.539
jam,2012,72.514
jam,2013,72.51
jam,2014,72.531
jam,2015,72.574
jam,2016,72.635
jam,2017,72.708
jam,2018,72.787
jam,2019,72.868
jam,2020,72.951
jor,1960,52.456
jor,1961,53.152
jor,1962,53.844
jor,1963,54.533
jor,1964,55.219
jor,1965,55.899
jor,1966,56.574
jor,1967,57.243
jor,1968,57.904
jor,1969,58.555
jor,1970,59.199
jor,1971,59.835
jor,1972,60.464
jor,1973,61.084
jor,1974,61.693
jor,1975,62.285
jor,1976,62.854
jor,1977,63.397
jor,1978,63.913
jor,1979,64.4
jor,1980,64.863
jor,1981,65.306
jor,1982,65.735
jor,1983,66.154
jor,1984,66.561
jor,1985,66.954
jor,1986,67.329
jor,1987,67.678
jor,1988,67.999
jor,1989,68.292
jor,1990,68.555
jor,1991,68.79
jor,1992,69.003
jor,1993,69.199
jor,1994,69.381
jor,1995,69.555
jor,1996,69.723
jor,1997,69.886
jor,1998,70.048
jor,1999,70.209
jor,2000,70.37
jor,2001,70.531
jor,2002,70.692
jor,2003,70.849
jor,2004,71.004
jor,2005,71.156
jor,2006,71.307
jor,2007,71.456
jor,2008,71.604
jor,2009,71.749
jor,2010,71.888
jor,2011,72.018
jor,2012,72.137
jor,2013,72.247
jor,2014,72.346
jor,2015,72.441
jor,2016,72.533
jor,2017,72.628
jor,2018,72.73
jor,2019,72.839
jor,2020,72.956
jpn,1960,65.31
jpn,1961,65.91
jpn,1962,66.19
jpn,1963,67.18
jpn,1964,67.63
jpn,1965,67.68
jpn,1966,68.45
jpn,1967,68.74
jpn,1968,69.06
jpn,1969,69.19
jpn,1970,69.36
jpn,1971,70.4
jpn,1972,71.17
jpn,1973,71.66
jpn,1974,72.55
jpn,1975,73.35
jpn,1976,73.73
jpn,1977,74.03
jpn,1978,73.97
jpn,1979,74.04
jpn,1980,73.56
jpn,1981,73.79
jpn,1982,74.24
jpn,1983,74.22
jpn,1984,74.58
jpn,1985,74.87
jpn,1986,75.25
jpn,1987,75.63
jpn,1988,75.57
jpn,1989,75.94
jpn,1990,75.91
jpn,1991,76.13
jpn,1992,76.11
jpn,1993,76.24
jpn,1994,76.57
jpn,1995,76.39
jpn,1996,77.01
jpn,1997,77.19
jpn,1998,77.16
jpn,1999,77.4
jpn,2000,77.72
jpn,2001,78.1
jpn,2002,78.1
jpn,2003,78.36
jpn,2004,78.64
jpn,2005,78.53
jpn,2006,79
jpn,2007,79.19
jpn,2008,79.29
jpn,2009,79.59
jpn,2010,79.55
jpn,2011,79.44
jpn,2012,79.94
jpn,2013,80.21
jpn,2014,80.5
jpn,2015,80.75
jpn,2016,80.98
jpn,2017,81.09
jpn,2018,81.25
jpn,2019,81.41
jpn,2020,81.64
kaz,1960,53.231
kaz,1961,53.645
kaz,1962,54.062
kaz,1963,54.481
kaz,1964,54.898
kaz,1965,55.31
kaz,1966,55.712
kaz,1967,56.099
kaz,1968,56.468
kaz,1969,56.815
kaz,1970,57.135
kaz,1971,57.423
kaz,1972,57.683
kaz,1973,57.918
kaz,1974,58.137
kaz,1975,58.347
kaz,1976,58.56
kaz,1977,58.784
kaz,1978,59.028
kaz,1979,59.296
kaz,1980,61.6
kaz,1981,61.95
kaz,1982,62.3
kaz,1983,63.15
kaz,1984,64
kaz,1985,64
kaz,1986,64.45
kaz,1987,64.9
kaz,1988,64.8
kaz,1989,63.9
kaz,1990,63.8
kaz,1991,62.6
kaz,1992,62.4
kaz,1993,60.1
kaz,1994,59.7
kaz,1995,58
kaz,1996,58
kaz,1997,58.4
kaz,1998,59
kaz,1999,60.6
kaz,2000,60.2
kaz,2001,60.5
kaz,2002,60.7
kaz,2003,60.5
kaz,2004,60.6
kaz,2005,60.3
kaz,2006,60.6
kaz,2007,60.7
kaz,2008,61.9
kaz,2009,63.55
kaz,2010,63.55
kaz,2011,63.85
kaz,2012,64.74
kaz,2013,65.91
kaz,2014,66.9
kaz,2015,67.49
kaz,2016,67.99
kaz,2017,68.72
kaz,2018,68.84
kaz,2019,68.82
kaz,2020,67.09
ken,1960,44.995
ken,1961,45.598
ken,1962,46.193
ken,1963,46.773
ken,1964,47.338
ken,1965,47.889
ken,1966,48.433
ken,1967,48.977
ken,1968,49.528
ken,1969,50.085
ken,1970,50.649
ken,1971,51.218
ken,1972,51.785
ken,1973,52.346
ken,1974,52.898
ken,1975,53.447
ken,1976,54.003
ken,1977,54.566
ken,1978,55.125
ken,1979,55.665
ken,1980,56.162
ken,1981,56.593
ken,1982,56.935
ken,1983,57.167
ken,1984,57.274
ken,1985,57.239
ken,1986,57.054
ken,1987,56.731
ken,1988,56.288
ken,1989,55.741
ken,1990,55.095
ken,1991,54.352
ken,1992,53.532
ken,1993,52.672
ken,1994,51.815
ken,1995,50.995
ken,1996,50.242
ken,1997,49.586
ken,1998,49.069
ken,1999,48.734
ken,2000,48.657
ken,2001,48.905
ken,2002,49.483
ken,2003,50.364
ken,2004,51.502
ken,2005,52.819
ken,2006,54.217
ken,2007,55.592
ken,2008,56.864
ken,2009,57.982
ken,2010,58.933
ken,2011,59.74
ken,2012,60.466
ken,2013,61.158
ken,2014,61.822
ken,2015,62.452
ken,2016,63.031
ken,2017,63.539
ken,2018,63.965
ken,2019,64.313
ken,2020,64.595
kgz,1960,52.011
kgz,1961,52.449
kgz,1962,52.889
kgz,1963,53.331
kgz,1964,53.772
kgz,1965,54.206
kgz,1966,54.63
kgz,1967,55.039
kgz,1968,55.43
kgz,1969,55.799
kgz,1970,56.141
kgz,1971,56.451
kgz,1972,56.732
kgz,1973,56.989
kgz,1974,57.229
kgz,1975,57.459
kgz,1976,57.687
kgz,1977,57.923
kgz,1978,58.177
kgz,1979,58.456
kgz,1980,58.775
kgz,1981,59.149
kgz,1982,59.574
kgz,1983,60.038
kgz,1984,60.522
kgz,1985,60.997
kgz,1986,61.425
kgz,1987,61.779
kgz,1988,62.042
kgz,1989,64.2
kgz,1990,64.2
kgz,1991,64.6
kgz,1992,64.2
kgz,1993,62.9
kgz,1994,61.6
kgz,1995,61.4
kgz,1996,62.3
kgz,1997,62.6
kgz,1998,63.1
kgz,1999,64.9
kgz,2000,64.9
kgz,2001,65
kgz,2002,64.4
kgz,2003,64.5
kgz,2004,64.3
