geo,time,sl_uem_1524_ma_zs
lao,1994,6.048
lao,1995,6.33
lao,1996,6.054
lao,1997,5.762
lao,1998,5.73
lao,1999,5.095
lao,2000,4.886
lao,2001,4.565
lao,2002,4.216
lao,2003,3.86
lao,2004,3.491
lao,2005,3.1
lao,2006,2.772
lao,2007,2.545
lao,2008,2.274
lao,2009,2.022
lao,2010,1.738
lao,2011,1.804
lao,2012,1.863
lao,2013,1.926
lao,2014,2.002
lao,2015,2.079
lao,2016,2.144
lao,2017,2.208
lao,2018,2.286
lao,2019,2.367
lao,2020,2.718
lbn,1991,18.194
lbn,1992,18.379
lbn,1993,18.784
lbn,1994,19.212
lbn,1995,19.702
lbn,1996,20.06
lbn,1997,20.716
lbn,1998,20.844
lbn,1999,21.068
lbn,2000,21.138
lbn,2001,21.165
lbn,2002,21.169
lbn,2003,21.098
lbn,2004,20.913
lbn,2005,21.581
lbn,2006,22.226
lbn,2007,22.654
lbn,2008,17.915
lbn,2009,13.165
lbn,2010,14.376
lbn,2011,15.639
lbn,2012,16.77
lbn,2013,17.906
lbn,2014,19.083
lbn,2015,20.274
lbn,2016,21.446
lbn,2017,22.681
lbn,2018,23.974
lbn,2019,25.311
lbn,2020,28.667
lbr,1991,3.168
lbr,1992,3.12
lbr,1993,3.071
lbr,1994,3.029
lbr,1995,2.958
lbr,1996,2.89
lbr,1997,2.857
lbr,1998,2.827
lbr,1999,2.814
lbr,2000,2.786
lbr,2001,2.785
lbr,2002,2.76
lbr,2003,2.752
lbr,2004,2.711
lbr,2005,2.682
lbr,2006,2.651
lbr,2007,2.621
lbr,2008,2.592
lbr,2009,2.561
lbr,2010,2.526
lbr,2011,2.371
lbr,2012,2.213
lbr,2013,2.048
lbr,2014,1.878
lbr,2015,1.878
lbr,2016,2.395
lbr,2017,2.447
lbr,2018,2.501
lbr,2019,2.555
lbr,2020,3.443
lby,1991,36.312
lby,1992,36.663
lby,1993,36.754
lby,1994,36.765
lby,1995,37.155
lby,1996,36.982
lby,1997,37.173
lby,1998,37.343
lby,1999,37.531
lby,2000,37.696
lby,2001,37.974
lby,2002,38.177
lby,2003,38.185
lby,2004,38.629
lby,2005,38.824
lby,2006,39.252
lby,2007,39.592
lby,2008,40.004
lby,2009,40.425
lby,2010,40.692
lby,2011,41.397
lby,2012,41.289
lby,2013,42.165
lby,2014,42.293
lby,2015,42.48
lby,2016,42.534
lby,2017,42.303
lby,2018,42.453
lby,2019,42.769
lby,2020,43.525
lca,1991,20.85
lca,1992,20.667
lca,1993,20.717
lca,1994,21.163
lca,1995,20.165
lca,1996,23.19
lca,1997,29.642
lca,1998,30.238
lca,1999,26.978
lca,2000,21.506
lca,2001,25.403
lca,2002,29.102
lca,2003,28.92
lca,2004,36.247
lca,2005,31.646
lca,2006,26.859
lca,2007,22.447
lca,2008,25.276
lca,2009,33.786
lca,2010,38.506
lca,2011,43.205
lca,2012,42.494
lca,2013,51.834
lca,2014,50.297
lca,2015,49.07
lca,2016,47.731
lca,2017,46.689
lca,2018,44.015
lca,2019,38.045
lca,2020,41.766
lka,1991,29.223
lka,1992,28.802
lka,1993,28.534
lka,1994,27.767
lka,1995,28.251
lka,1996,27.323
lka,1997,26.491
lka,1998,21.439
lka,1999,22.012
lka,2000,20.494
lka,2001,22.28
lka,2002,24.695
lka,2003,22.684
lka,2004,22.556
lka,2005,21.434
lka,2006,18.18
lka,2007,17.431
lka,2008,14.645
lka,2009,17.259
lka,2010,15.901
lka,2011,12.794
lka,2012,13.866
lka,2013,14.901
lka,2014,15.27
lka,2015,15.76
lka,2016,16.292
lka,2017,14.362
lka,2018,16.47
lka,2019,16.914
lka,2020,21
lso,1991,35.097
lso,1992,35.486
lso,1993,35.945
lso,1994,36.256
lso,1995,36.609
lso,1996,36.647
lso,1997,36.701
lso,1998,36.091
lso,1999,35.462
lso,2000,34.857
lso,2001,34.378
lso,2002,33.963
lso,2003,33.445
lso,2004,33.044
lso,2005,32.563
lso,2006,32.121
lso,2007,31.68
lso,2008,31.208
lso,2009,30.849
lso,2010,30.275
lso,2011,29.845
lso,2012,29.348
lso,2013,28.906
lso,2014,29.228
lso,2015,29.529
lso,2016,29.849
lso,2017,30.289
lso,2018,30.62
lso,2019,30.984
lso,2020,33.664
ltu,1991,2.135
ltu,1992,2.339
ltu,1993,26.749
ltu,1994,26.63
ltu,1995,33.631
ltu,1996,31.507
ltu,1997,27.173
ltu,1998,29.268
ltu,1999,28.841
ltu,2000,29.527
ltu,2001,36.51
ltu,2002,19.596
ltu,2003,22.262
ltu,2004,22.443
ltu,2005,15.95
ltu,2006,9.972
ltu,2007,6.989
ltu,2008,12.989
ltu,2009,35.132
ltu,2010,38.954
ltu,2011,34.861
ltu,2012,29.687
ltu,2013,22.976
ltu,2014,19.632
ltu,2015,16.017
ltu,2016,15.866
ltu,2017,14.541
ltu,2018,11.998
ltu,2019,14.156
ltu,2020,21.594
lux,1991,2.708
lux,1992,4.252
lux,1993,4.398
lux,1994,8.477
lux,1995,6.782
lux,1996,10.07
lux,1997,5.585
lux,1998,5.799
lux,1999,6.175
lux,2000,5.657
lux,2001,7.098
lux,2002,5.318
lux,2003,9.704
lux,2004,12.045
lux,2005,11.707
lux,2006,16.706
lux,2007,13.313
lux,2008,12.461
lux,2009,16.592
lux,2010,17.424
lux,2011,13.296
lux,2012,18.642
lux,2013,18.519
lux,2014,25.371
lux,2015,18.711
lux,2016,19.499
lux,2017,17.032
lux,2018,16.115
lux,2019,17.577
lux,2020,24.652
lva,1991,4.939
lva,1992,12.109
lva,1993,30.218
lva,1994,33.577
lva,1995,34.139
lva,1996,37.09
lva,1997,26.874
lva,1998,27.589
lva,1999,26.263
lva,2000,20.977
lva,2001,24.282
lva,2002,25.203
lva,2003,16.133
lva,2004,15.63
lva,2005,12.827
lva,2006,11.952
lva,2007,10.993
lva,2008,14.049
lva,2009,36.52
lva,2010,37.372
lva,2011,31.335
lva,2012,27.806
lva,2013,21.846
lva,2014,19.342
lva,2015,17.97
lva,2016,21.312
lva,2017,18.256
lva,2018,12.503
lva,2019,14.292
lva,2020,14.45
mac,1991,5.286
mac,1992,4.464
mac,1993,4.587
mac,1994,5.158
mac,1995,8.732
mac,1996,10.177
mac,1997,10.713
mac,1998,13.613
mac,1999,17.906
mac,2000,16.328
mac,2001,15.084
mac,2002,15.737
mac,2003,17.809
mac,2004,14.103
mac,2005,11.494
mac,2006,8.834
mac,2007,9.372
mac,2008,7.836
mac,2009,9.468
mac,2010,7.505
mac,2011,6.835
mac,2012,6.617
mac,2013,5.308
mac,2014,4.766
mac,2015,5.18
mac,2016,6.463
mac,2017,6.088
mac,2018,5.97
mac,2019,5.386
mac,2020,9.531
mar,1991,20.137
mar,1992,20.677
mar,1993,20.863
mar,1994,20.736
mar,1995,21.424
mar,1996,21.055
mar,1997,21.675
mar,1998,21.573
mar,1999,21.95
mar,2000,21.474
mar,2001,19.655
mar,2002,17.891
mar,2003,17.465
mar,2004,15.835
mar,2005,16.256
mar,2006,17.463
mar,2007,16.602
mar,2008,19.195
mar,2009,17.389
mar,2010,18.358
mar,2011,18.26
mar,2012,18.595
mar,2013,19.616
mar,2014,20.951
mar,2015,20.691
mar,2016,22.238
mar,2017,22.258
mar,2018,22.406
mar,2019,22.523
mar,2020,26.254
mda,1991,4.164
mda,1992,8.147
mda,1993,7.911
mda,1994,12.651
mda,1995,11.211
mda,1996,16.673
mda,1997,16.466
mda,1998,20.866
mda,1999,23.043
mda,2000,16.537
mda,2001,18.266
mda,2002,17.415
mda,2003,18.912
mda,2004,21.529
mda,2005,19.14
mda,2006,17.974
mda,2007,14.858
mda,2008,10.203
mda,2009,15.814
mda,2010,20.155
mda,2011,14.234
mda,2012,12.908
mda,2013,11.947
mda,2014,8.944
mda,2015,12.103
mda,2016,10.559
mda,2017,10.989
mda,2018,10.291
mda,2019,11.168
mda,2020,9.886
mdg,1991,8.615
mdg,1992,8.676
mdg,1993,8.806
mdg,1994,8.963
mdg,1995,9.088
mdg,1996,9.226
mdg,1997,9.361
mdg,1998,9.516
mdg,1999,9.674
mdg,2000,9.851
mdg,2001,9.069
mdg,2002,7.945
mdg,2003,6.49
mdg,2004,4.161
mdg,2005,1.755
mdg,2006,2.119
mdg,2007,2.528
mdg,2008,2.998
mdg,2009,3.596
mdg,2010,4.301
mdg,2011,2.842
mdg,2012,0.995
mdg,2013,1.903
mdg,2014,2.801
mdg,2015,3.704
mdg,2016,3.741
mdg,2017,3.783
mdg,2018,3.831
mdg,2019,3.872
mdg,2020,4.888
mdv,1991,1.637
mdv,1992,1.58
mdv,1993,1.52
mdv,1994,1.465
mdv,1995,1.4
mdv,1996,1.911
mdv,1997,2.425
mdv,1998,2.933
mdv,1999,3.438
mdv,2000,3.937
mdv,2001,6.459
mdv,2002,9.201
mdv,2003,11.973
mdv,2004,14.501
mdv,2005,16.725
mdv,2006,20.744
mdv,2007,22.765
mdv,2008,25.751
mdv,2009,28.008
mdv,2010,27.338
mdv,2011,25.953
mdv,2012,24.371
mdv,2013,23.309
mdv,2014,22.036
mdv,2015,20.561
mdv,2016,18.094
mdv,2017,17.496
mdv,2018,17.252
mdv,2019,17.215
mdv,2020,20.39
mex,1991,5.393
mex,1992,5.3
mex,1993,5.193
mex,1994,6.798
mex,1995,9.495
mex,1996,7.993
mex,1997,5.942
mex,1998,5.429
mex,1999,3.104
mex,2000,4.584
mex,2001,3.947
mex,2002,4.947
mex,2003,5.633
mex,2004,6.411
mex,2005,6.181
mex,2006,6.408
mex,2007,6.558
mex,2008,7.014
mex,2009,9.418
mex,2010,9.298
mex,2011,9.256
mex,2012,8.844
mex,2013,8.648
mex,2014,8.711
mex,2015,7.744
mex,2016,7.074
mex,2017,6.25
mex,2018,6.425
mex,2019,6.688
mex,2020,7.711
mkd,1991,34.886
mkd,1992,38.747
mkd,1993,41.612
mkd,1994,45.368
mkd,1995,55.951
mkd,1996,61.826
mkd,1997,58.272
mkd,1998,57.884
mkd,1999,57.167
mkd,2000,55.099
mkd,2001,53.906
mkd,2002,58.065
mkd,2003,65.259
mkd,2004,63.623
mkd,2005,62.012
mkd,2006,58.824
mkd,2007,57.346
mkd,2008,55.708
mkd,2009,52.646
mkd,2010,53.872
mkd,2011,55.597
mkd,2012,55.158
mkd,2013,52.453
mkd,2014,52.007
mkd,2015,49.66
mkd,2016,47.882
mkd,2017,45.68
mkd,2018,46.499
mkd,2019,33.389
mkd,2020,35.152
mli,1991,5.115
mli,1992,5.099
mli,1993,4.99
mli,1994,4.908
mli,1995,4.843
mli,1996,4.739
mli,1997,4.673
mli,1998,5.378
mli,1999,6.105
mli,2000,6.855
mli,2001,7.472
mli,2002,8.265
mli,2003,8.93
mli,2004,9.696
mli,2005,11.234
mli,2006,12.824
mli,2007,14.403
mli,2008,12.151
mli,2009,9.946
mli,2010,7.775
mli,2011,6.533
mli,2012,6.159
mli,2013,5.727
mli,2014,8.673
mli,2015,16.573
mli,2016,15.964
mli,2017,15.369
mli,2018,15.323
mli,2019,15.268
mli,2020,15.69
mlt,1991,12.879
mlt,1992,12.905
mlt,1993,12.931
mlt,1994,12.935
mlt,1995,12.931
mlt,1996,12.937
mlt,1997,13.009
mlt,1998,13.048
mlt,1999,13.126
mlt,2000,13.217
mlt,2001,20.572
mlt,2002,16.645
mlt,2003,15.862
mlt,2004,19.199
mlt,2005,16.29
mlt,2006,16.468
mlt,2007,14.973
mlt,2008,13.109
mlt,2009,16.253
mlt,2010,14.515
mlt,2011,13.742
mlt,2012,13.273
mlt,2013,14.702
mlt,2014,13.632
mlt,2015,13.159
mlt,2016,10.147
mlt,2017,11.108
mlt,2018,11.222
mlt,2019,10.552
mlt,2020,13.103
mmr,1991,1.416
mmr,1992,1.296
mmr,1993,1.349
mmr,1994,1.34
mmr,1995,1.353
mmr,1996,1.366
mmr,1997,1.38
mmr,1998,1.381
mmr,1999,1.332
mmr,2000,1.313
mmr,2001,1.354
mmr,2002,1.36
mmr,2003,1.355
mmr,2004,1.373
mmr,2005,1.387
mmr,2006,1.41
mmr,2007,1.436
mmr,2008,1.461
mmr,2009,1.464
mmr,2010,1.47
mmr,2011,1.489
mmr,2012,1.467
mmr,2013,1.448
mmr,2014,1.437
mmr,2015,1.426
mmr,2016,2.334
mmr,2017,3.286
mmr,2018,1.787
mmr,2019,1.402
mmr,2020,2.392
mne,1991,41.395
mne,1992,41.657
mne,1993,41.978
mne,1994,43.185
mne,1995,44.284
mne,1996,44.805
mne,1997,44.914
mne,1998,45.165
mne,1999,44.427
mne,2000,45.642
mne,2001,45.772
mne,2002,46.199
mne,2003,46.633
mne,2004,47.23
mne,2005,47.622
mne,2006,40.741
mne,2007,33.208
mne,2008,29.73
mne,2009,33.382
mne,2010,34.598
mne,2011,35.598
mne,2012,46.325
mne,2013,43.63
mne,2014,36.239
mne,2015,40.057
mne,2016,37.054
mne,2017,30.853
mne,2018,33.532
mne,2019,26.005
mne,2020,33.957
mng,1991,11.088
mng,1992,11.078
mng,1993,10.877
mng,1994,10.729
mng,1995,10.635
mng,1996,10.792
mng,1997,10.775
mng,1998,10.821
mng,1999,10.847
mng,2000,10.921
mng,2001,10.891
mng,2002,10.86
mng,2003,12.488
mng,2004,12.456
mng,2005,12.689
mng,2006,12.766
mng,2007,12.836
mng,2008,10.475
mng,2009,9.56
mng,2010,14.979
mng,2011,10.353
mng,2012,7.828
mng,2013,8.817
mng,2014,11.607
mng,2015,12.044
mng,2016,19.592
mng,2017,14.752
mng,2018,15.674
mng,2019,15.608
mng,2020,16.716
moz,1991,8.522
moz,1992,8.891
moz,1993,8.943
moz,1994,9.24
moz,1995,9.55
moz,1996,9.452
moz,1997,9.468
moz,1998,9.437
moz,1999,9.362
moz,2000,9.43
moz,2001,9.25
moz,2002,9.232
moz,2003,9.214
moz,2004,9.035
moz,2005,8.887
moz,2006,8.7
moz,2007,8.568
moz,2008,8.426
moz,2009,8.288
moz,2010,8.132
moz,2011,7.968
moz,2012,7.812
moz,2013,7.654
moz,2014,7.487
moz,2015,7.327
moz,2016,7.341
moz,2017,7.333
moz,2018,7.33
moz,2019,7.342
moz,2020,7.925
mrt,1991,13.649
mrt,1992,13.616
mrt,1993,13.548
mrt,1994,13.593
mrt,1995,13.448
mrt,1996,13.45
mrt,1997,13.508
mrt,1998,13.425
mrt,1999,13.388
mrt,2000,13.426
mrt,2001,13.442
mrt,2002,13.476
mrt,2003,13.488
mrt,2004,13.562
mrt,2005,13.593
mrt,2006,13.581
mrt,2007,13.803
mrt,2008,13.858
mrt,2009,13.922
mrt,2010,13.97
mrt,2011,14.021
mrt,2012,14.081
mrt,2013,15.076
mrt,2014,16.092
mrt,2015,17.123
mrt,2016,18.223
mrt,2017,19.286
mrt,2018,19.375
mrt,2019,19.401
mrt,2020,20.691
mus,1991,19.48
mus,1992,19.821
mus,1993,20.22
mus,1994,20.629
mus,1995,21.038
mus,1996,21.969
mus,1997,22.838
mus,1998,23.623
mus,1999,24.44
mus,2000,25.096
mus,2001,26.676
mus,2002,23.714
mus,2003,22.434
mus,2004,21.07
mus,2005,20.531
mus,2006,17.976
mus,2007,19.862
mus,2008,14.94
mus,2009,17.862
mus,2010,18.964
mus,2011,17.276
mus,2012,18.453
mus,2013,16.995
mus,2014,19.398
mus,2015,21.1
mus,2016,17.565
mus,2017,18.598
mus,2018,20.63
mus,2019,16.874
mus,2020,19.405
mwi,1991,8.331
mwi,1992,8.394
mwi,1993,8.278
mwi,1994,8.367
mwi,1995,8.196
mwi,1996,8.205
mwi,1997,8.183
mwi,1998,8.141
mwi,1999,8.08
mwi,2000,8.018
mwi,2001,7.983
mwi,2002,7.876
mwi,2003,7.782
mwi,2004,7.71
mwi,2005,7.65
mwi,2006,7.58
mwi,2007,7.494
mwi,2008,7.444
mwi,2009,7.385
mwi,2010,7.34
mwi,2011,7.31
mwi,2012,7.287
mwi,2013,7.234
mwi,2014,7.012
mwi,2015,6.807
mwi,2016,6.595
mwi,2017,6.374
mwi,2018,6.439
mwi,2019,6.5
mwi,2020,7.582
mys,1991,9.731
mys,1992,9.973
mys,1993,11.172
mys,1994,10.017
mys,1995,8.737
mys,1996,7.794
mys,1997,7.092
mys,1998,9.68
mys,1999,11.215
mys,2000,9.674
mys,2001,10.839
mys,2002,10.741
mys,2003,11.728
mys,2004,11.209
mys,2005,11.443
mys,2006,10.927
mys,2007,10.461
mys,2008,10.177
mys,2009,11.272
mys,2010,10.981
mys,2011,9.264
mys,2012,10.004
mys,2013,9.16
mys,2014,9.016
mys,2015,10.438
mys,2016,10.424
mys,2017,10.686
mys,2018,10.551
mys,2019,10.259
mys,2020,12.832
nam,1991,33.847
nam,1992,32.998
nam,1993,32.322
nam,1994,31.418
nam,1995,34.989
nam,1996,38.706
nam,1997,42.509
nam,1998,40.316
nam,1999,38.057
nam,2000,35.753
nam,2001,36.181
nam,2002,36.491
nam,2003,36.871
nam,2004,37.062
nam,2005,37.841
nam,2006,38.384
nam,2007,39.051
nam,2008,39.741
nam,2009,40.434
nam,2010,40.967
nam,2011,35.197
nam,2012,29.404
nam,2013,35.983
nam,2014,35.303
nam,2015,36.175
nam,2016,37.238
nam,2017,37.379
nam,2018,37.383
nam,2019,37.509
nam,2020,39.683
ncl,1991,32.137
ncl,1992,33.008
ncl,1993,33.432
ncl,1994,33.669
ncl,1995,33.784
ncl,1996,34.973
ncl,1997,34.901
ncl,1998,35.718
ncl,1999,35.29
ncl,2000,35.165
ncl,2001,34.931
ncl,2002,34.546
ncl,2003,33.895
ncl,2004,33.644
ncl,2005,32.87
ncl,2006,31.911
ncl,2007,31.469
ncl,2008,31.358
ncl,2009,30.685
ncl,2010,31.637
ncl,2011,33.116
ncl,2012,34.609
ncl,2013,35.775
ncl,2014,36.998
ncl,2015,37.03
ncl,2016,36.715
ncl,2017,36.673
ncl,2018,36.595
ncl,2019,36.554
ncl,2020,39.549
ner,1991,3.846
ner,1992,3.855
ner,1993,3.889
ner,1994,3.894
ner,1995,3.906
ner,1996,3.941
ner,1997,3.965
ner,1998,3.948
ner,1999,4.096
ner,2000,4.176
ner,2001,4.129
ner,2002,4.972
ner,2003,5.843
ner,2004,6.715
ner,2005,7.445
ner,2006,6.234
ner,2007,5.06
ner,2008,3.856
ner,2009,2.771
ner,2010,1.674
ner,2011,0.683
ner,2012,2.752
ner,2013,1.831
ner,2014,0.843
ner,2015,0.867
ner,2016,0.886
ner,2017,0.908
ner,2018,0.926
ner,2019,0.949
ner,2020,1.045
nga,1991,10.071
nga,1992,10.023
nga,1993,10.083
nga,1994,10.095
nga,1995,10.101
nga,1996,10.062
nga,1997,10.081
nga,1998,10.102
nga,1999,10.147
nga,2000,10.137
nga,2001,10.139
nga,2002,10.065
nga,2003,10.15
nga,2004,10.155
nga,2005,10.205
nga,2006,10.219
nga,2007,10.232
nga,2008,10.251
nga,2009,10.257
nga,2010,10.272
nga,2011,10.302
nga,2012,9.666
nga,2013,8.936
nga,2014,6.054
nga,2015,5.815
nga,2016,9.898
nga,2017,11.588
nga,2018,14.871
nga,2019,18.36
nga,2020,20.245
nic,1991,10.859
nic,1992,10.86
nic,1993,10.897
nic,1994,10.806
nic,1995,10.747
nic,1996,10.78
nic,1997,10.899
nic,1998,10.96
nic,1999,10.907
nic,2000,11.036
nic,2001,11.124
nic,2002,11.247
nic,2003,11.26
nic,2004,8.418
nic,2005,7.688
nic,2006,8.142
nic,2007,7.092
nic,2008,8.445
nic,2009,10.949
nic,2010,10.525
nic,2011,8.683
nic,2012,6.907
nic,2013,7.927
nic,2014,6.474
nic,2015,7.224
nic,2016,6.327
nic,2017,5.562
nic,2018,9.028
nic,2019,9.124
nic,2020,10.376
nld,1991,10.226
nld,1992,7.721
nld,1993,11.296
nld,1994,13.553
nld,1995,11.536
nld,1996,11.285
nld,1997,9.246
nld,1998,8.269
nld,1999,6.628
nld,2000,4.707
nld,2001,4.224
nld,2002,4.331
nld,2003,6.668
nld,2004,7.905
nld,2005,12.688
nld,2006,9.982
nld,2007,9.426
nld,2008,9.284
nld,2009,11.351
nld,2010,11.993
nld,2011,10.47
nld,2012,11.764
nld,2013,13.47
nld,2014,12.389
nld,2015,11.328
nld,2016,11.404
nld,2017,8.999
nld,2018,7.715
nld,2019,7.306
nld,2020,9.285
nor,1991,13.342
nor,1992,14.815
nor,1993,14.362
nor,1994,12.989
nor,1995,19.549
nor,1996,14.697
nor,1997,14.772
nor,1998,12.165
nor,1999,12.658
nor,2000,10.66
nor,2001,12.077
nor,2002,13.531
nor,2003,12.172
nor,2004,13.747
nor,2005,12.049
nor,2006,8.842
nor,2007,8.169
nor,2008,8.303
nor,2009,10.442
nor,2010,10.98
nor,2011,9.554
nor,2012,9.883
nor,2013,10.621
nor,2014,8.998
nor,2015,11.107
nor,2016,12.867
nor,2017,11.555
nor,2018,10.607
nor,2019,10.266
nor,2020,11.956
npl,1991,3.76
npl,1992,3.68
npl,1993,3.663
npl,1994,3.753
npl,1995,3.647
npl,1996,3.71
npl,1997,3.72
npl,1998,3.696
npl,1999,3.72
npl,2000,3.638
npl,2001,3.551
npl,2002,3.4
npl,2003,3.377
npl,2004,3.29
npl,2005,3.176
npl,2006,3.053
npl,2007,2.933
npl,2008,2.843
npl,2009,3.388
npl,2010,3.982
npl,2011,4.551
npl,2012,5.182
npl,2013,5.736
npl,2014,6.42
npl,2015,6.871
npl,2016,6.547
npl,2017,7.009
npl,2018,6.902
npl,2019,6.836
npl,2020,9.159
nzl,1991,21.241
nzl,1992,21.176
nzl,1993,19.222
nzl,1994,16.057
nzl,1995,12.338
nzl,1996,12.897
nzl,1997,13.851
nzl,1998,16.062
nzl,1999,15.237
nzl,2000,14.544
nzl,2001,12.305
nzl,2002,11.827
nzl,2003,10.394
nzl,2004,8.999
nzl,2005,9.366
nzl,2006,9.471
nzl,2007,9.969
nzl,2008,11.729
nzl,2009,16.037
nzl,2010,16.959
nzl,2011,18.444
nzl,2012,17.539
nzl,2013,14.92
nzl,2014,13.465
nzl,2015,13.828
nzl,2016,13.319
nzl,2017,12.594
nzl,2018,12.522
nzl,2019,11.084
nzl,2020,12.186
omn,1991,12.429
omn,1992,12.67
omn,1993,13.166
omn,1994,13.652
omn,1995,13.977
omn,1996,13.449
omn,1997,12.792
omn,1998,12.449
omn,1999,12.232
omn,2000,11.937
omn,2001,12.131
omn,2002,12.47
omn,2003,12.708
omn,2004,12.818
omn,2005,13.048
omn,2006,12.866
omn,2007,13.072
omn,2008,13.377
omn,2009,13.124
omn,2010,13.121
omn,2011,12.38
omn,2012,11.822
omn,2013,11.875
omn,2014,12.008
omn,2015,11.848
omn,2016,10.748
omn,2017,8.285
omn,2018,5.646
omn,2019,6.126
omn,2020,12.785
pak,1991,1.56
pak,1992,1.556
pak,1993,1.472
pak,1994,1.483
pak,1995,1.441
pak,1996,1.408
pak,1997,1.337
pak,1998,1.34
pak,1999,1.288
pak,2000,1.233
pak,2001,1.194
pak,2002,1.154
pak,2003,1.134
pak,2004,1.097
pak,2005,1.065
pak,2006,1.033
pak,2007,0.915
pak,2008,0.934
pak,2009,1.233
pak,2010,1.372
pak,2011,1.869
pak,2012,4.053
pak,2013,6.25
pak,2014,4.187
pak,2015,5.847
pak,2016,6.681
pak,2017,7.535
pak,2018,8.359
pak,2019,8.235
pak,2020,9.621
pan,1991,6.417
pan,1992,6.447
pan,1993,6.495
pan,1994,6.542
pan,1995,6.571
pan,1996,6.56
pan,1997,6.547
pan,1998,6.552
pan,1999,6.609
pan,2000,6.637
pan,2001,6.669
pan,2002,6.654
pan,2003,6.635
pan,2004,6.6
pan,2005,6.609
pan,2006,6.597
pan,2007,6.562
pan,2008,6.592
pan,2009,6.701
pan,2010,6.65
pan,2011,5.26
pan,2012,5.17
pan,2013,4.82
pan,2014,5.95
pan,2015,5.96
pan,2016,7.21
pan,2017,8.27
pan,2018,7.41
pan,2019,10.18
pan,2020,24.326
per,1991,6.652
per,1992,6.733
per,1993,6.503
per,1994,6.237
per,1995,6.334
per,1996,6.477
per,1997,6.337
per,1998,6.543
per,1999,6.456
per,2000,6.398
per,2001,6.437
per,2002,6.246
per,2003,7.081
per,2004,7.282
per,2005,8.264
per,2006,6.173
per,2007,7.156
per,2008,6.833
per,2009,7.232
per,2010,6.386
per,2011,6.753
per,2012,5.733
per,2013,6.874
per,2014,7.279
per,2015,6.935
per,2016,7.782
per,2017,8.202
per,2018,7.886
per,2019,7.168
per,2020,12.833
phl,1991,7.827
phl,1992,7.795
phl,1993,7.727
phl,1994,7.646
phl,1995,7.662
phl,1996,7.643
phl,1997,7.708
phl,1998,7.992
phl,1999,7.829
phl,2000,7.788
phl,2001,7.873
phl,2002,7.772
phl,2003,7.642
phl,2004,7.773
phl,2005,7.978
phl,2006,8.824
phl,2007,7.699
phl,2008,8.659
phl,2009,8.929
phl,2010,8.767
phl,2011,8.332
phl,2012,8.239
phl,2013,8.144
phl,2014,8.482
phl,2015,7.669
phl,2016,6.844
phl,2017,6.64
phl,2018,5.778
phl,2019,5.877
phl,2020,6.129
png,1991,5.547
png,1992,5.484
png,1993,5.431
png,1994,5.739
png,1995,5.965
png,1996,5.726
png,1997,6.007
png,1998,6.009
png,1999,5.893
png,2000,6.008
png,2001,5.818
png,2002,5.682
png,2003,5.493
png,2004,5.34
png,2005,5.124
png,2006,4.994
png,2007,4.799
png,2008,4.781
png,2009,4.499
png,2010,4.281
png,2011,5.804
png,2012,5.764
png,2013,5.788
png,2014,5.656
png,2015,5.781
png,2016,5.81
png,2017,5.853
png,2018,5.923
png,2019,5.836
png,2020,6.072
pol,1991,24.613
pol,1992,25.5
pol,1993,27.518
pol,1994,30.181
pol,1995,28.533
pol,1996,25.894
pol,1997,19.677
pol,1998,18.991
pol,1999,26.976
pol,2000,33.336
pol,2001,37.347
pol,2002,40.354
pol,2003,39.928
pol,2004,38.632
pol,2005,35.489
pol,2006,28.183
pol,2007,19.883
pol,2008,15.18
pol,2009,20.055
pol,2010,22.34
pol,2011,23.512
pol,2012,23.972
pol,2013,25.263
pol,2014,22.614
pol,2015,20.596
pol,2016,17.396
pol,2017,14.57
pol,2018,11.494
pol,2019,9.579
pol,2020,10.318
pri,1991,33.914
pri,1992,35.067
pri,1993,33.097
pri,1994,28.869
pri,1995,27.858
pri,1996,28.39
pri,1997,28.063
pri,1998,24.904
pri,1999,24.462
pri,2000,23.013
pri,2001,24.045
pri,2002,23.349
pri,2003,23.668
pri,2004,22.508
pri,2005,25.138
pri,2006,22.812
pri,2007,23.927
pri,2008,26.826
pri,2009,35.459
pri,2010,39.413
pri,2011,37.982
pri,2012,34.458
pri,2013,34.156
pri,2014,33.365
pri,2015,28.984
pri,2016,28.456
pri,2017,25.962
pri,2018,22.038
pri,2019,19.895
pri,2020,21.451
prk,1991,3.965
prk,1992,4.055
prk,1993,4.349
prk,1994,4.597
prk,1995,4.726
prk,1996,4.92
prk,1997,5.144
prk,1998,5.672
prk,1999,6.066
prk,2000,6.019
prk,2001,6.02
prk,2002,5.962
prk,2003,5.935
prk,2004,5.784
prk,2005,5.739
prk,2006,5.742
prk,2007,5.695
prk,2008,5.653
prk,2009,5.668
prk,2010,5.585
prk,2011,5.706
prk,2012,5.772
prk,2013,5.765
prk,2014,5.79
prk,2015,5.861
prk,2016,6.003
prk,2017,5.815
prk,2018,5.715
prk,2019,5.654
prk,2020,6.212
prt,1991,6.138
prt,1992,8.644
prt,1993,9.936
prt,1994,12.642
prt,1995,15.192
prt,1996,14.646
prt,1997,11.076
prt,1998,8.433
prt,1999,7.694
prt,2000,5.5
prt,2001,6.559
prt,2002,9.162
prt,2003,10.776
prt,2004,12.57
prt,2005,13.857
prt,2006,14.914
prt,2007,13.827
prt,2008,13.596
prt,2009,19.085
prt,2010,21.653
prt,2011,29.045
