geo,time,ny_adj_dco2_gn_zs
fra,2000,0.53961
fra,2001,0.56302
fra,2002,0.53469
fra,2003,0.45578
fra,2004,0.41665
fra,2005,0.42483
fra,2006,0.41222
fra,2007,0.37147
fra,2008,0.34552
fra,2009,0.37059
fra,2010,0.40076
fra,2011,0.35396
fra,2012,0.39651
fra,2013,0.39462
fra,2014,0.36383
fra,2015,0.45017
fra,2016,0.46183
fra,2017,0.46331
fra,2018,0.4419
fra,2019,0.46386
fro,1970,0.89216
fro,1971,0.83282
fro,1972,0.66294
fro,1973,0.57357
fro,1974,0.61324
fro,1975,0.68386
fro,1976,0.59816
fro,1977,0.62494
fro,1978,0.589
fro,1979,0.70106
fro,1980,0.61883
fro,1981,0.79942
fro,1982,0.90732
fro,1983,0.93087
fro,1984,1.06653
fro,1985,1.0911
fro,1986,0.73966
fro,1987,0.61604
fro,1998,0.93456
fro,1999,0.96313
fro,2000,1.16394
fro,2001,1.25583
fro,2002,1.12311
fro,2003,0.9937
fro,2004,0.93982
fro,2005,0.93838
fro,2006,0.80925
fro,2007,0.75106
fro,2008,0.69024
fro,2009,0.71688
fro,2010,0.76604
fro,2011,0.64504
fro,2012,0.73563
fro,2013,0.79025
fro,2014,0.68053
fro,2015,0.81783
fro,2016,0.79725
fro,2017,0.81089
fsm,1993,0.63697
fsm,1994,0.67347
fsm,1995,0.69887
fsm,1996,0.73999
fsm,1997,0.8711
fsm,1998,0.91518
fsm,1999,0.86445
fsm,2000,0.96713
fsm,2001,1.33019
fsm,2002,1.16785
fsm,2003,1.2045
fsm,2004,1.27554
fsm,2005,1.0871
fsm,2006,1.13012
fsm,2007,1.26992
fsm,2008,1.08997
fsm,2009,1.3642
fsm,2010,0.95327
fsm,2011,1.08992
fsm,2012,1.13019
fsm,2013,1.27928
fsm,2014,1.32474
fsm,2015,1.32289
fsm,2016,1.32729
fsm,2017,1.34282
fsm,2018,1.45
gab,1970,1.79308
gab,1971,2.25984
gab,1972,2.06518
gab,1973,2.61005
gab,1974,1.4008
gab,1975,1.08987
gab,1976,0.88547
gab,1977,1.1327
gab,1978,1.82441
gab,1979,1.46241
gab,1980,1.10817
gab,1981,1.34123
gab,1982,1.55291
gab,1983,1.48243
gab,1984,1.58288
gab,1985,1.89649
gab,1986,1.52583
gab,1987,1.34464
gab,1988,1.31035
gab,1989,1.66876
gab,1990,1.02193
gab,1991,1.19847
gab,1992,1.35855
gab,1993,1.86878
gab,1994,1.74096
gab,1995,1.64678
gab,1996,1.54151
gab,1997,1.7228
gab,1998,2.1487
gab,1999,2.08554
gab,2000,2.03177
gab,2001,2.11956
gab,2002,1.89814
gab,2003,1.68063
gab,2004,1.57024
gab,2005,1.31681
gab,2006,1.13907
gab,2007,0.99609
gab,2008,0.83529
gab,2009,1.09351
gab,2010,1.0977
gab,2011,0.93903
gab,2012,1.01604
gab,2013,1.07374
gab,2014,1.03832
gab,2015,1.38716
gab,2016,1.47747
gab,2017,1.41634
gab,2018,1.31709
gab,2019,1.43323
gbr,1970,1.22155
gbr,1971,1.17645
gbr,1972,1.07369
gbr,1973,1.03846
gbr,1974,1.00242
gbr,1975,0.92309
gbr,1976,1.0267
gbr,1977,1.00956
gbr,1978,0.86932
gbr,1979,0.79318
gbr,1980,0.62266
gbr,1981,0.70924
gbr,1982,0.79261
gbr,1983,0.8778
gbr,1984,0.95599
gbr,1985,1.01805
gbr,1986,0.87388
gbr,1987,0.7494
gbr,1988,0.64981
gbr,1989,0.69972
gbr,1990,0.60489
gbr,1991,0.62203
gbr,1992,0.61135
gbr,1993,0.69824
gbr,1994,0.66883
gbr,1995,0.63203
gbr,1996,0.64029
gbr,1997,0.56953
gbr,1998,0.54957
gbr,1999,0.56242
gbr,2000,0.60434
gbr,2001,0.64163
gbr,2002,0.59078
gbr,2003,0.54562
gbr,2004,0.48757
gbr,2005,0.49109
gbr,2006,0.48927
gbr,2007,0.44109
gbr,2008,0.48281
gbr,2009,0.54336
gbr,2010,0.56641
gbr,2011,0.49934
gbr,2012,0.54347
gbr,2013,0.54037
gbr,2014,0.47036
gbr,2015,0.4915
gbr,2016,0.51805
gbr,2017,0.52499
gbr,2018,0.49638
gbr,2019,0.50898
geo,1992,5.60556
geo,1993,5.25611
geo,1994,3.60865
geo,1995,1.36789
geo,1996,2.14124
geo,1997,2.01972
geo,1998,2.23314
geo,1999,2.61891
geo,2000,2.7212
geo,2001,2.25755
geo,2002,2.00452
geo,2003,1.97936
geo,2004,1.83246
geo,2005,1.81943
geo,2006,1.90372
geo,2007,1.61636
geo,2008,1.12843
geo,2009,1.6064
geo,2010,1.49908
geo,2011,1.62197
geo,2012,1.6075
geo,2013,1.571
geo,2014,1.73709
geo,2015,2.33081
geo,2016,2.51918
geo,2017,2.64525
geo,2018,2.72199
geo,2019,3.04024
gha,1970,0.31981
gha,1971,0.27485
gha,1972,0.35224
gha,1973,0.33058
gha,1974,0.37212
gha,1975,0.40094
gha,1976,0.38942
gha,1977,0.45056
gha,1978,0.42414
gha,1979,0.38344
gha,1980,0.37249
gha,1981,0.52192
gha,1982,0.59183
gha,1983,0.75619
gha,1984,0.52117
gha,1985,0.69859
gha,1986,0.52742
gha,1987,0.67606
gha,1988,0.73232
gha,1989,0.7443
gha,1990,0.80861
gha,1991,0.84678
gha,1992,0.79764
gha,1993,1.05952
gha,1994,1.43198
gha,1995,1.27422
gha,1996,1.31525
gha,1997,1.55999
gha,1998,1.4958
gha,1999,1.53955
gha,2000,2.41438
gha,2001,2.57822
gha,2002,2.47741
gha,2003,2.14465
gha,2004,1.86498
gha,2005,1.53085
gha,2006,1.12761
gha,2007,1.02304
gha,2008,0.85707
gha,2009,0.81969
gha,2010,0.8977
gha,2011,0.90118
gha,2012,1.17826
gha,2013,0.77685
gha,2014,0.98943
gha,2015,1.20091
gha,2016,1.10958
gha,2017,1.19093
gha,2018,1.20104
gha,2019,1.3257
gin,1986,0.54603
gin,1987,0.52649
gin,1988,0.49002
gin,1989,0.52787
gin,1990,0.48369
gin,1991,0.46174
gin,1992,0.4517
gin,1993,0.47796
gin,1994,0.55332
gin,1995,0.54624
gin,1996,0.57452
gin,1997,0.63983
gin,1998,0.74215
gin,1999,0.82992
gin,2000,1.04375
gin,2001,1.21666
gin,2002,1.24608
gin,2003,1.23336
gin,2004,1.27216
gin,2005,1.59634
gin,2006,1.10818
gin,2007,0.81377
gin,2008,0.85327
gin,2009,0.95356
gin,2010,1.09693
gin,2011,1.24535
gin,2012,1.06673
gin,2013,0.932
gin,2014,0.94427
gin,2015,1.08613
gin,2016,1.2739
gin,2017,1.18846
gin,2018,1.25053
gin,2019,1.19694
gmb,1970,0.24104
gmb,1971,0.28694
gmb,1972,0.3476
gmb,1973,0.27574
gmb,1974,0.23978
gmb,1975,0.35104
gmb,1976,0.38376
gmb,1977,0.38789
gmb,1978,0.42463
gmb,1979,0.41455
gmb,1980,0.42861
gmb,1981,0.52864
gmb,1982,0.60251
gmb,1983,0.67208
gmb,1984,0.85127
gmb,1985,0.63825
gmb,1986,0.73026
gmb,1987,0.72869
gmb,1988,0.72503
gmb,1989,0.76816
gmb,1990,0.82312
gmb,1991,0.37856
gmb,1992,0.3814
gmb,1993,0.39824
gmb,1994,0.42026
gmb,1995,0.42927
gmb,1996,0.42095
gmb,1997,0.47497
gmb,1998,0.50848
gmb,1999,0.62158
gmb,2000,0.6784
gmb,2001,0.88902
gmb,2002,1.11119
gmb,2003,1.3591
gmb,2004,0.75548
gmb,2005,0.75432
gmb,2006,0.83654
gmb,2007,0.72375
gmb,2008,0.63788
gmb,2009,0.74125
gmb,2010,0.81813
gmb,2011,0.96613
gmb,2012,1.01596
gmb,2013,1.03571
gmb,2014,1.43966
gmb,2015,1.35045
gmb,2016,1.30806
gmb,2017,1.44806
gmb,2018,1.50835
gmb,2019,1.56124
gnb,1970,0.234
gnb,1971,0.26527
gnb,1972,0.22806
gnb,1973,0.40229
gnb,1974,0.37864
gnb,1975,0.41513
gnb,1976,0.39859
gnb,1977,0.44836
gnb,1978,0.46172
gnb,1979,0.54403
gnb,1980,0.90193
gnb,1981,0.67357
gnb,1982,0.68625
gnb,1983,0.729
gnb,1984,1.02723
gnb,1985,1.0041
gnb,1986,1.37358
gnb,1987,1.19261
gnb,1988,1.50618
gnb,1989,1.31426
gnb,1990,0.89529
gnb,1991,0.93905
gnb,1992,1.1313
gnb,1993,1.16051
gnb,1994,1.21224
gnb,1995,1.18818
gnb,1996,1.15918
gnb,1997,1.31566
gnb,1998,1.53105
gnb,1999,1.63961
gnb,2000,0.76284
gnb,2001,0.77248
gnb,2002,0.75868
gnb,2003,0.8729
gnb,2004,0.85315
gnb,2005,0.85979
gnb,2006,0.901
gnb,2007,0.85615
gnb,2008,0.7116
gnb,2009,0.79109
gnb,2010,0.80295
gnb,2011,0.66271
gnb,2012,0.78997
gnb,2013,0.80936
gnb,2014,0.83489
gnb,2015,0.90332
gnb,2016,0.87064
gnb,2017,0.85056
gnb,2018,0.8586
gnb,2019,0.94029
gnq,1970,0.14502
gnq,1971,0.28685
gnq,1972,0.40869
gnq,1973,0.11778
gnq,1974,0.19783
gnq,1975,0.2423
gnq,1976,0.26301
gnq,1977,0.28473
gnq,1980,0.77448
gnq,1981,1.66628
gnq,1982,1.66181
gnq,1983,1.27903
gnq,1984,1.50398
gnq,1985,1.05921
gnq,1986,1.10428
gnq,1987,1.14234
gnq,1988,1.22293
gnq,1989,1.6551
gnq,1990,0.63172
gnq,1991,0.69759
gnq,1992,0.59044
gnq,1993,0.6578
gnq,1994,1.22129
gnq,1995,1.09281
gnq,1996,1.09011
gnq,1997,1.30109
gnq,1998,1.08116
gnq,1999,1.66504
gnq,2000,1.25928
gnq,2001,14.31016
gnq,2002,15.5903
gnq,2003,17.46998
gnq,2004,10.50016
gnq,2005,4.19365
gnq,2006,2.52207
gnq,2007,1.93424
gnq,2008,1.1765
gnq,2009,1.88185
gnq,2010,2.05484
gnq,2011,2.02685
gnq,2012,1.46153
gnq,2013,1.65846
gnq,2014,1.66213
gnq,2015,2.10753
gnq,2016,2.33175
gnq,2017,2.19009
gnq,2018,1.89088
gnq,2019,2.19034
grc,2006,0.88768
grc,2007,0.8137
grc,2008,0.74752
grc,2009,0.78643
grc,2010,0.82479
grc,2011,0.86591
grc,2012,1.01858
grc,2013,0.94179
grc,2014,0.95969
grc,2015,1.15931
grc,2016,1.1696
grc,2017,1.17648
grc,2018,1.17718
grc,2019,1.27132
grd,1977,0.32377
grd,1978,0.30847
grd,1979,0.27386
grd,1980,0.28246
grd,1981,0.38191
grd,1982,0.40616
grd,1983,0.40734
grd,1984,0.39054
grd,1985,0.35658
grd,1986,0.35153
grd,1987,0.35753
grd,1988,0.44558
grd,1989,0.45508
grd,1990,0.48414
grd,1991,0.47961
grd,1992,0.5158
grd,1993,0.56321
grd,1994,0.66225
grd,1995,0.69931
grd,1996,0.69756
grd,1997,0.74439
grd,1998,0.71307
grd,1999,0.75746
grd,2000,0.72801
grd,2001,0.78716
grd,2002,0.83979
grd,2003,0.84002
grd,2004,0.84755
grd,2005,0.75355
grd,2006,0.84419
grd,2007,0.85362
grd,2008,0.86536
grd,2009,0.98604
grd,2010,1.01666
grd,2011,1.00961
grd,2012,1.10078
grd,2013,1.20966
grd,2014,0.95306
grd,2015,1.02539
grd,2016,0.99679
grd,2017,1.01982
grd,2018,1.06938
grd,2019,1.09315
grl,1970,1.60908
grl,1971,1.66999
grl,1972,1.75426
grl,1973,1.44182
grl,1974,1.32543
grl,1975,1.08165
grl,1976,0.44499
grl,1977,1.35352
grl,1978,0.63796
grl,1979,0.87164
grl,1980,0.84894
grl,1981,0.96271
grl,1982,1.07809
grl,1983,0.79597
grl,1984,1.42451
grl,1985,1.23188
grl,1986,0.57155
grl,1987,0.32705
grl,1988,0.70635
grl,1989,0.62269
grl,1990,0.44633
grl,1991,0.4718
grl,1992,0.45409
grl,1993,0.52261
grl,1994,0.45746
grl,1995,0.42535
grl,1996,0.49825
grl,1997,0.61308
grl,1998,0.5494
grl,1999,0.60392
grl,2000,0.81175
grl,2001,0.74497
grl,2002,0.66762
grl,2003,0.64778
grl,2004,0.80303
grl,2005,0.852
grl,2006,0.92457
grl,2007,0.8038
gtm,1970,0.32585
gtm,1971,0.35709
gtm,1972,0.39947
gtm,1973,0.38045
gtm,1974,0.35908
gtm,1975,0.40059
gtm,1976,0.3364
gtm,1977,0.33337
gtm,1978,0.35593
gtm,1979,0.39275
gtm,1980,0.37085
gtm,1981,0.33568
gtm,1982,0.32996
gtm,1983,0.29587
gtm,1984,0.32542
gtm,1985,0.3429
gtm,1986,0.51115
gtm,1987,0.58746
gtm,1988,0.57871
gtm,1989,0.58944
gtm,1990,0.82696
gtm,1991,0.69589
gtm,1992,0.78281
gtm,1993,0.70341
gtm,1994,0.77932
gtm,1995,0.75558
gtm,1996,0.68768
gtm,1997,0.71488
gtm,1998,0.78061
gtm,1999,0.87618
gtm,2000,0.96384
gtm,2001,1.08395
gtm,2002,1.07018
gtm,2003,1.03181
gtm,2004,1.06215
gtm,2005,1.07282
gtm,2006,1.0258
gtm,2007,0.95682
gtm,2008,0.77617
gtm,2009,0.86575
gtm,2010,0.80766
gtm,2011,0.74214
gtm,2012,0.74718
gtm,2013,0.80588
gtm,2014,0.83399
gtm,2015,0.90692
gtm,2016,0.93276
gtm,2017,0.92903
gtm,2018,0.99023
gtm,2019,1.02498
guy,1970,1.69507
guy,1971,1.61359
guy,1972,1.72257
guy,1973,2.0197
guy,1974,1.37614
guy,1975,1.54489
guy,1976,1.78904
guy,1977,2.14098
guy,1978,2.23054
guy,1979,1.75999
guy,1980,2.05404
guy,1981,2.55608
guy,1982,2.61541
guy,1983,2.47091
guy,1984,3.39524
guy,1985,3.42693
guy,1986,2.4312
guy,1987,5.06687
guy,1988,4.73268
guy,1989,5.2805
guy,1990,4.77843
guy,1991,6.73265
guy,1992,5.33775
guy,1993,4.05636
guy,1994,4.43346
guy,1995,4.17623
guy,1996,3.69976
guy,1997,3.90037
guy,1998,4.29125
guy,1999,4.76405
guy,2000,4.4696
guy,2001,4.68277
guy,2002,4.74531
guy,2003,4.69362
guy,2004,4.74624
guy,2005,4.15184
guy,2006,1.36719
guy,2007,1.47608
guy,2008,1.38701
guy,2009,1.37195
guy,2010,1.42321
guy,2011,1.44326
guy,2012,1.51477
guy,2013,1.48961
guy,2014,1.62947
guy,2015,1.63069
guy,2016,1.91095
guy,2017,1.97069
guy,2018,2.16749
guy,2019,2.23114
hkg,1970,0.58664
hkg,1971,0.58389
hkg,1972,0.49574
hkg,1973,0.38057
hkg,1974,0.41663
hkg,1975,0.44911
hkg,1976,0.4291
hkg,1977,0.4346
hkg,1978,0.4514
hkg,1979,0.4103
hkg,1980,0.37668
hkg,1981,0.44111
hkg,1982,0.48633
hkg,1983,0.5971
hkg,1984,0.60015
hkg,1985,0.61344
hkg,1986,0.62199
hkg,1987,0.58249
hkg,1988,0.54386
hkg,1989,0.51629
hkg,1990,0.443
hkg,1991,0.42654
hkg,1992,0.44043
hkg,1993,0.40519
hkg,1994,0.33665
hkg,1995,0.32976
hkg,1996,0.29283
hkg,1997,0.28692
hkg,1998,0.38883
hkg,1999,0.44856
hkg,2000,0.43388
hkg,2001,0.4249
hkg,2002,0.47705
hkg,2003,0.54975
hkg,2004,0.53223
hkg,2005,0.55845
hkg,2006,0.51961
hkg,2007,0.51455
hkg,2008,0.49601
hkg,2009,0.5226
hkg,2010,0.49239
hkg,2011,0.50627
hkg,2012,0.50102
hkg,2013,0.5124
hkg,2014,0.51754
hkg,2015,0.47054
hkg,2016,0.47662
hkg,2017,0.46486
hkg,2018,0.45957
hkg,2019,0.45509
hnd,1970,0.5247
hnd,1971,0.53524
hnd,1972,0.60039
hnd,1973,0.56143
hnd,1974,0.55601
hnd,1975,0.62008
hnd,1976,0.60525
hnd,1977,0.59643
hnd,1978,0.35609
hnd,1979,0.32694
hnd,1980,0.34826
hnd,1981,0.33827
hnd,1982,0.34073
hnd,1983,0.38657
hnd,1984,0.37033
hnd,1985,0.34845
hnd,1986,0.32769
hnd,1987,0.37105
hnd,1988,0.47598
hnd,1989,0.60211
hnd,1990,0.67623
hnd,1991,0.79187
hnd,1992,0.89507
hnd,1993,0.85081
hnd,1994,1.10501
hnd,1995,1.16696
hnd,1996,1.27227
hnd,1997,1.24674
hnd,1998,1.29326
hnd,1999,1.347
hnd,2000,1.35702
hnd,2001,1.49928
hnd,2002,1.62352
hnd,2003,1.80658
hnd,2004,1.92942
hnd,2005,1.88722
hnd,2006,1.79594
hnd,2007,1.88615
hnd,2008,1.73926
hnd,2009,1.55749
hnd,2010,1.54416
hnd,2011,1.56581
hnd,2012,1.64946
hnd,2013,1.77558
hnd,2014,1.76398
hnd,2015,1.7822
hnd,2016,1.74486
hnd,2017,1.75672
hnd,2018,1.85633
hnd,2019,1.87955
hrv,1995,1.15523
hrv,1996,1.13697
hrv,1997,1.31413
hrv,1998,1.35998
hrv,1999,1.54675
hrv,2000,1.69129
hrv,2001,1.75293
hrv,2002,1.64182
hrv,2003,1.43916
hrv,2004,1.2067
hrv,2005,1.18538
hrv,2006,1.12655
hrv,2007,1.04355
hrv,2008,0.89082
hrv,2009,0.96945
hrv,2010,0.995
hrv,2011,0.98107
hrv,2012,1.02526
hrv,2013,0.99744
hrv,2014,1.00804
hrv,2015,1.22293
hrv,2016,1.25478
hrv,2017,1.20251
hrv,2018,1.13683
hrv,2019,1.19662
hti,1980,0.35359
hti,1981,0.37683
hti,1982,0.44229
hti,1983,0.46239
hti,1984,0.44742
hti,1985,0.44024
hti,1986,0.35509
hti,1987,0.45773
hti,1988,0.42528
hti,1989,0.43743
hti,1990,0.39708
hti,1991,0.36845
hti,1992,0.53834
hti,1993,0.52045
hti,1994,0.124
hti,1995,0.47503
hti,1996,0.55574
hti,1997,0.66707
hti,1998,0.5653
hti,1999,0.56073
hti,2000,0.3621
hti,2001,0.47835
hti,2002,0.60389
hti,2003,0.73026
hti,2004,0.73075
hti,2005,0.68758
hti,2006,0.69762
hti,2007,0.6594
hti,2008,0.61821
hti,2009,0.55527
hti,2010,0.5197
hti,2011,0.4783
hti,2012,0.49647
hti,2013,0.51296
hti,2014,0.63704
hti,2015,0.6846
hti,2016,0.7766
hti,2017,0.80306
hti,2018,0.76644
hti,2019,0.87974
hun,1993,2.21668
hun,1994,2.0503
hun,1995,2.07899
hun,1996,2.21546
hun,1997,2.27085
hun,1998,2.2167
hun,1999,2.27525
hun,2000,2.32918
hun,2001,2.18457
hun,2002,1.77076
hun,2003,1.53955
hun,2004,1.29732
hun,2005,1.27174
hun,2006,1.30052
hun,2007,1.11523
hun,2008,0.99169
hun,2009,1.07112
hun,2010,1.13799
hun,2011,1.0726
hun,2012,1.14146
hun,2013,1.03564
hun,2014,1.03052
hun,2015,1.29772
hun,2016,1.30844
hun,2017,1.24992
hun,2018,1.17509
hun,2019,1.20303
idn,1970,1.05091
idn,1971,1.20861
idn,1972,1.2376
idn,1973,1.02406
idn,1974,0.75963
idn,1975,0.75401
idn,1976,0.74902
idn,1977,0.88972
idn,1978,0.99028
idn,1979,1.12095
idn,1980,0.88136
idn,1981,0.87562
idn,1982,0.94621
idn,1983,1.12845
idn,1984,1.22348
idn,1985,1.37847
idn,1986,1.53907
idn,1987,1.73416
idn,1988,1.77211
idn,1989,1.66471
idn,1990,1.7962
idn,1991,2.07389
idn,1992,2.22674
idn,1993,2.01712
idn,1994,1.88382
idn,1995,1.75312
idn,1996,1.8224
idn,1997,2.20324
idn,1998,4.07233
idn,1999,3.323
idn,2000,3.17416
idn,2001,3.70319
idn,2002,3.25646
idn,2003,2.94508
idn,2004,3.03624
idn,2005,2.92176
idn,2006,2.42013
idn,2007,2.32872
idn,2008,2.26764
idn,2009,2.3663
idn,2010,1.66548
idn,2011,1.75045
idn,2012,1.84412
idn,2013,1.51486
idn,2014,1.44598
idn,2015,2.14186
idn,2016,2.24302
idn,2017,2.18116
idn,2018,2.2737
idn,2019,2.23887
ind,1970,0.83169
ind,1971,0.87342
ind,1972,0.92884
ind,1973,0.86158
ind,1974,0.85219
ind,1975,1.04538
ind,1976,1.13027
ind,1977,1.09759
ind,1978,1.07736
ind,1979,1.11987
ind,1980,1.08308
ind,1981,1.26228
ind,1982,1.368
ind,1983,1.45135
ind,1984,1.62072
ind,1985,1.71416
ind,1986,1.7918
ind,1987,1.79132
ind,1988,1.93612
ind,1989,2.2579
ind,1990,2.36729
ind,1991,3.17021
ind,1992,3.29823
ind,1993,3.69084
ind,1994,3.46774
ind,1995,3.48567
ind,1996,3.61109
ind,1997,3.68845
ind,1998,3.83507
ind,1999,3.88694
ind,2000,4.13771
ind,2001,4.19932
ind,2002,4.15734
ind,2003,3.82702
ind,2004,3.61325
ind,2005,3.48961
ind,2006,3.42014
ind,2007,2.98961
ind,2008,3.53061
ind,2009,3.60801
ind,2010,2.95765
ind,2011,3.02394
ind,2012,3.45538
ind,2013,3.58616
ind,2014,3.71952
ind,2015,3.90751
ind,2016,3.84341
ind,2017,3.65363
ind,2018,3.94097
ind,2019,4.00884
irl,1970,1.09461
irl,1971,1.17868
irl,1972,0.99565
irl,1973,0.94811
irl,1974,1.01866
irl,1975,0.90152
irl,1976,0.99515
irl,1977,0.97121
irl,1978,0.82882
irl,1979,0.85444
irl,1980,0.77122
irl,1981,0.90652
irl,1982,0.95431
irl,1983,1.06759
irl,1984,1.18541
irl,1985,1.25214
irl,1986,1.02481
irl,1987,0.95999
irl,1988,0.91284
irl,1989,0.95051
irl,1990,0.82531
irl,1991,0.86549
irl,1992,0.80672
irl,1993,0.90343
irl,1994,0.90112
irl,1995,0.7973
irl,1996,0.79753
irl,1997,0.80563
irl,1998,0.81709
irl,1999,0.8287
irl,2000,0.87949
irl,2001,0.91642
irl,2002,0.81554
irl,2003,0.63254
irl,2004,0.57635
irl,2005,0.55101
irl,2006,0.51885
irl,2007,0.48969
irl,2008,0.48457
irl,2009,0.56555
irl,2010,0.61443
irl,2011,0.55161
irl,2012,0.60939
irl,2013,0.55991
irl,2014,0.52445
irl,2015,0.55714
irl,2016,0.55259
irl,2017,0.54118
irl,2018,0.5145
irl,2019,0.52127
irn,1978,1.11452
irn,1979,1.00884
irn,1980,0.79736
irn,1981,0.77271
irn,1982,0.82272
irn,1983,0.7836
irn,1984,0.80332
irn,1985,0.81271
irn,1986,0.67127
irn,1987,1.17642
irn,1988,1.50908
irn,1989,1.77401
irn,1990,2.03675
irn,1993,5.19688
irn,1994,5.45105
irn,1995,4.28379
irn,1996,3.70357
irn,1997,3.9264
irn,1998,4.75711
irn,1999,6.01298
irn,2000,6.31248
irn,2001,6.09009
irn,2002,6.2763
irn,2003,5.70855
irn,2004,5.19206
irn,2005,4.81877
irn,2006,4.67947
irn,2007,3.80411
irn,2008,3.50698
irn,2009,3.67499
irn,2010,3.36012
irn,2011,3.02252
irn,2012,3.15043
irn,2013,4.31963
irn,2014,5.05875
irn,2015,5.85637
irn,2016,5.66867
irn,2017,5.85152
irn,2018,5.72124
irq,1980,0.53348
irq,1981,0.62481
irq,1982,0.59677
irq,1983,0.83283
irq,1984,0.78219
irq,1985,0.90274
irq,1986,1.03103
irq,1987,0.98848
irq,1988,1.2123
irq,1989,1.32063
irq,1990,0.34138
irq,2004,6.85387
irq,2005,5.80622
irq,2006,3.92487
irq,2007,1.86171
irq,2008,1.84838
irq,2009,2.50911
irq,2010,2.28798
irq,2011,2.20423
irq,2012,2.19026
irq,2013,2.28694
irq,2014,2.40655
irq,2015,3.30431
irq,2016,3.94592
irq,2017,3.72134
irq,2018,3.52631
irq,2019,3.80665
isl,1970,0.6919
isl,1971,0.61845
isl,1972,0.53241
isl,1973,0.49257
isl,1974,0.41622
isl,1975,0.46981
isl,1976,0.45103
isl,1977,0.4124
isl,1978,0.40216
isl,1979,0.40498
isl,1980,0.35819
isl,1981,0.36699
isl,1982,0.39826
isl,1983,0.47853
isl,1984,0.57762
isl,1985,0.5216
isl,1986,0.44329
isl,1987,0.34446
isl,1988,0.32975
isl,1989,0.39245
isl,1990,0.38272
isl,1991,0.33252
isl,1992,0.3478
isl,1993,0.4513
isl,1994,0.46956
isl,1995,0.42482
isl,1996,0.4784
isl,1997,0.4677
isl,1998,0.43164
isl,1999,0.41713
isl,2000,0.46233
isl,2001,0.51225
isl,2002,0.46868
isl,2003,0.40114
isl,2004,0.37084
isl,2005,0.3234
isl,2006,0.35201
isl,2007,0.29309
isl,2008,0.40354
isl,2009,0.5361
isl,2010,0.50319
isl,2011,0.4361
isl,2012,0.45076
isl,2013,0.4016
isl,2014,0.39433
isl,2015,0.4182
isl,2016,0.37318
isl,2017,0.32787
isl,2018,0.33607
isl,2019,0.35259
isr,1970,0.63966
isr,1971,0.70177
isr,1972,0.59949
isr,1973,0.57115
isr,1974,0.44542
isr,1975,0.54202
isr,1976,0.58953
isr,1977,0.56433
isr,1978,0.68329
isr,1979,0.58584
isr,1980,0.59042
isr,1981,0.62086
isr,1982,0.70804
isr,1983,0.67094
isr,1984,0.77293
isr,1985,0.90987
isr,1986,0.80772
isr,1987,0.71831
isr,1988,0.67533
isr,1989,0.75764
isr,1990,0.77047
isr,1991,0.71342
isr,1992,0.77825
isr,1993,0.85413
isr,1994,0.84419
isr,1995,0.79667
isr,1996,0.78928
isr,1997,0.83301
isr,1998,0.87048
isr,1999,0.88057
isr,2000,0.89901
isr,2001,0.98218
isr,2002,1.03018
isr,2003,1.07532
isr,2004,0.98702
isr,2005,0.93566
isr,2006,0.99585
isr,2007,0.9064
isr,2008,0.86208
isr,2009,0.87849
isr,2010,0.85629
isr,2011,0.80012
isr,2012,0.93623
isr,2013,0.74419
isr,2014,0.68665
isr,2015,0.7736
isr,2016,0.74133
isr,2017,0.69472
isr,2018,0.68895
isr,2019,0.67618
ita,1970,0.73404
ita,1971,0.74834
ita,1972,0.72117
ita,1973,0.68671
ita,1974,0.68314
ita,1975,0.63719
ita,1976,0.74927
ita,1977,0.69213
ita,1978,0.6319
ita,1979,0.58176
ita,1980,0.53806
ita,1981,0.65344
ita,1982,0.70059
ita,1983,0.70846
ita,1984,0.77148
ita,1985,0.78851
ita,1986,0.58376
ita,1987,0.50994
ita,1988,0.49436
ita,1989,0.5279
ita,1990,0.44675
ita,1991,0.44728
ita,1992,0.43989
ita,1993,0.56102
ita,1994,0.56009
ita,1995,0.57801
ita,1996,0.53112
ita,1997,0.58543
ita,1998,0.60717
ita,1999,0.64648
ita,2000,0.74832
ita,2001,0.76478
ita,2002,0.74322
ita,2003,0.6497
ita,2004,0.60701
ita,2005,0.62084
ita,2006,0.61501
ita,2007,0.56264
ita,2008,0.52821
ita,2009,0.5249
ita,2010,0.57135
ita,2011,0.54303
ita,2012,0.58908
ita,2013,0.54804
ita,2014,0.53507
ita,2015,0.67648
ita,2016,0.66894
ita,2017,0.65577
ita,2018,0.63249
ita,2019,0.67027
jam,1970,0.98286
jam,1971,1.12672
jam,1972,1.03448
jam,1973,1.44607
jam,1974,1.13856
jam,1975,1.1562
jam,1976,1.10631
jam,1977,1.13013
jam,1978,1.87551
jam,1979,2.21962
jam,1980,2.22191
jam,1981,1.90916
jam,1982,1.56869
jam,1983,1.6143
jam,1984,2.16552
jam,1985,2.55922
jam,1986,1.77914
jam,1987,1.85996
jam,1988,1.39692
jam,1989,1.89697
jam,1990,2.19571
jam,1991,2.71826
jam,1992,3.19733
jam,1993,2.15405
jam,1994,2.36728
jam,1995,2.27639
jam,1996,2.16255
jam,1997,2.07845
jam,1998,1.96641
jam,1999,2.0783
jam,2000,2.21453
jam,2001,2.35148
jam,2002,2.26765
jam,2003,2.52392
jam,2004,2.45148
jam,2005,2.30837
jam,2006,2.48672
jam,2007,2.04274
