geo,time,st_int_tvlx_cd
swz,1998,58000000
swz,1999,34000000
swz,2000,31000000
swz,2001,30000000
swz,2002,26000000
swz,2003,22000000
swz,2004,48000000
swz,2005,49000000
swz,2006,49000000
swz,2007,51000000
swz,2008,46000000
swz,2009,72000000
swz,2010,61000000
swz,2011,30000000
swz,2012,44000000
swz,2013,38000000
swz,2014,54000000
swz,2015,50000000
swz,2016,30000000
swz,2017,65000000
swz,2018,41000000
swz,2019,32000000
swz,2020,36000000
sxm,1995,59000000
sxm,1996,62000000
sxm,1997,65000000
sxm,1998,99000000
sxm,1999,171000000
sxm,2000,127000000
sxm,2001,137000000
sxm,2002,140000000
sxm,2003,144000000
sxm,2004,80000000
sxm,2005,94000000
sxm,2006,86000000
sxm,2007,83000000
sxm,2008,88000000
sxm,2009,81000000
sxm,2010,83000000
sxm,2011,88000000
sxm,2012,92000000
sxm,2013,89000000
sxm,2014,88000000
sxm,2015,92000000
sxm,2016,98000000
sxm,2017,88000000
sxm,2018,69000000
sxm,2019,67000000
sxm,2020,19000000
syc,1995,28000000
syc,1996,28000000
syc,1997,28000000
syc,1998,26000000
syc,1999,21000000
syc,2000,24000000
syc,2001,23000000
syc,2002,33000000
syc,2003,36000000
syc,2004,34000000
syc,2005,39000000
syc,2006,36000000
syc,2007,43000000
syc,2008,39000000
syc,2009,35000000
syc,2010,38000000
syc,2011,40000000
syc,2012,35000000
syc,2013,37000000
syc,2014,37000000
syc,2015,30000000
syc,2016,53000000
syc,2017,62000000
syc,2018,68000000
syc,2019,67000000
syc,2020,26000000
syr,1995,498000000
syr,1996,513000000
syr,1997,545000000
syr,1998,583000000
syr,1999,631000000
syr,2000,669000000
syr,2001,670000000
syr,2002,760000000
syr,2003,700000000
syr,2004,650000000
syr,2005,550000000
syr,2006,540000000
syr,2007,645000000
syr,2008,800000000
syr,2009,882000000
syr,2010,1510000000
syr,2011,774000000
tca,2014,4500000
tca,2015,4500000
tca,2016,4500000
tca,2017,4199999.80927
tca,2018,4199999.80927
tgo,1995,18000000
tgo,1996,3000000
tgo,1997,5000000
tgo,1998,3000000
tgo,1999,3000000
tgo,2000,2000000
tgo,2001,5000000
tgo,2002,5000000
tgo,2003,7000000
tgo,2004,8000000
tgo,2005,8000000
tgo,2006,5000000
tgo,2007,17000000
tgo,2008,19000000
tgo,2009,47000000
tgo,2010,46000000
tgo,2011,57000000
tgo,2012,34000000
tgo,2013,45000000
tgo,2014,41000000
tgo,2015,37000000
tgo,2016,38000000
tgo,2017,39000000
tgo,2018,42000000
tgo,2019,43000000
tha,1995,4271000000
tha,1996,4286000000
tha,1997,3416000000
tha,1998,1960000000
tha,1999,2474000000
tha,2000,2772000000
tha,2001,2924000000
tha,2002,3303000000
tha,2003,2921000000
tha,2004,4514000000
tha,2005,3803000000
tha,2006,4599000000
tha,2007,5144000000
tha,2008,5012000000
tha,2009,4429000000
tha,2010,5627000000
tha,2011,5717000000
tha,2012,6248000000
tha,2013,6481000000
tha,2014,7071000000
tha,2015,7718000000
tha,2016,9072000000
tha,2017,10504000000
tha,2018,12083000000
tha,2019,12355000000
tha,2020,2865000000
tjk,2002,1700000.04768
tjk,2003,2099999.90463
tjk,2004,3400000.09537
tjk,2005,3799999.95232
tjk,2006,6000000
tjk,2007,7000000
tjk,2008,10800000.19073
tjk,2009,5800000.19073
tjk,2011,3099999.90463
tjk,2012,3900000.09537
tjk,2013,2299999.95232
tjk,2016,3599999.90463
tjk,2017,4099999.90463
tjk,2018,10199999.80927
tjk,2019,5199999.80927
tjk,2020,3500000
tkm,1996,73000000
tkm,1997,125000000
tls,2006,1700000.04768
tls,2007,3000000
tls,2008,40000000
tls,2009,58000000
tls,2010,52000000
tls,2011,49000000
tls,2012,73000000
tls,2013,40000000
tls,2014,66000000
tls,2015,83000000
tls,2016,102000000
tls,2017,121000000
tls,2018,115000000
tls,2019,92000000
tls,2020,54000000
ton,2001,3200000.04768
ton,2002,3200000.04768
ton,2003,3299999.95232
ton,2004,6099999.90463
ton,2005,3799999.95232
ton,2006,8100000.38147
ton,2007,9899999.61853
ton,2008,9899999.61853
ton,2009,7099999.90463
ton,2010,7699999.80927
ton,2011,11800000.19073
ton,2012,14199999.80927
ton,2013,17899999.61853
ton,2014,20700000.76294
ton,2015,23200000.76294
ton,2016,20500000
ton,2017,34299999.23706
ton,2018,36000000
ton,2019,39000000
ton,2020,33000000
tto,1995,69000000
tto,1996,76000000
tto,1997,72000000
tto,1998,67000000
tto,1999,83000000
tto,2000,147000000
tto,2001,151000000
tto,2002,186000000
tto,2003,107000000
tto,2004,96000000
tto,2005,180000000
tto,2006,93000000
tto,2007,94000000
tto,2008,75000000
tto,2009,105000000
tto,2010,71000000
tto,2011,150000000
tto,2012,196000000
tto,2013,89000000
tto,2014,124000000
tto,2015,207000000
tto,2016,187000000
tto,2017,97000000
tto,2018,98000000
tto,2019,86000000
tto,2020,33000000
tun,1995,251000000
tun,1996,251000000
tun,1997,235000000
tun,1998,235000000
tun,1999,239000000
tun,2000,263000000
tun,2001,273000000
tun,2002,260000000
tun,2003,300000000
tun,2004,340000000
tun,2005,374000000
tun,2006,410000000
tun,2007,437000000
tun,2008,458000000
tun,2009,415000000
tun,2010,547000000
tun,2011,607000000
tun,2012,593000000
tun,2013,675000000
tun,2014,681000000
tun,2015,696000000
tun,2016,749000000
tun,2017,795000000
tun,2018,864000000
tun,2019,798000000
tun,2020,369000000
tur,1995,911000000
tur,1996,1265000000
tur,1997,1716000000
tur,1998,1754000000
tur,1999,1471000000
tur,2000,1713000000
tur,2001,1738000000
tur,2002,1880000000
tur,2003,2113000000
tur,2004,2524000000
tur,2005,3104000000
tur,2006,2989000000
tur,2007,3649000000
tur,2008,3824000000
tur,2009,4575000000
tur,2010,5194000000
tur,2011,4883000000
tur,2012,4094000000
tur,2013,4817000000
tur,2014,5072000000
tur,2015,5368000000
tur,2016,4783000000
tur,2017,4823000000
tur,2018,4595000000
tur,2019,4110000000
tur,2020,1040000000
tuv,2001,3599999.90463
tuv,2002,3299999.95232
tuv,2003,3500000
tuv,2004,3799999.95232
tuv,2005,4000000
tuv,2006,4960000.03815
tuv,2007,5889999.86649
tuv,2008,7199999.80927
tuv,2009,6300000.19073
tuv,2010,7400000.09537
tuv,2011,9649999.61853
tuv,2012,9500000
tuv,2013,4599999.90463
tuv,2014,5099999.90463
tuv,2015,6400000.09537
tuv,2016,7800000.19073
tuv,2017,6300000.19073
tuv,2018,7099999.90463
tuv,2019,6300000.19073
tza,1995,360000000
tza,1996,412000000
tza,1997,407000000
tza,1998,493000000
tza,1999,370000000
tza,2000,337000000
tza,2001,327000000
tza,2002,337000000
tza,2003,353000000
tza,2004,445000000
tza,2005,554000000
tza,2006,534000000
tza,2007,595000000
tza,2008,721000000
tza,2009,766000000
tza,2010,830000000
tza,2011,899000000
tza,2012,967000000
tza,2013,1034000000
tza,2014,1102000000
tza,2015,1195000000
tza,2016,922000000
tza,2017,807000000
tza,2018,738000000
tza,2019,651099975.58594
uga,1995,80000000
uga,1996,135000000
uga,1997,113000000
uga,1998,95000000
uga,2004,108000000
uga,2005,124000000
uga,2006,123000000
uga,2007,132000000
uga,2008,156000000
uga,2009,192000000
uga,2010,320000000
uga,2011,405000000
uga,2012,484000000
uga,2013,208000000
uga,2014,189000000
uga,2015,186000000
uga,2016,208000000
uga,2017,214000000
uga,2018,333000000
uga,2019,418000000
uga,2020,110000000
ukr,1995,210000000
ukr,1996,308000000
ukr,1997,305000000
ukr,1998,340000000
ukr,1999,364000000
ukr,2000,470000000
ukr,2001,566000000
ukr,2002,657000000
ukr,2003,789000000
ukr,2004,2463000000
ukr,2005,2805000000
ukr,2006,2834000000
ukr,2007,3569000000
ukr,2008,4023000000
ukr,2009,3330000000
ukr,2010,3742000000
ukr,2011,4461000000
ukr,2012,5104000000
ukr,2013,5763000000
ukr,2014,5061000000
ukr,2015,5101000000
ukr,2016,5970000000
ukr,2017,7121000000
ukr,2018,7899000000
ukr,2019,8517000000
ukr,2020,4691000000
ury,1995,236000000
ury,1996,192000000
ury,1997,264000000
ury,1998,265000000
ury,1999,280000000
ury,2000,281000000
ury,2001,257000000
ury,2002,178000000
ury,2003,169000000
ury,2004,194000000
ury,2005,252000000
ury,2006,213000000
ury,2007,239000000
ury,2008,358000000
ury,2009,336000000
ury,2010,419000000
ury,2011,644000000
ury,2012,878000000
ury,2013,1294000000
ury,2014,1311000000
ury,2015,1158000000
ury,2016,855000000
ury,2017,996000000
ury,2018,1033000000
ury,2019,1210000000
ury,2020,341000000
usa,1995,46379000000
usa,1996,49672000000
usa,1997,53808000000
usa,1998,58451000000
usa,1999,58864000000
usa,2000,64174000000
usa,2001,60525000000
usa,2002,59017000000
usa,2003,61244000000
usa,2004,70332000000
usa,2005,74111000000
usa,2006,78374000000
usa,2007,82605000000
usa,2008,84318000000
usa,2009,82510000000
usa,2010,85165000000
usa,2011,86623000000
usa,2012,90340000000
usa,2013,91117000000
usa,2014,96248000000
usa,2015,102666000000
usa,2016,109156000000
usa,2017,117929000000
usa,2018,126140000000
usa,2019,133285000000
usa,2020,35806000000
uzb,2014,1114000000
uzb,2015,1594000000
uzb,2016,1382000000
uzb,2017,1631000000
uzb,2018,2243000000
uzb,2019,2313000000
uzb,2020,888000000
vct,1995,7000000
vct,1996,8000000
vct,1997,7000000
vct,1998,8000000
vct,1999,9000000
vct,2000,10000000
vct,2001,12000000
vct,2002,10000000
vct,2003,13000000
vct,2004,14000000
vct,2005,15000000
vct,2006,16000000
vct,2007,20000000
vct,2008,18000000
vct,2009,14000000
vct,2010,15000000
vct,2011,13100000.38147
vct,2012,13699999.80927
vct,2013,14100000.38147
vct,2014,21000000
vct,2015,23000000
vct,2016,23000000
vct,2017,24000000
vct,2018,25000000
vct,2019,25000000
vct,2020,9000000
ven,1995,1714000000
ven,1996,2233000000
ven,1997,755000000
ven,1998,891000000
ven,1999,1039000000
ven,2000,1058000000
ven,2001,1108000000
ven,2002,981000000
ven,2003,859000000
ven,2004,1077000000
ven,2005,1276000000
ven,2006,1229000000
ven,2007,1542000000
ven,2008,1810000000
ven,2009,1895000000
ven,2010,2013000000
ven,2011,2584000000
ven,2012,2637000000
ven,2013,3230000000
ven,2014,2428000000
ven,2015,2101000000
ven,2016,1812000000
vut,1995,5000000
vut,1996,5000000
vut,1997,5000000
vut,1998,8000000
vut,1999,9000000
vut,2000,9000000
vut,2001,8000000
vut,2002,9000000
vut,2003,12000000
vut,2004,13000000
vut,2005,11000000
vut,2006,9000000
vut,2007,11000000
vut,2008,29000000
vut,2009,24000000
vut,2010,30000000
vut,2011,35000000
vut,2012,37000000
vut,2013,41000000
vut,2014,37000000
vut,2015,30000000
vut,2016,25000000
vut,2017,16000000
vut,2018,17000000
vut,2019,26000000
vut,2020,18000000
wsm,1995,3200000.04768
wsm,1996,3700000.04768
wsm,1997,4800000.19073
wsm,1998,3500000
wsm,1999,3900000.09537
wsm,2004,5400000.09537
wsm,2005,12500000
wsm,2006,9800000.19073
wsm,2007,10199999.80927
wsm,2008,10899999.61853
wsm,2009,10699999.80927
wsm,2010,14899999.61853
wsm,2011,13000000
wsm,2012,10000000
wsm,2013,2400000.09537
wsm,2014,1500000
wsm,2015,1700000.04768
wsm,2016,1399999.97616
wsm,2017,3200000.04768
wsm,2018,1700000.04768
wsm,2019,3400000.09537
wsm,2020,1299999.95232
yem,1995,76000000
yem,1996,78000000
yem,1997,124000000
yem,1998,130000000
yem,1999,136000000
yem,2000,70000000
yem,2001,79000000
yem,2002,78000000
yem,2003,77000000
yem,2004,126000000
yem,2005,167000000
yem,2006,162000000
yem,2007,184000000
yem,2008,183000000
yem,2009,214000000
yem,2010,183000000
yem,2011,182000000
yem,2012,73000000
yem,2013,86000000
yem,2014,77000000
yem,2015,72000000
yem,2016,49000000
zaf,1995,1849000000
zaf,1996,1755000000
zaf,1997,1961000000
zaf,1998,1908000000
zaf,1999,2028000000
zaf,2000,2085000000
zaf,2001,1878000000
zaf,2002,1811000000
zaf,2003,2889000000
zaf,2004,3157000000
zaf,2005,3374000000
zaf,2006,3384000000
zaf,2007,3927000000
zaf,2008,4404000000
zaf,2009,4152000000
zaf,2010,5595000000
zaf,2011,5283000000
zaf,2012,4069000000
zaf,2013,3429000000
zaf,2014,3169000000
zaf,2015,2998000000
zaf,2016,2858000000
zaf,2017,3258000000
zaf,2018,3402000000
zaf,2019,3141000000
zaf,2020,928000000
zmb,1997,26000000
zmb,1998,24000000
zmb,1999,43000000
zmb,2000,44000000
zmb,2001,44000000
zmb,2002,47000000
zmb,2003,49000000
zmb,2004,55000000
zmb,2005,57000000
zmb,2006,63000000
zmb,2007,73000000
zmb,2008,118000000
zmb,2009,96000000
zmb,2010,105000000
zmb,2011,111000000
zmb,2012,165000000
zmb,2013,210000000
zmb,2014,222000000
zmb,2015,234000000
zmb,2016,247000000
zmb,2017,223000000
zmb,2018,279000000
zmb,2019,298000000
zmb,2020,234000000
zwe,2009,110000000
zwe,2010,131000000
zwe,2011,228000000
zwe,2012,272000000
zwe,2013,337000000
zwe,2014,342000000
zwe,2015,476000000
zwe,2016,327000000
zwe,2017,315000000
zwe,2018,248000000
zwe,2019,204000000
zwe,2020,135000000
