geo,time,sh_dth_imrt
mli,1993,49687
mli,1994,50240
mli,1995,50817
mli,1996,51399
mli,1997,51911
mli,1998,52333
mli,1999,52629
mli,2000,52840
mli,2001,52971
mli,2002,53074
mli,2003,53154
mli,2004,53209
mli,2005,53259
mli,2006,53252
mli,2007,53146
mli,2008,52968
mli,2009,52666
mli,2010,52286
mli,2011,51817
mli,2012,51282
mli,2013,50721
mli,2014,50154
mli,2015,49591
mli,2016,49075
mli,2017,48624
mli,2018,48199
mli,2019,47832
mli,2020,47474
mlt,1960,278
mlt,1961,255
mlt,1962,236
mlt,1963,218
mlt,1964,201
mlt,1965,184
mlt,1966,168
mlt,1967,154
mlt,1968,142
mlt,1969,132
mlt,1970,125
mlt,1971,119
mlt,1972,116
mlt,1973,112
mlt,1974,109
mlt,1975,106
mlt,1976,102
mlt,1977,98
mlt,1978,94
mlt,1979,90
mlt,1980,86
mlt,1981,82
mlt,1982,78
mlt,1983,74
mlt,1984,71
mlt,1985,68
mlt,1986,65
mlt,1987,62
mlt,1988,59
mlt,1989,57
mlt,1990,54
mlt,1991,52
mlt,1992,50
mlt,1993,47
mlt,1994,45
mlt,1995,42
mlt,1996,40
mlt,1997,38
mlt,1998,35
mlt,1999,33
mlt,2000,30
mlt,2001,28
mlt,2002,27
mlt,2003,25
mlt,2004,24
mlt,2005,24
mlt,2006,23
mlt,2007,23
mlt,2008,23
mlt,2009,23
mlt,2010,23
mlt,2011,23
mlt,2012,23
mlt,2013,23
mlt,2014,24
mlt,2015,24
mlt,2016,24
mlt,2017,24
mlt,2018,24
mlt,2019,25
mlt,2020,24
mmr,1969,126436
mmr,1970,126119
mmr,1971,125620
mmr,1972,124906
mmr,1973,124111
mmr,1974,123250
mmr,1975,122258
mmr,1976,121145
mmr,1977,120081
mmr,1978,118880
mmr,1979,117783
mmr,1980,116581
mmr,1981,115154
mmr,1982,113464
mmr,1983,111438
mmr,1984,109241
mmr,1985,106696
mmr,1986,103955
mmr,1987,100987
mmr,1988,97911
mmr,1989,94840
mmr,1990,91948
mmr,1991,89207
mmr,1992,86638
mmr,1993,84330
mmr,1994,82334
mmr,1995,80506
mmr,1996,78942
mmr,1997,77593
mmr,1998,76398
mmr,1999,75233
mmr,2000,73970
mmr,2001,72464
mmr,2002,70712
mmr,2003,68660
mmr,2004,66284
mmr,2005,63651
mmr,2006,60783
mmr,2007,57807
mmr,2008,66358
mmr,2009,51689
mmr,2010,49000
mmr,2011,46388
mmr,2012,44071
mmr,2013,42007
mmr,2014,40213
mmr,2015,38746
mmr,2016,37393
mmr,2017,36126
mmr,2018,34917
mmr,2019,33834
mmr,2020,32750
mne,1985,248
mne,1986,223
mne,1987,201
mne,1988,181
mne,1989,165
mne,1990,153
mne,1991,144
mne,1992,137
mne,1993,132
mne,1994,128
mne,1995,125
mne,1996,122
mne,1997,119
mne,1998,115
mne,1999,111
mne,2000,106
mne,2001,100
mne,2002,94
mne,2003,88
mne,2004,82
mne,2005,75
mne,2006,69
mne,2007,63
mne,2008,56
mne,2009,50
mne,2010,45
mne,2011,40
mne,2012,35
mne,2013,31
mne,2014,28
mne,2015,25
mne,2016,22
mne,2017,20
mne,2018,17
mne,2019,16
mne,2020,14
mng,1979,7229
mng,1980,7129
mng,1981,7045
mng,1982,6973
mng,1983,6909
mng,1984,6833
mng,1985,6715
mng,1986,6546
mng,1987,6312
mng,1988,6025
mng,1989,5694
mng,1990,5332
mng,1991,4954
mng,1992,4573
mng,1993,4203
mng,1994,3857
mng,1995,3535
mng,1996,3235
mng,1997,2956
mng,1998,2698
mng,1999,2463
mng,2000,2255
mng,2001,2076
mng,2002,1929
mng,2003,1812
mng,2004,1722
mng,2005,1653
mng,2006,1600
mng,2007,1560
mng,2008,1524
mng,2009,1488
mng,2010,1454
mng,2011,1419
mng,2012,1386
mng,2013,1352
mng,2014,1317
mng,2015,1276
mng,2016,1225
mng,2017,1166
mng,2018,1103
mng,2019,1041
mng,2020,982
moz,1968,70915
moz,1969,72733
moz,1970,74466
moz,1971,76212
moz,1972,77865
moz,1973,79591
moz,1974,81341
moz,1975,83087
moz,1976,84892
moz,1977,86867
moz,1978,88878
moz,1979,90918
moz,1980,92936
moz,1981,94645
moz,1982,95713
moz,1983,96174
moz,1984,96099
moz,1985,95668
moz,1986,95003
moz,1987,94458
moz,1988,94166
moz,1989,94177
moz,1990,94545
moz,1991,95233
moz,1992,95960
moz,1993,96487
moz,1994,96766
moz,1995,96460
moz,1996,95474
moz,1997,93810
moz,1998,91649
moz,1999,89293
moz,2000,86750
moz,2001,84115
moz,2002,81524
moz,2003,79215
moz,2004,77073
moz,2005,75171
moz,2006,73277
moz,2007,69854
moz,2008,68859
moz,2009,67337
moz,2010,68240
moz,2011,65859
moz,2012,64683
moz,2013,64106
moz,2014,63596
moz,2015,62961
moz,2016,62195
moz,2017,61430
moz,2018,60922
moz,2019,60249
moz,2020,59730
mrt,1960,5300
mrt,1961,5315
mrt,1962,5325
mrt,1963,5332
mrt,1964,5332
mrt,1965,5332
mrt,1966,5333
mrt,1967,5331
mrt,1968,5335
mrt,1969,5362
mrt,1970,5421
mrt,1971,5509
mrt,1972,5621
mrt,1973,5743
mrt,1974,5857
mrt,1975,5941
mrt,1976,6002
mrt,1977,6032
mrt,1978,6041
mrt,1979,6042
mrt,1980,6042
mrt,1981,6042
mrt,1982,6032
mrt,1983,6011
mrt,1984,5971
mrt,1985,5912
mrt,1986,5847
mrt,1987,5789
mrt,1988,5744
mrt,1989,5718
mrt,1990,5726
mrt,1991,5760
mrt,1992,5818
mrt,1993,5897
mrt,1994,5997
mrt,1995,6117
mrt,1996,6252
mrt,1997,6389
mrt,1998,6528
mrt,1999,6665
mrt,2000,6797
mrt,2001,6936
mrt,2002,7071
mrt,2003,7205
mrt,2004,7321
mrt,2005,7414
mrt,2006,7492
mrt,2007,7552
mrt,2008,7597
mrt,2009,7636
mrt,2010,7663
mrt,2011,7693
mrt,2012,7713
mrt,2013,7701
mrt,2014,7678
mrt,2015,7658
mrt,2016,7612
mrt,2017,7562
mrt,2018,7520
mrt,2019,7446
mrt,2020,7380
mus,1960,2008
mus,1961,1974
mus,1962,1902
mus,1963,1817
mus,1964,1748
mus,1965,1737
mus,1966,1816
mus,1967,1899
mus,1968,1825
mus,1969,1582
mus,1970,1375
mus,1971,1331
mus,1972,1384
mus,1973,1385
mus,1974,1263
mus,1975,1114
mus,1976,1006
mus,1977,937
mus,1978,880
mus,1979,819
mus,1980,749
mus,1981,666
mus,1982,588
mus,1983,532
mus,1984,502
mus,1985,495
mus,1986,503
mus,1987,513
mus,1988,505
mus,1989,475
mus,1990,442
mus,1991,420
mus,1992,412
mus,1993,414
mus,1994,422
mus,1995,431
mus,1996,434
mus,1997,427
mus,1998,405
mus,1999,370
mus,2000,334
mus,2001,304
mus,2002,281
mus,2003,264
mus,2004,252
mus,2005,243
mus,2006,232
mus,2007,220
mus,2008,209
mus,2009,198
mus,2010,190
mus,2011,187
mus,2012,186
mus,2013,183
mus,2014,177
mus,2015,171
mus,2016,169
mus,2017,172
mus,2018,177
mus,2019,183
mus,2020,188
mwi,1966,44842
mwi,1967,45826
mwi,1968,46798
mwi,1969,47726
mwi,1970,48433
mwi,1971,48889
mwi,1972,49115
mwi,1973,49127
mwi,1974,49098
mwi,1975,48959
mwi,1976,48763
mwi,1977,48417
mwi,1978,47890
mwi,1979,47233
mwi,1980,46921
mwi,1981,46910
mwi,1982,47627
mwi,1983,49322
mwi,1984,51858
mwi,1985,54783
mwi,1986,57453
mwi,1987,59361
mwi,1988,60412
mwi,1989,60499
mwi,1990,59795
mwi,1991,58566
mwi,1992,57048
mwi,1993,55520
mwi,1994,54067
mwi,1995,52935
mwi,1996,52189
mwi,1997,51523
mwi,1998,50703
mwi,1999,49464
mwi,2000,47596
mwi,2001,44959
mwi,2002,41955
mwi,2003,39060
mwi,2004,36589
mwi,2005,34773
mwi,2006,33692
mwi,2007,33203
mwi,2008,32006
mwi,2009,31267
mwi,2010,30357
mwi,2011,28415
mwi,2012,26739
mwi,2013,24845
mwi,2014,23146
mwi,2015,21843
mwi,2016,20744
mwi,2017,19888
mwi,2018,19257
mwi,2019,18716
mwi,2020,18370
mys,1960,23307
mys,1961,22492
mys,1962,21607
mys,1963,20695
mys,1964,19791
mys,1965,18919
mys,1966,18107
mys,1967,17380
mys,1968,16744
mys,1969,16182
mys,1970,15680
mys,1971,15190
mys,1972,14693
mys,1973,14155
mys,1974,13610
mys,1975,13067
mys,1976,12558
mys,1977,12078
mys,1978,11633
mys,1979,11184
mys,1980,10741
mys,1981,10302
mys,1982,9874
mys,1983,9445
mys,1984,9031
mys,1985,8635
mys,1986,8264
mys,1987,7933
mys,1988,7646
mys,1989,7393
mys,1990,7155
mys,1991,6931
mys,1992,6717
mys,1993,6512
mys,1994,6326
mys,1995,6161
mys,1996,5974
mys,1997,5714
mys,1998,5362
mys,1999,4938
mys,2000,4479
mys,2001,4055
mys,2002,3724
mys,2003,3506
mys,2004,3371
mys,2005,3292
mys,2006,3257
mys,2007,3257
mys,2008,3279
mys,2009,3307
mys,2010,3328
mys,2011,3343
mys,2012,3367
mys,2013,3408
mys,2014,3465
mys,2015,3533
mys,2016,3612
mys,2017,3704
mys,2018,3801
mys,2019,3880
mys,2020,3918
nam,1968,1996
nam,1969,2076
nam,1970,2158
nam,1971,2247
nam,1972,2335
nam,1973,2420
nam,1974,2504
nam,1975,2584
nam,1976,2659
nam,1977,2727
nam,1978,2784
nam,1979,2827
nam,1980,2853
nam,1981,2861
nam,1982,2851
nam,1983,2826
nam,1984,2790
nam,1985,2746
nam,1986,2703
nam,1987,2666
nam,1988,2638
nam,1989,2612
nam,1990,2591
nam,1991,2579
nam,1992,2570
nam,1993,2574
nam,1994,2591
nam,1995,2616
nam,1996,2628
nam,1997,2621
nam,1998,2589
nam,1999,2540
nam,2000,2474
nam,2001,2416
nam,2002,2380
nam,2003,2373
nam,2004,2365
nam,2005,2214
nam,2006,2144
nam,2007,2214
nam,2008,2267
nam,2009,2383
nam,2010,2335
nam,2011,2394
nam,2012,2505
nam,2013,2401
nam,2014,2310
nam,2015,2285
nam,2016,2271
nam,2017,2235
nam,2018,2207
nam,2019,2157
nam,2020,2107
ner,1968,30846
ner,1969,31926
ner,1970,33105
ner,1971,34284
ner,1972,35452
ner,1973,36599
ner,1974,37665
ner,1975,38597
ner,1976,39443
ner,1977,40184
ner,1978,40914
ner,1979,41703
ner,1980,42721
ner,1981,43957
ner,1982,45469
ner,1983,47232
ner,1984,49108
ner,1985,50982
ner,1986,52708
ner,1987,54216
ner,1988,55493
ner,1989,56556
ner,1990,57457
ner,1991,58151
ner,1992,58569
ner,1993,58703
ner,1994,58542
ner,1995,58142
ner,1996,57703
ner,1997,57418
ner,1998,57311
ner,1999,57282
ner,2000,57248
ner,2001,57065
ner,2002,56586
ner,2003,55879
ner,2004,55007
ner,2005,54068
ner,2006,53134
ner,2007,52212
ner,2008,51328
ner,2009,50485
ner,2010,49717
ner,2011,49094
ner,2012,48672
ner,2013,48391
ner,2014,48300
ner,2015,48248
ner,2016,48327
ner,2017,48455
ner,2018,48635
ner,2019,48787
ner,2020,49022
nga,1965,418514
nga,1966,418797
nga,1967,418880
nga,1968,419493
nga,1969,419879
nga,1970,420366
nga,1971,420431
nga,1972,420568
nga,1973,419925
nga,1974,418875
nga,1975,417568
nga,1976,416235
nga,1977,415424
nga,1978,415341
nga,1979,417055
nga,1980,419945
nga,1981,424330
nga,1982,430519
nga,1983,438404
nga,1984,447821
nga,1985,458042
nga,1986,469002
nga,1987,479976
nga,1988,490419
nga,1989,500403
nga,1990,509708
nga,1991,518953
nga,1992,527921
nga,1993,536843
nga,1994,545324
nga,1995,552643
nga,1996,558513
nga,1997,562436
nga,1998,564104
nga,1999,564378
nga,2000,563369
nga,2001,561281
nga,2002,558620
nga,2003,555488
nga,2004,551419
nga,2005,547409
nga,2006,543784
nga,2007,540903
nga,2008,539660
nga,2009,539539
nga,2010,540794
nga,2011,542836
nga,2012,545541
nga,2013,548739
nga,2014,551797
nga,2015,554557
nga,2016,555616
nga,2017,554698
nga,2018,551611
nga,2019,547026
nga,2020,541477
nic,1960,11853
nic,1961,11903
nic,1962,11942
nic,1963,11988
nic,1964,12031
nic,1965,12091
nic,1966,12158
nic,1967,12243
nic,1968,12341
nic,1969,12462
nic,1970,12573
nic,1971,12678
nic,1972,13672
nic,1973,12750
nic,1974,12707
nic,1975,12569
nic,1976,12351
nic,1977,12073
nic,1978,11756
nic,1979,11402
nic,1980,11028
nic,1981,10639
nic,1982,10246
nic,1983,9866
nic,1984,9493
nic,1985,9145
nic,1986,8814
nic,1987,8500
nic,1988,8195
nic,1989,7890
nic,1990,7571
nic,1991,7243
nic,1992,6897
nic,1993,6543
nic,1994,6179
nic,1995,5822
nic,1996,5472
nic,1997,5140
nic,1998,5196
nic,1999,4546
nic,2000,4294
nic,2001,4066
nic,2002,3866
nic,2003,3681
nic,2004,3519
nic,2005,3373
nic,2006,3236
nic,2007,3111
nic,2008,2992
nic,2009,2879
nic,2010,2771
nic,2011,2666
nic,2012,2561
nic,2013,2458
nic,2014,2356
nic,2015,2257
nic,2016,2162
nic,2017,2069
nic,2018,1981
nic,2019,1893
nic,2020,1812
nld,1960,3988
nld,1961,3922
nld,1962,3858
nld,1963,3790
nld,1964,3713
nld,1965,3621
nld,1966,3514
nld,1967,3386
nld,1968,3241
nld,1969,3079
nld,1970,2903
nld,1971,2719
nld,1972,2536
nld,1973,2357
nld,1974,2187
nld,1975,2028
nld,1976,1886
nld,1977,1762
nld,1978,1658
nld,1979,1577
nld,1980,1517
nld,1981,1476
nld,1982,1452
nld,1983,1438
nld,1984,1426
nld,1985,1413
nld,1986,1397
nld,1987,1377
nld,1988,1354
nld,1989,1328
nld,1990,1298
nld,1991,1264
nld,1992,1224
nld,1993,1181
nld,1994,1141
nld,1995,1104
nld,1996,1074
nld,1997,1051
nld,1998,1035
nld,1999,1023
nld,2000,1011
nld,2001,995
nld,2002,973
nld,2003,943
nld,2004,907
nld,2005,866
nld,2006,824
nld,2007,782
nld,2008,743
nld,2009,709
nld,2010,680
nld,2011,656
nld,2012,637
nld,2013,622
nld,2014,610
nld,2015,602
nld,2016,597
nld,2017,597
nld,2018,602
nld,2019,609
nld,2020,618
nor,1960,1160
nor,1961,1134
nor,1962,1112
nor,1963,1093
nor,1964,1070
nor,1965,1041
nor,1966,1010
nor,1967,978
nor,1968,944
nor,1969,908
nor,1970,868
nor,1971,823
nor,1972,773
nor,1973,720
nor,1974,665
nor,1975,609
nor,1976,555
nor,1977,506
nor,1978,464
nor,1979,433
nor,1980,412
nor,1981,402
nor,1982,402
nor,1983,409
nor,1984,420
nor,1985,432
nor,1986,442
nor,1987,447
nor,1988,443
nor,1989,429
nor,1990,406
nor,1991,378
nor,1992,348
nor,1993,321
nor,1994,297
nor,1995,279
nor,1996,265
nor,1997,254
nor,1998,245
nor,1999,237
nor,2000,229
nor,2001,220
nor,2002,212
nor,2003,204
nor,2004,196
nor,2005,190
nor,2006,185
nor,2007,179
nor,2008,173
nor,2009,167
nor,2010,160
nor,2011,153
nor,2012,147
nor,2013,141
nor,2014,136
nor,2015,131
nor,2016,126
nor,2017,122
nor,2018,117
nor,2019,112
nor,2020,107
npl,1960,94899
npl,1961,94519
npl,1962,94017
npl,1963,93267
npl,1964,92427
npl,1965,91536
npl,1966,90682
npl,1967,89906
npl,1968,89178
npl,1969,88561
npl,1970,88115
npl,1971,87764
npl,1972,87554
npl,1973,87420
npl,1974,87301
npl,1975,87157
npl,1976,86962
npl,1977,86645
npl,1978,86153
npl,1979,85502
npl,1980,84695
npl,1981,83763
npl,1982,82670
npl,1983,81477
npl,1984,80102
npl,1985,78625
npl,1986,77054
npl,1987,75300
npl,1988,73356
npl,1989,71256
npl,1990,69010
npl,1991,66756
npl,1992,64494
npl,1993,62236
npl,1994,59970
npl,1995,57653
npl,1996,55207
npl,1997,52630
npl,1998,49889
npl,1999,47005
npl,2000,44079
npl,2001,41193
npl,2002,38383
npl,2003,35707
npl,2004,33215
npl,2005,30906
npl,2006,28843
npl,2007,26953
npl,2008,25264
npl,2009,23702
npl,2010,22280
npl,2011,20984
npl,2012,19781
npl,2013,18672
npl,2014,17629
npl,2015,16671
npl,2016,15786
npl,2017,15000
npl,2018,14328
npl,2019,13731
npl,2020,13214
nru,1986,17
nru,1987,16
nru,1988,16
nru,1989,15
nru,1990,15
nru,1991,14
nru,1992,14
nru,1993,14
nru,1994,14
nru,1995,13
nru,1996,13
nru,1997,13
nru,1998,12
nru,1999,12
nru,2000,11
nru,2001,11
nru,2002,10
nru,2003,10
nru,2004,10
nru,2005,10
nru,2006,10
nru,2007,10
nru,2008,10
nru,2009,10
nru,2010,10
nru,2011,10
nru,2012,9
nru,2013,9
nru,2014,9
nru,2015,9
nru,2016,8
nru,2017,8
nru,2018,8
nru,2019,7
nru,2020,7
nzl,1960,1367
nzl,1961,1328
nzl,1962,1282
nzl,1963,1235
nzl,1964,1192
nzl,1965,1157
nzl,1966,1129
nzl,1967,1108
nzl,1968,1090
nzl,1969,1073
nzl,1970,1054
nzl,1971,1030
nzl,1972,999
nzl,1973,962
nzl,1974,918
nzl,1975,869
nzl,1976,818
nzl,1977,767
nzl,1978,722
nzl,1979,683
nzl,1980,652
nzl,1981,629
nzl,1982,614
nzl,1983,603
nzl,1984,595
nzl,1985,588
nzl,1986,581
nzl,1987,572
nzl,1988,558
nzl,1989,541
nzl,1990,522
nzl,1991,500
nzl,1992,477
nzl,1993,455
nzl,1994,434
nzl,1995,415
nzl,1996,396
nzl,1997,379
nzl,1998,363
nzl,1999,350
nzl,2000,340
nzl,2001,332
nzl,2002,327
nzl,2003,325
nzl,2004,324
nzl,2005,325
nzl,2006,327
nzl,2007,328
nzl,2008,328
nzl,2009,326
nzl,2010,321
nzl,2011,315
nzl,2012,307
nzl,2013,297
nzl,2014,288
nzl,2015,277
nzl,2016,268
nzl,2017,259
nzl,2018,250
nzl,2019,242
nzl,2020,234
omn,1964,5892
omn,1965,5763
omn,1966,5635
omn,1967,5504
omn,1968,5373
omn,1969,5244
omn,1970,5124
omn,1971,5031
omn,1972,4970
omn,1973,4918
omn,1974,4874
omn,1975,4842
omn,1976,4806
omn,1977,4752
omn,1978,4662
omn,1979,4549
omn,1980,4404
omn,1981,4228
omn,1982,4030
omn,1983,3818
omn,1984,3599
omn,1985,3373
omn,1986,3139
omn,1987,2904
omn,1988,2674
omn,1989,2451
omn,1990,2233
omn,1991,2023
omn,1992,1820
omn,1993,1635
omn,1994,1468
omn,1995,1319
omn,1996,1188
omn,1997,1071
omn,1998,967
omn,1999,874
omn,2000,796
omn,2001,729
omn,2002,677
omn,2003,640
omn,2004,614
omn,2005,602
omn,2006,601
omn,2007,610
omn,2008,627
omn,2009,650
omn,2010,675
omn,2011,702
omn,2012,731
omn,2013,760
omn,2014,790
omn,2015,818
omn,2016,842
omn,2017,860
omn,2018,868
omn,2019,866
omn,2020,853
pak,1960,352334
pak,1961,349511
pak,1962,346860
pak,1963,344441
pak,1964,342627
pak,1965,341159
pak,1966,340649
pak,1967,340885
pak,1968,341697
pak,1969,342919
pak,1970,344817
pak,1971,347143
pak,1972,350184
pak,1973,353867
pak,1974,358154
pak,1975,363296
pak,1976,369342
pak,1977,375839
pak,1978,382996
pak,1979,390381
pak,1980,398201
pak,1981,406019
pak,1982,414178
pak,1983,422210
pak,1984,430021
pak,1985,437309
pak,1986,444076
pak,1987,449897
pak,1988,454852
pak,1989,458673
pak,1990,460987
pak,1991,461711
pak,1992,460848
pak,1993,458419
pak,1994,454403
pak,1995,448917
pak,1996,442203
pak,1997,434563
pak,1998,426156
pak,1999,417848
pak,2000,410036
pak,2001,402998
pak,2002,396866
pak,2003,391598
pak,2004,387352
pak,2005,384015
pak,2006,381280
pak,2007,378820
pak,2008,376599
pak,2009,374353
pak,2010,371903
pak,2011,369184
pak,2012,366119
pak,2013,362935
pak,2014,359330
pak,2015,355133
pak,2016,350501
pak,2017,345261
pak,2018,339097
pak,2019,331941
pak,2020,323919
pan,1960,3065
pan,1961,3062
pan,1962,3052
pan,1963,3038
pan,1964,3024
pan,1965,3007
pan,1966,2985
pan,1967,2960
pan,1968,2930
pan,1969,2889
pan,1970,2834
pan,1971,2767
pan,1972,2689
pan,1973,2605
pan,1974,2519
pan,1975,2440
pan,1976,2369
pan,1977,2303
pan,1978,2245
pan,1979,2191
pan,1980,2136
pan,1981,2082
pan,1982,2028
pan,1983,1976
pan,1984,1924
pan,1985,1875
pan,1986,1829
pan,1987,1788
pan,1988,1747
pan,1989,1710
pan,1990,1677
pan,1991,1649
pan,1992,1629
pan,1993,1613
pan,1994,1603
pan,1995,1598
pan,1996,1594
pan,1997,1589
pan,1998,1581
pan,1999,1567
pan,2000,1548
pan,2001,1523
pan,2002,1497
pan,2003,1470
pan,2004,1445
pan,2005,1421
pan,2006,1398
pan,2007,1373
pan,2008,1347
pan,2009,1323
pan,2010,1297
pan,2011,1271
pan,2012,1244
pan,2013,1212
pan,2014,1181
pan,2015,1150
pan,2016,1114
pan,2017,1080
pan,2018,1047
pan,2019,1011
pan,2020,979
per,1960,63039
per,1961,62973
per,1962,62723
per,1963,62338
per,1964,61782
per,1965,61140
per,1966,60433
per,1967,59756
per,1968,59126
per,1969,58530
per,1970,63498
per,1971,57225
per,1972,56655
per,1973,55937
per,1974,55170
per,1975,54413
per,1976,53734
per,1977,53170
per,1978,52712
per,1979,52279
per,1980,51787
per,1981,51197
per,1982,50432
per,1983,49435
per,1984,48177
per,1985,46662
per,1986,44997
per,1987,43249
per,1988,41483
per,1989,39759
per,1990,38010
per,1991,36151
per,1992,34146
per,1993,32031
per,1994,29847
per,1995,27648
per,1996,25468
per,1997,23384
per,1998,21424
per,1999,19600
per,2000,17990
per,2001,16582
per,2002,15389
per,2003,14360
per,2004,13470
per,2005,12665
per,2006,11924
per,2007,11213
per,2008,10525
per,2009,9858
per,2010,9227
per,2011,8646
per,2012,8113
per,2013,7651
per,2014,7261
per,2015,6923
per,2016,6632
per,2017,6374
per,2018,6132
per,2019,5916
per,2020,5710
phl,1960,75428
phl,1961,75014
phl,1962,74823
phl,1963,74783
phl,1964,74843
phl,1965,74899
phl,1966,74958
phl,1967,75050
phl,1968,75259
phl,1969,75643
phl,1970,76239
phl,1971,77145
phl,1972,78429
phl,1973,79917
phl,1974,81660
phl,1975,83495
phl,1976,85295
phl,1977,86931
phl,1978,88331
phl,1979,89475
phl,1980,90357
phl,1981,91063
phl,1982,91678
phl,1983,92090
phl,1984,92143
phl,1985,91747
phl,1986,90601
phl,1987,88781
phl,1988,86446
phl,1989,83559
phl,1990,80557
phl,1991,77699
phl,1992,75139
phl,1993,72926
phl,1994,71021
phl,1995,69411
phl,1996,68144
phl,1997,67162
phl,1998,66419
phl,1999,65944
phl,2000,65606
phl,2001,65247
phl,2002,64748
phl,2003,64020
phl,2004,63105
phl,2005,62068
phl,2006,61052
phl,2007,60158
phl,2008,59362
phl,2009,58702
phl,2010,58110
phl,2011,57484
phl,2012,56673
phl,2013,55737
phl,2014,54534
phl,2015,53166
phl,2016,51630
phl,2017,50011
phl,2018,48365
phl,2019,46888
phl,2020,45545
plw,1986,8
plw,1987,9
plw,1988,9
plw,1989,10
plw,1990,10
plw,1991,11
plw,1992,11
plw,1993,11
plw,1994,11
plw,1995,10
plw,1996,10
plw,1997,9
plw,1998,9
plw,1999,9
plw,2000,8
plw,2001,8
plw,2002,8
plw,2003,7
plw,2004,7
plw,2005,7
plw,2006,6
plw,2007,6
plw,2008,6
plw,2009,6
plw,2010,5
plw,2011,5
plw,2012,5
plw,2013,5
plw,2014,5
plw,2015,5
plw,2016,4
plw,2017,4
plw,2018,4
plw,2019,4
plw,2020,4
png,1960,12380
png,1961,12210
png,1962,12046
png,1963,11892
png,1964,11754
png,1965,11627
png,1966,11499
png,1967,11383
png,1968,11277
png,1969,11183
png,1970,11097
png,1971,11009
png,1972,10936
png,1973,10872
png,1974,10812
png,1975,10751
png,1976,10689
png,1977,10635
png,1978,10579
png,1979,10521
png,1980,10459
png,1981,10386
png,1982,10303
png,1983,10223
png,1984,10140
png,1985,10065
png,1986,10001
png,1987,9940
png,1988,9892
png,1989,9857
png,1990,9844
png,1991,9855
png,1992,9894
png,1993,9961
png,1994,10045
png,1995,10141
png,1996,10237
png,1997,10323
png,1998,10394
png,1999,10436
png,2000,10455
png,2001,10457
png,2002,10434
png,2003,10386
png,2004,10333
png,2005,10265
png,2006,10185
png,2007,10086
png,2008,9978
png,2009,9854
png,2010,9726
png,2011,9586
png,2012,9457
png,2013,9321
png,2014,9184
png,2015,9035
png,2016,8902
png,2017,8745
png,2018,8594
png,2019,8432
png,2020,8280
pol,1960,40168
pol,1961,35304
pol,1962,31314
pol,1963,27853
pol,1964,24812
pol,1965,22300
pol,1966,20373
pol,1967,19007
pol,1968,18154
pol,1969,17675
pol,1970,17283
pol,1971,16726
pol,1972,16070
pol,1973,15518
pol,1974,15168
pol,1975,14972
pol,1976,14877
pol,1977,14815
pol,1978,14723
pol,1979,14547
pol,1980,14315
pol,1981,14039
pol,1982,13688
pol,1983,13191
pol,1984,12538
pol,1985,11812
pol,1986,11079
pol,1987,10389
pol,1988,9763
pol,1989,9204
pol,1990,8689
pol,1991,8191
pol,1992,7692
pol,1993,7184
pol,1994,6645
pol,1995,6014
pol,1996,5273
pol,1997,4532
pol,1998,3910
pol,1999,3441
pol,2000,3097
pol,2001,2854
pol,2002,2689
pol,2003,2578
pol,2004,2504
pol,2005,2454
pol,2006,2415
pol,2007,2363
pol,2008,2279
pol,2009,2160
pol,2010,2031
pol,2011,1914
pol,2012,1814
pol,2013,1726
pol,2014,1647
pol,2015,1581
pol,2016,1530
pol,2017,1488
pol,2018,1449
pol,2019,1407
pol,2020,1361
prk,1986,10912
prk,1987,11159
prk,1988,11708
prk,1989,12585
prk,1990,13879
prk,1991,15549
prk,1992,17535
prk,1993,19590
prk,1994,21546
prk,1995,23023
prk,1996,23746
prk,1997,23518
prk,1998,22471
prk,1999,20651
prk,2000,18344
prk,2001,15863
prk,2002,13624
prk,2003,11863
prk,2004,10609
prk,2005,9844
prk,2006,9481
prk,2007,9183
prk,2008,8854
prk,2009,8464
prk,2010,7949
prk,2011,7375
prk,2012,6798
prk,2013,6306
prk,2014,5888
prk,2015,5574
prk,2016,5290
prk,2017,5070
prk,2018,4842
prk,2019,4641
prk,2020,4112
prt,1960,17634
prt,1961,17208
prt,1962,16419
prt,1963,15399
prt,1964,14359
prt,1965,13436
prt,1966,12684
prt,1967,12128
prt,1968,11638
prt,1969,11037
prt,1970,10256
prt,1971,9386
prt,1972,8505
prt,1973,7669
prt,1974,6922
prt,1975,6261
prt,1976,5646
prt,1977,5055
prt,1978,4510
prt,1979,4045
prt,1980,3658
prt,1981,3313
prt,1982,2988
prt,1983,2686
prt,1984,2419
prt,1985,2187
prt,1986,1980
prt,1987,1788
prt,1988,1612
prt,1989,1455
prt,1990,1316
prt,1991,1191
prt,1992,1076
prt,1993,974
prt,1994,891
prt,1995,827
prt,1996,777
prt,1997,736
prt,1998,700
prt,1999,664
prt,2000,623
prt,2001,577
prt,2002,527
prt,2003,477
prt,2004,434
prt,2005,397
prt,2006,369
prt,2007,346
prt,2008,328
prt,2009,312
prt,2010,298
prt,2011,284
prt,2012,273
prt,2013,265
prt,2014,258
prt,2015,253
prt,2016,248
prt,2017,243
prt,2018,235
prt,2019,226
prt,2020,215
pry,1960,4766
pry,1961,4823
pry,1962,4891
pry,1963,4960
pry,1964,5035
pry,1965,5106
pry,1966,5170
pry,1967,5215
pry,1968,5243
pry,1969,5255
pry,1970,5258
pry,1971,5256
