geo,time,tm_tax_mrch_br_zs
swz,2007,19.05
swz,2008,19.05
swz,2009,19.05
swz,2010,19.05
swz,2011,19.05
swz,2012,19.09
swz,2013,19.09
swz,2014,19.09
swz,2015,19.09
swz,2016,19.09
swz,2017,19.17
swz,2018,19.17
swz,2019,19.17
swz,2020,19.17
syc,2015,9.44
syc,2016,9.44
syc,2017,9.44
syc,2018,9.88
syc,2019,9.88
syc,2020,9.88
tcd,1997,79.92
tcd,2001,79.93
tcd,2002,79.93
tcd,2003,79.93
tcd,2004,79.93
tcd,2005,79.93
tcd,2006,79.93
tcd,2007,79.92
tcd,2008,79.92
tcd,2009,79.92
tcd,2010,79.92
tcd,2011,79.92
tcd,2013,79.93
tcd,2015,79.92
tcd,2016,79.92
tgo,1996,80
tgo,1997,80
tgo,1999,80
tgo,2000,80
tgo,2001,80
tgo,2002,80
tgo,2003,80
tgo,2004,80
tgo,2005,80
tgo,2006,80
tgo,2007,80
tgo,2008,80
tgo,2009,80
tgo,2010,80
tgo,2011,80
tgo,2012,80
tgo,2013,80
tgo,2014,80
tgo,2015,80
tgo,2016,80
tgo,2017,80
tgo,2018,80
tgo,2019,80
tgo,2020,80
tha,1995,25.95
tha,1999,25.83
tha,2000,25.83
tha,2001,25.83
tha,2003,28.17
tha,2004,28.06
tha,2005,28.04
tha,2006,28.03
tha,2007,28.01
tha,2008,27.91
tha,2009,27.89
tha,2010,27.89
tha,2011,27.88
tha,2013,27.51
tha,2014,27.45
tha,2015,25.27
tjk,2010,8.04
tjk,2012,7.99
tjk,2013,7.93
tjk,2014,7.98
tjk,2015,7.92
tjk,2016,7.92
tjk,2017,7.92
tjk,2020,7.89
ton,2009,17.56
ton,2010,17.56
ton,2011,17.56
ton,2012,17.56
ton,2013,17.56
ton,2015,17.63
ton,2016,17.63
ton,2017,17.63
ton,2020,17.64
tto,1996,55.59
tto,1999,55.76
tto,2001,55.76
tto,2002,55.76
tto,2003,55.76
tto,2004,55.75
tto,2005,55.75
tto,2006,55.75
tto,2007,55.72
tto,2008,55.72
tto,2010,55.75
tto,2011,55.75
tto,2012,55.72
tto,2013,55.72
tun,1995,57.39
tun,1998,57.56
tun,2000,57.56
tun,2002,57.56
tun,2003,57.93
tun,2004,57.93
tun,2005,57.93
tun,2006,57.93
tun,2008,57.21
tun,2009,57.21
tun,2010,57.21
tun,2011,57.21
tun,2012,58.91
tun,2013,58.91
tun,2015,58.91
tun,2016,58.91
tur,1995,28.01
tur,1996,28.2
tur,1997,28.2
tur,1998,28.2
tur,1999,28.2
tur,2000,28.2
tur,2001,28.2
tur,2002,28.5
tur,2003,28.5
tur,2004,28.54
tur,2005,28.68
tur,2006,28.64
tur,2007,28.72
tur,2008,28.67
tur,2009,28.74
tur,2010,29.01
tur,2011,28.86
tur,2013,30.13
tur,2015,30.1
tur,2016,30.1
tur,2017,30.14
tur,2018,30.14
tur,2019,30.14
tur,2020,30.14
tza,1997,120
tza,1998,120
tza,2000,120
tza,2003,120
tza,2005,120
tza,2006,120
tza,2007,120
tza,2008,120
tza,2009,120
tza,2010,120
tza,2011,120
tza,2012,120
tza,2013,120
tza,2014,120
tza,2015,120
tza,2016,120
tza,2018,120
tza,2019,120
tza,2020,120
uga,2000,72.09
uga,2001,72.09
uga,2002,72.03
uga,2003,72.03
uga,2004,72.03
uga,2005,72.03
uga,2006,72.03
uga,2007,72.03
uga,2008,72.96
uga,2009,72.96
uga,2010,72.96
uga,2011,72.96
uga,2012,73.03
uga,2013,73.03
uga,2014,73.03
uga,2015,73.03
uga,2016,73.03
uga,2018,73.18
uga,2019,73.18
uga,2020,73.18
ukr,2007,5.75
ukr,2008,5.75
ukr,2009,5.75
ukr,2010,5.75
ukr,2011,5.77
ukr,2012,5.77
ukr,2013,5.77
ukr,2014,5.82
ukr,2015,5.81
ukr,2016,5.81
ukr,2017,5.81
ukr,2018,5.81
ukr,2019,5.81
ukr,2020,5.81
ury,1995,31.63
ury,1996,31.61
ury,1997,31.61
ury,1998,31.61
ury,1999,31.61
ury,2000,31.61
ury,2001,31.61
ury,2002,31.62
ury,2004,31.62
ury,2005,31.62
ury,2006,31.62
ury,2007,31.62
ury,2008,31.54
ury,2009,31.54
ury,2010,31.54
ury,2011,31.54
ury,2012,31.54
ury,2013,31.63
ury,2014,31.63
ury,2015,31.63
ury,2016,31.63
ury,2017,31.67
ury,2018,31.67
ury,2019,31.67
ury,2020,31.67
usa,1995,3.52
usa,1996,3.52
usa,1997,3.52
usa,1998,3.52
usa,1999,3.52
usa,2000,3.52
usa,2001,3.52
usa,2002,3.72
usa,2003,3.69
usa,2004,3.65
usa,2005,3.61
usa,2006,3.6
usa,2007,3.59
usa,2008,3.57
usa,2009,3.6
usa,2010,3.61
usa,2011,3.59
usa,2012,3.49
usa,2013,3.47
usa,2014,3.46
usa,2015,3.61
usa,2016,3.61
usa,2017,3.62
usa,2018,3.62
usa,2019,3.62
usa,2020,3.62
vct,1996,62.45
vct,1999,62.54
vct,2000,62.54
vct,2001,62.54
vct,2002,62.54
vct,2003,62.54
vct,2006,62.54
vct,2007,62.54
vct,2010,62.63
vct,2011,62.63
vct,2012,62.95
vct,2013,62.95
vct,2015,62.95
vct,2016,62.95
vct,2017,62.95
vct,2018,62.95
vct,2019,62.95
vct,2020,62.95
ven,1995,36.47
ven,1997,36.5
ven,1998,36.5
ven,1999,36.5
ven,2000,36.5
ven,2001,36.5
ven,2002,36.5
ven,2003,36.5
ven,2004,36.5
ven,2005,36.5
ven,2006,36.46
ven,2007,36.46
ven,2008,36.46
ven,2009,36.46
ven,2010,36.46
ven,2011,36.46
ven,2012,36.46
ven,2013,36.46
ven,2014,36.68
ven,2015,36.68
ven,2016,36.68
ven,2017,36.72
ven,2018,36.72
ven,2019,36.72
ven,2020,36.72
vnm,2007,11.3
vnm,2008,11.35
vnm,2009,11.35
vnm,2010,11.35
vnm,2012,11.36
vnm,2013,11.36
vnm,2014,11.36
vnm,2015,11.36
vnm,2016,11.36
vnm,2017,11.36
vnm,2018,11.38
vnm,2019,11.38
vnm,2020,11.38
vut,2012,39.67
vut,2015,40.1
vut,2016,40.1
vut,2017,40.1
vut,2020,40.1
wsm,2011,21.96
wsm,2012,22.03
wsm,2013,22.12
wsm,2014,21.92
wsm,2015,21.3
wsm,2016,21.3
wsm,2017,21.3
wsm,2018,21.3
wsm,2020,21.33
yem,2015,21.59
yem,2016,21.59
yem,2017,21.57
zaf,1996,19.04
zaf,1997,19.2
zaf,1999,19.2
zaf,2000,19.2
zaf,2001,19.2
zaf,2002,19.06
zaf,2003,19.06
zaf,2004,19.06
zaf,2005,19.06
zaf,2006,19.06
zaf,2007,19.09
zaf,2008,19.09
zaf,2009,19.09
zaf,2010,19.09
zaf,2011,19.09
zaf,2012,19.27
zaf,2013,19.27
zaf,2014,19.27
zaf,2015,19.27
zaf,2016,19.27
zaf,2017,19.35
zaf,2018,19.35
zaf,2019,19.35
zaf,2020,19.35
zmb,1997,105.26
zmb,2001,105.26
zmb,2002,105.26
zmb,2003,105.26
zmb,2004,105.79
zmb,2005,105.79
zmb,2006,105.79
zmb,2007,106.1
zmb,2008,106.1
zmb,2009,106.1
zmb,2010,106.1
zmb,2011,106.1
zmb,2012,107.26
zmb,2013,107.26
zmb,2015,107.26
zmb,2016,107.26
zmb,2018,107.61
zmb,2020,107.61
zwe,1996,85.68
zwe,1997,86.58
zwe,1998,86.58
zwe,1999,86.58
zwe,2000,86.58
zwe,2001,86.58
zwe,2002,87.89
zwe,2003,87.89
zwe,2007,88.81
zwe,2010,88.81
zwe,2011,90.21
zwe,2012,90.21
zwe,2015,88.42
zwe,2016,88.42
