geo,time,nv_mnf_tech_zs_un
lka,2005,19.53722
lka,2006,17.61679
lka,2007,8.88725
lka,2008,13.92996
lka,2009,8.96398
lka,2010,11.7872
lka,2011,7.90236
lka,2012,7.95956
lka,2013,9.83878
lka,2014,8.07021
lka,2015,10.19152
lka,2016,9.38166
lka,2017,8.21017
lka,2018,7.73997
lka,2019,7.73997
ltu,1990,22.48687
ltu,1991,22.48687
ltu,1992,22.48687
ltu,1993,19.71437
ltu,1994,20.28464
ltu,1995,21.04779
ltu,1996,19.6309
ltu,1997,19.3662
ltu,1998,20.51857
ltu,1999,20.51194
ltu,2000,20.33091
ltu,2001,23.24765
ltu,2002,22.53422
ltu,2003,22.43694
ltu,2004,21.79989
ltu,2005,20.48081
ltu,2006,23.51055
ltu,2007,25.41322
ltu,2008,31.27203
ltu,2009,23.97648
ltu,2010,29.99765
ltu,2011,28.82107
ltu,2012,24.59575
ltu,2013,23.72591
ltu,2014,26.3233
ltu,2015,29.06743
ltu,2016,26.46182
ltu,2017,28.95378
ltu,2018,30.289
ltu,2019,27.64712
lux,1990,17.12692
lux,1991,16.90859
lux,1992,19.21301
lux,1993,18.41613
lux,1994,18.57097
lux,1995,14.58282
lux,1996,19.49495
lux,1997,19.1649
lux,1998,18.43851
lux,1999,18.59409
lux,2000,17.75801
lux,2001,15.76417
lux,2002,16.23284
lux,2003,14.95679
lux,2004,14.54055
lux,2005,15.85787
lux,2006,15.04245
lux,2007,13.78031
lux,2008,8.63656
lux,2009,7.10639
lux,2010,7.58358
lux,2011,7.12718
lux,2012,22.41379
lux,2013,23.94881
lux,2014,22.45674
lux,2015,23.66651
lux,2016,20.4079
lux,2017,21.76689
lux,2018,21.12744
lux,2019,20.76986
lva,1990,34.91209
lva,1991,28.37767
lva,1992,24.3855
lva,1993,28.3237
lva,1994,25.24222
lva,1995,24.19255
lva,1996,20.95122
lva,1997,19.38623
lva,1998,16.05665
lva,1999,15.54294
lva,2000,16.34023
lva,2001,17.46126
lva,2002,15.38876
lva,2003,16.20524
lva,2004,16.67843
lva,2005,17.78945
lva,2006,17.72037
lva,2007,19.23257
lva,2008,20.69584
lva,2009,21.07103
lva,2010,23.25501
lva,2011,22.33141
lva,2012,24.32165
lva,2013,22.66868
lva,2014,23.26625
lva,2015,23.98686
lva,2016,23.11473
lva,2017,25.72841
lva,2018,22.09444
lva,2019,21.91432
mac,1990,4.56058
mac,1991,4.37169
mac,1992,3.92659
mac,1993,3.87963
mac,1994,4.13306
mac,1995,5.61866
mac,1996,5.94097
mac,1997,7.099
mac,1998,6.17604
mac,1999,7.4349
mac,2000,3.89734
mac,2001,2.38408
mac,2002,2.49646
mac,2003,2.08677
mac,2004,2.59752
mac,2005,2.03673
mac,2006,2.33593
mac,2007,2.91004
mac,2008,2.0337
mac,2009,2.72487
mac,2010,4.02251
mac,2011,4.02251
mac,2012,4.02251
mac,2013,4.02251
mac,2014,4.02251
mac,2015,4.02251
mac,2016,4.02251
mac,2017,4.02251
mac,2018,4.02251
mac,2019,4.02251
mar,1990,21.7693
mar,1991,21.04197
mar,1992,22.47326
mar,1993,19.03537
mar,1994,23.01293
mar,1995,22.51716
mar,1996,23.5846
mar,1997,24.95415
mar,1998,22.92604
mar,1999,23.72076
mar,2000,19.83462
mar,2001,21.2862
mar,2002,21.64218
mar,2003,23.75422
mar,2004,23.2416
mar,2005,22.42652
mar,2006,22.05315
mar,2007,26.74826
mar,2008,29.0707
mar,2009,21.96641
mar,2010,28.0697
mar,2011,28.0499
mar,2012,6.74021
mar,2013,7.04263
mar,2014,7.87375
mar,2015,33.41037
mar,2016,35.65146
mar,2017,10.57062
mar,2018,24.06207
mar,2019,24.06207
mda,1990,14.15885
mda,1991,14.15885
mda,1992,12.57772
mda,1993,5.49788
mda,1994,5.49788
mda,1995,5.49788
mda,1996,6.84822
mda,1997,6.60209
mda,1998,6.91718
mda,1999,6.91718
mda,2000,6.87429
mda,2001,6.80303
mda,2002,7.21063
mda,2003,7.28116
mda,2004,6.89569
mda,2005,6.88759
mda,2006,7.72971
mda,2007,7.82467
mda,2008,9.84084
mda,2009,8.67802
mda,2010,8.91028
mda,2011,8.9593
mda,2012,12.28057
mda,2013,14.47005
mda,2014,18.76392
mda,2015,16.33495
mda,2016,19.46439
mda,2017,17.72746
mda,2018,17.77657
mda,2019,17.76391
mdg,1990,6.14108
mdg,1991,6.14108
mdg,1992,6.14108
mdg,1993,6.14108
mdg,1994,6.14108
mdg,1995,6.14108
mdg,1996,6.14108
mdg,1997,6.14108
mdg,1998,6.14108
mdg,1999,6.41254
mdg,2000,2.87392
mdg,2001,3.08288
mdg,2002,3.34282
mdg,2003,2.91694
mdg,2004,2.91013
mdg,2005,2.82898
mdg,2006,3.55612
mdg,2007,3.55612
mdg,2008,3.55612
mdg,2009,3.55612
mdg,2010,3.55612
mdg,2011,3.55612
mdg,2012,3.55612
mdg,2013,3.55612
mdg,2014,3.55612
mdg,2015,3.55612
mdg,2016,3.55612
mdg,2017,3.55612
mdg,2018,3.55612
mdg,2019,3.55612
mdv,1990,2.63332
mdv,1991,2.63332
mdv,1992,2.63332
mdv,1993,2.63332
mdv,1994,2.63332
mdv,1995,2.63332
mdv,1996,2.63332
mdv,1997,2.63332
mdv,1998,2.63332
mdv,1999,2.63332
mdv,2000,2.63332
mdv,2001,2.63332
mdv,2002,2.63332
mdv,2003,2.63332
mdv,2004,2.63332
mdv,2005,2.63332
mdv,2006,2.63332
mdv,2007,2.63332
mdv,2008,2.63332
mdv,2009,2.63332
mdv,2010,2.63332
mdv,2011,2.63332
mdv,2012,2.63332
mdv,2013,2.63332
mdv,2014,2.63332
mdv,2015,2.63332
mdv,2016,2.63332
mdv,2017,2.63332
mdv,2018,2.63332
mdv,2019,2.63332
mex,1990,42.09677
mex,1991,42.15217
mex,1992,42.4179
mex,1993,40.52787
mex,1994,36.98205
mex,1995,39.08263
mex,1996,40.28881
mex,1997,41.30403
mex,1998,41.86562
mex,1999,41.95157
mex,2000,42.61173
mex,2001,43.15826
mex,2002,42.65195
mex,2003,43.53292
mex,2004,39.53579
mex,2005,39.83577
mex,2006,39.72944
mex,2007,38.54061
mex,2008,37.59279
mex,2009,35.68368
mex,2010,36.89433
mex,2011,38.64535
mex,2012,40.15263
mex,2013,39.49537
mex,2014,40.38895
mex,2015,39.68875
mex,2016,43.24444
mex,2017,44.44123
mex,2018,44.95448
mex,2019,44.95448
mkd,1990,22.58948
mkd,1991,20.69749
mkd,1992,23.78992
mkd,1993,19.01448
mkd,1994,26.04885
mkd,1995,23.67369
mkd,1996,26.10175
mkd,1997,17.82263
mkd,1998,17.20641
mkd,1999,16.28995
mkd,2000,14.54856
mkd,2001,15.3102
mkd,2002,7.9519
mkd,2003,13.77623
mkd,2004,14.69382
mkd,2005,14.11565
mkd,2006,14.09094
mkd,2007,12.66671
mkd,2008,13.69141
mkd,2009,14.61782
mkd,2010,19.49954
mkd,2011,15.48203
mkd,2012,23.51833
mkd,2013,15.34829
mkd,2014,23.02753
mkd,2015,29.6098
mkd,2016,31.644
mkd,2017,31.97584
mkd,2018,31.97581
mkd,2019,31.97581
mlt,1990,25.66256
mlt,1991,24.27843
mlt,1992,24.60027
mlt,1993,24.2317
mlt,1994,28.79886
mlt,1995,38.22997
mlt,1996,38.40646
mlt,1997,39.96683
mlt,1998,40.62618
mlt,1999,43.49226
mlt,2000,51.18375
mlt,2001,47.56407
mlt,2002,44.55279
mlt,2003,45.17024
mlt,2004,41.56077
mlt,2005,36.3029
mlt,2006,47.78075
mlt,2007,51.01394
mlt,2008,50.53411
mlt,2009,17.12383
mlt,2010,19.16447
mlt,2011,8.52744
mlt,2012,5.36509
mlt,2013,5.69901
mlt,2014,17.56947
mlt,2015,37.9884
mlt,2016,36.99209
mlt,2017,40.33274
mlt,2018,36.59337
mlt,2019,36.59337
mmr,1990,12.41268
mmr,1991,12.41268
mmr,1992,12.41268
mmr,1993,12.41268
mmr,1994,12.41268
mmr,1995,12.41268
mmr,1996,12.41268
mmr,1997,12.41268
mmr,1998,12.41268
mmr,1999,12.41268
mmr,2000,11.09834
mmr,2001,11.09834
mmr,2002,11.09834
mmr,2003,11.09834
mmr,2004,11.09834
mmr,2005,11.09834
mmr,2006,11.09834
mmr,2007,11.09834
mmr,2008,11.09834
mmr,2009,11.09834
mmr,2010,27.60091
mmr,2011,15.61069
mmr,2012,11.6596
mmr,2013,7.17547
mmr,2014,24.23416
mmr,2015,23.62496
mmr,2016,10.26584
mmr,2017,21.78416
mmr,2018,24.93774
mmr,2019,23.65816
mne,1990,16.25737
mne,1991,16.25737
mne,1992,16.25737
mne,1993,16.25737
mne,1994,16.25737
mne,1995,16.25737
mne,1996,16.25737
mne,1997,16.25737
mne,1998,16.25737
mne,1999,16.25737
mne,2000,16.25737
mne,2001,16.25737
mne,2002,16.25737
mne,2003,16.25737
mne,2004,16.25737
mne,2005,16.25737
mne,2006,16.25737
mne,2007,16.25737
mne,2008,16.25737
mne,2009,16.25737
mne,2010,16.25737
mne,2011,13.9869
mne,2012,18.85082
mne,2013,15.87801
mne,2014,16.06419
mne,2015,14.85824
mne,2016,14.85824
mne,2017,14.85824
mne,2018,14.85824
mne,2019,14.85824
mng,1990,2.41768
mng,1991,2.11103
mng,1992,2.55748
mng,1993,1.14455
mng,1994,2.37775
mng,1995,2.80294
mng,1996,6.22901
mng,1997,4.0787
mng,1998,4.00968
mng,1999,3.62195
mng,2000,2.528
mng,2001,2.87864
mng,2002,5.14029
mng,2003,5.90156
mng,2004,1.6267
mng,2005,5.24441
mng,2006,5.7592
mng,2007,4.20663
mng,2008,5.3133
mng,2009,4.14714
mng,2010,2.05007
mng,2011,6.15407
mng,2012,4.87444
mng,2013,4.97239
mng,2014,6.56618
mng,2015,7.65936
mng,2016,5.36753
mng,2017,4.69872
mng,2018,2.95564
mng,2019,2.97546
moz,1990,11.12619
moz,1991,11.12619
moz,1992,11.12619
moz,1993,11.12619
moz,1994,11.12619
moz,1995,10.79256
moz,1996,10.98249
moz,1997,10.55022
moz,1998,10.88764
moz,1999,10.88764
moz,2000,10.88764
moz,2001,10.88764
moz,2002,10.88764
moz,2003,10.88764
moz,2004,10.88764
moz,2005,10.88764
moz,2006,10.88764
moz,2007,10.88764
moz,2008,10.88764
moz,2009,10.88764
moz,2010,10.88764
moz,2011,10.88764
moz,2012,10.88764
moz,2013,10.88764
moz,2014,10.88764
moz,2015,10.88764
moz,2016,10.88764
moz,2017,10.88764
moz,2018,10.88764
moz,2019,10.88764
mus,1990,9.06028
mus,1991,9.45406
mus,1992,6.9939
mus,1993,7.11408
mus,1994,7.47869
mus,1995,8.27865
mus,1996,7.56874
mus,1997,3.54542
mus,1998,3.49708
mus,1999,3.26126
mus,2000,2.99552
mus,2001,2.63639
mus,2002,2.67399
mus,2003,2.65755
mus,2004,3.40136
mus,2005,3.32013
mus,2006,2.67515
mus,2007,2.97566
mus,2008,3.16753
mus,2009,3.25705
mus,2010,2.67358
mus,2011,4.80869
mus,2012,4.25613
mus,2013,4.64164
mus,2014,4.97472
mus,2015,4.99481
mus,2016,5.237
mus,2017,4.65482
mus,2018,4.65482
mus,2019,4.65482
mwi,1990,19.00323
mwi,1991,10.53552
mwi,1992,10.65517
mwi,1993,22.82578
mwi,1994,28.21384
mwi,1995,22.7165
mwi,1996,23.42764
mwi,1997,17.8298
mwi,1998,20.09193
mwi,1999,8.37356
mwi,2000,9.43814
mwi,2001,9.2369
mwi,2002,8.08032
mwi,2003,5.4181
mwi,2004,4.50692
mwi,2005,6.14453
mwi,2006,11.1641
mwi,2007,5.39158
mwi,2008,11.40672
mwi,2009,12.51442
mwi,2010,11.34466
mwi,2011,11.34466
mwi,2012,11.34466
mwi,2013,11.34466
mwi,2014,11.34466
mwi,2015,11.34466
mwi,2016,11.34466
mwi,2017,11.34466
mwi,2018,11.34466
mwi,2019,11.34466
mys,1990,42.60905
mys,1991,47.48683
mys,1992,47.423
mys,1993,48.20309
mys,1994,48.73052
mys,1995,48.19845
mys,1996,50.94998
mys,1997,51.38986
mys,1998,51.38986
mys,1999,57.18818
mys,2000,51.15066
mys,2001,51.46858
mys,2002,50.18944
mys,2003,50.88645
mys,2004,50.61107
mys,2005,48.37154
mys,2006,50.16105
mys,2007,47.38206
mys,2008,43.08532
mys,2009,45.38718
mys,2010,42.61004
mys,2011,41.65688
mys,2012,43.04966
mys,2013,42.1123
mys,2014,43.49553
mys,2015,45.13481
mys,2016,44.11796
mys,2017,44.0137
mys,2018,44.0137
mys,2019,44.0137
nam,1990,7.36798
nam,1991,7.36798
nam,1992,7.36798
nam,1993,7.36798
nam,1994,7.36798
nam,1995,7.36798
nam,1996,7.36798
nam,1997,7.36798
nam,1998,7.36798
nam,1999,7.36798
nam,2000,7.36798
nam,2001,6.70158
nam,2002,6.70158
nam,2003,6.70158
nam,2004,6.70158
nam,2005,6.70158
nam,2006,6.70158
nam,2007,6.70158
nam,2008,7.8691
nam,2009,7.08091
nam,2010,7.45197
nam,2011,7.44534
nam,2012,7.88363
nam,2013,7.28755
nam,2014,7.34891
nam,2015,7.34891
nam,2016,7.34891
nam,2017,7.34891
nam,2018,7.34891
nam,2019,7.34891
ner,1990,10.1537
ner,1991,11.32707
ner,1992,11.22943
ner,1993,11.13794
ner,1994,11.75614
ner,1995,11.14038
ner,1996,13.39471
ner,1997,11.57709
ner,1998,11.51165
ner,1999,39.91107
ner,2000,50.52867
ner,2001,44.91637
ner,2002,24.77169
ner,2003,25.94786
ner,2004,24.77169
ner,2005,24.77169
ner,2006,24.77169
ner,2007,24.77169
ner,2008,24.77169
ner,2009,18.25373
ner,2010,18.25373
ner,2011,18.25373
ner,2012,18.25373
ner,2013,18.25373
ner,2014,18.25373
ner,2015,18.25373
ner,2016,15.30421
ner,2017,15.30421
ner,2018,15.28925
ner,2019,17.71316
nga,1990,17.13772
nga,1991,17.13772
nga,1992,15.74829
nga,1993,14.161
nga,1994,18.7873
nga,1995,34.18612
nga,1996,33.43626
nga,1997,33.43626
nga,1998,33.43626
nga,1999,33.43626
nga,2000,33.43626
nga,2001,33.43626
nga,2002,33.43626
nga,2003,33.43626
nga,2004,33.43626
nga,2005,33.43626
nga,2006,33.43626
nga,2007,33.43626
nga,2008,33.43626
nga,2009,33.43626
nga,2010,33.43626
nga,2011,33.43626
nga,2012,33.43626
nga,2013,33.43626
nga,2014,33.43626
nga,2015,33.43626
nga,2016,33.43626
nga,2017,33.43626
nga,2018,33.43626
nga,2019,33.43626
nld,1990,42.23267
nld,1991,39.81487
nld,1992,40.19883
nld,1993,38.7631
nld,1994,38.76311
nld,1995,41.52585
nld,1996,39.91549
nld,1997,40.22269
nld,1998,39.44702
nld,1999,39.15118
nld,2000,40.91909
nld,2001,38.58955
nld,2002,40.40399
nld,2003,40.57795
nld,2004,43.32823
nld,2005,45.34117
nld,2006,42.68247
nld,2007,42.68078
nld,2008,43.83509
nld,2009,45.15724
nld,2010,49.82934
nld,2011,50.30685
nld,2012,50.39586
nld,2013,49.4452
nld,2014,50.33386
nld,2015,50.44421
nld,2016,49.61329
nld,2017,51.20973
nld,2018,52.46122
nld,2019,51.48645
nor,1990,34.4662
nor,1991,45.51164
nor,1992,45.15765
nor,1993,47.21547
nor,1994,46.25492
nor,1995,46.27393
nor,1996,46.49095
nor,1997,48.96072
nor,1998,54.94771
nor,1999,54.40322
nor,2000,49.97913
nor,2001,48.74727
nor,2002,51.43087
nor,2003,51.0626
nor,2004,48.1413
nor,2005,50.25994
nor,2006,54.69145
nor,2007,54.68303
nor,2008,58.42914
nor,2009,63.37054
nor,2010,58.13349
nor,2011,58.67483
nor,2012,59.01985
nor,2013,64.50597
nor,2014,59.60226
nor,2015,56.58916
nor,2016,51.30911
nor,2017,47.60828
nor,2018,46.62988
nor,2019,40.21738
npl,1990,6.45755
npl,1991,5.07257
npl,1992,5.14279
npl,1993,7.18667
npl,1994,5.93662
npl,1995,6.19866
npl,1996,8.43185
npl,1997,8.4715
npl,1998,8.4715
npl,1999,12.10183
npl,2000,12.10183
npl,2001,12.12011
npl,2002,11.85859
npl,2003,11.85859
npl,2004,9.18597
npl,2005,9.18597
npl,2006,9.13392
npl,2007,9.18597
npl,2008,1.90098
npl,2009,1.90098
npl,2010,8.22699
npl,2011,8.38379
npl,2012,8.59861
npl,2013,8.59861
npl,2014,8.59861
npl,2015,8.59861
npl,2016,8.59861
npl,2017,8.59861
npl,2018,8.5522
npl,2019,8.59861
nzl,1990,20.30873
nzl,1991,20.22434
nzl,1992,20.22434
nzl,1993,20.22434
nzl,1994,20.22434
nzl,1995,17.05453
nzl,1996,17.05453
nzl,1997,17.05453
nzl,1998,13.48371
nzl,1999,13.11611
nzl,2000,12.45157
nzl,2001,12.92621
nzl,2002,15.00745
nzl,2003,17.97659
nzl,2004,18.11834
nzl,2005,16.85768
nzl,2006,16.54444
nzl,2007,16.61793
nzl,2008,17.77367
nzl,2009,16.49578
nzl,2010,17.60513
nzl,2011,18.05527
nzl,2012,17.24859
nzl,2013,19.38503
nzl,2014,20.2509
nzl,2015,19.06571
nzl,2016,19.71738
nzl,2017,22.17785
nzl,2018,21.26963
nzl,2019,21.26963
omn,1990,6.96948
omn,1991,6.96948
omn,1992,6.96948
omn,1993,6.96948
omn,1994,8.95362
omn,1995,8.95344
omn,1996,11.97146
omn,1997,11.90381
omn,1998,11.98687
omn,1999,11.8604
omn,2000,9.34369
omn,2001,6.0842
omn,2002,7.81874
omn,2003,6.74064
omn,2004,6.75851
omn,2005,15.84271
omn,2006,13.09758
omn,2007,16.75358
omn,2008,14.22936
omn,2009,26.98401
omn,2010,19.38877
omn,2011,42.68025
omn,2012,48.26574
omn,2013,27.5905
omn,2014,17.85808
omn,2015,21.25587
omn,2016,22.43254
omn,2017,21.12262
omn,2018,45.30525
omn,2019,45.02219
pak,1990,24.29188
pak,1991,24.49316
pak,1992,24.49315
pak,1993,24.49315
pak,1994,29.29474
pak,1995,29.29474
pak,1996,29.29474
pak,1997,29.29474
pak,1998,29.29474
pak,1999,25.23403
pak,2000,25.23403
pak,2001,25.23382
pak,2002,25.23403
pak,2003,25.23403
pak,2004,22.95502
pak,2005,22.95502
pak,2006,24.61547
pak,2007,24.61547
pak,2008,24.61547
pak,2009,24.61547
pak,2010,24.61547
pak,2011,24.61547
pak,2012,24.61547
pak,2013,24.61547
pak,2014,24.61547
pak,2015,24.61547
pak,2016,24.61547
pak,2017,24.61547
pak,2018,24.61547
pak,2019,24.61547
pan,1990,10.41602
pan,1991,10.31602
pan,1992,5.9205
pan,1993,7.40748
pan,1994,7.27287
pan,1995,10.82255
pan,1996,6.88978
pan,1997,6.87036
pan,1998,6.68127
pan,1999,5.94864
pan,2000,6.728
pan,2001,10.52026
pan,2002,8.32472
pan,2003,8.17219
pan,2004,8.17219
pan,2005,8.32472
pan,2006,8.32472
pan,2007,8.32472
pan,2008,8.32472
pan,2009,6.52044
pan,2010,6.52044
pan,2011,6.52079
pan,2012,6.66866
pan,2013,6.23592
pan,2014,8.02775
pan,2015,8.00727
pan,2016,7.99982
pan,2017,8.32472
pan,2018,8.32472
pan,2019,6.20884
per,1990,17.0529
per,1991,14.69724
per,1992,16.05694
per,1993,16.05694
per,1994,15.46109
per,1995,16.72366
per,1996,16.00945
per,1997,15.46987
per,1998,15.46987
per,1999,14.85437
per,2000,14.85437
per,2001,15.16691
per,2002,14.70435
per,2003,14.27672
per,2004,13.41016
per,2005,13.61924
per,2006,14.36608
per,2007,15.52941
per,2008,15.60303
per,2009,15.38753
per,2010,15.47506
per,2011,14.80765
per,2012,16.16251
per,2013,13.67314
per,2014,14.57475
per,2015,14.67655
per,2016,15.32311
per,2017,14.45236
per,2018,14.49054
per,2019,15.0992
phl,1990,24.5444
phl,1991,28.59397
phl,1992,29.72118
phl,1993,29.01023
phl,1994,27.9539
phl,1995,29.01742
phl,1996,32.83591
phl,1997,34.65873
phl,1998,35.62298
phl,1999,38.95295
phl,2000,38.13445
phl,2001,41.98431
phl,2002,41.10681
phl,2003,40.57053
phl,2004,39.55158
phl,2005,41.7452
phl,2006,46.0276
phl,2007,45.7253
phl,2008,34.98237
phl,2009,43.01482
phl,2010,45.70986
phl,2011,41.51859
phl,2012,57.37098
phl,2013,44.5023
phl,2014,46.21958
phl,2015,44.5841
phl,2016,43.53709
phl,2017,48.03964
phl,2018,47.25108
phl,2019,47.25108
png,1990,12.60966
png,1991,12.60966
png,1992,12.60966
png,1993,12.60966
png,1994,12.60966
png,1995,12.60966
png,1996,12.60966
png,1997,12.60966
png,1998,12.60966
png,1999,12.60966
png,2000,12.60966
png,2001,12.60966
png,2002,12.60966
png,2003,12.60966
png,2004,12.60966
png,2005,12.60966
png,2006,12.60966
png,2007,12.60966
png,2008,12.60966
png,2009,12.60966
png,2010,12.60966
png,2011,12.60966
png,2012,12.60966
png,2013,12.60966
png,2014,12.60966
png,2015,12.60966
png,2016,12.60966
png,2017,12.60966
png,2018,12.60966
png,2019,12.60966
pol,1990,33.70438
pol,1991,28.9693
pol,1992,26.24091
pol,1993,27.06784
pol,1994,34.667
pol,1995,33.11256
pol,1996,32.83926
pol,1997,31.37444
pol,1998,30.11322
pol,1999,29.75089
pol,2000,29.30454
pol,2001,28.14216
pol,2002,28.30408
pol,2003,27.55055
pol,2004,28.43358
pol,2005,29.62589
pol,2006,34.87308
pol,2007,33.85835
pol,2008,36.47283
pol,2009,38.31732
pol,2010,39.27422
pol,2011,38.72871
pol,2012,37.0393
pol,2013,38.01588
pol,2014,36.95797
pol,2015,36.88071
pol,2016,35.43866
pol,2017,35.27039
pol,2018,33.88171
pol,2019,33.05542
prt,1990,19.28474
prt,1991,19.50628
prt,1992,18.78747
prt,1993,18.227
prt,1994,18.27631
prt,1995,22.43086
prt,1996,26.42731
prt,1997,26.40864
prt,1998,25.57082
prt,1999,25.11799
prt,2000,25.94491
prt,2001,25.47647
prt,2002,24.95579
prt,2003,24.34955
prt,2004,24.75658
prt,2005,25.54322
prt,2006,24.96374
prt,2007,21.66437
prt,2008,26.76619
prt,2009,26.13398
prt,2010,26.10117
prt,2011,26.71114
prt,2012,26.96423
prt,2013,26.72904
prt,2014,26.85823
prt,2015,26.80397
prt,2016,26.17253
prt,2017,26.62345
prt,2018,26.59009
prt,2019,25.53055
pry,1990,10.9825
pry,1991,10.9825
pry,1992,10.9825
pry,1993,10.9825
pry,1994,10.9825
pry,1995,10.9825
pry,1996,10.9825
pry,1997,10.9825
pry,1998,10.9825
pry,1999,10.9825
pry,2000,10.9825
pry,2001,10.9825
pry,2002,12.86721
pry,2003,11.11666
pry,2004,11.11666
pry,2005,11.11666
pry,2006,12.87988
pry,2007,21.25704
pry,2008,21.25704
pry,2009,21.25704
pry,2010,21.92448
pry,2011,21.82669
pry,2012,21.82669
pry,2013,21.82669
pry,2014,21.82669
pry,2015,21.82669
pry,2016,21.82669
pry,2017,21.82669
pry,2018,21.82669
pry,2019,21.82669
pse,1990,5.71821
pse,1991,5.71821
pse,1992,5.71821
pse,1993,5.71821
pse,1994,5.71821
pse,1995,11.60192
pse,1996,11.19543
pse,1997,8.78725
pse,1998,7.79983
pse,1999,6.51861
pse,2000,6.37678
pse,2001,7.12214
pse,2002,8.87753
pse,2003,9.08073
pse,2004,7.01847
pse,2005,7.492
pse,2006,7.13017
pse,2007,5.6855
pse,2008,5.58422
pse,2009,7.5029
pse,2010,5.32158
pse,2011,11.21721
pse,2012,5.52341
pse,2013,1.60481
pse,2014,3.08947
pse,2015,2.1879
pse,2016,2.5193
pse,2017,6.9926
pse,2018,7.57608
pse,2019,7.57608
qat,1990,28.05944
qat,1991,35.87511
qat,1992,24.92231
qat,1993,24.51321
qat,1994,30.07799
qat,1995,31.01399
qat,1996,31.01399
qat,1997,31.01399
qat,1998,22.86979
qat,1999,22.86979
qat,2000,21.58458
qat,2001,19.8355
qat,2002,14.62924
qat,2003,18.25696
qat,2004,18.02647
qat,2005,21.81321
qat,2006,15.28581
qat,2007,26.84568
qat,2008,33.01598
qat,2009,24.58707
qat,2010,22.74983
qat,2011,36.75251
qat,2012,62.90284
qat,2013,62.477
qat,2014,66.65039
qat,2015,56.09427
qat,2016,54.16621
qat,2017,47.85671
qat,2018,65.00683
qat,2019,65.00737
rou,1990,29.12029
rou,1991,30.79233
rou,1992,30.94936
rou,1993,26.69714
rou,1994,28.0378
rou,1995,28.73287
rou,1996,26.17766
rou,1997,23.26122
rou,1998,24.4968
rou,1999,24.44163
rou,2000,23.25575
rou,2001,23.36915
rou,2002,24.21016
rou,2003,31.69151
rou,2004,29.48435
rou,2005,29.19848
rou,2006,28.68459
rou,2007,30.99603
rou,2008,30.77994
rou,2009,37.82477
rou,2010,40.14974
rou,2011,42.00124
rou,2012,41.32989
rou,2013,42.92917
rou,2014,41.35498
rou,2015,44.46463
rou,2016,45.40023
rou,2017,46.61049
rou,2018,46.93735
rou,2019,46.12188
rus,1990,33.6387
rus,1991,33.6387
rus,1992,33.73661
rus,1993,33.63832
rus,1994,35.25821
rus,1995,29.19146
rus,1996,32.83154
rus,1997,30.90282
rus,1998,30.92638
rus,1999,32.23276
rus,2000,32.65347
rus,2001,32.23976
rus,2002,23.04175
rus,2003,26.98378
rus,2004,24.80919
rus,2005,22.45251
rus,2006,21.88256
rus,2007,22.42326
rus,2008,24.5536
rus,2009,23.14146
rus,2010,25.03676
rus,2011,24.70888
rus,2012,26.53526
rus,2013,24.62927
rus,2014,25.56643
rus,2015,28.56183
rus,2016,28.25176
rus,2017,26.89435
rus,2018,24.60334
rus,2019,25.63504
rwa,1990,6.6581
rwa,1991,6.6581
rwa,1992,6.6581
rwa,1993,6.6581
rwa,1994,6.6581
rwa,1995,6.6581
rwa,1996,6.6581
rwa,1997,6.6581
rwa,1998,6.6581
rwa,1999,6.6581
rwa,2000,6.52451
rwa,2001,6.52451
rwa,2002,6.52451
rwa,2003,6.52451
rwa,2004,6.52451
rwa,2005,6.52451
rwa,2006,6.52451
rwa,2007,9.93789
rwa,2008,9.93789
rwa,2009,9.93789
rwa,2010,9.93789
rwa,2011,9.93789
rwa,2012,9.93789
rwa,2013,9.93789
rwa,2014,9.93789
rwa,2015,10.22727
rwa,2016,9.79381
rwa,2017,10
rwa,2018,9.95851
rwa,2019,9.79663
sau,1990,21.76454
sau,1991,21.76454
sau,1992,21.76454
sau,1993,21.76454
sau,1994,21.76454
sau,1995,21.76454
sau,1996,21.76454
sau,1997,21.43159
sau,1998,21.66609
sau,1999,21.66609
sau,2000,21.66609
sau,2001,21.66609
sau,2002,42.24265
sau,2003,35.94254
sau,2004,34.66872
sau,2005,41.71362
sau,2006,41.34754
sau,2007,41.23254
sau,2008,41.22707
sau,2009,32.90112
sau,2010,32.18626
sau,2011,33.7852
sau,2012,33.99343
sau,2013,34.83789
sau,2014,35.02397
sau,2015,37.89076
sau,2016,38.02391
sau,2017,35.38381
sau,2018,36.70046
sau,2019,36.70046
sen,1990,13.9096
sen,1991,20.21183
sen,1992,20.54716
sen,1993,16.99021
sen,1994,25.80773
sen,1995,28.40981
sen,1996,32.23698
sen,1997,29.58929
sen,1998,30.1957
sen,1999,31.9495
sen,2000,26.77067
sen,2001,29.16038
sen,2002,31.57087
sen,2003,30.46335
sen,2004,13.96866
sen,2005,15.34056
sen,2006,20.54574
sen,2007,19.33746
sen,2008,22.51929
sen,2009,22.07375
sen,2010,20.80375
sen,2011,23.84818
sen,2012,22.89887
sen,2013,21.6468
sen,2014,21.6468
sen,2015,21.6468
sen,2016,21.6468
sen,2017,21.6468
sen,2018,21.6468
sen,2019,21.6468
sgp,1990,64.7593
sgp,1991,69.26105
sgp,1992,70.25604
sgp,1993,71.14115
sgp,1994,72.36921
sgp,1995,74.63488
sgp,1996,74.60712
