geo,time,en_urb_lcty
mmr,2020,5331800
mmr,2021,5421806
mng,1960,179063
mng,1961,196682
mng,1962,216063
mng,1963,230820
mng,1964,239394
mng,1965,248262
mng,1966,257471
mng,1967,267022
mng,1968,276941
mng,1969,287126
mng,1970,297615
mng,1971,308487
mng,1972,319773
mng,1973,331438
mng,1974,343546
mng,1975,356097
mng,1976,369124
mng,1977,382589
mng,1978,396566
mng,1979,409968
mng,1980,422651
mng,1981,435691
mng,1982,449152
mng,1983,463028
mng,1984,477353
mng,1985,492080
mng,1986,507283
mng,1987,522956
mng,1988,539135
mng,1989,555373
mng,1990,571692
mng,1991,588491
mng,1992,605807
mng,1993,623583
mng,1994,641907
mng,1995,660769
mng,1996,680212
mng,1997,700171
mng,1998,720745
mng,1999,741923
mng,2000,765122
mng,2001,796057
mng,2002,828288
mng,2003,861825
mng,2004,896768
mng,2005,933026
mng,2006,970804
mng,2007,1010110
mng,2008,1051066
mng,2009,1093563
mng,2010,1137840
mng,2011,1181177
mng,2012,1224623
mng,2013,1269540
mng,2014,1316169
mng,2015,1364512
mng,2016,1414700
mng,2017,1466589
mng,2018,1520381
mng,2019,1552654
mng,2020,1584358
mng,2021,1615094
moz,1960,181223
moz,1961,194544
moz,1962,209034
moz,1963,224602
moz,1964,241355
moz,1965,259305
moz,1966,278618
moz,1967,299369
moz,1968,321698
moz,1969,345624
moz,1970,371366
moz,1971,391715
moz,1972,406806
moz,1973,422435
moz,1974,438687
moz,1975,455564
moz,1976,473115
moz,1977,491292
moz,1978,510193
moz,1979,529821
moz,1980,550233
moz,1981,569588
moz,1982,589481
moz,1983,610068
moz,1984,631404
moz,1985,653425
moz,1986,676246
moz,1987,699864
moz,1988,724341
moz,1989,749603
moz,1990,775783
moz,1991,802877
moz,1992,830956
moz,1993,859937
moz,1994,889970
moz,1995,921052
moz,1996,953265
moz,1997,986511
moz,1998,998585
moz,1999,1008730
moz,2000,1018992
moz,2001,1029330
moz,2002,1039787
moz,2003,1050351
moz,2004,1061036
moz,2005,1071801
moz,2006,1082689
moz,2007,1093689
moz,2008,1095226
moz,2009,1095878
moz,2010,1096531
moz,2011,1097185
moz,2012,1097839
moz,2013,1129019
moz,2014,1232663
moz,2015,1345821
moz,2016,1469545
moz,2017,1604256
moz,2018,1635392
moz,2019,1668740
moz,2020,1705886
moz,2021,1748247
mrt,1960,5254
mrt,1961,5616
mrt,1962,6603
mrt,1963,8544
mrt,1964,11059
mrt,1965,13879
mrt,1966,16952
mrt,1967,20704
mrt,1968,25295
mrt,1969,30887
mrt,1970,37725
mrt,1971,46077
mrt,1972,56294
mrt,1973,68738
mrt,1974,83956
mrt,1975,102543
mrt,1976,125279
mrt,1977,145045
mrt,1978,159131
mrt,1979,174585
mrt,1980,191563
mrt,1981,210139
mrt,1982,230546
mrt,1983,252935
mrt,1984,277534
mrt,1985,304447
mrt,1986,334012
mrt,1987,366449
mrt,1988,395937
mrt,1989,407099
mrt,1990,418593
mrt,1991,430411
mrt,1992,442580
mrt,1993,455057
mrt,1994,467905
mrt,1995,481115
mrt,1996,494717
mrt,1997,508665
mrt,1998,523026
mrt,1999,537792
mrt,2000,552997
mrt,2001,574557
mrt,2002,600164
mrt,2003,626913
mrt,2004,654893
mrt,2005,684040
mrt,2006,714527
mrt,2007,746373
mrt,2008,779685
mrt,2009,814386
mrt,2010,850682
mrt,2011,888597
mrt,2012,928256
mrt,2013,969570
mrt,2014,1012723
mrt,2015,1057796
mrt,2016,1104876
mrt,2017,1154050
mrt,2018,1205414
mrt,2019,1258973
mrt,2020,1314636
mrt,2021,1372244
mwi,1960,50199
mwi,1961,57026
mwi,1962,64792
mwi,1963,73617
mwi,1964,83658
mwi,1965,95035
mwi,1966,107978
mwi,1967,115735
mwi,1968,123197
mwi,1969,131118
mwi,1970,139560
mwi,1971,148545
mwi,1972,158123
mwi,1973,168289
mwi,1974,179125
mwi,1975,190658
mwi,1976,202951
mwi,1977,215999
mwi,1978,226314
mwi,1979,236059
mwi,1980,246238
mwi,1981,256825
mwi,1982,267884
mwi,1983,279419
mwi,1984,291467
mwi,1985,304000
mwi,1986,317090
mwi,1987,330743
mwi,1988,343611
mwi,1989,356649
mwi,1990,370199
mwi,1991,384265
mwi,1992,398886
mwi,1993,414020
mwi,1994,429751
mwi,1995,446080
mwi,1996,463052
mwi,1997,480622
mwi,1998,498883
mwi,1999,513955
mwi,2000,528689
mwi,2001,543802
mwi,2002,559370
mwi,2003,575383
mwi,2004,591877
mwi,2005,608797
mwi,2006,626225
mwi,2007,644152
mwi,2008,670822
mwi,2009,700189
mwi,2010,730841
mwi,2011,762835
mwi,2012,796230
mwi,2013,831086
mwi,2014,867469
mwi,2015,905444
mwi,2016,945082
mwi,2017,986455
mwi,2018,1029639
mwi,2019,1074695
mwi,2020,1121720
mwi,2021,1170870
mys,1960,343527
mys,1961,353010
mys,1962,362768
mys,1963,372796
mys,1964,383116
mys,1965,393692
mys,1966,404576
mys,1967,415760
mys,1968,427269
mys,1969,439064
mys,1970,451201
mys,1971,485787
mys,1972,524721
mys,1973,566654
mys,1974,612004
mys,1975,660984
mys,1976,713959
mys,1977,771016
mys,1978,832722
mys,1979,899365
mys,1980,971445
mys,1981,1049080
mys,1982,1133039
mys,1983,1223718
mys,1984,1321794
mys,1985,1427427
mys,1986,1541666
mys,1987,1665047
mys,1988,1798493
mys,1989,1942223
mys,1990,2097661
mys,1991,2265540
mys,1992,2427445
mys,1993,2597564
mys,1994,2779865
mys,1995,2974961
mys,1996,3184046
mys,1997,3407189
mys,1998,3646311
mys,1999,3902215
mys,2000,4176469
mys,2001,4317941
mys,2002,4462708
mys,2003,4612329
mys,2004,4767182
mys,2005,4926787
mys,2006,5091967
mys,2007,5262684
mys,2008,5439373
mys,2009,5621482
mys,2010,5809953
mys,2011,6004742
mys,2012,6206062
mys,2013,6414131
mys,2014,6629176
mys,2015,6851431
mys,2016,7081137
mys,2017,7318545
mys,2018,7563912
mys,2019,7780301
mys,2020,7996830
mys,2021,8210746
nam,1960,35654
nam,1961,37724
nam,1962,39882
nam,1963,42163
nam,1964,44579
nam,1965,47125
nam,1966,49821
nam,1967,52670
nam,1968,55688
nam,1969,58868
nam,1970,62079
nam,1971,64557
nam,1972,67137
nam,1973,69813
nam,1974,72600
nam,1975,75498
nam,1976,78515
nam,1977,81645
nam,1978,84904
nam,1979,88293
nam,1980,91822
nam,1981,95482
nam,1982,99529
nam,1983,103793
nam,1984,108245
nam,1985,112875
nam,1986,117710
nam,1987,122752
nam,1988,128018
nam,1989,133494
nam,1990,139212
nam,1991,145175
nam,1992,152242
nam,1993,160020
nam,1994,168208
nam,1995,176814
nam,1996,185874
nam,1997,195371
nam,1998,205367
nam,1999,215875
nam,2000,226935
nam,2001,236672
nam,2002,244240
nam,2003,252051
nam,2004,260123
nam,2005,268429
nam,2006,277014
nam,2007,285872
nam,2008,295027
nam,2009,304449
nam,2010,314185
nam,2011,324232
nam,2012,334615
nam,2013,345330
nam,2014,356389
nam,2015,367802
nam,2016,379580
nam,2017,391736
nam,2018,404280
nam,2019,417380
nam,2020,431171
nam,2021,445745
ner,1960,57548
ner,1961,62704
ner,1962,68329
ner,1963,73563
ner,1964,79206
ner,1965,85264
ner,1966,91795
ner,1967,99986
ner,1968,108920
ner,1969,118624
ner,1970,129209
ner,1971,140737
ner,1972,153313
ner,1973,166973
ner,1974,181871
ner,1975,198099
ner,1976,215800
ner,1977,235027
ner,1978,250032
ner,1979,262032
ner,1980,274625
ner,1981,287786
ner,1982,301598
ner,1983,316072
ner,1984,331262
ner,1985,347138
ner,1986,363798
ner,1987,381257
ner,1988,399552
ner,1989,418439
ner,1990,438246
ner,1991,458991
ner,1992,480749
ner,1993,503474
ner,1994,527307
ner,1995,552268
ner,1996,578447
ner,1997,605790
ner,1998,634466
ner,1999,664500
ner,2000,695999
ner,2001,727546
ner,2002,749785
ner,2003,772704
ner,2004,796357
ner,2005,820665
ner,2006,845751
ner,2007,871603
ner,2008,898283
ner,2009,925702
ner,2010,953998
ner,2011,983159
ner,2012,1013254
ner,2013,1044183
ner,2014,1076101
ner,2015,1108994
ner,2016,1142940
ner,2017,1177828
ner,2018,1213781
ner,2019,1251511
ner,2020,1291848
ner,2021,1335700
nga,1960,762418
nga,1961,840287
nga,1962,926233
nga,1963,1020969
nga,1964,1086830
nga,1965,1135439
nga,1966,1186292
nga,1967,1239424
nga,1968,1295014
nga,1969,1352933
nga,1970,1413528
nga,1971,1476837
nga,1972,1570870
nga,1973,1670607
nga,1974,1776828
nga,1975,1889802
nga,1976,2010130
nga,1977,2137756
nga,1978,2273679
nga,1979,2418243
nga,1980,2572218
nga,1981,2735532
nga,1982,2909463
nga,1983,3094452
nga,1984,3291482
nga,1985,3500464
nga,1986,3723030
nga,1987,3959747
nga,1988,4211873
nga,1989,4479291
nga,1990,4764093
nga,1991,5067003
nga,1992,5318226
nga,1993,5530879
nga,1994,5752346
nga,1995,5982680
nga,1996,6222575
nga,1997,6471389
nga,1998,6730516
nga,1999,7000018
nga,2000,7280706
nga,2001,7571830
nga,2002,7875021
nga,2003,8190352
nga,2004,8518770
nga,2005,8859399
nga,2006,9194896
nga,2007,9491778
nga,2008,9798673
nga,2009,10114606
nga,2010,10441182
nga,2011,10778303
nga,2012,11126796
nga,2013,11485551
nga,2014,11856391
nga,2015,12239206
nga,2016,12634381
nga,2017,13042316
nga,2018,13463421
nga,2019,13903620
nga,2020,14368332
nga,2021,14862111
nic,1960,198594
nic,1961,210680
nic,1962,223519
nic,1963,237265
nic,1964,252464
nic,1965,268591
nic,1966,285773
nic,1967,304053
nic,1968,323530
nic,1969,344197
nic,1970,366215
nic,1971,387470
nic,1972,400761
nic,1973,414470
nic,1974,428668
nic,1975,443352
nic,1976,458560
nic,1977,474246
nic,1978,490491
nic,1979,507293
nic,1980,524694
nic,1981,542642
nic,1982,561230
nic,1983,580455
nic,1984,600367
nic,1985,620903
nic,1986,642172
nic,1987,664170
nic,1988,686953
nic,1989,710451
nic,1990,734788
nic,1991,759958
nic,1992,786027
nic,1993,812914
nic,1994,840760
nic,1995,864993
nic,1996,869323
nic,1997,873664
nic,1998,878032
nic,1999,882422
nic,2000,886840
nic,2001,891268
nic,2002,895725
nic,2003,900203
nic,2004,904710
nic,2005,910222
nic,2006,928401
nic,2007,946942
nic,2008,965880
nic,2009,985143
nic,2010,991925
nic,2011,998755
nic,2012,1005640
nic,2013,1012554
nic,2014,1019526
nic,2015,1026545
nic,2016,1033622
nic,2017,1040748
nic,2018,1047923
nic,2019,1055472
nic,2020,1063698
nic,2021,1072852
nld,1960,937458
nld,1961,943852
nld,1962,950298
nld,1963,956788
nld,1964,963331
nld,1965,967143
nld,1966,968171
nld,1967,969201
nld,1968,970234
nld,1969,971264
nld,1970,967479
nld,1971,958853
nld,1972,951394
nld,1973,963589
nld,1974,975958
nld,1975,978461
nld,1976,970850
nld,1977,963318
nld,1978,955834
nld,1979,948408
nld,1980,940603
nld,1981,932455
nld,1982,924367
nld,1983,922076
nld,1984,925462
nld,1985,929244
nld,1986,933448
nld,1987,937670
nld,1988,941918
nld,1989,946174
nld,1990,951473
nld,1991,957845
nld,1992,964269
nld,1993,970717
nld,1994,980378
nld,1995,987823
nld,1996,991148
nld,1997,994475
nld,1998,997818
nld,1999,1001173
nld,2000,1004643
nld,2001,1008217
nld,2002,1011808
nld,2003,1015413
nld,2004,1019035
nld,2005,1024731
nld,2006,1032587
nld,2007,1040503
nld,2008,1048491
nld,2009,1056518
nld,2010,1064617
nld,2011,1072779
nld,2012,1081015
nld,2013,1089290
nld,2014,1097641
nld,2015,1106056
nld,2016,1114536
nld,2017,1123080
nld,2018,1131690
nld,2019,1140339
nld,2020,1148972
nld,2021,1157519
nor,1960,578044
nor,1961,585230
nor,1962,591398
nor,1963,597630
nor,1964,603937
nor,1965,610293
nor,1966,616725
nor,1967,623224
nor,1968,629802
nor,1969,636430
nor,1970,643137
nor,1971,645250
nor,1972,645003
nor,1973,644757
nor,1974,644511
nor,1975,644265
nor,1976,644019
nor,1977,643774
nor,1978,643528
nor,1979,643282
nor,1980,643036
nor,1981,645690
nor,1982,649841
nor,1983,654019
nor,1984,658230
nor,1985,662456
nor,1986,666715
nor,1987,671002
nor,1988,675322
nor,1989,679657
nor,1990,684027
nor,1991,691539
nor,1992,700790
nor,1993,710140
nor,1994,719628
nor,1995,729242
nor,1996,738998
nor,1997,748858
nor,1998,758863
nor,1999,767207
nor,2000,773811
nor,2001,780454
nor,2002,788367
nor,2003,797599
nor,2004,806951
nor,2005,818478
nor,2006,832344
nor,2007,847482
nor,2008,863994
nor,2009,880780
nor,2010,897916
nor,2011,913306
nor,2012,926833
nor,2013,940522
nor,2014,954433
nor,2015,968549
nor,2016,982894
nor,2017,997451
nor,2018,1012225
nor,2019,1026758
nor,2020,1041378
nor,2021,1056180
npl,1960,119177
npl,1961,121084
npl,1962,123745
npl,1963,126464
npl,1964,129247
npl,1965,132083
npl,1966,134985
npl,1967,137951
npl,1968,140987
npl,1969,144081
npl,1970,147247
npl,1971,150568
npl,1972,157460
npl,1973,164647
npl,1974,172173
npl,1975,180043
npl,1976,188284
npl,1977,196878
npl,1978,205878
npl,1979,215288
npl,1980,225143
npl,1981,235498
npl,1982,249635
npl,1983,264621
npl,1984,280529
npl,1985,297346
npl,1986,315196
npl,1987,334117
npl,1988,354203
npl,1989,375436
npl,1990,397973
npl,1991,421743
npl,1992,441925
npl,1993,463012
npl,1994,485137
npl,1995,508319
npl,1996,532644
npl,1997,558060
npl,1998,584727
npl,1999,612668
npl,2000,641986
npl,2001,672511
npl,2002,700027
npl,2003,728669
npl,2004,758524
npl,2005,789516
npl,2006,821820
npl,2007,855445
npl,2008,890495
npl,2009,926879
npl,2010,964802
npl,2011,1004278
npl,2012,1045369
npl,2013,1088142
npl,2014,1132664
npl,2015,1179009
npl,2016,1227249
npl,2017,1277463
npl,2018,1329732
npl,2019,1376108
npl,2020,1423515
npl,2021,1471867
nzl,1960,440164
nzl,1961,452080
nzl,1962,470862
nzl,1963,490424
nzl,1964,510827
nzl,1965,532019
nzl,1966,553163
nzl,1967,572549
nzl,1968,592643
nzl,1969,613383
nzl,1970,634880
nzl,1971,655680
nzl,1972,673232
nzl,1973,691204
nzl,1974,709682
nzl,1975,728654
nzl,1976,744730
nzl,1977,751878
nzl,1978,759105
nzl,1979,766402
nzl,1980,773779
nzl,1981,781206
nzl,1982,788715
nzl,1983,796296
nzl,1984,803961
nzl,1985,811678
nzl,1986,820790
nzl,1987,832749
nzl,1988,844899
nzl,1989,857192
nzl,1990,869681
nzl,1991,887073
nzl,1992,915015
nzl,1993,943756
nzl,1994,973442
nzl,1995,1004061
nzl,1996,1035649
nzl,1997,1053801
nzl,1998,1072297
nzl,1999,1091117
nzl,2000,1110294
nzl,2001,1129774
nzl,2002,1157047
nzl,2003,1184978
nzl,2004,1213624
nzl,2005,1242880
nzl,2006,1272842
nzl,2007,1288150
nzl,2008,1303663
nzl,2009,1319320
nzl,2010,1335187
nzl,2011,1351275
nzl,2012,1378916
nzl,2013,1407043
nzl,2014,1435785
nzl,2015,1465113
nzl,2016,1495083
nzl,2017,1525666
nzl,2018,1556875
nzl,2019,1582028
nzl,2020,1606564
nzl,2021,1630092
omn,1960,13792
omn,1961,15364
omn,1962,17118
omn,1963,19072
omn,1964,21253
omn,1965,23675
omn,1966,26378
omn,1967,29390
omn,1968,32750
omn,1969,36483
omn,1970,40648
omn,1971,45288
omn,1972,50465
omn,1973,56218
omn,1974,62636
omn,1975,69786
omn,1976,77765
omn,1977,86629
omn,1978,96519
omn,1979,107537
omn,1980,119832
omn,1981,133492
omn,1982,148731
omn,1983,165710
omn,1984,184655
omn,1985,205704
omn,1986,229187
omn,1987,255351
omn,1988,284544
omn,1989,316980
omn,1990,353166
omn,1991,393483
omn,1992,438468
omn,1993,488451
omn,1994,515539
omn,1995,523284
omn,1996,531156
omn,1997,539125
omn,1998,547224
omn,1999,555445
omn,2000,563802
omn,2001,572260
omn,2002,580857
omn,2003,589584
omn,2004,603489
omn,2005,621669
omn,2006,640423
omn,2007,659743
omn,2008,679674
omn,2009,700149
omn,2010,721270
omn,2011,774615
omn,2012,860772
omn,2013,956235
omn,2014,1062439
omn,2015,1180439
omn,2016,1311734
omn,2017,1377500
omn,2018,1446563
omn,2019,1501635
omn,2020,1549729
omn,2021,1589865
pak,1960,1853325
pak,1961,1953609
pak,1962,2057826
pak,1963,2167603
pak,1964,2283399
pak,1965,2405037
pak,1966,2533336
pak,1967,2668479
pak,1968,2811033
pak,1969,2960778
pak,1970,3118723
pak,1971,3285094
pak,1972,3460589
pak,1973,3630853
pak,1974,3805807
pak,1975,3989191
pak,1976,4181682
pak,1977,4382894
pak,1978,4594086
pak,1979,4815453
pak,1980,5047815
pak,1981,5267490
pak,1982,5449148
pak,1983,5637071
pak,1984,5831747
pak,1985,6032582
pak,1986,6240626
pak,1987,6455844
pak,1988,6678796
pak,1989,6908802
pak,1990,7147064
pak,1991,7393542
pak,1992,7648877
pak,1993,7912292
pak,1994,8185160
pak,1995,8467439
pak,1996,8759861
pak,1997,9061536
pak,1998,9346317
pak,1999,9582649
pak,2000,9825295
pak,2001,10073392
pak,2002,10328109
pak,2003,10589266
pak,2004,10857401
pak,2005,11131559
pak,2006,11413033
pak,2007,11701624
pak,2008,11997925
pak,2009,12300883
pak,2010,12611924
pak,2011,12930831
pak,2012,13258257
pak,2013,13593039
pak,2014,13936754
pak,2015,14289160
pak,2016,14650981
pak,2017,15020931
pak,2018,15400223
pak,2019,15741406
pak,2020,16093786
pak,2021,16459472
pan,1960,282895
pan,1961,297071
pan,1962,311597
pan,1963,326833
pan,1964,342836
pan,1965,359575
pan,1966,377157
pan,1967,395598
pan,1968,414968
pan,1969,435229
pan,1970,455341
pan,1971,469082
pan,1972,483258
pan,1973,497821
pan,1974,512844
pan,1975,528321
pan,1976,544287
pan,1977,560690
pan,1978,577610
pan,1979,595041
pan,1980,613255
pan,1981,633447
pan,1982,654333
pan,1983,675908
pan,1984,698225
pan,1985,721215
pan,1986,744995
pan,1987,769559
pan,1988,794969
pan,1989,821144
pan,1990,848639
pan,1991,879855
pan,1992,912266
pan,1993,945777
pan,1994,980567
pan,1995,1016637
pan,1996,1054086
pan,1997,1092806
pan,1998,1133004
pan,1999,1174681
pan,2000,1215684
pan,2001,1241812
pan,2002,1268538
pan,2003,1295840
pan,2004,1323768
pan,2005,1352219
pan,2006,1381322
pan,2007,1411051
pan,2008,1441462
pan,2009,1472442
pan,2010,1504133
pan,2011,1536506
pan,2012,1569576
pan,2013,1603358
pan,2014,1637866
pan,2015,1673118
pan,2016,1709128
pan,2017,1745913
pan,2018,1783490
pan,2019,1821693
pan,2020,1860291
pan,2021,1899081
per,1960,1755920
per,1961,1845658
per,1962,1946579
per,1963,2053037
per,1964,2165476
per,1965,2283738
per,1966,2408636
per,1967,2540364
per,1968,2679493
per,1969,2825827
per,1970,2980371
per,1971,3143367
per,1972,3311451
per,1973,3434706
per,1974,3562728
per,1975,3695522
per,1976,3833458
per,1977,3976143
per,1978,4124346
per,1979,4278073
per,1980,4437754
per,1981,4602931
per,1982,4727282
per,1983,4853494
per,1984,4983256
per,1985,5116117
per,1986,5252710
per,1987,5392950
per,1988,5537135
per,1989,5684762
per,1990,5836537
per,1991,5992365
per,1992,6152576
per,1993,6316612
per,1994,6448579
per,1995,6582251
per,1996,6718884
per,1997,6857966
per,1998,7000124
per,1999,7145230
per,2000,7293549
per,2001,7444526
per,2002,7598844
per,2003,7756360
per,2004,7917365
per,2005,8081255
per,2006,8248771
per,2007,8419760
per,2008,8585977
per,2009,8751162
per,2010,8919759
per,2011,9091604
per,2012,9267004
per,2013,9445291
per,2014,9627261
per,2015,9812737
per,2016,10002049
per,2017,10194477
per,2018,10390607
per,2019,10554712
per,2020,10719188
per,2021,10882757
phl,1960,2273734
phl,1961,2375165
phl,1962,2481270
phl,1963,2592116
phl,1964,2708076
phl,1965,2828883
phl,1966,2955257
phl,1967,3087277
phl,1968,3225389
phl,1969,3369273
phl,1970,3534309
phl,1971,3792617
phl,1972,4070198
phl,1973,4367247
phl,1974,4686431
phl,1975,4999303
phl,1976,5178502
phl,1977,5363605
phl,1978,5555593
phl,1979,5754453
phl,1980,5954719
phl,1981,6130455
phl,1982,6311630
phl,1983,6498160
phl,1984,6690471
phl,1985,6887920
phl,1986,7091481
phl,1987,7301058
phl,1988,7517130
phl,1989,7738976
phl,1990,7972799
phl,1991,8239973
phl,1992,8516488
phl,1993,8801482
phl,1994,9096427
phl,1995,9401255
phl,1996,9537615
phl,1997,9638964
phl,1998,9741532
phl,1999,9845191
phl,2000,9957962
phl,2001,10111528
phl,2002,10267680
phl,2003,10426243
phl,2004,10587478
phl,2005,10750752
phl,2006,10916775
phl,2007,11085362
phl,2008,11346468
phl,2009,11621500
phl,2010,11887189
phl,2011,12075689
phl,2012,12267444
phl,2013,12461704
phl,2014,12659314
phl,2015,12860058
phl,2016,13064268
phl,2017,13271721
phl,2018,13482468
phl,2019,13698889
phl,2020,13923452
phl,2021,14158573
png,1960,29103
png,1961,30953
png,1962,32923
png,1963,35018
png,1964,37251
png,1965,39618
png,1966,42147
png,1967,47466
png,1968,53465
png,1969,60203
png,1970,67801
png,1971,76358
png,1972,80535
png,1973,84835
png,1974,89372
png,1975,94151
png,1976,99192
png,1977,104489
png,1978,110076
png,1979,115963
png,1980,122172
png,1981,128172
png,1982,134314
png,1983,140750
png,1984,147504
png,1985,154563
png,1986,161969
png,1987,169731
png,1988,177876
png,1989,186388
png,1990,195319
png,1991,200620
png,1992,205957
png,1993,211419
png,1994,217035
png,1995,222800
png,1996,228726
png,1997,234793
png,1998,241029
png,1999,247431
png,2000,254012
png,2001,259275
png,2002,264620
png,2003,270075
png,2004,275651
png,2005,281326
png,2006,287126
png,2007,293045
png,2008,299095
png,2009,305252
png,2010,311545
png,2011,317968
png,2012,324532
png,2013,331232
png,2014,338069
png,2015,345048
png,2016,352171
png,2017,359441
png,2018,366862
png,2019,374517
png,2020,382516
png,2021,390986
pol,1960,1119181
pol,1961,1145117
pol,1962,1161377
pol,1963,1177868
pol,1964,1194617
pol,1965,1211556
pol,1966,1228760
pol,1967,1246208
pol,1968,1263928
pol,1969,1281850
pol,1970,1300052
pol,1971,1324116
pol,1972,1353138
pol,1973,1382714
pol,1974,1412978
pol,1975,1443904
pol,1976,1475552
pol,1977,1507803
pol,1978,1540805
pol,1979,1558887
pol,1980,1565082
pol,1981,1571284
pol,1982,1577520
pol,1983,1583780
pol,1984,1590074
pol,1985,1596375
pol,1986,1602710
pol,1987,1609071
pol,1988,1615465
pol,1989,1621867
pol,1990,1628303
pol,1991,1634765
pol,1992,1641262
pol,1993,1645947
pol,1994,1648822
pol,1995,1651702
pol,1996,1654592
pol,1997,1657478
pol,1998,1660373
pol,1999,1663274
pol,2000,1666183
pol,2001,1669090
pol,2002,1672106
pol,2003,1675899
pol,2004,1679705
pol,2005,1683510
pol,2006,1687328
pol,2007,1691156
pol,2008,1694997
pol,2009,1698836
pol,2010,1702689
pol,2011,1706551
pol,2012,1712984
pol,2013,1721992
pol,2014,1731060
pol,2015,1740175
pol,2016,1749352
pol,2017,1758551
pol,2018,1767798
pol,2019,1775933
pol,2020,1783251
pol,2021,1789620
pri,1960,596271
pri,1961,622536
pri,1962,649997
pri,1963,678669
pri,1964,708648
pri,1965,739864
pri,1966,772500
pri,1967,806576
pri,1968,842205
pri,1969,879303
pri,1970,915302
pri,1971,944089
pri,1972,973823
pri,1973,1004408
pri,1974,1035998
pri,1975,1068581
pri,1976,1102236
pri,1977,1136853
pri,1978,1172608
pri,1979,1209488
pri,1980,1257531
pri,1981,1339076
pri,1982,1426034
pri,1983,1518638
pri,1984,1617395
pri,1985,1722277
pri,1986,1834118
pri,1987,1953223
pri,1988,2080242
pri,1989,2215137
pri,1990,2326750
pri,1991,2344812
pri,1992,2363039
pri,1993,2381357
pri,1994,2399843
pri,1995,2418472
pri,1996,2437271
pri,1997,2456165
pri,1998,2475231
pri,1999,2494445
pri,2000,2508254
pri,2001,2505232
pri,2002,2502209
pri,2003,2499190
pri,2004,2496171
pri,2005,2493163
pri,2006,2490155
pri,2007,2487151
pri,2008,2484146
pri,2009,2481153
pri,2010,2478159
pri,2011,2475169
pri,2012,2472182
pri,2013,2469199
pri,2014,2466219
pri,2015,2463243
pri,2016,2460271
pri,2017,2457302
pri,2018,2454337
pri,2019,2451375
pri,2020,2448417
pri,2021,2445462
prk,1960,645814
prk,1961,665055
prk,1962,689696
prk,1963,715249
prk,1964,741786
prk,1965,769231
prk,1966,797731
prk,1967,827287
prk,1968,871081
prk,1969,927094
prk,1970,986793
prk,1971,1050338
prk,1972,1118070
prk,1973,1189965
prk,1974,1266592
prk,1975,1348153
prk,1976,1435090
prk,1977,1527371
prk,1978,1625725
prk,1979,1730413
prk,1980,1842000
prk,1981,1907720
prk,1982,1975881
prk,1983,2046476
prk,1984,2119697
prk,1985,2195325
prk,1986,2273761
prk,1987,2355000
prk,1988,2410740
prk,1989,2467640
prk,1990,2525965
prk,1991,2585668
prk,1992,2646867
prk,1993,2709341
prk,1994,2743998
prk,1995,2749496
prk,1996,2755013
prk,1997,2760526
prk,1998,2766057
prk,1999,2771600
prk,2000,2777161
prk,2001,2782719
prk,2002,2788295
prk,2003,2793882
prk,2004,2799488
prk,2005,2805090
prk,2006,2810710
prk,2007,2816343
prk,2008,2821994
prk,2009,2839304
prk,2010,2860710
prk,2011,2882276
prk,2012,2904035
prk,2013,2925898
prk,2014,2947956
prk,2015,2970180
prk,2016,2992572
prk,2017,3015132
prk,2018,3037862
prk,2019,3060864
prk,2020,3084244
prk,2021,3108108
prt,1960,1513856
prt,1961,1539498
prt,1962,1568069
prt,1963,1597170
prt,1964,1626853
prt,1965,1657003
prt,1966,1687755
prt,1967,1719078
prt,1968,1751026
prt,1969,1783478
prt,1970,1816577
prt,1971,1862402
prt,1972,1919999
prt,1973,1979211
prt,1974,2040335
prt,1975,2103347
prt,1976,2168396
prt,1977,2235269
prt,1978,2304300
prt,1979,2375464
prt,1980,2448928
prt,1981,2503147
prt,1982,2506915
prt,1983,2510689
prt,1984,2514473
prt,1985,2518253
prt,1986,2522044
prt,1987,2525840
prt,1988,2529647
prt,1989,2533450
prt,1990,2537263
prt,1991,2543228
prt,1992,2557289
prt,1993,2571389
prt,1994,2585585
prt,1995,2599861
prt,1996,2614235
prt,1997,2628648
prt,1998,2643161
prt,1999,2657754
prt,2000,2672448
prt,2001,2686804
prt,2002,2700389
prt,2003,2714041
prt,2004,2727782
prt,2005,2741554
prt,2006,2755415
prt,2007,2769346
prt,2008,2783367
prt,2009,2797419
prt,2010,2811563
prt,2011,2825778
prt,2012,2840065
prt,2013,2854424
prt,2014,2868856
prt,2015,2883360
prt,2016,2897938
prt,2017,2912590
prt,2018,2927316
prt,2019,2942097
prt,2020,2956879
prt,2021,2971587
pry,1960,384961
pry,1961,400426
pry,1962,416535
pry,1963,432019
pry,1964,447561
pry,1965,463617
pry,1966,480272
pry,1967,497526
pry,1968,515424
pry,1969,533914
pry,1970,553095
pry,1971,572965
pry,1972,593577
pry,1973,613584
pry,1974,634265
pry,1975,655642
pry,1976,677772
pry,1977,700584
pry,1978,724197
pry,1979,748606
pry,1980,773873
pry,1981,799919
pry,1982,826881
pry,1983,857070
pry,1984,888480
pry,1985,920949
pry,1986,954653
pry,1987,989590
pry,1988,1025857
pry,1989,1063348
pry,1990,1102263
pry,1991,1142602
pry,1992,1184476
pry,1993,1237512
pry,1994,1294894
pry,1995,1354937
pry,1996,1417852
pry,1997,1483504
pry,1998,1552292
pry,1999,1624270
pry,2000,1699692
