geo,time,se_prm_gint_fe_zs
slv,1971,119.20672
slv,1972,125.64733
slv,1973,134.94958
slv,1974,142.10263
slv,1976,145.07106
slv,1977,144.44251
slv,1981,117.00015
slv,1982,134.69429
slv,1983,135.54231
slv,1984,131.15628
slv,1987,134.12648
slv,1988,139.00524
slv,1989,134.27695
slv,1991,122.46774
slv,1992,134.63797
slv,1993,124.97568
slv,1995,122.33496
slv,1996,144.31981
slv,1998,125.21721
slv,1999,127.70579
slv,2000,130.37469
slv,2001,128.48605
slv,2002,133.72215
slv,2003,133.80461
slv,2004,135.79244
slv,2005,131.946
slv,2006,123.62298
slv,2007,117.31089
slv,2008,115.71048
slv,2009,112.43613
slv,2010,107.78468
slv,2011,104.3744
slv,2012,103.96026
slv,2013,99.66834
slv,2014,97.59154
slv,2015,99.68374
slv,2016,99.50653
slv,2017,95.99465
slv,2018,95.21859
smr,1992,101.75439
smr,1993,90.43478
smr,1994,87.17949
smr,1996,84
smr,1997,102.32558
smr,2000,82.87671
smr,2008,125.19685
smr,2009,98.47328
smr,2010,104.44444
smr,2011,110.07194
smr,2012,85.10638
smr,2018,116
srb,2007,98.29128
srb,2008,100.47139
srb,2009,94.45374
srb,2010,91.59798
srb,2011,102.69585
srb,2012,101.3232
srb,2013,99.00064
srb,2014,100.9533
srb,2015,100.77957
srb,2016,99.24494
srb,2017,99.01846
srb,2018,99.67687
ssd,2011,97.87474
ssd,2015,82.02901
stp,1977,120.27439
stp,1984,107.17791
stp,1988,90.72643
stp,1996,143.20164
stp,1999,96.85
stp,2001,109.31739
stp,2002,110.44257
stp,2003,105.19863
stp,2004,107.33461
stp,2005,108.42252
stp,2007,101.21695
stp,2008,101.45278
stp,2010,99.8881
stp,2011,87.08394
stp,2012,93.71025
stp,2013,93.59777
stp,2014,96.79642
stp,2015,97.02767
stp,2016,96.48292
stp,2017,92.33344
sur,1976,94.02147
sur,1977,107.17512
sur,1978,113.53976
sur,1979,113.33333
sur,1985,125.23531
sur,1987,108.77911
sur,1988,105.56509
sur,1989,114.50081
sur,2005,93.57311
sur,2006,102.44769
sur,2007,95.85893
sur,2008,102.18211
sur,2009,102.37954
sur,2010,97.30533
sur,2011,92.91948
sur,2012,90.27199
sur,2013,94.48866
sur,2014,98.68369
sur,2015,103.03757
sur,2016,102.19824
sur,2017,95.43825
sur,2018,92.78207
svk,1992,103.1348
svk,1993,100.20242
svk,1994,99.85601
svk,1995,98.88639
svk,1996,97.78137
svk,1997,96.69547
svk,1998,102.8375
svk,1999,99.42863
svk,2000,100.25586
svk,2001,98.69459
svk,2002,93.24934
svk,2003,93.53854
svk,2004,95.80218
svk,2005,99.23812
svk,2006,102.44454
svk,2007,103.47201
svk,2008,99.47762
svk,2009,95.92625
svk,2010,95.99412
svk,2011,99.05851
svk,2012,98.68719
svk,2013,95.49136
svk,2014,94.84022
svk,2015,94.11637
svk,2016,95.28587
svk,2017,98.29419
svn,1997,95.60297
svn,1998,98.23439
svn,1999,96.47635
svn,2000,102.03981
svn,2001,107.16927
svn,2002,113.01699
svn,2003,118.81525
svn,2004,142.90926
svn,2005,97.61084
svn,2006,97.46469
svn,2007,102.3153
svn,2008,99.4271
svn,2009,100
svn,2010,98.263
svn,2011,101.38969
svn,2012,98.45948
svn,2013,100.34331
svn,2014,99.91779
svn,2015,104.74215
svn,2016,100.05766
svn,2017,101.5864
swe,1971,98.73107
swe,1972,106.4855
swe,1973,104.84682
swe,1974,104.15842
swe,1975,102.41749
swe,1976,96.54662
swe,1977,91.89361
swe,1978,94.43815
swe,1979,98.73836
swe,1980,98.99774
swe,1981,99.14398
swe,1982,100.97437
swe,1983,98.3433
swe,1984,95.44906
swe,1987,101.03399
swe,1988,103.81374
swe,1989,101.25894
swe,1990,100.09716
swe,1991,97.87288
swe,1992,100.28812
swe,1993,103.37682
swe,1994,103.14531
swe,1999,104.17671
swe,2000,101.71577
swe,2001,99.3898
swe,2002,96.12226
swe,2003,92.87294
swe,2004,92.7567
swe,2005,94.29928
swe,2006,99.37996
swe,2007,102.68182
swe,2008,105.72825
swe,2009,102.98666
swe,2010,103.70355
swe,2011,101.1515
swe,2012,101.13271
swe,2013,99.14789
swe,2014,100.76608
swe,2015,100.10301
swe,2016,100.02996
swe,2017,101.72629
swz,1970,90.4182
swz,1971,85.30618
swz,1972,88.67693
swz,1973,91.9664
swz,1974,93.00266
swz,1975,95.65377
swz,1976,92.87217
swz,1977,99.08503
swz,1978,96.50394
swz,1979,98.32619
swz,1980,102.22004
swz,1981,103.3491
swz,1982,98.92965
swz,1983,94.61041
swz,1984,95.97079
swz,1985,94.82128
swz,1986,89.83567
swz,1987,91.37533
swz,1988,92.26609
swz,1989,94.58955
swz,1990,100.23913
swz,1991,100.39446
swz,1992,101.85889
swz,1993,98.83025
swz,1994,103.72325
swz,1995,107.34283
swz,1996,106.88635
swz,1997,105.60312
swz,1998,103.53459
swz,1999,102.17658
swz,2000,100.54682
swz,2001,102.16216
swz,2002,99.37133
swz,2003,103.34572
swz,2004,112.79634
swz,2005,108.18934
swz,2006,115.08266
swz,2007,111.6159
swz,2009,104.14687
swz,2010,120.93391
swz,2011,104.64473
swz,2012,103.30573
swz,2013,99.36527
swz,2014,100.63189
swz,2015,95.55273
swz,2016,91.17608
swz,2017,94.86866
sxm,2012,122.62443
sxm,2014,125
syc,1970,116.55716
syc,1971,112.6615
syc,1972,108.69565
syc,1974,113.08767
syc,1975,109.18367
syc,1976,100.12626
syc,1977,91.90535
syc,1978,101.84502
syc,1980,95.83843
syc,1981,105.39877
syc,1982,103.07882
syc,1983,94.05204
syc,1984,97
syc,1985,103.16456
syc,1986,112.56219
syc,1987,100.61125
syc,1988,100.60168
syc,1989,87.15815
syc,1991,110.18182
syc,1992,99.87639
syc,1993,100.8794
syc,1994,102.66497
syc,1995,96.55612
syc,1996,104.09731
syc,1997,109.26641
syc,1998,106.09598
syc,1999,108.75817
syc,2000,111.88904
syc,2001,97.83784
syc,2002,101.52566
syc,2003,99.7151
syc,2004,94.44444
syc,2005,99.25484
syc,2007,110.43219
syc,2008,106.13772
syc,2009,104.38066
syc,2010,109.69231
syc,2011,114.82602
syc,2012,112.48164
syc,2013,107.51773
syc,2014,103.29218
syc,2015,102.27273
syc,2016,98.0315
syc,2017,101.03761
syc,2018,104.63918
syr,1971,74.4674
syr,1972,78.48561
syr,1973,85.91179
syr,1974,76.28322
syr,1975,76.00978
syr,1976,78.28586
syr,1977,80.10557
syr,1978,83.26936
syr,1979,84.13437
syr,1980,95.77571
syr,1981,89.92523
syr,1982,91.89615
syr,1983,88.75355
syr,1984,98.69744
syr,1985,96.49297
syr,1986,99.10048
syr,1988,92.80061
syr,1989,98.8585
syr,1990,99.37905
syr,1991,102.33685
syr,1992,103.50451
syr,1993,101.39243
syr,1994,100.82448
syr,1995,99.77639
syr,1996,100.47686
syr,1997,97.45998
syr,1998,102.91577
syr,1999,104.10542
syr,2000,109.87014
syr,2001,112.9799
syr,2002,115.71415
syr,2003,116.58717
syr,2004,114.28884
syr,2005,115.09289
syr,2006,113.09375
syr,2007,109.94987
syr,2008,110.26379
syr,2009,109.69469
syr,2010,113.23698
syr,2011,119.21045
syr,2012,121.59542
syr,2013,82.38071
tcd,1976,21.43478
tcd,1977,23.55999
tcd,1988,35.39407
tcd,1989,33.23491
tcd,1990,37.73293
tcd,1991,40.61068
tcd,1994,38.63746
tcd,1995,40.20029
tcd,1996,44.6897
tcd,1997,50.82728
tcd,1998,60.28629
tcd,1999,56.56348
tcd,2000,60.85042
tcd,2001,62.56772
tcd,2002,67.80815
tcd,2003,69.70002
tcd,2004,79.34019
tcd,2005,74.18105
tcd,2006,77.18356
tcd,2009,88.82191
tcd,2010,95.53364
tcd,2011,103.91153
tcd,2012,108.61605
tcd,2013,113.99207
tcd,2015,93.27371
tcd,2016,97.14689
tgo,1971,47.29521
tgo,1972,55.84941
tgo,1976,70.33236
tgo,1978,77.04602
tgo,1979,82.28756
tgo,1980,79.32216
tgo,1981,74.38771
tgo,1982,68.01157
tgo,1983,66.09188
tgo,1984,59.23152
tgo,1985,61.4872
tgo,1986,64.95399
tgo,1987,70.42259
tgo,1988,72.11379
tgo,1989,71.47811
tgo,1990,73.47172
tgo,1991,75.65674
tgo,1992,72.05683
tgo,1994,72.34016
tgo,1995,92.81126
tgo,1996,111.68429
tgo,1999,96.11551
tgo,2000,92.37701
tgo,2001,99.88312
tgo,2002,100.83475
tgo,2003,95.52883
tgo,2004,93.19128
tgo,2005,98.42791
tgo,2006,107.06721
tgo,2007,101.19872
tgo,2008,102.68726
tgo,2009,131.17962
tgo,2010,131.17466
tgo,2011,122.6292
tgo,2012,127.15154
tgo,2013,128.01048
tgo,2014,131.30621
tgo,2015,130.25681
tgo,2016,139.10026
tgo,2017,141.11082
tgo,2018,139.77626
tha,1975,100.03838
tha,1976,99.93453
tha,1977,98.86789
tha,1978,96.94329
tha,1981,94.89552
tha,1998,105.01609
tha,1999,97.98383
tha,2000,93.96577
tha,2001,95.69106
tha,2005,95.11003
tha,2015,93.7864
tha,2016,96.76357
tha,2017,96.12859
tha,2018,96.75865
tjk,1999,94.91518
tjk,2000,92.01681
tjk,2001,88.86158
tjk,2002,99.66716
tjk,2003,103.99172
tjk,2009,95.81227
tjk,2010,99.99004
tjk,2011,96.91858
tjk,2012,99.26191
tjk,2013,94.96422
tjk,2014,94.23494
tjk,2015,96.20859
tjk,2016,101.59006
tjk,2017,104.66905
tls,2005,117.97162
tls,2008,140.00262
tls,2009,134.02167
tls,2010,140.5848
tls,2011,117.05398
tls,2012,105.93863
tls,2013,111.40889
tls,2014,115.86514
tls,2015,111.2311
tls,2016,102.07329
tls,2018,87.46336
ton,1977,106.31912
ton,1978,108.16832
ton,1979,115.06494
ton,1981,104.17044
ton,1982,103.92857
ton,1984,137.54125
ton,1985,110.68766
ton,1986,106.66125
ton,1990,102.96353
ton,1991,101.85471
ton,1993,104.8495
ton,1998,103.14465
ton,1999,96.06061
ton,2000,100.6006
ton,2001,104.77997
ton,2002,106.66667
ton,2004,106.46726
ton,2005,107.30924
ton,2006,107.34238
ton,2012,104.77733
ton,2013,111.33168
tto,1982,86.25715
tto,1985,89.64143
tto,1991,84.38224
tto,1992,82.82588
tto,1993,84.88455
tto,1996,87.20291
tto,1997,88.62648
tto,1999,96.67218
tto,2000,94.03213
tto,2001,94.07573
tto,2003,95.16038
tto,2004,93.01224
tto,2005,95.74219
tto,2007,99.22708
tto,2008,97.67736
tto,2009,99.40443
tto,2010,99.879
tun,1973,71.15869
tun,1976,73.25556
tun,1977,75.03732
tun,1978,76.2733
tun,1979,82.98624
tun,1980,83.81861
tun,1981,85.82732
tun,1982,94.80486
tun,1983,97.80172
tun,1984,98.52275
tun,1985,95.57362
tun,1986,96.95914
tun,1988,96.07902
tun,1989,91.99659
tun,1990,98.41738
tun,1991,100.4583
tun,1992,101.40146
tun,1993,100.82598
tun,1994,99.6398
tun,1995,95.66862
tun,1996,92.10935
tun,1997,97.71004
tun,1998,98.76734
tun,1999,103.33991
tun,2000,105.27648
tun,2001,106.92764
tun,2002,103.73757
tun,2003,94.98282
tun,2004,97.35761
tun,2005,101.09284
tun,2006,99.24145
tun,2007,100.95276
tun,2008,103.30432
tun,2009,104.98062
tun,2010,107.99499
tun,2011,108.08575
tun,2012,111.04132
tun,2013,110.56596
tun,2014,114.52045
tun,2015,117.85632
tun,2016,108.0593
tun,2017,109.53721
tun,2018,105.9685
tur,1984,112.81882
tur,1985,85.72757
tur,1986,89.96351
tur,1987,93.08986
tur,1988,100.31273
tur,1989,91.03963
tur,1990,92.8758
tur,1991,91.03065
tur,1992,92.59942
tur,1993,91.12821
tur,1994,89.04446
tur,1995,90.89576
tur,2004,97.51967
tur,2005,99.3202
tur,2006,99.55658
tur,2007,101.64584
tur,2008,99.2899
tur,2009,92.90032
tur,2010,102.05109
tur,2011,100.08062
tur,2012,100.85146
tur,2014,100.45807
tur,2015,92.443
tur,2016,89.66939
tur,2017,94.64087
tuv,1990,52.85714
tuv,1993,86.76471
tuv,1994,87.87879
tuv,1998,94.59459
tuv,1999,95.28302
tuv,2001,108.73786
tuv,2002,102.88462
tuv,2003,105.66038
tuv,2004,107.40741
tuv,2005,90
tuv,2006,102.67857
tuv,2014,102.43902
tuv,2015,109.67742
tuv,2016,86.50794
tuv,2018,82.8125
tza,1975,87.81842
tza,1976,102.96503
tza,1981,84.35386
tza,1982,81.72092
tza,1983,86.52398
tza,1984,83.33386
tza,1986,75.06879
tza,1987,74.11273
tza,1988,77.1305
tza,1989,80.76118
tza,1991,75.63913
tza,1992,78.51642
tza,1993,76.04184
tza,1994,75.16211
tza,1997,75.10852
tza,1998,69.65942
tza,1999,73.32406
tza,2000,86.10079
tza,2001,106.02665
tza,2002,151.32796
tza,2004,112.63834
tza,2005,109.49444
tza,2006,104.67016
tza,2007,107.57238
tza,2009,100.40927
tza,2010,96.63843
tza,2012,84.57228
tza,2013,91.48173
tza,2014,100.3818
tza,2016,121.75947
tza,2017,115.77942
tza,2018,109.84277
uga,1982,74.2846
uga,1986,87.39324
uga,1998,203.60383
uga,2000,178.25816
uga,2001,182.03535
uga,2002,190.87717
uga,2003,184.39692
uga,2004,170.03402
uga,2005,156.77235
uga,2006,150.94327
uga,2007,155.30817
uga,2008,162.57087
uga,2009,160.99496
uga,2010,159.15279
uga,2011,146.73782
uga,2012,145.32727
uga,2013,142.34501
uga,2014,151.49765
uga,2015,140.58524
uga,2016,139.07191
uga,2017,139.60418
ukr,1993,96.8523
ukr,1994,102.63543
ukr,1999,100.61759
ukr,2000,102.50891
ukr,2003,107.0043
ukr,2004,102.23647
ukr,2005,99.42469
ukr,2006,95.63731
ukr,2007,97.06129
ukr,2008,98.22193
ukr,2009,99.19068
ukr,2010,104.86975
ukr,2011,105.36214
ukr,2012,99.77373
ukr,2013,101.53828
ukr,2014,99.65673
ury,1974,71.61921
ury,1976,79.09792
ury,1977,79.94764
ury,1978,76.38992
ury,1979,72.94104
ury,1980,73.25943
ury,1985,97.93904
ury,1986,97.90891
ury,1987,95.4017
ury,1988,98.67605
ury,1989,101.38589
ury,1990,100.85344
ury,1991,100.81151
ury,1992,100.45104
ury,1993,101.57058
ury,1994,98.9283
ury,1995,100.79798
ury,1996,99.866
ury,1997,54.64932
ury,1998,104.48094
ury,1999,106.9154
ury,2000,102.08113
ury,2001,104.63812
ury,2002,110.00223
ury,2003,110.29462
ury,2004,105.55791
ury,2005,103.2464
ury,2006,105.00794
ury,2007,103.81869
ury,2008,102.77384
ury,2009,106.42326
ury,2010,100.10342
ury,2011,100.75008
ury,2012,97.00744
ury,2013,100.78044
ury,2014,99.37571
ury,2015,99.86354
ury,2016,100.55556
usa,2005,106.78762
usa,2010,101.43102
usa,2011,103.04991
usa,2012,97.39879
usa,2013,99.4304
usa,2014,101.98587
usa,2015,103.87874
uzb,2001,97.20734
uzb,2002,98.87961
uzb,2003,99.95094
uzb,2004,95.99818
uzb,2005,95.16132
uzb,2006,92.13594
uzb,2007,91.54084
uzb,2008,92.24191
uzb,2009,92.8366
uzb,2010,95.08067
uzb,2011,94.23476
uzb,2012,97.87393
uzb,2013,97.46601
uzb,2014,98.61967
uzb,2015,102.83542
uzb,2016,105.47025
uzb,2017,104.90764
uzb,2018,100.35815
vct,2002,101.81488
vct,2003,98.05556
vct,2004,88.18526
vct,2007,103.17949
vct,2008,104.60879
vct,2010,107.67414
vct,2012,117.67554
vct,2013,107.77512
vct,2014,117.15976
vct,2015,115.91449
vct,2016,108.83436
vct,2017,108.58896
vct,2018,111.58537
ven,1988,111.81939
ven,1989,108.25771
ven,1991,112.44551
ven,1992,110.34635
ven,1993,105.66299
ven,1996,99.61791
ven,1997,101.13848
ven,1999,96.59912
ven,2000,102.59579
ven,2001,107.20713
ven,2002,105.07567
ven,2003,100.27691
ven,2004,98.98749
ven,2005,97.31243
ven,2006,99.08535
ven,2007,104.02559
ven,2008,100.75036
ven,2009,97.93186
ven,2010,97.66326
ven,2011,95.7717
ven,2012,96.64716
ven,2013,96.6633
ven,2014,98.58174
ven,2015,98.2756
ven,2016,96.40458
ven,2017,94.88917
vgb,1985,111.66667
vgb,1994,118.75
vgb,1999,102.73224
vgb,2000,102.68817
vgb,2001,102.6455
vgb,2002,103.22581
vgb,2003,98.36066
vgb,2004,96.17486
vgb,2005,108.10811
vgb,2006,106.87831
vgb,2007,120.94241
vgb,2009,114.57286
vgb,2011,104.78469
vgb,2012,124.13793
vgb,2013,114.58333
vgb,2014,144.13408
vgb,2015,146.10778
vgb,2016,141.13924
vgb,2017,150
vnm,1999,107.06419
vnm,2000,107.54819
vnm,2001,98.82394
vnm,2002,98.44259
vnm,2003,98.68576
vnm,2004,100.7935
vnm,2013,108.15997
vnm,2014,109.30626
vnm,2015,108.90526
vnm,2016,117.40137
vnm,2018,116.97477
vut,1992,103.36172
vut,1994,113.30135
vut,1998,119.6038
vut,2000,117.38785
vut,2001,130.4721
vut,2004,120.22018
vut,2007,112.79279
vut,2008,117.63643
vut,2009,109.08763
vut,2010,134.1533
vut,2013,105.78487
wsm,1998,107.23963
wsm,1999,101.45168
wsm,2000,102.13992
wsm,2001,115.53801
wsm,2007,105.42535
wsm,2009,104.84147
wsm,2010,124.57192
wsm,2011,107.41211
wsm,2012,107.62536
wsm,2014,108.39188
wsm,2015,100.94589
wsm,2016,105.15858
wsm,2017,117.07031
wsm,2018,115.98394
yem,1999,62.57899
yem,2001,78.09735
yem,2002,84.96071
yem,2003,93.1977
yem,2004,99.86796
yem,2005,107.46274
yem,2008,103.90579
yem,2010,102.5109
yem,2012,104.51232
yem,2013,112.75176
yem,2016,98.88711
zaf,1991,119.38904
zaf,1998,96.15931
zaf,1999,111.17828
zaf,2000,93.30384
zaf,2001,101.46843
zaf,2002,117.00492
zaf,2003,118.59831
zaf,2004,118.81067
zaf,2005,116.27138
zaf,2009,93.91778
zaf,2010,96.14252
zaf,2011,102.24839
zaf,2012,98.88319
zaf,2013,98.14429
zaf,2014,95.15889
zaf,2015,96.36079
zaf,2016,90.97109
zaf,2017,99.79815
zmb,1972,98.41138
zmb,1973,95.62867
zmb,1974,95.32118
zmb,1975,93.38877
zmb,1976,93.21995
zmb,1977,92.34591
zmb,1978,91.36508
zmb,1979,90.06593
zmb,1980,90.1197
zmb,1981,90.03261
zmb,1982,90.14677
zmb,1983,92.63235
zmb,1984,95.4634
zmb,1986,95.91245
zmb,1996,85.79668
zmb,1998,82.2186
zmb,1999,82.38879
zmb,2000,88.43826
zmb,2001,86.3497
zmb,2002,86.32726
zmb,2004,107.76595
zmb,2005,124.09778
zmb,2006,118.19609
zmb,2007,119.99206
zmb,2008,120.74193
zmb,2009,111.83428
zmb,2010,106.4194
zmb,2011,112.91363
zmb,2012,115.65201
zmb,2013,109.74868
zmb,2014,107.45266
zmb,2015,103.2923
zmb,2016,102.01713
zmb,2017,110.00865
zwe,1984,125.23644
zwe,1992,122.56435
zwe,1999,118.37701
zwe,2000,126.00466
zwe,2001,135.38879
zwe,2002,127.47393
zwe,2003,126.8479
zwe,2012,114.39612
zwe,2013,105.84945
