geo,time,is_air_psgr
pry,2012,794176
pry,2013,711548.47
pry,2014,608844
pry,2015,452004
pry,2016,467713
pry,2017,454276
pry,2018,710407
pry,2019,632389
pry,2020,131713
qat,1974,127500
qat,1975,173000
qat,1976,240100
qat,1977,299800
qat,1978,374500
qat,1979,456500
qat,1980,521500
qat,1981,577800
qat,1982,569800
qat,1983,601800
qat,1984,674200
qat,1985,717500
qat,1986,647400
qat,1987,621500
qat,1988,698400
qat,1989,752800
qat,1990,770900
qat,1991,875500
qat,1992,981100
qat,1993,1080000
qat,1994,1150600
qat,1995,1072500
qat,1996,1200300
qat,1997,1164600
qat,1998,1207000
qat,1999,2325200
qat,2000,2672972
qat,2001,2778116
qat,2002,3570521
qat,2003,3184104
qat,2004,4453071
qat,2005,6041040
qat,2006,7070851
qat,2007,8879109
qat,2008,9702479
qat,2009,10211229
qat,2010,12391268
qat,2011,14568106
qat,2012,17187171
qat,2013,18737348
qat,2014,21425066
qat,2015,25263224
qat,2016,31209097
qat,2017,29949181
qat,2018,29178923
qat,2019,32953297
qat,2020,10640789
rou,1970,452500
rou,1971,429400
rou,1972,488800
rou,1973,611800
rou,1974,674400
rou,1975,613100
rou,1976,912600
rou,1977,1077100
rou,1978,1084600
rou,1979,1119700
rou,1980,1112100
rou,1981,1079700
rou,1982,919400
rou,1983,998600
rou,1984,1163400
rou,1985,1215800
rou,1986,1240400
rou,1987,1281300
rou,1988,1322500
rou,1989,1271700
rou,1990,1322000
rou,1991,1148900
rou,1992,918900
rou,1993,979400
rou,1994,1242700
rou,1995,1244900
rou,1996,913300
rou,1997,995200
rou,1998,907600
rou,1999,980300
rou,2000,1218102
rou,2001,1137305
rou,2002,959487
rou,2003,1255313
rou,2004,1337781
rou,2005,1707714
rou,2006,2047466
rou,2007,3003872
rou,2008,3253417
rou,2009,3268022
rou,2010,3733253
rou,2011,3659209
rou,2012,3593312
rou,2013,3087143
rou,2014,3067724.4
rou,2015,3634598
rou,2016,3686938
rou,2017,4423249
rou,2018,4908235
rou,2019,5630289
rou,2020,1786407
rus,1991,128760600
rus,1992,62173900
rus,1993,36124000
rus,1994,28933100
rus,1995,26524800
rus,1996,22117100
rus,1997,20419000
rus,1998,15223700
rus,1999,18600400
rus,2000,17687894
rus,2001,20301199
rus,2002,20892156
rus,2003,22723072
rus,2004,25948923
rus,2005,26522315
rus,2006,28836949
rus,2007,33187839
rus,2008,37940321
rus,2009,34402844
rus,2010,43855539
rus,2011,50555805
rus,2012,58727125
rus,2013,64072322
rus,2014,72189961
rus,2015,76846126
rus,2016,77458318
rus,2017,89373638
rus,2018,99327311
rus,2019,108857906
rus,2020,62447448
rwa,1981,9700
rwa,1982,25900
rwa,1983,4400
rwa,1984,4600
rwa,1985,4800
rwa,1986,4300
rwa,1987,8900
rwa,1988,11900
rwa,1989,10100
rwa,1990,8400
rwa,1991,10100
rwa,1992,9100
rwa,1993,9100
rwa,1994,9100
rwa,2010,188221
rwa,2011,268376.55
rwa,2012,593198.45
rwa,2013,610992
rwa,2014,626928
rwa,2015,544541
rwa,2016,644559
rwa,2017,1031957.04
rwa,2018,1502478
rwa,2019,1561562.21423
rwa,2020,661287.648
sau,1970,558000
sau,1971,513600
sau,1972,762000
sau,1973,968300
sau,1974,1282500
sau,1975,1835700
sau,1976,3268000
sau,1977,4705100
sau,1978,6268100
sau,1979,7689200
sau,1980,9241200
sau,1981,9146900
sau,1982,10151800
sau,1983,10670300
sau,1984,11365800
sau,1985,10795100
sau,1986,9929400
sau,1987,10258400
sau,1988,9879600
sau,1989,9988000
sau,1990,10311500
sau,1991,9409100
sau,1992,11154800
sau,1993,11864300
sau,1994,12142300
sau,1995,11524200
sau,1996,11706300
sau,1997,11738200
sau,1998,11816200
sau,1999,12328500
sau,2000,12566492
sau,2001,12835735
sau,2002,13564300
sau,2003,13821729
sau,2004,14942633
sau,2005,15933045
sau,2006,16830838
sau,2007,17141188
sau,2008,16708204
sau,2009,17508200
sau,2010,20323592
sau,2011,23135735
sau,2012,26537661
sau,2013,28252104
sau,2014,32269452
sau,2015,33431736
sau,2016,35092840
sau,2017,37503000
sau,2018,39767648
sau,2019,46181487
sau,2020,26987701.89
sdn,1970,124700
sdn,1971,139500
sdn,1972,133400
sdn,1973,221500
sdn,1974,244700
sdn,1975,250000
sdn,1976,328300
sdn,1977,378500
sdn,1978,176000
sdn,1979,424000
sdn,1980,519000
sdn,1981,465300
sdn,1982,477600
sdn,1983,473000
sdn,1984,485000
sdn,1985,428000
sdn,1986,347400
sdn,1987,417200
sdn,1988,533700
sdn,1989,363200
sdn,1990,454100
sdn,1991,363200
sdn,1992,480000
sdn,1993,407900
sdn,1994,432400
sdn,1995,496900
sdn,1996,490800
sdn,1997,333100
sdn,1998,498700
sdn,1999,390300
sdn,2000,414179
sdn,2001,414983
sdn,2002,409178
sdn,2003,420498
sdn,2004,473127
sdn,2005,510977
sdn,2006,563026
sdn,2007,598151
sdn,2008,617785
sdn,2009,606558
sdn,2010,580325
sdn,2011,947031.45611
sdn,2012,777346.33192
sdn,2013,541644
sdn,2014,501864
sdn,2015,496177
sdn,2016,292843
sdn,2017,557792.04
sdn,2018,561520
sdn,2019,530001
sdn,2020,386838
sen,1970,85100
sen,1971,89400
sen,1972,88900
sen,1973,94600
sen,1974,102500
sen,1975,110000
sen,1976,120400
sen,1977,128400
sen,1978,137200
sen,1979,142300
sen,1980,113100
sen,1981,116100
sen,1982,118300
sen,1983,124500
sen,1984,126300
sen,1985,132100
sen,1986,144100
sen,1987,135800
sen,1988,135400
sen,1989,139700
sen,1990,148300
sen,1991,138400
sen,1992,138300
sen,1993,140200
sen,1994,141200
sen,1995,149700
sen,1996,155100
sen,1997,165500
sen,1998,121400
sen,1999,103400
sen,2000,97525
sen,2001,176413
sen,2002,231333
sen,2003,129974
sen,2004,416372
sen,2005,449682
sen,2006,500677
sen,2007,538845
sen,2008,567101
sen,2009,572609
sen,2010,0
sen,2011,391401.4
sen,2012,543987.6
sen,2013,219996
sen,2014,131964
sen,2015,115355
sen,2016,9874
sen,2017,21038
sen,2018,278438.28856
sen,2019,457722
sen,2020,271331
sgp,1970,748900
sgp,1971,875100
sgp,1972,976100
sgp,1973,1248900
sgp,1974,1508500
sgp,1975,1814700
sgp,1976,2132100
sgp,1977,2497300
sgp,1978,2893200
sgp,1979,3377500
sgp,1980,3826900
sgp,1981,4405400
sgp,1982,4591500
sgp,1983,4531600
sgp,1984,4791800
sgp,1985,4912300
sgp,1986,4990300
sgp,1987,5248400
sgp,1988,6046900
sgp,1989,6659900
sgp,1990,7046400
sgp,1991,7745500
sgp,1992,8477300
sgp,1993,9271200
sgp,1994,9929400
sgp,1995,10779300
sgp,1996,11840700
sgp,1997,12980700
sgp,1998,13331100
sgp,1999,15282600
sgp,2000,16704341
sgp,2001,16373648
sgp,2002,17256872
sgp,2003,14172367
sgp,2004,16995621
sgp,2005,17744017
sgp,2006,19565884
sgp,2007,20671341
sgp,2008,21050204
sgp,2009,18427473
sgp,2010,24859825.15778
sgp,2011,26509929.14249
sgp,2012,29138458.27375
sgp,2013,31729241
sgp,2014,33643518.41678
sgp,2015,33585397
sgp,2016,35370328
sgp,2017,38094990
sgp,2018,40401515
sgp,2019,43050722
sgp,2020,7884373
slb,1980,42400
slb,1981,46200
slb,1982,51100
slb,1983,54600
slb,1984,63700
slb,1985,66000
slb,1986,64900
slb,1987,67500
slb,1988,68500
slb,1989,69300
slb,1990,69400
slb,1991,69400
slb,1992,69400
slb,1993,74600
slb,1994,78500
slb,1995,89500
slb,1996,94300
slb,1997,94300
slb,1998,94000
slb,1999,97700
slb,2000,75262
slb,2001,81376
slb,2002,84537
slb,2003,68104
slb,2004,84676
slb,2005,91450
slb,2006,101190
slb,2007,102090
slb,2008,100558
slb,2009,94027
slb,2010,142660
slb,2011,140183.26388
slb,2012,138160.11531
slb,2013,302412
slb,2014,330456
slb,2015,373739
slb,2016,373467
slb,2017,427806
slb,2018,427806
slb,2019,229670.648
slb,2020,138660.862
sle,1975,23000
sle,1976,26000
sle,1977,27300
sle,1978,28500
sle,1979,28500
sle,1980,30000
sle,1981,30200
sle,1982,34000
sle,1983,26400
sle,1984,56000
sle,1985,58000
sle,1986,59000
sle,1987,28900
sle,1988,43600
sle,1989,29600
sle,1990,30000
sle,1992,16500
sle,1993,17500
sle,1994,14500
sle,1995,14500
sle,1996,15200
sle,1997,0
sle,1998,0
sle,2000,19009
sle,2001,13877
sle,2002,13877
sle,2003,13599
sle,2004,15503
sle,2005,16743
sle,2006,18752
sle,2007,20252
sle,2008,21420
sle,2009,21784
sle,2010,0
sle,2011,48789
sle,2012,50193
slv,1970,138200
slv,1971,146000
slv,1972,140000
slv,1973,147000
slv,1974,155000
slv,1975,160000
slv,1976,170000
slv,1977,210600
slv,1978,225300
slv,1979,257800
slv,1980,264600
slv,1981,241800
slv,1982,254800
slv,1983,265500
slv,1984,360200
slv,1985,395000
slv,1986,467600
slv,1987,444100
slv,1988,448500
slv,1989,617800
slv,1990,524900
slv,1991,577400
slv,1992,682900
slv,1993,1242500
slv,1994,1617100
slv,1995,1698000
slv,1996,1800000
slv,1997,1700600
slv,1998,1694000
slv,1999,1624100
slv,2000,1960363
slv,2001,1692334
slv,2002,1804307
slv,2003,2182463
slv,2004,2391159
slv,2005,2540564
slv,2006,2579145
slv,2007,2536820
slv,2008,2279763
slv,2009,1996982
slv,2010,1816391.10383
slv,2011,2151274
slv,2012,2523296
slv,2013,2509003
slv,2014,2816524
slv,2015,2597649
slv,2016,2603129
slv,2017,2670560
slv,2018,2545105
slv,2019,2609917
slv,2020,805271.999
som,1970,25700
som,1971,29800
som,1972,31400
som,1973,33000
som,1974,35000
som,1975,35000
som,1976,38000
som,1977,34000
som,1978,36000
som,1979,36500
som,1980,90000
som,1981,115800
som,1982,99300
som,1983,117200
som,1984,130000
som,1985,99800
som,1986,122000
som,1987,128400
som,1988,104700
som,1989,89200
som,1990,87600
som,1991,46100
som,2010,163812.74581
som,2011,177005.4
som,2012,178709.7
som,2013,258336
som,2014,251652
som,2016,4486
som,2017,4486
som,2018,33728.96866
som,2019,34065.55685
srb,2001,994880
srb,2002,1185479
srb,2003,1011231
srb,2004,1076473
srb,2005,918540
srb,2006,1041747
srb,2007,1118404
srb,2008,1135322
srb,2009,926618
srb,2010,985072
srb,2011,1149102
srb,2012,1240709
srb,2013,1241352
srb,2014,2187144
srb,2015,2427047
srb,2016,2486009
srb,2017,2442731
srb,2018,2262703
srb,2019,2469081
srb,2020,795228
stp,1985,9500
stp,1986,9000
stp,1987,22000
stp,1988,22000
stp,1989,22300
stp,1990,22300
stp,1991,22300
stp,1992,22300
stp,1993,22300
stp,1994,22300
stp,1995,22300
stp,1996,23000
stp,1997,24600
stp,1998,24500
stp,1999,33500
stp,2000,35054
stp,2001,35054
stp,2002,34496
stp,2003,35680
stp,2004,40076
stp,2005,43282
stp,2006,47585
stp,2007,50440
stp,2008,51921
stp,2009,50716
stp,2018,36660
stp,2019,41933
stp,2020,20703
sur,1976,50000
sur,1977,53000
sur,1978,120000
sur,1979,146400
sur,1980,144000
sur,1981,144000
sur,1982,107000
sur,1983,106000
sur,1984,117000
sur,1985,108000
sur,1986,89200
sur,1987,110400
sur,1988,135000
sur,1989,132500
sur,1990,132500
sur,1991,150000
sur,1992,123000
sur,1993,96000
sur,1994,148900
sur,1995,161800
sur,1996,194700
sur,1997,278800
sur,1998,277700
sur,1999,307500
sur,2000,232649
sur,2001,202899
sur,2002,191094
sur,2003,258311
sur,2004,289309
sur,2005,315410
sur,2006,306504
sur,2007,324821
sur,2008,329788
sur,2009,303117
sur,2010,214667
sur,2011,204096.67597
sur,2012,240525.44145
sur,2013,255204
sur,2014,269148
sur,2015,259682
sur,2016,280090
sur,2017,284935
sur,2018,272347
sur,2019,236601
sur,2020,89027.2
svk,1993,18300
svk,1994,22500
svk,1995,41100
svk,1996,62600
svk,1997,80700
svk,1998,107300
svk,1999,110600
svk,2000,57095
svk,2001,43113
svk,2002,82821
svk,2003,190182
svk,2004,636276
svk,2005,711939
svk,2006,779759
svk,2007,2679227
svk,2008,2690428
svk,2009,3440816
svk,2010,74856
svk,2011,34859
svk,2012,45111
svk,2013,64008
svk,2014,29031.5983
svk,2015,11098
svk,2016,12928
svk,2017,7925
svk,2020,2669
svn,1992,188400
svn,1993,291200
svn,1994,339600
svn,1995,370700
svn,1996,393000
svn,1997,403800
svn,1998,459900
svn,1999,555500
svn,2000,627907
svn,2001,689635
svn,2002,720513
svn,2003,758392
svn,2004,764991
svn,2005,757651
svn,2006,860735
svn,2007,945420
svn,2008,1103685
svn,2009,953378
svn,2010,979803
svn,2011,972711
svn,2012,816630
svn,2013,857000
svn,2014,916981
svn,2015,1045409
svn,2016,1009559
svn,2017,1087075
svn,2018,1094762
svn,2019,869640.1
svn,2020,78565
swe,1970,2550000
swe,1971,2913800
swe,1972,3014000
swe,1973,3225900
swe,1974,3350300
swe,1975,3464700
swe,1976,3908900
swe,1977,3851800
swe,1978,4360900
swe,1979,5193400
swe,1980,5209400
swe,1981,5632000
swe,1982,6091100
swe,1983,6590800
swe,1984,7335200
swe,1985,7609600
swe,1986,8713900
swe,1987,9428800
swe,1988,10211900
swe,1989,10855000
swe,1990,11402500
swe,1991,9826800
swe,1992,9923500
swe,1993,9719000
swe,1994,10807700
swe,1995,9498000
swe,1996,9879000
swe,1997,11326900
swe,1998,11877700
swe,1999,12917600
swe,2000,13354314
swe,2001,13123426
swe,2002,12421220
swe,2003,11586025
swe,2004,11623925
swe,2019,50957868.602
swe,2020,14041322.7975
swz,1973,14000
swz,1974,14000
swz,1975,14000
swz,1976,14000
swz,1977,15000
swz,1978,15500
swz,1979,30000
swz,1980,31000
swz,1981,28800
swz,1982,24400
swz,1983,29000
swz,1984,34300
swz,1985,39400
swz,1986,45000
swz,1987,45700
swz,1988,47000
swz,1989,50700
swz,1990,52900
swz,1991,59300
swz,1992,57200
swz,1993,58400
swz,1994,64800
swz,1995,49300
swz,1996,54300
swz,1997,40700
swz,1998,40500
swz,1999,83000
swz,2000,89791
swz,2018,51633
swz,2019,52744
swz,2020,10647
syc,1976,12000
syc,1977,12000
syc,1978,12000
syc,1979,12000
syc,1980,15000
syc,1981,15000
syc,1982,65100
syc,1983,65100
syc,1984,113000
syc,1985,185000
syc,1986,195000
syc,1987,223000
syc,1988,227500
syc,1989,179100
syc,1990,242400
syc,1991,242600
syc,1992,239500
syc,1993,289300
syc,1994,297400
syc,1995,314000
syc,1996,373200
syc,1997,384300
syc,1998,368600
syc,1999,347200
syc,2000,393835
syc,2001,419967
syc,2002,518183
syc,2003,413096
syc,2004,461885
syc,2005,498836
syc,2006,545265
syc,2007,574515
syc,2008,586106
syc,2009,564580
syc,2010,412714
syc,2011,393834
syc,2012,235994
syc,2013,344436
syc,2014,407280
syc,2015,497496
syc,2016,567914
syc,2017,633518
syc,2018,455201
syc,2019,414088
syc,2020,149489
syr,1970,139000
syr,1971,145300
syr,1972,235700
syr,1973,184700
syr,1974,284300
syr,1975,370700
syr,1976,448200
syr,1977,410600
syr,1978,494700
syr,1979,433200
syr,1980,465000
syr,1981,515500
syr,1982,466400
syr,1983,486600
syr,1984,464400
syr,1985,475800
syr,1986,458600
syr,1987,390600
syr,1988,341600
syr,1989,456200
syr,1990,613300
syr,1991,661200
syr,1992,551900
syr,1993,485000
syr,1994,472100
syr,1995,563100
syr,1996,598500
syr,1997,694200
syr,1998,685400
syr,1999,668400
syr,2000,750129
syr,2001,760923
syr,2002,926850
syr,2003,907850
syr,2004,1169646
syr,2005,1239825
syr,2006,1252102
syr,2007,1371450
syr,2008,1358473
syr,2009,1342518
syr,2010,1158366
syr,2011,1433766.69473
syr,2012,907927.74176
syr,2013,475932
syr,2014,475932
syr,2015,17902
syr,2016,18117
syr,2017,17564
syr,2018,17896.92117
syr,2019,18456.64505
syr,2020,10409.547
tcd,1970,55400
tcd,1971,55000
tcd,1972,50900
tcd,1973,55100
tcd,1974,59500
tcd,1975,65500
tcd,1976,72400
tcd,1977,79400
tcd,1978,90200
tcd,1979,96300
tcd,1980,106100
tcd,1981,80100
tcd,1982,82800
tcd,1983,84500
tcd,1984,87700
tcd,1985,93500
tcd,1986,104500
tcd,1987,86600
tcd,1988,86400
tcd,1989,91100
tcd,1990,93300
tcd,1991,83400
tcd,1992,83400
tcd,1993,85200
tcd,1994,86300
tcd,1995,92100
tcd,1996,93100
tcd,1997,93000
tcd,1998,98000
tcd,1999,83900
tcd,2000,77273
tcd,2001,46364
tcd,2010,48519.19966
tcd,2011,74653.8
tcd,2012,52041.6
tcd,2013,28080
tcd,2014,28332
tgo,1970,29900
tgo,1971,31400
tgo,1972,27700
tgo,1973,30000
tgo,1974,33800
tgo,1975,37900
tgo,1976,43600
tgo,1977,48900
tgo,1978,55700
tgo,1979,60800
tgo,1980,64600
tgo,1981,67600
tgo,1982,69800
tgo,1983,71000
tgo,1984,71700
tgo,1985,77500
tgo,1986,78400
tgo,1987,70100
tgo,1988,69700
tgo,1989,74000
tgo,1990,76300
tgo,1991,66300
tgo,1992,66300
tgo,1993,68200
tgo,1994,69200
tgo,1995,74100
tgo,1996,75100
tgo,1997,85500
tgo,1998,90500
tgo,1999,83900
tgo,2000,77273
tgo,2001,46364
tgo,2010,663013
tgo,2011,832351.1564
tgo,2012,745781.74809
tgo,2013,840948
tgo,2014,426344.03992
tgo,2015,420875
tgo,2016,475185
tgo,2017,500686
tgo,2018,566295
tgo,2019,633629
tgo,2020,320806
tha,1970,764200
tha,1971,713100
tha,1972,785600
tha,1973,1021000
tha,1974,1261000
tha,1975,1616500
tha,1976,1633800
tha,1977,1331500
tha,1978,1773800
tha,1979,2088900
tha,1980,2459000
tha,1981,2834600
tha,1982,3154900
tha,1983,3357000
tha,1984,3671300
tha,1985,4065900
tha,1986,4370000
tha,1987,5179600
tha,1988,6235900
tha,1989,7364500
tha,1990,8201400
tha,1991,7708600
tha,1992,8546800
tha,1993,10196900
tha,1994,11404700
tha,1995,12771400
tha,1996,14078300
tha,1997,14235800
tha,1998,15015400
tha,1999,15950500
tha,2000,17392091
tha,2001,17662418
tha,2002,18111892
tha,2003,16622502
tha,2004,20342582
tha,2005,18902629
tha,2006,20102408
tha,2007,21191723
tha,2008,19993134
tha,2009,19618735
tha,2010,28780723
tha,2011,31940491.98385
tha,2012,36392469.35453
tha,2013,43029150.6
tha,2014,46546612.48451
tha,2015,56447637
tha,2016,62341676
tha,2017,70704889
tha,2018,76053042.754
tha,2019,76344410
tha,2020,28179302.666
tjk,1993,782600
tjk,1994,782600
tjk,1995,822100
tjk,1996,594000
tjk,1997,594000
tjk,1998,591700
tjk,1999,155800
tjk,2000,168006
tjk,2002,496905
tjk,2003,442712
tjk,2004,598456
tjk,2005,479172
tjk,2006,394440
tjk,2007,501178
tjk,2008,683248
tjk,2009,764505
tjk,2010,616999.41231
tjk,2011,846967.38025
tjk,2012,650130.54739
tjk,2013,683060.15749
tjk,2014,1064176.32799
tjk,2015,1034477
tjk,2016,1037897
tjk,2017,580374
tjk,2018,492320
tjk,2019,539094.616
tjk,2020,260316
tkm,1993,747800
tkm,1994,747800
tkm,1995,747800
tkm,1996,523000
tkm,1997,523000
tkm,1998,521000
tkm,1999,1050400
tkm,2000,1283780
tkm,2001,1407423
tkm,2002,1407423
tkm,2003,1411910
tkm,2004,1612479
tkm,2005,1653638
tkm,2006,1843140
tkm,2007,1850921
tkm,2008,1823157
tkm,2009,1706055
tkm,2010,300970
tkm,2011,160243.76538
tkm,2012,147500
tkm,2013,1800847.45763
tkm,2014,579715.68
tkm,2015,897079
tkm,2016,1318350
tkm,2017,2136219
tkm,2018,2457474
tkm,2019,2081424.32
tkm,2020,1084543.419
ton,1984,7800
ton,1985,8000
ton,1986,30200
ton,1987,37300
ton,1988,33200
ton,1989,33900
ton,1990,34600
ton,1991,34600
ton,1992,35300
ton,1993,35300
ton,1994,53300
ton,1995,53300
ton,1996,56000
ton,1997,49000
ton,1998,48800
ton,1999,50300
ton,2000,51615
ton,2001,56777
ton,2002,58480
ton,2003,60819
ton,2004,75416
tto,1970,361100
tto,1971,362400
tto,1972,319900
tto,1973,324700
tto,1974,335700
tto,1975,595000
tto,1976,683800
tto,1977,591100
tto,1978,428100
tto,1979,659200
tto,1980,877200
tto,1981,1301500
tto,1982,1380700
tto,1983,1344700
tto,1984,1398000
tto,1985,1299500
tto,1986,1342400
tto,1987,1312300
tto,1988,1296100
tto,1989,1310400
tto,1990,1285400
tto,1991,1345300
tto,1992,1354000
tto,1993,1389000
tto,1994,1642100
tto,1995,1727000
tto,1996,897200
tto,1997,807500
tto,1998,804400
tto,1999,1111700
tto,2000,1254425
tto,2001,1387639
tto,2002,1268879
tto,2003,1084186
tto,2004,1132392
tto,2005,1055106
tto,2006,1024304
tto,2007,1085650
tto,2008,1102669
tto,2009,1014016
tto,2010,1842253
tto,2011,2625055.71304
tto,2012,2625055.71304
tto,2013,2865852
tto,2014,2732100
tto,2015,2617843
tto,2016,2598521
tto,2017,2582961
tto,2018,2458183
tto,2019,2583595
tto,2020,677670
tun,1970,244800
tun,1971,308900
tun,1972,375100
tun,1973,485600
tun,1974,629600
tun,1975,782000
tun,1976,809300
tun,1977,855500
tun,1978,963000
tun,1979,1088800
tun,1980,978200
tun,1981,1140900
tun,1982,1209100
tun,1983,1258100
tun,1984,1254900
tun,1985,1281600
tun,1986,1054800
tun,1987,1203300
tun,1988,1210300
tun,1989,1315400
tun,1990,1313000
tun,1991,1201200
tun,1992,1249900
tun,1993,1351000
tun,1994,1390800
tun,1995,1419400
tun,1996,1371200
tun,1997,1779300
tun,1998,1859000
tun,1999,1922600
tun,2000,1907876
tun,2001,1926118
tun,2002,1789327
tun,2003,1719524
tun,2004,1940037
tun,2005,1996699
tun,2006,2054641
tun,2007,2054679
tun,2008,2274580
tun,2009,2278964
tun,2010,2739634
tun,2011,3153388.97661
tun,2012,3580910.21873
tun,2013,4648608
tun,2014,4628511
tun,2015,3496190
tun,2016,3606247
tun,2017,3963968
tun,2018,4274199
tun,2019,4335325
tun,2020,1381745
tur,1970,1035700
tur,1971,1476000
tur,1972,1774500
tur,1973,2222800
tur,1974,1795100
tur,1975,1777800
tur,1976,2427300
tur,1977,2751700
tur,1978,2221500
tur,1979,2458400
tur,1980,1253700
tur,1981,2071300
tur,1982,2094600
tur,1983,2233600
tur,1984,2575400
tur,1985,2508000
tur,1986,2721900
tur,1987,3260900
tur,1988,3497300
tur,1989,3792300
tur,1990,4337100
tur,1991,3160000
tur,1992,4958600
tur,1993,6076800
tur,1994,6871600
tur,1995,7749000
tur,1996,8463900
tur,1997,9379900
tur,1998,9949300
tur,1999,10097300
tur,2000,12187891
tur,2001,10603908
tur,2002,10686877
tur,2003,10745444
tur,2004,14275835
tur,2005,16943828
tur,2006,19361415
tur,2007,22895275
tur,2008,25505092
tur,2009,31339441
tur,2010,45665249
tur,2011,53500303
tur,2012,63350312
tur,2013,74413804.61987
tur,2014,84574844
tur,2015,96604665
tur,2016,100366461
tur,2017,107917326
tur,2018,115595495.817
tur,2019,111131475
tur,2020,44722690.061
tza,1970,171400
tza,1971,188000
tza,1972,196900
tza,1973,256800
tza,1974,282900
tza,1975,271700
tza,1976,310300
tza,1977,85700
tza,1978,192200
tza,1979,292300
tza,1980,387600
tza,1981,324800
tza,1982,401700
tza,1983,407100
tza,1984,498500
tza,1985,450900
tza,1986,441100
tza,1987,456100
tza,1988,410300
tza,1989,266800
tza,1990,292100
tza,1991,289700
tza,1992,216400
tza,1993,188500
tza,1994,199200
tza,1995,236400
tza,1996,224000
tza,1997,217800
tza,1998,220200
tza,1999,190000
tza,2000,193069
tza,2001,174559
tza,2002,134470
tza,2003,149540
tza,2004,243087
tza,2005,257223
tza,2006,189844
tza,2007,250849
tza,2008,202704
tza,2009,683541
tza,2010,750421
tza,2011,914932.03761
tza,2012,1030203.5752
tza,2013,1173942.818
tza,2014,1124913.454
tza,2015,1312807
tza,2016,1179664
tza,2017,1221678
tza,2018,1698386
tza,2019,1498093
tza,2020,909563.5
uga,1970,171500
uga,1971,188000
uga,1972,165500
uga,1973,52400
uga,1974,62700
uga,1975,57600
uga,1976,73800
uga,1980,82600
uga,1981,62600
uga,1982,62200
uga,1983,75100
uga,1984,49500
uga,1985,35300
uga,1986,50000
uga,1987,46000
uga,1988,61000
uga,1989,116000
uga,1990,116000
uga,1991,26300
uga,1992,31600
uga,1993,77700
uga,1994,62500
uga,1995,94600
uga,1996,100200
uga,1997,100200
uga,1998,99800
uga,1999,179400
uga,2000,39379
uga,2001,40560
uga,2002,40560
uga,2003,39749
uga,2004,45711
uga,2005,49368
uga,2006,55292
uga,2007,59715
uga,2008,63160
uga,2009,64234
uga,2010,154909
uga,2011,141603
uga,2012,182144.4
uga,2013,198804
uga,2014,163824
uga,2015,41812
uga,2016,52187
uga,2017,14958
uga,2018,21212
uga,2019,19822.5
uga,2020,6158.84535
ukr,1992,4906200
ukr,1993,1278000
ukr,1994,604900
ukr,1995,1005300
ukr,1996,1151200
ukr,1997,1189600
ukr,1998,1066400
ukr,1999,910100
ukr,2000,950697
ukr,2001,986022
ukr,2002,1119889
ukr,2003,1652632
ukr,2004,2200094
ukr,2005,2512910
ukr,2006,2801992
ukr,2007,1736018
ukr,2008,3456288
ukr,2009,3427818
ukr,2010,3956053
ukr,2011,5477654.91818
ukr,2012,5828107.61212
ukr,2013,5218814.574
ukr,2014,4503610
ukr,2015,4620530
ukr,2016,5756509
ukr,2017,6794396
ukr,2018,7854842
ukr,2019,7604522.332
ukr,2020,1790620.666
ury,1970,219300
ury,1971,221300
ury,1972,136000
ury,1973,137700
ury,1974,346200
ury,1975,333600
ury,1976,326900
ury,1977,292900
ury,1978,259700
ury,1979,456100
ury,1980,477600
ury,1981,412600
ury,1982,356500
ury,1983,310400
ury,1984,338100
ury,1985,328500
ury,1986,340800
ury,1987,351300
ury,1988,385600
ury,1989,313100
ury,1990,318300
ury,1991,318300
ury,1992,430000
ury,1993,502900
ury,1994,499300
ury,1995,476700
ury,1996,504000
ury,1997,544000
ury,1998,556700
ury,1999,593400
ury,2000,642027
ury,2001,558563
ury,2002,525049
ury,2003,463884
ury,2004,564149
ury,2005,586458
ury,2006,568864
ury,2007,602996
ury,2008,612644
ury,2009,563632
usa,1970,163448992
usa,1971,174143104
usa,1972,191325408
usa,1973,202309200
usa,1974,207612400
usa,1975,204900400
usa,1976,223017296
usa,1977,240144992
usa,1978,273025504
usa,1979,313624000
usa,1980,295329088
usa,1981,281086400
usa,1982,290992608
usa,1983,315600096
usa,1984,340191488
usa,1985,372059104
usa,1986,414554496
usa,1987,441832704
usa,1988,454202912
usa,1989,453161504
usa,1990,464574016
usa,1991,452015904
usa,1992,466964992
usa,1993,469926112
usa,1994,514924000
usa,1995,533512096
usa,1996,571072000
usa,1997,590571392
usa,1998,588170880
usa,1999,634364608
usa,2000,665327414
usa,2001,622187846
usa,2002,598410415
usa,2003,588997110
usa,2004,678110608
usa,2005,720547738
usa,2006,725530965
usa,2007,744302310
usa,2008,701779551
usa,2009,679423408
usa,2010,720497000
usa,2011,730796000
usa,2012,736699000
usa,2013,743171000
usa,2014,762710000
usa,2015,798222000
usa,2016,824039000
usa,2017,849403000
usa,2018,889024000
usa,2019,926737000
usa,2020,369501000
uzb,1992,4032500
uzb,1993,2217300
uzb,1994,2217300
uzb,1995,2217300
uzb,1996,1566200
uzb,1997,1566200
uzb,1998,1560200
uzb,1999,1657600
uzb,2000,1744510
uzb,2001,2256380
uzb,2002,1451004
uzb,2003,1465798
uzb,2004,1588049
uzb,2005,1639276
uzb,2006,1665190
uzb,2007,1940378
uzb,2008,2033933
uzb,2009,1850056
