geo,time,sl_srv_empl_zs
rou,2015,45.96
rou,2016,47.02
rou,2017,47.1
rou,2018,47.66
rou,2019,48.69
rus,1991,45.8
rus,1992,45.68
rus,1993,46.29
rus,1994,47.86
rus,1995,50.15
rus,1996,52.18
rus,1997,57.83
rus,1998,59.18
rus,1999,55.99
rus,2000,56.27
rus,2001,57.78
rus,2002,58.5
rus,2003,58.97
rus,2004,59.79
rus,2005,60.6
rus,2006,61.21
rus,2007,61.82
rus,2008,62.8
rus,2009,64.23
rus,2010,64.49
rus,2011,64.86
rus,2012,64.86
rus,2013,65.21
rus,2014,65.68
rus,2015,66.01
rus,2016,66.27
rus,2017,67.13
rus,2018,67.31
rus,2019,67.38
rwa,1991,8.25
rwa,1992,8.41
rwa,1993,8.5
rwa,1994,8.49
rwa,1995,8.44
rwa,1996,8.6
rwa,1997,8.72
rwa,1998,8.76
rwa,1999,8.76
rwa,2000,8.89
rwa,2001,9.12
rwa,2002,9.52
rwa,2003,9.97
rwa,2004,10.55
rwa,2005,11.21
rwa,2006,11.88
rwa,2007,12.54
rwa,2008,13.33
rwa,2009,14.02
rwa,2010,14.79
rwa,2011,15.64
rwa,2012,16.53
rwa,2013,19.78
rwa,2014,23.63
rwa,2015,24.93
rwa,2016,25.95
rwa,2017,27.06
rwa,2018,28.18
rwa,2019,29.08
sau,1991,66.57
sau,1992,66.4
sau,1993,67.08
sau,1994,67.86
sau,1995,68.87
sau,1996,69.87
sau,1997,71.02
sau,1998,71.92
sau,1999,72.76
sau,2000,74.02
sau,2001,72.95
sau,2002,74.39
sau,2003,74.6
sau,2004,74.9
sau,2005,75.37
sau,2006,75.78
sau,2007,74.87
sau,2008,75.94
sau,2009,75.51
sau,2010,74.55
sau,2011,73.46
sau,2012,72.67
sau,2013,71.79
sau,2014,71.71
sau,2015,71.17
sau,2016,70.54
sau,2017,71.71
sau,2018,72.69
sau,2019,72.79
sdn,1991,35.86
sdn,1992,35.89
sdn,1993,35.95
sdn,1994,36.1
sdn,1995,36.19
sdn,1996,36.27
sdn,1997,36.27
sdn,1998,36.51
sdn,1999,36.81
sdn,2000,37.12
sdn,2001,37.42
sdn,2002,37.67
sdn,2003,37.97
sdn,2004,38.49
sdn,2005,38.69
sdn,2006,38.87
sdn,2007,39.02
sdn,2008,39.18
sdn,2009,39.65
sdn,2010,40.09
sdn,2011,40.06
sdn,2012,40.29
sdn,2013,40.71
sdn,2014,41.26
sdn,2015,41.66
sdn,2016,42.22
sdn,2017,42.81
sdn,2018,43.83
sdn,2019,44.81
sen,1991,37.98
sen,1992,38.14
sen,1993,38.33
sen,1994,38.48
sen,1995,38.87
sen,1996,39.18
sen,1997,39.57
sen,1998,40.14
sen,1999,40.79
sen,2000,41.35
sen,2001,41.99
sen,2002,42.46
sen,2003,43.36
sen,2004,44.21
sen,2005,45.08
sen,2006,45.76
sen,2007,46.63
sen,2008,47.47
sen,2009,48.21
sen,2010,49.06
sen,2011,49.78
sen,2012,50.77
sen,2013,51.62
sen,2014,52.7
sen,2015,53.68
sen,2016,54.5
sen,2017,55.35
sen,2018,56.1
sen,2019,56.78
sgp,1991,64.56
sgp,1992,65.05
sgp,1993,65.88
sgp,1994,66.95
sgp,1995,68.8
sgp,1996,69.56
sgp,1997,69.02
sgp,1998,69.69
sgp,1999,70.3
sgp,2000,71.89
sgp,2001,73.27
sgp,2002,73.87
sgp,2003,73.95
sgp,2004,74.96
sgp,2005,77.12
sgp,2006,76.57
sgp,2007,76.28
sgp,2008,76.14
sgp,2009,76.65
sgp,2010,78.03
sgp,2011,79.02
sgp,2012,79.36
sgp,2013,80.03
sgp,2014,82.17
sgp,2015,82.53
sgp,2016,83.06
sgp,2017,83.51
sgp,2018,83.95
sgp,2019,84.41
slb,1991,42.8
slb,1992,42.97
slb,1993,42.96
slb,1994,43.47
slb,1995,43.48
slb,1996,43.74
slb,1997,43.59
slb,1998,44.23
slb,1999,44.21
slb,2000,43.36
slb,2001,44.7
slb,2002,42.92
slb,2003,42.23
slb,2004,42.87
slb,2005,44.49
slb,2006,45.23
slb,2007,45.35
slb,2008,46.44
slb,2009,46.29
slb,2010,46.39
slb,2011,48.06
slb,2012,48.75
slb,2013,49.04
slb,2014,49.26
slb,2015,49.66
slb,2016,49.89
slb,2017,50.2
slb,2018,50.46
slb,2019,50.61
sle,1991,21.74
sle,1992,21.64
sle,1993,21.87
sle,1994,22.05
sle,1995,22.08
sle,1996,22.38
sle,1997,22.44
sle,1998,22.75
sle,1999,22.89
sle,2000,23.36
sle,2001,23.15
sle,2002,24.13
sle,2003,24.62
sle,2004,25.03
sle,2005,25.64
sle,2006,26.34
sle,2007,27.36
sle,2008,28.33
sle,2009,29.23
sle,2010,30.29
sle,2011,31.46
sle,2012,33.13
sle,2013,34.98
sle,2014,36.28
sle,2015,35.74
sle,2016,36.58
sle,2017,37.31
sle,2018,37.97
sle,2019,38.76
slv,1991,46.91
slv,1992,47.26
slv,1993,47.47
slv,1994,47.8
slv,1995,48.34
slv,1996,48.92
slv,1997,49.43
slv,1998,50.32
slv,1999,52.89
slv,2000,54.15
slv,2001,54.57
slv,2002,55.92
slv,2003,57.19
slv,2004,57.18
slv,2005,57.79
slv,2006,58.16
slv,2007,58.58
slv,2008,57.84
slv,2009,58.43
slv,2010,57.87
slv,2011,57.14
slv,2012,58.05
slv,2013,60.06
slv,2014,60.35
slv,2015,59.71
slv,2016,60.22
slv,2017,59.54
slv,2018,61.09
slv,2019,61.2
som,1991,13.5
som,1992,13.42
som,1993,13.54
som,1994,13.34
som,1995,13.44
som,1996,13.62
som,1997,13.57
som,1998,13.66
som,1999,13.76
som,2000,13.86
som,2001,13.99
som,2002,14.16
som,2003,14.32
som,2004,14.47
som,2005,14.63
som,2006,14.78
som,2007,15.06
som,2008,15.21
som,2009,15.36
som,2010,15.52
som,2011,15.68
som,2012,15.82
som,2013,15.99
som,2014,16.19
som,2015,16.45
som,2016,16.69
som,2017,16.84
som,2018,17.07
som,2019,17.31
srb,1991,42.67
srb,1992,42.8
srb,1993,42.81
srb,1994,43.1
srb,1995,43.46
srb,1996,43.87
srb,1997,44.45
srb,1998,45.03
srb,1999,45.62
srb,2000,46.13
srb,2001,46.95
srb,2002,47.92
srb,2003,48.59
srb,2004,49
srb,2005,49.1
srb,2006,50.16
srb,2007,49.74
srb,2008,48.73
srb,2009,50.79
srb,2010,52.06
srb,2011,51.98
srb,2012,52.58
srb,2013,52.85
srb,2014,55.48
srb,2015,56.13
srb,2016,56.96
srb,2017,57.48
srb,2018,57.17
srb,2019,56.96
ssd,1991,18.38
ssd,1992,18.45
ssd,1993,18.56
ssd,1994,18.7
ssd,1995,18.76
ssd,1996,18.8
ssd,1997,18.74
ssd,1998,18.81
ssd,1999,18.91
ssd,2000,18.93
ssd,2001,18.97
ssd,2002,19.02
ssd,2003,19.02
ssd,2004,19.15
ssd,2005,19.15
ssd,2006,19.07
ssd,2007,18.95
ssd,2008,18.96
ssd,2009,19.23
ssd,2010,19.49
ssd,2011,19.58
ssd,2012,19.99
ssd,2013,20.06
ssd,2014,20.2
ssd,2015,20.88
ssd,2016,21.7
ssd,2017,22.27
ssd,2018,22.83
ssd,2019,23.23
stp,1991,46.84
stp,1992,47.04
stp,1993,47.29
stp,1994,47.59
stp,1995,47.92
stp,1996,48.28
stp,1997,48.67
stp,1998,49.15
stp,1999,49.66
stp,2000,50.09
stp,2001,50.66
stp,2002,51.16
stp,2003,51.92
stp,2004,51.71
stp,2005,54.93
stp,2006,55.68
stp,2007,56.08
stp,2008,56.68
stp,2009,56.97
stp,2010,57.6
stp,2011,58.12
stp,2012,58.63
stp,2013,59.22
stp,2014,59.94
stp,2015,60.52
stp,2016,61.12
stp,2017,61.74
stp,2018,62.33
stp,2019,62.92
sur,1991,76.39
sur,1992,76.45
sur,1993,76.05
sur,1994,73.96
sur,1995,70.46
sur,1996,69.15
sur,1997,71.29
sur,1998,68.22
sur,1999,68.3
sur,2000,68.51
sur,2001,68.24
sur,2002,67.96
sur,2003,67.7
sur,2004,67.46
sur,2005,67.39
sur,2006,67.22
sur,2007,67.15
sur,2008,67.08
sur,2009,67.27
sur,2010,67.29
sur,2011,67.15
sur,2012,67.32
sur,2013,67.34
sur,2014,67.3
sur,2015,67.23
sur,2016,67.31
sur,2017,67.43
sur,2018,67.49
sur,2019,67.59
svk,1991,47.38
svk,1992,49.35
svk,1993,49.93
svk,1994,50.13
svk,1995,51.9
svk,1996,51.57
svk,1997,51.55
svk,1998,52.42
svk,1999,54.32
svk,2000,55.81
svk,2001,56.68
svk,2002,55.26
svk,2003,55.87
svk,2004,55.7
svk,2005,56.43
svk,2006,56.79
svk,2007,56.41
svk,2008,55.92
svk,2009,58.49
svk,2010,59.65
svk,2011,59.43
svk,2012,59.23
svk,2013,60.87
svk,2014,61.06
svk,2015,60.71
svk,2016,60.64
svk,2017,60.13
svk,2018,61.19
svk,2019,61.12
svn,1991,43.37
svn,1992,44.35
svn,1993,45.14
svn,1994,46.04
svn,1995,46.43
svn,1996,47.8
svn,1997,47.36
svn,1998,48.42
svn,1999,51.35
svn,2000,52.75
svn,2001,51.43
svn,2002,51.59
svn,2003,54.44
svn,2004,53.87
svn,2005,53.83
svn,2006,54.93
svn,2007,54.87
svn,2008,56.29
svn,2009,57.72
svn,2010,58.6
svn,2011,59.74
svn,2012,60.64
svn,2013,60.47
svn,2014,59.44
svn,2015,60.92
svn,2016,61.8
svn,2017,61.19
svn,2018,61.17
svn,2019,61.61
swe,1991,69.55
swe,1992,70.08
swe,1993,70.65
swe,1994,70.87
swe,1995,71.03
swe,1996,70.88
swe,1997,71.21
swe,1998,71.06
swe,1999,72.02
swe,2000,72.73
swe,2001,73.61
swe,2002,74.52
swe,2003,74.86
swe,2004,75.15
swe,2005,75.64
swe,2006,75.86
swe,2007,76.1
swe,2008,76.55
swe,2009,77.66
swe,2010,78
swe,2011,78.09
swe,2012,78.3
swe,2013,78.81
swe,2014,79.42
swe,2015,79.68
swe,2016,79.92
swe,2017,80.01
swe,2018,80.09
swe,2019,79.89
swz,1991,47.49
swz,1992,47.69
swz,1993,47.86
swz,1994,48.13
swz,1995,48.43
swz,1996,48.83
swz,1997,49.21
swz,1998,49.74
swz,1999,50.36
swz,2000,50.92
swz,2001,51.59
swz,2002,52.43
swz,2003,53.26
swz,2004,53.99
swz,2005,54.81
swz,2006,55.61
swz,2007,56.32
swz,2008,56.89
swz,2009,57.45
swz,2010,58.21
swz,2011,58.86
swz,2012,59.61
swz,2013,60.38
swz,2014,60.95
swz,2015,61.58
swz,2016,62.27
swz,2017,63.03
swz,2018,63.77
swz,2019,64.46
syr,1991,46.8
syr,1992,44.52
syr,1993,42.29
syr,1994,41.59
syr,1995,41.11
syr,1996,41.72
syr,1997,42.58
syr,1998,43.07
syr,1999,43.87
syr,2000,41.01
syr,2001,43.26
syr,2002,45.18
syr,2003,47.42
syr,2004,48.89
syr,2005,49.83
syr,2006,50.75
syr,2007,51.8
syr,2008,52.48
syr,2009,53.32
syr,2010,54.2
syr,2011,55.34
syr,2012,58.55
syr,2013,61.81
syr,2014,63.83
syr,2015,64.97
syr,2016,65.7
syr,2017,66.36
syr,2018,66.53
syr,2019,66.69
tcd,1991,14.61
tcd,1992,14.91
tcd,1993,14.57
tcd,1994,15.02
tcd,1995,15.13
tcd,1996,15.28
tcd,1997,15.56
tcd,1998,15.9
tcd,1999,15.91
tcd,2000,15.91
tcd,2001,16.41
tcd,2002,16.79
tcd,2003,17.43
tcd,2004,18.36
tcd,2005,19.08
tcd,2006,19.19
tcd,2007,19.43
tcd,2008,19.68
tcd,2009,19.98
tcd,2010,20.71
tcd,2011,20.83
tcd,2012,21.37
tcd,2013,21.78
tcd,2014,22.27
tcd,2015,22.56
tcd,2016,22.38
tcd,2017,22.39
tcd,2018,22.7
tcd,2019,23.06
tgo,1991,34.86
tgo,1992,34.9
tgo,1993,34.74
tgo,1994,35.35
tgo,1995,35.79
tgo,1996,36.31
tgo,1997,37.1
tgo,1998,37.19
tgo,1999,37.56
tgo,2000,37.73
tgo,2001,38.14
tgo,2002,38.77
tgo,2003,39.62
tgo,2004,39.97
tgo,2005,40.04
tgo,2006,40.61
tgo,2007,40.88
tgo,2008,41.59
tgo,2009,42.32
tgo,2010,43.12
tgo,2011,43.94
tgo,2012,44.77
tgo,2013,45.52
tgo,2014,46.31
tgo,2015,46.62
tgo,2016,46.82
tgo,2017,46.88
tgo,2018,47.63
tgo,2019,48.41
tha,1991,24.22
tha,1992,23.32
tha,1993,25.68
tha,1994,25.98
tha,1995,28.25
tha,1996,29.15
tha,1997,29.93
tha,1998,31.03
tha,1999,33.11
tha,2000,32.18
tha,2001,35.13
tha,2002,36.23
tha,2003,37.3
tha,2004,38.5
tha,2005,38.95
tha,2006,38.27
tha,2007,38.55
tha,2008,39.07
tha,2009,40.23
tha,2010,41.11
tha,2011,39.55
tha,2012,38.04
tha,2013,38.01
tha,2014,43.05
tha,2015,44.04
tha,2016,45.16
tha,2017,45.7
tha,2018,45.06
tha,2019,45.73
tjk,1991,22.13
tjk,1992,22.3
tjk,1993,22.5
tjk,1994,22.56
tjk,1995,22.76
tjk,1996,22.92
tjk,1997,23.23
tjk,1998,23.35
tjk,1999,23.69
tjk,2000,24.06
tjk,2001,24.55
tjk,2002,25.06
tjk,2003,25.54
tjk,2004,26.3
tjk,2005,27.44
tjk,2006,28.22
tjk,2007,29.1
tjk,2008,30.16
tjk,2009,31.18
tjk,2010,31.81
tjk,2011,32.74
tjk,2012,33.45
tjk,2013,34.25
tjk,2014,35.09
tjk,2015,35.94
tjk,2016,36.72
tjk,2017,37.89
tjk,2018,38.74
tjk,2019,39.49
tkm,1991,27.83
tkm,1992,27.64
tkm,1993,27.92
tkm,1994,28.02
tkm,1995,28.39
tkm,1996,28.61
tkm,1997,29.3
tkm,1998,29.83
tkm,1999,30.2
tkm,2000,30.95
tkm,2001,31.23
tkm,2002,31.55
tkm,2003,32.15
tkm,2004,32.67
tkm,2005,33.37
tkm,2006,33.73
tkm,2007,34.15
tkm,2008,34.51
tkm,2009,35
tkm,2010,35.46
tkm,2011,35.95
tkm,2012,36.37
tkm,2013,36.84
tkm,2014,37.34
tkm,2015,37.81
tkm,2016,38.18
tkm,2017,38.59
tkm,2018,39.05
tkm,2019,39.49
tls,1991,31.28
tls,1992,31.52
tls,1993,31.75
tls,1994,32.09
tls,1995,32.4
tls,1996,32.85
tls,1997,33.04
tls,1998,33.23
tls,1999,31.77
tls,2000,33.23
tls,2001,35.61
tls,2002,34.12
tls,2003,37.06
tls,2004,37.32
tls,2005,38.75
tls,2006,37.17
tls,2007,37
tls,2008,37.5
tls,2009,38.3
tls,2010,39.88
tls,2011,41.15
tls,2012,41.88
tls,2013,42.97
tls,2014,43.45
tls,2015,44
tls,2016,44.27
tls,2017,45.52
tls,2018,45.11
tls,2019,44.4
ton,1991,33.77
ton,1992,33.69
ton,1993,33.88
ton,1994,34.92
ton,1995,35.17
ton,1996,35.12
ton,1997,35.36
ton,1998,35.47
ton,1999,35.53
ton,2000,36.24
ton,2001,36.8
ton,2002,37.32
ton,2003,37.56
ton,2004,38.23
ton,2005,39.57
ton,2006,40.46
ton,2007,40.92
ton,2008,42.21
ton,2009,42.77
ton,2010,43.28
ton,2011,43.87
ton,2012,44.9
ton,2013,46.52
ton,2014,46.84
ton,2015,47.57
ton,2016,48.46
ton,2017,49.01
ton,2018,49.79
ton,2019,49.76
tto,1991,59.47
tto,1992,61.48
tto,1993,62.29
tto,1994,62.21
tto,1995,63.84
tto,1996,64.88
tto,1997,64.11
tto,1998,63.66
tto,1999,64.15
tto,2000,64.69
tto,2001,63.27
tto,2002,64.61
tto,2003,65.53
tto,2004,65.04
tto,2005,64.55
tto,2006,64.74
tto,2007,64.35
tto,2008,63.9
tto,2009,65.67
tto,2010,66.48
tto,2011,67.7
tto,2012,67.74
tto,2013,67.73
tto,2014,68.27
tto,2015,68.64
tto,2016,69.38
tto,2017,69.76
tto,2018,70.03
tto,2019,70.34
tun,1991,47.23
tun,1992,47.15
tun,1993,47.3
tun,1994,47.44
tun,1995,47.64
tun,1996,47.61
tun,1997,47.72
tun,1998,47.81
tun,1999,47.85
tun,2000,48.04
tun,2001,48.23
tun,2002,48.65
tun,2003,48.79
tun,2004,48.84
tun,2005,49.05
tun,2006,48.26
tun,2007,48.44
tun,2008,48.45
tun,2009,49.2
tun,2010,48.63
tun,2011,49.91
tun,2012,49.79
tun,2013,51.25
tun,2014,51.58
tun,2015,52.14
tun,2016,51.88
tun,2017,51.9
tun,2018,52.22
tun,2019,52.75
tur,1991,40.58
tur,1992,40.87
tur,1993,41.13
tur,1994,41.52
tur,1995,41.89
tur,1996,42.28
tur,1997,42.83
tur,1998,43.3
tur,1999,44.46
tur,2000,45.08
tur,2001,46.35
tur,2002,46.78
tur,2003,47.46
tur,2004,48.01
tur,2005,48.57
tur,2006,49.17
tur,2007,49.77
tur,2008,50.67
tur,2009,51.75
tur,2010,50.07
tur,2011,49.38
tur,2012,50.42
tur,2013,50.69
tur,2014,51.06
tur,2015,52.37
tur,2016,53.72
tur,2017,54.08
tur,2018,54.91
tur,2019,56.57
tza,1991,12.68
tza,1992,12.71
tza,1993,12.75
tza,1994,12.8
tza,1995,12.91
tza,1996,13.07
tza,1997,13.23
tza,1998,13.47
tza,1999,13.8
tza,2000,14.18
tza,2001,14.75
tza,2002,16.08
tza,2003,17.47
tza,2004,18.99
tza,2005,20.62
tza,2006,22.33
tza,2007,22.7
tza,2008,23.04
tza,2009,23.39
tza,2010,23.81
tza,2011,24.31
tza,2012,24.68
tza,2013,25.19
tza,2014,25.7
tza,2015,26.23
tza,2016,26.8
tza,2017,27.39
tza,2018,27.9
tza,2019,28.44
uga,1991,19.79
uga,1992,19.89
uga,1993,20.1
uga,1994,20.3
uga,1995,20.65
uga,1996,20.98
uga,1997,21.23
uga,1998,21.51
uga,1999,21.95
uga,2000,22.2
uga,2001,22.55
uga,2002,23.09
uga,2003,23.5
uga,2004,23.72
uga,2005,23.91
uga,2006,24.32
uga,2007,24.62
uga,2008,24.92
uga,2009,25.14
uga,2010,25.28
uga,2011,25.61
uga,2012,25.85
uga,2013,21.08
uga,2014,20.77
uga,2015,20.94
uga,2016,20.86
uga,2017,20.74
uga,2018,21.01
uga,2019,21.36
ukr,1991,45.51
ukr,1992,45.8
ukr,1993,46.05
ukr,1994,46.4
ukr,1995,46.78
ukr,1996,47.12
ukr,1997,47.81
ukr,1998,48.11
ukr,1999,48.32
ukr,2000,48.99
ukr,2001,49.53
ukr,2002,49.98
ukr,2003,50.59
ukr,2004,51.06
ukr,2005,51.49
ukr,2006,52.01
ukr,2007,52.46
ukr,2008,52.87
ukr,2009,53.17
ukr,2010,53.99
ukr,2011,54
ukr,2012,54.23
ukr,2013,55.18
ukr,2014,59.08
ukr,2015,60.05
ukr,2016,60.15
ukr,2017,60.29
ukr,2018,60.96
ukr,2019,61.22
ury,1991,64.11
ury,1992,64.03
ury,1993,64.18
ury,1994,64.2
ury,1995,64.52
ury,1996,64.69
ury,1997,64.61
ury,1998,64.71
ury,1999,65.21
ury,2000,65.85
ury,2001,66.63
ury,2002,67.59
ury,2003,68
ury,2004,68.07
ury,2005,68
ury,2006,68.08
ury,2007,67.65
ury,2008,67.87
ury,2009,68.09
ury,2010,67.02
ury,2011,69.43
ury,2012,70.26
ury,2013,69.13
ury,2014,69.85
ury,2015,70.71
ury,2016,71.72
ury,2017,71.52
ury,2018,72.44
ury,2019,72.76
usa,1991,72.11
usa,1992,72.26
usa,1993,72.4
usa,1994,72.5
usa,1995,72.68
usa,1996,72.89
usa,1997,73.11
usa,1998,73.36
usa,1999,73.63
usa,2000,73.94
usa,2001,74.74
usa,2002,75.7
usa,2003,76.05
usa,2004,76.15
usa,2005,76.33
usa,2006,76.26
usa,2007,76.57
usa,2008,77.2
usa,2009,78.65
usa,2010,78.94
usa,2011,78.84
usa,2012,78.88
usa,2013,78.73
usa,2014,78.67
usa,2015,78.7
usa,2016,78.79
usa,2017,78.85
usa,2018,78.76
usa,2019,78.74
uzb,1991,33.53
uzb,1992,34.62
uzb,1993,34.57
uzb,1994,34.45
uzb,1995,34.86
uzb,1996,35.63
uzb,1997,35.99
uzb,1998,37.33
uzb,1999,38.34
uzb,2000,39.41
uzb,2001,40.56
uzb,2002,41.67
uzb,2003,42.76
uzb,2004,43.87
uzb,2005,45.01
uzb,2006,46.11
uzb,2007,47.27
uzb,2008,48.41
uzb,2009,49.44
uzb,2010,50.49
uzb,2011,50.17
uzb,2012,50.69
uzb,2013,50.1
uzb,2014,49.69
uzb,2015,49.52
uzb,2016,49.53
uzb,2017,49.8
uzb,2018,50.69
uzb,2019,51.27
vct,1991,53.98
vct,1992,54.95
vct,1993,55.83
vct,1994,56.92
vct,1995,57.81
vct,1996,58.91
vct,1997,59.61
vct,1998,60.3
vct,1999,61.41
vct,2000,62.53
vct,2001,63.39
vct,2002,63.96
vct,2003,64.26
vct,2004,64.64
vct,2005,65.14
vct,2006,65.24
vct,2007,65.41
vct,2008,66.04
vct,2009,66.54
vct,2010,67
vct,2011,67.46
vct,2012,67.87
vct,2013,68.14
vct,2014,68.62
vct,2015,68.88
vct,2016,69.18
vct,2017,69.43
vct,2018,69.72
vct,2019,70.04
ven,1991,61.32
ven,1992,61.59
ven,1993,62.45
ven,1994,62.46
ven,1995,62.92
ven,1996,64.08
ven,1997,65.3
ven,1998,65.51
ven,1999,67.1
ven,2000,66.56
ven,2001,68.26
ven,2002,69.35
ven,2003,69.4
ven,2004,69.18
ven,2005,69.07
ven,2006,68.4
ven,2007,68.03
ven,2008,68.61
ven,2009,69.25
ven,2010,70.09
ven,2011,70.53
ven,2012,70.72
ven,2013,71.22
ven,2014,71.97
ven,2015,72.83
ven,2016,73.79
ven,2017,74.8
ven,2018,75.8
ven,2019,76.81
vir,1991,70.26
vir,1992,70.42
vir,1993,70.59
vir,1994,70.69
vir,1995,70.87
vir,1996,71.06
vir,1997,71.22
vir,1998,71.46
vir,1999,71.76
vir,2000,71.97
vir,2001,72.36
vir,2002,72.77
vir,2003,73.15
vir,2004,73.32
vir,2005,73.44
vir,2006,73.55
vir,2007,73.63
vir,2008,73.88
vir,2009,74.73
vir,2010,75.02
vir,2011,75.88
vir,2012,77.03
vir,2013,77.65
vir,2014,77.95
vir,2015,78.21
vir,2016,78.44
vir,2017,78.81
vir,2018,79.06
vir,2019,79.34
vnm,1991,19
vnm,1992,19.62
vnm,1993,20.13
vnm,1994,20.71
vnm,1995,21.22
vnm,1996,21.44
vnm,1997,22.04
vnm,1998,23.65
vnm,1999,23.02
vnm,2000,22.31
vnm,2001,22.11
vnm,2002,23.26
vnm,2003,23.91
vnm,2004,24.75
vnm,2005,26.44
vnm,2006,28.15
vnm,2007,30.33
vnm,2008,30.38
vnm,2009,30.6
vnm,2010,29.61
vnm,2011,30.41
vnm,2012,31.44
vnm,2013,32
vnm,2014,32.22
vnm,2015,33.24
vnm,2016,33.37
vnm,2017,34.07
vnm,2018,34.66
vnm,2019,35.34
vut,1991,29.99
vut,1992,29.97
vut,1993,29.67
vut,1994,29.99
vut,1995,29.7
vut,1996,29.69
vut,1997,29.99
vut,1998,30.46
vut,1999,30.42
vut,2000,30.95
vut,2001,30.53
vut,2002,29.93
vut,2003,30.56
vut,2004,30.79
vut,2005,31.41
vut,2006,32.1
vut,2007,32.6
vut,2008,33.03
vut,2009,32.42
vut,2010,29.31
vut,2011,28.98
vut,2012,28.81
vut,2013,28.62
vut,2014,28.58
vut,2015,28.47
vut,2016,28.7
vut,2017,28.77
vut,2018,28.97
vut,2019,29.14
wsm,1991,36.24
wsm,1992,36.16
wsm,1993,36.31
wsm,1994,36.05
wsm,1995,36.83
wsm,1996,37.17
wsm,1997,37.07
wsm,1998,37.61
wsm,1999,38.18
wsm,2000,38.57
wsm,2001,39.4
wsm,2002,39.54
wsm,2003,39.9
wsm,2004,39.58
wsm,2005,39.83
wsm,2006,40
wsm,2007,40.97
wsm,2008,41.2
wsm,2009,41.42
wsm,2010,42.02
wsm,2011,42.28
wsm,2012,42.28
wsm,2013,42.24
wsm,2014,42.9
wsm,2015,43.04
wsm,2016,43.56
wsm,2017,44.05
wsm,2018,44.54
wsm,2019,44.91
yem,1991,33.42
yem,1992,33.6
yem,1993,34.03
yem,1994,34.31
yem,1995,35.72
yem,1996,37.42
yem,1997,39.26
yem,1998,41.06
yem,1999,42.95
yem,2000,44.76
yem,2001,46.85
yem,2002,48.92
yem,2003,50.82
yem,2004,52.71
yem,2005,53.32
yem,2006,54.25
yem,2007,55.19
yem,2008,55.65
yem,2009,56.27
yem,2010,56.86
yem,2011,57.84
yem,2012,57.29
yem,2013,56.47
yem,2014,56.27
yem,2015,58.17
yem,2016,59.47
yem,2017,60.65
yem,2018,61.52
yem,2019,62.25
zaf,1991,59.94
zaf,1992,60.12
zaf,1993,60.36
zaf,1994,60.64
zaf,1995,60.93
zaf,1996,61.3
zaf,1997,61.64
zaf,1998,61.97
zaf,1999,62.39
zaf,2000,62.82
zaf,2001,63.69
zaf,2002,64.52
zaf,2003,65.26
zaf,2004,66.01
zaf,2005,66.73
zaf,2006,67.46
zaf,2007,68.1
zaf,2008,68.66
zaf,2009,69.7
zaf,2010,70.75
zaf,2011,71.24
zaf,2012,71.73
zaf,2013,71.51
zaf,2014,71.94
zaf,2015,70.57
zaf,2016,71.1
zaf,2017,71.38
zaf,2018,71.71
zaf,2019,72.41
zmb,1991,21.94
zmb,1992,22.02
zmb,1993,22.33
zmb,1994,22.3
zmb,1995,22.5
zmb,1996,22.78
zmb,1997,22.99
zmb,1998,22.98
zmb,1999,22.61
zmb,2000,22.22
zmb,2001,21.87
zmb,2002,21.48
zmb,2003,21.19
zmb,2004,20.91
zmb,2005,20.6
zmb,2006,20.75
zmb,2007,20.9
zmb,2008,21.03
zmb,2009,23.81
zmb,2010,26.96
zmb,2011,30.21
zmb,2012,33.87
zmb,2013,35.2
zmb,2014,36.24
zmb,2015,37.13
zmb,2016,37.95
zmb,2017,38.6
zmb,2018,39.29
zmb,2019,39.83
zwe,1991,25.94
zwe,1992,25.92
zwe,1993,26.12
zwe,1994,26.48
zwe,1995,26.69
zwe,1996,27.17
zwe,1997,27.5
zwe,1998,27.88
zwe,1999,28.14
zwe,2000,27.81
zwe,2001,27.71
zwe,2002,27.2
zwe,2003,26.51
zwe,2004,26.15
zwe,2005,25.84
zwe,2006,25.43
zwe,2007,25.25
zwe,2008,24.44
zwe,2009,24.75
zwe,2010,25.22
zwe,2011,25.04
zwe,2012,25.41
zwe,2013,25.31
zwe,2014,25.4
zwe,2015,25.73
zwe,2016,26.07
zwe,2017,26.63
zwe,2018,27.23
zwe,2019,27.24
