geo,time,fm_lbl_bmny_zg
kna,1990,10.12479
kna,1991,7.3877
kna,1992,17.252
kna,1993,10.39701
kna,1994,6.48957
kna,1995,16.62432
kna,1996,5.18136
kna,1997,11.41933
kna,1998,11.95054
kna,1999,6.47738
kna,2000,24.09929
kna,2001,4.96626
kna,2002,5.49185
kna,2003,9.53826
kna,2004,16.41507
kna,2005,6.81964
kna,2006,14.51188
kna,2007,11.18553
kna,2008,0.23271
kna,2009,4.87087
kna,2010,6.41492
kna,2011,9.6629
kna,2012,11.97376
kna,2013,11.03585
kna,2014,10.69166
kna,2015,4.85679
kna,2016,-0.43906
kna,2017,-2.46606
kna,2018,-2.57396
kna,2019,-15.11759
kna,2020,-8.12325
kor,1961,45.91179
kor,1962,25.31111
kor,1963,7.29427
kor,1964,14.80198
kor,1965,52.61123
kor,1966,61.658
kor,1967,61.74368
kor,1968,72.37438
kor,1969,60.98473
kor,1970,27.42286
kor,1971,20.84448
kor,1972,33.81503
kor,1973,36.41563
kor,1974,24.03665
kor,1975,28.23163
kor,1976,33.48466
kor,1977,39.70576
kor,1978,34.97103
kor,1979,24.58445
kor,1980,26.89464
kor,1981,25.02495
kor,1982,27.01141
kor,1983,15.24266
kor,1984,7.70529
kor,1985,15.62299
kor,1986,18.44103
kor,1987,19.05378
kor,1988,21.49858
kor,1989,19.81645
kor,1990,17.17417
kor,1991,21.88742
kor,1992,14.94153
kor,1993,16.58074
kor,1994,18.67739
kor,1995,15.59318
kor,1996,15.82774
kor,1997,14.14372
kor,1998,27.02619
kor,1999,27.37664
kor,2000,25.42577
kor,2001,85.20308
kor,2002,13.99989
kor,2003,2.98069
kor,2004,6.30832
kor,2005,6.98906
kor,2006,12.51296
kor,2007,10.81996
kor,2008,11.9562
kor,2009,9.88595
kor,2010,5.97888
kor,2011,5.47586
kor,2012,4.80647
kor,2013,4.63889
kor,2014,8.14449
kor,2015,8.19075
kor,2016,7.12316
kor,2017,5.10474
kor,2018,6.71877
kor,2019,7.89699
kor,2020,9.82376
kos,2002,-12.20919
kos,2003,20.05646
kos,2004,36.62409
kos,2005,20.27675
kos,2006,5.46883
kos,2007,23.42564
kos,2008,23.17465
kos,2009,10.84241
kos,2010,13.512
kos,2011,8.80039
kos,2012,7.12343
kos,2013,17.17276
kos,2014,-3.91527
kos,2015,5.97416
kos,2016,8.88432
kos,2017,6.35627
kos,2018,8.04565
kos,2019,12.57095
kos,2020,15.31586
kwt,1961,25.12821
kwt,1962,20.28689
kwt,1963,0.85179
kwt,1964,15.37162
kwt,1965,5.36847
kwt,1966,41.36174
kwt,1967,5.37353
kwt,1968,20.14925
kwt,1969,-1.88923
kwt,1970,-3.48193
kwt,1971,14.4575
kwt,1972,17.86055
kwt,1973,8.65073
kwt,1974,27.65243
kwt,1975,30.1636
kwt,1976,36.92066
kwt,1977,28.57143
kwt,1978,24.33225
kwt,1979,16.0121
kwt,1980,26.2916
kwt,1981,41.43337
kwt,1982,12.5866
kwt,1983,7.64345
kwt,1984,5.54092
kwt,1985,-1.54174
kwt,1986,0.4067
kwt,1987,2.53987
kwt,1988,6.85839
kwt,1989,4.77704
kwt,1992,0.69473
kwt,1993,5.57894
kwt,1994,5.41546
kwt,1995,9.37134
kwt,1996,-0.59527
kwt,1997,3.88902
kwt,1998,-0.78125
kwt,1999,1.60789
kwt,2000,6.31935
kwt,2001,12.8053
kwt,2002,4.75415
kwt,2003,7.82618
kwt,2004,12.3444
kwt,2005,11.98977
kwt,2006,21.65885
kwt,2007,19.09081
kwt,2008,15.77144
kwt,2009,13.41926
kwt,2010,2.96607
kwt,2011,8.24077
kwt,2012,6.46581
kwt,2013,9.75955
kwt,2014,3.69084
kwt,2015,1.84091
kwt,2016,4.49599
kwt,2017,3.82659
kwt,2018,3.92637
kwt,2019,-1.23599
kwt,2020,2.65839
lao,1990,7.84404
lao,1991,15.73333
lao,1992,49.00516
lao,1993,64.58895
lao,1994,31.93138
lao,1995,16.40216
lao,1996,26.73155
lao,1997,65.76232
lao,1998,113.28374
lao,1999,78.3632
lao,2000,46.04061
lao,2001,13.71638
lao,2002,37.59898
lao,2003,20.0748
lao,2004,21.63632
lao,2005,7.86618
lao,2006,26.72103
lao,2007,38.7179
lao,2008,18.3106
lao,2009,32.40649
lao,2010,39.12896
lbn,1965,20.75507
lbn,1966,6.91865
lbn,1967,-2.43242
lbn,1968,3.49208
lbn,1969,7.37379
lbn,1970,14.50232
lbn,1971,23.63888
lbn,1972,20.99596
lbn,1973,21.15183
lbn,1974,23.86525
lbn,1975,11.16563
lbn,1976,5.11645
lbn,1977,28.13326
lbn,1978,20.03737
lbn,1979,26.99095
lbn,1980,31.85573
lbn,1981,40.14008
lbn,1982,20.19843
lbn,1983,27.10866
lbn,1984,23.5864
lbn,1985,56.14337
lbn,1986,171.94928
lbn,1987,354.2517
lbn,1988,47.80118
lbn,1989,13.36298
lbn,1990,55.05096
lbn,1991,43.87841
lbn,1992,114.1248
lbn,1993,33.14145
lbn,1994,25.33963
lbn,1995,16.4468
lbn,1996,26.35859
lbn,1997,19.55559
lbn,1998,16.11012
lbn,1999,11.67532
lbn,2000,9.83757
lbn,2001,7.46545
lbn,2002,8.06469
lbn,2003,13.04402
lbn,2004,10.09363
lbn,2005,4.49402
lbn,2006,7.79653
lbn,2007,12.41933
lbn,2008,14.77558
lbn,2009,19.62268
lbn,2010,12.105
lbn,2011,5.471
lbn,2012,6.97016
lbn,2013,6.88234
lbn,2014,5.9048
lbn,2015,5.06488
lbn,2016,7.4327
lbn,2017,4.20622
lbr,1975,-49.67693
lbr,1976,47.28761
lbr,1977,12.30218
lbr,1978,23.47611
lbr,1979,2.49051
lbr,1980,-23.28721
lbr,1981,-11.46335
lbr,1982,24.83419
lbr,1983,10.67672
lbr,1984,0.73485
lbr,1985,17.72456
lbr,1986,18.65545
lbr,1987,14.99065
lbr,1988,9.7407
lbr,1989,21.0746
lbr,1992,19.62024
lbr,1993,65.63862
lbr,1994,11.7209
lbr,1995,20.67014
lbr,1996,-6.2326
lbr,1997,-4.13375
lbr,1998,150.98727
lbr,1999,10.54136
lbr,2000,21.22024
lbr,2001,-5.1123
lbr,2002,-17.44271
lbr,2003,13.85783
lbr,2004,57.58496
lbr,2005,28.91572
lbr,2006,32.43196
lbr,2007,24.72893
lbr,2008,37.69241
lbr,2009,25.66162
lbr,2010,28.424
lbr,2011,30.1397
lbr,2012,2.20218
lbr,2013,22.64501
lbr,2014,-7.95319
lbr,2015,8.71029
lbr,2016,-8.12963
lbr,2017,10.63871
lbr,2018,3.03253
lby,1961,20.27491
lby,1962,17.42857
lby,1963,17.81022
lby,1964,27.9843
lby,1965,50.94401
lby,1966,28.16977
lby,1967,24.46409
lby,1968,26.59831
lby,1969,32.02054
lby,1970,18.84924
lby,1971,45.35947
lby,1972,20.25252
lby,1973,29.85216
lby,1974,56.45447
lby,1975,4.8546
lby,1976,29.85657
lby,1977,25.49538
lby,1978,14.86782
lby,1979,35.86955
lby,1980,26.6319
lby,1981,15.73862
lby,1982,-7.89139
lby,1983,-5.02776
lby,1984,0.1731
lby,1985,27.04715
lby,1986,-6.39663
lby,1987,2.99879
lby,1988,-4.62029
lby,1989,11.28516
lby,1990,18.98246
lby,1991,-1.08775
lby,1992,16.4938
lby,1993,5.94488
lby,1994,14.0007
lby,1995,9.55713
lby,1996,1.02667
lby,1997,-3.70409
lby,1998,3.80547
lby,1999,7.4018
lby,2000,3.10538
lby,2001,4.31587
lby,2002,6.10615
lby,2003,6.50059
lby,2004,13.76969
lby,2005,29.00595
lby,2006,14.07853
lby,2007,38.04307
lby,2008,49.19215
lby,2009,17.41288
lby,2010,-0.57333
lby,2011,24.00043
lby,2012,12.58264
lby,2013,6.29445
lby,2014,-0.3387
lby,2015,12.50704
lby,2016,22.07368
lby,2017,15.22337
lby,2018,-0.12465
lby,2019,-2.08802
lby,2020,15.9584
lca,1976,22.43894
lca,1977,5.94504
lca,1978,19.62171
lca,1979,17.47087
lca,1980,11.77009
lca,1981,17.45976
lca,1982,9.2229
lca,1983,14.55358
lca,1984,11.49579
lca,1985,19.92731
lca,1986,25.42828
lca,1987,16.28607
lca,1988,22.52069
lca,1989,16.62782
lca,1990,11.75519
lca,1991,7.9452
lca,1992,2.81602
lca,1993,6.08693
lca,1994,6.50011
lca,1995,10.76724
lca,1996,4.9123
lca,1997,4.19448
lca,1998,11.55851
lca,1999,8.16089
lca,2000,6.14705
lca,2001,4.48039
lca,2002,1.33663
lca,2003,10.71187
lca,2004,7.9906
lca,2005,12.45622
lca,2006,17.43189
lca,2007,6.94512
lca,2008,7.68913
lca,2009,3.02783
lca,2010,1.82118
lca,2011,3.20269
lca,2012,3.2792
lca,2013,2.99042
lca,2014,2.83148
lca,2015,5.4182
lca,2016,1.00319
lca,2017,2.87487
lca,2018,4.95996
lca,2019,-8.34167
lca,2020,-12.68967
lka,1961,4.3758
lka,1962,6.59679
lka,1963,26.23482
lka,1964,2.17172
lka,1965,3.64574
lka,1966,-2.02051
lka,1967,11.15429
lka,1968,8.91864
lka,1969,5.27045
lka,1970,8.37433
lka,1971,10.63973
lka,1972,15.64134
lka,1973,2.84608
lka,1974,11.96093
lka,1975,3.50245
lka,1976,32.49119
lka,1977,39.63097
lka,1978,31.38479
lka,1979,42.76632
lka,1980,28.71022
lka,1981,19.8726
lka,1982,25.36566
lka,1983,20.92274
lka,1984,16.01665
lka,1985,12.78859
lka,1986,4.23508
lka,1987,15.43935
lka,1988,14.86262
lka,1989,8.3513
lka,1990,19.8699
lka,1991,21.87171
lka,1992,16.80341
lka,1993,23.30643
lka,1994,19.66729
lka,1995,35.83221
lka,1996,11.26041
lka,1997,15.59372
lka,1998,13.20863
lka,1999,13.38957
lka,2000,12.8648
lka,2001,13.59214
lka,2002,13.35752
lka,2003,15.3188
lka,2004,19.61481
lka,2005,19.0568
lka,2006,17.83063
lka,2007,16.56013
lka,2008,8.45751
lka,2009,18.61006
lka,2010,15.79355
lka,2011,49.98322
lka,2012,17.62774
lka,2013,16.22853
lka,2014,14.5067
lka,2015,17.03489
lka,2016,16.18613
lka,2017,17.4045
lka,2018,11.41045
lka,2019,8.32354
lso,1981,25.57143
lso,1982,27.97884
lso,1983,17.83016
lso,1984,14.97313
lso,1985,21.70616
lso,1986,14.0047
lso,1987,10.43743
lso,1988,26.6053
lso,1989,14.08024
lso,1990,9.73827
lso,1991,10.23761
lso,1992,10.58478
lso,1993,22.32351
lso,1994,10.88932
lso,1995,9.81059
lso,1996,17.14853
lso,1997,14.76565
lso,1998,15.53472
lso,1999,-5.14415
lso,2000,1.3742
lso,2001,17.15627
lso,2002,8.80549
lso,2003,5.98064
lso,2004,3.38133
lso,2005,9.13562
lso,2006,35.3061
lso,2007,16.35033
lso,2008,19.65227
lso,2009,7.98933
lso,2010,22.36619
lso,2011,3.19829
lso,2012,7.34328
lso,2013,21.1638
lso,2014,3.95105
lso,2015,12.55825
lso,2016,-4.83859
lso,2017,25.52607
lso,2018,10.69408
lso,2019,-8.99494
lso,2020,17.11883
mac,1985,16.28925
mac,1986,19.72941
mac,1987,28.93001
mac,1988,40.08404
mac,1989,21.2503
mac,1990,26.36576
mac,1991,36.89019
mac,1992,21.09977
mac,1993,6.91164
mac,1994,12.70369
mac,1995,13.44524
mac,1996,7.04043
mac,1997,5.17969
mac,1998,3.12694
mac,1999,6.78272
mac,2000,-1.36888
mac,2001,7.81016
mac,2002,8.09321
mac,2003,12.25827
mac,2004,8.87297
mac,2005,12.16463
mac,2006,24.51137
mac,2007,9.8446
mac,2008,2.29049
mac,2009,11.82514
mac,2010,14.522
mac,2011,22.59172
mac,2012,25.83102
mac,2013,17.73114
mac,2014,10.43502
mac,2015,-3.00382
mac,2016,12.61477
mac,2017,11.07851
mac,2018,10.142
mac,2019,5.53663
mac,2020,0.70366
mar,1961,5.26132
mar,1962,15.52466
mar,1963,6.70487
mar,1964,1.58432
mar,1965,6.87285
mar,1966,-0.79149
mar,1967,9.23186
mar,1968,12.7079
mar,1969,10.88788
mar,1970,7.88647
mar,1971,12.89638
mar,1972,18.19396
mar,1973,16.60607
mar,1974,29.30786
mar,1975,20.09463
mar,1976,18.10313
mar,1977,19.71136
mar,1978,17.65471
mar,1979,13.85068
mar,1980,10.82988
mar,1981,16.44481
mar,1982,11.08483
mar,1983,17.68386
mar,1984,10.22216
mar,1985,13.15026
mar,1986,16.9002
mar,1987,9.9212
mar,1988,15.2057
mar,1989,12.23087
mar,1990,21.47846
mar,1991,16.80284
mar,1992,9.25857
mar,1993,7.94365
mar,1994,10.17863
mar,1995,7.04423
mar,1996,6.57531
mar,1997,16.19076
mar,1998,6.03774
mar,1999,10.23928
mar,2000,8.44417
mar,2001,18.11436
mar,2002,10.31588
mar,2003,7.86602
mar,2004,8.35398
mar,2005,14.05838
mar,2006,18.08861
mar,2007,17.54713
mar,2008,13.31148
mar,2009,7.00697
mar,2010,4.19541
mar,2011,6.43835
mar,2012,4.51801
mar,2013,3.08816
mar,2014,6.19965
mar,2015,5.6905
mar,2016,4.73632
mar,2017,5.54582
mar,2018,4.06013
mar,2019,3.77806
mar,2020,8.36179
mda,1992,357.95941
mda,1993,318.78431
mda,1994,115.6676
mda,1995,65.32223
mda,1996,14.84613
mda,1997,34.45779
mda,1998,-8.26476
mda,1999,42.86331
mda,2000,41.72381
mda,2001,34.11347
mda,2002,36.50356
mda,2003,30.36586
mda,2004,38.12107
mda,2005,34.43325
mda,2006,23.57571
mda,2007,39.81029
mda,2008,15.85904
mda,2009,3.16814
mda,2010,13.62198
mda,2011,10.60237
mda,2012,20.8211
mda,2013,26.51082
mda,2014,5.08181
mda,2015,-2.98245
mda,2016,10.22312
mda,2017,9.22363
mda,2018,7.96581
mda,2019,8.12162
mda,2020,19.65549
mdg,1963,3.95629
mdg,1964,9.93113
mdg,1965,6.8579
mdg,1966,8.51589
mdg,1967,15.68382
mdg,1968,7.2826
mdg,1969,9.29689
mdg,1970,15.62664
mdg,1971,6.14553
mdg,1972,11.76732
mdg,1973,3.94089
mdg,1974,20.81269
mdg,1975,1.86911
mdg,1976,15.96507
mdg,1977,13.62911
mdg,1978,15.69214
mdg,1979,10.21392
mdg,1980,20.59792
mdg,1981,23.92779
mdg,1982,8.89423
mdg,1983,-9.09345
mdg,1984,24.02545
mdg,1985,13.2693
mdg,1986,25.62197
mdg,1987,18.44914
mdg,1988,22.43704
mdg,1989,33.68732
mdg,1990,4.4811
mdg,1991,31.10719
mdg,1992,22.26006
mdg,1993,24.22044
mdg,1994,52.55017
mdg,1995,16.21576
mdg,1996,15.95374
mdg,1997,20.81792
mdg,1998,6.19268
mdg,1999,19.17982
mdg,2000,17.15347
mdg,2001,23.8281
mdg,2002,7.9569
mdg,2003,8.81394
mdg,2004,25.22385
mdg,2005,2.24656
mdg,2006,30.91571
mdg,2007,21.30815
mdg,2008,12.23682
mdg,2009,10.11318
mdg,2010,11.75678
mdg,2011,16.93845
mdg,2012,7.57099
mdg,2013,3.6477
mdg,2014,10.77833
mdg,2015,16.52725
mdg,2016,18.47923
mdg,2017,18.09892
mdg,2018,11.95694
mdg,2019,6.9782
mdg,2020,11.04839
mdv,1977,2.18717
mdv,1978,5.76092
mdv,1979,35.35162
mdv,1980,58.04828
mdv,1981,9.72696
mdv,1982,-11.09092
mdv,1983,-1.64322
mdv,1984,32.37074
mdv,1985,29.52237
mdv,1986,25.36185
mdv,1987,11.89874
mdv,1988,14.26046
mdv,1989,19.90718
mdv,1990,18.59305
mdv,1991,24.75745
mdv,1992,12.56037
mdv,1993,35.90384
mdv,1994,23.99359
mdv,1995,15.40688
mdv,1996,26.13363
mdv,1997,23.31937
mdv,1998,22.99832
mdv,1999,3.52768
mdv,2000,4.17197
mdv,2001,7.77369
mdv,2002,21.58465
mdv,2003,17.17928
mdv,2004,31.3679
mdv,2005,10.61266
mdv,2006,18.87193
mdv,2007,24.10103
mdv,2008,21.84819
mdv,2009,14.40928
mdv,2010,14.64204
mdv,2011,20.00929
mdv,2012,4.92792
mdv,2013,18.3741
mdv,2014,14.8683
mdv,2015,12.1148
mdv,2016,-0.18248
mdv,2017,5.15698
mdv,2018,3.38204
mdv,2019,9.52931
mdv,2020,14.19245
mex,1961,13.1586
mex,1962,13.18837
mex,1963,16.68407
mex,1964,16.82176
mex,1965,9.14522
mex,1966,9.0386
mex,1967,11.93204
mex,1968,12.523
mex,1969,18.36484
mex,1970,16.7674
mex,1971,12.96954
mex,1972,16.96557
mex,1973,25.01399
mex,1974,21.95613
mex,1975,26.37548
mex,1976,54.2273
mex,1977,4.38402
mex,1978,35.01714
mex,1979,35.82309
mex,1980,38.20954
mex,1981,50.23133
mex,1982,54.36369
mex,1983,63.50522
mex,1984,69.10081
mex,1985,41.9627
mex,1986,71.01971
mex,1987,141.50892
mex,1988,-13.00882
mex,1989,95.90398
mex,1990,83.7855
mex,1991,49.20842
mex,1992,23.57252
mex,1993,16.8996
mex,1994,20.1082
mex,1995,31.85574
mex,1996,27.01118
mex,1997,56.84953
mex,1998,17.4489
mex,1999,18.74792
mex,2000,-4.48743
mex,2001,18.84414
mex,2002,5.07161
mex,2003,9.34289
mex,2004,13.04611
mex,2005,9.9685
mex,2006,6.6926
mex,2007,10.14778
mex,2008,8.89894
mex,2009,11.52444
mex,2010,12.7638
mex,2011,9.97858
mex,2012,10.08395
mex,2013,8.27958
mex,2014,12.19264
mex,2015,12.1889
mex,2016,12.33473
mex,2017,11.2247
mex,2018,4.52896
mex,2019,4.70005
mex,2020,13.44001
mkd,1994,-55.16089
mkd,1995,1.82217
mkd,1996,-0.21054
mkd,1997,23.89612
mkd,1998,13.01087
mkd,1999,31.22018
mkd,2000,22.24744
mkd,2001,66.62641
mkd,2002,-8.07361
mkd,2003,18.49565
mkd,2004,16.50708
mkd,2005,15.70869
mkd,2006,24.80666
mkd,2007,29.91197
mkd,2008,11.81821
mkd,2009,1.67018
mkd,2010,11.61597
mkd,2011,8.92783
mkd,2012,3.06418
mkd,2013,2.60487
mkd,2014,8.92161
mkd,2015,7.67188
mkd,2016,5.96073
mkd,2017,4.59021
mkd,2018,10.8155
mkd,2019,8.1922
mkd,2020,7.97043
mli,1963,9.91791
mli,1964,16.32154
mli,1965,8.83091
mli,1966,20.89992
mli,1967,9.51071
mli,1968,-4.60566
mli,1969,3.64331
mli,1970,11.77073
mli,1971,7.63902
mli,1972,11.76911
mli,1973,8.78401
mli,1974,51.99698
mli,1975,19.86585
mli,1976,11.4558
mli,1977,15.36923
mli,1978,23.11196
mli,1979,16.74452
mli,1980,4.47263
mli,1981,3.02555
mli,1982,11.74679
mli,1983,20.70582
mli,1984,34.51589
mli,1985,8.67987
mli,1986,6.05913
mli,1987,-3.98169
mli,1988,8.25704
mli,1989,0.95358
mli,1990,-4.89475
mli,1991,13.09109
mli,1992,2.96427
mli,1993,8.37032
mli,1994,39.20954
mli,1995,7.30579
mli,1996,24.46576
mli,1997,8.90321
mli,1998,4.1765
mli,1999,1.00664
mli,2000,12.50007
mli,2001,20.38154
mli,2002,25.64258
mli,2003,21.59355
mli,2004,-3.59773
mli,2005,11.75452
mli,2006,9.83481
mli,2007,-1.25017
mli,2008,-13.0496
mli,2009,42.13014
mli,2010,16.33169
mli,2011,12.91863
mli,2012,15.48594
mli,2013,8.19728
mli,2014,5.79241
mli,2015,10.39295
mli,2016,10.74451
mli,2017,4.32652
mli,2018,14.23296
mli,2019,9.01184
mli,2020,22.23847
mmr,1961,2.35149
mmr,1962,12.33374
mmr,1963,34.338
mmr,1964,-7.73237
mmr,1965,-8.07642
mmr,1966,7.88852
mmr,1967,3.10858
mmr,1968,0.84926
mmr,1969,0.92632
mmr,1970,4.47643
mmr,1971,4.62405
mmr,1972,19.27026
mmr,1973,20.6016
mmr,1974,22.21397
mmr,1975,18.66479
mmr,1976,10.48905
mmr,1977,4.32191
mmr,1978,15.68254
mmr,1979,16.67124
mmr,1980,16.98224
mmr,1981,20.41822
mmr,1982,13.1658
mmr,1983,15.6031
mmr,1984,17.65156
mmr,1985,-1.7737
mmr,1986,31.33801
mmr,1987,-24.65523
mmr,1988,29.92746
mmr,1989,32.21664
mmr,1990,37.65593
mmr,1991,36.89116
mmr,1992,34.18766
mmr,1993,26.9672
mmr,1994,33.20101
mmr,1995,38.93477
mmr,1996,39.04871
mmr,1997,28.07761
mmr,1998,33.66595
mmr,1999,29.53866
mmr,2000,42.44032
mmr,2001,43.6411
mmr,2002,35.58648
mmr,2003,0.73328
mmr,2004,32.09074
mmr,2005,27.30855
mmr,2006,27.31114
mmr,2007,29.92101
mmr,2008,14.8922
mmr,2009,30.63739
mmr,2010,42.49973
mmr,2011,30.60134
mmr,2012,32.55902
mmr,2013,31.42515
mmr,2014,20.95689
mmr,2015,30.67292
mmr,2016,17.44887
mmr,2017,20.54242
mmr,2018,14.57031
mmr,2019,15.54443
mmr,2020,18.17738
mne,2003,18.66179
mne,2004,22.48737
mne,2005,83.38032
mne,2006,119.1566
mne,2007,98.8446
mne,2008,-10.11177
mne,2009,-8.98578
mne,2010,3.23294
mne,2011,1.85931
mne,2012,7.91119
mne,2013,2.87695
mne,2014,9.21059
mne,2015,11.11558
mne,2016,9.16268
mne,2017,12.95937
mne,2018,3.14568
mne,2019,-1.66872
mne,2020,-3.74833
mng,1992,31.64759
mng,1993,227.62234
mng,1994,79.95766
mng,1995,32.6017
mng,1996,17.19815
mng,1997,42.20177
mng,1998,-1.65577
mng,1999,31.63972
mng,2000,17.55582
mng,2001,27.91344
mng,2002,42.05661
mng,2003,49.55015
mng,2004,20.43131
mng,2005,34.6063
mng,2006,34.76983
mng,2007,56.27129
mng,2008,-5.57353
mng,2009,26.99172
mng,2010,62.48647
mng,2011,37.0296
mng,2012,18.72814
mng,2013,24.18162
mng,2014,12.50222
mng,2015,-5.5042
mng,2016,20.99249
mng,2017,30.45326
mng,2018,22.782
mng,2019,6.978
mng,2020,16.25451
moz,1990,37.22545
moz,1991,44.29372
moz,1992,70.77958
moz,1993,67.07389
moz,1994,50.42956
moz,1995,47.69824
moz,1996,19.13145
moz,1997,23.89984
moz,1998,17.82789
moz,1999,31.78964
moz,2000,38.31705
moz,2001,14.89744
moz,2002,37.16404
moz,2003,15.29426
moz,2004,5.91036
moz,2005,26.98408
moz,2006,23.34153
moz,2007,24.2473
moz,2008,20.30454
moz,2009,32.64385
moz,2010,24.59658
moz,2011,7.78786
moz,2012,29.3538
moz,2013,16.34935
moz,2014,22.19935
moz,2015,26.08796
moz,2016,10.10656
moz,2017,5.0875
moz,2018,8.22236
moz,2019,12.11112
moz,2020,23.64683
mrt,1963,-1.97133
mrt,1964,-6.21572
mrt,1965,-10.13645
mrt,1966,34.92408
mrt,1967,20.41801
mrt,1968,17.31642
mrt,1969,7.7387
mrt,1970,32.25943
mrt,1971,0.4153
mrt,1972,26.3183
mrt,1973,27.45246
mrt,1974,55.37002
mrt,1975,26.51192
mrt,1976,24.75621
mrt,1977,5.53608
mrt,1978,1.93754
mrt,1979,21.06702
mrt,1980,14.33234
mrt,1981,29.3329
mrt,1982,1.55232
mrt,1983,5.16156
mrt,1984,11.79991
mrt,1985,22.16644
mrt,1986,7.4669
mrt,1987,18.52003
mrt,1988,2.03201
mrt,1989,13.68919
mrt,1990,12.70878
mrt,1991,8.04372
mrt,2006,15.67464
mrt,2007,18.90759
mrt,2008,13.74307
mrt,2009,15.54326
mrt,2010,11.05772
mrt,2011,21.62434
mrt,2012,16.60875
mrt,2013,22.41975
mrt,2014,1.45236
mrt,2015,-0.2867
mrt,2016,6.67923
mrt,2017,16.65953
mrt,2018,10.91109
mrt,2019,9.9494
mus,1961,11.15684
mus,1962,-5.471
mus,1963,31.24456
mus,1964,2.2878
mus,1965,-9.04376
mus,1966,10.94084
mus,1967,4.07967
mus,1968,5.37037
mus,1969,26.42062
mus,1970,13.27618
mus,1971,15.72919
mus,1972,25.98091
mus,1973,29.25084
mus,1974,77.39064
mus,1975,22.90889
mus,1976,6.63613
mus,1977,13.80486
mus,1978,21.67617
mus,1979,8.50275
mus,1980,22.38449
mus,1981,3.92261
mus,1982,23.32405
mus,1983,10.06359
mus,1984,14.14532
mus,1985,31.11893
mus,1986,28.74581
mus,1987,29.38182
mus,1988,28.48799
mus,1989,15.42339
mus,1990,21.037
mus,1991,21.73082
mus,1992,15.79446
mus,1993,16.97136
mus,1994,12.24625
mus,1995,18.58181
mus,1996,7.54454
mus,1997,16.39975
mus,1998,11.21122
mus,1999,15.13449
mus,2000,9.23699
mus,2001,11.14142
mus,2002,12.63851
mus,2003,25.05038
mus,2004,18.85269
mus,2005,6.56961
mus,2006,9.54466
mus,2007,15.32248
mus,2008,14.62289
mus,2009,2.37424
mus,2010,6.9099
mus,2011,6.43013
mus,2012,8.16198
mus,2013,5.7843
mus,2014,8.73825
mus,2015,10.17265
mus,2016,9.08458
mus,2017,9.27062
mus,2018,6.28441
mus,2019,8.48462
mus,2020,16.88106
mwi,1966,16.45099
mwi,1967,12.50595
mwi,1968,7.18299
mwi,1969,14.70804
mwi,1970,15.87107
mwi,1971,20.12383
mwi,1972,11.06894
mwi,1973,34.76043
mwi,1974,36.64237
mwi,1975,9.99482
mwi,1976,-5.0286
mwi,1977,32.97203
mwi,1978,4.73992
mwi,1979,0.89749
mwi,1980,12.59833
mwi,1981,26.04648
mwi,1982,14.48461
mwi,1983,5.93614
mwi,1984,32.62165
mwi,1985,-0.99333
mwi,1986,27.14952
mwi,1987,36.75466
mwi,1988,21.54578
mwi,1989,6.05508
mwi,1990,11.07476
mwi,1991,25.43836
mwi,1992,15.79411
mwi,1993,39.85899
mwi,1994,36.54496
mwi,1995,56.22583
mwi,1996,39.9585
mwi,1997,2.07446
mwi,1998,67.76227
mwi,1999,27.98974
mwi,2000,45.53218
mwi,2001,23.72786
mwi,2002,22.62713
mwi,2003,27.47505
mwi,2004,29.70147
mwi,2005,16.24634
mwi,2006,16.41753
mwi,2007,36.5917
mwi,2008,62.64022
mwi,2009,24.62626
mwi,2010,33.14241
mwi,2011,35.65654
mwi,2012,22.93919
mwi,2013,35.07102
mwi,2014,18.0455
mwi,2015,26.3984
mwi,2016,15.21015
mys,1961,6.76942
mys,1962,6.14209
mys,1963,9.552
mys,1964,4.6395
mys,1965,27.53327
mys,1966,0.7369
mys,1967,2.32491
mys,1968,24.05153
mys,1969,22.38389
mys,1970,12.79314
mys,1971,14.35126
mys,1972,22.74354
mys,1973,32.13034
mys,1974,52.45445
mys,1975,16.26403
mys,1976,25.92751
mys,1977,15.80976
mys,1978,19.64822
mys,1979,23.57856
mys,1980,25.33975
mys,1981,19.85047
mys,1982,16.3487
mys,1983,16.51642
mys,1984,16.29091
mys,1985,9.81456
mys,1986,12.98365
mys,1987,2.20556
mys,1988,8.58401
mys,1989,21.83142
mys,1990,-43.73826
mys,1991,16.87718
mys,1992,71.91211
mys,1993,26.3625
mys,1994,11.50832
mys,1995,18.52547
mys,1996,18.4847
mys,1997,16.0356
mys,1998,0.22956
mys,1999,12.09887
mys,2000,10.04777
mys,2001,11.63591
mys,2002,4.48402
mys,2003,8.62718
mys,2004,12.6871
mys,2005,8.79317
mys,2006,13.63101
mys,2007,7.92254
mys,2008,10.53543
mys,2009,7.73993
mys,2010,7.34774
mys,2011,14.62794
mys,2012,8.84602
mys,2013,7.3974
mys,2014,6.30405
mys,2015,3.04354
mys,2016,2.80113
mys,2017,4.64464
mys,2018,7.68802
mys,2019,2.67472
mys,2020,4.86501
nam,1991,30.29669
nam,1992,46.57018
nam,1993,19.4085
nam,1994,30.93079
nam,1995,22.58896
nam,1996,24.07546
nam,1997,8.08908
nam,1998,10.54974
nam,1999,19.49535
nam,2000,13.20079
nam,2001,6.1685
nam,2002,15.36311
nam,2003,2.09481
