geo,time,se_prm_enrl_fe_zs
chn,1988,45.35547
chn,1989,45.59413
chn,1990,45.88131
chn,1991,46.20002
chn,1992,46.48611
chn,1993,46.59839
chn,1994,46.82222
chn,1995,47.06759
chn,1996,47.29827
chn,1997,47.49917
chn,1998,47.62998
chn,2001,47.60193
chn,2006,46.7876
chn,2007,46.63158
chn,2008,46.46546
chn,2009,46.35395
chn,2010,46.23675
chn,2011,46.18944
chn,2012,46.19911
chn,2013,46.33465
chn,2014,46.33884
chn,2015,46.31926
chn,2016,46.33798
chn,2017,46.42197
chn,2018,46.47985
civ,1970,36.2831
civ,1971,36.38153
civ,1972,36.71446
civ,1973,37.16377
civ,1974,37.19079
civ,1975,37.26342
civ,1976,37.69576
civ,1977,37.77591
civ,1978,38.33623
civ,1979,38.7528
civ,1980,39.32477
civ,1981,40.00244
civ,1982,40.39787
civ,1983,40.70305
civ,1984,41.05537
civ,1985,41.19484
civ,1986,41.38884
civ,1987,41.36574
civ,1988,41.37989
civ,1989,41.49508
civ,1990,41.58721
civ,1991,41.4366
civ,1992,41.68381
civ,1993,41.6654
civ,1994,41.87906
civ,1995,42.2095
civ,1996,42.28243
civ,1997,42.37971
civ,1998,42.84994
civ,1999,42.56529
civ,2000,42.70601
civ,2001,43.21549
civ,2002,42.34247
civ,2003,44.19991
civ,2006,44.08438
civ,2007,44.14096
civ,2008,44.10145
civ,2009,44.7004
civ,2011,45.3226
civ,2012,45.68745
civ,2013,46.13392
civ,2014,46.36633
civ,2015,46.71188
civ,2016,47.1361
civ,2017,47.53503
civ,2018,47.90466
cmr,1971,42.54479
cmr,1972,43.32261
cmr,1973,43.6173
cmr,1974,43.94681
cmr,1975,44.14169
cmr,1976,44.53193
cmr,1977,44.80551
cmr,1978,44.9278
cmr,1979,45.26304
cmr,1980,45.41825
cmr,1981,45.45851
cmr,1982,45.55138
cmr,1983,45.53524
cmr,1984,45.57803
cmr,1985,45.50522
cmr,1986,45.61141
cmr,1987,45.77519
cmr,1988,45.85092
cmr,1989,45.87892
cmr,1990,45.95451
cmr,1991,46.03421
cmr,1992,47.67945
cmr,1994,47.10167
cmr,1995,47.11376
cmr,1996,45.91354
cmr,1997,46.25341
cmr,1998,45.11364
cmr,1999,44.86586
cmr,2000,45.74368
cmr,2001,46.15645
cmr,2002,45.93021
cmr,2003,45.69568
cmr,2004,45.78869
cmr,2005,45.24648
cmr,2006,45.24646
cmr,2007,45.88013
cmr,2008,45.87267
cmr,2009,46.05535
cmr,2010,46.00207
cmr,2011,46.16698
cmr,2012,46.35875
cmr,2014,46.75854
cmr,2015,46.95594
cmr,2016,47.00528
cmr,2017,46.99812
cmr,2018,47.0142
cod,1971,36.77306
cod,1972,37.83661
cod,1973,38.32838
cod,1974,39.34701
cod,1975,39.30228
cod,1976,39.65744
cod,1977,40.24252
cod,1978,40.39931
cod,1979,40.78561
cod,1980,41.18598
cod,1981,41.59939
cod,1982,41.88671
cod,1983,42.32026
cod,1984,42.76854
cod,1985,39.27933
cod,1986,39.28632
cod,1987,43.85571
cod,1988,42.34471
cod,1990,41.29818
cod,1991,42.63031
cod,1992,42.99695
cod,1993,43.58186
cod,1994,42.58086
cod,1995,40.5848
cod,1998,42.48816
cod,1999,47.37604
cod,2002,43.8566
cod,2007,44.75871
cod,2008,45.46108
cod,2009,45.9486
cod,2010,46.28127
cod,2011,46.26184
cod,2012,46.57256
cod,2013,47.22433
cod,2014,47.28286
cod,2015,49.46434
cog,1971,43.91935
cog,1972,44.70091
cog,1973,45.15545
cog,1974,45.24661
cog,1975,46.03964
cog,1976,46.51975
cog,1977,46.884
cog,1978,47.62478
cog,1979,47.83156
cog,1980,47.94709
cog,1981,48.23204
cog,1982,48.34638
cog,1983,48.59793
cog,1984,48.34489
cog,1985,48.58294
cog,1986,48.56233
cog,1987,47.31662
cog,1988,48.5889
cog,1989,48.02481
cog,1990,48.03177
cog,1991,47.47326
cog,1992,48.0946
cog,1993,47.98656
cog,1994,47.98379
cog,1995,45.73688
cog,1996,48.08699
cog,1997,47.00001
cog,1998,46.99989
cog,1999,48.76271
cog,2000,47.77159
cog,2001,48.24194
cog,2002,48.29906
cog,2003,48.17539
cog,2004,48.13149
cog,2005,47.91965
cog,2006,47.24235
cog,2007,47.98746
cog,2008,47.97868
cog,2009,47.97337
cog,2010,48.32809
cog,2011,48.28505
cog,2012,51.5011
col,1970,50.3
col,1971,50.37
col,1972,50.42
col,1973,50.45
col,1974,50.5711
col,1975,50.47
col,1976,50.37001
col,1977,50.28
col,1978,50.28451
col,1979,50.20441
col,1980,49.98561
col,1981,50.00429
col,1982,49.83636
col,1983,49.8135
col,1984,49.56334
col,1985,49.98858
col,1986,49.98999
col,1987,49.56335
col,1988,49.56335
col,1989,49.56336
col,1990,52.59119
col,1991,49.55479
col,1992,50.42858
col,1993,49.60582
col,1994,48.89374
col,1995,48.86292
col,1996,48.94359
col,1998,48.33893
col,1999,49.01096
col,2000,48.91316
col,2001,48.75917
col,2002,48.76026
col,2004,48.66881
col,2005,48.48683
col,2006,48.61429
col,2007,48.7733
col,2008,48.83549
col,2009,48.86041
col,2010,48.50103
col,2011,48.07808
col,2012,48.0962
col,2013,48.26944
col,2014,48.09721
col,2015,48.11949
col,2016,48.20983
col,2017,48.09866
col,2018,48.13149
com,1971,31.56111
com,1972,34.45443
com,1973,34.26765
com,1974,31.21066
com,1975,35.0318
com,1981,41.49626
com,1984,42.59591
com,1985,46.87866
com,1986,42.735
com,1987,43.92347
com,1988,44.01501
com,1989,44.17574
com,1990,40.777
com,1991,41.60716
com,1992,45.32067
com,1993,46.12134
com,1994,44.63815
com,1998,45.49853
com,1999,45.34177
com,2000,45.36239
com,2002,44.33032
com,2003,44.33032
com,2004,46.16363
com,2007,46.4896
com,2008,47.10435
com,2011,44.98645
com,2013,47.65447
com,2014,47.37708
com,2017,48.03361
com,2018,49.0784
cpv,1974,49.3748
cpv,1975,49.01532
cpv,1977,48.87557
cpv,1978,49.06383
cpv,1979,49.20527
cpv,1980,48.92533
cpv,1981,48.59604
cpv,1982,48.63665
cpv,1983,48.42087
cpv,1984,49.13993
cpv,1985,49.1445
cpv,1986,49.431
cpv,1987,49.12828
cpv,1988,49.30094
cpv,1989,49.29868
cpv,1990,49.05181
cpv,1991,49.63413
cpv,1994,49.03995
cpv,1998,48.89787
cpv,1999,48.73167
cpv,2000,49.01458
cpv,2001,48.99051
cpv,2002,48.94387
cpv,2003,48.65954
cpv,2004,48.60932
cpv,2005,48.55817
cpv,2006,48.57676
cpv,2007,48.32934
cpv,2008,48.19591
cpv,2009,47.89797
cpv,2010,47.94472
cpv,2011,47.92737
cpv,2012,47.70481
cpv,2013,47.81165
cpv,2014,47.77017
cpv,2015,47.93382
cpv,2016,47.90909
cpv,2017,47.84845
cpv,2018,47.80358
cri,1970,48.91321
cri,1971,48.92237
cri,1972,49.00847
cri,1973,48.91509
cri,1974,48.84249
cri,1975,48.93178
cri,1976,48.82978
cri,1977,48.80472
cri,1978,48.62239
cri,1979,48.64394
cri,1980,48.58492
cri,1981,48.49232
cri,1982,48.5418
cri,1983,48.43136
cri,1984,48.3568
cri,1985,48.4244
cri,1986,48.40635
cri,1987,48.41433
cri,1988,48.48946
cri,1989,48.44469
cri,1990,48.54057
cri,1991,48.61846
cri,1992,48.59367
cri,1993,48.59967
cri,1994,48.58867
cri,1995,48.60888
cri,1996,48.6696
cri,1997,48.50068
cri,1998,48.5153
cri,1999,48.2744
cri,2000,48.1269
cri,2001,48.4972
cri,2002,48.12918
cri,2004,48.3085
cri,2005,48.25056
cri,2006,48.34981
cri,2007,48.38546
cri,2008,48.42357
cri,2009,48.37087
cri,2010,48.37777
cri,2011,48.42207
cri,2012,48.47772
cri,2013,48.53736
cri,2014,48.63
cri,2015,48.70302
cri,2016,48.98793
cri,2017,49.12335
cri,2018,49.0634
cub,1971,48.92105
cub,1972,48.70465
cub,1973,48.54045
cub,1974,48.44551
cub,1975,48.21866
cub,1976,48.04043
cub,1977,47.83188
cub,1978,47.4786
cub,1979,47.453
cub,1980,47.31588
cub,1981,47.53966
cub,1982,47.59275
cub,1983,47.51151
cub,1984,47.60586
cub,1985,47.22318
cub,1986,47.25667
cub,1987,47.20017
cub,1988,47.17263
cub,1989,47.42259
cub,1990,47.76755
cub,1991,48.05579
cub,1992,48.48854
cub,1993,48.59358
cub,1994,48.67981
cub,1995,48.68387
cub,1996,47.99167
cub,1997,47.91244
cub,1998,47.76091
cub,1999,47.82371
cub,2000,47.73819
cub,2001,47.74245
cub,2002,47.75954
cub,2003,47.74228
cub,2004,47.65324
cub,2005,47.76419
cub,2006,47.90298
cub,2007,47.92432
cub,2008,48.04095
cub,2009,48.09373
cub,2010,48.09275
cub,2011,48.08963
cub,2012,48.14428
cub,2013,48.20672
cub,2014,47.32015
cub,2015,47.117
cub,2016,47.32168
cub,2017,47.2873
cub,2018,47.48721
cym,1972,52.55699
cym,1973,50.11862
cym,1974,50.98344
cym,1975,50.81708
cym,1976,49.04294
cym,1977,50.53715
cym,1978,50.30938
cym,1979,51.01751
cym,1980,50.40303
cym,1981,49.2228
cym,1999,46.82761
cym,2000,49.95633
cym,2001,49.0279
cym,2002,49.37133
cym,2004,48.52722
cym,2005,48.39506
cym,2006,48.0497
cym,2007,48.2191
cym,2008,47.85867
cym,2011,50.31368
cym,2012,50.03719
cym,2013,49.6962
cym,2018,48.38334
cyp,1971,48.39792
cyp,1972,48.28025
cyp,1973,48.28
cyp,1974,48.05346
cyp,1975,48.21268
cyp,1976,48.38698
cyp,1977,48.54604
cyp,1978,48.69304
cyp,1979,48.80222
cyp,1980,48.99069
cyp,1981,48.84705
cyp,1982,48.92505
cyp,1983,48.61466
cyp,1984,48.40846
cyp,1985,48.42025
cyp,1986,48.33497
cyp,1987,48.19552
cyp,1988,48.00991
cyp,1989,48.00238
cyp,1990,48.27008
cyp,1991,48.24974
cyp,1992,48.08365
cyp,1993,48.2142
cyp,1994,48.33069
cyp,1995,48.34474
cyp,1996,48.13795
cyp,1997,48.40876
cyp,1999,48.39684
cyp,2000,48.502
cyp,2001,48.54566
cyp,2002,48.62439
cyp,2003,48.63365
cyp,2004,48.75022
cyp,2005,48.66687
cyp,2006,48.75398
cyp,2007,48.60085
cyp,2008,48.75262
cyp,2009,48.56278
cyp,2010,48.58045
cyp,2011,48.51115
cyp,2012,48.58675
cyp,2013,48.61751
cyp,2014,48.57234
cyp,2015,48.64709
cyp,2016,48.80365
cyp,2017,48.76839
cze,1971,49.00001
cze,1972,48.99998
cze,1973,49.00006
cze,1974,48.99995
cze,1975,49
cze,1976,48.99993
cze,1977,48.99999
cze,1978,48.99995
cze,1979,48.99993
cze,1981,48.99997
cze,1982,49.00006
cze,1983,49
cze,1984,47.99996
cze,1985,48.00006
cze,1986,47.99995
cze,1987,47.99997
cze,1988,47.99995
cze,1989,48.8747
cze,1990,48.83849
cze,1991,48.88937
cze,1992,52.59556
cze,1993,48.99858
cze,1994,48.78261
cze,1995,48.67367
cze,1996,48.49161
cze,1997,48.67981
cze,1998,48.63479
cze,1999,48.50369
cze,2000,48.56083
cze,2001,48.44358
cze,2002,48.3533
cze,2003,48.28259
cze,2004,48.33728
cze,2005,48.31444
cze,2006,48.43841
cze,2007,48.45599
cze,2008,48.44846
cze,2009,48.50441
cze,2010,48.52716
cze,2011,48.52618
cze,2012,48.63755
cze,2013,48.68389
cze,2014,48.68149
cze,2015,48.77199
cze,2016,48.81775
cze,2017,48.82027
deu,1992,48.99716
deu,1993,48.56531
deu,1994,48.56644
deu,1995,48.57697
deu,1996,48.54507
deu,1997,48.52398
deu,1998,48.48944
deu,1999,48.50618
deu,2000,48.52786
deu,2001,48.54098
deu,2002,48.54126
deu,2003,48.59703
deu,2004,48.62137
deu,2005,48.68593
deu,2006,48.67985
deu,2007,48.65706
deu,2008,48.61008
deu,2009,48.62699
deu,2010,48.63413
deu,2011,48.60196
deu,2012,48.64662
deu,2013,48.53027
deu,2014,48.53889
deu,2015,48.559
deu,2016,48.5702
deu,2017,48.54918
dji,1971,29.99066
dji,1972,32.13261
dji,1973,33.08058
dji,1974,35.18301
dji,1975,36.87943
dji,1976,35.47726
dji,1982,41.62786
dji,1983,42.00558
dji,1984,42.31245
dji,1985,42.02281
dji,1986,41.34142
dji,1987,41.18883
dji,1988,41.47483
dji,1989,41.83622
dji,1990,41.9179
dji,1991,41.47165
dji,1992,41.76416
dji,1993,43.43718
dji,1994,43.21769
dji,1995,43.26462
dji,1996,42.43436
dji,1997,42.2783
dji,1998,42.47253
dji,1999,41.17401
dji,2000,41.91563
dji,2001,42.36884
dji,2002,42.91419
dji,2004,43.75834
dji,2005,44.58352
dji,2006,44.41529
dji,2007,45.7815
dji,2008,46.51122
dji,2009,46.73064
dji,2011,46.98813
dji,2012,46.75847
dji,2013,46.26152
dji,2014,45.95687
dji,2015,46.4204
dji,2016,46.4092
dji,2017,46.51554
dji,2018,46.14395
dji,2019,46.36031
dma,1971,47.61343
dma,1972,47.92769
dma,1973,47.94388
dma,1974,48.12295
dma,1975,47.98303
dma,1976,48.21158
dma,1977,49.33978
dma,1978,49.24147
dma,1979,49.13543
dma,1980,49.15711
dma,1981,50.43537
dma,1982,47.4566
dma,1984,47.33118
dma,1986,48.13614
dma,1987,48.51237
dma,1988,48.76984
dma,1990,48.82585
dma,1991,49.0885
dma,1992,48.75413
dma,1993,49.43337
dma,1994,49.55545
dma,1995,49.62382
dma,1999,48.2896
dma,2000,48.30984
dma,2001,48.31146
dma,2002,48.0244
dma,2003,48.30784
dma,2004,48.33874
dma,2005,48.68128
dma,2006,48.66472
dma,2007,48.46697
dma,2008,48.70355
dma,2009,48.77901
dma,2010,48.93094
dma,2011,49.11526
dma,2012,48.6002
dma,2013,48.66896
dma,2014,49.17479
dma,2015,48.65295
dma,2016,48.40912
dnk,1971,49.33492
dnk,1972,49.31793
dnk,1973,49.2575
dnk,1974,49.20398
dnk,1975,49.47376
dnk,1976,48.48327
dnk,1977,49.30804
dnk,1978,49.2597
dnk,1979,49.42592
dnk,1980,48.76696
dnk,1981,48.76713
dnk,1982,48.85855
dnk,1983,48.96492
dnk,1984,48.91158
dnk,1985,49.05913
dnk,1986,48.87549
dnk,1987,48.9154
dnk,1988,48.90448
dnk,1989,48.89445
dnk,1990,48.93333
dnk,1991,48.95626
dnk,1992,48.9646
dnk,1993,49.00031
dnk,1994,48.99991
dnk,1995,49.06788
dnk,1996,48.76325
dnk,1998,48.69428
dnk,1999,48.65266
dnk,2000,48.6339
dnk,2001,48.67785
dnk,2002,48.71377
dnk,2004,48.68582
dnk,2005,48.70262
dnk,2006,48.73771
dnk,2007,48.73771
dnk,2008,48.8655
dnk,2009,48.84045
dnk,2010,48.83474
dnk,2011,48.69894
dnk,2012,48.64768
dnk,2013,48.62171
dnk,2014,48.57749
dnk,2015,48.48251
dnk,2016,48.44305
dnk,2017,48.48526
dom,1971,49.74394
dom,1972,49.722
dom,1973,49.82524
dom,1983,51.72459
dom,1985,50.2398
dom,1986,50.38317
dom,1998,48.53052
dom,1999,48.62142
dom,2000,48.38198
dom,2002,49.362
dom,2003,49.36201
dom,2004,47.8447
dom,2005,47.87404
dom,2006,47.86593
dom,2007,47.51171
dom,2008,47.42311
dom,2009,45.4979
dom,2010,45.98293
dom,2011,46.62483
dom,2012,46.62805
dom,2013,46.7457
dom,2014,46.71394
dom,2015,46.8401
dom,2016,47.13026
dom,2017,47.34685
dom,2018,47.57349
dza,1971,37.51338
dza,1972,38.55773
dza,1973,39.06908
dza,1974,39.29248
dza,1975,39.58818
dza,1976,39.97285
dza,1977,40.55784
dza,1978,40.82729
dza,1979,41.31333
dza,1980,41.63594
dza,1981,41.92442
dza,1982,42.11381
dza,1983,42.41725
dza,1984,42.64468
dza,1985,43.02108
dza,1986,43.55161
dza,1987,43.99758
dza,1988,44.25746
dza,1989,44.52067
dza,1990,44.66128
dza,1991,44.82984
dza,1992,45.11591
dza,1993,45.34537
dza,1994,45.65302
dza,1995,45.868
dza,1996,46.11562
dza,1997,46.29578
dza,1998,46.49119
dza,1999,46.64601
dza,2000,46.75742
dza,2001,46.81503
dza,2002,46.98284
dza,2003,46.95957
dza,2004,47.01849
dza,2005,46.99788
dza,2006,47.03594
dza,2007,47.23642
dza,2008,47.30874
dza,2009,47.28702
dza,2010,47.33514
dza,2011,47.36534
dza,2012,47.54499
dza,2013,47.66131
dza,2014,47.73204
dza,2015,47.76413
dza,2016,47.69204
dza,2017,47.72111
dza,2018,47.82363
ecu,1971,48.48577
ecu,1972,48.46879
ecu,1973,48.44131
ecu,1974,48.60127
ecu,1975,48.67495
ecu,1976,48.61248
ecu,1977,48.71715
ecu,1978,48.69824
ecu,1979,48.51264
ecu,1980,48.43912
ecu,1981,48.62376
ecu,1983,48.84978
ecu,1984,49.11277
ecu,1985,48.95573
ecu,1986,48.91171
ecu,1987,48.92815
ecu,1988,48.95591
ecu,1993,48.8944
ecu,1994,49.00946
ecu,1995,49.00777
ecu,1996,48.98323
ecu,1997,48.96593
ecu,1998,49.06378
ecu,1999,49.11291
ecu,2000,49.00811
ecu,2001,49.11962
ecu,2002,49.07986
ecu,2003,49.06049
ecu,2004,49.01815
ecu,2005,48.97989
ecu,2006,48.93647
ecu,2007,48.9965
ecu,2008,49.39326
ecu,2009,49.09032
ecu,2010,48.98238
ecu,2011,49.03322
ecu,2012,49.12732
ecu,2013,49.04825
ecu,2014,49.01165
ecu,2015,49.03968
ecu,2016,49.13981
ecu,2017,49.21297
ecu,2018,49.3201
egy,1971,37.76821
egy,1972,37.75712
egy,1973,37.7612
egy,1974,37.91633
egy,1975,37.97586
egy,1976,38.305
egy,1977,38.62558
egy,1978,39.02333
egy,1979,39.4309
egy,1980,39.75165
egy,1981,40.2321
egy,1982,40.68429
egy,1983,41.26416
egy,1984,41.98478
egy,1985,42.64354
egy,1986,43.20029
egy,1987,43.65378
egy,1988,42.77022
egy,1989,44.18131
egy,1990,44.61102
egy,1991,44.35141
egy,1992,44.98439
egy,1993,45.19884
egy,1994,44.79675
egy,1995,45.73728
egy,1996,41.99095
egy,1997,45.44422
egy,1999,46.68987
egy,2000,46.9071
egy,2001,47.15847
egy,2002,47.37107
egy,2003,47.60759
egy,2004,47.87272
egy,2005,47.336
egy,2006,47.40855
egy,2007,47.59621
egy,2009,47.7916
egy,2010,47.85334
egy,2011,47.40263
egy,2012,48.1877
egy,2013,48.28475
egy,2014,48.42062
egy,2016,48.51585
egy,2017,48.57092
egy,2018,48.59901
eri,1989,47.15262
eri,1990,48.1423
eri,1991,48.60341
eri,1992,45.94949
eri,1993,44.63933
eri,1994,44.4174
eri,1995,44.47115
eri,1996,44.78395
eri,1997,45.06453
eri,1999,45.1915
eri,2000,44.92281
eri,2001,44.97892
eri,2002,44.27119
eri,2003,44.40786
eri,2004,44.17422
eri,2005,44.35647
eri,2006,44.43905
eri,2007,45.12664
eri,2008,44.83336
eri,2009,44.98666
eri,2010,45.1778
eri,2011,44.77621
eri,2012,44.82969
eri,2013,50.139
eri,2014,45.07251
eri,2015,45.28428
eri,2017,45.17981
eri,2018,45.10555
esp,1971,49.68238
esp,1972,49.7474
esp,1973,49.15789
esp,1974,48.92464
esp,1975,48.96574
esp,1976,48.89183
esp,1977,48.74309
esp,1978,48.55723
esp,1979,48.56121
esp,1980,48.64339
esp,1981,48.57945
esp,1982,48.38671
esp,1983,48.32789
esp,1984,48.2566
esp,1985,48.27769
esp,1986,48.26524
esp,1987,48.57283
esp,1988,48.22058
esp,1989,48.24304
esp,1990,48.22673
esp,1991,48.46047
esp,1992,48.30287
esp,1993,48.1934
esp,1994,48.16825
esp,1995,48.2374
esp,1996,48.15419
esp,1997,48.29752
esp,1998,48.30978
esp,1999,48.30913
esp,2000,48.36175
esp,2001,48.35101
esp,2002,48.34768
esp,2003,48.33094
esp,2004,48.36035
esp,2005,48.29142
esp,2006,48.28057
esp,2007,48.33542
esp,2008,48.38338
esp,2009,48.41685
esp,2010,48.45301
esp,2011,48.46048
esp,2012,48.42678
esp,2013,48.81407
esp,2014,48.82143
esp,2015,48.82664
esp,2016,48.78532
esp,2017,48.7832
est,1981,48.48032
est,1982,48.60275
est,1983,48.56141
est,1984,48.33799
est,1985,48.56231
est,1986,48.41059
est,1987,48.92053
est,1988,48.57574
est,1989,48.39597
est,1990,48.33765
est,1991,48.46494
est,1992,48.51805
est,1993,48.56974
est,1994,48.55677
est,1995,48.36496
est,1996,48.33278
est,1997,48.32965
est,1998,48.08681
est,1999,47.91783
est,2000,47.89637
est,2001,47.69416
est,2002,47.75169
est,2003,47.7164
est,2004,47.88486
est,2005,47.92901
est,2006,48.02674
est,2007,48.28743
est,2008,48.22388
est,2009,48.21174
est,2010,48.27222
est,2011,48.56544
est,2012,48.62288
est,2013,48.56829
est,2014,48.54627
est,2015,48.64688
est,2016,48.59703
est,2017,48.52191
eth,1971,31.38046
eth,1972,31.72943
eth,1973,31.76576
eth,1974,31.89022
eth,1975,32.02458
eth,1976,32.18673
eth,1977,32.28407
eth,1978,32.77525
eth,1979,32.14437
eth,1980,34.20034
eth,1981,34.92103
eth,1982,35.67914
eth,1983,36.79397
eth,1984,37.50738
eth,1985,38.81498
eth,1986,39.10256
eth,1987,38.52485
eth,1988,38.03542
eth,1989,38.96569
eth,1990,39.47564
eth,1991,39.7587
eth,1992,41.83112
eth,1993,40.79188
eth,1994,38.23185
eth,1995,37.02006
eth,1996,36.04404
eth,1997,35.67328
eth,1998,36.66482
eth,1999,37.61231
eth,2000,39.20249
eth,2001,40.57234
eth,2002,41.37172
eth,2003,41.92735
eth,2004,43.48199
eth,2005,45.07211
eth,2006,46.0965
eth,2007,46.5318
eth,2008,46.91942
eth,2009,47.54019
eth,2010,47.47313
eth,2011,47.40281
eth,2012,47.62088
eth,2014,47.36957
eth,2015,47.10823
fin,1972,47.20675
fin,1973,46.97281
fin,1974,47.21952
fin,1975,47.93872
fin,1976,48.44106
fin,1977,48.68119
fin,1978,48.78927
fin,1979,48.85567
fin,1980,48.76694
fin,1981,48.71581
fin,1982,48.98883
fin,1983,48.6858
fin,1984,48.70978
fin,1985,48.7822
fin,1986,48.82941
fin,1987,49.02614
fin,1988,48.92512
fin,1989,48.82085
fin,1990,48.77232
fin,1991,48.72922
fin,1992,48.79181
fin,1993,48.79311
fin,1994,48.79276
fin,1995,48.77255
fin,1996,48.89104
fin,1997,48.88195
fin,1998,48.79893
fin,1999,48.80704
fin,2000,48.78177
fin,2001,48.84406
fin,2002,48.85129
fin,2003,48.8276
fin,2004,48.83588
fin,2005,48.86625
fin,2006,48.93988
fin,2007,48.88902
fin,2008,48.76148
fin,2009,48.76999
fin,2010,48.74431
fin,2011,48.69667
fin,2012,48.67917
fin,2013,48.70649
fin,2014,48.80148
fin,2015,48.77024
fin,2016,48.80921
fin,2017,48.77387
fji,1970,48.20551
fji,1971,48.34043
fji,1972,48.60315
fji,1973,48.14734
fji,1974,48.81909
fji,1975,48.93568
fji,1976,48.83071
fji,1977,48.85573
fji,1978,48.651
fji,1979,48.63043
fji,1980,48.53575
fji,1981,48.47915
fji,1983,48.45728
fji,1984,48.48254
fji,1985,48.42065
fji,1986,48.52253
fji,1987,48.53756
fji,1991,48.55747
fji,1992,48.34551
fji,1994,48.32385
fji,1995,48.56403
fji,1996,48.10057
fji,1997,48.0507
fji,1998,48.2553
fji,1999,48.2703
fji,2000,48.04725
fji,2001,48.32021
fji,2002,48.60633
fji,2003,48.3338
fji,2004,47.97574
fji,2006,48.02465
fji,2007,47.81216
fji,2008,48.13493
fji,2009,47.86118
fji,2011,48.21569
fji,2012,48.42963
fji,2013,48.49529
fji,2015,48.12604
fji,2016,48.16712
fra,1971,48.83712
fra,1972,48.86616
fra,1973,50.81582
fra,1974,48.8295
fra,1975,48.8016
fra,1976,50.88937
fra,1977,48.56834
fra,1978,48.69698
fra,1979,48.44111
fra,1980,48.52211
fra,1981,48.49865
fra,1982,48.34897
fra,1983,48.41902
fra,1985,48.36557
fra,1986,48.25567
fra,1987,48.41692
fra,1988,48.4948
fra,1989,48.49105
fra,1990,48.37214
fra,1991,48.44902
fra,1992,48.42456
fra,1993,48.45158
fra,1994,48.33529
fra,1995,48.38475
fra,1996,48.45222
fra,1997,48.58694
fra,1998,48.58497
fra,1999,48.55329
fra,2000,48.57904
fra,2001,48.56878
fra,2002,48.59939
fra,2003,48.58091
fra,2004,48.62269
fra,2005,48.49861
fra,2006,48.47259
fra,2007,48.49178
fra,2008,48.47626
fra,2009,48.5263
fra,2010,48.52751
fra,2011,48.73547
fra,2012,48.82799
fra,2013,48.75074
fra,2014,48.73742
fra,2015,48.71999
fra,2016,48.70194
fra,2017,48.72785
fsm,1971,47.63505
fsm,1972,47.2939
fsm,1973,47.95677
fsm,1974,48.08727
fsm,1975,48.205
fsm,1976,48.16689
fsm,1977,47.25756
fsm,1978,48.34162
fsm,1979,48.15058
fsm,2004,48.3329
fsm,2005,48.1243
fsm,2007,48.98444
fsm,2014,47.94157
fsm,2015,48.22649
gab,1971,47.59255
gab,1972,47.8272
gab,1973,48.34157
gab,1974,48.48299
gab,1975,48.59275
gab,1976,48.80204
gab,1977,48.84201
gab,1978,48.81037
gab,1979,48.96905
gab,1980,49.22367
gab,1981,49.14142
gab,1982,49.24633
gab,1983,49.28092
gab,1984,49.33827
gab,1985,49.40804
gab,1986,49.27917
gab,1987,49.71403
gab,1988,49.46757
gab,1989,49.67661
gab,1992,49.61
gab,1994,49.57621
gab,1995,49.54052
gab,1996,49.62404
gab,1997,49.5462
gab,1999,49.65994
gab,2001,49.57511
gab,2002,49.45276
gab,2003,49.45428
gab,2011,48.82527
gbr,1971,48.8063
gbr,1972,48.81025
gbr,1973,48.81244
gbr,1974,48.79926
gbr,1975,48.79535
gbr,1976,48.79552
gbr,1977,48.78741
gbr,1978,48.77384
gbr,1979,48.74949
gbr,1980,48.73949
gbr,1981,48.73049
gbr,1982,48.74081
gbr,1983,48.72597
gbr,1984,48.64376
gbr,1985,48.77193
gbr,1986,48.78957
gbr,1987,48.81999
gbr,1988,48.83295
gbr,1989,48.89841
gbr,1990,48.9191
gbr,1991,49.00607
gbr,1992,48.90668
gbr,1998,48.81455
gbr,1999,48.83007
gbr,2000,48.79821
gbr,2001,48.78132
gbr,2002,48.78171
gbr,2003,48.79265
gbr,2004,48.7728
gbr,2005,48.74642
gbr,2006,48.91547
gbr,2007,48.91354
gbr,2008,48.73238
gbr,2009,48.73809
gbr,2010,48.66789
gbr,2011,48.76867
gbr,2012,48.80879
gbr,2013,48.77372
gbr,2014,48.79313
gbr,2015,48.81759
gbr,2016,48.81413
gbr,2017,48.79284
geo,1981,49.13588
geo,1986,49.05637
geo,1991,49.05858
geo,1992,49.04557
geo,1993,49.02556
geo,1994,47.23364
geo,1995,48.49523
geo,1996,49.06259
geo,1997,48.44319
geo,1998,48.75092
geo,1999,48.73317
geo,2000,48.71829
geo,2001,49.48957
geo,2002,49.61671
geo,2003,48.88424
geo,2004,48.24331
geo,2005,48.28722
geo,2006,48.83848
geo,2007,47.16105
geo,2008,47.03002
geo,2009,46.9209
geo,2010,47.06731
geo,2011,47.03701
geo,2012,46.66469
geo,2013,46.72047
geo,2014,46.82875
geo,2015,47.16973
geo,2016,47.30088
geo,2017,47.57185
geo,2018,47.71194
gha,1971,44.42614
gha,1972,44.10887
gha,1973,43.96309
gha,1974,44.32345
gha,1975,43.66913
gha,1976,43.43568
gha,1977,43.48891
gha,1978,43.39999
gha,1979,43.77573
gha,1980,44.09301
gha,1981,44.41545
gha,1982,44.29998
gha,1983,44.3
gha,1984,44.30005
gha,1985,43.70898
gha,1987,43.21943
gha,1988,44.39492
gha,1989,44.6112
gha,1990,44.86382
gha,1991,45.2051
